https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XTZ,Volume USDT
1659139200,2022-07-30 00:00:00,XTZ/USDT,1.70922,1.86121,1.70922,1.8185,618479.30469986,1105945.6968742331971
1659052800,2022-07-29 00:00:00,XTZ/USDT,1.71858,1.77713,1.66175,1.70402,466383.29932194,804671.6457795799702
1658966400,2022-07-28 00:00:00,XTZ/USDT,1.64328,1.7516,1.60029,1.7185,476298.13946364,799817.697978849184
1658880000,2022-07-27 00:00:00,XTZ/USDT,1.55596,1.6474,1.52681,1.64335,408226.41177307,643061.002969365735
1658793600,2022-07-26 00:00:00,XTZ/USDT,1.50736,1.55743,1.4735,1.55596,486908.15177042,737083.159633790556
1658707200,2022-07-25 00:00:00,XTZ/USDT,1.68313,1.68723,1.50551,1.50929,473760.81961371,754823.5503818480005
1658620800,2022-07-24 00:00:00,XTZ/USDT,1.65895,1.72042,1.6571,1.68182,321151.28181337,543615.9488171981492
1658534400,2022-07-23 00:00:00,XTZ/USDT,1.63334,1.68427,1.60118,1.65098,239655.04908816,393337.3332961084504
1658448000,2022-07-22 00:00:00,XTZ/USDT,1.67521,1.7422,1.6108,1.63214,489019.01002572,825868.1121798886416
1658361600,2022-07-21 00:00:00,XTZ/USDT,1.61974,1.6866,1.55879,1.67235,596040.76300546,972880.2902942806109
1658275200,2022-07-20 00:00:00,XTZ/USDT,1.74289,1.7775,1.60399,1.62062,734194.7274611,1256245.1131030837132
1658188800,2022-07-19 00:00:00,XTZ/USDT,1.7295,1.79432,1.655,1.7437,905356.40411857,1557583.0021378875765
1658102400,2022-07-18 00:00:00,XTZ/USDT,1.57279,1.74851,1.56665,1.72955,682761.50582684,1145176.9676034349221
1658016000,2022-07-17 00:00:00,XTZ/USDT,1.60174,1.64069,1.56476,1.57304,333403.51893596,531192.5278949138855
1657929600,2022-07-16 00:00:00,XTZ/USDT,1.5734,1.63393,1.53844,1.60324,269585.77502806,426465.7308465205105
1657843200,2022-07-15 00:00:00,XTZ/USDT,1.56363,1.62108,1.5507,1.57268,437796.90744005,694414.8622679542446
1657756800,2022-07-14 00:00:00,XTZ/USDT,1.52126,1.58229,1.45881,1.56529,531129.73638479,804015.1606878301991
1657670400,2022-07-13 00:00:00,XTZ/USDT,1.43757,1.52264,1.39721,1.52264,853666.43976738,1246263.1311902748017
1657584000,2022-07-12 00:00:00,XTZ/USDT,1.57487,1.62487,1.42441,1.43506,1056694.59973812,1615297.2898212436596
1657497600,2022-07-11 00:00:00,XTZ/USDT,1.62594,1.70903,1.56286,1.5752,1355932.84883463,2227126.1608552502506
1657411200,2022-07-10 00:00:00,XTZ/USDT,1.62275,1.66449,1.53866,1.62487,433163.15026828,693939.905677801195
1657324800,2022-07-09 00:00:00,XTZ/USDT,1.53087,1.655,1.52992,1.62149,592613.22542606,949444.4857479775309
1657238400,2022-07-08 00:00:00,XTZ/USDT,1.56889,1.60155,1.50166,1.52807,567474.07438854,876382.4369252339656
1657152000,2022-07-07 00:00:00,XTZ/USDT,1.54381,1.5952,1.53534,1.56924,629654.43681069,984350.2158028307528
1657065600,2022-07-06 00:00:00,XTZ/USDT,1.47021,1.58492,1.45912,1.54511,655386.89532496,991055.5714333583297
1656979200,2022-07-05 00:00:00,XTZ/USDT,1.53723,1.55777,1.43077,1.47209,636692.87302235,949451.9305742034407
1656892800,2022-07-04 00:00:00,XTZ/USDT,1.44784,1.56142,1.43662,1.53731,727339.20665989,1094087.6983803997663
1656806400,2022-07-03 00:00:00,XTZ/USDT,1.4547,1.47549,1.39327,1.4467,655545.26520398,942357.2733798994288
1656720000,2022-07-02 00:00:00,XTZ/USDT,1.37808,1.50906,1.35705,1.45398,1317080.81589343,1890984.2463246725679
1656633600,2022-07-01 00:00:00,XTZ/USDT,1.42503,1.47282,1.33002,1.37794,868095.04050494,1199188.0462184472247
1656547200,2022-06-30 00:00:00,XTZ/USDT,1.47951,1.4856,1.34543,1.42442,713337.7091836,998122.1449199981893
1656460800,2022-06-29 00:00:00,XTZ/USDT,1.51403,1.56197,1.45963,1.4795,720897.75278764,1085762.6000615394603
1656374400,2022-06-28 00:00:00,XTZ/USDT,1.60159,1.68285,1.50501,1.51374,1134489.26182986,1819069.7227530111924
1656288000,2022-06-27 00:00:00,XTZ/USDT,1.44229,1.64228,1.4371,1.60118,1599776.37769596,2485730.4358387989885
1656201600,2022-06-26 00:00:00,XTZ/USDT,1.54407,1.59656,1.43759,1.44216,633134.40919666,959091.8964615760676
1656115200,2022-06-25 00:00:00,XTZ/USDT,1.535,1.57741,1.45326,1.5418,515142.65816654,781098.63263275291
1656028800,2022-06-24 00:00:00,XTZ/USDT,1.4379,1.57964,1.4379,1.53484,950730.30057655,1419812.65153416066
1655942400,2022-06-23 00:00:00,XTZ/USDT,1.34126,1.45221,1.3319,1.43924,884646.50551196,1240602.8066058170622
1655856000,2022-06-22 00:00:00,XTZ/USDT,1.42936,1.42983,1.33296,1.3419,730253.64955507,1002702.3806688614604
1655769600,2022-06-21 00:00:00,XTZ/USDT,1.44276,1.52446,1.3962,1.42804,1003402.06552272,1461004.7373917769411
1655683200,2022-06-20 00:00:00,XTZ/USDT,1.38948,1.462,1.3191,1.44365,872359.48054863,1224446.9695203187073
1655596800,2022-06-19 00:00:00,XTZ/USDT,1.28692,1.41532,1.21081,1.39074,1013524.73231192,1304097.0031303133577
1655510400,2022-06-18 00:00:00,XTZ/USDT,1.39027,1.41625,1.19516,1.28547,1054025.19124242,1355394.1128724727711
1655424000,2022-06-17 00:00:00,XTZ/USDT,1.36131,1.46821,1.34618,1.38824,967474.42699828,1362814.863270503492
1655337600,2022-06-16 00:00:00,XTZ/USDT,1.52985,1.55024,1.3311,1.35971,1490266.39494356,2107131.6032470184162
1655251200,2022-06-15 00:00:00,XTZ/USDT,1.448,1.53622,1.30011,1.52953,1427793.77834783,1960035.5468190638405
1655164800,2022-06-14 00:00:00,XTZ/USDT,1.40008,1.4689,1.2856,1.44824,876113.33964501,1232094.6076153214697
1655078400,2022-06-13 00:00:00,XTZ/USDT,1.63748,1.6519,1.33875,1.40375,1427674.11294761,2156294.8354560272616
1654992000,2022-06-12 00:00:00,XTZ/USDT,1.80082,1.865,1.62952,1.63523,710319.60821395,1223021.1479583806944
1654905600,2022-06-11 00:00:00,XTZ/USDT,1.96822,2.07076,1.78955,1.79772,628602.96736662,1209022.0498072515912
1654819200,2022-06-10 00:00:00,XTZ/USDT,2.22744,2.36,1.954,1.96769,1242344.68501647,2694227.858149053779
1654732800,2022-06-09 00:00:00,XTZ/USDT,2.09117,2.26897,2.0566,2.22744,1141986.77465672,2494812.6152327293324
1654646400,2022-06-08 00:00:00,XTZ/USDT,2.06855,2.1649,1.99,2.09069,907210.33846856,1893654.4929800280436
1654560000,2022-06-07 00:00:00,XTZ/USDT,2.06106,2.20935,1.95108,2.07012,1827399.62376687,3831870.6702695671819
1654473600,2022-06-06 00:00:00,XTZ/USDT,1.95621,2.17027,1.9483,2.06029,421011.0223491,879423.7271187595695
1654387200,2022-06-05 00:00:00,XTZ/USDT,1.91339,1.99166,1.8702,1.95569,236098.66834436,454709.335577807534
1654300800,2022-06-04 00:00:00,XTZ/USDT,1.90346,1.9265,1.84201,1.91275,311357.25975086,588341.7917748660807
1654214400,2022-06-03 00:00:00,XTZ/USDT,1.98518,1.99053,1.87231,1.90434,288381.79339816,552390.285631002039
1654128000,2022-06-02 00:00:00,XTZ/USDT,1.94633,2.01308,1.86323,1.98348,581505.25734287,1112888.546971862773
1654041600,2022-06-01 00:00:00,XTZ/USDT,2.08895,2.13043,1.91285,1.94197,384076.06973534,777257.832572225768
1653955200,2022-05-31 00:00:00,XTZ/USDT,2.13905,2.19865,2.02324,2.0901,403876.8377597,852096.4474170187837
1653868800,2022-05-30 00:00:00,XTZ/USDT,1.9861,2.20389,1.97103,2.13797,489086.06360832,1041408.0182330609836
1653782400,2022-05-29 00:00:00,XTZ/USDT,1.96944,2.03511,1.91333,1.98565,749210.8243025,1471542.9483157665586
1653696000,2022-05-28 00:00:00,XTZ/USDT,1.82,1.97974,1.80798,1.97042,634295.26142828,1211822.1511001306836
1653609600,2022-05-27 00:00:00,XTZ/USDT,1.86809,1.89616,1.75707,1.8186,737368.32226263,1348268.5320540501693
1653523200,2022-05-26 00:00:00,XTZ/USDT,2.13166,2.26,1.8195,1.86449,935287.83536407,1875028.9885840755969
1653436800,2022-05-25 00:00:00,XTZ/USDT,2.11938,2.145,1.99176,2.13159,1165844.72047014,2411212.4374899356956
1653350400,2022-05-24 00:00:00,XTZ/USDT,1.87748,2.15512,1.85675,2.11857,1815798.19193664,3725353.0827475731919
1653264000,2022-05-23 00:00:00,XTZ/USDT,1.97423,2.0666,1.86566,1.87702,1026544.59056128,2037632.4286619750902
1653177600,2022-05-22 00:00:00,XTZ/USDT,1.82234,2.011,1.78324,1.97592,907883.04884517,1752040.6982642109529
1653091200,2022-05-21 00:00:00,XTZ/USDT,1.74045,1.86252,1.70021,1.82234,656061.72408955,1165535.4452694743335
1653004800,2022-05-20 00:00:00,XTZ/USDT,1.75612,1.80005,1.67571,1.74043,915551.17685583,1593697.8786838048471
1652918400,2022-05-19 00:00:00,XTZ/USDT,1.68054,1.77613,1.61287,1.75626,622275.3821826,1059960.3643188054653
1652832000,2022-05-18 00:00:00,XTZ/USDT,1.85863,1.89063,1.66726,1.68008,727002.3033424,1270762.9250078976234
1652745600,2022-05-17 00:00:00,XTZ/USDT,1.77584,1.873,1.75186,1.85945,399159.75741447,730438.3368795694755
1652659200,2022-05-16 00:00:00,XTZ/USDT,1.91689,1.91955,1.72287,1.77612,973947.89708053,1730737.4441914857762
1652572800,2022-05-15 00:00:00,XTZ/USDT,1.82375,1.92746,1.77699,1.91632,310112.9616412,576165.2687571177887
1652486400,2022-05-14 00:00:00,XTZ/USDT,1.76799,1.8716,1.652,1.82446,307712.77593303,541332.4859380400639
1652400000,2022-05-13 00:00:00,XTZ/USDT,1.67757,1.93629,1.65708,1.76728,412248.32103128,756722.5772422535432
1652313600,2022-05-12 00:00:00,XTZ/USDT,1.78531,1.89248,1.454,1.67628,1126946.83205418,1855230.5585284296261
1652227200,2022-05-11 00:00:00,XTZ/USDT,2.11139,2.18399,1.66821,1.78774,2414753.91179225,4641267.0972223136254
1652140800,2022-05-10 00:00:00,XTZ/USDT,2.00894,2.29325,1.99454,2.1117,1206502.1558348,2583902.6100158013981
1652054400,2022-05-09 00:00:00,XTZ/USDT,2.55818,2.66138,2,2.01069,1659204.17408187,3798639.2969346676558
1651968000,2022-05-08 00:00:00,XTZ/USDT,2.51517,2.6407,2.51461,2.55785,892400.58271857,2302222.1413301923979
1651881600,2022-05-07 00:00:00,XTZ/USDT,2.50422,2.64226,2.4198,2.51517,699679.99277222,1783453.846660503884
1651795200,2022-05-06 00:00:00,XTZ/USDT,2.48797,2.53,2.39949,2.50423,687622.10868716,1699901.4410035671656
1651708800,2022-05-05 00:00:00,XTZ/USDT,2.70455,2.87861,2.40909,2.49088,900735.84431931,2432336.0006937644904
1651622400,2022-05-04 00:00:00,XTZ/USDT,2.48858,2.74862,2.47678,2.703,465711.87415979,1207020.6033724988062
1651536000,2022-05-03 00:00:00,XTZ/USDT,2.49651,2.58702,2.4249,2.4921,465045.72628458,1167293.5108176548388
1651449600,2022-05-02 00:00:00,XTZ/USDT,2.57016,2.60784,2.39415,2.4965,551661.39645579,1382060.0758199968041
1651363200,2022-05-01 00:00:00,XTZ/USDT,2.53337,2.605,2.46378,2.56908,336529.94621492,853243.8619556456673
1651276800,2022-04-30 00:00:00,XTZ/USDT,2.68725,2.75,2.42726,2.53013,541042.90438738,1413911.9761120714249
1651190400,2022-04-29 00:00:00,XTZ/USDT,2.80525,2.82443,2.64023,2.68634,326805.49170082,893833.9967962447958
1651104000,2022-04-28 00:00:00,XTZ/USDT,2.81651,2.85734,2.73847,2.80467,348193.38462914,978544.0902373629511
1651017600,2022-04-27 00:00:00,XTZ/USDT,2.74513,2.85385,2.7042,2.81795,440078.98686491,1226517.564960503093
1650931200,2022-04-26 00:00:00,XTZ/USDT,2.95099,2.97065,2.74314,2.74469,578471.4419517,1657881.2176762849856
1650844800,2022-04-25 00:00:00,XTZ/USDT,2.9599,2.96808,2.79147,2.95092,538342.8061951,1548949.0228132448891
1650758400,2022-04-24 00:00:00,XTZ/USDT,2.99896,3.04245,2.92925,2.95995,202464.88892988,605288.6037941723974
1650672000,2022-04-23 00:00:00,XTZ/USDT,3.07954,3.09732,2.98801,3.00623,160946.72476266,488837.7632403110957
1650585600,2022-04-22 00:00:00,XTZ/USDT,3.02887,3.15744,2.98203,3.08181,478257.9066719,1464815.3290910323531
1650499200,2022-04-21 00:00:00,XTZ/USDT,3.14574,3.23965,2.97294,3.03021,456857.44923635,1426804.5248211392573
1650412800,2022-04-20 00:00:00,XTZ/USDT,3.22884,3.27102,3.09476,3.14768,689653.72258576,2168198.3921629580546
1650326400,2022-04-19 00:00:00,XTZ/USDT,3.17662,3.26498,3.12815,3.22884,325567.61191307,1042396.1461630075954
1650240000,2022-04-18 00:00:00,XTZ/USDT,3.08504,3.187,2.92802,3.17731,393341.9905262,1201919.7003328654173
1650153600,2022-04-17 00:00:00,XTZ/USDT,3.28284,3.29422,3.07764,3.08504,285583.9019387,920653.1521019822163
1650067200,2022-04-16 00:00:00,XTZ/USDT,3.19377,3.293,3.158,3.27959,224516.96106305,724871.2713527120303
1649980800,2022-04-15 00:00:00,XTZ/USDT,3.10092,3.23842,3.09555,3.19488,346795.15395062,1101795.2493975896998
1649894400,2022-04-14 00:00:00,XTZ/USDT,3.17519,3.27792,3.06581,3.09262,275979.9818867,878929.7749269541409
1649808000,2022-04-13 00:00:00,XTZ/USDT,3.06815,3.19859,3.03496,3.17353,634883.51481601,1977902.5890209227659
1649721600,2022-04-12 00:00:00,XTZ/USDT,2.95922,3.19771,2.94355,3.06144,667125.18627007,2058027.7927770611621
1649635200,2022-04-11 00:00:00,XTZ/USDT,3.12205,3.144,2.94247,2.95987,848602.30214623,2578253.2467463468161
1649548800,2022-04-10 00:00:00,XTZ/USDT,3.20092,3.3,3.10807,3.12307,298373.16213528,957946.0260921010045
1649462400,2022-04-09 00:00:00,XTZ/USDT,3.1695,3.2081,3.07279,3.20677,687421.11955707,2159516.2543904829915
1649376000,2022-04-08 00:00:00,XTZ/USDT,3.38187,3.42059,3.13002,3.17055,1027348.64086348,3355478.7651218904965
1649289600,2022-04-07 00:00:00,XTZ/USDT,3.28449,3.42716,3.2369,3.38437,452112.61599174,1518317.5818305437403
1649203200,2022-04-06 00:00:00,XTZ/USDT,3.66906,3.66906,3.23151,3.28535,712276.35209153,2443269.7973526282386
1649116800,2022-04-05 00:00:00,XTZ/USDT,3.89456,3.92597,3.65377,3.66883,308190.97920082,1172651.1082760339248
1649030400,2022-04-04 00:00:00,XTZ/USDT,4.03607,4.03607,3.71052,3.89811,389239.0527082,1507466.3860421902039
1648944000,2022-04-03 00:00:00,XTZ/USDT,3.91322,4.0626,3.8873,4.03563,389296.88681591,1556059.4000256125633
1648857600,2022-04-02 00:00:00,XTZ/USDT,3.90414,4.1314,3.88235,3.91198,551408.0437697,2208653.1559379723499
1648771200,2022-04-01 00:00:00,XTZ/USDT,3.71992,3.9773,3.54129,3.90179,536620.78331229,2035256.158554113562
1648684800,2022-03-31 00:00:00,XTZ/USDT,3.83349,4.0227,3.65821,3.72492,791829.83822218,3039758.5736031172227
1648598400,2022-03-30 00:00:00,XTZ/USDT,3.79312,3.88349,3.65189,3.83125,449425.48949425,1710385.4961369189188
1648512000,2022-03-29 00:00:00,XTZ/USDT,3.71158,3.92648,3.7,3.79187,458961.82812093,1755154.5009484069486
1648425600,2022-03-28 00:00:00,XTZ/USDT,3.86305,3.98253,3.68134,3.71406,455189.0240166,1763832.3855682564932
1648339200,2022-03-27 00:00:00,XTZ/USDT,3.65862,3.8659,3.62944,3.86032,291425.4352411,1089762.7649643816913
1648252800,2022-03-26 00:00:00,XTZ/USDT,3.5135,3.78711,3.47937,3.65862,402340.64920201,1475926.6845722860814
1648166400,2022-03-25 00:00:00,XTZ/USDT,3.53145,3.584,3.43133,3.51055,326148.73011605,1146455.328798480558
1648080000,2022-03-24 00:00:00,XTZ/USDT,3.45782,3.56619,3.41413,3.52886,354023.77561393,1237043.5199013452989
1647993600,2022-03-23 00:00:00,XTZ/USDT,3.29533,3.56876,3.29221,3.45458,594833.0668248,2042877.7326448423945
1647907200,2022-03-22 00:00:00,XTZ/USDT,3.23483,3.388,3.22221,3.2967,207849.11957432,689724.1992607784667
1647820800,2022-03-21 00:00:00,XTZ/USDT,3.33304,3.33708,3.19406,3.23888,345262.75437644,1128570.1141912720498
1647734400,2022-03-20 00:00:00,XTZ/USDT,3.25592,3.42746,3.2027,3.33525,537406.72667279,1782445.762887246912
1647648000,2022-03-19 00:00:00,XTZ/USDT,3.15152,3.28881,3.15152,3.256,373143.62366991,1202060.2622395692575
1647561600,2022-03-18 00:00:00,XTZ/USDT,3.07909,3.16911,3.015,3.14975,293852.33655117,909203.4650135427708
1647475200,2022-03-17 00:00:00,XTZ/USDT,3.10146,3.15338,3.06233,3.07909,159847.65564438,495240.2867893470336
1647388800,2022-03-16 00:00:00,XTZ/USDT,2.96953,3.10402,2.92302,3.09983,342532.8703651,1030586.0760320483741
1647302400,2022-03-15 00:00:00,XTZ/USDT,2.99604,3.00944,2.88155,2.96836,114880.47062573,337429.2968625828389
1647216000,2022-03-14 00:00:00,XTZ/USDT,2.90644,3.01119,2.86072,2.99604,121086.20271193,355296.0660273616345
1647129600,2022-03-13 00:00:00,XTZ/USDT,3.02449,3.08361,2.89186,2.90558,171729.92706361,516112.1095545191433
1647043200,2022-03-12 00:00:00,XTZ/USDT,2.98527,3.08073,2.9814,3.022,236145.12859364,718268.1943937047361
1646956800,2022-03-11 00:00:00,XTZ/USDT,3.05282,3.10713,2.95554,2.98406,312105.65531479,944747.6275406134368
1646870400,2022-03-10 00:00:00,XTZ/USDT,3.17484,3.24112,2.96342,3.05036,318513.86598134,976338.8876758382922
1646784000,2022-03-09 00:00:00,XTZ/USDT,3.00914,3.18912,3.00518,3.17931,242411.29017609,757426.0232772183644
1646697600,2022-03-08 00:00:00,XTZ/USDT,2.91702,3.04172,2.90514,3.00762,219097.44847795,652145.6497345481223
1646611200,2022-03-07 00:00:00,XTZ/USDT,2.97146,3.07181,2.83708,2.91789,331500.38934506,972344.4799327985891
1646524800,2022-03-06 00:00:00,XTZ/USDT,3.14543,3.17321,2.9562,2.96421,259240.83270042,789028.6450188701897
1646438400,2022-03-05 00:00:00,XTZ/USDT,3.08234,3.16615,2.9771,3.14294,173427.17872106,532815.0814176393338
1646352000,2022-03-04 00:00:00,XTZ/USDT,3.3914,3.39698,3.0388,3.08187,239969.34911643,768192.021449371348
1646265600,2022-03-03 00:00:00,XTZ/USDT,3.49016,3.5191,3.30272,3.39116,344948.4270716,1177084.2122121589965
1646179200,2022-03-02 00:00:00,XTZ/USDT,3.49331,3.64752,3.37007,3.4895,600390.4717491,2087727.1306172880836
1646092800,2022-03-01 00:00:00,XTZ/USDT,3.53512,3.66681,3.42184,3.48972,502108.76637098,1765900.6509014581575
1646006400,2022-02-28 00:00:00,XTZ/USDT,3.11052,3.56196,3.03333,3.53893,561976.05161536,1808247.0439335754183
1645920000,2022-02-27 00:00:00,XTZ/USDT,3.42443,3.44845,3.0516,3.11359,729569.0340321,2380816.9169099787031
1645833600,2022-02-26 00:00:00,XTZ/USDT,3.21111,3.48559,3.19757,3.41865,691524.90263212,2327531.0507259778325
1645747200,2022-02-25 00:00:00,XTZ/USDT,3.0294,3.25066,2.95651,3.20878,473991.57077894,1471603.3070299210286
1645660800,2022-02-24 00:00:00,XTZ/USDT,2.93663,3.06693,2.55788,3.03176,1074827.76711566,2977031.5635187649765
1645574400,2022-02-23 00:00:00,XTZ/USDT,3.06724,3.2243,2.92866,2.93287,439645.48954756,1360015.7036704669075
1645488000,2022-02-22 00:00:00,XTZ/USDT,2.97074,3.07339,2.81584,3.06586,492583.09827882,1448091.3617380589314
1645401600,2022-02-21 00:00:00,XTZ/USDT,3.27091,3.4729,2.95107,2.96821,717912.23594781,2324141.3151762492558
1645315200,2022-02-20 00:00:00,XTZ/USDT,3.60362,3.60362,3.215,3.26377,380257.03464976,1273415.1590006083354
1645228800,2022-02-19 00:00:00,XTZ/USDT,3.62349,3.69554,3.47201,3.6029,246604.36911106,888129.4283229174467
1645142400,2022-02-18 00:00:00,XTZ/USDT,3.67237,3.85821,3.58897,3.62222,321505.98360002,1189512.4743332094034
1645056000,2022-02-17 00:00:00,XTZ/USDT,4.04107,4.05038,3.61383,3.67832,501576.64189413,1925029.2727490375647
1644969600,2022-02-16 00:00:00,XTZ/USDT,4.15362,4.18614,3.94787,4.0385,387930.46220319,1575509.3496604106728
1644883200,2022-02-15 00:00:00,XTZ/USDT,3.94835,4.18589,3.89544,4.15044,477445.69006991,1952143.360984893914
1644796800,2022-02-14 00:00:00,XTZ/USDT,3.84978,3.99543,3.73076,3.94513,476609.13815183,1845171.9230853688996
1644710400,2022-02-13 00:00:00,XTZ/USDT,4.10922,4.12656,3.816,3.84741,326760.54231016,1294710.8173109279596
1644624000,2022-02-12 00:00:00,XTZ/USDT,4.30324,4.42547,4.04666,4.11,1034940.9448657,4384568.2684812742831
