https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UAH,Volume USDT
1662076800000,2022-09-02 00:00:00,USDT/UAH,39.124378,39.190664,38.824533,39.07141,3341602.890183945,85525.52595834
1661990400000,2022-09-01 00:00:00,USDT/UAH,39.199638,39.302694,39.12,39.125703,3573240.7657177704,91327.1964907
1661904000000,2022-08-31 00:00:00,USDT/UAH,39.449614,39.49,39.0801,39.199205,3014605.146076099,76904.7521774
1661817600000,2022-08-30 00:00:00,USDT/UAH,39.703802,39.706041,39.234861,39.44922,2411825.840377598,61137.47851992
1661731200000,2022-08-29 00:00:00,USDT/UAH,39.638324,39.73,39.17,39.704408,3042769.0665166047,76635.54803579
1661644800000,2022-08-28 00:00:00,USDT/UAH,39.712683,39.725638,38.826411,39.638888,3179950.821801513,80223.00781499
1661558400000,2022-08-27 00:00:00,USDT/UAH,39.998448,40.215545,39.370001,39.714244,2395049.426272383,60307.06328622
1661472000000,2022-08-26 00:00:00,USDT/UAH,39.629851,40,39.0,39.997029,3110503.184647937,77768.35586083
1661385600000,2022-08-25 00:00:00,USDT/UAH,39.742057,39.972145,39.104443,39.630485,2502057.8218179937,63134.67578855
1661299200000,2022-08-24 00:00:00,USDT/UAH,39.93183,40.091069,39.73,39.741075,2513979.7368121604,63258.97668375
1661212800000,2022-08-23 00:00:00,USDT/UAH,39.966069,39.978952,39.78362,39.931509,2720031.853567793,68117.43211527
1661126400000,2022-08-22 00:00:00,USDT/UAH,39.935502,39.973441,39.932371,39.971345,96880.45287474543,2423.74763408
1661040000000,2022-08-21 00:00:00,USDT/UAH,40.109229,40.2788,39.76,39.936441,2362584.7044300875,59158.61917766
1660953600000,2022-08-20 00:00:00,USDT/UAH,40.264868,40.502157,40.002875,40.108119,2655302.133645918,66203.60664747
1660867200000,2022-08-19 00:00:00,USDT/UAH,39.870384,41.0,39.670031,40.264292,3924767.8222166505,97475.14800997
1660780800000,2022-08-18 00:00:00,USDT/UAH,39.735767,39.89,39.5,39.871377,2914302.4257805287,73092.59536686
1660694400000,2022-08-17 00:00:00,USDT/UAH,39.45825,39.85,39.151,39.736801,2734873.7515259106,68824.70865045
1660608000000,2022-08-16 00:00:00,USDT/UAH,39.304554,39.6,39.124685,39.456242,3291969.787538432,83433.43462711
1660521600000,2022-08-15 00:00:00,USDT/UAH,39.120611,39.35,38.85,39.302788,3439022.912277929,87500.73690136
1660435200000,2022-08-14 00:00:00,USDT/UAH,38.993652,39.153704,38.826411,39.121532,3127632.5434607896,79946.5763115
1660348800000,2022-08-13 00:00:00,USDT/UAH,38.990312,39.013848,38.720201,38.993512,2516505.6475427984,64536.52206405
1660262400000,2022-08-12 00:00:00,USDT/UAH,39.016947,39.153704,38.7,38.990514,3540394.842783398,90801.44064742
1660176000000,2022-08-11 00:00:00,USDT/UAH,38.600001,39.064419,38.400001,39.016441,3899324.2598942574,99940.54198573
1660089600000,2022-08-10 00:00:00,USDT/UAH,39.346763,39.508983,38.6,38.621782,3601332.795494249,93246.15822994
1660003200000,2022-08-09 00:00:00,USDT/UAH,39.232226,39.233804,39.226893,39.232437,80240.91255432351,2045.2696465
1659916800000,2022-08-08 00:00:00,USDT/UAH,39.004914,39.25,38.56,39.233599,3950518.7637344454,100692.23483001
1659830400000,2022-08-07 00:00:00,USDT/UAH,39.107129,39.351488,38.8,39.004933,2160824.3016444826,55398.74409333
1659744000000,2022-08-06 00:00:00,USDT/UAH,39.071414,39.351487,38.93,39.105881,2571017.0709269084,65745.02364304
1659657600000,2022-08-05 00:00:00,USDT/UAH,38.995889,40.0,38.85,39.070794,4200568.3354581995,107511.72181088
1659571200000,2022-08-04 00:00:00,USDT/UAH,39.455304,39.504325,38.845366,38.994437,3512998.518066119,90089.7355709
1659484800000,2022-08-03 00:00:00,USDT/UAH,39.61825,40.55,39.0,39.489122,4241673.400127316,107413.71763412
1659398400000,2022-08-02 00:00:00,USDT/UAH,39.243253,39.897426,39.000001,39.606085,4205024.017162864,106171.16074873
1659312000000,2022-08-01 00:00:00,USDT/UAH,39.23834,39.8067,38.736446,39.241512,3973895.3881134978,101267.64198366
1659225600000,2022-07-31 00:00:00,USDT/UAH,40.025953,40.101229,38.736446,39.239025,9053797.045377456,230734.50590012
1659139200000,2022-07-30 00:00:00,USDT/UAH,40.46817,40.46906,39.879316,40.025953,4386461.413197269,109590.43031898
1659052800000,2022-07-29 00:00:00,USDT/UAH,39.468236,40.5,39.350009,40.469046,7811549.447763536,193025.29265858
1658966400000,2022-07-28 00:00:00,USDT/UAH,39.299232,39.638683,39.299232,39.465911,4363782.2343673,110570.92371103
1658880000000,2022-07-27 00:00:00,USDT/UAH,39.387987,39.620339,39.218841,39.299232,5246148.143079763,133492.38333919
1658793600000,2022-07-26 00:00:00,USDT/UAH,39.251352,39.665483,39.095689,39.389321,4162388.3010678217,105673.01480185
1658707200000,2022-07-25 00:00:00,USDT/UAH,39.578132,39.909999,38.8,39.250163,8031591.044393268,204625.67364098
1658620800000,2022-07-24 00:00:00,USDT/UAH,39.628598,39.778129,39.570005,39.57861,3662506.333586912,92537.51795697
1658534400000,2022-07-23 00:00:00,USDT/UAH,39.739567,39.970038,39.151003,39.618926,3369277.095739108,85042.11082701
1658448000000,2022-07-22 00:00:00,USDT/UAH,38.790883,42.5,38.75,39.725285,14503127.094706072,365085.53921529
1658361600000,2022-07-21 00:00:00,USDT/UAH,36.839033,39.999998,36.7,38.790759,8367826.904685358,215717.01921804
1658275200000,2022-07-20 00:00:00,USDT/UAH,37.07552,37.079806,36.651,36.854205,3764840.818404441,102154.98661291
1658188800000,2022-07-19 00:00:00,USDT/UAH,36.560221,38.213373,36.454372,37.07622,4981544.953471141,134359.56938089
1658102400000,2022-07-18 00:00:00,USDT/UAH,36.437412,37.0,36.367816,36.650746,4312987.116791401,117678.01716209
1658016000000,2022-07-17 00:00:00,USDT/UAH,36.487264,36.549632,36.290731,36.441171,2761393.565674432,75776.75167668
1657929600000,2022-07-16 00:00:00,USDT/UAH,36.792343,36.813875,36.381599,36.440792,2728518.0150591526,74875.37633812
1657843200000,2022-07-15 00:00:00,USDT/UAH,37.019748,37.028469,36.554827,36.782573,3611667.604399713,98189.64008852
1657756800000,2022-07-14 00:00:00,USDT/UAH,37.439086,38.3,36.9,37.020198,3457899.0602360317,93405.74192056
1657670400000,2022-07-13 00:00:00,USDT/UAH,36.945123,37.699996,36.46,37.439139,4950080.703674364,132216.73456952
1657584000000,2022-07-12 00:00:00,USDT/UAH,36.208114,37.1,36.145911,36.941798,3687613.821843884,99822.26154352
1657497600000,2022-07-11 00:00:00,USDT/UAH,36.959252,37.199998,36.099112,36.20147,4406836.632522316,121730.87536286
1657411200000,2022-07-10 00:00:00,USDT/UAH,37.00709,37.126643,37.0,37.050447,104092.93153409341,2809.49192149
1657324800000,2022-07-09 00:00:00,USDT/UAH,36.30847,37.2,36.150408,37.008459,4106354.76618898,110957.19403472
1657238400000,2022-07-08 00:00:00,USDT/UAH,35.426366,36.6,35.087721,36.315767,5847860.839134711,161028.15174287
1657152000000,2022-07-07 00:00:00,USDT/UAH,34.596424,35.426366,34.590002,35.426365,4695038.641362427,132529.50567642
1657065600000,2022-07-06 00:00:00,USDT/UAH,34.382485,34.891974,34.150001,34.597483,3377337.5997644234,97618.01457535
1656979200000,2022-07-05 00:00:00,USDT/UAH,33.474821,34.5,33.0,34.36574,3900190.318177912,113490.65430216
1656892800000,2022-07-04 00:00:00,USDT/UAH,33.702075,33.702075,33.43144,33.4777,2993485.9941713787,89417.31344063
1656806400000,2022-07-03 00:00:00,USDT/UAH,33.900002,33.967342,33.425611,33.698695,2818934.3704569256,83651.14347772
1656720000000,2022-07-02 00:00:00,USDT/UAH,34.393034,34.590715,33.900001,33.900002,3410096.406396487,100592.8084133
1656633600000,2022-07-01 00:00:00,USDT/UAH,34.801788,34.891973,34.110085,34.390344,2781778.531960845,80888.36017345
1656547200000,2022-06-30 00:00:00,USDT/UAH,34.721992,35.15,34.6,34.795162,3273878.378619337,94090.04558218
1656460800000,2022-06-29 00:00:00,USDT/UAH,35.17496,35.176003,34.7,34.713011,2744443.643780239,79060.95048281
1656374400000,2022-06-28 00:00:00,USDT/UAH,34.704887,34.725333,34.703847,34.725333,69872.55192895986,2012.1492263
1656288000000,2022-06-27 00:00:00,USDT/UAH,34.662771,34.829999,34.55,34.704888,2088765.1042855368,60186.48163583
1656201600000,2022-06-26 00:00:00,USDT/UAH,34.728858,34.735607,34.5,34.6622,1839286.1173728872,53063.16729385
1656115200000,2022-06-25 00:00:00,USDT/UAH,35.038535,35.059688,34.5,34.728859,2981699.952229281,85856.54807229
1656028800000,2022-06-24 00:00:00,USDT/UAH,34.943928,35.056438,34.1,35.038535,3501509.32038869,99933.09709977
1655942400000,2022-06-23 00:00:00,USDT/UAH,35.153913,35.167665,34.85,34.940301,3695106.919239398,105754.86797436
1655856000000,2022-06-22 00:00:00,USDT/UAH,35.078747,35.176743,34.85,35.166216,3406232.39414567,96860.93022194
1655769600000,2022-06-21 00:00:00,USDT/UAH,35.076419,35.084953,34.868547,35.078746,2612069.787361012,74463.03204114
1655683200000,2022-06-20 00:00:00,USDT/UAH,35.228941,35.282675,35.034609,35.076418,3017017.2849172554,86012.69619142
1655596800000,2022-06-19 00:00:00,USDT/UAH,35.757759,35.757759,35.1,35.22894,3746869.1218183497,106357.70255416
1655510400000,2022-06-18 00:00:00,USDT/UAH,35.587653,35.788,35.482381,35.757759,3592748.8544923663,100474.66493894
1655424000000,2022-06-17 00:00:00,USDT/UAH,35.43661,35.595917,35.39,35.590541,2803810.4490720397,78779.65241023
1655337600000,2022-06-16 00:00:00,USDT/UAH,35.449062,35.53179,35.31,35.436611,2790389.078816374,78743.11340936
1655251200000,2022-06-15 00:00:00,USDT/UAH,35.29552,35.64,35.289749,35.449062,5435390.821025734,153329.60914525
1655164800000,2022-06-14 00:00:00,USDT/UAH,35.527566,35.64,35.291529,35.30316,3324349.0751189063,94165.76519266
1655078400000,2022-06-13 00:00:00,USDT/UAH,35.498474,36.0,35.300002,35.527565,6604459.3745495165,185896.76423221
1654992000000,2022-06-12 00:00:00,USDT/UAH,35.522028,35.64,35.19,35.510902,3386589.650888548,95367.60431736
1654905600000,2022-06-11 00:00:00,USDT/UAH,35.410004,35.550005,35.155177,35.514718,2987545.1416108226,84121.3251816
1654819200000,2022-06-10 00:00:00,USDT/UAH,35.183988,35.55,35.013149,35.397612,3116959.1307285842,88055.63298249
1654732800000,2022-06-09 00:00:00,USDT/UAH,35.180686,35.82,34.974593,35.183988,3046431.13715891,86585.72578978
1654646400000,2022-06-08 00:00:00,USDT/UAH,35.013153,35.9,34.8,35.180685,3764082.2036211765,106992.86280586
1654560000000,2022-06-07 00:00:00,USDT/UAH,35.083937,36.0,34.8,35.013152,4916437.847999438,140416.88814533
1654473600000,2022-06-06 00:00:00,USDT/UAH,35.175292,36.0,34.83627,35.083936,5550589.976974437,158208.8730573
1654387200000,2022-06-05 00:00:00,USDT/UAH,35.305259,35.65003,35.000184,35.175291,2115486.8800819414,60141.27587692
1654300800000,2022-06-04 00:00:00,USDT/UAH,35.65004,35.9,35.2,35.305258,1819891.2880582595,51547.31592836
1654214400000,2022-06-03 00:00:00,USDT/UAH,35.250001,36.99,35.241138,35.650014,4258530.234361967,119453.81660613
1654128000000,2022-06-02 00:00:00,USDT/UAH,35.698501,35.893899,35.214294,35.25,2847883.98248664,80791.03496416
1654041600000,2022-06-01 00:00:00,USDT/UAH,34.893204,36.0126,34.611227,35.704068,4523210.621764048,126686.14180782
1653955200000,2022-05-31 00:00:00,USDT/UAH,34.674532,35.988,34.45005,34.893778,5041786.007187138,144489.54215239
1653868800000,2022-05-30 00:00:00,USDT/UAH,35.568,35.858041,34.300006,34.67301,4172422.38370821,120336.31875941
1653782400000,2022-05-29 00:00:00,USDT/UAH,36.032671,36.103627,35.568,35.58906,2269292.734229674,63763.7727501
1653696000000,2022-05-28 00:00:00,USDT/UAH,36.206127,36.224651,35.9,36.056291,2502739.01602342,69411.99293137
1653609600000,2022-05-27 00:00:00,USDT/UAH,36.14285,38.5,36.01,36.207456,3764062.8102495247,103958.2236943
1653523200000,2022-05-26 00:00:00,USDT/UAH,35.895467,37.0,35.782176,36.14285,4553003.739082901,125972.46036444
1653436800000,2022-05-25 00:00:00,USDT/UAH,35.996944,36.112643,35.254212,36.0,4041396.61749072,112261.01715252
1653350400000,2022-05-24 00:00:00,USDT/UAH,37.039639,37.046557,35.99,35.995541,3690705.7557392577,102532.3040912
1653264000000,2022-05-23 00:00:00,USDT/UAH,36.567726,39.277483,36.2,36.999392,5044869.371592029,136350.06141701
1653177600000,2022-05-22 00:00:00,USDT/UAH,36.794895,37.25,36.281878,36.570311,3514156.522535434,96093.15388473
1653091200000,2022-05-21 00:00:00,USDT/UAH,36.361544,36.816219,36.0,36.793613,4594423.465104431,124870.13615935
1653004800000,2022-05-20 00:00:00,USDT/UAH,35.607433,36.732444,35.0,36.359802,6128430.883990386,168549.62202463
1652918400000,2022-05-19 00:00:00,USDT/UAH,35.123988,35.95,34.884531,35.603904,5288881.481457326,148547.79637248
1652832000000,2022-05-18 00:00:00,USDT/UAH,34.335907,35.270492,34.110001,35.102848,4732719.573438675,134824.3758865
1652745600000,2022-05-17 00:00:00,USDT/UAH,33.761817,34.396879,33.72001,34.320477,4111778.4063814334,119805.39799553
1652659200000,2022-05-16 00:00:00,USDT/UAH,33.3501,34.082563,33.35,33.75661,4495232.753063891,133166.00076441
1652572800000,2022-05-15 00:00:00,USDT/UAH,34.15,34.36,33.305282,33.356924,3787433.9156854767,113542.66105848
1652486400000,2022-05-14 00:00:00,USDT/UAH,34.449039,34.5,34.15,34.15,3798921.3216890725,111242.20561315
1652400000000,2022-05-13 00:00:00,USDT/UAH,33.966497,34.6,33.807,34.449036,4310462.12211568,125125.76903794
1652313600000,2022-05-12 00:00:00,USDT/UAH,33.232689,34.8,33.2,33.98699,6718153.938229444,197668.40012103
1652227200000,2022-05-11 00:00:00,USDT/UAH,32.832954,33.699,32.5,33.215266,9344055.300004115,281318.093313
1652140800000,2022-05-10 00:00:00,USDT/UAH,32.880996,33.21,32.49,32.834171,5521602.292382306,168166.33781868
1652054400000,2022-05-09 00:00:00,USDT/UAH,33.013899,33.170005,32.485087,32.886999,8646141.146069417,262904.5339792
1651968000000,2022-05-08 00:00:00,USDT/UAH,33.34382,33.532999,33,33.01516,7681075.143922249,232652.97348013
1651881600000,2022-05-07 00:00:00,USDT/UAH,33.300558,33.489462,32.974689,33.337836,5625921.761463757,168754.85743777
1651795200000,2022-05-06 00:00:00,USDT/UAH,33.316426,33.598,33.15,33.300557,5296114.350103354,159039.81276059
1651708800000,2022-05-05 00:00:00,USDT/UAH,33.036321,33.8,32.877,33.320598,6526517.408416096,195870.35648088
1651622400000,2022-05-04 00:00:00,USDT/UAH,33.255384,33.75,33.022155,33.033088,5909363.856965065,178892.26272049
1651536000000,2022-05-03 00:00:00,USDT/UAH,33.300004,33.866786,33.1,33.287614,2875848.673071682,86393.95641489
1651449600000,2022-05-02 00:00:00,USDT/UAH,33.497007,33.576797,33.256368,33.304909,3087959.69109381,92717.85402848
1651363200000,2022-05-01 00:00:00,USDT/UAH,34.124526,34.155494,33.45,33.483659,3717585.3615603927,111026.85526574
1651276800000,2022-04-30 00:00:00,USDT/UAH,34.003473,34.355555,33.45,34.119637,4354270.604754865,127617.7294839
1651190400000,2022-04-29 00:00:00,USDT/UAH,33.916911,34.4,33.5,34.005595,4777362.84502927,140487.55344611
1651104000000,2022-04-28 00:00:00,USDT/UAH,33.606829,34.99,33.597,33.915646,5191506.597779522,153071.14002132
1651017600000,2022-04-27 00:00:00,USDT/UAH,33.355955,34.0,33.24,33.607286,6842524.229639098,203602.40424172
1650931200000,2022-04-26 00:00:00,USDT/UAH,33.189615,33.675606,33.028565,33.361632,4256492.660763102,127586.4640184
1650844800000,2022-04-25 00:00:00,USDT/UAH,32.782131,33.45,32.58843,33.174976,5153576.413071991,155345.29438912
1650758400000,2022-04-24 00:00:00,USDT/UAH,32.743886,32.756914,32.626191,32.646455,74794.79776091842,2291.05419749
1650672000000,2022-04-23 00:00:00,USDT/UAH,32.470651,32.899999,32.420001,32.772986,3377470.3929919023,103056.53543415
1650585600000,2022-04-22 00:00:00,USDT/UAH,32.256625,33.0,32.249007,32.457628,4580089.060219389,141109.78966853
1650412800000,2022-04-20 00:00:00,USDT/UAH,31.598339,31.729044,31.55,31.646187,80053.62051206782,2529.64505683
1650326400000,2022-04-19 00:00:00,USDT/UAH,31.90111,32.2,31.5701,31.588044,3379078.534820298,106973.33886265
1650240000000,2022-04-18 00:00:00,USDT/UAH,32.034804,32.293253,31.75,31.901095,4055713.692912139,127133.99627543
1650153600000,2022-04-17 00:00:00,USDT/UAH,32.040414,32.1,31.814651,32.03506,2478733.443797476,77375.64542715
1650067200000,2022-04-16 00:00:00,USDT/UAH,32.100692,32.492655,32.01,32.040381,3323362.6750326743,103724.19338686
1649980800000,2022-04-15 00:00:00,USDT/UAH,31.99275,32.69,31.95,32.110804,3867855.7291355194,120453.4065586
1649894400000,2022-04-14 00:00:00,USDT/UAH,32.040576,32.4,31.76,32.0,3378150.42489344,105567.20077792
1649808000000,2022-04-13 00:00:00,USDT/UAH,32.01847,32.2,31.9,32.059419,4123353.438268677,128615.97517624
1649721600000,2022-04-12 00:00:00,USDT/UAH,32.044387,32.123184,31.962,32.018287,3962677.443642079,123762.94345922
1649635200000,2022-04-11 00:00:00,USDT/UAH,32.104117,32.24996,31.850556,32.0384,4791792.182095265,149564.02885585
1649548800000,2022-04-10 00:00:00,USDT/UAH,32.181656,32.185973,32.111228,32.127585,48460.04053634175,1508.36237882
1649462400000,2022-04-09 00:00:00,USDT/UAH,32.036266,32.299,31.950003,32.170937,2231265.7093401565,69356.56581405
1649376000000,2022-04-08 00:00:00,USDT/UAH,32.108558,32.299,31.851,32.034004,3462661.0980873657,108093.29667585
1649289600000,2022-04-07 00:00:00,USDT/UAH,32.1069,32.3,31.901001,32.089143,3037532.904393126,94659.209328
1649203200000,2022-04-06 00:00:00,USDT/UAH,32.103671,32.55,31.8,32.116566,3163183.3308749567,98490.70821815
1649116800000,2022-04-05 00:00:00,USDT/UAH,32.044987,32.299999,31.709331,32.100172,3042958.592133364,94795.70988384
