https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CPOOL,Volume USDT
1660348800,2022-08-13 00:00:00,CPOOL/USDT,0.04276,0.0472,0.0425,0.04689,2691730.8492,119677.362619441
1660262400,2022-08-12 00:00:00,CPOOL/USDT,0.04189,0.0441,0.03892,0.04272,4857151.4772,203761.160512818
1660176000,2022-08-11 00:00:00,CPOOL/USDT,0.04835,0.04866,0.039,0.0421,7234134.7148,306171.885455787
1660089600,2022-08-10 00:00:00,CPOOL/USDT,0.0437,0.0504,0.0428,0.04849,3745843.5434,172512.359478445198
1660003200,2022-08-09 00:00:00,CPOOL/USDT,0.04587,0.0466,0.04279,0.04371,3397733.5846,150863.756506648
1659916800,2022-08-08 00:00:00,CPOOL/USDT,0.04238,0.0528,0.03852,0.04587,6434151.2642,275995.506220322
1659830400,2022-08-07 00:00:00,CPOOL/USDT,0.046,0.04625,0.04192,0.04237,2927403.8729369,127617.880127121309
1659744000,2022-08-06 00:00:00,CPOOL/USDT,0.04699,0.0476,0.046,0.046,1712482.7183,79647.206138991
1659657600,2022-08-05 00:00:00,CPOOL/USDT,0.04555,0.04779,0.04439,0.04692,2077437.0505,95427.399948348
1659571200,2022-08-04 00:00:00,CPOOL/USDT,0.04607,0.04718,0.04515,0.04546,879653.6686,40593.823721397
1659484800,2022-08-03 00:00:00,CPOOL/USDT,0.04623,0.0482,0.04478,0.0463,1350416.6737,62524.49488364
1659398400,2022-08-02 00:00:00,CPOOL/USDT,0.04885,0.04951,0.0436,0.0462,4428748.0789,203142.368478951
1659312000,2022-08-01 00:00:00,CPOOL/USDT,0.04779,0.0563,0.04572,0.04885,5113243.17297809,256263.89538904259
1659225600,2022-07-31 00:00:00,CPOOL/USDT,0.05174,0.052,0.04628,0.0478,1614811.519,78469.288314988
1659139200,2022-07-30 00:00:00,CPOOL/USDT,0.03789,0.0527,0.03762,0.05169,8071913.83460004,374965.0990505890871
1659052800,2022-07-29 00:00:00,CPOOL/USDT,0.04449,0.04629,0.0374,0.03801,4431561.9388,185267.376569736
1658966400,2022-07-28 00:00:00,CPOOL/USDT,0.03753,0.0448,0.03604,0.04447,2953781.2874,120108.408738794
1658880000,2022-07-27 00:00:00,CPOOL/USDT,0.03359,0.039,0.032,0.03753,2798943.8791,99505.744881505
1658793600,2022-07-26 00:00:00,CPOOL/USDT,0.03662,0.0369,0.032,0.0337,2624549.8227,89569.765457566
1658707200,2022-07-25 00:00:00,CPOOL/USDT,0.03613,0.0423,0.03513,0.03661,5874462.727,227470.195949422
1658620800,2022-07-24 00:00:00,CPOOL/USDT,0.03346,0.0399,0.03306,0.03613,5048969.4328,185734.162285781
1658534400,2022-07-23 00:00:00,CPOOL/USDT,0.03257,0.0336,0.03227,0.03356,1802746.9791,59214.192447061
1658448000,2022-07-22 00:00:00,CPOOL/USDT,0.03441,0.0345,0.03212,0.03257,7430442.876,246627.820930771
1658361600,2022-07-21 00:00:00,CPOOL/USDT,0.03306,0.043,0.03257,0.0346,10480138.0783,368915.221956569
1658275200,2022-07-20 00:00:00,CPOOL/USDT,0.03177,0.0335,0.03128,0.0331,3316076.59952248,108144.802900817481
1658188800,2022-07-19 00:00:00,CPOOL/USDT,0.03237,0.0348,0.03098,0.03186,8815558.6549825,287960.8095368269056
1658102400,2022-07-18 00:00:00,CPOOL/USDT,0.03113,0.03363,0.03078,0.03236,7346577.11747994,234045.6571105336717
1658016000,2022-07-17 00:00:00,CPOOL/USDT,0.03218,0.03431,0.0309,0.03113,7248730.6821702,231842.2936981899263
1657929600,2022-07-16 00:00:00,CPOOL/USDT,0.02928,0.034,0.02914,0.03218,9033870.28654649,278352.1182719105431
1657843200,2022-07-15 00:00:00,CPOOL/USDT,0.03119,0.0349,0.02859,0.0293,11059612.68322674,332617.3902377683861
1657756800,2022-07-14 00:00:00,CPOOL/USDT,0.02982,0.03303,0.0286,0.03119,9292460.79817352,276908.3854711072496
1657670400,2022-07-13 00:00:00,CPOOL/USDT,0.03436,0.0364,0.02858,0.02985,14122025.86144279,446262.5381761202596
1657584000,2022-07-12 00:00:00,CPOOL/USDT,0.02988,0.0469,0.02801,0.0345,17856748.57112027,592414.827055530045
1657497600,2022-07-11 00:00:00,CPOOL/USDT,0.02857,0.0338,0.02842,0.02987,7482181.40770906,228879.2512223494607
1657411200,2022-07-10 00:00:00,CPOOL/USDT,0.029,0.02918,0.02792,0.0285,1315383.96938642,37617.3782124826613
1657324800,2022-07-09 00:00:00,CPOOL/USDT,0.03058,0.032,0.02866,0.02904,3509394.7477241,105499.4060954386468
1657238400,2022-07-08 00:00:00,CPOOL/USDT,0.03001,0.0322,0.02868,0.03064,5451455.36702756,164979.8502294129912
1657152000,2022-07-07 00:00:00,CPOOL/USDT,0.02814,0.0339,0.02776,0.02998,9563889.49987769,300840.6558568142018
1657065600,2022-07-06 00:00:00,CPOOL/USDT,0.02798,0.02885,0.0276,0.0282,541420.54371072,15284.248809553107
1656979200,2022-07-05 00:00:00,CPOOL/USDT,0.02803,0.0283,0.02734,0.02795,721323.38888377,19999.3672465931785
1656892800,2022-07-04 00:00:00,CPOOL/USDT,0.03028,0.03069,0.0273,0.02803,2925962.00635859,83146.6469766786446
1656806400,2022-07-03 00:00:00,CPOOL/USDT,0.02987,0.03115,0.0295,0.03028,539147.41734513,16247.1629840794649
1656720000,2022-07-02 00:00:00,CPOOL/USDT,0.03222,0.03228,0.02919,0.02993,2723955.94244277,84379.0266897839787
1656633600,2022-07-01 00:00:00,CPOOL/USDT,0.03078,0.0365,0.03064,0.03226,5703307.37555003,182468.5988535786142
1656547200,2022-06-30 00:00:00,CPOOL/USDT,0.03022,0.03242,0.02799,0.0307,5397047.02795122,166327.8021632434886
1656460800,2022-06-29 00:00:00,CPOOL/USDT,0.03273,0.03285,0.02841,0.0302,5671012.7849139,177416.0419508598391
1656374400,2022-06-28 00:00:00,CPOOL/USDT,0.03314,0.0345,0.032,0.03272,4648238.87208675,154440.6271209772585
1656288000,2022-06-27 00:00:00,CPOOL/USDT,0.03738,0.039,0.03209,0.03316,8623756.28579769,303073.5561043393691
1656201600,2022-06-26 00:00:00,CPOOL/USDT,0.03927,0.0409,0.0373,0.03731,5402695.70010171,209510.9693700925962
1656115200,2022-06-25 00:00:00,CPOOL/USDT,0.03881,0.0411,0.03716,0.03926,5062254.45298396,196604.7308125404445
1656028800,2022-06-24 00:00:00,CPOOL/USDT,0.0382,0.0408,0.03749,0.03881,4602921.32994407,178779.4418221578603
1655942400,2022-06-23 00:00:00,CPOOL/USDT,0.03996,0.0412,0.03696,0.03818,7262918.2358868,285904.4894732576831
1655856000,2022-06-22 00:00:00,CPOOL/USDT,0.03779,0.04252,0.03687,0.04,10204997.76338273,402247.8766210639029
1655769600,2022-06-21 00:00:00,CPOOL/USDT,0.03741,0.043,0.03724,0.03764,13467995.16842014,528316.4171719174073
1655683200,2022-06-20 00:00:00,CPOOL/USDT,0.03594,0.04173,0.03,0.0374,22086607.14324085,758632.2184224140048
1655596800,2022-06-19 00:00:00,CPOOL/USDT,0.03714,0.03959,0.03481,0.03596,9326359.46350044,341544.1008159586982
1655510400,2022-06-18 00:00:00,CPOOL/USDT,0.0397,0.03982,0.03677,0.03713,7247159.1640621,278079.2521928314424
1655424000,2022-06-17 00:00:00,CPOOL/USDT,0.04744,0.04825,0.03923,0.0397,10094717.51096942,445309.3794564343641
1655337600,2022-06-16 00:00:00,CPOOL/USDT,0.0562,0.0564,0.04515,0.04742,10145497.89336258,523646.7196238979312
1655251200,2022-06-15 00:00:00,CPOOL/USDT,0.0575,0.06009,0.0538,0.0562,6208728.84014878,346630.377766758791
1655164800,2022-06-14 00:00:00,CPOOL/USDT,0.0579,0.0632,0.0571,0.0575,6886805.12371106,402245.455611161408
1655078400,2022-06-13 00:00:00,CPOOL/USDT,0.0736,0.0743,0.0576,0.0579,10591004.71319558,691905.140019714703
1654992000,2022-06-12 00:00:00,CPOOL/USDT,0.0777,0.0789,0.0701,0.0736,5959317.002194,436795.731320317526
1654905600,2022-06-11 00:00:00,CPOOL/USDT,0.0762,0.0786,0.0762,0.0778,5111986.18986736,391741.095299933172
1654819200,2022-06-10 00:00:00,CPOOL/USDT,0.075,0.0769,0.075,0.0762,4855152.10351,366424.898148736845
1654732800,2022-06-09 00:00:00,CPOOL/USDT,0.0819,0.0888,0.075,0.0751,9575316.6290056,761771.267892099613
1654646400,2022-06-08 00:00:00,CPOOL/USDT,0.0501,0.099,0.05,0.0819,30217460.99635435,2169717.935178418785
1654560000,2022-06-07 00:00:00,CPOOL/USDT,0.0444,0.0506,0.0444,0.0501,7150258.41634047,341487.330390628315
1654473600,2022-06-06 00:00:00,CPOOL/USDT,0.0455,0.0462,0.0431,0.0444,5008147.29954472,224203.868124595562
1654387200,2022-06-05 00:00:00,CPOOL/USDT,0.0456,0.0462,0.042,0.0455,6511591.38961196,287848.076257477846
1654300800,2022-06-04 00:00:00,CPOOL/USDT,0.0482,0.0487,0.0451,0.0456,4558287.09828521,211665.850800788747
1654214400,2022-06-03 00:00:00,CPOOL/USDT,0.0477,0.0489,0.0454,0.0482,5334134.69958011,250797.321427108072
1654128000,2022-06-02 00:00:00,CPOOL/USDT,0.048,0.0482,0.0464,0.0477,4966531.646438,234984.85141626833
1654041600,2022-06-01 00:00:00,CPOOL/USDT,0.0503,0.0504,0.047,0.048,4831308.03120431,237754.846305134078
1653955200,2022-05-31 00:00:00,CPOOL/USDT,0.0557,0.0582,0.0484,0.0502,9384536.82336387,500872.9681334386
1653868800,2022-05-30 00:00:00,CPOOL/USDT,0.0573,0.0595,0.0537,0.0557,6388581.43119263,358706.389549593748
1653782400,2022-05-29 00:00:00,CPOOL/USDT,0.0531,0.0579,0.0531,0.0572,5740787.78658649,315820.955935199987
1653696000,2022-05-28 00:00:00,CPOOL/USDT,0.0543,0.0548,0.052,0.0531,5609812.12522953,298570.314061597613
1653609600,2022-05-27 00:00:00,CPOOL/USDT,0.0476,0.0596,0.0454,0.0544,10530694.53916208,526968.426165837824
1653523200,2022-05-26 00:00:00,CPOOL/USDT,0.049,0.0495,0.0453,0.0476,8455704.57984318,400406.74070261515
1653436800,2022-05-25 00:00:00,CPOOL/USDT,0.0481,0.0532,0.0455,0.049,9986526.86322468,486035.831918252133
1653350400,2022-05-24 00:00:00,CPOOL/USDT,0.0441,0.048,0.0421,0.048,6019879.39668263,265259.823292161698
1653264000,2022-05-23 00:00:00,CPOOL/USDT,0.0467,0.0478,0.0434,0.0441,7469908.65745993,339749.74979250959
1653177600,2022-05-22 00:00:00,CPOOL/USDT,0.0438,0.0499,0.0417,0.0466,7007476.54712883,319420.636503999994
1653091200,2022-05-21 00:00:00,CPOOL/USDT,0.0405,0.0457,0.0405,0.0438,8511101.20263899,364662.264428892687
1653004800,2022-05-20 00:00:00,CPOOL/USDT,0.0447,0.045,0.0385,0.0405,14636655.6081883,602711.63772827416
1652918400,2022-05-19 00:00:00,CPOOL/USDT,0.0415,0.0491,0.0387,0.0446,12107744.04305726,520329.449502731705
1652832000,2022-05-18 00:00:00,CPOOL/USDT,0.0443,0.0458,0.0372,0.0414,14212119.91454193,570905.543658831069
1652745600,2022-05-17 00:00:00,CPOOL/USDT,0.0366,0.045,0.0356,0.0443,14305387.92554077,542619.842032252755
1652659200,2022-05-16 00:00:00,CPOOL/USDT,0.0437,0.044,0.0358,0.0367,8478023.22777586,334915.42570774547
1652572800,2022-05-15 00:00:00,CPOOL/USDT,0.045,0.0451,0.0405,0.0438,8947976.70722392,385624.250241852899
1652486400,2022-05-14 00:00:00,CPOOL/USDT,0.0481,0.0485,0.0442,0.045,7424978.62183392,341391.215892887803
1652400000,2022-05-13 00:00:00,CPOOL/USDT,0.0475,0.0759,0.0475,0.0481,7391505.05682312,417653.899227550064
1652313600,2022-05-12 00:00:00,CPOOL/USDT,0.0461,0.0855,0.0412,0.0477,9754192.51083731,559352.118180515944
1652227200,2022-05-11 00:00:00,CPOOL/USDT,0.0775,0.0831,0.0404,0.0463,8943174.1721319,496743.490117871725
1652140800,2022-05-10 00:00:00,CPOOL/USDT,0.083,0.0905,0.075,0.0777,5659218.50415085,466499.460244053547
1652054400,2022-05-09 00:00:00,CPOOL/USDT,0.1004,0.1007,0.0801,0.0824,5625813.09569175,516553.108413174297
1651968000,2022-05-08 00:00:00,CPOOL/USDT,0.1036,0.1065,0.0998,0.1006,5225121.7508431,533172.778575964656
1651881600,2022-05-07 00:00:00,CPOOL/USDT,0.1053,0.1113,0.1035,0.1036,5620811.21525338,608697.237728463911
1651795200,2022-05-06 00:00:00,CPOOL/USDT,0.1112,0.1121,0.0939,0.1053,6503550.05923134,684038.201921584981
1651708800,2022-05-05 00:00:00,CPOOL/USDT,0.117,0.1264,0.11,0.1112,4015955.97059364,472791.87089597556
1651622400,2022-05-04 00:00:00,CPOOL/USDT,0.1141,0.1199,0.1122,0.1171,4164186.24545843,480228.558340069438
1651536000,2022-05-03 00:00:00,CPOOL/USDT,0.1121,0.1252,0.1091,0.114,4131371.95326538,471297.627939850931
1651449600,2022-05-02 00:00:00,CPOOL/USDT,0.1223,0.132,0.1044,0.1121,3860871.84483088,475215.225684361155
1651363200,2022-05-01 00:00:00,CPOOL/USDT,0.1231,0.132,0.1129,0.1225,3432197.49093419,418468.845080280845
1651276800,2022-04-30 00:00:00,CPOOL/USDT,0.1267,0.132,0.1221,0.1231,3265566.57727677,412849.127746599659
1651190400,2022-04-29 00:00:00,CPOOL/USDT,0.1315,0.1319,0.1256,0.1263,3529547.58047273,451726.930351289538
1651104000,2022-04-28 00:00:00,CPOOL/USDT,0.1387,0.1428,0.127,0.1318,3866526.88750737,521383.615186642439
1651017600,2022-04-27 00:00:00,CPOOL/USDT,0.1412,0.17,0.1296,0.1388,6419532.04057016,943005.812276426884
1650931200,2022-04-26 00:00:00,CPOOL/USDT,0.1516,0.1536,0.138,0.1412,3395226.77330803,499490.012871685943
1650844800,2022-04-25 00:00:00,CPOOL/USDT,0.1626,0.1633,0.1403,0.1517,3862841.14097793,575708.119668468274
1650758400,2022-04-24 00:00:00,CPOOL/USDT,0.1783,0.184,0.1622,0.1626,3473397.24945686,601230.329454773595
1650672000,2022-04-23 00:00:00,CPOOL/USDT,0.1659,0.195,0.163,0.1781,4386676.70139719,760272.711798049503
1650585600,2022-04-22 00:00:00,CPOOL/USDT,0.1654,0.1716,0.163,0.1661,3255223.75096504,545953.723412744106
1650499200,2022-04-21 00:00:00,CPOOL/USDT,0.1801,0.1861,0.1627,0.1653,3531396.08284807,622124.417662360262
1650412800,2022-04-20 00:00:00,CPOOL/USDT,0.1614,0.185,0.1577,0.1801,3779122.09435739,631510.176509047349
1650326400,2022-04-19 00:00:00,CPOOL/USDT,0.165,0.1681,0.1555,0.1613,3478418.31285682,562373.330052070772
1650240000,2022-04-18 00:00:00,CPOOL/USDT,0.1687,0.17,0.1545,0.1653,3856525.94290012,627852.976706226278
1650153600,2022-04-17 00:00:00,CPOOL/USDT,0.1705,0.1755,0.1684,0.1687,3007318.00784668,515456.913340870878
1650067200,2022-04-16 00:00:00,CPOOL/USDT,0.1781,0.1788,0.1677,0.1708,3615504.95224893,624650.98403446646
1649980800,2022-04-15 00:00:00,CPOOL/USDT,0.1909,0.1929,0.1747,0.1781,3526817.55418482,656224.351745088216
1649894400,2022-04-14 00:00:00,CPOOL/USDT,0.1963,0.2035,0.1878,0.1909,3275301.27365475,644986.291828578496
1649808000,2022-04-13 00:00:00,CPOOL/USDT,0.1923,0.1998,0.1909,0.1963,3199685.16636587,624049.476857598084
1649721600,2022-04-12 00:00:00,CPOOL/USDT,0.1926,0.1979,0.1909,0.1923,3222545.23564889,622884.219198242699
1649635200,2022-04-11 00:00:00,CPOOL/USDT,0.2247,0.2252,0.1909,0.1922,4005229.7595088,848522.939525815319
1649548800,2022-04-10 00:00:00,CPOOL/USDT,0.2136,0.2297,0.2125,0.2247,4236526.78529853,944114.041331479294
1649462400,2022-04-09 00:00:00,CPOOL/USDT,0.2236,0.2245,0.2097,0.2139,3870004.44706421,832114.819987960572
1649376000,2022-04-08 00:00:00,CPOOL/USDT,0.2214,0.2397,0.1981,0.2236,4879377.70743933,1108824.684387669512
1649289600,2022-04-07 00:00:00,CPOOL/USDT,0.2438,0.2685,0.2001,0.2208,4770168.36237118,1138893.563142126544
1649203200,2022-04-06 00:00:00,CPOOL/USDT,0.3122,0.3125,0.1968,0.244,4931476.95331578,1331086.915762308751
1649116800,2022-04-05 00:00:00,CPOOL/USDT,0.3387,0.349,0.304,0.312,4655771.6689106,1522001.546298674869
1649030400,2022-04-04 00:00:00,CPOOL/USDT,0.3036,0.35,0.2831,0.3391,8265899.38210103,2646023.384981879324
1648944000,2022-04-03 00:00:00,CPOOL/USDT,0.2762,0.3414,0.2598,0.3033,9172667.32989078,2639363.54729828042
1648857600,2022-04-02 00:00:00,CPOOL/USDT,0.2494,0.28,0.2353,0.2772,7297219.38547244,1851138.326416400915
1648771200,2022-04-01 00:00:00,CPOOL/USDT,0.2317,0.25,0.225,0.2491,5301211.53940244,1241782.47148818574
1648684800,2022-03-31 00:00:00,CPOOL/USDT,0.2309,0.251,0.2228,0.2317,5499627.42767765,1277697.931838164369
1648598400,2022-03-30 00:00:00,CPOOL/USDT,0.2147,0.2369,0.2087,0.2312,5666583.37175222,1239742.060559249274
1648512000,2022-03-29 00:00:00,CPOOL/USDT,0.2356,0.2461,0.2105,0.2139,5590987.21561077,1283070.953140357832
1648425600,2022-03-28 00:00:00,CPOOL/USDT,0.2515,0.2701,0.2241,0.2356,6343245.70941024,1554071.239290604126
1648339200,2022-03-27 00:00:00,CPOOL/USDT,0.2273,0.2726,0.216,0.2515,8293922.24092834,1993619.383085238112
1648252800,2022-03-26 00:00:00,CPOOL/USDT,0.1917,0.2485,0.19,0.2277,6698962.4454559,1405350.478504000279
1648166400,2022-03-25 00:00:00,CPOOL/USDT,0.1944,0.2055,0.1883,0.1919,5109225.44320148,1006146.590979980224
1648080000,2022-03-24 00:00:00,CPOOL/USDT,0.2178,0.2252,0.1883,0.1941,5883204.7075207,1223606.244750182851
1647993600,2022-03-23 00:00:00,CPOOL/USDT,0.2534,0.294,0.2058,0.218,5832650.46116044,1395952.029929758692
1647907200,2022-03-22 00:00:00,CPOOL/USDT,0.33,0.3301,0.25,0.2532,3775835.84841869,1026412.849095614278
1647820800,2022-03-21 00:00:00,CPOOL/USDT,0.191,0.3331,0.191,0.33,7940364.92694202,2047739.202647067368
1647734400,2022-03-20 00:00:00,CPOOL/USDT,0.1792,0.198,0.1782,0.191,3024342.79674603,556848.093955144176
1647648000,2022-03-19 00:00:00,CPOOL/USDT,0.1707,0.1846,0.1645,0.1792,2654060.94991455,469825.570751272575
1647561600,2022-03-18 00:00:00,CPOOL/USDT,0.1616,0.1743,0.15,0.1708,1770657.0560301,288586.84811718554
1647475200,2022-03-17 00:00:00,CPOOL/USDT,0.1407,0.17,0.1402,0.1616,911289.98575325,142638.077356876912
1647388800,2022-03-16 00:00:00,CPOOL/USDT,0.1504,0.1616,0.1399,0.1407,2441134.19253524,365349.226824875997
1647302400,2022-03-15 00:00:00,CPOOL/USDT,0.14,0.152,0.1355,0.1504,2814447.88687924,410529.43702341906
1647216000,2022-03-14 00:00:00,CPOOL/USDT,0.1369,0.1441,0.1369,0.1399,2518136.33165361,353005.064174654625
1647129600,2022-03-13 00:00:00,CPOOL/USDT,0.1595,0.1644,0.137,0.137,3166534.26874608,486254.021848283819
1647043200,2022-03-12 00:00:00,CPOOL/USDT,0.1713,0.173,0.15,0.1599,2755881.56199894,444435.34472019183
1646956800,2022-03-11 00:00:00,CPOOL/USDT,0.188,0.188,0.16,0.1719,2612867.07538088,456732.431418792769
1646870400,2022-03-10 00:00:00,CPOOL/USDT,0.2057,0.2064,0.1762,0.1875,2628810.50427798,501921.407821639383
1646784000,2022-03-09 00:00:00,CPOOL/USDT,0.2069,0.2147,0.1941,0.2056,2433155.63987092,502820.482259724731
1646697600,2022-03-08 00:00:00,CPOOL/USDT,0.2189,0.223,0.1938,0.207,2515869.84728621,519241.68344157487
1646611200,2022-03-07 00:00:00,CPOOL/USDT,0.214,0.2242,0.2133,0.2183,2500328.34079001,538030.404545140846
1646524800,2022-03-06 00:00:00,CPOOL/USDT,0.2371,0.2388,0.2056,0.2142,2514600.13986918,567655.939824622136
1646438400,2022-03-05 00:00:00,CPOOL/USDT,0.2372,0.2412,0.2267,0.2373,2361513.03013963,556738.212588589448
1646352000,2022-03-04 00:00:00,CPOOL/USDT,0.2497,0.2519,0.2325,0.237,2228827.26489145,543633.839416245209
1646265600,2022-03-03 00:00:00,CPOOL/USDT,0.2721,0.2979,0.2431,0.2491,3242185.79004233,874950.843097611996
1646179200,2022-03-02 00:00:00,CPOOL/USDT,0.284,0.2861,0.2688,0.2721,2207014.69009843,610894.208147662485
1646092800,2022-03-01 00:00:00,CPOOL/USDT,0.3094,0.3231,0.2783,0.284,2008923.32276236,590349.085375009187
1646006400,2022-02-28 00:00:00,CPOOL/USDT,0.262,0.3109,0.2557,0.3109,1848079.32412132,511722.016829059135
1645920000,2022-02-27 00:00:00,CPOOL/USDT,0.2839,0.2865,0.254,0.2627,2065114.11450955,551211.05755530349
1645833600,2022-02-26 00:00:00,CPOOL/USDT,0.2595,0.286,0.2474,0.2833,1866194.7252583,487695.927328166844
1645747200,2022-02-25 00:00:00,CPOOL/USDT,0.254,0.2616,0.2363,0.2596,2008318.9329839,497446.405922505144
1645660800,2022-02-24 00:00:00,CPOOL/USDT,0.2625,0.2655,0.2195,0.2536,2209392.563312,531423.604072380642
1645574400,2022-02-23 00:00:00,CPOOL/USDT,0.2451,0.2654,0.2441,0.2625,2096397.37571183,540957.26627761097
1645488000,2022-02-22 00:00:00,CPOOL/USDT,0.2443,0.2498,0.234,0.2452,2086453.00294459,499398.977547994963
1645401600,2022-02-21 00:00:00,CPOOL/USDT,0.2599,0.2599,0.2402,0.2441,1982062.14249752,496793.609075954381
1645315200,2022-02-20 00:00:00,CPOOL/USDT,0.2923,0.2944,0.2509,0.2602,2327018.34922094,625515.004234150913
1645228800,2022-02-19 00:00:00,CPOOL/USDT,0.2824,0.2943,0.2721,0.2917,2018280.47911132,571957.306158193471
1645142400,2022-02-18 00:00:00,CPOOL/USDT,0.2888,0.298,0.277,0.283,1862023.22121747,529359.990177764346
1645056000,2022-02-17 00:00:00,CPOOL/USDT,0.3242,0.329,0.2851,0.2888,1241833.15405394,385059.212213731929
1644969600,2022-02-16 00:00:00,CPOOL/USDT,0.3149,0.3391,0.3,0.324,1468787.20017046,460885.938218554866
1644883200,2022-02-15 00:00:00,CPOOL/USDT,0.301,0.3515,0.2952,0.3149,1785050.61383002,565173.966209936284
1644796800,2022-02-14 00:00:00,CPOOL/USDT,0.3126,0.3131,0.2825,0.3019,1813268.75207973,538684.434516930451
1644710400,2022-02-13 00:00:00,CPOOL/USDT,0.2824,0.3189,0.2801,0.3124,2027118.51034428,603004.822316045851
1644624000,2022-02-12 00:00:00,CPOOL/USDT,0.2774,0.3272,0.2725,0.2823,1841466.71691513,545867.943166089931
1644537600,2022-02-11 00:00:00,CPOOL/USDT,0.3727,0.3825,0.2751,0.2775,2221800.97582801,702673.44230944704
