https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WOM,Volume USDT
1661990400,2022-09-01 00:00:00,WOM/USDT,0.057146,0.057375,0.055742,0.056311,31177126.0852,1760652.6011308819
1661904000,2022-08-31 00:00:00,WOM/USDT,0.056514,0.058139,0.056341,0.057134,35381545.1276,2024537.5881702761
1661817600,2022-08-30 00:00:00,WOM/USDT,0.059295,0.059296,0.056388,0.056502,34684637.005,1996804.8712272609
1661731200,2022-08-29 00:00:00,WOM/USDT,0.057634,0.061015,0.0554,0.059284,33638013.6145,1944214.9055852163
1661644800,2022-08-28 00:00:00,WOM/USDT,0.057252,0.063767,0.057114,0.057716,36915327.6605,2183035.3667447964
1661558400,2022-08-27 00:00:00,WOM/USDT,0.057,0.058577,0.055516,0.05724,19782641.5671,1129040.8971112824
1661472000,2022-08-26 00:00:00,WOM/USDT,0.067407,0.07027,0.05701,0.057086,9937653.8037,619355.7448204566
1661385600,2022-08-25 00:00:00,WOM/USDT,0.059179,0.073999,0.058894,0.06758,12032480.36,775763.0697925294
1661299200,2022-08-24 00:00:00,WOM/USDT,0.056992,0.069426,0.056689,0.059039,11309898.7376,671451.3271401644
1661212800,2022-08-23 00:00:00,WOM/USDT,0.05645,0.059694,0.055151,0.056887,10107865.0495,573617.5080312542
1661126400,2022-08-22 00:00:00,WOM/USDT,0.057396,0.057481,0.053671,0.056368,9841585.6507,554406.8678227384
1661040000,2022-08-21 00:00:00,WOM/USDT,0.05897,0.060596,0.056989,0.057362,10128977.5583,591195.4467260912
1660953600,2022-08-20 00:00:00,WOM/USDT,0.060763,0.063017,0.0588,0.059121,9732946.8215,588915.2067893013
1660867200,2022-08-19 00:00:00,WOM/USDT,0.068806,0.068806,0.060041,0.061001,10425562.3629,663199.3125736555
1660780800,2022-08-18 00:00:00,WOM/USDT,0.064158,0.087582,0.063565,0.068805,13909474.2835,998912.5629481767
1660694400,2022-08-17 00:00:00,WOM/USDT,0.068056,0.069089,0.063922,0.064158,944722.2767,62308.0404146144
1660608000,2022-08-16 00:00:00,WOM/USDT,0.070002,0.072573,0.067476,0.068615,2913824.5241,205135.059730916
1660521600,2022-08-15 00:00:00,WOM/USDT,0.077212,0.078375,0.06824,0.069987,9533909.8063,726499.8304681804
1660435200,2022-08-14 00:00:00,WOM/USDT,0.079841,0.085999,0.07584,0.077256,10639432.0088,856872.8152856741
1660348800,2022-08-13 00:00:00,WOM/USDT,0.077726,0.086776,0.076708,0.079841,10562032.2526,850860.7472402502
1660262400,2022-08-12 00:00:00,WOM/USDT,0.074662,0.085768,0.073013,0.078,14536628.5854,1135423.6624896626
1660176000,2022-08-11 00:00:00,WOM/USDT,0.088524,0.092782,0.072926,0.074898,18777096.6863,1584836.1697556701
1660089600,2022-08-10 00:00:00,WOM/USDT,0.080143,0.153769,0.078097,0.088208,34311120.3636,3991425.4797790812
1660003200,2022-08-09 00:00:00,WOM/USDT,0.056972,0.153995,0.056001,0.080177,34892268.57797652,2723313.96214817763468
1659916800,2022-08-08 00:00:00,WOM/USDT,0.056064,0.058017,0.054477,0.056972,7859325.4899,440488.4424570322
1659830400,2022-08-07 00:00:00,WOM/USDT,0.054405,0.067076,0.053988,0.055932,10880548.68547122,632056.4129095547476
1659744000,2022-08-06 00:00:00,WOM/USDT,0.0518,0.054534,0.0515,0.054395,7989068.7966,423025.2190945129
1659657600,2022-08-05 00:00:00,WOM/USDT,0.050125,0.052943,0.04994,0.051518,7744757.7468,396831.3469691671
1659571200,2022-08-04 00:00:00,WOM/USDT,0.050041,0.050484,0.04945,0.050125,6443849.9078,321644.6087344785
1659484800,2022-08-03 00:00:00,WOM/USDT,0.049477,0.05052,0.048622,0.050025,7580802.7575,377181.3762804587
1659398400,2022-08-02 00:00:00,WOM/USDT,0.050386,0.051007,0.048836,0.049858,6879026.7246,343093.9838239039
1659312000,2022-08-01 00:00:00,WOM/USDT,0.050159,0.051042,0.049385,0.050375,8052271.9104,404812.7597419743
1659225600,2022-07-31 00:00:00,WOM/USDT,0.05049,0.051283,0.049917,0.050378,6861320.4876,346722.7610604364
1659139200,2022-07-30 00:00:00,WOM/USDT,0.052602,0.05499,0.049733,0.05049,10937367.669,564679.5949629491
1659052800,2022-07-29 00:00:00,WOM/USDT,0.048377,0.054,0.04814,0.052589,12878313.4487,650741.3381441852
1658966400,2022-07-28 00:00:00,WOM/USDT,0.048927,0.05,0.047812,0.048377,3372563.8362,164938.3596725116
1658880000,2022-07-27 00:00:00,WOM/USDT,0.046083,0.049273,0.045644,0.048936,926478.2741,44222.4994977403
1658793600,2022-07-26 00:00:00,WOM/USDT,0.047997,0.048638,0.045451,0.045943,1884754.8298,88188.5626494205
1658707200,2022-07-25 00:00:00,WOM/USDT,0.049395,0.050075,0.046357,0.047997,4395044.5743,212479.063992722
1658620800,2022-07-24 00:00:00,WOM/USDT,0.049295,0.050999,0.04846,0.049395,6567623.9112,325206.0538882822
1658534400,2022-07-23 00:00:00,WOM/USDT,0.050095,0.05103,0.04835,0.048887,6237970.499,308980.0695390234
1658448000,2022-07-22 00:00:00,WOM/USDT,0.051251,0.051718,0.048966,0.050095,6126910.0859,308087.6693920495
1658361600,2022-07-21 00:00:00,WOM/USDT,0.048882,0.051869,0.048695,0.051012,5764927.2395,288306.8641106462
1658275200,2022-07-20 00:00:00,WOM/USDT,0.050601,0.051696,0.048875,0.048879,6769671.4127,340472.9157923928
1658188800,2022-07-19 00:00:00,WOM/USDT,0.05082,0.051648,0.049117,0.05059,12104846.74646657,611114.80705387261941
1658102400,2022-07-18 00:00:00,WOM/USDT,0.050462,0.051804,0.048713,0.051142,11206697.42272451,559253.9274557248261
1658016000,2022-07-17 00:00:00,WOM/USDT,0.048332,0.051887,0.04758,0.050289,10685409.56993323,521587.86511357846395
1657929600,2022-07-16 00:00:00,WOM/USDT,0.044783,0.049344,0.044775,0.048438,10167696.42585646,487260.37936524951908
1657843200,2022-07-15 00:00:00,WOM/USDT,0.047417,0.049288,0.044609,0.044958,7970659.68088438,376854.68090468081209
1657756800,2022-07-14 00:00:00,WOM/USDT,0.047848,0.048414,0.046735,0.047683,8696524.98385506,415460.50539050960997
1657670400,2022-07-13 00:00:00,WOM/USDT,0.048983,0.048992,0.047438,0.048116,7755350.34937607,374109.54877217089363
1657584000,2022-07-12 00:00:00,WOM/USDT,0.048767,0.050583,0.047422,0.048679,9820444.7426781,477167.94198972647998
1657497600,2022-07-11 00:00:00,WOM/USDT,0.051056,0.051141,0.048465,0.048903,8933331.03540126,447310.3174500790166
1657411200,2022-07-10 00:00:00,WOM/USDT,0.051282,0.052181,0.04919,0.050796,8571399.95322794,435944.3712121022816
1657324800,2022-07-09 00:00:00,WOM/USDT,0.049207,0.0532,0.049188,0.050819,7689375.02776893,388915.14466549867454
1657238400,2022-07-08 00:00:00,WOM/USDT,0.049453,0.077618,0.048656,0.049984,12025223.56321808,652955.72689911635759
1657152000,2022-07-07 00:00:00,WOM/USDT,0.047687,0.050594,0.046515,0.049534,7657106.97797963,370978.104785711545
1657065600,2022-07-06 00:00:00,WOM/USDT,0.047924,0.048789,0.0461,0.047933,1916830.3084,91441.9189839658
1656979200,2022-07-05 00:00:00,WOM/USDT,0.048553,0.048852,0.04622,0.047847,403602.13116638,19153.75500532577034
1656892800,2022-07-04 00:00:00,WOM/USDT,0.048798,0.050944,0.046237,0.04844,1097113.52796035,52636.55277335376565
1656806400,2022-07-03 00:00:00,WOM/USDT,0.04855,0.056302,0.046993,0.048567,3558796.67511572,172907.21446288970441
1656720000,2022-07-02 00:00:00,WOM/USDT,0.049851,0.050566,0.04794,0.048389,4244233.98106456,208378.41622985015396
1656633600,2022-07-01 00:00:00,WOM/USDT,0.04968,0.051054,0.048281,0.049964,4571730.1282,227785.0618050722
1656547200,2022-06-30 00:00:00,WOM/USDT,0.051485,0.055635,0.048742,0.0495,6086422.0018,317199.1193751261
1656460800,2022-06-29 00:00:00,WOM/USDT,0.051216,0.05304,0.050683,0.051633,4463864.8275,230689.9936673732
1656374400,2022-06-28 00:00:00,WOM/USDT,0.054363,0.056001,0.049935,0.050751,5229015.9794614,277986.90882930718926
1656288000,2022-06-27 00:00:00,WOM/USDT,0.053136,0.062161,0.052023,0.054361,5816097.75845634,316803.37630143971117
1656201600,2022-06-26 00:00:00,WOM/USDT,0.056007,0.057387,0.053011,0.05318,3438134.11006694,188131.29772789146684
1656115200,2022-06-25 00:00:00,WOM/USDT,0.053911,0.06383,0.052258,0.056456,5197345.66543554,285156.13439688027095
1656028800,2022-06-24 00:00:00,WOM/USDT,0.048017,0.054458,0.047951,0.05329,3920375.3326,201482.3611974714
1655942400,2022-06-23 00:00:00,WOM/USDT,0.046947,0.05081,0.046821,0.048084,860187.71356883,41768.824441681953
1655856000,2022-06-22 00:00:00,WOM/USDT,0.047897,0.051303,0.046855,0.047758,35716.5221,1736.2712597345
1655769600,2022-06-21 00:00:00,WOM/USDT,0.048833,0.053483,0.046278,0.049722,1353169.97851471,65342.15204654995753
1655683200,2022-06-20 00:00:00,WOM/USDT,0.047712,0.050346,0.046423,0.048833,4642270.8586008,224467.92371524954859
1655596800,2022-06-19 00:00:00,WOM/USDT,0.044313,0.049985,0.04359,0.048427,4056516.34003739,187459.82192402710528
1655510400,2022-06-18 00:00:00,WOM/USDT,0.047053,0.053982,0.043298,0.044967,5246734.28892499,244810.27119211554872
1655424000,2022-06-17 00:00:00,WOM/USDT,0.044257,0.048762,0.042153,0.046774,4287887.26790391,195202.37586565119964
1655337600,2022-06-16 00:00:00,WOM/USDT,0.047973,0.049548,0.043621,0.044612,4127083.14401714,193255.7315103709255
1655251200,2022-06-15 00:00:00,WOM/USDT,0.044412,0.048875,0.04093,0.048287,4499144.52573147,196112.3729979266755
1655164800,2022-06-14 00:00:00,WOM/USDT,0.044523,0.047365,0.040513,0.044537,4391948.29481367,193263.7475337046496
1655078400,2022-06-13 00:00:00,WOM/USDT,0.050605,0.050605,0.042551,0.044523,4381268.83658975,203949.81877619312317
1654992000,2022-06-12 00:00:00,WOM/USDT,0.052769,0.053429,0.047925,0.050605,3178532.88227327,160769.27361726318443
1654905600,2022-06-11 00:00:00,WOM/USDT,0.054416,0.0555,0.051877,0.052161,3355054.07579685,180777.548104004215
1654819200,2022-06-10 00:00:00,WOM/USDT,0.058492,0.06094,0.052648,0.053765,3969056.97629644,224841.5597949239503
1654732800,2022-06-09 00:00:00,WOM/USDT,0.057268,0.061068,0.056027,0.057907,3975955.76281676,228758.86543609482186
1654646400,2022-06-08 00:00:00,WOM/USDT,0.062985,0.063113,0.056157,0.057506,6419160.32970344,383869.7805275565638
1654560000,2022-06-07 00:00:00,WOM/USDT,0.060184,0.092948,0.055729,0.062985,10723698.73251968,700977.45015006224654
1654473600,2022-06-06 00:00:00,WOM/USDT,0.057065,0.064082,0.054318,0.060244,5292340.78880124,304690.55740287070738
1654387200,2022-06-05 00:00:00,WOM/USDT,0.05656,0.058619,0.054794,0.056464,4119183.68896312,233089.8862966397812
1654300800,2022-06-04 00:00:00,WOM/USDT,0.056578,0.05743,0.055801,0.056972,3675117.16268928,208723.15596530948576
1654214400,2022-06-03 00:00:00,WOM/USDT,0.057203,0.065865,0.055727,0.056578,3772340.95030521,215758.02732608238257
1654128000,2022-06-02 00:00:00,WOM/USDT,0.057952,0.058444,0.054061,0.056939,3775020.39905138,211801.47308443075272
1654041600,2022-06-01 00:00:00,WOM/USDT,0.058304,0.064866,0.057434,0.057973,3957225.20673226,235375.62352162637611
1653955200,2022-05-31 00:00:00,WOM/USDT,0.05821,0.061608,0.056053,0.058326,4354716.48102052,252743.6794629800786
1653868800,2022-05-30 00:00:00,WOM/USDT,0.059696,0.061519,0.055805,0.058256,4666900.95583416,273185.42444699697428
1653782400,2022-05-29 00:00:00,WOM/USDT,0.051635,0.078493,0.050731,0.059875,6636801.52154634,392380.42193589666613
1653696000,2022-05-28 00:00:00,WOM/USDT,0.054088,0.055121,0.050864,0.052093,3316928.05472066,176573.53525050161851
1653609600,2022-05-27 00:00:00,WOM/USDT,0.053825,0.057242,0.050175,0.053254,3575106.89959546,189608.4988309179238
1653523200,2022-05-26 00:00:00,WOM/USDT,0.053361,0.055309,0.049621,0.053198,4745512.95778733,247040.55577099542112
1653436800,2022-05-25 00:00:00,WOM/USDT,0.055133,0.05625,0.052002,0.053512,4250106.81245453,231581.46256987814819
1653350400,2022-05-24 00:00:00,WOM/USDT,0.053604,0.056891,0.051333,0.055118,4452444.68887301,242007.25574018876727
1653264000,2022-05-23 00:00:00,WOM/USDT,0.054468,0.056736,0.05145,0.053603,3662869.12495643,199831.28998976503901
1653177600,2022-05-22 00:00:00,WOM/USDT,0.055316,0.057834,0.051987,0.054468,2169306.78791595,118873.0590870385751
1653091200,2022-05-21 00:00:00,WOM/USDT,0.052934,0.0579,0.051624,0.055631,1652631.93518069,90735.673720493751
1653004800,2022-05-20 00:00:00,WOM/USDT,0.062936,0.064842,0.052974,0.052974,2835444.93518934,168360.19676068131146
1652918400,2022-05-19 00:00:00,WOM/USDT,0.050519,0.067899,0.045317,0.062923,3948434.40998788,216751.70810932581985
1652832000,2022-05-18 00:00:00,WOM/USDT,0.056083,0.057049,0.050519,0.050519,2746315.91930125,147503.83584839104758
1652745600,2022-05-17 00:00:00,WOM/USDT,0.056879,0.05821,0.05436,0.056308,74123.87970377,4132.61609102906543
1652659200,2022-05-16 00:00:00,WOM/USDT,0.056999,0.064999,0.051468,0.056879,474997.5758,26465.59921449415594
1652572800,2022-05-15 00:00:00,WOM/USDT,0.053586,0.065,0.049381,0.05611,730782.42107549,42235.87738561712954
1652486400,2022-05-14 00:00:00,WOM/USDT,0.048711,0.057078,0.04854,0.051922,113226.44647536,5788.30489414072659
1652400000,2022-05-13 00:00:00,WOM/USDT,0.0399,0.055498,0.0399,0.053762,241673.78494851,11606.73182348451516
1652313600,2022-05-12 00:00:00,WOM/USDT,0.042844,0.05064,0.032244,0.039517,531633.3238559,20972.93231344756154
1652227200,2022-05-11 00:00:00,WOM/USDT,0.066473,0.068253,0.042204,0.045072,1311347.91938998,74977.48065039701374
1652140800,2022-05-10 00:00:00,WOM/USDT,0.063545,0.071512,0.060004,0.066492,1462455.67838871,95777.77064923532737
1652054400,2022-05-09 00:00:00,WOM/USDT,0.075702,0.07644,0.061472,0.063803,2605999.31638503,183507.26910953432869
1651968000,2022-05-08 00:00:00,WOM/USDT,0.076833,0.077873,0.073019,0.075619,2971022.81971886,224860.29678728068147
1651881600,2022-05-07 00:00:00,WOM/USDT,0.078495,0.082003,0.075103,0.076543,2969625.63427059,234192.47049502005754
1651795200,2022-05-06 00:00:00,WOM/USDT,0.082488,0.087425,0.076143,0.078495,3156709.17990707,257118.87726446836536
1651708800,2022-05-05 00:00:00,WOM/USDT,0.088666,0.148378,0.080014,0.082466,5154016.71597308,497848.74384237784952
1651622400,2022-05-04 00:00:00,WOM/USDT,0.083627,0.089566,0.081734,0.08865,2504036.65035661,211743.12264772177188
1651536000,2022-05-03 00:00:00,WOM/USDT,0.084614,0.085794,0.08215,0.083597,2076586.92595955,174907.58281144910029
1651449600,2022-05-02 00:00:00,WOM/USDT,0.086357,0.08658,0.082728,0.084455,2062816.96757613,174925.22275969662642
1651363200,2022-05-01 00:00:00,WOM/USDT,0.087944,0.089275,0.081641,0.08633,2653155.00752762,225492.90335408505365
1651276800,2022-04-30 00:00:00,WOM/USDT,0.085712,0.105189,0.085422,0.088349,3416043.73236678,310969.93020668729797
1651190400,2022-04-29 00:00:00,WOM/USDT,0.089579,0.09383,0.084667,0.08558,2272428.90906161,202542.74925350942123
1651104000,2022-04-28 00:00:00,WOM/USDT,0.092616,0.096594,0.089687,0.089687,2135031.4174107,198500.62257487254246
1651017600,2022-04-27 00:00:00,WOM/USDT,0.093637,0.095559,0.091351,0.092045,1754129.36671071,163675.33324660193447
1650931200,2022-04-26 00:00:00,WOM/USDT,0.101164,0.103001,0.092008,0.093896,2512401.5204,246851.750618317
1650844800,2022-04-25 00:00:00,WOM/USDT,0.102288,0.102288,0.096511,0.101142,3140052.96425373,313700.67105397439711
1650758400,2022-04-24 00:00:00,WOM/USDT,0.103462,0.110687,0.101348,0.102384,2790308.08591871,289112.80882377196786
1650672000,2022-04-23 00:00:00,WOM/USDT,0.105694,0.105887,0.103289,0.103486,2952181.50682474,308003.82676309887888
1650585600,2022-04-22 00:00:00,WOM/USDT,0.105013,0.105924,0.103,0.105691,2082919.98548587,217676.31940507298056
1650499200,2022-04-21 00:00:00,WOM/USDT,0.107112,0.111243,0.105,0.105005,2052374.43638132,217368.39694265892669
1650412800,2022-04-20 00:00:00,WOM/USDT,0.107904,0.109999,0.104783,0.107111,2020651.00523049,217429.88362234453169
1650326400,2022-04-19 00:00:00,WOM/USDT,0.10581,0.11,0.105564,0.107885,2478356.62470593,266849.46288872308794
1650240000,2022-04-18 00:00:00,WOM/USDT,0.106075,0.106085,0.105,0.105788,1840970.49544974,194163.15854156301937
1650153600,2022-04-17 00:00:00,WOM/USDT,0.106586,0.109894,0.105189,0.106077,2558511.48152187,275311.77577227424069
1650067200,2022-04-16 00:00:00,WOM/USDT,0.109092,0.110983,0.105611,0.106563,2381611.37869562,257975.58284297522816
1649980800,2022-04-15 00:00:00,WOM/USDT,0.103005,0.113368,0.10164,0.10907,2614274.46216019,280087.95739299597212
1649894400,2022-04-14 00:00:00,WOM/USDT,0.103242,0.103742,0.100709,0.103005,2590082.6428645,266431.29837790046576
1649808000,2022-04-13 00:00:00,WOM/USDT,0.102931,0.104563,0.100709,0.103222,2148559.32563852,219221.27259591801067
1649721600,2022-04-12 00:00:00,WOM/USDT,0.101199,0.104563,0.100711,0.102932,2439105.59996119,251008.14637887886045
1649635200,2022-04-11 00:00:00,WOM/USDT,0.110688,0.11076,0.100666,0.10118,2528068.32760814,265841.29701751597707
1649548800,2022-04-10 00:00:00,WOM/USDT,0.109192,0.110714,0.107689,0.110641,2681332.51745035,293133.19028150980897
1649462400,2022-04-09 00:00:00,WOM/USDT,0.108559,0.109194,0.107557,0.109171,2143721.95962779,232070.5432675483819
1649376000,2022-04-08 00:00:00,WOM/USDT,0.110031,0.111355,0.107558,0.108386,2169271.94033183,237670.45454148026562
1649289600,2022-04-07 00:00:00,WOM/USDT,0.10765,0.110901,0.10558,0.110031,2076991.57837079,225967.53875700316507
1649203200,2022-04-06 00:00:00,WOM/USDT,0.117957,0.118932,0.10468,0.107612,2829038.74759025,315414.16134043312274
1649116800,2022-04-05 00:00:00,WOM/USDT,0.114368,0.121035,0.11357,0.117911,2821438.1363536,329784.12780966097256
1649030400,2022-04-04 00:00:00,WOM/USDT,0.117427,0.119054,0.111681,0.114346,2823073.42983412,328977.7544211010427
1648944000,2022-04-03 00:00:00,WOM/USDT,0.11249,0.124649,0.109979,0.117299,3051120.63739253,354420.71832585066094
1648857600,2022-04-02 00:00:00,WOM/USDT,0.114485,0.115337,0.109548,0.112414,2619427.95064655,294251.29088139690637
1648771200,2022-04-01 00:00:00,WOM/USDT,0.111785,0.117569,0.106879,0.114262,2691539.03771303,300267.27996095788765
1648684800,2022-03-31 00:00:00,WOM/USDT,0.115434,0.119801,0.11094,0.111316,2841752.67785857,328852.00966623952786
1648598400,2022-03-30 00:00:00,WOM/USDT,0.115648,0.122,0.114287,0.11572,2813903.00605172,329516.58851615720375
1648512000,2022-03-29 00:00:00,WOM/USDT,0.116883,0.119608,0.112166,0.115539,2849714.99796269,330735.35681156372545
1648425600,2022-03-28 00:00:00,WOM/USDT,0.112762,0.121956,0.110255,0.116725,414337.38434761,47827.8373536357398
1648339200,2022-03-27 00:00:00,WOM/USDT,0.109616,0.113652,0.107749,0.112386,299875.29038753,33204.26163155959579
1648252800,2022-03-26 00:00:00,WOM/USDT,0.10555,0.110514,0.104093,0.109616,208895.84454748,22477.19206964911443
1648166400,2022-03-25 00:00:00,WOM/USDT,0.10584,0.112214,0.105317,0.106451,494129.90925194,53650.05161055043237
1648080000,2022-03-24 00:00:00,WOM/USDT,0.103638,0.117,0.100819,0.105841,681197.43342811,72272.26250301252911
1647993600,2022-03-23 00:00:00,WOM/USDT,0.11532,0.115398,0.099498,0.103857,2033270.58005014,214472.79333332406125
1647907200,2022-03-22 00:00:00,WOM/USDT,0.106847,0.18,0.106567,0.115261,3736623.72807069,510077.62187520958324
1647820800,2022-03-21 00:00:00,WOM/USDT,0.101829,0.110543,0.101597,0.106246,153949.13836837,16283.26550796532989
1647734400,2022-03-20 00:00:00,WOM/USDT,0.107368,0.107561,0.101598,0.101829,112705.62881842,11795.86781775080378
1647648000,2022-03-19 00:00:00,WOM/USDT,0.107969,0.112748,0.106848,0.106955,188358.44376176,20443.1187711030719
1647561600,2022-03-18 00:00:00,WOM/USDT,0.097511,0.1561,0.095797,0.108587,2671838.81522645,321305.5108652483425
1647475200,2022-03-17 00:00:00,WOM/USDT,0.096377,0.098,0.094444,0.097418,526940.4312551,51124.40920740755353
1647388800,2022-03-16 00:00:00,WOM/USDT,0.094942,0.098,0.0922,0.0964,870537.36678574,83511.92861805084181
1647302400,2022-03-15 00:00:00,WOM/USDT,0.097594,0.100126,0.0939,0.094429,1318535.93287577,128150.41147806997294
1647216000,2022-03-14 00:00:00,WOM/USDT,0.096816,0.100199,0.0943,0.097375,1753446.0463832,169511.42816152521453
1647129600,2022-03-13 00:00:00,WOM/USDT,0.096286,0.100197,0.094605,0.09657,2297154.0224466,222566.50112677037917
1647043200,2022-03-12 00:00:00,WOM/USDT,0.09679,0.102047,0.093625,0.096865,2555861.75277055,247262.81024561210025
1646956800,2022-03-11 00:00:00,WOM/USDT,0.097351,0.098724,0.091829,0.09695,2458635.0238,234901.2476376417
1646870400,2022-03-10 00:00:00,WOM/USDT,0.099413,0.101499,0.09517,0.097351,2894281.99371097,284368.87253333886191
1646784000,2022-03-09 00:00:00,WOM/USDT,0.100534,0.104877,0.095,0.099413,2961093.04567247,296556.05158159996661
1646697600,2022-03-08 00:00:00,WOM/USDT,0.097465,0.101931,0.096816,0.100332,3209755.82270342,319190.62182507733684
1646611200,2022-03-07 00:00:00,WOM/USDT,0.096209,0.101696,0.091892,0.097249,2933125.89693244,282449.02747448314966
1646524800,2022-03-06 00:00:00,WOM/USDT,0.096358,0.104841,0.09187,0.095684,2861427.60478184,287286.23269565459381
1646438400,2022-03-05 00:00:00,WOM/USDT,0.096948,0.104104,0.092703,0.096196,2846649.69757326,280876.41893311275147
1646352000,2022-03-04 00:00:00,WOM/USDT,0.102273,0.104348,0.092152,0.096228,3042121.21287644,302657.38716606726028
1646265600,2022-03-03 00:00:00,WOM/USDT,0.105597,0.107081,0.098938,0.102069,2765784.39356671,283600.9202471847953
1646179200,2022-03-02 00:00:00,WOM/USDT,0.107841,0.112116,0.099096,0.105724,3854367.41367974,411070.24067421121775
1646092800,2022-03-01 00:00:00,WOM/USDT,0.11304,0.113556,0.101083,0.107669,4124325.74713603,443555.90174390266367
1646006400,2022-02-28 00:00:00,WOM/USDT,0.094798,0.141287,0.094496,0.113239,5006566.37514399,532703.96494238351868
1645920000,2022-02-27 00:00:00,WOM/USDT,0.098422,0.102887,0.094316,0.094923,3360188.85120552,333606.75820340704468
1645833600,2022-02-26 00:00:00,WOM/USDT,0.096002,0.1,0.095436,0.098573,1924678.56545894,189444.74544297452595
1645747200,2022-02-25 00:00:00,WOM/USDT,0.091021,0.096697,0.0899,0.095996,230574.88813066,21462.32155742018169
1645660800,2022-02-24 00:00:00,WOM/USDT,0.093597,0.094037,0.0811,0.091017,512778.94703804,43899.41993560119594
1645574400,2022-02-23 00:00:00,WOM/USDT,0.096127,0.101611,0.091863,0.094464,170422.97000466,16545.37806833550205
1645488000,2022-02-22 00:00:00,WOM/USDT,0.096009,0.098012,0.091307,0.095326,708637.66768834,67880.62035257654856
1645401600,2022-02-21 00:00:00,WOM/USDT,0.099364,0.104538,0.093846,0.096491,3506286.32161195,350754.9630688739574
1645315200,2022-02-20 00:00:00,WOM/USDT,0.107054,0.107054,0.091983,0.099564,3977177.08215603,396845.94337026535687
1645228800,2022-02-19 00:00:00,WOM/USDT,0.117957,0.119178,0.106155,0.106632,3673842.50767223,409469.77688445662669
1645142400,2022-02-18 00:00:00,WOM/USDT,0.13284,0.156179,0.117818,0.118398,5661815.31036414,770345.41528580411602
1645056000,2022-02-17 00:00:00,WOM/USDT,0.116748,0.143002,0.112429,0.132227,4690472.90654083,583530.98402088066261
1644969600,2022-02-16 00:00:00,WOM/USDT,0.116808,0.12009,0.112195,0.117331,3999363.21548085,466052.30411385399339
1644883200,2022-02-15 00:00:00,WOM/USDT,0.110759,0.120986,0.11,0.11663,3884968.35435052,445346.1306090607188
1644796800,2022-02-14 00:00:00,WOM/USDT,0.119088,0.120332,0.109039,0.110898,4289542.7746185,498009.19652149420156
1644710400,2022-02-13 00:00:00,WOM/USDT,0.135466,0.141263,0.115637,0.11965,4528851.13814654,579960.17602628866393
1644624000,2022-02-12 00:00:00,WOM/USDT,0.120298,0.143965,0.114275,0.135485,4254639.23005012,503751.37474613564786
1644537600,2022-02-11 00:00:00,WOM/USDT,0.138149,0.152885,0.118525,0.119513,4555278.12872035,586060.04528190763832
1644451200,2022-02-10 00:00:00,WOM/USDT,0.126269,0.142269,0.12551,0.138045,5124980.02613945,680754.06091971932173
1644364800,2022-02-09 00:00:00,WOM/USDT,0.123136,0.126702,0.12131,0.125967,4252815.5342,527491.1736518869
1644278400,2022-02-08 00:00:00,WOM/USDT,0.124571,0.129999,0.115114,0.122762,4678056.85834938,573069.09756909238989
1644192000,2022-02-07 00:00:00,WOM/USDT,0.12174,0.127638,0.117705,0.124153,4302535.50452051,527191.0461116750424
