https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDC
1663545600000,2022-09-19 00:00:00,USDC/ETH,0.00074226,0.00074587,0.00073196,0.00073811,1.42086175,1925.0
1663459200000,2022-09-18 00:00:00,USDC/ETH,0.00067711,0.00074962,0.00067664,0.0007416,27.528290976153386,37120.13346299
1663372800000,2022-09-17 00:00:00,USDC/ETH,0.00069524,0.00070609,0.00067289,0.00067789,25.69108567730405,37898.60549249
1663286400000,2022-09-16 00:00:00,USDC/ETH,0.000674,0.00071151,0.00067145,0.00069581,26.47935646648197,38055.44109237
1663200000000,2022-09-15 00:00:00,USDC/ETH,0.0006215,0.00068212,0.00060578,0.00067307,25.28267031756825,37563.21083627
1663113600000,2022-09-14 00:00:00,USDC/ETH,0.00062702,0.00063755,0.00060121,0.00060551,18.726367426810945,30926.60307313
1663027200000,2022-09-13 00:00:00,USDC/ETH,0.00058226,0.00063725,0.00056949,0.00063333,23.520023046165825,37137.07395223
1662940800000,2022-09-12 00:00:00,USDC/ETH,0.0005631,0.00058948,0.00056047,0.00058202,22.527738082250707,38706.12364223
1662854400000,2022-09-11 00:00:00,USDC/ETH,0.00056142,0.00057783,0.00055604,0.0005656,21.180051201464625,37447.04950754
1662768000000,2022-09-10 00:00:00,USDC/ETH,0.00058197,0.00058518,0.0005527,0.00056275,26.852027066920435,47715.73001674
1662681600000,2022-09-09 00:00:00,USDC/ETH,0.00060919,0.0006116,0.00057358,0.0005814,24.34429365001792,41871.85010323
1662595200000,2022-09-08 00:00:00,USDC/ETH,0.00061059,0.00062307,0.00059219,0.00060999,20.44546642780231,33517.70754898
1662508800000,2022-09-07 00:00:00,USDC/ETH,0.00062864,0.00066397,0.0005996,0.0006102,24.58190867914836,40285.0027518
1662422400000,2022-09-06 00:00:00,USDC/ETH,0.00061511,0.00063826,0.00059093,0.00062877,23.17683261064542,36860.58910356
1662336000000,2022-09-05 00:00:00,USDC/ETH,0.00062725,0.00063896,0.00061041,0.0006155,21.927255290979197,35625.11013969
1662249600000,2022-09-04 00:00:00,USDC/ETH,0.00063678,0.00065076,0.00062406,0.00062519,22.970105789999998,36741
1662163200000,2022-09-03 00:00:00,USDC/ETH,0.00062777,0.00064828,0.00062244,0.00063717,23.062518311624522,36195.23566964
1662076800000,2022-09-02 00:00:00,USDC/ETH,0.00062442,0.00064157,0.00060109,0.00063112,22.85090203576934,36206.90524111
1661990400000,2022-09-01 00:00:00,USDC/ETH,0.00063389,0.00065606,0.00062224,0.00062379,28.080190400687282,45015.45456113
1661904000000,2022-08-31 00:00:00,USDC/ETH,0.00064765,0.00064976,0.00061455,0.00063314,22.31559625455492,35245.91125905
1661817600000,2022-08-30 00:00:00,USDC/ETH,0.00064324,0.00067416,0.00062358,0.00065239,24.808780248475333,38027.52992608
1661731200000,2022-08-29 00:00:00,USDC/ETH,0.00069238,0.00069806,0.0006414,0.00064413,24.2997521050098,37724.91904586
1661644800000,2022-08-28 00:00:00,USDC/ETH,0.00066439,0.00069566,0.0006471,0.00069258,25.458983261065796,36759.62814558
1661558400000,2022-08-27 00:00:00,USDC/ETH,0.00065909,0.00068387,0.00061758,0.00066435,24.257411662952787,36513.00017002
1661472000000,2022-08-26 00:00:00,USDC/ETH,0.00058763,0.00066247,0.00058362,0.0006584,24.28142600665255,36879.44411703
1661385600000,2022-08-25 00:00:00,USDC/ETH,0.00060109,0.00060156,0.0005812,0.00058609,21.406891596695278,36524.9221053
1661299200000,2022-08-24 00:00:00,USDC/ETH,0.0005993,0.00061851,0.00058854,0.00060006,23.015780697900997,38355.79891661
1661212800000,2022-08-23 00:00:00,USDC/ETH,0.0006131,0.00064127,0.00059563,0.00059829,21.272493915729257,35555.48967178
1661126400000,2022-08-22 00:00:00,USDC/ETH,0.00061725,0.00062244,0.0006165,0.00061828,1.25881808,2036.0
1661040000000,2022-08-21 00:00:00,USDC/ETH,0.00062985,0.00063779,0.00060452,0.00061493,22.640162728450115,36817.46333477
1660953600000,2022-08-20 00:00:00,USDC/ETH,0.00061684,0.00065,0.00060015,0.00063201,22.636489215045795,35816.66305129
1660867200000,2022-08-19 00:00:00,USDC/ETH,0.00054123,0.00061862,0.00053796,0.00061638,24.28536446773778,39399.98777984
1660780800000,2022-08-18 00:00:00,USDC/ETH,0.00054493,0.0005483,0.00053037,0.00053924,19.960342114103586,37015.69266765
1660694400000,2022-08-17 00:00:00,USDC/ETH,0.00053122,0.00054923,0.00050779,0.00054516,20.347826241216016,37324.5033407
1660608000000,2022-08-16 00:00:00,USDC/ETH,0.00052685,0.00053821,0.00051941,0.00053257,19.362401378155123,36356.53787888
1660521600000,2022-08-15 00:00:00,USDC/ETH,0.00051604,0.00053353,0.00049753,0.00052656,19.22471420422209,36510.01634044
1660435200000,2022-08-14 00:00:00,USDC/ETH,0.00050425,0.00052358,0.00049322,0.00051677,19.9489425045331,38603.13583322
1660348800000,2022-08-13 00:00:00,USDC/ETH,0.0005105,0.00051352,0.00049508,0.00050419,18.685515895214458,37060.46509295
1660262400000,2022-08-12 00:00:00,USDC/ETH,0.00053149,0.00053781,0.00050864,0.00051037,18.841867687856595,36918.05491674
1660176000000,2022-08-11 00:00:00,USDC/ETH,0.00053542,0.00054023,0.00051511,0.00053231,18.100686254283083,34004.03196311
1660089600000,2022-08-10 00:00:00,USDC/ETH,0.00058675,0.00059636,0.00053053,0.00053553,16.726828061959974,31234.15693231
1660003200000,2022-08-09 00:00:00,USDC/ETH,0.00056024,0.00056415,0.00055598,0.00056004,1.0519232557856413,1878.30022103
1659916800000,2022-08-08 00:00:00,USDC/ETH,0.00058855,0.00059032,0.00055108,0.00056118,21.29813950751825,37952.4208053
1659830400000,2022-08-07 00:00:00,USDC/ETH,0.00059106,0.00059773,0.00057927,0.00058847,21.772505202971494,36998.49644497
1659744000000,2022-08-06 00:00:00,USDC/ETH,0.00057431,0.0005914,0.00057113,0.00059135,21.919910071346745,37067.57431529
1659657600000,2022-08-05 00:00:00,USDC/ETH,0.00062012,0.00062142,0.00057383,0.0005755,21.466670728312575,37300.90482765
1659571200000,2022-08-04 00:00:00,USDC/ETH,0.00061861,0.00063056,0.00059945,0.00061927,23.436990522307283,37846.15841605
1659484800000,2022-08-03 00:00:00,USDC/ETH,0.00061156,0.00062755,0.00059301,0.0006174,22.871097683759178,37044.21393547
1659398400000,2022-08-02 00:00:00,USDC/ETH,0.00061425,0.00063951,0.00059722,0.00061069,22.507246486816918,36855.43645191
1659312000000,2022-08-01 00:00:00,USDC/ETH,0.00059342,0.00062062,0.00058012,0.00061195,22.615924325061606,36957.14408867
1659225600000,2022-07-31 00:00:00,USDC/ETH,0.00058949,0.00059832,0.00057102,0.00059294,21.94837208435506,37016.17715849
1659139200000,2022-07-30 00:00:00,USDC/ETH,0.00058067,0.00059629,0.00057389,0.00058964,21.297417957945097,36119.35750279
1659052800000,2022-07-29 00:00:00,USDC/ETH,0.00057864,0.00060263,0.00056545,0.00057995,21.760941791612314,37522.09982173
1658966400000,2022-07-28 00:00:00,USDC/ETH,0.00061033,0.00063671,0.00056153,0.00057933,22.121952951575942,38185.40892337
1658880000000,2022-07-27 00:00:00,USDC/ETH,0.00069001,0.00070371,0.00060793,0.00061091,22.72915681152354,37205.40965367
1658793600000,2022-07-26 00:00:00,USDC/ETH,0.00069364,0.00073612,0.00067851,0.00068839,26.86875378719623,39031.29590377
1658707200000,2022-07-25 00:00:00,USDC/ETH,0.00062546,0.00069587,0.00062024,0.00069449,26.42847455767248,38054.50698739
1658620800000,2022-07-24 00:00:00,USDC/ETH,0.00064571,0.00064589,0.00060232,0.00062676,23.096877897384186,36851.23156772
1658534400000,2022-07-23 00:00:00,USDC/ETH,0.00065123,0.00067082,0.00062698,0.00064552,23.896703967289085,37019.30841382
1658448000000,2022-07-22 00:00:00,USDC/ETH,0.00063564,0.00065803,0.0006063,0.0006513,24.41566038480348,37487.5792796
1658361600000,2022-07-21 00:00:00,USDC/ETH,0.00065737,0.0006855,0.00062496,0.00063486,23.738935424639653,37392.39426746
1658275200000,2022-07-20 00:00:00,USDC/ETH,0.00065041,0.00067943,0.00061159,0.00066127,24.33678059061883,36803.09191498
1658188800000,2022-07-19 00:00:00,USDC/ETH,0.0006311,0.0006782,0.0006016,0.00064884,24.73635617797299,38123.96920346
1658102400000,2022-07-18 00:00:00,USDC/ETH,0.00073972,0.00074892,0.00062065,0.00063537,27.575283463795653,43400.35485433
1658016000000,2022-07-17 00:00:00,USDC/ETH,0.00074261,0.00076038,0.0007107,0.00074663,29.277109603082458,39212.34025298
1657929600000,2022-07-16 00:00:00,USDC/ETH,0.00080669,0.0008436,0.00070443,0.00074113,26.90856457477264,36307.48259384
1657843200000,2022-07-15 00:00:00,USDC/ETH,0.0008399,0.00085032,0.00078158,0.00080031,29.247830658560762,36545.62689278
1657756800000,2022-07-14 00:00:00,USDC/ETH,0.00089582,0.00092882,0.00082444,0.00083992,31.26710823357853,37226.29325838
1657670400000,2022-07-13 00:00:00,USDC/ETH,0.0009439,0.00102189,0.0008883,0.00089231,31.06368116986455,34812.65610591
1657584000000,2022-07-12 00:00:00,USDC/ETH,0.00089782,0.00095466,0.00089298,0.00095398,31.611969456901786,33136.93102256
1657497600000,2022-07-11 00:00:00,USDC/ETH,0.00085254,0.0009069,0.00084125,0.00089701,29.101578310741175,32442.86943372
1657411200000,2022-07-10 00:00:00,USDC/ETH,0.00082188,0.000826,0.000817,0.00082591,1.5527108,1880.0
1657324800000,2022-07-09 00:00:00,USDC/ETH,0.00082094,0.00083152,0.00080622,0.00082185,26.769511062799012,32572.25900444
1657238400000,2022-07-08 00:00:00,USDC/ETH,0.00079416,0.00082885,0.00077189,0.00081441,26.350195855762475,32354.95126013
1657152000000,2022-07-07 00:00:00,USDC/ETH,0.00084171,0.00088214,0.00070406,0.00079268,27.744704903932586,35001.14157533
1657065600000,2022-07-06 00:00:00,USDC/ETH,0.00088427,0.0009324,0.00083285,0.00083606,25.620646886423803,30644.50743538
1656979200000,2022-07-05 00:00:00,USDC/ETH,0.00087044,0.00093252,0.00084795,0.00090248,29.782067898680776,33000.25252491
1656892800000,2022-07-04 00:00:00,USDC/ETH,0.00092934,0.0009631,0.00085219,0.00086982,28.525716749759873,32794.96533738
1656806400000,2022-07-03 00:00:00,USDC/ETH,0.00093656,0.00096365,0.00088566,0.00092861,31.52302665138832,33946.46477142
1656720000000,2022-07-02 00:00:00,USDC/ETH,0.00094704,0.00098023,0.00090627,0.00093041,30.4447557499838,32721.87073439
1656633600000,2022-07-01 00:00:00,USDC/ETH,0.00092174,0.00097197,0.00089822,0.00094417,29.962481641680608,31734.20214758
1656547200000,2022-06-30 00:00:00,USDC/ETH,0.0009109,0.00102187,0.00089872,0.00092492,29.986239603835877,32420.36025152
1656460800000,2022-06-29 00:00:00,USDC/ETH,0.00088893,0.0010219,0.00082664,0.00090153,29.381169130822315,32590.33990086
1656374400000,2022-06-28 00:00:00,USDC/ETH,0.00083624,0.00085315,0.00082909,0.00084318,1.1715495064852022,1389.4417639
1656288000000,2022-06-27 00:00:00,USDC/ETH,0.00082892,0.00085834,0.00080505,0.00083402,27.648421122888447,33150.78909725
1656201600000,2022-06-26 00:00:00,USDC/ETH,0.0008036,0.00083343,0.00078205,0.00083343,27.438863087593642,32922.81665838
1656115200000,2022-06-25 00:00:00,USDC/ETH,0.00081573,0.00085207,0.00077165,0.00080272,25.932526622290347,32305.81849498
1656028800000,2022-06-24 00:00:00,USDC/ETH,0.0008741,0.00092702,0.00077088,0.00082021,27.903838065905077,34020.3582813
1655942400000,2022-06-23 00:00:00,USDC/ETH,0.00094693,0.00095897,0.0008636,0.00087776,27.485813780037436,31313.58660686
1655856000000,2022-06-22 00:00:00,USDC/ETH,0.00088602,0.00097398,0.00077941,0.000951,31.148348713084378,32753.25837338
1655769600000,2022-06-21 00:00:00,USDC/ETH,0.00090264,0.0009168,0.0008316,0.0008865,29.454099151359827,33225.15414705
1655683200000,2022-06-20 00:00:00,USDC/ETH,0.00088137,0.00097399,0.00085654,0.00088448,29.389078147374782,33227.52142205
1655596800000,2022-06-19 00:00:00,USDC/ETH,0.00098251,0.00104228,0.00083975,0.00088112,29.116241046620214,33044.58081376
1655510400000,2022-06-18 00:00:00,USDC/ETH,0.00091233,0.001098,0.00089468,0.00098043,32.85185102509175,33507.59465244
1655424000000,2022-06-17 00:00:00,USDC/ETH,0.00088208,0.00099098,0.00086842,0.00091112,28.989948828396003,31817.92610018
1655337600000,2022-06-16 00:00:00,USDC/ETH,0.00081026,0.00094981,0.00078698,0.00093705,28.369272230350813,30275.08908847
1655251200000,2022-06-15 00:00:00,USDC/ETH,0.00083203,0.000988,0.00078647,0.0008113,28.436087020150456,35050.02714181
1655164800000,2022-06-14 00:00:00,USDC/ETH,0.00082989,0.000921,0.00078782,0.00082899,27.648147096322017,33351.60508127
1655078400000,2022-06-13 00:00:00,USDC/ETH,0.00069555,0.00085767,0.00068381,0.00083048,27.67322696070799,33321.96676706
1654992000000,2022-06-12 00:00:00,USDC/ETH,0.00065115,0.00071994,0.00063374,0.00069174,23.748681244128463,34331.80276423
1654905600000,2022-06-11 00:00:00,USDC/ETH,0.00059916,0.00066536,0.00058927,0.00065329,21.14999941042362,32374.59537177
1654819200000,2022-06-10 00:00:00,USDC/ETH,0.00055756,0.00060653,0.00055259,0.00060117,19.877303470101126,33064.3636078
1654732800000,2022-06-09 00:00:00,USDC/ETH,0.00055392,0.00056416,0.00054837,0.00055734,18.462873578237,33126.76925797
1654646400000,2022-06-08 00:00:00,USDC/ETH,0.00055065,0.00056726,0.00052775,0.00055417,18.342382516338763,33098.83702896
1654560000000,2022-06-07 00:00:00,USDC/ETH,0.00053664,0.00058891,0.00052754,0.00054799,18.347357414755294,33481.19019463
1654473600000,2022-06-06 00:00:00,USDC/ETH,0.00055419,0.00055453,0.00048567,0.00053744,17.372558721849458,32324.64781529
1654387200000,2022-06-05 00:00:00,USDC/ETH,0.00055477,0.00056645,0.00054273,0.00055165,18.02412713652469,32673.12088557
1654300800000,2022-06-04 00:00:00,USDC/ETH,0.00056312,0.00057285,0.00054325,0.00055628,18.29229161334926,32883.24515235
1654214400000,2022-06-03 00:00:00,USDC/ETH,0.00054445,0.0005748,0.00054012,0.00056299,18.531531555265556,32916.27125751
1654128000000,2022-06-02 00:00:00,USDC/ETH,0.00055174,0.00057992,0.00053256,0.00054442,17.845203596849053,32778.37624784
1654041600000,2022-06-01 00:00:00,USDC/ETH,0.00051542,0.00056677,0.00049965,0.00054837,18.32433584223836,33416.00715254
1653955200000,2022-05-31 00:00:00,USDC/ETH,0.0005004,0.00052385,0.00045,0.00051516,16.211626309561623,31469.10922735
1653868800000,2022-05-30 00:00:00,USDC/ETH,0.00055111,0.00055464,0.00048688,0.00050173,16.508910576601032,32903.97340522
1653782400000,2022-05-29 00:00:00,USDC/ETH,0.00055959,0.00057993,0.00054323,0.00055101,17.993096279761478,32654.75450493
1653696000000,2022-05-28 00:00:00,USDC/ETH,0.00058132,0.00066985,0.00055589,0.00055852,18.229798773133332,32639.47356072
1653609600000,2022-05-27 00:00:00,USDC/ETH,0.00055673,0.00067,0.00054463,0.00058281,19.33702051251644,33178.94427432
1653523200000,2022-05-26 00:00:00,USDC/ETH,0.00051612,0.00057219,0.00049986,0.0005556,18.263361244112254,32871.42052576
1653436800000,2022-05-25 00:00:00,USDC/ETH,0.00050457,0.00052123,0.00049519,0.00051682,16.841749521568683,32587.26349903
1653350400000,2022-05-24 00:00:00,USDC/ETH,0.00050782,0.00052913,0.00050242,0.0005034,14.10448774855029,28018.45003685
1653264000000,2022-05-23 00:00:00,USDC/ETH,0.00048682,0.00051995,0.00048052,0.00050913,17.119929522476035,33625.85100559
1653177600000,2022-05-22 00:00:00,USDC/ETH,0.00050366,0.00050857,0.000481,0.00048764,15.54604031112275,31880.15813125
1653091200000,2022-05-21 00:00:00,USDC/ETH,0.00050955,0.00051796,0.00050273,0.00050322,16.125160401055464,32043.95771443
1653004800000,2022-05-20 00:00:00,USDC/ETH,0.00049505,0.00053195,0.00048563,0.00050996,16.684635725972573,32717.53809313
1652918400000,2022-05-19 00:00:00,USDC/ETH,0.00051973,0.0005319,0.00048961,0.00049562,16.43725831448129,33165.04240039
1652832000000,2022-05-18 00:00:00,USDC/ETH,0.00047541,0.00052425,0.00047218,0.00051888,16.820388727777363,32416.72203164
1652745600000,2022-05-17 00:00:00,USDC/ETH,0.00049294,0.00049776,0.00046587,0.00047775,15.569834252529375,32589.9199425
1652659200000,2022-05-16 00:00:00,USDC/ETH,0.00046651,0.00051078,0.00034423,0.00049452,16.36260432323603,33087.8514989
1652572800000,2022-05-15 00:00:00,USDC/ETH,0.00048842,0.00050258,0.00046441,0.00046791,15.40735809406487,32928.03764413
1652486400000,2022-05-14 00:00:00,USDC/ETH,0.00049591,0.00051202,0.00048399,0.00049129,15.846140675126769,32254.1486192
1652400000000,2022-05-13 00:00:00,USDC/ETH,0.00051161,0.00052114,0.00046818,0.00049579,16.110642138846472,32494.89126212
1652313600000,2022-05-12 00:00:00,USDC/ETH,0.00046941,0.00063,0.00045481,0.00051326,16.86326414409724,32855.20816759
1652227200000,2022-05-11 00:00:00,USDC/ETH,0.00043008,0.0005126,0.00038898,0.00047992,16.025715235931717,33392.47215355
1652140800000,2022-05-10 00:00:00,USDC/ETH,0.00044278,0.00046984,0.00038804,0.00043013,14.239631427757217,33105.41331169
1652054400000,2022-05-09 00:00:00,USDC/ETH,0.00039601,0.00044997,0.00038804,0.00044333,14.904921076532954,33620.3755138
1651968000000,2022-05-08 00:00:00,USDC/ETH,0.00037934,0.0004,0.00037094,0.00039341,13.000216913966636,33044.95796743
1651881600000,2022-05-07 00:00:00,USDC/ETH,0.00037098,0.00038538,0.00036487,0.00037907,12.385924956475026,32674.50591309
1651795200000,2022-05-06 00:00:00,USDC/ETH,0.00036265,0.00037997,0.00035954,0.00037101,11.978227352659752,32285.45686817
1651708800000,2022-05-05 00:00:00,USDC/ETH,0.00034052,0.00036968,0.00033675,0.00036322,12.04801943106682,33170.03312336
1651622400000,2022-05-04 00:00:00,USDC/ETH,0.00036007,0.00036399,0.00033684,0.0003395,11.088919015743626,32662.50078275
1651536000000,2022-05-03 00:00:00,USDC/ETH,0.0003461,0.0003638,0.00034155,0.00036001,10.934801105564443,30373.60380424
1651449600000,2022-05-02 00:00:00,USDC/ETH,0.000356,0.00035899,0.00033676,0.00034294,11.315752111879164,32996.30288645
1651363200000,2022-05-01 00:00:00,USDC/ETH,0.00036576,0.00036967,0.00033676,0.00035737,11.837322998434814,33123.43788912
1651276800000,2022-04-30 00:00:00,USDC/ETH,0.0003533,0.00036897,0.00034308,0.00036635,11.835924157094215,32307.69525616
1651190400000,2022-04-29 00:00:00,USDC/ETH,0.00034202,0.00036,0.00033675,0.00035312,11.310213747565687,32029.37740022
1651104000000,2022-04-28 00:00:00,USDC/ETH,0.00034629,0.00035975,0.00030528,0.00034117,11.281076542577496,33065.85145991
1651017600000,2022-04-27 00:00:00,USDC/ETH,0.00035354,0.00035777,0.00033658,0.0003473,11.500995856595896,33115.45020615
1650931200000,2022-04-26 00:00:00,USDC/ETH,0.00033144,0.0003572,0.00031528,0.00035546,11.886271948633121,33439.12662081
1650844800000,2022-04-25 00:00:00,USDC/ETH,0.00034149,0.00036889,0.00032914,0.00033096,10.614602602765325,32072.16159888
1650758400000,2022-04-24 00:00:00,USDC/ETH,0.00033978,0.00034024,0.00033649,0.00033963,0.5603895,1650.0
1650672000000,2022-04-23 00:00:00,USDC/ETH,0.00033649,0.00034182,0.00033304,0.00034024,11.164448271989631,32813.45012929
1650585600000,2022-04-22 00:00:00,USDC/ETH,0.00033502,0.00034909,0.00032479,0.00033604,10.97519012455808,32660.36818402
1650412800000,2022-04-20 00:00:00,USDC/ETH,0.00032061,0.00032583,0.00032036,0.00032482,0.40165486079305524,1236.54596636
1650326400000,2022-04-19 00:00:00,USDC/ETH,0.00032297,0.00033245,0.0003152,0.00032057,10.50107749080798,32757.51783014
1650240000000,2022-04-18 00:00:00,USDC/ETH,0.00033356,0.00034513,0.00031875,0.00032776,10.906252243390782,33275.11668108
1650153600000,2022-04-17 00:00:00,USDC/ETH,0.00032652,0.00033515,0.00031874,0.00033389,10.7180568048078,32100.56247509
1650067200000,2022-04-16 00:00:00,USDC/ETH,0.00032821,0.00033349,0.00031874,0.00032569,10.84278474044139,33291.73367448
1649980800000,2022-04-15 00:00:00,USDC/ETH,0.00033257,0.00033552,0.00032652,0.00032799,10.324657048724621,31478.57266601
1649894400000,2022-04-14 00:00:00,USDC/ETH,0.00031962,0.00033455,0.00031591,0.0003321,10.683236685841191,32168.73437471
1649808000000,2022-04-13 00:00:00,USDC/ETH,0.00032899,0.00033571,0.00031456,0.00032002,10.083690943265,31509.5648499
1649721600000,2022-04-12 00:00:00,USDC/ETH,0.0003347,0.00034168,0.00031451,0.00032979,10.753093211426664,32605.88014017
