https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MSWAP,Volume USDT
1657843200,2022-07-15 00:00:00,MSWAP/USDT,0.0026716,0.0027283,0.0023282,0.002374,85946214.8983,213621.11988383639
1657756800,2022-07-14 00:00:00,MSWAP/USDT,0.0025487,0.0029899,0.0023864,0.0026796,125430503.3625,329047.80537820474
1657670400,2022-07-13 00:00:00,MSWAP/USDT,0.00254,0.0029455,0.00219,0.0025476,284929298.21101374,736744.5587440712688
1657584000,2022-07-12 00:00:00,MSWAP/USDT,0.0030165,0.0032576,0.0020447,0.00254,582364594.4083575,1524574.15907370686703
1657497600,2022-07-11 00:00:00,MSWAP/USDT,0.001235,0.00345,0.0012285,0.003016,861717608.12030271,2002338.663536113736713
1657411200,2022-07-10 00:00:00,MSWAP/USDT,0.0012818,0.001392,0.0012285,0.0012452,53665632.9888,69314.03923353449
1657324800,2022-07-09 00:00:00,MSWAP/USDT,0.00143,0.001554,0.0011705,0.0012818,137289632.49734506,187159.4492386013322
1657238400,2022-07-08 00:00:00,MSWAP/USDT,0.0009019,0.0019,0.00084,0.00144,610345632.82998391,923706.099487295993021
1657152000,2022-07-07 00:00:00,MSWAP/USDT,0.001062,0.001365,0.0006905,0.000908,365194852.15987914,372107.75934643127587
1657065600,2022-07-06 00:00:00,MSWAP/USDT,0.0004409,0.0022098,0.00044,0.0010682,2194214921.5551986,2783602.249394977816038
1656979200,2022-07-05 00:00:00,MSWAP/USDT,0.00042,0.0007557,0.0004035,0.0004409,617065094.19563145,336840.914406928939239
1656892800,2022-07-04 00:00:00,MSWAP/USDT,0.00042,0.00043,0.000402,0.000418,20392840.29453144,8488.675912240342215
1656806400,2022-07-03 00:00:00,MSWAP/USDT,0.0004104,0.0004955,0.0004035,0.0004201,103855297.76636674,46253.515777088807168
1656720000,2022-07-02 00:00:00,MSWAP/USDT,0.000414,0.0004197,0.0004035,0.0004104,2620492.77480227,1063.066499870903258
1656633600,2022-07-01 00:00:00,MSWAP/USDT,0.00041,0.0004265,0.0004054,0.0004086,7255115.74807544,3017.292789301721354
1656547200,2022-06-30 00:00:00,MSWAP/USDT,0.000418,0.0004256,0.0003851,0.0004097,10280206.22414248,4165.853859661170398
1656460800,2022-06-29 00:00:00,MSWAP/USDT,0.000421,0.0004369,0.000405,0.0004142,9614168.0843257,4040.89389104680843
1656374400,2022-06-28 00:00:00,MSWAP/USDT,0.0004256,0.000437,0.0004175,0.000421,7092613.74493117,3042.890067868231955
1656288000,2022-06-27 00:00:00,MSWAP/USDT,0.0004253,0.0004369,0.0004208,0.0004297,2321984.68199119,986.914587153600171
1656201600,2022-06-26 00:00:00,MSWAP/USDT,0.000449,0.0004776,0.0004252,0.0004252,36235875.18985186,16293.551594064778656
1656115200,2022-06-25 00:00:00,MSWAP/USDT,0.0004516,0.00046,0.00044,0.000449,11577108.94238374,5185.955465582560301
1656028800,2022-06-24 00:00:00,MSWAP/USDT,0.0004455,0.0004699,0.0004385,0.000455,38245859.74334657,17205.916966469823723
1655942400,2022-06-23 00:00:00,MSWAP/USDT,0.0004228,0.0004875,0.0004058,0.00045,36200896.78312985,16375.617064033020516
1655856000,2022-06-22 00:00:00,MSWAP/USDT,0.0004248,0.0004297,0.0004051,0.000423,9600096.58268708,3985.228540331417183
1655769600,2022-06-21 00:00:00,MSWAP/USDT,0.0004131,0.00046,0.000407,0.000415,34056714.76076575,14799.151248608186772
1655683200,2022-06-20 00:00:00,MSWAP/USDT,0.0004156,0.000423,0.0003967,0.000417,14777192.9648329,6060.027428912791496
1655596800,2022-06-19 00:00:00,MSWAP/USDT,0.0003609,0.00043,0.0003609,0.0004223,32211334.4479347,12650.41150877277289
1655510400,2022-06-18 00:00:00,MSWAP/USDT,0.0004125,0.0004149,0.0003404,0.0003729,34531507.40076061,12896.31979119911857
1655424000,2022-06-17 00:00:00,MSWAP/USDT,0.0004243,0.0004797,0.0004,0.0004113,43878805.11157243,18666.500844562590532
1655337600,2022-06-16 00:00:00,MSWAP/USDT,0.000466,0.0004988,0.00042,0.000421,18955307.69149129,8484.001249236496394
1655251200,2022-06-15 00:00:00,MSWAP/USDT,0.0005,0.0006,0.0004,0.000462,126644876.03731385,58609.952461748998318
1655164800,2022-06-14 00:00:00,MSWAP/USDT,0.00042,0.00055,0.0004,0.0005,91999526.70379559,44624.1184465386145
1655078400,2022-06-13 00:00:00,MSWAP/USDT,0.00047,0.00047,0.0004,0.00042,24305731.00791028,10417.7288978516519
1654992000,2022-06-12 00:00:00,MSWAP/USDT,0.00051,0.00052,0.00047,0.00047,9074694.9148879,4423.7172542839929
1654905600,2022-06-11 00:00:00,MSWAP/USDT,0.00054,0.00056,0.00049,0.0005,9634167.37704262,5053.2871704304178
1654819200,2022-06-10 00:00:00,MSWAP/USDT,0.00057,0.0006,0.00052,0.00054,23040629.26590898,12913.5206983009674
1654732800,2022-06-09 00:00:00,MSWAP/USDT,0.00056,0.00063,0.00055,0.00057,50165760.85805447,28785.4586968026948
1654646400,2022-06-08 00:00:00,MSWAP/USDT,0.00059,0.00061,0.00055,0.00056,19480824.49611401,11226.3563345249666
1654560000,2022-06-07 00:00:00,MSWAP/USDT,0.00061,0.00061,0.00055,0.00059,32407609.40922709,18617.5152978091467
1654473600,2022-06-06 00:00:00,MSWAP/USDT,0.0006,0.00065,0.00058,0.00061,31575567.12490011,19659.4360969368149
1654387200,2022-06-05 00:00:00,MSWAP/USDT,0.00057,0.00065,0.00055,0.0006,50366984.57441644,29444.4627263743502
1654300800,2022-06-04 00:00:00,MSWAP/USDT,0.00059,0.0006,0.00055,0.00057,34229285.60541132,20073.4689341562188
1654214400,2022-06-03 00:00:00,MSWAP/USDT,0.00055,0.00065,0.00055,0.00059,125686499.05324491,75851.6997213902918
1654128000,2022-06-02 00:00:00,MSWAP/USDT,0.0005,0.00067,0.0005,0.00055,139922370.4054717,82419.8390685704079
1654041600,2022-06-01 00:00:00,MSWAP/USDT,0.00055,0.00057,0.00048,0.0005,50756289.76770229,27818.830153941928
1653955200,2022-05-31 00:00:00,MSWAP/USDT,0.00055,0.0006,0.00053,0.00055,43260122.12219653,24219.4809306384484
1653868800,2022-05-30 00:00:00,MSWAP/USDT,0.00052,0.00059,0.00051,0.00054,56141453.58735136,30682.5239072399442
1653782400,2022-05-29 00:00:00,MSWAP/USDT,0.00059,0.00059,0.0005,0.00051,57995701.49373973,31598.087908864594
1653696000,2022-05-28 00:00:00,MSWAP/USDT,0.00058,0.00066,0.00057,0.00059,29422349.35200547,17981.5161474309557
1653609600,2022-05-27 00:00:00,MSWAP/USDT,0.00059,0.00061,0.00058,0.00059,7548457.64613104,4504.2932496919577
1653523200,2022-05-26 00:00:00,MSWAP/USDT,0.00061,0.00065,0.00057,0.00059,38247195.60923259,23565.0532718359932
1653436800,2022-05-25 00:00:00,MSWAP/USDT,0.00061,0.00064,0.0006,0.00061,7136826.20793475,4416.7537422889732
1653350400,2022-05-24 00:00:00,MSWAP/USDT,0.00067,0.00067,0.0006,0.00061,14541797.57708398,9196.2179298847465
1653264000,2022-05-23 00:00:00,MSWAP/USDT,0.00068,0.00082,0.00064,0.00068,76253079.3463712,55239.8030374364781
1653177600,2022-05-22 00:00:00,MSWAP/USDT,0.00061,0.0007,0.00055,0.00068,79066514.60354788,48509.8403277178958
1653091200,2022-05-21 00:00:00,MSWAP/USDT,0.0005,0.00083,0.00048,0.0006,346660660.68566495,234210.6925423491077
1653004800,2022-05-20 00:00:00,MSWAP/USDT,0.00058,0.00059,0.00048,0.0005,14440496.5854869,7580.9772174659703
1652918400,2022-05-19 00:00:00,MSWAP/USDT,0.00053,0.00058,0.00047,0.00057,37171301.77789401,19024.4551985701635
1652832000,2022-05-18 00:00:00,MSWAP/USDT,0.00061,0.00069,0.00051,0.00052,67584373.74462384,39772.0314582577956
1652745600,2022-05-17 00:00:00,MSWAP/USDT,0.00045,0.00091,0.00042,0.00062,469519605.74919454,306118.8519974355545
1652659200,2022-05-16 00:00:00,MSWAP/USDT,0.00049,0.00051,0.00039,0.00044,38423061.71306128,16808.127218044802
1652572800,2022-05-15 00:00:00,MSWAP/USDT,0.00041,0.00052,0.0004,0.0005,29413868.7198154,12894.5344426008337
1652486400,2022-05-14 00:00:00,MSWAP/USDT,0.00038,0.00047,0.00035,0.00043,57710795.33673621,23765.413195584478
1652400000,2022-05-13 00:00:00,MSWAP/USDT,0.00043,0.0005,0.00038,0.00038,51931878.80588112,22604.9576205857985
1652313600,2022-05-12 00:00:00,MSWAP/USDT,0.00062,0.00067,0.0004,0.00043,72305316.70723776,38267.6070357387635
1652227200,2022-05-11 00:00:00,MSWAP/USDT,0.00063,0.00098,0.00053,0.00062,580856241.55886232,433966.1162385361611
1652140800,2022-05-10 00:00:00,MSWAP/USDT,0.00039,0.00079,0.00037,0.00064,177818323.31533603,110621.7881795345448
1652054400,2022-05-09 00:00:00,MSWAP/USDT,0.00048,0.00049,0.00038,0.00039,37145038.46196739,15955.2078717379735
1651968000,2022-05-08 00:00:00,MSWAP/USDT,0.00049,0.00053,0.00046,0.00049,76088352.53650907,38005.4261002278923
1651881600,2022-05-07 00:00:00,MSWAP/USDT,0.00047,0.00077,0.00047,0.00049,167605306.34192241,102098.9473034610438
1651795200,2022-05-06 00:00:00,MSWAP/USDT,0.00052,0.00052,0.00046,0.00047,9212446.93029925,4550.3293799742973
1651708800,2022-05-05 00:00:00,MSWAP/USDT,0.00054,0.00055,0.00049,0.00051,19292147.86582089,10021.90469949497
1651622400,2022-05-04 00:00:00,MSWAP/USDT,0.0005,0.00056,0.00049,0.00054,31556975.25688521,16452.3829773374276
1651536000,2022-05-03 00:00:00,MSWAP/USDT,0.00055,0.00057,0.0005,0.00051,74439159.70682729,40603.7546637825314
1651449600,2022-05-02 00:00:00,MSWAP/USDT,0.00051,0.00078,0.0005,0.00055,155624903.48598551,93633.2280810047916
1651363200,2022-05-01 00:00:00,MSWAP/USDT,0.00054,0.00057,0.00049,0.00051,31208347.11824017,16315.2676194729407
1651276800,2022-04-30 00:00:00,MSWAP/USDT,0.00058,0.00065,0.00049,0.00055,34549190.14952407,19945.1155356889474
1651190400,2022-04-29 00:00:00,MSWAP/USDT,0.00063,0.00065,0.00054,0.00057,50269330.30282317,30612.9890596145551
1651104000,2022-04-28 00:00:00,MSWAP/USDT,0.00067,0.00071,0.00063,0.00064,20727300.0629734,13996.1692465474176
1651017600,2022-04-27 00:00:00,MSWAP/USDT,0.0007,0.00071,0.00063,0.00068,48340487.12912782,32099.2600651659086
1650931200,2022-04-26 00:00:00,MSWAP/USDT,0.0008,0.0008,0.00067,0.0007,34213743.48015846,25398.2341380193272
1650844800,2022-04-25 00:00:00,MSWAP/USDT,0.00084,0.00084,0.00075,0.0008,52331540.36151407,41071.7169089086987
1650758400,2022-04-24 00:00:00,MSWAP/USDT,0.00084,0.00094,0.00081,0.00084,47945124.68031404,41259.9519956553653
1650672000,2022-04-23 00:00:00,MSWAP/USDT,0.00081,0.00085,0.00079,0.00084,36474885.97390258,29629.3562346759022
1650585600,2022-04-22 00:00:00,MSWAP/USDT,0.00083,0.00083,0.00078,0.00081,16488739.04539261,13327.0452219899451
1650499200,2022-04-21 00:00:00,MSWAP/USDT,0.00085,0.00087,0.00083,0.00084,49582134.71665427,42015.8611630765637
1650412800,2022-04-20 00:00:00,MSWAP/USDT,0.00085,0.00089,0.00083,0.00084,33522693.05007565,28958.8928783118036
1650326400,2022-04-19 00:00:00,MSWAP/USDT,0.00082,0.00086,0.00082,0.00084,16051974.99772487,13425.5274186998679
1650240000,2022-04-18 00:00:00,MSWAP/USDT,0.00083,0.00084,0.00078,0.00082,28530527.02357239,23129.7702966378008
1650153600,2022-04-17 00:00:00,MSWAP/USDT,0.00085,0.00091,0.0008,0.00083,31609452.05442283,26564.3617919392813
1650067200,2022-04-16 00:00:00,MSWAP/USDT,0.00083,0.00085,0.00082,0.00084,24768428.44649902,20631.3627681638556
1649980800,2022-04-15 00:00:00,MSWAP/USDT,0.00085,0.00085,0.00081,0.00083,23505427.18120357,19540.2845004435647
1649894400,2022-04-14 00:00:00,MSWAP/USDT,0.00089,0.00089,0.00083,0.00085,43539868.77493595,37928.2070691988244
1649808000,2022-04-13 00:00:00,MSWAP/USDT,0.00086,0.00089,0.00084,0.00088,24915404.98893679,21527.9346922730396
1649721600,2022-04-12 00:00:00,MSWAP/USDT,0.00089,0.00091,0.00081,0.00086,29783183.06388909,25740.5170939844242
1649635200,2022-04-11 00:00:00,MSWAP/USDT,0.00095,0.00095,0.00088,0.00089,15849115.0963116,14451.91158488992
1649548800,2022-04-10 00:00:00,MSWAP/USDT,0.00097,0.00099,0.00093,0.00095,4825349.89260496,4609.1834396140274
1649462400,2022-04-09 00:00:00,MSWAP/USDT,0.00097,0.00098,0.00095,0.00097,11402339.43082656,11011.520846477833
1649376000,2022-04-08 00:00:00,MSWAP/USDT,0.00099,0.00101,0.00095,0.00097,42475769.22393302,41582.6884997557959
1649289600,2022-04-07 00:00:00,MSWAP/USDT,0.00097,0.001,0.00095,0.00099,50872669.82234645,49401.9630483020129
1649203200,2022-04-06 00:00:00,MSWAP/USDT,0.00105,0.00107,0.00096,0.00097,41925964.86720789,42957.1519030479386
1649116800,2022-04-05 00:00:00,MSWAP/USDT,0.00117,0.00119,0.00102,0.00105,58174894.97854478,63480.6404986135241
1649030400,2022-04-04 00:00:00,MSWAP/USDT,0.00121,0.00123,0.00115,0.00117,23169393.84798516,27837.901051346404
1648944000,2022-04-03 00:00:00,MSWAP/USDT,0.00117,0.00125,0.00116,0.00121,28088023.56409624,33845.7867255445087
1648857600,2022-04-02 00:00:00,MSWAP/USDT,0.00116,0.00121,0.00114,0.00118,8704482.96207222,10263.6811340697945
1648771200,2022-04-01 00:00:00,MSWAP/USDT,0.00108,0.00122,0.00106,0.00117,15280650.78455231,17222.1260336336283
1648684800,2022-03-31 00:00:00,MSWAP/USDT,0.00111,0.00112,0.00102,0.00107,27751862.9729806,29846.2738667864852
1648598400,2022-03-30 00:00:00,MSWAP/USDT,0.00098,0.00121,0.00097,0.00109,66024894.50690145,71612.8012459263552
1648512000,2022-03-29 00:00:00,MSWAP/USDT,0.00104,0.00141,0.00097,0.00098,206648943.80800362,237717.0962725716832
1648425600,2022-03-28 00:00:00,MSWAP/USDT,0.00094,0.00158,0.00093,0.00104,581283021.25094971,680964.9468537602303
1648339200,2022-03-27 00:00:00,MSWAP/USDT,0.00093,0.00094,0.00091,0.00093,9834150.67882222,9076.4385290739411
1648252800,2022-03-26 00:00:00,MSWAP/USDT,0.00094,0.00095,0.00093,0.00094,8902255.76687363,8379.8812729929486
1648166400,2022-03-25 00:00:00,MSWAP/USDT,0.00099,0.00099,0.00092,0.00094,133431306.33164301,129085.6777570474266
1648080000,2022-03-24 00:00:00,MSWAP/USDT,0.00102,0.00103,0.00098,0.001,9308262.8967267,9297.730851932967
1647993600,2022-03-23 00:00:00,MSWAP/USDT,0.00094,0.00105,0.00092,0.00101,136231646.47301719,129226.2840584021052
1647907200,2022-03-22 00:00:00,MSWAP/USDT,0.00092,0.00098,0.00092,0.00094,11109761.46123907,10531.6828708538869
1647820800,2022-03-21 00:00:00,MSWAP/USDT,0.00089,0.00112,0.00087,0.00092,40484357.69205581,37581.1036977033363
1647734400,2022-03-20 00:00:00,MSWAP/USDT,0.00089,0.00129,0.00085,0.00088,72733509.84211098,72511.8321973557271
1647648000,2022-03-19 00:00:00,MSWAP/USDT,0.0009,0.00092,0.00088,0.0009,8357410.40348907,7487.7302259402784
1647561600,2022-03-18 00:00:00,MSWAP/USDT,0.00084,0.00091,0.00083,0.0009,44245150.10108804,37992.0711379769651
1647475200,2022-03-17 00:00:00,MSWAP/USDT,0.00085,0.00086,0.00084,0.00084,140371203.20211881,118987.8847751889885
1647388800,2022-03-16 00:00:00,MSWAP/USDT,0.00084,0.00086,0.00082,0.00084,172290541.77062455,145148.8060567119223
1647302400,2022-03-15 00:00:00,MSWAP/USDT,0.00085,0.00088,0.0008,0.00084,176893326.42061337,146942.1572752065356
1647216000,2022-03-14 00:00:00,MSWAP/USDT,0.00087,0.00092,0.00081,0.00085,15093146.55153639,13046.4922786940105
1647129600,2022-03-13 00:00:00,MSWAP/USDT,0.00086,0.0009,0.00085,0.00087,13074881.8987989,11419.9412841658918
1647043200,2022-03-12 00:00:00,MSWAP/USDT,0.00086,0.00089,0.00085,0.00087,4990291.52149456,4305.6146371419183
1646956800,2022-03-11 00:00:00,MSWAP/USDT,0.00087,0.0009,0.00084,0.00086,208541047.02671365,182966.6887352125706
1646870400,2022-03-10 00:00:00,MSWAP/USDT,0.00089,0.00093,0.00082,0.00089,77861706.751664,67617.2283736578523
1646784000,2022-03-09 00:00:00,MSWAP/USDT,0.00092,0.00092,0.00088,0.00089,44598338.62921059,39900.8532577667428
1646697600,2022-03-08 00:00:00,MSWAP/USDT,0.00095,0.00095,0.00091,0.00091,102925128.67250512,96667.8507288803453
1646611200,2022-03-07 00:00:00,MSWAP/USDT,0.00098,0.00102,0.00071,0.00095,142634400.90933807,139580.4141750449794
1646524800,2022-03-06 00:00:00,MSWAP/USDT,0.00099,0.00107,0.00098,0.00099,8677436.53481372,8845.8038348581492
1646438400,2022-03-05 00:00:00,MSWAP/USDT,0.00099,0.00102,0.00096,0.00099,3876312.44277358,3834.0495941599629
1646352000,2022-03-04 00:00:00,MSWAP/USDT,0.00105,0.00105,0.00096,0.00098,23362321.00169474,24281.0865275513749
1646265600,2022-03-03 00:00:00,MSWAP/USDT,0.00111,0.00115,0.00103,0.00105,270798734.0561769,289870.0854268329277
1646179200,2022-03-02 00:00:00,MSWAP/USDT,0.00113,0.00114,0.00106,0.00111,234321185.96062614,251452.0328630550521
1646092800,2022-03-01 00:00:00,MSWAP/USDT,0.00108,0.00117,0.00108,0.00112,20152687.27198828,22677.3881767740462
1646006400,2022-02-28 00:00:00,MSWAP/USDT,0.00102,0.00111,0.0009,0.00107,33666042.22914081,33988.3197700453978
1645920000,2022-02-27 00:00:00,MSWAP/USDT,0.0011,0.0011,0.00099,0.00103,17830877.6497661,18853.6103037364825
1645833600,2022-02-26 00:00:00,MSWAP/USDT,0.00112,0.00116,0.00108,0.00111,10613122.96183663,11846.2302970851231
1645747200,2022-02-25 00:00:00,MSWAP/USDT,0.0011,0.00115,0.00106,0.00112,25305615.71192847,27740.1789025489283
1645660800,2022-02-24 00:00:00,MSWAP/USDT,0.00113,0.00113,0.0009,0.0011,32818784.16176177,33076.3428873429552
1645574400,2022-02-23 00:00:00,MSWAP/USDT,0.0011,0.00119,0.00109,0.00111,9470238.15161049,10774.1306155072877
1645488000,2022-02-22 00:00:00,MSWAP/USDT,0.00113,0.00117,0.00108,0.00111,7289415.41515024,8117.9945909289436
1645401600,2022-02-21 00:00:00,MSWAP/USDT,0.00116,0.00127,0.00106,0.00113,14408107.64637221,16919.6681943349645
1645315200,2022-02-20 00:00:00,MSWAP/USDT,0.00128,0.00132,0.00113,0.00116,16070966.86634191,19831.2105021737951
1645228800,2022-02-19 00:00:00,MSWAP/USDT,0.00122,0.00149,0.00121,0.00128,33033329.96582624,43496.619602971651
