https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PAXG,Volume BTC
1663394400,2022-09-17 06:00:00,PAXG/BTC,0.083898,0.08401,0.083898,0.08401,0.0931,0.0078154601
1663390800,2022-09-17 05:00:00,PAXG/BTC,0.083757,0.083893,0.083736,0.083736,0.0521,0.0043681122
1663387200,2022-09-17 04:00:00,PAXG/BTC,0.083748,0.083757,0.083425,0.083757,0.0085,0.0007112289
1663383600,2022-09-17 03:00:00,PAXG/BTC,0.083462,0.083462,0.083462,0.083462,0.0003,0.0000250386
1663380000,2022-09-17 02:00:00,PAXG/BTC,0.083433,0.083717,0.083433,0.083717,0.0813,0.0068035736
1663376400,2022-09-17 01:00:00,PAXG/BTC,0.083341,0.083439,0.083246,0.083439,0.0122,0.0010158603
1663372800,2022-09-17 00:00:00,PAXG/BTC,0.084128,0.084346,0.083218,0.083639,1.4884,0.1245453307
1663369200,2022-09-16 23:00:00,PAXG/BTC,0.084604,0.084604,0.084152,0.084152,0.1726,0.0145457286
1663365600,2022-09-16 22:00:00,PAXG/BTC,0.084604,0.084688,0.084435,0.084435,0.0098,0.0008289752
1663362000,2022-09-16 21:00:00,PAXG/BTC,0.084471,0.084603,0.084336,0.084603,0.1264,0.0106699023
1663358400,2022-09-16 20:00:00,PAXG/BTC,0.084961,0.085114,0.0845,0.0845,0.2733,0.0231494557
1663354800,2022-09-16 19:00:00,PAXG/BTC,0.085202,0.085202,0.084983,0.084983,0.1779,0.0151437222
1663351200,2022-09-16 18:00:00,PAXG/BTC,0.085406,0.085655,0.085212,0.085212,0.0964,0.0082288096
1663347600,2022-09-16 17:00:00,PAXG/BTC,0.085285,0.085889,0.085285,0.085442,0.4694,0.0401909252
1663344000,2022-09-16 16:00:00,PAXG/BTC,0.084983,0.08533,0.084874,0.08505,0.7074,0.0602127741
1663340400,2022-09-16 15:00:00,PAXG/BTC,0.0848,0.084983,0.084423,0.084983,0.6589,0.0557595031
1663336800,2022-09-16 14:00:00,PAXG/BTC,0.08452,0.084773,0.084252,0.084773,0.1924,0.0162596491
1663333200,2022-09-16 13:00:00,PAXG/BTC,0.083592,0.0848,0.083592,0.0848,1.5684,0.1322237769
1663329600,2022-09-16 12:00:00,PAXG/BTC,0.083352,0.083893,0.083352,0.083893,0.042,0.0035213799
1663326000,2022-09-16 11:00:00,PAXG/BTC,0.083591,0.083675,0.083336,0.08339,0.0807,0.0067303684
1663322400,2022-09-16 10:00:00,PAXG/BTC,0.083592,0.083592,0.083336,0.083413,0.0784,0.0065436194
1663318800,2022-09-16 09:00:00,PAXG/BTC,0.083592,0.083659,0.083592,0.083592,0.0009,0.0000752462
1663315200,2022-09-16 08:00:00,PAXG/BTC,0.083757,0.083909,0.083084,0.08384,1.8409,0.1533023422
1663311600,2022-09-16 07:00:00,PAXG/BTC,0.083757,0.083757,0.083675,0.083675,0.001,0.0000836832
1663308000,2022-09-16 06:00:00,PAXG/BTC,0.083425,0.083426,0.083425,0.083426,0.0005,0.0000417128
1663304400,2022-09-16 05:00:00,PAXG/BTC,0.083482,0.083675,0.083415,0.083675,0.0551,0.0045999697
1663300800,2022-09-16 04:00:00,PAXG/BTC,0.083756,0.08401,0.083482,0.083482,0.1245,0.0104042551
1663297200,2022-09-16 03:00:00,PAXG/BTC,0.084094,0.084094,0.083748,0.083748,0.018,0.0015083032
1663293600,2022-09-16 02:00:00,PAXG/BTC,0.083777,0.084025,0.083777,0.084025,0.0021,0.0001762988
1663290000,2022-09-16 01:00:00,PAXG/BTC,0.083843,0.083843,0.083759,0.083759,0.0034,0.0002849861
1663286400,2022-09-16 00:00:00,PAXG/BTC,0.084094,0.084178,0.083927,0.084177,0.0118,0.0009919322
1663282800,2022-09-15 23:00:00,PAXG/BTC,0.08387,0.08387,0.083843,0.083843,0.0163,0.0013670351
1663279200,2022-09-15 22:00:00,PAXG/BTC,0.083507,0.084267,0.083341,0.083927,0.3708,0.0311219061
1663275600,2022-09-15 21:00:00,PAXG/BTC,0.083412,0.083423,0.083218,0.083243,0.1468,0.0122291728
1663272000,2022-09-15 20:00:00,PAXG/BTC,0.083587,0.083644,0.083425,0.083425,68.3688,5.7150729401
1663268400,2022-09-15 19:00:00,PAXG/BTC,0.083926,0.084086,0.083592,0.083592,0.147,0.0123387865
1663264800,2022-09-15 18:00:00,PAXG/BTC,0.083824,0.083981,0.083587,0.083842,0.2026,0.0169938564
1663261200,2022-09-15 17:00:00,PAXG/BTC,0.083548,0.083824,0.083272,0.083824,0.5633,0.0469514753
1663257600,2022-09-15 16:00:00,PAXG/BTC,0.084178,0.084178,0.083548,0.083556,0.492,0.0412249118
1663254000,2022-09-15 15:00:00,PAXG/BTC,0.084161,0.084828,0.083757,0.084094,0.847,0.0714258228
1663250400,2022-09-15 14:00:00,PAXG/BTC,0.083482,0.084756,0.083477,0.084161,2.6879,0.2269326586
1663246800,2022-09-15 13:00:00,PAXG/BTC,0.083412,0.083964,0.083412,0.083482,1.4382,0.1204091845
1663243200,2022-09-15 12:00:00,PAXG/BTC,0.08333,0.083638,0.08333,0.083591,0.1823,0.0152277704
1663239600,2022-09-15 11:00:00,PAXG/BTC,0.08318,0.08346,0.083128,0.083128,0.0172,0.001434334
1663236000,2022-09-15 10:00:00,PAXG/BTC,0.083281,0.083482,0.082568,0.08335,8.4132,0.6974705379
1663232400,2022-09-15 09:00:00,PAXG/BTC,0.083511,0.083591,0.083341,0.083341,0.0056,0.0004675957
1663228800,2022-09-15 08:00:00,PAXG/BTC,0.08321,0.083674,0.08321,0.083341,0.1841,0.0153733811
1663225200,2022-09-15 07:00:00,PAXG/BTC,0.083592,0.083592,0.082848,0.083175,0.5255,0.043717092
1663221600,2022-09-15 06:00:00,PAXG/BTC,0.083842,0.084208,0.083067,0.083892,0.942,0.0787590351
1663218000,2022-09-15 05:00:00,PAXG/BTC,0.083928,0.083928,0.083517,0.083517,0.2194,0.0183685154
1663214400,2022-09-15 04:00:00,PAXG/BTC,0.084178,0.084322,0.08394,0.08401,0.0326,0.0027468253
1663210800,2022-09-15 03:00:00,PAXG/BTC,0.084094,0.084338,0.083909,0.083927,0.3174,0.0267088595
1663207200,2022-09-15 02:00:00,PAXG/BTC,0.083926,0.084094,0.083708,0.08401,0.014,0.0011753092
1663203600,2022-09-15 01:00:00,PAXG/BTC,0.083675,0.084269,0.083601,0.083601,0.5101,0.0428100852
1663200000,2022-09-15 00:00:00,PAXG/BTC,0.083586,0.083638,0.083425,0.083638,0.0551,0.0046065636
1663196400,2022-09-14 23:00:00,PAXG/BTC,0.083274,0.08352,0.083274,0.08352,0.0138,0.00115192
1663192800,2022-09-14 22:00:00,PAXG/BTC,0.083685,0.083841,0.083115,0.083115,0.5246,0.0437884401
1663189200,2022-09-14 21:00:00,PAXG/BTC,0.084858,0.084858,0.083694,0.083694,2.2956,0.193171504
1663185600,2022-09-14 20:00:00,PAXG/BTC,0.084944,0.085189,0.0846,0.0846,0.109,0.0092573398
1663182000,2022-09-14 19:00:00,PAXG/BTC,0.085202,0.085457,0.084632,0.084632,1.7362,0.1475961881
1663178400,2022-09-14 18:00:00,PAXG/BTC,0.084128,0.086,0.084128,0.085359,8.7894,0.7504154418
1663174800,2022-09-14 17:00:00,PAXG/BTC,0.0839,0.084094,0.083759,0.084094,0.0106,0.0008893395
1663171200,2022-09-14 16:00:00,PAXG/BTC,0.08401,0.084094,0.08381,0.083843,0.0086,0.0007218381
1663167600,2022-09-14 15:00:00,PAXG/BTC,0.083675,0.08401,0.083626,0.083675,0.0095,0.0007959103
1663164000,2022-09-14 14:00:00,PAXG/BTC,0.083703,0.084312,0.083685,0.083685,0.2382,0.0200133472
1663160400,2022-09-14 13:00:00,PAXG/BTC,0.083462,0.084014,0.083315,0.083758,0.2795,0.0234080018
1663156800,2022-09-14 12:00:00,PAXG/BTC,0.08403,0.084252,0.083477,0.083477,0.4524,0.0379216661
1663153200,2022-09-14 11:00:00,PAXG/BTC,0.083503,0.084229,0.083383,0.083812,0.43,0.0360853629
1663149600,2022-09-14 10:00:00,PAXG/BTC,0.083166,0.083424,0.083166,0.083189,0.0048,0.0003994042
1663146000,2022-09-14 09:00:00,PAXG/BTC,0.08342,0.083503,0.083166,0.083424,0.0234,0.001947769
1663142400,2022-09-14 08:00:00,PAXG/BTC,0.083675,0.083675,0.083181,0.083181,0.213,0.0177559854
1663138800,2022-09-14 07:00:00,PAXG/BTC,0.083425,0.083964,0.083425,0.083964,0.2415,0.0202409154
1663135200,2022-09-14 06:00:00,PAXG/BTC,0.083424,0.083685,0.083376,0.083685,7.3472,0.6137114319
1663131600,2022-09-14 05:00:00,PAXG/BTC,0.083092,0.0835,0.083057,0.083341,0.19,0.0158199743
1663128000,2022-09-14 04:00:00,PAXG/BTC,0.083336,0.083412,0.083092,0.083092,0.0854,0.0071220324
1663124400,2022-09-14 03:00:00,PAXG/BTC,0.083084,0.083315,0.083071,0.083315,0.0747,0.0062137622
1663120800,2022-09-14 02:00:00,PAXG/BTC,0.08343,0.08343,0.082654,0.083067,1.7422,0.1443108107
1663117200,2022-09-14 01:00:00,PAXG/BTC,0.08387,0.08387,0.083462,0.083462,0.2483,0.0207554587
1663113600,2022-09-14 00:00:00,PAXG/BTC,0.08401,0.084289,0.083843,0.08388,0.0863,0.007259421
1663110000,2022-09-13 23:00:00,PAXG/BTC,0.083868,0.084094,0.083844,0.083846,0.0217,0.0018208362
1663106400,2022-09-13 22:00:00,PAXG/BTC,0.084128,0.084128,0.083748,0.083748,0.4711,0.0395262814
1663102800,2022-09-13 21:00:00,PAXG/BTC,0.083685,0.084863,0.083685,0.084128,1.081,0.0911300514
1663099200,2022-09-13 20:00:00,PAXG/BTC,0.083482,0.083675,0.083181,0.083675,0.6835,0.0569749751
1663095600,2022-09-13 19:00:00,PAXG/BTC,0.0837,0.084347,0.083482,0.083482,12.4344,1.0439117139
1663092000,2022-09-13 18:00:00,PAXG/BTC,0.082064,0.083685,0.080844,0.083675,6.7655,0.5537967286
1663088400,2022-09-13 17:00:00,PAXG/BTC,0.081884,0.082061,0.081447,0.082061,0.5028,0.0410544503
1663084800,2022-09-13 16:00:00,PAXG/BTC,0.081689,0.081987,0.081095,0.08173,1.5583,0.127262482
1663081200,2022-09-13 15:00:00,PAXG/BTC,0.08096,0.081747,0.080859,0.081747,1.9209,0.1564732054
1663077600,2022-09-13 14:00:00,PAXG/BTC,0.0802,0.081401,0.080058,0.081,5.4682,0.4411271222
1663074000,2022-09-13 13:00:00,PAXG/BTC,0.079437,0.0802,0.078937,0.0802,2.3874,0.1896662673
1663070400,2022-09-13 12:00:00,PAXG/BTC,0.076409,0.07952,0.075803,0.079102,10.3759,0.8022444358
1663066800,2022-09-13 11:00:00,PAXG/BTC,0.076426,0.076565,0.076074,0.076565,3.4218,0.2608762166
1663063200,2022-09-13 10:00:00,PAXG/BTC,0.076846,0.076846,0.076426,0.076426,0.2478,0.0189884513
1663059600,2022-09-13 09:00:00,PAXG/BTC,0.077353,0.0774,0.076872,0.077046,0.0478,0.0036888138
1663056000,2022-09-13 08:00:00,PAXG/BTC,0.077077,0.077353,0.076881,0.077353,0.1368,0.010555887
1663052400,2022-09-13 07:00:00,PAXG/BTC,0.07668,0.077041,0.076504,0.077041,0.0238,0.0018280369
1663048800,2022-09-13 06:00:00,PAXG/BTC,0.076683,0.077077,0.076321,0.077077,0.2689,0.0206120103
1663045200,2022-09-13 05:00:00,PAXG/BTC,0.076924,0.077145,0.076702,0.076702,0.1106,0.0084924346
1663041600,2022-09-13 04:00:00,PAXG/BTC,0.077411,0.077411,0.076924,0.076924,0.0893,0.0068804848
1663038000,2022-09-13 03:00:00,PAXG/BTC,0.077159,0.077581,0.077148,0.077266,0.0307,0.0023725907
1663034400,2022-09-13 02:00:00,PAXG/BTC,0.077199,0.077673,0.077176,0.077176,0.2896,0.0224706846
1663030800,2022-09-13 01:00:00,PAXG/BTC,0.077108,0.077412,0.077108,0.077412,0.0143,0.0011069308
1663027200,2022-09-13 00:00:00,PAXG/BTC,0.076702,0.077539,0.076683,0.077109,0.2141,0.016549248
1663023600,2022-09-12 23:00:00,PAXG/BTC,0.077076,0.077076,0.076923,0.076923,0.0198,0.0015257223
1663020000,2022-09-12 22:00:00,PAXG/BTC,0.076708,0.07701,0.076705,0.07701,0.0053,0.0004072165
1663016400,2022-09-12 21:00:00,PAXG/BTC,0.076951,0.077465,0.076708,0.076708,0.5993,0.0462937353
1663012800,2022-09-12 20:00:00,PAXG/BTC,0.076588,0.076628,0.076482,0.076482,0.0919,0.0070330496
1663009200,2022-09-12 19:00:00,PAXG/BTC,0.076723,0.076941,0.07659,0.076769,0.285,0.0218469239
1663005600,2022-09-12 18:00:00,PAXG/BTC,0.077266,0.077285,0.076723,0.076723,1.4023,0.107965868
1663002000,2022-09-12 17:00:00,PAXG/BTC,0.077694,0.077842,0.077196,0.077196,0.2023,0.0156766268
1662998400,2022-09-12 16:00:00,PAXG/BTC,0.077834,0.078217,0.077673,0.077673,0.0447,0.0034787508
1662994800,2022-09-12 15:00:00,PAXG/BTC,0.077189,0.078248,0.077084,0.078248,0.7662,0.0597236927
1662991200,2022-09-12 14:00:00,PAXG/BTC,0.0768,0.077108,0.076723,0.077108,0.3586,0.0275287927
1662987600,2022-09-12 13:00:00,PAXG/BTC,0.077355,0.077355,0.07681,0.07681,0.1523,0.0117494616
1662984000,2022-09-12 12:00:00,PAXG/BTC,0.07737,0.0776,0.077025,0.077025,0.8375,0.064625047
1662980400,2022-09-12 11:00:00,PAXG/BTC,0.0775,0.0775,0.077051,0.077438,0.2648,0.0204604281
1662976800,2022-09-12 10:00:00,PAXG/BTC,0.0776,0.07805,0.077506,0.077506,0.2899,0.0225444738
1662973200,2022-09-12 09:00:00,PAXG/BTC,0.077329,0.077582,0.077219,0.077582,1.3254,0.1024231991
1662969600,2022-09-12 08:00:00,PAXG/BTC,0.077346,0.077346,0.077107,0.077107,0.1138,0.0087870532
1662966000,2022-09-12 07:00:00,PAXG/BTC,0.0784,0.07843,0.077352,0.077352,0.546,0.0425458943
1662962400,2022-09-12 06:00:00,PAXG/BTC,0.078472,0.078564,0.078422,0.078502,0.1037,0.0081346053
1662958800,2022-09-12 05:00:00,PAXG/BTC,0.078847,0.078921,0.07848,0.07848,0.0276,0.0021677093
1662955200,2022-09-12 04:00:00,PAXG/BTC,0.078658,0.078871,0.078547,0.078871,0.0321,0.0025305811
1662951600,2022-09-12 03:00:00,PAXG/BTC,0.078304,0.079081,0.078304,0.07872,0.2007,0.0158257088
1662948000,2022-09-12 02:00:00,PAXG/BTC,0.077605,0.078703,0.077605,0.078703,2.7952,0.21877878
1662944400,2022-09-12 01:00:00,PAXG/BTC,0.079154,0.079212,0.07681,0.077616,10.2404,0.7970303016
1662940800,2022-09-12 00:00:00,PAXG/BTC,0.078568,0.079154,0.078568,0.079018,0.033,0.0026077422
1662937200,2022-09-11 23:00:00,PAXG/BTC,0.079154,0.079436,0.078579,0.078579,0.1957,0.0154370946
1662933600,2022-09-11 22:00:00,PAXG/BTC,0.079442,0.079595,0.079154,0.079154,0.0138,0.0010932608
1662930000,2022-09-11 21:00:00,PAXG/BTC,0.079104,0.079595,0.078872,0.079595,0.188,0.0149001098
1662926400,2022-09-11 20:00:00,PAXG/BTC,0.0792,0.079595,0.079023,0.079154,0.1093,0.0086736885
1662922800,2022-09-11 19:00:00,PAXG/BTC,0.079234,0.079234,0.079234,0.079234,0.0002,0.0000158468
1662919200,2022-09-11 18:00:00,PAXG/BTC,0.079216,0.079533,0.078907,0.079459,0.3078,0.0243959421
1662915600,2022-09-11 17:00:00,PAXG/BTC,0.078959,0.079262,0.078505,0.079057,1.0768,0.0850140044
1662912000,2022-09-11 16:00:00,PAXG/BTC,0.079324,0.079343,0.078952,0.079139,0.0338,0.0026789903
1662908400,2022-09-11 15:00:00,PAXG/BTC,0.079438,0.079676,0.078893,0.079197,0.3106,0.0246486479
1662904800,2022-09-11 14:00:00,PAXG/BTC,0.079516,0.079676,0.079507,0.079523,0.0721,0.0057400003
1662901200,2022-09-11 13:00:00,PAXG/BTC,0.079437,0.0795,0.079437,0.0795,0.0036,0.0002860866
1662897600,2022-09-11 12:00:00,PAXG/BTC,0.079325,0.079565,0.0792,0.0792,3.367,0.267433709
1662894000,2022-09-11 11:00:00,PAXG/BTC,0.079237,0.079237,0.079014,0.079014,0.0077,0.0006088222
1662890400,2022-09-11 10:00:00,PAXG/BTC,0.078978,0.078978,0.078978,0.078978,0,0
1662886800,2022-09-11 09:00:00,PAXG/BTC,0.079084,0.07911,0.078978,0.078978,1.1836,0.0936037455
1662883200,2022-09-11 08:00:00,PAXG/BTC,0.079176,0.079325,0.078893,0.078893,0.1014,0.0080158288
1662879600,2022-09-11 07:00:00,PAXG/BTC,0.079687,0.079687,0.0792,0.0792,0.1377,0.0109256837
1662876000,2022-09-11 06:00:00,PAXG/BTC,0.079358,0.079951,0.079358,0.079596,0.1727,0.0137716957
1662872400,2022-09-11 05:00:00,PAXG/BTC,0.079154,0.079154,0.079154,0.079154,0,0
1662868800,2022-09-11 04:00:00,PAXG/BTC,0.079358,0.079358,0.079154,0.079154,0.0675,0.005346628
1662865200,2022-09-11 03:00:00,PAXG/BTC,0.079634,0.079634,0.079438,0.079597,0.0142,0.0011300356
1662861600,2022-09-11 02:00:00,PAXG/BTC,0.079209,0.079676,0.079209,0.079676,0.1019,0.0081096692
1662858000,2022-09-11 01:00:00,PAXG/BTC,0.079495,0.079501,0.079154,0.079154,0.0237,0.001880594
1662854400,2022-09-11 00:00:00,PAXG/BTC,0.079154,0.079495,0.079054,0.079495,0.1388,0.0110042712
1662850800,2022-09-10 23:00:00,PAXG/BTC,0.078935,0.079104,0.07863,0.079104,0.0302,0.0023844519
1662847200,2022-09-10 22:00:00,PAXG/BTC,0.079222,0.07935,0.078505,0.078505,0.5545,0.04369528
1662843600,2022-09-10 21:00:00,PAXG/BTC,0.079944,0.079944,0.078808,0.079444,1.0656,0.0843110246
1662840000,2022-09-10 20:00:00,PAXG/BTC,0.079437,0.080058,0.079404,0.080024,0.6084,0.0485835211
1662836400,2022-09-10 19:00:00,PAXG/BTC,0.079826,0.079914,0.079155,0.079155,1.8858,0.149596116
1662832800,2022-09-10 18:00:00,PAXG/BTC,0.080235,0.080394,0.079826,0.079826,0.1029,0.0082266262
1662829200,2022-09-10 17:00:00,PAXG/BTC,0.080315,0.080487,0.080235,0.080487,0.0116,0.0009329464
1662825600,2022-09-10 16:00:00,PAXG/BTC,0.08057,0.08057,0.080036,0.080036,0.2435,0.0195383228
1662822000,2022-09-10 15:00:00,PAXG/BTC,0.080798,0.080798,0.080518,0.080518,0.0024,0.0001937192
1662818400,2022-09-10 14:00:00,PAXG/BTC,0.080912,0.08096,0.080518,0.080728,0.0487,0.0039384094
1662814800,2022-09-10 13:00:00,PAXG/BTC,0.080637,0.080896,0.080637,0.080896,0.0624,0.0050439715
1662811200,2022-09-10 12:00:00,PAXG/BTC,0.080396,0.08077,0.080316,0.080396,0.0362,0.0029183055
1662807600,2022-09-10 11:00:00,PAXG/BTC,0.080395,0.0814,0.080208,0.08064,5.2714,0.4266640592
1662804000,2022-09-10 10:00:00,PAXG/BTC,0.080395,0.080444,0.080155,0.080155,0.004,0.0003211112
1662800400,2022-09-10 09:00:00,PAXG/BTC,0.080315,0.080315,0.080235,0.080235,0.0039,0.0003130765
1662796800,2022-09-10 08:00:00,PAXG/BTC,0.080227,0.080444,0.08,0.08,0.036,0.0028895518
1662793200,2022-09-10 07:00:00,PAXG/BTC,0.079755,0.080416,0.079755,0.080416,0.2469,0.0197746419
1662789600,2022-09-10 06:00:00,PAXG/BTC,0.079707,0.079755,0.079707,0.079755,0.0036,0.0002870502
1662786000,2022-09-10 05:00:00,PAXG/BTC,0.07994,0.080106,0.079221,0.079707,0.9363,0.0744410539
1662782400,2022-09-10 04:00:00,PAXG/BTC,0.080316,0.080316,0.079949,0.079949,0.1101,0.0088153668
1662778800,2022-09-10 03:00:00,PAXG/BTC,0.080579,0.080589,0.080316,0.080316,0.0074,0.0005958815
1662775200,2022-09-10 02:00:00,PAXG/BTC,0.080475,0.080556,0.080427,0.080556,0.0166,0.0013364912
1662771600,2022-09-10 01:00:00,PAXG/BTC,0.080497,0.080497,0.080168,0.080397,0.0399,0.003202364
1662768000,2022-09-10 00:00:00,PAXG/BTC,0.080154,0.08064,0.080154,0.08064,0.19,0.015286417
1662764400,2022-09-09 23:00:00,PAXG/BTC,0.08002,0.080297,0.079482,0.079915,1.0679,0.085185843
1662760800,2022-09-09 22:00:00,PAXG/BTC,0.080316,0.080636,0.079988,0.079988,1.0349,0.0829610631
1662757200,2022-09-09 21:00:00,PAXG/BTC,0.080556,0.080703,0.080301,0.080557,0.0182,0.001465349
1662753600,2022-09-09 20:00:00,PAXG/BTC,0.080637,0.080776,0.080316,0.080316,0.0293,0.0023566528
1662750000,2022-09-09 19:00:00,PAXG/BTC,0.080637,0.080637,0.080396,0.080396,0.2527,0.0203532673
1662746400,2022-09-09 18:00:00,PAXG/BTC,0.080579,0.080918,0.080478,0.080881,1.7016,0.1375311551
1662742800,2022-09-09 17:00:00,PAXG/BTC,0.080316,0.080579,0.080077,0.080579,0.0364,0.0029235059
1662739200,2022-09-09 16:00:00,PAXG/BTC,0.080677,0.080837,0.080062,0.080619,0.8586,0.0688924604
1662735600,2022-09-09 15:00:00,PAXG/BTC,0.081075,0.081314,0.0804,0.080631,0.9619,0.0775778872
1662732000,2022-09-09 14:00:00,PAXG/BTC,0.081366,0.081496,0.081075,0.081122,0.0858,0.0069675121
1662728400,2022-09-09 13:00:00,PAXG/BTC,0.081365,0.081762,0.08136,0.081601,0.2643,0.0215622443
1662724800,2022-09-09 12:00:00,PAXG/BTC,0.081855,0.082,0.080918,0.08136,4.7774,0.3875342096
1662721200,2022-09-09 11:00:00,PAXG/BTC,0.082019,0.0821,0.08178,0.082,1.4014,0.1148816055
1662717600,2022-09-09 10:00:00,PAXG/BTC,0.082905,0.08328,0.081644,0.081978,1.7202,0.1414041498
1662714000,2022-09-09 09:00:00,PAXG/BTC,0.083045,0.083336,0.082926,0.082926,0.2958,0.0246213902
1662710400,2022-09-09 08:00:00,PAXG/BTC,0.08325,0.083459,0.0826,0.083045,0.6094,0.050463766
1662706800,2022-09-09 07:00:00,PAXG/BTC,0.083258,0.083462,0.083092,0.083462,0.1246,0.0103937488
1662703200,2022-09-09 06:00:00,PAXG/BTC,0.083425,0.083425,0.082821,0.08325,2.0564,0.1710942776
1662699600,2022-09-09 05:00:00,PAXG/BTC,0.08418,0.084347,0.083269,0.083757,1.5545,0.1300859632
1662696000,2022-09-09 04:00:00,PAXG/BTC,0.08597,0.08597,0.084161,0.084435,8.65,0.7351502705
1662692400,2022-09-09 03:00:00,PAXG/BTC,0.087998,0.087998,0.085976,0.085976,3.1345,0.2732767068
1662688800,2022-09-09 02:00:00,PAXG/BTC,0.088196,0.088574,0.087915,0.087997,1.0012,0.0885750152
1662685200,2022-09-09 01:00:00,PAXG/BTC,0.08825,0.088266,0.08825,0.088266,0.0018,0.0001588532
1662681600,2022-09-09 00:00:00,PAXG/BTC,0.087987,0.088075,0.087987,0.088075,0.0018,0.0001583942
1662678000,2022-09-08 23:00:00,PAXG/BTC,0.088161,0.088252,0.088161,0.088252,0.0007,0.00006174
1662674400,2022-09-08 22:00:00,PAXG/BTC,0.088074,0.088266,0.088074,0.088127,0.0265,0.0023380217
1662670800,2022-09-08 21:00:00,PAXG/BTC,0.088074,0.0882,0.087731,0.088074,0.0176,0.0015474225
1662667200,2022-09-08 20:00:00,PAXG/BTC,0.088,0.088074,0.087733,0.087989,0.1655,0.0145507033
1662663600,2022-09-08 19:00:00,PAXG/BTC,0.088709,0.088709,0.088009,0.088009,0.1989,0.0175472449
1662660000,2022-09-08 18:00:00,PAXG/BTC,0.088719,0.08901,0.0884,0.0885,0.3806,0.0338402034
1662656400,2022-09-08 17:00:00,PAXG/BTC,0.088696,0.088696,0.088696,0.088696,0.0016,0.0001419136
1662652800,2022-09-08 16:00:00,PAXG/BTC,0.088428,0.088827,0.0884,0.0884,0.3035,0.0268904064
1662649200,2022-09-08 15:00:00,PAXG/BTC,0.088137,0.0884,0.087805,0.0884,0.485,0.0426959517
1662645600,2022-09-08 14:00:00,PAXG/BTC,0.088874,0.08921,0.088164,0.088164,0.5919,0.0524735771
1662642000,2022-09-08 13:00:00,PAXG/BTC,0.089321,0.089591,0.08848,0.088609,0.5091,0.045306187
1662638400,2022-09-08 12:00:00,PAXG/BTC,0.089048,0.089412,0.088876,0.089054,0.1407,0.0125446402
1662634800,2022-09-08 11:00:00,PAXG/BTC,0.088704,0.088964,0.088586,0.088872,0.323,0.0286766874
1662631200,2022-09-08 10:00:00,PAXG/BTC,0.089092,0.089142,0.088704,0.088726,1.3625,0.1213512205
1662627600,2022-09-08 09:00:00,PAXG/BTC,0.089054,0.089321,0.089048,0.089321,0.0034,0.0003032096
1662624000,2022-09-08 08:00:00,PAXG/BTC,0.089244,0.089438,0.089048,0.08938,0.0759,0.0067782578
1662620400,2022-09-08 07:00:00,PAXG/BTC,0.088827,0.089498,0.088827,0.089144,0.4259,0.0379905644
1662616800,2022-09-08 06:00:00,PAXG/BTC,0.088607,0.0888,0.088607,0.0888,0.0176,0.0015623738
1662613200,2022-09-08 05:00:00,PAXG/BTC,0.088283,0.088283,0.088283,0.088283,0,0
1662609600,2022-09-08 04:00:00,PAXG/BTC,0.088699,0.088699,0.088283,0.088283,0.2358,0.020897193
