https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BOLT,Volume USDT
1659052800,2022-07-29 00:00:00,BOLT/USDT,0.003605,0.00428,0.003447,0.00348,27121902.1505,102835.644495846
1658966400,2022-07-28 00:00:00,BOLT/USDT,0.003133,0.003655,0.00305,0.0036,30600677.7183,105898.6439616297
1658880000,2022-07-27 00:00:00,BOLT/USDT,0.003076,0.003394,0.002974,0.003133,14986382.9024,47467.2509823443
1658793600,2022-07-26 00:00:00,BOLT/USDT,0.002998,0.0031,0.002808,0.003099,24364797.125,72792.4399379763
1658707200,2022-07-25 00:00:00,BOLT/USDT,0.003465,0.0036,0.002911,0.002998,24341226.3776,77418.6311215212
1658620800,2022-07-24 00:00:00,BOLT/USDT,0.00353,0.003616,0.003372,0.003479,3258597.1867,11352.2006546864
1658534400,2022-07-23 00:00:00,BOLT/USDT,0.003701,0.003794,0.003517,0.00353,6077024.9719,22374.027959286
1658448000,2022-07-22 00:00:00,BOLT/USDT,0.004336,0.004337,0.003514,0.003696,18718321.3302,73447.9751249291
1658361600,2022-07-21 00:00:00,BOLT/USDT,0.004079,0.004455,0.003978,0.004336,8548980.4032,36139.2354549525
1658275200,2022-07-20 00:00:00,BOLT/USDT,0.004618,0.004839,0.003823,0.004056,55419185.74256898,248785.26004183437249
1658188800,2022-07-19 00:00:00,BOLT/USDT,0.00279,0.0057,0.002788,0.004618,232897612.01624253,1094422.30341879730951
1658102400,2022-07-18 00:00:00,BOLT/USDT,0.002742,0.002922,0.002683,0.002803,25375942.27826056,71702.77112058818291
1658016000,2022-07-17 00:00:00,BOLT/USDT,0.002668,0.002894,0.002536,0.002742,22027334.57290642,57732.43711106088439
1657929600,2022-07-16 00:00:00,BOLT/USDT,0.002589,0.002756,0.002458,0.002698,42273861.79464714,110078.37002494009699
1657843200,2022-07-15 00:00:00,BOLT/USDT,0.002482,0.002621,0.002446,0.002589,39584185.75686268,101047.87743508920844
1657756800,2022-07-14 00:00:00,BOLT/USDT,0.002499,0.002566,0.002368,0.002476,41109408.46708675,102065.58322591439705
1657670400,2022-07-13 00:00:00,BOLT/USDT,0.002546,0.002587,0.002453,0.002499,27841064.67241469,69702.4423496998607
1657584000,2022-07-12 00:00:00,BOLT/USDT,0.002471,0.002718,0.002426,0.002548,39909956.6230319,102013.19934367658172
1657497600,2022-07-11 00:00:00,BOLT/USDT,0.002409,0.002566,0.002299,0.002469,42349201.14595047,102381.38006975183231
1657411200,2022-07-10 00:00:00,BOLT/USDT,0.00265,0.002798,0.002347,0.002416,44102327.29852108,115662.02020157840749
1657324800,2022-07-09 00:00:00,BOLT/USDT,0.002804,0.003258,0.002577,0.002648,50071571.32398299,142850.08508778981841
1657238400,2022-07-08 00:00:00,BOLT/USDT,0.002428,0.003106,0.002356,0.002804,45956195.90328682,123580.30272704079916
1657152000,2022-07-07 00:00:00,BOLT/USDT,0.002482,0.002619,0.002339,0.002428,40956079.28211471,102105.98836777664332
1657065600,2022-07-06 00:00:00,BOLT/USDT,0.002302,0.003103,0.00213,0.002488,57589891.80538572,153729.08168009112263
1656979200,2022-07-05 00:00:00,BOLT/USDT,0.00235,0.002377,0.002199,0.002307,5287478.4713361,11809.1682772339573
1656892800,2022-07-04 00:00:00,BOLT/USDT,0.002188,0.002377,0.002128,0.002326,44464139.07286977,102657.66193259464089
1656806400,2022-07-03 00:00:00,BOLT/USDT,0.00226,0.002271,0.002073,0.002183,44963467.90421839,98917.20241389024131
1656720000,2022-07-02 00:00:00,BOLT/USDT,0.00249,0.00249,0.002152,0.00226,45374861.22774456,104381.42280445405777
1656633600,2022-07-01 00:00:00,BOLT/USDT,0.00259,0.002792,0.00249,0.002491,20302029.48948511,54276.70508952684295
1656547200,2022-06-30 00:00:00,BOLT/USDT,0.00246,0.00278,0.002416,0.00258,51764787.8896681,128980.53952014769935
1656460800,2022-06-29 00:00:00,BOLT/USDT,0.002682,0.002716,0.002434,0.002468,50595616.6307987,128532.11581120838602
1656374400,2022-06-28 00:00:00,BOLT/USDT,0.002878,0.003,0.002684,0.002687,44116539.2090595,127688.57004108396874
1656288000,2022-06-27 00:00:00,BOLT/USDT,0.002901,0.00295,0.002483,0.002892,48105895.82672879,130199.44087191111756
1656201600,2022-06-26 00:00:00,BOLT/USDT,0.002882,0.003156,0.002821,0.002902,21184666.2164695,62512.36011696285971
1656115200,2022-06-25 00:00:00,BOLT/USDT,0.00277,0.002983,0.002667,0.002866,44972440.34332899,126570.52975258647176
1656028800,2022-06-24 00:00:00,BOLT/USDT,0.002495,0.002822,0.002456,0.002774,47100161.77576929,126789.84493073605101
1655942400,2022-06-23 00:00:00,BOLT/USDT,0.002208,0.002511,0.002174,0.002475,52009586.02404859,127111.6323275965313
1655856000,2022-06-22 00:00:00,BOLT/USDT,0.002372,0.002492,0.002098,0.002215,55969516.69338501,132673.85567337113798
1655769600,2022-06-21 00:00:00,BOLT/USDT,0.002288,0.002421,0.00222,0.002394,65380767.14738166,152302.16463861348455
1655683200,2022-06-20 00:00:00,BOLT/USDT,0.0024,0.002412,0.002208,0.002283,65353548.80350724,150581.59907505120833
1655596800,2022-06-19 00:00:00,BOLT/USDT,0.002202,0.002443,0.002088,0.002406,69273728.81834869,161554.02221648139632
1655510400,2022-06-18 00:00:00,BOLT/USDT,0.002527,0.002538,0.001989,0.002202,47645672.90582192,111385.18728100398188
1655424000,2022-06-17 00:00:00,BOLT/USDT,0.002334,0.002621,0.002314,0.002539,63659693.37093366,156898.91214227822035
1655337600,2022-06-16 00:00:00,BOLT/USDT,0.002599,0.002683,0.002291,0.002326,62389694.65338198,153733.91993751860756
1655251200,2022-06-15 00:00:00,BOLT/USDT,0.002417,0.002632,0.00221,0.002575,63938052.1394078,151755.56797987202388
1655164800,2022-06-14 00:00:00,BOLT/USDT,0.002654,0.002689,0.002129,0.002417,64819223.60716443,153731.7968910125761
1655078400,2022-06-13 00:00:00,BOLT/USDT,0.002866,0.002896,0.002467,0.002643,50592763.71819074,136082.50504755309209
1654992000,2022-06-12 00:00:00,BOLT/USDT,0.003016,0.003077,0.002789,0.002868,35852325.85418159,105446.88902949487374
1654905600,2022-06-11 00:00:00,BOLT/USDT,0.003251,0.003422,0.002923,0.003016,32025588.72489297,102891.43566255219656
1654819200,2022-06-10 00:00:00,BOLT/USDT,0.003641,0.003641,0.00309,0.003251,23727144.94587285,80363.2897101003849
1654732800,2022-06-09 00:00:00,BOLT/USDT,0.004005,0.004046,0.003447,0.003644,34909516.29369174,128818.48007631721341
1654646400,2022-06-08 00:00:00,BOLT/USDT,0.003706,0.004783,0.00355,0.004004,84353547.00282332,346857.68915443823626
1654560000,2022-06-07 00:00:00,BOLT/USDT,0.004244,0.004597,0.003664,0.003706,57549370.77112023,243681.50066823748381
1654473600,2022-06-06 00:00:00,BOLT/USDT,0.00398,0.004989,0.003888,0.004271,77625913.50231593,338822.10422246622783
1654387200,2022-06-05 00:00:00,BOLT/USDT,0.003754,0.004159,0.003674,0.003959,25898384.18051429,101841.66317306673026
1654300800,2022-06-04 00:00:00,BOLT/USDT,0.003936,0.003948,0.003667,0.003749,27264924.7047284,102096.89144806907
1654214400,2022-06-03 00:00:00,BOLT/USDT,0.003907,0.004025,0.003627,0.003943,29114798.6506777,111340.4600747305669
1654128000,2022-06-02 00:00:00,BOLT/USDT,0.003974,0.004008,0.003828,0.003928,26219270.45953016,103457.45986621434919
1654041600,2022-06-01 00:00:00,BOLT/USDT,0.004316,0.004316,0.003888,0.003974,28918219.09600257,115751.24909519313455
1653955200,2022-05-31 00:00:00,BOLT/USDT,0.004043,0.004381,0.00396,0.004301,24483781.25274857,103276.64573466657393
1653868800,2022-05-30 00:00:00,BOLT/USDT,0.003644,0.004358,0.003644,0.004036,27959644.4149322,113002.23698490481201
1653782400,2022-05-29 00:00:00,BOLT/USDT,0.003463,0.003941,0.00344,0.003671,18607331.55208887,67992.43134609744311
1653696000,2022-05-28 00:00:00,BOLT/USDT,0.003482,0.00357,0.003311,0.003463,29964869.05990757,102926.4863107666863
1653609600,2022-05-27 00:00:00,BOLT/USDT,0.00377,0.00378,0.003462,0.003483,29343184.83284569,105942.00407619651464
1653523200,2022-05-26 00:00:00,BOLT/USDT,0.004218,0.004263,0.003589,0.003769,20352902.95912368,79385.61389243995917
1653436800,2022-05-25 00:00:00,BOLT/USDT,0.00423,0.004245,0.00407,0.004233,26563440.39676309,109907.70947937948081
1653350400,2022-05-24 00:00:00,BOLT/USDT,0.0042,0.004401,0.004192,0.00423,24869157.81389349,106539.25307013100507
1653264000,2022-05-23 00:00:00,BOLT/USDT,0.004497,0.004625,0.004158,0.004203,13548522.53448664,59045.9393970611442
1653177600,2022-05-22 00:00:00,BOLT/USDT,0.004479,0.0045,0.004281,0.004499,3901793.68910718,17266.70182323251666
1653091200,2022-05-21 00:00:00,BOLT/USDT,0.004467,0.005493,0.004181,0.004458,13435791.92478082,61279.28228069142474
1653004800,2022-05-20 00:00:00,BOLT/USDT,0.004326,0.005425,0.0042,0.00449,20627459.2805139,99178.83453621404189
1652918400,2022-05-19 00:00:00,BOLT/USDT,0.003831,0.004632,0.003706,0.004328,8699065.02078714,37225.27845690417239
1652832000,2022-05-18 00:00:00,BOLT/USDT,0.00408,0.004224,0.00383,0.003831,2333382.66165563,9147.66455373726723
1652745600,2022-05-17 00:00:00,BOLT/USDT,0.00399,0.004369,0.003964,0.004041,3167236.88476768,13254.64804479638338
1652659200,2022-05-16 00:00:00,BOLT/USDT,0.0042,0.004304,0.003967,0.003987,2755103.2271634,11318.91208499787476
1652572800,2022-05-15 00:00:00,BOLT/USDT,0.00406,0.00434,0.003947,0.004216,14152183.65918733,58626.00347174763156
1652486400,2022-05-14 00:00:00,BOLT/USDT,0.003467,0.004345,0.003435,0.00406,11448855.13668286,42649.02867546116183
1652400000,2022-05-13 00:00:00,BOLT/USDT,0.002987,0.004,0.002836,0.003467,18888262.25516627,65551.98003965268735
1652313600,2022-05-12 00:00:00,BOLT/USDT,0.00389,0.003965,0.002836,0.002992,26073728.01883093,82760.89106609528866
1652227200,2022-05-11 00:00:00,BOLT/USDT,0.00531,0.005395,0.003475,0.003906,26827856.91966815,115779.10157295770472
1652140800,2022-05-10 00:00:00,BOLT/USDT,0.005341,0.006,0.005033,0.005319,24108555.05593486,134880.62675424577811
1652054400,2022-05-09 00:00:00,BOLT/USDT,0.006456,0.006618,0.005341,0.005341,21446052.7604566,128763.28154390216089
1651968000,2022-05-08 00:00:00,BOLT/USDT,0.006595,0.006668,0.006266,0.006456,15187517.43501045,97431.49787602121464
1651881600,2022-05-07 00:00:00,BOLT/USDT,0.007,0.007024,0.006438,0.006609,6191452.92520483,41881.96254673493373
1651795200,2022-05-06 00:00:00,BOLT/USDT,0.007226,0.007634,0.007,0.007,12755233.32743505,93371.27771898249598
1651708800,2022-05-05 00:00:00,BOLT/USDT,0.008135,0.008456,0.007039,0.007229,14442918.24861044,110316.08296575530016
1651622400,2022-05-04 00:00:00,BOLT/USDT,0.007893,0.008264,0.007835,0.008134,12536645.23755672,100409.71041406542591
1651536000,2022-05-03 00:00:00,BOLT/USDT,0.007607,0.008383,0.007558,0.007893,11891376.54275622,93788.26168816354839
1651449600,2022-05-02 00:00:00,BOLT/USDT,0.007723,0.007723,0.0073,0.007606,11099931.10671523,82999.27148989896934
1651363200,2022-05-01 00:00:00,BOLT/USDT,0.007164,0.007944,0.0067,0.007695,14949068.776259,105037.43385672988194
1651276800,2022-04-30 00:00:00,BOLT/USDT,0.007478,0.008433,0.007,0.007165,12080828.85151799,94793.69042981822394
1651190400,2022-04-29 00:00:00,BOLT/USDT,0.007285,0.008628,0.007285,0.007478,29979853.17210668,240668.59102551524207
1651104000,2022-04-28 00:00:00,BOLT/USDT,0.007036,0.0084,0.006624,0.007276,19729871.40484941,145685.79911267206781
1651017600,2022-04-27 00:00:00,BOLT/USDT,0.006506,0.007575,0.00633,0.007026,16865531.38180916,117753.46682259046346
1650931200,2022-04-26 00:00:00,BOLT/USDT,0.007172,0.007193,0.006054,0.006488,16371385.26238605,105145.71594062173757
1650844800,2022-04-25 00:00:00,BOLT/USDT,0.006856,0.007262,0.006783,0.007159,12647074.42486887,87625.82330336283283
1650758400,2022-04-24 00:00:00,BOLT/USDT,0.00721,0.007354,0.006809,0.006864,16596818.00234794,115705.79257482526957
1650672000,2022-04-23 00:00:00,BOLT/USDT,0.007474,0.007793,0.007191,0.007217,10070811.56715167,75022.20141926443524
1650585600,2022-04-22 00:00:00,BOLT/USDT,0.00712,0.007568,0.006967,0.007472,12987316.6947409,95215.75415867284821
1650499200,2022-04-21 00:00:00,BOLT/USDT,0.007092,0.008304,0.007092,0.007112,22481264.83746899,170768.47308258072316
1650412800,2022-04-20 00:00:00,BOLT/USDT,0.006835,0.007286,0.006595,0.007092,23479511.51544943,162067.56188857845555
1650326400,2022-04-19 00:00:00,BOLT/USDT,0.006355,0.007118,0.006355,0.00683,20776077.91267472,141808.50805656982194
1650240000,2022-04-18 00:00:00,BOLT/USDT,0.006255,0.006362,0.005964,0.006357,15425709.65748671,93594.91572943464891
1650153600,2022-04-17 00:00:00,BOLT/USDT,0.006128,0.006531,0.006096,0.006261,7948559.55806129,50068.05683176500259
1650067200,2022-04-16 00:00:00,BOLT/USDT,0.005977,0.006341,0.005977,0.006125,19173516.67134677,119993.74759741620646
1649980800,2022-04-15 00:00:00,BOLT/USDT,0.005714,0.006007,0.005673,0.005984,18678587.42330108,109741.93667241384811
1649894400,2022-04-14 00:00:00,BOLT/USDT,0.005292,0.006049,0.005278,0.005714,23824980.51217482,133870.28420485954856
1649808000,2022-04-13 00:00:00,BOLT/USDT,0.0052,0.005381,0.005196,0.005285,14888527.29827108,79071.60324948875599
1649721600,2022-04-12 00:00:00,BOLT/USDT,0.005013,0.005393,0.005006,0.00521,19942710.87811008,103754.20819745090978
1649635200,2022-04-11 00:00:00,BOLT/USDT,0.00566,0.005722,0.005006,0.005017,19636947.6193564,106040.77615018073617
1649548800,2022-04-10 00:00:00,BOLT/USDT,0.005699,0.005771,0.005642,0.00565,20811083.77569228,118887.65474886276036
1649462400,2022-04-09 00:00:00,BOLT/USDT,0.005903,0.005938,0.005445,0.005699,21298476.98882887,121278.91692625931913
1649376000,2022-04-08 00:00:00,BOLT/USDT,0.006113,0.006222,0.005819,0.005902,10743093.31517597,65093.77388598078146
1649289600,2022-04-07 00:00:00,BOLT/USDT,0.00566,0.006398,0.005654,0.006125,19717136.80264143,118991.8457099760113
1649203200,2022-04-06 00:00:00,BOLT/USDT,0.006146,0.00622,0.00566,0.00566,4171275.7229402,24756.82661468978166
1649116800,2022-04-05 00:00:00,BOLT/USDT,0.00595,0.007208,0.005948,0.006146,23690512.98143468,156266.91188268912168
1649030400,2022-04-04 00:00:00,BOLT/USDT,0.006153,0.00628,0.005859,0.00595,6344482.37684343,38655.74109829534073
1648944000,2022-04-03 00:00:00,BOLT/USDT,0.006194,0.006499,0.006044,0.006144,17078969.11388811,105705.43818086923066
1648857600,2022-04-02 00:00:00,BOLT/USDT,0.006149,0.006665,0.00602,0.006178,16325273.75707573,102409.97648336648724
1648771200,2022-04-01 00:00:00,BOLT/USDT,0.006174,0.006212,0.005848,0.006126,14951307.42982532,90083.52419568548361
1648684800,2022-03-31 00:00:00,BOLT/USDT,0.006057,0.006564,0.0059,0.00618,16550859.80021068,102559.83021169740624
1648598400,2022-03-30 00:00:00,BOLT/USDT,0.005837,0.007348,0.005744,0.006052,31004704.97681596,199876.47527407260781
1648512000,2022-03-29 00:00:00,BOLT/USDT,0.005761,0.006075,0.005513,0.005837,25173379.13987778,145654.51211311133751
1648425600,2022-03-28 00:00:00,BOLT/USDT,0.005373,0.005958,0.005371,0.00576,14377874.97702803,80033.84359971029171
1648339200,2022-03-27 00:00:00,BOLT/USDT,0.005049,0.005501,0.005,0.005373,9008272.64071367,47692.18361514546315
1648252800,2022-03-26 00:00:00,BOLT/USDT,0.004976,0.005108,0.004795,0.005049,6221252.17698994,30499.88194819652046
1648166400,2022-03-25 00:00:00,BOLT/USDT,0.004654,0.006153,0.004636,0.00498,17672982.86993104,90540.25863563028775
1648080000,2022-03-24 00:00:00,BOLT/USDT,0.004434,0.004748,0.004434,0.004655,4620389.47322384,21436.26284672415374
1647993600,2022-03-23 00:00:00,BOLT/USDT,0.004491,0.004604,0.004351,0.004434,1982421.32414981,8762.09408356585809
1647907200,2022-03-22 00:00:00,BOLT/USDT,0.004258,0.004771,0.004172,0.004491,4762262.46550767,21360.18590522398453
1647820800,2022-03-21 00:00:00,BOLT/USDT,0.004336,0.004365,0.004188,0.004232,4322296.87896332,18395.57419393030275
1647734400,2022-03-20 00:00:00,BOLT/USDT,0.004278,0.004706,0.00424,0.004313,8101158.44402257,36126.50830932672404
1647648000,2022-03-19 00:00:00,BOLT/USDT,0.004118,0.004442,0.004106,0.004278,7309704.09677852,31154.50783782777859
1647561600,2022-03-18 00:00:00,BOLT/USDT,0.00386,0.004387,0.00382,0.004102,17364842.00484544,71911.86996002401204
1647475200,2022-03-17 00:00:00,BOLT/USDT,0.003707,0.004079,0.003607,0.003881,4225643.90681381,16103.87547928251104
1647388800,2022-03-16 00:00:00,BOLT/USDT,0.003704,0.003836,0.003611,0.003683,5117919.97838921,19041.58373046213142
1647302400,2022-03-15 00:00:00,BOLT/USDT,0.003892,0.003994,0.003682,0.003705,3855052.50119237,14772.65021144102998
1647216000,2022-03-14 00:00:00,BOLT/USDT,0.004001,0.004023,0.003762,0.003875,1958597.47170093,7594.2203151353053
1647129600,2022-03-13 00:00:00,BOLT/USDT,0.003962,0.004168,0.003799,0.004001,12652038.16478225,49824.16736873869127
1647043200,2022-03-12 00:00:00,BOLT/USDT,0.003966,0.004107,0.00382,0.003968,6472662.60470254,25564.20114006616055
1646956800,2022-03-11 00:00:00,BOLT/USDT,0.003782,0.004169,0.003741,0.003968,5649729.48032511,22327.54137215948621
1646870400,2022-03-10 00:00:00,BOLT/USDT,0.004246,0.004274,0.003761,0.00378,5868803.48265574,23192.56138541136104
1646784000,2022-03-09 00:00:00,BOLT/USDT,0.00408,0.004339,0.003973,0.004246,13047494.70881416,54441.06883154704162
1646697600,2022-03-08 00:00:00,BOLT/USDT,0.003846,0.005273,0.003811,0.004082,37113374.28842076,166562.24474979095987
1646611200,2022-03-07 00:00:00,BOLT/USDT,0.003656,0.004499,0.003492,0.003845,25354433.01710045,99830.23383863404227
1646524800,2022-03-06 00:00:00,BOLT/USDT,0.003581,0.004135,0.003467,0.003665,23089084.96610332,87801.5812044767672
1646438400,2022-03-05 00:00:00,BOLT/USDT,0.00344,0.004132,0.003353,0.003581,22516807.18654983,85850.60915053201898
1646352000,2022-03-04 00:00:00,BOLT/USDT,0.003726,0.003728,0.003248,0.003465,4206076.19941212,14653.29599801985223
1646265600,2022-03-03 00:00:00,BOLT/USDT,0.0038,0.003844,0.003636,0.003722,2880488.60882611,10776.12404166985934
1646179200,2022-03-02 00:00:00,BOLT/USDT,0.003881,0.004389,0.003765,0.0038,5562282.34493275,22264.88476928474421
1646092800,2022-03-01 00:00:00,BOLT/USDT,0.003828,0.004278,0.003781,0.003881,6110594.99337455,24457.83620826063305
1646006400,2022-02-28 00:00:00,BOLT/USDT,0.003525,0.003884,0.003441,0.003828,5298230.37301032,19560.43600153454023
1645920000,2022-02-27 00:00:00,BOLT/USDT,0.003611,0.003752,0.003496,0.00352,3237845.68349767,11647.93286333785853
1645833600,2022-02-26 00:00:00,BOLT/USDT,0.003574,0.004,0.00349,0.003636,7570925.80977279,27847.29569773298513
1645747200,2022-02-25 00:00:00,BOLT/USDT,0.003273,0.004596,0.003273,0.0036,50953527.73216561,191210.80506584021144
1645660800,2022-02-24 00:00:00,BOLT/USDT,0.003357,0.003382,0.00277,0.003303,13188771.57248951,39713.03022512292039
1645574400,2022-02-23 00:00:00,BOLT/USDT,0.003368,0.00386,0.003301,0.003357,12537462.57279337,44132.54333285192596
1645488000,2022-02-22 00:00:00,BOLT/USDT,0.003518,0.003538,0.003231,0.003347,9426382.92893206,31935.85427789714452
1645401600,2022-02-21 00:00:00,BOLT/USDT,0.003582,0.005655,0.003499,0.003518,68903027.25922139,300836.89044964849504
1645315200,2022-02-20 00:00:00,BOLT/USDT,0.004214,0.004299,0.003436,0.003599,12393601.14372347,45708.0435928819261
1645228800,2022-02-19 00:00:00,BOLT/USDT,0.004312,0.004355,0.00415,0.004217,2745220.0478234,11571.85790671582951
1645142400,2022-02-18 00:00:00,BOLT/USDT,0.004394,0.004525,0.004213,0.004342,4100491.78090811,17782.20555123444742
1645056000,2022-02-17 00:00:00,BOLT/USDT,0.004724,0.00503,0.004328,0.004397,7605721.7950722,35752.6258435107927
1644969600,2022-02-16 00:00:00,BOLT/USDT,0.004431,0.004984,0.004385,0.004724,21552849.14533691,100584.90924066743365
1644883200,2022-02-15 00:00:00,BOLT/USDT,0.004302,0.004614,0.004253,0.004432,11025114.76103129,48494.28155040988969
1644796800,2022-02-14 00:00:00,BOLT/USDT,0.004422,0.004469,0.004199,0.0043,6947898.19108515,29946.76264129656111
1644710400,2022-02-13 00:00:00,BOLT/USDT,0.004418,0.004533,0.004214,0.004422,9006919.60331717,39687.17599860638452
1644624000,2022-02-12 00:00:00,BOLT/USDT,0.004469,0.004729,0.004246,0.004421,12766597.08904973,57534.27980772218967
