https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEAR3S,Volume USDT
1659657600,2022-08-05 00:00:00,NEAR3S/USDT,0.1501,0.152117,0.077146,0.079667,9938777.0749651,907650.61241860882542
1659571200,2022-08-04 00:00:00,NEAR3S/USDT,0.142,0.160429,0.122211,0.15061,2586218.68063123,368972.03274284900322
1659484800,2022-08-03 00:00:00,NEAR3S/USDT,0.164666,0.180798,0.1306,0.141995,2166265.38189596,329726.18679479219642
1659398400,2022-08-02 00:00:00,NEAR3S/USDT,0.17154,0.198864,0.149146,0.1644,1864055.75932602,317957.82771196734428
1659312000,2022-08-01 00:00:00,NEAR3S/USDT,0.1765,0.189968,0.16,0.171086,1518866.51113452,264513.54756278492659
1659225600,2022-07-31 00:00:00,NEAR3S/USDT,0.16217,0.178402,0.138,0.1765,1268069.53601904,199281.20252008444862
1659139200,2022-07-30 00:00:00,NEAR3S/USDT,0.16166,0.17,0.129457,0.162452,1501570.40059819,223405.06621378622904
1659052800,2022-07-29 00:00:00,NEAR3S/USDT,0.162606,0.192199,0.136962,0.162488,1536529.18292157,246232.98784485326018
1658966400,2022-07-28 00:00:00,NEAR3S/USDT,0.192257,0.209467,0.151555,0.163945,1058003.46717926,195925.6697808426378
1658880000,2022-07-27 00:00:00,NEAR3S/USDT,0.281263,0.308051,0.190959,0.192257,939634.87428681,238323.3026778541223
1658793600,2022-07-26 00:00:00,NEAR3S/USDT,0.275676,0.320612,0.272547,0.281313,1179561.47539606,344608.04103771312882
1658707200,2022-07-25 00:00:00,NEAR3S/USDT,0.195324,0.275676,0.19092,0.272547,1230749.20056362,287323.40399309650064
1658620800,2022-07-24 00:00:00,NEAR3S/USDT,0.20048,0.208566,0.176536,0.194972,973056.14553926,185568.31128986894973
1658534400,2022-07-23 00:00:00,NEAR3S/USDT,0.199202,0.224999,0.18,0.202284,1060436.48509064,213277.66790938076226
1658448000,2022-07-22 00:00:00,NEAR3S/USDT,0.192072,0.205811,0.141423,0.200439,1753936.61411365,306682.81694049586358
1658361600,2022-07-21 00:00:00,NEAR3S/USDT,0.222044,0.244,0.176,0.193809,1392504.08256326,292953.00111990627667
1658275200,2022-07-20 00:00:00,NEAR3S/USDT,0.181282,0.229789,0.170001,0.222367,2036867.08802934,398720.61385182885265
1658188800,2022-07-19 00:00:00,NEAR3S/USDT,0.295429,0.309,0.169294,0.181371,2500252.81469566,549782.68330305645057
1658102400,2022-07-18 00:00:00,NEAR3S/USDT,0.53312,0.534177,0.281861,0.29447,1062529.58185647,366593.63432958289374
1658016000,2022-07-17 00:00:00,NEAR3S/USDT,0.481755,0.542223,0.438619,0.533781,368530.6304539,181707.78342960999172
1657929600,2022-07-16 00:00:00,NEAR3S/USDT,0.553383,0.617833,0.474523,0.48249,431234.00343435,236653.50768868429367
1657843200,2022-07-15 00:00:00,NEAR3S/USDT,0.557836,0.588679,0.493344,0.556809,333659.50976633,183452.96450807621713
1657756800,2022-07-14 00:00:00,NEAR3S/USDT,0.657645,0.72657,0.542406,0.561923,423130.04419635,269254.49826815930548
1657670400,2022-07-13 00:00:00,NEAR3S/USDT,0.759751,0.860659,0.650013,0.65781,467710.04791475,350002.56774878732615
1657584000,2022-07-12 00:00:00,NEAR3S/USDT,0.74376,0.782765,0.661816,0.762811,238613.12050552,169303.42472056291365
1657497600,2022-07-11 00:00:00,NEAR3S/USDT,0.593201,0.7473,0.585674,0.741004,304836.67553017,200073.1598115361723
1657411200,2022-07-10 00:00:00,NEAR3S/USDT,0.490761,0.601947,0.479742,0.595414,295104.77314506,164660.01640428885344
1657324800,2022-07-09 00:00:00,NEAR3S/USDT,0.589651,0.590152,0.455489,0.490761,452518.56655341,228769.80289528422918
1657238400,2022-07-08 00:00:00,NEAR3S/USDT,0.53318,0.62885,0.4837,0.587522,296856.28355213,169427.18269180081852
1657152000,2022-07-07 00:00:00,NEAR3S/USDT,0.653264,0.688149,0.498648,0.538435,375303.19977236,230872.86738307646818
1657065600,2022-07-06 00:00:00,NEAR3S/USDT,0.717686,0.772961,0.6277,0.659536,313486.95138771,215100.06989760586342
1656979200,2022-07-05 00:00:00,NEAR3S/USDT,0.655022,0.799619,0.6099,0.71733,438080.76758835,308954.18067614598031
1656892800,2022-07-04 00:00:00,NEAR3S/USDT,0.802318,0.87234,0.630788,0.654552,411605.97649421,311917.12992055610172
1656806400,2022-07-03 00:00:00,NEAR3S/USDT,0.813487,0.885845,0.783691,0.800437,310444.856631,257897.12730952909797
1656720000,2022-07-02 00:00:00,NEAR3S/USDT,0.785084,0.866313,0.733001,0.812189,207637.5843091,168336.95954454510987
1656633600,2022-07-01 00:00:00,NEAR3S/USDT,0.804019,0.875387,0.71164,0.781569,489625.035362,390159.25264986221591
1656547200,2022-06-30 00:00:00,NEAR3S/USDT,0.749623,0.944175,0.742063,0.804019,387423.149739,337400.21596575183724
1656460800,2022-06-29 00:00:00,NEAR3S/USDT,0.762388,0.807977,0.6578,0.749624,342590.98209207,247705.04980288404528
1656374400,2022-06-28 00:00:00,NEAR3S/USDT,0.604392,0.787855,0.576812,0.761523,603801.60628045,396834.31695961126329
1656288000,2022-06-27 00:00:00,NEAR3S/USDT,0.581126,0.654798,0.482316,0.602072,608347.60250241,342763.34760370480415
1656201600,2022-06-26 00:00:00,NEAR3S/USDT,0.459735,0.595448,0.405866,0.585474,730778.31341964,356942.7222077571966
1656115200,2022-06-25 00:00:00,NEAR3S/USDT,0.528805,0.552828,0.380001,0.459736,1107992.65083285,520413.6693542576786
1656028800,2022-06-24 00:00:00,NEAR3S/USDT,0.881818,0.885677,0.493846,0.53096,457663.65304911,327977.11547405630753
1655942400,2022-06-23 00:00:00,NEAR3S/USDT,1.190202,1.196682,0.870926,0.883864,421676.76514289,428212.5683069535378
1655856000,2022-06-22 00:00:00,NEAR3S/USDT,1.004804,1.21758,0.990908,1.190202,607780.94201876,683879.32076494470251
1655769600,2022-06-21 00:00:00,NEAR3S/USDT,1.112557,1.131799,0.831958,1.003631,653927.76182287,641800.9837415319337
1655683200,2022-06-20 00:00:00,NEAR3S/USDT,1.25769,1.458075,0.925906,1.11246,707969.10482992,840974.36993549530837
1655596800,2022-06-19 00:00:00,NEAR3S/USDT,1.585972,1.751112,1.200367,1.25,567985.48876717,844325.59612908039696
1655510400,2022-06-18 00:00:00,NEAR3S/USDT,1.271963,1.829456,1.22577,1.585972,586524.46009866,915518.78280391880403
1655424000,2022-06-17 00:00:00,NEAR3S/USDT,1.539215,1.60779,1.128145,1.271127,788088.32740748,1041447.9120868980543
1655337600,2022-06-16 00:00:00,NEAR3S/USDT,1.025,1.6802,1.017446,1.539729,613094.55966483,870917.80736909996527
1655251200,2022-06-15 00:00:00,NEAR3S/USDT,1.57036,2.051954,0.98601,1.024325,843432.92420598,1379117.96412962816606
1655164800,2022-06-14 00:00:00,NEAR3S/USDT,1.402993,1.829397,1.167212,1.57036,896772.91644746,1351910.36829489759683
1655078400,2022-06-13 00:00:00,NEAR3S/USDT,1.272571,1.859505,1.228238,1.403162,1372514.52327853,2114217.43058950821513
1654992000,2022-06-12 00:00:00,NEAR3S/USDT,0.972281,1.272571,0.932528,1.272571,1252550.91655553,1386496.45068059831107
1654905600,2022-06-11 00:00:00,NEAR3S/USDT,0.769154,1.01936,0.678163,0.972281,1096804.58686705,942406.83893369915784
1654819200,2022-06-10 00:00:00,NEAR3S/USDT,0.573236,0.77806,0.563937,0.770844,892134.85097431,595392.18792979691283
1654732800,2022-06-09 00:00:00,NEAR3S/USDT,0.572343,0.593101,0.527568,0.573256,598902.05243138,336944.21615248479385
1654646400,2022-06-08 00:00:00,NEAR3S/USDT,0.535006,0.573391,0.492671,0.572343,782535.34580174,417775.23036852091615
1654560000,2022-06-07 00:00:00,NEAR3S/USDT,0.458937,0.561721,0.457532,0.53447,1309295.91306508,689785.20218887017357
1654473600,2022-06-06 00:00:00,NEAR3S/USDT,0.504235,0.510913,0.387446,0.458916,1602139.52592821,720993.24950215114632
1654387200,2022-06-05 00:00:00,NEAR3S/USDT,0.504356,0.536719,0.456902,0.503849,1072017.44710116,538015.62816223711282
1654300800,2022-06-04 00:00:00,NEAR3S/USDT,0.53135,0.565393,0.486108,0.50486,1039082.33077971,544955.35488369004393
1654214400,2022-06-03 00:00:00,NEAR3S/USDT,0.448832,0.557486,0.438975,0.531559,1455733.64961606,748285.63877977182023
1654128000,2022-06-02 00:00:00,NEAR3S/USDT,0.524058,0.57537,0.434385,0.44742,2142700.71917049,1096810.98142256841163
1654041600,2022-06-01 00:00:00,NEAR3S/USDT,0.403198,0.542011,0.38985,0.523224,3010534.17928351,1368935.01160644518082
1653955200,2022-05-31 00:00:00,NEAR3S/USDT,0.450327,0.456174,0.270104,0.404306,4008278.69291103,1482057.86157877378406
1653868800,2022-05-30 00:00:00,NEAR3S/USDT,0.684322,0.713413,0.43429,0.450327,2384103.51353712,1293859.33897724691403
1653782400,2022-05-29 00:00:00,NEAR3S/USDT,0.769868,0.86,0.672157,0.683925,1210907.99211423,907916.76717182685153
1653696000,2022-05-28 00:00:00,NEAR3S/USDT,0.88739,0.925383,0.748782,0.769808,1287076.36491979,1070215.16681829460477
1653609600,2022-05-27 00:00:00,NEAR3S/USDT,0.706843,0.93863,0.68304,0.890058,2581172.1159332,2121809.75022629630219
1653523200,2022-05-26 00:00:00,NEAR3S/USDT,0.56108,0.762739,0.540256,0.709227,2539284.67034778,1676875.98317862608346
1653436800,2022-05-25 00:00:00,NEAR3S/USDT,0.506573,0.576355,0.477565,0.56108,1801355.38666623,974554.65447529645487
1653350400,2022-05-24 00:00:00,NEAR3S/USDT,0.546098,0.619094,0.49,0.504769,2191556.78212647,1211159.73252681486491
1653264000,2022-05-23 00:00:00,NEAR3S/USDT,0.460011,0.560684,0.399085,0.546098,2767945.89044471,1276304.86692914173744
1653177600,2022-05-22 00:00:00,NEAR3S/USDT,0.484263,0.5324,0.427723,0.461448,2302873.09909965,1092869.72313696153714
1653091200,2022-05-21 00:00:00,NEAR3S/USDT,0.602355,0.64,0.474444,0.484637,2294444.97313727,1295965.52095655622031
1653004800,2022-05-20 00:00:00,NEAR3S/USDT,0.516881,0.630439,0.477662,0.602359,2896113.67800137,1652294.14834652612915
1652918400,2022-05-19 00:00:00,NEAR3S/USDT,0.573356,0.664191,0.474694,0.516976,3697541.12433358,2086767.31533916402229
1652832000,2022-05-18 00:00:00,NEAR3S/USDT,0.423069,0.585744,0.402193,0.573356,7112320.49532932,3479959.40368007621138
1652745600,2022-05-17 00:00:00,NEAR3S/USDT,0.457991,0.504868,0.361754,0.422925,7324000.87034356,3130486.57259191218354
1652659200,2022-05-16 00:00:00,NEAR3S/USDT,0.340379,0.487,0.340379,0.45807,5099277.60261021,2189959.97706234396519
1652572800,2022-05-15 00:00:00,NEAR3S/USDT,0.485452,0.520752,0.312783,0.340037,4176613.18022383,1836092.47962324971435
1652486400,2022-05-14 00:00:00,NEAR3S/USDT,0.532228,0.674866,0.450492,0.485452,4550889.67439702,2543739.18144818366046
1652400000,2022-05-13 00:00:00,NEAR3S/USDT,0.725,0.749944,0.36,0.532228,6178221.37772686,3091858.23183359436674
1652313600,2022-05-12 00:00:00,NEAR3S/USDT,0.884283,1.397718,0.641275,0.727038,9503814.44765889,8737670.56179077640172
1652227200,2022-05-11 00:00:00,NEAR3S/USDT,0.463468,1.19357,0.418022,0.884285,17070414.96076798,11979126.89478454309759
1652140800,2022-05-10 00:00:00,NEAR3S/USDT,0.480414,0.55,0.275347,0.46208,21175353.3184626,8555803.46072346699179
1652054400,2022-05-09 00:00:00,NEAR3S/USDT,0.328805,0.483529,0.285,0.477536,23334994.47028059,8294288.74605737798141
1651968000,2022-05-08 00:00:00,NEAR3S/USDT,0.405723,0.460051,0.313017,0.328798,10586685.9348423,4096629.50725806221969
1651881600,2022-05-07 00:00:00,NEAR3S/USDT,0.368522,0.434117,0.361159,0.404964,5060025.63296618,1982210.27030500274085
1651795200,2022-05-06 00:00:00,NEAR3S/USDT,0.32949,0.3985,0.320281,0.36855,7421022.25102686,2728580.77058466716469
1651708800,2022-05-05 00:00:00,NEAR3S/USDT,0.23569,0.350529,0.225366,0.329491,9917062.92603857,2930100.00713460236873
1651622400,2022-05-04 00:00:00,NEAR3S/USDT,0.316968,0.329999,0.233358,0.235912,9879576.87958366,2836602.15634540361976
1651536000,2022-05-03 00:00:00,NEAR3S/USDT,0.331137,0.372563,0.308488,0.318127,8110241.28834229,2728952.55571355509731
1651449600,2022-05-02 00:00:00,NEAR3S/USDT,0.3355,0.39687,0.305,0.331137,9853296.62835049,3448993.21112312132601
1651363200,2022-05-01 00:00:00,NEAR3S/USDT,0.577698,0.604624,0.302428,0.335401,9183275.95598161,3794619.78740894893685
1651276800,2022-04-30 00:00:00,NEAR3S/USDT,0.459406,0.6,0.401809,0.577699,5108746.74114456,2441891.76897938999976
1651190400,2022-04-29 00:00:00,NEAR3S/USDT,0.363504,0.48,0.35333,0.460539,5068065.02554316,2101608.65317064195754
1651104000,2022-04-28 00:00:00,NEAR3S/USDT,0.328972,0.386066,0.309041,0.363611,5491188.15493794,1904404.88539857313675
1651017600,2022-04-27 00:00:00,NEAR3S/USDT,0.344252,0.379,0.295483,0.329012,5557841.41152255,1841191.04461387979977
1650931200,2022-04-26 00:00:00,NEAR3S/USDT,0.260595,0.36,0.211276,0.344306,8502971.80357559,2317650.56152497554992
1650844800,2022-04-25 00:00:00,NEAR3S/USDT,0.227372,0.293642,0.22528,0.261458,8849229.45194335,2352808.31806696892482
1650758400,2022-04-24 00:00:00,NEAR3S/USDT,0.212819,0.235614,0.203182,0.226999,4756378.23115617,1044269.45651634686709
1650672000,2022-04-23 00:00:00,NEAR3S/USDT,0.203496,0.219108,0.191694,0.21282,5035988.67203856,1026673.50985703059789
1650585600,2022-04-22 00:00:00,NEAR3S/USDT,0.200995,0.2227,0.192828,0.203496,8455504.57916998,1750046.51927982785892
1650499200,2022-04-21 00:00:00,NEAR3S/USDT,0.17143,0.215,0.155173,0.200998,11387572.30819148,2043494.64254840403751
1650412800,2022-04-20 00:00:00,NEAR3S/USDT,0.151539,0.18,0.143245,0.17145,12901018.8897586,2095234.49482414555164
1650326400,2022-04-19 00:00:00,NEAR3S/USDT,0.195065,0.195926,0.146461,0.151975,13329780.17976803,2211069.19376321298991
1650240000,2022-04-18 00:00:00,NEAR3S/USDT,0.215322,0.255,0.19,0.195026,9014606.58576248,2005695.05224601799596
1650153600,2022-04-17 00:00:00,NEAR3S/USDT,0.20615,0.22,0.173896,0.215797,6924383.98300669,1380229.84709976481813
1650067200,2022-04-16 00:00:00,NEAR3S/USDT,0.202128,0.219121,0.192124,0.206489,4256268.49330716,875548.67415146621293
1649980800,2022-04-15 00:00:00,NEAR3S/USDT,0.191628,0.214771,0.185544,0.202136,6776983.40291387,1374530.02292649903381
1649894400,2022-04-14 00:00:00,NEAR3S/USDT,0.175796,0.204963,0.148072,0.191771,11227553.91507882,2008780.26844395687132
1649808000,2022-04-13 00:00:00,NEAR3S/USDT,0.187262,0.218768,0.17317,0.176324,9657836.97992636,1853614.23678419419575
1649721600,2022-04-12 00:00:00,NEAR3S/USDT,0.207084,0.225,0.163237,0.187314,13697556.20934796,2708065.42795562242532
1649635200,2022-04-11 00:00:00,NEAR3S/USDT,0.215192,0.248442,0.19147,0.207961,13194058.90220664,2912022.95289526591738
1649548800,2022-04-10 00:00:00,NEAR3S/USDT,0.161954,0.217376,0.157372,0.215206,8293548.9301759,1556847.04530356571402
1649462400,2022-04-09 00:00:00,NEAR3S/USDT,0.164945,0.202358,0.14355,0.161984,13076149.11999069,2336139.21390597714483
1649376000,2022-04-08 00:00:00,NEAR3S/USDT,0.209709,0.22613,0.125,0.16437,26595907.73087327,4160010.69339538279164
1649289600,2022-04-07 00:00:00,NEAR3S/USDT,0.34386,0.382163,0.205285,0.211772,5695662.69423842,1786345.51399263957296
1649203200,2022-04-06 00:00:00,NEAR3S/USDT,0.296699,0.35458,0.249665,0.345783,7449852.21889448,2213342.61070977204396
1649116800,2022-04-05 00:00:00,NEAR3S/USDT,0.25,0.305341,0.227992,0.2967,5453518.954581,1417450.05099550154775
1649030400,2022-04-04 00:00:00,NEAR3S/USDT,0.265249,0.335446,0.212,0.249953,6820753.05306725,1826261.51036638648422
1648944000,2022-04-03 00:00:00,NEAR3S/USDT,0.446575,0.465691,0.2415,0.265145,4471423.18792999,1321596.50386150366913
1648857600,2022-04-02 00:00:00,NEAR3S/USDT,0.46463,0.492821,0.302225,0.446575,3251984.5331388,1238165.06992608336891
1648771200,2022-04-01 00:00:00,NEAR3S/USDT,0.651845,0.757902,0.453177,0.46463,1321927.50715797,757234.47623493142898
1648684800,2022-03-31 00:00:00,NEAR3S/USDT,0.564673,0.67951,0.52343,0.651854,865551.68925308,519667.74896691367396
1648598400,2022-03-30 00:00:00,NEAR3S/USDT,0.55835,0.622897,0.491505,0.565114,1220603.46053476,671556.84987941007608
1648512000,2022-03-29 00:00:00,NEAR3S/USDT,0.821992,0.824559,0.501825,0.55835,1815114.87509,1160093.82107354847802
1648425600,2022-03-28 00:00:00,NEAR3S/USDT,0.722737,0.84,0.678271,0.818916,781954.79764383,569196.03119644942426
1648339200,2022-03-27 00:00:00,NEAR3S/USDT,0.81451,0.86,0.720978,0.726671,848420.34079359,671054.4994227615449
1648252800,2022-03-26 00:00:00,NEAR3S/USDT,0.933819,0.9498,0.635847,0.816938,1526199.68257264,1147065.79923868728257
1648166400,2022-03-25 00:00:00,NEAR3S/USDT,0.806415,0.983555,0.806415,0.933819,849992.44230418,756729.54233978389318
1648080000,2022-03-24 00:00:00,NEAR3S/USDT,0.888946,1.021342,0.740639,0.80368,698945.99228348,637000.46957932577629
1647993600,2022-03-23 00:00:00,NEAR3S/USDT,0.0015,1.519511,0.001437,0.894808,131784910.7016884,746045.35230629311824
1647907200,2022-03-22 00:00:00,NEAR3S/USDT,0.001584,0.001611,0.001312,0.001506,518955482.79836502,738856.15462907700629
1647820800,2022-03-21 00:00:00,NEAR3S/USDT,0.001693,0.00173,0.001392,0.001582,466862630.08096961,724022.80802534775629
1647734400,2022-03-20 00:00:00,NEAR3S/USDT,0.001455,0.001717,0.001435,0.001683,367990860.9888114,588823.00175215901051
1647648000,2022-03-19 00:00:00,NEAR3S/USDT,0.00144,0.001539,0.001352,0.001446,364950480.06742055,529794.86737825529324
1647561600,2022-03-18 00:00:00,NEAR3S/USDT,0.001729,0.00187,0.00138,0.001438,550614031.31720087,927830.73780410641019
1647475200,2022-03-17 00:00:00,NEAR3S/USDT,0.001693,0.001765,0.001534,0.001728,341243870.77430522,567705.41361437350593
1647388800,2022-03-16 00:00:00,NEAR3S/USDT,0.002091,0.00224,0.001668,0.001701,560064686.38721433,1106133.61408266431569
1647302400,2022-03-15 00:00:00,NEAR3S/USDT,0.002076,0.002237,0.001924,0.002094,394574004.54110437,819364.09984091059789
1647216000,2022-03-14 00:00:00,NEAR3S/USDT,0.00223,0.002389,0.002044,0.002069,462332614.60965195,1024541.00994823879307
1647129600,2022-03-13 00:00:00,NEAR3S/USDT,0.001963,0.002328,0.001912,0.00223,897104490.13797049,1826907.79982275334661
1647043200,2022-03-12 00:00:00,NEAR3S/USDT,0.002033,0.002057,0.001811,0.001963,837510103.598311,1622987.28777842993735
1646956800,2022-03-11 00:00:00,NEAR3S/USDT,0.001675,0.002031,0.001538,0.002031,1647717432.39949856,3006818.46249136413579
1646870400,2022-03-10 00:00:00,NEAR3S/USDT,0.001458,0.0019,0.001311,0.001671,2059261486.1568997,3392245.2500962829222
1646784000,2022-03-09 00:00:00,NEAR3S/USDT,0.002881,0.002908,0.0014,0.001455,1152983049.64962458,2051864.46063949511506
1646697600,2022-03-08 00:00:00,NEAR3S/USDT,0.002928,0.003043,0.002679,0.002881,723187932.8228213,2067149.65459126520501
1646611200,2022-03-07 00:00:00,NEAR3S/USDT,0.00258,0.003192,0.002423,0.002928,932093979.3712852,2573539.86944150549582
1646524800,2022-03-06 00:00:00,NEAR3S/USDT,0.002304,0.0026,0.002097,0.00258,658980490.0524233,1542592.10985367088904
1646438400,2022-03-05 00:00:00,NEAR3S/USDT,0.002384,0.002648,0.002151,0.002304,542330780.66800434,1278033.96542939952317
1646352000,2022-03-04 00:00:00,NEAR3S/USDT,0.002047,0.00245,0.001643,0.002384,1074211339.48160285,2194171.92269443112087
1646265600,2022-03-03 00:00:00,NEAR3S/USDT,0.00202,0.0022,0.001717,0.002043,760678670.12315158,1499806.10462819172859
1646179200,2022-03-02 00:00:00,NEAR3S/USDT,0.001714,0.00215,0.001682,0.002019,1193212512.88096121,2308027.40620043004183
1646092800,2022-03-01 00:00:00,NEAR3S/USDT,0.003633,0.003999,0.00165,0.001685,1045560626.13593784,2367745.6627411338727
1646006400,2022-02-28 00:00:00,NEAR3S/USDT,0.00616,0.006579,0.0036,0.003639,236192737.00805149,1243495.52456537391623
1645920000,2022-02-27 00:00:00,NEAR3S/USDT,0.005121,0.006579,0.005034,0.006168,202674356.35009899,1172468.17580634527456
1645833600,2022-02-26 00:00:00,NEAR3S/USDT,0.005462,0.005567,0.004611,0.005128,202307278.47321337,1018160.27989817808321
1645747200,2022-02-25 00:00:00,NEAR3S/USDT,0.006499,0.007075,0.00517,0.005438,175938202.650115,1076711.37561486343154
1645660800,2022-02-24 00:00:00,NEAR3S/USDT,0.006404,0.008877,0.005788,0.0065,333810477.60524808,2485441.03761670964923
1645574400,2022-02-23 00:00:00,NEAR3S/USDT,0.00561,0.006428,0.00475,0.006377,218187914.76849679,1202094.44428083045935
1645488000,2022-02-22 00:00:00,NEAR3S/USDT,0.006668,0.007499,0.00553,0.005627,226941607.62663579,1471959.63168882877644
1645401600,2022-02-21 00:00:00,NEAR3S/USDT,0.005325,0.006789,0.004509,0.006669,350875671.22714829,1899980.28843764927322
1645315200,2022-02-20 00:00:00,NEAR3S/USDT,0.004367,0.005614,0.004333,0.005325,316903798.95597783,1603123.73747727839627
