https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HERO,Volume USDT
1661126400,2022-08-22 00:00:00,HERO/USDT,0.00765,0.00779,0.00716,0.00726,48024606.21583718,350926.1639977669546
1661040000,2022-08-21 00:00:00,HERO/USDT,0.00732,0.00775,0.00731,0.00765,14596135.82695828,111064.5493998181592
1660953600,2022-08-20 00:00:00,HERO/USDT,0.00716,0.0075,0.00714,0.00733,5423303.52672408,39861.8176253354029
1660867200,2022-08-19 00:00:00,HERO/USDT,0.0079,0.00792,0.00715,0.00716,29037040.96740072,213509.4245057759805
1660780800,2022-08-18 00:00:00,HERO/USDT,0.00817,0.00827,0.00783,0.00789,15603948.64795601,125938.195179749477
1660694400,2022-08-17 00:00:00,HERO/USDT,0.00847,0.00871,0.00809,0.00814,11909501.07434491,99393.796042947987
1660608000,2022-08-16 00:00:00,HERO/USDT,0.00857,0.00866,0.00839,0.00848,8491710.98428658,72249.4920014652825
1660521600,2022-08-15 00:00:00,HERO/USDT,0.00858,0.00874,0.0085,0.00857,12718285.24572829,109221.6009013537304
1660435200,2022-08-14 00:00:00,HERO/USDT,0.0087,0.00895,0.0085,0.00862,12176333.79557385,106272.5654354324893
1660348800,2022-08-13 00:00:00,HERO/USDT,0.00876,0.00889,0.00858,0.0087,11171211.53011744,97724.701228165764
1660262400,2022-08-12 00:00:00,HERO/USDT,0.00867,0.00887,0.00855,0.00876,9063582.8767708,78742.4372717219733
1660176000,2022-08-11 00:00:00,HERO/USDT,0.00882,0.00933,0.00856,0.00867,13007719.75469367,114297.8031821563149
1660089600,2022-08-10 00:00:00,HERO/USDT,0.00871,0.00902,0.0084,0.00881,8783374.20937103,76381.5283512979113
1660003200,2022-08-09 00:00:00,HERO/USDT,0.00878,0.00884,0.00843,0.00872,11777850.19747536,101895.6484979702478
1659916800,2022-08-08 00:00:00,HERO/USDT,0.0088,0.00982,0.0087,0.00881,26917523.02616927,240731.0800029048721
1659830400,2022-08-07 00:00:00,HERO/USDT,0.00859,0.00895,0.0084,0.00882,11944900.46737184,103898.6137168038025
1659744000,2022-08-06 00:00:00,HERO/USDT,0.00852,0.00883,0.00848,0.00858,17154843.18209708,148358.5909725064116
1659657600,2022-08-05 00:00:00,HERO/USDT,0.00867,0.00947,0.00844,0.00847,17260749.16193287,150660.909553322047
1659571200,2022-08-04 00:00:00,HERO/USDT,0.00828,0.00879,0.00826,0.00866,9473922.7547674,80734.1666577244345
1659484800,2022-08-03 00:00:00,HERO/USDT,0.00803,0.00861,0.00788,0.00827,8016553.64215788,66911.42236869172
1659398400,2022-08-02 00:00:00,HERO/USDT,0.00809,0.0082,0.00779,0.00804,7739607.7899824,61817.8835999447594
1659312000,2022-08-01 00:00:00,HERO/USDT,0.00796,0.00844,0.00794,0.00809,13675836.25828519,110613.0509069069245
1659225600,2022-07-31 00:00:00,HERO/USDT,0.00819,0.00847,0.00795,0.00797,11897811.71245835,98403.056951586755
1659139200,2022-07-30 00:00:00,HERO/USDT,0.0084,0.00862,0.00813,0.00816,14221095.35277395,119732.6241088432373
1659052800,2022-07-29 00:00:00,HERO/USDT,0.00791,0.00868,0.0078,0.00841,20401173.47157397,169621.4910305779282
1658966400,2022-07-28 00:00:00,HERO/USDT,0.00778,0.00809,0.00759,0.00796,18287177.83639875,142721.5847297991643
1658880000,2022-07-27 00:00:00,HERO/USDT,0.00711,0.00792,0.0071,0.00782,25859784.44031548,195227.8152736923685
1658793600,2022-07-26 00:00:00,HERO/USDT,0.00707,0.0071,0.00681,0.0071,11289948.59045795,78092.5227733651744
1658707200,2022-07-25 00:00:00,HERO/USDT,0.00763,0.00769,0.00701,0.00707,19087600.16475244,140188.8831215287255
1658620800,2022-07-24 00:00:00,HERO/USDT,0.00758,0.00774,0.00751,0.00763,11485379.13175224,87451.604778152587
1658534400,2022-07-23 00:00:00,HERO/USDT,0.00798,0.0081,0.00727,0.00758,16335000.63656393,123939.4622278536971
1658448000,2022-07-22 00:00:00,HERO/USDT,0.00817,0.00842,0.00792,0.00797,31039386.96149556,253551.676532979762
1658361600,2022-07-21 00:00:00,HERO/USDT,0.00821,0.00846,0.00795,0.00817,49276412.77109465,401832.1608883280987
1658275200,2022-07-20 00:00:00,HERO/USDT,0.00876,0.01,0.00803,0.00823,180236558.25386207,1613225.4827487781339
1658188800,2022-07-19 00:00:00,HERO/USDT,0.00912,0.01,0.00866,0.00876,67482973.58903369,599119.1543620479499
1658102400,2022-07-18 00:00:00,HERO/USDT,0.00863,0.00937,0.00862,0.00911,16097685.3992744,144206.0476910197592
1658016000,2022-07-17 00:00:00,HERO/USDT,0.00858,0.00893,0.00852,0.00863,4149211.64676867,36147.7491700487684
1657929600,2022-07-16 00:00:00,HERO/USDT,0.0083,0.00863,0.00804,0.00861,7546146.7070036,62350.1348242596727
1657843200,2022-07-15 00:00:00,HERO/USDT,0.00838,0.00849,0.00814,0.00833,20387823.44928204,168725.0429160032829
1657756800,2022-07-14 00:00:00,HERO/USDT,0.0085,0.00869,0.00811,0.00834,33347913.74927939,278951.9706944850876
1657670400,2022-07-13 00:00:00,HERO/USDT,0.00826,0.00863,0.00804,0.00856,18875328.44376529,156732.3606272519107
1657584000,2022-07-12 00:00:00,HERO/USDT,0.00863,0.00881,0.00819,0.00822,10822444.79028663,91107.7314788197962
1657497600,2022-07-11 00:00:00,HERO/USDT,0.00926,0.00939,0.00852,0.00869,6727311.35579032,60330.2711453773365
1657411200,2022-07-10 00:00:00,HERO/USDT,0.00955,0.00974,0.00895,0.00925,9066948.6712712,83478.2646200547472
1657324800,2022-07-09 00:00:00,HERO/USDT,0.00924,0.00963,0.00914,0.00955,4913234.92836199,46487.2769460107484
1657238400,2022-07-08 00:00:00,HERO/USDT,0.00927,0.00947,0.00909,0.00924,6036385.07223596,55803.8687209733671
1657152000,2022-07-07 00:00:00,HERO/USDT,0.00907,0.00938,0.00891,0.00927,8679954.85678635,79372.8950614021784
1657065600,2022-07-06 00:00:00,HERO/USDT,0.00888,0.00929,0.00875,0.00907,14754050.9626534,133312.4918675202137
1656979200,2022-07-05 00:00:00,HERO/USDT,0.00894,0.00925,0.00862,0.00887,7588977.84418361,67640.8045701861627
1656892800,2022-07-04 00:00:00,HERO/USDT,0.00856,0.00896,0.00834,0.00896,10051863.99627641,87165.369922753742
1656806400,2022-07-03 00:00:00,HERO/USDT,0.00851,0.00871,0.00834,0.00859,6691761.95463787,56868.2878092993928
1656720000,2022-07-02 00:00:00,HERO/USDT,0.00861,0.00899,0.00838,0.00857,11172791.38564913,95095.8498592408551
1656633600,2022-07-01 00:00:00,HERO/USDT,0.00871,0.00912,0.00844,0.00861,10997838.64095653,95760.8810459105293
1656547200,2022-06-30 00:00:00,HERO/USDT,0.00864,0.00872,0.00801,0.00871,15245882.58097034,127677.31535687917
1656460800,2022-06-29 00:00:00,HERO/USDT,0.00931,0.00936,0.00856,0.00869,13747050.8065193,121771.2259355259584
1656374400,2022-06-28 00:00:00,HERO/USDT,0.00969,0.00998,0.00925,0.00931,13543440.95882653,130588.3492998567916
1656288000,2022-06-27 00:00:00,HERO/USDT,0.00965,0.01009,0.00944,0.00969,12419958.36096134,120945.4479374238533
1656201600,2022-06-26 00:00:00,HERO/USDT,0.00996,0.01045,0.00964,0.00971,14830607.36718282,147771.8901435392158
1656115200,2022-06-25 00:00:00,HERO/USDT,0.00995,0.01025,0.0095,0.00994,16924574.71605017,166503.1831360226286
1656028800,2022-06-24 00:00:00,HERO/USDT,0.00908,0.01,0.00908,0.00999,30151693.26604285,289971.1593638224585
1655942400,2022-06-23 00:00:00,HERO/USDT,0.00861,0.00949,0.00848,0.00908,16918385.34824278,152511.3951925181125
1655856000,2022-06-22 00:00:00,HERO/USDT,0.00884,0.00892,0.00849,0.00863,13303316.675863,115471.5395039304213
1655769600,2022-06-21 00:00:00,HERO/USDT,0.00856,0.00904,0.00844,0.00884,19834230.59881919,174939.301387021175
1655683200,2022-06-20 00:00:00,HERO/USDT,0.0085,0.00877,0.00815,0.00857,11123079.62472357,93781.9515682312084
1655596800,2022-06-19 00:00:00,HERO/USDT,0.00778,0.00875,0.00753,0.00852,14057120.86778606,115700.487660240843
1655510400,2022-06-18 00:00:00,HERO/USDT,0.00867,0.00872,0.00749,0.00784,17360436.52074601,137738.4475560240735
1655424000,2022-06-17 00:00:00,HERO/USDT,0.00833,0.00884,0.00828,0.00868,7429910.65475731,63904.9584839732312
1655337600,2022-06-16 00:00:00,HERO/USDT,0.00919,0.00937,0.00815,0.00833,13343293.43846182,116648.4386811384766
1655251200,2022-06-15 00:00:00,HERO/USDT,0.00875,0.00926,0.0077,0.00925,28808856.26978881,241077.3030727802957
1655164800,2022-06-14 00:00:00,HERO/USDT,0.00867,0.00929,0.00799,0.00875,102751278.50825237,900732.0488723197799
1655078400,2022-06-13 00:00:00,HERO/USDT,0.01009,0.01009,0.00832,0.00866,53680372.55060098,479898.0303812114242
1654992000,2022-06-12 00:00:00,HERO/USDT,0.01082,0.01086,0.01,0.01005,22378971.53503327,231428.8751717459355
1654905600,2022-06-11 00:00:00,HERO/USDT,0.0118,0.01193,0.01061,0.0108,21575315.42315001,238549.7361911269765
1654819200,2022-06-10 00:00:00,HERO/USDT,0.01213,0.01244,0.01171,0.01182,16546024.71406097,200524.1368465578535
1654732800,2022-06-09 00:00:00,HERO/USDT,0.01278,0.01286,0.01209,0.01222,31820071.12148432,396832.4924583492882
1654646400,2022-06-08 00:00:00,HERO/USDT,0.01316,0.01338,0.01262,0.01277,16777086.99445109,216296.233619399189
1654560000,2022-06-07 00:00:00,HERO/USDT,0.01384,0.01385,0.01266,0.01319,15618191.7481749,205534.210562323541
1654473600,2022-06-06 00:00:00,HERO/USDT,0.01386,0.01463,0.01358,0.01384,13988532.80530774,197832.966099407696
1654387200,2022-06-05 00:00:00,HERO/USDT,0.01407,0.01414,0.01353,0.01388,8487586.13617356,117195.4104127317098
1654300800,2022-06-04 00:00:00,HERO/USDT,0.01387,0.01418,0.01375,0.01405,7223277.82881812,100942.511803903465
1654214400,2022-06-03 00:00:00,HERO/USDT,0.01431,0.01525,0.01346,0.01387,12724290.68529524,177885.0044808469728
1654128000,2022-06-02 00:00:00,HERO/USDT,0.0139,0.01617,0.01368,0.01432,18871701.29949868,271363.7500548325613
1654041600,2022-06-01 00:00:00,HERO/USDT,0.01481,0.01501,0.01364,0.01386,13120036.27473715,187171.8858367958372
1653955200,2022-05-31 00:00:00,HERO/USDT,0.0153,0.01537,0.01452,0.01481,13662623.16604225,203294.450425761345
1653868800,2022-05-30 00:00:00,HERO/USDT,0.01446,0.01574,0.0142,0.01524,20365513.87348372,303648.9467786281324
1653782400,2022-05-29 00:00:00,HERO/USDT,0.01452,0.01525,0.01401,0.01449,14153212.26991808,203995.4462785059148
1653696000,2022-05-28 00:00:00,HERO/USDT,0.01412,0.01468,0.014,0.01457,10047999.36774462,144200.1769662584857
1653609600,2022-05-27 00:00:00,HERO/USDT,0.01479,0.01489,0.01396,0.01412,16080751.81292341,229981.9989285429955
1653523200,2022-05-26 00:00:00,HERO/USDT,0.01599,0.01643,0.0147,0.01478,17797449.13174752,274209.3528224316542
1653436800,2022-05-25 00:00:00,HERO/USDT,0.01633,0.01669,0.01576,0.01594,10639966.14508275,172051.8569522648304
1653350400,2022-05-24 00:00:00,HERO/USDT,0.01613,0.01675,0.01562,0.01636,20093192.2111505,324111.9098252929604
1653264000,2022-05-23 00:00:00,HERO/USDT,0.0166,0.01775,0.01601,0.01614,20046976.19859911,339048.2221406446587
1653177600,2022-05-22 00:00:00,HERO/USDT,0.01617,0.01719,0.01589,0.01659,18857571.13929995,307513.6050702326788
1653091200,2022-05-21 00:00:00,HERO/USDT,0.01518,0.01634,0.01505,0.01612,13752968.76181787,216768.6851700389493
1653004800,2022-05-20 00:00:00,HERO/USDT,0.01598,0.01665,0.01484,0.0152,23099410.62086926,362290.4282876490419
1652918400,2022-05-19 00:00:00,HERO/USDT,0.01496,0.0162,0.01479,0.01602,16513281.36402431,258693.8635588466684
1652832000,2022-05-18 00:00:00,HERO/USDT,0.01628,0.01694,0.0149,0.01499,19277610.27618813,302345.2185053679066
1652745600,2022-05-17 00:00:00,HERO/USDT,0.01597,0.01878,0.01553,0.01621,29840732.44538511,488917.2348715896199
1652659200,2022-05-16 00:00:00,HERO/USDT,0.01725,0.01739,0.0151,0.01599,17731208.54314168,285476.421821802947
1652572800,2022-05-15 00:00:00,HERO/USDT,0.01624,0.01742,0.01569,0.01724,14527902.69666123,242228.5192087920588
1652486400,2022-05-14 00:00:00,HERO/USDT,0.01636,0.01735,0.01451,0.01624,28453492.98743145,447545.8082313313234
1652400000,2022-05-13 00:00:00,HERO/USDT,0.0144,0.01885,0.01416,0.01639,31029474.98115394,523736.6392035239456
1652313600,2022-05-12 00:00:00,HERO/USDT,0.0158,0.01627,0.01205,0.01441,62446764.18897573,891814.641765421005
1652227200,2022-05-11 00:00:00,HERO/USDT,0.02056,0.02106,0.015,0.01588,56393348.54943933,988190.6509950512847
1652140800,2022-05-10 00:00:00,HERO/USDT,0.01949,0.02237,0.01879,0.02056,29618227.54964296,616631.7284337032011
1652054400,2022-05-09 00:00:00,HERO/USDT,0.02404,0.02417,0.01938,0.01948,37479902.74996288,797755.9755706293469
1651968000,2022-05-08 00:00:00,HERO/USDT,0.02532,0.02633,0.0236,0.02404,23463768.52547714,569807.2941905182884
1651881600,2022-05-07 00:00:00,HERO/USDT,0.02663,0.02674,0.02524,0.02536,8311359.23033459,215125.9251918595579
1651795200,2022-05-06 00:00:00,HERO/USDT,0.02671,0.02775,0.0258,0.02667,13285920.99362898,351483.7450119934971
1651708800,2022-05-05 00:00:00,HERO/USDT,0.02967,0.0303,0.02611,0.02663,25214827.52435025,708042.6430365879797
1651622400,2022-05-04 00:00:00,HERO/USDT,0.02694,0.02978,0.02694,0.0296,19566614.319513,551887.0421806232347
1651536000,2022-05-03 00:00:00,HERO/USDT,0.02839,0.02898,0.02669,0.02694,16307394.38059887,455324.5349050755777
1651449600,2022-05-02 00:00:00,HERO/USDT,0.0299,0.03037,0.02821,0.02835,21132518.95344302,620161.44591019325
1651363200,2022-05-01 00:00:00,HERO/USDT,0.02885,0.03281,0.02858,0.02999,37672680.05246309,1132514.4693364666942
1651276800,2022-04-30 00:00:00,HERO/USDT,0.02963,0.03348,0.02861,0.02895,67135073.16168109,2087117.5838074376678
1651190400,2022-04-29 00:00:00,HERO/USDT,0.02922,0.03048,0.02335,0.02975,93156948.19531316,2452935.6541588701296
1651104000,2022-04-28 00:00:00,HERO/USDT,0.0288,0.033,0.02807,0.02917,35378900.27673703,1039402.3280285190063
1651017600,2022-04-27 00:00:00,HERO/USDT,0.02973,0.03004,0.02856,0.02881,20090934.0368256,585101.1212402876376
1650931200,2022-04-26 00:00:00,HERO/USDT,0.03326,0.03397,0.02952,0.02971,27069290.62814521,846290.0795082116345
1650844800,2022-04-25 00:00:00,HERO/USDT,0.03245,0.03565,0.02983,0.03324,56572158.15255001,1807911.3255919709087
1650758400,2022-04-24 00:00:00,HERO/USDT,0.03284,0.03355,0.03231,0.03241,15811870.92413245,521289.4142343761297
1650672000,2022-04-23 00:00:00,HERO/USDT,0.03379,0.03384,0.03259,0.03277,14948769.89525538,495681.9836150233777
1650585600,2022-04-22 00:00:00,HERO/USDT,0.03421,0.03695,0.03312,0.03385,26205515.69903607,892225.2940561867653
1650499200,2022-04-21 00:00:00,HERO/USDT,0.03469,0.037,0.03382,0.03417,29359127.41061059,1033454.4897127803622
1650412800,2022-04-20 00:00:00,HERO/USDT,0.03729,0.0373,0.03411,0.03466,40097923.25624636,1430879.401545854815
1650326400,2022-04-19 00:00:00,HERO/USDT,0.03801,0.03867,0.03661,0.0373,22341622.47020284,841247.4212523269443
1650240000,2022-04-18 00:00:00,HERO/USDT,0.03727,0.03844,0.035,0.03801,19928587.97556562,736434.1587376767938
1650153600,2022-04-17 00:00:00,HERO/USDT,0.03901,0.03909,0.03725,0.03725,10679779.03510109,410371.2853925934051
1650067200,2022-04-16 00:00:00,HERO/USDT,0.03874,0.03928,0.03601,0.03893,19718634.17599401,756622.972375802457
1649980800,2022-04-15 00:00:00,HERO/USDT,0.03895,0.0397,0.03803,0.03881,19442640.61601564,756708.6820746287389
1649894400,2022-04-14 00:00:00,HERO/USDT,0.04028,0.04291,0.03845,0.03882,20057468.83363333,799467.5782072495841
1649808000,2022-04-13 00:00:00,HERO/USDT,0.0396,0.04083,0.0391,0.04025,19519245.67857791,781574.7358229751662
1649721600,2022-04-12 00:00:00,HERO/USDT,0.03839,0.04148,0.0379,0.0396,27380261.16191095,1082935.1315294576045
1649635200,2022-04-11 00:00:00,HERO/USDT,0.04311,0.04323,0.03776,0.03829,43187357.32217246,1734943.0626039490821
1649548800,2022-04-10 00:00:00,HERO/USDT,0.04319,0.0466,0.04245,0.0431,28858183.32966118,1263719.3489073454719
1649462400,2022-04-09 00:00:00,HERO/USDT,0.04181,0.04338,0.04139,0.04319,17825647.13851803,755267.5904991140341
1649376000,2022-04-08 00:00:00,HERO/USDT,0.04575,0.0469,0.0412,0.04191,31634032.58485358,1391853.1315583607429
1649289600,2022-04-07 00:00:00,HERO/USDT,0.04294,0.04629,0.0425,0.04576,34411849.57380856,1539517.2866159184945
1649203200,2022-04-06 00:00:00,HERO/USDT,0.04713,0.04739,0.04251,0.04294,49239064.47390129,2210929.9899253204918
1649116800,2022-04-05 00:00:00,HERO/USDT,0.04898,0.051,0.047,0.04714,36338275.85288301,1785008.2608389351287
1649030400,2022-04-04 00:00:00,HERO/USDT,0.05,0.05081,0.047,0.04908,44168979.84738392,2163711.659052324322
1648944000,2022-04-03 00:00:00,HERO/USDT,0.05033,0.05168,0.04964,0.05001,30507077.09925726,1543081.00650882387
1648857600,2022-04-02 00:00:00,HERO/USDT,0.0518,0.05346,0.05021,0.05033,37993625.04152018,1973380.9777071819818
1648771200,2022-04-01 00:00:00,HERO/USDT,0.05079,0.05586,0.04861,0.0518,54198566.48608226,2820579.3923293759048
1648684800,2022-03-31 00:00:00,HERO/USDT,0.0533,0.062,0.0495,0.0509,120842210.49914385,6628403.6613900938588
1648598400,2022-03-30 00:00:00,HERO/USDT,0.04893,0.05498,0.04819,0.0533,64924682.5910477,3347308.7662059494401
1648512000,2022-03-29 00:00:00,HERO/USDT,0.04988,0.05282,0.048,0.04902,44136396.73784867,2211640.1683671640093
1648425600,2022-03-28 00:00:00,HERO/USDT,0.05301,0.05456,0.04902,0.04991,52794070.62044248,2779245.4582001758691
1648339200,2022-03-27 00:00:00,HERO/USDT,0.04984,0.0535,0.0493,0.05306,37859917.80790388,1931463.7740362969412
1648252800,2022-03-26 00:00:00,HERO/USDT,0.04777,0.05111,0.04708,0.04982,33347344.79786678,1642018.8174608806473
1648166400,2022-03-25 00:00:00,HERO/USDT,0.04838,0.04938,0.04551,0.04778,43097578.86151951,2056168.1997993146986
1648080000,2022-03-24 00:00:00,HERO/USDT,0.04569,0.05061,0.04521,0.04838,62175453.12595551,3006000.9754229880714
1647993600,2022-03-23 00:00:00,HERO/USDT,0.04513,0.0468,0.04392,0.04559,25064375.79162077,1124115.6974606387204
1647907200,2022-03-22 00:00:00,HERO/USDT,0.04473,0.04684,0.04443,0.04514,24481670.83468684,1119417.4182154328245
1647820800,2022-03-21 00:00:00,HERO/USDT,0.04524,0.04627,0.04435,0.04472,15176215.73928847,684040.7390953496668
1647734400,2022-03-20 00:00:00,HERO/USDT,0.04701,0.04727,0.0448,0.04535,12913992.05255535,591718.7466201215372
1647648000,2022-03-19 00:00:00,HERO/USDT,0.04728,0.04849,0.04602,0.04713,22654450.75587916,1068346.3718021617273
1647561600,2022-03-18 00:00:00,HERO/USDT,0.04452,0.04798,0.04361,0.0474,27330346.35414258,1251818.8204299215316
1647475200,2022-03-17 00:00:00,HERO/USDT,0.04527,0.04603,0.044,0.04454,22581619.01365442,1014568.3294602586987
1647388800,2022-03-16 00:00:00,HERO/USDT,0.0436,0.04592,0.04262,0.04527,28253674.06987669,1252029.864896553207
1647302400,2022-03-15 00:00:00,HERO/USDT,0.04467,0.04507,0.04202,0.04361,17776944.82475936,768433.3352970922525
1647216000,2022-03-14 00:00:00,HERO/USDT,0.04466,0.04618,0.043,0.04467,20710972.02995396,920377.9609299650317
1647129600,2022-03-13 00:00:00,HERO/USDT,0.04672,0.04887,0.04453,0.04471,19954724.8232647,930571.4662273351195
1647043200,2022-03-12 00:00:00,HERO/USDT,0.04715,0.04793,0.0467,0.04672,16508702.44137024,780504.3584211262244
1646956800,2022-03-11 00:00:00,HERO/USDT,0.04842,0.04927,0.04673,0.04712,23224484.44926438,1107525.4078957503731
1646870400,2022-03-10 00:00:00,HERO/USDT,0.05106,0.05163,0.04689,0.04842,33590009.15156648,1637464.7175254926046
1646784000,2022-03-09 00:00:00,HERO/USDT,0.05037,0.05426,0.05019,0.0512,42754200.94331359,2243061.9027624440057
1646697600,2022-03-08 00:00:00,HERO/USDT,0.05223,0.05312,0.05,0.05035,24813042.43105883,1278031.5847378456781
1646611200,2022-03-07 00:00:00,HERO/USDT,0.052,0.05485,0.05105,0.05222,31741438.39318134,1670159.0576053825525
1646524800,2022-03-06 00:00:00,HERO/USDT,0.05639,0.05777,0.05195,0.052,24665595.93706936,1339766.730913306733
1646438400,2022-03-05 00:00:00,HERO/USDT,0.05449,0.0585,0.05318,0.05617,32344539.7153964,1827292.2785274683106
1646352000,2022-03-04 00:00:00,HERO/USDT,0.05985,0.06098,0.05282,0.05447,65407952.41371993,3740124.7731987243994
1646265600,2022-03-03 00:00:00,HERO/USDT,0.06251,0.06355,0.0591,0.05996,46773061.06926351,2831689.7113159420801
1646179200,2022-03-02 00:00:00,HERO/USDT,0.06562,0.067,0.062,0.06256,64059865.09104222,4109106.7150596556504
1646092800,2022-03-01 00:00:00,HERO/USDT,0.07179,0.07652,0.06421,0.06546,108776058.0871794,7671524.4899890780752
1646006400,2022-02-28 00:00:00,HERO/USDT,0.06021,0.07198,0.06007,0.07168,69043079.98397947,4545328.2889802871732
1645920000,2022-02-27 00:00:00,HERO/USDT,0.06493,0.06844,0.05925,0.06021,51070586.18495926,3234065.2052619301896
1645833600,2022-02-26 00:00:00,HERO/USDT,0.07098,0.07397,0.061,0.06502,66510997.41335614,4516378.0873671555738
1645747200,2022-02-25 00:00:00,HERO/USDT,0.06421,0.07198,0.0641,0.07097,52862421.45983218,3665399.9204096050585
1645660800,2022-02-24 00:00:00,HERO/USDT,0.06739,0.06994,0.05112,0.06421,103601198.30168203,6123517.388871696798
1645574400,2022-02-23 00:00:00,HERO/USDT,0.06915,0.0744,0.06634,0.06739,53695244.90016807,3780062.6676414124167
1645488000,2022-02-22 00:00:00,HERO/USDT,0.06371,0.07,0.06226,0.06917,42009648.66541553,2801160.6046689728785
1645401600,2022-02-21 00:00:00,HERO/USDT,0.0655,0.07494,0.06292,0.06385,67780317.63654872,4707240.5700577801787
1645315200,2022-02-20 00:00:00,HERO/USDT,0.07148,0.07394,0.063,0.06545,59109675.64144386,3944959.9466860378901
1645228800,2022-02-19 00:00:00,HERO/USDT,0.08312,0.08969,0.06972,0.07154,82694058.79871141,6419779.5353508148791
1645142400,2022-02-18 00:00:00,HERO/USDT,0.08868,0.09449,0.07697,0.08331,83611076.88077104,7214806.8710611973441
1645056000,2022-02-17 00:00:00,HERO/USDT,0.08599,0.10677,0.08223,0.08827,146803334.22883513,13601791.4833672955341
1644969600,2022-02-16 00:00:00,HERO/USDT,0.08692,0.08817,0.08136,0.0859,45761185.75712096,3877947.574511155749
1644883200,2022-02-15 00:00:00,HERO/USDT,0.07802,0.09,0.0761,0.08692,88551900.97682125,7527448.059788431231
1644796800,2022-02-14 00:00:00,HERO/USDT,0.07433,0.07947,0.06947,0.07802,72788367.52815383,5440699.8915553832597
1644710400,2022-02-13 00:00:00,HERO/USDT,0.06744,0.09,0.06612,0.07433,198414940.38976198,15463574.9850772953991
1644624000,2022-02-12 00:00:00,HERO/USDT,0.05665,0.0678,0.0563,0.06773,119395563.47119331,7449197.2585072839854
1644537600,2022-02-11 00:00:00,HERO/USDT,0.05056,0.06696,0.05024,0.05665,156456655.81519083,9178632.8777660609287
1644451200,2022-02-10 00:00:00,HERO/USDT,0.05286,0.054,0.05001,0.05048,34805390.49409238,1818443.9331843186674
