https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA,Volume USDT,tradecount
1663466400000,2022-09-18 02:00:00,LUNA/USDT,3.06310000,3.07130000,3.03840000,3.05010000,514928.90000000,1572008.42811300,6435
1663462800000,2022-09-18 01:00:00,LUNA/USDT,3.04780000,3.06870000,3.02500000,3.06460000,385279.73000000,1171786.33837800,5673
1663459200000,2022-09-18 00:00:00,LUNA/USDT,3.07690000,3.08280000,2.95000000,3.04720000,1290081.57000000,3875933.31425000,17020
1663455600000,2022-09-17 23:00:00,LUNA/USDT,3.05420000,3.10000000,3.04680000,3.07740000,308354.95000000,947858.32099500,4299
1663452000000,2022-09-17 22:00:00,LUNA/USDT,3.05630000,3.05980000,3.01180000,3.05420000,289130.83000000,877648.80822300,4279
1663448400000,2022-09-17 21:00:00,LUNA/USDT,3.09000000,3.09140000,3.03330000,3.05660000,351499.58000000,1073784.02157700,4868
1663444800000,2022-09-17 20:00:00,LUNA/USDT,3.10340000,3.11730000,3.04390000,3.08940000,500647.99000000,1540123.16244100,6056
1663441200000,2022-09-17 19:00:00,LUNA/USDT,3.11060000,3.13020000,3.08440000,3.10370000,530569.08000000,1649076.18651700,6452
1663437600000,2022-09-17 18:00:00,LUNA/USDT,3.17570000,3.20840000,3.08710000,3.11150000,1206496.27000000,3772122.07819000,12792
1663434000000,2022-09-17 17:00:00,LUNA/USDT,3.16760000,3.19010000,3.06240000,3.17700000,1391837.61000000,4347983.01881800,15517
1663430400000,2022-09-17 16:00:00,LUNA/USDT,3.10930000,3.24000000,2.94500000,3.16600000,2276715.76000000,7055755.30088000,25089
1663426800000,2022-09-17 15:00:00,LUNA/USDT,3.09640000,3.16420000,3.07000000,3.10850000,1006018.38000000,3140488.20794400,10377
1663423200000,2022-09-17 14:00:00,LUNA/USDT,3.08950000,3.11000000,3.02580000,3.09670000,764929.29000000,2345145.94031600,8812
1663419600000,2022-09-17 13:00:00,LUNA/USDT,3.10420000,3.13480000,3.06120000,3.08880000,875612.74000000,2710348.79034900,11010
1663416000000,2022-09-17 12:00:00,LUNA/USDT,3.13600000,3.15000000,3.03350000,3.10450000,1073414.52000000,3327325.00791000,14071
1663412400000,2022-09-17 11:00:00,LUNA/USDT,3.15400000,3.19130000,3.10200000,3.13560000,893159.79000000,2808858.84204100,10412
1663408800000,2022-09-17 10:00:00,LUNA/USDT,3.14490000,3.17250000,3.08770000,3.15410000,840877.36000000,2641286.44277400,10396
1663405200000,2022-09-17 09:00:00,LUNA/USDT,3.16520000,3.18250000,3.11350000,3.14490000,797528.28000000,2511818.59991800,10898
1663401600000,2022-09-17 08:00:00,LUNA/USDT,3.20180000,3.24000000,3.13180000,3.16500000,1648367.43000000,5237135.08082000,19225
1663398000000,2022-09-17 07:00:00,LUNA/USDT,3.07090000,3.26150000,3.07070000,3.20180000,2067631.19000000,6542525.94844200,25893
1663394400000,2022-09-17 06:00:00,LUNA/USDT,3.02660000,3.10480000,2.98270000,3.07150000,1040442.56000000,3172901.74524300,13100
1663390800000,2022-09-17 05:00:00,LUNA/USDT,3.11030000,3.11600000,3.02140000,3.02700000,1303584.62000000,3986552.87007200,15153
1663387200000,2022-09-17 04:00:00,LUNA/USDT,3.03510000,3.12490000,3.00180000,3.11150000,1223398.58000000,3747752.09899300,15189
1663383600000,2022-09-17 03:00:00,LUNA/USDT,3.04970000,3.08990000,3.01230000,3.03500000,1244665.38000000,3789028.51975700,17173
1663380000000,2022-09-17 02:00:00,LUNA/USDT,2.99860000,3.06470000,2.99530000,3.04890000,827336.60000000,2508084.05330000,12008
1663376400000,2022-09-17 01:00:00,LUNA/USDT,2.95350000,3.02800000,2.93740000,2.99920000,970572.29000000,2891305.90217900,12181
1663372800000,2022-09-17 00:00:00,LUNA/USDT,3.07460000,3.09610000,2.90210000,2.95410000,1779416.66000000,5313599.34875600,23570
1663369200000,2022-09-16 23:00:00,LUNA/USDT,3.19860000,3.20790000,3.00260000,3.07590000,1416456.31000000,4354462.17202700,16756
1663365600000,2022-09-16 22:00:00,LUNA/USDT,3.24070000,3.27800000,3.16390000,3.19990000,1092660.67000000,3515221.81453000,11582
1663362000000,2022-09-16 21:00:00,LUNA/USDT,3.19350000,3.35000000,3.16230000,3.24070000,1334026.76000000,4308132.20273200,13586
1663358400000,2022-09-16 20:00:00,LUNA/USDT,3.16250000,3.25920000,3.13040000,3.19510000,1236135.75000000,3948811.25225600,14871
1663354800000,2022-09-16 19:00:00,LUNA/USDT,3.25130000,3.25430000,3.08890000,3.16290000,2144830.65000000,6779726.08114900,18794
1663351200000,2022-09-16 18:00:00,LUNA/USDT,3.38430000,3.38710000,3.16230000,3.25100000,3789343.79000000,12258376.58120200,38741
1663347600000,2022-09-16 17:00:00,LUNA/USDT,2.85920000,3.48260000,2.85660000,3.38330000,7192193.75000000,22704027.63798800,71790
1663344000000,2022-09-16 16:00:00,LUNA/USDT,2.86750000,2.90000000,2.78550000,2.85820000,1108406.43000000,3150753.60973300,11682
1663340400000,2022-09-16 15:00:00,LUNA/USDT,2.83690000,2.89840000,2.80080000,2.86860000,1319501.66000000,3748626.57649100,13556
1663336800000,2022-09-16 14:00:00,LUNA/USDT,2.68520000,2.92850000,2.67750000,2.83640000,2283724.40000000,6441836.95737000,22199
1663333200000,2022-09-16 13:00:00,LUNA/USDT,2.71960000,2.73620000,2.63890000,2.68590000,984183.27000000,2655812.17689600,11260
1663329600000,2022-09-16 12:00:00,LUNA/USDT,2.74830000,2.76480000,2.71090000,2.71950000,933872.32000000,2557469.80813600,11303
1663326000000,2022-09-16 11:00:00,LUNA/USDT,2.69210000,2.76950000,2.66810000,2.74840000,958353.18000000,2612381.92606200,11669
1663322400000,2022-09-16 10:00:00,LUNA/USDT,2.78470000,2.78750000,2.64170000,2.69150000,1680666.14000000,4536902.38880300,17625
1663318800000,2022-09-16 09:00:00,LUNA/USDT,2.83260000,2.85800000,2.75410000,2.78460000,863828.20000000,2417060.28398900,11068
1663315200000,2022-09-16 08:00:00,LUNA/USDT,2.86730000,2.87310000,2.80760000,2.83200000,971985.34000000,2764895.20060700,12096
1663311600000,2022-09-16 07:00:00,LUNA/USDT,2.87360000,2.89840000,2.86610000,2.86720000,538157.10000000,1550052.74714700,6040
1663308000000,2022-09-16 06:00:00,LUNA/USDT,2.83000000,2.90360000,2.82800000,2.87270000,1457660.34000000,4194624.53877400,14378
1663304400000,2022-09-16 05:00:00,LUNA/USDT,2.88100000,2.88810000,2.76960000,2.83000000,1716992.34000000,4863273.83974300,17923
1663300800000,2022-09-16 04:00:00,LUNA/USDT,2.83840000,2.92330000,2.81660000,2.88020000,814918.88000000,2333526.65650300,10315
1663297200000,2022-09-16 03:00:00,LUNA/USDT,2.89120000,2.90080000,2.83240000,2.83780000,650988.03000000,1865029.64337000,9073
1663293600000,2022-09-16 02:00:00,LUNA/USDT,2.90400000,2.92810000,2.85650000,2.88910000,696692.37000000,2016021.01847400,10531
1663290000000,2022-09-16 01:00:00,LUNA/USDT,2.90540000,2.99240000,2.85120000,2.90450000,2345487.48000000,6849912.90689300,27625
1663286400000,2022-09-16 00:00:00,LUNA/USDT,2.72800000,2.93010000,2.69140000,2.90760000,1611190.10000000,4541599.34155900,19941
1663282800000,2022-09-15 23:00:00,LUNA/USDT,2.73670000,2.77080000,2.71010000,2.72690000,763591.95000000,2095675.20174300,8836
1663279200000,2022-09-15 22:00:00,LUNA/USDT,2.73150000,2.78270000,2.68400000,2.73760000,607504.68000000,1655524.04689200,7054
1663275600000,2022-09-15 21:00:00,LUNA/USDT,2.66180000,2.76030000,2.65810000,2.73330000,536147.87000000,1458740.25292100,6768
1663272000000,2022-09-15 20:00:00,LUNA/USDT,2.66760000,2.69940000,2.65550000,2.66340000,398390.88000000,1066463.63516400,4873
1663268400000,2022-09-15 19:00:00,LUNA/USDT,2.68460000,2.70000000,2.62090000,2.66720000,739370.11000000,1969130.41113200,9229
1663264800000,2022-09-15 18:00:00,LUNA/USDT,2.73860000,2.75810000,2.65780000,2.68400000,849026.58000000,2291761.96451700,10316
1663261200000,2022-09-15 17:00:00,LUNA/USDT,2.75170000,2.77790000,2.70440000,2.73910000,855048.18000000,2341905.98299200,8503
1663257600000,2022-09-15 16:00:00,LUNA/USDT,2.75180000,2.79820000,2.71790000,2.75230000,743913.52000000,2050346.11710100,8680
1663254000000,2022-09-15 15:00:00,LUNA/USDT,2.70000000,2.78170000,2.65920000,2.75450000,2015744.25000000,5474227.61562700,19707
1663250400000,2022-09-15 14:00:00,LUNA/USDT,2.93530000,2.94190000,2.63500000,2.70290000,2735563.19000000,7565713.48669400,22434
1663246800000,2022-09-15 13:00:00,LUNA/USDT,2.90810000,2.95390000,2.86530000,2.93430000,694130.05000000,2018730.95477500,7410
1663243200000,2022-09-15 12:00:00,LUNA/USDT,2.94040000,2.94460000,2.83760000,2.90720000,1127429.25000000,3263774.93040200,11689
1663239600000,2022-09-15 11:00:00,LUNA/USDT,2.93960000,2.98370000,2.90890000,2.94030000,743876.74000000,2193550.95805200,8621
1663236000000,2022-09-15 10:00:00,LUNA/USDT,2.91750000,2.96460000,2.88070000,2.94040000,806701.88000000,2367280.68077500,10463
1663232400000,2022-09-15 09:00:00,LUNA/USDT,3.01490000,3.02900000,2.89550000,2.91830000,1028740.19000000,3055823.67920100,12903
1663228800000,2022-09-15 08:00:00,LUNA/USDT,3.09000000,3.09090000,2.96250000,3.01520000,1961895.82000000,5934900.78966100,19707
1663225200000,2022-09-15 07:00:00,LUNA/USDT,3.06830000,3.13300000,3.01700000,3.09070000,2046935.71000000,6301678.49815100,22579
1663221600000,2022-09-15 06:00:00,LUNA/USDT,3.03210000,3.18000000,2.92780000,3.06980000,2371507.93000000,7214406.63349900,25773
1663218000000,2022-09-15 05:00:00,LUNA/USDT,2.87400000,3.09700000,2.87350000,3.03210000,2507147.00000000,7512664.28188300,26638
1663214400000,2022-09-15 04:00:00,LUNA/USDT,2.89130000,2.92000000,2.82300000,2.87390000,763997.31000000,2194083.75084900,10206
1663210800000,2022-09-15 03:00:00,LUNA/USDT,2.84360000,2.92710000,2.77620000,2.89040000,1260570.18000000,3616860.81142800,14145
1663207200000,2022-09-15 02:00:00,LUNA/USDT,2.96950000,3.01900000,2.83430000,2.83750000,857474.97000000,2528392.05020000,11515
1663203600000,2022-09-15 01:00:00,LUNA/USDT,2.97220000,3.02000000,2.86420000,2.96990000,1095325.16000000,3227137.31629500,15980
1663200000000,2022-09-15 00:00:00,LUNA/USDT,3.03000000,3.09000000,2.94430000,2.97090000,1251881.66000000,3763414.53384200,17702
1663196400000,2022-09-14 23:00:00,LUNA/USDT,3.07820000,3.08550000,2.88350000,3.03350000,1299378.81000000,3858962.13332400,15426
1663192800000,2022-09-14 22:00:00,LUNA/USDT,3.09620000,3.12500000,3.05290000,3.08010000,540530.43000000,1667059.38567600,7126
1663189200000,2022-09-14 21:00:00,LUNA/USDT,3.08320000,3.11000000,3.01030000,3.09690000,681212.87000000,2084010.69017000,7773
1663185600000,2022-09-14 20:00:00,LUNA/USDT,3.09800000,3.18990000,3.06010000,3.08310000,1080617.27000000,3359269.71238700,12984
1663182000000,2022-09-14 19:00:00,LUNA/USDT,3.03090000,3.15000000,3.02790000,3.09710000,1148073.24000000,3547108.83576200,13996
1663178400000,2022-09-14 18:00:00,LUNA/USDT,3.07040000,3.08000000,2.94990000,3.03310000,1976137.04000000,5941625.88926300,21288
1663174800000,2022-09-14 17:00:00,LUNA/USDT,3.12340000,3.18620000,3.02510000,3.07070000,1611627.75000000,4986812.35883700,19408
1663171200000,2022-09-14 16:00:00,LUNA/USDT,2.89440000,3.28430000,2.81120000,3.12330000,6275623.47000000,19353430.33115700,58973
1663167600000,2022-09-14 15:00:00,LUNA/USDT,2.87730000,2.98210000,2.85800000,2.89450000,2143151.10000000,6240596.24514000,22180
1663164000000,2022-09-14 14:00:00,LUNA/USDT,2.81720000,3.06120000,2.78000000,2.87760000,3048235.92000000,8848027.22150200,28853
1663160400000,2022-09-14 13:00:00,LUNA/USDT,2.91570000,2.92460000,2.67500000,2.81940000,2700669.65000000,7559744.53186600,29980
1663156800000,2022-09-14 12:00:00,LUNA/USDT,2.87570000,2.98000000,2.81580000,2.91530000,3164451.81000000,9152138.21243300,32447
1663153200000,2022-09-14 11:00:00,LUNA/USDT,2.91680000,2.92820000,2.80890000,2.87670000,2529500.17000000,7251028.18500500,28358
1663149600000,2022-09-14 10:00:00,LUNA/USDT,2.84000000,3.00000000,2.77410000,2.91650000,4346151.76000000,12570456.67272400,46608
1663146000000,2022-09-14 09:00:00,LUNA/USDT,2.83720000,3.20000000,2.62110000,2.84000000,8333892.38000000,24177826.00940800,78146
1663142400000,2022-09-14 08:00:00,LUNA/USDT,2.61830000,2.99340000,2.50730000,2.83270000,11648351.36000000,32400343.92735000,103245
1663138800000,2022-09-14 07:00:00,LUNA/USDT,3.27880000,3.44400000,2.23510000,2.62110000,16780094.65000000,47561912.60254700,146583
1663135200000,2022-09-14 06:00:00,LUNA/USDT,4.10610000,4.14220000,3.25860000,3.27680000,10809778.31000000,39067145.42292600,124922
1663131600000,2022-09-14 05:00:00,LUNA/USDT,4.37980000,4.41140000,4.10000000,4.10700000,1804777.90000000,7679689.50481000,22897
1663128000000,2022-09-14 04:00:00,LUNA/USDT,4.35970000,4.45880000,4.32320000,4.37920000,1278159.79000000,5611762.30409000,17642
1663124400000,2022-09-14 03:00:00,LUNA/USDT,4.37310000,4.44770000,4.32730000,4.35940000,929127.58000000,4068434.45945500,13474
1663120800000,2022-09-14 02:00:00,LUNA/USDT,4.36580000,4.42970000,4.28710000,4.37740000,1246883.35000000,5444562.73044000,17540
1663117200000,2022-09-14 01:00:00,LUNA/USDT,4.40530000,4.52220000,4.33400000,4.36740000,1718987.67000000,7589346.95869500,24337
1663113600000,2022-09-14 00:00:00,LUNA/USDT,4.15490000,4.46600000,4.10600000,4.40050000,3101754.46000000,13499863.07784300,39442
1663110000000,2022-09-13 23:00:00,LUNA/USDT,4.15600000,4.18880000,4.05680000,4.15390000,769365.95000000,3180170.42561900,9553
1663106400000,2022-09-13 22:00:00,LUNA/USDT,4.15200000,4.22000000,4.07500000,4.15760000,719202.25000000,2991892.83870400,11132
1663102800000,2022-09-13 21:00:00,LUNA/USDT,4.17020000,4.22000000,4.10620000,4.15220000,634431.78000000,2644938.30597900,10352
1663099200000,2022-09-13 20:00:00,LUNA/USDT,4.21470000,4.24450000,4.15660000,4.17020000,555038.90000000,2328877.00118200,8388
1663095600000,2022-09-13 19:00:00,LUNA/USDT,4.21050000,4.29000000,4.09750000,4.21400000,923802.28000000,3887746.12508000,14065
1663092000000,2022-09-13 18:00:00,LUNA/USDT,4.36000000,4.36470000,4.15680000,4.21080000,1640691.84000000,6933831.77937800,21130
1663088400000,2022-09-13 17:00:00,LUNA/USDT,4.41040000,4.44670000,4.30290000,4.36000000,1150532.13000000,5037129.32296500,17787
1663084800000,2022-09-13 16:00:00,LUNA/USDT,4.44420000,4.54500000,4.33010000,4.41090000,2612472.63000000,11544189.82270600,33211
1663081200000,2022-09-13 15:00:00,LUNA/USDT,4.24590000,4.68660000,4.23260000,4.44630000,4637273.27000000,20915630.68620100,50614
1663077600000,2022-09-13 14:00:00,LUNA/USDT,4.17210000,4.47210000,4.08180000,4.24900000,2970031.18000000,12758614.96404800,33911
1663074000000,2022-09-13 13:00:00,LUNA/USDT,3.91210000,4.18700000,3.90420000,4.16970000,2991496.46000000,12154824.11612100,34343
1663070400000,2022-09-13 12:00:00,LUNA/USDT,4.42460000,4.43620000,3.82100000,3.91010000,4247032.65000000,17420603.91414500,49847
1663066800000,2022-09-13 11:00:00,LUNA/USDT,4.45260000,4.48450000,4.36820000,4.42560000,1200603.91000000,5322362.20744500,16347
1663063200000,2022-09-13 10:00:00,LUNA/USDT,4.55210000,4.56540000,4.42300000,4.44990000,1293421.27000000,5806439.96617300,17586
1663059600000,2022-09-13 09:00:00,LUNA/USDT,4.36260000,4.69880000,4.35760000,4.55050000,4291106.61000000,19628608.59608700,49907
1663056000000,2022-09-13 08:00:00,LUNA/USDT,4.24260000,4.41000000,4.20710000,4.36110000,1516954.19000000,6529298.47953400,21164
1663052400000,2022-09-13 07:00:00,LUNA/USDT,4.29160000,4.32000000,4.20270000,4.24090000,1481771.05000000,6330041.42631000,18981
1663048800000,2022-09-13 06:00:00,LUNA/USDT,4.32530000,4.49440000,4.28020000,4.29360000,2353866.59000000,10274291.55492000,29964
1663045200000,2022-09-13 05:00:00,LUNA/USDT,4.12370000,4.42000000,4.10610000,4.32480000,2457544.81000000,10546715.03393300,29421
1663041600000,2022-09-13 04:00:00,LUNA/USDT,4.21640000,4.25110000,4.06200000,4.12660000,1162070.20000000,4860058.23318600,15975
1663038000000,2022-09-13 03:00:00,LUNA/USDT,4.25150000,4.38690000,4.18600000,4.21710000,1805823.89000000,7756379.34128300,27111
1663034400000,2022-09-13 02:00:00,LUNA/USDT,4.20810000,4.36800000,4.12730000,4.25140000,1883831.40000000,7969128.90836700,27317
1663030800000,2022-09-13 01:00:00,LUNA/USDT,4.05100000,4.27530000,4.05100000,4.20950000,2002263.97000000,8353185.20956200,30393
1663027200000,2022-09-13 00:00:00,LUNA/USDT,4.02470000,4.11370000,3.86860000,4.05220000,1533401.58000000,6134499.30903800,25896
1663023600000,2022-09-12 23:00:00,LUNA/USDT,4.09560000,4.14490000,3.90850000,4.02360000,1486726.81000000,5988448.99634700,21063
1663020000000,2022-09-12 22:00:00,LUNA/USDT,4.14120000,4.24270000,4.04410000,4.09880000,971088.02000000,4013651.60002100,14663
1663016400000,2022-09-12 21:00:00,LUNA/USDT,4.23450000,4.24550000,4.10580000,4.14350000,1154661.60000000,4794994.72202800,14475
1663012800000,2022-09-12 20:00:00,LUNA/USDT,4.42000000,4.42600000,4.17000000,4.23340000,2475172.96000000,10588993.74919200,24210
1663009200000,2022-09-12 19:00:00,LUNA/USDT,4.09500000,4.44580000,4.03480000,4.42000000,2127277.35000000,8977251.88115700,24616
1663005600000,2022-09-12 18:00:00,LUNA/USDT,4.22470000,4.25000000,4.05030000,4.09390000,1832588.02000000,7647468.36140400,22110
1663002000000,2022-09-12 17:00:00,LUNA/USDT,4.28290000,4.38660000,4.11360000,4.22270000,3648931.48000000,15591975.71334600,39715
1662998400000,2022-09-12 16:00:00,LUNA/USDT,4.12220000,4.34430000,3.78560000,4.27960000,7150653.60000000,28853816.79026000,76210
1662994800000,2022-09-12 15:00:00,LUNA/USDT,4.60040000,4.60210000,3.93700000,4.12670000,7766928.28000000,32513431.63332400,82404
1662991200000,2022-09-12 14:00:00,LUNA/USDT,4.64270000,4.70540000,4.53300000,4.60030000,2177639.70000000,10092210.29592700,30966
1662987600000,2022-09-12 13:00:00,LUNA/USDT,4.78690000,4.86950000,4.56000000,4.64310000,2732284.25000000,12932662.21410200,34926
1662984000000,2022-09-12 12:00:00,LUNA/USDT,4.81080000,4.90000000,4.75160000,4.78840000,1342463.87000000,6465895.82134400,21570
1662980400000,2022-09-12 11:00:00,LUNA/USDT,4.92790000,4.93850000,4.66920000,4.81110000,1888838.03000000,9056558.84670900,29664
1662976800000,2022-09-12 10:00:00,LUNA/USDT,4.94270000,4.99080000,4.86730000,4.92950000,1199865.76000000,5915956.14991400,18548
1662973200000,2022-09-12 09:00:00,LUNA/USDT,4.89670000,4.99390000,4.83360000,4.94140000,1939657.78000000,9550347.60533500,30350
1662969600000,2022-09-12 08:00:00,LUNA/USDT,5.28630000,5.29850000,4.79790000,4.89610000,3881124.74000000,19408389.32210800,54232
1662966000000,2022-09-12 07:00:00,LUNA/USDT,5.19820000,5.35490000,5.15000000,5.28550000,1666206.15000000,8753302.42109400,24601
1662962400000,2022-09-12 06:00:00,LUNA/USDT,5.28290000,5.34160000,5.16000000,5.19810000,1056412.62000000,5566619.43750500,18710
1662958800000,2022-09-12 05:00:00,LUNA/USDT,5.24600000,5.37880000,5.22860000,5.28010000,1128602.22000000,5994610.30649200,20616
1662955200000,2022-09-12 04:00:00,LUNA/USDT,5.20660000,5.30060000,5.20100000,5.24890000,994875.08000000,5226534.94741700,17060
1662951600000,2022-09-12 03:00:00,LUNA/USDT,5.19970000,5.33000000,5.14320000,5.20650000,1892595.81000000,9892761.50838800,28558
1662948000000,2022-09-12 02:00:00,LUNA/USDT,5.65050000,5.73700000,5.05000000,5.20000000,3356466.12000000,17867929.11727200,45354
1662944400000,2022-09-12 01:00:00,LUNA/USDT,5.60100000,5.76600000,5.51510000,5.65150000,1603102.59000000,8992731.08105300,21235
1662940800000,2022-09-12 00:00:00,LUNA/USDT,5.72920000,5.88000000,5.59210000,5.60230000,1349817.51000000,7757338.23547800,23286
1662937200000,2022-09-11 23:00:00,LUNA/USDT,5.62210000,5.79460000,5.57710000,5.73000000,1031594.24000000,5867555.78260000,15406
1662933600000,2022-09-11 22:00:00,LUNA/USDT,5.48030000,5.68180000,5.48030000,5.62090000,867316.82000000,4848859.42405600,12928
1662930000000,2022-09-11 21:00:00,LUNA/USDT,5.44550000,5.60820000,5.44310000,5.47510000,814965.69000000,4505433.18421200,14053
1662926400000,2022-09-11 20:00:00,LUNA/USDT,5.65350000,5.65650000,5.33500000,5.44220000,1463998.52000000,8006262.72073500,23685
1662922800000,2022-09-11 19:00:00,LUNA/USDT,5.58580000,5.69600000,5.54000000,5.65400000,659414.34000000,3710152.99238500,13483
1662919200000,2022-09-11 18:00:00,LUNA/USDT,5.61780000,5.66000000,5.53700000,5.58430000,846992.30000000,4741431.31105700,15696
1662915600000,2022-09-11 17:00:00,LUNA/USDT,5.71760000,5.72970000,5.53520000,5.61770000,1070645.63000000,6022561.56753500,19755
1662912000000,2022-09-11 16:00:00,LUNA/USDT,5.59520000,5.92000000,5.51000000,5.71650000,2259653.91000000,12908693.04630500,39043
1662908400000,2022-09-11 15:00:00,LUNA/USDT,5.47000000,5.66580000,5.38810000,5.59510000,1919052.41000000,10637258.50077900,32465
1662904800000,2022-09-11 14:00:00,LUNA/USDT,5.55000000,5.69650000,5.44510000,5.47130000,1809424.50000000,10098905.09276200,32015
1662901200000,2022-09-11 13:00:00,LUNA/USDT,5.61630000,5.76000000,5.26790000,5.55100000,4388966.40000000,24270199.00789900,73507
1662897600000,2022-09-11 12:00:00,LUNA/USDT,6.11550000,6.14330000,5.61630000,5.62020000,2862626.77000000,16971471.37269000,49489
1662894000000,2022-09-11 11:00:00,LUNA/USDT,6.20620000,6.22970000,6.09000000,6.11730000,948698.44000000,5837347.12006200,17845
1662890400000,2022-09-11 10:00:00,LUNA/USDT,6.14340000,6.25000000,6.03000000,6.20620000,1182498.13000000,7249134.74955700,21272
1662886800000,2022-09-11 09:00:00,LUNA/USDT,6.15240000,6.25000000,6.06780000,6.14340000,1328419.11000000,8194313.93502400,24182
1662883200000,2022-09-11 08:00:00,LUNA/USDT,6.11620000,6.37490000,6.11420000,6.15240000,2862381.32000000,17927878.32277800,43900
1662879600000,2022-09-11 07:00:00,LUNA/USDT,6.10400000,6.16270000,5.97000000,6.11680000,1748773.17000000,10653894.41589400,27306
1662876000000,2022-09-11 06:00:00,LUNA/USDT,6.17180000,6.18110000,5.93490000,6.10550000,2210589.03000000,13441081.94294300,34185
1662872400000,2022-09-11 05:00:00,LUNA/USDT,6.21930000,6.23330000,5.88420000,6.17180000,3186010.07000000,19400355.36615400,44368
1662868800000,2022-09-11 04:00:00,LUNA/USDT,6.52400000,6.57140000,6.09560000,6.21920000,3276756.96000000,20828863.74053800,46798
1662865200000,2022-09-11 03:00:00,LUNA/USDT,6.40140000,7.04000000,6.37560000,6.52110000,6174738.02000000,41495933.73298000,78568
1662861600000,2022-09-11 02:00:00,LUNA/USDT,6.30830000,6.51300000,6.21280000,6.40230000,1522401.97000000,9664217.13704300,25316
1662858000000,2022-09-11 01:00:00,LUNA/USDT,6.39000000,6.57490000,6.23330000,6.31020000,2350954.67000000,15052546.91961100,34409
1662854400000,2022-09-11 00:00:00,LUNA/USDT,6.41920000,6.50000000,6.06060000,6.38830000,3236256.15000000,20286369.66681400,52565
1662850800000,2022-09-10 23:00:00,LUNA/USDT,6.34010000,6.67470000,6.23010000,6.42060000,4143928.45000000,26877852.15616100,62648
1662847200000,2022-09-10 22:00:00,LUNA/USDT,5.97370000,6.49000000,5.96760000,6.33830000,2153399.35000000,13381110.19911200,37035
1662843600000,2022-09-10 21:00:00,LUNA/USDT,5.93430000,6.04990000,5.90550000,5.97450000,776051.14000000,4634886.88154800,16225
