https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume JAR,Volume USDT
1655078400,2022-06-13 00:00:00,JAR/USDT,0.002326,0.002372,0.002043,0.002175,14873206.60357258,32478.20424699159486
1654992000,2022-06-12 00:00:00,JAR/USDT,0.002431,0.002672,0.00199,0.002326,55843841.39173944,130843.23493952531884
1654905600,2022-06-11 00:00:00,JAR/USDT,0.00286,0.003589,0.002345,0.002431,97960376.35566559,282307.1743904405894
1654819200,2022-06-10 00:00:00,JAR/USDT,0.002239,0.004116,0.002212,0.002876,219567424.95376759,671700.00856471082493
1654732800,2022-06-09 00:00:00,JAR/USDT,0.002432,0.002463,0.002188,0.002253,4060010.07607693,9299.87234766217797
1654646400,2022-06-08 00:00:00,JAR/USDT,0.002499,0.002599,0.002246,0.002419,11078927.70556123,26182.42286176728735
1654560000,2022-06-07 00:00:00,JAR/USDT,0.00236,0.002796,0.00219,0.002499,38439167.79065259,97249.48993088892803
1654473600,2022-06-06 00:00:00,JAR/USDT,0.002253,0.002451,0.002144,0.002372,13975998.67432166,32277.87284566883335
1654387200,2022-06-05 00:00:00,JAR/USDT,0.002016,0.003,0.002016,0.002254,83446265.96016634,202598.89537368535316
1654300800,2022-06-04 00:00:00,JAR/USDT,0.001931,0.002776,0.00193,0.002016,26197272.07345768,55528.03362228898846
1654214400,2022-06-03 00:00:00,JAR/USDT,0.001994,0.002004,0.001873,0.001927,2108402.76345719,4086.22886043628549
1654128000,2022-06-02 00:00:00,JAR/USDT,0.001853,0.002111,0.00185,0.002009,3676888.76204943,7304.60573701951399
1654041600,2022-06-01 00:00:00,JAR/USDT,0.00209,0.002104,0.00185,0.001879,6432586.19316387,12881.65143690913938
1653955200,2022-05-31 00:00:00,JAR/USDT,0.002151,0.002367,0.002021,0.002105,17865052.4150601,39307.54598200679571
1653868800,2022-05-30 00:00:00,JAR/USDT,0.001944,0.002231,0.0019,0.00215,11886603.85925617,24553.89591340608152
1653782400,2022-05-29 00:00:00,JAR/USDT,0.00197,0.002118,0.001939,0.001978,6380734.51089973,12804.61626971565148
1653696000,2022-05-28 00:00:00,JAR/USDT,0.001879,0.003136,0.00181,0.001982,81772054.17403863,195424.68651079692293
1653609600,2022-05-27 00:00:00,JAR/USDT,0.001774,0.001953,0.001723,0.001845,7978557.47272527,14499.08235913778749
1653523200,2022-05-26 00:00:00,JAR/USDT,0.00201,0.002072,0.0017,0.001774,11170729.18437222,20873.01743963241111
1653436800,2022-05-25 00:00:00,JAR/USDT,0.002166,0.002182,0.001941,0.00201,9300641.82798572,18934.52224272404587
1653350400,2022-05-24 00:00:00,JAR/USDT,0.002258,0.002431,0.00212,0.002167,16051220.26440431,36012.10510487630323
1653264000,2022-05-23 00:00:00,JAR/USDT,0.002216,0.0038,0.002132,0.002258,155701998.92647038,428457.86192799817512
1653177600,2022-05-22 00:00:00,JAR/USDT,0.001732,0.004299,0.001576,0.002216,190096247.46462818,547163.85483907861606
1653091200,2022-05-21 00:00:00,JAR/USDT,0.001545,0.002077,0.001529,0.001723,18066058.07746181,32478.52378761476053
1653004800,2022-05-20 00:00:00,JAR/USDT,0.001687,0.001796,0.001515,0.001592,13068694.22720023,21588.40998138389996
1652918400,2022-05-19 00:00:00,JAR/USDT,0.001506,0.00172,0.00147,0.001686,12090943.4930258,19585.47520075450424
1652832000,2022-05-18 00:00:00,JAR/USDT,0.001708,0.001719,0.001411,0.001499,6551482.71335544,10269.23437068146243
1652745600,2022-05-17 00:00:00,JAR/USDT,0.001474,0.001927,0.001463,0.001704,24114775.2335414,41271.03359813463915
1652659200,2022-05-16 00:00:00,JAR/USDT,0.001589,0.001665,0.001405,0.001452,15336805.66875906,23649.51914463367328
1652572800,2022-05-15 00:00:00,JAR/USDT,0.001507,0.001665,0.001465,0.001631,7818362.70640083,12321.00845126680231
1652486400,2022-05-14 00:00:00,JAR/USDT,0.001437,0.001527,0.001381,0.001527,1928570.76229822,2799.35493283511517
1652400000,2022-05-13 00:00:00,JAR/USDT,0.001167,0.001563,0.001125,0.00148,12786178.56331591,17015.39450106710343
1652313600,2022-05-12 00:00:00,JAR/USDT,0.001613,0.001714,0.001106,0.001157,8860072.9008139,11461.03462624702031
1652227200,2022-05-11 00:00:00,JAR/USDT,0.00221,0.002237,0.001548,0.001612,8966180.39675041,17853.29626926473896
1652140800,2022-05-10 00:00:00,JAR/USDT,0.00236,0.002585,0.002148,0.00221,8080192.24423431,19339.63925924191357
1652054400,2022-05-09 00:00:00,JAR/USDT,0.002285,0.003301,0.002249,0.002361,59421761.57995535,162585.08087334905907
1651968000,2022-05-08 00:00:00,JAR/USDT,0.002534,0.002571,0.002101,0.002285,4912517.16372032,11377.41584036314091
1651881600,2022-05-07 00:00:00,JAR/USDT,0.002673,0.002673,0.002466,0.002509,2703216.52227301,6898.46985883647873
1651795200,2022-05-06 00:00:00,JAR/USDT,0.002721,0.002759,0.00258,0.002673,2524040.07744888,6733.2104179839011
1651708800,2022-05-05 00:00:00,JAR/USDT,0.003287,0.003298,0.00263,0.002721,5350244.16098104,15667.08323293435706
1651622400,2022-05-04 00:00:00,JAR/USDT,0.003086,0.003369,0.003011,0.003275,3724273.19070608,11887.54575375398672
1651536000,2022-05-03 00:00:00,JAR/USDT,0.0032,0.003305,0.003018,0.003086,2433855.24431939,7765.26610203614388
1651449600,2022-05-02 00:00:00,JAR/USDT,0.003449,0.003488,0.003164,0.00321,4083656.41996003,13488.56078928074353
1651363200,2022-05-01 00:00:00,JAR/USDT,0.003166,0.003547,0.003086,0.003436,5026973.70331398,17183.53948193967711
1651276800,2022-04-30 00:00:00,JAR/USDT,0.00347,0.00349,0.00315,0.003155,2104706.03467586,7039.18341821945818
1651190400,2022-04-29 00:00:00,JAR/USDT,0.003706,0.003716,0.003388,0.003485,2680880.82672587,9451.99634006010531
1651104000,2022-04-28 00:00:00,JAR/USDT,0.003652,0.003808,0.003564,0.003706,2775264.80208026,10187.78079871568533
1651017600,2022-04-27 00:00:00,JAR/USDT,0.003507,0.003724,0.003488,0.003652,2022044.3955,7287.7598436154964
1650931200,2022-04-26 00:00:00,JAR/USDT,0.003672,0.00376,0.003396,0.003526,7211748.38609131,26157.77766687379315
1650844800,2022-04-25 00:00:00,JAR/USDT,0.003584,0.00376,0.003458,0.003672,8379283.25468393,30111.71781885698132
1650758400,2022-04-24 00:00:00,JAR/USDT,0.003562,0.004399,0.003533,0.003584,24256711.35785991,94177.97288583457608
1650672000,2022-04-23 00:00:00,JAR/USDT,0.003606,0.003639,0.003457,0.003548,1745098.47329372,6168.7317544729595
1650585600,2022-04-22 00:00:00,JAR/USDT,0.00376,0.003827,0.003547,0.003606,3188112.72327767,11781.46322843423169
1650499200,2022-04-21 00:00:00,JAR/USDT,0.003793,0.003989,0.003721,0.003746,2092339.60866955,8074.25157362798875
1650412800,2022-04-20 00:00:00,JAR/USDT,0.003672,0.003919,0.003648,0.003766,2432456.63278306,9220.5817819506957
1650326400,2022-04-19 00:00:00,JAR/USDT,0.003724,0.003976,0.003658,0.003694,3563070.74445306,13566.98368118516365
1650240000,2022-04-18 00:00:00,JAR/USDT,0.003723,0.003822,0.00345,0.003724,6164878.98962712,22230.40039633632969
1650153600,2022-04-17 00:00:00,JAR/USDT,0.003834,0.004011,0.003602,0.003727,2483795.14924125,9405.79444616953083
1650067200,2022-04-16 00:00:00,JAR/USDT,0.003784,0.003879,0.003627,0.003832,2810117.0359113,10596.71815660461102
1649980800,2022-04-15 00:00:00,JAR/USDT,0.00365,0.00397,0.00365,0.003779,2161141.55682494,8212.887742536438
1649894400,2022-04-14 00:00:00,JAR/USDT,0.003905,0.004061,0.003595,0.003646,2026878.55840045,7750.17540537928719
1649808000,2022-04-13 00:00:00,JAR/USDT,0.003556,0.003986,0.00354,0.003905,3133607.81806576,11650.11808355173103
1649721600,2022-04-12 00:00:00,JAR/USDT,0.003673,0.003692,0.00345,0.003542,3518744.87722973,12686.32086499102532
1649635200,2022-04-11 00:00:00,JAR/USDT,0.004046,0.00407,0.00365,0.003673,4434923.49611229,16834.32737498577188
1649548800,2022-04-10 00:00:00,JAR/USDT,0.003912,0.004174,0.003869,0.004046,3134673.22768435,12535.46463365274514
1649462400,2022-04-09 00:00:00,JAR/USDT,0.003958,0.003985,0.003905,0.003919,859850.3264207,3386.22684357422409
1649376000,2022-04-08 00:00:00,JAR/USDT,0.004165,0.004199,0.00395,0.003969,3000999.55860129,12236.01211037907917
1649289600,2022-04-07 00:00:00,JAR/USDT,0.004361,0.004438,0.004041,0.004178,5649924.95731241,23684.57269374805726
1649203200,2022-04-06 00:00:00,JAR/USDT,0.00542,0.005518,0.004203,0.004361,12738573.88918419,59986.26658350289489
1649116800,2022-04-05 00:00:00,JAR/USDT,0.004696,0.005851,0.004695,0.00542,48932111.24117114,266169.69225418384043
1649030400,2022-04-04 00:00:00,JAR/USDT,0.004322,0.004997,0.004201,0.004696,8148223.04811081,37503.09840720175432
1648944000,2022-04-03 00:00:00,JAR/USDT,0.004346,0.004524,0.004314,0.004325,2793186.70615875,12352.94802408020922
1648857600,2022-04-02 00:00:00,JAR/USDT,0.00422,0.00449,0.00422,0.004359,2725283.0071891,11877.93952524065689
1648771200,2022-04-01 00:00:00,JAR/USDT,0.004119,0.004293,0.003989,0.004214,3539896.91983534,14787.18891030064267
1648684800,2022-03-31 00:00:00,JAR/USDT,0.0044,0.004529,0.004086,0.004115,8314196.581039,36145.64343706077602
1648598400,2022-03-30 00:00:00,JAR/USDT,0.004283,0.004542,0.004164,0.0044,3335920.37453814,14632.29654360280729
1648512000,2022-03-29 00:00:00,JAR/USDT,0.004392,0.004518,0.004246,0.004296,3910524.60020842,17277.20281832066421
1648425600,2022-03-28 00:00:00,JAR/USDT,0.004369,0.004673,0.004226,0.00439,3748266.61328136,16735.48876763880954
1648339200,2022-03-27 00:00:00,JAR/USDT,0.004296,0.004396,0.004005,0.004381,6699988.69333604,27959.88115580255636
1648252800,2022-03-26 00:00:00,JAR/USDT,0.004386,0.004554,0.004211,0.004299,5288858.13125487,22997.34530949927842
1648166400,2022-03-25 00:00:00,JAR/USDT,0.004627,0.004985,0.004328,0.004386,4342716.77983878,20436.41743476723356
1648080000,2022-03-24 00:00:00,JAR/USDT,0.004157,0.004907,0.004157,0.004637,8191206.28013496,37232.47042347626184
1647993600,2022-03-23 00:00:00,JAR/USDT,0.00406,0.004198,0.004026,0.004165,2629321.64318227,10863.98316806787882
1647907200,2022-03-22 00:00:00,JAR/USDT,0.004037,0.004191,0.004003,0.004072,3080093.02851162,12627.54583777407604
1647820800,2022-03-21 00:00:00,JAR/USDT,0.003989,0.004102,0.0039,0.004064,4354309.39544877,17329.7407911946766
1647734400,2022-03-20 00:00:00,JAR/USDT,0.004052,0.0053,0.0038,0.003991,32671099.61703912,138542.1905181697805
1647648000,2022-03-19 00:00:00,JAR/USDT,0.003868,0.004213,0.00378,0.00405,12845222.68235971,51481.40391761416445
1647561600,2022-03-18 00:00:00,JAR/USDT,0.003995,0.004069,0.003714,0.003872,11201217.91784549,43372.520091745213
1647475200,2022-03-17 00:00:00,JAR/USDT,0.003823,0.004088,0.003783,0.003974,3343365.67140676,12988.76181593275102
1647388800,2022-03-16 00:00:00,JAR/USDT,0.003775,0.003858,0.00371,0.003801,4195930.80322179,15726.76773640812695
1647302400,2022-03-15 00:00:00,JAR/USDT,0.003789,0.003899,0.003726,0.003774,1479732.94937563,5651.32962764471043
1647216000,2022-03-14 00:00:00,JAR/USDT,0.00371,0.004027,0.00371,0.003779,7209333.40544824,27297.43648718297899
1647129600,2022-03-13 00:00:00,JAR/USDT,0.003746,0.005705,0.003602,0.00371,21931298.41859575,94386.56166514597953
1647043200,2022-03-12 00:00:00,JAR/USDT,0.003725,0.00386,0.003639,0.003773,1722311.95581131,6403.86915060730428
1646956800,2022-03-11 00:00:00,JAR/USDT,0.003914,0.003948,0.003692,0.00372,2458351.46099404,9246.25758094208245
1646870400,2022-03-10 00:00:00,JAR/USDT,0.00385,0.003935,0.003677,0.003908,3004361.41110452,11349.65380123175806
1646784000,2022-03-09 00:00:00,JAR/USDT,0.003646,0.004044,0.003601,0.003854,5145556.7717631,19877.76917540267798
1646697600,2022-03-08 00:00:00,JAR/USDT,0.003842,0.004224,0.003619,0.003646,22020955.85715015,86920.88120319650169
1646611200,2022-03-07 00:00:00,JAR/USDT,0.003826,0.003958,0.003624,0.003866,4052840.12361243,15283.33895806162798
1646524800,2022-03-06 00:00:00,JAR/USDT,0.004322,0.004413,0.003667,0.003832,33841032.99866156,138049.04703135280273
1646438400,2022-03-05 00:00:00,JAR/USDT,0.00322,0.004899,0.003174,0.004317,70718444.92621809,291387.71209415105494
1646352000,2022-03-04 00:00:00,JAR/USDT,0.003628,0.003628,0.003143,0.003198,2650423.20668383,8853.15543426575402
1646265600,2022-03-03 00:00:00,JAR/USDT,0.003863,0.003962,0.00348,0.003632,4139118.76841894,15105.1441551080287
1646179200,2022-03-02 00:00:00,JAR/USDT,0.003865,0.004088,0.003713,0.003863,6401884.82374587,24797.27959739154031
1646092800,2022-03-01 00:00:00,JAR/USDT,0.004063,0.004198,0.003701,0.003862,12015439.85017208,46540.49151040243153
1646006400,2022-02-28 00:00:00,JAR/USDT,0.00306,0.0058,0.003003,0.004062,87466764.83123894,359950.13394074120929
1645920000,2022-02-27 00:00:00,JAR/USDT,0.003324,0.003332,0.003045,0.003087,1234157.90487604,4000.45624949337173
1645833600,2022-02-26 00:00:00,JAR/USDT,0.00333,0.003449,0.003292,0.003332,5008499.21090319,16956.92134821032487
1645747200,2022-02-25 00:00:00,JAR/USDT,0.003108,0.003448,0.003046,0.003302,1943559.83948209,6270.27059818669849
1645660800,2022-02-24 00:00:00,JAR/USDT,0.003378,0.003401,0.002842,0.003108,5258756.96639769,16023.37470777686573
1645574400,2022-02-23 00:00:00,JAR/USDT,0.003352,0.003616,0.003251,0.003378,2603388.47892225,8821.33063144583995
1645488000,2022-02-22 00:00:00,JAR/USDT,0.003476,0.003516,0.003323,0.003352,1542670.49562172,5256.57089988632072
1645401600,2022-02-21 00:00:00,JAR/USDT,0.003678,0.003789,0.003469,0.0035,1703354.75920143,6106.82262673316962
1645315200,2022-02-20 00:00:00,JAR/USDT,0.003778,0.003778,0.003607,0.003661,1141459.08591895,4193.46002604848928
1645228800,2022-02-19 00:00:00,JAR/USDT,0.003797,0.003797,0.003739,0.00379,985356.67170863,3707.30739931311633
1645142400,2022-02-18 00:00:00,JAR/USDT,0.003893,0.004004,0.003739,0.003799,2172475.68444554,8403.82569929269904
1645056000,2022-02-17 00:00:00,JAR/USDT,0.004214,0.004244,0.003821,0.003893,2292479.39012127,9292.91236302206583
1644969600,2022-02-16 00:00:00,JAR/USDT,0.00419,0.004342,0.00407,0.004217,2925534.10012291,12304.48880657447667
1644883200,2022-02-15 00:00:00,JAR/USDT,0.004048,0.004434,0.004028,0.004189,7079358.8932623,30124.39157114183793
1644796800,2022-02-14 00:00:00,JAR/USDT,0.003985,0.004069,0.003924,0.004028,2780139.00197463,11093.84579115400079
1644710400,2022-02-13 00:00:00,JAR/USDT,0.003914,0.004196,0.003882,0.003985,7625774.0233389,30750.07200951384862
1644624000,2022-02-12 00:00:00,JAR/USDT,0.004114,0.004209,0.003865,0.003952,2662265.31717362,10704.61077248020036
1644537600,2022-02-11 00:00:00,JAR/USDT,0.004478,0.004669,0.003991,0.004121,3307418.61758335,14430.08693908299685
1644451200,2022-02-10 00:00:00,JAR/USDT,0.004474,0.004788,0.004385,0.004478,4207927.48213409,19193.35050040271731
1644364800,2022-02-09 00:00:00,JAR/USDT,0.004616,0.004624,0.0044,0.004489,3193827.73034365,14320.14004098271035
1644278400,2022-02-08 00:00:00,JAR/USDT,0.005111,0.005143,0.004486,0.00461,3845829.90583852,18172.43402817177065
