https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FLUX,Volume BTC
1660608000,2022-08-16 00:00:00,FLUX/BTC,0.0000392,0.00004123,0.00003825,0.00003987,82054.325,3.252863770424
1660521600,2022-08-15 00:00:00,FLUX/BTC,0.00004334,0.00004414,0.00003921,0.00003921,130534.1599,5.42009365991
1660435200,2022-08-14 00:00:00,FLUX/BTC,0.00004509,0.00004883,0.00004172,0.00004316,312830.6146,14.134080045274
1660348800,2022-08-13 00:00:00,FLUX/BTC,0.00003747,0.00004933,0.00003747,0.00004522,685695.5857,30.508833093746
1660262400,2022-08-12 00:00:00,FLUX/BTC,0.00003172,0.00004042,0.00003129,0.00003744,484620.4328,17.431717926791
1660176000,2022-08-11 00:00:00,FLUX/BTC,0.00003131,0.00003172,0.00003014,0.00003171,65535.2943,2.030224426594
1660089600,2022-08-10 00:00:00,FLUX/BTC,0.00002849,0.00003528,0.00002834,0.00003131,536944.36215029,17.0143328663136239
1660003200,2022-08-09 00:00:00,FLUX/BTC,0.00002683,0.00002882,0.00002577,0.00002856,92572.9756,2.496273876511
1659916800,2022-08-08 00:00:00,FLUX/BTC,0.00002687,0.00002829,0.00002636,0.00002695,43383.9555,1.171622976878
1659830400,2022-08-07 00:00:00,FLUX/BTC,0.00002646,0.00002708,0.00002593,0.00002687,16114.5755,0.425952525852
1659744000,2022-08-06 00:00:00,FLUX/BTC,0.00002636,0.0000266,0.00002614,0.00002651,4975.5508,0.131109393408
1659657600,2022-08-05 00:00:00,FLUX/BTC,0.00002597,0.0000265,0.00002565,0.00002624,21455.6861,0.559798911513
1659571200,2022-08-04 00:00:00,FLUX/BTC,0.00002678,0.00002716,0.00002551,0.00002598,40058.0996,1.059686483113
1659484800,2022-08-03 00:00:00,FLUX/BTC,0.0000273,0.000028,0.00002641,0.00002677,23092.4749,0.625034447422
1659398400,2022-08-02 00:00:00,FLUX/BTC,0.00002931,0.00002931,0.00002614,0.00002726,51356.5966,1.40058318516
1659312000,2022-08-01 00:00:00,FLUX/BTC,0.00002464,0.00003176,0.00002425,0.00002932,645176.46841452,18.3932310766628576
1659225600,2022-07-31 00:00:00,FLUX/BTC,0.00002269,0.00002622,0.00002252,0.00002464,228828.28694169,5.5445542526614077
1659139200,2022-07-30 00:00:00,FLUX/BTC,0.00002234,0.0000234,0.00002189,0.00002265,44869.4775,1.019614786298
1659052800,2022-07-29 00:00:00,FLUX/BTC,0.0000214,0.00002278,0.00002135,0.00002233,53422.4364,1.181237520201
1658966400,2022-07-28 00:00:00,FLUX/BTC,0.00002192,0.00002225,0.0000213,0.00002138,31368.3644,0.678307033085
1658880000,2022-07-27 00:00:00,FLUX/BTC,0.000022,0.00002297,0.00002181,0.00002206,33533.2963,0.754667794145
1658793600,2022-07-26 00:00:00,FLUX/BTC,0.00002154,0.00002226,0.00002152,0.000022,32393.8842,0.707914794602
1658707200,2022-07-25 00:00:00,FLUX/BTC,0.0000223,0.00002261,0.00002151,0.00002151,24221.3212,0.531750447336
1658620800,2022-07-24 00:00:00,FLUX/BTC,0.0000227,0.00002289,0.00002212,0.00002227,16164.3818,0.363142309598
1658534400,2022-07-23 00:00:00,FLUX/BTC,0.0000214,0.0000235,0.00002138,0.00002269,75376.0023,1.674211675944
1658448000,2022-07-22 00:00:00,FLUX/BTC,0.00002123,0.00002154,0.00002091,0.00002137,18013.9158,0.381853327452
1658361600,2022-07-21 00:00:00,FLUX/BTC,0.0000207,0.00002161,0.00002055,0.00002113,33505.0009,0.71016105116
1658275200,2022-07-20 00:00:00,FLUX/BTC,0.00002118,0.000022,0.00002061,0.0000208,41261.82979988,0.8841847107731017
1658188800,2022-07-19 00:00:00,FLUX/BTC,0.00002136,0.00002216,0.00002088,0.0000211,51991.3717219,1.1151051131185442
1658102400,2022-07-18 00:00:00,FLUX/BTC,0.00002175,0.00002299,0.0000213,0.00002131,73165.38505026,1.6071779955550302
1658016000,2022-07-17 00:00:00,FLUX/BTC,0.00002139,0.00002222,0.00002105,0.00002178,31588.74781247,0.6818500262375646
1657929600,2022-07-16 00:00:00,FLUX/BTC,0.00002125,0.00002142,0.00002088,0.00002135,40412.36277457,0.855397191359402
1657843200,2022-07-15 00:00:00,FLUX/BTC,0.00002251,0.00002251,0.000021,0.0000212,37253.15415884,0.8049343974190801
1657756800,2022-07-14 00:00:00,FLUX/BTC,0.00002135,0.0000234,0.00002096,0.0000225,85204.07247431,1.88917381058654
1657670400,2022-07-13 00:00:00,FLUX/BTC,0.00002088,0.00002298,0.00002078,0.00002134,63911.10205897,1.3791029113257011
1657584000,2022-07-12 00:00:00,FLUX/BTC,0.00002065,0.00002265,0.0000205,0.00002081,76305.80996142,1.6070622652035532
1657497600,2022-07-11 00:00:00,FLUX/BTC,0.00002082,0.0000215,0.0000203,0.00002077,24755.25314761,0.5142111800144898
1657411200,2022-07-10 00:00:00,FLUX/BTC,0.00002118,0.00002156,0.00002062,0.00002079,15464.96435997,0.3248682267021431
1657324800,2022-07-09 00:00:00,FLUX/BTC,0.00002081,0.00002168,0.00002081,0.00002125,19385.68109086,0.4127087801272962
1657238400,2022-07-08 00:00:00,FLUX/BTC,0.00002102,0.00002142,0.00002039,0.00002079,31170.34669523,0.6502122184497367
1657152000,2022-07-07 00:00:00,FLUX/BTC,0.00002136,0.0000217,0.0000208,0.00002098,24303.45352704,0.5185104682673295
1657065600,2022-07-06 00:00:00,FLUX/BTC,0.00002136,0.0000227,0.00002099,0.0000214,35928.86989598,0.7777465390875183
1656979200,2022-07-05 00:00:00,FLUX/BTC,0.0000215,0.00002161,0.000021,0.00002125,22134.92687678,0.472139348829314
1656892800,2022-07-04 00:00:00,FLUX/BTC,0.00002161,0.0000219,0.00002144,0.00002144,21435.28518998,0.4626397307822008
1656806400,2022-07-03 00:00:00,FLUX/BTC,0.00002222,0.0000229,0.0000215,0.00002153,45267.10630131,0.9921527522142304
1656720000,2022-07-02 00:00:00,FLUX/BTC,0.00002173,0.00002224,0.0000213,0.00002217,134171.17101021,2.9055780889833239
1656633600,2022-07-01 00:00:00,FLUX/BTC,0.00002118,0.00002265,0.00002076,0.00002174,44041.55128857,0.9583478653475808
1656547200,2022-06-30 00:00:00,FLUX/BTC,0.00002106,0.00002188,0.00002081,0.00002105,48886.13178026,1.0409113846934915
1656460800,2022-06-29 00:00:00,FLUX/BTC,0.00002151,0.00002188,0.00002106,0.00002118,47481.06429348,1.018138754506616
1656374400,2022-06-28 00:00:00,FLUX/BTC,0.00002182,0.00002201,0.00002138,0.00002153,32094.26698195,0.6971523753842297
1656288000,2022-06-27 00:00:00,FLUX/BTC,0.00002206,0.00002237,0.00002155,0.00002179,32736.6800155,0.7176385424155648
1656201600,2022-06-26 00:00:00,FLUX/BTC,0.00002204,0.00002425,0.00002185,0.00002196,84195.82037062,1.9320636344168296
1656115200,2022-06-25 00:00:00,FLUX/BTC,0.00002208,0.00002391,0.00002144,0.00002203,81049.39183431,1.7873110455197161
1656028800,2022-06-24 00:00:00,FLUX/BTC,0.0000222,0.00002246,0.00002182,0.00002208,29779.02132074,0.6577513687167728
1655942400,2022-06-23 00:00:00,FLUX/BTC,0.00002189,0.00002427,0.00002161,0.00002217,127034.62028348,2.8245683372059701
1655856000,2022-06-22 00:00:00,FLUX/BTC,0.00002169,0.00002239,0.00002141,0.00002176,32714.00908053,0.7172937797063615
1655769600,2022-06-21 00:00:00,FLUX/BTC,0.00002158,0.0000231,0.00002138,0.00002169,62753.26513778,1.3875312933386271
1655683200,2022-06-20 00:00:00,FLUX/BTC,0.0000224,0.00002373,0.0000213,0.0000215,54521.45969311,1.2145957770912661
1655596800,2022-06-19 00:00:00,FLUX/BTC,0.00002171,0.00002294,0.000021,0.00002241,66826.12078166,1.4513951743944974
1655510400,2022-06-18 00:00:00,FLUX/BTC,0.0000221,0.00002263,0.00002136,0.0000218,115437.74813079,2.5211385628779201
1655424000,2022-06-17 00:00:00,FLUX/BTC,0.00002105,0.00002224,0.00002095,0.00002224,27531.65126536,0.5986615649153452
1655337600,2022-06-16 00:00:00,FLUX/BTC,0.00002146,0.00002169,0.0000207,0.00002104,35758.40791857,0.7565824335807911
1655251200,2022-06-15 00:00:00,FLUX/BTC,0.00002034,0.00002323,0.00002014,0.00002144,151317.09364547,3.1970026970625998
1655164800,2022-06-14 00:00:00,FLUX/BTC,0.00001894,0.00002595,0.00001894,0.00002034,355010.18882243,7.8696242734475713
1655078400,2022-06-13 00:00:00,FLUX/BTC,0.00001898,0.00002006,0.0000168,0.00001888,255309.96416647,4.5792671129652047
1654992000,2022-06-12 00:00:00,FLUX/BTC,0.00002004,0.00002018,0.00001871,0.00001885,95575.08294103,1.8374302407472672
1654905600,2022-06-11 00:00:00,FLUX/BTC,0.0000206,0.00002181,0.00001969,0.00002009,148637.46770282,3.0564592981333607
1654819200,2022-06-10 00:00:00,FLUX/BTC,0.00002144,0.00002161,0.00002013,0.00002068,38308.47030205,0.7964783384975163
1654732800,2022-06-09 00:00:00,FLUX/BTC,0.00002157,0.00002197,0.00002136,0.00002142,22162.74305023,0.479863692737495
1654646400,2022-06-08 00:00:00,FLUX/BTC,0.00002116,0.00002197,0.00002102,0.00002153,25684.44764614,0.5545064117610974
1654560000,2022-06-07 00:00:00,FLUX/BTC,0.00002123,0.00002244,0.0000211,0.00002112,30527.41930355,0.6647586987655007
1654473600,2022-06-06 00:00:00,FLUX/BTC,0.00002212,0.00002238,0.000021,0.00002122,39961.32777294,0.8695040897853985
1654387200,2022-06-05 00:00:00,FLUX/BTC,0.00002262,0.0000227,0.000022,0.0000221,13616.76116688,0.3034470657636717
1654300800,2022-06-04 00:00:00,FLUX/BTC,0.00002227,0.00002281,0.00002203,0.00002264,36697.17681084,0.824596307019446
1654214400,2022-06-03 00:00:00,FLUX/BTC,0.00002398,0.00002398,0.00002204,0.00002227,44641.4318743,1.0166413149829283
1654128000,2022-06-02 00:00:00,FLUX/BTC,0.0000221,0.000025,0.00002196,0.00002405,88286.45653306,2.0907920136207501
1654041600,2022-06-01 00:00:00,FLUX/BTC,0.00002193,0.00002263,0.0000214,0.00002199,41693.88060156,0.9185506126746254
1653955200,2022-05-31 00:00:00,FLUX/BTC,0.00002281,0.00002324,0.0000199,0.00002188,367377.53442191,7.9273918408582993
1653868800,2022-05-30 00:00:00,FLUX/BTC,0.00002301,0.00002359,0.00002251,0.00002266,50481.51390709,1.1574184144167274
1653782400,2022-05-29 00:00:00,FLUX/BTC,0.00002248,0.00002314,0.00002214,0.00002306,46937.54810581,1.0717771764954565
1653696000,2022-05-28 00:00:00,FLUX/BTC,0.00002274,0.00002296,0.00002211,0.00002251,30885.43516419,0.6963972164501867
1653609600,2022-05-27 00:00:00,FLUX/BTC,0.00002282,0.00002344,0.00002214,0.0000227,54915.66547593,1.2497771015576025
1653523200,2022-05-26 00:00:00,FLUX/BTC,0.00002492,0.00002503,0.00002261,0.00002261,95077.25127118,2.2539217632887289
1653436800,2022-05-25 00:00:00,FLUX/BTC,0.00002464,0.00002955,0.00002432,0.00002485,292883.78240328,7.867497031070147
1653350400,2022-05-24 00:00:00,FLUX/BTC,0.00002378,0.00002512,0.00002315,0.00002457,68444.71841458,1.6480659570586906
1653264000,2022-05-23 00:00:00,FLUX/BTC,0.00002307,0.0000244,0.00002294,0.00002376,56130.20917772,1.3392095461967036
1653177600,2022-05-22 00:00:00,FLUX/BTC,0.00002363,0.0000237,0.00002243,0.00002301,68746.90208623,1.5780543211075131
1653091200,2022-05-21 00:00:00,FLUX/BTC,0.00002295,0.00002387,0.00002259,0.00002359,68437.53419985,1.6023911290668076
1653004800,2022-05-20 00:00:00,FLUX/BTC,0.00002361,0.00002505,0.00002213,0.00002288,164242.0370801,3.7921773791214108
1652918400,2022-05-19 00:00:00,FLUX/BTC,0.00002235,0.00002512,0.00002183,0.00002354,108279.57155001,2.5486556145727136
1652832000,2022-05-18 00:00:00,FLUX/BTC,0.0000246,0.00002463,0.00002222,0.00002235,59190.89308321,1.3791647173272222
1652745600,2022-05-17 00:00:00,FLUX/BTC,0.00002361,0.00002497,0.00002341,0.0000246,73205.63647266,1.7801947842996434
1652659200,2022-05-16 00:00:00,FLUX/BTC,0.00002489,0.00002496,0.00002351,0.00002366,57162.78828959,1.370888277771396
1652572800,2022-05-15 00:00:00,FLUX/BTC,0.00002441,0.00002845,0.00002302,0.00002498,176911.42141213,4.345481039781893
1652486400,2022-05-14 00:00:00,FLUX/BTC,0.00002407,0.00002547,0.00002129,0.00002442,110302.67363437,2.5820481063170506
1652400000,2022-05-13 00:00:00,FLUX/BTC,0.000021,0.00003006,0.00002001,0.00002404,253796.68963145,6.2953866980781946
1652313600,2022-05-12 00:00:00,FLUX/BTC,0.00002121,0.00002333,0.0000177,0.00002099,338523.442295,7.1103902065323949
1652227200,2022-05-11 00:00:00,FLUX/BTC,0.00002971,0.00003052,0.00002045,0.00002122,291119.34429297,6.9134461520504929
1652140800,2022-05-10 00:00:00,FLUX/BTC,0.00003324,0.00003368,0.00002665,0.00002986,350128.64518682,10.7790960716532904
1652054400,2022-05-09 00:00:00,FLUX/BTC,0.0000368,0.0000382,0.00003308,0.00003325,288631.50307427,10.1652395380108392
1651968000,2022-05-08 00:00:00,FLUX/BTC,0.00003447,0.0000385,0.00003361,0.00003696,221128.97448315,8.0930937468326322
1651881600,2022-05-07 00:00:00,FLUX/BTC,0.00003719,0.00003745,0.000034,0.00003442,124219.63979745,4.4147642702460978
1651795200,2022-05-06 00:00:00,FLUX/BTC,0.00003778,0.00003998,0.0000366,0.00003704,179854.16563464,6.8091480325205145
1651708800,2022-05-05 00:00:00,FLUX/BTC,0.0000397,0.00004359,0.00003687,0.00003784,327547.17532011,13.0330598217206852
1651622400,2022-05-04 00:00:00,FLUX/BTC,0.00003926,0.00004214,0.00003775,0.00003969,270168.80279108,10.7590381038589157
1651536000,2022-05-03 00:00:00,FLUX/BTC,0.00003968,0.0000541,0.00003879,0.00003909,756068.06792436,33.8722151468564149
1651449600,2022-05-02 00:00:00,FLUX/BTC,0.00003556,0.00004358,0.00003503,0.00003959,351269.41974906,13.5956471061820857
1651363200,2022-05-01 00:00:00,FLUX/BTC,0.0000344,0.00003694,0.00003396,0.00003547,244469.90388463,8.6665305342373674
1651276800,2022-04-30 00:00:00,FLUX/BTC,0.00003829,0.00003874,0.0000339,0.00003431,228629.6143351,8.3451415403219944
1651190400,2022-04-29 00:00:00,FLUX/BTC,0.0000346,0.00004027,0.0000344,0.0000383,275075.69410978,10.2043618835081025
1651104000,2022-04-28 00:00:00,FLUX/BTC,0.00003387,0.00003613,0.00003334,0.00003459,109846.29613578,3.7825565539685483
1651017600,2022-04-27 00:00:00,FLUX/BTC,0.00003381,0.00003725,0.00003322,0.00003389,146856.31773781,5.1074354386664231
1650931200,2022-04-26 00:00:00,FLUX/BTC,0.00003371,0.00003391,0.00003295,0.00003376,68134.66514492,2.2822335650614335
1650844800,2022-04-25 00:00:00,FLUX/BTC,0.00003319,0.00003372,0.00003287,0.0000337,49555.72832109,1.6484872997584848
1650758400,2022-04-24 00:00:00,FLUX/BTC,0.00003497,0.00003503,0.00003318,0.00003319,28962.03206125,0.9835545923313745
1650672000,2022-04-23 00:00:00,FLUX/BTC,0.00003517,0.00003533,0.00003488,0.000035,8376.43380468,0.2942100637840924
1650585600,2022-04-22 00:00:00,FLUX/BTC,0.00003455,0.00003537,0.00003432,0.00003517,51420.98211055,1.7989788390146208
1650499200,2022-04-21 00:00:00,FLUX/BTC,0.00003475,0.00003492,0.00003425,0.00003461,35967.95686463,1.2444980284613706
1650412800,2022-04-20 00:00:00,FLUX/BTC,0.00003559,0.00003577,0.00003461,0.00003472,36841.78519825,1.2949655973917947
1650326400,2022-04-19 00:00:00,FLUX/BTC,0.00003466,0.00003627,0.00003466,0.0000356,53515.17007872,1.8993896369567657
1650240000,2022-04-18 00:00:00,FLUX/BTC,0.00003632,0.00003643,0.00003398,0.00003465,88621.3011761,3.0909062902171991
1650153600,2022-04-17 00:00:00,FLUX/BTC,0.00003639,0.00003728,0.00003629,0.00003632,35116.25927709,1.2882955301136446
1650067200,2022-04-16 00:00:00,FLUX/BTC,0.00003737,0.00003758,0.00003627,0.00003627,23014.92576749,0.8466946423171478
1649980800,2022-04-15 00:00:00,FLUX/BTC,0.00003639,0.00003773,0.00003623,0.0000374,36111.03415254,1.3367339770609582
1649894400,2022-04-14 00:00:00,FLUX/BTC,0.00003652,0.00003773,0.00003614,0.00003629,79328.72196835,2.925384464461163
1649808000,2022-04-13 00:00:00,FLUX/BTC,0.00003673,0.0000373,0.00003612,0.0000366,44305.64542423,1.6242689688700324
1649721600,2022-04-12 00:00:00,FLUX/BTC,0.00003677,0.00003745,0.0000357,0.00003688,115256.11113339,4.2244773507031662
1649635200,2022-04-11 00:00:00,FLUX/BTC,0.00003777,0.00003871,0.00003497,0.00003663,156003.7283491,5.7001522940723909
1649548800,2022-04-10 00:00:00,FLUX/BTC,0.0000362,0.00003904,0.00003615,0.00003778,109626.00828626,4.1320042406564035
1649462400,2022-04-09 00:00:00,FLUX/BTC,0.00003668,0.00003698,0.00003564,0.0000362,79588.40510893,2.8806783699535179
1649376000,2022-04-08 00:00:00,FLUX/BTC,0.0000375,0.0000387,0.00003646,0.00003664,80272.8263924,3.0299058776522342
1649289600,2022-04-07 00:00:00,FLUX/BTC,0.00003786,0.00004008,0.00003694,0.00003749,102194.69728856,3.8766357953461965
1649203200,2022-04-06 00:00:00,FLUX/BTC,0.00003987,0.00004017,0.00003703,0.00003787,94682.95222867,3.6339126365731074
1649116800,2022-04-05 00:00:00,FLUX/BTC,0.00003995,0.00004052,0.00003913,0.00003976,37708.86892026,1.5073312310110859
1649030400,2022-04-04 00:00:00,FLUX/BTC,0.00004093,0.00004129,0.00003968,0.00003992,48366.49825291,1.9604967027565164
1648944000,2022-04-03 00:00:00,FLUX/BTC,0.00004176,0.00004257,0.00004054,0.00004089,71089.84557098,2.9445110094407643
1648857600,2022-04-02 00:00:00,FLUX/BTC,0.00003871,0.00004339,0.00003834,0.00004161,162791.82624599,6.6854348922062049
1648771200,2022-04-01 00:00:00,FLUX/BTC,0.00003837,0.00003972,0.00003772,0.0000386,66774.15391456,2.595143065393014
1648684800,2022-03-31 00:00:00,FLUX/BTC,0.00003975,0.00004041,0.00003728,0.00003841,123751.62080805,4.8013011654471279
1648598400,2022-03-30 00:00:00,FLUX/BTC,0.00003827,0.00004393,0.00003811,0.00003971,300497.181086,12.4410874930617103
1648512000,2022-03-29 00:00:00,FLUX/BTC,0.00003558,0.00004105,0.00003558,0.00003831,222228.88906529,8.6009224565137031
1648425600,2022-03-28 00:00:00,FLUX/BTC,0.00003582,0.00003706,0.000035,0.00003558,80589.16734879,2.9065164359921286
1648339200,2022-03-27 00:00:00,FLUX/BTC,0.00003552,0.00003623,0.00003486,0.0000357,50791.43078396,1.8054445365433637
1648252800,2022-03-26 00:00:00,FLUX/BTC,0.00003541,0.00003599,0.00003505,0.00003557,54868.00001805,1.9489028911142506
1648166400,2022-03-25 00:00:00,FLUX/BTC,0.00003632,0.00003735,0.00003504,0.00003532,57799.0990707,2.0860439845647525
1648080000,2022-03-24 00:00:00,FLUX/BTC,0.00003497,0.00003939,0.00003461,0.00003628,168181.94923991,6.2633781571951598
1647993600,2022-03-23 00:00:00,FLUX/BTC,0.00003517,0.00003578,0.00003464,0.00003497,51938.24690893,1.8283412337108704
1647907200,2022-03-22 00:00:00,FLUX/BTC,0.00003597,0.000036,0.00003428,0.00003514,50972.77672285,1.7875322885652841
1647820800,2022-03-21 00:00:00,FLUX/BTC,0.00003501,0.00003667,0.00003464,0.00003597,52508.01837781,1.867135294239994
1647734400,2022-03-20 00:00:00,FLUX/BTC,0.00003475,0.00003556,0.00003437,0.00003507,54297.09434923,1.8971539725508712
1647648000,2022-03-19 00:00:00,FLUX/BTC,0.00003439,0.00003571,0.00003429,0.00003472,47532.46578772,1.6619515511955639
1647561600,2022-03-18 00:00:00,FLUX/BTC,0.00003511,0.00003569,0.00003391,0.00003439,108160.41868592,3.7505924862871128
1647475200,2022-03-17 00:00:00,FLUX/BTC,0.00003507,0.00003596,0.00003486,0.00003525,77263.47906079,2.7339286097298007
1647388800,2022-03-16 00:00:00,FLUX/BTC,0.00003579,0.000036,0.00003449,0.00003506,76369.4371011,2.6934814628231497
1647302400,2022-03-15 00:00:00,FLUX/BTC,0.00003573,0.00003674,0.00003493,0.00003582,74632.69500147,2.6645593249571769
1647216000,2022-03-14 00:00:00,FLUX/BTC,0.00003778,0.00003788,0.00003534,0.00003569,37598.1494083,1.3713173368072096
1647129600,2022-03-13 00:00:00,FLUX/BTC,0.00003837,0.00004028,0.0000368,0.00003765,156762.13941743,5.9609500976843006
1647043200,2022-03-12 00:00:00,FLUX/BTC,0.00003584,0.00003963,0.0000356,0.00003838,176426.37193909,6.6968571176990897
1646956800,2022-03-11 00:00:00,FLUX/BTC,0.00003686,0.00004292,0.00003561,0.00003578,472529.40019958,18.6513537910633283
1646870400,2022-03-10 00:00:00,FLUX/BTC,0.00003276,0.00003723,0.00003258,0.00003684,232163.11108316,8.1785876078445688
1646784000,2022-03-09 00:00:00,FLUX/BTC,0.00003411,0.00003428,0.00003236,0.00003268,79814.38882206,2.6553909182356404
1646697600,2022-03-08 00:00:00,FLUX/BTC,0.000035,0.00003738,0.0000339,0.00003411,94039.05649865,3.290304133056288
1646611200,2022-03-07 00:00:00,FLUX/BTC,0.00003493,0.00003594,0.00003475,0.00003495,104360.16063893,3.687755177477848
1646524800,2022-03-06 00:00:00,FLUX/BTC,0.00003555,0.00003587,0.00003469,0.00003492,52417.94646833,1.8428567069236223
1646438400,2022-03-05 00:00:00,FLUX/BTC,0.00003438,0.00003566,0.00003388,0.00003557,84934.02193435,2.9622668664248912
1646352000,2022-03-04 00:00:00,FLUX/BTC,0.00003394,0.00003477,0.00003361,0.0000343,65102.42667546,2.2268725912001157
1646265600,2022-03-03 00:00:00,FLUX/BTC,0.00003374,0.0000343,0.00003307,0.00003386,51012.94696146,1.7196532146856749
1646179200,2022-03-02 00:00:00,FLUX/BTC,0.00003463,0.00003521,0.000032,0.00003364,97932.20102789,3.3328136584145515
1646092800,2022-03-01 00:00:00,FLUX/BTC,0.00003493,0.00003641,0.00003407,0.00003461,147608.58883026,5.1402336944629665
1646006400,2022-02-28 00:00:00,FLUX/BTC,0.00003466,0.00003601,0.00003423,0.00003491,115870.39356082,4.0856645731444964
1645920000,2022-02-27 00:00:00,FLUX/BTC,0.00003546,0.00003633,0.0000344,0.00003473,90872.08489035,3.1991735574886331
1645833600,2022-02-26 00:00:00,FLUX/BTC,0.00003587,0.0000379,0.00003534,0.00003546,89722.73909476,3.2837273040813961
1645747200,2022-02-25 00:00:00,FLUX/BTC,0.00003294,0.00003727,0.00003267,0.00003585,168164.27380082,5.9195239133711972
1645660800,2022-02-24 00:00:00,FLUX/BTC,0.00003651,0.00003651,0.00003181,0.00003302,214561.47844694,7.1349568054893782
1645574400,2022-02-23 00:00:00,FLUX/BTC,0.00003581,0.00003725,0.00003551,0.0000365,82965.10604646,3.0111146148973034
1645488000,2022-02-22 00:00:00,FLUX/BTC,0.0000355,0.00003707,0.00003476,0.00003579,95185.51727412,3.4183995268225958
1645401600,2022-02-21 00:00:00,FLUX/BTC,0.00003506,0.00003783,0.00003492,0.0000355,145615.24321695,5.2770279897665795
