https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PUSH,Volume USDT
1659830400,2022-08-07 00:00:00,PUSH/USDT,0.3918,0.4171,0.3808,0.3918,705905.4608,274482.69643849
1659744000,2022-08-06 00:00:00,PUSH/USDT,0.3912,0.4199,0.3882,0.3922,734897.521,292670.96347116
1659657600,2022-08-05 00:00:00,PUSH/USDT,0.3845,0.4013,0.3768,0.3937,454728.5257,174692.94260829
1659571200,2022-08-04 00:00:00,PUSH/USDT,0.3989,0.42,0.3821,0.384,272570.6183,108550.22146
1659484800,2022-08-03 00:00:00,PUSH/USDT,0.391,0.4035,0.379,0.3997,78278.4401,30280.19146668
1659398400,2022-08-02 00:00:00,PUSH/USDT,0.4007,0.404,0.379,0.3917,242585.3944,94506.59401339
1659312000,2022-08-01 00:00:00,PUSH/USDT,0.4154,0.42,0.3946,0.4011,109519.9525,44523.45105019
1659225600,2022-07-31 00:00:00,PUSH/USDT,0.418,0.42,0.4101,0.4158,31653.5704,13163.49150385
1659139200,2022-07-30 00:00:00,PUSH/USDT,0.407,0.42,0.4038,0.4178,40502.812,16756.27181928
1659052800,2022-07-29 00:00:00,PUSH/USDT,0.4169,0.4187,0.3772,0.4059,104184.8384,41179.96648054
1658966400,2022-07-28 00:00:00,PUSH/USDT,0.4017,0.42,0.3928,0.4174,66249.1303,27488.09488804
1658880000,2022-07-27 00:00:00,PUSH/USDT,0.3716,0.4092,0.359,0.401,380095.8777,146146.67856181
1658793600,2022-07-26 00:00:00,PUSH/USDT,0.3843,0.3843,0.3617,0.3716,652243.9327,242112.76471159
1658707200,2022-07-25 00:00:00,PUSH/USDT,0.4213,0.4224,0.384,0.384,618760.3349,250613.30745676
1658620800,2022-07-24 00:00:00,PUSH/USDT,0.4182,0.4525,0.4081,0.4228,593425.9135,250295.33243314
1658534400,2022-07-23 00:00:00,PUSH/USDT,0.4216,0.4273,0.4123,0.4186,4966.0239,2081.20437892
1658448000,2022-07-22 00:00:00,PUSH/USDT,0.4374,0.4439,0.4103,0.4231,35739.1071,15253.06142776
1658361600,2022-07-21 00:00:00,PUSH/USDT,0.4177,0.443,0.4009,0.4363,23931.9073,9992.225475
1658275200,2022-07-20 00:00:00,PUSH/USDT,0.4309,0.4663,0.3978,0.4192,136674.2027,58524.56491359
1658188800,2022-07-19 00:00:00,PUSH/USDT,0.4314,0.4382,0.4133,0.4328,36416.9186,15479.41577348
1658102400,2022-07-18 00:00:00,PUSH/USDT,0.3813,0.4379,0.3806,0.431,23813.0306,9698.29874546
1658016000,2022-07-17 00:00:00,PUSH/USDT,0.3836,0.3883,0.366,0.3799,15095.0754,5724.04694724
1657929600,2022-07-16 00:00:00,PUSH/USDT,0.3585,0.3919,0.3567,0.382,64776.4912,23767.71773985
1657843200,2022-07-15 00:00:00,PUSH/USDT,0.3724,0.3751,0.3578,0.3595,29808.0138,10929.77539828
1657756800,2022-07-14 00:00:00,PUSH/USDT,0.3348,0.3725,0.3321,0.3725,22628.7677,7900.63652622
1657670400,2022-07-13 00:00:00,PUSH/USDT,0.3238,0.3359,0.3234,0.3348,6375.0971,2109.93301685
1657584000,2022-07-12 00:00:00,PUSH/USDT,0.3282,0.3337,0.3134,0.3228,19968.2735,6426.3302967
1657497600,2022-07-11 00:00:00,PUSH/USDT,0.3613,0.362,0.3081,0.328,54979.7634,18024.76839692
1657411200,2022-07-10 00:00:00,PUSH/USDT,0.3733,0.3841,0.352,0.3607,21542.532,7882.6425397
1657324800,2022-07-09 00:00:00,PUSH/USDT,0.3604,0.3809,0.3465,0.3739,62137.8848,22693.47887431
1657238400,2022-07-08 00:00:00,PUSH/USDT,0.3499,0.3758,0.3356,0.3593,110704.7542,39244.37447732
1657152000,2022-07-07 00:00:00,PUSH/USDT,0.3484,0.3564,0.3474,0.3506,8025.56620234,2828.648125052234
1657065600,2022-07-06 00:00:00,PUSH/USDT,0.3723,0.4083,0.3241,0.3492,57659.25389967,20551.326201603759
1656979200,2022-07-05 00:00:00,PUSH/USDT,0.3314,0.4059,0.3305,0.3757,80942.59844168,29177.762392466732
1656892800,2022-07-04 00:00:00,PUSH/USDT,0.3252,0.3331,0.3175,0.3331,9777.8154121,3161.046936197477
1656806400,2022-07-03 00:00:00,PUSH/USDT,0.3177,0.3351,0.3116,0.3237,26756.80934399,8682.844984658736
1656720000,2022-07-02 00:00:00,PUSH/USDT,0.3122,0.3281,0.3034,0.3176,33592.13117846,10560.78488881642
1656633600,2022-07-01 00:00:00,PUSH/USDT,0.3187,0.3323,0.3105,0.3143,11174.69101031,3540.609470944922
1656547200,2022-06-30 00:00:00,PUSH/USDT,0.3457,0.3556,0.31,0.3171,21143.63510219,7000.20149208755
1656460800,2022-06-29 00:00:00,PUSH/USDT,0.344,0.348,0.3403,0.3447,13044.70712141,4450.219527774326
1656374400,2022-06-28 00:00:00,PUSH/USDT,0.332,0.3559,0.3226,0.3444,26367.62326385,9029.164354872396
1656288000,2022-06-27 00:00:00,PUSH/USDT,0.3709,0.3753,0.3255,0.3348,53928.32549101,18822.42135308402
1656201600,2022-06-26 00:00:00,PUSH/USDT,0.3695,0.416,0.3667,0.3708,43199.26503346,16820.124727881304
1656115200,2022-06-25 00:00:00,PUSH/USDT,0.3586,0.376,0.3537,0.3709,22909.46434672,8388.221303472314
1656028800,2022-06-24 00:00:00,PUSH/USDT,0.3399,0.3774,0.337,0.3565,39725.74326044,14239.05985920671
1655942400,2022-06-23 00:00:00,PUSH/USDT,0.3134,0.3408,0.3123,0.3394,29407.79513203,9641.744415074569
1655856000,2022-06-22 00:00:00,PUSH/USDT,0.3519,0.3527,0.31,0.3132,66137.54051813,21371.362272183362
1655769600,2022-06-21 00:00:00,PUSH/USDT,0.3419,0.3577,0.3315,0.3528,23719.75460009,8224.266720246829
1655683200,2022-06-20 00:00:00,PUSH/USDT,0.3298,0.3439,0.3201,0.3408,31867.23611415,10727.99188352185
1655596800,2022-06-19 00:00:00,PUSH/USDT,0.2984,0.3329,0.2977,0.3314,15942.8989231,5019.374898229092
1655510400,2022-06-18 00:00:00,PUSH/USDT,0.3205,0.3273,0.285,0.2991,60896.30542761,18082.036029491638
1655424000,2022-06-17 00:00:00,PUSH/USDT,0.3099,0.3265,0.3013,0.3221,28475.98965036,8973.624548566961
1655337600,2022-06-16 00:00:00,PUSH/USDT,0.3705,0.3709,0.3077,0.3089,85669.13281359,28580.448141093158
1655251200,2022-06-15 00:00:00,PUSH/USDT,0.332,0.375,0.311,0.3689,112576.84627841,38743.762520184088
1655164800,2022-06-14 00:00:00,PUSH/USDT,0.332,0.351,0.32,0.332,84936.12106422,28303.31539716615
1655078400,2022-06-13 00:00:00,PUSH/USDT,0.41,0.411,0.326,0.33,209681.75397424,76745.3788530968
1654992000,2022-06-12 00:00:00,PUSH/USDT,0.419,0.424,0.394,0.41,64456.37547996,26177.24460137678
1654905600,2022-06-11 00:00:00,PUSH/USDT,0.457,0.462,0.418,0.419,63527.10049705,27438.72220649655
1654819200,2022-06-10 00:00:00,PUSH/USDT,0.449,0.466,0.433,0.458,50725.68087212,22938.99798908771
1654732800,2022-06-09 00:00:00,PUSH/USDT,0.476,0.482,0.431,0.451,85077.11771228,38286.50902045185
1654646400,2022-06-08 00:00:00,PUSH/USDT,0.471,0.48,0.448,0.478,39876.02671538,18592.47003129784
1654560000,2022-06-07 00:00:00,PUSH/USDT,0.471,0.483,0.43,0.472,137620.16215286,61613.6522794776
1654473600,2022-06-06 00:00:00,PUSH/USDT,0.472,0.486,0.45,0.471,217712.26587308,100756.35360968348
1654387200,2022-06-05 00:00:00,PUSH/USDT,0.453,0.476,0.451,0.472,492468.9538376,225667.51070048065
1654300800,2022-06-04 00:00:00,PUSH/USDT,0.459,0.466,0.447,0.454,477242.55977096,216601.60967389408
1654214400,2022-06-03 00:00:00,PUSH/USDT,0.444,0.475,0.443,0.457,437373.91235827,199660.68868158777
1654128000,2022-06-02 00:00:00,PUSH/USDT,0.459,0.482,0.443,0.445,324560.51907011,147788.74826059133
1654041600,2022-06-01 00:00:00,PUSH/USDT,0.494,0.499,0.459,0.462,377866.75883378,183383.40959627157
1653955200,2022-05-31 00:00:00,PUSH/USDT,0.462,0.499,0.46,0.496,453719.95644368,218414.89441255083
1653868800,2022-05-30 00:00:00,PUSH/USDT,0.461,0.488,0.458,0.462,484174.47141093,228590.31652015576
1653782400,2022-05-29 00:00:00,PUSH/USDT,0.456,0.486,0.443,0.461,527326.33600821,239943.36163387266
1653696000,2022-05-28 00:00:00,PUSH/USDT,0.443,0.462,0.43,0.458,481366.79498487,213640.76675455962
1653609600,2022-05-27 00:00:00,PUSH/USDT,0.455,0.472,0.443,0.445,390578.79240173,177075.99652308716
1653523200,2022-05-26 00:00:00,PUSH/USDT,0.512,0.519,0.45,0.455,619052.41657357,286039.86887858474
1653436800,2022-05-25 00:00:00,PUSH/USDT,0.509,0.525,0.505,0.513,61078.63688331,31089.50234219601
1653350400,2022-05-24 00:00:00,PUSH/USDT,0.507,0.513,0.5,0.508,39692.57583115,20055.20545437964
1653264000,2022-05-23 00:00:00,PUSH/USDT,0.525,0.529,0.502,0.507,101421.76277815,52039.88543617861
1653177600,2022-05-22 00:00:00,PUSH/USDT,0.523,0.546,0.521,0.522,64113.75645356,34022.72551417708
1653091200,2022-05-21 00:00:00,PUSH/USDT,0.508,0.534,0.506,0.525,44332.95621849,23191.35024928838
1653004800,2022-05-20 00:00:00,PUSH/USDT,0.52,0.55,0.503,0.508,43242.49774611,22996.57664506733
1652918400,2022-05-19 00:00:00,PUSH/USDT,0.512,0.523,0.5,0.52,64011.22320108,32759.42429682278
1652832000,2022-05-18 00:00:00,PUSH/USDT,0.54,0.546,0.508,0.509,57119.59760253,30295.86277528418
1652745600,2022-05-17 00:00:00,PUSH/USDT,0.528,0.55,0.518,0.539,289260.59292329,155594.95987887244
1652659200,2022-05-16 00:00:00,PUSH/USDT,0.566,0.579,0.512,0.529,339225.02040975,180974.35263220246
1652572800,2022-05-15 00:00:00,PUSH/USDT,0.569,0.599,0.518,0.568,295773.71676344,164726.48573096967
1652486400,2022-05-14 00:00:00,PUSH/USDT,0.566,0.599,0.5,0.569,383115.84455658,206484.60633423104
1652400000,2022-05-13 00:00:00,PUSH/USDT,0.568,0.713,0.565,0.57,375723.65958233,228791.12717667544
1652313600,2022-05-12 00:00:00,PUSH/USDT,0.611,0.687,0.511,0.571,349675.36882711,203397.08572441449
1652227200,2022-05-11 00:00:00,PUSH/USDT,0.739,0.796,0.562,0.615,314030.63339014,211740.35473538232
1652140800,2022-05-10 00:00:00,PUSH/USDT,0.766,0.821,0.726,0.741,279121.83420114,218237.45665952118
1652054400,2022-05-09 00:00:00,PUSH/USDT,0.881,0.882,0.744,0.765,280382.20650041,219729.422955887
1651968000,2022-05-08 00:00:00,PUSH/USDT,0.827,0.903,0.816,0.881,258247.02385821,222504.91665586163
1651881600,2022-05-07 00:00:00,PUSH/USDT,0.852,0.856,0.798,0.83,271568.26052726,223598.49108969749
1651795200,2022-05-06 00:00:00,PUSH/USDT,0.965,0.994,0.803,0.853,443394.36915776,399214.53129943512
1651708800,2022-05-05 00:00:00,PUSH/USDT,1.017,1.03,0.962,0.966,404672.35963719,410218.40047998808
1651622400,2022-05-04 00:00:00,PUSH/USDT,0.945,1.031,0.923,1.018,928735.34731085,925184.44524972447
1651536000,2022-05-03 00:00:00,PUSH/USDT,0.989,1.061,0.937,0.948,287533.52235953,287457.8803316504
1651449600,2022-05-02 00:00:00,PUSH/USDT,0.926,1.053,0.92,0.99,235319.40664251,225485.8227491408
1651363200,2022-05-01 00:00:00,PUSH/USDT,0.923,0.938,0.907,0.928,234662.97803806,216364.40161506779
1651276800,2022-04-30 00:00:00,PUSH/USDT,0.979,0.981,0.911,0.923,231129.39980484,216866.26389061888
1651190400,2022-04-29 00:00:00,PUSH/USDT,1.013,1.021,0.917,0.979,221908.05745369,220102.8436499262
1651104000,2022-04-28 00:00:00,PUSH/USDT,1.054,1.073,1.011,1.014,214139.60139252,222072.7149696928
1651017600,2022-04-27 00:00:00,PUSH/USDT,0.958,1.082,0.948,1.052,263616.87772244,272330.54752630875
1650931200,2022-04-26 00:00:00,PUSH/USDT,1.038,1.045,0.943,0.958,215140.87010474,213462.35584754276
1650844800,2022-04-25 00:00:00,PUSH/USDT,1.054,1.058,0.981,1.039,215991.40213168,220745.04366088082
1650758400,2022-04-24 00:00:00,PUSH/USDT,1.097,1.104,1.032,1.058,211722.58969361,225024.95190964262
1650672000,2022-04-23 00:00:00,PUSH/USDT,1.123,1.136,1.092,1.096,205044.3991369,226598.06060227506
1650585600,2022-04-22 00:00:00,PUSH/USDT,1.18,1.201,1.092,1.13,202252.02270623,227465.18230408389
1650499200,2022-04-21 00:00:00,PUSH/USDT,1.22,1.257,1.173,1.176,189994.77062694,227281.04207443228
1650412800,2022-04-20 00:00:00,PUSH/USDT,1.251,1.275,1.166,1.222,209524.85032043,251142.17997754369
1650326400,2022-04-19 00:00:00,PUSH/USDT,1.212,1.271,1.211,1.248,184209.7447732,228421.35372050849
1650240000,2022-04-18 00:00:00,PUSH/USDT,1.318,1.318,1.198,1.222,62266.12942414,78363.71459913377
1650153600,2022-04-17 00:00:00,PUSH/USDT,1.264,1.359,1.264,1.314,47686.97115844,62493.40213889859
1650067200,2022-04-16 00:00:00,PUSH/USDT,1.274,1.29,1.242,1.265,44736.09552874,56496.16636319199
1649980800,2022-04-15 00:00:00,PUSH/USDT,1.331,1.358,1.263,1.278,76571.1545627,100575.88654278819
1649894400,2022-04-14 00:00:00,PUSH/USDT,1.317,1.462,1.231,1.333,135182.41594209,180637.39689150697
1649808000,2022-04-13 00:00:00,PUSH/USDT,1.23,1.329,1.216,1.319,83903.41781663,107027.74484776958
1649721600,2022-04-12 00:00:00,PUSH/USDT,1.139,1.248,1.119,1.232,82173.60173234,97166.95384698981
1649635200,2022-04-11 00:00:00,PUSH/USDT,1.235,1.242,1.139,1.146,55054.88305547,65748.52180736852
1649548800,2022-04-10 00:00:00,PUSH/USDT,1.234,1.256,1.214,1.243,24727.48246655,30553.11922267013
1649462400,2022-04-09 00:00:00,PUSH/USDT,1.204,1.269,1.159,1.244,21749.63130208,26293.88005182426
1649376000,2022-04-08 00:00:00,PUSH/USDT,1.223,1.271,1.205,1.205,23658.4029713,28920.00956709175
1649289600,2022-04-07 00:00:00,PUSH/USDT,1.207,1.234,1.19,1.23,14201.3135154,17097.6444919954
1649203200,2022-04-06 00:00:00,PUSH/USDT,1.256,1.262,1.12,1.213,21332.99132609,25533.38907397862
1649116800,2022-04-05 00:00:00,PUSH/USDT,1.279,1.3,1.253,1.26,12080.020493,15457.70276265096
1649030400,2022-04-04 00:00:00,PUSH/USDT,1.262,1.314,1.149,1.281,94993.1466154,116527.2310457388
1648944000,2022-04-03 00:00:00,PUSH/USDT,1.242,1.264,1.203,1.256,9783.09149999,12199.42740840076
1648857600,2022-04-02 00:00:00,PUSH/USDT,1.243,1.264,1.203,1.231,12654.45715109,15764.77617026653
1648771200,2022-04-01 00:00:00,PUSH/USDT,1.185,1.26,1.15,1.243,53785.95752456,63393.97295419592
1648684800,2022-03-31 00:00:00,PUSH/USDT,1.262,1.27,1.176,1.179,42297.61142444,52666.66509235104
1648598400,2022-03-30 00:00:00,PUSH/USDT,1.323,1.327,1.255,1.262,34475.11309586,44326.85343977575
1648512000,2022-03-29 00:00:00,PUSH/USDT,1.282,1.37,1.263,1.317,105647.74208546,138802.50331030031
1648425600,2022-03-28 00:00:00,PUSH/USDT,1.273,1.291,1.258,1.282,17330.76936701,22007.54885637108
1648339200,2022-03-27 00:00:00,PUSH/USDT,1.179,1.276,1.177,1.266,36620.76028888,44421.24122013797
1648252800,2022-03-26 00:00:00,PUSH/USDT,1.231,1.238,1.171,1.183,38353.67361529,45975.62959929528
1648166400,2022-03-25 00:00:00,PUSH/USDT,1.295,1.296,1.218,1.231,41523.37899933,51937.38675776288
1648080000,2022-03-24 00:00:00,PUSH/USDT,1.122,1.369,1.122,1.298,91974.37188243,114194.99752772251
1647993600,2022-03-23 00:00:00,PUSH/USDT,1.138,1.138,1.103,1.126,14271.80890418,15978.41118771196
1647907200,2022-03-22 00:00:00,PUSH/USDT,1.116,1.156,1.108,1.138,31565.7377543,35622.69971949386
1647820800,2022-03-21 00:00:00,PUSH/USDT,1.063,1.127,1.057,1.116,40069.71832707,43705.85369235005
1647734400,2022-03-20 00:00:00,PUSH/USDT,1.123,1.14,1.062,1.067,18750.68340622,20662.38364880723
1647648000,2022-03-19 00:00:00,PUSH/USDT,1.159,1.178,1.113,1.128,39049.50737011,44460.68871488797
1647561600,2022-03-18 00:00:00,PUSH/USDT,1.051,1.206,1.026,1.156,102104.51831458,112179.15176922989
1647475200,2022-03-17 00:00:00,PUSH/USDT,1.074,1.095,1.046,1.051,27284.09277714,29398.1954418703
1647388800,2022-03-16 00:00:00,PUSH/USDT,1.024,1.079,1.015,1.075,23650.29383839,24461.15898187966
1647302400,2022-03-15 00:00:00,PUSH/USDT,1.033,1.038,1.019,1.023,14865.94425256,15282.94883469448
1647216000,2022-03-14 00:00:00,PUSH/USDT,1.044,1.046,1.028,1.034,15165.00660106,15721.75122238057
1647129600,2022-03-13 00:00:00,PUSH/USDT,1.058,1.062,1.023,1.044,16895.85828571,17696.97389067651
1647043200,2022-03-12 00:00:00,PUSH/USDT,1.057,1.065,1.044,1.056,17120.42221491,18127.23675533426
1646956800,2022-03-11 00:00:00,PUSH/USDT,1.05,1.1,1.032,1.054,71949.51832915,76496.83170518833
1646870400,2022-03-10 00:00:00,PUSH/USDT,1.109,1.115,1.049,1.053,23212.09074326,24739.64486576433
1646784000,2022-03-09 00:00:00,PUSH/USDT,1.074,1.136,1.069,1.113,18213.33602737,20198.11719657051
1646697600,2022-03-08 00:00:00,PUSH/USDT,1.047,1.084,1.031,1.076,31994.00022396,33920.76096709019
1646611200,2022-03-07 00:00:00,PUSH/USDT,1.132,1.135,1.045,1.048,41311.28332769,44927.87676525563
1646524800,2022-03-06 00:00:00,PUSH/USDT,1.161,1.262,1.128,1.133,103648.57815992,122538.85661752104
1646438400,2022-03-05 00:00:00,PUSH/USDT,1.029,1.229,1.003,1.161,69791.87257297,77597.54062679993
1646352000,2022-03-04 00:00:00,PUSH/USDT,1.055,1.076,1.026,1.029,42509.77868341,44809.98525725415
1646265600,2022-03-03 00:00:00,PUSH/USDT,1.11,1.128,1.052,1.058,23327.99074983,25467.66579466786
1646179200,2022-03-02 00:00:00,PUSH/USDT,1.125,1.135,1.096,1.109,25204.90392402,28137.84710847407
1646092800,2022-03-01 00:00:00,PUSH/USDT,1.053,1.147,1.05,1.126,79766.24293714,87892.71853032385
1646006400,2022-02-28 00:00:00,PUSH/USDT,1.034,1.088,0.991,1.054,51800.91516558,53401.68029335154
1645920000,2022-02-27 00:00:00,PUSH/USDT,1.036,1.056,1.015,1.035,20638.39573023,21429.84161374589
1645833600,2022-02-26 00:00:00,PUSH/USDT,1.074,1.089,1.036,1.041,29367.07846126,31155.25546635632
1645747200,2022-02-25 00:00:00,PUSH/USDT,1.003,1.082,1.003,1.073,58433.53667884,60410.47232396883
1645660800,2022-02-24 00:00:00,PUSH/USDT,1.094,1.102,0.98,1.008,63037.06162807,64301.08233622236
1645574400,2022-02-23 00:00:00,PUSH/USDT,1.12,1.202,1.092,1.094,63392.70751659,71912.98449853752
1645488000,2022-02-22 00:00:00,PUSH/USDT,1.188,1.196,1.109,1.122,32776.9878516,37288.08264836427
1645401600,2022-02-21 00:00:00,PUSH/USDT,1.13,1.363,1.126,1.189,90015.6629766,110798.16086263874
1645315200,2022-02-20 00:00:00,PUSH/USDT,1.191,1.197,1.126,1.132,30010.44569235,34786.98245815198
1645228800,2022-02-19 00:00:00,PUSH/USDT,1.205,1.245,1.159,1.19,52508.42030825,63154.72973591197
1645142400,2022-02-18 00:00:00,PUSH/USDT,1.25,1.284,1.193,1.211,18772.42801721,23217.97777824898
1645056000,2022-02-17 00:00:00,PUSH/USDT,1.307,1.335,1.249,1.25,32604.03376655,42227.78238624264
1644969600,2022-02-16 00:00:00,PUSH/USDT,1.321,1.332,1.276,1.307,33603.6781106,43735.30151733971
1644883200,2022-02-15 00:00:00,PUSH/USDT,1.241,1.323,1.228,1.32,23690.10359963,30614.29050265633
1644796800,2022-02-14 00:00:00,PUSH/USDT,1.276,1.285,1.198,1.242,43245.56753184,52912.39810895996
1644710400,2022-02-13 00:00:00,PUSH/USDT,1.269,1.316,1.26,1.277,16380.09756529,21175.81975824394
1644624000,2022-02-12 00:00:00,PUSH/USDT,1.307,1.323,1.252,1.274,21100.74714906,27187.93433275231
1644537600,2022-02-11 00:00:00,PUSH/USDT,1.386,1.398,1.3,1.306,40649.54252933,55553.99836970812
1644451200,2022-02-10 00:00:00,PUSH/USDT,1.45,1.47,1.363,1.387,27808.55931325,39357.30523386409
1644364800,2022-02-09 00:00:00,PUSH/USDT,1.412,1.479,1.402,1.45,35220.94155133,50532.65038200613
1644278400,2022-02-08 00:00:00,PUSH/USDT,1.5,1.515,1.379,1.411,72282.69533849,103211.96180827892
1644192000,2022-02-07 00:00:00,PUSH/USDT,1.38,1.502,1.38,1.501,96861.15984643,139201.83786529418
1644105600,2022-02-06 00:00:00,PUSH/USDT,1.327,1.429,1.302,1.381,60239.89640216,81851.9996009156
1644019200,2022-02-05 00:00:00,PUSH/USDT,1.295,1.339,1.292,1.328,43261.29989561,57039.11754782715
1643932800,2022-02-04 00:00:00,PUSH/USDT,1.202,1.309,1.188,1.298,44548.89081176,55084.3463249931
1643846400,2022-02-03 00:00:00,PUSH/USDT,1.218,1.225,1.18,1.203,32605.16433627,39269.43590016533
1643760000,2022-02-02 00:00:00,PUSH/USDT,1.279,1.306,1.215,1.218,53592.93409842,68040.57986033954
1643673600,2022-02-01 00:00:00,PUSH/USDT,1.226,1.33,1.204,1.283,112053.10029005,142347.55038217683
1643587200,2022-01-31 00:00:00,PUSH/USDT,1.186,1.299,1.111,1.227,150426.08708381,180322.52357289988
1643500800,2022-01-30 00:00:00,PUSH/USDT,1.25,1.29,1.164,1.175,99363.28931536,121140.51248149708
1643414400,2022-01-29 00:00:00,PUSH/USDT,1.264,1.299,1.23,1.255,65502.1470922,82533.19555533625
1643328000,2022-01-28 00:00:00,PUSH/USDT,1.231,1.289,1.203,1.263,55357.19989624,68628.7143347638
1643241600,2022-01-27 00:00:00,PUSH/USDT,1.4,1.404,1.12,1.225,183206.00258929,230053.17323995905
1643155200,2022-01-26 00:00:00,PUSH/USDT,1.329,1.486,1.326,1.405,61151.97933512,85932.02206506286
