https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MANA,Volume USDT
1663390800,2022-09-17 05:00:00,MANA/USDT,0.73969,0.73969,0.73565,0.7377,69906.1963245,51528.5897195507131
1663387200,2022-09-17 04:00:00,MANA/USDT,0.73811,0.74186,0.73811,0.73949,9896.9284186,7323.3574333467455
1663383600,2022-09-17 03:00:00,MANA/USDT,0.73969,0.74034,0.73671,0.73768,120227.94739818,88878.9422557287046
1663380000,2022-09-17 02:00:00,MANA/USDT,0.74304,0.74352,0.73969,0.73969,146431.59978274,108468.1931908219111
1663376400,2022-09-17 01:00:00,MANA/USDT,0.7417,0.7435,0.74067,0.74326,21115.28298181,15671.4063743401325
1663372800,2022-09-17 00:00:00,MANA/USDT,0.74106,0.74883,0.74022,0.74132,53718.53024364,40025.4113174552371
1663369200,2022-09-16 23:00:00,MANA/USDT,0.73893,0.74135,0.73701,0.74109,29570.43187305,21861.3873196465753
1663365600,2022-09-16 22:00:00,MANA/USDT,0.74022,0.74203,0.73792,0.73843,24228.53564299,17939.2413791407576
1663362000,2022-09-16 21:00:00,MANA/USDT,0.74211,0.74361,0.73903,0.73973,26365.47993838,19574.3478131459183
1663358400,2022-09-16 20:00:00,MANA/USDT,0.73898,0.74341,0.73877,0.74226,29134.06929999,21588.5481445221215
1663354800,2022-09-16 19:00:00,MANA/USDT,0.73761,0.74203,0.73658,0.73924,58389.81965336,43150.5977637531182
1663351200,2022-09-16 18:00:00,MANA/USDT,0.73178,0.74347,0.73049,0.73773,92756.22313654,68493.5128781684263
1663347600,2022-09-16 17:00:00,MANA/USDT,0.73079,0.73558,0.72371,0.73159,100243.58860598,73089.3992037749263
1663344000,2022-09-16 16:00:00,MANA/USDT,0.73517,0.73517,0.72188,0.73078,128446.39379416,93636.6830981852849
1663340400,2022-09-16 15:00:00,MANA/USDT,0.73464,0.73869,0.73246,0.73547,164025.57362929,120428.4414938607097
1663336800,2022-09-16 14:00:00,MANA/USDT,0.72644,0.74001,0.72483,0.73468,78884.64862186,57956.0311575157521
1663333200,2022-09-16 13:00:00,MANA/USDT,0.73509,0.73558,0.7228,0.72601,71485.15888238,52124.9648593158055
1663329600,2022-09-16 12:00:00,MANA/USDT,0.74146,0.74177,0.73269,0.73406,49610.89570905,36541.35827070914
1663326000,2022-09-16 11:00:00,MANA/USDT,0.73274,0.74597,0.73194,0.74064,97086.00340973,71905.9146092181865
1663322400,2022-09-16 10:00:00,MANA/USDT,0.72863,0.73506,0.72789,0.73271,34432.63016419,25186.3056241053944
1663318800,2022-09-16 09:00:00,MANA/USDT,0.71871,0.72835,0.71856,0.72782,41646.9319097,30174.864842124538
1663315200,2022-09-16 08:00:00,MANA/USDT,0.72505,0.72694,0.71873,0.71873,46023.11145585,33216.3905374465306
1663311600,2022-09-16 07:00:00,MANA/USDT,0.72741,0.72855,0.72459,0.72505,21408.09566448,15566.5639812693191
1663308000,2022-09-16 06:00:00,MANA/USDT,0.72684,0.73023,0.72553,0.72709,153560.34768432,111808.6763178592246
1663304400,2022-09-16 05:00:00,MANA/USDT,0.72337,0.72976,0.72321,0.72669,38337.29556257,27890.3632649351444
1663300800,2022-09-16 04:00:00,MANA/USDT,0.72246,0.72614,0.72204,0.72317,15966.51570836,11571.060070097932
1663297200,2022-09-16 03:00:00,MANA/USDT,0.71745,0.7229,0.71649,0.7229,41535.64678833,29889.5990557257008
1663293600,2022-09-16 02:00:00,MANA/USDT,0.71918,0.71988,0.7117,0.71777,76873.72632932,54930.9692697217551
1663290000,2022-09-16 01:00:00,MANA/USDT,0.72341,0.72341,0.71727,0.71815,43972.49117265,31685.7183440531362
1663286400,2022-09-16 00:00:00,MANA/USDT,0.71993,0.72334,0.7103,0.72328,74149.3258381,53154.2533636268339
1663282800,2022-09-15 23:00:00,MANA/USDT,0.72013,0.72119,0.71637,0.7197,29725.25907374,21373.4575989384606
1663279200,2022-09-15 22:00:00,MANA/USDT,0.72533,0.72533,0.71532,0.71978,47139.81695164,33981.0883500139013
1663275600,2022-09-15 21:00:00,MANA/USDT,0.72817,0.72817,0.72178,0.72475,45669.10104569,33037.8062908586652
1663272000,2022-09-15 20:00:00,MANA/USDT,0.72438,0.7283,0.72389,0.72823,27981.24073773,20315.5868196294695
1663268400,2022-09-15 19:00:00,MANA/USDT,0.72285,0.72662,0.72092,0.72456,25553.59373515,18484.4180397850153
1663264800,2022-09-15 18:00:00,MANA/USDT,0.7247,0.72664,0.72186,0.7227,51549.34444551,37310.2021082774998
1663261200,2022-09-15 17:00:00,MANA/USDT,0.72366,0.72653,0.72356,0.72465,29853.26440829,21642.1821383093675
1663257600,2022-09-15 16:00:00,MANA/USDT,0.71915,0.72382,0.7161,0.72381,49920.23269684,35994.8860771348177
1663254000,2022-09-15 15:00:00,MANA/USDT,0.71729,0.7205,0.70831,0.71901,184317.79831305,131773.4392934683899
1663250400,2022-09-15 14:00:00,MANA/USDT,0.73321,0.73471,0.71445,0.71678,109882.4400009,79298.6131218809903
1663246800,2022-09-15 13:00:00,MANA/USDT,0.73413,0.73493,0.7262,0.73288,72352.69363792,52903.496701936212
1663243200,2022-09-15 12:00:00,MANA/USDT,0.73426,0.7377,0.73029,0.73319,34449.01728139,25280.2874565562819
1663239600,2022-09-15 11:00:00,MANA/USDT,0.72869,0.73419,0.72707,0.73331,96499.7980975,70494.1899131922499
1663236000,2022-09-15 10:00:00,MANA/USDT,0.73345,0.73593,0.7274,0.72889,50743.84042279,37127.4589483474313
1663232400,2022-09-15 09:00:00,MANA/USDT,0.73364,0.73489,0.73118,0.73358,40317.51001418,29562.3341228418022
1663228800,2022-09-15 08:00:00,MANA/USDT,0.73921,0.7394,0.7304,0.73402,34132.85719642,25034.6167332548729
1663225200,2022-09-15 07:00:00,MANA/USDT,0.73506,0.74416,0.73409,0.73973,159138.82238063,117639.0637205132358
1663221600,2022-09-15 06:00:00,MANA/USDT,0.72896,0.73985,0.71672,0.73572,376373.70498352,273475.0187472758881
1663218000,2022-09-15 05:00:00,MANA/USDT,0.7226,0.72966,0.72125,0.72879,94273.9911579,68406.6498608258193
1663214400,2022-09-15 04:00:00,MANA/USDT,0.72291,0.72529,0.71902,0.72234,122902.39285344,88731.103686178364
1663210800,2022-09-15 03:00:00,MANA/USDT,0.72697,0.72724,0.71286,0.72296,233013.580631,167699.9372556214163
1663207200,2022-09-15 02:00:00,MANA/USDT,0.73601,0.73601,0.72092,0.72709,141327.55107305,102603.6808788209967
1663203600,2022-09-15 01:00:00,MANA/USDT,0.7359,0.73634,0.72748,0.73604,96720.13765357,70892.8386312426357
1663200000,2022-09-15 00:00:00,MANA/USDT,0.74406,0.7447,0.73213,0.73592,109113.98976427,80563.0449902276539
1663196400,2022-09-14 23:00:00,MANA/USDT,0.74574,0.7469,0.74189,0.74464,75246.48924013,55992.1742448628739
1663192800,2022-09-14 22:00:00,MANA/USDT,0.7456,0.74948,0.74283,0.74537,77954.43836734,58133.4810871723618
1663189200,2022-09-14 21:00:00,MANA/USDT,0.73825,0.74556,0.73597,0.74556,61760.86334825,45740.6310412696227
1663185600,2022-09-14 20:00:00,MANA/USDT,0.73892,0.73892,0.73608,0.73835,49246.48601706,36311.1474960582003
1663182000,2022-09-14 19:00:00,MANA/USDT,0.73085,0.73938,0.7298,0.73837,136840.95634089,100681.138796811706
1663178400,2022-09-14 18:00:00,MANA/USDT,0.73561,0.73618,0.71846,0.73126,372599.37912752,270435.1609077751928
1663174800,2022-09-14 17:00:00,MANA/USDT,0.73597,0.74172,0.73464,0.73571,92084.99304601,67981.5695477235158
1663171200,2022-09-14 16:00:00,MANA/USDT,0.73698,0.73818,0.73314,0.73623,82740.72792558,60875.5140976248985
1663167600,2022-09-14 15:00:00,MANA/USDT,0.74056,0.74075,0.73594,0.7365,69966.49560171,51664.3509510881139
1663164000,2022-09-14 14:00:00,MANA/USDT,0.7409,0.74297,0.73575,0.74056,106790.1268093,78982.0635846369663
1663160400,2022-09-14 13:00:00,MANA/USDT,0.74019,0.74191,0.73361,0.74072,91417.70606912,67538.5937758276499
1663156800,2022-09-14 12:00:00,MANA/USDT,0.73381,0.74627,0.7274,0.74033,102018.71191493,75288.7648978928653
1663153200,2022-09-14 11:00:00,MANA/USDT,0.73827,0.73859,0.72961,0.73317,57959.44135402,42589.0574208674939
1663149600,2022-09-14 10:00:00,MANA/USDT,0.73711,0.73931,0.73615,0.73833,23738.13492775,17513.2381813896854
1663146000,2022-09-14 09:00:00,MANA/USDT,0.73684,0.73792,0.73353,0.73701,46371.22917226,34119.606162501866
1663142400,2022-09-14 08:00:00,MANA/USDT,0.73225,0.73883,0.72721,0.73743,66400.89123645,48618.2329666024743
1663138800,2022-09-14 07:00:00,MANA/USDT,0.73688,0.74011,0.72575,0.73247,68335.74263427,50037.1973627754962
1663135200,2022-09-14 06:00:00,MANA/USDT,0.74181,0.74262,0.73575,0.73626,38346.9240651,28347.4316845852678
1663131600,2022-09-14 05:00:00,MANA/USDT,0.74353,0.74447,0.74084,0.74143,31604.20050066,23472.5473258931247
1663128000,2022-09-14 04:00:00,MANA/USDT,0.73921,0.74371,0.73917,0.74344,23721.39084585,17592.8796839342556
1663124400,2022-09-14 03:00:00,MANA/USDT,0.73841,0.74179,0.73612,0.73951,79745.58998865,58965.7831808606162
1663120800,2022-09-14 02:00:00,MANA/USDT,0.73573,0.73866,0.7348,0.73863,25989.88471024,19137.7252619988166
1663117200,2022-09-14 01:00:00,MANA/USDT,0.73236,0.73626,0.7316,0.73626,27098.06282721,19890.8066910820575
1663113600,2022-09-14 00:00:00,MANA/USDT,0.72969,0.73439,0.72425,0.73278,109377.69537789,79714.3469744423833
1663110000,2022-09-13 23:00:00,MANA/USDT,0.73505,0.73582,0.72753,0.73015,78521.67878588,57402.8576586820462
1663106400,2022-09-13 22:00:00,MANA/USDT,0.73999,0.73999,0.73097,0.73505,102129.41671594,75085.6382047620781
1663102800,2022-09-13 21:00:00,MANA/USDT,0.74273,0.74327,0.73307,0.73999,61696.01308237,45612.9386611319322
1663099200,2022-09-13 20:00:00,MANA/USDT,0.74626,0.7488,0.74224,0.74268,44607.39004999,33270.4301819952142
1663095600,2022-09-13 19:00:00,MANA/USDT,0.7387,0.74672,0.73281,0.74605,93946.47301253,69520.4625417250461
1663092000,2022-09-13 18:00:00,MANA/USDT,0.75401,0.75401,0.7383,0.73885,94151.81651129,70127.6116487942873
1663088400,2022-09-13 17:00:00,MANA/USDT,0.75212,0.75741,0.75133,0.75397,66383.89712675,50046.6123740797149
1663084800,2022-09-13 16:00:00,MANA/USDT,0.74973,0.75473,0.74743,0.75207,53997.90748763,40529.9937754849952
1663081200,2022-09-13 15:00:00,MANA/USDT,0.74819,0.7521,0.74728,0.7498,89240.4127509,66986.8730658983743
1663077600,2022-09-13 14:00:00,MANA/USDT,0.75114,0.75516,0.74418,0.74838,125300.92226384,93826.1021371903004
1663074000,2022-09-13 13:00:00,MANA/USDT,0.75502,0.75802,0.7488,0.75194,179960.33172206,135458.7478097020436
1663070400,2022-09-13 12:00:00,MANA/USDT,0.797,0.80255,0.74672,0.756,398243.89349355,305974.9167673502275
1663066800,2022-09-13 11:00:00,MANA/USDT,0.79563,0.80047,0.79479,0.79639,46078.8671656,36766.4268616971724
1663063200,2022-09-13 10:00:00,MANA/USDT,0.79047,0.79631,0.79033,0.7954,27899.03359686,22120.7204487631754
1663059600,2022-09-13 09:00:00,MANA/USDT,0.79621,0.79986,0.7883,0.79055,94398.59591015,74854.0113353569043
1663056000,2022-09-13 08:00:00,MANA/USDT,0.79948,0.80088,0.79392,0.79548,31875.16665891,25433.2810557424996
1663052400,2022-09-13 07:00:00,MANA/USDT,0.78978,0.802,0.78909,0.79953,83288.79023654,66378.4284760817291
1663048800,2022-09-13 06:00:00,MANA/USDT,0.78898,0.79775,0.78684,0.78929,74370.14636517,58905.6502368767553
1663045200,2022-09-13 05:00:00,MANA/USDT,0.78846,0.79479,0.787,0.78903,80110.5470973,63351.2484934173251
1663041600,2022-09-13 04:00:00,MANA/USDT,0.78988,0.79292,0.78667,0.78844,94605.5535628,74643.9741120776858
1663038000,2022-09-13 03:00:00,MANA/USDT,0.78664,0.7919,0.78123,0.78946,74798.21035585,58728.9288598112172
1663034400,2022-09-13 02:00:00,MANA/USDT,0.77813,0.78693,0.77194,0.78675,105282.26646646,81930.6242296759366
1663030800,2022-09-13 01:00:00,MANA/USDT,0.78058,0.78216,0.77095,0.77768,138186.87775357,107270.2632270529918
1663027200,2022-09-13 00:00:00,MANA/USDT,0.79465,0.79546,0.77607,0.78084,134758.65013079,105496.8036250053757
1663023600,2022-09-12 23:00:00,MANA/USDT,0.7925,0.79588,0.79169,0.79423,15089.03929185,11974.1955237506298
1663020000,2022-09-12 22:00:00,MANA/USDT,0.79414,0.79616,0.78983,0.79245,25593.94574426,20299.8131026167203
1663016400,2022-09-12 21:00:00,MANA/USDT,0.80129,0.80134,0.79264,0.79344,48878.82851219,38960.8923236321176
1663012800,2022-09-12 20:00:00,MANA/USDT,0.79744,0.80388,0.79535,0.80175,36888.85443934,29494.7915128262546
1663009200,2022-09-12 19:00:00,MANA/USDT,0.79585,0.79735,0.79286,0.79727,21879.68404882,17397.7317086042792
1663005600,2022-09-12 18:00:00,MANA/USDT,0.7987,0.7987,0.79099,0.7956,50650.77501876,40212.7746958334656
1663002000,2022-09-12 17:00:00,MANA/USDT,0.7941,0.79884,0.79162,0.7988,19997.25604042,15896.0716673370079
1662998400,2022-09-12 16:00:00,MANA/USDT,0.79962,0.79984,0.78269,0.79477,177586.13808395,140222.7845525571376
1662994800,2022-09-12 15:00:00,MANA/USDT,0.81233,0.81233,0.7965,0.79945,123296.32842217,99390.6334135128623
1662991200,2022-09-12 14:00:00,MANA/USDT,0.81955,0.82149,0.81136,0.81274,55863.46918629,45618.2621284550065
1662987600,2022-09-12 13:00:00,MANA/USDT,0.8163,0.82293,0.8146,0.81902,47067.82791107,38559.7026105183086
1662984000,2022-09-12 12:00:00,MANA/USDT,0.81667,0.81927,0.81344,0.81645,45179.93460848,36894.5526894148279
1662980400,2022-09-12 11:00:00,MANA/USDT,0.82014,0.8203,0.81283,0.81693,56825.35196118,46428.2094761235446
1662976800,2022-09-12 10:00:00,MANA/USDT,0.81627,0.82107,0.80951,0.81995,63743.90969084,52013.3459306787681
1662973200,2022-09-12 09:00:00,MANA/USDT,0.81526,0.81829,0.81226,0.81593,63375.60674935,51699.4433627563778
1662969600,2022-09-12 08:00:00,MANA/USDT,0.80764,0.81736,0.80573,0.81531,94914.02652121,77058.5404568875558
1662966000,2022-09-12 07:00:00,MANA/USDT,0.8027,0.80785,0.80173,0.80735,77501.61285099,62387.9134627931505
1662962400,2022-09-12 06:00:00,MANA/USDT,0.80164,0.80302,0.79933,0.80273,20291.98539721,16261.606170558147
1662958800,2022-09-12 05:00:00,MANA/USDT,0.8003,0.802,0.79656,0.80113,13744.74984459,10995.7355751944493
1662955200,2022-09-12 04:00:00,MANA/USDT,0.79871,0.80101,0.79741,0.79991,8474.81731517,6772.8432904941151
1662951600,2022-09-12 03:00:00,MANA/USDT,0.80073,0.80377,0.79298,0.79854,87194.00635374,69613.5551855697229
1662948000,2022-09-12 02:00:00,MANA/USDT,0.81448,0.81619,0.79695,0.80044,90685.57544816,73077.3712022072177
1662944400,2022-09-12 01:00:00,MANA/USDT,0.79075,0.8177,0.78944,0.8133,130253.95354193,105007.6276620404571
1662940800,2022-09-12 00:00:00,MANA/USDT,0.80393,0.80393,0.79079,0.79079,51493.74861754,41103.0955697524783
1662937200,2022-09-11 23:00:00,MANA/USDT,0.79812,0.805,0.79548,0.80401,62634.2282726,50113.4793847602861
1662933600,2022-09-11 22:00:00,MANA/USDT,0.7945,0.8031,0.79391,0.79784,80598.61152988,64400.9741855709134
1662930000,2022-09-11 21:00:00,MANA/USDT,0.8053,0.80725,0.79033,0.79415,114761.69398595,91627.8752212133784
1662926400,2022-09-11 20:00:00,MANA/USDT,0.80825,0.81175,0.7985,0.80557,71332.21541245,57333.5754935286382
1662922800,2022-09-11 19:00:00,MANA/USDT,0.80851,0.80988,0.80738,0.80874,22751.27182878,18398.5701937186405
1662919200,2022-09-11 18:00:00,MANA/USDT,0.81193,0.8131,0.80831,0.8093,28446.35640015,23073.8850495747279
1662915600,2022-09-11 17:00:00,MANA/USDT,0.81589,0.81662,0.81143,0.81143,25911.61528246,21106.6003570877042
1662912000,2022-09-11 16:00:00,MANA/USDT,0.80931,0.81591,0.80931,0.81434,37418.46392623,30425.1530883074061
1662908400,2022-09-11 15:00:00,MANA/USDT,0.80629,0.81043,0.80629,0.80935,26573.07834856,21494.1278671484345
1662904800,2022-09-11 14:00:00,MANA/USDT,0.80825,0.80862,0.80411,0.80705,28283.6681186,22811.2723844821979
1662901200,2022-09-11 13:00:00,MANA/USDT,0.81131,0.81134,0.80489,0.80789,13170.93350974,10632.6540720294403
1662897600,2022-09-11 12:00:00,MANA/USDT,0.80863,0.813,0.80713,0.81112,34509.92993265,27917.6170515838913
1662894000,2022-09-11 11:00:00,MANA/USDT,0.80823,0.8115,0.80711,0.80864,42157.668345,34100.2410721996496
1662890400,2022-09-11 10:00:00,MANA/USDT,0.80806,0.81082,0.80713,0.80789,23168.66851463,18744.8321363012349
1662886800,2022-09-11 09:00:00,MANA/USDT,0.8106,0.8106,0.80692,0.80779,11539.82234808,9330.2769454386672
1662883200,2022-09-11 08:00:00,MANA/USDT,0.80841,0.81086,0.8063,0.81054,16776.44461809,13568.876303524375
1662879600,2022-09-11 07:00:00,MANA/USDT,0.8023,0.80837,0.8016,0.80829,29714.20904973,23974.8052930193069
1662876000,2022-09-11 06:00:00,MANA/USDT,0.80958,0.8106,0.79417,0.80288,114922.63718604,91995.503620022776
1662872400,2022-09-11 05:00:00,MANA/USDT,0.81022,0.81176,0.80761,0.81039,16094.72231182,13035.9702433766627
1662868800,2022-09-11 04:00:00,MANA/USDT,0.81174,0.81496,0.8096,0.8096,19606.82348716,15940.4007063730259
1662865200,2022-09-11 03:00:00,MANA/USDT,0.81183,0.81296,0.80977,0.81181,19100.42576406,15497.9922885468161
1662861600,2022-09-11 02:00:00,MANA/USDT,0.81492,0.81683,0.80976,0.81064,36131.95287374,29370.5670410087487
1662858000,2022-09-11 01:00:00,MANA/USDT,0.8177,0.82167,0.8133,0.81443,77461.03749122,63394.4672801280923
1662854400,2022-09-11 00:00:00,MANA/USDT,0.81457,0.82087,0.81395,0.8177,37292.3807069,30501.0748526137333
1662850800,2022-09-10 23:00:00,MANA/USDT,0.8186,0.8186,0.813,0.81432,63024.35861709,51464.6145819651552
1662847200,2022-09-10 22:00:00,MANA/USDT,0.8141,0.8208,0.8141,0.81788,45795.80570996,37471.4763520015578
1662843600,2022-09-10 21:00:00,MANA/USDT,0.81126,0.81941,0.81061,0.81339,64334.79379137,52437.8802322224806
1662840000,2022-09-10 20:00:00,MANA/USDT,0.81386,0.81386,0.80879,0.81089,44769.906224,36325.1873151856331
1662836400,2022-09-10 19:00:00,MANA/USDT,0.81303,0.81549,0.81192,0.8139,18482.45036727,15040.1133549996303
1662832800,2022-09-10 18:00:00,MANA/USDT,0.81024,0.8163,0.81024,0.81269,26396.43020575,21474.3134071629475
1662829200,2022-09-10 17:00:00,MANA/USDT,0.81457,0.81457,0.80814,0.81009,22550.10244737,18287.48288991428
1662825600,2022-09-10 16:00:00,MANA/USDT,0.81028,0.81787,0.80691,0.81398,50656.27284309,41170.8051768010434
1662822000,2022-09-10 15:00:00,MANA/USDT,0.81011,0.81397,0.80828,0.81048,31327.57617569,25409.3445303840854
1662818400,2022-09-10 14:00:00,MANA/USDT,0.80862,0.81331,0.80701,0.81069,21944.1459389,17809.1197606662681
1662814800,2022-09-10 13:00:00,MANA/USDT,0.81688,0.81742,0.80591,0.80827,39714.10319964,32211.0032453015616
1662811200,2022-09-10 12:00:00,MANA/USDT,0.82045,0.82369,0.81206,0.81688,87489.02808902,71514.6750930714309
1662807600,2022-09-10 11:00:00,MANA/USDT,0.81963,0.82206,0.81681,0.82061,27417.47894449,22479.545742597767
1662804000,2022-09-10 10:00:00,MANA/USDT,0.82515,0.82515,0.8156,0.81987,66462.93383816,54453.2096240460136
1662800400,2022-09-10 09:00:00,MANA/USDT,0.81786,0.82939,0.81747,0.82498,122308.58829181,100723.7024710221946
1662796800,2022-09-10 08:00:00,MANA/USDT,0.80398,0.83161,0.80398,0.81747,294249.53560253,241562.9852922280076
1662793200,2022-09-10 07:00:00,MANA/USDT,0.81868,0.82013,0.79888,0.80413,61209.93563504,49531.8012124072284
1662789600,2022-09-10 06:00:00,MANA/USDT,0.80892,0.82103,0.80892,0.8188,56820.64794236,46353.6751215043222
1662786000,2022-09-10 05:00:00,MANA/USDT,0.80576,0.81109,0.80347,0.80858,43322.05558788,35020.9994591672079
1662782400,2022-09-10 04:00:00,MANA/USDT,0.80759,0.81395,0.801,0.80574,40567.54350411,32805.0379450029957
1662778800,2022-09-10 03:00:00,MANA/USDT,0.81547,0.81547,0.80662,0.80774,69477.45882864,56301.5130815140448
1662775200,2022-09-10 02:00:00,MANA/USDT,0.81001,0.81665,0.80954,0.81511,25835.5384533,21005.2204469373329
1662771600,2022-09-10 01:00:00,MANA/USDT,0.81083,0.81672,0.80901,0.80965,78119.84792125,63554.4978022830693
1662768000,2022-09-10 00:00:00,MANA/USDT,0.80576,0.81086,0.80165,0.81086,61342.69285746,49522.6350794285814
1662764400,2022-09-09 23:00:00,MANA/USDT,0.80382,0.81292,0.79743,0.80665,118451.09699389,95447.1365732769339
1662760800,2022-09-09 22:00:00,MANA/USDT,0.80117,0.80672,0.80117,0.80447,48007.9826137,38646.654397587415
1662757200,2022-09-09 21:00:00,MANA/USDT,0.80273,0.80374,0.80081,0.80144,33620.6860564,26974.8054861040265
1662753600,2022-09-09 20:00:00,MANA/USDT,0.80118,0.80474,0.79902,0.80287,47279.91725631,37935.0010676920636
1662750000,2022-09-09 19:00:00,MANA/USDT,0.79734,0.8026,0.79718,0.80169,49638.11631377,39722.3418230858567
1662746400,2022-09-09 18:00:00,MANA/USDT,0.79683,0.79883,0.79445,0.79741,51276.95725756,40834.2183419956878
1662742800,2022-09-09 17:00:00,MANA/USDT,0.80427,0.80427,0.79557,0.79688,64465.66718308,51561.11915699849
1662739200,2022-09-09 16:00:00,MANA/USDT,0.80008,0.80472,0.79413,0.80472,84048.54585263,67116.4897194639581
1662735600,2022-09-09 15:00:00,MANA/USDT,0.80852,0.80982,0.79935,0.79987,171520.7039301,137983.7101604814706
1662732000,2022-09-09 14:00:00,MANA/USDT,0.80516,0.81525,0.80447,0.80788,232478.42222018,187869.3894216778249
1662728400,2022-09-09 13:00:00,MANA/USDT,0.81207,0.81268,0.80196,0.80513,117241.32682605,94546.4850935568087
1662724800,2022-09-09 12:00:00,MANA/USDT,0.80774,0.82158,0.8077,0.81171,93204.81201034,75976.7096227815117
1662721200,2022-09-09 11:00:00,MANA/USDT,0.81118,0.81567,0.80593,0.80819,145295.52914146,117658.3690668355172
1662717600,2022-09-09 10:00:00,MANA/USDT,0.80536,0.81109,0.80389,0.81097,128418.63826146,103703.1580166338687
1662714000,2022-09-09 09:00:00,MANA/USDT,0.81006,0.81006,0.80255,0.80496,82475.41062711,66335.1662306784271
1662710400,2022-09-09 08:00:00,MANA/USDT,0.79915,0.81301,0.79915,0.80956,83188.17333336,67075.9410242551651
1662706800,2022-09-09 07:00:00,MANA/USDT,0.79951,0.80131,0.79686,0.79884,66130.87206102,52843.2954333104382
1662703200,2022-09-09 06:00:00,MANA/USDT,0.79791,0.79992,0.79672,0.79913,44797.5459022,35754.6316890226388
1662699600,2022-09-09 05:00:00,MANA/USDT,0.79274,0.79794,0.7918,0.79766,86485.46782521,68760.2752564462654
1662696000,2022-09-09 04:00:00,MANA/USDT,0.79054,0.79505,0.78919,0.79239,128684.61012024,101920.3177833249824
1662692400,2022-09-09 03:00:00,MANA/USDT,0.77984,0.79169,0.77923,0.79046,116670.39111958,91766.2463542805192
1662688800,2022-09-09 02:00:00,MANA/USDT,0.77695,0.78191,0.77695,0.77938,22938.25396943,17878.0710652751158
1662685200,2022-09-09 01:00:00,MANA/USDT,0.78034,0.78195,0.77684,0.77723,41558.22553314,32408.4926178166264
1662681600,2022-09-09 00:00:00,MANA/USDT,0.77384,0.78136,0.77245,0.78007,53816.81156885,41864.7828115848234
1662678000,2022-09-08 23:00:00,MANA/USDT,0.77237,0.77597,0.77074,0.77311,73402.1801627,56759.8824884528368
1662674400,2022-09-08 22:00:00,MANA/USDT,0.77116,0.77215,0.76855,0.77165,14894.0344851,11482.5968491673218
1662670800,2022-09-08 21:00:00,MANA/USDT,0.77135,0.77159,0.76851,0.77067,22848.346157,17601.7340370277093
1662667200,2022-09-08 20:00:00,MANA/USDT,0.77116,0.77394,0.7695,0.77105,59978.6133936,46283.9113810631115
1662663600,2022-09-08 19:00:00,MANA/USDT,0.76346,0.77116,0.76174,0.77116,51128.28726309,39165.5186746455832
1662660000,2022-09-08 18:00:00,MANA/USDT,0.76315,0.76524,0.76036,0.76323,87274.8803109,66574.8460010529576
