https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DEFIBEAR,Volume USDT
1663480800000.0,2022-09-18 06:00:00,DEFIBEAR/USDT,0.0002294,0.000232,0.0002283,0.00023105,0.0,0.0
1663477200000.0,2022-09-18 05:00:00,DEFIBEAR/USDT,0.000232,0.0002351,0.0002292,0.0002294,0.0,0.0
1663473600000.0,2022-09-18 04:00:00,DEFIBEAR/USDT,0.0002344,0.0002368,0.00023175,0.000232,0.0,0.0
1663470000000.0,2022-09-18 03:00:00,DEFIBEAR/USDT,0.00023065,0.0002368,0.0002303,0.0002344,0.0,0.0
1663466400000.0,2022-09-18 02:00:00,DEFIBEAR/USDT,0.00022965,0.00023435,0.0002285,0.00023065,0.0,0.0
1663462800000.0,2022-09-18 01:00:00,DEFIBEAR/USDT,0.0002311,0.00023195,0.0002268,0.00022965,0.0,0.0
1663459200000.0,2022-09-18 00:00:00,DEFIBEAR/USDT,0.0002275,0.00023445,0.00022725,0.0002311,0.0,0.0
1663455600000.0,2022-09-17 23:00:00,DEFIBEAR/USDT,0.0002302,0.00023325,0.00022605,0.0002275,0.0,0.0
1663452000000.0,2022-09-17 22:00:00,DEFIBEAR/USDT,0.0002333,0.0002357,0.0002302,0.0002302,0.0,0.0
1663448400000.0,2022-09-17 21:00:00,DEFIBEAR/USDT,0.0002306,0.0002357,0.0002303,0.0002333,0.0,0.0
1663444800000.0,2022-09-17 20:00:00,DEFIBEAR/USDT,0.0002329,0.0002407,0.0002303,0.0002306,0.0,0.0
1663441200000.0,2022-09-17 19:00:00,DEFIBEAR/USDT,0.0002328,0.0002407,0.0002324,0.0002329,0.0,0.0
1663437600000.0,2022-09-17 18:00:00,DEFIBEAR/USDT,0.0002312,0.000233,0.0002302,0.0002328,0.0,0.0
1663434000000.0,2022-09-17 17:00:00,DEFIBEAR/USDT,0.0002299,0.000233,0.0002271,0.0002312,0.0,0.0
1663430400000.0,2022-09-17 16:00:00,DEFIBEAR/USDT,0.0002362,0.0002367,0.0002287,0.0002299,0.0,0.0
1663426800000.0,2022-09-17 15:00:00,DEFIBEAR/USDT,0.0002359,0.00024,0.0002351,0.0002362,0.0,0.0
1663423200000.0,2022-09-17 14:00:00,DEFIBEAR/USDT,0.0002426,0.0002451,0.0002359,0.0002359,0.0,0.0
1663419600000.0,2022-09-17 13:00:00,DEFIBEAR/USDT,0.0002426,0.0002455,0.0002419,0.0002426,0.0,0.0
1663416000000.0,2022-09-17 12:00:00,DEFIBEAR/USDT,0.0002462,0.0002529,0.0002425,0.0002426,0.0,0.0
1663412400000.0,2022-09-17 11:00:00,DEFIBEAR/USDT,0.0002437,0.0002503,0.0002432,0.0002462,0.0,0.0
1663408800000.0,2022-09-17 10:00:00,DEFIBEAR/USDT,0.0002411,0.0002487,0.0002404,0.0002437,0.0,0.0
1663405200000.0,2022-09-17 09:00:00,DEFIBEAR/USDT,0.0002414,0.000243,0.0002404,0.0002411,0.0,0.0
1663401600000.0,2022-09-17 08:00:00,DEFIBEAR/USDT,0.0002419,0.0002458,0.0002401,0.0002414,0.0,0.0
1663398000000.0,2022-09-17 07:00:00,DEFIBEAR/USDT,0.0002459,0.0002492,0.0002417,0.0002419,0.0,0.0
1663394400000.0,2022-09-17 06:00:00,DEFIBEAR/USDT,0.0002461,0.0002492,0.0002445,0.0002459,0.0,0.0
1663390800000.0,2022-09-17 05:00:00,DEFIBEAR/USDT,0.0002429,0.0002492,0.0002429,0.0002461,0.0,0.0
1663387200000.0,2022-09-17 04:00:00,DEFIBEAR/USDT,0.0002462,0.0002484,0.0002406,0.0002429,0.0,0.0
1663383600000.0,2022-09-17 03:00:00,DEFIBEAR/USDT,0.0002461,0.0002484,0.0002452,0.0002462,0.0,0.0
1663380000000.0,2022-09-17 02:00:00,DEFIBEAR/USDT,0.0002434,0.0002484,0.0002426,0.0002461,0.0,0.0
1663376400000.0,2022-09-17 01:00:00,DEFIBEAR/USDT,0.0002472,0.0002504,0.0002429,0.0002434,0.0,0.0
1663372800000.0,2022-09-17 00:00:00,DEFIBEAR/USDT,0.0002543,0.0002587,0.0002416,0.0002472,0.0,0.0
1663369200000.0,2022-09-16 23:00:00,DEFIBEAR/USDT,0.0002587,0.0002587,0.0002543,0.0002543,0.0,0.0
1663365600000.0,2022-09-16 22:00:00,DEFIBEAR/USDT,0.0002545,0.0002587,0.0002527,0.0002587,0.0,0.0
1663362000000.0,2022-09-16 21:00:00,DEFIBEAR/USDT,0.0002548,0.0002587,0.0002517,0.0002545,0.0,0.0
1663358400000.0,2022-09-16 20:00:00,DEFIBEAR/USDT,0.0002587,0.0002587,0.0002543,0.0002548,0.0,0.0
1663354800000.0,2022-09-16 19:00:00,DEFIBEAR/USDT,0.0002587,0.0002587,0.000257,0.0002587,0.0,0.0
1663351200000.0,2022-09-16 18:00:00,DEFIBEAR/USDT,0.0002592,0.0002637,0.0002587,0.0002587,0.0,0.0
1663347600000.0,2022-09-16 17:00:00,DEFIBEAR/USDT,0.0002587,0.0002641,0.0002587,0.0002592,0.0,0.0
1663344000000.0,2022-09-16 16:00:00,DEFIBEAR/USDT,0.0002538,0.0002629,0.0002538,0.0002587,0.0,0.0
1663340400000.0,2022-09-16 15:00:00,DEFIBEAR/USDT,0.000255,0.0002587,0.0002508,0.0002538,0.0,0.0
1663336800000.0,2022-09-16 14:00:00,DEFIBEAR/USDT,0.0002606,0.0002619,0.0002502,0.000255,4277173.333333333,1090.6792
1663333200000.0,2022-09-16 13:00:00,DEFIBEAR/USDT,0.00025,0.0002615,0.000245,0.0002606,0.0,0.0
1663329600000.0,2022-09-16 12:00:00,DEFIBEAR/USDT,0.0002416,0.0002507,0.0002411,0.00025,0.0,0.0
1663326000000.0,2022-09-16 11:00:00,DEFIBEAR/USDT,0.0002465,0.0002475,0.0002411,0.0002416,0.0,0.0
1663322400000.0,2022-09-16 10:00:00,DEFIBEAR/USDT,0.0002523,0.0002532,0.0002438,0.0002465,0.0,0.0
1663318800000.0,2022-09-16 09:00:00,DEFIBEAR/USDT,0.0002584,0.0002588,0.0002487,0.0002523,0.0,0.0
1663315200000.0,2022-09-16 08:00:00,DEFIBEAR/USDT,0.0002482,0.0002585,0.0002446,0.0002584,0.0,0.0
1663311600000.0,2022-09-16 07:00:00,DEFIBEAR/USDT,0.0002475,0.0002486,0.0002446,0.0002482,0.0,0.0
1663308000000.0,2022-09-16 06:00:00,DEFIBEAR/USDT,0.000247,0.0002489,0.0002446,0.0002475,0.0,0.0
1663304400000.0,2022-09-16 05:00:00,DEFIBEAR/USDT,0.0002468,0.0002472,0.0002419,0.000247,0.0,0.0
1663300800000.0,2022-09-16 04:00:00,DEFIBEAR/USDT,0.0002469,0.0002472,0.0002419,0.0002468,0.0,0.0
1663297200000.0,2022-09-16 03:00:00,DEFIBEAR/USDT,0.0002496,0.0002519,0.0002445,0.0002469,0.0,0.0
1663293600000.0,2022-09-16 02:00:00,DEFIBEAR/USDT,0.0002462,0.0002539,0.0002438,0.0002496,0.0,0.0
1663290000000.0,2022-09-16 01:00:00,DEFIBEAR/USDT,0.0002425,0.0002476,0.0002404,0.0002462,0.0,0.0
1663286400000.0,2022-09-16 00:00:00,DEFIBEAR/USDT,0.0002473,0.0002563,0.0002307,0.0002425,0.0,0.0
1663282800000.0,2022-09-15 23:00:00,DEFIBEAR/USDT,0.0002466,0.0002505,0.000244,0.0002473,0.0,0.0
1663279200000.0,2022-09-15 22:00:00,DEFIBEAR/USDT,0.0002412,0.0002508,0.0002407,0.0002466,0.0,0.0
1663275600000.0,2022-09-15 21:00:00,DEFIBEAR/USDT,0.0002391,0.0002437,0.0002365,0.0002412,0.0,0.0
1663272000000.0,2022-09-15 20:00:00,DEFIBEAR/USDT,0.0002413,0.0002426,0.0002321,0.0002391,0.0,0.0
1663268400000.0,2022-09-15 19:00:00,DEFIBEAR/USDT,0.0002419,0.000245,0.0002388,0.0002413,0.0,0.0
1663264800000.0,2022-09-15 18:00:00,DEFIBEAR/USDT,0.0002396,0.0002426,0.0002364,0.0002419,0.0,0.0
1663261200000.0,2022-09-15 17:00:00,DEFIBEAR/USDT,0.0002407,0.0002407,0.0002341,0.0002396,0.0,0.0
1663257600000.0,2022-09-15 16:00:00,DEFIBEAR/USDT,0.0002471,0.0002486,0.0002375,0.0002407,0.0,0.0
1663254000000.0,2022-09-15 15:00:00,DEFIBEAR/USDT,0.0002483,0.0002554,0.0002427,0.0002471,0.0,0.0
1663250400000.0,2022-09-15 14:00:00,DEFIBEAR/USDT,0.000231,0.0002496,0.0002307,0.0002483,0.0,0.0
1663246800000.0,2022-09-15 13:00:00,DEFIBEAR/USDT,0.0002307,0.0002365,0.0002307,0.000231,0.0,0.0
1663243200000.0,2022-09-15 12:00:00,DEFIBEAR/USDT,0.0002309,0.0002335,0.0002307,0.0002307,0.0,0.0
1663239600000.0,2022-09-15 11:00:00,DEFIBEAR/USDT,0.0002338,0.0002351,0.0002307,0.0002309,0.0,0.0
1663236000000.0,2022-09-15 10:00:00,DEFIBEAR/USDT,0.0002307,0.0002348,0.0002307,0.0002338,0.0,0.0
1663232400000.0,2022-09-15 09:00:00,DEFIBEAR/USDT,0.0002307,0.0002326,0.0002307,0.0002307,0.0,0.0
1663228800000.0,2022-09-15 08:00:00,DEFIBEAR/USDT,0.0002246,0.0002322,0.0002246,0.0002307,0.0,0.0
1663225200000.0,2022-09-15 07:00:00,DEFIBEAR/USDT,0.0002307,0.000231,0.0002195,0.0002246,0.0,0.0
1663221600000.0,2022-09-15 06:00:00,DEFIBEAR/USDT,0.000235,0.0002463,0.0002304,0.0002307,73000.0,16.8411
1663218000000.0,2022-09-15 05:00:00,DEFIBEAR/USDT,0.0002415,0.0002423,0.0002323,0.000235,0.0,0.0
1663214400000.0,2022-09-15 04:00:00,DEFIBEAR/USDT,0.0002413,0.00024505,0.0002358,0.0002415,0.0,0.0
1663210800000.0,2022-09-15 03:00:00,DEFIBEAR/USDT,0.00023555,0.00024495,0.00023385,0.0002413,0.0,0.0
1663207200000.0,2022-09-15 02:00:00,DEFIBEAR/USDT,0.0002323,0.0002396,0.0002323,0.00023555,0.0,0.0
1663203600000.0,2022-09-15 01:00:00,DEFIBEAR/USDT,0.00023155,0.0002351,0.0002311,0.0002323,0.0,0.0
1663200000000.0,2022-09-15 00:00:00,DEFIBEAR/USDT,0.00022525,0.00023345,0.00022465,0.00023155,175392.35586266464,40.6121
1663196400000.0,2022-09-14 23:00:00,DEFIBEAR/USDT,0.0002234,0.0002288,0.0002219,0.00022525,0.0,0.0
1663192800000.0,2022-09-14 22:00:00,DEFIBEAR/USDT,0.0002269,0.00023,0.0002199,0.0002234,0.0,0.0
1663189200000.0,2022-09-14 21:00:00,DEFIBEAR/USDT,0.000236,0.000236,0.0002264,0.0002269,0.0,0.0
1663185600000.0,2022-09-14 20:00:00,DEFIBEAR/USDT,0.000236,0.000236,0.0002358,0.000236,0.0,0.0
1663182000000.0,2022-09-14 19:00:00,DEFIBEAR/USDT,0.000237,0.00024,0.000236,0.000236,0.0,0.0
1663178400000.0,2022-09-14 18:00:00,DEFIBEAR/USDT,0.0002334,0.0002452,0.0002334,0.000237,39831.22362869198,9.44
1663174800000.0,2022-09-14 17:00:00,DEFIBEAR/USDT,0.0002334,0.0002334,0.0002297,0.0002334,0.0,0.0
1663171200000.0,2022-09-14 16:00:00,DEFIBEAR/USDT,0.0002321,0.0002334,0.000232,0.0002334,0.0,0.0
1663167600000.0,2022-09-14 15:00:00,DEFIBEAR/USDT,0.0002303,0.0002334,0.0002285,0.0002321,0.0,0.0
1663164000000.0,2022-09-14 14:00:00,DEFIBEAR/USDT,0.0002297,0.0002334,0.0002281,0.0002303,0.0,0.0
1663160400000.0,2022-09-14 13:00:00,DEFIBEAR/USDT,0.0002289,0.0002334,0.000226,0.0002297,0.0,0.0
1663156800000.0,2022-09-14 12:00:00,DEFIBEAR/USDT,0.00023505,0.0002385,0.000225,0.0002289,1019.659239842726,0.2334
1663153200000.0,2022-09-14 11:00:00,DEFIBEAR/USDT,0.0002313,0.0002362,0.0002308,0.00023505,0.0,0.0
1663149600000.0,2022-09-14 10:00:00,DEFIBEAR/USDT,0.0002322,0.00023505,0.0002305,0.0002313,0.0,0.0
1663146000000.0,2022-09-14 09:00:00,DEFIBEAR/USDT,0.0002326,0.00023505,0.0002308,0.0002322,0.0,0.0
1663142400000.0,2022-09-14 08:00:00,DEFIBEAR/USDT,0.00023505,0.0002377,0.0002315,0.0002326,0.0,0.0
1663138800000.0,2022-09-14 07:00:00,DEFIBEAR/USDT,0.0002344,0.0002384,0.0002309,0.00023505,0.0,0.0
1663135200000.0,2022-09-14 06:00:00,DEFIBEAR/USDT,0.0002293,0.0002349,0.0002286,0.0002344,0.0,0.0
1663131600000.0,2022-09-14 05:00:00,DEFIBEAR/USDT,0.000226,0.0002319,0.0002254,0.0002293,0.0,0.0
1663128000000.0,2022-09-14 04:00:00,DEFIBEAR/USDT,0.0002304,0.0002326,0.0002253,0.000226,0.0,0.0
1663124400000.0,2022-09-14 03:00:00,DEFIBEAR/USDT,0.0002284,0.0002332,0.0002265,0.0002304,0.0,0.0
1663120800000.0,2022-09-14 02:00:00,DEFIBEAR/USDT,0.0002332,0.00023505,0.000228,0.0002284,0.0,0.0
1663117200000.0,2022-09-14 01:00:00,DEFIBEAR/USDT,0.00023505,0.00023505,0.000233,0.0002332,0.0,0.0
1663113600000.0,2022-09-14 00:00:00,DEFIBEAR/USDT,0.0002386,0.0002426,0.00023505,0.00023505,0.0,0.0
1663110000000.0,2022-09-13 23:00:00,DEFIBEAR/USDT,0.00023505,0.0002406,0.00023505,0.0002386,0.0,0.0
1663106400000.0,2022-09-13 22:00:00,DEFIBEAR/USDT,0.00023415,0.0002358,0.00023405,0.00023505,0.0,0.0
1663102800000.0,2022-09-13 21:00:00,DEFIBEAR/USDT,0.00023225,0.00023505,0.0002315,0.00023415,0.0,0.0
1663099200000.0,2022-09-13 20:00:00,DEFIBEAR/USDT,0.00023165,0.0002347,0.00022775,0.00023225,0.0,0.0
1663095600000.0,2022-09-13 19:00:00,DEFIBEAR/USDT,0.0002329,0.0002374,0.00023085,0.00023165,64939.3481545435,15.0432
1663092000000.0,2022-09-13 18:00:00,DEFIBEAR/USDT,0.000226,0.0002329,0.0002258,0.0002329,65000.0,15.1385
1663088400000.0,2022-09-13 17:00:00,DEFIBEAR/USDT,0.0002254,0.0002265,0.00022275,0.000226,0.0,0.0
1663084800000.0,2022-09-13 16:00:00,DEFIBEAR/USDT,0.00022855,0.00022855,0.00022405,0.0002254,6175933.229813665,1392.05535
1663081200000.0,2022-09-13 15:00:00,DEFIBEAR/USDT,0.0002287,0.0002287,0.0002278,0.00022855,0.0,0.0
1663077600000.0,2022-09-13 14:00:00,DEFIBEAR/USDT,0.0002212,0.00022895,0.000221,0.0002287,409552.25185832963,93.6646
1663074000000.0,2022-09-13 13:00:00,DEFIBEAR/USDT,0.0002194,0.00022195,0.0002194,0.0002212,15621994.575045208,3455.5852
1663070400000.0,2022-09-13 12:00:00,DEFIBEAR/USDT,0.0001891,0.0002207,0.0001829,0.0002194,57687581.13035552,12656.6553
1663066800000.0,2022-09-13 11:00:00,DEFIBEAR/USDT,0.00018795,0.00018985,0.00018345,0.00018585,0.0,0.0
1663063200000.0,2022-09-13 10:00:00,DEFIBEAR/USDT,0.00019105,0.00019105,0.0001872,0.00018795,0.0,0.0
1663059600000.0,2022-09-13 09:00:00,DEFIBEAR/USDT,0.00019065,0.00019105,0.00018705,0.00019105,0.0,0.0
1663056000000.0,2022-09-13 08:00:00,DEFIBEAR/USDT,0.0001868,0.00019105,0.00018635,0.00019065,0.0,0.0
1663052400000.0,2022-09-13 07:00:00,DEFIBEAR/USDT,0.00019105,0.00019105,0.00018565,0.0001868,0.0,0.0
1663048800000.0,2022-09-13 06:00:00,DEFIBEAR/USDT,0.00019105,0.00019115,0.0001853,0.00019105,0.0,0.0
1663045200000.0,2022-09-13 05:00:00,DEFIBEAR/USDT,0.00019105,0.00019105,0.0001898,0.00019105,0.0,0.0
1663041600000.0,2022-09-13 04:00:00,DEFIBEAR/USDT,0.0001898,0.00019105,0.00018835,0.00019105,0.0,0.0
1663038000000.0,2022-09-13 03:00:00,DEFIBEAR/USDT,0.00019105,0.0001944,0.00018955,0.0001898,0.0,0.0
1663034400000.0,2022-09-13 02:00:00,DEFIBEAR/USDT,0.00019825,0.00020175,0.00019105,0.00019105,0.0,0.0
1663030800000.0,2022-09-13 01:00:00,DEFIBEAR/USDT,0.000198,0.0002024,0.0001955,0.00019825,0.0,0.0
1663027200000.0,2022-09-13 00:00:00,DEFIBEAR/USDT,0.00019105,0.00020285,0.00019105,0.000198,0.0,0.0
1663023600000.0,2022-09-12 23:00:00,DEFIBEAR/USDT,0.0001928,0.00019355,0.00019105,0.00019105,0.0,0.0
1663020000000.0,2022-09-12 22:00:00,DEFIBEAR/USDT,0.00019105,0.0001935,0.00019105,0.0001928,0.0,0.0
1663016400000.0,2022-09-12 21:00:00,DEFIBEAR/USDT,0.0001874,0.00019145,0.00018735,0.00019105,0.0,0.0
1663012800000.0,2022-09-12 20:00:00,DEFIBEAR/USDT,0.00018835,0.00019105,0.00018605,0.0001874,0.0,0.0
1663009200000.0,2022-09-12 19:00:00,DEFIBEAR/USDT,0.0001883,0.00019105,0.00018665,0.00018835,0.0,0.0
1663005600000.0,2022-09-12 18:00:00,DEFIBEAR/USDT,0.0001883,0.00019105,0.0001877,0.0001883,0.0,0.0
1663002000000.0,2022-09-12 17:00:00,DEFIBEAR/USDT,0.00019105,0.0001912,0.0001883,0.0001883,0.0,0.0
1662998400000.0,2022-09-12 16:00:00,DEFIBEAR/USDT,0.0001936,0.00019725,0.00019105,0.00019105,19000.0,3.62995
1662994800000.0,2022-09-12 15:00:00,DEFIBEAR/USDT,0.00018005,0.00019455,0.00018005,0.0001936,0.0,0.0
1662991200000.0,2022-09-12 14:00:00,DEFIBEAR/USDT,0.00017555,0.0001831,0.0001733,0.00018005,0.0,0.0
1662987600000.0,2022-09-12 13:00:00,DEFIBEAR/USDT,0.0001751,0.0001798,0.0001738,0.00017555,0.0,0.0
1662984000000.0,2022-09-12 12:00:00,DEFIBEAR/USDT,0.0001757,0.00019455,0.00017445,0.0001751,0.0,0.0
1662980400000.0,2022-09-12 11:00:00,DEFIBEAR/USDT,0.0001741,0.0001789,0.0001715,0.0001757,0.0,0.0
1662976800000.0,2022-09-12 10:00:00,DEFIBEAR/USDT,0.0001779,0.000183,0.00017365,0.0001741,0.0,0.0
1662973200000.0,2022-09-12 09:00:00,DEFIBEAR/USDT,0.00018385,0.0001872,0.0001775,0.0001779,0.0,0.0
1662969600000.0,2022-09-12 08:00:00,DEFIBEAR/USDT,0.00019245,0.0001943,0.0001838,0.00018385,0.0,0.0
1662966000000.0,2022-09-12 07:00:00,DEFIBEAR/USDT,0.0001962,0.0001966,0.00019245,0.00019245,0.0,0.0
1662962400000.0,2022-09-12 06:00:00,DEFIBEAR/USDT,0.0001979,0.0002,0.00019525,0.0001962,0.0,0.0
1662958800000.0,2022-09-12 05:00:00,DEFIBEAR/USDT,0.00019885,0.0002018,0.0001955,0.0001979,0.0,0.0
1662955200000.0,2022-09-12 04:00:00,DEFIBEAR/USDT,0.0002009,0.0002013,0.0001955,0.00019885,0.0,0.0
1662951600000.0,2022-09-12 03:00:00,DEFIBEAR/USDT,0.0001967,0.0002053,0.0001955,0.0002009,0.0,0.0
1662948000000.0,2022-09-12 02:00:00,DEFIBEAR/USDT,0.00018725,0.0001988,0.00018595,0.0001967,0.0,0.0
1662944400000.0,2022-09-12 01:00:00,DEFIBEAR/USDT,0.000205,0.00020595,0.00018425,0.00018725,0.0,0.0
1662940800000.0,2022-09-12 00:00:00,DEFIBEAR/USDT,0.0001979,0.000205,0.00019455,0.000205,145623.41463414635,29.8528
1662937200000.0,2022-09-11 23:00:00,DEFIBEAR/USDT,0.00020185,0.000202,0.0001975,0.0001979,0.0,0.0
1662933600000.0,2022-09-11 22:00:00,DEFIBEAR/USDT,0.00020275,0.0002036,0.0001989,0.00020185,0.0,0.0
1662930000000.0,2022-09-11 21:00:00,DEFIBEAR/USDT,0.0001957,0.00020555,0.0001957,0.00020275,35866.831072749694,7.272
1662926400000.0,2022-09-11 20:00:00,DEFIBEAR/USDT,0.0001953,0.0001997,0.000194,0.0001957,0.0,0.0
1662922800000.0,2022-09-11 19:00:00,DEFIBEAR/USDT,0.00019475,0.0001957,0.0001943,0.0001953,0.0,0.0
1662919200000.0,2022-09-11 18:00:00,DEFIBEAR/USDT,0.00019175,0.0001952,0.00019175,0.00019475,0.0,0.0
1662915600000.0,2022-09-11 17:00:00,DEFIBEAR/USDT,0.00019045,0.0001923,0.0001874,0.00019175,0.0,0.0
1662912000000.0,2022-09-11 16:00:00,DEFIBEAR/USDT,0.00019455,0.0001957,0.00018805,0.00019045,0.0,0.0
1662908400000.0,2022-09-11 15:00:00,DEFIBEAR/USDT,0.0001957,0.0001957,0.000194,0.00019455,0.0,0.0
1662904800000.0,2022-09-11 14:00:00,DEFIBEAR/USDT,0.0001957,0.000197,0.0001957,0.0001957,0.0,0.0
1662901200000.0,2022-09-11 13:00:00,DEFIBEAR/USDT,0.0001952,0.0001957,0.00019475,0.0001957,0.0,0.0
1662897600000.0,2022-09-11 12:00:00,DEFIBEAR/USDT,0.0001957,0.0001957,0.0001939,0.0001952,0.0,0.0
1662894000000.0,2022-09-11 11:00:00,DEFIBEAR/USDT,0.0001957,0.0001957,0.000195,0.0001957,0.0,0.0
1662890400000.0,2022-09-11 10:00:00,DEFIBEAR/USDT,0.00019815,0.00019815,0.0001957,0.0001957,161999.99999999997,31.7034
1662886800000.0,2022-09-11 09:00:00,DEFIBEAR/USDT,0.0001962,0.00019855,0.0001961,0.00019815,0.0,0.0
1662883200000.0,2022-09-11 08:00:00,DEFIBEAR/USDT,0.0001966,0.0001982,0.0001956,0.0001962,0.0,0.0
1662879600000.0,2022-09-11 07:00:00,DEFIBEAR/USDT,0.0002016,0.0002021,0.00019645,0.0001966,0.0,0.0
1662876000000.0,2022-09-11 06:00:00,DEFIBEAR/USDT,0.0001948,0.00020435,0.00019405,0.0002016,2707685.267857143,545.86935
1662872400000.0,2022-09-11 05:00:00,DEFIBEAR/USDT,0.00019375,0.0001951,0.00019065,0.0001948,12794425.051334701,2492.354
1662868800000.0,2022-09-11 04:00:00,DEFIBEAR/USDT,0.00019325,0.00019405,0.00019065,0.00019375,0.0,0.0
1662865200000.0,2022-09-11 03:00:00,DEFIBEAR/USDT,0.00019295,0.00019445,0.00019035,0.00019325,0.0,0.0
1662861600000.0,2022-09-11 02:00:00,DEFIBEAR/USDT,0.0001916,0.0001946,0.00018975,0.00019295,0.0,0.0
1662858000000.0,2022-09-11 01:00:00,DEFIBEAR/USDT,0.0001921,0.00019435,0.0001892,0.0001916,12707949.895615866,2434.8432
1662854400000.0,2022-09-11 00:00:00,DEFIBEAR/USDT,0.0001928,0.0001951,0.000189,0.0001921,0.0,0.0
1662850800000.0,2022-09-10 23:00:00,DEFIBEAR/USDT,0.00019025,0.0001934,0.00018785,0.0001928,0.0,0.0
1662847200000.0,2022-09-10 22:00:00,DEFIBEAR/USDT,0.0001965,0.0001965,0.0001892,0.00019025,0.0,0.0
1662843600000.0,2022-09-10 21:00:00,DEFIBEAR/USDT,0.0001972,0.0001978,0.0001941,0.0001965,0.0,0.0
1662840000000.0,2022-09-10 20:00:00,DEFIBEAR/USDT,0.0001989,0.0002011,0.0001965,0.0001972,13010143.50912779,2565.6003
1662836400000.0,2022-09-10 19:00:00,DEFIBEAR/USDT,0.0001998,0.0002011,0.00019825,0.0001989,0.0,0.0
1662832800000.0,2022-09-10 18:00:00,DEFIBEAR/USDT,0.0002011,0.0002011,0.0001989,0.0001998,0.0,0.0
1662829200000.0,2022-09-10 17:00:00,DEFIBEAR/USDT,0.0002011,0.0002016,0.0002011,0.0002011,0.0,0.0
1662825600000.0,2022-09-10 16:00:00,DEFIBEAR/USDT,0.000203,0.000204,0.0001991,0.0002011,13057273.247140726,2625.81765
1662822000000.0,2022-09-10 15:00:00,DEFIBEAR/USDT,0.00020045,0.00020385,0.0002004,0.000203,0.0,0.0
1662818400000.0,2022-09-10 14:00:00,DEFIBEAR/USDT,0.0002036,0.00020455,0.00019925,0.00020045,0.0,0.0
1662814800000.0,2022-09-10 13:00:00,DEFIBEAR/USDT,0.0001991,0.0002053,0.0001991,0.0002036,0.0,0.0
1662811200000.0,2022-09-10 12:00:00,DEFIBEAR/USDT,0.0001991,0.00020195,0.00019795,0.0001991,0.0,0.0
1662807600000.0,2022-09-10 11:00:00,DEFIBEAR/USDT,0.0001991,0.0001992,0.0001991,0.0001991,0.0,0.0
1662804000000.0,2022-09-10 10:00:00,DEFIBEAR/USDT,0.0001991,0.00019995,0.0001991,0.0001991,0.0,0.0
1662800400000.0,2022-09-10 09:00:00,DEFIBEAR/USDT,0.00019915,0.00019915,0.00019405,0.0001991,4000.0000000000005,0.7964
1662796800000.0,2022-09-10 08:00:00,DEFIBEAR/USDT,0.0002016,0.00020265,0.00019405,0.00019915,0.0,0.0
