https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume AUD,tradecount
1647129600000,2022-03-13 00:00:00,ETH/AUD,3529.78000000,3575.45000000,3429.81000000,3454.49000000,1447.22280000,5108626.17501300,7066
1647043200000,2022-03-12 00:00:00,ETH/AUD,3512.24000000,3589.45000000,3500.00000000,3530.53000000,1515.10120000,5374592.62194200,6575
1646956800000,2022-03-11 00:00:00,ETH/AUD,3546.48000000,3661.45000000,3445.13000000,3512.68000000,2611.40030000,9229687.14176700,12978
1646870400000,2022-03-10 00:00:00,ETH/AUD,3730.46000000,3738.66000000,3485.12000000,3545.92000000,2991.77290000,10671079.77517300,13206
1646784000000,2022-03-09 00:00:00,ETH/AUD,3550.76000000,3794.46000000,3532.93000000,3734.66000000,2866.23240000,10637273.74352200,12661
1646697600000,2022-03-08 00:00:00,ETH/AUD,3400.94000000,3604.82000000,3387.19000000,3552.79000000,4150.16560000,14570652.72532500,16408
1646611200000,2022-03-07 00:00:00,ETH/AUD,3459.87000000,3601.17000000,3339.89000000,3402.40000000,4015.31670000,13836532.00793100,16792
1646524800000,2022-03-06 00:00:00,ETH/AUD,3629.40000000,3644.56000000,3445.37000000,3460.29000000,2438.49190000,8692433.31850200,10736
1646438400000,2022-03-05 00:00:00,ETH/AUD,3569.99000000,3651.65000000,3529.65000000,3629.03000000,1799.77060000,6464039.12343000,9782
1646352000000,2022-03-04 00:00:00,ETH/AUD,3867.80000000,3870.88000000,3500.10000000,3570.92000000,3387.28700000,12499611.41180400,15789
1646265600000,2022-03-03 00:00:00,ETH/AUD,4046.17000000,4081.80000000,3810.36000000,3869.09000000,2946.32960000,11630430.61628900,14315
1646179200000,2022-03-02 00:00:00,ETH/AUD,4106.69000000,4187.06000000,3994.58000000,4046.23000000,2588.98260000,10590073.83959000,13287
1646092800000,2022-03-01 00:00:00,ETH/AUD,4024.58000000,4183.00000000,3925.04000000,4106.58000000,2259.11070000,9159136.93774400,13566
1646006400000,2022-02-28 00:00:00,ETH/AUD,3647.29000000,4060.26000000,3581.55000000,4025.27000000,3140.64670000,11819628.82287400,16684
1645920000000,2022-02-27 00:00:00,ETH/AUD,3852.81000000,3927.87000000,3560.00000000,3647.88000000,2440.27350000,9142900.09174400,14568
1645833600000,2022-02-26 00:00:00,ETH/AUD,3840.70000000,3997.21000000,3781.66000000,3850.00000000,1527.32260000,5917040.82966700,10008
1645747200000,2022-02-25 00:00:00,ETH/AUD,3632.61000000,3936.03000000,3582.48000000,3840.23000000,2848.07700000,10565406.01227400,15538
1645660800000,2022-02-24 00:00:00,ETH/AUD,3570.38000000,3866.00000000,3205.70000000,3632.35000000,6363.58710000,21781357.47656100,30261
1645574400000,2022-02-23 00:00:00,ETH/AUD,3658.01000000,3793.83000000,3566.36000000,3571.84000000,2715.86740000,10001408.82179900,11767
1645488000000,2022-02-22 00:00:00,ETH/AUD,3584.80000000,3701.05000000,3476.75000000,3655.13000000,3418.98530000,12214622.58699600,15757
1645401600000,2022-02-21 00:00:00,ETH/AUD,3664.12000000,3831.38000000,3570.76000000,3581.79000000,4465.17290000,16603347.05247900,17043
1645315200000,2022-02-20 00:00:00,ETH/AUD,3861.81000000,3862.38000000,3600.02000000,3656.54000000,1665.84890000,6158165.00342700,10264
1645228800000,2022-02-19 00:00:00,ETH/AUD,3879.26000000,3953.94000000,3763.50000000,3860.47000000,1320.83400000,5113470.99714100,8317
1645142400000,2022-02-18 00:00:00,ETH/AUD,4031.61000000,4085.15000000,3845.06000000,3883.76000000,2855.35150000,11404669.83045900,11839
1645056000000,2022-02-17 00:00:00,ETH/AUD,4347.01000000,4395.00000000,3976.85000000,4034.64000000,2731.45950000,11443362.48745000,13211
1644969600000,2022-02-16 00:00:00,ETH/AUD,4459.98000000,4459.98000000,4253.15000000,4346.30000000,1959.49760000,8549192.63482400,9251
1644883200000,2022-02-15 00:00:00,ETH/AUD,4115.27000000,4471.33000000,4087.27000000,4459.15000000,2013.11210000,8666955.90395600,10507
1644796800000,2022-02-14 00:00:00,ETH/AUD,4026.82000000,4170.44000000,3977.82000000,4114.08000000,1561.87420000,6346285.76582500,9401
1644710400000,2022-02-13 00:00:00,ETH/AUD,4101.71000000,4147.00000000,3986.85000000,4021.24000000,1363.55780000,5572662.28172400,8558
1644624000000,2022-02-12 00:00:00,ETH/AUD,4112.34000000,4193.25000000,4015.94000000,4101.86000000,1379.15980000,5665199.18240900,9154
1644537600000,2022-02-11 00:00:00,ETH/AUD,4298.77000000,4389.14000000,4044.34000000,4116.36000000,2652.40690000,11329775.83066300,14378
1644451200000,2022-02-10 00:00:00,ETH/AUD,4527.82000000,4567.00000000,4274.39000000,4298.60000000,3077.15320000,13636312.89676500,15088
1644364800000,2022-02-09 00:00:00,ETH/AUD,4375.16000000,4559.24000000,4272.34000000,4527.62000000,2380.25950000,10467972.71842600,11422
1644278400000,2022-02-08 00:00:00,ETH/AUD,4419.94000000,4554.13000000,4249.92000000,4371.55000000,2797.99840000,12277164.76920000,13550
1644192000000,2022-02-07 00:00:00,ETH/AUD,4324.47000000,4488.20000000,4244.27000000,4416.22000000,3365.53030000,14685428.31446200,13613
1644105600000,2022-02-06 00:00:00,ETH/AUD,4281.77000000,4350.92000000,4185.73000000,4324.88000000,999.55960000,4267143.68964200,6937
1644019200000,2022-02-05 00:00:00,ETH/AUD,4232.30000000,4339.69000000,4196.13000000,4273.40000000,1499.04260000,6395254.92914900,10782
1643932800000,2022-02-04 00:00:00,ETH/AUD,3763.07000000,4233.28000000,3744.76000000,4232.84000000,2614.96070000,10418857.16760000,14148
1643846400000,2022-02-03 00:00:00,ETH/AUD,3777.82000000,3838.72000000,3621.99000000,3762.57000000,2726.53450000,10132930.68464600,13206
1643760000000,2022-02-02 00:00:00,ETH/AUD,3917.91000000,3940.27000000,3675.41000000,3776.15000000,3156.12260000,12119161.94572700,13125
1643673600000,2022-02-01 00:00:00,ETH/AUD,3798.04000000,3966.67000000,3788.35000000,3915.49000000,3101.52500000,12080264.46281000,13633
1643587200000,2022-01-31 00:00:00,ETH/AUD,3721.44000000,3835.28000000,3537.86000000,3804.19000000,3669.10040000,13432331.61671100,15604
1643500800000,2022-01-30 00:00:00,ETH/AUD,3731.45000000,3787.24000000,3646.00000000,3722.76000000,1621.20350000,6031230.24940500,9819
1643414400000,2022-01-29 00:00:00,ETH/AUD,3647.61000000,3781.83000000,3615.03000000,3730.46000000,1678.23310000,6171422.34390500,10547
1643328000000,2022-01-28 00:00:00,ETH/AUD,3445.87000000,3663.85000000,3361.46000000,3646.82000000,2801.55120000,9742762.51630500,17915
1643241600000,2022-01-27 00:00:00,ETH/AUD,3468.35000000,3564.84000000,3296.76000000,3446.04000000,2780.15150000,9512276.74293400,18952
1643155200000,2022-01-26 00:00:00,ETH/AUD,3445.90000000,3794.64000000,3385.03000000,3466.99000000,5170.22350000,18273611.50703100,25859
1643068800000,2022-01-25 00:00:00,ETH/AUD,3420.89000000,3510.27000000,3303.46000000,3445.23000000,3714.92870000,12625053.53729700,21273
1642982400000,2022-01-24 00:00:00,ETH/AUD,3545.72000000,3545.72000000,2983.30000000,3420.75000000,6649.50661000,21645332.45748150,35148
1642896000000,2022-01-23 00:00:00,ETH/AUD,3363.70000000,3578.15000000,3324.00000000,3547.89000000,3383.67490000,11682871.36154100,21689
1642809600000,2022-01-22 00:00:00,ETH/AUD,3580.27000000,3662.60000000,3211.30000000,3367.77000000,5689.49178000,19528219.26769730,38469
1642723200000,2022-01-21 00:00:00,ETH/AUD,4164.31000000,4219.00000000,3405.00000000,3580.31000000,4646.18034000,17995966.10974320,30130
1642636800000,2022-01-20 00:00:00,ETH/AUD,4279.26000000,4502.06000000,4144.30000000,4165.85000000,2603.87610000,11271238.05839300,13283
1642550400000,2022-01-19 00:00:00,ETH/AUD,4403.82000000,4423.21000000,4235.00000000,4279.62000000,2218.82090000,9587849.78988900,12636
1642464000000,2022-01-18 00:00:00,ETH/AUD,4471.77000000,4504.00000000,4305.69000000,4404.76000000,1690.90260000,7443984.83268200,11030
1642377600000,2022-01-17 00:00:00,ETH/AUD,4648.26000000,4663.44000000,4367.26000000,4464.67000000,1527.01460000,6899290.33766900,9255
1642291200000,2022-01-16 00:00:00,ETH/AUD,4626.64000000,4717.96000000,4553.18000000,4648.76000000,933.47820000,4319250.39436100,6462
1642204800000,2022-01-15 00:00:00,ETH/AUD,4601.25000000,4683.77000000,4536.20000000,4628.10000000,1077.14420000,4979312.28837000,6758
1642118400000,2022-01-14 00:00:00,ETH/AUD,4453.75000000,4637.00000000,4399.99000000,4601.48000000,1747.10210000,7864162.97797500,9655
1642032000000,2022-01-13 00:00:00,ETH/AUD,4643.31000000,4674.28000000,4404.70000000,4450.61000000,2824.54900000,12904128.20149900,12624
1641945600000,2022-01-12 00:00:00,ETH/AUD,4501.04000000,4697.62000000,4453.97000000,4643.55000000,2889.88020000,13190950.70671200,13535
1641859200000,2022-01-11 00:00:00,ETH/AUD,4299.81000000,4539.88000000,4255.12000000,4501.00000000,2406.03100000,10532242.50476700,11902
1641772800000,2022-01-10 00:00:00,ETH/AUD,4404.74000000,4433.72000000,4097.51000000,4302.59000000,3056.75350000,13145797.93467200,17077
1641686400000,2022-01-09 00:00:00,ETH/AUD,4311.66000000,4497.78000000,4280.76000000,4404.78000000,1751.99100000,7686708.83829300,11282
1641600000000,2022-01-08 00:00:00,ETH/AUD,4462.83000000,4538.78000000,4213.56000000,4310.15000000,2125.18040000,9361546.50774200,15365
1641513600000,2022-01-07 00:00:00,ETH/AUD,4763.69000000,4776.21000000,4301.01000000,4462.25000000,4406.67070000,19856006.23985700,24152
1641427200000,2022-01-06 00:00:00,ETH/AUD,4910.23000000,4931.30000000,4618.88000000,4766.00000000,3329.67790000,15903720.98699300,21309
1641340800000,2022-01-05 00:00:00,ETH/AUD,5235.30000000,5315.30000000,4756.00000000,4911.80000000,2866.48090000,14708751.08997500,16891
1641254400000,2022-01-04 00:00:00,ETH/AUD,5243.53000000,5396.48000000,5168.88000000,5239.38000000,2062.11880000,10859490.55297600,11830
1641168000000,2022-01-03 00:00:00,ETH/AUD,5279.68000000,5348.80000000,5130.01000000,5239.00000000,1953.85040000,10257249.20684600,10454
1641081600000,2022-01-02 00:00:00,ETH/AUD,5192.06000000,5311.63000000,5128.45000000,5280.65000000,1610.88360000,8372531.30728200,9994
1640995200000,2022-01-01 00:00:00,ETH/AUD,5082.02000000,5212.48000000,5070.00000000,5191.57000000,1575.40620000,8099118.84776200,10637
1640908800000,2021-12-31 00:00:00,ETH/AUD,5127.26000000,5260.11000000,5005.47000000,5079.27000000,2528.61710000,13043556.61915700,14103
1640822400000,2021-12-30 00:00:00,ETH/AUD,5020.66000000,5221.29000000,4968.57000000,5130.83000000,2943.00590000,15017592.43160200,17472
1640736000000,2021-12-29 00:00:00,ETH/AUD,5254.07000000,5307.16000000,5000.00000000,5019.02000000,4309.74490000,22322301.50192500,18863
1640649600000,2021-12-28 00:00:00,ETH/AUD,5586.55000000,5586.55000000,5219.12000000,5254.95000000,3324.83270000,17924579.59763900,17688
1640563200000,2021-12-27 00:00:00,ETH/AUD,5639.98000000,5707.05000000,5582.99000000,5586.55000000,1877.81680000,10588527.03953300,9879
1640476800000,2021-12-26 00:00:00,ETH/AUD,5685.75000000,5697.22000000,5565.80000000,5630.17000000,1526.53070000,8598280.17601300,9242
1640390400000,2021-12-25 00:00:00,ETH/AUD,5616.26000000,5745.28000000,5585.28000000,5693.15000000,1239.81610000,6998928.41284000,8457
1640304000000,2021-12-24 00:00:00,ETH/AUD,5696.23000000,5736.74000000,5577.91000000,5614.73000000,1954.46300000,11075843.37150900,10209
1640217600000,2021-12-23 00:00:00,ETH/AUD,5527.40000000,5729.42000000,5398.34000000,5695.88000000,2708.76750000,14994199.43882700,14533
1640131200000,2021-12-22 00:00:00,ETH/AUD,5624.60000000,5703.09000000,5489.01000000,5527.36000000,1986.32400000,11131886.57472100,11574
1640044800000,2021-12-21 00:00:00,ETH/AUD,5554.21000000,5705.36000000,5503.72000000,5624.48000000,2521.33360000,14180069.72122500,14937
1639958400000,2021-12-20 00:00:00,ETH/AUD,5523.13000000,5592.85000000,5275.37000000,5550.00000000,2855.03070000,15495184.67474500,18081
1639872000000,2021-12-19 00:00:00,ETH/AUD,5563.27000000,5662.54000000,5468.02000000,5524.54000000,1906.90210000,10591508.61507800,12856
1639785600000,2021-12-18 00:00:00,ETH/AUD,5437.41000000,5611.14000000,5296.84000000,5562.61000000,2013.59860000,11036436.69280000,14073
1639699200000,2021-12-17 00:00:00,ETH/AUD,5519.48000000,5578.68000000,5174.50000000,5437.97000000,4197.50760000,22695106.38335500,22628
1639612800000,2021-12-16 00:00:00,ETH/AUD,5619.51000000,5724.80000000,5515.75000000,5519.48000000,2440.02210000,13731847.95274100,15533
1639526400000,2021-12-15 00:00:00,ETH/AUD,5439.61000000,5713.00000000,5125.92000000,5616.80000000,3560.20600000,19390585.21928800,19751
1639440000000,2021-12-14 00:00:00,ETH/AUD,5316.92000000,5470.80000000,5193.74000000,5439.02000000,3623.28570000,19351268.88548400,22034
1639353600000,2021-12-13 00:00:00,ETH/AUD,5772.77000000,5792.37000000,5155.00000000,5316.42000000,3838.44050000,21034281.75286400,22445
1639267200000,2021-12-12 00:00:00,ETH/AUD,5716.03000000,5833.15000000,5577.51000000,5776.04000000,2164.79850000,12300749.73059900,13131
1639180800000,2021-12-11 00:00:00,ETH/AUD,5457.83000000,5731.87000000,5370.00000000,5713.71000000,3240.81260000,18158927.64389000,19922
1639094400000,2021-12-10 00:00:00,ETH/AUD,5760.00000000,5914.89000000,5440.01000000,5457.82000000,4779.86150000,27212013.09405800,26866
1639008000000,2021-12-09 00:00:00,ETH/AUD,6196.81000000,6262.75000000,5692.97000000,5761.00000000,4243.75240000,25285030.77627600,22583
1638921600000,2021-12-08 00:00:00,ETH/AUD,6064.07000000,6233.73000000,5945.07000000,6195.12000000,3226.64120000,19697343.28172300,19029
1638835200000,2021-12-07 00:00:00,ETH/AUD,6185.41000000,6250.00000000,5994.59000000,6060.44000000,2835.50750000,17450829.04669500,16384
1638748800000,2021-12-06 00:00:00,ETH/AUD,6006.71000000,6215.92000000,5601.42000000,6185.37000000,4509.88660000,26426737.92682400,26674
1638662400000,2021-12-05 00:00:00,ETH/AUD,5965.03000000,6113.62000000,5793.94000000,6001.06000000,4099.14930000,24573953.77477200,23037
1638576000000,2021-12-04 00:00:00,ETH/AUD,6046.38000000,6079.53000000,5300.00000000,5965.77000000,8132.18250000,46895485.06092900,41453
1638489600000,2021-12-03 00:00:00,ETH/AUD,6381.27000000,6588.72000000,5819.01000000,6053.03000000,4064.60390000,25535484.89462600,23684
1638403200000,2021-12-02 00:00:00,ETH/AUD,6453.41000000,6527.90000000,6269.63000000,6383.05000000,4264.36320000,27290680.61317600,25486
1638316800000,2021-12-01 00:00:00,ETH/AUD,6514.91000000,6688.63000000,6378.82000000,6453.49000000,3446.36670000,22635034.35567500,18415
1638230400000,2021-11-30 00:00:00,ETH/AUD,6226.75000000,6630.61000000,6125.22000000,6504.01000000,2646.41290000,16869945.25651800,13994
1638144000000,2021-11-29 00:00:00,ETH/AUD,6048.63000000,6262.57000000,6005.08000000,6226.75000000,1943.50600000,11888763.15029800,10426
1638057600000,2021-11-28 00:00:00,ETH/AUD,5796.88000000,6054.27000000,5615.69000000,6041.82000000,1922.63850000,11173731.59302300,10308
1637971200000,2021-11-27 00:00:00,ETH/AUD,5714.11000000,5915.88000000,5696.46000000,5799.25000000,1856.43920000,10815498.57733200,9665
1637884800000,2021-11-26 00:00:00,ETH/AUD,6326.52000000,6362.77000000,5547.72000000,5713.89000000,3713.83260000,21727817.71674000,20062
1637798400000,2021-11-25 00:00:00,ETH/AUD,5959.59000000,6349.98000000,5926.63000000,6318.44000000,2422.05030000,14812908.17110800,12934
1637712000000,2021-11-24 00:00:00,ETH/AUD,6025.80000000,6069.98000000,5825.16000000,5958.87000000,2344.75420000,13931577.86468900,13055
1637625600000,2021-11-23 00:00:00,ETH/AUD,5674.76000000,6080.17000000,5642.79000000,6027.39000000,2227.82520000,13020891.76987200,12965
1637539200000,2021-11-22 00:00:00,ETH/AUD,5925.41000000,5960.00000000,5596.00000000,5674.70000000,2847.14450000,16461920.57326700,15459
1637452800000,2021-11-21 00:00:00,ETH/AUD,6128.00000000,6139.02000000,5901.74000000,5929.21000000,1784.34070000,10797277.84263500,9644
1637366400000,2021-11-20 00:00:00,ETH/AUD,5973.47000000,6161.30000000,5856.73000000,6126.35000000,2591.86570000,15560920.73869300,11235
1637280000000,2021-11-19 00:00:00,ETH/AUD,5520.00000000,6002.12000000,5486.00000000,5974.35000000,2688.79030000,15471208.93743400,14197
1637193600000,2021-11-18 00:00:00,ETH/AUD,5919.82000000,5995.11000000,5464.20000000,5519.86000000,3032.71990000,17446161.07500300,16543
1637107200000,2021-11-17 00:00:00,ETH/AUD,5803.33000000,5931.59000000,5600.00000000,5920.83000000,3370.47100000,19481254.39114100,17667
1637020800000,2021-11-16 00:00:00,ETH/AUD,6230.97000000,6230.97000000,5631.44000000,5806.66000000,4704.03700000,27740049.81677700,25112
1636934400000,2021-11-15 00:00:00,ETH/AUD,6330.50000000,6481.85000000,6197.33000000,6231.30000000,2293.60070000,14587227.22590000,11910
1636848000000,2021-11-14 00:00:00,ETH/AUD,6353.00000000,6423.34000000,6179.53000000,6330.00000000,1739.20000000,10958834.99764900,9825
1636761600000,2021-11-13 00:00:00,ETH/AUD,6379.59000000,6439.05000000,6280.38000000,6361.16000000,1526.33720000,9698691.18182100,8502
1636675200000,2021-11-12 00:00:00,ETH/AUD,6489.86000000,6616.81000000,6182.35000000,6376.89000000,2595.31580000,16636189.36521000,14280
1636588800000,2021-11-11 00:00:00,ETH/AUD,6334.01000000,6557.08000000,6263.00000000,6490.20000000,1551.91090000,9974954.87130900,9896
1636502400000,2021-11-10 00:00:00,ETH/AUD,6434.48000000,6615.99000000,6163.71000000,6333.97000000,3159.98240000,20196454.52887000,16393
1636416000000,2021-11-09 00:00:00,ETH/AUD,6497.23000000,6553.25000000,6407.00000000,6432.83000000,2135.16080000,13846869.54315100,12140
1636329600000,2021-11-08 00:00:00,ETH/AUD,6255.47000000,6512.20000000,6250.94000000,6497.23000000,2250.29200000,14415106.39614400,12590
1636243200000,2021-11-07 00:00:00,ETH/AUD,6146.05000000,6284.55000000,6121.91000000,6253.57000000,1725.36810000,10712177.31844700,8700
1636156800000,2021-11-06 00:00:00,ETH/AUD,6066.70000000,6157.09000000,5886.56000000,6139.41000000,1727.94770000,10431531.72709600,8942
1636070400000,2021-11-05 00:00:00,ETH/AUD,6138.26000000,6200.21000000,6017.73000000,6070.25000000,1982.74720000,12113508.92357900,10301
1635984000000,2021-11-04 00:00:00,ETH/AUD,6183.00000000,6245.28000000,5998.51000000,6139.21000000,2265.62530000,13866598.71931500,12160
1635897600000,2021-11-03 00:00:00,ETH/AUD,6182.61000000,6274.41000000,6016.91000000,6182.37000000,2726.91693000,16832040.20469690,14590
1635811200000,2021-11-02 00:00:00,ETH/AUD,5761.90000000,6198.59000000,5714.14000000,6177.57000000,2587.42796000,15413900.01663680,13579
1635724800000,2021-11-01 00:00:00,ETH/AUD,5722.31000000,5837.00000000,5550.00000000,5762.36000000,1988.79940000,11403628.44057200,10644
1635638400000,2021-10-31 00:00:00,ETH/AUD,5780.00000000,5871.67000000,5572.45000000,5721.21000000,1920.40790000,10988588.40543300,9866
1635552000000,2021-10-30 00:00:00,ETH/AUD,5894.51000000,5913.00000000,5650.00000000,5769.06000000,1520.54730000,8796468.03566200,8294
1635465600000,2021-10-29 00:00:00,ETH/AUD,5707.95000000,5937.95000000,5670.98000000,5889.60000000,2875.48489000,16676229.19207000,15322
1635379200000,2021-10-28 00:00:00,ETH/AUD,5250.44000000,5713.46000000,5213.41000000,5707.95000000,3049.06960000,16727982.10463600,16497
1635292800000,2021-10-27 00:00:00,ETH/AUD,5508.32000000,5736.61000000,5231.60000000,5250.00000000,3877.31200000,21160241.90639200,19498
1635206400000,2021-10-26 00:00:00,ETH/AUD,5641.92000000,5727.60000000,5463.72000000,5508.40000000,2681.70310000,15016508.42007400,13034
1635120000000,2021-10-25 00:00:00,ETH/AUD,5477.15000000,5658.49000000,5456.00000000,5639.12000000,2070.05020000,11497588.56134300,10575
1635033600000,2021-10-24 00:00:00,ETH/AUD,5608.81000000,5631.06000000,5333.00000000,5475.54000000,1404.24080000,7704287.86993500,7740
1634947200000,2021-10-23 00:00:00,ETH/AUD,5330.13000000,5612.05000000,5295.00000000,5607.46000000,1501.40230000,8161389.67691400,7655
1634860800000,2021-10-22 00:00:00,ETH/AUD,5435.70000000,5582.78000000,5223.22000000,5333.46000000,2296.89960000,12526022.37679600,11167
1634774400000,2021-10-21 00:00:00,ETH/AUD,5541.77000000,5843.80000000,5373.96000000,5432.97000000,4401.47316000,24631941.26176570,19785
1634688000000,2021-10-20 00:00:00,ETH/AUD,5197.19000000,5554.75000000,5116.85000000,5546.74000000,3664.40883000,19486784.49197060,15389
1634601600000,2021-10-19 00:00:00,ETH/AUD,5058.00000000,5210.09000000,5025.00000000,5194.31000000,2505.08460000,12786987.92090300,12062
1634515200000,2021-10-18 00:00:00,ETH/AUD,5190.13000000,5255.00000000,4990.00000000,5059.21000000,2798.93750000,14357628.39664400,14180
1634428800000,2021-10-17 00:00:00,ETH/AUD,5172.89000000,5291.95000000,4941.84000000,5188.08000000,2130.58290000,10991611.19932400,9669
1634342400000,2021-10-16 00:00:00,ETH/AUD,5228.24000000,5356.10000000,5131.95000000,5172.00000000,2728.05100000,14305700.59085600,11520
1634256000000,2021-10-15 00:00:00,ETH/AUD,5121.17000000,5264.74000000,5041.34000000,5224.80000000,3189.86990000,16403831.72205900,14682
1634169600000,2021-10-14 00:00:00,ETH/AUD,4893.56000000,5159.66000000,4861.60000000,5120.70000000,2875.16310000,14357263.54416000,14216
1634083200000,2021-10-13 00:00:00,ETH/AUD,4764.66000000,4900.00000000,4643.02000000,4894.33000000,2533.43770000,12060997.07087500,11496
1633996800000,2021-10-12 00:00:00,ETH/AUD,4827.80000000,4829.94000000,4632.62000000,4759.82000000,2836.99420000,13434512.59269100,13030
1633910400000,2021-10-11 00:00:00,ETH/AUD,4693.70000000,4939.31000000,4637.02000000,4827.40000000,2719.26500000,13115228.86936500,12419
1633824000000,2021-10-10 00:00:00,ETH/AUD,4904.00000000,4947.68000000,4683.98000000,4692.99000000,1894.48920000,9155841.31536100,8301
1633737600000,2021-10-09 00:00:00,ETH/AUD,4887.08000000,4991.95000000,4856.83000000,4900.14000000,1057.42630000,5208603.36120100,5308
1633651200000,2021-10-08 00:00:00,ETH/AUD,4915.29000000,5032.22000000,4849.29000000,4889.89000000,3429.45630000,16912885.93046500,12941
1633564800000,2021-10-07 00:00:00,ETH/AUD,4918.18000000,5005.00000000,4774.12000000,4907.66000000,2797.05580000,13698217.37341500,13618
1633478400000,2021-10-06 00:00:00,ETH/AUD,4830.77000000,5006.00000000,4635.00000000,4919.00000000,3970.79510000,19177820.20672400,16780
1633392000000,2021-10-05 00:00:00,ETH/AUD,4658.39000000,4870.99000000,4632.91000000,4833.24000000,2809.53140000,13283626.45126600,11694
1633305600000,2021-10-04 00:00:00,ETH/AUD,4714.12000000,4722.41000000,4506.71000000,4656.33000000,3261.03810000,15103753.80175900,11800
1633219200000,2021-10-03 00:00:00,ETH/AUD,4679.80000000,4814.98000000,4621.18000000,4714.55000000,2337.94610000,11021323.17920800,8745
1633132800000,2021-10-02 00:00:00,ETH/AUD,4565.01000000,4790.00000000,4496.73000000,4681.04000000,2529.25500000,11656378.88236100,9355
1633046400000,2021-10-01 00:00:00,ETH/AUD,4153.47000000,4595.69000000,4118.29000000,4567.84000000,3780.40330000,16443361.48305000,14691
1632960000000,2021-09-30 00:00:00,ETH/AUD,3978.98000000,4232.55000000,3957.68000000,4157.99000000,3177.93880000,13167048.84240700,12589
1632873600000,2021-09-29 00:00:00,ETH/AUD,3878.85000000,4085.02000000,3859.50000000,3979.58000000,2430.37370000,9674489.59783000,11491
1632787200000,2021-09-28 00:00:00,ETH/AUD,4023.06000000,4085.00000000,3859.03000000,3878.35000000,3548.32150000,14173339.85728800,15648
1632700800000,2021-09-27 00:00:00,ETH/AUD,4220.06000000,4350.00000000,4023.60000000,4024.49000000,2973.16870000,12573335.13882400,13756
1632614400000,2021-09-26 00:00:00,ETH/AUD,4036.78000000,4295.33000000,3793.11000000,4222.71000000,2535.06290000,10174545.09678200,12814
1632528000000,2021-09-25 00:00:00,ETH/AUD,4043.58000000,4100.00000000,3877.42000000,4036.87000000,2049.29390000,8236413.09254100,9934
1632441600000,2021-09-24 00:00:00,ETH/AUD,4327.52000000,4332.18000000,3785.30000000,4045.23000000,4836.76030000,19533220.13941300,22388
1632355200000,2021-09-23 00:00:00,ETH/AUD,4267.00000000,4352.16000000,4188.54000000,4327.52000000,3040.38740000,13014491.49490100,13689
1632268800000,2021-09-22 00:00:00,ETH/AUD,3834.20000000,4268.42000000,3795.05000000,4268.42000000,4870.25690000,19676187.78698800,20918
1632182400000,2021-09-21 00:00:00,ETH/AUD,4107.90000000,4286.71000000,3686.83000000,3830.99000000,6450.15750000,26145134.26590370,28411
1632096000000,2021-09-20 00:00:00,ETH/AUD,4596.00000000,4612.07000000,4050.95000000,4106.08000000,5452.62620000,23281826.81585900,26985
1632009600000,2021-09-19 00:00:00,ETH/AUD,4735.15000000,4763.83000000,4523.40000000,4592.95000000,1772.09330000,8255270.50215300,8889
1631923200000,2021-09-18 00:00:00,ETH/AUD,4687.30000000,4884.95000000,4648.10000000,4736.77000000,1659.77160000,7925318.04744100,7814
1631836800000,2021-09-17 00:00:00,ETH/AUD,4903.76000000,4943.08000000,4614.84000000,4687.19000000,2866.75930000,13696853.52678000,13350
1631750400000,2021-09-16 00:00:00,ETH/AUD,4930.91000000,5024.16000000,4780.73000000,4903.71000000,2791.40220000,13754950.37499400,13940
1631664000000,2021-09-15 00:00:00,ETH/AUD,4700.00000000,4934.89000000,4599.25000000,4929.71000000,3331.01000000,15684882.23232820,14758
1631577600000,2021-09-14 00:00:00,ETH/AUD,4474.54000000,4703.62000000,4451.14000000,4702.24000000,2488.03310000,11341006.71467100,11369
1631491200000,2021-09-13 00:00:00,ETH/AUD,4641.30000000,4675.09000000,4244.02000000,4474.61000000,4533.48740000,20011347.56683700,28551
1631404800000,2021-09-12 00:00:00,ETH/AUD,4451.09000000,4736.73000000,4412.63000000,4645.08000000,1658.20270000,7615794.40279900,8596
1631318400000,2021-09-11 00:00:00,ETH/AUD,4374.78000000,4570.00000000,4362.00000000,4450.20000000,1935.77890000,8651227.56934600,9805
1631232000000,2021-09-10 00:00:00,ETH/AUD,4656.90000000,4777.49000000,4300.00000000,4371.18000000,4675.65200000,21273025.62752100,22129
1631145600000,2021-09-09 00:00:00,ETH/AUD,4764.40000000,4857.96000000,4624.26000000,4657.57000000,5099.34240000,24219896.80207900,19625
1631059200000,2021-09-08 00:00:00,ETH/AUD,4687.60000000,4872.99000000,4368.36000000,4761.06000000,8613.56220000,39991790.52056500,34602
1630972800000,2021-09-07 00:00:00,ETH/AUD,5292.10000000,5313.03000000,4000.00000000,4687.33000000,9293.07843000,45420088.35806060,35755
1630886400000,2021-09-06 00:00:00,ETH/AUD,5325.33000000,5347.86000000,5214.08000000,5293.46000000,2731.87000000,14469342.53544600,37348
1630800000000,2021-09-05 00:00:00,ETH/AUD,5248.58000000,5350.00000000,5175.92000000,5324.28000000,2218.35810000,11689814.30108100,8631
1630713600000,2021-09-04 00:00:00,ETH/AUD,5308.96000000,5360.94000000,5174.31000000,5247.31000000,2363.86590000,12486910.79286900,9498
