https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume ATOM
1663250400000,2022-09-15 14:00:00,ATOM/EUR,14.82792,15.364876,14.380085,14.656437,925.8409512659138,63.16957875
1663246800000,2022-09-15 13:00:00,ATOM/EUR,14.707753,14.828368,14.069744,14.732164,624.6437536,42.4
1663243200000,2022-09-15 12:00:00,ATOM/EUR,14.661146,14.766663,14.106594,14.64028,619.2838439999999,42.3
1663239600000,2022-09-15 11:00:00,ATOM/EUR,14.483541,15.083683,14.417364,14.772864,554.8120338489638,37.55615931
1663236000000,2022-09-15 10:00:00,ATOM/EUR,14.752668,14.752668,13.313213,14.508765,739.8490534146842,50.99324811
1663232400000,2022-09-15 09:00:00,ATOM/EUR,14.759402,14.83257,13.210248,14.83257,979.7940395450313,66.05693009
1663228800000,2022-09-15 08:00:00,ATOM/EUR,15.044327,15.044327,13.543362,14.448725,821.8131638525138,56.87790195
1663225200000,2022-09-15 07:00:00,ATOM/EUR,14.029171,14.878869,13.697742,14.845328,630.92644,42.5
1663221600000,2022-09-15 06:00:00,ATOM/EUR,13.647193,14.623488,12.825019,13.852513,806.2162566000001,58.2
1663218000000,2022-09-15 05:00:00,ATOM/EUR,13.524922,14.036849,13.4797,13.647312,577.2812975999999,42.3
1663214400000,2022-09-15 04:00:00,ATOM/EUR,13.503648,13.555732,13.186934,13.500264,602.1117744,44.6
1663210800000,2022-09-15 03:00:00,ATOM/EUR,13.545133,13.552375,13.255365,13.515326,752.8036582000001,55.7
1663207200000,2022-09-15 02:00:00,ATOM/EUR,13.740222,15.086163,13.247772,13.539855,570.0278955,42.1
1663203600000,2022-09-15 01:00:00,ATOM/EUR,13.781333,14.564583,13.296501,13.779827,548.4371146,39.8
1663200000000,2022-09-15 00:00:00,ATOM/EUR,13.620637,14.00527,13.620637,13.791249,604.0567062,43.8
1663196400000,2022-09-14 23:00:00,ATOM/EUR,14.112995,14.284475,13.106834,14.059968,792.9821952,56.4
1663192800000,2022-09-14 22:00:00,ATOM/EUR,14.000229,14.132248,13.570713,13.570713,560.4704469,41.3
1663189200000,2022-09-14 21:00:00,ATOM/EUR,13.793416,14.424074,13.442355,14.424074,610.1383301999999,42.3
1663185600000,2022-09-14 20:00:00,ATOM/EUR,13.034114,14.355672,13.034114,14.355672,878.5671264,61.2
1663182000000,2022-09-14 19:00:00,ATOM/EUR,13.531195,14.294891,13.305004,13.726205,701.4090755000001,51.1
1663178400000,2022-09-14 18:00:00,ATOM/EUR,13.842417,15.134397,13.225136,13.462206,901.9678021346219,67.00000001
1663174800000,2022-09-14 17:00:00,ATOM/EUR,13.888956,14.813343,13.800002,13.868751,1093.406781062225,78.83959998
1663171200000,2022-09-14 16:00:00,ATOM/EUR,14.052113,14.052113,13.85924,13.904136,509.4968832570096,36.6435486
1663167600000,2022-09-14 15:00:00,ATOM/EUR,14.151827,15.040059,14.085047,14.085047,687.3502936,48.8
1663164000000,2022-09-14 14:00:00,ATOM/EUR,14.667553,15.363888,14.073634,14.208427,657.8501701,46.3
1663160400000,2022-09-14 13:00:00,ATOM/EUR,14.96737,15.462435,13.989113,14.157826,727.7122564,51.4
1663156800000,2022-09-14 12:00:00,ATOM/EUR,14.062831,14.941371,13.951,14.228204,731.3296856,51.4
1663153200000,2022-09-14 11:00:00,ATOM/EUR,14.464644,15.41343,14.005386,14.034262,676.4514284,48.2
1663149600000,2022-09-14 10:00:00,ATOM/EUR,14.441015,15.677117,13.765187,14.366019,716.8643480999999,49.9
1663146000000,2022-09-14 09:00:00,ATOM/EUR,14.123206,14.428946,13.124911,13.865875,599.0058,43.2
1663142400000,2022-09-14 08:00:00,ATOM/EUR,14.459053,15.200683,13.788123,14.308273,691.0895859,48.3
1663138800000,2022-09-14 07:00:00,ATOM/EUR,14.305978,15.395957,14.281797,15.123899,671.5011155999999,44.4
1663135200000,2022-09-14 06:00:00,ATOM/EUR,14.499974,14.687407,14.24507,14.276631,842.321229,59.0
1663131600000,2022-09-14 05:00:00,ATOM/EUR,14.12924,14.3516,14.000355,14.34245,616.7253499999999,43.0
1663128000000,2022-09-14 04:00:00,ATOM/EUR,14.274469,14.347954,14.274469,14.347954,172.175448,12.0
1663120800000,2022-09-14 02:00:00,ATOM/EUR,15.084395,15.084395,15.084395,15.084395,24.9999998696505,1.6573419
1663110000000,2022-09-13 23:00:00,ATOM/EUR,14.082621,14.393962,13.890604,13.907869,745.4617784,53.6
1663106400000,2022-09-13 22:00:00,ATOM/EUR,14.842349,14.842349,13.853354,14.253215,585.8071365000001,41.1
1663095600000,2022-09-13 19:00:00,ATOM/EUR,14.692663,14.89477,13.984133,14.298632,658.247539024839,46.03570041
1663092000000,2022-09-13 18:00:00,ATOM/EUR,14.327023,14.682619,13.677693,14.270247,786.2906097,55.1
1663088400000,2022-09-13 17:00:00,ATOM/EUR,14.390652,15.124091,13.757264,14.192355,630.1405619999999,44.4
1663084800000,2022-09-13 16:00:00,ATOM/EUR,14.981168,15.100024,14.101879,14.355238,677.5672336,47.2
1663081200000,2022-09-13 15:00:00,ATOM/EUR,14.451235,15.09694,14.297008,14.297008,780.3126562463954,54.57873817
1663077600000,2022-09-13 14:00:00,ATOM/EUR,14.269489,15.045194,13.923392,15.009833,825.5408150000001,55.0
1663074000000,2022-09-13 13:00:00,ATOM/EUR,14.864161,14.96011,14.062056,14.855223,808.1241312,54.4
1663070400000,2022-09-13 12:00:00,ATOM/EUR,15.678627,15.748245,14.829286,14.88024,778.7432101845744,52.33404906
1663066800000,2022-09-13 11:00:00,ATOM/EUR,15.634551,15.832302,15.420451,15.654922,969.1122647691585,61.90463707
1663063200000,2022-09-13 10:00:00,ATOM/EUR,15.632279,15.874986,15.424868,15.753609,466.30682640000003,29.6
1663059600000,2022-09-13 09:00:00,ATOM/EUR,15.56392,15.896681,15.471068,15.488917,582.3832792000001,37.6
1663056000000,2022-09-13 08:00:00,ATOM/EUR,15.634353,16.031678,15.458838,15.468634,713.1040274000001,46.1
1663052400000,2022-09-13 07:00:00,ATOM/EUR,15.673294,15.986925,15.144654,15.794368,805.512768,51.0
1663048800000,2022-09-13 06:00:00,ATOM/EUR,15.600719,15.891146,15.433621,15.662804,930.3705576,59.4
1663045200000,2022-09-13 05:00:00,ATOM/EUR,15.416471,15.989349,15.357086,15.617368,807.4179256000001,51.7
1663041600000,2022-09-13 04:00:00,ATOM/EUR,15.576624,15.606804,15.31012,15.441874,738.1215771999999,47.8
1663038000000,2022-09-13 03:00:00,ATOM/EUR,15.389643,15.715965,15.167879,15.627489,789.1881945,50.5
1663034400000,2022-09-13 02:00:00,ATOM/EUR,15.15517,15.391155,15.040567,15.391155,851.1308714999999,55.3
1663030800000,2022-09-13 01:00:00,ATOM/EUR,15.117039,15.843446,15.059986,15.108118,907.9978917999999,60.1
1663027200000,2022-09-13 00:00:00,ATOM/EUR,15.523073,15.822847,15.048252,15.154316,513.7313124,33.9
1663023600000,2022-09-12 23:00:00,ATOM/EUR,15.263735,16.199997,15.201296,15.531277,771.9044669,49.7
1663020000000,2022-09-12 22:00:00,ATOM/EUR,15.774324,15.774324,15.117784,15.219379,730.5301919999999,48.0
1663016400000,2022-09-12 21:00:00,ATOM/EUR,15.848475,16.199996,15.090028,16.199996,842.2782920299999,51.9925
1663012800000,2022-09-12 20:00:00,ATOM/EUR,15.409888,15.704611,15.309767,15.527804,771.7318588,49.7
1663009200000,2022-09-12 19:00:00,ATOM/EUR,15.10893,15.660334,15.10893,15.364374,586.9190868000001,38.2
1663005600000,2022-09-12 18:00:00,ATOM/EUR,15.258784,15.822529,15.112278,15.266469,657.9848139000001,43.1
1663002000000,2022-09-12 17:00:00,ATOM/EUR,15.197345,15.446729,14.991238,15.446729,922.1697213,59.7
1662998400000,2022-09-12 16:00:00,ATOM/EUR,14.994938,15.732028,14.786938,15.140383,676.7751201000001,44.7
1662994800000,2022-09-12 15:00:00,ATOM/EUR,16.172985,16.172985,14.982745,15.173163,717.6906099,47.3
1662991200000,2022-09-12 14:00:00,ATOM/EUR,15.96774,16.134339,15.320841,15.672513,632.6753092721339,40.36846607
1662987600000,2022-09-12 13:00:00,ATOM/EUR,15.876776,16.607828,15.80442,15.95685,777.098595,48.7
1662984000000,2022-09-12 12:00:00,ATOM/EUR,15.718233,16.50849,15.718233,15.928629,903.1532643,56.7
1662980400000,2022-09-12 11:00:00,ATOM/EUR,16.222385,16.491188,15.419158,15.67469,727.305616,46.4
1662976800000,2022-09-12 10:00:00,ATOM/EUR,15.843778,16.318441,14.970937,16.198026,762.342404797687,47.06390796
1662973200000,2022-09-12 09:00:00,ATOM/EUR,15.89517,16.256598,15.098414,15.835087,623.9024277999999,39.4
1662969600000,2022-09-12 08:00:00,ATOM/EUR,15.3337,16.049963,15.201766,15.745563,1004.0322498364992,63.76604316
1662966000000,2022-09-12 07:00:00,ATOM/EUR,14.470336,15.364869,14.427491,15.326808,856.7685672,55.9
1662962400000,2022-09-12 06:00:00,ATOM/EUR,15.096604,15.329173,14.315357,15.043001,639.3275425,42.5
1662958800000,2022-09-12 05:00:00,ATOM/EUR,15.275734,15.795462,15.136834,15.298667,705.2685487,46.1
1662955200000,2022-09-12 04:00:00,ATOM/EUR,15.33855,15.436755,14.849033,15.238005,828.947472,54.4
1662951600000,2022-09-12 03:00:00,ATOM/EUR,15.331788,15.529224,15.264413,15.394284,618.8502168000001,40.2
1662948000000,2022-09-12 02:00:00,ATOM/EUR,15.857942,15.911901,15.086368,15.337064,660.4860916351519,43.06470206
1662944400000,2022-09-12 01:00:00,ATOM/EUR,15.304579,15.990459,14.770238,15.914985,423.33860100000004,26.6
1662940800000,2022-09-12 00:00:00,ATOM/EUR,15.189486,15.608299,14.695771,15.261909,743.2549683,48.7
1662937200000,2022-09-11 23:00:00,ATOM/EUR,15.445669,15.744589,14.368372,15.60131,730.141308,46.8
1662933600000,2022-09-11 22:00:00,ATOM/EUR,15.374818,15.760055,15.36949,15.473643,812.3662575,52.5
1662930000000,2022-09-11 21:00:00,ATOM/EUR,15.544808,15.867961,13.527003,15.303404,1034.5101104,67.6
1662926400000,2022-09-11 20:00:00,ATOM/EUR,15.703761,16.24,14.662668,15.569716,778.4857999999999,50.0
1662922800000,2022-09-11 19:00:00,ATOM/EUR,15.566134,15.860364,15.092186,15.660043,881.6604209,56.3
1662919200000,2022-09-11 18:00:00,ATOM/EUR,15.726389,15.822377,15.302983,15.480898,894.7959043999999,57.8
1662915600000,2022-09-11 17:00:00,ATOM/EUR,15.776643,15.9413,14.713672,15.75005,913.5029,58.0
1662912000000,2022-09-11 16:00:00,ATOM/EUR,15.324188,15.77787,15.324188,15.772056,712.8969312,45.2
1662908400000,2022-09-11 15:00:00,ATOM/EUR,15.612659,15.722377,15.518193,15.694001,637.1764406,40.6
1662904800000,2022-09-11 14:00:00,ATOM/EUR,15.623951,16.437314,15.568232,15.647308,838.4676666544119,53.58542611
1662901200000,2022-09-11 13:00:00,ATOM/EUR,15.594587,15.751071,15.519267,15.709738,716.3640528,45.6
1662897600000,2022-09-11 12:00:00,ATOM/EUR,15.697721,15.697721,15.583232,15.624856,464.0582232,29.7
1662894000000,2022-09-11 11:00:00,ATOM/EUR,15.754159,15.760398,15.64185,15.748727,789.0112227000001,50.1
1662890400000,2022-09-11 10:00:00,ATOM/EUR,15.588014,15.843597,15.588014,15.740214,690.9953945999999,43.9
1662886800000,2022-09-11 09:00:00,ATOM/EUR,15.959076,15.959076,15.613646,15.701143,690.850292,44.0
1662883200000,2022-09-11 08:00:00,ATOM/EUR,16.045158,16.227122,14.640906,15.669086,695.7074183999999,44.4
1662879600000,2022-09-11 07:00:00,ATOM/EUR,16.034531,16.427813,13.809056,16.427813,739.251585,45.0
1662876000000,2022-09-11 06:00:00,ATOM/EUR,15.789782,16.472789,15.380113,16.472789,734.4283283348049,44.5843341
1662872400000,2022-09-11 05:00:00,ATOM/EUR,15.669064,15.853723,14.629856,15.804998,878.7578888,55.6
1662868800000,2022-09-11 04:00:00,ATOM/EUR,15.722519,15.79712,14.095177,15.509172,623.4687144000001,40.2
1662865200000,2022-09-11 03:00:00,ATOM/EUR,15.153389,15.902627,15.153389,15.720194,512.4783244,32.6
1662861600000,2022-09-11 02:00:00,ATOM/EUR,15.567038,16.235024,15.518364,15.605516,613.2967788,39.3
1662858000000,2022-09-11 01:00:00,ATOM/EUR,14.897232,15.947051,14.897232,15.727206,704.5788288,44.8
1662854400000,2022-09-11 00:00:00,ATOM/EUR,15.824487,16.330084,15.147548,16.221231,650.4713631,40.1
1662850800000,2022-09-10 23:00:00,ATOM/EUR,16.254486,16.365852,15.687605,16.303193,752.4528091896441,46.153708
1662847200000,2022-09-10 22:00:00,ATOM/EUR,16.149887,16.374396,13.931899,16.294238,941.8069564,57.8
1662843600000,2022-09-10 21:00:00,ATOM/EUR,16.100907,16.522295,15.907516,16.183083,716.9105770618307,44.30000001
1662840000000,2022-09-10 20:00:00,ATOM/EUR,15.818174,16.1054,14.745111,16.1054,563.50731739841,34.98871915
1662836400000,2022-09-10 19:00:00,ATOM/EUR,15.97186,16.018081,15.804459,15.86755,549.01723,34.6
1662832800000,2022-09-10 18:00:00,ATOM/EUR,15.918622,16.108637,15.883175,16.022226,858.1005427240165,53.55688671
1662829200000,2022-09-10 17:00:00,ATOM/EUR,15.644749,15.884541,15.638036,15.876843,855.7618376999999,53.9
1662825600000,2022-09-10 16:00:00,ATOM/EUR,16.005376,16.020112,15.54,15.889532,703.1982052664101,44.25543844
1662822000000,2022-09-10 15:00:00,ATOM/EUR,16.193536,16.193536,15.714838,15.939117,843.1792892999999,52.9
1662818400000,2022-09-10 14:00:00,ATOM/EUR,15.805223,16.050027,15.63353,15.726073,858.6435858,54.6
1662814800000,2022-09-10 13:00:00,ATOM/EUR,15.884093,15.909179,15.737975,15.842506,614.6892328,38.8
1662811200000,2022-09-10 12:00:00,ATOM/EUR,15.890798,16.074672,15.498369,15.920367,739.2701265251641,46.43549527
1662807600000,2022-09-10 11:00:00,ATOM/EUR,15.922053,16.244345,15.474312,15.874189,822.2829902,51.8
1662804000000,2022-09-10 10:00:00,ATOM/EUR,15.785759,16.204335,15.498508,16.05122,747.3072382088096,46.55765968
1662800400000,2022-09-10 09:00:00,ATOM/EUR,15.771507,16.192126,15.437655,15.580817,705.8110101,45.3
1662796800000,2022-09-10 08:00:00,ATOM/EUR,15.707247,16.422018,14.614577,15.403712,1110.6076352,72.1
1662793200000,2022-09-10 07:00:00,ATOM/EUR,16.023822,16.225924,14.830472,15.607602,1059.0609922927333,67.85545866
1662789600000,2022-09-10 06:00:00,ATOM/EUR,16.250742,16.284469,15.348339,15.81944,1047.246928,66.2
1662786000000,2022-09-10 05:00:00,ATOM/EUR,15.956843,16.306351,15.942378,16.188551,681.5379971,42.1
1662782400000,2022-09-10 04:00:00,ATOM/EUR,15.771284,16.077236,14.803016,15.792878,1012.3234797999999,64.1
1662778800000,2022-09-10 03:00:00,ATOM/EUR,15.973889,16.431506,15.201135,15.790097,942.6687909,59.7
1662775200000,2022-09-10 02:00:00,ATOM/EUR,16.243487,16.243487,15.47653,16.039719,954.3632805000001,59.5
1662771600000,2022-09-10 01:00:00,ATOM/EUR,16.248056,16.301405,14.912404,15.818577,988.6610625,62.5
1662768000000,2022-09-10 00:00:00,ATOM/EUR,16.126202,16.193107,14.98773,15.790487,625.3980904944237,39.60600395
1662764400000,2022-09-09 23:00:00,ATOM/EUR,16.104098,16.487405,15.345802,16.0,843.0408968,52.69005605
1662760800000,2022-09-09 22:00:00,ATOM/EUR,16.177205,16.217787,15.443192,16.083818,939.2949712000001,58.4
1662757200000,2022-09-09 21:00:00,ATOM/EUR,15.92562,16.284933,15.139568,15.59242,645.526188,41.4
1662753600000,2022-09-09 20:00:00,ATOM/EUR,16.218189,16.267008,15.345207,16.20548,734.108244,45.3
1662750000000,2022-09-09 19:00:00,ATOM/EUR,16.102618,16.358961,15.43414,15.89937,1081.15716,68.0
1662746400000,2022-09-09 18:00:00,ATOM/EUR,15.885996,16.319014,14.7082,15.752549,904.1963125999999,57.4
1662742800000,2022-09-09 17:00:00,ATOM/EUR,16.138035,16.138035,14.617426,15.811492,918.6476852,58.1
1662739200000,2022-09-09 16:00:00,ATOM/EUR,16.41811,16.532956,14.982636,16.05121,664.1221944558501,41.37521062
1662735600000,2022-09-09 15:00:00,ATOM/EUR,16.575451,16.613096,15.825937,16.395116,811.5582420000001,49.5
1662732000000,2022-09-09 14:00:00,ATOM/EUR,16.077696,16.579343,14.959561,16.496541,593.4398694931118,35.97359407
1662728400000,2022-09-09 13:00:00,ATOM/EUR,15.538663,16.15,14.458196,16.111987,1189.1844983157725,73.80743904
1662724800000,2022-09-09 12:00:00,ATOM/EUR,15.689405,16.20868,14.052014,16.20868,1084.1995399545758,66.89005767
1662721200000,2022-09-09 11:00:00,ATOM/EUR,15.680825,15.820806,13.430125,13.430125,393.50266250000004,29.3
1662717600000,2022-09-09 10:00:00,ATOM/EUR,14.631273,15.867143,14.631273,15.733806,866.9327106,55.1
1662714000000,2022-09-09 09:00:00,ATOM/EUR,15.763669,15.852298,13.43577,15.838566,790.3444433999999,49.9
1662710400000,2022-09-09 08:00:00,ATOM/EUR,14.497169,16.270909,14.457404,14.604616,1033.9500407143616,70.79611273
1662706800000,2022-09-09 07:00:00,ATOM/EUR,14.205839,14.613408,14.205839,14.532899,539.1705529000001,37.1
1662703200000,2022-09-09 06:00:00,ATOM/EUR,14.093071,14.615244,13.86326,14.256849,668.6462181,46.9
1662699600000,2022-09-09 05:00:00,ATOM/EUR,13.949049,14.324875,12.973739,14.014808,581.6151543976233,41.50004441
1662696000000,2022-09-09 04:00:00,ATOM/EUR,13.959178,14.364275,13.655947,14.023035,526.0846049056144,37.51574498
