https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume SMART
1662480000000,2022-09-06 16:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0134638865647054,673194.32823527
1662462000000,2022-09-06 11:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0004338114,21690.57
1662440400000,2022-09-06 05:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0020049730200002,100248.65100001
1662390000000,2022-09-05 15:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0017888599999997998,59628.66666666
1662386400000,2022-09-05 14:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0008812199999999999,29374.0
1662382800000,2022-09-05 13:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,6.43472779167e-05,2144.90926389
1662271200000,2022-09-04 06:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0011763699999999,39212.33333333
1662256800000,2022-09-04 02:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,9.232499999999998e-06,307.75
1662206400000,2022-09-03 12:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0006572899999997999,21909.66666666
1662195600000,2022-09-03 09:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0002637800000001,8792.66666667
1662159600000,2022-09-02 23:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,3.0399999999e-06,101.33333333
1662105600000,2022-09-02 08:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0001019147225048,5095.73612524
1662037200000,2022-09-01 13:00:00,SMART/BTC,2e-08,3e-08,2e-08,3e-08,0.04523331330081779,1507777.11002726
1661968800000,2022-08-31 18:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00029396999999999995,9799
1661871600000,2022-08-30 15:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,5.999999999999999e-06,200.0
1661835600000,2022-08-30 05:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0002969262470054,14846.31235027
1661749200000,2022-08-29 05:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00022683999999989997,7561.33333333
1661673600000,2022-08-28 08:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00011338999999979999,3779.66666666
1661670000000,2022-08-28 07:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0004498882530380999,14996.27510127
1661662800000,2022-08-28 05:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,3.3800000000999997e-06,112.66666667
1661630400000,2022-08-27 20:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,9.9999999999e-06,333.33333333
1661623200000,2022-08-27 18:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00040915999999979996,13638.66666666
1661619600000,2022-08-27 17:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0020679327400000003,103396.637
1661605200000,2022-08-27 13:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0019,95000.0
1661540400000,2022-08-26 19:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,1.9948e-05,997.4
1661533200000,2022-08-26 17:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,4e-06,200.0
1661241600000,2022-08-23 08:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0015933299999999998,53111
1661205600000,2022-08-22 22:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00044749872000000005,22374.936
1661169600000,2022-08-22 12:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0010428,34760.0
1661162400000,2022-08-22 10:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0006719199999998999,22397.33333333
1661097600000,2022-08-21 16:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0066698679427802995,222328.93142601
1661090400000,2022-08-21 14:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,4.410999999989999e-05,1470.33333333
1661072400000,2022-08-21 09:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00336986,168493.0
1661036400000,2022-08-20 23:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.9999999999999997e-06,100.0
1661011200000,2022-08-20 16:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,3.08031018542e-05,1540.15509271
1660950000000,2022-08-19 23:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.9999999999999997e-05,1000
1660917600000,2022-08-19 14:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,1.306e-05,653
1660842000000,2022-08-18 17:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0050000197290699,166667.32430233
1660838400000,2022-08-18 16:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,2.50244776094e-05,1251.22388047
1660834800000,2022-08-18 15:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,9.901999999979999e-05,3300.66666666
1660820400000,2022-08-18 11:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00024450999999989996,8150.33333333
1660780800000,2022-08-18 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.1e-05,700.0
1660773600000,2022-08-17 22:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0003,10000.0
1660701600000,2022-08-17 02:00:00,SMART/BTC,2e-08,3e-08,2e-08,2e-08,0.00014949779,7474.8895
1660690800000,2022-08-16 23:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00040409999999969996,13469.99999999
1660680000000,2022-08-16 20:00:00,SMART/BTC,2e-08,3e-08,2e-08,3e-08,0.051089999999999997,1703000.0
1660608000000,2022-08-16 00:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,3.51305982e-05,1756.52991
1660561200000,2022-08-15 11:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.000138315,4610.5
1660557600000,2022-08-15 10:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0006827645052098999,22758.81684033
1660521600000,2022-08-15 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,3.7599999998999997e-06,125.33333333
1660482000000,2022-08-14 13:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,1.0525869576000001e-05,526.2934788
1660464000000,2022-08-14 08:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,3.998e-05,1999.0
1660456800000,2022-08-14 06:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0018210299999999997,60701.0
1660428000000,2022-08-13 22:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,7.2e-06,240.0
1660406400000,2022-08-13 16:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0011843499999999,39478.33333333
1660402800000,2022-08-13 15:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00576894,288447.0
1660374000000,2022-08-13 07:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.016390334181125,819516.70905625
1660320000000,2022-08-12 16:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,3.15e-05,1050
1660312800000,2022-08-12 14:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.9999999999999997e-06,100
1660248000000,2022-08-11 20:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,9.32799999999e-05,3109.33333333
1660244400000,2022-08-11 19:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.07074797999999999,2358266.0
1660237200000,2022-08-11 17:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0004347016542998,21735.08271499
1660204800000,2022-08-11 08:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,5.03829e-05,2519.145
1660006800000,2022-08-09 01:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,6.452208e-05,3226.104
1659981600000,2022-08-08 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0021976979137424,109884.89568712
1659978000000,2022-08-08 17:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0016050188199995998,53500.62733332
1659960000000,2022-08-08 12:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,9.68799999999e-05,3229.33333333
1659956400000,2022-08-08 11:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,1.73556569128e-05,867.78284564
1659931200000,2022-08-08 04:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.000724600386003,36230.01930015
1659906000000,2022-08-07 21:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00066,33000.0
1659902400000,2022-08-07 20:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,2.15347998344e-05,1076.73999172
1659891600000,2022-08-07 17:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,7.293e-05,2431.0
1659880800000,2022-08-07 14:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0007349599999998,24498.66666666
1659870000000,2022-08-07 11:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,9.99999999999e-05,3333.33333333
1659852000000,2022-08-07 06:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00029820716416800004,14910.3582084
1659830400000,2022-08-07 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,4.17e-06,139.0
1659787200000,2022-08-06 12:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00043308,21654
1659758400000,2022-08-06 04:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.9999999999999997e-05,1000
1659564000000,2022-08-03 22:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0009999999999999,33333.33333333
1659556800000,2022-08-03 20:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00014658999999989997,4886.33333333
1659549600000,2022-08-03 18:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0032999999999999995,110000.0
1659520800000,2022-08-03 10:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00301047,100349.0
1659488400000,2022-08-03 01:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,4.6400000001e-06,154.66666667
1659477600000,2022-08-02 22:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,8.61652846e-06,430.826423
1659466800000,2022-08-02 19:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,6.8177e-06,340.885
1659409200000,2022-08-02 03:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,6.0637215047399995e-05,3031.86075237
1659384000000,2022-08-01 20:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0003,10000
1659355200000,2022-08-01 12:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,8.999999999999999e-06,300
1659301200000,2022-07-31 21:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00104175,34725.0
1659290400000,2022-07-31 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,4.762233e-05,2381.1165
1659261600000,2022-07-31 10:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,9.299999999999999e-06,310.0
1659258000000,2022-07-31 09:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.9999999999999997e-06,100.0
1659214800000,2022-07-30 21:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,1.4999999999999999e-05,500.0
1659200400000,2022-07-30 17:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0006126499999997999,20421.66666666
1659196800000,2022-07-30 16:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,3.408e-05,1136.0
1659168000000,2022-07-30 08:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,3.998e-05,1999.0
1659150000000,2022-07-30 03:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,1.3299999999899999e-05,443.33333333
1659020400000,2022-07-28 15:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,3.13021000006e-05,1565.10500003
1658948400000,2022-07-27 19:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0030547082353816002,152735.41176908
1658934000000,2022-07-27 15:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00028519999999979996,9506.66666666
1658930400000,2022-07-27 14:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.000994722783788,49736.1391894
1658865600000,2022-07-26 20:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.001828960988,91448.0494
1658862000000,2022-07-26 19:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.003165149251172,158257.4625586
1658836800000,2022-07-26 12:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,6.497999999999999e-05,2166.0
1658833200000,2022-07-26 11:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0020188127957392003,100940.63978696
1658768400000,2022-07-25 17:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,7.41643375e-06,370.8216875
1658764800000,2022-07-25 16:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,5.999999999999999e-06,200.0
1658732400000,2022-07-25 07:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0020937,69790.0
1658710800000,2022-07-25 01:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0001584506023294,7922.53011647
1658692800000,2022-07-24 20:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,3.74863549518e-05,1874.31774759
1658674800000,2022-07-24 15:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0011127661200004,55638.30600002
1658664000000,2022-07-24 12:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,5.8740000000000003e-05,2937.0
1658638800000,2022-07-24 05:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,4.7000000000099995e-05,1566.66666667
1658610000000,2022-07-23 21:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.3999999999999997e-05,800.0
1658606400000,2022-07-23 20:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.001346,67300.0
1658602800000,2022-07-23 19:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.00015029194,7514.597
1658577600000,2022-07-23 12:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0013804403350028,69022.01675014
1658574000000,2022-07-23 11:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,8.899999999979999e-05,2966.66666666
1658570400000,2022-07-23 10:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0004283199999999,14277.33333333
1658498400000,2022-07-22 14:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0008978322887108,44891.61443554
1658458800000,2022-07-22 03:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0030633993846156,153169.96923078
1658451600000,2022-07-22 01:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,1.02564e-05,512.82
1658430000000,2022-07-21 19:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,8.09465519866e-05,4047.32759933
1658426400000,2022-07-21 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,3.733606372e-06,186.6803186
1658358000000,2022-07-20 23:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.000309536668,15476.8334
1658350800000,2022-07-20 21:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,1e-05,500.0
1658347200000,2022-07-20 20:00:00,SMART/BTC,1e-08,3e-08,1e-08,1e-08,0.0002314615960784,23146.15960784
1658332800000,2022-07-20 16:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0001224465391462,6122.32695731
1658322000000,2022-07-20 13:00:00,SMART/BTC,3e-08,3e-08,1e-08,2e-08,0.00022994665858699998,11497.33292935
1658318400000,2022-07-20 12:00:00,SMART/BTC,2e-08,3e-08,2e-08,3e-08,0.00045734499999989993,15244.83333333
1658311200000,2022-07-20 10:00:00,SMART/BTC,2e-08,3e-08,2e-08,3e-08,0.0007295446400087999,24318.15466696
1658293200000,2022-07-20 05:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.01334754,667377.0
1658260800000,2022-07-19 20:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0011615500000000001,58077.5
1658257200000,2022-07-19 19:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00037518,18759.0
1658253600000,2022-07-19 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00034626,17313.0
1658246400000,2022-07-19 16:00:00,SMART/BTC,2e-08,2e-08,1e-08,2e-08,0.0013642890882948002,68214.45441474
1658224800000,2022-07-19 10:00:00,SMART/BTC,2e-08,2e-08,1e-08,1e-08,2.59567676424e-05,2595.67676424
1658217600000,2022-07-19 08:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0006320472019772,31602.36009886
1658210400000,2022-07-19 06:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,3.80746567268e-05,1903.73283634
1658203200000,2022-07-19 04:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0007688082918888001,38440.41459444
1658196000000,2022-07-19 02:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0036673656503774,183368.28251887
1658185200000,2022-07-18 23:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.002404485685948,120224.2842974
1658181600000,2022-07-18 22:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.001041367158791,52068.35793955
1658174400000,2022-07-18 20:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.000106796833734,5339.8416867
1658170800000,2022-07-18 19:00:00,SMART/BTC,1e-08,1e-08,1e-08,1e-08,0.0002420383152266,24203.83152266
1658163600000,2022-07-18 17:00:00,SMART/BTC,1e-08,1e-08,1e-08,1e-08,5.8044694861e-06,580.44694861
1658149200000,2022-07-18 13:00:00,SMART/BTC,2e-08,3e-08,2e-08,2e-08,0.027241245255745998,1362062.2627873
1658138400000,2022-07-18 10:00:00,SMART/BTC,1e-08,1e-08,1e-08,1e-08,0.0001539158593552,15391.58593552
1658124000000,2022-07-18 06:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.01360159,680079.5
1658120400000,2022-07-18 05:00:00,SMART/BTC,1e-08,1e-08,1e-08,1e-08,5.5476135000000005e-05,5547.6135
1658113200000,2022-07-18 03:00:00,SMART/BTC,1e-08,1e-08,1e-08,1e-08,1.3014856334000001e-06,130.14856334
1658080800000,2022-07-17 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00011853099848000001,5926.549924
1658073600000,2022-07-17 16:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,7.58580806e-06,379.290403
1658062800000,2022-07-17 13:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,2e-06,100.0
1658055600000,2022-07-17 11:00:00,SMART/BTC,1e-08,1e-08,1e-08,1e-08,3.3496218219000004e-06,334.96218219
1658044800000,2022-07-17 08:00:00,SMART/BTC,1e-08,1e-08,1e-08,1e-08,1.4480799123e-06,144.80799123
1658037600000,2022-07-17 06:00:00,SMART/BTC,1e-08,2e-08,1e-08,2e-08,0.0058997913193908,294989.56596954
1658034000000,2022-07-17 05:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.001824323249072,91216.1624536
1658023200000,2022-07-17 02:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.011792812448676,589640.6224338
1658019600000,2022-07-17 01:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00214863936982,107431.968491
1658005200000,2022-07-16 21:00:00,SMART/BTC,1e-08,2e-08,1e-08,2e-08,5.802555859599999e-06,290.12779298
1657983600000,2022-07-16 15:00:00,SMART/BTC,1e-08,2e-08,1e-08,2e-08,0.0009087416095912,45437.08047956
1657976400000,2022-07-16 13:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.000168324387265,8416.21936325
1657969200000,2022-07-16 11:00:00,SMART/BTC,1e-08,2e-08,1e-08,2e-08,0.0002567887111334,12839.43555667
1657965600000,2022-07-16 10:00:00,SMART/BTC,1e-08,2e-08,1e-08,1e-08,7.319255424740001e-05,7319.25542474
1657962000000,2022-07-16 09:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00012282886510640002,6141.44325532
1657958400000,2022-07-16 08:00:00,SMART/BTC,1e-08,3e-08,1e-08,2e-08,0.0153574669815176,767873.34907588
1657954800000,2022-07-16 07:00:00,SMART/BTC,1e-08,3e-08,1e-08,2e-08,0.0093919755507548,469598.77753774
1657951200000,2022-07-16 06:00:00,SMART/BTC,2e-08,3e-08,1e-08,3e-08,0.0513881191104561,1712937.30368187
1657947600000,2022-07-16 05:00:00,SMART/BTC,2e-08,2e-08,1e-08,1e-08,9.26865134783e-05,9268.65134783
1657944000000,2022-07-16 04:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0003029135936334,15145.67968167
1657940400000,2022-07-16 03:00:00,SMART/BTC,1e-08,2e-08,1e-08,2e-08,9.37705188862e-05,4688.52594431
1657936800000,2022-07-16 02:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,1.02207171868e-05,511.03585934
1657933200000,2022-07-16 01:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00012814,6407.0
1657929600000,2022-07-16 00:00:00,SMART/BTC,2e-08,2e-08,1e-08,2e-08,7.415263437880001e-05,3707.63171894
1657926000000,2022-07-15 23:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0050843120426806,254215.60213403
1657922400000,2022-07-15 22:00:00,SMART/BTC,1e-08,2e-08,1e-08,2e-08,0.0036883324727653996,184416.62363827
1657908000000,2022-07-15 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0006697758371506,33488.79185753
1657904400000,2022-07-15 17:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,4.22273350788e-05,2111.36675394
1657900800000,2022-07-15 16:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.009868682320942401,493434.11604712
1657897200000,2022-07-15 15:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,2.1890369514e-05,1094.5184757
1657890000000,2022-07-15 13:00:00,SMART/BTC,1e-08,2e-08,1e-08,2e-08,0.0023798484810932,118992.42405466
1657886400000,2022-07-15 12:00:00,SMART/BTC,1e-08,2e-08,1e-08,2e-08,0.0005520355239460001,27601.7761973
1657882800000,2022-07-15 11:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,2e-05,1000.0
1657875600000,2022-07-15 09:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00020290422728820001,10145.21136441
1657872000000,2022-07-15 08:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0041541695020164,207708.47510082
1657832400000,2022-07-14 21:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,2.50261938852e-05,1251.30969426
1657821600000,2022-07-14 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.000554496670502,27724.8335251
1657749600000,2022-07-13 22:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.01743950133357,871975.0666785
1657738800000,2022-07-13 19:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0041598895346232,207994.47673116
1657735200000,2022-07-13 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0138963939754152,694819.69877076
1657652400000,2022-07-12 19:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,8.00532866666e-05,4002.66433333
1657645200000,2022-07-12 17:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,1.35999999999e-05,453.33333333
1657519200000,2022-07-11 06:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.000248761416,12438.0708
1657508400000,2022-07-11 03:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0005740726,28703.63
1657389600000,2022-07-09 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,8.416840845540001e-05,4208.42042277
1657386000000,2022-07-09 17:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00010779203375220001,5389.60168761
1657368000000,2022-07-09 12:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.000210974087,10548.70435
1657360800000,2022-07-09 10:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,7.268724000000001e-05,3634.362
1657306800000,2022-07-08 19:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.011600000000000001,580000.0
1657303200000,2022-07-08 18:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0039158999999997,130529.99999999
1657299600000,2022-07-08 17:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0002924386660822,14621.93330411
1657180800000,2022-07-07 08:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,6.252531780000001e-05,3126.26589
