https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume ETH
1661040000000,2022-08-21 00:00:00,ETH/LTC,29.150896,29.534631,29.035736,29.120073,20337.684060106636,698.40772927
1660953600000,2022-08-20 00:00:00,ETH/LTC,29.862851,30.053947,29.0,29.163579,20466.80070718931,701.79317522
1660867200000,2022-08-19 00:00:00,ETH/LTC,30.757222,31.627543,29.866172,29.866414,20901.157852147706,699.82147345
1660780800000,2022-08-18 00:00:00,ETH/LTC,30.328701,31.0,30.075431,30.775565,20599.17063688814,669.33525467
1660694400000,2022-08-17 00:00:00,ETH/LTC,30.652295,30.652295,29.6,30.383454,20159.81974890522,663.51309989
1660608000000,2022-08-16 00:00:00,ETH/LTC,31.314072,31.375141,30.505003,30.655137,20999.82213956665,685.03435948
1660521600000,2022-08-15 00:00:00,ETH/LTC,30.660524,31.55,30.570703,31.322833,21823.24709259292,696.7200921
1660435200000,2022-08-14 00:00:00,ETH/LTC,31.045099,31.071444,30.175332,30.660524,21630.013572708216,705.46783782
1660348800000,2022-08-13 00:00:00,ETH/LTC,31.09098,31.45,30.437568,31.040829,22239.257431844086,716.4517878
1660262400000,2022-08-12 00:00:00,ETH/LTC,30.388571,31.11,30.388571,31.094723,21332.72762301297,686.05620391
1660176000000,2022-08-11 00:00:00,ETH/LTC,30.06649,30.660763,30.06649,30.390366,19190.897575950486,631.47964641
1660089600000,2022-08-10 00:00:00,ETH/LTC,28.69944,30.338974,28.52778,30.064475,17529.394379401056,583.06005275
1660003200000,2022-08-09 00:00:00,ETH/LTC,28.382702,28.476802,28.379462,28.436367,945.2775015255019,33.24185194
1659916800000,2022-08-08 00:00:00,ETH/LTC,27.801274,28.475111,27.739276,28.387729,19586.786969410667,689.97371961
1659830400000,2022-08-07 00:00:00,ETH/LTC,27.810914,27.966955,27.34377,27.781796,19425.42884757677,699.21429297
1659744000000,2022-08-06 00:00:00,ETH/LTC,27.812942,28.2016,27.777834,27.80534,19221.5482748207,691.28981249
1659657600000,2022-08-05 00:00:00,ETH/LTC,26.965266,27.821164,26.835441,27.805096,18693.75076767911,672.31383656
1659571200000,2022-08-04 00:00:00,ETH/LTC,28.019289,28.089427,26.8,26.967139,18231.405627627308,676.06006064
1659484800000,2022-08-03 00:00:00,ETH/LTC,28.072633,28.291967,27.519731,28.050599,19247.794407366277,686.18122584
1659398400000,2022-08-02 00:00:00,ETH/LTC,27.494749,28.25,27.30544,28.067225,19638.242117624104,699.68591899
1659312000000,2022-08-01 00:00:00,ETH/LTC,28.078188,28.374337,27.483807,27.483807,18673.685560514514,679.44319215
1659225600000,2022-07-31 00:00:00,ETH/LTC,28.062789,28.100707,27.44753,28.092597,19632.485772213015,698.84908726
1659139200000,2022-07-30 00:00:00,ETH/LTC,28.403194,28.403194,27.061105,28.078836,19529.693162763197,695.53072509
1659052800000,2022-07-29 00:00:00,ETH/LTC,27.185695,28.45,26.95,28.406163,19670.271078822596,692.46490907
1658966400000,2022-07-28 00:00:00,ETH/LTC,27.74354,28.15,26.95,27.193815,19278.020072596173,708.91193724
1658880000000,2022-07-27 00:00:00,ETH/LTC,26.87733,27.989142,26.760131,27.752509,19455.342991972848,701.03005793
1658793600000,2022-07-26 00:00:00,ETH/LTC,26.646076,26.9,26.042979,26.88826,18338.762427204685,682.03604202
1658707200000,2022-07-25 00:00:00,ETH/LTC,27.352739,27.43517,26.44967,26.612375,18381.958859476148,690.72973981
1658620800000,2022-07-24 00:00:00,ETH/LTC,27.495369,27.867074,26.929696,27.354074,18937.94906061795,692.32645421
1658534400000,2022-07-23 00:00:00,ETH/LTC,27.380656,27.955301,27.23352,27.487554,19003.573217786023,691.35191941
1658448000000,2022-07-22 00:00:00,ETH/LTC,27.152412,27.95,26.97506,27.395056,18458.718189434996,673.79742496
1658361600000,2022-07-21 00:00:00,ETH/LTC,26.590046,27.406594,26.377061,27.168962,19064.271592132263,701.69304194
1658275200000,2022-07-20 00:00:00,ETH/LTC,26.617115,27.525729,25.91827,26.581625,18448.446352126706,694.03004339
1658188800000,2022-07-19 00:00:00,ETH/LTC,26.940963,27.3,26.443746,26.606863,18161.01543967397,682.56883345
1658102400000,2022-07-18 00:00:00,ETH/LTC,24.02996,27.032214,23.688934,27.032214,18809.493925895276,695.81773531
1658016000000,2022-07-17 00:00:00,ETH/LTC,24.605585,24.978258,23.88871,24.037348,16915.24951564725,703.70697781
1657929600000,2022-07-16 00:00:00,ETH/LTC,23.812096,25.97,23.219929,24.57709,17053.73297865416,693.88739589
1657843200000,2022-07-15 00:00:00,ETH/LTC,23.268923,24.38,23.186339,23.832616,16473.20070463137,691.20405014
1657756800000,2022-07-14 00:00:00,ETH/LTC,22.483175,23.45205,22.336274,23.268405,16222.385435228753,697.18510724
1657670400000,2022-07-13 00:00:00,ETH/LTC,21.95042,22.513652,21.685412,22.485707,15592.569913507674,693.44361347
1657584000000,2022-07-12 00:00:00,ETH/LTC,22.537513,22.673049,21.776405,21.924095,15060.817564613455,686.95275972
1657497600000,2022-07-11 00:00:00,ETH/LTC,22.425955,22.678677,22.312893,22.503551,15153.062497926188,673.36317268
1657411200000,2022-07-10 00:00:00,ETH/LTC,22.491555,22.919105,21.662027,22.418887,15473.025015367686,690.1781081
1657324800000,2022-07-09 00:00:00,ETH/LTC,23.645185,23.696588,22.3,22.493785,15351.711544507749,682.48680889
1657238400000,2022-07-08 00:00:00,ETH/LTC,23.769906,24.0,23.276151,23.673574,16317.995216290545,689.29157956
1657152000000,2022-07-07 00:00:00,ETH/LTC,23.553045,24.777,23.363356,23.758615,16211.779615964973,682.35373215
1657065600000,2022-07-06 00:00:00,ETH/LTC,22.81303,23.675959,22.461281,23.55244,15350.908029553048,651.77569838
1656979200000,2022-07-05 00:00:00,ETH/LTC,22.032576,22.895092,22.000954,22.788131,15679.946345214543,688.07513636
1656892800000,2022-07-04 00:00:00,ETH/LTC,21.093892,22.118744,20.911998,22.028134,14833.171720119253,673.37395533
1656806400000,2022-07-03 00:00:00,ETH/LTC,21.116753,21.45,20.734568,21.092157,14271.560981353032,676.62880479
1656720000000,2022-07-02 00:00:00,ETH/LTC,20.710157,21.26626,20.01147,21.133653,14906.76227002488,705.35663049
1656633600000,2022-07-01 00:00:00,ETH/LTC,19.880015,21.08912,19.375494,20.698954,14647.677532903763,707.65303082
1656547200000,2022-06-30 00:00:00,ETH/LTC,20.536185,20.674604,19.633814,19.868518,13581.996556254322,683.59384209
1656460800000,2022-06-29 00:00:00,ETH/LTC,21.696629,22.986117,20.536185,20.551251,14262.724076677423,694.00758507
1656374400000,2022-06-28 00:00:00,ETH/LTC,21.324651,21.336121,21.216323,21.316363,512.2985605148554,24.03311299
1656288000000,2022-06-27 00:00:00,ETH/LTC,21.148379,22.309007,20.547162,21.35989,14970.620907300781,700.8753747
1656201600000,2022-06-26 00:00:00,ETH/LTC,21.072954,21.492239,20.487886,21.127982,14685.784036666151,695.08692485
1656115200000,2022-06-25 00:00:00,ETH/LTC,21.917969,22.025454,20.393329,21.077246,14508.326365618344,688.34070474
1656028800000,2022-06-24 00:00:00,ETH/LTC,20.518018,22.171527,20.367847,21.927879,15121.63972319256,689.60795174
1655942400000,2022-06-23 00:00:00,ETH/LTC,20.162968,20.606106,19.679391,20.527276,13216.629026912518,643.85693586
1655856000000,2022-06-22 00:00:00,ETH/LTC,21.048433,21.550372,20.1,20.152463,13548.97892658917,672.32372175
1655769600000,2022-06-21 00:00:00,ETH/LTC,21.396279,21.880396,20.745489,21.039862,14345.856516880445,681.84175908
1655683200000,2022-06-20 00:00:00,ETH/LTC,20.780337,22.216157,20.302547,21.394063,14729.541227359477,688.48732601
1655596800000,2022-06-19 00:00:00,ETH/LTC,21.087796,22.090393,19.280493,20.768369,14699.402213207632,707.77836301
1655510400000,2022-06-18 00:00:00,ETH/LTC,22.789646,22.99728,21.0,21.087598,14587.720467035017,691.76776165
1655424000000,2022-06-17 00:00:00,ETH/LTC,23.851764,23.872564,22.354549,22.793512,15478.120343730783,679.0581611
1655337600000,2022-06-16 00:00:00,ETH/LTC,24.419933,24.828521,23.8,23.858118,14959.37957600992,627.01423373
1655251200000,2022-06-15 00:00:00,ETH/LTC,26.172472,26.491342,23.950915,24.416823,17041.60481082632,697.94521633
1655164800000,2022-06-14 00:00:00,ETH/LTC,27.827684,28.129626,25.49401,26.19939,18340.0563357785,700.01844836
1655078400000,2022-06-13 00:00:00,ETH/LTC,29.975959,30.407989,27.65,27.791494,19697.402667254046,708.75652339
1654992000000,2022-06-12 00:00:00,ETH/LTC,29.378586,30.5,29.0846,29.969542,20541.202183830108,685.40260588
1654905600000,2022-06-11 00:00:00,ETH/LTC,29.379454,29.55281,27.85,29.367548,21242.819281165674,723.34330674
1654819200000,2022-06-10 00:00:00,ETH/LTC,29.717452,30.55,29.01,29.367356,20540.167586302407,699.42175204
1654732800000,2022-06-09 00:00:00,ETH/LTC,29.175612,30.1,29.10197,29.724293,20397.891683241724,686.23639537
1654646400000,2022-06-08 00:00:00,ETH/LTC,28.42136,29.230751,28.287895,29.183037,19757.676357581266,677.0260531
1654560000000,2022-06-07 00:00:00,ETH/LTC,28.889397,28.952305,28.2,28.430604,19828.009860404527,697.41781991
1654473600000,2022-06-06 00:00:00,ETH/LTC,28.601602,29.15,28.485909,28.888355,19892.350916281346,688.59410362
1654387200000,2022-06-05 00:00:00,ETH/LTC,28.237341,28.975586,28.214357,28.579402,19738.68863758805,690.66135945
1654300800000,2022-06-04 00:00:00,ETH/LTC,28.350878,28.511073,27.939182,28.236655,19479.43645980589,689.86345797
1654214400000,2022-06-03 00:00:00,ETH/LTC,28.47737,28.569403,28.183433,28.37921,19616.7126541939,691.23533228
1654128000000,2022-06-02 00:00:00,ETH/LTC,29.050071,29.1,28.35982,28.461815,19344.291032518813,679.65767582
1654041600000,2022-06-01 00:00:00,ETH/LTC,28.438582,29.1,27.7,29.05216,19813.014093398415,681.98075783
1653955200000,2022-05-31 00:00:00,ETH/LTC,28.828827,29.0,28.3,28.42964,18723.550323382147,658.59259292
1653868800000,2022-05-30 00:00:00,ETH/LTC,28.454076,28.9,28.316484,28.846528,19610.246561787637,679.81306318
1653782400000,2022-05-29 00:00:00,ETH/LTC,28.428065,28.649956,27.850001,28.456125,20005.90932177645,703.0440484
1653696000000,2022-05-28 00:00:00,ETH/LTC,28.056731,28.5,27.8,28.432572,19564.803427089813,688.11233212
1653609600000,2022-05-27 00:00:00,ETH/LTC,28.266744,28.531253,27.950004,28.059286,19471.02023527009,693.92429427
1653523200000,2022-05-26 00:00:00,ETH/LTC,28.453926,29.15,28.25,28.269747,19675.749651606733,696.00020303
1653436800000,2022-05-25 00:00:00,ETH/LTC,28.156492,28.702158,28.081753,28.45991,19677.156164065385,691.39910014
1653350400000,2022-05-24 00:00:00,ETH/LTC,28.602936,28.697098,27.980661,28.142999,16946.589243426297,602.16003431
1653264000000,2022-05-23 00:00:00,ETH/LTC,28.48397,28.802078,28.081798,28.590227,19627.517647811714,686.51143091
1653177600000,2022-05-22 00:00:00,ETH/LTC,28.285811,28.5,27.9,28.471339,18959.31264624677,665.90871073
1653091200000,2022-05-21 00:00:00,ETH/LTC,28.589958,28.803833,28.1202,28.297051,19641.314838728485,694.11172347
1653004800000,2022-05-20 00:00:00,ETH/LTC,28.012752,29.289479,27.9,28.601035,19849.056931627594,693.99785468
1652918400000,2022-05-19 00:00:00,ETH/LTC,28.967608,29.395717,27.95,28.003809,19375.34600492744,691.8825223
1652832000000,2022-05-18 00:00:00,ETH/LTC,28.627438,29.395717,27.950001,28.975737,20435.735219499617,705.2705931
1652745600000,2022-05-17 00:00:00,ETH/LTC,30.099433,30.138504,28.05,28.610077,19801.17451140398,692.10490106
1652659200000,2022-05-16 00:00:00,ETH/LTC,30.044551,30.71,29.75,30.133366,20044.2717670341,665.18528886
1652572800000,2022-05-15 00:00:00,ETH/LTC,29.898221,30.7,29.55,30.039798,21198.690642143643,705.68685722
1652486400000,2022-05-14 00:00:00,ETH/LTC,29.630685,30.7,29.418947,29.877379,20315.5152949089,679.96310168
1652400000000,2022-05-13 00:00:00,ETH/LTC,30.431315,30.95,29.000208,29.645092,20350.032456729856,686.45536525
1652313600000,2022-05-12 00:00:00,ETH/LTC,31.280756,33.088608,29.777007,30.391801,20941.448611541346,689.04928048
1652227200000,2022-05-11 00:00:00,ETH/LTC,29.190493,31.688238,29.190493,31.285433,21747.76444655455,695.14027332
1652140800000,2022-05-10 00:00:00,ETH/LTC,29.20005,30.062573,28.8707,29.220274,20141.52938881422,689.29981248
1652054400000,2022-05-09 00:00:00,ETH/LTC,26.815608,29.35,26.6,29.299724,20703.552583578203,706.61254637
1651968000000,2022-05-08 00:00:00,ETH/LTC,27.951545,27.988827,26.721514,26.823088,18640.279058181328,694.93412012
1651881600000,2022-05-07 00:00:00,ETH/LTC,27.871505,28.07901,27.6202,27.948733,19216.267662399805,687.55416077
1651795200000,2022-05-06 00:00:00,ETH/LTC,28.352011,28.458305,27.795312,27.87427,19307.831141643095,692.67575946
1651708800000,2022-05-05 00:00:00,ETH/LTC,27.635159,28.458305,27.574318,28.334407,19134.97017881837,675.32629777
1651622400000,2022-05-04 00:00:00,ETH/LTC,28.012399,28.129894,27.56961,27.654892,19133.417214998124,691.86374747
1651536000000,2022-05-03 00:00:00,ETH/LTC,28.405581,28.553769,27.864131,28.014721,17603.42694117403,628.36345724
1651449600000,2022-05-02 00:00:00,ETH/LTC,28.451448,28.532371,28.104598,28.416397,19809.25414709245,697.10646804
1651363200000,2022-05-01 00:00:00,ETH/LTC,28.520064,28.9,28.109516,28.44417,19631.201669563445,690.16609272
1651276800000,2022-04-30 00:00:00,ETH/LTC,28.06219,28.85,27.8,28.496222,20023.09576890927,702.65790914
1651190400000,2022-04-29 00:00:00,ETH/LTC,28.413205,28.655724,27.995728,28.076382,18528.50939398012,659.93223037
1651104000000,2022-04-28 00:00:00,ETH/LTC,28.72099,28.976127,28.209396,28.444868,19492.625048425587,685.27739515
1651017600000,2022-04-27 00:00:00,ETH/LTC,28.551904,28.827074,28.378288,28.747671,19778.09680017326,687.98953488
1650931200000,2022-04-26 00:00:00,ETH/LTC,28.75735,28.90859,28.310322,28.514878,20097.837283126464,704.81933267
1650844800000,2022-04-25 00:00:00,ETH/LTC,27.929243,28.9499,27.886537,28.755371,19555.38574520596,680.06028318
1650758400000,2022-04-24 00:00:00,ETH/LTC,27.897869,27.897869,27.783316,27.865247,996.4329199571332,35.75898394
1650672000000,2022-04-23 00:00:00,ETH/LTC,28.093098,28.1222,27.569171,27.906009,19227.401945902526,689.00579606
1650585600000,2022-04-22 00:00:00,ETH/LTC,27.965379,28.1222,27.55,28.102376,19724.6532211649,701.88560644
1650499200000,2022-04-21 00:00:00,ETH/LTC,27.517429,27.521587,27.462615,27.508337,933.8111058966626,33.94647615
1650412800000,2022-04-20 00:00:00,ETH/LTC,27.274431,27.911198,27.1202,27.494687,18487.68916531899,672.40951553
1650326400000,2022-04-19 00:00:00,ETH/LTC,27.496475,27.65,27.1,27.268677,19275.42414839104,706.87052945
1650240000000,2022-04-18 00:00:00,ETH/LTC,27.503482,27.609225,27.114003,27.473886,19216.82524506835,699.45785045
1650153600000,2022-04-17 00:00:00,ETH/LTC,26.783993,27.65,26.586885,27.496744,18901.4239373287,687.40589567
1650067200000,2022-04-16 00:00:00,ETH/LTC,27.408971,27.45,26.75,26.787203,18294.418562793773,682.95366869
1649980800000,2022-04-15 00:00:00,ETH/LTC,28.133717,28.168776,26.9,27.425736,15677.14473383087,571.62165981
1649894400000,2022-04-14 00:00:00,ETH/LTC,28.200794,28.449998,27.816926,28.129375,13244.715556021923,470.84997644
1649808000000,2022-04-13 00:00:00,ETH/LTC,28.879191,29.240272,27.7,28.203885,13024.324254464434,461.79185082
1649721600000,2022-04-12 00:00:00,ETH/LTC,29.096324,29.27,28.773577,28.915725,13232.487636682714,457.62254402
1649635200000,2022-04-11 00:00:00,ETH/LTC,29.018992,29.406153,28.690001,29.086632,13344.294014529705,458.77755852
1649548800000,2022-04-10 00:00:00,ETH/LTC,28.913587,28.922122,28.874464,28.910062,560.0298057857684,19.37144949
1649462400000,2022-04-09 00:00:00,ETH/LTC,28.847981,29.048521,28.649944,28.912704,13316.741530417656,460.58443826
1649376000000,2022-04-08 00:00:00,ETH/LTC,28.335648,29.1,28.291221,28.844997,13371.765410578273,463.57312537
1649289600000,2022-04-07 00:00:00,ETH/LTC,28.321822,28.6,27.995728,28.327008,13143.297677935132,463.98467773
1649203200000,2022-04-06 00:00:00,ETH/LTC,27.764361,28.333461,27.461059,28.318741,13024.376318004277,459.92074005
1649116800000,2022-04-05 00:00:00,ETH/LTC,28.224765,28.229975,27.65,27.755093,12006.989476000517,432.6049088
