https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM,Volume USDT
1663290000,2022-09-16 01:00:00,ATOM/USDT,15.3896,15.3934,15.0767,15.1653,31772.75134879,482037.253421467878
1663286400,2022-09-16 00:00:00,ATOM/USDT,14.8979,15.4854,14.8004,15.3772,110603.86541086,1671071.807129061523
1663282800,2022-09-15 23:00:00,ATOM/USDT,15.1773,15.2716,14.7224,14.9098,69654.20313973,1041762.303661191073
1663279200,2022-09-15 22:00:00,ATOM/USDT,15.3626,15.4698,15.0725,15.1939,54317.22661453,829757.236133950933
1663275600,2022-09-15 21:00:00,ATOM/USDT,15.3029,15.528,15.2527,15.3626,44285.46876421,681356.383419280226
1663272000,2022-09-15 20:00:00,ATOM/USDT,15.1704,15.336,15.05,15.3027,45658.8221197,694643.838678695238
1663268400,2022-09-15 19:00:00,ATOM/USDT,15.3028,15.3398,15.0872,15.163,43314.25898097,657359.748318933717
1663264800,2022-09-15 18:00:00,ATOM/USDT,15.018,15.3567,14.9314,15.3039,58398.24865047,886438.563554258632
1663261200,2022-09-15 17:00:00,ATOM/USDT,15.0326,15.0951,14.8502,15.0209,34176.45389068,511693.576850069631
1663257600,2022-09-15 16:00:00,ATOM/USDT,14.83,15.0488,14.7187,15.0308,61973.99099864,920865.131199661933
1663254000,2022-09-15 15:00:00,ATOM/USDT,14.7641,14.9545,14.315,14.8293,130260.65800183,1909784.307427235824
1663250400,2022-09-15 14:00:00,ATOM/USDT,14.7547,15.23,14.4153,14.7662,98793.53223028,1462716.224286253762
1663246800,2022-09-15 13:00:00,ATOM/USDT,14.6218,14.7894,14.477,14.7549,32525.55611856,475927.276110043309
1663243200,2022-09-15 12:00:00,ATOM/USDT,14.5715,14.8352,14.5309,14.62,41003.75737437,601600.971885173789
1663239600,2022-09-15 11:00:00,ATOM/USDT,14.3557,14.7631,14.3297,14.5694,33080.96483101,481160.305694954837
1663236000,2022-09-15 10:00:00,ATOM/USDT,14.4367,14.6112,14.3433,14.3607,38398.54838156,555703.721507010446
1663232400,2022-09-15 09:00:00,ATOM/USDT,14.3658,14.5573,14.2229,14.4316,22791.37234818,328029.623632136564
1663228800,2022-09-15 08:00:00,ATOM/USDT,14.4387,14.7424,14.1906,14.363,78726.75122665,1140618.033043906415
1663225200,2022-09-15 07:00:00,ATOM/USDT,13.8157,14.4847,13.7925,14.4429,77434.98085872,1099679.693745095011
1663221600,2022-09-15 06:00:00,ATOM/USDT,13.5883,14.0299,13.2331,13.8209,90550.78435367,1232251.191210915424
1663218000,2022-09-15 05:00:00,ATOM/USDT,13.4207,13.6088,13.3957,13.5762,13977.3478316,188953.361592442121
1663214400,2022-09-15 04:00:00,ATOM/USDT,13.4406,13.4892,13.315,13.4132,22008.71183834,295092.9839356706
1663210800,2022-09-15 03:00:00,ATOM/USDT,13.5162,13.5406,13.2438,13.443,32767.64158557,439031.562470786211
1663207200,2022-09-15 02:00:00,ATOM/USDT,13.7052,13.7052,13.333,13.5145,56827.5634808,764558.365332138951
1663203600,2022-09-15 01:00:00,ATOM/USDT,13.7577,13.7765,13.5664,13.7052,21572.92097387,295196.692835699603
1663200000,2022-09-15 00:00:00,ATOM/USDT,13.9641,13.9913,13.7019,13.7562,43202.6655674,597737.032778941196
1663196400,2022-09-14 23:00:00,ATOM/USDT,14.0398,14.0735,13.9425,13.9689,19646.13632806,274550.101350377436
1663192800,2022-09-14 22:00:00,ATOM/USDT,13.9948,14.1155,13.93,14.0432,42055.23337505,590246.821048267675
1663189200,2022-09-14 21:00:00,ATOM/USDT,13.7427,14.01,13.6706,13.9918,32624.15422609,453193.896273367406
1663185600,2022-09-14 20:00:00,ATOM/USDT,13.6971,13.7718,13.65,13.747,16324.97196885,223681.666566728265
1663182000,2022-09-14 19:00:00,ATOM/USDT,13.497,13.7108,13.4713,13.706,39241.06257604,534172.529911045559
1663178400,2022-09-14 18:00:00,ATOM/USDT,13.8083,13.8207,13.3865,13.4931,70777.77217044,961138.990190975349
1663174800,2022-09-14 17:00:00,ATOM/USDT,13.8397,13.963,13.7324,13.8049,34469.7201686,477088.434140320192
1663171200,2022-09-14 16:00:00,ATOM/USDT,14.0685,14.0685,13.8,13.8376,52805.25911971,732272.911155257304
1663167600,2022-09-14 15:00:00,ATOM/USDT,14.1667,14.1996,14.0448,14.0642,19183.98731886,270702.937179705318
1663164000,2022-09-14 14:00:00,ATOM/USDT,14.1873,14.2619,14.0166,14.1638,17799.90772719,251920.130086726295
1663160400,2022-09-14 13:00:00,ATOM/USDT,14.2458,14.3092,14.0216,14.1884,22490.92053126,318444.328358753901
1663156800,2022-09-14 12:00:00,ATOM/USDT,14.1731,14.445,13.9584,14.2496,32691.07884293,463346.445716963887
1663153200,2022-09-14 11:00:00,ATOM/USDT,14.2773,14.2921,14.0817,14.1744,13445.03209937,190946.20570639399
1663149600,2022-09-14 10:00:00,ATOM/USDT,14.2966,14.3084,14.15,14.2694,6437.56247465,91671.126488905279
1663146000,2022-09-14 09:00:00,ATOM/USDT,14.2281,14.4376,14.2,14.2943,13556.15300708,193842.267640965235
1663142400,2022-09-14 08:00:00,ATOM/USDT,14.146,14.3156,13.9291,14.234,20027.12708565,283320.67124917636
1663138800,2022-09-14 07:00:00,ATOM/USDT,14.2293,14.3544,13.9424,14.1494,17792.49446217,250656.171336312011
1663135200,2022-09-14 06:00:00,ATOM/USDT,14.32,14.4225,14.18,14.2339,23584.05128028,337542.178621951185
1663131600,2022-09-14 05:00:00,ATOM/USDT,14.3306,14.3433,14.2753,14.3137,8634.70350897,123610.52300611792
1663128000,2022-09-14 04:00:00,ATOM/USDT,14.2011,14.3358,14.13,14.3333,5852.73138375,83326.891575860508
1663124400,2022-09-14 03:00:00,ATOM/USDT,14.2279,14.2834,14.1475,14.199,12549.77017855,178225.34911752865
1663120800,2022-09-14 02:00:00,ATOM/USDT,14.0873,14.2349,14.0548,14.2324,10105.87204936,143023.553921788251
1663117200,2022-09-14 01:00:00,ATOM/USDT,14.0665,14.101,14.0006,14.084,26981.72930029,379421.076707314696
1663113600,2022-09-14 00:00:00,ATOM/USDT,13.8964,14.128,13.729,14.0751,36607.13189217,509720.606257465955
1663110000,2022-09-13 23:00:00,ATOM/USDT,14.0974,14.0974,13.8707,13.8997,28768.98523321,401386.710116657891
1663106400,2022-09-13 22:00:00,ATOM/USDT,14.2525,14.2525,14.0315,14.0979,25248.97435762,357292.239288140853
1663102800,2022-09-13 21:00:00,ATOM/USDT,14.0658,14.3475,14.0529,14.2546,27928.04423588,397190.852792188346
1663099200,2022-09-13 20:00:00,ATOM/USDT,14.0788,14.1824,14.0442,14.0673,45530.46674784,643354.541086747808
1663095600,2022-09-13 19:00:00,ATOM/USDT,13.9979,14.1278,13.7121,14.0797,114974.70771639,1600961.134525893085
1663092000,2022-09-13 18:00:00,ATOM/USDT,14.2864,14.3342,13.9839,14.0117,66763.88822856,945161.123146741606
1663088400,2022-09-13 17:00:00,ATOM/USDT,14.3704,14.4658,14.2633,14.2857,34260.69026691,491559.126937872112
1663084800,2022-09-13 16:00:00,ATOM/USDT,14.3127,14.445,14.2529,14.3728,60081.1347246,862468.097825228538
1663081200,2022-09-13 15:00:00,ATOM/USDT,14.4801,14.5866,14.1591,14.3189,82837.27379615,1189276.690249016725
1663077600,2022-09-13 14:00:00,ATOM/USDT,14.5755,14.6906,14.3167,14.4842,94358.3162167,1370839.039504619566
1663074000,2022-09-13 13:00:00,ATOM/USDT,14.9535,15.0537,14.5769,14.5769,91054.45807304,1346132.018128956113
1663070400,2022-09-13 12:00:00,ATOM/USDT,15.9246,16.0371,14.8207,14.9607,140000.21904376,2152029.055607539098
1663066800,2022-09-13 11:00:00,ATOM/USDT,16.0048,16.0438,15.8136,15.9288,19875.01198765,316430.44427073874
1663063200,2022-09-13 10:00:00,ATOM/USDT,15.7577,16.0085,15.689,15.9759,11106.58438869,175876.499197971889
1663059600,2022-09-13 09:00:00,ATOM/USDT,15.7962,15.8565,15.6741,15.7623,25022.56405311,395280.698514453494
1663056000,2022-09-13 08:00:00,ATOM/USDT,16.0149,16.0476,15.7095,15.7798,12657.91375981,200766.808420800686
1663052400,2022-09-13 07:00:00,ATOM/USDT,15.8797,16.0593,15.8364,16.0145,17574.25962439,280387.909200502925
1663048800,2022-09-13 06:00:00,ATOM/USDT,15.8015,16.2115,15.7999,15.8782,33892.67254574,542185.223162805314
1663045200,2022-09-13 05:00:00,ATOM/USDT,15.6258,15.9374,15.6181,15.8021,22727.2662547,359913.920165104106
1663041600,2022-09-13 04:00:00,ATOM/USDT,15.8153,15.8267,15.5851,15.6189,13529.82536427,212385.497220427595
1663038000,2022-09-13 03:00:00,ATOM/USDT,15.5844,15.9536,15.444,15.8145,21032.40830244,330931.523724026736
1663034400,2022-09-13 02:00:00,ATOM/USDT,15.3049,15.6201,15.1728,15.5835,26402.08467438,406235.361992558946
1663030800,2022-09-13 01:00:00,ATOM/USDT,15.3291,15.3876,15.2224,15.3165,30794.56120536,470138.954783413645
1663027200,2022-09-13 00:00:00,ATOM/USDT,15.5233,15.5233,15.1754,15.3196,28058.3349177,429534.156608720774
1663023600,2022-09-12 23:00:00,ATOM/USDT,15.4316,15.5877,15.4006,15.5246,7103.53352645,110240.026982983021
1663020000,2022-09-12 22:00:00,ATOM/USDT,15.4575,15.5431,15.3757,15.4351,8523.05978871,131772.936212862027
1663016400,2022-09-12 21:00:00,ATOM/USDT,15.6481,15.6798,15.4172,15.4505,30461.78739981,472175.132308848968
1663012800,2022-09-12 20:00:00,ATOM/USDT,15.5186,15.7424,15.4275,15.6514,18641.56210695,290099.176702669493
1663009200,2022-09-12 19:00:00,ATOM/USDT,15.4338,15.5458,15.391,15.518,40115.80018953,622098.707731635142
1663005600,2022-09-12 18:00:00,ATOM/USDT,15.465,15.4678,15.2498,15.4223,9947.79011342,152870.509414770945
1663002000,2022-09-12 17:00:00,ATOM/USDT,15.3532,15.4868,15.2876,15.4768,27262.49416414,419630.629572811408
1662998400,2022-09-12 16:00:00,ATOM/USDT,15.3988,15.4793,14.9847,15.3621,70438.16886664,1067615.895355798537
1662994800,2022-09-12 15:00:00,ATOM/USDT,15.9418,15.9437,15.2912,15.3968,44179.69439468,689499.593202009939
1662991200,2022-09-12 14:00:00,ATOM/USDT,16.1496,16.1525,15.8085,15.9305,30275.46102162,483351.5658634048
1662987600,2022-09-12 13:00:00,ATOM/USDT,16.1393,16.2287,15.9847,16.1554,38742.53398313,624601.760886514671
1662984000,2022-09-12 12:00:00,ATOM/USDT,16.1299,16.2146,16.012,16.1351,25542.39798909,411492.601835061781
1662980400,2022-09-12 11:00:00,ATOM/USDT,16.3064,16.3399,16.0773,16.1294,34623.41108614,560668.026784911494
1662976800,2022-09-12 10:00:00,ATOM/USDT,16.0673,16.5092,15.91,16.3007,94021.48873962,1527475.599012769021
1662973200,2022-09-12 09:00:00,ATOM/USDT,15.9253,16.26,15.8547,16.0673,67953.11493649,1090046.063265423264
1662969600,2022-09-12 08:00:00,ATOM/USDT,15.5866,15.9307,15.5,15.925,34017.07803287,535056.555027078417
1662966000,2022-09-12 07:00:00,ATOM/USDT,15.3712,15.6353,15.3577,15.5791,24492.59067402,379404.975364527864
1662962400,2022-09-12 06:00:00,ATOM/USDT,15.399,15.4071,15.2553,15.3734,20181.47332709,309045.20903371072
1662958800,2022-09-12 05:00:00,ATOM/USDT,15.3671,15.4526,15.2321,15.3971,23954.71597551,367431.657286519939
1662955200,2022-09-12 04:00:00,ATOM/USDT,15.3378,15.4156,15.3265,15.3805,14512.99219389,223070.131492078987
1662951600,2022-09-12 03:00:00,ATOM/USDT,15.4528,15.5538,15.2634,15.3345,30370.16929782,467742.582674229633
1662948000,2022-09-12 02:00:00,ATOM/USDT,15.95,16.0003,15.407,15.4559,42244.91343228,660593.469628236035
1662944400,2022-09-12 01:00:00,ATOM/USDT,15.3496,16.1834,15.3332,15.9501,74993.94864981,1190746.610796225322
1662940800,2022-09-12 00:00:00,ATOM/USDT,15.6883,15.6883,15.346,15.355,21330.01921867,330731.846239108101
1662937200,2022-09-11 23:00:00,ATOM/USDT,15.5791,15.7349,15.5029,15.6937,28817.39808434,449751.243594177276
1662933600,2022-09-11 22:00:00,ATOM/USDT,15.3947,15.6821,15.3945,15.5751,27113.47104122,421948.960796672752
1662930000,2022-09-11 21:00:00,ATOM/USDT,15.6766,15.7012,15.2288,15.3945,57897.90186117,893573.355580658976
1662926400,2022-09-11 20:00:00,ATOM/USDT,15.7713,15.8302,15.5434,15.68,13545.95077641,212598.421120659787
1662922800,2022-09-11 19:00:00,ATOM/USDT,15.7008,15.7909,15.6813,15.7865,13467.64322926,211981.876456847814
1662919200,2022-09-11 18:00:00,ATOM/USDT,15.8138,15.8309,15.6656,15.6986,17520.26859162,276065.249858117126
1662915600,2022-09-11 17:00:00,ATOM/USDT,15.8128,16.016,15.782,15.8124,22760.51046103,362009.450756347507
1662912000,2022-09-11 16:00:00,ATOM/USDT,15.7406,15.8744,15.7142,15.8073,17041.9795002,269821.028921345798
1662908400,2022-09-11 15:00:00,ATOM/USDT,15.6955,15.8117,15.6867,15.7479,20003.90826021,315017.184604827836
1662904800,2022-09-11 14:00:00,ATOM/USDT,15.7541,15.861,15.6061,15.6956,27268.63751532,428376.976207610825
1662901200,2022-09-11 13:00:00,ATOM/USDT,15.6801,15.8136,15.5811,15.7545,12593.3620874,197339.818623174688
1662897600,2022-09-11 12:00:00,ATOM/USDT,15.7942,15.7986,15.6345,15.6794,23496.41562294,368514.10860206167
1662894000,2022-09-11 11:00:00,ATOM/USDT,15.859,15.8658,15.7612,15.7882,5897.01491138,93231.600389243757
1662890400,2022-09-11 10:00:00,ATOM/USDT,15.7908,15.8583,15.7457,15.8583,8434.47711378,133260.321553386416
1662886800,2022-09-11 09:00:00,ATOM/USDT,15.8271,15.8854,15.7381,15.7895,6725.78118733,106437.274972512878
1662883200,2022-09-11 08:00:00,ATOM/USDT,15.9847,15.9941,15.8179,15.8211,22684.52689888,360809.04477239635
1662879600,2022-09-11 07:00:00,ATOM/USDT,15.888,16.3118,15.7956,15.9761,53911.8680427,867929.326432654419
1662876000,2022-09-11 06:00:00,ATOM/USDT,15.8354,15.8936,15.488,15.8921,29427.3954284,462202.809433468815
1662872400,2022-09-11 05:00:00,ATOM/USDT,15.7277,15.8951,15.7046,15.8348,14488.30820574,229390.636886704507
1662868800,2022-09-11 04:00:00,ATOM/USDT,15.8129,15.8777,15.7041,15.725,6067.89589526,95809.85125926172
1662865200,2022-09-11 03:00:00,ATOM/USDT,15.7307,15.8439,15.6951,15.8128,10563.07194173,166426.853105191325
1662861600,2022-09-11 02:00:00,ATOM/USDT,15.7852,15.8179,15.6606,15.7344,14657.35588973,230623.693251089782
1662858000,2022-09-11 01:00:00,ATOM/USDT,15.867,15.9035,15.7148,15.7761,16962.77085775,267890.513545698023
1662854400,2022-09-11 00:00:00,ATOM/USDT,15.9924,16.0668,15.8125,15.8561,37681.27126138,599871.445793597805
1662850800,2022-09-10 23:00:00,ATOM/USDT,16.1376,16.2008,15.9609,15.9901,20221.57024349,325283.258581671284
1662847200,2022-09-10 22:00:00,ATOM/USDT,16.1841,16.4101,16.1302,16.1337,35567.00696779,577974.613859834544
1662843600,2022-09-10 21:00:00,ATOM/USDT,16.2506,16.3971,16.11,16.177,30885.85750859,501393.952146560641
1662840000,2022-09-10 20:00:00,ATOM/USDT,15.9878,16.26,15.8628,16.2515,23994.77751165,385734.207934609096
1662836400,2022-09-10 19:00:00,ATOM/USDT,16.0104,16.0653,15.9373,15.9852,11870.01121321,189955.645561736923
1662832800,2022-09-10 18:00:00,ATOM/USDT,15.8562,16.2927,15.8562,16.0111,64416.9428057,1036706.339670377853
1662829200,2022-09-10 17:00:00,ATOM/USDT,15.7925,15.8873,15.6427,15.8522,13401.44554732,211668.028147271366
1662825600,2022-09-10 16:00:00,ATOM/USDT,15.7423,15.8859,15.4631,15.7906,60380.80346161,945872.15185060383
1662822000,2022-09-10 15:00:00,ATOM/USDT,15.7704,15.8892,15.7138,15.7423,20071.70721727,317468.744062549371
1662818400,2022-09-10 14:00:00,ATOM/USDT,15.7374,15.833,15.6924,15.7708,13851.3203933,218548.006148391383
1662814800,2022-09-10 13:00:00,ATOM/USDT,15.9243,15.9822,15.6664,15.7486,20238.0569724,320319.966920393103
1662811200,2022-09-10 12:00:00,ATOM/USDT,16.0166,16.0691,15.7842,15.9255,23964.79351781,381866.003009105513
1662807600,2022-09-10 11:00:00,ATOM/USDT,15.873,16.1385,15.8133,16.0152,29299.52705408,466717.880060433927
1662804000,2022-09-10 10:00:00,ATOM/USDT,15.9055,15.9644,15.727,15.8793,21676.69716667,344249.927854579902
1662800400,2022-09-10 09:00:00,ATOM/USDT,15.7965,16.0051,15.7954,15.8938,17671.54506531,281160.36286402814
1662796800,2022-09-10 08:00:00,ATOM/USDT,15.654,15.8764,15.6379,15.8146,18783.56865695,296412.560560538262
1662793200,2022-09-10 07:00:00,ATOM/USDT,16.08,16.109,15.5873,15.6541,31245.89917139,494727.691891454831
1662789600,2022-09-10 06:00:00,ATOM/USDT,16.1421,16.216,16.0244,16.0779,23598.11829841,380396.80477597724
1662786000,2022-09-10 05:00:00,ATOM/USDT,15.9591,16.2855,15.8599,16.1348,31116.75677426,501297.074557944156
1662782400,2022-09-10 04:00:00,ATOM/USDT,15.8122,16.0913,15.8045,15.9584,22062.20438938,352604.026266806667
1662778800,2022-09-10 03:00:00,ATOM/USDT,16.0566,16.0566,15.8012,15.8141,25983.53550228,413329.233847699628
1662775200,2022-09-10 02:00:00,ATOM/USDT,16.0288,16.1046,15.8788,16.0471,18234.28791869,291367.22955723539
1662771600,2022-09-10 01:00:00,ATOM/USDT,16.0472,16.2607,15.9961,16.0314,24115.055714,388904.200433761525
1662768000,2022-09-10 00:00:00,ATOM/USDT,16.1312,16.3349,15.7408,16.052,48198.31935607,771508.574603957956
1662764400,2022-09-09 23:00:00,ATOM/USDT,16.0523,16.2999,15.8779,16.1297,38717.21354276,622547.712388516813
1662760800,2022-09-09 22:00:00,ATOM/USDT,16.1637,16.3349,16.0182,16.0621,44210.70093866,714752.824229415057
1662757200,2022-09-09 21:00:00,ATOM/USDT,16.0992,16.31,16.0564,16.1565,38988.33624038,631341.652020784239
1662753600,2022-09-09 20:00:00,ATOM/USDT,16.0412,16.1442,15.8915,16.0969,33729.00901128,541574.378355903211
1662750000,2022-09-09 19:00:00,ATOM/USDT,15.8904,16.1938,15.8719,16.0483,47638.93255433,762477.020272923516
1662746400,2022-09-09 18:00:00,ATOM/USDT,15.7228,15.9509,15.7112,15.8904,37599.35784335,595003.645385891554
1662742800,2022-09-09 17:00:00,ATOM/USDT,15.9402,16.08,15.6989,15.723,73220.57874885,1161822.477110051377
1662739200,2022-09-09 16:00:00,ATOM/USDT,16.4757,16.6037,15.8524,15.9458,99223.40215416,1596827.512473532617
1662735600,2022-09-09 15:00:00,ATOM/USDT,16.5413,16.7444,16.2679,16.464,68858.52250745,1133902.135336291649
1662732000,2022-09-09 14:00:00,ATOM/USDT,16.1494,16.711,16.0831,16.5383,123841.43800924,2037148.128117619236
1662728400,2022-09-09 13:00:00,ATOM/USDT,16.2287,16.3121,15.8476,16.147,82516.91721972,1327667.016036136508
1662724800,2022-09-09 12:00:00,ATOM/USDT,15.6644,16.4063,15.6508,16.2306,88328.76907215,1424447.433534773936
1662721200,2022-09-09 11:00:00,ATOM/USDT,15.7578,15.9642,15.62,15.6657,62064.11066273,979630.730628643855
1662717600,2022-09-09 10:00:00,ATOM/USDT,15.8286,15.9825,15.7307,15.7591,54835.15961993,869910.195633068321
1662714000,2022-09-09 09:00:00,ATOM/USDT,15.6998,15.8387,15.3674,15.8319,86558.8741852,1349796.506157158182
1662710400,2022-09-09 08:00:00,ATOM/USDT,14.4645,17.226,14.4238,15.69,300741.57395925,4774651.166813910301
1662706800,2022-09-09 07:00:00,ATOM/USDT,14.11,14.555,14.0985,14.47,54888.37224514,783394.494519652903
1662703200,2022-09-09 06:00:00,ATOM/USDT,14.0792,14.1699,14.0397,14.1176,19330.72685267,272609.822016738017
1662699600,2022-09-09 05:00:00,ATOM/USDT,14.0864,14.2156,14.0304,14.0771,26155.13905538,369085.797343011093
1662696000,2022-09-09 04:00:00,ATOM/USDT,14.0284,14.3,13.987,14.084,62086.9132811,876362.973813250422
1662692400,2022-09-09 03:00:00,ATOM/USDT,13.8753,14.0902,13.813,14.0342,29828.17665233,416641.568228154538
1662688800,2022-09-09 02:00:00,ATOM/USDT,13.7827,13.8752,13.7549,13.8648,19506.55071025,269270.426048204123
1662685200,2022-09-09 01:00:00,ATOM/USDT,13.897,13.9738,13.7831,13.7833,23886.73623067,331475.678112439034
1662681600,2022-09-09 00:00:00,ATOM/USDT,13.8824,13.9905,13.7678,13.9007,33332.47301841,461659.73605361623
1662678000,2022-09-08 23:00:00,ATOM/USDT,13.8034,13.9241,13.7264,13.8839,39392.38318983,544135.386986118244
1662674400,2022-09-08 22:00:00,ATOM/USDT,13.8356,13.9133,13.7852,13.8034,14954.13397954,206842.475793777988
1662670800,2022-09-08 21:00:00,ATOM/USDT,13.935,13.9721,13.8185,13.831,19805.91074192,275009.488580426274
1662667200,2022-09-08 20:00:00,ATOM/USDT,13.902,14.15,13.7803,13.9225,82056.81782641,1144178.36000451649
1662663600,2022-09-08 19:00:00,ATOM/USDT,13.7649,13.927,13.686,13.9165,22233.96919647,306360.860895067628
1662660000,2022-09-08 18:00:00,ATOM/USDT,13.7353,13.8713,13.7286,13.7591,34431.05564545,475472.96721956383
1662656400,2022-09-08 17:00:00,ATOM/USDT,13.6585,13.8365,13.6322,13.7368,37993.02948199,522235.488824030655
