https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GAFI,Volume USDT
1661644800,2022-08-28 00:00:00,GAFI/USDT,11.257,11.614,11.031,11.293,9036.9749,101927.313168
1661558400,2022-08-27 00:00:00,GAFI/USDT,11.571,12.089,11.063,11.238,8962.9205,101917.3922942
1661472000,2022-08-26 00:00:00,GAFI/USDT,11.722,12.184,11.396,11.59,9382.4758,109671.3617047
1661385600,2022-08-25 00:00:00,GAFI/USDT,11.579,11.973,11.343,11.729,8973.2422,104210.3685515
1661299200,2022-08-24 00:00:00,GAFI/USDT,11.324,11.867,11.214,11.601,8597.3573,98387.0824043
1661212800,2022-08-23 00:00:00,GAFI/USDT,11.503,11.928,11.177,11.307,8319.147,96612.3042411
1661126400,2022-08-22 00:00:00,GAFI/USDT,11.877,11.922,11.269,11.492,9097.9283,105193.9025825
1661040000,2022-08-21 00:00:00,GAFI/USDT,11.69,12.2,11.528,11.82,8831.6409,103434.820657
1660953600,2022-08-20 00:00:00,GAFI/USDT,12.148,12.236,11.56,11.704,9160.2662,108451.687581
1660867200,2022-08-19 00:00:00,GAFI/USDT,12.954,13.011,12.073,12.135,9616.1561,120239.8166958
1660780800,2022-08-18 00:00:00,GAFI/USDT,13.585,13.755,12.832,12.972,9677.0009,128882.2563839
1660694400,2022-08-17 00:00:00,GAFI/USDT,13.789,14.299,13.448,13.585,8839.5573,122256.334078
1660608000,2022-08-16 00:00:00,GAFI/USDT,13.914,14.498,13.6,13.927,8334.5348,116173.4624642
1660521600,2022-08-15 00:00:00,GAFI/USDT,13.803,14.2,13.155,13.914,9235.3921,125893.8758422
1660435200,2022-08-14 00:00:00,GAFI/USDT,13.469,13.999,13.136,13.752,9615.7892,131335.3618493
1660348800,2022-08-13 00:00:00,GAFI/USDT,13.036,13.927,12.426,13.45,10975.7,143894.559527
1660262400,2022-08-12 00:00:00,GAFI/USDT,13.589,13.935,12.636,13.014,9197.346,121972.812854
1660176000,2022-08-11 00:00:00,GAFI/USDT,12.994,13.984,12.891,13.602,9051.8348,121718.9537898
1660089600,2022-08-10 00:00:00,GAFI/USDT,12.668,13.13,12.4,13.029,8918.523,114307.4650243
1660003200,2022-08-09 00:00:00,GAFI/USDT,12.59,13.129,12.266,12.699,10004.0117,127108.7653698
1659916800,2022-08-08 00:00:00,GAFI/USDT,12.529,13.199,12.428,12.598,9504.0065,119986.984066
1659830400,2022-08-07 00:00:00,GAFI/USDT,12.456,13.083,12.226,12.525,8604.2805,107321.6679006
1659744000,2022-08-06 00:00:00,GAFI/USDT,12.104,12.827,12.076,12.495,9240.9907,114090.2732925
1659657600,2022-08-05 00:00:00,GAFI/USDT,11.812,12.407,11.128,12.127,10155.3031,118450.7027605
1659571200,2022-08-04 00:00:00,GAFI/USDT,12.254,12.486,11.36,11.796,10492.6451,125399.7952112
1659484800,2022-08-03 00:00:00,GAFI/USDT,12.513,12.999,11.995,12.249,9658.8176,121744.7080975
1659398400,2022-08-02 00:00:00,GAFI/USDT,12.586,12.704,12.02,12.5,9953.1633,123731.2847503
1659312000,2022-08-01 00:00:00,GAFI/USDT,13.422,13.727,12.287,12.613,10610.0582,136608.4331258
1659225600,2022-07-31 00:00:00,GAFI/USDT,14.02,14.296,12.802,13.443,8779.2449,120489.3686015
1659139200,2022-07-30 00:00:00,GAFI/USDT,14.42,14.596,13.912,14.135,9606.8148,137000.5153329
1659052800,2022-07-29 00:00:00,GAFI/USDT,14.383,16.82,14.331,14.385,12530.925,185508.300099
1658966400,2022-07-28 00:00:00,GAFI/USDT,14.874,15.716,14.028,14.333,9703.8387,143485.7580132
1658880000,2022-07-27 00:00:00,GAFI/USDT,14.284,15.396,14,14.995,9585.4002,138154.0233628
1658793600,2022-07-26 00:00:00,GAFI/USDT,14.026,14.697,13.881,14.284,8951.5692,127770.7359803
1658707200,2022-07-25 00:00:00,GAFI/USDT,14.837,15.128,13.854,14.083,10106.9506,146782.9001478
1658620800,2022-07-24 00:00:00,GAFI/USDT,14.553,15.161,14.301,14.889,10101.4227,147836.5208717
1658534400,2022-07-23 00:00:00,GAFI/USDT,14.892,15.048,14.25,14.579,9505.9161,137913.7166943
1658448000,2022-07-22 00:00:00,GAFI/USDT,15.051,15.67,14.481,14.778,11075.4574,165530.6570174
1658361600,2022-07-21 00:00:00,GAFI/USDT,15.614,15.673,14.535,15.057,9493.0092,142643.6263249
1658275200,2022-07-20 00:00:00,GAFI/USDT,15.974,16.958,15.273,15.464,9743.2703,155205.4013775
1658188800,2022-07-19 00:00:00,GAFI/USDT,14.861,16.503,14.177,15.798,2569.0388,38545.7367939
1658102400,2022-07-18 00:00:00,GAFI/USDT,13.244,15,13.1,14.716,2181.6075,31712.0783895
1658016000,2022-07-17 00:00:00,GAFI/USDT,13.204,14.753,12.81,13.244,2548.4273,34117.7763534
1657929600,2022-07-16 00:00:00,GAFI/USDT,13.318,13.954,13.05,13.205,323.8085,4393.8447188
1657843200,2022-07-15 00:00:00,GAFI/USDT,13.612,13.635,12.886,13.315,392.0532,5210.9219549
1657756800,2022-07-14 00:00:00,GAFI/USDT,13.156,13.731,12.753,13.423,799.5671,10617.9578556
1657670400,2022-07-13 00:00:00,GAFI/USDT,12.958,13.837,12.216,13.155,2545.1582,33041.4833457
1657584000,2022-07-12 00:00:00,GAFI/USDT,12.636,13.28,12.323,12.971,1528.491,19733.8121585
1657497600,2022-07-11 00:00:00,GAFI/USDT,13.552,13.793,12.124,12.636,2402.5338,30886.5585226
1657411200,2022-07-10 00:00:00,GAFI/USDT,13.679,14.712,13.083,13.552,2515.8299,34355.4019283
1657324800,2022-07-09 00:00:00,GAFI/USDT,11.81,14.997,11.747,13.692,9460.59070671,122412.76079996294
1657238400,2022-07-08 00:00:00,GAFI/USDT,11.135,12.084,10.74,11.829,9933.0611,111978.4535471
1657152000,2022-07-07 00:00:00,GAFI/USDT,10.717,11.17,10.643,11.13,7728.83646747,84529.18373421956
1657065600,2022-07-06 00:00:00,GAFI/USDT,10.278,10.811,10.168,10.712,8762.73544075,91460.60994585609
1656979200,2022-07-05 00:00:00,GAFI/USDT,10.21,10.858,9.95,10.215,9895.65042169,100708.0353280744
1656892800,2022-07-04 00:00:00,GAFI/USDT,10.269,10.607,9.71,10.155,9355.42000286,94713.23620055337
1656806400,2022-07-03 00:00:00,GAFI/USDT,9.906,10.845,9.856,10.296,9385.37947129,95397.69050218001
1656720000,2022-07-02 00:00:00,GAFI/USDT,10.001,10.325,9.51,9.912,8703.58406979,87211.38815189057
1656633600,2022-07-01 00:00:00,GAFI/USDT,10.012,10.658,9.813,9.943,9173.66471731,93200.43534371063
1656547200,2022-06-30 00:00:00,GAFI/USDT,10.094,10.516,9.822,10.041,9865.3160712,99458.80591410155
1656460800,2022-06-29 00:00:00,GAFI/USDT,10.536,10.743,9.973,10.076,8126.41374331,83114.38662483318
1656374400,2022-06-28 00:00:00,GAFI/USDT,10.542,11.115,10.4,10.536,5660.26804597,60276.97233122646
1656288000,2022-06-27 00:00:00,GAFI/USDT,10.653,11.023,10.331,10.622,2321.5660293,24622.49697371037
1656201600,2022-06-26 00:00:00,GAFI/USDT,10.956,11.16,10.257,10.695,950.46339828,10240.56095148546
1656115200,2022-06-25 00:00:00,GAFI/USDT,10.653,12.426,10.329,10.956,1750.47520468,19559.05704621508
1656028800,2022-06-24 00:00:00,GAFI/USDT,10.025,11.7,9.759,10.849,1686.33835064,18008.54470757837
1655942400,2022-06-23 00:00:00,GAFI/USDT,9.801,11.38,9.774,10.019,1795.18368702,18789.21049869983
1655856000,2022-06-22 00:00:00,GAFI/USDT,10.93,11,9.357,10.009,1532.80501163,15431.56144588221
1655769600,2022-06-21 00:00:00,GAFI/USDT,10.336,11.071,10.243,10.664,446.7315208,4829.99740663787
1655683200,2022-06-20 00:00:00,GAFI/USDT,10.295,11.083,9.847,10.312,1253.25522517,12881.19397071813
1655596800,2022-06-19 00:00:00,GAFI/USDT,9.88,10.712,9.683,10.361,2415.17182212,24507.10246507417
1655510400,2022-06-18 00:00:00,GAFI/USDT,10.5,10.645,9.1,9.908,4183.09601787,40950.508121924
1655424000,2022-06-17 00:00:00,GAFI/USDT,10.988,11.629,10.017,10.601,2473.77830325,25880.97687441538
1655337600,2022-06-16 00:00:00,GAFI/USDT,11.5,12.302,10.567,10.69,1401.4754641,15710.61020962294
1655251200,2022-06-15 00:00:00,GAFI/USDT,11.046,12.504,10.408,11.5,1452.66829925,16214.60086103329
1655164800,2022-06-14 00:00:00,GAFI/USDT,10.767,12.789,10.6,11.034,2355.11584088,26336.77781206219
1655078400,2022-06-13 00:00:00,GAFI/USDT,11.67,11.899,10.6,10.715,3603.2128126,40025.89816945815
1654992000,2022-06-12 00:00:00,GAFI/USDT,13.105,13.553,11.265,11.677,4503.89285,53989.3284151578
1654905600,2022-06-11 00:00:00,GAFI/USDT,13.791,14.888,12.827,13.079,4381.59123234,60558.30963910539
1654819200,2022-06-10 00:00:00,GAFI/USDT,14.88,15.589,13.5,13.885,2387.53204451,34585.18704347559
1654732800,2022-06-09 00:00:00,GAFI/USDT,14.409,15.039,14.162,14.945,2425.90992303,35797.66655513175
1654646400,2022-06-08 00:00:00,GAFI/USDT,15.391,16.405,13.658,14.429,3359.69272956,48937.89137694
1654560000,2022-06-07 00:00:00,GAFI/USDT,17.59,17.6,14.685,15.32,1852.81128788,29394.28634790594
1654473600,2022-06-06 00:00:00,GAFI/USDT,16.801,17.998,16.422,17.6,1267.71913843,22026.45735609556
1654387200,2022-06-05 00:00:00,GAFI/USDT,16.296,17.247,15.12,16.8,1002.83920179,16253.92630761857
1654300800,2022-06-04 00:00:00,GAFI/USDT,17.724,18.22,15.69,16.29,1257.86922807,21451.19028225003
1654214400,2022-06-03 00:00:00,GAFI/USDT,16.512,18.899,15.61,17.713,3070.45282711,52241.51388230541
1654128000,2022-06-02 00:00:00,GAFI/USDT,15.199,16.669,14.097,16.3,1865.32834821,28866.23073866516
1654041600,2022-06-01 00:00:00,GAFI/USDT,14.721,15.497,13.613,15.399,1864.8825252,27196.07187123877
1653955200,2022-05-31 00:00:00,GAFI/USDT,14.653,14.765,12.697,14.706,5400.49150113,75868.69887713304
1653868800,2022-05-30 00:00:00,GAFI/USDT,14.424,15.586,14.049,14.676,4870.43775438,71547.65126150572
1653782400,2022-05-29 00:00:00,GAFI/USDT,14.02,14.706,13.5,14.316,5224.27544666,73581.69884250111
1653696000,2022-05-28 00:00:00,GAFI/USDT,14.374,15.05,14.006,14.012,4814.36647611,69397.86317416221
1653609600,2022-05-27 00:00:00,GAFI/USDT,15.831,15.924,14,14.427,5535.09624652,81698.45656150556
1653523200,2022-05-26 00:00:00,GAFI/USDT,15.554,16.213,15.008,15.71,4995.81806274,77412.4463108745
1653436800,2022-05-25 00:00:00,GAFI/USDT,15.831,16.611,15.149,15.621,5421.94888327,84627.86506343453
1653350400,2022-05-24 00:00:00,GAFI/USDT,15.785,16.542,15.05,15.831,7080.81573965,110542.23056125483
1653264000,2022-05-23 00:00:00,GAFI/USDT,15.752,16.945,15.607,15.932,5617.62099663,90923.08331935275
1653177600,2022-05-22 00:00:00,GAFI/USDT,15.586,16.397,15.004,15.776,5410.34765077,84091.38200840159
1653091200,2022-05-21 00:00:00,GAFI/USDT,15.204,15.75,15.089,15.617,4781.94198597,73898.43504121706
1653004800,2022-05-20 00:00:00,GAFI/USDT,16.371,16.371,15.2,15.205,5055.19517817,79220.56942088679
1652918400,2022-05-19 00:00:00,GAFI/USDT,16.275,16.7,15.804,16.276,4809.85671259,77823.2246956104
1652832000,2022-05-18 00:00:00,GAFI/USDT,17.055,17.628,15.849,16.297,5033.30917754,83699.14121774349
1652745600,2022-05-17 00:00:00,GAFI/USDT,18.016,19.463,16.954,17.1,4795.55192617,86262.96452275294
1652659200,2022-05-16 00:00:00,GAFI/USDT,19.108,19.404,17.81,18.036,4533.49046265,84002.1675410678
1652572800,2022-05-15 00:00:00,GAFI/USDT,18.151,20.626,18.069,19.212,5641.84880055,105766.92772794238
1652486400,2022-05-14 00:00:00,GAFI/USDT,17.7,20.111,17.538,18.37,4808.18154934,88646.76911445801
1652400000,2022-05-13 00:00:00,GAFI/USDT,16.488,20.968,16.23,17.7,4775.71537122,90554.57355308921
1652313600,2022-05-12 00:00:00,GAFI/USDT,17.191,19.573,15.175,16.703,5654.59208019,95848.2773449317
1652227200,2022-05-11 00:00:00,GAFI/USDT,23.444,24.6,16.234,17.371,6890.37566307,138896.15940017485
1652140800,2022-05-10 00:00:00,GAFI/USDT,21.729,26.178,21.302,23.578,5113.76508518,119181.9800959905
1652054400,2022-05-09 00:00:00,GAFI/USDT,25.269,25.548,21.001,21.66,5065.22151226,117425.15665215083
1651968000,2022-05-08 00:00:00,GAFI/USDT,25.759,26.31,24.619,25.177,4244.20412153,107358.54197869034
1651881600,2022-05-07 00:00:00,GAFI/USDT,25.85,27.234,25.372,25.733,4852.40982811,125459.20271778952
1651795200,2022-05-06 00:00:00,GAFI/USDT,27.811,28.155,25.101,25.858,5412.49244517,142591.56934596382
1651708800,2022-05-05 00:00:00,GAFI/USDT,29.725,31.986,26.497,27.688,4998.15609012,146364.04395206428
1651622400,2022-05-04 00:00:00,GAFI/USDT,27.2,34.205,26.617,29.785,5412.370345,155352.01858884188
1651536000,2022-05-03 00:00:00,GAFI/USDT,28.325,28.506,26.409,27.28,4866.39374645,133847.00641931989
1651449600,2022-05-02 00:00:00,GAFI/USDT,27.327,29.019,26.925,28.311,4843.29466832,134377.04107087624
1651363200,2022-05-01 00:00:00,GAFI/USDT,26.498,28.499,25.221,27.355,5055.08356737,135811.48869029746
1651276800,2022-04-30 00:00:00,GAFI/USDT,30.483,30.849,25.101,26.508,5309.82590695,147499.1642728265
1651190400,2022-04-29 00:00:00,GAFI/USDT,32.778,33.959,29.892,30.525,5121.93866387,159843.73718873664
1651104000,2022-04-28 00:00:00,GAFI/USDT,34.03,34.699,32,32.774,4446.9841429,146222.08704223286
1651017600,2022-04-27 00:00:00,GAFI/USDT,30.151,34.999,29.571,34.03,5154.97653666,166330.50874361838
1650931200,2022-04-26 00:00:00,GAFI/USDT,32.544,33.457,29.38,30.201,4844.47358451,153951.52389689794
1650844800,2022-04-25 00:00:00,GAFI/USDT,33.692,34.75,32.081,32.577,5325.10515472,175207.91284047479
1650758400,2022-04-24 00:00:00,GAFI/USDT,35.277,37.699,31.818,33.694,5716.93233026,193157.86610102815
1650672000,2022-04-23 00:00:00,GAFI/USDT,33.312,36.415,33.312,35.266,4386.25853588,152208.60730401016
1650585600,2022-04-22 00:00:00,GAFI/USDT,33.875,34.2,33.013,33.351,4451.37153156,149524.50332528017
1650499200,2022-04-21 00:00:00,GAFI/USDT,36,37.006,33.58,33.864,4802.38728511,170381.2371493504
1650412800,2022-04-20 00:00:00,GAFI/USDT,36.786,38.627,35.702,36.078,4975.97084275,183036.94380323704
1650326400,2022-04-19 00:00:00,GAFI/USDT,31.88,41.99,31.088,36.885,7718.65669222,273718.10812416566
1650240000,2022-04-18 00:00:00,GAFI/USDT,31.771,35.204,30.121,31.832,5414.18398563,171518.28219112213
1650153600,2022-04-17 00:00:00,GAFI/USDT,31.42,32.7,31.379,31.679,5459.19501634,174381.68991021379
1650067200,2022-04-16 00:00:00,GAFI/USDT,32.942,36.409,30.186,31.464,7051.12454721,229367.79513888783
1649980800,2022-04-15 00:00:00,GAFI/USDT,32.139,33.295,31.662,32.97,4172.46864131,134910.60824929266
1649894400,2022-04-14 00:00:00,GAFI/USDT,34.71,35.684,31.578,32.427,1336.27368756,45195.53470017924
1649808000,2022-04-13 00:00:00,GAFI/USDT,33.623,35,32.359,34.5,1511.5590621,51195.55367738098
1649721600,2022-04-12 00:00:00,GAFI/USDT,34.853,36.737,32.179,33.623,2459.77083773,86034.55380263173
1649635200,2022-04-11 00:00:00,GAFI/USDT,37.915,38.253,33.816,34.904,6646.14538527,239248.2767876886
1649548800,2022-04-10 00:00:00,GAFI/USDT,37.533,39.729,37.088,38.127,5484.81929046,210309.47204370826
1649462400,2022-04-09 00:00:00,GAFI/USDT,36.62,38.05,36.16,37.589,6005.75294045,222085.72275867259
1649376000,2022-04-08 00:00:00,GAFI/USDT,39.068,40.7,36.342,36.735,6375.78844327,244994.05612171158
1649289600,2022-04-07 00:00:00,GAFI/USDT,41.3,43.049,37.002,39.129,5961.47608427,239635.25709835317
1649203200,2022-04-06 00:00:00,GAFI/USDT,44.4,44.767,40.338,41.271,5619.26876501,238960.49523719139
1649116800,2022-04-05 00:00:00,GAFI/USDT,44.284,47.134,42.813,44.258,5925.70066285,264144.04434014061
1649030400,2022-04-04 00:00:00,GAFI/USDT,49.718,51.454,42.367,44.403,7246.70933737,333344.47648547835
1648944000,2022-04-03 00:00:00,GAFI/USDT,42.448,63,41.821,49.717,9478.92250764,464557.93925314905
1648857600,2022-04-02 00:00:00,GAFI/USDT,44.173,50.999,42.3,42.457,7873.0137977,351880.9958172701
1648771200,2022-04-01 00:00:00,GAFI/USDT,42.877,46.699,40.302,44.358,5665.08335406,241627.45605403309
1648684800,2022-03-31 00:00:00,GAFI/USDT,42.3,47.736,40.256,42.785,6858.55886933,299210.53694832465
1648598400,2022-03-30 00:00:00,GAFI/USDT,44.819,46.5,41.8,42.418,5508.07533278,243724.77603178776
1648512000,2022-03-29 00:00:00,GAFI/USDT,48.023,49.641,44.569,44.92,5649.50206671,270682.88665049945
1648425600,2022-03-28 00:00:00,GAFI/USDT,51.561,51.9,46.172,48.013,6637.28914509,321433.38905819748
1648339200,2022-03-27 00:00:00,GAFI/USDT,59.558,61.429,44.8,51.462,7584.5704625,382033.18592449081
1648252800,2022-03-26 00:00:00,GAFI/USDT,45.148,72,45.148,59.529,18147.78492494,971012.32831024695
1648166400,2022-03-25 00:00:00,GAFI/USDT,36.256,50,36.183,44.969,10166.57939505,431387.16381047845
1648080000,2022-03-24 00:00:00,GAFI/USDT,31.355,36.606,30.306,36.169,5390.64346169,175457.03175965272
1647993600,2022-03-23 00:00:00,GAFI/USDT,30.272,31.5,26.601,31.5,2991.31026898,86651.37430029391
1647907200,2022-03-22 00:00:00,GAFI/USDT,28.183,33.51,28.16,30.234,2004.19143819,60577.95846563917
1647820800,2022-03-21 00:00:00,GAFI/USDT,30.719,31.208,27.696,28.55,1749.89404517,52133.96373979264
1647734400,2022-03-20 00:00:00,GAFI/USDT,31.395,36.746,28.652,31.158,2303.48087479,75204.04757834387
1647648000,2022-03-19 00:00:00,GAFI/USDT,25.919,34.44,25.919,31.65,1640.7790615,50470.48959781735
1647561600,2022-03-18 00:00:00,GAFI/USDT,26.543,26.802,24.481,25.9,259.56797205,6658.35914619627
1647475200,2022-03-17 00:00:00,GAFI/USDT,26.778,28,26.003,26.385,1406.92648197,37913.26444706441
1647388800,2022-03-16 00:00:00,GAFI/USDT,24.8,27.04,23.45,26.286,1041.46013816,25917.25811465208
1647302400,2022-03-15 00:00:00,GAFI/USDT,23.505,25.97,20.878,25.104,977.35560081,22963.37142640468
1647216000,2022-03-14 00:00:00,GAFI/USDT,22.605,24.386,22.101,23.505,339.23263454,7811.86362017303
1647129600,2022-03-13 00:00:00,GAFI/USDT,24.453,25.641,22.605,22.605,362.81077882,8655.53336257291
1647043200,2022-03-12 00:00:00,GAFI/USDT,23.221,24.996,22.106,23.976,339.95635454,7991.98420192949
1646956800,2022-03-11 00:00:00,GAFI/USDT,24.744,25.256,23.02,23.413,657.25322304,15701.37665875971
1646870400,2022-03-10 00:00:00,GAFI/USDT,27.185,27.197,24.443,24.738,527.06541187,13443.88088583232
1646784000,2022-03-09 00:00:00,GAFI/USDT,26.305,29.3,26.119,27.136,1223.71763029,34161.663137481
1646697600,2022-03-08 00:00:00,GAFI/USDT,26.844,27.564,24.115,26.119,1133.64358893,29010.95788072877
1646611200,2022-03-07 00:00:00,GAFI/USDT,30.123,30.742,26.501,26.882,4165.14769853,117084.97567778928
1646524800,2022-03-06 00:00:00,GAFI/USDT,31.488,32.759,29,30.123,1354.69767477,42388.44633530192
1646438400,2022-03-05 00:00:00,GAFI/USDT,34.654,34.723,31.211,31.38,898.45410388,29676.38515522042
1646352000,2022-03-04 00:00:00,GAFI/USDT,38.978,39.945,33,34.654,788.59293339,28774.53284762296
1646265600,2022-03-03 00:00:00,GAFI/USDT,42.368,44.119,31.8,38.633,1491.43922028,56924.71760825867
1646179200,2022-03-02 00:00:00,GAFI/USDT,38.658,47.682,38.137,42.515,1460.40828576,61950.23385321655
1646092800,2022-03-01 00:00:00,GAFI/USDT,37.909,40.853,36.714,38.658,1068.00238706,41819.70682121637
1646006400,2022-02-28 00:00:00,GAFI/USDT,33.967,38.5,33.421,37.909,808.5579403,29065.41663197585
1645920000,2022-02-27 00:00:00,GAFI/USDT,36.378,37.199,32.204,34.064,708.95318589,25173.77779550405
1645833600,2022-02-26 00:00:00,GAFI/USDT,40.004,41.856,33,36.378,2974.89792737,111497.61363164045
1645747200,2022-02-25 00:00:00,GAFI/USDT,34.31,44.216,30.601,40.121,1271.57560071,45540.8696670951
1645660800,2022-02-24 00:00:00,GAFI/USDT,38.62,38.9,29,34.31,1606.82563523,52475.54800017434
1645574400,2022-02-23 00:00:00,GAFI/USDT,43.155,43.854,37,38.594,615.31025284,24288.14900223783
1645488000,2022-02-22 00:00:00,GAFI/USDT,43.416,43.852,40.839,43.118,172.3102762,7270.0009616571
1645401600,2022-02-21 00:00:00,GAFI/USDT,44.979,45.329,42.004,43.416,544.64832098,23892.99077276592
1645315200,2022-02-20 00:00:00,GAFI/USDT,44.346,45.26,39,45.071,646.5680333,27685.96751291144
1645228800,2022-02-19 00:00:00,GAFI/USDT,46.96,47.919,42.984,44.337,215.50067525,9745.28462803218
1645142400,2022-02-18 00:00:00,GAFI/USDT,45.15,47.92,41.5,46.909,849.11228162,37906.15295199829
1645056000,2022-02-17 00:00:00,GAFI/USDT,51.148,52.682,44.001,45.15,911.6475821,43927.63007592055
1644969600,2022-02-16 00:00:00,GAFI/USDT,47.944,53.822,46.987,50.926,1647.81695455,82096.35457477828
1644883200,2022-02-15 00:00:00,GAFI/USDT,46.246,49,44.351,47.944,3056.66253809,141065.78219935141
1644796800,2022-02-14 00:00:00,GAFI/USDT,48.416,58.063,44,46.577,3681.67689015,175815.53077397057
1644710400,2022-02-13 00:00:00,GAFI/USDT,50.521,55.561,48,48.469,2217.46725066,113040.70437936735
1644624000,2022-02-12 00:00:00,GAFI/USDT,56.269,59.322,50.363,50.363,2223.4271234,125464.41630730591
1644537600,2022-02-11 00:00:00,GAFI/USDT,58.644,70.212,54.9,56.277,2445.01912032,147905.87710346121
1644451200,2022-02-10 00:00:00,GAFI/USDT,62.412,64.283,52.679,58.644,1153.0915135,69571.35354959797
1644364800,2022-02-09 00:00:00,GAFI/USDT,67.009,73.091,61.5,62.518,1527.75474297,101630.34390804877
1644278400,2022-02-08 00:00:00,GAFI/USDT,68.871,70.928,64.302,67.009,835.36354328,56889.66159526179
1644192000,2022-02-07 00:00:00,GAFI/USDT,62.264,71.805,60.696,68.873,1336.59579169,90671.27089119648
1644105600,2022-02-06 00:00:00,GAFI/USDT,62.717,65.137,59.333,62.045,961.04221404,59618.96357950272
1644019200,2022-02-05 00:00:00,GAFI/USDT,58.333,65.612,57.901,62.162,1058.62397177,65982.58485526663
1643932800,2022-02-04 00:00:00,GAFI/USDT,56.487,58.588,54.552,58.303,829.07061322,47174.08424180829
1643846400,2022-02-03 00:00:00,GAFI/USDT,56.107,58.087,55.55,56.392,276.93016211,15707.35068962082
1643760000,2022-02-02 00:00:00,GAFI/USDT,62.153,63.624,55.1,56.107,729.62508829,42432.10222250405
1643673600,2022-02-01 00:00:00,GAFI/USDT,62.777,67.81,57.502,62.153,999.69598357,61933.00320903139
1643587200,2022-01-31 00:00:00,GAFI/USDT,59.51,64.232,55.101,62.777,413.71361786,24380.7839510056
1643500800,2022-01-30 00:00:00,GAFI/USDT,64.454,66.195,59.51,59.51,613.80353938,38044.5433172064
1643414400,2022-01-29 00:00:00,GAFI/USDT,63.547,67.809,62,64.555,320.13764825,20632.07058560186
1643328000,2022-01-28 00:00:00,GAFI/USDT,66.182,66.5,61.887,63.244,203.49724049,12970.30068095569
1643241600,2022-01-27 00:00:00,GAFI/USDT,67.2,67.8,62.274,66.182,281.97672538,18460.83126221726
1643155200,2022-01-26 00:00:00,GAFI/USDT,68.427,72.128,66.011,67.2,575.40351603,39697.29718035571
1643068800,2022-01-25 00:00:00,GAFI/USDT,72.199,73.411,65.765,68.427,624.99900707,43427.89572026421
1642982400,2022-01-24 00:00:00,GAFI/USDT,74.411,76.21,62.001,72.359,625.35598391,43084.12485818808
1642896000,2022-01-23 00:00:00,GAFI/USDT,68.7,79.769,66.578,75.271,804.10855789,59802.24117821852
1642809600,2022-01-22 00:00:00,GAFI/USDT,79.445,89.78,62.275,68.7,1300.88448752,91596.34800266947
1642723200,2022-01-21 00:00:00,GAFI/USDT,85.523,86.199,75.931,79,731.38487095,59614.36044128647
1642636800,2022-01-20 00:00:00,GAFI/USDT,87.945,95.999,80.88,86.179,593.17939699,51302.796472105
1642550400,2022-01-19 00:00:00,GAFI/USDT,95.772,100.63,80.228,87.956,930.3051146,85686.59787451688
1642464000,2022-01-18 00:00:00,GAFI/USDT,96.326,104.481,93.241,95.771,907.36585845,88178.11032359565
