https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UQC,Volume BTC
1655856000,2022-06-22 00:00:00,UQC/BTC,0.00020583,0.00020699,0.00019753,0.00020693,20664.6985,4.235009760796
1655769600,2022-06-21 00:00:00,UQC/BTC,0.00018751,0.00020611,0.00018489,0.00020021,12314.6751,2.460788880345
1655683200,2022-06-20 00:00:00,UQC/BTC,0.00018,0.00019122,0.00017291,0.00018925,20144.93285175,3.74105920585068
1655596800,2022-06-19 00:00:00,UQC/BTC,0.00019163,0.00019361,0.00017615,0.00018,70826.84871793,13.0741605748388449
1655510400,2022-06-18 00:00:00,UQC/BTC,0.00018743,0.00019419,0.00017643,0.00018662,254.77557548,0.0462180121825104
1655424000,2022-06-17 00:00:00,UQC/BTC,0.00018527,0.00019146,0.00018041,0.0001879,22430.1282,4.094915745449
1655337600,2022-06-16 00:00:00,UQC/BTC,0.00017979,0.00018855,0.00017706,0.00018526,7092.88691777,1.3210727523277498
1655251200,2022-06-15 00:00:00,UQC/BTC,0.00019258,0.00019595,0.00017011,0.00017805,36369.90587989,6.3786121700564368
1655164800,2022-06-14 00:00:00,UQC/BTC,0.00020373,0.00020499,0.00019011,0.00019594,32413.03197908,6.3450567441764692
1655078400,2022-06-13 00:00:00,UQC/BTC,0.00021905,0.00022077,0.0001949,0.00019746,1860.41258403,0.3787202290307634
1654992000,2022-06-12 00:00:00,UQC/BTC,0.00021744,0.0002249,0.00020869,0.00021952,1405.1272,0.305101472149
1654905600,2022-06-11 00:00:00,UQC/BTC,0.00023078,0.00023545,0.0002146,0.00021467,3996.2784,0.877732848902
1654819200,2022-06-10 00:00:00,UQC/BTC,0.00024357,0.00024395,0.00022927,0.00023076,7048.44110779,1.6420365636145515
1654732800,2022-06-09 00:00:00,UQC/BTC,0.00024067,0.00024634,0.00022998,0.00024386,4924.7968,1.178633707754
1654646400,2022-06-08 00:00:00,UQC/BTC,0.00023542,0.00025283,0.00023384,0.00023988,3870.0072,0.949210901921
1654560000,2022-06-07 00:00:00,UQC/BTC,0.0002413,0.0002413,0.00022716,0.00023361,3189.7428,0.748853941638
1654473600,2022-06-06 00:00:00,UQC/BTC,0.00024683,0.00025142,0.00023301,0.0002413,18538.7062,4.498494602224
1654387200,2022-06-05 00:00:00,UQC/BTC,0.00025,0.00025591,0.00023316,0.0002471,4842.07177493,1.2004676943406523
1654300800,2022-06-04 00:00:00,UQC/BTC,0.00023656,0.00025412,0.0002342,0.00025001,9284.56974096,2.273923464798005
1654214400,2022-06-03 00:00:00,UQC/BTC,0.00025454,0.00025454,0.00023517,0.00024158,9786.0056,2.338298038687
1654128000,2022-06-02 00:00:00,UQC/BTC,0.00025609,0.00026314,0.00024093,0.0002548,4352.51132159,1.0910825662878592
1654041600,2022-06-01 00:00:00,UQC/BTC,0.00026044,0.00026319,0.00024087,0.00025665,3721.9699,0.937561651942
1653955200,2022-05-31 00:00:00,UQC/BTC,0.00025568,0.00026255,0.00024149,0.00026255,3868.1009,0.973391819127
1653868800,2022-05-30 00:00:00,UQC/BTC,0.00026094,0.00027107,0.00023868,0.00025916,6025.86915829,1.5233435568403594
1653782400,2022-05-29 00:00:00,UQC/BTC,0.000254,0.00026998,0.00024093,0.00026704,11144.65384348,2.8545884541814428
1653696000,2022-05-28 00:00:00,UQC/BTC,0.00024959,0.00025875,0.00024419,0.00025369,13951.8023738,3.544083573155468
1653609600,2022-05-27 00:00:00,UQC/BTC,0.00025722,0.00025843,0.00024248,0.00025023,36536.62499773,9.1772359149449286
1653523200,2022-05-26 00:00:00,UQC/BTC,0.00027374,0.00027804,0.00024388,0.00025514,97702.94869668,25.8203606216676132
1653436800,2022-05-25 00:00:00,UQC/BTC,0.00027997,0.00028135,0.00026044,0.00027804,56484.7893,15.303299889892
1653350400,2022-05-24 00:00:00,UQC/BTC,0.0002819,0.00028703,0.00026074,0.00027562,48402.58323094,13.0889793867687082
1653264000,2022-05-23 00:00:00,UQC/BTC,0.00028728,0.00028728,0.00026461,0.00028385,37268.84268507,10.2278900727389096
1653177600,2022-05-22 00:00:00,UQC/BTC,0.00028727,0.00028728,0.00028333,0.00028728,57641.84754717,16.4850491931349976
1653091200,2022-05-21 00:00:00,UQC/BTC,0.0002833,0.00028728,0.00027998,0.00028727,39203.1587,11.213844674019
1653004800,2022-05-20 00:00:00,UQC/BTC,0.0002819,0.00029617,0.00027617,0.00028333,13626.5655,3.790850205231
1652918400,2022-05-19 00:00:00,UQC/BTC,0.00027483,0.00028564,0.00027364,0.0002819,42876.23755186,11.8159249275462904
1652832000,2022-05-18 00:00:00,UQC/BTC,0.00027205,0.00029636,0.00026625,0.00027804,39301.35894963,10.9928911200169007
1652745600,2022-05-17 00:00:00,UQC/BTC,0.00024556,0.00030999,0.00024388,0.00027613,43692.561,11.882579390038
1652659200,2022-05-16 00:00:00,UQC/BTC,0.00024556,0.00024898,0.00023401,0.00024556,33662.75035976,8.2640597809928552
1652572800,2022-05-15 00:00:00,UQC/BTC,0.00019962,0.00025863,0.00019787,0.00024173,37041.08864862,8.9321416046992006
1652486400,2022-05-14 00:00:00,UQC/BTC,0.00019924,0.00020482,0.00018989,0.00019652,53631.953,10.559606277598
1652400000,2022-05-13 00:00:00,UQC/BTC,0.00017877,0.00021298,0.00017665,0.0002024,36413.74028287,7.0689581201307763
1652313600,2022-05-12 00:00:00,UQC/BTC,0.00015475,0.00017877,0.00014615,0.00017666,44711.14413853,6.9923211634783819
1652227200,2022-05-11 00:00:00,UQC/BTC,0.00016454,0.00016967,0.00015459,0.00016628,3407.54319101,0.5526299071017787
1652140800,2022-05-10 00:00:00,UQC/BTC,0.00015836,0.00016971,0.00015178,0.0001645,1348.1951,0.225899645639
1652054400,2022-05-09 00:00:00,UQC/BTC,0.00016055,0.00016971,0.00015126,0.00015816,10962.9681,1.800855295048
1651968000,2022-05-08 00:00:00,UQC/BTC,0.00015394,0.00016969,0.00014073,0.0001606,38271.17636025,5.6778854797128195
1651881600,2022-05-07 00:00:00,UQC/BTC,0.00016239,0.00016928,0.00014993,0.00015436,36797.9085,5.703436953657
1651795200,2022-05-06 00:00:00,UQC/BTC,0.00017252,0.00017716,0.00016179,0.00016523,30906.00588397,5.1222049971358395
1651708800,2022-05-05 00:00:00,UQC/BTC,0.00016774,0.00017722,0.00016504,0.0001759,41675.2101,7.311671067834
1651622400,2022-05-04 00:00:00,UQC/BTC,0.0001624,0.00017053,0.00016238,0.00016785,73829.70236896,12.3660260737237248
1651536000,2022-05-03 00:00:00,UQC/BTC,0.00015983,0.00017721,0.0001597,0.00016916,37554.49244035,6.2355249599886745
1651449600,2022-05-02 00:00:00,UQC/BTC,0.0001537,0.00016125,0.00013938,0.00015983,13012.96911346,1.8906217539470543
1651363200,2022-05-01 00:00:00,UQC/BTC,0.00016867,0.00016867,0.00015145,0.0001537,12148.9718,1.876965693213
1651276800,2022-04-30 00:00:00,UQC/BTC,0.00017308,0.00017939,0.00014,0.00016189,2061.3968,0.34433324797
1651190400,2022-04-29 00:00:00,UQC/BTC,0.00018001,0.00018142,0.00017204,0.00017272,6131.6112,1.087094148334
1651104000,2022-04-28 00:00:00,UQC/BTC,0.00017854,0.00018346,0.00017686,0.00018001,2588.9743,0.466079246245
1651017600,2022-04-27 00:00:00,UQC/BTC,0.00017967,0.00018252,0.00017854,0.00018127,8385.079,1.519693540599
1650931200,2022-04-26 00:00:00,UQC/BTC,0.00018377,0.00018483,0.00017857,0.00018251,22113.32607772,4.0446325948519876
1650844800,2022-04-25 00:00:00,UQC/BTC,0.00018747,0.00018799,0.00018114,0.00018114,27756.95457418,5.1299146636600982
1650758400,2022-04-24 00:00:00,UQC/BTC,0.00018482,0.00019116,0.00018474,0.00018761,40233.22224606,7.5663748862788296
1650672000,2022-04-23 00:00:00,UQC/BTC,0.00018242,0.00019201,0.00018102,0.00018435,3590.48083669,0.6702586903929765
1650585600,2022-04-22 00:00:00,UQC/BTC,0.00017943,0.00018758,0.00017557,0.00018172,7344.6204,1.33596043384
1650499200,2022-04-21 00:00:00,UQC/BTC,0.00017838,0.00017944,0.00017254,0.00017618,13922.8595907,2.477492145204135
1650412800,2022-04-20 00:00:00,UQC/BTC,0.00017403,0.00017966,0.00016806,0.00017842,16229.99642146,2.8748075367059794
1650326400,2022-04-19 00:00:00,UQC/BTC,0.00017406,0.00017579,0.00016784,0.00016901,35989.6995,6.210700768871
1650240000,2022-04-18 00:00:00,UQC/BTC,0.00016234,0.00017405,0.00016192,0.00017,7821.4144269,1.332808167610428
1650153600,2022-04-17 00:00:00,UQC/BTC,0.0001684,0.00017369,0.00016137,0.00016292,3887.81385304,0.656621787899764
1650067200,2022-04-16 00:00:00,UQC/BTC,0.00017123,0.00017456,0.00016357,0.0001666,2146.7179,0.364339622615
1649980800,2022-04-15 00:00:00,UQC/BTC,0.00017538,0.00018089,0.00016827,0.0001712,2196.27065584,0.3752436378898928
1649894400,2022-04-14 00:00:00,UQC/BTC,0.00018293,0.00018355,0.0001739,0.00017965,3373.42382511,0.6049980737514035
1649808000,2022-04-13 00:00:00,UQC/BTC,0.0001778,0.00018489,0.00017535,0.00017744,13930.42594144,2.5038128716518864
1649721600,2022-04-12 00:00:00,UQC/BTC,0.00017805,0.00018644,0.00017744,0.00017779,10155.5623912,1.825707516342276
1649635200,2022-04-11 00:00:00,UQC/BTC,0.00018779,0.00018787,0.00017706,0.00018629,8179.76511485,1.4969259323219743
1649548800,2022-04-10 00:00:00,UQC/BTC,0.00018654,0.00019458,0.00018387,0.0001878,34715.8007,6.606787357818
1649462400,2022-04-09 00:00:00,UQC/BTC,0.00019048,0.00019616,0.00018604,0.00019458,23297.8326,4.474898274856
1649376000,2022-04-08 00:00:00,UQC/BTC,0.00019209,0.00020177,0.00018349,0.00019508,8306.114,1.618750328084
1649289600,2022-04-07 00:00:00,UQC/BTC,0.00018261,0.00019365,0.00017269,0.00018371,41853.5505,7.821212416466
1649203200,2022-04-06 00:00:00,UQC/BTC,0.00017069,0.00019374,0.00017,0.00017428,23501.3003,4.278072318445
1649116800,2022-04-05 00:00:00,UQC/BTC,0.00016665,0.0001766,0.00015707,0.00017001,15917.37763419,2.6068689091797635
1649030400,2022-04-04 00:00:00,UQC/BTC,0.0001636,0.00016665,0.00015685,0.00016506,3186.7867,0.517176941803
1648944000,2022-04-03 00:00:00,UQC/BTC,0.00016446,0.00016666,0.00016069,0.00016663,11968.45047162,1.9774940935816072
1648857600,2022-04-02 00:00:00,UQC/BTC,0.00016719,0.00016719,0.00016274,0.00016357,14196.15776322,2.323726056814815
1648771200,2022-04-01 00:00:00,UQC/BTC,0.00016347,0.00017154,0.00016275,0.00016275,17033.63366064,2.840922625669648
1648684800,2022-03-31 00:00:00,UQC/BTC,0.00017278,0.000174,0.00016413,0.00017023,2480.08819594,0.4238748079716034
1648598400,2022-03-30 00:00:00,UQC/BTC,0.00016739,0.00017274,0.00016654,0.00017269,24163.84822575,4.0617508184773497
1648512000,2022-03-29 00:00:00,UQC/BTC,0.00016289,0.00017664,0.00016289,0.00017256,12544.29777766,2.1007212007084582
1648425600,2022-03-28 00:00:00,UQC/BTC,0.00016095,0.00017285,0.00015255,0.00016286,45434.11674897,7.3204411638264615
1648339200,2022-03-27 00:00:00,UQC/BTC,0.00015588,0.00017509,0.00014465,0.00016083,3362.36001855,0.5186087191601469
1648252800,2022-03-26 00:00:00,UQC/BTC,0.00013799,0.00015588,0.00013742,0.00015334,29657.74540678,4.575773957078589
1648166400,2022-03-25 00:00:00,UQC/BTC,0.00013486,0.0001454,0.00013011,0.00014011,15568.17408726,2.135924405373028
1648080000,2022-03-24 00:00:00,UQC/BTC,0.00012719,0.0001362,0.00012409,0.00013543,54035.86881636,7.0970912263358944
1647993600,2022-03-23 00:00:00,UQC/BTC,0.00011712,0.00013787,0.00011708,0.00012635,65809.21140138,8.3603033461420865
1647907200,2022-03-22 00:00:00,UQC/BTC,0.00011652,0.00012105,0.00010961,0.00011923,38981.18411568,4.4372658803013736
1647820800,2022-03-21 00:00:00,UQC/BTC,0.00012116,0.00012539,0.00011368,0.00011654,18590.37720762,2.178464062162831
1647734400,2022-03-20 00:00:00,UQC/BTC,0.00012541,0.00012691,0.00012104,0.00012104,34248.88368808,4.2016255158337752
1647648000,2022-03-19 00:00:00,UQC/BTC,0.00012565,0.00012888,0.00012118,0.00012534,13527.5847,1.707225228422
1647561600,2022-03-18 00:00:00,UQC/BTC,0.00013172,0.00013175,0.00012151,0.00012259,2820.328895,0.35117263873895
1647475200,2022-03-17 00:00:00,UQC/BTC,0.0001291,0.000133,0.00012762,0.00013175,5305.66585377,0.6936246993301933
1647388800,2022-03-16 00:00:00,UQC/BTC,0.000144,0.000144,0.00012762,0.00012909,22419.5093,2.926271741102
1647302400,2022-03-15 00:00:00,UQC/BTC,0.00014307,0.00015334,0.00013992,0.00014262,18201.4223,2.641781016866
1647216000,2022-03-14 00:00:00,UQC/BTC,0.00013985,0.0001465,0.00013387,0.00014177,5541.2434,0.777690409055
1647129600,2022-03-13 00:00:00,UQC/BTC,0.00013227,0.00014161,0.00012669,0.00013641,10949.4368,1.41316073283
1647043200,2022-03-12 00:00:00,UQC/BTC,0.00014191,0.00014671,0.00013279,0.00013279,10287.8764,1.41009244369
1646956800,2022-03-11 00:00:00,UQC/BTC,0.0001517,0.0001517,0.00014208,0.00014647,1655.1808,0.244969904411
1646870400,2022-03-10 00:00:00,UQC/BTC,0.00014413,0.00015578,0.00014413,0.0001517,2675.47172317,0.4119921302616162
1646784000,2022-03-09 00:00:00,UQC/BTC,0.00014264,0.00014547,0.00013846,0.0001444,3822.8356,0.545909339352
1646697600,2022-03-08 00:00:00,UQC/BTC,0.00014898,0.00015294,0.0001384,0.00014012,5061.6794,0.707043729276
1646611200,2022-03-07 00:00:00,UQC/BTC,0.0001514,0.00015269,0.00013811,0.0001452,3270.5333,0.45824074693
1646524800,2022-03-06 00:00:00,UQC/BTC,0.00015436,0.00015773,0.00014611,0.00015222,444.6213,0.068464563388
1646438400,2022-03-05 00:00:00,UQC/BTC,0.00015593,0.0001577,0.00015345,0.00015479,5742.5987,0.902533247496
1646352000,2022-03-04 00:00:00,UQC/BTC,0.00015478,0.00015613,0.00015293,0.00015593,26988.4501,4.205430058583
1646265600,2022-03-03 00:00:00,UQC/BTC,0.00015383,0.00015521,0.0001504,0.00015468,22543.5361,3.470207619933
1646179200,2022-03-02 00:00:00,UQC/BTC,0.0001689,0.00017386,0.000146,0.0001552,26160.56824615,3.926916872743375
1646092800,2022-03-01 00:00:00,UQC/BTC,0.00016953,0.0001754,0.00016056,0.00016914,24918.14692017,4.1902611137254845
1646006400,2022-02-28 00:00:00,UQC/BTC,0.00018033,0.00018054,0.0001577,0.00016852,6345.18462612,1.058483378731409
1645920000,2022-02-27 00:00:00,UQC/BTC,0.00018612,0.000188,0.00017774,0.00018003,338.974,0.06126219148
1645833600,2022-02-26 00:00:00,UQC/BTC,0.00018974,0.00019075,0.00018556,0.00018805,362.1733,0.068368866143
1645747200,2022-02-25 00:00:00,UQC/BTC,0.00018415,0.00019121,0.00018144,0.00018974,130.7707,0.024347889694
1645660800,2022-02-24 00:00:00,UQC/BTC,0.00019062,0.00019402,0.00018055,0.0001815,277.44190808,0.0516704421448304
1645574400,2022-02-23 00:00:00,UQC/BTC,0.0001987,0.00021176,0.00019062,0.00019224,1994.28210542,0.3952897595480572
1645488000,2022-02-22 00:00:00,UQC/BTC,0.0002045,0.00020606,0.00019663,0.00019843,1684.6957,0.342860470636
1645401600,2022-02-21 00:00:00,UQC/BTC,0.0002018,0.00021055,0.00019926,0.0002045,41297.7628,8.449414346038
1645315200,2022-02-20 00:00:00,UQC/BTC,0.00020715,0.00021048,0.00019716,0.00020694,37873.0775,7.737034941392
1645228800,2022-02-19 00:00:00,UQC/BTC,0.00020634,0.00021357,0.00020075,0.0002072,4287.2724,0.890078052495
1645142400,2022-02-18 00:00:00,UQC/BTC,0.00020065,0.00023098,0.00019964,0.00020684,32278.78308889,6.7160505980358947
1645056000,2022-02-17 00:00:00,UQC/BTC,0.000193,0.00020306,0.00019291,0.00019953,35087.6332,7.005034896365
1644969600,2022-02-16 00:00:00,UQC/BTC,0.00019154,0.00019672,0.00018222,0.00019219,23459.0965,4.478230450974
1644883200,2022-02-15 00:00:00,UQC/BTC,0.00018591,0.0001971,0.00017885,0.00018232,8483.324,1.630467204585
1644796800,2022-02-14 00:00:00,UQC/BTC,0.00018993,0.00019997,0.0001815,0.00018668,823.6927449,0.152325068220355
1644710400,2022-02-13 00:00:00,UQC/BTC,0.00018958,0.00021182,0.00018668,0.00018956,1875.4806,0.364545771717
