https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GRT,Volume USDT
1653955200,2022-05-31 00:00:00,GRT/USDT,0.15684,0.16589,0.14813,0.16368,4641816.38321494,727025.7490175055078
1653868800,2022-05-30 00:00:00,GRT/USDT,0.14236,0.15754,0.14093,0.15684,4741223.42143128,721092.8095125467172
1653782400,2022-05-29 00:00:00,GRT/USDT,0.13736,0.14302,0.13336,0.14243,2617089.05817328,362615.4091019626494
1653696000,2022-05-28 00:00:00,GRT/USDT,0.1362,0.14243,0.13152,0.13756,4201776.52538291,580281.2355546658645
1653609600,2022-05-27 00:00:00,GRT/USDT,0.13807,0.14452,0.13116,0.13611,5736214.00216198,786869.1051197809253
1653523200,2022-05-26 00:00:00,GRT/USDT,0.15125,0.15388,0.1325,0.13766,4008289.45073436,567922.7170055008789
1653436800,2022-05-25 00:00:00,GRT/USDT,0.1549,0.15884,0.148,0.15119,3083010.01294445,468757.0599784489739
1653350400,2022-05-24 00:00:00,GRT/USDT,0.15426,0.16112,0.14412,0.15496,4459473.71745417,684341.2059973429335
1653264000,2022-05-23 00:00:00,GRT/USDT,0.16299,0.18,0.152,0.15471,5936543.29277376,976912.1265873228829
1653177600,2022-05-22 00:00:00,GRT/USDT,0.15789,0.16813,0.15515,0.16299,3056588.08204516,495638.0642350766443
1653091200,2022-05-21 00:00:00,GRT/USDT,0.15125,0.16205,0.1478,0.15811,2783733.34520172,430040.4703939169651
1653004800,2022-05-20 00:00:00,GRT/USDT,0.16097,0.16458,0.14584,0.15089,3960770.52198239,607339.7088812544829
1652918400,2022-05-19 00:00:00,GRT/USDT,0.15764,0.166,0.14809,0.16087,3775555.29344607,596836.7911885587923
1652832000,2022-05-18 00:00:00,GRT/USDT,0.17965,0.18448,0.15647,0.15735,4857356.58863463,821171.7770697511057
1652745600,2022-05-17 00:00:00,GRT/USDT,0.17377,0.19183,0.16784,0.18012,8721592.9212108,1586342.7094424396776
1652659200,2022-05-16 00:00:00,GRT/USDT,0.19954,0.20461,0.1706,0.1739,8382865.56946243,1530587.0101773539675
1652572800,2022-05-15 00:00:00,GRT/USDT,0.19263,0.21,0.18603,0.19969,10516756.89680694,2058044.6912988870885
1652486400,2022-05-14 00:00:00,GRT/USDT,0.14869,0.19565,0.14382,0.19235,11007668.10135904,1837836.8976507886129
1652400000,2022-05-13 00:00:00,GRT/USDT,0.13403,0.16705,0.13266,0.14908,11127172.27127904,1657154.0674389775323
1652313600,2022-05-12 00:00:00,GRT/USDT,0.15229,0.16415,0.1181,0.13417,8483940.55439447,1156599.1746343462934
1652227200,2022-05-11 00:00:00,GRT/USDT,0.2459,0.25632,0.1424,0.15143,21579641.04973309,4316148.9671165356451
1652140800,2022-05-10 00:00:00,GRT/USDT,0.23802,0.26949,0.22608,0.2459,9698101.16812222,2406206.0576859816026
1652054400,2022-05-09 00:00:00,GRT/USDT,0.30014,0.30671,0.2331,0.2384,6784998.40539851,1800060.1200936208277
1651968000,2022-05-08 00:00:00,GRT/USDT,0.29222,0.31125,0.28273,0.29939,4130418.01081059,1230097.2123299785146
1651881600,2022-05-07 00:00:00,GRT/USDT,0.29537,0.30456,0.28708,0.29249,1738734.04902739,515354.2589858130278
1651795200,2022-05-06 00:00:00,GRT/USDT,0.30118,0.3015,0.28008,0.29537,2074573.50830826,603671.1744059020436
1651708800,2022-05-05 00:00:00,GRT/USDT,0.34407,0.34593,0.28503,0.30162,4537476.33351969,1428882.8266645891064
1651622400,2022-05-04 00:00:00,GRT/USDT,0.31885,0.34753,0.31076,0.34384,4876236.40148668,1589364.4966657919694
1651536000,2022-05-03 00:00:00,GRT/USDT,0.30732,0.33829,0.30314,0.31929,4056528.09265629,1299437.3593886173841
1651449600,2022-05-02 00:00:00,GRT/USDT,0.31576,0.3204,0.29747,0.3074,1761596.93670634,543683.6924402989676
1651363200,2022-05-01 00:00:00,GRT/USDT,0.30664,0.32561,0.30019,0.31574,3101265.96908842,973007.6947892822494
1651276800,2022-04-30 00:00:00,GRT/USDT,0.34932,0.3599,0.28999,0.30652,4639867.96221607,1535186.4876699149902
1651190400,2022-04-29 00:00:00,GRT/USDT,0.35848,0.36198,0.33644,0.35018,5014263.2241871,1747866.8504849819464
1651104000,2022-04-28 00:00:00,GRT/USDT,0.36739,0.41045,0.35656,0.35886,10106295.42846046,3862792.1496274518054
1651017600,2022-04-27 00:00:00,GRT/USDT,0.33736,0.37273,0.3326,0.36718,7162950.02378319,2509551.5909360118041
1650931200,2022-04-26 00:00:00,GRT/USDT,0.36032,0.40431,0.33534,0.33726,9702762.66328483,3658123.703535699467
1650844800,2022-04-25 00:00:00,GRT/USDT,0.35688,0.36025,0.32511,0.36025,3007273.49675741,1023785.7193429729668
1650758400,2022-04-24 00:00:00,GRT/USDT,0.35413,0.36288,0.34607,0.35702,1526855.35833012,544180.5972906303414
1650672000,2022-04-23 00:00:00,GRT/USDT,0.35347,0.35903,0.3433,0.35382,1298879.61341045,459596.2248393580832
1650585600,2022-04-22 00:00:00,GRT/USDT,0.35418,0.36698,0.34785,0.35344,1762516.35776247,630258.5067078175828
1650499200,2022-04-21 00:00:00,GRT/USDT,0.36272,0.39546,0.34757,0.35459,5889312.97924558,2204709.3749943258572
1650412800,2022-04-20 00:00:00,GRT/USDT,0.36163,0.38102,0.35418,0.36291,4850919.51505996,1782439.4899042128951
1650326400,2022-04-19 00:00:00,GRT/USDT,0.3623,0.37013,0.35638,0.36163,2116098.34863911,767395.6926209267673
1650240000,2022-04-18 00:00:00,GRT/USDT,0.34874,0.36239,0.33,0.36205,2651067.77221153,916698.3309214023014
1650153600,2022-04-17 00:00:00,GRT/USDT,0.36246,0.37037,0.34602,0.34874,1382676.51442937,498889.8266432256677
1650067200,2022-04-16 00:00:00,GRT/USDT,0.36857,0.37143,0.35583,0.36212,770875.60208354,280565.0941691858145
1649980800,2022-04-15 00:00:00,GRT/USDT,0.36315,0.37162,0.35775,0.36881,1392984.60827409,508968.8835138129971
1649894400,2022-04-14 00:00:00,GRT/USDT,0.38312,0.39,0.35638,0.36301,1899784.34399078,706586.6629508668003
1649808000,2022-04-13 00:00:00,GRT/USDT,0.37303,0.38789,0.36149,0.38411,3084052.29914233,1161602.9991303070924
1649721600,2022-04-12 00:00:00,GRT/USDT,0.34859,0.37509,0.34624,0.37244,2910747.61557061,1060096.5888051528048
1649635200,2022-04-11 00:00:00,GRT/USDT,0.38381,0.3862,0.34173,0.34855,3731711.43824712,1365305.3495476570887
1649548800,2022-04-10 00:00:00,GRT/USDT,0.40556,0.40952,0.38248,0.38412,2732934.81187077,1087582.2647623580517
1649462400,2022-04-09 00:00:00,GRT/USDT,0.39404,0.4088,0.38955,0.40568,2208127.8837439,880342.0547273215058
1649376000,2022-04-08 00:00:00,GRT/USDT,0.43084,0.43272,0.38744,0.3948,7643042.4018775,3114748.3937497485017
1649289600,2022-04-07 00:00:00,GRT/USDT,0.41214,0.43523,0.4066,0.43092,4102050.92230541,1735099.6435737068616
1649203200,2022-04-06 00:00:00,GRT/USDT,0.459,0.46341,0.40933,0.41224,6785901.97404117,2964622.4265445774417
1649116800,2022-04-05 00:00:00,GRT/USDT,0.49249,0.50022,0.45715,0.4597,3971098.11136543,1913083.3366414138399
1649030400,2022-04-04 00:00:00,GRT/USDT,0.51711,0.51757,0.46665,0.49248,5751377.08925384,2834216.725040912816
1648944000,2022-04-03 00:00:00,GRT/USDT,0.51863,0.53263,0.4935,0.5172,7759338.71646245,3997846.3687979525601
1648857600,2022-04-02 00:00:00,GRT/USDT,0.48446,0.55023,0.4809,0.51898,13591257.88471428,7033415.2005668776625
1648771200,2022-04-01 00:00:00,GRT/USDT,0.46958,0.49535,0.43508,0.48524,7602765.72099482,3555443.9877363166922
1648684800,2022-03-31 00:00:00,GRT/USDT,0.48231,0.52728,0.46108,0.46958,10362575.96302701,5132192.2476352263842
1648598400,2022-03-30 00:00:00,GRT/USDT,0.48793,0.49976,0.45672,0.48226,10550547.81457652,5090300.9979753357165
1648512000,2022-03-29 00:00:00,GRT/USDT,0.43327,0.495,0.43101,0.48796,7484960.06007716,3508564.4725955908075
1648425600,2022-03-28 00:00:00,GRT/USDT,0.43154,0.48839,0.42423,0.43323,11073760.91397693,5080090.9161802267014
1648339200,2022-03-27 00:00:00,GRT/USDT,0.4107,0.43146,0.40572,0.43109,3483066.32472988,1458001.023827468305
1648252800,2022-03-26 00:00:00,GRT/USDT,0.40941,0.4175,0.40494,0.41066,2998892.83421706,1234786.4287141987398
1648166400,2022-03-25 00:00:00,GRT/USDT,0.44012,0.45164,0.40088,0.40926,5557662.99384037,2378320.622136796253
1648080000,2022-03-24 00:00:00,GRT/USDT,0.42476,0.44143,0.4104,0.43985,4779360.78754332,2038130.5876091776751
1647993600,2022-03-23 00:00:00,GRT/USDT,0.41069,0.43282,0.4,0.42455,3780523.3570076,1582645.7585564432127
1647907200,2022-03-22 00:00:00,GRT/USDT,0.41179,0.42473,0.404,0.41058,5131196.12440296,2126102.534580239287
1647820800,2022-03-21 00:00:00,GRT/USDT,0.39017,0.42336,0.37971,0.4118,5460927.60709965,2217033.3069727739372
1647734400,2022-03-20 00:00:00,GRT/USDT,0.41064,0.4208,0.3879,0.38948,4057124.848413,1643390.1669611077191
1647648000,2022-03-19 00:00:00,GRT/USDT,0.41037,0.42826,0.40543,0.41057,6499870.9650318,2701348.7853741627128
1647561600,2022-03-18 00:00:00,GRT/USDT,0.40939,0.42885,0.39711,0.41025,5860281.36959769,2418310.8774726380224
1647475200,2022-03-17 00:00:00,GRT/USDT,0.45441,0.45441,0.40136,0.4092,8265064.78409867,3441358.8857470911492
1647388800,2022-03-16 00:00:00,GRT/USDT,0.42622,0.46102,0.41197,0.45468,17209801.60682778,7468642.3555789994575
1647302400,2022-03-15 00:00:00,GRT/USDT,0.36568,0.43482,0.35191,0.42536,13077626.9102656,5264550.4308713914798
1647216000,2022-03-14 00:00:00,GRT/USDT,0.33385,0.37706,0.325,0.36584,4512909.48139216,1598212.2140482988137
1647129600,2022-03-13 00:00:00,GRT/USDT,0.31847,0.3595,0.31625,0.33391,4436841.01875767,1525623.2331751922322
1647043200,2022-03-12 00:00:00,GRT/USDT,0.31896,0.32838,0.31782,0.31842,960168.34215314,310800.268817007052
1646956800,2022-03-11 00:00:00,GRT/USDT,0.32539,0.33949,0.31583,0.31918,2215004.43465731,725903.1596730058675
1646870400,2022-03-10 00:00:00,GRT/USDT,0.34628,0.34738,0.31695,0.32587,2082074.56856057,678504.3439391072015
1646784000,2022-03-09 00:00:00,GRT/USDT,0.33543,0.36476,0.33516,0.34656,2093719.13794702,732713.6498689858943
1646697600,2022-03-08 00:00:00,GRT/USDT,0.32949,0.36126,0.32855,0.33589,2088192.63405628,720534.3102162988904
1646611200,2022-03-07 00:00:00,GRT/USDT,0.32933,0.34418,0.31463,0.3295,1437632.0698957,473943.2000875072502
1646524800,2022-03-06 00:00:00,GRT/USDT,0.3461,0.35178,0.3284,0.32905,1237529.83207154,421966.73231515888
1646438400,2022-03-05 00:00:00,GRT/USDT,0.33944,0.34738,0.328,0.34667,1233102.89157237,419132.327490690299
1646352000,2022-03-04 00:00:00,GRT/USDT,0.36439,0.36575,0.33376,0.33894,1443982.58740967,505049.3980454005858
1646265600,2022-03-03 00:00:00,GRT/USDT,0.37454,0.37744,0.35307,0.36445,1638843.30055577,596321.5606163586531
1646179200,2022-03-02 00:00:00,GRT/USDT,0.37568,0.39489,0.36328,0.37425,2924973.70870435,1104181.2994382025191
1646092800,2022-03-01 00:00:00,GRT/USDT,0.3777,0.38934,0.36513,0.37557,1964449.71557478,738362.4005305073175
1646006400,2022-02-28 00:00:00,GRT/USDT,0.33642,0.3776,0.3265,0.3772,2972923.10680058,1046097.8295192755061
1645920000,2022-02-27 00:00:00,GRT/USDT,0.34784,0.36766,0.3282,0.33662,3974293.10393375,1368755.5777799801772
1645833600,2022-02-26 00:00:00,GRT/USDT,0.36049,0.37292,0.34265,0.34805,2749890.24876101,972148.5738303221744
1645747200,2022-02-25 00:00:00,GRT/USDT,0.36142,0.37,0.34,0.36074,2329761.72421945,831062.711702532208
1645660800,2022-02-24 00:00:00,GRT/USDT,0.3531,0.36268,0.30224,0.36142,3898270.60491204,1283391.5950440218572
1645574400,2022-02-23 00:00:00,GRT/USDT,0.38282,0.39365,0.35261,0.35264,2590267.19571572,976994.2871415286487
1645488000,2022-02-22 00:00:00,GRT/USDT,0.35785,0.38524,0.34745,0.38216,1952702.81267313,718918.1330707340243
1645401600,2022-02-21 00:00:00,GRT/USDT,0.39136,0.42352,0.35487,0.35714,2727461.77466177,1073015.0201386743998
1645315200,2022-02-20 00:00:00,GRT/USDT,0.41698,0.41744,0.37588,0.3915,1745587.6375874,686299.9405429975691
1645228800,2022-02-19 00:00:00,GRT/USDT,0.41216,0.4254,0.39833,0.4171,1300294.8717031,538806.630246840331
1645142400,2022-02-18 00:00:00,GRT/USDT,0.43647,0.44977,0.40854,0.41215,2131577.77827203,916897.5192675820488
1645056000,2022-02-17 00:00:00,GRT/USDT,0.48692,0.48885,0.43072,0.43761,3282596.83385088,1512168.3002011790153
1644969600,2022-02-16 00:00:00,GRT/USDT,0.49314,0.51201,0.47101,0.48696,5967877.61143976,2926005.2076210063825
1644883200,2022-02-15 00:00:00,GRT/USDT,0.40438,0.50889,0.40438,0.49314,4933057.13751361,2284426.411041025576
1644796800,2022-02-14 00:00:00,GRT/USDT,0.40566,0.40766,0.38583,0.40417,1233383.52133404,489356.3065778617054
1644710400,2022-02-13 00:00:00,GRT/USDT,0.41856,0.42423,0.39718,0.40566,934785.14239748,385029.5108533344762
1644624000,2022-02-12 00:00:00,GRT/USDT,0.41747,0.42936,0.40352,0.41845,1471140.91906723,614177.1404054948319
1644537600,2022-02-11 00:00:00,GRT/USDT,0.46075,0.467,0.4116,0.41727,1586764.39815074,700616.5316538475666
