https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZRX,Volume EUR
1663365600,2022-09-16 22:00:00,ZRX/EUR,0.27949,0.27949,0.27949,0.27949,0.00000000,0.0
1663362000,2022-09-16 21:00:00,ZRX/EUR,0.27949,0.27949,0.27949,0.27949,0.00000000,0.0
1663358400,2022-09-16 20:00:00,ZRX/EUR,0.27949,0.27949,0.27949,0.27949,0.00000000,0.0
1663354800,2022-09-16 19:00:00,ZRX/EUR,0.27949,0.27949,0.27949,0.27949,0.00000000,0.0
1663351200,2022-09-16 18:00:00,ZRX/EUR,0.27949,0.27949,0.27949,0.27949,121.78523077,34.0377541479073
1663347600,2022-09-16 17:00:00,ZRX/EUR,0.27777,0.27777,0.27777,0.27777,0.00000000,0.0
1663344000,2022-09-16 16:00:00,ZRX/EUR,0.27777,0.27777,0.27777,0.27777,100.00000000,27.777
1663340400,2022-09-16 15:00:00,ZRX/EUR,0.28299,0.28299,0.28161,0.28261,703.55106198,198.83056562616778
1663336800,2022-09-16 14:00:00,ZRX/EUR,0.28346,0.28346,0.28346,0.28346,110.14529000,31.2217839034
1663333200,2022-09-16 13:00:00,ZRX/EUR,0.28130,0.28130,0.27986,0.27986,934.16666174,261.4358819545564
1663329600,2022-09-16 12:00:00,ZRX/EUR,0.28535,0.28535,0.28535,0.28535,118.67720343,33.8645399987505
1663326000,2022-09-16 11:00:00,ZRX/EUR,0.28361,0.28361,0.28361,0.28361,0.00000000,0.0
1663322400,2022-09-16 10:00:00,ZRX/EUR,0.28361,0.28361,0.28361,0.28361,0.00000000,0.0
1663318800,2022-09-16 09:00:00,ZRX/EUR,0.28361,0.28361,0.28361,0.28361,0.00000000,0.0
1663315200,2022-09-16 08:00:00,ZRX/EUR,0.28361,0.28361,0.28361,0.28361,0.00000000,0.0
1663311600,2022-09-16 07:00:00,ZRX/EUR,0.28361,0.28361,0.28361,0.28361,0.00000000,0.0
1663308000,2022-09-16 06:00:00,ZRX/EUR,0.28361,0.28361,0.28361,0.28361,0.00000000,0.0
1663304400,2022-09-16 05:00:00,ZRX/EUR,0.28361,0.28361,0.28361,0.28361,0.00000000,0.0
1663300800,2022-09-16 04:00:00,ZRX/EUR,0.28361,0.28361,0.28361,0.28361,0.00000000,0.0
1663297200,2022-09-16 03:00:00,ZRX/EUR,0.28361,0.28361,0.28361,0.28361,0.00000000,0.0
1663293600,2022-09-16 02:00:00,ZRX/EUR,0.28361,0.28361,0.28361,0.28361,0.00000000,0.0
1663290000,2022-09-16 01:00:00,ZRX/EUR,0.28361,0.28361,0.28361,0.28361,0.00000000,0.0
1663286400,2022-09-16 00:00:00,ZRX/EUR,0.28361,0.28361,0.28361,0.28361,0.00000000,0.0
1663282800,2022-09-15 23:00:00,ZRX/EUR,0.28361,0.28361,0.28361,0.28361,0.00000000,0.0
1663279200,2022-09-15 22:00:00,ZRX/EUR,0.28361,0.28361,0.28361,0.28361,1000.00000000,283.60999999999996
1663275600,2022-09-15 21:00:00,ZRX/EUR,0.28372,0.28372,0.28372,0.28372,0.00000000,0.0
1663272000,2022-09-15 20:00:00,ZRX/EUR,0.28372,0.28372,0.28372,0.28372,681.11874383,193.2470099994476
1663268400,2022-09-15 19:00:00,ZRX/EUR,0.28479,0.28479,0.28479,0.28479,0.00000000,0.0
1663264800,2022-09-15 18:00:00,ZRX/EUR,0.28479,0.28479,0.28479,0.28479,0.00000000,0.0
1663261200,2022-09-15 17:00:00,ZRX/EUR,0.28479,0.28479,0.28479,0.28479,240.00000000,68.3496
1663257600,2022-09-15 16:00:00,ZRX/EUR,0.28206,0.28206,0.28206,0.28206,5549.09309287,1565.177197774912
1663254000,2022-09-15 15:00:00,ZRX/EUR,0.28111,0.28111,0.28011,0.28011,200.00000000,56.022000000000006
1663250400,2022-09-15 14:00:00,ZRX/EUR,0.28277,0.28277,0.28277,0.28277,100.00000000,28.277
1663246800,2022-09-15 13:00:00,ZRX/EUR,0.28792,0.28792,0.28792,0.28792,305.03799258,87.8265388236336
1663243200,2022-09-15 12:00:00,ZRX/EUR,0.28881,0.28881,0.28881,0.28881,0.00000000,0.0
1663239600,2022-09-15 11:00:00,ZRX/EUR,0.28881,0.28881,0.28881,0.28881,172.43447249,49.8007999998369
1663236000,2022-09-15 10:00:00,ZRX/EUR,0.28718,0.28718,0.28710,0.28710,4350.00000000,1248.885
1663232400,2022-09-15 09:00:00,ZRX/EUR,0.28777,0.28777,0.28777,0.28777,0.00000000,0.0
1663228800,2022-09-15 08:00:00,ZRX/EUR,0.29010,0.29010,0.28777,0.28777,200.00000000,57.554
1663225200,2022-09-15 07:00:00,ZRX/EUR,0.29399,0.29489,0.29399,0.29489,200.00000000,58.977999999999994
1663221600,2022-09-15 06:00:00,ZRX/EUR,0.28589,0.28779,0.28589,0.28779,183.96586099,52.9435351343121
1663218000,2022-09-15 05:00:00,ZRX/EUR,0.28501,0.28501,0.28501,0.28501,0.00000000,0.0
1663214400,2022-09-15 04:00:00,ZRX/EUR,0.28501,0.28501,0.28501,0.28501,0.00000000,0.0
1663210800,2022-09-15 03:00:00,ZRX/EUR,0.28501,0.28501,0.28501,0.28501,100.00000000,28.500999999999998
1663207200,2022-09-15 02:00:00,ZRX/EUR,0.29011,0.29011,0.29011,0.29011,0.00000000,0.0
1663203600,2022-09-15 01:00:00,ZRX/EUR,0.29011,0.29011,0.29011,0.29011,0.00000000,0.0
1663200000,2022-09-15 00:00:00,ZRX/EUR,0.29011,0.29011,0.29011,0.29011,100.00000000,29.011
1663196400,2022-09-14 23:00:00,ZRX/EUR,0.29400,0.29400,0.29400,0.29400,0.00000000,0.0
1663192800,2022-09-14 22:00:00,ZRX/EUR,0.29400,0.29400,0.29400,0.29400,100.00000000,29.4
1663189200,2022-09-14 21:00:00,ZRX/EUR,0.29300,0.29300,0.29300,0.29300,101.26142405,29.66959724665
1663185600,2022-09-14 20:00:00,ZRX/EUR,0.28641,0.28641,0.28641,0.28641,0.00000000,0.0
1663182000,2022-09-14 19:00:00,ZRX/EUR,0.28641,0.28641,0.28641,0.28641,0.00000000,0.0
1663178400,2022-09-14 18:00:00,ZRX/EUR,0.28975,0.28975,0.28571,0.28641,1788.56808325,512.2637847236325
1663174800,2022-09-14 17:00:00,ZRX/EUR,0.29231,0.29231,0.29231,0.29231,0.00000000,0.0
1663171200,2022-09-14 16:00:00,ZRX/EUR,0.29231,0.29231,0.29231,0.29231,0.00000000,0.0
1663167600,2022-09-14 15:00:00,ZRX/EUR,0.29231,0.29231,0.29231,0.29231,0.00000000,0.0
1663164000,2022-09-14 14:00:00,ZRX/EUR,0.29231,0.29231,0.29231,0.29231,0.00000000,0.0
1663160400,2022-09-14 13:00:00,ZRX/EUR,0.29180,0.29231,0.29173,0.29231,2994.68852119,875.3774016290489
1663156800,2022-09-14 12:00:00,ZRX/EUR,0.29338,0.29338,0.29240,0.29256,6796.88182043,1988.4957453850006
1663153200,2022-09-14 11:00:00,ZRX/EUR,0.29078,0.29078,0.29078,0.29078,0.00000000,0.0
1663149600,2022-09-14 10:00:00,ZRX/EUR,0.29078,0.29078,0.29078,0.29078,2800.00000000,814.184
1663146000,2022-09-14 09:00:00,ZRX/EUR,0.29115,0.29115,0.29070,0.29070,552.88973940,160.72504724358004
1663142400,2022-09-14 08:00:00,ZRX/EUR,0.28823,0.29197,0.28781,0.29197,321.50518837,93.8698698483889
1663138800,2022-09-14 07:00:00,ZRX/EUR,0.29205,0.29205,0.29205,0.29205,0.00000000,0.0
1663135200,2022-09-14 06:00:00,ZRX/EUR,0.29205,0.29205,0.29205,0.29205,220.03075202,64.259981127441
1663131600,2022-09-14 05:00:00,ZRX/EUR,0.29455,0.29455,0.29455,0.29455,339.50093362,99.999999997771
1663128000,2022-09-14 04:00:00,ZRX/EUR,0.29500,0.29500,0.29500,0.29500,0.00000000,0.0
1663124400,2022-09-14 03:00:00,ZRX/EUR,0.29500,0.29500,0.29500,0.29500,877.83050847,258.95999999865
1663120800,2022-09-14 02:00:00,ZRX/EUR,0.29372,0.29372,0.29372,0.29372,0.00000000,0.0
1663117200,2022-09-14 01:00:00,ZRX/EUR,0.29372,0.29372,0.29372,0.29372,0.00000000,0.0
1663113600,2022-09-14 00:00:00,ZRX/EUR,0.29372,0.29372,0.29372,0.29372,0.00000000,0.0
1663110000,2022-09-13 23:00:00,ZRX/EUR,0.29372,0.29372,0.29372,0.29372,0.00000000,0.0
1663106400,2022-09-13 22:00:00,ZRX/EUR,0.29372,0.29372,0.29372,0.29372,94.48562150,27.752316746979997
1663102800,2022-09-13 21:00:00,ZRX/EUR,0.29699,0.29699,0.29699,0.29699,0.00000000,0.0
1663099200,2022-09-13 20:00:00,ZRX/EUR,0.29699,0.29699,0.29699,0.29699,108.40577043,32.1954297600057
1663095600,2022-09-13 19:00:00,ZRX/EUR,0.29276,0.29408,0.29000,0.29408,1049.08083294,308.5136913509952
1663092000,2022-09-13 18:00:00,ZRX/EUR,0.29726,0.29726,0.29712,0.29712,1251.22088250,371.7627486084
1663088400,2022-09-13 17:00:00,ZRX/EUR,0.29772,0.29772,0.29772,0.29772,0.00000000,0.0
1663084800,2022-09-13 16:00:00,ZRX/EUR,0.29772,0.29772,0.29772,0.29772,0.00000000,0.0
1663081200,2022-09-13 15:00:00,ZRX/EUR,0.29772,0.29772,0.29772,0.29772,312.60153835,93.067729997562
1663077600,2022-09-13 14:00:00,ZRX/EUR,0.29960,0.30025,0.29960,0.30025,1080.75945109,324.49802518977253
1663074000,2022-09-13 13:00:00,ZRX/EUR,0.29879,0.30047,0.29850,0.30004,15098.85555999,4530.260622219399
1663070400,2022-09-13 12:00:00,ZRX/EUR,0.31656,0.31677,0.29678,0.29678,10497.40600019,3115.420152736388
1663066800,2022-09-13 11:00:00,ZRX/EUR,0.32247,0.32247,0.32247,0.32247,0.00000000,0.0
1663063200,2022-09-13 10:00:00,ZRX/EUR,0.32247,0.32247,0.32247,0.32247,0.00000000,0.0
1663059600,2022-09-13 09:00:00,ZRX/EUR,0.32073,0.32247,0.32065,0.32247,1066.25747655,343.8360484630785
1663056000,2022-09-13 08:00:00,ZRX/EUR,0.32372,0.32415,0.32372,0.32415,301.58265284,97.75801691808599
1663052400,2022-09-13 07:00:00,ZRX/EUR,0.32400,0.32490,0.32400,0.32490,223.68914157,72.676602096093
1663048800,2022-09-13 06:00:00,ZRX/EUR,0.31939,0.31939,0.31939,0.31939,0.00000000,0.0
1663045200,2022-09-13 05:00:00,ZRX/EUR,0.31939,0.31939,0.31939,0.31939,98.07366726,31.323748586171398
1663041600,2022-09-13 04:00:00,ZRX/EUR,0.31900,0.31900,0.31900,0.31900,0.00000000,0.0
1663038000,2022-09-13 03:00:00,ZRX/EUR,0.31900,0.31900,0.31900,0.31900,0.00000000,0.0
1663034400,2022-09-13 02:00:00,ZRX/EUR,0.31400,0.31900,0.31400,0.31900,302.36476895,96.45436129504999
1663030800,2022-09-13 01:00:00,ZRX/EUR,0.30917,0.30917,0.30917,0.30917,35.57913122,10.9999999992874
1663027200,2022-09-13 00:00:00,ZRX/EUR,0.31026,0.31026,0.30926,0.30926,1666.79154910,515.471954474666
1663023600,2022-09-12 23:00:00,ZRX/EUR,0.31794,0.31794,0.31794,0.31794,0.00000000,0.0
1663020000,2022-09-12 22:00:00,ZRX/EUR,0.31794,0.31794,0.31794,0.31794,0.00000000,0.0
1663016400,2022-09-12 21:00:00,ZRX/EUR,0.31794,0.31794,0.31794,0.31794,0.00000000,0.0
1663012800,2022-09-12 20:00:00,ZRX/EUR,0.31700,0.31840,0.31700,0.31794,1757.94421962,558.9207851859828
1663009200,2022-09-12 19:00:00,ZRX/EUR,0.31540,0.31631,0.31540,0.31631,583.79051196,184.65877683806758
1663005600,2022-09-12 18:00:00,ZRX/EUR,0.31520,0.31520,0.31326,0.31326,421.53948059,132.0514576896234
1663002000,2022-09-12 17:00:00,ZRX/EUR,0.31440,0.31440,0.31440,0.31440,100.00000000,31.44
1662998400,2022-09-12 16:00:00,ZRX/EUR,0.31011,0.31011,0.31011,0.31011,286.76313053,88.9281144086583
1662994800,2022-09-12 15:00:00,ZRX/EUR,0.31777,0.31777,0.31501,0.31501,214.82852777,67.6731345328277
1662991200,2022-09-12 14:00:00,ZRX/EUR,0.32183,0.32183,0.32183,0.32183,229.92107128,73.9954983700424
1662987600,2022-09-12 13:00:00,ZRX/EUR,0.32290,0.32290,0.32290,0.32290,112.87147276,36.446198554204
1662984000,2022-09-12 12:00:00,ZRX/EUR,0.32011,0.32011,0.32001,0.32001,367.82914170,117.709003635417
1662980400,2022-09-12 11:00:00,ZRX/EUR,0.32700,0.32716,0.32447,0.32484,4613.50232109,1498.6500939828757
1662976800,2022-09-12 10:00:00,ZRX/EUR,0.32300,0.32490,0.32300,0.32490,2190.32919869,711.637956654381
1662973200,2022-09-12 09:00:00,ZRX/EUR,0.31900,0.32300,0.31900,0.32154,454.50119167,146.1403131695718
1662969600,2022-09-12 08:00:00,ZRX/EUR,0.31566,0.31830,0.31566,0.31830,755.22784527,240.38902314944102
1662966000,2022-09-12 07:00:00,ZRX/EUR,0.30899,0.30899,0.30899,0.30899,0.00000000,0.0
1662962400,2022-09-12 06:00:00,ZRX/EUR,0.30899,0.30899,0.30899,0.30899,0.00000000,0.0
1662958800,2022-09-12 05:00:00,ZRX/EUR,0.30899,0.30899,0.30899,0.30899,0.00000000,0.0
1662955200,2022-09-12 04:00:00,ZRX/EUR,0.30899,0.30899,0.30899,0.30899,0.00000000,0.0
1662951600,2022-09-12 03:00:00,ZRX/EUR,0.30899,0.30899,0.30899,0.30899,0.00000000,0.0
1662948000,2022-09-12 02:00:00,ZRX/EUR,0.30899,0.30899,0.30899,0.30899,0.00000000,0.0
1662944400,2022-09-12 01:00:00,ZRX/EUR,0.30899,0.30899,0.30899,0.30899,0.00000000,0.0
1662940800,2022-09-12 00:00:00,ZRX/EUR,0.30899,0.30899,0.30899,0.30899,0.00000000,0.0
1662937200,2022-09-11 23:00:00,ZRX/EUR,0.30899,0.30899,0.30899,0.30899,0.00000000,0.0
1662933600,2022-09-11 22:00:00,ZRX/EUR,0.30899,0.30899,0.30899,0.30899,104.27981779,32.221420898932095
1662930000,2022-09-11 21:00:00,ZRX/EUR,0.30501,0.30501,0.30501,0.30501,104.27981779,31.8063872241279
1662926400,2022-09-11 20:00:00,ZRX/EUR,0.31765,0.31765,0.31765,0.31765,0.00000000,0.0
1662922800,2022-09-11 19:00:00,ZRX/EUR,0.31765,0.31765,0.31765,0.31765,0.00000000,0.0
1662919200,2022-09-11 18:00:00,ZRX/EUR,0.31765,0.31765,0.31765,0.31765,0.00000000,0.0
1662915600,2022-09-11 17:00:00,ZRX/EUR,0.31676,0.31765,0.31676,0.31765,40.00000001,12.7060000031765
1662912000,2022-09-11 16:00:00,ZRX/EUR,0.31700,0.31765,0.31700,0.31765,920.32677481,292.3418000183965
1662908400,2022-09-11 15:00:00,ZRX/EUR,0.31459,0.31459,0.31459,0.31459,120.38529412,37.8720096772108
1662904800,2022-09-11 14:00:00,ZRX/EUR,0.31448,0.31448,0.31448,0.31448,953.95573645,299.999999998796
1662901200,2022-09-11 13:00:00,ZRX/EUR,0.31159,0.31159,0.31159,0.31159,89.23496703,27.8047233768777
1662897600,2022-09-11 12:00:00,ZRX/EUR,0.30800,0.30800,0.30800,0.30800,0.00000000,0.0
1662894000,2022-09-11 11:00:00,ZRX/EUR,0.30767,0.30800,0.30767,0.30800,330.47420938,101.78605648903999
1662890400,2022-09-11 10:00:00,ZRX/EUR,0.30694,0.30694,0.30694,0.30694,0.00000000,0.0
1662886800,2022-09-11 09:00:00,ZRX/EUR,0.30694,0.30694,0.30694,0.30694,90.19574201,27.6846810525494
1662883200,2022-09-11 08:00:00,ZRX/EUR,0.30798,0.30798,0.30798,0.30798,50.23028022,15.469921702155599
1662879600,2022-09-11 07:00:00,ZRX/EUR,0.30611,0.30779,0.30611,0.30779,123.23235598,37.9296868470842
1662876000,2022-09-11 06:00:00,ZRX/EUR,0.30211,0.30507,0.30211,0.30507,476.75652340,145.444112593638
1662872400,2022-09-11 05:00:00,ZRX/EUR,0.30770,0.30770,0.30770,0.30770,0.00000000,0.0
1662868800,2022-09-11 04:00:00,ZRX/EUR,0.30770,0.30770,0.30770,0.30770,0.00000000,0.0
1662865200,2022-09-11 03:00:00,ZRX/EUR,0.30770,0.30770,0.30770,0.30770,75.23514530,23.149854208809998
1662861600,2022-09-11 02:00:00,ZRX/EUR,0.30878,0.30878,0.30878,0.30878,0.00000000,0.0
1662858000,2022-09-11 01:00:00,ZRX/EUR,0.30878,0.30878,0.30878,0.30878,0.00000000,0.0
1662854400,2022-09-11 00:00:00,ZRX/EUR,0.30878,0.30878,0.30878,0.30878,0.00000000,0.0
1662850800,2022-09-10 23:00:00,ZRX/EUR,0.30878,0.30878,0.30878,0.30878,0.00000000,0.0
1662847200,2022-09-10 22:00:00,ZRX/EUR,0.30878,0.30878,0.30878,0.30878,134.16169938,41.4264495345564
1662843600,2022-09-10 21:00:00,ZRX/EUR,0.30990,0.30990,0.30990,0.30990,100.00000000,30.990000000000002
1662840000,2022-09-10 20:00:00,ZRX/EUR,0.30628,0.30628,0.30628,0.30628,0.00000000,0.0
1662836400,2022-09-10 19:00:00,ZRX/EUR,0.30646,0.30646,0.30628,0.30628,321.70162866,98.53077482598479
1662832800,2022-09-10 18:00:00,ZRX/EUR,0.30715,0.30715,0.30647,0.30647,236.75470892,72.55821564271241
1662829200,2022-09-10 17:00:00,ZRX/EUR,0.30622,0.30622,0.30622,0.30622,114.19076857,34.9674971515054
1662825600,2022-09-10 16:00:00,ZRX/EUR,0.30511,0.30511,0.30511,0.30511,100.00000000,30.511
1662822000,2022-09-10 15:00:00,ZRX/EUR,0.30694,0.30710,0.30694,0.30710,574.16372438,176.325679757098
1662818400,2022-09-10 14:00:00,ZRX/EUR,0.30553,0.30553,0.30553,0.30553,0.00000000,0.0
1662814800,2022-09-10 13:00:00,ZRX/EUR,0.30755,0.30755,0.30553,0.30553,1776.00205400,542.62190755862
1662811200,2022-09-10 12:00:00,ZRX/EUR,0.30802,0.30802,0.30591,0.30591,149.00248500,45.58135018635001
1662807600,2022-09-10 11:00:00,ZRX/EUR,0.30861,0.30861,0.30861,0.30861,0.00000000,0.0
1662804000,2022-09-10 10:00:00,ZRX/EUR,0.30860,0.30861,0.30860,0.30861,391.03364588,120.6768934550268
1662800400,2022-09-10 09:00:00,ZRX/EUR,0.30758,0.30842,0.30758,0.30842,141.34620288,43.5939958922496
1662796800,2022-09-10 08:00:00,ZRX/EUR,0.30999,0.30999,0.30999,0.30999,40.00000000,12.3996
1662793200,2022-09-10 07:00:00,ZRX/EUR,0.31333,0.31333,0.31333,0.31333,1313.83055159,411.66252672969466
1662789600,2022-09-10 06:00:00,ZRX/EUR,0.31390,0.31390,0.31390,0.31390,606.67848193,190.436375477827
1662786000,2022-09-10 05:00:00,ZRX/EUR,0.30593,0.30593,0.30593,0.30593,40.00000000,12.2372
1662782400,2022-09-10 04:00:00,ZRX/EUR,0.31476,0.31476,0.31476,0.31476,0.00000000,0.0
1662778800,2022-09-10 03:00:00,ZRX/EUR,0.31476,0.31476,0.31476,0.31476,0.00000000,0.0
1662775200,2022-09-10 02:00:00,ZRX/EUR,0.31476,0.31476,0.31476,0.31476,0.00000000,0.0
1662771600,2022-09-10 01:00:00,ZRX/EUR,0.31476,0.31476,0.31476,0.31476,157.64331210,49.619808916596
1662768000,2022-09-10 00:00:00,ZRX/EUR,0.31072,0.31072,0.31072,0.31072,0.00000000,0.0
1662764400,2022-09-09 23:00:00,ZRX/EUR,0.31072,0.31072,0.31072,0.31072,368.30500709,114.4397318030048
1662760800,2022-09-09 22:00:00,ZRX/EUR,0.30967,0.30967,0.30967,0.30967,0.00000000,0.0
1662757200,2022-09-09 21:00:00,ZRX/EUR,0.30967,0.30967,0.30967,0.30967,0.00000000,0.0
1662753600,2022-09-09 20:00:00,ZRX/EUR,0.30967,0.30967,0.30967,0.30967,34.63984241,10.7269199991047
1662750000,2022-09-09 19:00:00,ZRX/EUR,0.30659,0.30659,0.30659,0.30659,0.00000000,0.0
1662746400,2022-09-09 18:00:00,ZRX/EUR,0.30589,0.30659,0.30589,0.30659,629.32165232,192.9437253847888
1662742800,2022-09-09 17:00:00,ZRX/EUR,0.30764,0.30764,0.30604,0.30604,875.79405446,268.0280124269384
1662739200,2022-09-09 16:00:00,ZRX/EUR,0.30884,0.30884,0.30884,0.30884,0.00000000,0.0
1662735600,2022-09-09 15:00:00,ZRX/EUR,0.31399,0.31400,0.30884,0.30884,3044.13847633,940.1517270297571
1662732000,2022-09-09 14:00:00,ZRX/EUR,0.31083,0.31084,0.31083,0.31084,1413.22577270,439.287099186068
1662728400,2022-09-09 13:00:00,ZRX/EUR,0.31300,0.31300,0.31300,0.31300,0.00000000,0.0
1662724800,2022-09-09 12:00:00,ZRX/EUR,0.31048,0.31300,0.31048,0.31300,194.61830211,60.91552856043
1662721200,2022-09-09 11:00:00,ZRX/EUR,0.30895,0.30895,0.30895,0.30895,0.00000000,0.0
1662717600,2022-09-09 10:00:00,ZRX/EUR,0.30895,0.30895,0.30895,0.30895,414.96543228,128.203570302906
1662714000,2022-09-09 09:00:00,ZRX/EUR,0.30990,0.30990,0.30911,0.30937,1442.78512231,446.35443328904466
1662710400,2022-09-09 08:00:00,ZRX/EUR,0.30603,0.30603,0.30599,0.30599,5000.00000000,1529.9499999999998
1662706800,2022-09-09 07:00:00,ZRX/EUR,0.30556,0.30556,0.30385,0.30385,3075.07621622,934.361908298447
1662703200,2022-09-09 06:00:00,ZRX/EUR,0.29966,0.29966,0.29966,0.29966,0.00000000,0.0
1662699600,2022-09-09 05:00:00,ZRX/EUR,0.29966,0.29966,0.29966,0.29966,0.00000000,0.0
