https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VELO,Volume USDT
1663380000,2022-09-17 02:00:00,VELO/USDT,0.006203,0.006295,0.006175,0.006213,1743055.15661514,10867.85551081968159
1663376400,2022-09-17 01:00:00,VELO/USDT,0.006362,0.006589,0.006092,0.00621,2114256.03551613,13313.71156857279057
1663372800,2022-09-17 00:00:00,VELO/USDT,0.006419,0.006583,0.006208,0.006343,2339569.17223083,14877.67528176885602
1663369200,2022-09-16 23:00:00,VELO/USDT,0.006452,0.006955,0.006307,0.006426,2766422.24442343,18299.84417281671702
1663365600,2022-09-16 22:00:00,VELO/USDT,0.005904,0.006668,0.005877,0.006437,4191261.39717888,26514.57033944955758
1663362000,2022-09-16 21:00:00,VELO/USDT,0.005837,0.005983,0.005837,0.005936,321198.87929433,1900.85462850128724
1663358400,2022-09-16 20:00:00,VELO/USDT,0.00587,0.00587,0.005837,0.005837,294332.13100809,1718.32909537418605
1663354800,2022-09-16 19:00:00,VELO/USDT,0.005849,0.005921,0.005758,0.005864,265496.06152355,1551.39160467285142
1663351200,2022-09-16 18:00:00,VELO/USDT,0.005768,0.005931,0.005739,0.005849,696029.11639443,4056.78764488569783
1663347600,2022-09-16 17:00:00,VELO/USDT,0.005937,0.006154,0.00568,0.005794,735290.24077102,4271.93002015092534
1663344000,2022-09-16 16:00:00,VELO/USDT,0.005893,0.006097,0.005701,0.00592,1615369.55079728,9569.11463001745122
1663340400,2022-09-16 15:00:00,VELO/USDT,0.005843,0.00596,0.005843,0.005894,543758.25598685,3208.24528384371928
1663336800,2022-09-16 14:00:00,VELO/USDT,0.005778,0.005924,0.005751,0.005858,673263.69416547,3912.8451250476912
1663333200,2022-09-16 13:00:00,VELO/USDT,0.005878,0.0059,0.005779,0.005779,220262.63608073,1291.52212320818816
1663329600,2022-09-16 12:00:00,VELO/USDT,0.005805,0.005899,0.005729,0.005887,526216.68536941,3047.62685329166317
1663326000,2022-09-16 11:00:00,VELO/USDT,0.005898,0.005898,0.005788,0.005857,220126.32893035,1280.19853518782464
1663322400,2022-09-16 10:00:00,VELO/USDT,0.005854,0.005941,0.00583,0.005909,253088.80804932,1491.44295689170225
1663318800,2022-09-16 09:00:00,VELO/USDT,0.005753,0.005969,0.005752,0.005842,568657.57422532,3330.89921045045406
1663315200,2022-09-16 08:00:00,VELO/USDT,0.00579,0.00584,0.005631,0.005734,1531436.60971491,8773.81985794320075
1663311600,2022-09-16 07:00:00,VELO/USDT,0.005896,0.005943,0.005775,0.005789,1274205.03486671,7483.18142370744908
1663308000,2022-09-16 06:00:00,VELO/USDT,0.00584,0.005949,0.005838,0.0059,439186.23733108,2591.53550309329227
1663304400,2022-09-16 05:00:00,VELO/USDT,0.0059,0.005933,0.005805,0.005856,770452.95107932,4509.61685003808702
1663300800,2022-09-16 04:00:00,VELO/USDT,0.005935,0.006259,0.005882,0.0059,1082817.52462486,6419.02345922438082
1663297200,2022-09-16 03:00:00,VELO/USDT,0.006003,0.006003,0.005892,0.005892,616653.82909507,3661.98563522800701
1663293600,2022-09-16 02:00:00,VELO/USDT,0.006038,0.006043,0.005966,0.005976,328555.41815841,1972.18653057567163
1663290000,2022-09-16 01:00:00,VELO/USDT,0.006048,0.006084,0.005955,0.006015,1357016.46958324,8140.23672603313108
1663286400,2022-09-16 00:00:00,VELO/USDT,0.006221,0.006296,0.006041,0.006048,803288.08815609,4953.27869272258996
1663282800,2022-09-15 23:00:00,VELO/USDT,0.006165,0.006301,0.006101,0.006205,705869.50222646,4354.28919112833274
1663279200,2022-09-15 22:00:00,VELO/USDT,0.006127,0.006207,0.006019,0.006087,325399.834981,1994.95634026405639
1663275600,2022-09-15 21:00:00,VELO/USDT,0.006254,0.006254,0.006099,0.006157,302804.33597597,1870.24917116875117
1663272000,2022-09-15 20:00:00,VELO/USDT,0.006238,0.006307,0.00615,0.006307,160326.66869045,999.06580170468592
1663268400,2022-09-15 19:00:00,VELO/USDT,0.006288,0.006288,0.006207,0.006207,92644.77835861,579.83624126093968
1663264800,2022-09-15 18:00:00,VELO/USDT,0.006257,0.006316,0.006215,0.006257,327109.70806534,2051.26278497619033
1663261200,2022-09-15 17:00:00,VELO/USDT,0.006257,0.006498,0.006199,0.006277,741069.71736177,4683.8848044871479
1663257600,2022-09-15 16:00:00,VELO/USDT,0.006247,0.006418,0.0062,0.006247,533461.61312415,3368.95168472878422
1663254000,2022-09-15 15:00:00,VELO/USDT,0.006239,0.006402,0.006129,0.006279,949346.03885045,5928.21548004219559
1663250400,2022-09-15 14:00:00,VELO/USDT,0.006332,0.006399,0.00623,0.006246,1070790.00342307,6761.96278089447375
1663246800,2022-09-15 13:00:00,VELO/USDT,0.006319,0.00637,0.0063,0.006328,531181.91849741,3352.96309945033202
1663243200,2022-09-15 12:00:00,VELO/USDT,0.006301,0.006369,0.0063,0.006319,411249.74500601,2601.55671413711803
1663239600,2022-09-15 11:00:00,VELO/USDT,0.006269,0.006336,0.006253,0.006301,195213.82866261,1232.47668193379332
1663236000,2022-09-15 10:00:00,VELO/USDT,0.006336,0.006336,0.006239,0.006276,654238.08738867,4102.85513142778654
1663232400,2022-09-15 09:00:00,VELO/USDT,0.006288,0.006327,0.00626,0.006326,119644.88792483,752.03856117354027
1663228800,2022-09-15 08:00:00,VELO/USDT,0.00635,0.00636,0.00625,0.006261,890361.31415017,5598.4912637005318
1663225200,2022-09-15 07:00:00,VELO/USDT,0.006409,0.006428,0.00635,0.00636,1414503.42624792,9001.18043693717872
1663221600,2022-09-15 06:00:00,VELO/USDT,0.006408,0.006455,0.006351,0.006372,530822.69092466,3395.88793457018424
1663218000,2022-09-15 05:00:00,VELO/USDT,0.006388,0.006627,0.006358,0.006408,974080.8380779,6242.50683352840163
1663214400,2022-09-15 04:00:00,VELO/USDT,0.006348,0.0064,0.006309,0.006365,826427.83325643,5251.37826115440288
1663210800,2022-09-15 03:00:00,VELO/USDT,0.00635,0.006394,0.006342,0.006353,358063.7757292,2279.08169173634752
1663207200,2022-09-15 02:00:00,VELO/USDT,0.006458,0.006593,0.006318,0.006361,486566.73432133,3116.79778418906721
1663203600,2022-09-15 01:00:00,VELO/USDT,0.006456,0.006575,0.006432,0.006459,853977.65718949,5515.40074170829431
1663200000,2022-09-15 00:00:00,VELO/USDT,0.006507,0.006779,0.006455,0.006456,863563.16611352,5725.88011391087415
1663196400,2022-09-14 23:00:00,VELO/USDT,0.00654,0.006568,0.006455,0.006511,288765.48901184,1877.71348251277822
1663192800,2022-09-14 22:00:00,VELO/USDT,0.006384,0.006589,0.006384,0.006522,417243.73016119,2707.17416585162149
1663189200,2022-09-14 21:00:00,VELO/USDT,0.006381,0.006453,0.006362,0.006401,89611.94006603,573.60902103316364
1663185600,2022-09-14 20:00:00,VELO/USDT,0.006463,0.006539,0.006372,0.006407,595228.02470268,3844.08132886913605
1663182000,2022-09-14 19:00:00,VELO/USDT,0.006453,0.006506,0.006427,0.006495,522245.43626493,3380.60299671407153
1663178400,2022-09-14 18:00:00,VELO/USDT,0.006498,0.006499,0.006349,0.006478,2559082.47640421,16356.09386278362696
1663174800,2022-09-14 17:00:00,VELO/USDT,0.00656,0.006598,0.006439,0.006498,581397.77806775,3785.1495980381883
1663171200,2022-09-14 16:00:00,VELO/USDT,0.006559,0.006596,0.006408,0.00659,895252.48456987,5797.87632478751836
1663167600,2022-09-14 15:00:00,VELO/USDT,0.006663,0.006663,0.006416,0.006522,676669.31956447,4459.44805689660019
1663164000,2022-09-14 14:00:00,VELO/USDT,0.00668,0.006685,0.006616,0.006685,241705.7747,1605.6719302595
1663160400,2022-09-14 13:00:00,VELO/USDT,0.006656,0.006684,0.0066,0.006684,239322.1699722,1587.46385297566623
1663156800,2022-09-14 12:00:00,VELO/USDT,0.006643,0.00671,0.006602,0.006656,358883.50125094,2382.25848141431515
1663153200,2022-09-14 11:00:00,VELO/USDT,0.006577,0.006827,0.006553,0.006643,986177.74007947,6623.28195881395452
1663149600,2022-09-14 10:00:00,VELO/USDT,0.006649,0.006663,0.006404,0.006577,756751.86410895,4972.01369464501549
1663146000,2022-09-14 09:00:00,VELO/USDT,0.006553,0.006693,0.006482,0.006652,513656.37820614,3392.39102986739502
1663142400,2022-09-14 08:00:00,VELO/USDT,0.006569,0.006631,0.006522,0.006591,1111792.08978531,7333.68304510765955
1663138800,2022-09-14 07:00:00,VELO/USDT,0.006585,0.006744,0.006454,0.006559,1377646.10897623,9084.77659245100027
1663135200,2022-09-14 06:00:00,VELO/USDT,0.006638,0.006806,0.006405,0.006594,1566336.63714749,10427.86429959059146
1663131600,2022-09-14 05:00:00,VELO/USDT,0.006701,0.006812,0.006528,0.006606,1142454.97189613,7524.83497046733337
1663128000,2022-09-14 04:00:00,VELO/USDT,0.006689,0.006814,0.0066,0.006681,852808.78391572,5750.01117207228818
1663124400,2022-09-14 03:00:00,VELO/USDT,0.006783,0.006784,0.00665,0.006697,691063.94328499,4634.70572556363451
1663120800,2022-09-14 02:00:00,VELO/USDT,0.006659,0.007013,0.006659,0.006783,1078012.33682312,7313.06667270792877
1663117200,2022-09-14 01:00:00,VELO/USDT,0.006618,0.00673,0.006575,0.006652,739061.69001788,4893.90264634591313
1663113600,2022-09-14 00:00:00,VELO/USDT,0.006824,0.00683,0.006561,0.006613,1070764.49482217,7158.86213832317144
1663110000,2022-09-13 23:00:00,VELO/USDT,0.006857,0.006953,0.006726,0.006798,1677330.33316677,11499.55118218619213
1663106400,2022-09-13 22:00:00,VELO/USDT,0.006812,0.006903,0.006733,0.006903,598287.55649163,4080.271594078316
1663102800,2022-09-13 21:00:00,VELO/USDT,0.007298,0.007312,0.006538,0.006838,3721267.21985125,25592.50713573666653
1663099200,2022-09-13 20:00:00,VELO/USDT,0.007422,0.007596,0.007279,0.007315,829367.18669519,6131.34827157184181
1663095600,2022-09-13 19:00:00,VELO/USDT,0.007183,0.007473,0.007065,0.007422,1561476.33601612,11507.362696673642
1663092000,2022-09-13 18:00:00,VELO/USDT,0.007323,0.007439,0.007048,0.00721,1730531.44227703,12605.24654966757522
1663088400,2022-09-13 17:00:00,VELO/USDT,0.007368,0.007483,0.007308,0.007328,936246.23562386,6897.09639885698393
1663084800,2022-09-13 16:00:00,VELO/USDT,0.007258,0.007468,0.007232,0.007371,1265386.53115743,9291.58601801718835
1663081200,2022-09-13 15:00:00,VELO/USDT,0.007313,0.007447,0.007012,0.007261,1581592.24079528,11389.77941556036691
1663077600,2022-09-13 14:00:00,VELO/USDT,0.007227,0.00735,0.007183,0.00731,922575.86298397,6709.73681400683502
1663074000,2022-09-13 13:00:00,VELO/USDT,0.007392,0.007491,0.007168,0.007263,2014431.97145544,14775.33113405512221
1663070400,2022-09-13 12:00:00,VELO/USDT,0.007644,0.00773,0.007203,0.007387,2820341.07794896,21183.21076181432897
1663066800,2022-09-13 11:00:00,VELO/USDT,0.007629,0.007725,0.007597,0.007642,1283871.45119179,9843.15108805230009
1663063200,2022-09-13 10:00:00,VELO/USDT,0.007799,0.007799,0.007201,0.007626,5915087.61459054,44686.51139852056204
1663059600,2022-09-13 09:00:00,VELO/USDT,0.007874,0.007997,0.00779,0.007855,939443.01375657,7377.40471499303674
1663056000,2022-09-13 08:00:00,VELO/USDT,0.007964,0.007965,0.0078,0.007874,946579.9765,7423.6838132481
1663052400,2022-09-13 07:00:00,VELO/USDT,0.007902,0.008009,0.007868,0.007905,314601.00223492,2492.64158276046356
1663048800,2022-09-13 06:00:00,VELO/USDT,0.007926,0.008014,0.007841,0.007925,831509.67728214,6591.53393219327786
1663045200,2022-09-13 05:00:00,VELO/USDT,0.007937,0.007978,0.00783,0.007926,836252.40718001,6612.1611906297709
1663041600,2022-09-13 04:00:00,VELO/USDT,0.007947,0.008082,0.007938,0.007938,1539553.02215854,12305.80155336857388
1663038000,2022-09-13 03:00:00,VELO/USDT,0.007962,0.008264,0.007904,0.007985,1304242.12783409,10410.49525819494894
1663034400,2022-09-13 02:00:00,VELO/USDT,0.008,0.0081,0.007901,0.007919,706427.68667665,5641.52375651819995
1663030800,2022-09-13 01:00:00,VELO/USDT,0.007975,0.008074,0.00795,0.008023,536728.44218881,4291.98108811558935
1663027200,2022-09-13 00:00:00,VELO/USDT,0.008136,0.008349,0.007971,0.007975,1258983.30100138,10170.72453881756791
1663023600,2022-09-12 23:00:00,VELO/USDT,0.008294,0.00835,0.008056,0.008146,1058925.34150045,8740.50826389591988
1663020000,2022-09-12 22:00:00,VELO/USDT,0.008125,0.008349,0.008125,0.008294,654270.85602478,5388.4143930895761
1663016400,2022-09-12 21:00:00,VELO/USDT,0.00838,0.0084,0.008066,0.008206,975407.57249586,8024.69080135066464
1663012800,2022-09-12 20:00:00,VELO/USDT,0.008409,0.0085,0.00838,0.00838,899661.49413429,7562.35133646840104
1663009200,2022-09-12 19:00:00,VELO/USDT,0.008353,0.0086,0.008271,0.008427,1112111.22282851,9337.8751387809939
1663005600,2022-09-12 18:00:00,VELO/USDT,0.008325,0.0087,0.008298,0.008333,1816525.02900679,15327.38231692904614
1663002000,2022-09-12 17:00:00,VELO/USDT,0.00874,0.008757,0.008212,0.008297,4294835.83712319,36056.04130005813856
1662998400,2022-09-12 16:00:00,VELO/USDT,0.007977,0.0092,0.00791,0.008771,11969342.32281877,103545.51196564765505
1662994800,2022-09-12 15:00:00,VELO/USDT,0.008071,0.00813,0.007952,0.007992,726536.40616997,5849.36504388507962
1662991200,2022-09-12 14:00:00,VELO/USDT,0.008052,0.00817,0.007992,0.008028,968448.57551443,7845.52632490088389
1662987600,2022-09-12 13:00:00,VELO/USDT,0.008244,0.008299,0.008041,0.008052,1767827.21845352,14436.98268660164349
1662984000,2022-09-12 12:00:00,VELO/USDT,0.008135,0.008303,0.008106,0.008263,2086132.64787874,17188.78576288934519
1662980400,2022-09-12 11:00:00,VELO/USDT,0.008038,0.008147,0.007989,0.008131,1008610.01342388,8150.93356847498379
1662976800,2022-09-12 10:00:00,VELO/USDT,0.008016,0.008097,0.007982,0.008038,572548.73364424,4590.6782013353732
1662973200,2022-09-12 09:00:00,VELO/USDT,0.008054,0.008131,0.007961,0.008094,756938.58973156,6092.25082237069837
1662969600,2022-09-12 08:00:00,VELO/USDT,0.00803,0.008149,0.00796,0.008082,762311.80953938,6125.69526824408271
1662966000,2022-09-12 07:00:00,VELO/USDT,0.008094,0.008151,0.008,0.008127,498932.00760846,4029.27803849071971
1662962400,2022-09-12 06:00:00,VELO/USDT,0.008097,0.0082,0.008027,0.008027,669928.53300142,5426.52430680593324
1662958800,2022-09-12 05:00:00,VELO/USDT,0.008065,0.00818,0.008036,0.008107,772728.90199506,6265.74581224686236
1662955200,2022-09-12 04:00:00,VELO/USDT,0.008064,0.008121,0.008,0.008001,1181891.31572649,9499.77629736656698
1662951600,2022-09-12 03:00:00,VELO/USDT,0.008122,0.008275,0.008,0.008,518163.06931556,4192.98555871692253
1662948000,2022-09-12 02:00:00,VELO/USDT,0.008093,0.008279,0.008007,0.008106,1593069.67094149,12926.75240370419576
1662944400,2022-09-12 01:00:00,VELO/USDT,0.00806,0.008237,0.008034,0.008084,805487.39595494,6524.83083249829928
1662940800,2022-09-12 00:00:00,VELO/USDT,0.00798,0.008339,0.007948,0.008071,1105572.07977691,8959.92685887361713
1662937200,2022-09-11 23:00:00,VELO/USDT,0.008055,0.008255,0.00798,0.008009,1292643.71929923,10395.8677278959625
1662933600,2022-09-11 22:00:00,VELO/USDT,0.008198,0.008215,0.007983,0.008056,1716673.59021858,13884.9100572586782
1662930000,2022-09-11 21:00:00,VELO/USDT,0.00835,0.008456,0.0081,0.008125,2231083.83769108,18409.68360167036048
1662926400,2022-09-11 20:00:00,VELO/USDT,0.008665,0.0087,0.0083,0.00835,1903670.75435536,16082.6128073918779
1662922800,2022-09-11 19:00:00,VELO/USDT,0.008546,0.008812,0.0084,0.008665,2557682.02522512,21966.64173633095546
1662919200,2022-09-11 18:00:00,VELO/USDT,0.00863,0.00895,0.008303,0.008511,6891742.80966633,59592.78511738058567
1662915600,2022-09-11 17:00:00,VELO/USDT,0.008206,0.00895,0.00806,0.00863,6186180.6403604,52016.81831459550019
1662912000,2022-09-11 16:00:00,VELO/USDT,0.007894,0.008474,0.007828,0.008165,2893208.7601605,23639.13653846519768
1662908400,2022-09-11 15:00:00,VELO/USDT,0.007898,0.007989,0.007816,0.007872,1253060.49177903,9879.92226320659731
1662904800,2022-09-11 14:00:00,VELO/USDT,0.007958,0.007958,0.007801,0.007898,1585359.58221945,12480.09673178972763
1662901200,2022-09-11 13:00:00,VELO/USDT,0.007907,0.007988,0.007817,0.007983,1856313.66814316,14649.63041773183419
1662897600,2022-09-11 12:00:00,VELO/USDT,0.007901,0.007979,0.00789,0.00791,1222863.45696439,9671.69474855036882
1662894000,2022-09-11 11:00:00,VELO/USDT,0.007963,0.007963,0.007893,0.00793,722798.39905124,5716.16008811682773
1662890400,2022-09-11 10:00:00,VELO/USDT,0.007999,0.0081,0.007891,0.008083,1761211.10965938,14045.18164295717487
1662886800,2022-09-11 09:00:00,VELO/USDT,0.00802,0.00808,0.007922,0.007999,494755.80254349,3959.25724313823528
1662883200,2022-09-11 08:00:00,VELO/USDT,0.00798,0.008023,0.007964,0.008022,195103.25021292,1560.73043972150068
1662879600,2022-09-11 07:00:00,VELO/USDT,0.00798,0.008056,0.007911,0.00805,587880.45100767,4693.84703829304526
1662876000,2022-09-11 06:00:00,VELO/USDT,0.008035,0.008249,0.007901,0.007936,2266365.05638092,18291.18385677779026
1662872400,2022-09-11 05:00:00,VELO/USDT,0.008137,0.00819,0.00803,0.008035,1414138.0565312,11463.46814499344109
1662868800,2022-09-11 04:00:00,VELO/USDT,0.008154,0.008269,0.00805,0.008136,1631683.20100922,13292.29933085526596
1662865200,2022-09-11 03:00:00,VELO/USDT,0.008045,0.008226,0.007976,0.008216,1769444.76259665,14349.55120211129833
1662861600,2022-09-11 02:00:00,VELO/USDT,0.008061,0.008065,0.00795,0.008025,1846932.3735,14816.8150402463
1662858000,2022-09-11 01:00:00,VELO/USDT,0.008023,0.008083,0.007958,0.008041,1001672.5721309,8064.3851200736338
1662854400,2022-09-11 00:00:00,VELO/USDT,0.008054,0.008117,0.008021,0.008051,176848.79904166,1425.72316029042467
1662850800,2022-09-10 23:00:00,VELO/USDT,0.008035,0.008163,0.007978,0.008021,162208.13269762,1303.32067783172535
1662847200,2022-09-10 22:00:00,VELO/USDT,0.007901,0.008168,0.007801,0.007954,542369.55068904,4314.71911323946814
1662843600,2022-09-10 21:00:00,VELO/USDT,0.007939,0.008031,0.00784,0.007966,763932.50136532,6046.79455361833732
1662840000,2022-09-10 20:00:00,VELO/USDT,0.008072,0.008144,0.007937,0.007939,1432851.77162605,11469.76154557852517
1662836400,2022-09-10 19:00:00,VELO/USDT,0.008006,0.008169,0.007994,0.008072,2689340.65255057,21655.94113740290896
1662832800,2022-09-10 18:00:00,VELO/USDT,0.00804,0.008199,0.008005,0.008005,2907477.90505524,23397.09377797461927
1662829200,2022-09-10 17:00:00,VELO/USDT,0.007987,0.00815,0.007965,0.00804,1419300.3279674,11423.84297808794764
1662825600,2022-09-10 16:00:00,VELO/USDT,0.008076,0.008119,0.007918,0.007987,733031.55247069,5882.30409658860876
1662822000,2022-09-10 15:00:00,VELO/USDT,0.008102,0.00812,0.007903,0.008075,495977.76801345,4001.83985319679567
1662818400,2022-09-10 14:00:00,VELO/USDT,0.008079,0.00817,0.008066,0.008105,650195.65915468,5266.09496100435628
1662814800,2022-09-10 13:00:00,VELO/USDT,0.008154,0.008198,0.007987,0.008079,1137335.98239544,9259.71999205553261
1662811200,2022-09-10 12:00:00,VELO/USDT,0.008116,0.008157,0.0081,0.008154,729662.50861776,5935.28213140211701
1662807600,2022-09-10 11:00:00,VELO/USDT,0.008138,0.008154,0.008051,0.0081,450894.8822,3659.8244551295
1662804000,2022-09-10 10:00:00,VELO/USDT,0.008105,0.008154,0.008075,0.00814,251736.95080716,2038.64313794868908
1662800400,2022-09-10 09:00:00,VELO/USDT,0.008025,0.008155,0.008025,0.008114,383093.35850176,3114.06786696044752
1662796800,2022-09-10 08:00:00,VELO/USDT,0.008055,0.008265,0.00794,0.008005,767633.00483005,6200.1962516019886
1662793200,2022-09-10 07:00:00,VELO/USDT,0.008023,0.008104,0.008003,0.008037,361392.20332737,2908.72738813544518
1662789600,2022-09-10 06:00:00,VELO/USDT,0.00802,0.008235,0.007952,0.00806,1084070.44143315,8721.4777205409987
1662786000,2022-09-10 05:00:00,VELO/USDT,0.008006,0.00809,0.007995,0.00802,783507.26516777,6277.47668107534275
1662782400,2022-09-10 04:00:00,VELO/USDT,0.008064,0.008075,0.007996,0.008007,284922.60894365,2286.71022566248991
1662778800,2022-09-10 03:00:00,VELO/USDT,0.008085,0.008095,0.007996,0.007996,278860.65322234,2241.24890833664756
1662775200,2022-09-10 02:00:00,VELO/USDT,0.008091,0.008128,0.008,0.008094,426617.32468686,3438.47377522951201
1662771600,2022-09-10 01:00:00,VELO/USDT,0.008109,0.00817,0.007995,0.008075,496727.52954168,4025.19476135627457
1662768000,2022-09-10 00:00:00,VELO/USDT,0.008117,0.008231,0.008003,0.00811,441951.64706542,3591.21441601651201
1662764400,2022-09-09 23:00:00,VELO/USDT,0.007964,0.008264,0.007964,0.00812,949398.36811669,7628.95214065752416
1662760800,2022-09-09 22:00:00,VELO/USDT,0.007945,0.008021,0.00788,0.008001,330301.86030425,2636.72276570798773
1662757200,2022-09-09 21:00:00,VELO/USDT,0.007882,0.00812,0.007874,0.007943,492547.7362553,3913.13808761645571
1662753600,2022-09-09 20:00:00,VELO/USDT,0.007964,0.008073,0.007874,0.007882,636585.53697735,5050.21077936983053
1662750000,2022-09-09 19:00:00,VELO/USDT,0.008058,0.008225,0.00788,0.007935,683831.57347644,5479.15556483901083
1662746400,2022-09-09 18:00:00,VELO/USDT,0.008075,0.008214,0.007963,0.008022,1501427.64320338,12095.38389678561602
1662742800,2022-09-09 17:00:00,VELO/USDT,0.008044,0.008161,0.007869,0.008075,1706727.27532811,13697.92755363029877
1662739200,2022-09-09 16:00:00,VELO/USDT,0.008532,0.008532,0.008006,0.00806,2954110.24581536,24488.11786092358103
1662735600,2022-09-09 15:00:00,VELO/USDT,0.008483,0.00878,0.00838,0.008474,4204757.92704425,35900.37549656850255
1662732000,2022-09-09 14:00:00,VELO/USDT,0.008045,0.008998,0.007931,0.008533,3894880.87711441,32340.0470939657169
1662728400,2022-09-09 13:00:00,VELO/USDT,0.00802,0.008141,0.007928,0.008094,2130812.42965092,17224.78484548974612
1662724800,2022-09-09 12:00:00,VELO/USDT,0.008041,0.008103,0.007901,0.008092,1596121.7811877,12779.26733477608222
1662721200,2022-09-09 11:00:00,VELO/USDT,0.008055,0.008185,0.007975,0.008041,1532449.48746253,12292.40034482030066
1662717600,2022-09-09 10:00:00,VELO/USDT,0.008071,0.00823,0.007945,0.007975,1987415.69835757,15989.9394079212918
1662714000,2022-09-09 09:00:00,VELO/USDT,0.008,0.008199,0.008,0.00802,1460758.71805863,11812.3936119702743
1662710400,2022-09-09 08:00:00,VELO/USDT,0.008003,0.008067,0.007975,0.008,512825.70131053,4107.12934386546714
1662706800,2022-09-09 07:00:00,VELO/USDT,0.008036,0.00809,0.007868,0.008039,750190.4450907,6018.26183081059878
1662703200,2022-09-09 06:00:00,VELO/USDT,0.008108,0.008163,0.00803,0.008036,1097827.60168661,8849.26944492894169
1662699600,2022-09-09 05:00:00,VELO/USDT,0.008063,0.008142,0.00801,0.008117,1144158.44896096,9240.54156582292589
1662696000,2022-09-09 04:00:00,VELO/USDT,0.008045,0.00816,0.007963,0.008055,1094149.1517825,8803.84385908339229
1662692400,2022-09-09 03:00:00,VELO/USDT,0.007998,0.008134,0.007971,0.008045,689181.90177876,5536.43982939894243
1662688800,2022-09-09 02:00:00,VELO/USDT,0.008005,0.0082,0.007991,0.007998,1455051.34261852,11745.21010759844267
1662685200,2022-09-09 01:00:00,VELO/USDT,0.007916,0.008198,0.007847,0.007996,2369336.27287941,19142.22239821721241
1662681600,2022-09-09 00:00:00,VELO/USDT,0.007824,0.008007,0.007766,0.007893,703160.06663529,5538.26099810385857
1662678000,2022-09-08 23:00:00,VELO/USDT,0.007761,0.007892,0.007718,0.007801,470939.76269724,3679.33348731148361
1662674400,2022-09-08 22:00:00,VELO/USDT,0.007845,0.008064,0.007777,0.007777,1271074.07719239,10101.40743639706956
1662670800,2022-09-08 21:00:00,VELO/USDT,0.007974,0.008029,0.00781,0.007836,680674.61535359,5400.10018748540424
1662667200,2022-09-08 20:00:00,VELO/USDT,0.0079,0.008065,0.007812,0.007984,610205.30880698,4821.94300759296562
1662663600,2022-09-08 19:00:00,VELO/USDT,0.008049,0.008064,0.0079,0.0079,1019575.01485224,8155.79994772075817
