https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume APL,Volume BTC
1662249600,2022-09-04 00:00:00,APL/BTC,0.0000000545,0.0000000546,0.0000000501,0.0000000503,90003234.7025,4.68550481740186
1662163200,2022-09-03 00:00:00,APL/BTC,0.0000000568,0.000000057,0.0000000537,0.0000000544,47788077.1372,2.63384463059042
1662076800,2022-09-02 00:00:00,APL/BTC,0.0000000558,0.0000000596,0.000000052,0.0000000568,86435112.679,4.79678721511557
1661990400,2022-09-01 00:00:00,APL/BTC,0.0000000484,0.0000000585,0.0000000481,0.0000000564,82333822.1077,4.27919390554071
1661904000,2022-08-31 00:00:00,APL/BTC,0.0000000527,0.000000053,0.0000000482,0.0000000484,53814986.9446,2.67568948186294
1661817600,2022-08-30 00:00:00,APL/BTC,0.0000000501,0.0000000539,0.00000005,0.0000000526,23676542.5762,1.23268866619821
1661731200,2022-08-29 00:00:00,APL/BTC,0.0000000461,0.0000000565,0.0000000454,0.0000000501,80567345.0074,4.09879083259493
1661644800,2022-08-28 00:00:00,APL/BTC,0.0000000413,0.0000000487,0.0000000413,0.000000046,55454138.9795,2.43234800660073
1661558400,2022-08-27 00:00:00,APL/BTC,0.0000000455,0.000000051,0.000000041,0.0000000416,59226573.6394,2.71055631186349
1661472000,2022-08-26 00:00:00,APL/BTC,0.0000000397,0.000000051,0.0000000393,0.000000046,94434864.9526,4.10900950874528
1661385600,2022-08-25 00:00:00,APL/BTC,0.0000000397,0.0000000405,0.0000000387,0.0000000401,41406763.855,1.64424298818059
1661299200,2022-08-24 00:00:00,APL/BTC,0.0000000403,0.0000000408,0.0000000387,0.00000004,39269224.2366,1.5593718886674
1661212800,2022-08-23 00:00:00,APL/BTC,0.0000000416,0.000000042,0.0000000402,0.0000000403,18415760.4797,0.75111545611298
1661126400,2022-08-22 00:00:00,APL/BTC,0.0000000417,0.0000000427,0.0000000411,0.0000000411,11925785.2979,0.49844363624855
1661040000,2022-08-21 00:00:00,APL/BTC,0.0000000412,0.0000000421,0.0000000401,0.0000000416,9811695.2885,0.40350690956382
1660953600,2022-08-20 00:00:00,APL/BTC,0.0000000406,0.0000000421,0.0000000391,0.0000000412,12637877.3127,0.5088994950148
1660867200,2022-08-19 00:00:00,APL/BTC,0.0000000391,0.0000000408,0.0000000384,0.0000000403,10990408.3848,0.43510312958681
1660780800,2022-08-18 00:00:00,APL/BTC,0.0000000419,0.0000000434,0.0000000387,0.0000000396,7524438.2856,0.30371754323861
1660694400,2022-08-17 00:00:00,APL/BTC,0.0000000341,0.0000000424,0.0000000328,0.0000000411,62138375.6674,2.31562485066028
1660608000,2022-08-16 00:00:00,APL/BTC,0.0000000351,0.0000000355,0.0000000337,0.0000000342,20695998.5284,0.71193525619005
1660521600,2022-08-15 00:00:00,APL/BTC,0.0000000368,0.0000000368,0.000000035,0.0000000351,51942926.2691,1.85664362277124
1660435200,2022-08-14 00:00:00,APL/BTC,0.0000000367,0.000000041,0.0000000355,0.0000000364,61870078.4629,2.28013032701543
1660348800,2022-08-13 00:00:00,APL/BTC,0.0000000394,0.0000000427,0.0000000368,0.0000000369,24709997.2546,0.97223174436461
1660262400,2022-08-12 00:00:00,APL/BTC,0.0000000406,0.0000000427,0.0000000386,0.0000000395,175099888.3141,6.97558030592611
1660176000,2022-08-11 00:00:00,APL/BTC,0.0000000451,0.0000000489,0.0000000395,0.0000000407,64223069.6467,2.81164959673005
1660089600,2022-08-10 00:00:00,APL/BTC,0.0000000468,0.000000053,0.0000000402,0.0000000455,172832317.5104,8.13473241948838
1660003200,2022-08-09 00:00:00,APL/BTC,0.0000000424,0.000000053,0.0000000332,0.0000000468,96150043.0263,3.78617980928936
1659916800,2022-08-08 00:00:00,APL/BTC,0.0000000318,0.0000000449,0.0000000305,0.0000000409,27804761.019,0.98406212090965
1659830400,2022-08-07 00:00:00,APL/BTC,0.0000000303,0.0000000343,0.000000029,0.0000000324,58754442.4679,1.8579808074757
1659744000,2022-08-06 00:00:00,APL/BTC,0.000000033,0.0000000346,0.00000003,0.0000000306,35247181.1811,1.14005409722665
1659657600,2022-08-05 00:00:00,APL/BTC,0.0000000314,0.000000047,0.000000028,0.0000000329,90736970.8348,3.13093797861893
1659571200,2022-08-04 00:00:00,APL/BTC,0.0000000241,0.000000045,0.0000000239,0.0000000313,80137264.0508,2.53809645086408
1659484800,2022-08-03 00:00:00,APL/BTC,0.0000000238,0.0000000251,0.0000000234,0.0000000244,43948282.4836,1.05238220903826
1659398400,2022-08-02 00:00:00,APL/BTC,0.000000023,0.0000000242,0.0000000226,0.0000000236,16897423.6373,0.39922638899406
1659312000,2022-08-01 00:00:00,APL/BTC,0.0000000242,0.0000000244,0.0000000228,0.000000023,28655010.5003,0.67030483331873
1659225600,2022-07-31 00:00:00,APL/BTC,0.0000000239,0.0000000248,0.0000000226,0.0000000241,13339455.8288,0.3138451062904
1659139200,2022-07-30 00:00:00,APL/BTC,0.0000000241,0.0000000246,0.0000000232,0.0000000246,24971025.0116,0.59498032551486
1659052800,2022-07-29 00:00:00,APL/BTC,0.000000024,0.0000000243,0.0000000232,0.0000000238,35762056.3275,0.85044570967149
1658966400,2022-07-28 00:00:00,APL/BTC,0.0000000229,0.0000000251,0.0000000222,0.0000000239,86843228.1492,2.02181081825029
1658880000,2022-07-27 00:00:00,APL/BTC,0.000000024,0.0000000243,0.0000000227,0.0000000229,296339724.9453,7.03531669149868
1658793600,2022-07-26 00:00:00,APL/BTC,0.000000024,0.0000000249,0.0000000234,0.000000024,307599987.268,7.45656572075222
1658707200,2022-07-25 00:00:00,APL/BTC,0.000000021,0.0000000292,0.0000000209,0.0000000241,221858351.5675,5.60443261381336
1658620800,2022-07-24 00:00:00,APL/BTC,0.000000021,0.0000000216,0.0000000205,0.000000021,209480633.9559,4.43138620422119
1658534400,2022-07-23 00:00:00,APL/BTC,0.000000021,0.0000000218,0.0000000205,0.000000021,243152897.6138,5.15326948461777
1658448000,2022-07-22 00:00:00,APL/BTC,0.0000000212,0.0000000217,0.0000000196,0.0000000211,218313411.2294,4.49393730309227
1658361600,2022-07-21 00:00:00,APL/BTC,0.000000021,0.0000000216,0.0000000203,0.0000000211,189040774.8612,3.94792398032139
1658275200,2022-07-20 00:00:00,APL/BTC,0.0000000216,0.0000000222,0.0000000204,0.0000000209,112534962.7593,2.37845010749669
1658188800,2022-07-19 00:00:00,APL/BTC,0.0000000213,0.000000022,0.0000000204,0.0000000217,201608481.46627766,4.299204236390869642
1658102400,2022-07-18 00:00:00,APL/BTC,0.0000000252,0.0000000256,0.000000021,0.0000000213,297669356.96791111,6.772500570228509976
1658016000,2022-07-17 00:00:00,APL/BTC,0.000000023,0.0000000253,0.0000000224,0.0000000251,297750599.34595546,7.001505033626109862
1657929600,2022-07-16 00:00:00,APL/BTC,0.0000000218,0.0000000239,0.0000000214,0.000000023,219274384.0298868,4.8958282478841696
1657843200,2022-07-15 00:00:00,APL/BTC,0.0000000241,0.0000000245,0.0000000218,0.0000000218,292352819.90671009,6.728136870570678616
1657756800,2022-07-14 00:00:00,APL/BTC,0.0000000244,0.000000028,0.0000000239,0.0000000241,370655060.76314876,9.339589100691209582
1657670400,2022-07-13 00:00:00,APL/BTC,0.0000000264,0.0000000267,0.0000000243,0.0000000244,126258831.99495306,3.16590298153305997
1657584000,2022-07-12 00:00:00,APL/BTC,0.0000000253,0.0000000312,0.0000000246,0.0000000263,65790349.75467777,1.75989873722362979
1657497600,2022-07-11 00:00:00,APL/BTC,0.0000000283,0.0000000283,0.0000000238,0.0000000251,43933153.69166129,1.123704018612519992
1657411200,2022-07-10 00:00:00,APL/BTC,0.0000000366,0.0000000418,0.0000000269,0.0000000284,139940417.93353075,4.291437617340771684
1657324800,2022-07-09 00:00:00,APL/BTC,0.0000000193,0.0000000478,0.0000000189,0.0000000373,346286713.24196309,9.495823922462637995
1657238400,2022-07-08 00:00:00,APL/BTC,0.000000019,0.0000000196,0.0000000183,0.0000000193,216322723.79598229,4.077305392896389968
1657152000,2022-07-07 00:00:00,APL/BTC,0.0000000204,0.0000000208,0.0000000188,0.000000019,226722853.88664094,4.472507343449298706
1657065600,2022-07-06 00:00:00,APL/BTC,0.0000000207,0.0000000212,0.00000002,0.0000000205,240824237.40580338,4.950472066136499966
1656979200,2022-07-05 00:00:00,APL/BTC,0.0000000218,0.000000022,0.0000000204,0.0000000207,290986972.89981674,6.117547240661693214
1656892800,2022-07-04 00:00:00,APL/BTC,0.0000000203,0.0000000219,0.0000000198,0.0000000218,163097209.56580196,3.400825180327459202
1656806400,2022-07-03 00:00:00,APL/BTC,0.0000000211,0.0000000211,0.0000000197,0.0000000202,169262170.1199,3.46443765101237
1656720000,2022-07-02 00:00:00,APL/BTC,0.0000000209,0.0000000214,0.0000000205,0.0000000211,164906609.39180476,3.44388571489101996
1656633600,2022-07-01 00:00:00,APL/BTC,0.0000000211,0.000000022,0.0000000207,0.0000000209,198325783.23374716,4.221087367174239792
1656547200,2022-06-30 00:00:00,APL/BTC,0.0000000217,0.0000000227,0.0000000209,0.0000000211,285453749.98747442,6.230176583750149798
1656460800,2022-06-29 00:00:00,APL/BTC,0.0000000208,0.0000000222,0.0000000204,0.0000000218,262765820.32861082,5.547219454794159822
1656374400,2022-06-28 00:00:00,APL/BTC,0.0000000206,0.0000000208,0.0000000197,0.0000000207,153314380.2202,3.11469829819392
1656288000,2022-06-27 00:00:00,APL/BTC,0.0000000209,0.0000000212,0.0000000197,0.0000000205,40701790.12355406,0.835843378580919854
1656201600,2022-06-26 00:00:00,APL/BTC,0.0000000201,0.0000000211,0.0000000195,0.0000000208,42323971.263332,0.8564448373652096
1656115200,2022-06-25 00:00:00,APL/BTC,0.0000000204,0.0000000211,0.0000000199,0.0000000201,55149259.56186085,1.12714840069712403
1656028800,2022-06-24 00:00:00,APL/BTC,0.0000000223,0.0000000229,0.0000000198,0.0000000204,89244345.19604399,1.888113206715969719
1655942400,2022-06-23 00:00:00,APL/BTC,0.0000000231,0.0000000233,0.0000000213,0.0000000223,60386561.04853513,1.352634043460189547
1655856000,2022-06-22 00:00:00,APL/BTC,0.0000000235,0.0000000244,0.0000000222,0.0000000232,69480709.96625924,1.617942796042679606
1655769600,2022-06-21 00:00:00,APL/BTC,0.0000000249,0.0000000252,0.0000000232,0.0000000234,185327361.90475024,4.525536904941779369
1655683200,2022-06-20 00:00:00,APL/BTC,0.0000000251,0.000000027,0.0000000243,0.0000000248,409908153.9755125,10.45789773215393
1655596800,2022-06-19 00:00:00,APL/BTC,0.0000000299,0.0000000318,0.0000000243,0.0000000251,463376998.96564544,12.551237857495289787
1655510400,2022-06-18 00:00:00,APL/BTC,0.0000000253,0.0000000301,0.0000000246,0.0000000301,409747181.47263387,10.970289198718779601
1655424000,2022-06-17 00:00:00,APL/BTC,0.0000000252,0.0000000256,0.0000000239,0.0000000252,106286332.7755,2.64691007730882
1655337600,2022-06-16 00:00:00,APL/BTC,0.0000000259,0.000000027,0.0000000241,0.0000000251,22207126.88840399,0.560516081990841745
1655251200,2022-06-15 00:00:00,APL/BTC,0.0000000242,0.000000027,0.0000000229,0.0000000263,14499948.69377193,0.347080841120979786
1655164800,2022-06-14 00:00:00,APL/BTC,0.000000023,0.0000000257,0.0000000221,0.0000000242,12825066.10111906,0.296180004640519842
1655078400,2022-06-13 00:00:00,APL/BTC,0.0000000227,0.0000000235,0.0000000205,0.0000000234,19138022.68486867,0.420183518247339625
1654992000,2022-06-12 00:00:00,APL/BTC,0.0000000206,0.0000000293,0.0000000204,0.0000000227,21964311.12159863,0.510161863963779545
1654905600,2022-06-11 00:00:00,APL/BTC,0.0000000203,0.0000000224,0.00000002,0.0000000205,14837955.1982,0.31343936426477
1654819200,2022-06-10 00:00:00,APL/BTC,0.0000000204,0.0000000209,0.0000000193,0.0000000203,8176840.6763,0.16501904040598
1654732800,2022-06-09 00:00:00,APL/BTC,0.0000000197,0.0000000209,0.0000000192,0.0000000201,17228575.5171,0.34365813481863
1654646400,2022-06-08 00:00:00,APL/BTC,0.0000000207,0.0000000216,0.0000000183,0.0000000198,42646328.31567678,0.831424316749761764
1654560000,2022-06-07 00:00:00,APL/BTC,0.000000021,0.0000000246,0.0000000204,0.0000000206,21733337.20967818,0.481423374469249786
1654473600,2022-06-06 00:00:00,APL/BTC,0.0000000218,0.0000000223,0.0000000204,0.000000021,36361622.2669,0.76917980201737
1654387200,2022-06-05 00:00:00,APL/BTC,0.0000000223,0.000000024,0.0000000218,0.0000000219,32504640.2274,0.72779598218234
1654300800,2022-06-04 00:00:00,APL/BTC,0.0000000219,0.0000000329,0.0000000219,0.0000000225,56259215.54558577,1.456503480811789389
1654214400,2022-06-03 00:00:00,APL/BTC,0.0000000202,0.000000023,0.00000002,0.000000022,32136028.4346011,0.67738026747082989
1654128000,2022-06-02 00:00:00,APL/BTC,0.0000000205,0.000000021,0.0000000199,0.0000000202,31538537.2245,0.64207315057574
1654041600,2022-06-01 00:00:00,APL/BTC,0.0000000198,0.0000000209,0.0000000195,0.0000000204,110011994.62374117,2.220632166300759868
1653955200,2022-05-31 00:00:00,APL/BTC,0.0000000202,0.0000000206,0.0000000193,0.0000000199,203205256.18879537,4.029914507301359743
1653868800,2022-05-30 00:00:00,APL/BTC,0.0000000224,0.0000000225,0.0000000199,0.0000000202,182127332.8702,3.84908339408565
1653782400,2022-05-29 00:00:00,APL/BTC,0.0000000219,0.0000000227,0.0000000217,0.0000000224,184713903.03735429,4.082971911475009809
1653696000,2022-05-28 00:00:00,APL/BTC,0.0000000213,0.0000000221,0.0000000208,0.0000000218,48868381.8028756,1.048558301442791047
1653609600,2022-05-27 00:00:00,APL/BTC,0.000000021,0.0000000219,0.0000000209,0.0000000212,147333362.2168,3.15679686623386
1653523200,2022-05-26 00:00:00,APL/BTC,0.0000000224,0.0000000224,0.0000000207,0.0000000211,438351812.01899622,9.290124874548099486
1653436800,2022-05-25 00:00:00,APL/BTC,0.0000000242,0.0000000246,0.0000000216,0.0000000223,323918344.02390074,7.76373655185148983
1653350400,2022-05-24 00:00:00,APL/BTC,0.0000000253,0.0000000257,0.0000000238,0.0000000242,281735025.15796356,6.939263038213399932
1653264000,2022-05-23 00:00:00,APL/BTC,0.000000025,0.0000000261,0.0000000246,0.0000000254,201116684.0739498,5.08053719512815986
1653177600,2022-05-22 00:00:00,APL/BTC,0.0000000267,0.0000000274,0.0000000247,0.000000025,297569372.78169084,7.707553002701629483
1653091200,2022-05-21 00:00:00,APL/BTC,0.0000000311,0.000000032,0.0000000258,0.0000000268,533529420.21075215,14.944725565159301669
1653004800,2022-05-20 00:00:00,APL/BTC,0.0000000258,0.0000000321,0.0000000254,0.0000000313,347159210.40366518,9.668263399992439688
1652918400,2022-05-19 00:00:00,APL/BTC,0.0000000256,0.0000000264,0.0000000244,0.0000000256,195159540.4334,4.95050675552423
1652832000,2022-05-18 00:00:00,APL/BTC,0.0000000265,0.0000000269,0.000000024,0.0000000254,33988830.0302,0.8528877350998
1652745600,2022-05-17 00:00:00,APL/BTC,0.0000000265,0.0000000273,0.0000000245,0.000000027,173781455.36862907,4.426648202411549562
1652659200,2022-05-16 00:00:00,APL/BTC,0.0000000222,0.0000000295,0.0000000211,0.0000000267,213244508.36313996,4.981036374233498829
1652572800,2022-05-15 00:00:00,APL/BTC,0.000000021,0.0000000229,0.0000000196,0.0000000225,414942228.8229,8.55074271412566
1652486400,2022-05-14 00:00:00,APL/BTC,0.0000000234,0.0000000247,0.0000000198,0.0000000209,49690321.5165561,1.046297239250928707
1652400000,2022-05-13 00:00:00,APL/BTC,0.0000000182,0.000000024,0.0000000177,0.0000000235,223516153.70708722,4.584126239527739693
1652313600,2022-05-12 00:00:00,APL/BTC,0.0000000219,0.0000000239,0.0000000166,0.000000018,159854490.77037972,3.135744631060887764
1652227200,2022-05-11 00:00:00,APL/BTC,0.0000000288,0.0000000305,0.0000000209,0.0000000215,165921064.54392961,4.650058682357274101
1652140800,2022-05-10 00:00:00,APL/BTC,0.0000000315,0.0000000317,0.0000000287,0.0000000288,124838881.8170441,3.75607580619533977
1652054400,2022-05-09 00:00:00,APL/BTC,0.0000000298,0.0000000334,0.0000000292,0.0000000314,102861874.8151,3.13333591269014
1651968000,2022-05-08 00:00:00,APL/BTC,0.0000000283,0.0000000301,0.000000028,0.00000003,31697588.33984714,0.920651009228989858
1651881600,2022-05-07 00:00:00,APL/BTC,0.0000000276,0.000000029,0.0000000269,0.0000000282,14652948.89555714,0.40592465927074992
1651795200,2022-05-06 00:00:00,APL/BTC,0.0000000265,0.0000000291,0.0000000263,0.0000000268,134038787.66256555,3.618291375044269205
1651708800,2022-05-05 00:00:00,APL/BTC,0.0000000265,0.000000027,0.0000000253,0.0000000265,175555741.83417962,4.58977707481507974
1651622400,2022-05-04 00:00:00,APL/BTC,0.0000000271,0.0000000277,0.0000000258,0.0000000263,81713710.85462985,2.20487252478079998
1651536000,2022-05-03 00:00:00,APL/BTC,0.0000000271,0.0000000277,0.0000000266,0.000000027,68708440.16630909,1.864017528655009975
1651449600,2022-05-02 00:00:00,APL/BTC,0.0000000263,0.0000000276,0.000000025,0.000000027,269814620.25678352,6.994183699138879872
1651363200,2022-05-01 00:00:00,APL/BTC,0.0000000268,0.000000027,0.0000000255,0.0000000263,97496049.28769487,2.525023190139119693
1651276800,2022-04-30 00:00:00,APL/BTC,0.0000000271,0.0000000272,0.0000000258,0.0000000267,42379141.30121876,1.116385629971249847
1651190400,2022-04-29 00:00:00,APL/BTC,0.0000000254,0.0000000304,0.0000000253,0.0000000272,344426736.54341822,9.529283486715319339
1651104000,2022-04-28 00:00:00,APL/BTC,0.0000000255,0.0000000259,0.0000000247,0.0000000254,68224657.35146568,1.725557313893499777
1651017600,2022-04-27 00:00:00,APL/BTC,0.0000000265,0.0000000267,0.0000000253,0.0000000258,20474699.9947,0.52943895167511
1650931200,2022-04-26 00:00:00,APL/BTC,0.0000000273,0.0000000277,0.0000000255,0.0000000264,17166068.91093791,0.453982409537729779
1650844800,2022-04-25 00:00:00,APL/BTC,0.000000027,0.0000000302,0.0000000261,0.0000000274,18639657.01792968,0.51435216688455841
1650758400,2022-04-24 00:00:00,APL/BTC,0.0000000263,0.0000000303,0.000000026,0.0000000272,42729054.44758344,1.155024557521599684
1650672000,2022-04-23 00:00:00,APL/BTC,0.0000000254,0.0000000278,0.0000000248,0.0000000263,225700810.49271615,5.79098324079774955
1650585600,2022-04-22 00:00:00,APL/BTC,0.0000000253,0.0000000259,0.0000000246,0.0000000255,312765355.85409597,7.927295826073859578
1650499200,2022-04-21 00:00:00,APL/BTC,0.0000000264,0.0000000267,0.0000000245,0.0000000245,329997385.74912402,8.457920374636349388
1650412800,2022-04-20 00:00:00,APL/BTC,0.0000000275,0.0000000283,0.0000000256,0.0000000263,267099096.14573258,7.337381791225879596
1650326400,2022-04-19 00:00:00,APL/BTC,0.0000000301,0.0000000369,0.0000000271,0.0000000273,353227223.60633832,10.432455018599839248
1650240000,2022-04-18 00:00:00,APL/BTC,0.0000000252,0.000000032,0.0000000251,0.0000000314,36213089.57172407,1.030443481104311873
1650153600,2022-04-17 00:00:00,APL/BTC,0.0000000253,0.0000000261,0.000000024,0.0000000257,18116661.49108095,0.45229978327223994
1650067200,2022-04-16 00:00:00,APL/BTC,0.0000000258,0.0000000271,0.000000025,0.0000000254,20185395.56674831,0.527019250827779877
1649980800,2022-04-15 00:00:00,APL/BTC,0.0000000277,0.0000000282,0.0000000254,0.0000000256,23570377.20611494,0.638306736758339934
1649894400,2022-04-14 00:00:00,APL/BTC,0.0000000285,0.0000000294,0.0000000266,0.0000000276,15984998.08848503,0.448498917855109882
1649808000,2022-04-13 00:00:00,APL/BTC,0.0000000294,0.0000000311,0.0000000284,0.0000000288,53163829.18546551,1.59216290359551979
1649721600,2022-04-12 00:00:00,APL/BTC,0.0000000307,0.0000000325,0.0000000289,0.0000000293,118052409.46425957,3.617022847413689549
1649635200,2022-04-11 00:00:00,APL/BTC,0.0000000312,0.0000000316,0.0000000292,0.0000000305,67222839.1821039,2.04870981569076973
1649548800,2022-04-10 00:00:00,APL/BTC,0.0000000313,0.0000000317,0.0000000304,0.0000000315,75204341.71896546,2.325823631127619604
1649462400,2022-04-09 00:00:00,APL/BTC,0.0000000318,0.0000000319,0.0000000301,0.0000000313,114269067.9465,3.55186437785848
1649376000,2022-04-08 00:00:00,APL/BTC,0.0000000321,0.0000000327,0.0000000315,0.0000000318,90994283.6657,2.92042953274516
1649289600,2022-04-07 00:00:00,APL/BTC,0.0000000321,0.0000000331,0.0000000312,0.000000032,103562415.11839535,3.310337856369759805
1649203200,2022-04-06 00:00:00,APL/BTC,0.0000000323,0.0000000325,0.000000031,0.000000032,16412741.52845838,0.524538093930199836
1649116800,2022-04-05 00:00:00,APL/BTC,0.0000000314,0.0000000346,0.0000000309,0.000000032,6452793.59753713,0.210464724117219523
1649030400,2022-04-04 00:00:00,APL/BTC,0.0000000334,0.0000000335,0.0000000296,0.000000031,6665626.52959104,0.21016663718759984
1648944000,2022-04-03 00:00:00,APL/BTC,0.0000000332,0.0000000339,0.0000000325,0.0000000328,2242254.43059399,0.073833040104529867
1648857600,2022-04-02 00:00:00,APL/BTC,0.0000000327,0.0000000338,0.000000032,0.0000000336,5030608.23268666,0.164785615361309712
1648771200,2022-04-01 00:00:00,APL/BTC,0.000000033,0.0000000351,0.0000000322,0.0000000332,3144792.7955,0.10610181744061
1648684800,2022-03-31 00:00:00,APL/BTC,0.0000000337,0.0000000345,0.0000000322,0.0000000324,4544517.21953333,0.150350762289989461
1648598400,2022-03-30 00:00:00,APL/BTC,0.0000000318,0.0000000348,0.0000000308,0.0000000335,6083250.8347,0.19828577394795
1648512000,2022-03-29 00:00:00,APL/BTC,0.0000000333,0.0000000335,0.0000000308,0.0000000319,13076828.066,0.41430455049671
1648425600,2022-03-28 00:00:00,APL/BTC,0.0000000342,0.0000000347,0.000000032,0.0000000331,4150774.17770215,0.14037371379597963
1648339200,2022-03-27 00:00:00,APL/BTC,0.0000000367,0.0000000375,0.0000000326,0.000000034,9890795.29238002,0.338861749580108929
1648252800,2022-03-26 00:00:00,APL/BTC,0.0000000359,0.0000000371,0.0000000356,0.0000000363,1854460.55968031,0.067333931732399501
1648166400,2022-03-25 00:00:00,APL/BTC,0.0000000367,0.0000000374,0.0000000352,0.0000000354,4220797.772,0.15184333873352
1648080000,2022-03-24 00:00:00,APL/BTC,0.0000000375,0.0000000382,0.0000000365,0.0000000368,5085315.41502373,0.189164175332549937
1647993600,2022-03-23 00:00:00,APL/BTC,0.0000000383,0.0000000385,0.0000000375,0.0000000375,2392159.1573,0.09021714190783
1647907200,2022-03-22 00:00:00,APL/BTC,0.0000000384,0.0000000396,0.0000000376,0.0000000385,5250789.625,0.20152569703901
1647820800,2022-03-21 00:00:00,APL/BTC,0.0000000401,0.0000000462,0.0000000376,0.0000000386,21073649.95046742,0.874107450315219274
1647734400,2022-03-20 00:00:00,APL/BTC,0.0000000402,0.0000000407,0.0000000371,0.0000000403,3307934.6348239,0.126646764513539595
1647648000,2022-03-19 00:00:00,APL/BTC,0.000000041,0.0000000417,0.0000000396,0.0000000404,1655669.50336407,0.066411878788389684
1647561600,2022-03-18 00:00:00,APL/BTC,0.0000000439,0.0000000455,0.0000000413,0.0000000413,3337735.85284808,0.14220891585262824
1647475200,2022-03-17 00:00:00,APL/BTC,0.0000000431,0.0000000484,0.0000000412,0.0000000438,1894276.1164,0.08199383078473
1647388800,2022-03-16 00:00:00,APL/BTC,0.0000000439,0.000000045,0.0000000416,0.0000000433,1764994.54866225,0.07587269206846558
1647302400,2022-03-15 00:00:00,APL/BTC,0.0000000436,0.0000000456,0.0000000421,0.0000000431,473299.31100483,0.020792206557139287
1647216000,2022-03-14 00:00:00,APL/BTC,0.0000000458,0.0000000468,0.0000000434,0.0000000437,2407236.4725,0.1078866021905
1647129600,2022-03-13 00:00:00,APL/BTC,0.0000000468,0.0000000469,0.0000000446,0.0000000455,1486818.1151,0.06857227028839
1647043200,2022-03-12 00:00:00,APL/BTC,0.0000000477,0.0000000477,0.000000045,0.0000000467,437063.0377,0.01999582485386
1646956800,2022-03-11 00:00:00,APL/BTC,0.0000000446,0.0000000506,0.0000000438,0.0000000477,5886358.38050838,0.277666462908499726
1646870400,2022-03-10 00:00:00,APL/BTC,0.0000000426,0.0000000458,0.0000000419,0.0000000447,1516433.9854,0.0675767966672
1646784000,2022-03-09 00:00:00,APL/BTC,0.0000000458,0.000000048,0.0000000418,0.0000000427,8337577.05197885,0.366405002596388373
1646697600,2022-03-08 00:00:00,APL/BTC,0.0000000482,0.0000000486,0.0000000454,0.0000000457,11364404.9165,0.51911184420181
1646611200,2022-03-07 00:00:00,APL/BTC,0.00000005,0.0000000507,0.0000000473,0.0000000473,19758465.88491028,0.983760064791349078
1646524800,2022-03-06 00:00:00,APL/BTC,0.00000005,0.0000000506,0.00000005,0.0000000503,6268233.8326,0.31384964523369
1646438400,2022-03-05 00:00:00,APL/BTC,0.0000000502,0.0000000508,0.00000005,0.00000005,19258715.4842,0.96323421570713
1646352000,2022-03-04 00:00:00,APL/BTC,0.00000005,0.0000000514,0.00000005,0.0000000502,14743896.38148131,0.741824591673249334
1646265600,2022-03-03 00:00:00,APL/BTC,0.0000000504,0.0000000508,0.00000005,0.00000005,44457787.1722372,2.22301754489569976
1646179200,2022-03-02 00:00:00,APL/BTC,0.0000000507,0.0000000519,0.00000005,0.0000000508,29335080.56162282,1.467934619100829794
1646092800,2022-03-01 00:00:00,APL/BTC,0.0000000506,0.0000000529,0.00000005,0.0000000507,45283953.58927063,2.268264549027642355
1646006400,2022-02-28 00:00:00,APL/BTC,0.0000000529,0.0000000552,0.00000005,0.0000000506,7095581.95665554,0.36296468257543973
