https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MXW,Volume USDT
1661047200,2022-08-21 02:00:00,MXW/USDT,0.00544,0.00544,0.0051,0.00512,2181551.3,11323.9740729
1661043600,2022-08-21 01:00:00,MXW/USDT,0.005494,0.005507,0.005256,0.00547,379604.8,2029.2859786
1661040000,2022-08-21 00:00:00,MXW/USDT,0.005173,0.006457,0.005173,0.005496,4919651.9,28076.3874383
1661036400,2022-08-20 23:00:00,MXW/USDT,0.005211,0.005304,0.005151,0.005151,407352.2,2135.7937439
1661032800,2022-08-20 22:00:00,MXW/USDT,0.005173,0.005211,0.005152,0.005211,86282.8,447.0334229
1661029200,2022-08-20 21:00:00,MXW/USDT,0.005198,0.005199,0.005152,0.005199,302231.8,1563.8107881
1661025600,2022-08-20 20:00:00,MXW/USDT,0.005154,0.00526,0.005151,0.0052,955457.6,4930.3187901
1661022000,2022-08-20 19:00:00,MXW/USDT,0.005175,0.005183,0.00515,0.005154,848628.3,4392.8728295
1661018400,2022-08-20 18:00:00,MXW/USDT,0.005151,0.005189,0.005135,0.005175,900641.5,4657.815689
1661014800,2022-08-20 17:00:00,MXW/USDT,0.005192,0.005202,0.00515,0.005151,216290.1,1123.1930663
1661011200,2022-08-20 16:00:00,MXW/USDT,0.005124,0.005217,0.005108,0.005192,687396.1,3581.1615303
1661007600,2022-08-20 15:00:00,MXW/USDT,0.00523,0.005244,0.00513,0.00513,40294,209.0462472
1661004000,2022-08-20 14:00:00,MXW/USDT,0.0052,0.005265,0.0052,0.00521,198601.1,1038.8242125
1661000400,2022-08-20 13:00:00,MXW/USDT,0.005123,0.005216,0.005101,0.0052,218876.3,1123.8564208
1660996800,2022-08-20 12:00:00,MXW/USDT,0.005179,0.005179,0.005105,0.005124,111374.7,572.3993061
1660993200,2022-08-20 11:00:00,MXW/USDT,0.00521,0.00521,0.00518,0.00518,155703.9,809.5487903
1660989600,2022-08-20 10:00:00,MXW/USDT,0.005263,0.005263,0.0052,0.005211,24750109,129665.2241332
1660986000,2022-08-20 09:00:00,MXW/USDT,0.005374,0.005374,0.00523,0.005263,88459.7,467.1754347
1660982400,2022-08-20 08:00:00,MXW/USDT,0.005477,0.005499,0.005374,0.005374,155180.3,843.9655562
1660978800,2022-08-20 07:00:00,MXW/USDT,0.00531,0.005491,0.0053,0.005491,61105.6,329.5934625
1660975200,2022-08-20 06:00:00,MXW/USDT,0.005249,0.00548,0.0052,0.005344,307226.5,1645.5614137
1660971600,2022-08-20 05:00:00,MXW/USDT,0.005721,0.005721,0.005249,0.005249,1010979.1,5454.9875469
1660968000,2022-08-20 04:00:00,MXW/USDT,0.005712,0.00591,0.00564,0.005746,352797.9,2020.7252741
1660964400,2022-08-20 03:00:00,MXW/USDT,0.005952,0.005952,0.005702,0.005702,331366.1,1918.3591226
1660960800,2022-08-20 02:00:00,MXW/USDT,0.005962,0.00619,0.005956,0.005956,536841.1,3270.128505
1660957200,2022-08-20 01:00:00,MXW/USDT,0.00606,0.006064,0.00591,0.005961,1138118.1,6772.1227361
1660953600,2022-08-20 00:00:00,MXW/USDT,0.006305,0.006305,0.00606,0.00606,551573,3414.3398073
1660950000,2022-08-19 23:00:00,MXW/USDT,0.006607,0.006607,0.0063,0.006307,950663.2,6062.2011143
1660946400,2022-08-19 22:00:00,MXW/USDT,0.006627,0.006749,0.0065,0.006655,1618888.7,10700.8681233
1660942800,2022-08-19 21:00:00,MXW/USDT,0.006512,0.0068,0.0065,0.00662,3275977.5,21802.7201379
1660939200,2022-08-19 20:00:00,MXW/USDT,0.006365,0.006722,0.006229,0.006541,3975837.9,25925.6977961
1660935600,2022-08-19 19:00:00,MXW/USDT,0.006237,0.006625,0.006113,0.006357,2669261.6,17133.9109191
1660932000,2022-08-19 18:00:00,MXW/USDT,0.00594,0.006285,0.005849,0.006215,305604.8,1870.965861
1660928400,2022-08-19 17:00:00,MXW/USDT,0.005872,0.006198,0.005791,0.005971,1754958.2,10478.7405448
1660924800,2022-08-19 16:00:00,MXW/USDT,0.005753,0.005998,0.005752,0.005872,566171.1,3362.9917627
1660921200,2022-08-19 15:00:00,MXW/USDT,0.005914,0.005952,0.005658,0.005753,130604.4,755.2886495
1660917600,2022-08-19 14:00:00,MXW/USDT,0.005805,0.005957,0.005671,0.005952,1308488.5,7542.3594623
1660914000,2022-08-19 13:00:00,MXW/USDT,0.005874,0.0065,0.005801,0.005842,3582164.6,21886.0881827
1660910400,2022-08-19 12:00:00,MXW/USDT,0.005596,0.006175,0.005313,0.005874,1602062,9362.4604765
1660906800,2022-08-19 11:00:00,MXW/USDT,0.005434,0.005598,0.005278,0.005597,504815.7,2778.7461215
1660903200,2022-08-19 10:00:00,MXW/USDT,0.00531,0.005598,0.0053,0.005403,423620.5,2333.2315135
1660899600,2022-08-19 09:00:00,MXW/USDT,0.005276,0.005629,0.005273,0.005299,994636.7,5355.0889131
1660896000,2022-08-19 08:00:00,MXW/USDT,0.00552,0.005975,0.005263,0.005276,4073014.3,23319.2604893
1660892400,2022-08-19 07:00:00,MXW/USDT,0.004938,0.00556,0.004938,0.0055,1025490.6,5502.1702032
1660888800,2022-08-19 06:00:00,MXW/USDT,0.00492,0.004924,0.00492,0.00492,188847.9,929.2386006
1660885200,2022-08-19 05:00:00,MXW/USDT,0.004926,0.004926,0.004921,0.004922,118084.6,581.3163182
1660881600,2022-08-19 04:00:00,MXW/USDT,0.004923,0.004923,0.004923,0.004923,0,0
1660878000,2022-08-19 03:00:00,MXW/USDT,0.004938,0.004938,0.004922,0.004923,104197.4,512.9190897
1660874400,2022-08-19 02:00:00,MXW/USDT,0.004923,0.004961,0.004923,0.004961,769.5,3.815023
1660870800,2022-08-19 01:00:00,MXW/USDT,0.004922,0.004935,0.004922,0.004922,35156409.9,173495.4171442
1660867200,2022-08-19 00:00:00,MXW/USDT,0.005136,0.005136,0.004923,0.004923,100036.3,496.0986845
1660863600,2022-08-18 23:00:00,MXW/USDT,0.005118,0.005165,0.0051,0.005165,21460.7,109.9730793
1660860000,2022-08-18 22:00:00,MXW/USDT,0.005143,0.005143,0.0051,0.005118,10108,51.6629767
1660856400,2022-08-18 21:00:00,MXW/USDT,0.005154,0.005154,0.005143,0.005143,234.7,1.2092659
1660852800,2022-08-18 20:00:00,MXW/USDT,0.00514,0.005179,0.005136,0.005179,4741.9,24.425736
1660849200,2022-08-18 19:00:00,MXW/USDT,0.005211,0.005221,0.00514,0.00514,243178.6,1255.4055626
1660845600,2022-08-18 18:00:00,MXW/USDT,0.005082,0.005242,0.005082,0.005242,151157.4,783.6188447
1660842000,2022-08-18 17:00:00,MXW/USDT,0.005143,0.005147,0.005051,0.005051,46324.3,236.0344738
1660838400,2022-08-18 16:00:00,MXW/USDT,0.005243,0.005243,0.005143,0.005143,34772.1,179.7674597
1660834800,2022-08-18 15:00:00,MXW/USDT,0.005299,0.005299,0.005247,0.005247,12104.9,63.8138412
1660831200,2022-08-18 14:00:00,MXW/USDT,0.005468,0.0056,0.005148,0.005299,620813.1,3321.5030734
1660827600,2022-08-18 13:00:00,MXW/USDT,0.004987,0.005498,0.004987,0.005498,1222941.1,6421.5790733
1660824000,2022-08-18 12:00:00,MXW/USDT,0.00473,0.0051,0.00473,0.004987,499783.6,2429.744855
1660820400,2022-08-18 11:00:00,MXW/USDT,0.004764,0.004764,0.004701,0.004727,205660.2,974.0909615
1660816800,2022-08-18 10:00:00,MXW/USDT,0.004779,0.004808,0.004754,0.004765,121188.8,581.1017722
1660813200,2022-08-18 09:00:00,MXW/USDT,0.004754,0.004754,0.004754,0.004754,3850.7,18.3062278
1660809600,2022-08-18 08:00:00,MXW/USDT,0.004781,0.004858,0.004753,0.004779,30733.2,147.0913186
1660806000,2022-08-18 07:00:00,MXW/USDT,0.004822,0.004822,0.00476,0.004781,12344.7,59.1448947
1660802400,2022-08-18 06:00:00,MXW/USDT,0.004867,0.004867,0.004828,0.004828,5137.2,24.9118554
1660798800,2022-08-18 05:00:00,MXW/USDT,0.004831,0.004907,0.004831,0.004867,20924.4,101.6839093
1660795200,2022-08-18 04:00:00,MXW/USDT,0.004907,0.004907,0.004795,0.004831,68995.3,331.8795009
1660791600,2022-08-18 03:00:00,MXW/USDT,0.0049,0.00505,0.004848,0.004907,281854.9,1380.2762837
1660788000,2022-08-18 02:00:00,MXW/USDT,0.004949,0.004949,0.0049,0.0049,106543.6,526.537809
1660784400,2022-08-18 01:00:00,MXW/USDT,0.004965,0.004965,0.004949,0.004949,32525794.3,161490.4328371
1660780800,2022-08-18 00:00:00,MXW/USDT,0.005046,0.005046,0.004949,0.004949,47296,234.4674766
1660777200,2022-08-17 23:00:00,MXW/USDT,0.005046,0.005046,0.005046,0.005046,32.6,0.1644996
1660773600,2022-08-17 22:00:00,MXW/USDT,0.0051,0.0051,0.00495,0.005046,73471.1,368.4862502
1660770000,2022-08-17 21:00:00,MXW/USDT,0.005129,0.005137,0.005023,0.005127,221076.6,1132.170117
1660766400,2022-08-17 20:00:00,MXW/USDT,0.005397,0.005397,0.004857,0.005136,1608605,8146.760548
1660762800,2022-08-17 19:00:00,MXW/USDT,0.00498,0.005899,0.00498,0.0054,4222662,23489.5297093
1660759200,2022-08-17 18:00:00,MXW/USDT,0.00501,0.00501,0.00495,0.004974,26058.5,129.1591141
1660755600,2022-08-17 17:00:00,MXW/USDT,0.004701,0.005039,0.0047,0.005033,883785.2,4368.2416546
1660752000,2022-08-17 16:00:00,MXW/USDT,0.004761,0.004761,0.004701,0.004702,135510.1,642.7572364
1660748400,2022-08-17 15:00:00,MXW/USDT,0.004849,0.004849,0.004764,0.004764,48277.1,232.1931044
1660744800,2022-08-17 14:00:00,MXW/USDT,0.004843,0.004866,0.004843,0.004866,4659.2,22.5777191
1660741200,2022-08-17 13:00:00,MXW/USDT,0.004791,0.00502,0.00478,0.004842,455182.4,2209.8542871
1660737600,2022-08-17 12:00:00,MXW/USDT,0.00485,0.00485,0.004791,0.004791,71445.3,343.4425205
1660734000,2022-08-17 11:00:00,MXW/USDT,0.004851,0.004851,0.00485,0.00485,41635.5,201.9609921
1660730400,2022-08-17 10:00:00,MXW/USDT,0.004857,0.004857,0.004851,0.004851,1254.5,6.0876099
1660726800,2022-08-17 09:00:00,MXW/USDT,0.004949,0.004949,0.004857,0.004857,19999.9,98.0331573
1660723200,2022-08-17 08:00:00,MXW/USDT,0.00495,0.00495,0.00495,0.00495,1307.1,6.470145
1660719600,2022-08-17 07:00:00,MXW/USDT,0.004974,0.004974,0.00495,0.00495,95.6,0.4750104
1660716000,2022-08-17 06:00:00,MXW/USDT,0.005046,0.00506,0.00495,0.00495,229059.5,1147.4432146
1660712400,2022-08-17 05:00:00,MXW/USDT,0.005065,0.005065,0.005016,0.005016,37851.1,190.2276593
1660708800,2022-08-17 04:00:00,MXW/USDT,0.005082,0.00518,0.005053,0.005065,120461.9,614.0756811
1660705200,2022-08-17 03:00:00,MXW/USDT,0.005103,0.005103,0.00505,0.00505,11757.5,59.5895516
1660701600,2022-08-17 02:00:00,MXW/USDT,0.005118,0.005118,0.005103,0.005103,1313.4,6.7141889
1660698000,2022-08-17 01:00:00,MXW/USDT,0.005117,0.005155,0.005067,0.005141,36172436.4,185532.0402825
1660694400,2022-08-17 00:00:00,MXW/USDT,0.005117,0.005154,0.005091,0.005117,154681.1,788.3466795
1660690800,2022-08-16 23:00:00,MXW/USDT,0.005029,0.005195,0.005029,0.005117,54264.5,278.945038
1660687200,2022-08-16 22:00:00,MXW/USDT,0.005479,0.005479,0.005003,0.005029,532572.5,2811.9946837
1660683600,2022-08-16 21:00:00,MXW/USDT,0.004727,0.0063,0.0047,0.00548,12351351.6,65814.0322317
1660680000,2022-08-16 20:00:00,MXW/USDT,0.0049,0.0049,0.0047,0.0047,93592.1,443.1527688
1660676400,2022-08-16 19:00:00,MXW/USDT,0.004876,0.004922,0.004806,0.0049,78916.7,381.1285675
1660672800,2022-08-16 18:00:00,MXW/USDT,0.004935,0.005038,0.004876,0.004876,100185.2,501.227151
1660669200,2022-08-16 17:00:00,MXW/USDT,0.004956,0.004976,0.004906,0.004906,28646.6,142.3258365
1660665600,2022-08-16 16:00:00,MXW/USDT,0.004801,0.00498,0.004801,0.00498,45266.7,222.0732308
1660662000,2022-08-16 15:00:00,MXW/USDT,0.004901,0.004935,0.004772,0.004798,199680,974.8641741
1660658400,2022-08-16 14:00:00,MXW/USDT,0.0049,0.00503,0.0049,0.004901,547596.2,2736.5650997
1660654800,2022-08-16 13:00:00,MXW/USDT,0.00494,0.004941,0.0049,0.0049,93477.3,459.2498229
1660651200,2022-08-16 12:00:00,MXW/USDT,0.00479,0.00494,0.0047,0.00494,441805.9,2110.0309977
1660647600,2022-08-16 11:00:00,MXW/USDT,0.004909,0.004909,0.004792,0.004815,300493.2,1456.3645384
1660644000,2022-08-16 10:00:00,MXW/USDT,0.004956,0.004956,0.004912,0.004912,4775.7,23.4951401
1660640400,2022-08-16 09:00:00,MXW/USDT,0.004888,0.004974,0.004885,0.004974,261359.2,1278.3363656
1660636800,2022-08-16 08:00:00,MXW/USDT,0.004917,0.004917,0.004917,0.004917,0,0
1660633200,2022-08-16 07:00:00,MXW/USDT,0.004917,0.004917,0.004917,0.004917,0,0
1660629600,2022-08-16 06:00:00,MXW/USDT,0.004917,0.004917,0.004917,0.004917,30286.6,148.9192122
1660626000,2022-08-16 05:00:00,MXW/USDT,0.004909,0.004917,0.004885,0.004917,79294.8,388.2124875
1660622400,2022-08-16 04:00:00,MXW/USDT,0.004946,0.004957,0.004909,0.004909,36776.3,181.4438448
1660618800,2022-08-16 03:00:00,MXW/USDT,0.005116,0.00513,0.004947,0.004947,35043377.7,179151.0534119
1660615200,2022-08-16 02:00:00,MXW/USDT,0.005192,0.005192,0.005117,0.005117,2535975.5,13110.7963762
1660611600,2022-08-16 01:00:00,MXW/USDT,0.005247,0.005365,0.00518,0.005212,299669.5,1581.6831539
1660608000,2022-08-16 00:00:00,MXW/USDT,0.005039,0.005247,0.005039,0.00522,63272.5,324.9616936
1660604400,2022-08-15 23:00:00,MXW/USDT,0.005086,0.005086,0.005011,0.005011,17627.2,88.4519279
1660600800,2022-08-15 22:00:00,MXW/USDT,0.0051,0.0051,0.005011,0.005086,74658.7,377.0568246
1660597200,2022-08-15 21:00:00,MXW/USDT,0.005201,0.005273,0.0051,0.0051,89195,460.3254871
1660593600,2022-08-15 20:00:00,MXW/USDT,0.005401,0.005429,0.005201,0.005201,214002.7,1126.0898496
1660590000,2022-08-15 19:00:00,MXW/USDT,0.005273,0.005478,0.005244,0.005403,298448.3,1605.049122
1660586400,2022-08-15 18:00:00,MXW/USDT,0.004884,0.0064,0.004884,0.005273,6315280.2,36849.8552021
1660582800,2022-08-15 17:00:00,MXW/USDT,0.004866,0.004899,0.004857,0.004857,24795.5,121.0741494
1660579200,2022-08-15 16:00:00,MXW/USDT,0.00482,0.004866,0.004764,0.004866,469887.7,2252.9607459
1660575600,2022-08-15 15:00:00,MXW/USDT,0.004907,0.004907,0.00479,0.004822,168487.3,811.025685
1660572000,2022-08-15 14:00:00,MXW/USDT,0.004897,0.005051,0.00485,0.004909,696477.8,3502.6391375
1660568400,2022-08-15 13:00:00,MXW/USDT,0.0049,0.005049,0.004877,0.004897,241374.6,1199.3885276
1660564800,2022-08-15 12:00:00,MXW/USDT,0.004892,0.0049,0.004819,0.0049,76998.6,374.4393672
1660561200,2022-08-15 11:00:00,MXW/USDT,0.004999,0.005023,0.004876,0.004876,110475.1,551.8977581
1660557600,2022-08-15 10:00:00,MXW/USDT,0.004813,0.005004,0.004786,0.004997,146561.4,721.6397602
1660554000,2022-08-15 09:00:00,MXW/USDT,0.004832,0.004872,0.004786,0.004815,298758,1432.3735808
1660550400,2022-08-15 08:00:00,MXW/USDT,0.004888,0.004891,0.004786,0.004864,1011514.5,4880.512681
1660546800,2022-08-15 07:00:00,MXW/USDT,0.005094,0.005103,0.004874,0.004892,129153.4,640.3011247
1660543200,2022-08-15 06:00:00,MXW/USDT,0.005065,0.0051,0.005,0.005094,76480.3,384.424166
1660539600,2022-08-15 05:00:00,MXW/USDT,0.005118,0.005122,0.005062,0.005062,122623.4,624.1176691
1660536000,2022-08-15 04:00:00,MXW/USDT,0.00509,0.005199,0.00509,0.005117,33249412.4,171625.9167184
1660532400,2022-08-15 03:00:00,MXW/USDT,0.005238,0.005246,0.005089,0.0051,90739.4,466.7449627
1660528800,2022-08-15 02:00:00,MXW/USDT,0.005296,0.005296,0.00517,0.00523,20053939.6,104291.9986688
1660525200,2022-08-15 01:00:00,MXW/USDT,0.0053,0.005313,0.005288,0.0053,20682.1,109.6839287
1660521600,2022-08-15 00:00:00,MXW/USDT,0.00541,0.005494,0.005252,0.005288,326963.6,1749.4389693
1660518000,2022-08-14 23:00:00,MXW/USDT,0.00542,0.005459,0.005252,0.005403,405516,2171.5356473
1660514400,2022-08-14 22:00:00,MXW/USDT,0.005155,0.00547,0.005155,0.00542,534472.9,2838.9956236
1660510800,2022-08-14 21:00:00,MXW/USDT,0.005219,0.005298,0.005094,0.005151,689719.6,3575.8879266
1660507200,2022-08-14 20:00:00,MXW/USDT,0.005154,0.005277,0.005052,0.005203,539840,2782.7688831
1660503600,2022-08-14 19:00:00,MXW/USDT,0.0053,0.0053,0.005051,0.005154,427836.1,2183.6584768
1660500000,2022-08-14 18:00:00,MXW/USDT,0.0054,0.0058,0.005051,0.0053,3599268.6,19353.2669139
1660496400,2022-08-14 17:00:00,MXW/USDT,0.00549,0.005503,0.0053,0.0054,440391.2,2350.4890587
1660492800,2022-08-14 16:00:00,MXW/USDT,0.005408,0.0055,0.0054,0.00546,158125.6,857.8240365
1660489200,2022-08-14 15:00:00,MXW/USDT,0.005698,0.005698,0.005408,0.005408,596528.2,3285.8545291
1660485600,2022-08-14 14:00:00,MXW/USDT,0.0057,0.005915,0.005612,0.0057,788099.2,4518.5550902
1660482000,2022-08-14 13:00:00,MXW/USDT,0.005577,0.005855,0.005296,0.0057,2306644.3,12894.6536946
1660478400,2022-08-14 12:00:00,MXW/USDT,0.005403,0.005599,0.005282,0.005588,597129.3,3216.337994
1660474800,2022-08-14 11:00:00,MXW/USDT,0.005452,0.00548,0.005355,0.005401,468742.7,2520.4984377
1660471200,2022-08-14 10:00:00,MXW/USDT,0.00548,0.005663,0.005453,0.005453,188908,1053.7081665
1660467600,2022-08-14 09:00:00,MXW/USDT,0.005574,0.005723,0.00543,0.005479,548966,3028.9368404
1660464000,2022-08-14 08:00:00,MXW/USDT,0.005647,0.005696,0.005578,0.005578,317480.5,1793.1747166
1660460400,2022-08-14 07:00:00,MXW/USDT,0.005952,0.005952,0.005647,0.005647,554706.3,3192.5215189
1660456800,2022-08-14 06:00:00,MXW/USDT,0.005922,0.006032,0.005866,0.00596,939265.7,5599.3281306
1660453200,2022-08-14 05:00:00,MXW/USDT,0.005969,0.005979,0.005655,0.005922,1225409,7127.3631879
1660449600,2022-08-14 04:00:00,MXW/USDT,0.005764,0.00597,0.005764,0.005969,511102.1,3037.106795
1660446000,2022-08-14 03:00:00,MXW/USDT,0.005669,0.005764,0.005665,0.005763,176925.4,1012.1686737
1660442400,2022-08-14 02:00:00,MXW/USDT,0.006074,0.006074,0.005665,0.005699,2500905.3,14467.006385
1660438800,2022-08-14 01:00:00,MXW/USDT,0.00628,0.00628,0.005881,0.006075,749547.5,4519.0902722
1660435200,2022-08-14 00:00:00,MXW/USDT,0.0063,0.00633,0.006272,0.006272,598593,3772.1591546
1660431600,2022-08-13 23:00:00,MXW/USDT,0.006313,0.0065,0.006251,0.006327,1256951.2,7956.8837683
1660428000,2022-08-13 22:00:00,MXW/USDT,0.006754,0.006799,0.006278,0.00632,2076099.2,13564.7813256
1660424400,2022-08-13 21:00:00,MXW/USDT,0.006373,0.006919,0.00637,0.006754,3859666.5,25568.2173865
1660420800,2022-08-13 20:00:00,MXW/USDT,0.00635,0.006919,0.006272,0.006373,5221702.6,34571.0489044
1660417200,2022-08-13 19:00:00,MXW/USDT,0.00606,0.00688,0.00606,0.006351,2946132.7,18891.3993476
1660413600,2022-08-13 18:00:00,MXW/USDT,0.00605,0.006939,0.005951,0.00606,6408770.3,40919.5186669
1660410000,2022-08-13 17:00:00,MXW/USDT,0.005826,0.0064,0.00574,0.00605,2573616.9,15541.9647444
1660406400,2022-08-13 16:00:00,MXW/USDT,0.006082,0.0061,0.005801,0.005801,2533657.2,14919.0696076
1660402800,2022-08-13 15:00:00,MXW/USDT,0.006401,0.006599,0.006072,0.006072,2934738.9,18673.4580137
1660399200,2022-08-13 14:00:00,MXW/USDT,0.007073,0.007284,0.006322,0.0064,5080443.6,33774.8995463
1660395600,2022-08-13 13:00:00,MXW/USDT,0.006396,0.00856,0.006236,0.007073,17332217.42505383,128606.79659101366962
1660392000,2022-08-13 12:00:00,MXW/USDT,0.005948,0.00683,0.005752,0.006361,7484375.78722563,47169.3145587001328
1660388400,2022-08-13 11:00:00,MXW/USDT,0.005429,0.005951,0.005337,0.005951,982166.73860701,5604.00190302075042
1660384800,2022-08-13 10:00:00,MXW/USDT,0.005377,0.005534,0.005312,0.005429,313755,1675.354838
1660381200,2022-08-13 09:00:00,MXW/USDT,0.005383,0.005579,0.005329,0.005377,584712.5,3145.6908119
1660377600,2022-08-13 08:00:00,MXW/USDT,0.005375,0.00568,0.005303,0.005383,1111785.2,6122.774461
1660374000,2022-08-13 07:00:00,MXW/USDT,0.005091,0.005844,0.005091,0.005372,3865342,21301.6099415
1660370400,2022-08-13 06:00:00,MXW/USDT,0.005039,0.0052,0.005039,0.005064,36015.9,184.4815737
1660366800,2022-08-13 05:00:00,MXW/USDT,0.005028,0.005039,0.005028,0.005039,20213.8,101.8554385
1660363200,2022-08-13 04:00:00,MXW/USDT,0.00512,0.005143,0.005007,0.005007,194628.7,991.0274155
1660359600,2022-08-13 03:00:00,MXW/USDT,0.005299,0.005306,0.005105,0.005111,599510.9,3116.3187438
1660356000,2022-08-13 02:00:00,MXW/USDT,0.00512,0.005489,0.004979,0.005299,1230002.8,6561.2849631
1660352400,2022-08-13 01:00:00,MXW/USDT,0.004805,0.005154,0.004805,0.005154,441150.5,2207.6207935
1660348800,2022-08-13 00:00:00,MXW/USDT,0.0048,0.004805,0.004779,0.004805,146581.2,702.9070913
1660345200,2022-08-12 23:00:00,MXW/USDT,0.004946,0.004956,0.0048,0.0048,854752.6,4150.7785939
1660341600,2022-08-12 22:00:00,MXW/USDT,0.005211,0.005211,0.004915,0.004946,1700716.2,8541.2055522
1660338000,2022-08-12 21:00:00,MXW/USDT,0.004737,0.005953,0.004737,0.005237,6570392.6,35686.4004011
1660334400,2022-08-12 20:00:00,MXW/USDT,0.00466,0.004737,0.00466,0.004737,430000,2019.9133253
1660330800,2022-08-12 19:00:00,MXW/USDT,0.004591,0.004665,0.004591,0.004628,29261.3,135.7230645
1660327200,2022-08-12 18:00:00,MXW/USDT,0.004592,0.004592,0.004592,0.004592,0,0
1660323600,2022-08-12 17:00:00,MXW/USDT,0.004647,0.004685,0.004592,0.004592,60206.6,279.8074211
1660320000,2022-08-12 16:00:00,MXW/USDT,0.004498,0.004656,0.004498,0.004656,185472.1,845.9377451
1660316400,2022-08-12 15:00:00,MXW/USDT,0.004497,0.004497,0.004497,0.004497,600,2.6982
1660312800,2022-08-12 14:00:00,MXW/USDT,0.004497,0.004497,0.004497,0.004497,20000,89.94
1660309200,2022-08-12 13:00:00,MXW/USDT,0.004466,0.004497,0.004466,0.004497,3232.2,14.5107208
1660305600,2022-08-12 12:00:00,MXW/USDT,0.004441,0.004441,0.004441,0.004441,100,0.4441
1660302000,2022-08-12 11:00:00,MXW/USDT,0.004467,0.004467,0.004441,0.004441,2068.9,9.2151249
1660298400,2022-08-12 10:00:00,MXW/USDT,0.004467,0.004467,0.004467,0.004467,555.3,2.4805251
1660294800,2022-08-12 09:00:00,MXW/USDT,0.004482,0.0045,0.004482,0.004482,235.9,1.0580976
1660291200,2022-08-12 08:00:00,MXW/USDT,0.004455,0.0045,0.004455,0.004499,80542.5,359.4401187
1660287600,2022-08-12 07:00:00,MXW/USDT,0.00444,0.004455,0.00444,0.004455,12044,53.6349023
1660284000,2022-08-12 06:00:00,MXW/USDT,0.004418,0.00444,0.004418,0.00444,1129.3,4.9997204
1660280400,2022-08-12 05:00:00,MXW/USDT,0.004427,0.004427,0.0044,0.0044,18491.1,81.3985212
1660276800,2022-08-12 04:00:00,MXW/USDT,0.004455,0.004455,0.004427,0.004427,449,1.995381
1660273200,2022-08-12 03:00:00,MXW/USDT,0.004418,0.004454,0.004418,0.004454,3410.7,15.1422397
1660269600,2022-08-12 02:00:00,MXW/USDT,0.004409,0.004409,0.0044,0.0044,13434855.2,59234.2371874
1660266000,2022-08-12 01:00:00,MXW/USDT,0.00442,0.004455,0.0044,0.004409,14931734,65833.5868063
1660262400,2022-08-12 00:00:00,MXW/USDT,0.004511,0.004511,0.00442,0.00442,132291,592.2593237
1660258800,2022-08-11 23:00:00,MXW/USDT,0.004571,0.004571,0.004514,0.004514,11002.5,49.9383527
1660255200,2022-08-11 22:00:00,MXW/USDT,0.004571,0.004571,0.004571,0.004571,0,0
1660251600,2022-08-11 21:00:00,MXW/USDT,0.004571,0.004571,0.004571,0.004571,0,0
1660248000,2022-08-11 20:00:00,MXW/USDT,0.004571,0.004571,0.004571,0.004571,0,0
1660244400,2022-08-11 19:00:00,MXW/USDT,0.004595,0.004595,0.004571,0.004571,3925.9,18.011484
1660240800,2022-08-11 18:00:00,MXW/USDT,0.004597,0.004597,0.004595,0.004595,214.5,0.9857643
1660237200,2022-08-11 17:00:00,MXW/USDT,0.004597,0.004597,0.004597,0.004597,0,0
1660233600,2022-08-11 16:00:00,MXW/USDT,0.004636,0.004637,0.004597,0.004597,5675.8,26.2453392
1660230000,2022-08-11 15:00:00,MXW/USDT,0.004628,0.004651,0.004597,0.004623,8964.1,41.5610322
1660226400,2022-08-11 14:00:00,MXW/USDT,0.004652,0.004652,0.004623,0.004628,9670.2,44.9583833
1660222800,2022-08-11 13:00:00,MXW/USDT,0.004546,0.004651,0.004535,0.004651,18670.4,86.3022077
1660219200,2022-08-11 12:00:00,MXW/USDT,0.004546,0.004571,0.004546,0.004571,365.6,1.6670201
1660215600,2022-08-11 11:00:00,MXW/USDT,0.004595,0.004595,0.00452,0.004571,111089.8,503.7090213
1660212000,2022-08-11 10:00:00,MXW/USDT,0.004699,0.004699,0.004597,0.004597,236404,1087.1766502
1660208400,2022-08-11 09:00:00,MXW/USDT,0.004699,0.004699,0.004679,0.004679,960.6,4.5114274
1660204800,2022-08-11 08:00:00,MXW/USDT,0.004662,0.004697,0.004656,0.004697,1202.7,5.636317
1660201200,2022-08-11 07:00:00,MXW/USDT,0.004662,0.004696,0.004662,0.004696,380.2,1.7805266
1660197600,2022-08-11 06:00:00,MXW/USDT,0.004662,0.004662,0.004662,0.004662,0,0
1660194000,2022-08-11 05:00:00,MXW/USDT,0.004662,0.004662,0.004662,0.004662,0,0
1660190400,2022-08-11 04:00:00,MXW/USDT,0.004662,0.004662,0.004662,0.004662,138.7,0.6466194
1660186800,2022-08-11 03:00:00,MXW/USDT,0.004685,0.004699,0.00467,0.00467,2091.6,9.8020829
1660183200,2022-08-11 02:00:00,MXW/USDT,0.004676,0.004676,0.004676,0.004676,0,0
1660179600,2022-08-11 01:00:00,MXW/USDT,0.004679,0.004699,0.004628,0.004676,28115475.8,131495.9755202
1660176000,2022-08-11 00:00:00,MXW/USDT,0.004679,0.004679,0.00467,0.004679,319.1,1.4915434
1660172400,2022-08-10 23:00:00,MXW/USDT,0.004402,0.004699,0.00436,0.004679,979191.6,4459.1618309
