https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume USD
1660953600,2022-08-20 00:00:00,EUR/USD,1.00406,1.00469,0.99001,1.00306,959281.86044,962217.2629329464
1660867200,2022-08-19 00:00:00,EUR/USD,1.00891,1.00965,1.00301,1.00454,1004389.27584,1008949.2031523136
1660780800,2022-08-18 00:00:00,EUR/USD,1.01806,1.01942,1.00797,1.00901,477166.73720,481466.00950217195
1660694400,2022-08-17 00:00:00,EUR/USD,1.01629,1.02026,1.01478,1.01797,668152.66216,680159.3654990152
1660608000,2022-08-16 00:00:00,EUR/USD,1.01541,1.01929,1.01223,1.01711,333407.57907,339112.1827478877
1660521600,2022-08-15 00:00:00,EUR/USD,1.02594,1.02599,1.01553,1.01598,525074.12517,533464.8096902167
1660435200,2022-08-14 00:00:00,EUR/USD,1.02552,1.10000,1.02472,1.02595,798377.59061,819095.4890863294
1660348800,2022-08-13 00:00:00,EUR/USD,1.02638,1.02744,1.02506,1.02603,309845.39513,317910.6707652339
1660262400,2022-08-12 00:00:00,EUR/USD,1.03200,1.03252,1.02371,1.02639,479983.20872,492649.96559812076
1660176000,2022-08-11 00:00:00,EUR/USD,1.03058,1.03614,1.02801,1.03188,894906.31758,923435.9309844504
1660089600,2022-08-10 00:00:00,EUR/USD,1.02014,1.07000,1.01953,1.03044,1442994.38010,1486919.129030244
1660003200,2022-08-09 00:00:00,EUR/USD,1.01947,1.02458,1.01864,1.02047,547994.27936,559211.7222584992
1659916800,2022-08-08 00:00:00,EUR/USD,1.01727,1.02183,1.01568,1.01963,1194887.35659,1218342.9953998618
1659830400,2022-08-07 00:00:00,EUR/USD,1.01813,1.01866,1.01675,1.01675,235349.72898,239291.83694041503
1659744000,2022-08-06 00:00:00,EUR/USD,1.01817,1.01915,1.01797,1.01813,235276.52563,239542.08903967188
1659657600,2022-08-05 00:00:00,EUR/USD,1.02372,1.02427,1.01496,1.01809,719339.31544,732352.1636563096
1659571200,2022-08-04 00:00:00,EUR/USD,1.01587,1.02504,1.01577,1.02425,775211.46167,794010.3396154976
1659484800,2022-08-03 00:00:00,EUR/USD,1.01571,1.02039,1.01234,1.01633,1927001.60880,1958469.5450717038
1659398400,2022-08-02 00:00:00,EUR/USD,1.02644,1.02883,1.01530,1.01541,1152089.35444,1169843.0513919203
1659312000,2022-08-01 00:00:00,EUR/USD,1.02088,1.02751,1.02060,1.02614,1081611.35602,1109884.676866363
1659225600,2022-07-31 00:00:00,EUR/USD,1.02180,1.02257,1.02018,1.02032,540117.47950,551092.66668344
1659139200,2022-07-30 00:00:00,EUR/USD,1.02266,1.02328,1.02132,1.02189,507372.45524,518478.83828520356
1659052800,2022-07-29 00:00:00,EUR/USD,1.01985,1.02570,1.01515,1.02297,1524239.12566,1559250.89837641
1658966400,2022-07-28 00:00:00,EUR/USD,1.01930,1.02394,1.01218,1.01990,3209754.45647,3273628.5701537533
1658880000,2022-07-27 00:00:00,EUR/USD,1.01384,1.02199,1.00975,1.02047,1347779.94532,1375369.0008007004
1658793600,2022-07-26 00:00:00,EUR/USD,1.02261,1.02505,1.01092,1.01235,1239732.65620,1255043.3545040702
1658707200,2022-07-25 00:00:00,EUR/USD,1.01948,1.02554,1.01797,1.02214,1035232.45400,1058152.50053156
1658620800,2022-07-24 00:00:00,EUR/USD,1.02108,1.02165,1.02004,1.02025,333229.98640,339977.8936246
1658534400,2022-07-23 00:00:00,EUR/USD,1.02044,1.02129,1.01973,1.02112,251608.31221,256922.2797638752
1658448000,2022-07-22 00:00:00,EUR/USD,1.02243,1.02471,1.01379,1.02085,1429062.88521,1458858.8463666285
1658361600,2022-07-21 00:00:00,EUR/USD,1.01792,1.02745,1.01676,1.02241,1626769.31940,1663225.2198477539
1658275200,2022-07-20 00:00:00,EUR/USD,1.02391,1.02734,1.01566,1.01789,1372146.30224,1396693.9995870737
1658188800,2022-07-19 00:00:00,EUR/USD,1.01441,1.02663,1.01271,1.02333,2238401.76112,2290623.6742069297
1658102400,2022-07-18 00:00:00,EUR/USD,1.00925,1.02060,1.00768,1.01481,1192531.45614,1210192.8470054334
1658016000,2022-07-17 00:00:00,EUR/USD,1.00879,1.00975,1.00731,1.00913,325231.20324,328200.56412558124
1657929600,2022-07-16 00:00:00,EUR/USD,1.00888,1.00916,1.00759,1.00837,449034.82859,452793.2501052983
1657843200,2022-07-15 00:00:00,EUR/USD,1.00322,1.01261,1.00180,1.00887,1171666.55251,1182059.2348307637
1657756800,2022-07-14 00:00:00,EUR/USD,1.00409,1.00530,0.99543,1.00315,2002437.03176,2008744.708410044
1657670400,2022-07-13 00:00:00,EUR/USD,1.00377,1.01169,0.99992,1.00370,1823814.24552,1830562.358228424
1657584000,2022-07-12 00:00:00,EUR/USD,1.00448,1.00705,1.00014,1.00320,1668091.50191,1673429.3947161122
1657497600,2022-07-11 00:00:00,EUR/USD,1.01699,1.01706,1.00400,1.00542,1553170.60990,1561588.794605658
1657411200,2022-07-10 00:00:00,EUR/USD,1.01817,1.02290,1.01706,1.01706,715251.57859,727453.7705207455
1657324800,2022-07-09 00:00:00,EUR/USD,1.01884,1.01906,1.01740,1.01785,295600.73924,300877.212435434
1657238400,2022-07-08 00:00:00,EUR/USD,1.01693,1.01942,1.00850,1.01865,1555501.13385,1584511.2299963026
1657152000,2022-07-07 00:00:00,EUR/USD,1.01808,1.02719,1.01501,1.01675,1103763.96955,1122252.0160399626
1657065600,2022-07-06 00:00:00,EUR/USD,1.02668,1.02760,1.01613,1.01906,1427053.73522,1454253.3794132932
1656979200,2022-07-05 00:00:00,EUR/USD,1.04372,1.04582,1.02301,1.02570,1414589.51089,1450944.461319873
1656892800,2022-07-04 00:00:00,EUR/USD,1.04388,1.04667,1.04168,1.04376,760427.31167,793703.6108286792
1656806400,2022-07-03 00:00:00,EUR/USD,1.04203,1.04430,1.04165,1.04388,376467.51214,392986.90657270316
1656720000,2022-07-02 00:00:00,EUR/USD,1.04207,1.04287,1.04125,1.04196,281169.47647,292967.3477026812
1656633600,2022-07-01 00:00:00,EUR/USD,1.04791,1.04794,1.03706,1.04278,1473482.80728,1536518.4017754386
1656547200,2022-06-30 00:00:00,EUR/USD,1.04473,1.04872,1.03857,1.04834,1674528.16749,1755474.8591064666
1656460800,2022-06-29 00:00:00,EUR/USD,1.05208,1.05341,1.04351,1.04502,1524673.52661,1593314.3287779824
1656374400,2022-06-28 00:00:00,EUR/USD,1.05812,1.06018,1.05058,1.05207,921987.57326,969995.4661996482
1656288000,2022-06-27 00:00:00,EUR/USD,1.05617,1.06142,1.05496,1.05820,1215630.69905,1286380.40573471
1656201600,2022-06-26 00:00:00,EUR/USD,1.05433,1.05686,1.05355,1.05681,426408.17256,450632.4208431336
1656115200,2022-06-25 00:00:00,EUR/USD,1.05507,1.05593,1.05364,1.05453,693416.27300,731228.26236669
1656028800,2022-06-24 00:00:00,EUR/USD,1.05233,1.05721,1.05127,1.05503,2650646.63367,2796511.71792086
1655942400,2022-06-23 00:00:00,EUR/USD,1.05616,1.05836,1.04888,1.05226,1252326.61327,1317773.2020794903
1655856000,2022-06-22 00:00:00,EUR/USD,1.05317,1.05972,1.04709,1.05631,1235379.57378,1304943.7975795518
1655769600,2022-06-21 00:00:00,EUR/USD,1.05246,1.05885,1.05157,1.05274,1741968.62953,1833840.0550514122
1655683200,2022-06-20 00:00:00,EUR/USD,1.04890,1.05505,1.04823,1.05204,1593798.60585,1676739.8852984342
1655596800,2022-06-19 00:00:00,EUR/USD,1.05060,1.05060,1.04768,1.04899,1365708.29138,1432614.3405747064
1655510400,2022-06-18 00:00:00,EUR/USD,1.05014,1.05154,1.04800,1.05023,1332634.12137,1399572.333286415
1655424000,2022-06-17 00:00:00,EUR/USD,1.05462,1.07000,1.04441,1.04963,2598858.43619,2727839.78037811
1655337600,2022-06-16 00:00:00,EUR/USD,1.04607,1.05969,1.03865,1.05490,3461161.30449,3651179.060106501
1655251200,2022-06-15 00:00:00,EUR/USD,1.04349,1.05006,1.03684,1.04510,3128136.09102,3269215.028725002
1655164800,2022-06-14 00:00:00,EUR/USD,1.03975,1.04828,1.03724,1.04294,2762451.66279,2881071.3371902024
1655078400,2022-06-13 00:00:00,EUR/USD,1.04909,1.05004,1.03961,1.04043,3757732.22346,3909657.337254488
1654992000,2022-06-12 00:00:00,EUR/USD,1.05108,1.05208,1.04877,1.04884,559093.73726,586399.8753877784
1654905600,2022-06-11 00:00:00,EUR/USD,1.05133,1.05185,1.04840,1.05042,781136.41891,820521.3171514422
1654819200,2022-06-10 00:00:00,EUR/USD,1.06136,1.06474,1.05018,1.05133,1274410.68624,1339826.1867646992
1654732800,2022-06-09 00:00:00,EUR/USD,1.07204,1.07702,1.06108,1.06184,1815471.80785,1927740.5844474437
1654646400,2022-06-08 00:00:00,EUR/USD,1.07001,1.07492,1.06796,1.07236,7339604.38231,7870698.155413952
1654560000,2022-06-07 00:00:00,EUR/USD,1.06842,1.10773,1.06559,1.07011,7447857.68371,7970026.9859149065
1654473600,2022-06-06 00:00:00,EUR/USD,1.07249,1.07664,1.06855,1.06894,2252349.10438,2407626.0516359573
1654387200,2022-06-05 00:00:00,EUR/USD,1.07117,1.07273,1.07035,1.07273,451390.18632,484219.7945710536
1654300800,2022-06-04 00:00:00,EUR/USD,1.07064,1.07143,1.07017,1.07061,47570.04785,50928.968928688504
1654214400,2022-06-03 00:00:00,EUR/USD,1.07404,1.07705,1.07005,1.07095,3057812.67830,3274764.487825385
1654128000,2022-06-02 00:00:00,EUR/USD,1.06490,1.07525,1.06415,1.07390,2809697.05031,3017333.662327909
1654041600,2022-06-01 00:00:00,EUR/USD,1.07278,1.07453,1.06305,1.06515,3871425.98317,4123649.3859735257
1653955200,2022-05-31 00:00:00,EUR/USD,1.07726,1.07793,1.06769,1.07387,2473233.51751,2655931.277448464
1653868800,2022-05-30 00:00:00,EUR/USD,1.07365,1.08040,1.07342,1.07743,2919093.13879,3145118.52052651
1653782400,2022-05-29 00:00:00,EUR/USD,1.07308,1.07423,1.07206,1.07296,419457.95847,450061.6111199712
1653696000,2022-05-28 00:00:00,EUR/USD,1.07287,1.07369,1.07213,1.07266,111781.10646,119903.12165538358
1653609600,2022-05-27 00:00:00,EUR/USD,1.07396,1.07629,1.06954,1.07260,2794965.90020,2997880.42455452
1653523200,2022-05-26 00:00:00,EUR/USD,1.06950,1.07406,1.06551,1.07383,2279052.74589,2447315.210119059
1653436800,2022-05-25 00:00:00,EUR/USD,1.07369,1.07369,1.06462,1.06907,2451593.50102,2620925.0641354513
1653350400,2022-05-24 00:00:00,EUR/USD,1.06799,1.07488,1.06594,1.07351,2852808.97003,3062518.957416905
1653264000,2022-05-23 00:00:00,EUR/USD,1.05879,1.07012,1.05875,1.06856,2547155.18414,2721788.143564638
1653177600,2022-05-22 00:00:00,EUR/USD,1.05664,1.05742,1.05590,1.05672,175788.15895,185758.86332564402
1653091200,2022-05-21 00:00:00,EUR/USD,1.05661,1.05670,1.05504,1.05650,260013.69148,274704.46504862
1653004800,2022-05-20 00:00:00,EUR/USD,1.05668,1.06011,1.05305,1.05658,2121230.24343,2241249.4506032695
1652918400,2022-05-19 00:00:00,EUR/USD,1.04788,1.06130,1.04613,1.05767,2278075.25444,2409451.8543635546
1652832000,2022-05-18 00:00:00,EUR/USD,1.05521,1.05663,1.04644,1.04781,1678367.06107,1758609.7902597566
1652745600,2022-05-17 00:00:00,EUR/USD,1.04399,1.05784,1.04282,1.05533,3583021.96440,3781270.569690252
1652659200,2022-05-16 00:00:00,EUR/USD,1.04077,1.04460,1.03914,1.04348,3552669.16834,3707139.2237794227
1652572800,2022-05-15 00:00:00,EUR/USD,1.04040,1.04175,1.03987,1.04048,923335.45044,960712.0694738113
1652486400,2022-05-14 00:00:00,EUR/USD,1.04070,1.04169,1.03932,1.04040,755289.15366,785802.835467864
1652400000,2022-05-13 00:00:00,EUR/USD,1.03896,1.04341,1.03584,1.04132,1053350.37715,1096874.8147338382
1652313600,2022-05-12 00:00:00,EUR/USD,1.05081,1.05765,1.03404,1.03933,4600987.62475,4781944.4680314185
1652227200,2022-05-11 00:00:00,EUR/USD,1.05274,1.05808,1.04463,1.05082,1912187.31240,2009364.671616168
1652140800,2022-05-10 00:00:00,EUR/USD,1.05531,1.05899,1.05204,1.05383,4219349.61239,4446477.202024954
1652054400,2022-05-09 00:00:00,EUR/USD,1.05317,1.05968,1.04904,1.05606,1886178.67724,1991917.8538860746
1651968000,2022-05-08 00:00:00,EUR/USD,1.05474,1.05529,1.05228,1.05341,571127.27213,601631.1797344633
1651881600,2022-05-07 00:00:00,EUR/USD,1.05428,1.05514,1.05363,1.05399,65388.69733,68919.0330988467
1651795200,2022-05-06 00:00:00,EUR/USD,1.05504,1.06052,1.04870,1.05433,901306.00711,950273.9624762863
1651708800,2022-05-05 00:00:00,EUR/USD,1.06153,1.06333,1.04942,1.05384,1899876.34011,2002165.6822615226
1651622400,2022-05-04 00:00:00,EUR/USD,1.05261,1.06287,1.05074,1.06170,1186727.73177,1259948.832820209
1651536000,2022-05-03 00:00:00,EUR/USD,1.05079,1.05698,1.04992,1.05287,914234.06780,962569.6229645859
1651449600,2022-05-02 00:00:00,EUR/USD,1.05467,1.05585,1.04911,1.05102,322797.92419,339267.0742821738
1651363200,2022-05-01 00:00:00,EUR/USD,1.05274,1.05564,1.05268,1.05451,464524.30265,489845.52238745155
1651276800,2022-04-30 00:00:00,EUR/USD,1.05440,1.05440,1.05251,1.05271,553084.80855,582237.9088086705
1651190400,2022-04-29 00:00:00,EUR/USD,1.05219,1.05864,1.05137,1.05400,972277.16221,1024780.12896934
1651104000,2022-04-28 00:00:00,EUR/USD,1.05516,1.05582,1.04785,1.04986,1817548.43979,1908171.4049979295
1651017600,2022-04-27 00:00:00,EUR/USD,1.06465,1.06509,1.05201,1.05686,992152.32729,1048566.1086197094
1650931200,2022-04-26 00:00:00,EUR/USD,1.07286,1.07403,1.06331,1.06470,976188.96519,1039348.391237793
1650844800,2022-04-25 00:00:00,EUR/USD,1.08002,1.08045,1.07000,1.07111,837598.68040,897160.3225632439
1650758400,2022-04-24 00:00:00,EUR/USD,1.07925,1.08228,1.07825,1.08121,727716.65032,786814.5194924872
1650672000,2022-04-23 00:00:00,EUR/USD,1.07879,1.08002,1.07683,1.07909,169479.17989,182883.2882275001
1650585600,2022-04-22 00:00:00,EUR/USD,1.08391,1.08475,1.07766,1.07986,254310.18592,274619.3973675712
1650499200,2022-04-21 00:00:00,EUR/USD,1.08575,1.09397,1.08189,1.08296,1135866.93502,1230098.455949259
1650412800,2022-04-20 00:00:00,EUR/USD,1.07911,1.08640,1.07904,1.08564,816573.57079,886504.9313924556
1650326400,2022-04-19 00:00:00,EUR/USD,1.07760,1.08248,1.07670,1.07943,1263936.51524,1364330.9926455133
1650240000,2022-04-18 00:00:00,EUR/USD,1.08185,1.08186,1.07676,1.07850,7249106.07306,7818160.89979521
1650153600,2022-04-17 00:00:00,EUR/USD,1.07980,1.08229,1.07959,1.08229,270482.63683,292740.6530147407
1650067200,2022-04-16 00:00:00,EUR/USD,1.08044,1.08099,1.07954,1.08018,83568.27417,90268.7783929506
1649980800,2022-04-15 00:00:00,EUR/USD,1.08191,1.08201,1.07900,1.08099,6475689.09917,7000155.159311778
1649894400,2022-04-14 00:00:00,EUR/USD,1.08901,1.09248,1.07650,1.08201,436281.37029,472060.80546748283
1649808000,2022-04-13 00:00:00,EUR/USD,1.08336,1.08958,1.08176,1.08851,318025.49036,346173.9265117636
1649721600,2022-04-12 00:00:00,EUR/USD,1.08803,1.08876,1.08192,1.08257,1083371.73275,1172825.7367231676
1649635200,2022-04-11 00:00:00,EUR/USD,1.08851,1.09383,1.08730,1.08880,1105353.39672,1203508.778348736
1649548800,2022-04-10 00:00:00,EUR/USD,1.08672,1.09180,1.08440,1.08871,1354775.95477,1474958.1297176466
1649462400,2022-04-09 00:00:00,EUR/USD,1.08738,1.08772,1.08641,1.08670,192599.98380,209298.40239546
1649376000,2022-04-08 00:00:00,EUR/USD,1.08616,1.08871,1.08427,1.08697,1148763.87434,1248671.86849135
1649289600,2022-04-07 00:00:00,EUR/USD,1.08990,1.09501,1.08667,1.08689,1736706.44106,1887608.8637237034
1649203200,2022-04-06 00:00:00,EUR/USD,1.09066,1.09389,1.08767,1.08931,922658.22677,1005060.8330028286
1649116800,2022-04-05 00:00:00,EUR/USD,1.09778,1.09959,1.08940,1.09041,603041.08461,657562.0290695901
1649030400,2022-04-04 00:00:00,EUR/USD,1.10452,1.10566,1.09637,1.09839,1235450.57178,1357006.5535374342
1648944000,2022-04-03 00:00:00,EUR/USD,1.10431,1.10579,1.10341,1.10440,506213.35243,559062.026423692
1648857600,2022-04-02 00:00:00,EUR/USD,1.10487,1.10531,1.10404,1.10493,194159.62253,214532.7917220729
1648771200,2022-04-01 00:00:00,EUR/USD,1.10685,1.10759,1.10316,1.10502,426512.41285,471304.746447507
1648684800,2022-03-31 00:00:00,EUR/USD,1.11661,1.11827,1.10640,1.10727,1448990.80754,1604424.0514648156
1648598400,2022-03-30 00:00:00,EUR/USD,1.10976,1.11735,1.10926,1.11677,1366639.22801,1526221.6906647277
1648512000,2022-03-29 00:00:00,EUR/USD,1.09994,1.11390,1.09750,1.10933,1549512.17458,1718920.3406268314
1648425600,2022-03-28 00:00:00,EUR/USD,1.09866,1.10054,1.09451,1.09947,2995654.41766,3293632.1625846396
