https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1663405200000.0,2022-09-17 09:00:00,ETH/USD,1433.9,1435.1,1430.0,1431.9,5074.797625951533,7266602.7206
1663401600000.0,2022-09-17 08:00:00,ETH/USD,1432.2,1434.9,1430.4,1433.9,4737.514955366483,6793122.6945
1663398000000.0,2022-09-17 07:00:00,ETH/USD,1431.3,1433.2,1426.3,1432.2,4495.090472420053,6437868.5746
1663394400000.0,2022-09-17 06:00:00,ETH/USD,1432.0,1433.4,1425.0,1431.3,4911.460876056732,7029773.9519
1663390800000.0,2022-09-17 05:00:00,ETH/USD,1440.6,1440.6,1427.6,1432.0,6664.439805516759,9543477.8015
1663387200000.0,2022-09-17 04:00:00,ETH/USD,1440.3,1447.4,1438.8,1440.6,6449.996138345134,9291864.4369
1663383600000.0,2022-09-17 03:00:00,ETH/USD,1439.5,1442.1,1436.3,1440.3,4174.020682010692,6011841.9883
1663380000000.0,2022-09-17 02:00:00,ETH/USD,1445.2,1446.0,1436.4,1439.5,4499.796375963876,6477456.8832
1663376400000.0,2022-09-17 01:00:00,ETH/USD,1442.8,1448.1,1437.9,1445.2,6880.974789579297,9944384.7659
1663372800000.0,2022-09-17 00:00:00,ETH/USD,1433.8,1456.5,1430.6,1442.8,13479.767092597725,19448607.9612
1663369200000.0,2022-09-16 23:00:00,ETH/USD,1432.3,1434.3,1422.9,1433.8,4671.221023922444,6697596.7041
1663365600000.0,2022-09-16 22:00:00,ETH/USD,1439.5,1442.3,1431.0,1432.3,8461.884381763597,12119957.0
1663362000000.0,2022-09-16 21:00:00,ETH/USD,1437.7,1448.0,1434.2,1439.5,7261.693027231678,10453207.1127
1663358400000.0,2022-09-16 20:00:00,ETH/USD,1427.3,1437.7,1427.2,1437.7,8816.350894345134,12675267.6808
1663354800000.0,2022-09-16 19:00:00,ETH/USD,1427.9,1438.3,1427.1,1427.3,13380.057818888812,19097356.5249
1663351200000.0,2022-09-16 18:00:00,ETH/USD,1420.9,1433.7,1409.9,1427.9,30349.921835842844,43336653.3894
1663347600000.0,2022-09-16 17:00:00,ETH/USD,1427.5,1432.3,1405.6,1420.9,32099.369598986556,45609994.2632
1663344000000.0,2022-09-16 16:00:00,ETH/USD,1451.6,1452.1,1411.0,1427.5,36859.729994325746,52617264.5669
1663340400000.0,2022-09-16 15:00:00,ETH/USD,1446.8,1456.7,1439.3,1451.6,22505.254375241115,32668627.2511
1663336800000.0,2022-09-16 14:00:00,ETH/USD,1430.7,1458.7,1423.4,1446.8,40955.43896765275,59254329.0984
1663333200000.0,2022-09-16 13:00:00,ETH/USD,1454.7,1464.1,1423.3,1430.7,45624.28632173062,65274666.4405
1663329600000.0,2022-09-16 12:00:00,ETH/USD,1478.1,1478.5,1451.6,1454.7,18472.11258671891,26871382.1799
1663326000000.0,2022-09-16 11:00:00,ETH/USD,1469.5,1481.7,1465.5,1478.1,11319.054542047223,16730694.5186
1663322400000.0,2022-09-16 10:00:00,ETH/USD,1462.5,1474.0,1458.3,1469.6,9549.448898135548,14033870.1007
1663318800000.0,2022-09-16 09:00:00,ETH/USD,1451.0,1465.7,1450.2,1462.5,10190.099364239317,14903020.3202
1663315200000.0,2022-09-16 08:00:00,ETH/USD,1471.2,1471.7,1441.6,1451.0,26825.58368463129,38923921.9264
1663311600000.0,2022-09-16 07:00:00,ETH/USD,1472.1,1477.0,1469.4,1471.2,11692.924383700381,17202630.3533
1663308000000.0,2022-09-16 06:00:00,ETH/USD,1471.8,1476.6,1466.9,1472.1,15101.323106038992,22230657.7444
1663304400000.0,2022-09-16 05:00:00,ETH/USD,1469.7,1478.8,1469.3,1471.8,5816.023566245413,8560023.4848
1663300800000.0,2022-09-16 04:00:00,ETH/USD,1473.8,1480.0,1469.2,1469.7,8927.211372456963,13120322.5541
1663297200000.0,2022-09-16 03:00:00,ETH/USD,1466.6,1474.2,1459.6,1473.8,12681.023417152937,18689292.3122
1663293600000.0,2022-09-16 02:00:00,ETH/USD,1471.3,1474.4,1453.4,1466.6,16563.901783581074,24292618.3558
1663290000000.0,2022-09-16 01:00:00,ETH/USD,1482.6,1483.1,1465.7,1471.3,9163.0029326446,13481526.2148
1663286400000.0,2022-09-16 00:00:00,ETH/USD,1472.4,1482.9,1446.5,1482.6,27966.309919465803,41462851.0866
1663282800000.0,2022-09-15 23:00:00,ETH/USD,1474.4,1479.0,1461.8,1472.4,15744.28984800326,23181892.3722
1663279200000.0,2022-09-15 22:00:00,ETH/USD,1489.8,1489.8,1458.4,1474.4,25024.559281131304,36896210.2041
1663275600000.0,2022-09-15 21:00:00,ETH/USD,1503.8,1504.0,1483.6,1489.8,12368.662848637401,18426833.9119
1663272000000.0,2022-09-15 20:00:00,ETH/USD,1497.3,1509.3,1493.2,1503.8,11165.831837877378,16791177.9178
1663268400000.0,2022-09-15 19:00:00,ETH/USD,1498.4,1506.3,1489.4,1497.3,20185.630716890402,30223944.8724
1663264800000.0,2022-09-15 18:00:00,ETH/USD,1507.7,1513.3,1492.0,1498.1,24747.95214578466,37074907.1096
1663261200000.0,2022-09-15 17:00:00,ETH/USD,1508.9,1517.7,1504.1,1507.7,39721.86896133183,59888661.833
1663257600000.0,2022-09-15 16:00:00,ETH/USD,1491.9,1509.5,1482.8,1508.9,41050.49397581019,61941090.3601
1663254000000.0,2022-09-15 15:00:00,ETH/USD,1489.9,1500.8,1452.2,1491.9,77293.89260701119,115314758.3804
1663250400000.0,2022-09-15 14:00:00,ETH/USD,1586.7,1591.1,1481.8,1489.9,100685.36880656419,150011130.9849
1663246800000.0,2022-09-15 13:00:00,ETH/USD,1588.5,1591.4,1568.9,1586.7,26796.408825675928,42517861.8837
1663243200000.0,2022-09-15 12:00:00,ETH/USD,1591.5,1599.9,1582.7,1588.4,27078.039341160915,43010757.6895
1663239600000.0,2022-09-15 11:00:00,ETH/USD,1583.5,1594.6,1574.2,1591.5,26407.18139899466,42027029.1965
1663236000000.0,2022-09-15 10:00:00,ETH/USD,1589.0,1594.9,1576.1,1583.5,35049.34787571834,55500642.3612
1663232400000.0,2022-09-15 09:00:00,ETH/USD,1607.6,1608.5,1584.0,1589.0,52178.65154845815,82911877.3105
1663228800000.0,2022-09-15 08:00:00,ETH/USD,1636.8,1637.2,1597.8,1607.6,61729.999918512076,99237147.869
1663225200000.0,2022-09-15 07:00:00,ETH/USD,1600.2,1654.5,1595.3,1636.8,94576.87174554008,154803423.6731
1663221600000.0,2022-09-15 06:00:00,ETH/USD,1620.9,1637.5,1561.0,1600.2,172879.57993307087,276641903.8089
1663218000000.0,2022-09-15 05:00:00,ETH/USD,1602.2,1622.1,1596.2,1620.9,29565.21235517305,47922252.7065
1663214400000.0,2022-09-15 04:00:00,ETH/USD,1605.7,1609.7,1591.8,1602.2,30236.70849519411,48445254.351
1663210800000.0,2022-09-15 03:00:00,ETH/USD,1616.5,1618.0,1584.1,1605.7,57560.946789375346,92425612.2597
1663207200000.0,2022-09-15 02:00:00,ETH/USD,1629.2,1629.2,1602.2,1616.5,19633.62692873492,31737757.9303
1663203600000.0,2022-09-15 01:00:00,ETH/USD,1629.2,1631.0,1598.3,1629.2,22130.558978639823,36055106.688
1663200000000.0,2022-09-15 00:00:00,ETH/USD,1639.0,1654.5,1626.7,1629.2,29574.161663884115,48182224.1828
1663196400000.0,2022-09-14 23:00:00,ETH/USD,1639.1,1646.2,1626.6,1639.0,19835.46169322758,32510321.7152
1663192800000.0,2022-09-14 22:00:00,ETH/USD,1620.7,1647.7,1615.2,1639.1,26114.989184918555,42805078.773
1663189200000.0,2022-09-14 21:00:00,ETH/USD,1602.5,1622.3,1594.2,1620.7,13111.24734664034,21249398.5747
1663185600000.0,2022-09-14 20:00:00,ETH/USD,1599.7,1604.5,1592.4,1602.5,12415.433155881436,19895731.6323
1663182000000.0,2022-09-14 19:00:00,ETH/USD,1579.0,1600.9,1574.2,1599.6,19120.11659058515,30584538.4983
1663178400000.0,2022-09-14 18:00:00,ETH/USD,1589.2,1594.2,1559.5,1579.0,42637.86653362888,67325191.2566
1663174800000.0,2022-09-14 17:00:00,ETH/USD,1585.5,1602.8,1583.4,1589.2,21666.6713845331,34432674.1643
1663171200000.0,2022-09-14 16:00:00,ETH/USD,1595.2,1600.9,1580.1,1585.5,34751.36894386629,55098295.4605
1663167600000.0,2022-09-14 15:00:00,ETH/USD,1601.9,1604.0,1590.8,1595.2,17036.61385330993,27176806.4188
1663164000000.0,2022-09-14 14:00:00,ETH/USD,1604.9,1608.0,1587.4,1601.9,25025.00098295774,40087549.0746
1663160400000.0,2022-09-14 13:00:00,ETH/USD,1605.3,1611.8,1590.3,1604.9,30152.462470434293,48391687.0188
1663156800000.0,2022-09-14 12:00:00,ETH/USD,1595.1,1612.9,1585.5,1605.3,29336.235529496043,47093458.8955
1663153200000.0,2022-09-14 11:00:00,ETH/USD,1601.9,1606.2,1583.0,1595.1,15886.03749232023,25339818.404
1663149600000.0,2022-09-14 10:00:00,ETH/USD,1604.7,1606.0,1593.6,1601.9,20428.10540183532,32723782.0432
1663146000000.0,2022-09-14 09:00:00,ETH/USD,1602.9,1610.7,1596.9,1604.7,11993.684927712344,19246266.2035
1663142400000.0,2022-09-14 08:00:00,ETH/USD,1612.2,1612.5,1585.2,1603.0,26401.545263069245,42321677.0567
1663138800000.0,2022-09-14 07:00:00,ETH/USD,1608.6,1618.4,1599.0,1612.2,17773.222700905593,28653989.6384
1663135200000.0,2022-09-14 06:00:00,ETH/USD,1613.5,1617.9,1604.0,1608.6,13174.92120987194,21193178.2582
1663131600000.0,2022-09-14 05:00:00,ETH/USD,1621.1,1623.4,1611.2,1613.1,13219.068402020956,21323679.2393
1663128000000.0,2022-09-14 04:00:00,ETH/USD,1602.4,1622.7,1596.3,1621.1,21811.131368083403,35358025.0608
1663124400000.0,2022-09-14 03:00:00,ETH/USD,1600.8,1611.6,1594.3,1602.4,18196.37451641288,29157870.5251
1663120800000.0,2022-09-14 02:00:00,ETH/USD,1582.3,1601.7,1580.5,1600.7,14273.666627475479,22847858.1706
1663117200000.0,2022-09-14 01:00:00,ETH/USD,1573.1,1583.3,1570.9,1582.3,13095.5314117424,20721059.3528
1663113600000.0,2022-09-14 00:00:00,ETH/USD,1574.3,1578.8,1552.2,1573.1,26405.65278755324,41538732.4001
1663110000000.0,2022-09-13 23:00:00,ETH/USD,1587.0,1588.3,1561.0,1574.3,19125.245125960744,30108873.4018
1663106400000.0,2022-09-13 22:00:00,ETH/USD,1596.1,1598.6,1582.4,1587.0,12681.874562570887,20126134.9308
1663102800000.0,2022-09-13 21:00:00,ETH/USD,1608.1,1609.0,1571.0,1596.1,18048.522897374853,28807247.3965
1663099200000.0,2022-09-13 20:00:00,ETH/USD,1605.6,1624.4,1604.3,1608.1,19568.443621167837,31468014.1872
1663095600000.0,2022-09-13 19:00:00,ETH/USD,1579.3,1607.8,1570.8,1605.5,34710.26802709437,55727335.3175
1663092000000.0,2022-09-13 18:00:00,ETH/USD,1619.0,1622.9,1578.8,1579.3,28009.18976021022,44234913.3883
1663088400000.0,2022-09-13 17:00:00,ETH/USD,1610.8,1630.9,1607.9,1619.0,22990.426826559604,37221501.0322
1663084800000.0,2022-09-13 16:00:00,ETH/USD,1593.4,1616.8,1587.9,1610.9,29471.216558942204,47475182.7548
1663081200000.0,2022-09-13 15:00:00,ETH/USD,1589.5,1597.5,1581.0,1593.6,29084.958603476407,46349790.0305
1663077600000.0,2022-09-13 14:00:00,ETH/USD,1603.2,1613.6,1575.2,1589.5,53666.2336312677,85302478.3569
1663074000000.0,2022-09-13 13:00:00,ETH/USD,1628.9,1639.6,1599.0,1603.0,70495.78865246414,113004749.2099
1663070400000.0,2022-09-13 12:00:00,ETH/USD,1738.7,1761.9,1617.0,1629.2,132964.79371329487,216626241.9177
1663066800000.0,2022-09-13 11:00:00,ETH/USD,1732.5,1747.3,1732.5,1738.7,16075.1149337436,27949802.3353
1663063200000.0,2022-09-13 10:00:00,ETH/USD,1722.5,1741.3,1718.9,1732.5,21616.771188629147,37451056.0843
1663059600000.0,2022-09-13 09:00:00,ETH/USD,1715.6,1726.8,1714.9,1722.6,11904.987208347848,20507530.9651
1663056000000.0,2022-09-13 08:00:00,ETH/USD,1716.7,1718.9,1708.6,1715.6,12932.681404639776,22187308.2178
1663052400000.0,2022-09-13 07:00:00,ETH/USD,1706.6,1723.1,1699.9,1716.7,11800.165893108871,20257344.7887
1663048800000.0,2022-09-13 06:00:00,ETH/USD,1720.0,1733.4,1701.2,1706.6,15684.316452771593,26766854.4583
1663045200000.0,2022-09-13 05:00:00,ETH/USD,1714.8,1722.1,1712.6,1720.0,6294.091094418604,10825836.6824
1663041600000.0,2022-09-13 04:00:00,ETH/USD,1716.1,1725.2,1709.4,1714.8,12998.604029624446,22290006.19
1663038000000.0,2022-09-13 03:00:00,ETH/USD,1709.3,1716.7,1702.4,1716.1,8719.09011840802,14962830.5522
1663034400000.0,2022-09-13 02:00:00,ETH/USD,1696.5,1710.0,1679.2,1709.3,16462.586888843387,28139499.7691
1663030800000.0,2022-09-13 01:00:00,ETH/USD,1688.0,1700.6,1685.1,1696.5,9215.959191099322,15634874.7677
1663027200000.0,2022-09-13 00:00:00,ETH/USD,1716.6,1719.0,1675.1,1688.0,27743.292376303318,46830677.5312
1663023600000.0,2022-09-12 23:00:00,ETH/USD,1706.5,1717.4,1703.4,1716.7,8466.590098095183,14534595.2214
1663020000000.0,2022-09-12 22:00:00,ETH/USD,1716.9,1717.5,1702.0,1706.5,9401.60585889247,16043840.3982
1663016400000.0,2022-09-12 21:00:00,ETH/USD,1724.3,1724.3,1703.9,1716.4,9233.757118212538,15848820.7177
1663012800000.0,2022-09-12 20:00:00,ETH/USD,1726.5,1731.3,1720.1,1724.4,9308.649421769891,16051835.0629
1663009200000.0,2022-09-12 19:00:00,ETH/USD,1729.1,1731.1,1720.1,1726.5,11941.04337862728,20616211.3932
1663005600000.0,2022-09-12 18:00:00,ETH/USD,1729.3,1733.3,1718.6,1729.1,14874.686484934358,25719820.4011
1663002000000.0,2022-09-12 17:00:00,ETH/USD,1713.8,1730.1,1702.9,1729.3,17259.16243057885,29846269.5912
1662998400000.0,2022-09-12 16:00:00,ETH/USD,1706.6,1718.2,1692.9,1713.8,30497.383023573344,52266415.0258
1662994800000.0,2022-09-12 15:00:00,ETH/USD,1736.0,1736.0,1696.1,1706.6,35679.35284970116,60890383.5733
1662991200000.0,2022-09-12 14:00:00,ETH/USD,1752.6,1756.3,1733.0,1736.0,22735.75125794931,39469264.1838
1662987600000.0,2022-09-12 13:00:00,ETH/USD,1748.1,1755.1,1738.4,1752.6,27514.277391874926,48221522.557
1662984000000.0,2022-09-12 12:00:00,ETH/USD,1750.2,1751.5,1734.0,1748.1,19798.73684548939,34610171.8796
1662980400000.0,2022-09-12 11:00:00,ETH/USD,1746.2,1762.8,1741.5,1750.2,20387.829210890184,35682778.6849
1662976800000.0,2022-09-12 10:00:00,ETH/USD,1751.4,1751.7,1731.0,1746.2,26431.706446455162,46155045.7968
1662973200000.0,2022-09-12 09:00:00,ETH/USD,1755.4,1760.2,1745.8,1751.4,12413.946825054241,21741786.4694
1662969600000.0,2022-09-12 08:00:00,ETH/USD,1759.4,1767.0,1751.4,1755.4,14547.898735843683,25537381.4409
1662966000000.0,2022-09-12 07:00:00,ETH/USD,1736.9,1762.4,1735.2,1759.4,32212.937662725926,56675442.5238
1662962400000.0,2022-09-12 06:00:00,ETH/USD,1729.3,1738.4,1724.8,1736.9,7161.828185675629,12439379.3757
1662958800000.0,2022-09-12 05:00:00,ETH/USD,1727.6,1732.1,1717.2,1729.3,6390.907728387208,11051796.7347
1662955200000.0,2022-09-12 04:00:00,ETH/USD,1727.6,1732.9,1721.0,1727.6,6870.216347128965,11868985.7613
1662951600000.0,2022-09-12 03:00:00,ETH/USD,1736.9,1740.2,1713.5,1727.6,23174.023223547116,40035442.521
1662948000000.0,2022-09-12 02:00:00,ETH/USD,1762.2,1766.4,1724.3,1736.9,48002.73450952847,83375949.5696
1662944400000.0,2022-09-12 01:00:00,ETH/USD,1736.3,1784.0,1730.4,1762.2,26436.383783452504,46586195.5032
1662940800000.0,2022-09-12 00:00:00,ETH/USD,1766.9,1768.4,1735.1,1736.3,9003.320863214882,15632466.0148
1662937200000.0,2022-09-11 23:00:00,ETH/USD,1746.5,1768.0,1738.3,1766.9,9973.60433561605,17622361.5006
1662933600000.0,2022-09-11 22:00:00,ETH/USD,1733.3,1754.5,1733.3,1746.5,8948.737612138564,15628970.2396
1662930000000.0,2022-09-11 21:00:00,ETH/USD,1759.5,1766.1,1718.3,1733.3,11211.974559799228,19433715.5045
1662926400000.0,2022-09-11 20:00:00,ETH/USD,1764.2,1768.9,1747.7,1759.6,6749.349855194363,11876156.0052
1662922800000.0,2022-09-11 19:00:00,ETH/USD,1761.1,1766.1,1758.9,1764.2,3770.333426595624,6651622.2312
1662919200000.0,2022-09-11 18:00:00,ETH/USD,1772.0,1777.3,1756.8,1761.1,4533.038539378797,7983134.1717
1662915600000.0,2022-09-11 17:00:00,ETH/USD,1772.1,1790.3,1768.0,1772.0,8181.604400112867,14497802.997
1662912000000.0,2022-09-11 16:00:00,ETH/USD,1769.2,1777.6,1766.8,1772.1,3225.6562265109196,5716185.399
1662908400000.0,2022-09-11 15:00:00,ETH/USD,1762.5,1779.7,1761.9,1769.2,5097.292566527244,9018130.0087
1662904800000.0,2022-09-11 14:00:00,ETH/USD,1767.7,1769.0,1754.2,1762.5,6040.987454921986,10647240.3893
1662901200000.0,2022-09-11 13:00:00,ETH/USD,1773.8,1774.1,1762.4,1767.7,3011.6654284663687,5323720.9779
1662897600000.0,2022-09-11 12:00:00,ETH/USD,1770.8,1777.2,1765.1,1773.8,5275.282503438944,9357296.1046
1662894000000.0,2022-09-11 11:00:00,ETH/USD,1762.7,1781.6,1762.6,1770.8,6251.710090580528,11070528.2284
1662890400000.0,2022-09-11 10:00:00,ETH/USD,1760.5,1765.1,1758.8,1762.7,1805.487453679015,3182532.7346
1662886800000.0,2022-09-11 09:00:00,ETH/USD,1765.3,1766.3,1758.7,1760.5,2657.0059589889233,4677658.9908
1662883200000.0,2022-09-11 08:00:00,ETH/USD,1762.4,1768.5,1757.8,1765.3,4037.593425480088,7127563.674
1662879600000.0,2022-09-11 07:00:00,ETH/USD,1752.8,1762.9,1751.2,1762.4,3432.8358466295954,6050029.8961
1662876000000.0,2022-09-11 06:00:00,ETH/USD,1765.2,1769.1,1744.3,1752.8,8555.624903354634,14996299.3306
1662872400000.0,2022-09-11 05:00:00,ETH/USD,1760.1,1767.7,1758.1,1765.2,2704.5444103784275,4774061.7932
1662868800000.0,2022-09-11 04:00:00,ETH/USD,1761.7,1765.6,1758.5,1760.1,3146.6207370603947,5538367.1593
1662865200000.0,2022-09-11 03:00:00,ETH/USD,1765.0,1769.8,1760.9,1761.7,3181.079143838338,5604107.1277
1662861600000.0,2022-09-11 02:00:00,ETH/USD,1763.9,1766.6,1757.2,1765.0,5131.346031161473,9056825.745
1662858000000.0,2022-09-11 01:00:00,ETH/USD,1773.1,1778.7,1759.2,1763.9,6103.659708146721,10766245.3592
1662854400000.0,2022-09-11 00:00:00,ETH/USD,1774.7,1779.9,1770.3,1773.1,11558.481457278214,20494343.4719
1662850800000.0,2022-09-10 23:00:00,ETH/USD,1784.3,1790.0,1774.1,1774.7,6840.0961626753815,12139118.6599
1662847200000.0,2022-09-10 22:00:00,ETH/USD,1751.4,1789.6,1750.3,1784.3,19517.95155086028,34825880.9522
1662843600000.0,2022-09-10 21:00:00,ETH/USD,1734.5,1778.8,1734.4,1751.4,11269.597490007993,19737573.044
1662840000000.0,2022-09-10 20:00:00,ETH/USD,1741.5,1744.7,1729.6,1734.5,4554.103021735371,7899091.6912
1662836400000.0,2022-09-10 19:00:00,ETH/USD,1735.6,1744.8,1733.0,1741.5,7547.141007522251,13143346.0646
1662832800000.0,2022-09-10 18:00:00,ETH/USD,1722.7,1741.5,1722.4,1735.6,6873.345589824844,11929378.6057
1662829200000.0,2022-09-10 17:00:00,ETH/USD,1723.8,1725.6,1717.3,1722.7,2787.969447379114,4802834.967
1662825600000.0,2022-09-10 16:00:00,ETH/USD,1716.6,1727.1,1710.2,1723.8,5331.254794465715,9190017.0147
1662822000000.0,2022-09-10 15:00:00,ETH/USD,1718.9,1722.7,1713.7,1716.6,3668.50059577071,6297348.1227
1662818400000.0,2022-09-10 14:00:00,ETH/USD,1717.3,1721.6,1714.1,1718.9,3845.5173912385826,6610059.8438
1662814800000.0,2022-09-10 13:00:00,ETH/USD,1727.3,1729.1,1713.3,1717.3,5277.420984976417,9062915.0575
1662811200000.0,2022-09-10 12:00:00,ETH/USD,1724.6,1736.4,1717.3,1727.3,11888.995293984832,20535861.5713
1662807600000.0,2022-09-10 11:00:00,ETH/USD,1726.8,1729.4,1723.7,1724.6,4278.85995813522,7379321.8838
1662804000000.0,2022-09-10 10:00:00,ETH/USD,1723.5,1728.9,1715.8,1726.8,3634.2560107713693,6275633.2794
1662800400000.0,2022-09-10 09:00:00,ETH/USD,1716.9,1724.4,1716.5,1723.5,2754.1120782129387,4746712.1668
1662796800000.0,2022-09-10 08:00:00,ETH/USD,1711.5,1720.3,1710.0,1716.9,5307.298168035412,9112100.2247
1662793200000.0,2022-09-10 07:00:00,ETH/USD,1734.9,1737.4,1708.7,1711.5,9501.006774817411,16260973.0951
1662789600000.0,2022-09-10 06:00:00,ETH/USD,1732.5,1736.0,1730.0,1734.9,5290.933219609199,9179240.0427
1662786000000.0,2022-09-10 05:00:00,ETH/USD,1734.0,1740.0,1730.4,1732.5,6094.119174141414,10558061.4692
1662782400000.0,2022-09-10 04:00:00,ETH/USD,1734.6,1746.0,1729.8,1733.8,5545.762548852233,9615243.1072
1662778800000.0,2022-09-10 03:00:00,ETH/USD,1740.9,1743.1,1733.7,1734.6,6439.148346823476,11169346.7224
1662775200000.0,2022-09-10 02:00:00,ETH/USD,1725.4,1744.8,1720.2,1740.9,8741.071922626226,15217332.1101
1662771600000.0,2022-09-10 01:00:00,ETH/USD,1717.5,1731.8,1717.0,1725.4,7157.613852555928,12349746.9412
1662768000000.0,2022-09-10 00:00:00,ETH/USD,1719.1,1722.1,1707.0,1717.5,12655.99325385735,21736668.4135
1662764400000.0,2022-09-09 23:00:00,ETH/USD,1720.2,1733.9,1707.3,1719.1,13653.574985748359,23471860.758
1662760800000.0,2022-09-09 22:00:00,ETH/USD,1715.1,1724.1,1712.1,1720.2,6677.695070515057,11486971.0603
1662757200000.0,2022-09-09 21:00:00,ETH/USD,1721.7,1725.5,1707.7,1715.1,6143.62870299108,10536937.5885
