https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PRQ,Volume USDT
1659571200,2022-08-04 00:00:00,PRQ/USDT,0.1594,0.167,0.1522,0.1587,872072.4302,138813.22764637
1659484800,2022-08-03 00:00:00,PRQ/USDT,0.1541,0.1702,0.1497,0.1593,714107.4986,113781.53383348
1659398400,2022-08-02 00:00:00,PRQ/USDT,0.1576,0.1661,0.1494,0.1543,882718.8644,138300.47306254
1659312000,2022-08-01 00:00:00,PRQ/USDT,0.159,0.178,0.1468,0.1576,1284344.939,203374.42037742
1659225600,2022-07-31 00:00:00,PRQ/USDT,0.1705,0.173,0.1572,0.1602,414220.5655,68334.09527047
1659139200,2022-07-30 00:00:00,PRQ/USDT,0.1665,0.1744,0.163,0.1689,438351.6912,74066.51216415
1659052800,2022-07-29 00:00:00,PRQ/USDT,0.175,0.1763,0.1622,0.1676,478577.8228,80397.46719187
1658966400,2022-07-28 00:00:00,PRQ/USDT,0.1731,0.185,0.17,0.1752,591478.5387,104140.82823016
1658880000,2022-07-27 00:00:00,PRQ/USDT,0.1784,0.1906,0.1682,0.1731,827868.2355,145685.87785136
1658793600,2022-07-26 00:00:00,PRQ/USDT,0.1525,0.2084,0.1502,0.1789,1833646.6119,323212.74824167
1658707200,2022-07-25 00:00:00,PRQ/USDT,0.1836,0.1836,0.1477,0.1526,646484.6068,105911.27738478
1658620800,2022-07-24 00:00:00,PRQ/USDT,0.1772,0.2005,0.1723,0.1838,351595.1119,64752.69704987
1658534400,2022-07-23 00:00:00,PRQ/USDT,0.1969,0.2031,0.1689,0.1772,631902.9388,115442.0328326
1658448000,2022-07-22 00:00:00,PRQ/USDT,0.2079,0.2166,0.1955,0.1957,432782.6292,88578.50219393
1658361600,2022-07-21 00:00:00,PRQ/USDT,0.2119,0.221,0.1942,0.2075,588197.717,121255.79677976
1658275200,2022-07-20 00:00:00,PRQ/USDT,0.2103,0.239,0.206,0.2122,747498.57626202,162223.375722715507
1658188800,2022-07-19 00:00:00,PRQ/USDT,0.2166,0.2252,0.2028,0.2103,621664.47522838,132532.801742047721
1658102400,2022-07-18 00:00:00,PRQ/USDT,0.2077,0.2312,0.2028,0.2173,913041.54517014,196706.138521698909
1658016000,2022-07-17 00:00:00,PRQ/USDT,0.2109,0.2434,0.2069,0.2077,590915.21050979,128203.251116871069
1657929600,2022-07-16 00:00:00,PRQ/USDT,0.2213,0.25,0.2059,0.2117,934399.47002401,204101.094910047729
1657843200,2022-07-15 00:00:00,PRQ/USDT,0.2202,0.2419,0.1939,0.2204,2216788.52444714,472256.735136697501
1657756800,2022-07-14 00:00:00,PRQ/USDT,0.2214,0.299,0.18,0.2202,11278323.14942456,2623391.706947791224
1657670400,2022-07-13 00:00:00,PRQ/USDT,0.1373,0.3564,0.1319,0.2214,4302051.22140303,988454.853878720029
1657584000,2022-07-12 00:00:00,PRQ/USDT,0.1526,0.1561,0.1365,0.1366,533451.53901244,78057.333939831517
1657497600,2022-07-11 00:00:00,PRQ/USDT,0.1507,0.179,0.142,0.1529,1366821.30556019,217571.648423852101
1657411200,2022-07-10 00:00:00,PRQ/USDT,0.1595,0.1635,0.1422,0.1523,728678.25649707,111566.525526286268
1657324800,2022-07-09 00:00:00,PRQ/USDT,0.178,0.1809,0.156,0.1593,1067995.52173904,180137.343020527803
1657238400,2022-07-08 00:00:00,PRQ/USDT,0.2232,0.2859,0.1673,0.178,5671662.30439947,1228488.762477613215
1657152000,2022-07-07 00:00:00,PRQ/USDT,0.1125,0.2643,0.1115,0.2219,4266176.40114296,806050.608439923272
1657065600,2022-07-06 00:00:00,PRQ/USDT,0.113,0.1229,0.1079,0.1129,349357.43301523,40068.346305873057
1656979200,2022-07-05 00:00:00,PRQ/USDT,0.1144,0.1177,0.1067,0.1122,320839.56718988,36034.061498915623
1656892800,2022-07-04 00:00:00,PRQ/USDT,0.1097,0.1187,0.1026,0.1143,535496.20018009,59129.164900279996
1656806400,2022-07-03 00:00:00,PRQ/USDT,0.1075,0.1194,0.1062,0.1097,355997.89653857,39905.860611910572
1656720000,2022-07-02 00:00:00,PRQ/USDT,0.1118,0.1121,0.105,0.1075,310484.20667206,33630.272647737314
1656633600,2022-07-01 00:00:00,PRQ/USDT,0.1162,0.1194,0.111,0.112,239330.34414907,27918.594510639881
1656547200,2022-06-30 00:00:00,PRQ/USDT,0.1149,0.1225,0.11,0.1162,560136.77760794,65195.130736516765
1656460800,2022-06-29 00:00:00,PRQ/USDT,0.1163,0.1212,0.1124,0.1149,364508.3719443,42264.611915288767
1656374400,2022-06-28 00:00:00,PRQ/USDT,0.1212,0.13,0.1163,0.1163,415491.16908386,50288.793755276095
1656288000,2022-06-27 00:00:00,PRQ/USDT,0.1267,0.1292,0.1168,0.1211,335698.5096212,41382.720264692632
1656201600,2022-06-26 00:00:00,PRQ/USDT,0.1339,0.1443,0.1252,0.1269,620709.77168679,81159.670734000395
1656115200,2022-06-25 00:00:00,PRQ/USDT,0.1333,0.1359,0.129,0.1343,389514.73494511,51688.878850848675
1656028800,2022-06-24 00:00:00,PRQ/USDT,0.1321,0.1368,0.1282,0.1341,992731.22469204,131030.960350387189
1655942400,2022-06-23 00:00:00,PRQ/USDT,0.145,0.1781,0.1197,0.132,2626671.29630677,361842.301866156022
1655856000,2022-06-22 00:00:00,PRQ/USDT,0.1547,0.1774,0.1351,0.1447,3688953.76143149,559597.71135316986
1655769600,2022-06-21 00:00:00,PRQ/USDT,0.1345,0.1688,0.1245,0.1552,4124519.23959743,607182.326936006035
1655683200,2022-06-20 00:00:00,PRQ/USDT,0.1153,0.1352,0.1127,0.1352,951145.01662233,120208.397357810171
1655596800,2022-06-19 00:00:00,PRQ/USDT,0.1091,0.1202,0.1077,0.1153,309785.73706839,35682.054485295921
1655510400,2022-06-18 00:00:00,PRQ/USDT,0.1172,0.132,0.1034,0.1084,1345298.75880539,156770.029513054652
1655424000,2022-06-17 00:00:00,PRQ/USDT,0.104,0.1232,0.1015,0.1172,878127.15182616,99358.121015591899
1655337600,2022-06-16 00:00:00,PRQ/USDT,0.1089,0.1144,0.1012,0.104,440316.77403074,47885.087089288117
1655251200,2022-06-15 00:00:00,PRQ/USDT,0.1119,0.1138,0.1,0.1088,569628.47148691,59747.255601175653
1655164800,2022-06-14 00:00:00,PRQ/USDT,0.1076,0.1177,0.1022,0.111,648911.1858628,72143.685857815239
1655078400,2022-06-13 00:00:00,PRQ/USDT,0.1336,0.135,0.1057,0.1077,700776.77169041,81727.328446146848
1654992000,2022-06-12 00:00:00,PRQ/USDT,0.139,0.15,0.1225,0.1343,783790.64215961,106452.639114534346
1654905600,2022-06-11 00:00:00,PRQ/USDT,0.1289,0.1416,0.1213,0.1398,563023.02988438,73287.051780363042
1654819200,2022-06-10 00:00:00,PRQ/USDT,0.1255,0.1312,0.1158,0.1289,436477.4734327,54076.303652230198
1654732800,2022-06-09 00:00:00,PRQ/USDT,0.1218,0.1328,0.1184,0.1248,274348.15820399,34384.555905292881
1654646400,2022-06-08 00:00:00,PRQ/USDT,0.1272,0.1395,0.1202,0.1217,1148160.06997289,150116.66350043054
1654560000,2022-06-07 00:00:00,PRQ/USDT,0.1143,0.1562,0.1025,0.1272,3006322.97889376,398435.891928709011
1654473600,2022-06-06 00:00:00,PRQ/USDT,0.1093,0.1218,0.1085,0.1147,278360.65707921,32272.536011626428
1654387200,2022-06-05 00:00:00,PRQ/USDT,0.1119,0.1147,0.1072,0.1089,215883.38567406,24074.072532294866
1654300800,2022-06-04 00:00:00,PRQ/USDT,0.1177,0.1184,0.1101,0.1118,311482.34806923,35679.282563133815
1654214400,2022-06-03 00:00:00,PRQ/USDT,0.1276,0.1276,0.117,0.1177,538762.3998209,65175.157487831931
1654128000,2022-06-02 00:00:00,PRQ/USDT,0.1274,0.152,0.1269,0.1276,758972.40358295,103955.417671515805
1654041600,2022-06-01 00:00:00,PRQ/USDT,0.1293,0.1335,0.122,0.1274,267087.22649516,33790.241387679788
1653955200,2022-05-31 00:00:00,PRQ/USDT,0.1263,0.1302,0.1208,0.1283,253323.10831186,31614.683248194938
1653868800,2022-05-30 00:00:00,PRQ/USDT,0.118,0.1274,0.1171,0.1266,369625.84290811,44913.231256420988
1653782400,2022-05-29 00:00:00,PRQ/USDT,0.1131,0.1184,0.1127,0.1184,103038.93233383,11999.877069746062
1653696000,2022-05-28 00:00:00,PRQ/USDT,0.1174,0.1194,0.1076,0.1131,306438.17676878,34616.922197934323
1653609600,2022-05-27 00:00:00,PRQ/USDT,0.127,0.127,0.115,0.1176,230422.5658906,27459.683300992405
1653523200,2022-05-26 00:00:00,PRQ/USDT,0.1306,0.1319,0.1198,0.1269,172041.10546635,21607.377414096876
1653436800,2022-05-25 00:00:00,PRQ/USDT,0.1312,0.1338,0.1238,0.1315,147467.39648037,18919.436968564365
1653350400,2022-05-24 00:00:00,PRQ/USDT,0.1226,0.152,0.1213,0.1313,652813.8568016,88842.262320757428
1653264000,2022-05-23 00:00:00,PRQ/USDT,0.1218,0.1306,0.1207,0.1226,217169.0940161,27142.578346375551
1653177600,2022-05-22 00:00:00,PRQ/USDT,0.1191,0.1243,0.1098,0.1209,259528.94322689,30533.688764470594
1653091200,2022-05-21 00:00:00,PRQ/USDT,0.1207,0.1235,0.1155,0.1191,236273.42681068,28384.082550752951
1653004800,2022-05-20 00:00:00,PRQ/USDT,0.1317,0.1361,0.1202,0.1202,618205.98658367,79152.7989349631
1652918400,2022-05-19 00:00:00,PRQ/USDT,0.1198,0.1464,0.1135,0.1317,1339005.81016661,171914.469099534086
1652832000,2022-05-18 00:00:00,PRQ/USDT,0.1517,0.18,0.1199,0.1203,1460398.33340925,222241.259592201002
1652745600,2022-05-17 00:00:00,PRQ/USDT,0.1108,0.157,0.1097,0.1522,1102830.19026744,150725.68418761385
1652659200,2022-05-16 00:00:00,PRQ/USDT,0.1125,0.1385,0.1002,0.112,1010725.64602125,118086.109015067055
1652572800,2022-05-15 00:00:00,PRQ/USDT,0.0927,0.1126,0.0855,0.112,782209.93502903,75859.22532549723
1652486400,2022-05-14 00:00:00,PRQ/USDT,0.0952,0.0993,0.0795,0.0928,1185863.42239545,103092.599830950777
1652400000,2022-05-13 00:00:00,PRQ/USDT,0.0938,0.1144,0.0876,0.0953,1163482.60127483,115979.212740633305
1652313600,2022-05-12 00:00:00,PRQ/USDT,0.0961,0.11,0.0682,0.094,2187773.50046098,193157.580520126908
1652227200,2022-05-11 00:00:00,PRQ/USDT,0.1379,0.1474,0.0902,0.0956,1959364.11388219,228135.662327103419
1652140800,2022-05-10 00:00:00,PRQ/USDT,0.1284,0.1819,0.1206,0.1382,1641997.19830365,258124.266417578176
1652054400,2022-05-09 00:00:00,PRQ/USDT,0.1491,0.1491,0.1253,0.1289,492132.37620099,66117.704398260329
1651968000,2022-05-08 00:00:00,PRQ/USDT,0.1606,0.1651,0.1448,0.1491,200514.60422239,29977.816690905007
1651881600,2022-05-07 00:00:00,PRQ/USDT,0.1521,0.1625,0.15,0.1601,202808.08624933,31627.523696844238
1651795200,2022-05-06 00:00:00,PRQ/USDT,0.1572,0.174,0.1516,0.153,298620.50271715,48621.921639835296
1651708800,2022-05-05 00:00:00,PRQ/USDT,0.172,0.1835,0.152,0.1575,404879.33417817,68529.988549409275
1651622400,2022-05-04 00:00:00,PRQ/USDT,0.1481,0.1749,0.1454,0.1717,561639.75961534,91581.65283681241
1651536000,2022-05-03 00:00:00,PRQ/USDT,0.1516,0.1536,0.1454,0.1482,349823.67994903,52040.095111071258
1651449600,2022-05-02 00:00:00,PRQ/USDT,0.155,0.1625,0.1457,0.1508,398338.4382522,60945.376871648636
1651363200,2022-05-01 00:00:00,PRQ/USDT,0.1497,0.1661,0.1452,0.1554,832674.5271101,128888.406950580844
1651276800,2022-04-30 00:00:00,PRQ/USDT,0.1867,0.1964,0.1439,0.1496,1715275.17368307,279504.752342090228
1651190400,2022-04-29 00:00:00,PRQ/USDT,0.2183,0.2201,0.1755,0.1854,1162641.33807539,226589.656532569456
1651104000,2022-04-28 00:00:00,PRQ/USDT,0.2258,0.2279,0.2086,0.2181,418348.02802958,91546.498616863219
1651017600,2022-04-27 00:00:00,PRQ/USDT,0.2225,0.2335,0.209,0.2261,723701.39688135,159422.429588720771
1650931200,2022-04-26 00:00:00,PRQ/USDT,0.2528,0.2585,0.2074,0.2229,1016935.46014316,229157.35798862524
1650844800,2022-04-25 00:00:00,PRQ/USDT,0.2672,0.2692,0.2327,0.2523,1120992.45568019,279436.568196481993
1650758400,2022-04-24 00:00:00,PRQ/USDT,0.2695,0.2707,0.2627,0.2677,132068.40288519,35183.948899787989
1650672000,2022-04-23 00:00:00,PRQ/USDT,0.2814,0.2818,0.2533,0.2698,380659.93887763,101824.509326728314
1650585600,2022-04-22 00:00:00,PRQ/USDT,0.2966,0.2995,0.2747,0.2817,237429.36922341,68251.605572488439
1650499200,2022-04-21 00:00:00,PRQ/USDT,0.3003,0.3341,0.2656,0.2976,1466671.65745693,445573.161869922072
1650412800,2022-04-20 00:00:00,PRQ/USDT,0.2814,0.3265,0.2761,0.3003,496563.46604404,147709.461110179299
1650326400,2022-04-19 00:00:00,PRQ/USDT,0.2835,0.292,0.2775,0.2807,198331.48119578,56320.842035622677
1650240000,2022-04-18 00:00:00,PRQ/USDT,0.2866,0.2885,0.2691,0.2835,334359.39233801,92896.743638534424
1650153600,2022-04-17 00:00:00,PRQ/USDT,0.2725,0.2998,0.2685,0.2868,313820.69865901,89465.302866401113
1650067200,2022-04-16 00:00:00,PRQ/USDT,0.2749,0.2799,0.2716,0.2725,105351.62134652,29091.582515404238
1649980800,2022-04-15 00:00:00,PRQ/USDT,0.2737,0.2763,0.2683,0.2749,171541.26696432,46608.260082419912
1649894400,2022-04-14 00:00:00,PRQ/USDT,0.2823,0.288,0.2716,0.2731,337874.31813115,94364.806561611813
1649808000,2022-04-13 00:00:00,PRQ/USDT,0.3265,0.3356,0.2719,0.2824,2261003.62902739,670544.016512335723
1649721600,2022-04-12 00:00:00,PRQ/USDT,0.2723,0.4099,0.2723,0.3263,3980551.27336958,1375006.709301038659
1649635200,2022-04-11 00:00:00,PRQ/USDT,0.2617,0.303,0.258,0.2723,1458373.61431098,410586.792046128173
1649548800,2022-04-10 00:00:00,PRQ/USDT,0.2719,0.2732,0.2601,0.2618,191260.20575055,50874.780640263572
1649462400,2022-04-09 00:00:00,PRQ/USDT,0.2783,0.2823,0.2714,0.272,110973.63849067,30899.74974645361
1649376000,2022-04-08 00:00:00,PRQ/USDT,0.2922,0.2988,0.275,0.278,399701.12746261,112652.543894215401
1649289600,2022-04-07 00:00:00,PRQ/USDT,0.2602,0.3171,0.2594,0.2924,765969.74545244,225940.865775343102
1649203200,2022-04-06 00:00:00,PRQ/USDT,0.286,0.286,0.2563,0.2607,179927.79650845,48444.09016064923
1649116800,2022-04-05 00:00:00,PRQ/USDT,0.2733,0.2963,0.2725,0.2854,566109.16410787,160395.004753165205
1649030400,2022-04-04 00:00:00,PRQ/USDT,0.2839,0.2839,0.2596,0.2735,1000488.85827928,265887.922952628113
1648944000,2022-04-03 00:00:00,PRQ/USDT,0.2905,0.2919,0.26,0.2839,1019253.63317566,278530.472185880715
1648857600,2022-04-02 00:00:00,PRQ/USDT,0.2889,0.3079,0.2748,0.2905,517955.83878414,152359.732467272583
1648771200,2022-04-01 00:00:00,PRQ/USDT,0.2764,0.306,0.2702,0.289,519238.8238751,149267.95639745217
1648684800,2022-03-31 00:00:00,PRQ/USDT,0.3003,0.3334,0.265,0.2764,459824.29090686,134446.618227093591
1648598400,2022-03-30 00:00:00,PRQ/USDT,0.2847,0.313,0.28,0.3003,306662.94694077,89586.906883256497
1648512000,2022-03-29 00:00:00,PRQ/USDT,0.2892,0.291,0.2772,0.2849,333760.53919706,94706.108465999868
1648425600,2022-03-28 00:00:00,PRQ/USDT,0.2664,0.307,0.2627,0.2892,699445.70101524,197319.864796231302
1648339200,2022-03-27 00:00:00,PRQ/USDT,0.2812,0.2812,0.2492,0.2666,595635.87566744,154800.831031646442
1648252800,2022-03-26 00:00:00,PRQ/USDT,0.2855,0.2871,0.2733,0.2814,146215.55426547,40961.842874009184
1648166400,2022-03-25 00:00:00,PRQ/USDT,0.2755,0.2933,0.2744,0.2851,117593.01798393,33312.075741611102
1648080000,2022-03-24 00:00:00,PRQ/USDT,0.2839,0.298,0.2746,0.2754,231200.40865216,65940.292045869695
1647993600,2022-03-23 00:00:00,PRQ/USDT,0.2652,0.298,0.2652,0.2844,171302.51208314,47718.860547892553
1647907200,2022-03-22 00:00:00,PRQ/USDT,0.2616,0.2878,0.2602,0.2656,179428.43008341,48870.93589019925
1647820800,2022-03-21 00:00:00,PRQ/USDT,0.2546,0.2689,0.2513,0.2611,131391.05054241,34230.998617062952
1647734400,2022-03-20 00:00:00,PRQ/USDT,0.2699,0.2727,0.254,0.2546,147324.73604858,39084.697901421841
1647648000,2022-03-19 00:00:00,PRQ/USDT,0.2659,0.288,0.2659,0.2707,418807.21656338,115481.701725153858
1647561600,2022-03-18 00:00:00,PRQ/USDT,0.2249,0.2693,0.2244,0.2658,542378.26691426,130557.307852713832
1647475200,2022-03-17 00:00:00,PRQ/USDT,0.2313,0.2369,0.2204,0.2251,259560.01164515,59459.515588745425
1647388800,2022-03-16 00:00:00,PRQ/USDT,0.2181,0.2399,0.2056,0.2304,625082.7821565,138243.186617993593
1647302400,2022-03-15 00:00:00,PRQ/USDT,0.2158,0.2263,0.2152,0.2182,384732.15200373,84325.902724227938
1647216000,2022-03-14 00:00:00,PRQ/USDT,0.2322,0.2323,0.21,0.2165,396598.51185513,87119.890697559804
1647129600,2022-03-13 00:00:00,PRQ/USDT,0.24,0.2517,0.216,0.2324,343793.05571135,79873.9765138766
1647043200,2022-03-12 00:00:00,PRQ/USDT,0.2411,0.2424,0.24,0.2401,115743.04307913,27833.716318972198
1646956800,2022-03-11 00:00:00,PRQ/USDT,0.242,0.2449,0.2385,0.241,101468.07297454,24542.588843884452
1646870400,2022-03-10 00:00:00,PRQ/USDT,0.2457,0.2462,0.2353,0.2421,142461.24712092,34260.647769865869
1646784000,2022-03-09 00:00:00,PRQ/USDT,0.2293,0.2637,0.2263,0.2454,304940.05248149,75412.864787645144
1646697600,2022-03-08 00:00:00,PRQ/USDT,0.2413,0.2417,0.2272,0.229,206351.96723533,48255.12267460586
1646611200,2022-03-07 00:00:00,PRQ/USDT,0.2438,0.2509,0.238,0.2412,204344.29550082,49919.973595873727
1646524800,2022-03-06 00:00:00,PRQ/USDT,0.2441,0.251,0.2412,0.2438,118117.98105767,29017.742515421609
1646438400,2022-03-05 00:00:00,PRQ/USDT,0.2323,0.2497,0.2301,0.2441,162581.10591403,39125.912439870784
1646352000,2022-03-04 00:00:00,PRQ/USDT,0.2624,0.2624,0.2279,0.2321,386318.58211936,94758.336097237082
1646265600,2022-03-03 00:00:00,PRQ/USDT,0.2686,0.27,0.2399,0.2622,202819.26724394,52296.885320380416
1646179200,2022-03-02 00:00:00,PRQ/USDT,0.2605,0.27,0.2596,0.2689,105221.2135855,27925.661641776601
1646092800,2022-03-01 00:00:00,PRQ/USDT,0.2551,0.288,0.2536,0.2602,354636.33326593,95537.735191609134
1646006400,2022-02-28 00:00:00,PRQ/USDT,0.2318,0.2582,0.223,0.2544,294278.31668335,70376.365689292269
1645920000,2022-02-27 00:00:00,PRQ/USDT,0.2389,0.2626,0.2286,0.2318,555203.14654138,132454.671788074708
1645833600,2022-02-26 00:00:00,PRQ/USDT,0.2465,0.2556,0.2268,0.2397,234811.30706192,57561.643100941677
1645747200,2022-02-25 00:00:00,PRQ/USDT,0.2435,0.2539,0.2397,0.247,227674.85109752,55800.632256830914
1645660800,2022-02-24 00:00:00,PRQ/USDT,0.2672,0.2677,0.2189,0.2424,692172.56586346,163279.698807531719
1645574400,2022-02-23 00:00:00,PRQ/USDT,0.282,0.2971,0.2618,0.2673,356342.22176624,100020.406854997112
1645488000,2022-02-22 00:00:00,PRQ/USDT,0.2901,0.2914,0.2677,0.2815,373962.37875193,104359.868379815253
1645401600,2022-02-21 00:00:00,PRQ/USDT,0.3056,0.3413,0.2897,0.2903,446513.9858067,138826.782624038662
1645315200,2022-02-20 00:00:00,PRQ/USDT,0.3198,0.3274,0.305,0.3059,320103.5610909,99318.984932416665
1645228800,2022-02-19 00:00:00,PRQ/USDT,0.3269,0.3308,0.305,0.3194,357891.51065736,114106.393391103157
1645142400,2022-02-18 00:00:00,PRQ/USDT,0.3471,0.3625,0.3254,0.3266,314951.98221749,107352.061884063628
1645056000,2022-02-17 00:00:00,PRQ/USDT,0.361,0.3667,0.338,0.3462,240852.92859433,85103.361696120251
1644969600,2022-02-16 00:00:00,PRQ/USDT,0.371,0.3732,0.36,0.3609,88498.04883286,32530.028801998179
1644883200,2022-02-15 00:00:00,PRQ/USDT,0.3435,0.3733,0.342,0.3707,202408.60482374,73014.508806984944
1644796800,2022-02-14 00:00:00,PRQ/USDT,0.3411,0.3525,0.3379,0.3436,185670.86854224,63870.406043628575
1644710400,2022-02-13 00:00:00,PRQ/USDT,0.3704,0.372,0.3403,0.3408,144044.05671952,51834.511765215757
1644624000,2022-02-12 00:00:00,PRQ/USDT,0.3653,0.3716,0.3502,0.3699,194009.98880243,69699.081858001539
1644537600,2022-02-11 00:00:00,PRQ/USDT,0.3946,0.4,0.365,0.3653,338676.71672099,128377.091415921464
1644451200,2022-02-10 00:00:00,PRQ/USDT,0.4521,0.4537,0.3935,0.3941,532937.70331378,225362.663640253172
1644364800,2022-02-09 00:00:00,PRQ/USDT,0.4195,0.476,0.4177,0.4521,616394.0120205,283617.446604662127
1644278400,2022-02-08 00:00:00,PRQ/USDT,0.3976,0.4492,0.388,0.4188,696219.5491141,295734.493777115083
1644192000,2022-02-07 00:00:00,PRQ/USDT,0.3835,0.4067,0.382,0.3981,298388.82515123,118098.639116377097
1644105600,2022-02-06 00:00:00,PRQ/USDT,0.3844,0.3852,0.3689,0.3835,156686.78410316,58931.622419150559
1644019200,2022-02-05 00:00:00,PRQ/USDT,0.3712,0.4091,0.3702,0.3837,228765.35459511,87553.832273259594
1643932800,2022-02-04 00:00:00,PRQ/USDT,0.3462,0.3731,0.3271,0.3707,433660.02826083,151005.052143036226
