https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AERGO,Volume BTC
1660176000,2022-08-11 00:00:00,AERGO/BTC,0.00000593,0.00000627,0.00000584,0.00000611,65103.1467,0.394170742853
1660089600,2022-08-10 00:00:00,AERGO/BTC,0.00000589,0.00000604,0.00000578,0.00000594,91384.19,0.539489922562
1660003200,2022-08-09 00:00:00,AERGO/BTC,0.00000606,0.00000623,0.00000584,0.00000587,63278.8187,0.383249912102
1659916800,2022-08-08 00:00:00,AERGO/BTC,0.00000593,0.00000606,0.00000574,0.00000606,116834.9427,0.691015495818
1659830400,2022-08-07 00:00:00,AERGO/BTC,0.00000603,0.00000608,0.00000588,0.00000591,22379.1856,0.134411217947
1659744000,2022-08-06 00:00:00,AERGO/BTC,0.00000591,0.00000603,0.0000059,0.00000601,15839.8806,0.094719053138
1659657600,2022-08-05 00:00:00,AERGO/BTC,0.00000596,0.00000602,0.00000583,0.00000598,23241.1683,0.137820762793
1659571200,2022-08-04 00:00:00,AERGO/BTC,0.00000597,0.00000598,0.00000581,0.00000594,15079.6357,0.08879955711
1659484800,2022-08-03 00:00:00,AERGO/BTC,0.00000595,0.00000602,0.00000578,0.0000059,32637.4669,0.191971126759
1659398400,2022-08-02 00:00:00,AERGO/BTC,0.00000616,0.00000639,0.00000573,0.00000598,145608.2192,0.873316992645
1659312000,2022-08-01 00:00:00,AERGO/BTC,0.00000582,0.00000665,0.00000582,0.00000613,305388.1548,1.899939226422
1659225600,2022-07-31 00:00:00,AERGO/BTC,0.00000552,0.00000584,0.00000548,0.00000578,56032.8486,0.315549836603
1659139200,2022-07-30 00:00:00,AERGO/BTC,0.00000545,0.00000563,0.00000542,0.00000556,183756.856,1.02251259224
1659052800,2022-07-29 00:00:00,AERGO/BTC,0.00000545,0.00000554,0.00000536,0.00000544,125680.3427,0.681496795537
1658966400,2022-07-28 00:00:00,AERGO/BTC,0.0000055,0.0000056,0.00000537,0.00000545,20249.5026,0.110089034716
1658880000,2022-07-27 00:00:00,AERGO/BTC,0.00000562,0.00000578,0.00000542,0.00000553,138511.8718,0.779078632982
1658793600,2022-07-26 00:00:00,AERGO/BTC,0.00000562,0.00000573,0.00000551,0.00000559,38844.8883,0.217774557074
1658707200,2022-07-25 00:00:00,AERGO/BTC,0.00000579,0.00000579,0.00000552,0.00000564,79517.2464,0.446496348612
1658620800,2022-07-24 00:00:00,AERGO/BTC,0.00000582,0.00000586,0.00000572,0.00000576,7261.559,0.04189669259
1658534400,2022-07-23 00:00:00,AERGO/BTC,0.00000578,0.00000591,0.00000572,0.00000585,47451.8172,0.275516112558
1658448000,2022-07-22 00:00:00,AERGO/BTC,0.00000579,0.0000058,0.0000056,0.00000574,10854.3093,0.062157915255
1658361600,2022-07-21 00:00:00,AERGO/BTC,0.00000574,0.00000584,0.00000564,0.00000584,18079.772,0.10332722513
1658275200,2022-07-20 00:00:00,AERGO/BTC,0.00000582,0.00000601,0.00000573,0.00000576,76877.598,0.454241855846
1658188800,2022-07-19 00:00:00,AERGO/BTC,0.00000594,0.00000608,0.00000574,0.00000585,13497.9361,0.079692108281
1658102400,2022-07-18 00:00:00,AERGO/BTC,0.00000604,0.0000061,0.00000583,0.00000593,22523.1368,0.133428298166
1658016000,2022-07-17 00:00:00,AERGO/BTC,0.00000624,0.00000629,0.00000596,0.00000604,55512.0809,0.335112387763
1657929600,2022-07-16 00:00:00,AERGO/BTC,0.00000613,0.00000638,0.00000613,0.00000621,39902.8453,0.249551433834
1657843200,2022-07-15 00:00:00,AERGO/BTC,0.0000061,0.00000628,0.000006,0.00000613,121873.591,0.748564351514
1657756800,2022-07-14 00:00:00,AERGO/BTC,0.0000062,0.00000624,0.00000596,0.0000061,41484.1328,0.25190332977
1657670400,2022-07-13 00:00:00,AERGO/BTC,0.00000644,0.00000661,0.00000607,0.00000624,146206.8194,0.905443361587
1657584000,2022-07-12 00:00:00,AERGO/BTC,0.00000669,0.00000677,0.00000632,0.00000638,68079.9905,0.443699148934
1657497600,2022-07-11 00:00:00,AERGO/BTC,0.00000758,0.0000076,0.00000666,0.00000672,226670.6837,1.578970625674
1657411200,2022-07-10 00:00:00,AERGO/BTC,0.00000679,0.00001596,0.00000652,0.00000755,1393539.8096,13.181936557122
1657324800,2022-07-09 00:00:00,AERGO/BTC,0.00000621,0.00000706,0.00000611,0.0000068,239575.4163,1.633135267179
1657238400,2022-07-08 00:00:00,AERGO/BTC,0.00000606,0.00000634,0.00000586,0.00000616,91685.551,0.556783162041
1657152000,2022-07-07 00:00:00,AERGO/BTC,0.00000618,0.00000633,0.000006,0.00000604,87921.6836387,0.5425116027877555
1657065600,2022-07-06 00:00:00,AERGO/BTC,0.00000627,0.00000627,0.00000609,0.00000609,44749.16750813,0.2751956098779995
1656979200,2022-07-05 00:00:00,AERGO/BTC,0.00000611,0.00000667,0.00000605,0.00000628,42029.12696609,0.2705372450813137
1656892800,2022-07-04 00:00:00,AERGO/BTC,0.00000597,0.00000667,0.00000585,0.00000616,71392.88433099,0.4482653898169974
1656806400,2022-07-03 00:00:00,AERGO/BTC,0.00000591,0.00000604,0.00000581,0.00000597,26841.5387,0.159450625603
1656720000,2022-07-02 00:00:00,AERGO/BTC,0.00000577,0.00000599,0.00000572,0.00000593,27350.8949,0.159410516067
1656633600,2022-07-01 00:00:00,AERGO/BTC,0.00000579,0.00000589,0.00000558,0.0000058,137487.8706,0.78692208825
1656547200,2022-06-30 00:00:00,AERGO/BTC,0.00000576,0.00000593,0.00000542,0.0000058,65277.6211,0.366194955797
1656460800,2022-06-29 00:00:00,AERGO/BTC,0.00000595,0.00000625,0.0000056,0.00000572,257620.0542,1.513444178749
1656374400,2022-06-28 00:00:00,AERGO/BTC,0.00000591,0.00000678,0.00000578,0.00000595,146932.3784,0.898698317415
1656288000,2022-06-27 00:00:00,AERGO/BTC,0.00000559,0.00000613,0.00000549,0.00000588,26567.04432139,0.1541367317499979
1656201600,2022-06-26 00:00:00,AERGO/BTC,0.00000573,0.00000576,0.00000557,0.00000557,35550.7127,0.200881091156
1656115200,2022-06-25 00:00:00,AERGO/BTC,0.00000578,0.00000579,0.00000561,0.00000574,15007.8002,0.085596561615
1656028800,2022-06-24 00:00:00,AERGO/BTC,0.00000562,0.00000577,0.00000556,0.00000576,115203.60492409,0.6498456034239993
1655942400,2022-06-23 00:00:00,AERGO/BTC,0.00000562,0.00000575,0.0000055,0.00000564,22531.63685078,0.126609075756985
1655856000,2022-06-22 00:00:00,AERGO/BTC,0.00000559,0.00000564,0.00000541,0.00000564,7352.9149,0.040926508967
1655769600,2022-06-21 00:00:00,AERGO/BTC,0.00000545,0.00000561,0.00000534,0.00000558,12870.7686,0.070500030919
1655683200,2022-06-20 00:00:00,AERGO/BTC,0.00000536,0.00000546,0.00000526,0.0000054,17106.7402,0.091047384982
1655596800,2022-06-19 00:00:00,AERGO/BTC,0.0000055,0.00000556,0.00000522,0.00000538,30755.4677,0.165751238964
1655510400,2022-06-18 00:00:00,AERGO/BTC,0.00000542,0.00000561,0.00000503,0.00000548,25154.4207,0.132734090913
1655424000,2022-06-17 00:00:00,AERGO/BTC,0.00000506,0.00000546,0.00000501,0.00000543,130879.51386377,0.6802227037709663
1655337600,2022-06-16 00:00:00,AERGO/BTC,0.00000483,0.00000521,0.00000479,0.00000502,175587.4743147,0.87883997666797
1655251200,2022-06-15 00:00:00,AERGO/BTC,0.00000465,0.00000487,0.00000451,0.00000487,78500.77622793,0.3629853047989582
1655164800,2022-06-14 00:00:00,AERGO/BTC,0.00000451,0.00000467,0.00000435,0.00000463,42069.4344,0.187899614793
1655078400,2022-06-13 00:00:00,AERGO/BTC,0.00000448,0.0000046,0.00000414,0.0000045,100044.96352427,0.4379963964778879
1654992000,2022-06-12 00:00:00,AERGO/BTC,0.00000465,0.00000465,0.00000429,0.00000452,48798.42083411,0.2195093686769547
1654905600,2022-06-11 00:00:00,AERGO/BTC,0.00000492,0.00000504,0.00000456,0.00000468,179315.79414774,0.8753155995519712
1654819200,2022-06-10 00:00:00,AERGO/BTC,0.0000052,0.00000523,0.0000047,0.00000489,129212.7379,0.628105905553
1654732800,2022-06-09 00:00:00,AERGO/BTC,0.00000529,0.00000531,0.00000516,0.0000052,25376.16911228,0.1328914871529788
1654646400,2022-06-08 00:00:00,AERGO/BTC,0.00000525,0.00000533,0.00000514,0.00000527,6533.3158,0.034274441556
1654560000,2022-06-07 00:00:00,AERGO/BTC,0.00000543,0.00000543,0.00000519,0.00000526,66186.36656082,0.3523317627759542
1654473600,2022-06-06 00:00:00,AERGO/BTC,0.0000056,0.00000596,0.0000053,0.00000543,114110.16597546,0.6545411813119474
1654387200,2022-06-05 00:00:00,AERGO/BTC,0.00000537,0.00000554,0.00000534,0.00000554,25827.7336,0.140713232689
1654300800,2022-06-04 00:00:00,AERGO/BTC,0.00000547,0.00000547,0.00000529,0.00000539,14009.2382,0.075301233353
1654214400,2022-06-03 00:00:00,AERGO/BTC,0.00000574,0.00000577,0.00000534,0.00000549,44889.51678181,0.248420627202988
1654128000,2022-06-02 00:00:00,AERGO/BTC,0.00000533,0.00000571,0.00000524,0.00000567,99995.1104,0.546019318835
1654041600,2022-06-01 00:00:00,AERGO/BTC,0.00000488,0.00000531,0.00000481,0.00000531,88600.8814,0.45143409706
1653955200,2022-05-31 00:00:00,AERGO/BTC,0.00000496,0.0000052,0.00000477,0.0000049,63493.1157,0.31769018184
1653868800,2022-05-30 00:00:00,AERGO/BTC,0.00000494,0.00000497,0.00000487,0.00000492,13146.9999006,0.064668859283976
1653782400,2022-05-29 00:00:00,AERGO/BTC,0.00000486,0.00000499,0.00000485,0.00000496,5254.4676,0.02589829241
1653696000,2022-05-28 00:00:00,AERGO/BTC,0.00000491,0.00000491,0.00000479,0.00000488,11302.7697,0.05478562607
1653609600,2022-05-27 00:00:00,AERGO/BTC,0.00000482,0.00000505,0.00000471,0.0000049,167405.0546,0.818701629206
1653523200,2022-05-26 00:00:00,AERGO/BTC,0.00000499,0.00000499,0.00000472,0.00000484,52541.3275,0.253661683055
1653436800,2022-05-25 00:00:00,AERGO/BTC,0.00000498,0.00000498,0.00000473,0.00000494,9241.06509294,0.0445258730289708
1653350400,2022-05-24 00:00:00,AERGO/BTC,0.00000495,0.00000535,0.00000469,0.00000498,180812.67140125,0.9126073765654124
1653264000,2022-05-23 00:00:00,AERGO/BTC,0.00000516,0.00000522,0.00000481,0.00000492,20483.74058059,0.1041329411009795
1653177600,2022-05-22 00:00:00,AERGO/BTC,0.00000488,0.00000523,0.00000488,0.00000513,52568.3681,0.266667458629
1653091200,2022-05-21 00:00:00,AERGO/BTC,0.00000467,0.00000491,0.00000461,0.00000491,23077.398,0.109543579743
1653004800,2022-05-20 00:00:00,AERGO/BTC,0.00000463,0.00000473,0.0000045,0.00000468,65994.2204,0.303520539135
1652918400,2022-05-19 00:00:00,AERGO/BTC,0.00000458,0.00000498,0.00000443,0.00000466,119033.95008864,0.5590822736389712
1652832000,2022-05-18 00:00:00,AERGO/BTC,0.00000495,0.0000051,0.00000452,0.00000454,51035.1173,0.245992561029
1652745600,2022-05-17 00:00:00,AERGO/BTC,0.00000484,0.000005,0.00000473,0.00000497,33384.005,0.160806018159
1652659200,2022-05-16 00:00:00,AERGO/BTC,0.00000468,0.00000516,0.00000462,0.00000486,191830.4496,0.939347029665
1652572800,2022-05-15 00:00:00,AERGO/BTC,0.00000456,0.00000476,0.00000445,0.00000466,97645.1357,0.444328346669
1652486400,2022-05-14 00:00:00,AERGO/BTC,0.00000421,0.00000548,0.00000421,0.00000459,597866.1513,2.837079436631
1652400000,2022-05-13 00:00:00,AERGO/BTC,0.00000361,0.00000422,0.00000361,0.00000422,90473.6979,0.353220381131
1652313600,2022-05-12 00:00:00,AERGO/BTC,0.00000411,0.00000443,0.00000344,0.00000366,205305.55622706,0.7664106668909328
1652227200,2022-05-11 00:00:00,AERGO/BTC,0.00000502,0.00000504,0.00000384,0.00000416,231989.6501825,1.0357966822229385
1652140800,2022-05-10 00:00:00,AERGO/BTC,0.00000475,0.00000519,0.00000468,0.00000501,124066.79637763,0.6210779856639662
1652054400,2022-05-09 00:00:00,AERGO/BTC,0.00000528,0.00000529,0.00000473,0.00000473,282148.1367,1.41368409599
1651968000,2022-05-08 00:00:00,AERGO/BTC,0.00000529,0.00000532,0.0000051,0.00000526,158983.20816293,0.8223295768259774
1651881600,2022-05-07 00:00:00,AERGO/BTC,0.00000546,0.00000553,0.00000531,0.00000531,6175.2569,0.033605596558
1651795200,2022-05-06 00:00:00,AERGO/BTC,0.00000547,0.00000554,0.00000517,0.00000547,82545.5728,0.439111751871
1651708800,2022-05-05 00:00:00,AERGO/BTC,0.00000564,0.00000566,0.00000529,0.00000549,63080.0175,0.339913358692
1651622400,2022-05-04 00:00:00,AERGO/BTC,0.00000535,0.00000561,0.00000526,0.00000557,44362.07047476,0.242903360083966
1651536000,2022-05-03 00:00:00,AERGO/BTC,0.00000531,0.00000553,0.00000525,0.00000533,17167.6141,0.091787044768
1651449600,2022-05-02 00:00:00,AERGO/BTC,0.00000541,0.00000542,0.00000516,0.00000535,26438.20994632,0.1385566620679592
1651363200,2022-05-01 00:00:00,AERGO/BTC,0.0000053,0.0000055,0.0000051,0.00000541,46318.65950075,0.24971357887899
1651276800,2022-04-30 00:00:00,AERGO/BTC,0.00000586,0.00000591,0.00000522,0.00000533,115272.9679,0.643335198309
1651190400,2022-04-29 00:00:00,AERGO/BTC,0.00000609,0.00000611,0.00000572,0.00000585,79249.5352,0.462013781353
1651104000,2022-04-28 00:00:00,AERGO/BTC,0.00000606,0.00000637,0.00000595,0.00000606,96456.6768,0.593185830995
1651017600,2022-04-27 00:00:00,AERGO/BTC,0.00000592,0.0000069,0.00000583,0.0000061,204287.98321986,1.3063566627709544
1650931200,2022-04-26 00:00:00,AERGO/BTC,0.00000601,0.00000606,0.00000589,0.00000596,30836.6157,0.18390643769
1650844800,2022-04-25 00:00:00,AERGO/BTC,0.00000626,0.00000626,0.00000591,0.00000603,34572.4693,0.208341064481
1650758400,2022-04-24 00:00:00,AERGO/BTC,0.00000656,0.00000656,0.00000624,0.00000633,42469.243,0.271692468797
1650672000,2022-04-23 00:00:00,AERGO/BTC,0.00000641,0.00000673,0.00000634,0.00000656,100686.47393066,0.6511950618779976
1650585600,2022-04-22 00:00:00,AERGO/BTC,0.00000621,0.00000653,0.00000605,0.00000647,52222.32773462,0.3308634803379914
1650499200,2022-04-21 00:00:00,AERGO/BTC,0.00000585,0.0000062,0.00000576,0.0000062,40305.42248547,0.2413975295759995
1650412800,2022-04-20 00:00:00,AERGO/BTC,0.00000587,0.00000603,0.00000571,0.00000586,21025.9984,0.123044445527
1650326400,2022-04-19 00:00:00,AERGO/BTC,0.0000058,0.00000592,0.00000571,0.00000588,14226.79521709,0.0827565399859511
1650240000,2022-04-18 00:00:00,AERGO/BTC,0.00000597,0.00000605,0.00000564,0.00000574,25864.6718,0.150094360947
1650153600,2022-04-17 00:00:00,AERGO/BTC,0.00000602,0.00000607,0.0000059,0.00000596,7645.0291,0.045748835987
1650067200,2022-04-16 00:00:00,AERGO/BTC,0.00000598,0.00000603,0.00000593,0.000006,4830.5061,0.028899979998
1649980800,2022-04-15 00:00:00,AERGO/BTC,0.00000601,0.00000607,0.00000587,0.00000602,26615.7871,0.159873475541
1649894400,2022-04-14 00:00:00,AERGO/BTC,0.00000603,0.00000606,0.00000591,0.00000605,4588.76856123,0.0275376768659923
1649808000,2022-04-13 00:00:00,AERGO/BTC,0.00000582,0.00000617,0.00000582,0.00000608,78401.36442339,0.4727502828779773
1649721600,2022-04-12 00:00:00,AERGO/BTC,0.00000553,0.00000588,0.00000545,0.00000584,33579.3167,0.191195244842
1649635200,2022-04-11 00:00:00,AERGO/BTC,0.00000582,0.00000582,0.00000538,0.00000549,54484.16200909,0.303013460029995
1649548800,2022-04-10 00:00:00,AERGO/BTC,0.00000582,0.00000588,0.00000567,0.00000578,40820.2992,0.237109627854
1649462400,2022-04-09 00:00:00,AERGO/BTC,0.00000578,0.00000604,0.0000057,0.0000058,61392.26421865,0.3587601552849835
1649376000,2022-04-08 00:00:00,AERGO/BTC,0.00000586,0.00000587,0.00000562,0.00000575,43211.7782,0.250047604395
1649289600,2022-04-07 00:00:00,AERGO/BTC,0.00000569,0.00000585,0.00000535,0.00000585,234469.61551605,1.3235313051669665
1649203200,2022-04-06 00:00:00,AERGO/BTC,0.00000605,0.00000624,0.00000554,0.00000569,134048.7801,0.796722323564
1649116800,2022-04-05 00:00:00,AERGO/BTC,0.00000589,0.0000061,0.00000578,0.00000601,170009.0195,1.004324003481
1649030400,2022-04-04 00:00:00,AERGO/BTC,0.00000623,0.00000629,0.00000578,0.0000059,46771.13619931,0.2814748100439428
1648944000,2022-04-03 00:00:00,AERGO/BTC,0.0000064,0.0000064,0.00000609,0.00000621,24502.88283766,0.1532785280929856
1648857600,2022-04-02 00:00:00,AERGO/BTC,0.00000623,0.00000653,0.00000616,0.00000637,27459.21411428,0.174542566924964
1648771200,2022-04-01 00:00:00,AERGO/BTC,0.00000624,0.00000631,0.000006,0.00000628,41685.95979674,0.256153357741951
1648684800,2022-03-31 00:00:00,AERGO/BTC,0.00000635,0.00000635,0.000006,0.0000063,62666.88960351,0.3849251570959217
1648598400,2022-03-30 00:00:00,AERGO/BTC,0.00000593,0.00000803,0.00000593,0.00000634,576718.71505501,3.8536772526499638
1648512000,2022-03-29 00:00:00,AERGO/BTC,0.00000559,0.00000596,0.00000536,0.00000596,112430.96295418,0.6328005866819784
1648425600,2022-03-28 00:00:00,AERGO/BTC,0.00000574,0.00000594,0.00000558,0.00000558,39133.73379623,0.2224581437739496
1648339200,2022-03-27 00:00:00,AERGO/BTC,0.00000572,0.00000632,0.0000056,0.00000571,235945.76559915,1.3786837453969412
1648252800,2022-03-26 00:00:00,AERGO/BTC,0.00000535,0.00000569,0.00000527,0.00000569,51856.4214,0.280499500067
1648166400,2022-03-25 00:00:00,AERGO/BTC,0.00000549,0.00000573,0.00000531,0.00000537,68711.75369963,0.3744039343089909
1648080000,2022-03-24 00:00:00,AERGO/BTC,0.00000546,0.0000064,0.00000537,0.00000545,254057.31710902,1.4089979340256758
1647993600,2022-03-23 00:00:00,AERGO/BTC,0.00000558,0.00000558,0.00000546,0.00000547,3032.5779428,0.016736207092972
1647907200,2022-03-22 00:00:00,AERGO/BTC,0.0000056,0.00000564,0.00000544,0.00000554,56526.03221189,0.3097940348839895
1647820800,2022-03-21 00:00:00,AERGO/BTC,0.00000569,0.00000584,0.00000551,0.0000056,77026.6309,0.432976781264
1647734400,2022-03-20 00:00:00,AERGO/BTC,0.0000055,0.00000573,0.00000545,0.00000566,58458.5785,0.323677042255
1647648000,2022-03-19 00:00:00,AERGO/BTC,0.00000537,0.00000577,0.0000053,0.00000548,116363.59561407,0.638012864115978
1647561600,2022-03-18 00:00:00,AERGO/BTC,0.00000531,0.00000555,0.00000524,0.00000539,60796.95865454,0.32820583899397
1647475200,2022-03-17 00:00:00,AERGO/BTC,0.00000533,0.00000539,0.00000524,0.00000535,12795.7108138,0.068132749417382
1647388800,2022-03-16 00:00:00,AERGO/BTC,0.00000548,0.00000548,0.00000519,0.00000535,50377.97156705,0.2677903352909704
1647302400,2022-03-15 00:00:00,AERGO/BTC,0.00000566,0.00000571,0.00000544,0.0000055,11223.721,0.06314019625
1647216000,2022-03-14 00:00:00,AERGO/BTC,0.00000537,0.00000589,0.00000532,0.00000566,219311.78771916,1.2589857127639367
1647129600,2022-03-13 00:00:00,AERGO/BTC,0.00000551,0.00000554,0.00000523,0.00000535,59280.18719492,0.3190827562659744
1647043200,2022-03-12 00:00:00,AERGO/BTC,0.00000552,0.0000057,0.0000054,0.00000551,89496.23167378,0.4942766508879223
1646956800,2022-03-11 00:00:00,AERGO/BTC,0.0000057,0.00000592,0.00000543,0.00000552,104959.06056288,0.586737665277916
1646870400,2022-03-10 00:00:00,AERGO/BTC,0.00000591,0.00000611,0.00000568,0.00000571,248657.4607497,1.4522801534696208
1646784000,2022-03-09 00:00:00,AERGO/BTC,0.00000647,0.00000659,0.0000056,0.00000592,264304.8959013,1.576095320612956
1646697600,2022-03-08 00:00:00,AERGO/BTC,0.00000568,0.00000751,0.00000555,0.00000644,814788.95017718,5.4176800608698648
1646611200,2022-03-07 00:00:00,AERGO/BTC,0.00000504,0.00000626,0.00000487,0.00000569,372550.10458189,2.1579634171959018
1646524800,2022-03-06 00:00:00,AERGO/BTC,0.00000516,0.00000517,0.00000495,0.00000504,26554.8953,0.134590698231
1646438400,2022-03-05 00:00:00,AERGO/BTC,0.00000518,0.00000522,0.00000502,0.00000513,71394.96278531,0.3661752764419745
1646352000,2022-03-04 00:00:00,AERGO/BTC,0.0000048,0.00000538,0.00000475,0.00000521,138119.276,0.702577632742
1646265600,2022-03-03 00:00:00,AERGO/BTC,0.00000467,0.00000487,0.00000458,0.00000472,42754.6226852,0.1998802390539688
1646179200,2022-03-02 00:00:00,AERGO/BTC,0.00000483,0.00000483,0.00000454,0.00000469,208531.0568,0.97106751458
1646092800,2022-03-01 00:00:00,AERGO/BTC,0.000005,0.00000507,0.00000469,0.00000477,245413.9013,1.188976722947
1646006400,2022-02-28 00:00:00,AERGO/BTC,0.00000561,0.00000584,0.00000498,0.00000508,304073.9931,1.57282838062
1645920000,2022-02-27 00:00:00,AERGO/BTC,0.00000655,0.00000736,0.00000551,0.0000056,289350.92675015,1.835274700791951
1645833600,2022-02-26 00:00:00,AERGO/BTC,0.00000467,0.00000693,0.00000467,0.00000653,921269.19196512,5.7027533005306801
1645747200,2022-02-25 00:00:00,AERGO/BTC,0.00000428,0.00000474,0.00000416,0.00000463,135653.13032283,0.5996934173209859
1645660800,2022-02-24 00:00:00,AERGO/BTC,0.00000449,0.00000452,0.00000402,0.00000428,325493.9242,1.365164894713
1645574400,2022-02-23 00:00:00,AERGO/BTC,0.00000443,0.00000465,0.00000435,0.00000454,59371.0104,0.270848723167
1645488000,2022-02-22 00:00:00,AERGO/BTC,0.00000443,0.00000452,0.00000422,0.00000439,65131.1202,0.286573187984
1645401600,2022-02-21 00:00:00,AERGO/BTC,0.00000471,0.00000485,0.00000439,0.00000439,62416.7072,0.292530370471
1645315200,2022-02-20 00:00:00,AERGO/BTC,0.00000472,0.00000479,0.00000459,0.00000472,79846.7318,0.36956159995
1645228800,2022-02-19 00:00:00,AERGO/BTC,0.00000485,0.00000487,0.00000462,0.00000475,42816.72,0.2031905441
1645142400,2022-02-18 00:00:00,AERGO/BTC,0.00000477,0.00000492,0.00000463,0.00000485,167661.39454262,0.7992294854719856
1645056000,2022-02-17 00:00:00,AERGO/BTC,0.0000048,0.00000486,0.00000472,0.00000486,23608.19485511,0.1126664245309769
