https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVAX,Volume BTC
1658361600000.0,2022-07-21 00:00:00,AVAX/BTC,0.0010154,0.0011051,0.0009991,0.0010801,7320.610878622349,7.90699181
1658275200000.0,2022-07-20 00:00:00,AVAX/BTC,0.001056,0.0011052,0.0010117,0.0010154,19916.69374630687,20.22341083
1658188800000.0,2022-07-19 00:00:00,AVAX/BTC,0.0010678,0.0011346,0.0010502,0.001056,23241.351941287878,24.54286765
1658102400000.0,2022-07-18 00:00:00,AVAX/BTC,0.0009912,0.0010873,0.0009908,0.0010678,24997.650009365047,26.69249068
1658016000000.0,2022-07-17 00:00:00,AVAX/BTC,0.0010017,0.0010236,0.0009863,0.0009912,3023.44873890234,2.99684239
1657929600000.0,2022-07-16 00:00:00,AVAX/BTC,0.000929,0.0010079,0.000911,0.0010017,5714.027952480783,5.7237418
1657843200000.0,2022-07-15 00:00:00,AVAX/BTC,0.0009589,0.0009772,0.0009235,0.000929,2176.2701722282022,2.02175499
1657756800000.0,2022-07-14 00:00:00,AVAX/BTC,0.000929,0.0009631,0.0009033,0.0009589,2613.706799457712,2.50628345
1657670400000.0,2022-07-13 00:00:00,AVAX/BTC,0.0008658,0.0009449,0.0008613,0.000929,3350.6996447793326,3.11279997
1657584000000.0,2022-07-12 00:00:00,AVAX/BTC,0.0008682,0.0009048,0.0008645,0.0008658,2060.3005428505426,1.78380821
1657497600000.0,2022-07-11 00:00:00,AVAX/BTC,0.0009183,0.0009203,0.0008679,0.0008682,2566.5780695692238,2.22830308
1657411200000.0,2022-07-10 00:00:00,AVAX/BTC,0.0009211,0.0009308,0.0008996,0.0009183,933.1908417728412,0.85694915
1657324800000.0,2022-07-09 00:00:00,AVAX/BTC,0.0009125,0.0009317,0.0009115,0.0009211,4292.143654326349,3.95349352
1657238400000.0,2022-07-08 00:00:00,AVAX/BTC,0.0009335,0.0009474,0.0009089,0.0009125,2069.222082191781,1.88816515
1657152000000.0,2022-07-07 00:00:00,AVAX/BTC,0.0009326,0.0009781,0.0009268,0.0009335,4809.609619710766,4.48977058
1657065600000.0,2022-07-06 00:00:00,AVAX/BTC,0.0008949,0.0009484,0.0008871,0.0009326,2296.694145399957,2.14189696
1656979200000.0,2022-07-05 00:00:00,AVAX/BTC,0.0008858,0.0009144,0.0008549,0.0008949,2871.5253883115433,2.56972807
1656892800000.0,2022-07-04 00:00:00,AVAX/BTC,0.0008632,0.0008975,0.0008559,0.0008858,2012.984985324001,1.7831021
1656806400000.0,2022-07-03 00:00:00,AVAX/BTC,0.0008481,0.0008746,0.000836,0.0008632,1985.5956093605191,1.71396613
1656720000000.0,2022-07-02 00:00:00,AVAX/BTC,0.0008343,0.0008577,0.0008343,0.0008481,929.076842353496,0.78795007
1656633600000.0,2022-07-01 00:00:00,AVAX/BTC,0.0008501,0.000866,0.0008139,0.0008343,12761.201929761477,10.64667077
1656547200000.0,2022-06-30 00:00:00,AVAX/BTC,0.000884,0.000884,0.0008324,0.0008501,4186.791695094695,3.55919162
1656460800000.0,2022-06-29 00:00:00,AVAX/BTC,0.0008935,0.0009175,0.0008626,0.000884,6741.443857466063,5.95943637
1656374400000.0,2022-06-28 00:00:00,AVAX/BTC,0.0009329,0.0009729,0.0008912,0.0008935,3648.989054280918,3.26037172
1656288000000.0,2022-06-27 00:00:00,AVAX/BTC,0.0009365,0.0009961,0.0009218,0.0009329,3535.01636831386,3.29781677
1656201600000.0,2022-06-26 00:00:00,AVAX/BTC,0.0009953,0.0010329,0.0009342,0.0009365,12725.070613988255,11.91702863
1656115200000.0,2022-06-25 00:00:00,AVAX/BTC,0.0009648,0.001015,0.000948,0.0009953,7477.431528182458,7.4422876
1656028800000.0,2022-06-24 00:00:00,AVAX/BTC,0.0008673,0.0009769,0.0008575,0.0009648,8144.565184494195,7.85787649
1655942400000.0,2022-06-23 00:00:00,AVAX/BTC,0.0008034,0.0008802,0.0008034,0.0008673,3975.834151965871,3.44824096
1655856000000.0,2022-06-22 00:00:00,AVAX/BTC,0.000817,0.0008371,0.0007919,0.0008034,5161.168757779437,4.14648298
1655769600000.0,2022-06-21 00:00:00,AVAX/BTC,0.0008306,0.0008797,0.0008059,0.000817,4501.605434516524,3.67781164
1655683200000.0,2022-06-20 00:00:00,AVAX/BTC,0.0007846,0.0008567,0.0007759,0.0008306,1988.6322297134602,1.65175793
1655596800000.0,2022-06-19 00:00:00,AVAX/BTC,0.0007826,0.0008058,0.0007552,0.0007846,3152.8851006882487,2.47375365
1655510400000.0,2022-06-18 00:00:00,AVAX/BTC,0.0007819,0.0008087,0.0007676,0.0007826,1612.85779453105,1.26222251
1655424000000.0,2022-06-17 00:00:00,AVAX/BTC,0.0007729,0.0007924,0.0007652,0.0007819,897.5849597135184,0.70182168
1655337600000.0,2022-06-16 00:00:00,AVAX/BTC,0.0008111,0.0008394,0.0007582,0.0007729,3318.1160693492047,2.56457191
1655251200000.0,2022-06-15 00:00:00,AVAX/BTC,0.0007504,0.0008159,0.0007208,0.0008111,3514.507865861176,2.85061733
1655164800000.0,2022-06-14 00:00:00,AVAX/BTC,0.0007164,0.0007637,0.0006995,0.0007504,9252.175972814499,6.94283285
1655078400000.0,2022-06-13 00:00:00,AVAX/BTC,0.0006514,0.0007191,0.0006096,0.0007164,10356.028168620882,7.41905858
1654992000000.0,2022-06-12 00:00:00,AVAX/BTC,0.0007008,0.0007064,0.0006449,0.0006514,16316.4575990175,10.62854048
1654905600000.0,2022-06-11 00:00:00,AVAX/BTC,0.0007576,0.0007838,0.0006971,0.0007008,11911.974243721459,8.34791155
1654819200000.0,2022-06-10 00:00:00,AVAX/BTC,0.0008118,0.0008216,0.0007543,0.0007576,5894.447320485745,4.46563329
1654732800000.0,2022-06-09 00:00:00,AVAX/BTC,0.0008106,0.0008339,0.0007871,0.0008118,2712.663118994826,2.20213992
1654646400000.0,2022-06-08 00:00:00,AVAX/BTC,0.0007902,0.0008155,0.0007855,0.0008106,3510.5200222057733,2.84562753
1654560000000.0,2022-06-07 00:00:00,AVAX/BTC,0.0008287,0.0008367,0.0007885,0.0007902,12477.846747658821,9.8599945
1654473600000.0,2022-06-06 00:00:00,AVAX/BTC,0.0008065,0.0008852,0.000805,0.0008287,27311.54633763726,22.63307845
1654387200000.0,2022-06-05 00:00:00,AVAX/BTC,0.0008217,0.0008468,0.000805,0.0008065,5299.791047737135,4.27428148
1654300800000.0,2022-06-04 00:00:00,AVAX/BTC,0.0007734,0.0008262,0.000751,0.0008224,12066.625340466926,9.92359268
1654214400000.0,2022-06-03 00:00:00,AVAX/BTC,0.0008078,0.0008085,0.0007606,0.0007734,5585.808882854926,4.32006459
1654128000000.0,2022-06-02 00:00:00,AVAX/BTC,0.0007948,0.0008154,0.0007645,0.0008078,7849.0274077742015,6.34044434
1654041600000.0,2022-06-01 00:00:00,AVAX/BTC,0.0008306,0.0008461,0.0007915,0.0007948,10333.552403120282,8.21310745
1653955200000.0,2022-05-31 00:00:00,AVAX/BTC,0.0008735,0.0009148,0.0008189,0.0008306,69933.41674692993,58.08669595
1653868800000.0,2022-05-30 00:00:00,AVAX/BTC,0.0008887,0.0009249,0.0008632,0.0008735,11835.662232398396,10.33845096
1653782400000.0,2022-05-29 00:00:00,AVAX/BTC,0.0008536,0.0009185,0.0008229,0.0008888,17700.6699819982,15.73235548
1653696000000.0,2022-05-28 00:00:00,AVAX/BTC,0.0007894,0.0008856,0.000776,0.0008536,24672.590405342078,21.06052317
1653609600000.0,2022-05-27 00:00:00,AVAX/BTC,0.0008019,0.0008279,0.000746,0.0007894,36536.390081074234,28.84182633
1653523200000.0,2022-05-26 00:00:00,AVAX/BTC,0.0009229,0.0009386,0.0008007,0.0008019,36406.23908217982,29.19416312
1653436800000.0,2022-05-25 00:00:00,AVAX/BTC,0.0009795,0.0009822,0.0009178,0.0009229,12908.842724022104,11.91357095
1653350400000.0,2022-05-24 00:00:00,AVAX/BTC,0.0009975,0.001015,0.0009318,0.0009795,12335.193843797857,12.08232237
1653264000000.0,2022-05-23 00:00:00,AVAX/BTC,0.0010473,0.0010827,0.0009885,0.0009975,15408.944641604012,15.37042228
1653177600000.0,2022-05-22 00:00:00,AVAX/BTC,0.0010143,0.0010893,0.0009817,0.0010473,40467.57887902225,42.38169536
1653091200000.0,2022-05-21 00:00:00,AVAX/BTC,0.0009861,0.001032,0.000974,0.0010143,26729.31958000591,27.11154885
1653004800000.0,2022-05-20 00:00:00,AVAX/BTC,0.0010036,0.0010489,0.0009664,0.0009861,24373.733475306763,24.03493858
1652918400000.0,2022-05-19 00:00:00,AVAX/BTC,0.0010287,0.0010461,0.00095,0.0010036,25551.476056197687,25.64346137
1652832000000.0,2022-05-18 00:00:00,AVAX/BTC,0.001129,0.0011468,0.0010261,0.0010287,15929.920297462817,16.38710901
1652745600000.0,2022-05-17 00:00:00,AVAX/BTC,0.0010882,0.0011642,0.0010882,0.001129,19354.783737821082,21.85155084
1652659200000.0,2022-05-16 00:00:00,AVAX/BTC,0.0011646,0.0011659,0.0010649,0.0010882,26798.557682411316,29.16219047
1652572800000.0,2022-05-15 00:00:00,AVAX/BTC,0.0011276,0.0011832,0.0010767,0.001166,28788.63062607204,33.56754331
1652486400000.0,2022-05-14 00:00:00,AVAX/BTC,0.0011,0.0011362,0.0010212,0.0011276,26439.687371408298,29.81339148
1652400000000.0,2022-05-13 00:00:00,AVAX/BTC,0.0010431,0.001229,0.0010275,0.0011,35206.519336363635,38.72717127
1652313600000.0,2022-05-12 00:00:00,AVAX/BTC,0.0010704,0.0011402,0.0008794,0.0010431,44802.8504457866,46.7338533
1652227200000.0,2022-05-11 00:00:00,AVAX/BTC,0.0014369,0.0014819,0.0008979,0.0010704,81903.31109865471,87.6693042
1652140800000.0,2022-05-10 00:00:00,AVAX/BTC,0.0013714,0.0015664,0.001342,0.0014369,26791.602568028393,38.49685373
1652054400000.0,2022-05-09 00:00:00,AVAX/BTC,0.0015154,0.0015519,0.0013673,0.0013717,40110.2507035066,55.01923089
1651968000000.0,2022-05-08 00:00:00,AVAX/BTC,0.0015524,0.0015714,0.0014997,0.0015154,36436.15839382341,55.21535443
1651881600000.0,2022-05-07 00:00:00,AVAX/BTC,0.0015835,0.0015979,0.0015269,0.0015524,7208.603613759341,11.19063625
1651795200000.0,2022-05-06 00:00:00,AVAX/BTC,0.0016157,0.001622,0.0015501,0.0015835,12331.861616671928,19.52750287
1651708800000.0,2022-05-05 00:00:00,AVAX/BTC,0.0016942,0.0017495,0.0015662,0.0016157,24601.45382806214,39.74856895
1651622400000.0,2022-05-04 00:00:00,AVAX/BTC,0.0015806,0.0016979,0.0015551,0.0016942,24229.412743477747,41.04947107
1651536000000.0,2022-05-03 00:00:00,AVAX/BTC,0.0015665,0.0016243,0.0015492,0.0015806,9267.796026825257,14.6486784
1651449600000.0,2022-05-02 00:00:00,AVAX/BTC,0.0015275,0.0016172,0.0014719,0.0015665,42599.07163102458,66.73144571
1651363200000.0,2022-05-01 00:00:00,AVAX/BTC,0.0015144,0.0015821,0.0014998,0.0015275,15069.006042553192,23.01790673
1651276800000.0,2022-04-30 00:00:00,AVAX/BTC,0.0016414,0.0016676,0.0014639,0.0015144,16966.104569466454,25.69346876
1651190400000.0,2022-04-29 00:00:00,AVAX/BTC,0.0016925,0.0017176,0.0016293,0.0016414,7534.668222249299,12.36740442
1651104000000.0,2022-04-28 00:00:00,AVAX/BTC,0.0017795,0.0017817,0.0016773,0.0016925,9479.077719350073,16.04333904
1651017600000.0,2022-04-27 00:00:00,AVAX/BTC,0.0018027,0.0018259,0.0017643,0.0017795,4095.223191907839,7.28744967
1650931200000.0,2022-04-26 00:00:00,AVAX/BTC,0.0018029,0.0018159,0.0017363,0.0018027,7291.65302601653,13.14466291
1650844800000.0,2022-04-25 00:00:00,AVAX/BTC,0.001813,0.0018161,0.0017558,0.0018029,9591.225004159964,17.29201956
1650758400000.0,2022-04-24 00:00:00,AVAX/BTC,0.0018465,0.0018537,0.0018109,0.001813,1674.0425041367898,3.03503906
1650672000000.0,2022-04-23 00:00:00,AVAX/BTC,0.0018641,0.0018789,0.001837,0.0018464,2734.873386048527,5.04967022
1650585600000.0,2022-04-22 00:00:00,AVAX/BTC,0.0018535,0.001894,0.0018477,0.0018641,7529.39087495306,14.03553753
1650499200000.0,2022-04-21 00:00:00,AVAX/BTC,0.0018912,0.0018995,0.0018438,0.0018535,6925.429975721608,12.83628446
1650412800000.0,2022-04-20 00:00:00,AVAX/BTC,0.0019343,0.0019351,0.0018864,0.0018912,10109.28788071066,19.11868524
1650326400000.0,2022-04-19 00:00:00,AVAX/BTC,0.0019045,0.0019473,0.0018888,0.0019343,4815.804983715039,9.31521158
1650240000000.0,2022-04-18 00:00:00,AVAX/BTC,0.0019012,0.0019208,0.0018597,0.0019045,5756.5369545812555,10.96332463
1650153600000.0,2022-04-17 00:00:00,AVAX/BTC,0.0019265,0.0019465,0.0018987,0.0019012,2638.0358615611194,5.01543378
1650067200000.0,2022-04-16 00:00:00,AVAX/BTC,0.0019093,0.0019306,0.0018926,0.0019265,1256.953932001038,2.42152175
1649980800000.0,2022-04-15 00:00:00,AVAX/BTC,0.0019222,0.0019518,0.0018677,0.0019093,3914.1488817891372,7.47328446
1649894400000.0,2022-04-14 00:00:00,AVAX/BTC,0.0019497,0.0019786,0.0019159,0.0019222,3908.779929247737,7.51345678
1649808000000.0,2022-04-13 00:00:00,AVAX/BTC,0.0019041,0.0019547,0.0019034,0.0019497,5111.037934041135,9.96499066
1649721600000.0,2022-04-12 00:00:00,AVAX/BTC,0.0018804,0.0019579,0.0018757,0.0019041,5436.587012236752,10.35180533
1649635200000.0,2022-04-11 00:00:00,AVAX/BTC,0.0019229,0.0019267,0.0018253,0.0018804,23538.44488938524,44.26169177
1649548800000.0,2022-04-10 00:00:00,AVAX/BTC,0.0019784,0.0019829,0.0019202,0.0019229,3660.0177128295804,7.03784806
1649462400000.0,2022-04-09 00:00:00,AVAX/BTC,0.0019804,0.0020154,0.0019394,0.0019784,3848.9555347755763,7.61477363
1649376000000.0,2022-04-08 00:00:00,AVAX/BTC,0.0020159,0.0020703,0.0019625,0.0019804,14626.629736416884,28.96657753
1649289600000.0,2022-04-07 00:00:00,AVAX/BTC,0.001922,0.0020306,0.0018953,0.0020159,10128.242333449078,20.41752372
1649203200000.0,2022-04-06 00:00:00,AVAX/BTC,0.002,0.0020038,0.001905,0.001922,10120.994849115503,19.4525521
1649116800000.0,2022-04-05 00:00:00,AVAX/BTC,0.0020641,0.0020896,0.0019921,0.0020005,7398.727453136716,14.80115427
1649030400000.0,2022-04-04 00:00:00,AVAX/BTC,0.002112,0.0021207,0.0020085,0.0020641,8186.971164187782,16.89872718
1648944000000.0,2022-04-03 00:00:00,AVAX/BTC,0.0020999,0.0021551,0.0020694,0.002112,28188.233106060605,59.53354832
1648857600000.0,2022-04-02 00:00:00,AVAX/BTC,0.0020916,0.0022119,0.0020817,0.0020999,45398.68884708796,95.33270671
1648771200000.0,2022-04-01 00:00:00,AVAX/BTC,0.0021397,0.0021549,0.0020405,0.0020916,13379.801692484223,27.98519322
1648684800000.0,2022-03-31 00:00:00,AVAX/BTC,0.0020302,0.0021527,0.0020197,0.0021397,18273.087456185447,39.09892523
1648598400000.0,2022-03-30 00:00:00,AVAX/BTC,0.0019551,0.0021083,0.0019131,0.0020302,14683.758639542903,29.81096679
1648512000000.0,2022-03-29 00:00:00,AVAX/BTC,0.0018992,0.0020147,0.0018981,0.0019551,10484.838427701909,20.49890761
1648425600000.0,2022-03-28 00:00:00,AVAX/BTC,0.0019206,0.0020107,0.0018908,0.0018992,64154.37078243471,121.84198099
1648339200000.0,2022-03-27 00:00:00,AVAX/BTC,0.0019308,0.0019448,0.0018663,0.0019206,5523.846339685515,10.60909928
1648252800000.0,2022-03-26 00:00:00,AVAX/BTC,0.0018859,0.0019599,0.0018674,0.0019301,3701.932967203772,7.14510082
1648166400000.0,2022-03-25 00:00:00,AVAX/BTC,0.0019911,0.0019947,0.0018695,0.0018859,7098.354562808208,13.38678687
1648080000000.0,2022-03-24 00:00:00,AVAX/BTC,0.0020063,0.0020251,0.0019574,0.0019911,28516.851479081917,56.77990298
1647993600000.0,2022-03-23 00:00:00,AVAX/BTC,0.0019816,0.0020448,0.0019584,0.0020063,9051.627897124059,18.16028105
1647907200000.0,2022-03-22 00:00:00,AVAX/BTC,0.0021013,0.0021221,0.0019787,0.0019816,68821.94743641501,136.37757104
1647820800000.0,2022-03-21 00:00:00,AVAX/BTC,0.0020563,0.0022374,0.0020181,0.0021013,32246.374411078858,67.75930655
1647734400000.0,2022-03-20 00:00:00,AVAX/BTC,0.0021203,0.0021437,0.0020506,0.0020563,18376.20302485046,37.78698628
1647648000000.0,2022-03-19 00:00:00,AVAX/BTC,0.00205,0.0022018,0.00205,0.0021203,17941.810578691697,38.04202097
1647561600000.0,2022-03-18 00:00:00,AVAX/BTC,0.0019405,0.0020716,0.0018955,0.00205,20621.815302439023,42.27472137
1647475200000.0,2022-03-17 00:00:00,AVAX/BTC,0.0018034,0.0019918,0.0017905,0.0019405,45230.092718371554,87.76899492
1647388800000.0,2022-03-16 00:00:00,AVAX/BTC,0.0017762,0.0018232,0.001721,0.0018034,4641.958661417323,8.37130825
1647302400000.0,2022-03-15 00:00:00,AVAX/BTC,0.0017388,0.0018204,0.0017188,0.0017762,9829.52060015764,17.45919449
1647216000000.0,2022-03-14 00:00:00,AVAX/BTC,0.0017998,0.0018298,0.0016958,0.0017388,149691.79805613068,260.28409846
1647129600000.0,2022-03-13 00:00:00,AVAX/BTC,0.0018287,0.0018416,0.0017875,0.0017998,6077.471102344705,10.93823249
1647043200000.0,2022-03-12 00:00:00,AVAX/BTC,0.0018387,0.0018761,0.0018144,0.0018287,2861.1991742768087,5.23227493
1646956800000.0,2022-03-11 00:00:00,AVAX/BTC,0.0018763,0.0019914,0.0018332,0.0018387,25442.01191602763,46.78022731
1646870400000.0,2022-03-10 00:00:00,AVAX/BTC,0.00185,0.0018853,0.001836,0.0018763,8173.122944092096,15.33523058
1646784000000.0,2022-03-09 00:00:00,AVAX/BTC,0.0018846,0.0019451,0.001827,0.00185,35160.68413513513,65.04726565
1646697600000.0,2022-03-08 00:00:00,AVAX/BTC,0.0018856,0.0019464,0.0018405,0.0018846,12048.033598641621,22.70572412
1646611200000.0,2022-03-07 00:00:00,AVAX/BTC,0.0018867,0.0019588,0.0018705,0.0018856,9572.171807382265,18.04928716
1646524800000.0,2022-03-06 00:00:00,AVAX/BTC,0.001947,0.0019651,0.0018799,0.0018867,5617.353575025176,10.59826099
1646438400000.0,2022-03-05 00:00:00,AVAX/BTC,0.0019348,0.0019923,0.0018936,0.001947,4800.81249614792,9.34718193
1646352000000.0,2022-03-04 00:00:00,AVAX/BTC,0.0018501,0.0019843,0.0018057,0.0019348,15214.49462993591,29.43700421
1646265600000.0,2022-03-03 00:00:00,AVAX/BTC,0.0018988,0.001921,0.0018002,0.0018501,23980.04800281066,44.36548681
1646179200000.0,2022-03-02 00:00:00,AVAX/BTC,0.0019547,0.0020206,0.0018887,0.0018988,6553.248535917422,12.44330832
1646092800000.0,2022-03-01 00:00:00,AVAX/BTC,0.0019597,0.0020579,0.0019402,0.0019547,8851.272512405994,17.30158238
1646006400000.0,2022-02-28 00:00:00,AVAX/BTC,0.0019909,0.0020299,0.0019163,0.0019597,18057.680007143954,35.38763551
1645920000000.0,2022-02-27 00:00:00,AVAX/BTC,0.0020906,0.0020959,0.0019439,0.0019909,26932.997091767545,53.62090391
