https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XLM,Volume EUR
1663412400,2022-09-17 11:00:00,XLM/EUR,0.10670,0.10705,0.10670,0.10704,12752.91091385,1365.071584218504
1663408800,2022-09-17 10:00:00,XLM/EUR,0.10687,0.10696,0.10672,0.10696,16652.51545544,1781.1530531138624
1663405200,2022-09-17 09:00:00,XLM/EUR,0.10617,0.10695,0.10617,0.10695,17295.03806537,1849.7043210913216
1663401600,2022-09-17 08:00:00,XLM/EUR,0.10597,0.10616,0.10597,0.10610,32923.20217587,3493.1517508598067
1663398000,2022-09-17 07:00:00,XLM/EUR,0.10611,0.10613,0.10578,0.10578,7025.44876123,743.1519699629093
1663394400,2022-09-17 06:00:00,XLM/EUR,0.10604,0.10605,0.10583,0.10604,5945.55901965,630.467078443686
1663390800,2022-09-17 05:00:00,XLM/EUR,0.10624,0.10625,0.10569,0.10569,63140.63110000,6673.333300959001
1663387200,2022-09-17 04:00:00,XLM/EUR,0.10598,0.10627,0.10598,0.10627,43981.79568145,4673.9454270676915
1663383600,2022-09-17 03:00:00,XLM/EUR,0.10597,0.10598,0.10595,0.10595,34109.37470000,3613.888249465
1663380000,2022-09-17 02:00:00,XLM/EUR,0.10625,0.10634,0.10625,0.10634,25672.11000000,2729.9721774
1663376400,2022-09-17 01:00:00,XLM/EUR,0.10687,0.10688,0.10648,0.10648,14275.12068607,1520.0148506527337
1663372800,2022-09-17 00:00:00,XLM/EUR,0.10696,0.10744,0.10644,0.10675,12637.69066981,1349.0734790022175
1663369200,2022-09-16 23:00:00,XLM/EUR,0.10697,0.10740,0.10654,0.10707,412583.93869381,44175.36231594624
1663365600,2022-09-16 22:00:00,XLM/EUR,0.10579,0.10720,0.10579,0.10678,385229.50672200,41134.80672777516
1663362000,2022-09-16 21:00:00,XLM/EUR,0.10566,0.10593,0.10546,0.10593,76672.12591864,8121.878298561534
1663358400,2022-09-16 20:00:00,XLM/EUR,0.10436,0.10573,0.10436,0.10559,256025.62140199,27033.745363836126
1663354800,2022-09-16 19:00:00,XLM/EUR,0.10377,0.10434,0.10373,0.10412,25100.33511164,2613.446891823957
1663351200,2022-09-16 18:00:00,XLM/EUR,0.10380,0.10380,0.10319,0.10319,31143.50556840,3213.698339603196
1663347600,2022-09-16 17:00:00,XLM/EUR,0.10331,0.10393,0.10294,0.10378,135759.23531780,14089.093441281282
1663344000,2022-09-16 16:00:00,XLM/EUR,0.10361,0.10411,0.10262,0.10381,100417.91811972,10424.384080008133
1663340400,2022-09-16 15:00:00,XLM/EUR,0.10283,0.10354,0.10278,0.10351,270547.45634095,28004.367205851733
1663336800,2022-09-16 14:00:00,XLM/EUR,0.10245,0.10370,0.10245,0.10304,91639.51398866,9442.535521391526
1663333200,2022-09-16 13:00:00,XLM/EUR,0.10364,0.10366,0.10224,0.10224,94572.62247137,9669.10492147287
1663329600,2022-09-16 12:00:00,XLM/EUR,0.10386,0.10389,0.10369,0.10369,6232.25288876,646.2223020355244
1663326000,2022-09-16 11:00:00,XLM/EUR,0.10303,0.10360,0.10302,0.10360,43240.87855810,4479.755018619159
1663322400,2022-09-16 10:00:00,XLM/EUR,0.10308,0.10325,0.10308,0.10322,5874.39867285,606.355431011577
1663318800,2022-09-16 09:00:00,XLM/EUR,0.10241,0.10304,0.10238,0.10303,36866.69381108,3798.375463355572
1663315200,2022-09-16 08:00:00,XLM/EUR,0.10280,0.10280,0.10210,0.10252,74458.16565979,7633.451143441671
1663311600,2022-09-16 07:00:00,XLM/EUR,0.10286,0.10286,0.10280,0.10280,5582.15097642,573.845120375976
1663308000,2022-09-16 06:00:00,XLM/EUR,0.10265,0.10281,0.10265,0.10281,16508.00000000,1697.18748
1663304400,2022-09-16 05:00:00,XLM/EUR,0.10295,0.10296,0.10295,0.10296,1942.54079254,200.0039999999184
1663300800,2022-09-16 04:00:00,XLM/EUR,0.10274,0.10296,0.10274,0.10287,3874.60589415,398.58070833121053
1663297200,2022-09-16 03:00:00,XLM/EUR,0.10163,0.10163,0.10163,0.10163,0.00000000,0.0
1663293600,2022-09-16 02:00:00,XLM/EUR,0.10143,0.10163,0.10143,0.10163,3600.00000000,365.868
1663290000,2022-09-16 01:00:00,XLM/EUR,0.10257,0.10257,0.10202,0.10213,62520.74574912,6385.2437633576255
1663286400,2022-09-16 00:00:00,XLM/EUR,0.10191,0.10239,0.10185,0.10233,28770.54116000,2944.0894769028
1663282800,2022-09-15 23:00:00,XLM/EUR,0.10225,0.10233,0.10215,0.10221,11134.16516849,1138.023021871363
1663279200,2022-09-15 22:00:00,XLM/EUR,0.10275,0.10275,0.10267,0.10267,28621.56160000,2938.575729472
1663275600,2022-09-15 21:00:00,XLM/EUR,0.10309,0.10309,0.10309,0.10309,0.00000000,0.0
1663272000,2022-09-15 20:00:00,XLM/EUR,0.10295,0.10309,0.10260,0.10309,122014.07215348,12578.430698302252
1663268400,2022-09-15 19:00:00,XLM/EUR,0.10232,0.10275,0.10225,0.10275,39083.84283708,4015.86485150997
1663264800,2022-09-15 18:00:00,XLM/EUR,0.10249,0.10254,0.10236,0.10245,6440.04822558,659.782940710671
1663261200,2022-09-15 17:00:00,XLM/EUR,0.10248,0.10265,0.10248,0.10258,5427.97605736,556.8017839639888
1663257600,2022-09-15 16:00:00,XLM/EUR,0.10220,0.10287,0.10220,0.10267,6829.91936237,701.2278209345279
1663254000,2022-09-15 15:00:00,XLM/EUR,0.10182,0.10231,0.10144,0.10231,32569.56415909,3332.192109116498
1663250400,2022-09-15 14:00:00,XLM/EUR,0.10373,0.10382,0.10188,0.10214,337906.32715866,34513.75225598553
1663246800,2022-09-15 13:00:00,XLM/EUR,0.10362,0.10370,0.10319,0.10359,210905.81368560,21847.733239691304
1663243200,2022-09-15 12:00:00,XLM/EUR,0.10402,0.10407,0.10333,0.10351,136256.67266794,14103.92818785847
1663239600,2022-09-15 11:00:00,XLM/EUR,0.10339,0.10408,0.10339,0.10406,53973.94185364,5616.528389289778
1663236000,2022-09-15 10:00:00,XLM/EUR,0.10451,0.10459,0.10363,0.10363,54058.70267954,5602.103358680731
1663232400,2022-09-15 09:00:00,XLM/EUR,0.10465,0.10493,0.10446,0.10449,145427.08675765,15195.676295306846
1663228800,2022-09-15 08:00:00,XLM/EUR,0.10535,0.10551,0.10425,0.10457,117706.51600385,12308.570378522594
1663225200,2022-09-15 07:00:00,XLM/EUR,0.10574,0.10617,0.10524,0.10534,72255.21402353,7611.364245238651
1663221600,2022-09-15 06:00:00,XLM/EUR,0.10391,0.10605,0.10314,0.10552,123029.78478098,12982.10289008901
1663218000,2022-09-15 05:00:00,XLM/EUR,0.10433,0.10453,0.10424,0.10424,21163.75913178,2206.1102518967473
1663214400,2022-09-15 04:00:00,XLM/EUR,0.10328,0.10404,0.10306,0.10404,41984.38341427,4368.055250420651
1663210800,2022-09-15 03:00:00,XLM/EUR,0.10357,0.10357,0.10336,0.10350,57419.04966966,5942.87164080981
1663207200,2022-09-15 02:00:00,XLM/EUR,0.10404,0.10404,0.10279,0.10347,117884.13849081,12197.471809644112
1663203600,2022-09-15 01:00:00,XLM/EUR,0.10439,0.10440,0.10362,0.10440,55322.87811080,5775.70847476752
1663200000,2022-09-15 00:00:00,XLM/EUR,0.10539,0.10539,0.10422,0.10439,103205.89649090,10773.66353468505
1663196400,2022-09-14 23:00:00,XLM/EUR,0.10568,0.10568,0.10540,0.10549,4251.32206959,448.4719651210491
1663192800,2022-09-14 22:00:00,XLM/EUR,0.10524,0.10576,0.10523,0.10576,8270.36233762,874.6735208266912
1663189200,2022-09-14 21:00:00,XLM/EUR,0.10496,0.10533,0.10496,0.10531,11081.41579227,1166.9838970839537
1663185600,2022-09-14 20:00:00,XLM/EUR,0.10467,0.10471,0.10459,0.10459,6437.01706229,673.247614544911
1663182000,2022-09-14 19:00:00,XLM/EUR,0.10402,0.10467,0.10363,0.10467,60606.09778588,6343.6402552480595
1663178400,2022-09-14 18:00:00,XLM/EUR,0.10410,0.10419,0.10290,0.10402,35254.30250481,3667.1525465503364
1663174800,2022-09-14 17:00:00,XLM/EUR,0.10414,0.10470,0.10414,0.10417,34961.75652876,3641.9661776009293
1663171200,2022-09-14 16:00:00,XLM/EUR,0.10406,0.10424,0.10403,0.10420,242318.10880590,25249.54693757478
1663167600,2022-09-14 15:00:00,XLM/EUR,0.10475,0.10475,0.10430,0.10431,113091.06033076,11796.528503101576
1663164000,2022-09-14 14:00:00,XLM/EUR,0.10453,0.10473,0.10425,0.10472,43851.47277896,4592.126229412691
1663160400,2022-09-14 13:00:00,XLM/EUR,0.10478,0.10483,0.10460,0.10460,21304.91129329,2228.4937212781338
1663156800,2022-09-14 12:00:00,XLM/EUR,0.10418,0.10479,0.10417,0.10470,30550.01619281,3198.586695387207
1663153200,2022-09-14 11:00:00,XLM/EUR,0.10451,0.10464,0.10375,0.10400,37551.77464759,3905.3845633493597
1663149600,2022-09-14 10:00:00,XLM/EUR,0.10450,0.10451,0.10434,0.10437,19455.55414891,2030.5761865217366
1663146000,2022-09-14 09:00:00,XLM/EUR,0.10468,0.10469,0.10433,0.10446,6292.78191999,657.3439993621554
1663142400,2022-09-14 08:00:00,XLM/EUR,0.10439,0.10474,0.10391,0.10461,50345.21821093,5266.613277045387
1663138800,2022-09-14 07:00:00,XLM/EUR,0.10470,0.10498,0.10368,0.10446,121333.72608227,12674.521026553924
1663135200,2022-09-14 06:00:00,XLM/EUR,0.10511,0.10512,0.10468,0.10472,31595.25531933,3308.6551370402376
1663131600,2022-09-14 05:00:00,XLM/EUR,0.10506,0.10511,0.10505,0.10509,26238.58369344,2757.4127603436095
1663128000,2022-09-14 04:00:00,XLM/EUR,0.10464,0.10503,0.10436,0.10502,180790.73338303,18986.64281988581
1663124400,2022-09-14 03:00:00,XLM/EUR,0.10517,0.10518,0.10480,0.10480,335406.90172314,35150.64330058507
1663120800,2022-09-14 02:00:00,XLM/EUR,0.10510,0.10548,0.10509,0.10517,249347.63466793,26223.890738026195
1663117200,2022-09-14 01:00:00,XLM/EUR,0.10546,0.10550,0.10535,0.10535,44647.08670000,4703.570583845
1663113600,2022-09-14 00:00:00,XLM/EUR,0.10445,0.10541,0.10442,0.10526,112258.74904315,11816.35592428197
1663110000,2022-09-13 23:00:00,XLM/EUR,0.10513,0.10513,0.10479,0.10484,59994.70718414,6289.8451011852385
1663106400,2022-09-13 22:00:00,XLM/EUR,0.10511,0.10538,0.10506,0.10531,75123.39647088,7911.244882348374
1663102800,2022-09-13 21:00:00,XLM/EUR,0.10605,0.10606,0.10500,0.10501,411052.00875653,43164.57143952322
1663099200,2022-09-13 20:00:00,XLM/EUR,0.10635,0.10664,0.10620,0.10638,75973.33107580,8082.042959843604
1663095600,2022-09-13 19:00:00,XLM/EUR,0.10580,0.10637,0.10527,0.10627,195579.08348214,20784.18920164702
1663092000,2022-09-13 18:00:00,XLM/EUR,0.10663,0.10670,0.10551,0.10551,29947.44000000,3159.7543944
1663088400,2022-09-13 17:00:00,XLM/EUR,0.10731,0.10744,0.10731,0.10742,36865.03216423,3960.0417550815864
1663084800,2022-09-13 16:00:00,XLM/EUR,0.10752,0.10752,0.10715,0.10743,22446.62788538,2411.4412337263734
1663081200,2022-09-13 15:00:00,XLM/EUR,0.10709,0.10769,0.10700,0.10769,94974.33802896,10227.786462338701
1663077600,2022-09-13 14:00:00,XLM/EUR,0.10742,0.10776,0.10669,0.10669,131695.00426147,14050.540004656232
1663074000,2022-09-13 13:00:00,XLM/EUR,0.10788,0.10835,0.10742,0.10745,180128.21302475,19354.77648950939
1663070400,2022-09-13 12:00:00,XLM/EUR,0.11145,0.11179,0.10777,0.10859,856513.47851842,93008.79863231523
1663066800,2022-09-13 11:00:00,XLM/EUR,0.11116,0.11158,0.11116,0.11125,64763.58177150,7204.948472079375
1663063200,2022-09-13 10:00:00,XLM/EUR,0.11049,0.11133,0.11040,0.11118,54584.71556731,6068.728676773526
1663059600,2022-09-13 09:00:00,XLM/EUR,0.11145,0.11165,0.11054,0.11054,159453.78329759,17626.0212057156
1663056000,2022-09-13 08:00:00,XLM/EUR,0.11205,0.11231,0.11131,0.11138,34262.38225567,3816.1441356365253
1663052400,2022-09-13 07:00:00,XLM/EUR,0.11137,0.11215,0.11137,0.11215,95019.49123581,10656.435942096092
1663048800,2022-09-13 06:00:00,XLM/EUR,0.11119,0.11195,0.11096,0.11110,74156.92226346,8238.834063470407
1663045200,2022-09-13 05:00:00,XLM/EUR,0.11159,0.11159,0.11154,0.11154,25939.17000000,2893.2550217999997
1663041600,2022-09-13 04:00:00,XLM/EUR,0.11129,0.11177,0.11127,0.11168,98475.83975162,10997.781783460923
1663038000,2022-09-13 03:00:00,XLM/EUR,0.11158,0.11160,0.11150,0.11160,22339.23382890,2493.0584953052403
1663034400,2022-09-13 02:00:00,XLM/EUR,0.11086,0.11091,0.11086,0.11091,22530.68365722,2498.87812442227
1663030800,2022-09-13 01:00:00,XLM/EUR,0.11080,0.11081,0.11071,0.11071,7961.81029738,881.4520180229398
1663027200,2022-09-13 00:00:00,XLM/EUR,0.11194,0.11194,0.11058,0.11084,82566.25792668,9151.644028593211
1663023600,2022-09-12 23:00:00,XLM/EUR,0.11242,0.11242,0.11234,0.11234,786.46634532,88.35162923324879
1663020000,2022-09-12 22:00:00,XLM/EUR,0.11259,0.11259,0.11254,0.11254,7686.64996804,865.0555874032216
1663016400,2022-09-12 21:00:00,XLM/EUR,0.11263,0.11282,0.11263,0.11273,54738.93981320,6170.720685142036
1663012800,2022-09-12 20:00:00,XLM/EUR,0.11273,0.11306,0.11269,0.11298,16704.60519940,1887.286295428212
1663009200,2022-09-12 19:00:00,XLM/EUR,0.11299,0.11309,0.11280,0.11291,16045.62220689,1811.71120337995
1663005600,2022-09-12 18:00:00,XLM/EUR,0.11287,0.11304,0.11278,0.11278,1656.45183086,186.8146374843908
1663002000,2022-09-12 17:00:00,XLM/EUR,0.11189,0.11262,0.11175,0.11262,28473.98157806,3206.7398053211173
1662998400,2022-09-12 16:00:00,XLM/EUR,0.11210,0.11210,0.11055,0.11206,103991.34610233,11653.2702442271
1662994800,2022-09-12 15:00:00,XLM/EUR,0.11291,0.11307,0.11205,0.11214,45074.90602742,5054.699961914879
1662991200,2022-09-12 14:00:00,XLM/EUR,0.11453,0.11453,0.11353,0.11354,8040.17407097,912.8813640179338
1662987600,2022-09-12 13:00:00,XLM/EUR,0.11409,0.11440,0.11395,0.11435,43744.87087783,5002.22598487986
1662984000,2022-09-12 12:00:00,XLM/EUR,0.11369,0.11396,0.11332,0.11355,68349.40864091,7761.07535117533
1662980400,2022-09-12 11:00:00,XLM/EUR,0.11434,0.11498,0.11380,0.11394,107872.88894613,12291.036966522051
1662976800,2022-09-12 10:00:00,XLM/EUR,0.11406,0.11461,0.11395,0.11431,39074.99257837,4466.6624016334745
1662973200,2022-09-12 09:00:00,XLM/EUR,0.11406,0.11410,0.11381,0.11396,32346.25014882,3686.178666959527
1662969600,2022-09-12 08:00:00,XLM/EUR,0.11339,0.11392,0.11320,0.11385,113685.53325017,12943.097960531855
1662966000,2022-09-12 07:00:00,XLM/EUR,0.11363,0.11363,0.11303,0.11353,26493.37682375,3007.793070800338
1662962400,2022-09-12 06:00:00,XLM/EUR,0.11404,0.11404,0.11364,0.11364,20930.66217503,2378.560449570409
1662958800,2022-09-12 05:00:00,XLM/EUR,0.11364,0.11369,0.11348,0.11365,26342.68158744,2993.8457624125563
1662955200,2022-09-12 04:00:00,XLM/EUR,0.11319,0.11377,0.11319,0.11375,41607.63013600,4732.86792797
1662951600,2022-09-12 03:00:00,XLM/EUR,0.11292,0.11316,0.11285,0.11316,13443.61074521,1521.2789919279637
1662948000,2022-09-12 02:00:00,XLM/EUR,0.11421,0.11421,0.11331,0.11364,13700.00000000,1556.8680000000002
1662944400,2022-09-12 01:00:00,XLM/EUR,0.11289,0.11513,0.11289,0.11513,61485.76510862,7078.85613695542
1662940800,2022-09-12 00:00:00,XLM/EUR,0.11314,0.11314,0.11247,0.11247,10978.90488000,1234.7974318536
1662937200,2022-09-11 23:00:00,XLM/EUR,0.11288,0.11369,0.11288,0.11365,49078.16625539,5577.733594925074
1662933600,2022-09-11 22:00:00,XLM/EUR,0.11279,0.11377,0.11279,0.11318,46578.33184955,5271.735598732069
1662930000,2022-09-11 21:00:00,XLM/EUR,0.11327,0.11338,0.11179,0.11211,291965.10419053,32732.207830800322
1662926400,2022-09-11 20:00:00,XLM/EUR,0.11291,0.11293,0.11195,0.11195,8343.23387250,934.025032026375
1662922800,2022-09-11 19:00:00,XLM/EUR,0.11286,0.11313,0.11285,0.11295,385838.23040474,43580.42812421538
1662919200,2022-09-11 18:00:00,XLM/EUR,0.11330,0.11343,0.11298,0.11298,21425.07160605,2420.604590051529
1662915600,2022-09-11 17:00:00,XLM/EUR,0.11428,0.11438,0.11351,0.11351,7803.52527306,885.7781537450405
1662912000,2022-09-11 16:00:00,XLM/EUR,0.11358,0.11420,0.11358,0.11420,30812.67752053,3518.807772844526
1662908400,2022-09-11 15:00:00,XLM/EUR,0.11347,0.11375,0.11343,0.11364,54730.48204086,6219.5719791233305
1662904800,2022-09-11 14:00:00,XLM/EUR,0.11379,0.11384,0.11340,0.11359,52851.33494079,6003.383135924336
1662901200,2022-09-11 13:00:00,XLM/EUR,0.11467,0.11467,0.11357,0.11376,26748.81754467,3042.945483881659
1662897600,2022-09-11 12:00:00,XLM/EUR,0.11459,0.11477,0.11444,0.11465,62769.89011172,7196.567901308698
1662894000,2022-09-11 11:00:00,XLM/EUR,0.11435,0.11499,0.11435,0.11466,15977.11096059,1831.9355427412495
1662890400,2022-09-11 10:00:00,XLM/EUR,0.11396,0.11423,0.11396,0.11423,12239.72358371,1398.1436249671933
1662886800,2022-09-11 09:00:00,XLM/EUR,0.11420,0.11424,0.11379,0.11379,97052.14328070,11043.563383910852
1662883200,2022-09-11 08:00:00,XLM/EUR,0.11395,0.11415,0.11388,0.11414,51980.12818699,5933.011831263038
1662879600,2022-09-11 07:00:00,XLM/EUR,0.11293,0.11385,0.11293,0.11385,19417.36166380,2210.6666254236297
1662876000,2022-09-11 06:00:00,XLM/EUR,0.11402,0.11402,0.11289,0.11314,23265.54099718,2632.263308420945
1662872400,2022-09-11 05:00:00,XLM/EUR,0.11379,0.11391,0.11370,0.11391,19082.20913201,2173.654442227259
1662868800,2022-09-11 04:00:00,XLM/EUR,0.11397,0.11404,0.11389,0.11389,8626.18809375,982.4365619971875
1662865200,2022-09-11 03:00:00,XLM/EUR,0.11413,0.11413,0.11366,0.11386,47176.02702625,5371.462437208825
1662861600,2022-09-11 02:00:00,XLM/EUR,0.11462,0.11469,0.11383,0.11383,23309.41287786,2653.3104678868035
1662858000,2022-09-11 01:00:00,XLM/EUR,0.11522,0.11580,0.11492,0.11501,141756.58813278,16303.425201151027
1662854400,2022-09-11 00:00:00,XLM/EUR,0.11434,0.11526,0.11426,0.11526,41441.87956640,4776.591038823264
1662850800,2022-09-10 23:00:00,XLM/EUR,0.11467,0.11492,0.11405,0.11405,7133.52218438,813.578205128539
1662847200,2022-09-10 22:00:00,XLM/EUR,0.11426,0.11480,0.11424,0.11480,74518.24322353,8554.694322061243
1662843600,2022-09-10 21:00:00,XLM/EUR,0.11412,0.11511,0.11406,0.11421,86888.52806488,9923.538790289946
1662840000,2022-09-10 20:00:00,XLM/EUR,0.11415,0.11426,0.11326,0.11374,30052.17434992,3418.1343105599003
1662836400,2022-09-10 19:00:00,XLM/EUR,0.11463,0.11463,0.11400,0.11420,19738.78484654,2254.1692294748677
1662832800,2022-09-10 18:00:00,XLM/EUR,0.11426,0.11475,0.11426,0.11457,35206.42165489,4033.5997290007476
1662829200,2022-09-10 17:00:00,XLM/EUR,0.11378,0.11460,0.11335,0.11460,103198.73029773,11826.574492119857
1662825600,2022-09-10 16:00:00,XLM/EUR,0.11329,0.11409,0.11299,0.11380,106548.76634686,12125.249610272667
1662822000,2022-09-10 15:00:00,XLM/EUR,0.11299,0.11317,0.11269,0.11314,79564.53468741,9001.93145453357
1662818400,2022-09-10 14:00:00,XLM/EUR,0.11301,0.11331,0.11299,0.11299,101347.42749119,11451.245832229557
1662814800,2022-09-10 13:00:00,XLM/EUR,0.11358,0.11368,0.11293,0.11297,74193.45815908,8381.634968231267
1662811200,2022-09-10 12:00:00,XLM/EUR,0.11333,0.11357,0.11287,0.11357,91768.43936778,10422.141658998775
1662807600,2022-09-10 11:00:00,XLM/EUR,0.11298,0.11329,0.11298,0.11315,40082.04285943,4535.283149544505
1662804000,2022-09-10 10:00:00,XLM/EUR,0.11376,0.11381,0.11281,0.11281,60564.78002322,6832.312834419448
1662800400,2022-09-10 09:00:00,XLM/EUR,0.11391,0.11416,0.11361,0.11373,191066.38763149,21729.98026532936
1662796800,2022-09-10 08:00:00,XLM/EUR,0.11387,0.11490,0.11376,0.11377,267487.32159685,30432.032578073624
1662793200,2022-09-10 07:00:00,XLM/EUR,0.11538,0.11541,0.11342,0.11379,639066.88523221,72719.42087057319
1662789600,2022-09-10 06:00:00,XLM/EUR,0.11447,0.11538,0.11439,0.11538,120421.86406178,13894.274675448176
1662786000,2022-09-10 05:00:00,XLM/EUR,0.11386,0.11496,0.11386,0.11471,164721.42396157,18895.194542631696
1662782400,2022-09-10 04:00:00,XLM/EUR,0.11352,0.11426,0.11345,0.11367,222698.73308759,25314.164990066354
1662778800,2022-09-10 03:00:00,XLM/EUR,0.11360,0.11362,0.11273,0.11273,46828.90200979,5279.022123563626
1662775200,2022-09-10 02:00:00,XLM/EUR,0.11316,0.11364,0.11300,0.11364,23690.57811711,2692.19729722838
1662771600,2022-09-10 01:00:00,XLM/EUR,0.11373,0.11411,0.11310,0.11310,93487.19596055,10573.401863138206
1662768000,2022-09-10 00:00:00,XLM/EUR,0.11353,0.11356,0.11254,0.11356,270979.60576505,30772.444030679075
1662764400,2022-09-09 23:00:00,XLM/EUR,0.11271,0.11383,0.11236,0.11374,110559.59322764,12575.048133711773
1662760800,2022-09-09 22:00:00,XLM/EUR,0.11171,0.11239,0.11170,0.11204,187082.47540588,20960.720544474792
1662757200,2022-09-09 21:00:00,XLM/EUR,0.11186,0.11193,0.11152,0.11181,44033.73973648,4923.412439935829
1662753600,2022-09-09 20:00:00,XLM/EUR,0.11137,0.11196,0.11137,0.11194,40853.05309297,4573.090763227062
1662750000,2022-09-09 19:00:00,XLM/EUR,0.11084,0.11152,0.11078,0.11152,153625.00201160,17132.260224333633
1662746400,2022-09-09 18:00:00,XLM/EUR,0.11007,0.11096,0.11007,0.11091,36871.69133219,4089.4392856531927
1662742800,2022-09-09 17:00:00,XLM/EUR,0.11025,0.11090,0.10983,0.10988,218780.16358592,24039.56437482089
1662739200,2022-09-09 16:00:00,XLM/EUR,0.11014,0.11091,0.10959,0.10999,149155.52602904,16405.61630793411
1662735600,2022-09-09 15:00:00,XLM/EUR,0.10980,0.11028,0.10939,0.11002,195970.69578193,21560.69594992794
1662732000,2022-09-09 14:00:00,XLM/EUR,0.11009,0.11021,0.10961,0.10976,360107.59552368,39525.409684679114
