https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume JPY,Volume ETH
1630465200000,2021-09-01 03:00:00,ETH/JPY,377229.99999996,379819.99999972,376190.0000004,379819.99999972,56296306.3677537,148.21838336
1630461600000,2021-09-01 02:00:00,ETH/JPY,377088.68510322,379639.3601943,376520.00000029,377229.99999996,38814855.76062719,102.89440331
1630458000000,2021-09-01 01:00:00,ETH/JPY,374180.00000002,377969.99999969,372878.0266152,377969.99999969,93344468.52668424,246.96263864
1630454400000,2021-09-01 00:00:00,ETH/JPY,376692.6198896,379150.00000002,374170.0000001,374550.00000051,57875608.86843081,154.52038144
1630450800000,2021-08-31 23:00:00,ETH/JPY,375038.0073209,379140.00000048,374209.99999948,377759.99999956,33446139.872562643,88.53806616
1630447200000,2021-08-31 22:00:00,ETH/JPY,374329.99999975,375521.9699077,370909.99999946,375519.99999959,41652643.675620124,110.91990753
1630443600000,2021-08-31 21:00:00,ETH/JPY,372608.9256748,377779.99999969,371669.99999953,374375.839416,60791700.79533899,162.38147443
1630440000000,2021-08-31 20:00:00,ETH/JPY,374494.3330916,376879.1644128,371929.99999987,372749.9999999,31550355.966614038,84.64213539
1630436400000,2021-08-31 19:00:00,ETH/JPY,375420.00000002,376560.30618963,373660.00000032,376109.99999965,34811919.2542581,92.55781355
1630432800000,2021-08-31 18:00:00,ETH/JPY,370159.99999987,375850.00000015,369680.00000019,375769.99999961,48491699.72394917,129.04622435
1630429200000,2021-08-31 17:00:00,ETH/JPY,373125.79518,373420.00000044,367570.00000014,370632.31868475,58628155.6251236,158.1841428
1630425600000,2021-08-31 16:00:00,ETH/JPY,373159.9999997,375939.99999984,371980.00000036,372795.838692,64329794.356983304,172.56038743
1630422000000,2021-08-31 15:00:00,ETH/JPY,370997.2798,373489.9999999,369120.00000035,373319.9999995,87189873.49101442,233.55264516
1630418400000,2021-08-31 14:00:00,ETH/JPY,376676.50965,381039.99999974,370559.99999975,370889.99999989,137972125.89121458,372.00281995
1630414800000,2021-08-31 13:00:00,ETH/JPY,375619.709632,378159.99999989,374379.9999997,376550.00000043,73933590.43645142,196.34468314
1630411200000,2021-08-31 12:00:00,ETH/JPY,377220.0000004,377900.00000055,373090.00000042,375158.9611564,81797376.27918695,218.03391295
1630407600000,2021-08-31 11:00:00,ETH/JPY,366029.99999947,378419.99999989,365579.9999999,376896.975,141459454.6856461,375.32658543
1630404000000,2021-08-31 10:00:00,ETH/JPY,366524.95202618,369030.00000022,363940.00000022,366399.99999962,89325318.08470736,243.791807
1630400400000,2021-08-31 09:00:00,ETH/JPY,368429.99999961,368590.00000028,365330.2177018,366580.00000016,41487045.69236631,113.17323829
1630396800000,2021-08-31 08:00:00,ETH/JPY,369129.49088656,370430.00000047,366880.00000022,367949.99999966,123965718.25789896,336.90914053
1630393200000,2021-08-31 07:00:00,ETH/JPY,354960.00000014,369969.99999966,353460.00000026,367960.00000043,183395027.4693371,498.41022793
1630389600000,2021-08-31 06:00:00,ETH/JPY,356191.084818,356739.99999972,354469.99999951,355072.358304,41525030.074725,116.94807862
1630386000000,2021-08-31 05:00:00,ETH/JPY,354858.7541492,356319.99999972,354570.00000053,355409.99999997,28770706.97445537,80.95075258
1630382400000,2021-08-31 04:00:00,ETH/JPY,355703.6849112,357429.99999961,354199.99999975,355060.00000052,50318036.20216649,141.71699488
1630378800000,2021-08-31 03:00:00,ETH/JPY,353437.7958434,356515.81771055,353350.00000025,355859.99999983,24873987.472872112,69.8982394
1630375200000,2021-08-31 02:00:00,ETH/JPY,352849.8607776,354660.00000012,352047.7294922,352780.00000005,16555875.292934746,46.92974458
1630371600000,2021-08-31 01:00:00,ETH/JPY,353349.99999982,354342.9090024,352349.99999948,353233.4527869,25231588.620297227,71.43034846
1630368000000,2021-08-31 00:00:00,ETH/JPY,355209.99999975,357280.00000019,350820.0000002,352909.99999962,51993060.66797652,147.32668575
1630364400000,2021-08-30 23:00:00,ETH/JPY,360790.00000042,360790.00000042,353720.00000011,355151.12501096,79281046.53692514,223.23186090000002
1630360800000,2021-08-30 22:00:00,ETH/JPY,366770.00000028,367160.00000042,360369.99999982,361337.1488856,48715768.6532103,134.82081431
1630357200000,2021-08-30 21:00:00,ETH/JPY,367519.99999968,367519.99999968,364010.00000002,366020.00000034,36668495.06938586,100.18167059
1630353600000,2021-08-30 20:00:00,ETH/JPY,367686.6915045,368075.438115,365885.389128,367880.238839,45433403.66380656,123.5005278
1630350000000,2021-08-30 19:00:00,ETH/JPY,365550.00000032,367419.99999962,362989.99999986,367189.99999969,96242472.98398353,262.10537592
1630346400000,2021-08-30 18:00:00,ETH/JPY,362389.99999998,365540.00000047,360689.99999957,365540.00000047,46173846.74208097,126.31681004
1630342800000,2021-08-30 17:00:00,ETH/JPY,359749.99999967,362249.99999957,358710.00000037,362200.00000044,40011463.079080604,110.46787156
1630339200000,2021-08-30 16:00:00,ETH/JPY,354460.00000018,359500.00000013,353349.99999946,359500.00000013,43137921.9138606,119.99421951
1630335600000,2021-08-30 15:00:00,ETH/JPY,348339.99999997,354629.99999957,348339.99999997,353719.9999997,40333133.87014379,114.02559615
1630332000000,2021-08-30 14:00:00,ETH/JPY,348930.00000011,350019.99999966,348279.99999959,348329.99999993,38486245.013391964,110.48788509
1630328400000,2021-08-30 13:00:00,ETH/JPY,346987.5634242,349479.1019991,346539.99999992,349309.9999997,15030676.98135909,43.0296212
1630324800000,2021-08-30 12:00:00,ETH/JPY,349348.9571468,349348.9571468,346779.9999997,347240.00000035,29474838.38171451,84.88318852
1630321200000,2021-08-30 11:00:00,ETH/JPY,351000.00000035,351000.00000035,348192.4940312,350350.00000053,7506109.906306354,21.4246037
1630317600000,2021-08-30 10:00:00,ETH/JPY,349580.00000011,351109.9999998,349390.00000002,351109.9999998,7056732.957069681,20.09835367
1630314000000,2021-08-30 09:00:00,ETH/JPY,351428.9623896,351428.9623896,349679.99999967,349749.99999992,9280832.741750378,26.53561899
1630310400000,2021-08-30 08:00:00,ETH/JPY,349092.0305664,351962.45765669,348869.99999978,351510.00000009,16020283.205399303,45.57561152
1630306800000,2021-08-30 07:00:00,ETH/JPY,347871.230787,350006.057163,347389.99999953,349540.0000004,34190148.969208926,97.81469637
1630303200000,2021-08-30 06:00:00,ETH/JPY,347966.85059371,348809.99999951,346100.00000001,348255.4854445,18746021.426562905,53.82835938
1630299600000,2021-08-30 05:00:00,ETH/JPY,347374.0537764,348149.9999995,347374.0537764,347810.00000037,8248720.816416976,23.71616922
1630296000000,2021-08-30 04:00:00,ETH/JPY,346083.37366771,348060.00000018,345349.99999946,346977.2969859,18460313.44984554,53.20323148
1630292400000,2021-08-30 03:00:00,ETH/JPY,351058.96996241,351119.7143735,345180.0000003,347349.99999993,66868577.50089452,192.51065928
1630288800000,2021-08-30 02:00:00,ETH/JPY,352535.802044,352679.9999996,350992.5792768,351310.9847072,19145512.731921826,54.49733588
1630285200000,2021-08-30 01:00:00,ETH/JPY,350657.2128681,353939.99999959,350290.00000017,352199.99999989,9631615.770302992,27.34700673
1630281600000,2021-08-30 00:00:00,ETH/JPY,354470.0,354769.99999985,349650.042871,350159.99999964,34619275.37650601,98.86701901
1630278000000,2021-08-29 23:00:00,ETH/JPY,356636.8883574,356636.8883574,354289.99999948,355408.9585382,7062183.213130952,19.87058301
1630274400000,2021-08-29 22:00:00,ETH/JPY,356799.99999964,358050.00000016,355621.9669984,355759.99999959,95949686.22655742,269.70341305
1630270800000,2021-08-29 21:00:00,ETH/JPY,355897.4018352,356549.99999975,353309.99999956,355739.99999994,5008374.6388359545,14.07875032
1630267200000,2021-08-29 20:00:00,ETH/JPY,354370.00000016,356279.99999992,354260.00000021,355919.99999956,20172060.121585466,56.67582637
1630263600000,2021-08-29 19:00:00,ETH/JPY,352623.1510393,354450.00000009,352623.1510393,353880.00000028,12269858.766270107,34.67237133
1630260000000,2021-08-29 18:00:00,ETH/JPY,351770.00000001,352590.00000025,351450.00000016,352008.1234551,6622371.116816748,18.81312014
1630256400000,2021-08-29 17:00:00,ETH/JPY,351290.00000033,352293.6621269,351290.00000033,351557.8275,4215866.491016549,11.9919574
1630252800000,2021-08-29 16:00:00,ETH/JPY,350119.1000016,352360.00000045,349701.7554864,352128.9433248,6179199.019748891,17.54811451
1630249200000,2021-08-29 15:00:00,ETH/JPY,348449.99999966,350460.00000033,348108.6416248,350029.99999971,17876907.57051909,51.07250113
1630245600000,2021-08-29 14:00:00,ETH/JPY,350029.99999971,350229.99999973,348709.99999971,348709.99999971,11854595.654064741,33.99557126
1630242000000,2021-08-29 13:00:00,ETH/JPY,350797.48484457,351755.5298112,350349.73776,350349.73776,3926364.8759492896,11.20698677
1630238400000,2021-08-29 12:00:00,ETH/JPY,349580.00000049,352020.0000003,349207.5317184,351480.00000014,24457142.818101738,69.5833129
1630234800000,2021-08-29 11:00:00,ETH/JPY,352128.9433248,352293.6845808,349650.0,349650.0,57727315.797102,165.10028828
1630231200000,2021-08-29 10:00:00,ETH/JPY,351931.2538176,352250.00000027,350789.047776,352250.00000027,3763282.879280385,10.68355679
1630227600000,2021-08-29 09:00:00,ETH/JPY,352751.53105501,352751.53105501,350450.00000008,351865.3573152,28200925.034083292,80.14692111
1630224000000,2021-08-29 08:00:00,ETH/JPY,352326.12708513,353869.99999967,350840.00000051,352539.99999963,14154897.469588744,40.15118134
1630220400000,2021-08-29 07:00:00,ETH/JPY,351008.702784,352439.99999958,351008.702784,352250.00000027,19967667.368475307,56.68606776
1630216800000,2021-08-29 06:00:00,ETH/JPY,350389.99999952,351630.00000001,350210.00000025,350680.00000005,4988468.150050711,14.22512875
1630213200000,2021-08-29 05:00:00,ETH/JPY,349300.00000024,350997.92028,348440.00000026,350669.99999949,7773013.407806495,22.16617734
1630209600000,2021-08-29 04:00:00,ETH/JPY,349440.00000036,350309.99999984,346395.947616,349440.00000036,21074668.151868112,60.30983331
1630206000000,2021-08-29 03:00:00,ETH/JPY,354468.26916,355229.99999976,347539.99999962,349519.99999949,29120646.788128708,83.31611006
1630202400000,2021-08-29 02:00:00,ETH/JPY,359245.765584,359813.51780876,354090.00000002,354349.99999994,12287767.193762418,34.67692167
1630198800000,2021-08-29 01:00:00,ETH/JPY,360369.99999979,360730.00000026,358300.00000055,359179.8690816,19563409.108475387,54.46688635
1630195200000,2021-08-29 00:00:00,ETH/JPY,356500.077984,360739.4196384,355320.00000009,360739.4196384,13536260.221534846,37.52365138
1630191600000,2021-08-28 23:00:00,ETH/JPY,355423.7684448,356460.00000032,355423.7684448,356449.9999996,3895122.242525129,10.92754171
1630188000000,2021-08-28 22:00:00,ETH/JPY,357145.23651889,357145.23651889,354899.99999972,355869.99999987,11252174.70479089,31.6187785
1630184400000,2021-08-28 21:00:00,ETH/JPY,356520.00000021,356983.3190016,356039.99999995,356691.82568485,3865264.844924564,10.83642676
1630180800000,2021-08-28 20:00:00,ETH/JPY,355449.9999995,355690.00000018,354918.5619264,355621.457952,3685601.2947446126,10.3638327
1630177200000,2021-08-28 19:00:00,ETH/JPY,355400.00000032,355400.00000032,353974.045392,354852.665424,5035251.979435269,14.1896975
1630173600000,2021-08-28 18:00:00,ETH/JPY,356719.732992,357129.99999989,356490.00000027,356490.00000027,1710033.2844726953,4.79686186
1630170000000,2021-08-28 17:00:00,ETH/JPY,356489.0952336,357010.0000001,356489.0952336,356719.732992,5927010.06687927,16.61531314
1630166400000,2021-08-28 16:00:00,ETH/JPY,356940.00000054,358839.4038192,355639.9999999,357268.870512,25107774.137919106,70.27697124
1630162800000,2021-08-28 15:00:00,ETH/JPY,354630.00000018,356609.99999968,354020.00000051,356609.99999968,5692620.148233292,15.963153440000001
1630159200000,2021-08-28 14:00:00,ETH/JPY,354220.00000053,354570.00000029,352941.6668544,354570.00000029,6876072.886866824,19.39270916
1630155600000,2021-08-28 13:00:00,ETH/JPY,355940.00000019,356069.99999989,354193.7004,354567.1139136,16915396.242684506,47.70717751
1630152000000,2021-08-28 12:00:00,ETH/JPY,354479.99999949,356665.91649474,353919.13164,356240.00000007,28126857.909256727,78.95479988
1630148400000,2021-08-28 11:00:00,ETH/JPY,355409.99999994,355619.99999957,352900.00000037,354303.527904,10864422.566052593,30.66416705
1630144800000,2021-08-28 10:00:00,ETH/JPY,356774.646744,356939.388,355970.00000043,356239.99999997,12575158.22763014,35.29968063
1630141200000,2021-08-28 09:00:00,ETH/JPY,356090.00000023,357909.99999964,356090.00000023,356719.732992,8202772.992624194,22.99500766
1630137600000,2021-08-28 08:00:00,ETH/JPY,354995.24404322,356732.5341888,354995.24404322,355679.99999947,12920436.154435147,36.32601258
1630134000000,2021-08-28 07:00:00,ETH/JPY,356340.00000053,356340.00000053,355050.3549312,355050.3549312,3894442.152471677,10.96870373
1630130400000,2021-08-28 06:00:00,ETH/JPY,356090.00000023,357479.99999965,354559.99999957,356620.8882384,8451706.62060574,23.69941554
1630126800000,2021-08-28 05:00:00,ETH/JPY,356899.99999992,356899.99999992,355639.9999999,356159.6127216,1418240.9445276768,3.9820375300000004
1630123200000,2021-08-28 04:00:00,ETH/JPY,356719.732992,357849.99999975,356612.84438085,356640.00000001,1912014.2488080538,5.36118845
1630119600000,2021-08-28 03:00:00,ETH/JPY,356950.0000002,357010.0000001,356329.99999981,356730.7157424,3631375.519519483,10.17959867
1630116000000,2021-08-28 02:00:00,ETH/JPY,357971.7665376,358048.6457904,356140.0000005,356909.99999954,5241462.376189344,14.685669709999999
1630112400000,2021-08-28 01:00:00,ETH/JPY,359089.99999956,359089.99999956,357369.99999948,358422.059304,4630908.389486102,12.92026612
1630108800000,2021-08-28 00:00:00,ETH/JPY,359730.00000016,360930.00000028,358090.0000003,359259.99999997,35116839.13670167,97.74770121
1630105200000,2021-08-27 23:00:00,ETH/JPY,360080.4546144,360453.868128,358539.99999958,359685.0756,18501590.993136484,51.43830603
1630101600000,2021-08-27 22:00:00,ETH/JPY,359838.8341056,359882.7651072,357950.00000031,359169.99999966,20288893.706588894,56.48827493
1630098000000,2021-08-27 21:00:00,ETH/JPY,358470.00000014,360010.00000041,358470.00000014,359827.8513552,8576871.98277418,23.83604257
1630094400000,2021-08-27 20:00:00,ETH/JPY,354340.00000035,359793.545337,354195.429,358229.99999986,77081573.40114708,215.17341764
1630090800000,2021-08-27 19:00:00,ETH/JPY,354792.5818704,356129.99999947,354259.99999961,354985.480916,50922082.381071106,143.44835245
1630087200000,2021-08-27 18:00:00,ETH/JPY,355079.99999965,355890.00000022,355079.99999965,355310.00000012,21545419.02441508,60.63836938
1630083600000,2021-08-27 17:00:00,ETH/JPY,355300.00000043,356128.436472,355300.00000043,355359.99999995,14603832.552892346,41.09588179
1630080000000,2021-08-27 16:00:00,ETH/JPY,356129.99999947,356789.99999975,354170.00000045,355719.9999995,50834386.993368946,142.90561957
1630076400000,2021-08-27 15:00:00,ETH/JPY,355921.07221273,357231.4270968,354530.00000039,355990.261792,76412842.76258582,214.64868836
1630072800000,2021-08-27 14:00:00,ETH/JPY,348926.4126102,356473.2036672,348502.60055707,355069.107211,93711326.26258728,263.92418929
1630069200000,2021-08-27 13:00:00,ETH/JPY,347488.947842,349080.58069,345316.1449098,348735.86869641,62224048.96073679,178.42744193
1630065600000,2021-08-27 12:00:00,ETH/JPY,347614.5651171,348694.7611716,347008.7153506,347499.99999977,36280796.00160099,104.40516835
1630062000000,2021-08-27 11:00:00,ETH/JPY,343550.00000036,349689.99999971,343520.00000036,348720.00000002,43908154.58041212,125.91234968
1630058400000,2021-08-27 10:00:00,ETH/JPY,342540.00000031,343857.1697721,342540.00000031,343857.1697721,15350261.088239595,44.64138729
1630054800000,2021-08-27 09:00:00,ETH/JPY,342400.00000041,343460.00000032,341991.447435,342829.99999949,12951816.868346132,37.77912338
1630051200000,2021-08-27 08:00:00,ETH/JPY,344019.99999967,344019.99999967,342510.00000042,342740.00000014,9377134.24506483,27.35932265
1630047600000,2021-08-27 07:00:00,ETH/JPY,341990.8181664,344389.99999993,341990.8181664,344293.625738,25819495.17320245,74.99266104
1630044000000,2021-08-27 06:00:00,ETH/JPY,342289.99999991,342816.74145,341430.00000045,342045.8289144,10536454.847665958,30.80421966
1630040400000,2021-08-27 05:00:00,ETH/JPY,341055.400015,342860.00000036,340699.99999962,341990.00000017,6881308.991794721,20.12137487
1630036800000,2021-08-27 04:00:00,ETH/JPY,340580.00000023,341290.00000022,338520.00000003,340945.48851,20548448.25318274,60.26901351
1630033200000,2021-08-27 03:00:00,ETH/JPY,342480.8305694,342480.8305694,339179.99999987,340080.00000038,11133148.52614844,32.7368517
1630029600000,2021-08-27 02:00:00,ETH/JPY,344060.00000025,344060.00000025,342029.99999972,342029.99999972,11715029.41191391,34.25146745
1630026000000,2021-08-27 01:00:00,ETH/JPY,342929.99999976,345936.22743822,342829.99999993,343600.5038281,27564048.99146901,80.22121238
1630022400000,2021-08-27 00:00:00,ETH/JPY,340659.99999998,342369.9999996,337155.989679,342359.99999962,31084895.803296298,90.79593353
1630018800000,2021-08-26 23:00:00,ETH/JPY,343052.6896287,345204.8228601,340362.47585007,340362.47585007,5396297.070474252,15.85455934
1630015200000,2021-08-26 22:00:00,ETH/JPY,344860.00000023,345920.0000003,343989.99999954,343989.99999954,9891503.360085374,28.755206140000002
1630011600000,2021-08-26 21:00:00,ETH/JPY,343591.2962937,345649.99999989,343460.00000032,345129.99999965,3127450.9988034284,9.06166082
1630008000000,2021-08-26 20:00:00,ETH/JPY,341909.9508642,343649.99999953,341909.9508642,342720.0000005,12751104.205343403,37.20560284
1630004400000,2021-08-26 19:00:00,ETH/JPY,342820.768232,343179.99999984,340761.2565411,342721.92578802,17866390.91875155,52.13086638
1630000800000,2021-08-26 18:00:00,ETH/JPY,342731.7517063,344779.99999946,341369.99999969,344489.99999983,19539297.861078557,56.719492179999996
1629997200000,2021-08-26 17:00:00,ETH/JPY,343570.00000011,344199.9999997,342599.99999975,343440.00000028,22425574.702806283,65.29692145
1629993600000,2021-08-26 16:00:00,ETH/JPY,341796.8340009,342994.198155,338870.00000043,342277.4628738,47098101.17902814,137.60211024
1629990000000,2021-08-26 15:00:00,ETH/JPY,343179.99999949,345039.99999999,340840.00000026,341089.99999978,46304305.49030223,135.75392269
1629986400000,2021-08-26 14:00:00,ETH/JPY,344310.00000027,346980.00000033,342829.99999946,343270.00000027,59119792.44811571,172.22533996
1629982800000,2021-08-26 13:00:00,ETH/JPY,341749.99999986,344709.99999997,340950.00000024,344480.00000014,59145010.35659044,171.69359718
1629979200000,2021-08-26 12:00:00,ETH/JPY,340143.44243418,344889.99999947,336490.00000054,341569.99999956,115960771.28458753,339.49343117
1629975600000,2021-08-26 11:00:00,ETH/JPY,341718.3853044,343189.99999978,340082.5351823,340082.5351823,19863628.837114297,58.40825912
1629972000000,2021-08-26 10:00:00,ETH/JPY,338940.00000052,342208.4995427,338819.0613974,341429.99999965,18950748.494826373,55.50405206
1629968400000,2021-08-26 09:00:00,ETH/JPY,341350.00000024,342581.9222599,339601.0447332,339609.99999975,23714325.493269645,69.82811311
1629964800000,2021-08-26 08:00:00,ETH/JPY,342160.00000008,343249.99999977,339879.99999951,342119.99999963,69037906.51530573,201.79441867
1629961200000,2021-08-26 07:00:00,ETH/JPY,340160.00000015,343855.90963569,337269.99999977,341729.90064946,72477826.12383409,212.09097005
1629957600000,2021-08-26 06:00:00,ETH/JPY,342580.00000044,344620.0,340189.99999982,340539.99999971,50046251.621066384,146.96144835
1629954000000,2021-08-26 05:00:00,ETH/JPY,348239.99999988,348239.99999988,341866.878787,343070.0,57984325.3604433,169.01601819
1629950400000,2021-08-26 04:00:00,ETH/JPY,345809.99999946,347860.00000028,345010.00000008,347299.99999981,12268339.15224729,35.32490398
1629946800000,2021-08-26 03:00:00,ETH/JPY,353260.00000016,353260.00000016,345519.99999958,346569.99999971,31604344.818822455,91.19180777
1629943200000,2021-08-26 02:00:00,ETH/JPY,353490.00000031,354174.32694,353330.00000013,353640.00000031,23748266.08697322,67.15378941
1629939600000,2021-08-26 01:00:00,ETH/JPY,357600.00000045,357600.00000045,353549.99999965,353660.00000007,45354763.706921585,128.24397361
1629936000000,2021-08-26 00:00:00,ETH/JPY,355024.898911,357740.00000035,352979.99999981,357157.938312,37779161.797210224,105.77718635
1629932400000,2021-08-25 23:00:00,ETH/JPY,353962.307436,355779.99999958,352700.00000038,355060.00000038,11735076.868521359,33.05096848
1629928800000,2021-08-25 22:00:00,ETH/JPY,354390.00000034,355960.0,353401.3354758,353852.312934,18159507.549487863,51.31945415
1629925200000,2021-08-25 21:00:00,ETH/JPY,353650.00000013,354360.8444831,352659.99999982,354227.769184,5893078.6317784395,16.636410650000002
1629921600000,2021-08-25 20:00:00,ETH/JPY,354070.00000034,356129.99999959,352069.99999946,352689.99999998,5494565.173953389,15.579021730000001
1629918000000,2021-08-25 19:00:00,ETH/JPY,356029.99999962,357319.99999986,352659.99999952,354520.00000022,33002805.181182884,93.09151862
1629914400000,2021-08-25 18:00:00,ETH/JPY,355510.0000002,356360.00000018,355494.6906203,355634.2141668,15792811.645912047,44.40745861
1629910800000,2021-08-25 17:00:00,ETH/JPY,353510.00000021,356699.99999988,352619.99999953,354810.00000039,24678454.803892925,69.55400018
1629907200000,2021-08-25 16:00:00,ETH/JPY,354230.00000022,355560.00000033,352730.00000013,354120.00000051,18535305.837386694,52.341878
1629903600000,2021-08-25 15:00:00,ETH/JPY,350530.00000004,354989.99999968,349612.479296,353920.00000044,69253332.1105437,195.67510203
1629900000000,2021-08-25 14:00:00,ETH/JPY,343879.684375,350826.721324,341687.6645,350738.6845056,60608878.83028424,172.80351871
1629896400000,2021-08-25 13:00:00,ETH/JPY,346989.71911709,347209.9999999,343626.5889273,344139.99999978,37843015.791701406,109.96401404
1629892800000,2021-08-25 12:00:00,ETH/JPY,344538.1137408,346769.99999974,342362.2223616,346645.615095,32433706.94523748,93.5644518
1629889200000,2021-08-25 11:00:00,ETH/JPY,343866.7092768,345210.0,342610.00000034,345029.99999996,17304830.269259494,50.15456705
1629885600000,2021-08-25 10:00:00,ETH/JPY,340290.337302,343839.9999998,340290.337302,343719.99999948,8692594.640144847,25.289755149999998
1629882000000,2021-08-25 09:00:00,ETH/JPY,340659.99999977,342449.99999948,338339.9999998,340830.00000023,45993530.46687793,134.94566343
1629878400000,2021-08-25 08:00:00,ETH/JPY,349364.5775178,349699.99999953,340400.00000042,340400.00000042,118858015.11145066,349.17160726
1629874800000,2021-08-25 07:00:00,ETH/JPY,351660.00000052,352343.05404982,348548.1964002,349704.735874,34337918.3415199,98.19117335
1629871200000,2021-08-25 06:00:00,ETH/JPY,353560.0000002,353560.0000002,351370.5216762,351620.00000043,29037348.72865131,82.58161859
1629867600000,2021-08-25 05:00:00,ETH/JPY,349114.90815,352906.2283513,349114.90815,352555.1979417,52977038.767056175,150.26594155
1629864000000,2021-08-25 04:00:00,ETH/JPY,349470.12587461,350162.828106,347029.99999956,348577.116,48398424.67125429,138.84567417
1629860400000,2021-08-25 03:00:00,ETH/JPY,351719.99999974,351719.99999974,348720.00000034,348720.00000034,7288387.505443106,20.900400050000002
1629856800000,2021-08-25 02:00:00,ETH/JPY,351991.0390176,352849.99999999,350557.25785224,352569.99999982,29482496.19002875,83.62168134
1629853200000,2021-08-25 01:00:00,ETH/JPY,350967.5433084,352045.9535296,348150.454197,351892.192896,59846189.57885892,170.0696713
1629849600000,2021-08-25 00:00:00,ETH/JPY,347999.99999984,352486.6443954,347999.99999984,351509.9999997,19278289.75803125,54.84421427
1629846000000,2021-08-24 23:00:00,ETH/JPY,352560.4922857,352709.99999951,347890.00000021,348052.4488398,105029996.57903042,301.76485449
1629842400000,2021-08-24 22:00:00,ETH/JPY,350282.5703559,353489.99999986,350282.5703559,351609.9999999,18633998.8045347,52.996214
1629838800000,2021-08-24 21:00:00,ETH/JPY,352839.99999991,352839.99999991,348906.3181708,349660.0000002,11057011.857418723,31.62218114
1629835200000,2021-08-24 20:00:00,ETH/JPY,352649.99999999,353040.00000044,349730.00000043,353024.416748,23468865.941241983,66.47944116
1629831600000,2021-08-24 19:00:00,ETH/JPY,349790.00000007,354000.00000039,348014.392506,353690.00000034,47988722.825340234,135.68017989
1629828000000,2021-08-24 18:00:00,ETH/JPY,348609.121,349759.4178435,347099.99999959,349642.312376,42269304.88832673,120.8929909
1629824400000,2021-08-24 17:00:00,ETH/JPY,346869.99999969,351126.1100485,346869.99999969,348970.0000004,29442834.018571246,84.37067375
1629820800000,2021-08-24 16:00:00,ETH/JPY,352229.99999947,352229.99999947,345419.99999985,347438.829159,82466324.51944013,237.35494596
1629817200000,2021-08-24 15:00:00,ETH/JPY,354918.72015,355910.00000003,351320.00000046,352279.99999946,65228510.43942201,185.16098115
1629813600000,2021-08-24 14:00:00,ETH/JPY,355834.631754,356440.2041056,353139.99999967,355236.7182,76083034.93926778,214.17559346
1629810000000,2021-08-24 13:00:00,ETH/JPY,363482.82562838,363482.82562838,356109.99999953,356492.366748,51806735.13938081,145.32354679
1629806400000,2021-08-24 12:00:00,ETH/JPY,363689.99999974,364159.276821,361939.99999996,363390.00000042,18307681.52584096,50.38025682
1629802800000,2021-08-24 11:00:00,ETH/JPY,363239.99999946,364789.9999999,362406.69465,364739.99999969,13687936.108557966,37.52792704
1629799200000,2021-08-24 10:00:00,ETH/JPY,365118.098619,366650.00000016,363119.99999978,363260.0000005,31835260.06963062,87.63767018
1629795600000,2021-08-24 09:00:00,ETH/JPY,366250.00000005,366350.00000051,364410.00000025,364789.064586,10621695.342037098,29.11736226
1629792000000,2021-08-24 08:00:00,ETH/JPY,367560.0000002,367919.99999978,365840.00000033,366240.00000023,9579988.353303617,26.15767899
1629788400000,2021-08-24 07:00:00,ETH/JPY,368051.2206,368559.99999956,367071.0933558,367560.0000002,31227204.150294196,84.95811337
1629784800000,2021-08-24 06:00:00,ETH/JPY,366289.9999998,368290.00000054,365130.00000016,368190.00000049,16021276.176378323,43.5136103
1629781200000,2021-08-24 05:00:00,ETH/JPY,366359.99999989,367310.00000018,365963.512684,366154.27930539,12308304.04008374,33.61507631
1629777600000,2021-08-24 04:00:00,ETH/JPY,364270.00000027,366500.0000003,364270.00000027,366419.99999978,13524501.374271877,36.909834
1629774000000,2021-08-24 03:00:00,ETH/JPY,363070.00000042,364938.3305711,363009.99999955,364433.4990309,7513451.210771978,20.61679629
1629770400000,2021-08-24 02:00:00,ETH/JPY,362319.99999991,362859.99999958,361520.00000027,362779.99999989,10307427.732946474,28.41233732
1629766800000,2021-08-24 01:00:00,ETH/JPY,363169.99999983,363646.07101763,360370.00000011,361439.99999985,17038936.52204413,47.14181198
1629763200000,2021-08-24 00:00:00,ETH/JPY,364690.00000013,367519.99999961,361746.1377906,363829.99999984,76052831.96830215,209.03397732
1629759600000,2021-08-23 23:00:00,ETH/JPY,365223.9034276,365950.00000032,363722.2165665,363899.99999999,16255549.939208554,44.67037631
1629756000000,2021-08-23 22:00:00,ETH/JPY,366264.5187039,366264.5187039,364569.99999969,365670.0000005,13994374.722328136,38.2705027
1629752400000,2021-08-23 21:00:00,ETH/JPY,366559.99999951,366878.99032242,365699.99999981,366220.00000024,38879528.47969388,106.16440522
1629748800000,2021-08-23 20:00:00,ETH/JPY,362579.99999994,366629.99999996,359879.9999999,366610.00000014,38453495.609146886,104.88938002
1629745200000,2021-08-23 19:00:00,ETH/JPY,365134.7757645,365134.7757645,362739.99999955,363212.129376,48556587.906556204,133.68658142
1629741600000,2021-08-23 18:00:00,ETH/JPY,365431.5474201,366659.24754881,364290.00000021,365134.7757645,26376515.93325642,72.23775352
1629738000000,2021-08-23 17:00:00,ETH/JPY,368140.00000005,368660.00000013,365409.9999995,365540.00000028,33937963.2912076,92.84336404
