https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZEN,Volume USDT
1658016000,2022-07-17 00:00:00,ZEN/USDT,16.93,17.016,16.293,16.542,959.00667614,16008.81989368396
1657929600,2022-07-16 00:00:00,ZEN/USDT,16.059,17.333,15.844,16.897,1469.36188369,24288.23535023168
1657843200,2022-07-15 00:00:00,ZEN/USDT,15.417,16.44,15.186,16.082,1546.99470005,24304.29569812959
1657756800,2022-07-14 00:00:00,ZEN/USDT,15.263,15.656,14.685,15.454,1852.76718317,27955.46234054981
1657670400,2022-07-13 00:00:00,ZEN/USDT,14.321,15.265,13.614,15.246,2025.83595054,29234.86365182776
1657584000,2022-07-12 00:00:00,ZEN/USDT,15.07,15.293,14.32,14.32,1494.51863166,22457.72188850585
1657497600,2022-07-11 00:00:00,ZEN/USDT,16.955,16.955,15.068,15.086,876.2868853,14055.4562137075
1657411200,2022-07-10 00:00:00,ZEN/USDT,16.863,17.632,16.434,17.016,2420.11345538,41254.31872005723
1657324800,2022-07-09 00:00:00,ZEN/USDT,16.741,17.377,16.741,16.875,1680.75636933,28520.43759814036
1657238400,2022-07-08 00:00:00,ZEN/USDT,16.84,17.511,16.375,16.62,3954.25484586,66546.91411885284
1657152000,2022-07-07 00:00:00,ZEN/USDT,15.321,17.116,15.253,16.908,2753.10676844,45184.81690781291
1657065600,2022-07-06 00:00:00,ZEN/USDT,14.692,15.557,14.692,15.302,2191.50773511,33240.88924790344
1656979200,2022-07-05 00:00:00,ZEN/USDT,14.92,15.112,14.157,14.589,1732.13134312,25285.14000128842
1656892800,2022-07-04 00:00:00,ZEN/USDT,13.733,15.003,13.407,14.951,2841.77444282,40500.60095002397
1656806400,2022-07-03 00:00:00,ZEN/USDT,13.634,13.95,13.204,13.69,2887.01507246,39226.59101709012
1656720000,2022-07-02 00:00:00,ZEN/USDT,13.137,14.069,12.8,13.613,1137.03711303,15070.36155683394
1656633600,2022-07-01 00:00:00,ZEN/USDT,13.114,13.519,12.677,13.069,1423.13532862,18521.35158957589
1656547200,2022-06-30 00:00:00,ZEN/USDT,13.609,13.661,12.349,13.151,801.5844059,10336.02676274468
1656460800,2022-06-29 00:00:00,ZEN/USDT,13.59,13.932,13.193,13.609,1972.37686143,26930.28471766878
1656374400,2022-06-28 00:00:00,ZEN/USDT,14.543,14.959,13.42,13.591,2704.19446078,38644.54135867001
1656288000,2022-06-27 00:00:00,ZEN/USDT,14.684,15.443,14.372,14.543,2443.26765494,36062.09402938182
1656201600,2022-06-26 00:00:00,ZEN/USDT,16.161,16.323,14.564,14.636,1387.57436129,21696.53157419886
1656115200,2022-06-25 00:00:00,ZEN/USDT,15.633,16.271,15.2,16.175,1421.14897877,22367.99020363646
1656028800,2022-06-24 00:00:00,ZEN/USDT,14.541,15.992,14.541,15.633,974.95550312,14692.79199106593
1655942400,2022-06-23 00:00:00,ZEN/USDT,13.822,14.774,13.822,14.52,1398.11416813,20194.10348901356
1655856000,2022-06-22 00:00:00,ZEN/USDT,14.589,14.679,13.682,13.882,890.38190965,12672.93551765056
1655769600,2022-06-21 00:00:00,ZEN/USDT,14.112,15.14,13.853,14.564,526.70496908,7678.84939559346
1655683200,2022-06-20 00:00:00,ZEN/USDT,13.963,14.257,13.281,14.112,1008.08334045,14087.01161377193
1655596800,2022-06-19 00:00:00,ZEN/USDT,13.204,14.164,12.485,13.963,2404.52665324,31819.0157988646
1655510400,2022-06-18 00:00:00,ZEN/USDT,14.115,14.328,12.259,13.185,2042.71504422,26564.45422786945
1655424000,2022-06-17 00:00:00,ZEN/USDT,13.591,14.494,13.538,14.115,1280.36700276,17916.52233290009
1655337600,2022-06-16 00:00:00,ZEN/USDT,16.102,16.296,13.315,13.575,956.15070409,14192.55146995503
1655251200,2022-06-15 00:00:00,ZEN/USDT,14.611,16.094,13.09,16.094,1856.68953259,26427.57808868438
1655164800,2022-06-14 00:00:00,ZEN/USDT,14.206,14.836,13.019,14.618,4137.57137856,57540.37303776179
1655078400,2022-06-13 00:00:00,ZEN/USDT,15.24,15.36,13.129,14.231,6881.17481427,97033.84107817988
1654992000,2022-06-12 00:00:00,ZEN/USDT,16.533,16.717,14.885,15.167,5236.12696564,83265.37054810593
1654905600,2022-06-11 00:00:00,ZEN/USDT,17.788,18.321,16.074,16.494,1963.41703004,32978.5159232243
1654819200,2022-06-10 00:00:00,ZEN/USDT,19.16,19.258,17.579,17.869,820.42050861,15168.13435436911
1654732800,2022-06-09 00:00:00,ZEN/USDT,19.376,19.88,18.993,19.132,1674.99368288,32659.79028334099
1654646400,2022-06-08 00:00:00,ZEN/USDT,19.763,20.596,19.11,19.32,1470.43356377,29135.40213180015
1654560000,2022-06-07 00:00:00,ZEN/USDT,20.89,20.898,19.09,19.754,1616.70653564,32064.10878925978
1654473600,2022-06-06 00:00:00,ZEN/USDT,19.801,21.452,19.801,20.941,770.0374483,15961.12141843222
1654387200,2022-06-05 00:00:00,ZEN/USDT,19.984,20.03,19.506,19.77,640.97041091,12697.24505722542
1654300800,2022-06-04 00:00:00,ZEN/USDT,19.855,20.012,19.258,19.969,1407.04497503,27849.62063458967
1654214400,2022-06-03 00:00:00,ZEN/USDT,20.715,20.905,19.493,19.805,646.7150249,12892.01470186257
1654128000,2022-06-02 00:00:00,ZEN/USDT,20.602,20.889,19.812,20.846,1177.53224262,23972.70401762339
1654041600,2022-06-01 00:00:00,ZEN/USDT,22.363,22.834,20.12,20.589,2447.32321733,53164.52046674522
1653955200,2022-05-31 00:00:00,ZEN/USDT,22.835,23.795,21.547,22.319,1333.31677569,29961.86494002507
1653868800,2022-05-30 00:00:00,ZEN/USDT,20.287,22.985,20.269,22.811,1789.15475093,38460.92969909842
1653782400,2022-05-29 00:00:00,ZEN/USDT,19.258,20.263,18.916,20.234,484.35769897,9473.57822841133
1653696000,2022-05-28 00:00:00,ZEN/USDT,18.945,19.589,18.674,19.28,2670.73311302,50794.59338264671
1653609600,2022-05-27 00:00:00,ZEN/USDT,19.739,20.012,18.436,18.898,2309.37887242,44134.00575062009
1653523200,2022-05-26 00:00:00,ZEN/USDT,20.415,20.925,18.674,19.651,7099.99074345,140490.23516637205
1653436800,2022-05-25 00:00:00,ZEN/USDT,20.611,21.077,20.097,20.281,2129.28330023,43935.86857363338
1653350400,2022-05-24 00:00:00,ZEN/USDT,19.94,20.843,18.987,20.663,5457.86207303,108040.28402149231
1653264000,2022-05-23 00:00:00,ZEN/USDT,21.034,21.974,19.689,19.946,1386.23771337,29142.10481837515
1653177600,2022-05-22 00:00:00,ZEN/USDT,20.506,21.452,19.832,21.07,2159.64679739,44929.90967088835
1653091200,2022-05-21 00:00:00,ZEN/USDT,20.187,20.77,19.553,20.538,1505.05004909,30264.04409517681
1653004800,2022-05-20 00:00:00,ZEN/USDT,20.938,21.389,19.555,20.134,4148.41845884,85769.25093856485
1652918400,2022-05-19 00:00:00,ZEN/USDT,19.129,21.114,18.33,20.925,4561.48224889,91354.90140124702
1652832000,2022-05-18 00:00:00,ZEN/USDT,22.151,22.63,18.958,19.039,6126.66325765,125578.50210929382
1652745600,2022-05-17 00:00:00,ZEN/USDT,20.461,22.382,20.187,22.14,2368.85009771,51267.73708844909
1652659200,2022-05-16 00:00:00,ZEN/USDT,22.043,22.072,19.917,20.39,3712.62934173,77624.059370603
1652572800,2022-05-15 00:00:00,ZEN/USDT,21.289,22.46,20.4,22.132,3423.70749973,73871.50818433733
1652486400,2022-05-14 00:00:00,ZEN/USDT,20.461,22.007,18.805,21.209,4119.9139922,83637.6818225493
1652400000,2022-05-13 00:00:00,ZEN/USDT,19.075,22.626,18.704,20.34,3694.2808494,76919.15021474696
1652313600,2022-05-12 00:00:00,ZEN/USDT,19.812,20.963,15.35,19.003,4342.17187805,77955.9002229422
1652227200,2022-05-11 00:00:00,ZEN/USDT,25.391,26.263,18.604,19.783,11675.35458338,256571.21073936785
1652140800,2022-05-10 00:00:00,ZEN/USDT,24.507,27.837,23.635,25.446,6567.59493144,168422.9977665614
1652054400,2022-05-09 00:00:00,ZEN/USDT,31.047,32.373,24.318,24.384,6744.48771236,192972.52217707559
1651968000,2022-05-08 00:00:00,ZEN/USDT,35.69,35.976,30.75,30.976,7330.89614401,243744.81339040494
1651881600,2022-05-07 00:00:00,ZEN/USDT,36.312,38,33.665,35.466,16007.79642966,569789.33155619456
1651795200,2022-05-06 00:00:00,ZEN/USDT,30.808,36.75,30.319,36.371,9176.1953956,312785.48112213806
1651708800,2022-05-05 00:00:00,ZEN/USDT,33.817,35.629,26.7,30.933,6098.4872666,196536.58521282533
1651622400,2022-05-04 00:00:00,ZEN/USDT,30.313,33.9,30.23,33.69,2952.38311115,94076.2199995534
1651536000,2022-05-03 00:00:00,ZEN/USDT,30.278,31.21,29.457,30.236,2111.54431048,63914.53559120848
1651449600,2022-05-02 00:00:00,ZEN/USDT,30.769,31.185,29.258,30.236,1937.65114544,58689.77185106214
1651363200,2022-05-01 00:00:00,ZEN/USDT,28.895,31.049,27.75,30.812,2331.14936441,69585.64496392498
1651276800,2022-04-30 00:00:00,ZEN/USDT,30.887,31.482,27.688,29.001,4722.63572007,141771.21484224646
1651190400,2022-04-29 00:00:00,ZEN/USDT,33.277,33.45,30.169,30.82,2080.30281834,64947.12874185352
1651104000,2022-04-28 00:00:00,ZEN/USDT,33.193,33.602,32.25,33.414,1676.66254981,55299.87817904807
1651017600,2022-04-27 00:00:00,ZEN/USDT,32.364,33.653,31.966,33.28,4454.87418511,146992.29250462089
1650931200,2022-04-26 00:00:00,ZEN/USDT,36.437,36.686,31.84,32.377,2083.15646803,71093.46870003423
1650844800,2022-04-25 00:00:00,ZEN/USDT,35.982,36.599,33.212,36.337,1986.22739777,68991.1656461445
1650758400,2022-04-24 00:00:00,ZEN/USDT,36.1,36.575,35.367,36.052,1706.62857448,61664.13953324313
1650672000,2022-04-23 00:00:00,ZEN/USDT,36.747,36.848,35.53,35.995,4185.73080112,152642.39297509929
1650585600,2022-04-22 00:00:00,ZEN/USDT,36.145,37.247,35.969,36.648,3457.98287365,127357.98916703912
1650499200,2022-04-21 00:00:00,ZEN/USDT,37.789,39.6,35.733,36.212,2274.20721861,86739.58734032191
1650412800,2022-04-20 00:00:00,ZEN/USDT,38.72,39.361,37.136,37.74,2611.50398753,100126.6266071275
1650326400,2022-04-19 00:00:00,ZEN/USDT,37.982,38.85,37.28,38.85,704.92292889,26798.13369017806
1650240000,2022-04-18 00:00:00,ZEN/USDT,36.362,37.975,34.817,37.96,4745.77168624,171481.69325410091
1650153600,2022-04-17 00:00:00,ZEN/USDT,38.508,39.116,36.344,36.497,1241.22046195,47325.46646118294
1650067200,2022-04-16 00:00:00,ZEN/USDT,39.019,39.068,37.577,38.367,779.4141523,30009.92946569544
1649980800,2022-04-15 00:00:00,ZEN/USDT,37.935,39.117,37.781,39.035,1822.7694786,70583.36401004105
1649894400,2022-04-14 00:00:00,ZEN/USDT,40.17,40.465,37.385,37.959,2129.58055665,81694.29333863734
1649808000,2022-04-13 00:00:00,ZEN/USDT,38.21,40.288,37.771,40.155,1780.33073167,69466.10469128466
1649721600,2022-04-12 00:00:00,ZEN/USDT,37.558,39.14,36.866,38.259,4550.05949862,173701.22869131644
1649635200,2022-04-11 00:00:00,ZEN/USDT,41.293,41.677,36.974,37.558,7155.10801227,281099.23812369941
1649548800,2022-04-10 00:00:00,ZEN/USDT,41.952,43.462,40.667,41.282,5815.00230675,243435.81319170526
1649462400,2022-04-09 00:00:00,ZEN/USDT,40,42.353,39.66,41.903,4749.16374091,195175.92001826703
1649376000,2022-04-08 00:00:00,ZEN/USDT,42.636,43.245,39.43,40.023,5767.336046,238831.74286626717
1649289600,2022-04-07 00:00:00,ZEN/USDT,41.324,43.357,40.416,42.785,3158.92536624,133433.0966754382
1649203200,2022-04-06 00:00:00,ZEN/USDT,46.025,46.283,41.132,41.282,4886.08227146,214499.05079658106
1649116800,2022-04-05 00:00:00,ZEN/USDT,48.998,49.651,45.918,46.08,3239.02110507,155152.75217886104
1649030400,2022-04-04 00:00:00,ZEN/USDT,49.35,50.845,46.5,48.96,5508.94414268,269445.187993914
1648944000,2022-04-03 00:00:00,ZEN/USDT,48.452,50.335,47.3,49.525,7668.59194009,379371.14294397422
1648857600,2022-04-02 00:00:00,ZEN/USDT,51.228,52.896,48.351,48.419,4684.01915653,239960.31389356707
1648771200,2022-04-01 00:00:00,ZEN/USDT,48.86,51.7,46.151,51.321,4870.87259035,239421.56368603644
1648684800,2022-03-31 00:00:00,ZEN/USDT,50.089,53.264,47.7,48.831,8281.48840941,419520.96491001162
1648598400,2022-03-30 00:00:00,ZEN/USDT,49.09,51.022,47.196,50.026,4671.42347264,232117.55852693987
1648512000,2022-03-29 00:00:00,ZEN/USDT,47.71,54.73,44.943,49.09,8523.0121083,421517.25042527382
1648425600,2022-03-28 00:00:00,ZEN/USDT,49.996,51.546,47.086,47.611,5428.2964282,271800.78826557179
1648339200,2022-03-27 00:00:00,ZEN/USDT,46.729,52.089,46.633,49.967,9589.38520025,474558.41449044869
1648252800,2022-03-26 00:00:00,ZEN/USDT,44.707,47,43.843,46.863,5997.26373403,273454.9606289902
1648166400,2022-03-25 00:00:00,ZEN/USDT,45.327,46.728,43.738,44.797,4761.30201997,216858.90064956259
1648080000,2022-03-24 00:00:00,ZEN/USDT,45.581,45.853,43.6,45.234,4406.83185977,198189.83401394874
1647993600,2022-03-23 00:00:00,ZEN/USDT,45.484,46.649,43.767,45.581,4017.18296146,180937.5035898583
1647907200,2022-03-22 00:00:00,ZEN/USDT,43.738,45.847,42.679,45.455,3930.6435633,175214.97430430134
1647820800,2022-03-21 00:00:00,ZEN/USDT,41.231,43.919,40.232,43.617,5786.31048583,246425.84024259506
1647734400,2022-03-20 00:00:00,ZEN/USDT,41.941,42.474,40.085,41.199,4583.95687017,188146.47020752911
1647648000,2022-03-19 00:00:00,ZEN/USDT,41.065,43.53,40.238,41.913,4853.28166523,202194.07922030579
1647561600,2022-03-18 00:00:00,ZEN/USDT,38.72,41.14,37.226,41.14,5578.43976478,216338.51255270694
1647475200,2022-03-17 00:00:00,ZEN/USDT,38.714,40.565,38.576,38.725,5402.7187981,212483.75752202128
1647388800,2022-03-16 00:00:00,ZEN/USDT,36.042,39.086,35.278,38.682,8310.33624383,307260.01389913676
1647302400,2022-03-15 00:00:00,ZEN/USDT,38.669,38.732,35.6,36.029,7662.43527818,279245.66241201316
1647216000,2022-03-14 00:00:00,ZEN/USDT,36.166,38.669,35.58,38.554,5254.21968309,197343.7560276746
1647129600,2022-03-13 00:00:00,ZEN/USDT,37.5,39.04,35.763,36.226,3633.91609437,135881.7205192187
1647043200,2022-03-12 00:00:00,ZEN/USDT,37.825,38.722,36.421,37.467,5938.78547905,222715.52193013142
1646956800,2022-03-11 00:00:00,ZEN/USDT,42.295,43.2,37.399,37.886,10180.42417968,411300.99142164389
1646870400,2022-03-10 00:00:00,ZEN/USDT,41.579,42.705,37.898,42.269,10707.76569188,431369.52119318295
1646784000,2022-03-09 00:00:00,ZEN/USDT,40.055,42.432,38.661,41.636,21207.15161755,856050.95810679456
1646697600,2022-03-08 00:00:00,ZEN/USDT,33.673,40.12,33.489,40.055,18385.46021616,679291.50105598112
1646611200,2022-03-07 00:00:00,ZEN/USDT,33.336,34.837,32.43,33.721,2521.00309709,84101.75132702499
1646524800,2022-03-06 00:00:00,ZEN/USDT,34.71,34.894,32.75,33.253,5032.58660194,169189.14716554263
1646438400,2022-03-05 00:00:00,ZEN/USDT,33.567,35.182,33.054,34.751,2833.23984757,96149.32820584039
1646352000,2022-03-04 00:00:00,ZEN/USDT,38.309,38.351,33.25,33.577,4541.72845694,159799.04008079771
1646265600,2022-03-03 00:00:00,ZEN/USDT,38.944,39.34,36.787,38.272,2032.104464,77718.43006013146
1646179200,2022-03-02 00:00:00,ZEN/USDT,39.221,40.136,37.733,38.957,2405.85362005,93572.05770245024
1646092800,2022-03-01 00:00:00,ZEN/USDT,37.965,40.463,37.965,39.275,4496.34921049,176204.61152270022
1646006400,2022-02-28 00:00:00,ZEN/USDT,32.533,38.25,32.05,37.931,6127.48958997,215092.86375174185
1645920000,2022-02-27 00:00:00,ZEN/USDT,33.289,35.252,31.947,32.671,6432.27884977,214474.31643978479
1645833600,2022-02-26 00:00:00,ZEN/USDT,34.811,35.841,33,33.308,9505.16533061,331017.66756594829
1645747200,2022-02-25 00:00:00,ZEN/USDT,34.2,35.314,33.222,34.762,4702.84561864,162412.98362976342
1645660800,2022-02-24 00:00:00,ZEN/USDT,32.807,34.4,29,34.202,6841.5478355,212007.88939147519
1645574400,2022-02-23 00:00:00,ZEN/USDT,35.3,35.968,32.8,32.881,6526.01754112,226100.12771597845
1645488000,2022-02-22 00:00:00,ZEN/USDT,32.094,35.745,30.92,35.182,6164.43907664,209353.67333663259
1645401600,2022-02-21 00:00:00,ZEN/USDT,34.705,36.459,31.903,32.037,5265.92709832,180844.45929132209
1645315200,2022-02-20 00:00:00,ZEN/USDT,38,38.009,34.311,34.645,5087.87223119,180816.73517016474
1645228800,2022-02-19 00:00:00,ZEN/USDT,37.053,38.612,36.136,38.047,3039.52612147,113386.56451618508
1645142400,2022-02-18 00:00:00,ZEN/USDT,36.755,38.949,36.456,37.083,4713.51300023,178312.48784653119
1645056000,2022-02-17 00:00:00,ZEN/USDT,40.617,40.86,36.23,36.609,6256.49240654,241826.76807558367
1644969600,2022-02-16 00:00:00,ZEN/USDT,42.935,43.093,40.131,40.571,7197.46688381,297258.46719820012
1644883200,2022-02-15 00:00:00,ZEN/USDT,41.391,43.847,41.276,43.053,5055.56737797,216805.64735168289
1644796800,2022-02-14 00:00:00,ZEN/USDT,40.137,41.45,38.9,41.336,2924.41518528,117771.63869792313
1644710400,2022-02-13 00:00:00,ZEN/USDT,40.833,41.842,39.28,40.414,3769.55200936,153596.53231639642
1644624000,2022-02-12 00:00:00,ZEN/USDT,40.336,42.204,38.923,40.969,2367.63471862,95681.92754177676
1644537600,2022-02-11 00:00:00,ZEN/USDT,45,45.058,39.503,40.297,3495.84097645,148651.33537875423
1644451200,2022-02-10 00:00:00,ZEN/USDT,47.722,48.86,44.916,45.156,4443.8335636,211294.25505555891
1644364800,2022-02-09 00:00:00,ZEN/USDT,47.616,48.834,46.3,47.797,2658.0651176,126844.59390784112
1644278400,2022-02-08 00:00:00,ZEN/USDT,48.131,48.724,44.202,47.6,6438.90489143,298479.07658178549
1644192000,2022-02-07 00:00:00,ZEN/USDT,47.526,49.747,46.226,48.123,2043.13351152,98056.32344468592
1644105600,2022-02-06 00:00:00,ZEN/USDT,45.843,47.998,44.149,47.523,2842.31885991,129813.49333769652
1644019200,2022-02-05 00:00:00,ZEN/USDT,43.095,47.382,42.821,45.72,4040.80177754,184534.78197979935
1643932800,2022-02-04 00:00:00,ZEN/USDT,38.724,43.136,38.45,42.951,3507.20299766,142495.16316724016
1643846400,2022-02-03 00:00:00,ZEN/USDT,38.012,38.717,36.602,38.654,1890.11533887,71205.52079523428
1643760000,2022-02-02 00:00:00,ZEN/USDT,39.323,39.937,37.947,38.215,2823.28815533,109850.91940846416
1643673600,2022-02-01 00:00:00,ZEN/USDT,40.984,41.5,38.783,39.276,1240.02287567,49470.76539483655
1643587200,2022-01-31 00:00:00,ZEN/USDT,40.298,41.411,38.243,40.962,2242.20962167,89295.05151314056
1643500800,2022-01-30 00:00:00,ZEN/USDT,41.518,42.974,39.386,40.187,1509.95961051,62036.05653437718
1643414400,2022-01-29 00:00:00,ZEN/USDT,38.791,43.6,38.768,41.481,8330.86662185,349237.39245122414
1643328000,2022-01-28 00:00:00,ZEN/USDT,36.746,39.488,36.174,38.931,7913.42858855,301429.46269657075
1643241600,2022-01-27 00:00:00,ZEN/USDT,36.55,38.742,34.233,36.778,6190.20802171,225975.48227586928
1643155200,2022-01-26 00:00:00,ZEN/USDT,34.8,40.898,34.527,36.641,7566.88297183,286341.34390304697
1643068800,2022-01-25 00:00:00,ZEN/USDT,33.958,36.2,33.4,35,3952.80280943,137815.01125399321
1642982400,2022-01-24 00:00:00,ZEN/USDT,35.465,35.57,30.08,34.187,6270.75803514,205703.01114470168
1642896000,2022-01-23 00:00:00,ZEN/USDT,35.196,37.215,33.75,35.599,2588.5608825,91517.68121616433
1642809600,2022-01-22 00:00:00,ZEN/USDT,38.8,39.725,30.456,35.313,15034.80794355,521232.24722046234
1642723200,2022-01-21 00:00:00,ZEN/USDT,47.497,47.769,37.67,38.938,5861.44717539,249581.32585677677
1642636800,2022-01-20 00:00:00,ZEN/USDT,49.836,52.591,47.269,47.38,3087.81346898,157586.69892540002
