https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HYVE,Volume USDT
1644192000,2022-02-07 00:00:00,HYVE/USDT,0.1555,0.164,0.1528,0.1626,921174.44410065,146116.494718505299
1644105600,2022-02-06 00:00:00,HYVE/USDT,0.1518,0.1599,0.151,0.1565,726985.35645725,111662.31986552119
1644019200,2022-02-05 00:00:00,HYVE/USDT,0.1522,0.1616,0.1436,0.1518,1272152.31997579,190120.598913761169
1643932800,2022-02-04 00:00:00,HYVE/USDT,0.1448,0.167,0.1439,0.1534,1150106.83443485,173462.31119031575
1643846400,2022-02-03 00:00:00,HYVE/USDT,0.1506,0.1509,0.1423,0.1448,946950.83631096,139014.433306276068
1643760000,2022-02-02 00:00:00,HYVE/USDT,0.1514,0.1626,0.1487,0.1507,887369.52463463,134834.566102392998
1643673600,2022-02-01 00:00:00,HYVE/USDT,0.1496,0.1521,0.144,0.1515,881756.48817709,131320.956104896195
1643587200,2022-01-31 00:00:00,HYVE/USDT,0.1471,0.1511,0.1343,0.1497,109756.79203205,15590.890746664048
1643500800,2022-01-30 00:00:00,HYVE/USDT,0.1401,0.1507,0.1387,0.1471,85173.46222933,12405.863310790497
1643414400,2022-01-29 00:00:00,HYVE/USDT,0.1436,0.146,0.138,0.1401,187065.06639183,26303.751763492193
1643328000,2022-01-28 00:00:00,HYVE/USDT,0.1464,0.1505,0.1363,0.1437,181774.73798769,25990.560178902117
1643241600,2022-01-27 00:00:00,HYVE/USDT,0.1577,0.1588,0.1413,0.1464,319250.76836628,46844.554383911209
1643155200,2022-01-26 00:00:00,HYVE/USDT,0.1526,0.1701,0.1522,0.1577,338695.2588195,53229.973853190396
1643068800,2022-01-25 00:00:00,HYVE/USDT,0.1496,0.163,0.1471,0.1529,247215.63704743,37992.334641513318
1642982400,2022-01-24 00:00:00,HYVE/USDT,0.1628,0.1629,0.1391,0.15,534929.84265064,81617.913676308834
1642896000,2022-01-23 00:00:00,HYVE/USDT,0.1519,0.1676,0.1494,0.1627,509024.47595948,78687.655926622835
1642809600,2022-01-22 00:00:00,HYVE/USDT,0.1684,0.1807,0.1476,0.1506,929210.6625907,152228.13891661554
1642723200,2022-01-21 00:00:00,HYVE/USDT,0.1989,0.2011,0.1648,0.1684,601078.18989704,106158.986638962353
1642636800,2022-01-20 00:00:00,HYVE/USDT,0.206,0.2108,0.1987,0.1989,442043.78882724,90958.056479361214
1642550400,2022-01-19 00:00:00,HYVE/USDT,0.2163,0.2257,0.2,0.207,637586.72757979,132392.64259811694
1642464000,2022-01-18 00:00:00,HYVE/USDT,0.2248,0.2254,0.21,0.217,399817.9344659,86857.671901390137
1642377600,2022-01-17 00:00:00,HYVE/USDT,0.2452,0.2452,0.2216,0.2254,368380.22353914,85335.092129313672
1642291200,2022-01-16 00:00:00,HYVE/USDT,0.2377,0.2518,0.2234,0.2448,436598.77811237,103963.405856161664
1642204800,2022-01-15 00:00:00,HYVE/USDT,0.2355,0.2424,0.2322,0.2375,362252.15543634,85815.173341577206
1642118400,2022-01-14 00:00:00,HYVE/USDT,0.2367,0.2479,0.2319,0.2363,522112.23151173,124481.861455471786
1642032000,2022-01-13 00:00:00,HYVE/USDT,0.2511,0.2511,0.2352,0.2372,290469.10736329,69769.397302678257
1641945600,2022-01-12 00:00:00,HYVE/USDT,0.2442,0.2521,0.2322,0.2494,203014.61234853,49303.173077491828
1641859200,2022-01-11 00:00:00,HYVE/USDT,0.2402,0.2471,0.2363,0.2436,330033.25799917,79904.988203382294
1641772800,2022-01-10 00:00:00,HYVE/USDT,0.2421,0.2468,0.2315,0.2402,320642.99587829,76835.708684320314
1641686400,2022-01-09 00:00:00,HYVE/USDT,0.2365,0.2485,0.232,0.242,298547.82021392,70490.626689442941
1641600000,2022-01-08 00:00:00,HYVE/USDT,0.2338,0.2564,0.2322,0.2348,736835.78130073,176206.998392917
1641513600,2022-01-07 00:00:00,HYVE/USDT,0.2588,0.2843,0.2294,0.2342,484051.71287769,119026.454223653313
1641427200,2022-01-06 00:00:00,HYVE/USDT,0.267,0.2686,0.249,0.2574,580166.86442526,148507.521553342168
1641340800,2022-01-05 00:00:00,HYVE/USDT,0.2996,0.3045,0.254,0.268,492596.60070509,143137.524339623501
1641254400,2022-01-04 00:00:00,HYVE/USDT,0.3002,0.3077,0.2938,0.2993,582148.17699082,174811.686083564697
1641168000,2022-01-03 00:00:00,HYVE/USDT,0.2995,0.3115,0.2969,0.3001,374037.23059867,113098.356003450501
1641081600,2022-01-02 00:00:00,HYVE/USDT,0.2902,0.3286,0.2896,0.2997,478737.30032408,143167.810866741525
1640995200,2022-01-01 00:00:00,HYVE/USDT,0.2944,0.3,0.2896,0.292,178109.13095541,52459.032055561891
1640908800,2021-12-31 00:00:00,HYVE/USDT,0.2984,0.3248,0.2904,0.2937,536122.42878261,163790.945546711378
1640822400,2021-12-30 00:00:00,HYVE/USDT,0.2947,0.3078,0.291,0.2987,371981.04389556,109674.052276662953
1640736000,2021-12-29 00:00:00,HYVE/USDT,0.3138,0.3146,0.291,0.2948,538171.20695382,163349.240802389852
1640649600,2021-12-28 00:00:00,HYVE/USDT,0.3415,0.3428,0.3039,0.3136,486604.88708315,155452.287938529131
