https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GEEQ,Volume USDT
1660435200,2022-08-14 00:00:00,GEEQ/USDT,0.1841,0.1878,0.1661,0.1664,1423039.2422,254831.24718586
1660348800,2022-08-13 00:00:00,GEEQ/USDT,0.1839,0.186,0.1717,0.1849,1011082.7048,182118.81009971
1660262400,2022-08-12 00:00:00,GEEQ/USDT,0.1821,0.1992,0.1782,0.1835,1197262.3852,220142.55100535
1660176000,2022-08-11 00:00:00,GEEQ/USDT,0.2034,0.2172,0.1781,0.1813,1723800.33,326207.27841779
1660089600,2022-08-10 00:00:00,GEEQ/USDT,0.1827,0.2198,0.1823,0.2041,1888000.5664,370599.94081619
1660003200,2022-08-09 00:00:00,GEEQ/USDT,0.1769,0.2198,0.17,0.1827,2485549.92411197,470141.102459112229
1659916800,2022-08-08 00:00:00,GEEQ/USDT,0.1639,0.1996,0.1571,0.1761,2464775.7488,422978.11437866
1659830400,2022-08-07 00:00:00,GEEQ/USDT,0.1597,0.1744,0.1531,0.1636,2184676.8666,350057.60072575
1659744000,2022-08-06 00:00:00,GEEQ/USDT,0.1527,0.1655,0.1476,0.1594,2631832.7703,407541.53112932
1659657600,2022-08-05 00:00:00,GEEQ/USDT,0.1397,0.1796,0.1363,0.1531,3357931.2609,499047.35108585
1659571200,2022-08-04 00:00:00,GEEQ/USDT,0.145,0.1507,0.1379,0.1394,2554433.6943,365133.0246293
1659484800,2022-08-03 00:00:00,GEEQ/USDT,0.1394,0.1911,0.1379,0.1448,3684572.22486904,583468.494031426984
1659398400,2022-08-02 00:00:00,GEEQ/USDT,0.1338,0.1414,0.131,0.1398,1791275.7007,243459.33647478
1659312000,2022-08-01 00:00:00,GEEQ/USDT,0.1402,0.1445,0.131,0.1335,1730981.4426,236130.83281708
1659225600,2022-07-31 00:00:00,GEEQ/USDT,0.1388,0.1463,0.1343,0.1407,1511736.4696,209252.89979889
1659139200,2022-07-30 00:00:00,GEEQ/USDT,0.1479,0.1517,0.1361,0.1404,1573787.1621,228243.19512807
1659052800,2022-07-29 00:00:00,GEEQ/USDT,0.1555,0.1655,0.1458,0.1485,1738621.6145,263356.50535867
1658966400,2022-07-28 00:00:00,GEEQ/USDT,0.1555,0.1639,0.1479,0.1551,1994864.3916,305420.42916159
1658880000,2022-07-27 00:00:00,GEEQ/USDT,0.1398,0.1646,0.1325,0.1568,2659837.231,380819.29642879
1658793600,2022-07-26 00:00:00,GEEQ/USDT,0.1386,0.145,0.135,0.1393,2482612.8389,341331.17913745
1658707200,2022-07-25 00:00:00,GEEQ/USDT,0.1397,0.141,0.1353,0.1396,2550372.5566,351404.74485015
1658620800,2022-07-24 00:00:00,GEEQ/USDT,0.1433,0.1519,0.1379,0.1379,2564133.059,368071.8470979
1658534400,2022-07-23 00:00:00,GEEQ/USDT,0.1486,0.1573,0.1385,0.143,2344190.3227,341122.01563208
1658448000,2022-07-22 00:00:00,GEEQ/USDT,0.1543,0.163,0.142,0.1482,2270371.9806,341626.76424694
1658361600,2022-07-21 00:00:00,GEEQ/USDT,0.1574,0.1685,0.1453,0.1538,1513973.6076,238940.32417273
1658275200,2022-07-20 00:00:00,GEEQ/USDT,0.1612,0.1703,0.1542,0.1578,646838.30508593,104364.298978020204
1658188800,2022-07-19 00:00:00,GEEQ/USDT,0.1431,0.1701,0.1426,0.1615,952085.39934974,143994.930489693468
1658102400,2022-07-18 00:00:00,GEEQ/USDT,0.1597,0.1715,0.1392,0.143,1510600.02519291,229783.581509880238
1658016000,2022-07-17 00:00:00,GEEQ/USDT,0.15,0.1638,0.148,0.1602,556756.96003536,85826.619968737176
1657929600,2022-07-16 00:00:00,GEEQ/USDT,0.1466,0.158,0.1406,0.1508,1321585.33204927,196860.451170668737
1657843200,2022-07-15 00:00:00,GEEQ/USDT,0.1377,0.1579,0.127,0.1468,877575.12245203,123930.796026041296
1657756800,2022-07-14 00:00:00,GEEQ/USDT,0.1397,0.1486,0.1259,0.1368,1095423.15370104,146423.526470934232
1657670400,2022-07-13 00:00:00,GEEQ/USDT,0.1458,0.1507,0.1256,0.1393,1406603.80061483,193810.554274678635
1657584000,2022-07-12 00:00:00,GEEQ/USDT,0.1534,0.1547,0.1451,0.1451,750780.76366347,111995.464430098749
1657497600,2022-07-11 00:00:00,GEEQ/USDT,0.1571,0.1595,0.1521,0.1527,540596.10639495,83941.61909760917
1657411200,2022-07-10 00:00:00,GEEQ/USDT,0.1531,0.1672,0.1473,0.1571,606012.73471353,94766.884462501748
1657324800,2022-07-09 00:00:00,GEEQ/USDT,0.1546,0.1572,0.151,0.1529,529033.90346106,80885.503707585593
1657238400,2022-07-08 00:00:00,GEEQ/USDT,0.1556,0.1573,0.1511,0.1548,671651.11610471,104049.68118032764
1657152000,2022-07-07 00:00:00,GEEQ/USDT,0.1689,0.1734,0.1509,0.1559,2429206.21535409,391974.325931037039
1657065600,2022-07-06 00:00:00,GEEQ/USDT,0.1641,0.1699,0.16,0.1679,841314.44545705,139477.515609978472
1656979200,2022-07-05 00:00:00,GEEQ/USDT,0.1868,0.1949,0.1592,0.164,1084609.26713884,188263.047813494121
1656892800,2022-07-04 00:00:00,GEEQ/USDT,0.1695,0.2,0.1662,0.1881,1018967.68312736,181436.488679431366
1656806400,2022-07-03 00:00:00,GEEQ/USDT,0.1646,0.1717,0.1616,0.1704,776991.84908099,129099.872877003569
1656720000,2022-07-02 00:00:00,GEEQ/USDT,0.1733,0.1746,0.16,0.164,1303723.65410467,214674.008792713204
1656633600,2022-07-01 00:00:00,GEEQ/USDT,0.179,0.2,0.1673,0.1734,3001211.08757511,523036.070151102361
1656547200,2022-06-30 00:00:00,GEEQ/USDT,0.1833,0.19,0.1784,0.1801,469425.58454264,84567.871295877088
1656460800,2022-06-29 00:00:00,GEEQ/USDT,0.1836,0.186,0.18,0.1833,77479.26654724,14069.763433915656
1656374400,2022-06-28 00:00:00,GEEQ/USDT,0.1852,0.1925,0.1816,0.1821,75613.58333408,14097.783742008423
1656288000,2022-06-27 00:00:00,GEEQ/USDT,0.1882,0.1947,0.1819,0.1852,113618.69187773,21192.604126694055
1656201600,2022-06-26 00:00:00,GEEQ/USDT,0.1938,0.1975,0.1837,0.1881,156870.05649275,29837.066835827462
1656115200,2022-06-25 00:00:00,GEEQ/USDT,0.1936,0.2075,0.1849,0.1939,128592.49377943,25496.468893540634
1656028800,2022-06-24 00:00:00,GEEQ/USDT,0.1763,0.2012,0.1719,0.1938,171780.51293336,31511.438792646448
1655942400,2022-06-23 00:00:00,GEEQ/USDT,0.1717,0.1848,0.1706,0.1764,103433.45119862,18294.836454062999
1655856000,2022-06-22 00:00:00,GEEQ/USDT,0.1873,0.1873,0.17,0.1718,174563.40158105,30871.443867588567
1655769600,2022-06-21 00:00:00,GEEQ/USDT,0.1997,0.2138,0.17,0.1875,216783.11604476,42506.810830314967
1655683200,2022-06-20 00:00:00,GEEQ/USDT,0.2041,0.216,0.195,0.1994,80049.43974878,16449.474512277501
1655596800,2022-06-19 00:00:00,GEEQ/USDT,0.1802,0.21,0.1767,0.2032,189918.42753815,37018.322278126534
1655510400,2022-06-18 00:00:00,GEEQ/USDT,0.1972,0.2174,0.1652,0.1805,857058.02163755,158833.199516546815
1655424000,2022-06-17 00:00:00,GEEQ/USDT,0.1969,0.2197,0.1354,0.1973,821423.72577287,143872.266636441951
1655337600,2022-06-16 00:00:00,GEEQ/USDT,0.2327,0.246,0.1958,0.197,644282.46941337,137386.474870980103
1655251200,2022-06-15 00:00:00,GEEQ/USDT,0.2385,0.2458,0.2201,0.2322,250209.93683051,57457.812977544772
1655164800,2022-06-14 00:00:00,GEEQ/USDT,0.231,0.272,0.221,0.2394,282474.80635327,69711.349689568837
1655078400,2022-06-13 00:00:00,GEEQ/USDT,0.2317,0.2601,0.2103,0.2309,348286.71865783,78034.701892241748
1654992000,2022-06-12 00:00:00,GEEQ/USDT,0.232,0.2501,0.2201,0.2315,619019.23448651,142773.274132439474
1654905600,2022-06-11 00:00:00,GEEQ/USDT,0.2481,0.2499,0.2317,0.2339,179757.03689313,42635.736242982725
1654819200,2022-06-10 00:00:00,GEEQ/USDT,0.2612,0.2656,0.2474,0.2481,70361.13796029,17955.541684542458
1654732800,2022-06-09 00:00:00,GEEQ/USDT,0.2758,0.2793,0.256,0.2614,237749.05597607,62354.774325632688
1654646400,2022-06-08 00:00:00,GEEQ/USDT,0.2457,0.2957,0.24,0.2758,456469.11869932,122592.638608124616
1654560000,2022-06-07 00:00:00,GEEQ/USDT,0.2386,0.2689,0.2258,0.2453,331736.59622591,77321.414290848151
1654473600,2022-06-06 00:00:00,GEEQ/USDT,0.2277,0.3324,0.2245,0.2384,846536.48807913,228107.73902679135
1654387200,2022-06-05 00:00:00,GEEQ/USDT,0.2122,0.2327,0.2114,0.2278,528541.95035787,116464.72243729734
1654300800,2022-06-04 00:00:00,GEEQ/USDT,0.2171,0.236,0.2116,0.2125,2620296.77401023,566081.970794908112
1654214400,2022-06-03 00:00:00,GEEQ/USDT,0.225,0.2339,0.2147,0.2165,2617526.06138934,580747.061282157045
1654128000,2022-06-02 00:00:00,GEEQ/USDT,0.2465,0.2542,0.2243,0.2265,1200407.11168901,282860.434511788001
1654041600,2022-06-01 00:00:00,GEEQ/USDT,0.2607,0.2946,0.2427,0.2471,97835.88488773,25635.612679969151
1653955200,2022-05-31 00:00:00,GEEQ/USDT,0.28,0.2931,0.2467,0.2606,527014.89764715,137450.000029929208
1653868800,2022-05-30 00:00:00,GEEQ/USDT,0.2587,0.29,0.2572,0.2804,61645.38934847,16708.37980838399
1653782400,2022-05-29 00:00:00,GEEQ/USDT,0.2447,0.2944,0.2364,0.2596,261859.95712217,68549.459431144276
1653696000,2022-05-28 00:00:00,GEEQ/USDT,0.2571,0.2665,0.2364,0.2448,241746.36223944,60417.079847783985
1653609600,2022-05-27 00:00:00,GEEQ/USDT,0.241,0.2571,0.2259,0.2571,1295875.14743848,312177.503757541361
1653523200,2022-05-26 00:00:00,GEEQ/USDT,0.2877,0.2928,0.24,0.24,847381.78464344,209786.260530544487
1653436800,2022-05-25 00:00:00,GEEQ/USDT,0.287,0.2945,0.2752,0.2876,18734.69821404,5301.119349598998
1653350400,2022-05-24 00:00:00,GEEQ/USDT,0.2913,0.3002,0.2767,0.2861,72865.41477689,21036.911424669101
1653264000,2022-05-23 00:00:00,GEEQ/USDT,0.306,0.3299,0.2805,0.2922,37072.88031742,11187.565190939115
1653177600,2022-05-22 00:00:00,GEEQ/USDT,0.3107,0.3138,0.2975,0.302,43840.40245772,13440.3104169506
1653091200,2022-05-21 00:00:00,GEEQ/USDT,0.2811,0.3198,0.2722,0.3111,67916.99481945,20254.108560333762
1653004800,2022-05-20 00:00:00,GEEQ/USDT,0.2746,0.3302,0.2722,0.2813,94015.24155714,26896.96027170867
1652918400,2022-05-19 00:00:00,GEEQ/USDT,0.2658,0.2755,0.26,0.2752,11567.81781429,3082.825321079464
1652832000,2022-05-18 00:00:00,GEEQ/USDT,0.2737,0.2752,0.26,0.2601,17349.17423072,4627.368881207763
1652745600,2022-05-17 00:00:00,GEEQ/USDT,0.2675,0.295,0.2629,0.2737,75772.74750355,21461.121199696718
1652659200,2022-05-16 00:00:00,GEEQ/USDT,0.286,0.2862,0.26,0.2675,51322.44635935,13949.641836742782
1652572800,2022-05-15 00:00:00,GEEQ/USDT,0.2706,0.349,0.27,0.2862,180941.26268282,55368.438708553215
1652486400,2022-05-14 00:00:00,GEEQ/USDT,0.2666,0.285,0.26,0.2707,52747.4669833,14264.849361728834
1652400000,2022-05-13 00:00:00,GEEQ/USDT,0.2602,0.2979,0.2598,0.2667,63895.16918868,17504.114952601506
1652313600,2022-05-12 00:00:00,GEEQ/USDT,0.2821,0.3,0.24,0.2602,117070.21129063,30889.891704623193
1652227200,2022-05-11 00:00:00,GEEQ/USDT,0.3142,0.3262,0.2601,0.2823,143022.71533647,42733.925308731133
1652140800,2022-05-10 00:00:00,GEEQ/USDT,0.3341,0.349,0.3128,0.3142,84750.92232912,27789.777062634556
1652054400,2022-05-09 00:00:00,GEEQ/USDT,0.3515,0.362,0.3218,0.3341,53283.22197964,18277.196452889254
1651968000,2022-05-08 00:00:00,GEEQ/USDT,0.3916,0.3987,0.339,0.3511,123392.9854931,44272.68253522415
1651881600,2022-05-07 00:00:00,GEEQ/USDT,0.3658,0.8,0.3622,0.3917,902973.95875097,435472.961466549087
1651795200,2022-05-06 00:00:00,GEEQ/USDT,0.3654,0.3771,0.3404,0.3658,42950.39716327,15456.103401346647
1651708800,2022-05-05 00:00:00,GEEQ/USDT,0.3858,0.3962,0.3389,0.3654,52039.89518376,19149.913627371888
1651622400,2022-05-04 00:00:00,GEEQ/USDT,0.3527,0.4012,0.3527,0.3858,44922.34228588,16640.437422615349
1651536000,2022-05-03 00:00:00,GEEQ/USDT,0.3515,0.3724,0.3464,0.3539,36547.248308,13085.511618736472
1651449600,2022-05-02 00:00:00,GEEQ/USDT,0.3461,0.3522,0.339,0.3511,27242.64924645,9456.94155866969
1651363200,2022-05-01 00:00:00,GEEQ/USDT,0.3467,0.351,0.3351,0.3455,24596.44612627,8444.820321912842
1651276800,2022-04-30 00:00:00,GEEQ/USDT,0.366,0.3678,0.335,0.3492,58773.28510765,20816.279155937424
1651190400,2022-04-29 00:00:00,GEEQ/USDT,0.3913,0.4249,0.36,0.3659,76388.65400039,29512.24569931029
1651104000,2022-04-28 00:00:00,GEEQ/USDT,0.3813,0.5031,0.3644,0.3901,398709.7631796,172662.502664515068
1651017600,2022-04-27 00:00:00,GEEQ/USDT,0.3793,0.39,0.3661,0.379,27948.26984562,10509.819432489901
1650931200,2022-04-26 00:00:00,GEEQ/USDT,0.3969,0.4135,0.3731,0.3793,44251.17900139,17579.012892538407
1650844800,2022-04-25 00:00:00,GEEQ/USDT,0.3939,0.4036,0.3746,0.3964,44629.81748615,17176.977309165964
1650758400,2022-04-24 00:00:00,GEEQ/USDT,0.3873,0.41,0.385,0.3939,74694.26276653,29503.399189875672
1650672000,2022-04-23 00:00:00,GEEQ/USDT,0.4001,0.4093,0.3814,0.385,61404.10509292,24312.939292282085
1650585600,2022-04-22 00:00:00,GEEQ/USDT,0.4096,0.4166,0.3902,0.4007,41421.63798668,16618.573941233376
1650499200,2022-04-21 00:00:00,GEEQ/USDT,0.4002,0.4169,0.396,0.4093,31526.54224468,12974.856148053329
1650412800,2022-04-20 00:00:00,GEEQ/USDT,0.4079,0.4152,0.3903,0.4002,13270.72117259,5356.862993306885
1650326400,2022-04-19 00:00:00,GEEQ/USDT,0.4194,0.4256,0.3841,0.409,55151.2760277,22272.497941185337
1650240000,2022-04-18 00:00:00,GEEQ/USDT,0.4255,0.4255,0.3925,0.4193,21229.26483961,8614.951651139751
1650153600,2022-04-17 00:00:00,GEEQ/USDT,0.4242,0.4338,0.3994,0.4257,28893.01155829,12066.534320237038
1650067200,2022-04-16 00:00:00,GEEQ/USDT,0.4418,0.4501,0.3998,0.424,69947.5937567,29165.713468662091
1649980800,2022-04-15 00:00:00,GEEQ/USDT,0.4118,0.4597,0.4108,0.4421,56123.41338041,24151.944427832993
1649894400,2022-04-14 00:00:00,GEEQ/USDT,0.4357,0.4412,0.394,0.412,37904.51949676,16000.717082890543
1649808000,2022-04-13 00:00:00,GEEQ/USDT,0.4268,0.4443,0.4211,0.4351,40105.93390467,17232.999993743168
1649721600,2022-04-12 00:00:00,GEEQ/USDT,0.4453,0.4482,0.4205,0.427,25969.09539232,11301.367518057926
1649635200,2022-04-11 00:00:00,GEEQ/USDT,0.483,0.4976,0.44,0.447,109582.11249648,50487.021362373879
1649548800,2022-04-10 00:00:00,GEEQ/USDT,0.4797,0.5031,0.4792,0.4836,43245.76883356,21215.75999648997
1649462400,2022-04-09 00:00:00,GEEQ/USDT,0.5194,0.5318,0.4458,0.4799,71292.34453351,34595.472076012717
1649376000,2022-04-08 00:00:00,GEEQ/USDT,0.5428,0.5617,0.5116,0.5194,42953.04012142,23317.133323500717
1649289600,2022-04-07 00:00:00,GEEQ/USDT,0.6021,0.6021,0.5113,0.5426,85676.5658067,47214.696365877235
1649203200,2022-04-06 00:00:00,GEEQ/USDT,0.5985,0.6455,0.58,0.6019,81364.37271715,48035.24745368262
1649116800,2022-04-05 00:00:00,GEEQ/USDT,0.6692,0.6727,0.5901,0.5985,144500.41512745,91451.983616794862
1649030400,2022-04-04 00:00:00,GEEQ/USDT,0.7593,0.8418,0.65,0.6691,577674.39677389,435370.519672215849
1648944000,2022-04-03 00:00:00,GEEQ/USDT,0.6529,3.34,0.6453,0.7632,2463207.98272517,3087077.893980897079
1648857600,2022-04-02 00:00:00,GEEQ/USDT,0.6376,0.6658,0.6351,0.6529,37319.65103831,24246.01375843626
1648771200,2022-04-01 00:00:00,GEEQ/USDT,0.6287,0.64,0.5975,0.6377,89766.7281635,54825.49270178754
1648684800,2022-03-31 00:00:00,GEEQ/USDT,0.6192,0.6393,0.6027,0.6287,142456.41851423,88662.486052608362
1648598400,2022-03-30 00:00:00,GEEQ/USDT,0.6299,0.63,0.6029,0.6192,47978.32878267,29697.312081714773
1648512000,2022-03-29 00:00:00,GEEQ/USDT,0.6158,0.6449,0.6131,0.6299,51143.35253387,31993.858780442028
1648425600,2022-03-28 00:00:00,GEEQ/USDT,0.6266,0.6421,0.6116,0.6158,29124.33666644,18242.123778666078
1648339200,2022-03-27 00:00:00,GEEQ/USDT,0.575,0.6269,0.561,0.6266,68749.36978787,41725.598660283175
1648252800,2022-03-26 00:00:00,GEEQ/USDT,0.573,0.5865,0.5582,0.575,12359.21101903,7056.943355186204
1648166400,2022-03-25 00:00:00,GEEQ/USDT,0.5228,0.6264,0.468,0.5698,157282.38939377,84257.246998511425
1648080000,2022-03-24 00:00:00,GEEQ/USDT,0.4926,0.5296,0.491,0.523,52438.36123755,26766.712014044737
1647993600,2022-03-23 00:00:00,GEEQ/USDT,0.445,0.54,0.4442,0.493,96975.24485811,46961.693850651116
1647907200,2022-03-22 00:00:00,GEEQ/USDT,0.423,0.47,0.423,0.445,29583.65050218,13162.75253343039
1647820800,2022-03-21 00:00:00,GEEQ/USDT,0.425,0.425,0.4052,0.423,17426.27200261,7233.811007191667
1647734400,2022-03-20 00:00:00,GEEQ/USDT,0.409,0.4349,0.4061,0.4249,33001.88600262,13849.987754244348
1647648000,2022-03-19 00:00:00,GEEQ/USDT,0.425,0.4251,0.3946,0.4114,43506.68369364,17598.504664015164
1647561600,2022-03-18 00:00:00,GEEQ/USDT,0.397,0.426,0.3939,0.4234,21294.13008208,8614.174052108462
1647475200,2022-03-17 00:00:00,GEEQ/USDT,0.394,0.4019,0.3809,0.397,29267.55196438,11506.002971224192
1647388800,2022-03-16 00:00:00,GEEQ/USDT,0.404,0.404,0.3753,0.394,62424.35110182,24272.902751894016
1647302400,2022-03-15 00:00:00,GEEQ/USDT,0.3731,0.4379,0.3601,0.4042,202399.96279345,80822.986874033081
1647216000,2022-03-14 00:00:00,GEEQ/USDT,0.3394,0.4192,0.33,0.3712,131794.18577903,49166.761807580694
1647129600,2022-03-13 00:00:00,GEEQ/USDT,0.3801,0.3819,0.3304,0.3391,95290.51970951,33400.870333901779
1647043200,2022-03-12 00:00:00,GEEQ/USDT,0.3172,0.4272,0.3161,0.3801,356793.96878933,119671.636385583343
1646956800,2022-03-11 00:00:00,GEEQ/USDT,0.319,0.3302,0.3025,0.3172,446807.88724192,140952.235608920621
1646870400,2022-03-10 00:00:00,GEEQ/USDT,0.3355,0.34,0.3048,0.319,362213.74936219,115944.833666413957
1646784000,2022-03-09 00:00:00,GEEQ/USDT,0.3751,0.3777,0.303,0.3345,1637711.07887166,548471.289109227411
1646697600,2022-03-08 00:00:00,GEEQ/USDT,0.3993,0.4054,0.3667,0.3751,303620.43672055,118044.423407887623
1646611200,2022-03-07 00:00:00,GEEQ/USDT,0.4439,0.4499,0.332,0.4004,1052138.08098979,389907.880896533567
1646524800,2022-03-06 00:00:00,GEEQ/USDT,0.4331,0.4507,0.4165,0.4439,50409.91806938,22073.41913339449
1646438400,2022-03-05 00:00:00,GEEQ/USDT,0.4092,0.456,0.403,0.4331,52314.19616749,22025.324215175898
1646352000,2022-03-04 00:00:00,GEEQ/USDT,0.438,0.44,0.4,0.41,80872.29685762,33779.884459852937
1646265600,2022-03-03 00:00:00,GEEQ/USDT,0.46,0.47,0.426,0.44,61900.13208368,27872.07773642946
1646179200,2022-03-02 00:00:00,GEEQ/USDT,0.49,0.49,0.442,0.458,76120.8579723,35550.63027396341
1646092800,2022-03-01 00:00:00,GEEQ/USDT,0.402,0.516,0.4,0.49,207975.35479205,95521.73478917552
1646006400,2022-02-28 00:00:00,GEEQ/USDT,0.351,0.402,0.343,0.402,105705.8860768,38290.98691589858
1645920000,2022-02-27 00:00:00,GEEQ/USDT,0.365,0.369,0.334,0.352,522287.08296991,185155.93749722025
1645833600,2022-02-26 00:00:00,GEEQ/USDT,0.367,0.383,0.351,0.366,395753.74466493,144039.03330659358
1645747200,2022-02-25 00:00:00,GEEQ/USDT,0.342,0.389,0.333,0.367,499884.00673741,176490.94426338323
1645660800,2022-02-24 00:00:00,GEEQ/USDT,0.356,0.368,0.285,0.341,892558.31361484,292714.31990380311
1645574400,2022-02-23 00:00:00,GEEQ/USDT,0.347,0.392,0.331,0.353,892310.22360722,316842.34121007313
1645488000,2022-02-22 00:00:00,GEEQ/USDT,0.408,0.438,0.339,0.349,1131541.10251686,412563.0495347615
1645401600,2022-02-21 00:00:00,GEEQ/USDT,0.456,0.663,0.4,0.408,345161.49345635,170458.8469802473
1645315200,2022-02-20 00:00:00,GEEQ/USDT,0.498,0.5,0.447,0.456,37610.7140388,17624.91413167481
1645228800,2022-02-19 00:00:00,GEEQ/USDT,0.517,0.536,0.487,0.499,55965.99260384,28571.10104331883
1645142400,2022-02-18 00:00:00,GEEQ/USDT,0.525,0.528,0.48,0.517,83435.72363273,42088.00473096726
1645056000,2022-02-17 00:00:00,GEEQ/USDT,0.534,0.548,0.51,0.522,102093.35415497,54370.0198228299
1644969600,2022-02-16 00:00:00,GEEQ/USDT,0.587,0.59,0.519,0.532,93162.09992976,51541.03558033262
1644883200,2022-02-15 00:00:00,GEEQ/USDT,0.525,0.589,0.518,0.589,77691.15742078,42747.77607033207
1644796800,2022-02-14 00:00:00,GEEQ/USDT,0.512,0.525,0.5,0.523,37373.30852796,19220.03875518343
1644710400,2022-02-13 00:00:00,GEEQ/USDT,0.544,0.546,0.5,0.51,72194.22550273,37784.20618838252
1644624000,2022-02-12 00:00:00,GEEQ/USDT,0.584,0.596,0.515,0.544,103208.63421277,56060.31200486324
1644537600,2022-02-11 00:00:00,GEEQ/USDT,0.633,0.636,0.579,0.581,74680.65764123,45496.0382322802
1644451200,2022-02-10 00:00:00,GEEQ/USDT,0.664,0.706,0.62,0.633,113245.9186731,74302.47948124121
1644364800,2022-02-09 00:00:00,GEEQ/USDT,0.62,0.686,0.612,0.664,107094.01787167,68482.08487273176
1644278400,2022-02-08 00:00:00,GEEQ/USDT,0.609,0.624,0.564,0.62,94288.48899746,56670.12354969561
1644192000,2022-02-07 00:00:00,GEEQ/USDT,0.6,0.629,0.582,0.61,82345.37826839,50116.49713296801
1644105600,2022-02-06 00:00:00,GEEQ/USDT,0.612,0.628,0.567,0.6,118145.03703781,69782.60978087844
