https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AOA,Volume USDT
1660953600,2022-08-20 00:00:00,AOA/USDT,0.0003302,0.000342,0.000323,0.000332,215157666.0437,71411.61084901245
1660867200,2022-08-19 00:00:00,AOA/USDT,0.000357,0.000365,0.0003304,0.0003308,220852202.1176,77328.27540982833
1660780800,2022-08-18 00:00:00,AOA/USDT,0.0003799,0.0003847,0.0003539,0.0003572,248781423.828,93329.68199470382
1660694400,2022-08-17 00:00:00,AOA/USDT,0.0003759,0.0003952,0.0003759,0.000379,220193912.8694,84211.60376342868
1660608000,2022-08-16 00:00:00,AOA/USDT,0.0003761,0.0003972,0.000365,0.000375,214064974.9243,80315.29025242068
1660521600,2022-08-15 00:00:00,AOA/USDT,0.000375,0.0003845,0.0003616,0.000377,216795763.0958,80393.00083499439
1660435200,2022-08-14 00:00:00,AOA/USDT,0.000383,0.0003861,0.0003728,0.000375,200132029.6735,76117.35265521988
1660348800,2022-08-13 00:00:00,AOA/USDT,0.000379,0.0003913,0.000373,0.000383,231829572.4187,88696.43362735422
1660262400,2022-08-12 00:00:00,AOA/USDT,0.000368,0.0003824,0.0003602,0.000379,232311813.861,85592.14702456588
1660176000,2022-08-11 00:00:00,AOA/USDT,0.0003623,0.0003899,0.0003602,0.000368,244872727.5307,90395.40595322138
1660089600,2022-08-10 00:00:00,AOA/USDT,0.000364,0.0003713,0.000361,0.000364,216733722.0285,78884.83563949398
1660003200,2022-08-09 00:00:00,AOA/USDT,0.0003668,0.0003743,0.000361,0.000364,223293053.2058,81948.8247108734
1659916800,2022-08-08 00:00:00,AOA/USDT,0.000381,0.0003906,0.00035,0.000368,233698178.1322,87998.1700682934
1659830400,2022-08-07 00:00:00,AOA/USDT,0.000373,0.0004046,0.000371,0.000381,225544467.1241,85861.38887014207
1659744000,2022-08-06 00:00:00,AOA/USDT,0.000395,0.0003975,0.0003608,0.000373,233495924.7464,89450.53080234936
1659657600,2022-08-05 00:00:00,AOA/USDT,0.000376,0.0004424,0.0003718,0.000395,252891513.3085,97666.42634395353
1659571200,2022-08-04 00:00:00,AOA/USDT,0.000365,0.0003987,0.0003641,0.000376,213974107.74952981,81126.973831529682325
1659484800,2022-08-03 00:00:00,AOA/USDT,0.000358,0.0003745,0.000357,0.000366,214480752.7541,78512.10447554147
1659398400,2022-08-02 00:00:00,AOA/USDT,0.000368,0.0003703,0.000352,0.000358,215243360.1593,77375.69384096388
1659312000,2022-08-01 00:00:00,AOA/USDT,0.000376,0.00038,0.0003572,0.0003674,225184578.2934,82758.08590592192
1659225600,2022-07-31 00:00:00,AOA/USDT,0.000369,0.00038,0.0003661,0.000376,217565455.0016,81032.37913094473
1659139200,2022-07-30 00:00:00,AOA/USDT,0.000362,0.0003776,0.0003551,0.000368,237418752.229,86433.74420430132
1659052800,2022-07-29 00:00:00,AOA/USDT,0.000375,0.0003819,0.0003608,0.000361,196386225.2759,72650.08663996451
1658966400,2022-07-28 00:00:00,AOA/USDT,0.000379,0.0003848,0.0003663,0.000376,216335834.017,80955.34073075711
1658880000,2022-07-27 00:00:00,AOA/USDT,0.000354,0.000381,0.0003508,0.000379,221875083.2994,80844.70877374148
1658793600,2022-07-26 00:00:00,AOA/USDT,0.000351,0.0003806,0.0003496,0.000354,248400126.3013,89414.78400695522
1658707200,2022-07-25 00:00:00,AOA/USDT,0.000381,0.000386,0.0003476,0.000351,260234890.6925,96384.13355106689
1658620800,2022-07-24 00:00:00,AOA/USDT,0.000382,0.0003903,0.0003752,0.000381,217886365.4803,83273.17598980322
1658534400,2022-07-23 00:00:00,AOA/USDT,0.000393,0.0003987,0.0003811,0.000382,217125729.1382,84875.25240270982
1658448000,2022-07-22 00:00:00,AOA/USDT,0.000403,0.000409,0.0003871,0.000393,223495642.9321,89475.50818135034
1658361600,2022-07-21 00:00:00,AOA/USDT,0.000412,0.0004169,0.0003992,0.000403,189502212.3284,77296.45025760724
1658275200,2022-07-20 00:00:00,AOA/USDT,0.0004134,0.0004378,0.0004071,0.0004108,221950763.62088838,92643.19721514331232
1658188800,2022-07-19 00:00:00,AOA/USDT,0.0004004,0.0004224,0.0003989,0.000412,226141432.48191276,92891.120624081827568
1658102400,2022-07-18 00:00:00,AOA/USDT,0.000387,0.0004102,0.000378,0.0004,212733290.43365498,84059.084666200787541
1658016000,2022-07-17 00:00:00,AOA/USDT,0.0004057,0.0004079,0.0003752,0.000388,225940004.00912843,89018.5608509544379
1657929600,2022-07-16 00:00:00,AOA/USDT,0.0003944,0.0004275,0.0003901,0.000408,262708904.44142542,104130.770954909024076
1657843200,2022-07-15 00:00:00,AOA/USDT,0.0004001,0.0004048,0.0003832,0.0003939,495707539.45105793,197383.994273182034816
1657756800,2022-07-14 00:00:00,AOA/USDT,0.0003884,0.0004699,0.0003834,0.000401,770441177.9832179,316653.931096888516913
1657670400,2022-07-13 00:00:00,AOA/USDT,0.0003788,0.0004569,0.0003685,0.00039,182714868.2379566,74779.422607796516295
1657584000,2022-07-12 00:00:00,AOA/USDT,0.00039,0.000399,0.0003678,0.0003815,896075622.41788355,344906.971749045708067
1657497600,2022-07-11 00:00:00,AOA/USDT,0.0004091,0.0004102,0.00039,0.0003901,448338105.62351231,180595.683860965434914
1657411200,2022-07-10 00:00:00,AOA/USDT,0.0004003,0.000412,0.000387,0.0004091,219487395.85221681,87628.460743654562083
1657324800,2022-07-09 00:00:00,AOA/USDT,0.0003968,0.0004104,0.0003901,0.0004003,452913291.31633024,179803.266076643252331
1657238400,2022-07-08 00:00:00,AOA/USDT,0.000402,0.0004262,0.0003909,0.0003968,466811123.7812411,188756.010568428261862
1657152000,2022-07-07 00:00:00,AOA/USDT,0.0003944,0.0004143,0.0003942,0.000402,247190139.84188905,98026.311067811035705
1657065600,2022-07-06 00:00:00,AOA/USDT,0.0003917,0.0004188,0.00038,0.0003968,304502421.13484459,120711.059970466172286
1656979200,2022-07-05 00:00:00,AOA/USDT,0.0003676,0.000485,0.0003613,0.0003931,535456074.66884687,211593.06627261214787
1656892800,2022-07-04 00:00:00,AOA/USDT,0.0003476,0.0003788,0.0003427,0.0003681,391347503.93595838,136783.678021309625753
1656806400,2022-07-03 00:00:00,AOA/USDT,0.0003381,0.0003574,0.0003275,0.0003471,447076251.63330888,152066.870970256300739
1656720000,2022-07-02 00:00:00,AOA/USDT,0.0003442,0.0003508,0.0003381,0.0003381,432779445.36028075,149302.876096026719309
1656633600,2022-07-01 00:00:00,AOA/USDT,0.0003537,0.0003562,0.0003425,0.0003442,365442204.66978813,129621.054426546420171
1656547200,2022-06-30 00:00:00,AOA/USDT,0.0003651,0.0003703,0.0003442,0.0003515,294000235.63171452,106864.297976072113719
1656460800,2022-06-29 00:00:00,AOA/USDT,0.0003802,0.0003947,0.0003573,0.0003651,236051243.51735046,89559.134007491711491
1656374400,2022-06-28 00:00:00,AOA/USDT,0.0003832,0.0003981,0.0003732,0.0003802,223069650.97000073,83949.041012342939605
1656288000,2022-06-27 00:00:00,AOA/USDT,0.0003758,0.0004111,0.000371,0.0003837,318300232.97012889,120773.499893586171869
1656201600,2022-06-26 00:00:00,AOA/USDT,0.0003701,0.00039,0.0003602,0.0003776,327860031.26109728,119754.005250036268193
1656115200,2022-06-25 00:00:00,AOA/USDT,0.0003575,0.0003815,0.0003523,0.00037,343227881.78098494,124705.361226838668956
1656028800,2022-06-24 00:00:00,AOA/USDT,0.000341,0.000449,0.0003355,0.0003552,436125917.89510089,156542.006844722050353
1655942400,2022-06-23 00:00:00,AOA/USDT,0.0003322,0.0004022,0.000301,0.0003388,369086895.54055236,127244.383444822457679
1655856000,2022-06-22 00:00:00,AOA/USDT,0.0003192,0.000341,0.0003029,0.0003322,184154326.31863461,58219.965876824606358
1655769600,2022-06-21 00:00:00,AOA/USDT,0.000305,0.0003214,0.000305,0.0003192,164977258.6916301,51107.654992692024289
1655683200,2022-06-20 00:00:00,AOA/USDT,0.0003065,0.0003117,0.0002835,0.0003031,187844097.11114841,56976.075618373902828
1655596800,2022-06-19 00:00:00,AOA/USDT,0.0002838,0.000308,0.0002731,0.0003065,128468598.69166823,36612.325558977320326
1655510400,2022-06-18 00:00:00,AOA/USDT,0.0003026,0.0003058,0.0002589,0.0002838,212208769.85276711,62612.501825279223079
1655424000,2022-06-17 00:00:00,AOA/USDT,0.0003016,0.0003114,0.000298,0.0003027,169815359.00399538,51356.369160694511914
1655337600,2022-06-16 00:00:00,AOA/USDT,0.0003014,0.0003113,0.000286,0.0002999,54744590.18322028,16431.833093259855746
1655251200,2022-06-15 00:00:00,AOA/USDT,0.0002906,0.00034,0.000278,0.0002996,264803072.73668178,80468.596891512816177
1655164800,2022-06-14 00:00:00,AOA/USDT,0.0002572,0.0003743,0.0002429,0.0002904,526628941.38691405,164235.002948191912184
1655078400,2022-06-13 00:00:00,AOA/USDT,0.0003,0.0003015,0.0002411,0.0002593,250250571.55575418,69736.893498163802046
1654992000,2022-06-12 00:00:00,AOA/USDT,0.0003504,0.0003527,0.0002933,0.0003002,69906583.88307083,22099.305083594260558
1654905600,2022-06-11 00:00:00,AOA/USDT,0.00034,0.000396,0.00034,0.0003505,142062889.51447338,51415.5401904581915
1654819200,2022-06-10 00:00:00,AOA/USDT,0.0003566,0.0003821,0.0003342,0.0003385,97405568.22154068,35138.967279605476355
1654732800,2022-06-09 00:00:00,AOA/USDT,0.0003624,0.000378,0.0003208,0.0003587,101161857.54742615,35126.42241195720444
1654646400,2022-06-08 00:00:00,AOA/USDT,0.000372,0.0004152,0.0003601,0.0003601,87677784.10921681,33118.506916148006022
1654560000,2022-06-07 00:00:00,AOA/USDT,0.0003855,0.0004,0.000344,0.0003743,100367804.34293643,37039.222216350883609
1654473600,2022-06-06 00:00:00,AOA/USDT,0.0004053,0.0006443,0.0003733,0.000388,702240938.37049904,341735.63642972244395
1654387200,2022-06-05 00:00:00,AOA/USDT,0.0003498,0.00045,0.0003442,0.0004065,447935903.84609037,170426.363978335547318
1654300800,2022-06-04 00:00:00,AOA/USDT,0.0003425,0.000356,0.0003381,0.0003498,36082184.50309633,12515.247217889999909
1654214400,2022-06-03 00:00:00,AOA/USDT,0.0003409,0.000352,0.000335,0.0003425,169936494.4817689,58092.980833298990474
1654128000,2022-06-02 00:00:00,AOA/USDT,0.000337,0.0003498,0.0003325,0.0003387,306762249.85617153,103104.449104780975101
1654041600,2022-06-01 00:00:00,AOA/USDT,0.0003617,0.0003625,0.0003322,0.0003365,32610404.71989948,11353.617370480705013
1653955200,2022-05-31 00:00:00,AOA/USDT,0.000368,0.0004121,0.0003456,0.0003593,249164468.24892841,91952.598842654357118
1653868800,2022-05-30 00:00:00,AOA/USDT,0.0003436,0.000407,0.000339,0.0003678,218312828.03205966,76336.450185208968911
1653782400,2022-05-29 00:00:00,AOA/USDT,0.000335,0.0003574,0.000324,0.0003455,194146299.93546339,64411.382467601748584
1653696000,2022-05-28 00:00:00,AOA/USDT,0.0003373,0.0003573,0.0003301,0.0003356,33494282.32649225,11475.254731446851003
1653609600,2022-05-27 00:00:00,AOA/USDT,0.000336,0.000346,0.0003281,0.0003373,63834295.918944,21424.836928003005754
1653523200,2022-05-26 00:00:00,AOA/USDT,0.0003452,0.0004519,0.0003296,0.000336,745718122.39466601,278912.646983887496708
1653436800,2022-05-25 00:00:00,AOA/USDT,0.0003592,0.000365,0.0003251,0.000345,103073950.76927664,35039.998704380416213
1653350400,2022-05-24 00:00:00,AOA/USDT,0.0003399,0.00038,0.0003162,0.0003592,91979114.09698236,31947.545506063773927
1653264000,2022-05-23 00:00:00,AOA/USDT,0.000369,0.0003703,0.0003331,0.0003397,240636965.8637427,86137.235441200153705
1653177600,2022-05-22 00:00:00,AOA/USDT,0.0003601,0.0003974,0.0003455,0.0003703,162721139.87349805,59720.49168347442706
1653091200,2022-05-21 00:00:00,AOA/USDT,0.0003377,0.000378,0.0003268,0.0003599,121736255.24080355,42794.156473324029084
1653004800,2022-05-20 00:00:00,AOA/USDT,0.0003671,0.00039,0.000327,0.0003377,146440959.78707235,52461.277641682170681
1652918400,2022-05-19 00:00:00,AOA/USDT,0.0003452,0.000367,0.0003201,0.000367,81375131.87189907,28295.640692711335707
1652832000,2022-05-18 00:00:00,AOA/USDT,0.00038,0.0003938,0.00032,0.0003452,199980836.9062307,71151.040495908107392
1652745600,2022-05-17 00:00:00,AOA/USDT,0.0003143,0.000452,0.0002987,0.000381,262747743.4266533,95518.218077642160942
1652659200,2022-05-16 00:00:00,AOA/USDT,0.0003776,0.0005525,0.0002891,0.0003171,671872626.85120023,270296.168699751716336
1652572800,2022-05-15 00:00:00,AOA/USDT,0.0002201,0.0006371,0.0002201,0.0003776,2510622303.78209151,1007754.05156355881372
1652486400,2022-05-14 00:00:00,AOA/USDT,0.0002001,0.00024,0.000172,0.0002202,165256209.37075909,32557.366843288480981
1652400000,2022-05-13 00:00:00,AOA/USDT,0.0001485,0.0002776,0.0001456,0.0002002,383735079.49521155,77087.072072443813887
1652313600,2022-05-12 00:00:00,AOA/USDT,0.000219,0.0002305,0.0001441,0.0001454,206443039.51074811,36511.059527439997107
1652227200,2022-05-11 00:00:00,AOA/USDT,0.000466,0.0004779,0.0002006,0.000219,510359930.18335898,153809.063150976017939
1652140800,2022-05-10 00:00:00,AOA/USDT,0.000495,0.0004992,0.00044,0.000466,165381799.88481708,78379.077031513206048
1652054400,2022-05-09 00:00:00,AOA/USDT,0.0005158,0.00062,0.000466,0.000495,1080460812.64475136,587029.880757531647386
1651968000,2022-05-08 00:00:00,AOA/USDT,0.00044,0.0008184,0.0004286,0.0005158,1704377732.79451221,993140.317617946674864
1651881600,2022-05-07 00:00:00,AOA/USDT,0.0005042,0.0005044,0.0004247,0.00044,145131156.87388703,65732.46692254869802
1651795200,2022-05-06 00:00:00,AOA/USDT,0.000522,0.00055,0.0004985,0.0005044,108613580.10670973,55965.3608447289349
1651708800,2022-05-05 00:00:00,AOA/USDT,0.000616,0.0006373,0.0004987,0.000521,170895649.94467679,98260.717818603817301
1651622400,2022-05-04 00:00:00,AOA/USDT,0.0005965,0.0006774,0.0005782,0.000616,191029866.09727812,115653.528405232652064
1651536000,2022-05-03 00:00:00,AOA/USDT,0.000591,0.0006165,0.0005756,0.0005969,123777993.34479494,73453.85644412476927
1651449600,2022-05-02 00:00:00,AOA/USDT,0.000593,0.0006167,0.0005756,0.000591,125920797.62546928,74584.378365134019187
1651363200,2022-05-01 00:00:00,AOA/USDT,0.0005989,0.0006105,0.0005646,0.000593,85138026.63009251,50749.82683512553601
1651276800,2022-04-30 00:00:00,AOA/USDT,0.000633,0.0006632,0.0005943,0.0005991,146700070.88636554,92840.741934712772801
1651190400,2022-04-29 00:00:00,AOA/USDT,0.000702,0.0007048,0.00062,0.0006321,134940344.10360192,89696.434555761117198
1651104000,2022-04-28 00:00:00,AOA/USDT,0.0007223,0.0007323,0.00069,0.000702,153130994.59550916,108742.393783159255529
1651017600,2022-04-27 00:00:00,AOA/USDT,0.000687,0.0007471,0.00068,0.000721,138615487.85761138,98629.373763438777991
1650931200,2022-04-26 00:00:00,AOA/USDT,0.00073,0.0007573,0.0006854,0.000688,128932318.70004375,92861.126279163242723
1650844800,2022-04-25 00:00:00,AOA/USDT,0.0007425,0.0007831,0.0007088,0.00073,235065637.72363817,174188.194536037364925
1650758400,2022-04-24 00:00:00,AOA/USDT,0.000804,0.0008158,0.0007326,0.000744,241949677.9538829,185654.672074977030499
1650672000,2022-04-23 00:00:00,AOA/USDT,0.0009242,0.0009401,0.0007849,0.000804,401619244.63427542,333721.295615299248757
1650585600,2022-04-22 00:00:00,AOA/USDT,0.000698,0.0012,0.0006815,0.0009242,2051459427.54715984,1862664.461163415948533
1650499200,2022-04-21 00:00:00,AOA/USDT,0.0006717,0.0007738,0.0006702,0.000698,155187538.38286526,110945.024999089112293
1650412800,2022-04-20 00:00:00,AOA/USDT,0.000669,0.0007291,0.000657,0.000673,144544902.72891144,98385.611692569182592
1650326400,2022-04-19 00:00:00,AOA/USDT,0.0006644,0.00068,0.0006285,0.00067,127627765.30330537,83606.935836659610607
1650240000,2022-04-18 00:00:00,AOA/USDT,0.0006428,0.0006857,0.0006221,0.0006647,175088553.8663234,113271.722499321456779
1650153600,2022-04-17 00:00:00,AOA/USDT,0.0006739,0.0006899,0.0006402,0.000643,25032955.09429404,16614.112503681958585
1650067200,2022-04-16 00:00:00,AOA/USDT,0.0006891,0.0007056,0.0006727,0.000674,69022361.40858376,47409.407990064854618
1649980800,2022-04-15 00:00:00,AOA/USDT,0.000689,0.0007077,0.0006694,0.00069,102812939.97823313,70679.532841741425073
1649894400,2022-04-14 00:00:00,AOA/USDT,0.000702,0.0007257,0.0006532,0.000689,149621120.67321905,103999.150030673281544
1649808000,2022-04-13 00:00:00,AOA/USDT,0.000667,0.000717,0.000646,0.000701,130170775.0810733,87897.514080161553742
1649721600,2022-04-12 00:00:00,AOA/USDT,0.00069,0.0007085,0.0006325,0.000668,120840119.17780691,81891.14729133694915
1649635200,2022-04-11 00:00:00,AOA/USDT,0.000733,0.00076,0.00066,0.000689,185872292.57271404,131405.429364435490034
1649548800,2022-04-10 00:00:00,AOA/USDT,0.0007313,0.0007798,0.0007241,0.000733,121902955.20431015,90774.518072308558839
1649462400,2022-04-09 00:00:00,AOA/USDT,0.0007609,0.0007963,0.0007211,0.0007373,38708191.54057671,29532.610305407325563
1649376000,2022-04-08 00:00:00,AOA/USDT,0.0007873,0.0008409,0.00076,0.0007617,71175548.01560785,56127.284142274669597
1649289600,2022-04-07 00:00:00,AOA/USDT,0.0007951,0.0008186,0.000772,0.0007873,63257644.61468945,50181.382246475019766
1649203200,2022-04-06 00:00:00,AOA/USDT,0.0008926,0.0009146,0.0007019,0.0007999,283595931.58304177,230137.774257425819057
1649116800,2022-04-05 00:00:00,AOA/USDT,0.0009311,0.000948,0.00088,0.0008931,144420241.69621765,132014.130799460326016
1649030400,2022-04-04 00:00:00,AOA/USDT,0.000922,0.0009764,0.0008885,0.0009311,173738748.70882633,159719.358426457054717
1648944000,2022-04-03 00:00:00,AOA/USDT,0.000887,0.0009411,0.0008729,0.000918,195221696.11513987,176279.424636185466388
1648857600,2022-04-02 00:00:00,AOA/USDT,0.0009028,0.000961,0.0008665,0.0008873,147372409.89997595,135581.453506767203789
1648771200,2022-04-01 00:00:00,AOA/USDT,0.000882,0.0009296,0.0008566,0.0009003,156758971.21323185,139322.156785929832522
1648684800,2022-03-31 00:00:00,AOA/USDT,0.000915,0.0009296,0.0008723,0.000881,259214535.21381356,234765.027601990706451
1648598400,2022-03-30 00:00:00,AOA/USDT,0.000921,0.00096,0.000899,0.000915,187107561.91805517,173494.132531608738134
1648512000,2022-03-29 00:00:00,AOA/USDT,0.000924,0.0009598,0.0009,0.000921,190460711.81880263,175796.926270684008837
1648425600,2022-03-28 00:00:00,AOA/USDT,0.000946,0.0010368,0.0009233,0.000924,254493159.73852308,245152.258997279240102
1648339200,2022-03-27 00:00:00,AOA/USDT,0.000963,0.0009842,0.0008988,0.000945,215969251.90592989,202357.957682065946903
1648252800,2022-03-26 00:00:00,AOA/USDT,0.0009747,0.0009979,0.00095,0.000963,161319676.28779481,156986.632730547368723
1648166400,2022-03-25 00:00:00,AOA/USDT,0.000968,0.0011,0.0009379,0.0009747,233687234.97851689,232461.851317905527248
1648080000,2022-03-24 00:00:00,AOA/USDT,0.000843,0.00103,0.0008231,0.000968,433137764.97446944,408650.251866379274861
1647993600,2022-03-23 00:00:00,AOA/USDT,0.00088,0.0008824,0.0008159,0.000842,146970754.16743667,123677.533874907293905
1647907200,2022-03-22 00:00:00,AOA/USDT,0.000888,0.0008946,0.0008333,0.000881,178090200.27626537,154995.089754611680854
1647820800,2022-03-21 00:00:00,AOA/USDT,0.000901,0.0009283,0.000865,0.000888,153008322.70578403,137529.487103404825837
1647734400,2022-03-20 00:00:00,AOA/USDT,0.0009063,0.00092,0.0008749,0.000901,165849554.29111194,148908.179504655902302
1647648000,2022-03-19 00:00:00,AOA/USDT,0.000904,0.0009761,0.0008707,0.0009063,146626789.88926166,132709.655968112364441
1647561600,2022-03-18 00:00:00,AOA/USDT,0.0009197,0.0009265,0.0008881,0.0008995,24828514.24848804,22520.883054408944037
1647475200,2022-03-17 00:00:00,AOA/USDT,0.0009364,0.001034,0.0009021,0.0009197,110768668.96125179,104802.379848662772743
1647388800,2022-03-16 00:00:00,AOA/USDT,0.0009642,0.000969,0.0009201,0.0009313,31911136.8276164,29886.871872303445477
1647302400,2022-03-15 00:00:00,AOA/USDT,0.0009632,0.000969,0.0009247,0.0009642,15613044.85402158,14789.278881643652418
1647216000,2022-03-14 00:00:00,AOA/USDT,0.00091,0.0009656,0.0009088,0.0009647,18897004.02651446,17802.31058061858363
1647129600,2022-03-13 00:00:00,AOA/USDT,0.001061,0.0010721,0.0008867,0.0009126,87081007.9688516,84955.652122593521705
1647043200,2022-03-12 00:00:00,AOA/USDT,0.000981,0.001142,0.000981,0.00106,59649823.80777141,62447.316831645349451
1646956800,2022-03-11 00:00:00,AOA/USDT,0.0009867,0.0010423,0.000978,0.0009868,31856559.27316047,32102.241127639198449
1646870400,2022-03-10 00:00:00,AOA/USDT,0.0010465,0.0010505,0.0009556,0.0009867,28516844.42306022,28409.88608523190458
1646784000,2022-03-09 00:00:00,AOA/USDT,0.000946,0.0011357,0.0009388,0.0010465,109684549.95258909,113429.598207649423511
1646697600,2022-03-08 00:00:00,AOA/USDT,0.0009027,0.0009577,0.0009027,0.000946,31468176.86617137,29209.754879568589134
1646611200,2022-03-07 00:00:00,AOA/USDT,0.0008834,0.0009168,0.0008486,0.0009027,44493664.32036776,39238.363840202050035
1646524800,2022-03-06 00:00:00,AOA/USDT,0.0009381,0.0009381,0.0008763,0.0008834,35102821.54429144,31426.934768359452617
1646438400,2022-03-05 00:00:00,AOA/USDT,0.000905,0.0009866,0.0008806,0.000939,46997443.45066722,43056.51618664452252
1646352000,2022-03-04 00:00:00,AOA/USDT,0.0009818,0.0009915,0.0009028,0.0009114,43718726.89248315,41018.493809100759964
1646265600,2022-03-03 00:00:00,AOA/USDT,0.0010222,0.001038,0.000959,0.0009813,32272627.30539289,32183.989154764920897
1646179200,2022-03-02 00:00:00,AOA/USDT,0.0010442,0.0010594,0.0009966,0.0010222,50022256.27748351,51171.733541452203422
1646092800,2022-03-01 00:00:00,AOA/USDT,0.00106,0.0011392,0.0010137,0.0010471,132584780.20560762,141106.86578556275994
1646006400,2022-02-28 00:00:00,AOA/USDT,0.0009544,0.0010942,0.0009467,0.0010601,68707741.79262592,68720.98572105898126
1645920000,2022-02-27 00:00:00,AOA/USDT,0.0010365,0.0010657,0.0009218,0.0009467,116285173.31554192,114751.293404368921259
1645833600,2022-02-26 00:00:00,AOA/USDT,0.0008461,0.0011303,0.0008417,0.0010429,183311878.90719194,177254.852645463956535
1645747200,2022-02-25 00:00:00,AOA/USDT,0.0008513,0.0009513,0.0008056,0.0008419,216271565.63420987,186647.521147727816729
1645660800,2022-02-24 00:00:00,AOA/USDT,0.0009342,0.0009805,0.0007175,0.000859,208573486.6405118,170911.758799460361659
1645574400,2022-02-23 00:00:00,AOA/USDT,0.0009212,0.0009811,0.0009172,0.0009379,64790113.83643767,61418.705941693621778
1645488000,2022-02-22 00:00:00,AOA/USDT,0.0009406,0.0009795,0.0009001,0.0009212,47740307.90042202,44089.857300183972931
1645401600,2022-02-21 00:00:00,AOA/USDT,0.0009664,0.0010059,0.000931,0.0009334,95499050.41615661,91911.109650425992424
1645315200,2022-02-20 00:00:00,AOA/USDT,0.0010055,0.0010371,0.0009291,0.0009604,97710223.08913807,94084.15997407619693
1645228800,2022-02-19 00:00:00,AOA/USDT,0.0010404,0.0010899,0.0010055,0.0010055,103342120.94145282,108213.655781878037097
1645142400,2022-02-18 00:00:00,AOA/USDT,0.0010866,0.0010993,0.00103,0.0010412,84698147.45964902,89718.395586297091492
