https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI3S,Volume USDT
1661472000,2022-08-26 00:00:00,UNI3S/USDT,0.7977,1.1312,0.7937,1.0855,193045.84144303,178434.613602906987
1661385600,2022-08-25 00:00:00,UNI3S/USDT,0.7779,0.8312,0.7232,0.7892,119858.13820731,93319.47885636013
1661299200,2022-08-24 00:00:00,UNI3S/USDT,0.766,0.8398,0.7042,0.7904,62858.02552144,48719.079391961221
1661212800,2022-08-23 00:00:00,UNI3S/USDT,0.8145,0.8953,0.7316,0.7602,63422.51726788,50461.68984133582
1661126400,2022-08-22 00:00:00,UNI3S/USDT,0.7666,0.93,0.7207,0.8188,150492.21820644,130909.085436573481
1661040000,2022-08-21 00:00:00,UNI3S/USDT,0.8145,0.8255,0.7055,0.7506,108183.6062452,82634.655606662218
1660953600,2022-08-20 00:00:00,UNI3S/USDT,0.8484,0.9199,0.7499,0.8069,136560.94854714,111334.358073922355
1660867200,2022-08-19 00:00:00,UNI3S/USDT,0.6794,0.8885,0.6561,0.8655,216724.58429037,175223.138814067252
1660780800,2022-08-18 00:00:00,UNI3S/USDT,0.599,0.729,0.5413,0.6817,122557.84829279,77046.086352539543
1660694400,2022-08-17 00:00:00,UNI3S/USDT,0.5246,0.6124,0.464,0.5994,158935.49312682,84517.633896089341
1660608000,2022-08-16 00:00:00,UNI3S/USDT,0.5039,0.5501,0.4846,0.52,247192.86904915,127515.026843768901
1660521600,2022-08-15 00:00:00,UNI3S/USDT,0.4468,0.5251,0.3988,0.4998,288469.43640227,133242.092038597596
1660435200,2022-08-14 00:00:00,UNI3S/USDT,0.429,0.4569,0.3318,0.4419,376065.43351535,146512.971365613123
1660348800,2022-08-13 00:00:00,UNI3S/USDT,0.3949,0.4342,0.3789,0.4266,192259.85239962,78573.693141603527
1660262400,2022-08-12 00:00:00,UNI3S/USDT,0.4335,0.4689,0.3897,0.3982,245804.88088545,103806.472209786128
1660176000,2022-08-11 00:00:00,UNI3S/USDT,0.4006,0.447,0.3486,0.4316,237610.48211051,94867.18174801445
1660089600,2022-08-10 00:00:00,UNI3S/USDT,0.5443,0.6094,0.3667,0.4032,414055.2034249,177908.543373880816
1660003200,2022-08-09 00:00:00,UNI3S/USDT,0.4858,0.6152,0.4762,0.543,189538.52650865,102133.441709255707
1659916800,2022-08-08 00:00:00,UNI3S/USDT,0.4845,0.4996,0.407,0.4886,153583.6858409,69552.483110061823
1659830400,2022-08-07 00:00:00,UNI3S/USDT,0.4938,0.5064,0.458,0.4857,115332.93518994,54855.847643617095
1659744000,2022-08-06 00:00:00,UNI3S/USDT,0.4583,0.4999,0.4328,0.4928,199102.2059874,91280.441475636414
1659657600,2022-08-05 00:00:00,UNI3S/USDT,0.4808,0.4874,0.4102,0.4563,560653.17358729,251094.537108063286
1659571200,2022-08-04 00:00:00,UNI3S/USDT,0.4721,0.5224,0.4383,0.4848,945912.10106806,454515.990709244058
1659484800,2022-08-03 00:00:00,UNI3S/USDT,0.6,0.6473,0.3831,0.4722,1054714.12309816,490635.785167420559
1659398400,2022-08-02 00:00:00,UNI3S/USDT,0.5752,0.7,0.5201,0.5956,557145.58503063,342587.079698954014
1659312000,2022-08-01 00:00:00,UNI3S/USDT,0.5896,0.6397,0.5391,0.58,441648.94892251,261566.809175879673
1659225600,2022-07-31 00:00:00,UNI3S/USDT,0.5083,0.5899,0.4404,0.5816,411854.35745781,201516.905631600007
1659139200,2022-07-30 00:00:00,UNI3S/USDT,0.4628,0.5484,0.4512,0.5018,600211.80773531,299673.589110740095
1659052800,2022-07-29 00:00:00,UNI3S/USDT,0.4377,0.5333,0.4207,0.4711,887860.62273525,426474.304705687163
1658966400,2022-07-28 00:00:00,UNI3S/USDT,0.7869,0.8236,0.4073,0.4377,1170357.3013548,685150.909175429031
1658880000,2022-07-27 00:00:00,UNI3S/USDT,1.702,1.8334,0.7401,0.7889,605809.06055583,648945.492450699609
1658793600,2022-07-26 00:00:00,UNI3S/USDT,1.4827,1.9789,1.481,1.708,310139.19974219,547549.898118954444
1658707200,2022-07-25 00:00:00,UNI3S/USDT,1.3583,1.63,1.2108,1.4665,206073.54371815,295377.389034258495
1658620800,2022-07-24 00:00:00,UNI3S/USDT,1.5392,1.6052,1.3062,1.3757,43217.31342645,64540.620187198083
1658534400,2022-07-23 00:00:00,UNI3S/USDT,1.6123,1.8018,1.4,1.5499,102968.73291562,163241.552169170174
1658448000,2022-07-22 00:00:00,UNI3S/USDT,1.4175,1.6541,1.2787,1.6123,164576.27504684,241909.934431611209
1658361600,2022-07-21 00:00:00,UNI3S/USDT,1.6713,1.8292,1.3667,1.4213,188141.10896457,297522.515923414722
1658275200,2022-07-20 00:00:00,UNI3S/USDT,1.3892,1.733,1.241,1.6759,212333.13384566,308910.607356169513
1658188800,2022-07-19 00:00:00,UNI3S/USDT,1.3947,1.4673,1.1603,1.3922,148905.624514,197000.10490554718
1658102400,2022-07-18 00:00:00,UNI3S/USDT,1.6634,1.6738,1.3364,1.3958,87116.56942442,127060.561167994005
1658016000,2022-07-17 00:00:00,UNI3S/USDT,1.4289,1.6999,1.353,1.6535,82289.83401597,129564.691732319918
1657929600,2022-07-16 00:00:00,UNI3S/USDT,1.8906,1.9934,1.1785,1.4181,151376.69485897,249771.253649775348
1657843200,2022-07-15 00:00:00,UNI3S/USDT,1.7216,1.9286,1.5489,1.8758,102755.87836202,180707.968362095219
1657756800,2022-07-14 00:00:00,UNI3S/USDT,3.0555,3.1481,1.69,1.7365,145416.1084619,338352.60009923048
1657670400,2022-07-13 00:00:00,UNI3S/USDT,4.2758,5.0309,2.7955,3.0858,31203.83383875,122455.155199022882
1657584000,2022-07-12 00:00:00,UNI3S/USDT,4.25,4.5,3.5793,4.2911,39700.91575028,162898.385505685156
1657497600,2022-07-11 00:00:00,UNI3S/USDT,3.2519,4.7299,3.1919,4.2804,50458.15482584,191182.709195161393
1657411200,2022-07-10 00:00:00,UNI3S/USDT,2.9519,3.6303,2.9165,3.2544,64920.84990659,208110.429410967498
1657324800,2022-07-09 00:00:00,UNI3S/USDT,4.3737,4.4339,2.6464,2.9411,56320.8718993,179573.314115630164
1657238400,2022-07-08 00:00:00,UNI3S/USDT,4.5561,5.0196,4.0889,4.3737,8979.47860202,40365.525880393097
1657152000,2022-07-07 00:00:00,UNI3S/USDT,5.7698,6.0455,4.3757,4.5156,8939.06032872,45725.192983875378
1657065600,2022-07-06 00:00:00,UNI3S/USDT,5.8556,6.2843,5.3198,5.7444,15456.72860933,89389.056105305933
1656979200,2022-07-05 00:00:00,UNI3S/USDT,5.8052,7,5.438,5.8778,12310.86234682,74546.567082872789
1656892800,2022-07-04 00:00:00,UNI3S/USDT,7.646,8.5279,5.802,5.8151,8123.73184238,56699.5325212346
1656806400,2022-07-03 00:00:00,UNI3S/USDT,7.6454,8.4829,7.4181,7.6787,5824.25552776,45909.553214995986
1656720000,2022-07-02 00:00:00,UNI3S/USDT,7.9236,8.5279,6.9255,7.6288,6366.14105412,49332.116194698962
1656633600,2022-07-01 00:00:00,UNI3S/USDT,7.2536,8.5278,6.6368,7.8973,9434.6922656,71848.973538788072
1656547200,2022-06-30 00:00:00,UNI3S/USDT,6.9492,9.248,6.88,7.2144,14007.18861368,111049.901576876632
1656460800,2022-06-29 00:00:00,UNI3S/USDT,7.8972,8.5947,6.1908,6.9385,17456.03599473,124399.006229860732
1656374400,2022-06-28 00:00:00,UNI3S/USDT,6.4098,8.1269,5.8583,7.8973,9439.68583422,64903.840737488973
1656288000,2022-06-27 00:00:00,UNI3S/USDT,5.6625,6.6604,4.7001,6.4806,13296.29323625,77094.397185642976
1656201600,2022-06-26 00:00:00,UNI3S/USDT,5.5875,6,4.3056,5.6099,11260.34556197,58274.122257542795
1656115200,2022-06-25 00:00:00,UNI3S/USDT,6.1005,6.8268,5.165,5.5497,11214.99451408,68545.862251425276
1656028800,2022-06-24 00:00:00,UNI3S/USDT,5.619,6.4408,5.0909,6.1052,11624.7560639,68688.154873273235
1655942400,2022-06-23 00:00:00,UNI3S/USDT,8.8269,9.0309,5.4614,5.6274,32494.72327277,221829.499903020249
1655856000,2022-06-22 00:00:00,UNI3S/USDT,10.3583,11.9383,6.683,8.9684,27934.70016429,245361.799734034835
1655769600,2022-06-21 00:00:00,UNI3S/USDT,16.83,17.5822,8.0252,10.4015,8605.20106882,91027.963287105267
1655683200,2022-06-20 00:00:00,UNI3S/USDT,17.887,20.6704,15.4112,16.9707,4010.14430879,71952.886917919327
1655596800,2022-06-19 00:00:00,UNI3S/USDT,31.6602,35.1502,17.0588,18.5541,2180.13129862,51194.824338532835
1655510400,2022-06-18 00:00:00,UNI3S/USDT,26.4375,37.8091,23.5331,31.2455,2668.40054258,82323.119997005415
1655424000,2022-06-17 00:00:00,UNI3S/USDT,29.2622,29.6883,24.8694,26.299,1564.75478521,42041.763211039043
1655337600,2022-06-16 00:00:00,UNI3S/USDT,20.915,30.8951,20.1193,29.4196,4775.88389547,123332.623055216202
1655251200,2022-06-15 00:00:00,UNI3S/USDT,35.0066,46.7272,20.1819,20.9674,4782.6117573,151577.27595841613
1655164800,2022-06-14 00:00:00,UNI3S/USDT,43.4117,55.2629,32.9741,32.9741,1667.98825257,70788.866305332242
1655078400,2022-06-13 00:00:00,UNI3S/USDT,35.5494,49.5031,33.6438,42.8845,2244.74881567,95518.230242964939
1654992000,2022-06-12 00:00:00,UNI3S/USDT,28.803,35.5849,27.0332,35.5849,1346.60530706,41300.947347414024
1654905600,2022-06-11 00:00:00,UNI3S/USDT,22.8531,29.7624,20.7103,28.7019,2290.89407118,58226.514103333738
1654819200,2022-06-10 00:00:00,UNI3S/USDT,18.7456,23.2529,18.3618,22.9732,1081.46287327,22624.297118185138
1654732800,2022-06-09 00:00:00,UNI3S/USDT,20.2522,20.7096,16.8981,18.5283,718.32564745,13371.504471230988
1654646400,2022-06-08 00:00:00,UNI3S/USDT,18.6449,20.671,17.6708,20.0063,886.21054081,17192.907404974583
1654560000,2022-06-07 00:00:00,UNI3S/USDT,17.1998,21.3394,16.7668,18.6603,3050.47531974,59172.161123547189
1654473600,2022-06-06 00:00:00,UNI3S/USDT,20.1116,20.1116,16.5155,17.0942,1336.08352668,24041.067182143003
1654387200,2022-06-05 00:00:00,UNI3S/USDT,19.9896,22.3964,18.9739,20.4347,1588.42935124,32884.510919249213
1654300800,2022-06-04 00:00:00,UNI3S/USDT,20.539,22.1762,19.7153,20.1731,2412.84302004,50081.172766958091
1654214400,2022-06-03 00:00:00,UNI3S/USDT,18.4094,21.7436,17.8394,20.7673,1465.97901846,30083.734913196169
1654128000,2022-06-02 00:00:00,UNI3S/USDT,20.0301,21.248,17.8631,18.1834,2761.46996073,53248.968390497207
1654041600,2022-06-01 00:00:00,UNI3S/USDT,15.2361,20.3335,14.641,19.7034,3034.09760847,52261.161771343543
1653955200,2022-05-31 00:00:00,UNI3S/USDT,15.8513,16.8036,14.068,15.6363,4263.48260533,66172.238533461628
1653868800,2022-05-30 00:00:00,UNI3S/USDT,27.9263,28.4308,15.6376,15.9448,5662.44793818,113511.133800596784
1653782400,2022-05-29 00:00:00,UNI3S/USDT,27.1998,30.4665,26.4924,27.7826,2214.70838177,63744.478193516317
1653696000,2022-05-28 00:00:00,UNI3S/USDT,32.7469,35.6888,26.5504,27.2,2512.27556606,75680.527224550938
1653609600,2022-05-27 00:00:00,UNI3S/USDT,28.8992,35.4941,27.2607,34.3354,3443.62447284,108117.081621942717
1653523200,2022-05-26 00:00:00,UNI3S/USDT,21.4607,31.0257,19.8478,29.2596,4047.29689985,107324.336807778905
1653436800,2022-05-25 00:00:00,UNI3S/USDT,21.7793,24.3153,19.5956,21.558,3200.82070461,70769.540804021631
1653350400,2022-05-24 00:00:00,UNI3S/USDT,21.3321,25.3109,19.3443,21.7361,5291.78912035,115778.082370018361
1653264000,2022-05-23 00:00:00,UNI3S/USDT,23.4024,24.6691,17.1342,21.4123,5400.41546334,109459.013779564323
1653177600,2022-05-22 00:00:00,UNI3S/USDT,27.3297,28.7788,22.4998,23.135,2236.95455215,57711.155960954498
1653091200,2022-05-21 00:00:00,UNI3S/USDT,29.7182,31.4122,24.9938,27.0111,2293.76714614,63974.18300171394
1653004800,2022-05-20 00:00:00,UNI3S/USDT,28.1395,32.1429,22.638,29.6062,3879.43398733,104645.895674288916
1652918400,2022-05-19 00:00:00,UNI3S/USDT,34.4035,37.6782,27.4314,27.9029,2483.60807265,81190.200495987396
1652832000,2022-05-18 00:00:00,UNI3S/USDT,25.4115,35.0139,24.9557,34.8266,1282.44203301,39485.121886103884
1652745600,2022-05-17 00:00:00,UNI3S/USDT,34.6057,34.6057,25.4987,26.1109,1644.13280016,49709.304643462858
1652659200,2022-05-16 00:00:00,UNI3S/USDT,29.0207,36.7792,28.878,35.0759,650.27253542,22206.175298606175
1652572800,2022-05-15 00:00:00,UNI3S/USDT,33.5208,37.2067,28.0348,28.1768,663.6743123,22007.696322611259
1652486400,2022-05-14 00:00:00,UNI3S/USDT,34.7931,43.3588,30.2785,33.6049,12920.38988687,471921.392567684815
1652400000,2022-05-13 00:00:00,UNI3S/USDT,54.5592,56.0728,29.4448,34.2264,3769.38203965,143018.236555168022
1652313600,2022-05-12 00:00:00,UNI3S/USDT,48.6824,79.039,40.177,54.42,29867.92402409,1780608.962959224734
1652227200,2022-05-11 00:00:00,UNI3S/USDT,30.4175,51.355,28.1294,48.6337,35405.09344565,1397248.946483390942
1652140800,2022-05-10 00:00:00,UNI3S/USDT,31.2999,34.5329,21.6957,30.3169,17796.64154043,497857.218264730419
1652054400,2022-05-09 00:00:00,UNI3S/USDT,21.0517,31.2999,20.2066,31.1351,26154.00046325,667346.428856184961
1651968000,2022-05-08 00:00:00,UNI3S/USDT,20.2895,23.1976,19.3313,21.0517,11072.72934928,233752.355683605626
1651881600,2022-05-07 00:00:00,UNI3S/USDT,17.8215,21.8658,17.3989,20.5026,6286.7192203,119809.264605901074
1651795200,2022-05-06 00:00:00,UNI3S/USDT,19.9102,23.6692,17.0147,17.746,5519.11438445,108043.996626666549
1651708800,2022-05-05 00:00:00,UNI3S/USDT,16.3581,22.1173,15.3099,20.0026,12848.14975002,243572.24265712397
1651622400,2022-05-04 00:00:00,UNI3S/USDT,29.4672,29.8064,16.1482,16.3819,12674.18156979,263798.258568186925
1651536000,2022-05-03 00:00:00,UNI3S/USDT,28.45,31.2906,26.2027,29.4866,3503.22657669,101100.506812289162
1651449600,2022-05-02 00:00:00,UNI3S/USDT,26.6777,31.7401,25.8477,28.5904,5133.23132284,150836.971386210961
1651363200,2022-05-01 00:00:00,UNI3S/USDT,31.3913,33.7458,25.0958,26.5817,5043.70496721,150722.441479740478
1651276800,2022-04-30 00:00:00,UNI3S/USDT,22.9053,32,21.6106,31.2921,4274.39711739,107769.267676865037
1651190400,2022-04-29 00:00:00,UNI3S/USDT,19.0012,23.7945,18.6841,22.9803,4167.61011943,87960.298427965111
1651104000,2022-04-28 00:00:00,UNI3S/USDT,18.7938,20.055,17.9309,19.1011,2832.08173163,54190.994455004587
1651017600,2022-04-27 00:00:00,UNI3S/USDT,20.2885,20.4535,17.3456,18.6824,2207.65744563,41316.473011455274
1650931200,2022-04-26 00:00:00,UNI3S/USDT,16.2651,20.8184,15.8693,20.5108,7977.24191508,142300.234558248961
1650844800,2022-04-25 00:00:00,UNI3S/USDT,16.3941,19.4579,16.1175,16.1175,5475.19849865,96920.056232659773
1650758400,2022-04-24 00:00:00,UNI3S/USDT,15.3831,16.5359,14.2371,16.3855,5034.71828379,78452.721964830291
1650672000,2022-04-23 00:00:00,UNI3S/USDT,15.5243,15.732,13.799,15.4354,6014.54795422,88273.816014389102
1650585600,2022-04-22 00:00:00,UNI3S/USDT,15.7356,16.2969,14.2437,15.4474,8842.4244827,134633.728334426445
1650499200,2022-04-21 00:00:00,UNI3S/USDT,13.5925,16.7017,11.9118,15.7347,5319.32117815,76283.252246717424
1650412800,2022-04-20 00:00:00,UNI3S/USDT,12.8031,14.448,12.1631,13.6653,2184.86672753,29023.289303264136
1650326400,2022-04-19 00:00:00,UNI3S/USDT,13.2392,14.1483,12.4049,12.6535,3213.40494488,42687.427576556261
1650240000,2022-04-18 00:00:00,UNI3S/USDT,14.1312,15.8365,13.2894,13.3727,7278.61406057,105035.608898335761
1650153600,2022-04-17 00:00:00,UNI3S/USDT,12.3573,14.3275,12.3222,14.1182,3310.54656365,43097.343953939418
1650067200,2022-04-16 00:00:00,UNI3S/USDT,12.1172,13.1099,11.9262,12.5256,2062.78123303,25704.999582666165
1649980800,2022-04-15 00:00:00,UNI3S/USDT,13.2383,13.3969,11.3165,12.1885,4366.35601381,54782.07449352728
1649894400,2022-04-14 00:00:00,UNI3S/USDT,12.6291,13.8828,12.2625,13.2967,5098.41566208,65902.771755297113
1649808000,2022-04-13 00:00:00,UNI3S/USDT,14.2668,14.4052,12.2747,12.4794,8544.44385439,111398.69058797102
1649721600,2022-04-12 00:00:00,UNI3S/USDT,15.882,16.2068,13.2894,14.0481,5607.01195209,82192.950330580063
1649635200,2022-04-11 00:00:00,UNI3S/USDT,12.6556,16.1876,12.6028,16.1465,8663.15711299,127099.592907877882
1649548800,2022-04-10 00:00:00,UNI3S/USDT,12.0226,12.8029,11.1008,12.6161,3223.58269956,38735.105570659096
1649462400,2022-04-09 00:00:00,UNI3S/USDT,13.3397,13.3971,11.8579,11.9579,5083.29939555,64298.44141846911
1649376000,2022-04-08 00:00:00,UNI3S/USDT,11.2564,13.845,10.9555,13.3831,7036.16505024,87178.089672639261
1649289600,2022-04-07 00:00:00,UNI3S/USDT,13.1419,13.5396,10.8343,11.1983,7612.69634759,92685.695151306641
1649203200,2022-04-06 00:00:00,UNI3S/USDT,10.0039,13.2689,9.9139,12.9998,12373.79157139,142959.385982017845
1649116800,2022-04-05 00:00:00,UNI3S/USDT,8.8723,10.0777,8.1211,9.9333,7402.31238579,67535.902448103112
1649030400,2022-04-04 00:00:00,UNI3S/USDT,8.32,10.0523,7.65,8.8937,6873.03340681,61416.830689977385
1648944000,2022-04-03 00:00:00,UNI3S/USDT,8.7061,9.0692,7.8281,8.2057,3962.11377916,33520.16225402337
1648857600,2022-04-02 00:00:00,UNI3S/USDT,8.9106,9.1232,7.8093,8.7608,7505.91603763,64422.34103624783
1648771200,2022-04-01 00:00:00,UNI3S/USDT,9.5984,10.6661,7.5421,8.8832,8496.07963836,80911.358759640157
1648684800,2022-03-31 00:00:00,UNI3S/USDT,8.6706,10.1391,7.0001,9.6355,16413.63588506,135553.633978868965
1648598400,2022-03-30 00:00:00,UNI3S/USDT,10.0922,11.0226,8.331,8.7157,10275.36238419,94972.495914639594
1648512000,2022-03-29 00:00:00,UNI3S/USDT,10.7808,10.8127,8.6052,9.9297,9421.45076606,94056.680299469985
1648425600,2022-03-28 00:00:00,UNI3S/USDT,9.5897,11.3177,9.1547,10.8257,8802.19394744,86819.137269932282
1648339200,2022-03-27 00:00:00,UNI3S/USDT,12.2771,12.7548,9.52,9.5714,8723.91012293,97684.609497566738
1648252800,2022-03-26 00:00:00,UNI3S/USDT,12.4135,13.0956,11.8027,12.2238,9223.12643453,114525.871408194025
1648166400,2022-03-25 00:00:00,UNI3S/USDT,11.8184,12.8735,10.5819,12.3515,14774.39735598,173803.276182567091
1648080000,2022-03-24 00:00:00,UNI3S/USDT,15.3314,15.4365,11.6534,11.6845,9411.31770964,130737.494837995954
1647993600,2022-03-23 00:00:00,UNI3S/USDT,16.6329,17.1241,14.0132,15.2827,14466.79227072,229657.456137622766
1647907200,2022-03-22 00:00:00,UNI3S/USDT,19.0332,19.5579,13.92,16.5841,15091.32191775,238002.863963549869
1647820800,2022-03-21 00:00:00,UNI3S/USDT,19.1637,20.0508,17.4953,19.0036,8419.03703885,158548.604922348465
1647734400,2022-03-20 00:00:00,UNI3S/USDT,17.0338,20.1353,16.7524,19.1379,9921.03036838,183573.326018163354
1647648000,2022-03-19 00:00:00,UNI3S/USDT,17.2212,17.9335,15.8,17.152,11214.26368058,190470.873125510666
1647561600,2022-03-18 00:00:00,UNI3S/USDT,20.3054,21.7744,16.6756,17.4934,8328.64825206,160181.681225224496
1647475200,2022-03-17 00:00:00,UNI3S/USDT,21.0344,21.4471,18.9884,20.2972,5567.84649716,113934.53457685589
1647388800,2022-03-16 00:00:00,UNI3S/USDT,24.2941,25.4549,20.1438,20.923,9535.67011949,218145.779845482203
1647302400,2022-03-15 00:00:00,UNI3S/USDT,26.4032,29.5596,23.5506,24.361,6664.97630313,175183.585715756365
1647216000,2022-03-14 00:00:00,UNI3S/USDT,29.6406,30.5,25.4304,26.2866,5439.18955061,149179.595240593656
1647129600,2022-03-13 00:00:00,UNI3S/USDT,27.1968,30.2699,24.4084,29.4838,5004.30996754,132782.669460576377
1647043200,2022-03-12 00:00:00,UNI3S/USDT,26.6093,27.1058,23.3368,26.973,5497.79231983,138323.359337131398
1646956800,2022-03-11 00:00:00,UNI3S/USDT,25.0406,27.9192,21.9419,26.3537,11796.19999723,299166.057689100094
1646870400,2022-03-10 00:00:00,UNI3S/USDT,21.4072,26.2665,20.7848,24.9792,17424.74232056,427826.168730574197
1646784000,2022-03-09 00:00:00,UNI3S/USDT,24.6521,25.0624,19.4426,21.3453,8564.54321429,181268.590544116669
1646697600,2022-03-08 00:00:00,UNI3S/USDT,29.9118,30.3884,24.164,24.4682,8496.51094942,226335.291775501831
1646611200,2022-03-07 00:00:00,UNI3S/USDT,28.2555,31.8217,25.1019,29.8685,10849.26265009,314055.823095803831
1646524800,2022-03-06 00:00:00,UNI3S/USDT,23.9279,28.4701,23.3123,28.1497,11083.70845701,292607.560186817538
1646438400,2022-03-05 00:00:00,UNI3S/USDT,25.9312,26.6802,22.8,23.6998,8257.97810429,203290.567334961793
1646352000,2022-03-04 00:00:00,UNI3S/USDT,20.7915,26.4452,20.7234,25.5114,15196.12129742,355732.966607942399
1646265600,2022-03-03 00:00:00,UNI3S/USDT,18.106,21.3409,17.6004,20.8963,9739.23177678,189915.539230516783
1646179200,2022-03-02 00:00:00,UNI3S/USDT,16.5891,18.4312,15.4889,17.9983,15321.75617235,263043.525584534783
1646092800,2022-03-01 00:00:00,UNI3S/USDT,15.7864,18.0193,14.4653,16.5508,18751.96665085,307392.362621128991
1646006400,2022-02-28 00:00:00,UNI3S/USDT,20.5254,22.9115,15.7073,15.7466,40191.69113779,797606.415377409217
1645920000,2022-02-27 00:00:00,UNI3S/USDT,27.218,30.9418,17.0966,20.4527,58313.49833978,1229118.969490248604
1645833600,2022-02-26 00:00:00,UNI3S/USDT,25.6356,28.0333,23.1989,27.1449,14895.22884704,390235.61266140172
1645747200,2022-02-25 00:00:00,UNI3S/USDT,30.1521,34.1723,23.9333,25.6979,8273.10272458,240947.382350451931
1645660800,2022-02-24 00:00:00,UNI3S/USDT,31.1949,43.5666,28.1111,30.2151,16803.05687815,605389.371287982434
1645574400,2022-02-23 00:00:00,UNI3S/USDT,29.8459,31.2255,23.8735,30.9016,5384.8922614,151787.785759780839
1645488000,2022-02-22 00:00:00,UNI3S/USDT,33.6991,37.9505,28.6224,29.6806,10567.32860686,342635.13195729096
1645401600,2022-02-21 00:00:00,UNI3S/USDT,26.527,33.6991,23.4727,33.6345,12320.15465156,336977.06066896506
1645315200,2022-02-20 00:00:00,UNI3S/USDT,22.0347,27.5,21.9816,26.6452,15668.17406572,405186.287126085054
1645228800,2022-02-19 00:00:00,UNI3S/USDT,21.1949,23.6259,19.5588,22.1463,7630.24437242,165702.433923603695
1645142400,2022-02-18 00:00:00,UNI3S/USDT,19.9249,21.8977,18.2004,21.1918,11500.76013137,231624.391972929804
1645056000,2022-02-17 00:00:00,UNI3S/USDT,16.292,20.5584,15.76,19.8018,9928.71683318,185705.871810708989
1644969600,2022-02-16 00:00:00,UNI3S/USDT,15.3674,18.0989,15.1618,16.3892,7872.47578568,131050.038997666253
1644883200,2022-02-15 00:00:00,UNI3S/USDT,20.1217,20.1958,15.305,15.4595,5725.52129772,101928.362359114967
1644796800,2022-02-14 00:00:00,UNI3S/USDT,21.8739,23.3445,19.6405,20.2017,6094.54908965,132412.037012647399
1644710400,2022-02-13 00:00:00,UNI3S/USDT,20.1979,22.3708,19.0331,21.8991,5033.12749448,103462.908842404781
1644624000,2022-02-12 00:00:00,UNI3S/USDT,20.0643,21.394,18.3002,20.1492,10526.32695668,209255.009522594802
1644537600,2022-02-11 00:00:00,UNI3S/USDT,17.0025,21.2127,15.7944,20.0476,7234.73444936,130376.983244426478
1644451200,2022-02-10 00:00:00,UNI3S/USDT,13.7854,17.0458,13.7285,16.8635,13707.48213375,215158.917922403065
1644364800,2022-02-09 00:00:00,UNI3S/USDT,15.1671,16.4321,12.5637,13.8139,8383.86013073,119267.516434351553
