https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume CCD
1663178400000,2022-09-14 18:00:00,CCD/BTC,6.4e-07,6.5e-07,6.4e-07,6.5e-07,0.23555137794474001,362386.7352996
1663171200000,2022-09-14 16:00:00,CCD/BTC,6.3e-07,6.3e-07,6.3e-07,6.3e-07,0.0046574908767072,7392.84266144
1663167600000,2022-09-14 15:00:00,CCD/BTC,6.3e-07,6.3e-07,6.3e-07,6.3e-07,0.0022299290644301997,3539.5699435399997
1663164000000,2022-09-14 14:00:00,CCD/BTC,6.3e-07,6.3e-07,6.3e-07,6.3e-07,0.007025871947219999,11152.177693999998
1663156800000,2022-09-14 12:00:00,CCD/BTC,6.3e-07,6.3e-07,6.3e-07,6.3e-07,0.023947644090358797,38012.13347676
1663149600000,2022-09-14 10:00:00,CCD/BTC,6.3e-07,6.3e-07,6.3e-07,6.3e-07,6.60441495294e-05,104.83198338
1663131600000,2022-09-14 05:00:00,CCD/BTC,6.3e-07,6.3e-07,6.3e-07,6.3e-07,0.0009195788133,1459.6489100000001
1663120800000,2022-09-14 02:00:00,CCD/BTC,6.2e-07,6.2e-07,6.2e-07,6.2e-07,0.02388259313062,38520.311501000004
1663113600000,2022-09-14 00:00:00,CCD/BTC,6.3e-07,6.3e-07,6.3e-07,6.3e-07,0.01449,23000.0
1663110000000,2022-09-13 23:00:00,CCD/BTC,6.3e-07,6.3e-07,6.3e-07,6.3e-07,0.012033,19100.0
1663106400000,2022-09-13 22:00:00,CCD/BTC,6.3e-07,6.3e-07,6.3e-07,6.3e-07,0.01309396536,20784.072
1663102800000,2022-09-13 21:00:00,CCD/BTC,6.4e-07,6.5e-07,6.4e-07,6.5e-07,0.0698796314690565,107507.12533701
1663099200000,2022-09-13 20:00:00,CCD/BTC,6.3e-07,6.3e-07,6.3e-07,6.3e-07,0.0856184290506909,135902.26833443
1663095600000,2022-09-13 19:00:00,CCD/BTC,6.3e-07,6.3e-07,6.3e-07,6.3e-07,0.0731984414465052,116188.00229604
1663092000000,2022-09-13 18:00:00,CCD/BTC,6.2e-07,6.2e-07,6.2e-07,6.2e-07,0.045566689695851204,73494.66079976001
1663088400000,2022-09-13 17:00:00,CCD/BTC,6.2e-07,6.3e-07,6.2e-07,6.2e-07,0.0440263635087126,71010.26372373
1663084800000,2022-09-13 16:00:00,CCD/BTC,6.3e-07,6.3e-07,6.3e-07,6.3e-07,0.0420471140379192,66741.45085384
1663081200000,2022-09-13 15:00:00,CCD/BTC,6.3e-07,6.3e-07,6.3e-07,6.3e-07,0.022337182279566,35455.8448882
1663077600000,2022-09-13 14:00:00,CCD/BTC,6.2e-07,6.3e-07,6.2e-07,6.3e-07,0.0629579984329359,99933.33084593
1663074000000,2022-09-13 13:00:00,CCD/BTC,6.2e-07,6.2e-07,6.2e-07,6.2e-07,0.054680694716301194,88194.66889726
1663070400000,2022-09-13 12:00:00,CCD/BTC,6.1e-07,6.2e-07,5.9e-07,6.2e-07,0.43226847771125043,697207.22211492
1663063200000,2022-09-13 10:00:00,CCD/BTC,6.2e-07,6.2e-07,6.1e-07,6.1e-07,0.1787999681918241,293114.70195381
1663056000000,2022-09-13 08:00:00,CCD/BTC,6.2e-07,6.2e-07,6.2e-07,6.2e-07,0.0024699972982868,3983.86661014
1663052400000,2022-09-13 07:00:00,CCD/BTC,6.1e-07,6.1e-07,6.1e-07,6.1e-07,0.12206604292790729,200108.26709493
1663048800000,2022-09-13 06:00:00,CCD/BTC,6e-07,6.1e-07,5.9e-07,6.1e-07,0.18056460707807612,296007.55258701
1663045200000,2022-09-13 05:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,0.0035248427448720003,5874.737908120001
1663034400000,2022-09-13 02:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,0.014067,23445.0
1663027200000,2022-09-13 00:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,0.12991509995338799,216525.16658898
1663023600000,2022-09-12 23:00:00,CCD/BTC,6e-07,6.1e-07,6e-07,6e-07,0.036477159941339994,60795.2665689
1663016400000,2022-09-12 21:00:00,CCD/BTC,6.1e-07,6.2e-07,6e-07,6.1e-07,0.3790697203424642,621425.77105322
1663012800000,2022-09-12 20:00:00,CCD/BTC,6.1e-07,6.1e-07,6.1e-07,6.1e-07,0.1077958369147306,176714.48674546002
1663009200000,2022-09-12 19:00:00,CCD/BTC,5.9e-07,6.1e-07,5.9e-07,6.1e-07,0.49468865982150634,810965.01610083
1663005600000,2022-09-12 18:00:00,CCD/BTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.031373842931946,53176.004969400004
1663002000000,2022-09-12 17:00:00,CCD/BTC,5.9e-07,6e-07,5.9e-07,5.9e-07,0.21989003839996868,372694.98033893
1662998400000,2022-09-12 16:00:00,CCD/BTC,5.8e-07,5.8e-07,5.8e-07,5.8e-07,0.348,600000.0
1662994800000,2022-09-12 15:00:00,CCD/BTC,5.8e-07,5.9e-07,5.8e-07,5.9e-07,0.1040419064511423,176342.21432397
1662991200000,2022-09-12 14:00:00,CCD/BTC,5.8e-07,5.8e-07,5.8e-07,5.8e-07,0.2123592273676318,366136.59890971
1662987600000,2022-09-12 13:00:00,CCD/BTC,5.8e-07,5.8e-07,5.8e-07,5.8e-07,0.09327885326137139,160825.60907133
1662984000000,2022-09-12 12:00:00,CCD/BTC,5.8e-07,5.8e-07,5.8e-07,5.8e-07,0.1758909137326466,303260.19609077
1662980400000,2022-09-12 11:00:00,CCD/BTC,5.7e-07,5.9e-07,5.7e-07,5.8e-07,0.9730096254684382,1677602.80253179
1662969600000,2022-09-12 08:00:00,CCD/BTC,5.7e-07,5.7e-07,5.7e-07,5.7e-07,0.06005682589176331,105362.85244169
1662966000000,2022-09-12 07:00:00,CCD/BTC,5.7e-07,5.7e-07,5.7e-07,5.7e-07,0.0368150704437375,64587.84288375
1662958800000,2022-09-12 05:00:00,CCD/BTC,5.8e-07,5.8e-07,5.8e-07,5.8e-07,0.06248684855016119,107735.94577614
1662955200000,2022-09-12 04:00:00,CCD/BTC,5.8e-07,5.8e-07,5.8e-07,5.8e-07,0.012122192734823598,20900.33230142
1662948000000,2022-09-12 02:00:00,CCD/BTC,5.8e-07,5.8e-07,5.8e-07,5.8e-07,0.09745346350114,168023.212933
1662944400000,2022-09-12 01:00:00,CCD/BTC,5.8e-07,5.8e-07,5.7e-07,5.7e-07,0.16849941118509842,295613.00207912
1662937200000,2022-09-11 23:00:00,CCD/BTC,5.8e-07,5.8e-07,5.8e-07,5.8e-07,0.0248070529500198,42770.78094831
1662933600000,2022-09-11 22:00:00,CCD/BTC,5.8e-07,5.8e-07,5.8e-07,5.8e-07,0.0336123888927892,57952.39464274
1662930000000,2022-09-11 21:00:00,CCD/BTC,5.8e-07,5.8e-07,5.8e-07,5.8e-07,0.045098047550051194,77755.25439664
1662919200000,2022-09-11 18:00:00,CCD/BTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.00023087000000249997,391.30508475
1662915600000,2022-09-11 17:00:00,CCD/BTC,5.8e-07,5.8e-07,5.8e-07,5.8e-07,0.018051004672652,31122.4218494
1662912000000,2022-09-11 16:00:00,CCD/BTC,5.8e-07,5.8e-07,5.8e-07,5.8e-07,0.00011134497161999999,191.974089
1662908400000,2022-09-11 15:00:00,CCD/BTC,5.8e-07,5.8e-07,5.8e-07,5.8e-07,0.1048585440288444,180790.59315318
1662904800000,2022-09-11 14:00:00,CCD/BTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0006028799999973,1021.83050847
1662897600000,2022-09-11 12:00:00,CCD/BTC,5.8e-07,5.8e-07,5.8e-07,5.8e-07,0.016074575363231598,27714.78510902
1662890400000,2022-09-11 10:00:00,CCD/BTC,5.9e-07,5.9e-07,5.8e-07,5.8e-07,0.0339551373938244,58543.34033418
1662883200000,2022-09-11 08:00:00,CCD/BTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.0898720974682929,152325.58892931
1662879600000,2022-09-11 07:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,9.188952368399999e-05,153.14920614
1662865200000,2022-09-11 03:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,0.001299550000002,2165.91666667
1662861600000,2022-09-11 02:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,0.0009252400000019999,1542.06666667
1662858000000,2022-09-11 01:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,0.001852609999998,3087.68333333
1662854400000,2022-09-11 00:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,0.00624456,10407.6
1662847200000,2022-09-10 22:00:00,CCD/BTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.059,100000.0
1662843600000,2022-09-10 21:00:00,CCD/BTC,6.1e-07,6.1e-07,6e-07,6e-07,0.033395429933112,55659.04988852
1662840000000,2022-09-10 20:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,0.011209290796841999,18682.15132807
1662836400000,2022-09-10 19:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,0.013507456165188,22512.42694198
1662832800000,2022-09-10 18:00:00,CCD/BTC,6.1e-07,6.1e-07,6.1e-07,6.1e-07,0.0015269899001174,2503.26213134
1662825600000,2022-09-10 16:00:00,CCD/BTC,6.1e-07,6.1e-07,6.1e-07,6.1e-07,0.0007531599999999,1234.68852459
1662804000000,2022-09-10 10:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,0.007608729838782,12681.216397970002
1662800400000,2022-09-10 09:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,0.002159403612354,3599.00602059
1662782400000,2022-09-10 04:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,8.0377113948e-05,133.96185658
1662775200000,2022-09-10 02:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,0.0011073136776,1845.522796
1662768000000,2022-09-10 00:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,0.047414613010578,79024.35501763
1662764400000,2022-09-09 23:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,0.069176910103848,115294.85017307999
1662760800000,2022-09-09 22:00:00,CCD/BTC,6e-07,6e-07,6e-07,6e-07,0.302788606320444,504647.67720074
1662757200000,2022-09-09 21:00:00,CCD/BTC,6.1e-07,6.1e-07,6e-07,6e-07,0.121412898901548,202354.83150258
1662753600000,2022-09-09 20:00:00,CCD/BTC,6.1e-07,6.1e-07,6.1e-07,6.1e-07,0.2600771201224212,426355.93462692
1662750000000,2022-09-09 19:00:00,CCD/BTC,6.1e-07,6.1e-07,6.1e-07,6.1e-07,0.142016311606545,232813.6255845
1662746400000,2022-09-09 18:00:00,CCD/BTC,6.2e-07,6.2e-07,6.2e-07,6.2e-07,0.0080433087647608,12973.07865284
1662742800000,2022-09-09 17:00:00,CCD/BTC,6.2e-07,6.2e-07,6.2e-07,6.2e-07,0.26672075316075,430194.7631625
1662739200000,2022-09-09 16:00:00,CCD/BTC,6.2e-07,6.2e-07,6.2e-07,6.2e-07,0.1203039105804508,194038.56545234
1662735600000,2022-09-09 15:00:00,CCD/BTC,6.2e-07,6.3e-07,6.2e-07,6.2e-07,0.715991340614058,1154824.7429259
1662732000000,2022-09-09 14:00:00,CCD/BTC,6.2e-07,6.2e-07,6.2e-07,6.2e-07,0.0533593998278714,86063.54810947
1662728400000,2022-09-09 13:00:00,CCD/BTC,6.1e-07,6.2e-07,6.1e-07,6.2e-07,0.1783346001721286,287636.45189053
1662724800000,2022-09-09 12:00:00,CCD/BTC,6.2e-07,6.2e-07,6.1e-07,6.2e-07,0.0628275569782388,101334.76931974001
1662721200000,2022-09-09 11:00:00,CCD/BTC,6.2e-07,6.2e-07,6.2e-07,6.2e-07,0.0007607499999986,1227.01612903
1662717600000,2022-09-09 10:00:00,CCD/BTC,6.1e-07,6.1e-07,6.1e-07,6.1e-07,0.1350206282449097,221345.29220477
1662714000000,2022-09-09 09:00:00,CCD/BTC,6.2e-07,6.2e-07,6.2e-07,6.2e-07,0.5944808546486847,958840.08814304
1662710400000,2022-09-09 08:00:00,CCD/BTC,6.3e-07,6.3e-07,6.2e-07,6.2e-07,0.5863820782616213,945777.54558326
1662703200000,2022-09-09 06:00:00,CCD/BTC,6.3e-07,6.3e-07,6.3e-07,6.3e-07,0.0306709263256851,48684.01004077
1662699600000,2022-09-09 05:00:00,CCD/BTC,6.4e-07,6.4e-07,6.3e-07,6.3e-07,0.35112376115650257,557339.3034230199
1662696000000,2022-09-09 04:00:00,CCD/BTC,6.4e-07,6.4e-07,6.4e-07,6.4e-07,0.4518680124744448,706043.76949132
1662692400000,2022-09-09 03:00:00,CCD/BTC,6.5e-07,6.5e-07,6.5e-07,6.5e-07,1.9917337868338496,3064205.82589823
1662688800000,2022-09-09 02:00:00,CCD/BTC,6.5e-07,6.5e-07,6.5e-07,6.5e-07,0.2264105284893595,348323.88998363
1662685200000,2022-09-09 01:00:00,CCD/BTC,6.5e-07,6.5e-07,6.5e-07,6.5e-07,0.010170630058907499,15647.123167549998
1662681600000,2022-09-09 00:00:00,CCD/BTC,6.5e-07,6.5e-07,6.5e-07,6.5e-07,0.008911197057178,13709.53393412
1662667200000,2022-09-08 20:00:00,CCD/BTC,6.5e-07,6.6e-07,6.5e-07,6.6e-07,0.20354166664235582,308396.46460963
1662663600000,2022-09-08 19:00:00,CCD/BTC,6.5e-07,6.5e-07,6.5e-07,6.5e-07,0.0032100865562675,4938.59470195
1662656400000,2022-09-08 17:00:00,CCD/BTC,6.6e-07,6.6e-07,6.6e-07,6.6e-07,0.0773135515368612,117141.74475282
1662652800000,2022-09-08 16:00:00,CCD/BTC,6.6e-07,6.6e-07,6.6e-07,6.6e-07,1.3056047470001977,1978189.01060636
1662649200000,2022-09-08 15:00:00,CCD/BTC,6.5e-07,6.5e-07,6.5e-07,6.5e-07,0.004499829305452,6922.81431608
1662642000000,2022-09-08 13:00:00,CCD/BTC,6.5e-07,6.6e-07,6.5e-07,6.6e-07,0.0276747200722278,41931.39404883
1662638400000,2022-09-08 12:00:00,CCD/BTC,6.6e-07,6.6e-07,6.6e-07,6.6e-07,0.307973479948002,466626.4847697
1662634800000,2022-09-08 11:00:00,CCD/BTC,6.6e-07,6.6e-07,6.6e-07,6.6e-07,0.026593120488561002,40292.60680085
1662631200000,2022-09-08 10:00:00,CCD/BTC,6.6e-07,6.6e-07,6.6e-07,6.6e-07,0.0098446986,14916.21
1662624000000,2022-09-08 08:00:00,CCD/BTC,6.6e-07,6.7e-07,6.6e-07,6.7e-07,0.0985883887068741,147146.84881623
1662620400000,2022-09-08 07:00:00,CCD/BTC,6.6e-07,6.6e-07,6.6e-07,6.6e-07,0.626028834940212,948528.5377882
1662616800000,2022-09-08 06:00:00,CCD/BTC,6.5e-07,6.5e-07,6.5e-07,6.5e-07,7.280000000000001e-05,112.0
1662606000000,2022-09-08 03:00:00,CCD/BTC,6.6e-07,6.6e-07,6.6e-07,6.6e-07,0.0595153907703828,90174.83450058
1662602400000,2022-09-08 02:00:00,CCD/BTC,6.6e-07,6.7e-07,6.6e-07,6.6e-07,0.0231257552515572,35039.02310842
1662598800000,2022-09-08 01:00:00,CCD/BTC,6.6e-07,6.6e-07,6.6e-07,6.6e-07,0.17569833585683942,266209.59978309
1662595200000,2022-09-08 00:00:00,CCD/BTC,6.6e-07,6.6e-07,6.6e-07,6.6e-07,0.007768437614348401,11770.36002174
1662591600000,2022-09-07 23:00:00,CCD/BTC,6.6e-07,6.6e-07,6.6e-07,6.6e-07,0.016886092191097803,25584.98816833
1662588000000,2022-09-07 22:00:00,CCD/BTC,6.6e-07,6.6e-07,6.6e-07,6.6e-07,0.019796867964185397,29995.254491189997
1662584400000,2022-09-07 21:00:00,CCD/BTC,6.6e-07,6.6e-07,6.6e-07,6.6e-07,1.2151576265555628,1841147.91902358
1662580800000,2022-09-07 20:00:00,CCD/BTC,6.7e-07,6.7e-07,6.6e-07,6.6e-07,0.5258945241099396,796809.88501506
1662570000000,2022-09-07 17:00:00,CCD/BTC,6.7e-07,6.7e-07,6.7e-07,6.7e-07,0.1296010584711352,193434.41562856
1662566400000,2022-09-07 16:00:00,CCD/BTC,6.7e-07,6.7e-07,6.7e-07,6.7e-07,0.4355575399800106,650085.88056718
1662555600000,2022-09-07 13:00:00,CCD/BTC,6.8e-07,6.8e-07,6.8e-07,6.8e-07,0.036279260673079995,53351.853931
1662552000000,2022-09-07 12:00:00,CCD/BTC,6.8e-07,6.8e-07,6.8e-07,6.8e-07,0.013283799999999998,19535.0
1662548400000,2022-09-07 11:00:00,CCD/BTC,6.7e-07,6.7e-07,6.7e-07,6.7e-07,0.0032589520631900004,4864.107557
1662544800000,2022-09-07 10:00:00,CCD/BTC,6.7e-07,6.7e-07,6.7e-07,6.7e-07,0.1420340541632761,211991.12561683
1662537600000,2022-09-07 08:00:00,CCD/BTC,6.7e-07,6.7e-07,6.7e-07,6.7e-07,0.022961189619218305,34270.43226749
1662534000000,2022-09-07 07:00:00,CCD/BTC,6.7e-07,6.7e-07,6.7e-07,6.7e-07,0.09116556614863021,136068.00917706
1662530400000,2022-09-07 06:00:00,CCD/BTC,6.7e-07,6.7e-07,6.7e-07,6.7e-07,0.18714221924061084,279316.74513524
1662516000000,2022-09-07 02:00:00,CCD/BTC,6.8e-07,6.8e-07,6.8e-07,6.8e-07,8.10725432032e-05,119.22432824
1662512400000,2022-09-07 01:00:00,CCD/BTC,6.8e-07,6.8e-07,6.8e-07,6.8e-07,0.0013672901260887997,2010.7207736599998
1662508800000,2022-09-07 00:00:00,CCD/BTC,6.8e-07,6.9e-07,6.8e-07,6.8e-07,0.1093677171903276,160834.87822107002
1662505200000,2022-09-06 23:00:00,CCD/BTC,6.8e-07,6.8e-07,6.8e-07,6.8e-07,0.0668158140974032,98258.55014324
1662501600000,2022-09-06 22:00:00,CCD/BTC,6.8e-07,6.8e-07,6.8e-07,6.8e-07,0.1031903161402008,151750.46491206
1662498000000,2022-09-06 21:00:00,CCD/BTC,6.8e-07,6.9e-07,6.8e-07,6.8e-07,0.48014124526654595,706090.06656845
1662494400000,2022-09-06 20:00:00,CCD/BTC,6.9e-07,6.9e-07,6.8e-07,6.8e-07,0.3778995802882328,555734.67689446
1662490800000,2022-09-06 19:00:00,CCD/BTC,6.9e-07,6.9e-07,6.9e-07,6.9e-07,0.0886925649765039,128539.94924131
1662487200000,2022-09-06 18:00:00,CCD/BTC,6.9e-07,6.9e-07,6.9e-07,6.9e-07,0.0349616003016153,50668.98594437
1662483600000,2022-09-06 17:00:00,CCD/BTC,6.8e-07,6.9e-07,6.8e-07,6.9e-07,0.5515113128591471,799291.75776688
1662480000000,2022-09-06 16:00:00,CCD/BTC,6.8e-07,6.8e-07,6.8e-07,6.8e-07,8.248341816479999e-05,121.29914436
1662476400000,2022-09-06 15:00:00,CCD/BTC,6.9e-07,6.9e-07,6.8e-07,6.8e-07,0.25361029178576877,372956.31144966
1662469200000,2022-09-06 13:00:00,CCD/BTC,7e-07,7e-07,7e-07,7e-07,9.669390735199999e-05,138.13415336
1662465600000,2022-09-06 12:00:00,CCD/BTC,6.9e-07,6.9e-07,6.9e-07,6.9e-07,0.0001863,270.0
1662462000000,2022-09-06 11:00:00,CCD/BTC,7e-07,7e-07,7e-07,7e-07,1.901534201922138,2716477.43131734
1662458400000,2022-09-06 10:00:00,CCD/BTC,7e-07,7e-07,7e-07,7e-07,0.0020556143159509996,2936.59187993
1662454800000,2022-09-06 09:00:00,CCD/BTC,6.9e-07,6.9e-07,6.7e-07,6.9e-07,0.2602394358214827,377158.60263983
1662451200000,2022-09-06 08:00:00,CCD/BTC,7e-07,7e-07,7e-07,7e-07,0.139796574624756,199709.39232108
1662444000000,2022-09-06 06:00:00,CCD/BTC,7.1e-07,7.1e-07,7.1e-07,7.1e-07,0.009403808,13244.8
1662440400000,2022-09-06 05:00:00,CCD/BTC,7.2e-07,7.2e-07,7.2e-07,7.2e-07,7.73637202368e-05,107.44961144
