https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GBP,Volume EUR
1663480800,2022-09-18 06:00:00,GBP/EUR,1.14027,1.14027,1.14027,1.14027,0.00000,0.0
1663477200,2022-09-18 05:00:00,GBP/EUR,1.14027,1.14027,1.14027,1.14027,0.00000,0.0
1663473600,2022-09-18 04:00:00,GBP/EUR,1.14027,1.14027,1.14027,1.14027,0.00000,0.0
1663470000,2022-09-18 03:00:00,GBP/EUR,1.14027,1.14027,1.14027,1.14027,0.00000,0.0
1663466400,2022-09-18 02:00:00,GBP/EUR,1.14027,1.14027,1.14027,1.14027,0.00000,0.0
1663462800,2022-09-18 01:00:00,GBP/EUR,1.14027,1.14027,1.14027,1.14027,0.00000,0.0
1663459200,2022-09-18 00:00:00,GBP/EUR,1.14027,1.14027,1.14027,1.14027,0.00000,0.0
1663455600,2022-09-17 23:00:00,GBP/EUR,1.14027,1.14027,1.14027,1.14027,0.00000,0.0
1663452000,2022-09-17 22:00:00,GBP/EUR,1.14027,1.14027,1.14027,1.14027,0.00000,0.0
1663448400,2022-09-17 21:00:00,GBP/EUR,1.14027,1.14027,1.14027,1.14027,0.00000,0.0
1663444800,2022-09-17 20:00:00,GBP/EUR,1.14027,1.14027,1.14027,1.14027,0.00000,0.0
1663441200,2022-09-17 19:00:00,GBP/EUR,1.14027,1.14027,1.14027,1.14027,0.00000,0.0
1663437600,2022-09-17 18:00:00,GBP/EUR,1.14027,1.14027,1.14027,1.14027,0.00000,0.0
1663434000,2022-09-17 17:00:00,GBP/EUR,1.14181,1.14181,1.14026,1.14027,17896.80694,20407.192049473797
1663430400,2022-09-17 16:00:00,GBP/EUR,1.14017,1.14248,1.14017,1.14181,190091.97173,217048.91424103128
1663426800,2022-09-17 15:00:00,GBP/EUR,1.14007,1.14233,1.13991,1.14165,242683.22050,277059.298683825
1663423200,2022-09-17 14:00:00,GBP/EUR,1.14142,1.14142,1.14142,1.14142,0.00000,0.0
1663419600,2022-09-17 13:00:00,GBP/EUR,1.14144,1.14144,1.14138,1.14142,21715.62414,24786.6477058788
1663416000,2022-09-17 12:00:00,GBP/EUR,1.14153,1.14154,1.14146,1.14146,19411.69721,22157.675897326597
1663412400,2022-09-17 11:00:00,GBP/EUR,1.14149,1.14152,1.14031,1.14152,9796.60665,11183.022423108001
1663408800,2022-09-17 10:00:00,GBP/EUR,1.14133,1.14163,1.13991,1.14159,122732.94116,140110.69829884442
1663405200,2022-09-17 09:00:00,GBP/EUR,1.14129,1.14133,1.14129,1.14133,1531.07797,1747.4652195001
1663401600,2022-09-17 08:00:00,GBP/EUR,1.14154,1.14158,1.14151,1.14152,50028.63720,57108.689936544004
1663398000,2022-09-17 07:00:00,GBP/EUR,1.14159,1.14212,1.14159,1.14159,6944.73261,7928.037300249901
1663394400,2022-09-17 06:00:00,GBP/EUR,1.14030,1.14030,1.14030,1.14030,0.00000,0.0
1663390800,2022-09-17 05:00:00,GBP/EUR,1.14030,1.14030,1.14030,1.14030,0.00000,0.0
1663387200,2022-09-17 04:00:00,GBP/EUR,1.14029,1.14030,1.14029,1.14030,134.32995,153.176441985
1663383600,2022-09-17 03:00:00,GBP/EUR,1.14145,1.14145,1.14145,1.14145,0.00000,0.0
1663380000,2022-09-17 02:00:00,GBP/EUR,1.14145,1.14145,1.14145,1.14145,0.00000,0.0
1663376400,2022-09-17 01:00:00,GBP/EUR,1.14145,1.14145,1.14145,1.14145,0.00000,0.0
1663372800,2022-09-17 00:00:00,GBP/EUR,1.14145,1.14145,1.14145,1.14145,0.00000,0.0
1663369200,2022-09-16 23:00:00,GBP/EUR,1.14145,1.14145,1.14145,1.14145,0.00000,0.0
1663365600,2022-09-16 22:00:00,GBP/EUR,1.14145,1.14145,1.14145,1.14145,0.00000,0.0
1663362000,2022-09-16 21:00:00,GBP/EUR,1.14145,1.14145,1.14145,1.14145,0.00000,0.0
1663358400,2022-09-16 20:00:00,GBP/EUR,1.14145,1.14145,1.14145,1.14145,0.00000,0.0
1663354800,2022-09-16 19:00:00,GBP/EUR,1.14145,1.14145,1.14145,1.14145,0.00000,0.0
1663351200,2022-09-16 18:00:00,GBP/EUR,1.14145,1.14145,1.14145,1.14145,0.00000,0.0
1663347600,2022-09-16 17:00:00,GBP/EUR,1.14145,1.14145,1.14145,1.14145,0.00000,0.0
1663344000,2022-09-16 16:00:00,GBP/EUR,1.14145,1.14145,1.14145,1.14145,0.00000,0.0
1663340400,2022-09-16 15:00:00,GBP/EUR,1.14145,1.14145,1.14145,1.14145,0.00000,0.0
1663336800,2022-09-16 14:00:00,GBP/EUR,1.14185,1.14208,1.14145,1.14145,2464.08703,2812.6321403935003
1663333200,2022-09-16 13:00:00,GBP/EUR,1.14331,1.14331,1.14194,1.14194,1231.73691,1406.5696470054
1663329600,2022-09-16 12:00:00,GBP/EUR,1.14320,1.14320,1.14216,1.14216,2380.36944,2718.7627595904
1663326000,2022-09-16 11:00:00,GBP/EUR,1.14270,1.14365,1.14270,1.14365,2371.81722,2712.528763653
1663322400,2022-09-16 10:00:00,GBP/EUR,1.14245,1.14245,1.14245,1.14245,1185.90861,1354.8412914945
1663318800,2022-09-16 09:00:00,GBP/EUR,1.14175,1.14175,1.14061,1.14061,5128.13984,5849.2075829024
1663315200,2022-09-16 08:00:00,GBP/EUR,1.14180,1.14181,1.14180,1.14181,125.50501,143.30287546809998
1663311600,2022-09-16 07:00:00,GBP/EUR,1.14233,1.14233,1.14117,1.14117,6039.88067,6892.5306241839
1663308000,2022-09-16 06:00:00,GBP/EUR,1.14543,1.14543,1.14294,1.14294,4731.95380,5408.339276172001
1663304400,2022-09-16 05:00:00,GBP/EUR,1.14657,1.14657,1.14657,1.14657,0.00000,0.0
1663300800,2022-09-16 04:00:00,GBP/EUR,1.14657,1.14657,1.14657,1.14657,0.00000,0.0
1663297200,2022-09-16 03:00:00,GBP/EUR,1.14657,1.14657,1.14657,1.14657,0.00000,0.0
1663293600,2022-09-16 02:00:00,GBP/EUR,1.14657,1.14657,1.14657,1.14657,0.00000,0.0
1663290000,2022-09-16 01:00:00,GBP/EUR,1.14657,1.14657,1.14657,1.14657,0.00000,0.0
1663286400,2022-09-16 00:00:00,GBP/EUR,1.14657,1.14657,1.14657,1.14657,0.00000,0.0
1663282800,2022-09-15 23:00:00,GBP/EUR,1.14657,1.14657,1.14657,1.14657,0.00000,0.0
1663279200,2022-09-15 22:00:00,GBP/EUR,1.14657,1.14657,1.14657,1.14657,0.00000,0.0
1663275600,2022-09-15 21:00:00,GBP/EUR,1.14646,1.14657,1.14646,1.14657,115.55948,132.4970329836
1663272000,2022-09-15 20:00:00,GBP/EUR,1.14747,1.14747,1.14747,1.14747,82.45969,94.6200204843
1663268400,2022-09-15 19:00:00,GBP/EUR,1.14773,1.14773,1.14773,1.14773,0.00000,0.0
1663264800,2022-09-15 18:00:00,GBP/EUR,1.14773,1.14773,1.14773,1.14773,0.00000,0.0
1663261200,2022-09-15 17:00:00,GBP/EUR,1.14773,1.14773,1.14773,1.14773,0.00000,0.0
1663257600,2022-09-15 16:00:00,GBP/EUR,1.14776,1.14776,1.14773,1.14773,2370.41181,2720.5927466913
1663254000,2022-09-15 15:00:00,GBP/EUR,1.14905,1.14911,1.14905,1.14911,348.16918,400.0846864298
1663250400,2022-09-15 14:00:00,GBP/EUR,1.14914,1.14914,1.14905,1.14905,652.74724,750.039216122
1663246800,2022-09-15 13:00:00,GBP/EUR,1.14992,1.14992,1.14992,1.14992,1182.57271,1359.8640106832
1663243200,2022-09-15 12:00:00,GBP/EUR,1.15058,1.15058,1.14960,1.14970,3547.31744,4078.3508607679996
1663239600,2022-09-15 11:00:00,GBP/EUR,1.15244,1.15244,1.15244,1.15244,0.00000,0.0
1663236000,2022-09-15 10:00:00,GBP/EUR,1.15230,1.15244,1.15230,1.15244,391.41990,451.08794955599996
1663232400,2022-09-15 09:00:00,GBP/EUR,1.15303,1.15303,1.15163,1.15199,3281.83762,3780.6441198638
1663228800,2022-09-15 08:00:00,GBP/EUR,1.15499,1.15499,1.15423,1.15423,1609.83467,1858.1194711541002
1663225200,2022-09-15 07:00:00,GBP/EUR,1.15668,1.15668,1.15534,1.15534,1340.48559,1548.7166215506
1663221600,2022-09-15 06:00:00,GBP/EUR,1.15601,1.15601,1.15601,1.15601,0.00000,0.0
1663218000,2022-09-15 05:00:00,GBP/EUR,1.15601,1.15601,1.15601,1.15601,0.00000,0.0
1663214400,2022-09-15 04:00:00,GBP/EUR,1.15601,1.15601,1.15601,1.15601,0.00000,0.0
1663210800,2022-09-15 03:00:00,GBP/EUR,1.15601,1.15601,1.15601,1.15601,0.00000,0.0
1663207200,2022-09-15 02:00:00,GBP/EUR,1.15601,1.15601,1.15601,1.15601,0.00000,0.0
1663203600,2022-09-15 01:00:00,GBP/EUR,1.15601,1.15601,1.15601,1.15601,0.00000,0.0
1663200000,2022-09-15 00:00:00,GBP/EUR,1.15601,1.15601,1.15601,1.15601,0.00000,0.0
1663196400,2022-09-14 23:00:00,GBP/EUR,1.15601,1.15601,1.15601,1.15601,0.00000,0.0
1663192800,2022-09-14 22:00:00,GBP/EUR,1.15601,1.15601,1.15601,1.15601,0.00000,0.0
1663189200,2022-09-14 21:00:00,GBP/EUR,1.15714,1.15714,1.15601,1.15601,8277.27260,9568.609898326
1663185600,2022-09-14 20:00:00,GBP/EUR,1.15680,1.15680,1.15680,1.15680,0.00000,0.0
1663182000,2022-09-14 19:00:00,GBP/EUR,1.15680,1.15680,1.15680,1.15680,5000.00000,5784.0
1663178400,2022-09-14 18:00:00,GBP/EUR,1.15626,1.15626,1.15608,1.15608,186.91012,216.0830515296
1663174800,2022-09-14 17:00:00,GBP/EUR,1.15726,1.15726,1.15726,1.15726,216.15639,250.14914389139997
1663171200,2022-09-14 16:00:00,GBP/EUR,1.15768,1.15768,1.15768,1.15768,0.00000,0.0
1663167600,2022-09-14 15:00:00,GBP/EUR,1.15768,1.15768,1.15768,1.15768,1175.25060,1360.5641146080002
1663164000,2022-09-14 14:00:00,GBP/EUR,1.15777,1.15777,1.15777,1.15777,0.00000,0.0
1663160400,2022-09-14 13:00:00,GBP/EUR,1.15777,1.15777,1.15777,1.15777,1175.25060,1360.6698871620001
1663156800,2022-09-14 12:00:00,GBP/EUR,1.15534,1.15534,1.15534,1.15534,0.00000,0.0
1663153200,2022-09-14 11:00:00,GBP/EUR,1.15534,1.15534,1.15534,1.15534,1177.69310,1360.635946154
1663149600,2022-09-14 10:00:00,GBP/EUR,1.15511,1.15511,1.15511,1.15511,0.00000,0.0
1663146000,2022-09-14 09:00:00,GBP/EUR,1.15511,1.15511,1.15511,1.15511,1178.50953,1361.3081431983
1663142400,2022-09-14 08:00:00,GBP/EUR,1.15403,1.15452,1.15403,1.15452,2433.10749,2809.0712593547996
1663138800,2022-09-14 07:00:00,GBP/EUR,1.15223,1.15223,1.15223,1.15223,0.00000,0.0
1663135200,2022-09-14 06:00:00,GBP/EUR,1.15223,1.15223,1.15223,1.15223,1180.31990,1359.999998377
1663131600,2022-09-14 05:00:00,GBP/EUR,1.15300,1.15313,1.15300,1.15313,6179.73629,7126.039308087699
1663128000,2022-09-14 04:00:00,GBP/EUR,1.15262,1.15262,1.15262,1.15262,1179.12259,1359.0802796858
1663124400,2022-09-14 03:00:00,GBP/EUR,1.15392,1.15392,1.15392,1.15392,0.00000,0.0
1663120800,2022-09-14 02:00:00,GBP/EUR,1.15392,1.15392,1.15392,1.15392,0.00000,0.0
1663117200,2022-09-14 01:00:00,GBP/EUR,1.15392,1.15392,1.15392,1.15392,0.00000,0.0
1663113600,2022-09-14 00:00:00,GBP/EUR,1.15392,1.15392,1.15392,1.15392,0.00000,0.0
1663110000,2022-09-13 23:00:00,GBP/EUR,1.15392,1.15392,1.15392,1.15392,0.00000,0.0
1663106400,2022-09-13 22:00:00,GBP/EUR,1.15392,1.15392,1.15392,1.15392,0.00000,0.0
1663102800,2022-09-13 21:00:00,GBP/EUR,1.15392,1.15392,1.15392,1.15392,6648.60878,7671.9626434176
1663099200,2022-09-13 20:00:00,GBP/EUR,1.15173,1.15173,1.15173,1.15173,0.00000,0.0
1663095600,2022-09-13 19:00:00,GBP/EUR,1.15173,1.15173,1.15173,1.15173,0.00000,0.0
1663092000,2022-09-13 18:00:00,GBP/EUR,1.15173,1.15173,1.15173,1.15173,0.00000,0.0
1663088400,2022-09-13 17:00:00,GBP/EUR,1.15173,1.15173,1.15173,1.15173,0.00000,0.0
1663084800,2022-09-13 16:00:00,GBP/EUR,1.15173,1.15173,1.15173,1.15173,0.00000,0.0
1663081200,2022-09-13 15:00:00,GBP/EUR,1.15173,1.15173,1.15173,1.15173,0.00000,0.0
1663077600,2022-09-13 14:00:00,GBP/EUR,1.15173,1.15173,1.15173,1.15173,0.00000,0.0
1663074000,2022-09-13 13:00:00,GBP/EUR,1.15173,1.15173,1.15173,1.15173,1176.97966,1355.5627838117998
1663070400,2022-09-13 12:00:00,GBP/EUR,1.15329,1.15349,1.15079,1.15132,17208.11735,19812.049667402
1663066800,2022-09-13 11:00:00,GBP/EUR,1.15239,1.15255,1.15239,1.15255,1172.68000,1351.572334
1663063200,2022-09-13 10:00:00,GBP/EUR,1.15145,1.15145,1.15145,1.15145,28.99447,33.385682481500005
1663059600,2022-09-13 09:00:00,GBP/EUR,1.15300,1.15300,1.15132,1.15174,2618.79603,3016.1721395922
1663056000,2022-09-13 08:00:00,GBP/EUR,1.15483,1.15483,1.15483,1.15483,0.00000,0.0
1663052400,2022-09-13 07:00:00,GBP/EUR,1.15483,1.15483,1.15483,1.15483,48.46915,55.9736284945
1663048800,2022-09-13 06:00:00,GBP/EUR,1.15444,1.15444,1.15418,1.15418,620.78080,716.492783744
1663045200,2022-09-13 05:00:00,GBP/EUR,1.15325,1.15325,1.15325,1.15325,0.00000,0.0
1663041600,2022-09-13 04:00:00,GBP/EUR,1.15325,1.15325,1.15325,1.15325,0.00000,0.0
1663038000,2022-09-13 03:00:00,GBP/EUR,1.15325,1.15325,1.15325,1.15325,0.00000,0.0
1663034400,2022-09-13 02:00:00,GBP/EUR,1.15325,1.15325,1.15325,1.15325,119.60863,137.93865254750003
1663030800,2022-09-13 01:00:00,GBP/EUR,1.15338,1.15338,1.15338,1.15338,0.00000,0.0
1663027200,2022-09-13 00:00:00,GBP/EUR,1.15338,1.15338,1.15338,1.15338,213.69165,246.46767527700004
1663023600,2022-09-12 23:00:00,GBP/EUR,1.15460,1.15460,1.15460,1.15460,0.00000,0.0
1663020000,2022-09-12 22:00:00,GBP/EUR,1.15460,1.15460,1.15460,1.15460,0.00000,0.0
1663016400,2022-09-12 21:00:00,GBP/EUR,1.15460,1.15460,1.15460,1.15460,0.00000,0.0
1663012800,2022-09-12 20:00:00,GBP/EUR,1.15460,1.15460,1.15460,1.15460,0.00000,0.0
1663009200,2022-09-12 19:00:00,GBP/EUR,1.15460,1.15460,1.15460,1.15460,0.00000,0.0
1663005600,2022-09-12 18:00:00,GBP/EUR,1.15460,1.15460,1.15460,1.15460,0.00000,0.0
1663002000,2022-09-12 17:00:00,GBP/EUR,1.15460,1.15460,1.15460,1.15460,0.00000,0.0
1662998400,2022-09-12 16:00:00,GBP/EUR,1.15461,1.15461,1.15460,1.15460,65.50200,75.6286092
1662994800,2022-09-12 15:00:00,GBP/EUR,1.15500,1.15500,1.15465,1.15465,39.05937,45.0999015705
1662991200,2022-09-12 14:00:00,GBP/EUR,1.15215,1.15215,1.15215,1.15215,0.00000,0.0
1662987600,2022-09-12 13:00:00,GBP/EUR,1.15215,1.15215,1.15215,1.15215,0.00000,0.0
1662984000,2022-09-12 12:00:00,GBP/EUR,1.15173,1.15215,1.15173,1.15215,142.63406,164.335832229
1662980400,2022-09-12 11:00:00,GBP/EUR,1.15223,1.15223,1.15223,1.15223,940.73146,1083.9390101558001
1662976800,2022-09-12 10:00:00,GBP/EUR,1.15170,1.15170,1.15089,1.15089,1179.25978,1357.1982882042
1662973200,2022-09-12 09:00:00,GBP/EUR,1.14571,1.14571,1.14571,1.14571,0.00000,0.0
1662969600,2022-09-12 08:00:00,GBP/EUR,1.14571,1.14571,1.14571,1.14571,0.00000,0.0
1662966000,2022-09-12 07:00:00,GBP/EUR,1.14856,1.14867,1.14571,1.14571,884.14860,1012.977892506
1662962400,2022-09-12 06:00:00,GBP/EUR,1.15160,1.15160,1.15100,1.15100,5000.00000,5755.0
1662958800,2022-09-12 05:00:00,GBP/EUR,1.15220,1.15220,1.15220,1.15220,0.00000,0.0
1662955200,2022-09-12 04:00:00,GBP/EUR,1.15220,1.15220,1.15220,1.15220,0.00000,0.0
1662951600,2022-09-12 03:00:00,GBP/EUR,1.15220,1.15220,1.15220,1.15220,1291.19317,1487.7127704739999
1662948000,2022-09-12 02:00:00,GBP/EUR,1.15171,1.15171,1.15171,1.15171,0.00000,0.0
1662944400,2022-09-12 01:00:00,GBP/EUR,1.15171,1.15171,1.15171,1.15171,0.00000,0.0
1662940800,2022-09-12 00:00:00,GBP/EUR,1.15171,1.15171,1.15171,1.15171,0.00000,0.0
1662937200,2022-09-11 23:00:00,GBP/EUR,1.15171,1.15171,1.15171,1.15171,0.00000,0.0
1662933600,2022-09-11 22:00:00,GBP/EUR,1.15171,1.15171,1.15171,1.15171,0.00000,0.0
1662930000,2022-09-11 21:00:00,GBP/EUR,1.15171,1.15171,1.15171,1.15171,0.00000,0.0
1662926400,2022-09-11 20:00:00,GBP/EUR,1.15247,1.15247,1.15132,1.15171,8276.79760,9532.470563896
1662922800,2022-09-11 19:00:00,GBP/EUR,1.15318,1.15378,1.15318,1.15341,1308.39505,1509.1159346205002
1662919200,2022-09-11 18:00:00,GBP/EUR,1.15346,1.15346,1.15346,1.15346,0.00000,0.0
1662915600,2022-09-11 17:00:00,GBP/EUR,1.15346,1.15346,1.15346,1.15346,0.00000,0.0
1662912000,2022-09-11 16:00:00,GBP/EUR,1.15346,1.15346,1.15346,1.15346,0.00000,0.0
1662908400,2022-09-11 15:00:00,GBP/EUR,1.15352,1.15352,1.15346,1.15346,47.78331,55.1161367526
1662904800,2022-09-11 14:00:00,GBP/EUR,1.15351,1.15351,1.15333,1.15333,69.73655,80.42925521149999
1662901200,2022-09-11 13:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662897600,2022-09-11 12:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662894000,2022-09-11 11:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662890400,2022-09-11 10:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662886800,2022-09-11 09:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662883200,2022-09-11 08:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662879600,2022-09-11 07:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662876000,2022-09-11 06:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662872400,2022-09-11 05:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662868800,2022-09-11 04:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662865200,2022-09-11 03:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662861600,2022-09-11 02:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662858000,2022-09-11 01:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662854400,2022-09-11 00:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662850800,2022-09-10 23:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662847200,2022-09-10 22:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662843600,2022-09-10 21:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662840000,2022-09-10 20:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662836400,2022-09-10 19:00:00,GBP/EUR,1.15352,1.15352,1.15352,1.15352,0.00000,0.0
1662832800,2022-09-10 18:00:00,GBP/EUR,1.15353,1.15353,1.15352,1.15352,3448.96651,3978.4518486152006
1662829200,2022-09-10 17:00:00,GBP/EUR,1.15223,1.15223,1.15223,1.15223,0.00000,0.0
1662825600,2022-09-10 16:00:00,GBP/EUR,1.15223,1.15223,1.15223,1.15223,0.00000,0.0
1662822000,2022-09-10 15:00:00,GBP/EUR,1.15223,1.15223,1.15223,1.15223,0.00000,0.0
1662818400,2022-09-10 14:00:00,GBP/EUR,1.15223,1.15223,1.15223,1.15223,0.00000,0.0
1662814800,2022-09-10 13:00:00,GBP/EUR,1.15223,1.15223,1.15223,1.15223,0.00000,0.0
1662811200,2022-09-10 12:00:00,GBP/EUR,1.15223,1.15223,1.15223,1.15223,13.30253,15.327574141900001
1662807600,2022-09-10 11:00:00,GBP/EUR,1.15256,1.15256,1.15256,1.15256,0.00000,0.0
1662804000,2022-09-10 10:00:00,GBP/EUR,1.15268,1.15268,1.15256,1.15256,32.24197,37.160804943200006
1662800400,2022-09-10 09:00:00,GBP/EUR,1.15319,1.15319,1.15319,1.15319,0.00000,0.0
1662796800,2022-09-10 08:00:00,GBP/EUR,1.15319,1.15319,1.15319,1.15319,0.00000,0.0
1662793200,2022-09-10 07:00:00,GBP/EUR,1.15319,1.15319,1.15319,1.15319,0.00000,0.0
1662789600,2022-09-10 06:00:00,GBP/EUR,1.15319,1.15319,1.15319,1.15319,0.00000,0.0
1662786000,2022-09-10 05:00:00,GBP/EUR,1.15319,1.15319,1.15319,1.15319,0.00000,0.0
1662782400,2022-09-10 04:00:00,GBP/EUR,1.15319,1.15319,1.15319,1.15319,0.00000,0.0
1662778800,2022-09-10 03:00:00,GBP/EUR,1.15319,1.15319,1.15319,1.15319,0.00000,0.0
1662775200,2022-09-10 02:00:00,GBP/EUR,1.15319,1.15319,1.15319,1.15319,0.00000,0.0
1662771600,2022-09-10 01:00:00,GBP/EUR,1.15319,1.15319,1.15319,1.15319,1174.05407,1353.9074129832998
1662768000,2022-09-10 00:00:00,GBP/EUR,1.15456,1.15456,1.15456,1.15456,0.00000,0.0
1662764400,2022-09-09 23:00:00,GBP/EUR,1.15456,1.15456,1.15456,1.15456,0.00000,0.0
1662760800,2022-09-09 22:00:00,GBP/EUR,1.15456,1.15456,1.15456,1.15456,0.00000,0.0
1662757200,2022-09-09 21:00:00,GBP/EUR,1.15456,1.15456,1.15456,1.15456,0.00000,0.0
1662753600,2022-09-09 20:00:00,GBP/EUR,1.15456,1.15456,1.15456,1.15456,0.00000,0.0
1662750000,2022-09-09 19:00:00,GBP/EUR,1.15456,1.15456,1.15456,1.15456,82.68932,95.4697812992
1662746400,2022-09-09 18:00:00,GBP/EUR,1.15420,1.15420,1.15420,1.15420,0.00000,0.0
1662742800,2022-09-09 17:00:00,GBP/EUR,1.15420,1.15420,1.15420,1.15420,0.00000,0.0
1662739200,2022-09-09 16:00:00,GBP/EUR,1.15420,1.15420,1.15420,1.15420,0.00000,0.0
1662735600,2022-09-09 15:00:00,GBP/EUR,1.15420,1.15420,1.15420,1.15420,0.00000,0.0
1662732000,2022-09-09 14:00:00,GBP/EUR,1.15311,1.15420,1.15311,1.15420,1374.23588,1586.1430526959998
1662728400,2022-09-09 13:00:00,GBP/EUR,1.15343,1.15348,1.15311,1.15311,70.17739,80.92225018290002
1662724800,2022-09-09 12:00:00,GBP/EUR,1.15065,1.15065,1.15065,1.15065,0.00000,0.0
1662721200,2022-09-09 11:00:00,GBP/EUR,1.15065,1.15065,1.15065,1.15065,13.22227,15.2142049755
1662717600,2022-09-09 10:00:00,GBP/EUR,1.15097,1.15097,1.15097,1.15097,1171.30455,1348.1363979135
1662714000,2022-09-09 09:00:00,GBP/EUR,1.15128,1.15128,1.15128,1.15128,0.00000,0.0
1662710400,2022-09-09 08:00:00,GBP/EUR,1.15128,1.15128,1.15128,1.15128,1168.48526,1345.2537101328
1662706800,2022-09-09 07:00:00,GBP/EUR,1.15043,1.15043,1.15042,1.15042,1173.02733,1349.4741009785998
1662703200,2022-09-09 06:00:00,GBP/EUR,1.15093,1.15093,1.15093,1.15093,0.00000,0.0
1662699600,2022-09-09 05:00:00,GBP/EUR,1.15081,1.15093,1.15081,1.15093,80.96409,93.1840001037
1662696000,2022-09-09 04:00:00,GBP/EUR,1.15115,1.15115,1.15031,1.15031,705.85386,811.9507536966
1662692400,2022-09-09 03:00:00,GBP/EUR,1.14864,1.14864,1.14864,1.14864,1296.59260,1489.3181240640001
1662688800,2022-09-09 02:00:00,GBP/EUR,1.15183,1.15183,1.15183,1.15183,0.00000,0.0
1662685200,2022-09-09 01:00:00,GBP/EUR,1.15183,1.15183,1.15183,1.15183,0.00000,0.0
1662681600,2022-09-09 00:00:00,GBP/EUR,1.15183,1.15183,1.15183,1.15183,0.00000,0.0
1662678000,2022-09-08 23:00:00,GBP/EUR,1.15183,1.15183,1.15183,1.15183,0.00000,0.0
1662674400,2022-09-08 22:00:00,GBP/EUR,1.15183,1.15183,1.15183,1.15183,0.00000,0.0
1662670800,2022-09-08 21:00:00,GBP/EUR,1.15183,1.15183,1.15183,1.15183,0.00000,0.0
1662667200,2022-09-08 20:00:00,GBP/EUR,1.15183,1.15183,1.15183,1.15183,0.00000,0.0
1662663600,2022-09-08 19:00:00,GBP/EUR,1.15183,1.15183,1.15183,1.15183,0.00000,0.0
