https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FIDA,Volume USDT
1657152000000.0,2022-07-07 00:00:00,FIDA/USDT,0.39058,0.42497,0.37756,0.40342,156871.27150364383,63285.00835
1657065600000.0,2022-07-06 00:00:00,FIDA/USDT,0.38639,0.39675,0.37739,0.39058,125730.05094986944,49107.6433
1656979200000.0,2022-07-05 00:00:00,FIDA/USDT,0.39595,0.39782,0.38074,0.38639,74890.76989570123,28937.04458
1656892800000.0,2022-07-04 00:00:00,FIDA/USDT,0.3719,0.40129,0.36218,0.39595,106625.13478974617,42218.22212
1656806400000.0,2022-07-03 00:00:00,FIDA/USDT,0.3824,0.38482,0.36281,0.3719,56267.8236622748,20926.00362
1656720000000.0,2022-07-02 00:00:00,FIDA/USDT,0.39055,0.44346,0.37836,0.3824,187530.70342573224,71711.74099
1656633600000.0,2022-07-01 00:00:00,FIDA/USDT,0.35936,0.42906,0.35904,0.39055,352378.9207527845,137621.5875
1656547200000.0,2022-06-30 00:00:00,FIDA/USDT,0.36377,0.37598,0.34219,0.35936,203909.54162956364,73276.93288
1656460800000.0,2022-06-29 00:00:00,FIDA/USDT,0.35088,0.39496,0.35088,0.36377,199683.39615691235,72638.82902
1656374400000.0,2022-06-28 00:00:00,FIDA/USDT,0.35524,0.40322,0.3466,0.35088,315363.2360066119,110654.65225
1656288000000.0,2022-06-27 00:00:00,FIDA/USDT,0.35555,0.37609,0.34894,0.35524,182563.86687872987,64853.98807
1656201600000.0,2022-06-26 00:00:00,FIDA/USDT,0.36853,0.38611,0.35059,0.35555,102320.74554914921,36380.14108
1656115200000.0,2022-06-25 00:00:00,FIDA/USDT,0.3549,0.44119,0.35319,0.36853,283121.23780967627,104338.66977
1656028800000.0,2022-06-24 00:00:00,FIDA/USDT,0.34201,0.35801,0.33601,0.3549,331589.97881093266,117681.28348
1655942400000.0,2022-06-23 00:00:00,FIDA/USDT,0.33139,0.34831,0.33043,0.34201,151771.76711207276,51907.46207
1655856000000.0,2022-06-22 00:00:00,FIDA/USDT,0.34101,0.40223,0.33137,0.33139,199286.8122453906,66041.65671
1655769600000.0,2022-06-21 00:00:00,FIDA/USDT,0.32873,0.35385,0.3248,0.34101,82303.00636344975,28066.1482
1655683200000.0,2022-06-20 00:00:00,FIDA/USDT,0.33483,0.34372,0.31982,0.32873,107212.61339092872,35244.0024
1655596800000.0,2022-06-19 00:00:00,FIDA/USDT,0.30123,0.44967,0.29198,0.33483,677609.1532120777,226883.87277
1655510400000.0,2022-06-18 00:00:00,FIDA/USDT,0.34296,0.34728,0.28401,0.30123,86739.04893270922,26128.40371
1655424000000.0,2022-06-17 00:00:00,FIDA/USDT,0.31828,0.37547,0.31556,0.34296,142967.94174247727,49032.2853
1655337600000.0,2022-06-16 00:00:00,FIDA/USDT,0.34621,0.35394,0.31626,0.31828,125178.18468015583,39841.71262
1655251200000.0,2022-06-15 00:00:00,FIDA/USDT,0.34128,0.3487,0.30524,0.34621,120007.97827907918,41547.96216
1655164800000.0,2022-06-14 00:00:00,FIDA/USDT,0.33532,0.37968,0.32242,0.34128,165510.5209798406,56485.4306
1655078400000.0,2022-06-13 00:00:00,FIDA/USDT,0.37516,0.37597,0.3221,0.33532,370302.8950256471,124169.96676
1654992000000.0,2022-06-12 00:00:00,FIDA/USDT,0.40948,0.40954,0.37021,0.37516,154052.42203326582,57794.30665
1654905600000.0,2022-06-11 00:00:00,FIDA/USDT,0.45424,0.45748,0.40517,0.40948,125524.31610823484,51399.69696
1654819200000.0,2022-06-10 00:00:00,FIDA/USDT,0.47865,0.47865,0.45104,0.45424,108650.38400405072,49353.35043
1654732800000.0,2022-06-09 00:00:00,FIDA/USDT,0.48711,0.50445,0.47486,0.47865,53812.77814687141,25757.48626
1654646400000.0,2022-06-08 00:00:00,FIDA/USDT,0.46516,0.52039,0.46244,0.48711,159893.0720987046,77885.51435
1654560000000.0,2022-06-07 00:00:00,FIDA/USDT,0.48808,0.48808,0.45038,0.46516,71291.11181098977,33161.77357
1654473600000.0,2022-06-06 00:00:00,FIDA/USDT,0.47781,0.50568,0.47781,0.48808,32031.06132191444,15633.72041
1654387200000.0,2022-06-05 00:00:00,FIDA/USDT,0.47556,0.50622,0.46801,0.47781,49579.88298696134,23689.76389
1654300800000.0,2022-06-04 00:00:00,FIDA/USDT,0.47592,0.5521,0.46001,0.47556,169238.41351249054,80483.01993
1654214400000.0,2022-06-03 00:00:00,FIDA/USDT,0.48238,0.48579,0.46156,0.47592,141671.00615649688,67424.06525
1654128000000.0,2022-06-02 00:00:00,FIDA/USDT,0.46767,0.483,0.46492,0.48238,169378.25643683405,81704.68334
1654041600000.0,2022-06-01 00:00:00,FIDA/USDT,0.50485,0.50914,0.46631,0.46767,116605.44663972459,54532.86923
1653955200000.0,2022-05-31 00:00:00,FIDA/USDT,0.51983,0.51983,0.49278,0.50485,43119.73253441616,21768.99697
1653868800000.0,2022-05-30 00:00:00,FIDA/USDT,0.50205,0.54064,0.49687,0.51983,48591.72038935806,25259.43401
1653782400000.0,2022-05-29 00:00:00,FIDA/USDT,0.4932,0.55212,0.4726,0.50205,109863.54102181057,55156.99077
1653696000000.0,2022-05-28 00:00:00,FIDA/USDT,0.46728,0.54432,0.46569,0.4932,210782.61802514194,103957.98721
1653609600000.0,2022-05-27 00:00:00,FIDA/USDT,0.47812,0.48041,0.44913,0.46728,350631.5522812875,163843.11175
1653523200000.0,2022-05-26 00:00:00,FIDA/USDT,0.52854,0.53499,0.45952,0.47843,189880.2844512259,90844.42449
1653436800000.0,2022-05-25 00:00:00,FIDA/USDT,0.57715,0.57715,0.52771,0.52854,198948.10387104098,105152.03082
1653350400000.0,2022-05-24 00:00:00,FIDA/USDT,0.55826,0.58818,0.51771,0.57715,83154.15115654508,47992.41834
1653264000000.0,2022-05-23 00:00:00,FIDA/USDT,0.58029,0.70801,0.55653,0.55826,147021.34580661342,82076.13651
1653177600000.0,2022-05-22 00:00:00,FIDA/USDT,0.58062,0.671,0.57301,0.58029,240545.8034603388,139586.32429
1653091200000.0,2022-05-21 00:00:00,FIDA/USDT,0.56001,0.58639,0.55714,0.58062,146582.39953842445,85108.67282
1653004800000.0,2022-05-20 00:00:00,FIDA/USDT,0.59162,0.59508,0.54962,0.56001,200414.74296887554,112234.26021
1652918400000.0,2022-05-19 00:00:00,FIDA/USDT,0.56753,0.59494,0.5591,0.59162,403013.15974781103,238430.64557
1652832000000.0,2022-05-18 00:00:00,FIDA/USDT,0.62745,0.63356,0.56592,0.56753,356726.0935633359,202452.75988
1652745600000.0,2022-05-17 00:00:00,FIDA/USDT,0.60618,0.64454,0.60618,0.62789,306756.2362834255,192609.1732
1652659200000.0,2022-05-16 00:00:00,FIDA/USDT,0.64909,0.64913,0.60569,0.60618,288510.5199445709,174889.30698
1652572800000.0,2022-05-15 00:00:00,FIDA/USDT,0.62475,0.65089,0.61339,0.64909,164249.954043353,106613.00267
1652486400000.0,2022-05-14 00:00:00,FIDA/USDT,0.61189,0.62603,0.5827,0.62475,83529.16092837133,52184.84329
1652400000000.0,2022-05-13 00:00:00,FIDA/USDT,0.5368,0.65153,0.53216,0.61189,211097.6808576705,129168.55994
1652313600000.0,2022-05-12 00:00:00,FIDA/USDT,0.5809,0.59077,0.53008,0.5368,82625.45946348734,44353.34664
1652227200000.0,2022-05-11 00:00:00,FIDA/USDT,0.7836,0.80567,0.56563,0.5809,84871.11366844553,49301.62993
1652140800000.0,2022-05-10 00:00:00,FIDA/USDT,0.77649,0.83646,0.76443,0.7836,69252.95529606943,54266.61577
1652054400000.0,2022-05-09 00:00:00,FIDA/USDT,0.91415,0.92652,0.77649,0.77649,180316.52104985254,140013.97543
1651968000000.0,2022-05-08 00:00:00,FIDA/USDT,0.95337,0.95376,0.90346,0.91415,140175.133894875,128141.09865
1651881600000.0,2022-05-07 00:00:00,FIDA/USDT,0.97508,1.04325,0.94698,0.95337,133772.13064182847,127534.33619
1651795200000.0,2022-05-06 00:00:00,FIDA/USDT,1.01615,1.01615,0.95534,0.97508,143136.46726422448,139569.5065
1651708800000.0,2022-05-05 00:00:00,FIDA/USDT,1.11306,1.1335,0.99974,1.01615,64422.89289967032,65463.32262
1651622400000.0,2022-05-04 00:00:00,FIDA/USDT,1.05093,1.11906,1.04651,1.11306,144304.63235584783,160619.71409
1651536000000.0,2022-05-03 00:00:00,FIDA/USDT,1.08995,1.10546,1.03029,1.05093,201970.13076988954,212256.46953
1651449600000.0,2022-05-02 00:00:00,FIDA/USDT,1.09319,1.12027,1.07872,1.08995,196816.00527547137,214519.60495
1651363200000.0,2022-05-01 00:00:00,FIDA/USDT,1.09143,1.09578,1.05541,1.09319,183884.2787438597,201020.45468
1651276800000.0,2022-04-30 00:00:00,FIDA/USDT,1.12686,1.25189,1.07785,1.09143,221075.61325966852,241288.55658
1651190400000.0,2022-04-29 00:00:00,FIDA/USDT,1.20988,1.21263,1.11583,1.12686,101019.0415490833,113834.31716
1651104000000.0,2022-04-28 00:00:00,FIDA/USDT,1.21646,1.23525,1.19202,1.20988,100248.45454921148,121288.60019
1651017600000.0,2022-04-27 00:00:00,FIDA/USDT,1.20079,1.22006,1.19,1.21646,64973.72854841095,79037.94183
1650931200000.0,2022-04-26 00:00:00,FIDA/USDT,1.30232,1.30528,1.1962,1.20079,134565.18496156696,161584.52845
1650844800000.0,2022-04-25 00:00:00,FIDA/USDT,1.35047,1.35119,1.23524,1.30232,122449.00393912403,159467.78681
1650758400000.0,2022-04-24 00:00:00,FIDA/USDT,1.36507,1.38549,1.34152,1.35047,71575.46377927685,96660.51657
1650672000000.0,2022-04-23 00:00:00,FIDA/USDT,1.38726,1.39467,1.35896,1.36507,59641.61333851011,81414.97712
1650585600000.0,2022-04-22 00:00:00,FIDA/USDT,1.41306,1.44084,1.37462,1.38726,73239.3880887505,101602.07352
1650499200000.0,2022-04-21 00:00:00,FIDA/USDT,1.45545,1.53791,1.40717,1.41306,141815.9419557556,200394.43494
1650412800000.0,2022-04-20 00:00:00,FIDA/USDT,1.44313,1.50621,1.42241,1.45545,110306.44795080561,160545.51967
1650326400000.0,2022-04-19 00:00:00,FIDA/USDT,1.46087,1.47066,1.42569,1.44313,109973.19816648535,158705.62147
1650240000000.0,2022-04-18 00:00:00,FIDA/USDT,1.43052,1.46169,1.34309,1.46087,135596.3974686317,198088.70917
1650153600000.0,2022-04-17 00:00:00,FIDA/USDT,1.49104,1.49797,1.4279,1.43052,77546.85567485949,110932.32798
1650067200000.0,2022-04-16 00:00:00,FIDA/USDT,1.52554,1.52836,1.47969,1.49104,51492.87418177916,76777.93512
1649980800000.0,2022-04-15 00:00:00,FIDA/USDT,1.46958,1.55957,1.46937,1.52554,79301.08288212698,120976.97398
1649894400000.0,2022-04-14 00:00:00,FIDA/USDT,1.5011,1.58458,1.46105,1.46958,120459.63093536928,177025.06443
1649808000000.0,2022-04-13 00:00:00,FIDA/USDT,1.46696,1.51851,1.43412,1.5011,169058.72695356735,253774.05503
1649721600000.0,2022-04-12 00:00:00,FIDA/USDT,1.47302,1.53363,1.41427,1.46696,86696.46672710912,127180.24883
1649635200000.0,2022-04-11 00:00:00,FIDA/USDT,1.64095,1.6454,1.47036,1.47302,91198.9352961942,134337.85567
1649548800000.0,2022-04-10 00:00:00,FIDA/USDT,1.68294,1.70192,1.64095,1.64095,46036.301605777146,75543.26912
1649462400000.0,2022-04-09 00:00:00,FIDA/USDT,1.64818,1.68712,1.63683,1.68294,51340.033780170415,86402.19645
1649376000000.0,2022-04-08 00:00:00,FIDA/USDT,1.79511,1.82253,1.64103,1.64818,71425.69823684306,117722.40732
1649289600000.0,2022-04-07 00:00:00,FIDA/USDT,1.6952,1.83605,1.65181,1.79511,66648.57512353004,119641.52369
1649203200000.0,2022-04-06 00:00:00,FIDA/USDT,1.95037,1.95175,1.68392,1.69557,79440.10775137565,134696.2635
1649116800000.0,2022-04-05 00:00:00,FIDA/USDT,1.97954,2.03808,1.93687,1.95037,76480.86083153453,149165.97654
1649030400000.0,2022-04-04 00:00:00,FIDA/USDT,2.09675,2.12987,1.90602,1.97954,132948.7369287814,263177.3427
1648944000000.0,2022-04-03 00:00:00,FIDA/USDT,1.98658,2.17347,1.93649,2.09675,146582.78392750685,307347.4522
1648857600000.0,2022-04-02 00:00:00,FIDA/USDT,2.03717,2.06295,1.97018,1.98658,74192.31843671032,147388.97596
1648771200000.0,2022-04-01 00:00:00,FIDA/USDT,1.82254,2.08594,1.76624,2.03717,104512.107992951,212908.93104
1648684800000.0,2022-03-31 00:00:00,FIDA/USDT,1.9329,1.98887,1.8181,1.82254,105701.60057941116,192645.39512
1648598400000.0,2022-03-30 00:00:00,FIDA/USDT,1.9372,1.9992,1.89658,1.9329,44887.09458844223,86762.26513
1648512000000.0,2022-03-29 00:00:00,FIDA/USDT,1.97006,2.02818,1.91227,1.9372,119290.10177575883,231088.78516
1648425600000.0,2022-03-28 00:00:00,FIDA/USDT,1.99833,2.04256,1.96373,1.97006,162791.52932905595,320709.08027
1648339200000.0,2022-03-27 00:00:00,FIDA/USDT,1.90104,2.02003,1.88544,1.99833,104575.13235551686,208975.62424
1648252800000.0,2022-03-26 00:00:00,FIDA/USDT,1.84513,1.91924,1.83341,1.90104,74851.37100218827,142295.45033
1648166400000.0,2022-03-25 00:00:00,FIDA/USDT,1.90456,1.92998,1.8147,1.84513,77404.23697517248,142820.87977
1648080000000.0,2022-03-24 00:00:00,FIDA/USDT,1.81616,2.05249,1.8018,1.90456,167385.89291489898,318796.47621
1647993600000.0,2022-03-23 00:00:00,FIDA/USDT,1.7788,1.85145,1.73348,1.81616,104610.8727094529,189990.08258
1647907200000.0,2022-03-22 00:00:00,FIDA/USDT,1.6875,2.009,1.67733,1.7788,176960.69741398696,314777.68856
1647820800000.0,2022-03-21 00:00:00,FIDA/USDT,1.64247,1.74172,1.63256,1.6875,81468.99634962964,137478.93134
1647734400000.0,2022-03-20 00:00:00,FIDA/USDT,1.7307,1.73531,1.61397,1.64247,74195.01262732348,121863.08239
1647648000000.0,2022-03-19 00:00:00,FIDA/USDT,1.63345,1.81745,1.63345,1.7307,106782.5460333969,184808.55242
1647561600000.0,2022-03-18 00:00:00,FIDA/USDT,1.64453,1.64811,1.59858,1.63345,53552.91475710919,87476.00861
1647475200000.0,2022-03-17 00:00:00,FIDA/USDT,1.61042,1.72557,1.60707,1.64453,38663.70834220111,63583.62828
1647388800000.0,2022-03-16 00:00:00,FIDA/USDT,1.58501,1.63301,1.57453,1.61042,21700.112864966904,34946.29576
1647302400000.0,2022-03-15 00:00:00,FIDA/USDT,1.60766,1.75193,1.56077,1.58501,51419.88786190624,81501.03646
1647216000000.0,2022-03-14 00:00:00,FIDA/USDT,1.57712,1.64249,1.57092,1.60766,69049.67510543275,111008.40068
1647129600000.0,2022-03-13 00:00:00,FIDA/USDT,1.64742,1.69832,1.57412,1.57712,47242.51280181597,74507.11179
1647043200000.0,2022-03-12 00:00:00,FIDA/USDT,1.65536,1.77998,1.64639,1.64742,63938.78304257566,105334.02996
1646956800000.0,2022-03-11 00:00:00,FIDA/USDT,1.67123,1.70776,1.63038,1.65536,98798.74918446742,163547.49745
1646870400000.0,2022-03-10 00:00:00,FIDA/USDT,1.79984,1.81311,1.64178,1.67123,62340.3531171652,104185.06834
1646784000000.0,2022-03-09 00:00:00,FIDA/USDT,1.81974,1.85538,1.77573,1.79984,87722.43294403945,157886.34371
1646697600000.0,2022-03-08 00:00:00,FIDA/USDT,1.73544,2.00732,1.73064,1.81974,77258.90024399091,140591.11113
1646611200000.0,2022-03-07 00:00:00,FIDA/USDT,1.7863,1.79272,1.69554,1.73544,55426.03735652053,96188.56227
1646524800000.0,2022-03-06 00:00:00,FIDA/USDT,1.88733,1.89906,1.7863,1.7863,86480.97264737167,154480.96144
1646438400000.0,2022-03-05 00:00:00,FIDA/USDT,1.80344,2.0716,1.77529,1.88733,99168.63165424172,187163.93358
1646352000000.0,2022-03-04 00:00:00,FIDA/USDT,1.97067,1.99052,1.77965,1.80344,129904.30842722797,234274.62599
1646265600000.0,2022-03-03 00:00:00,FIDA/USDT,2.23214,2.26128,1.91119,1.97067,250853.98351829583,494350.4197
1646179200000.0,2022-03-02 00:00:00,FIDA/USDT,1.79859,2.67016,1.77457,2.23214,119327.58141962421,266355.86759
1646092800000.0,2022-03-01 00:00:00,FIDA/USDT,1.85266,1.95055,1.79429,1.79859,54620.385841131116,98239.67977
1646006400000.0,2022-02-28 00:00:00,FIDA/USDT,1.68109,1.85286,1.6507,1.85266,47382.19564841903,87783.09859
1645920000000.0,2022-02-27 00:00:00,FIDA/USDT,1.78905,1.81722,1.66147,1.68116,33296.265542839465,55976.34978
1645833600000.0,2022-02-26 00:00:00,FIDA/USDT,1.82699,1.84986,1.78721,1.78905,19012.567222827758,34014.43339
1645747200000.0,2022-02-25 00:00:00,FIDA/USDT,1.7184,1.86924,1.7164,1.82705,19671.782222708738,35941.32971
1645660800000.0,2022-02-24 00:00:00,FIDA/USDT,1.81145,1.86119,1.63273,1.7184,36688.392434823094,63045.33356
1645574400000.0,2022-02-23 00:00:00,FIDA/USDT,1.86118,1.94766,1.80118,1.81145,37753.21137762566,68388.05475
1645488000000.0,2022-02-22 00:00:00,FIDA/USDT,1.84971,1.94026,1.78234,1.86118,28351.301566747978,52766.87545
1645401600000.0,2022-02-21 00:00:00,FIDA/USDT,2.02768,2.11888,1.84743,1.84971,46437.70212627926,85896.282
1645315200000.0,2022-02-20 00:00:00,FIDA/USDT,2.17403,2.29451,1.933,2.02768,169797.22882308846,344294.44494
1645228800000.0,2022-02-19 00:00:00,FIDA/USDT,2.01163,2.37039,1.93905,2.17403,59005.810830577306,128280.40292
1645142400000.0,2022-02-18 00:00:00,FIDA/USDT,2.10136,2.1821,2.00585,2.01163,42261.41372419382,85014.32769
1645056000000.0,2022-02-17 00:00:00,FIDA/USDT,2.34659,2.35141,2.10067,2.10136,63035.03080861918,132459.29234
1644969600000.0,2022-02-16 00:00:00,FIDA/USDT,2.46357,2.47241,2.31737,2.34659,44307.62922368202,103971.83966
1644883200000.0,2022-02-15 00:00:00,FIDA/USDT,2.3343,2.52021,2.33245,2.46357,34118.33164066781,84052.89828
