https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ELON,Volume USDT
1661299200,2022-08-24 00:00:00,ELON/USDT,0.0000003105,0.000000318,0.000000304,0.0000003054,960443546666.97619029,298298.129068713052843585
1661212800,2022-08-23 00:00:00,ELON/USDT,0.0000003097,0.0000003166,0.000000301,0.0000003106,1056053191868.84092704,327270.285953770302946484
1661126400,2022-08-22 00:00:00,ELON/USDT,0.0000003145,0.0000003164,0.0000002974,0.0000003094,1039357129501.90515696,318743.099865707240388532
1661040000,2022-08-21 00:00:00,ELON/USDT,0.0000003034,0.0000003197,0.0000003022,0.0000003142,743810042277.73942831,233644.576469133977095434
1660953600,2022-08-20 00:00:00,ELON/USDT,0.000000301,0.0000003145,0.0000002978,0.0000003041,1072573161068.47953067,328150.055919394519137182
1660867200,2022-08-19 00:00:00,ELON/USDT,0.0000003387,0.0000003428,0.0000003,0.0000003015,2512348150269.30724236,804156.282870000956742329
1660780800,2022-08-18 00:00:00,ELON/USDT,0.000000348,0.0000003579,0.0000003333,0.0000003389,1133834534622.65444913,396392.802577311360093375
1660694400,2022-08-17 00:00:00,ELON/USDT,0.000000361,0.0000003878,0.0000003466,0.000000348,2002235105653.68968321,728694.594876143359968879
1660608000,2022-08-16 00:00:00,ELON/USDT,0.0000003511,0.0000003755,0.0000003493,0.0000003616,2108367822696.23511735,763107.222455848524993345
1660521600,2022-08-15 00:00:00,ELON/USDT,0.0000003773,0.0000004322,0.0000003451,0.0000003515,5767410812985.98180188,2234498.472622369094931256
1660435200,2022-08-14 00:00:00,ELON/USDT,0.0000003362,0.000000405,0.0000003342,0.0000003755,7530825216993.43132419,2800923.165036086730178693
1660348800,2022-08-13 00:00:00,ELON/USDT,0.0000003414,0.000000348,0.000000335,0.0000003361,874171626696.21019881,297701.843787543981712302
1660262400,2022-08-12 00:00:00,ELON/USDT,0.0000003301,0.000000342,0.0000003251,0.0000003414,1119023445982.62018072,370122.913748524473346277
1660176000,2022-08-11 00:00:00,ELON/USDT,0.0000003363,0.000000349,0.000000327,0.00000033,1133210302092.56291932,382723.338500478286929776
1660089600,2022-08-10 00:00:00,ELON/USDT,0.0000003295,0.00000035,0.000000319,0.0000003357,1337668045338.66791548,448000.228319970226801509
1660003200,2022-08-09 00:00:00,ELON/USDT,0.0000003315,0.00000034,0.000000319,0.0000003292,1088124974770.24687163,358883.760181936244883894
1659916800,2022-08-08 00:00:00,ELON/USDT,0.000000328,0.0000003431,0.000000327,0.0000003305,1389015718209.83532856,466628.238101641641369332
1659830400,2022-08-07 00:00:00,ELON/USDT,0.0000003189,0.0000003343,0.0000003131,0.0000003279,933991264421.35694104,303416.910245198473650757
1659744000,2022-08-06 00:00:00,ELON/USDT,0.0000003399,0.0000003428,0.00000031,0.0000003191,1503061364477.69325126,491086.01502650546095934
1659657600,2022-08-05 00:00:00,ELON/USDT,0.0000003284,0.000000343,0.0000003275,0.00000034,1136070817866.44296326,380866.794598935286894354
1659571200,2022-08-04 00:00:00,ELON/USDT,0.0000003257,0.000000335,0.0000003213,0.0000003284,779221255466.37273647,254895.407806374748489963
1659484800,2022-08-03 00:00:00,ELON/USDT,0.0000003234,0.0000003427,0.0000003192,0.0000003258,1179812493050.49216189,389210.912665412605838882
1659398400,2022-08-02 00:00:00,ELON/USDT,0.0000003432,0.0000003502,0.0000003212,0.000000323,1019154840520.87920036,343731.898560843014992073
1659312000,2022-08-01 00:00:00,ELON/USDT,0.0000003547,0.0000003617,0.0000003364,0.0000003432,1453782699251.02635817,507205.927868383722773471
1659225600,2022-07-31 00:00:00,ELON/USDT,0.0000003554,0.000000374,0.000000354,0.000000355,585967868023.93265703,211739.263619981631768057
1659139200,2022-07-30 00:00:00,ELON/USDT,0.0000003639,0.0000003843,0.0000003519,0.0000003562,1466991334636.01019065,536963.337283796702978357
1659052800,2022-07-29 00:00:00,ELON/USDT,0.0000003674,0.0000003799,0.000000351,0.000000364,1007226085672.54316839,367219.427618180969675361
1658966400,2022-07-28 00:00:00,ELON/USDT,0.0000003615,0.000000375,0.0000003421,0.0000003665,1676953764004.11225255,603422.685430284511843822
1658880000,2022-07-27 00:00:00,ELON/USDT,0.0000003223,0.000000365,0.000000318,0.0000003618,1241645641474.61763134,416443.937316638676026279
1658793600,2022-07-26 00:00:00,ELON/USDT,0.0000003273,0.000000335,0.0000003066,0.0000003217,1443667083268.77501322,457737.203727042410307377
1658707200,2022-07-25 00:00:00,ELON/USDT,0.0000003557,0.0000003573,0.0000003258,0.0000003274,1361316068708.91572959,463760.350244104307266556
1658620800,2022-07-24 00:00:00,ELON/USDT,0.0000003554,0.0000003705,0.0000003508,0.0000003557,774501981741.82988063,279942.408341762047684015
1658534400,2022-07-23 00:00:00,ELON/USDT,0.0000003492,0.0000003653,0.0000003412,0.0000003554,1019657820740.17827024,359646.729660808160645427
1658448000,2022-07-22 00:00:00,ELON/USDT,0.0000003696,0.0000003788,0.000000346,0.0000003484,1098128218690.12539666,397248.778311737906689614
1658361600,2022-07-21 00:00:00,ELON/USDT,0.0000003607,0.0000003749,0.0000003353,0.0000003704,1598918599547.83903149,564294.796165770245786059
1658275200,2022-07-20 00:00:00,ELON/USDT,0.0000003557,0.0000004017,0.000000346,0.0000003607,3654045714121.38359323,1377467.506955710508429712
1658188800,2022-07-19 00:00:00,ELON/USDT,0.0000003445,0.0000003683,0.000000336,0.0000003561,1768588885717.91433472,619885.675799203578907812
1658102400,2022-07-18 00:00:00,ELON/USDT,0.0000003164,0.0000003479,0.0000003111,0.0000003439,1894747062909.261432,632944.743105044608262553
1658016000,2022-07-17 00:00:00,ELON/USDT,0.0000003243,0.0000003332,0.000000315,0.0000003168,1036983993048.24323821,334498.597723482137282156
1657929600,2022-07-16 00:00:00,ELON/USDT,0.000000315,0.0000003366,0.000000301,0.0000003247,1267751297770.85105265,404694.77302750897380073
1657843200,2022-07-15 00:00:00,ELON/USDT,0.00000031,0.000000326,0.0000003043,0.000000315,1066230920315.55235368,335412.398839224882359714
1657756800,2022-07-14 00:00:00,ELON/USDT,0.00000031,0.0000003363,0.000000293,0.0000003082,1311169429457.98772185,399707.857343000005331194
1657670400,2022-07-13 00:00:00,ELON/USDT,0.0000002867,0.000000311,0.000000278,0.0000003098,1819812934488.88191501,532600.588222434749762674
1657584000,2022-07-12 00:00:00,ELON/USDT,0.0000003012,0.0000003024,0.0000002861,0.0000002867,992360371865.60357618,293032.60036765994152877
1657497600,2022-07-11 00:00:00,ELON/USDT,0.0000003213,0.000000325,0.0000002974,0.0000003015,1074933029200.87006455,336715.109426965145236079
1657411200,2022-07-10 00:00:00,ELON/USDT,0.0000003358,0.0000003363,0.000000316,0.0000003216,874593971152.22031764,284173.702572464852073541
1657324800,2022-07-09 00:00:00,ELON/USDT,0.0000003377,0.0000003407,0.0000003271,0.0000003353,1308367355525.01094923,436262.100233554894651778
1657238400,2022-07-08 00:00:00,ELON/USDT,0.0000003301,0.0000003439,0.0000003191,0.0000003385,2292022760015.02018713,762634.902664000494466889
1657152000,2022-07-07 00:00:00,ELON/USDT,0.0000003253,0.0000003489,0.0000003143,0.0000003298,2324847210067.57994052,764605.248851913886005395
1657065600,2022-07-06 00:00:00,ELON/USDT,0.0000003103,0.0000003323,0.0000003043,0.0000003253,1751950165725.5134477,551998.231979417095417672
1656979200,2022-07-05 00:00:00,ELON/USDT,0.0000003257,0.0000003298,0.0000002936,0.0000003104,3282343865781.59617965,1021970.974783557468205516
1656892800,2022-07-04 00:00:00,ELON/USDT,0.0000003098,0.0000003286,0.000000305,0.0000003258,1751024512755.35386089,555314.188083301495612647
1656806400,2022-07-03 00:00:00,ELON/USDT,0.0000003111,0.0000003148,0.0000003003,0.0000003098,1319946917802.0394064,408070.38548689066906264
1656720000,2022-07-02 00:00:00,ELON/USDT,0.000000307,0.0000003146,0.000000299,0.000000311,2346685735725.12312474,721299.313922225068346669
1656633600,2022-07-01 00:00:00,ELON/USDT,0.0000003648,0.000000367,0.000000302,0.000000307,5011644431399.3969721,1645553.544778326740817468
1656547200,2022-06-30 00:00:00,ELON/USDT,0.0000003215,0.0000003882,0.0000002968,0.0000003615,3613712199424.4639814,1138754.561946559547961339
1656460800,2022-06-29 00:00:00,ELON/USDT,0.0000003245,0.0000003443,0.000000306,0.0000003218,3472886203865.75730134,1115663.403372835202732899
1656374400,2022-06-28 00:00:00,ELON/USDT,0.0000003521,0.0000003753,0.000000321,0.0000003243,2969148861902.08641676,1032662.312258083092025727
1656288000,2022-06-27 00:00:00,ELON/USDT,0.00000036,0.000000386,0.0000003394,0.0000003518,4208479185009.9162076,1516215.591757631517722345
1656201600,2022-06-26 00:00:00,ELON/USDT,0.0000004082,0.0000004219,0.0000003593,0.0000003611,4681639382298.03283466,1864595.732939211778479938
1656115200,2022-06-25 00:00:00,ELON/USDT,0.0000003591,0.000000445,0.000000339,0.0000004067,13043408112700.49347734,5118164.01462760740992202
1656028800,2022-06-24 00:00:00,ELON/USDT,0.0000002727,0.0000003999,0.0000002723,0.0000003591,4400220938303.75200842,1425477.903342678235032021
1655942400,2022-06-23 00:00:00,ELON/USDT,0.0000002499,0.0000002754,0.0000002498,0.0000002728,1365488237761.51156142,363541.073703492428572277
1655856000,2022-06-22 00:00:00,ELON/USDT,0.0000002651,0.0000002655,0.000000248,0.00000025,1803624934313.85425704,461674.375815903892103792
1655769600,2022-06-21 00:00:00,ELON/USDT,0.00000026,0.0000002835,0.0000002584,0.000000265,3598231330818.23421798,974042.191340715030252112
1655683200,2022-06-20 00:00:00,ELON/USDT,0.0000002564,0.000000264,0.0000002402,0.0000002603,1779512058818.06692571,453706.493900800843979588
1655596800,2022-06-19 00:00:00,ELON/USDT,0.0000002392,0.000000265,0.0000002209,0.0000002564,3158153307277.06210489,764888.522534976165084331
1655510400,2022-06-18 00:00:00,ELON/USDT,0.0000002756,0.00000028,0.000000226,0.0000002392,2934245583824.58826037,729816.448164357442520607
1655424000,2022-06-17 00:00:00,ELON/USDT,0.0000002635,0.000000284,0.0000002628,0.0000002759,1312505741420.8444975,359611.756567381871028277
1655337600,2022-06-16 00:00:00,ELON/USDT,0.000000287,0.000000304,0.00000026,0.0000002635,2115466359527.1990341,593246.508906738517118321
1655251200,2022-06-15 00:00:00,ELON/USDT,0.000000277,0.0000002898,0.000000238,0.000000287,3429799479723.03313071,910060.83992962127832213
1655164800,2022-06-14 00:00:00,ELON/USDT,0.00000027,0.000000285,0.000000247,0.000000276,3262599620526.47703654,888163.37728960398289274
1655078400,2022-06-13 00:00:00,ELON/USDT,0.000000324,0.000000328,0.000000258,0.00000027,6069568957181.91415876,1716877.3859444949251029
1654992000,2022-06-12 00:00:00,ELON/USDT,0.000000357,0.000000368,0.000000322,0.000000324,1820524376160.76285837,618628.27818970796457419
1654905600,2022-06-11 00:00:00,ELON/USDT,0.000000389,0.0000004,0.000000336,0.000000357,2224031869503.64319073,803136.76897986424432104
1654819200,2022-06-10 00:00:00,ELON/USDT,0.00000042,0.00000044,0.000000388,0.000000389,1350438428975.40130771,542887.80206289231497824
1654732800,2022-06-09 00:00:00,ELON/USDT,0.000000428,0.000000433,0.000000418,0.00000042,507464063210.48594491,215963.02436268229151038
1654646400,2022-06-08 00:00:00,ELON/USDT,0.00000044,0.000000441,0.000000426,0.00000043,718529489416.54645036,310256.23530147282228425
1654560000,2022-06-07 00:00:00,ELON/USDT,0.000000456,0.000000456,0.000000425,0.00000044,1058388908261.73229974,460572.35540701784560401
1654473600,2022-06-06 00:00:00,ELON/USDT,0.000000441,0.000000472,0.00000044,0.000000456,1054541432115.41007337,484962.42546368098038755
1654387200,2022-06-05 00:00:00,ELON/USDT,0.00000044,0.00000045,0.000000429,0.000000441,849641312290.47966398,373448.3848407623290805
1654300800,2022-06-04 00:00:00,ELON/USDT,0.000000434,0.000000442,0.000000428,0.000000439,628718328279.22570837,274021.28005654182801699
1654214400,2022-06-03 00:00:00,ELON/USDT,0.000000452,0.000000455,0.000000429,0.000000436,713602874488.10041634,313986.01950943359984893
1654128000,2022-06-02 00:00:00,ELON/USDT,0.000000443,0.00000046,0.000000439,0.000000452,885063483296.32763303,395513.53774714376830736
1654041600,2022-06-01 00:00:00,ELON/USDT,0.000000488,0.000000492,0.000000433,0.000000444,1467972035575.27370772,685024.01303095062564601
1653955200,2022-05-31 00:00:00,ELON/USDT,0.000000503,0.000000512,0.000000468,0.000000488,2467708932281.06642232,1201368.43117558336734815
1653868800,2022-05-30 00:00:00,ELON/USDT,0.000000452,0.000000509,0.000000449,0.000000503,3051157495338.51715657,1455271.34293103561484551
1653782400,2022-05-29 00:00:00,ELON/USDT,0.000000445,0.000000468,0.000000432,0.000000452,1306712713550.61895558,589819.10533126358653037
1653696000,2022-05-28 00:00:00,ELON/USDT,0.000000438,0.000000469,0.000000438,0.000000445,1440853647730.24006233,649700.96657501136179656
1653609600,2022-05-27 00:00:00,ELON/USDT,0.00000044,0.000000445,0.000000409,0.000000438,1908692336070.38349314,819226.54710338952053373
1653523200,2022-05-26 00:00:00,ELON/USDT,0.000000474,0.000000484,0.000000416,0.000000439,2672016562926.6543272,1199338.34323043753613883
1653436800,2022-05-25 00:00:00,ELON/USDT,0.000000492,0.000000498,0.000000472,0.000000474,1606026428661.52197177,776786.54749423545040308
1653350400,2022-05-24 00:00:00,ELON/USDT,0.000000481,0.000000494,0.000000464,0.000000491,1619602467384.64951862,780743.70130928838521873
1653264000,2022-05-23 00:00:00,ELON/USDT,0.000000509,0.000000523,0.000000474,0.000000482,3356252872337.52134337,1681567.74251139526137394
1653177600,2022-05-22 00:00:00,ELON/USDT,0.000000503,0.000000521,0.000000487,0.000000507,2352601945814.3588673,1189894.57633836569756382
1653091200,2022-05-21 00:00:00,ELON/USDT,0.000000474,0.00000054,0.000000474,0.000000505,3347479727387.76804037,1696841.72571159105704349
1653004800,2022-05-20 00:00:00,ELON/USDT,0.000000495,0.000000504,0.000000458,0.000000474,2280690051614.80140557,1104083.12442978419812697
1652918400,2022-05-19 00:00:00,ELON/USDT,0.000000467,0.00000051,0.000000454,0.000000496,3056473439924.28201222,1482388.19008419631873612
1652832000,2022-05-18 00:00:00,ELON/USDT,0.000000519,0.00000053,0.000000465,0.000000467,3479584042171.70248184,1708373.63083584492720693
1652745600,2022-05-17 00:00:00,ELON/USDT,0.0000005,0.000000533,0.000000497,0.000000519,2753318886192.94913172,1419884.19521382630788307
1652659200,2022-05-16 00:00:00,ELON/USDT,0.000000557,0.00000056,0.000000477,0.000000501,3315579802336.81944444,1663688.39166978908244579
1652572800,2022-05-15 00:00:00,ELON/USDT,0.000000499,0.000000564,0.00000047,0.000000557,3582069290405.06931732,1817423.33512158996882924
1652486400,2022-05-14 00:00:00,ELON/USDT,0.000000529,0.000000562,0.000000442,0.000000499,5165350445152.79773634,2528419.95726076609071472
1652400000,2022-05-13 00:00:00,ELON/USDT,0.000000455,0.00000061,0.000000447,0.000000529,5209147027762.76601265,2858522.4373482801614686
1652313600,2022-05-12 00:00:00,ELON/USDT,0.000000498,0.000000589,0.00000035,0.000000456,7977781831308.4430064,3533680.61875428644355227
1652227200,2022-05-11 00:00:00,ELON/USDT,0.000000694,0.000000716,0.000000479,0.000000498,6815023601523.09777862,4039963.0267047551641702
1652140800,2022-05-10 00:00:00,ELON/USDT,0.00000065,0.000000764,0.00000063,0.000000695,4483119858241.60473309,3138473.63558399987419947
1652054400,2022-05-09 00:00:00,ELON/USDT,0.000000769,0.000000775,0.000000646,0.00000065,6832200795094.53969235,4740587.48540850760543246
1651968000,2022-05-08 00:00:00,ELON/USDT,0.000000818,0.000000818,0.000000751,0.00000077,3203895956843.12205862,2502188.11574514303208045
1651881600,2022-05-07 00:00:00,ELON/USDT,0.000000859,0.000000861,0.0000008,0.00000082,2158298221914.0223937,1789020.42928150065207387
1651795200,2022-05-06 00:00:00,ELON/USDT,0.00000087,0.000000901,0.000000824,0.000000859,2144022680675.79044614,1831555.53852542618805873
1651708800,2022-05-05 00:00:00,ELON/USDT,0.00000095,0.000000956,0.000000838,0.000000869,2720062410501.91555293,2409346.34780785119292944
1651622400,2022-05-04 00:00:00,ELON/USDT,0.000000876,0.00000096,0.000000871,0.000000951,2075158120379.05662363,1903131.14910422265178967
1651536000,2022-05-03 00:00:00,ELON/USDT,0.000000887,0.000000905,0.00000086,0.000000879,1432367675924.98693072,1265935.16089845244062742
1651449600,2022-05-02 00:00:00,ELON/USDT,0.000000911,0.00000094,0.000000866,0.000000887,1878765668951.40821583,1698047.92958956296545509
1651363200,2022-05-01 00:00:00,ELON/USDT,0.000000903,0.000000969,0.000000876,0.000000911,2236999623099.60344407,2028734.22720637827123551
1651276800,2022-04-30 00:00:00,ELON/USDT,0.000000981,0.000000996,0.000000881,0.000000903,1901708457076.95238006,1808962.73732224402676728
1651190400,2022-04-29 00:00:00,ELON/USDT,0.00000099,0.00000104,0.00000094,0.000000981,2657215166097.39858766,2606840.22328349424352481
1651104000,2022-04-28 00:00:00,ELON/USDT,0.00000104,0.000001049,0.000000968,0.00000099,3044939208502.25992121,3057415.75352304248940293
1651017600,2022-04-27 00:00:00,ELON/USDT,0.000001011,0.000001079,0.000001003,0.000001039,4196598471258.2187196,4369091.11328574533751448
1650931200,2022-04-26 00:00:00,ELON/USDT,0.000001124,0.000001142,0.000000976,0.000001011,6322580393498.66344778,6638174.38854406109501417
1650844800,2022-04-25 00:00:00,ELON/USDT,0.000001008,0.00000119,0.000000933,0.000001124,7364930740590.0463229,7858106.86131513641648147
1650758400,2022-04-24 00:00:00,ELON/USDT,0.000001014,0.000001118,0.000001004,0.000001006,4416596727308.83123953,4640178.77945934743070913
1650672000,2022-04-23 00:00:00,ELON/USDT,0.000000955,0.000001064,0.000000934,0.000001014,4249083161525.33270083,4307575.0601702411545246
1650585600,2022-04-22 00:00:00,ELON/USDT,0.00000097,0.000001009,0.000000922,0.000000955,2627981955840.9748013,2535424.31044828580205948
1650499200,2022-04-21 00:00:00,ELON/USDT,0.000001125,0.000001128,0.000000936,0.000000972,4983716335751.87821675,5117800.65766171597797287
1650412800,2022-04-20 00:00:00,ELON/USDT,0.000000793,0.000001232,0.000000776,0.000001128,14704143942001.53516928,15939107.17047628964041915
1650326400,2022-04-19 00:00:00,ELON/USDT,0.00000078,0.000000817,0.000000767,0.000000791,1375853938577.72884769,1085343.47054711401447431
1650240000,2022-04-18 00:00:00,ELON/USDT,0.000000781,0.00000079,0.000000739,0.000000778,1780986608021.35265359,1354707.96532938466128218
1650153600,2022-04-17 00:00:00,ELON/USDT,0.000000798,0.000000803,0.00000078,0.000000782,647002495524.72730337,511095.95366760800745592
1650067200,2022-04-16 00:00:00,ELON/USDT,0.000000795,0.000000803,0.00000078,0.000000802,675664713233.27537587,536976.41895779462241062
1649980800,2022-04-15 00:00:00,ELON/USDT,0.000000816,0.000000817,0.000000785,0.000000796,788780200631.0466672,629762.60171107893754113
1649894400,2022-04-14 00:00:00,ELON/USDT,0.000000828,0.000000854,0.000000787,0.000000814,1906798378770.51190283,1561003.75359786506665089
1649808000,2022-04-13 00:00:00,ELON/USDT,0.000000793,0.000000853,0.000000777,0.00000083,3006140363685.6705604,2457150.52385243556555138
1649721600,2022-04-12 00:00:00,ELON/USDT,0.000000782,0.000000835,0.00000077,0.000000791,2417742002932.37207871,1941761.0531095346581724
1649635200,2022-04-11 00:00:00,ELON/USDT,0.000000885,0.000000894,0.000000773,0.000000782,2584176060214.35786425,2102275.22137708789902287
1649548800,2022-04-10 00:00:00,ELON/USDT,0.000000895,0.000000946,0.000000871,0.000000883,1578000752752.24535756,1426934.6338879311254117
1649462400,2022-04-09 00:00:00,ELON/USDT,0.000000881,0.00000092,0.000000878,0.000000895,949759314185.61923694,847941.25173485351144311
1649376000,2022-04-08 00:00:00,ELON/USDT,0.000000933,0.000000961,0.00000088,0.000000882,1445282989030.53551763,1335895.52828574875433617
1649289600,2022-04-07 00:00:00,ELON/USDT,0.000000912,0.000000953,0.00000089,0.000000934,1582490454230.58948882,1465533.63796176581903034
1649203200,2022-04-06 00:00:00,ELON/USDT,0.000000995,0.000000998,0.00000091,0.000000912,2170322127948.88961802,2045751.22589899870480629
1649116800,2022-04-05 00:00:00,ELON/USDT,0.000001019,0.000001056,0.000000993,0.000000993,1557131757957.7975284,1588459.9184745092283985
1649030400,2022-04-04 00:00:00,ELON/USDT,0.00000104,0.00000106,0.000000968,0.000001022,1747912336521.99749177,1772822.28976686250384267
1648944000,2022-04-03 00:00:00,ELON/USDT,0.000001003,0.000001075,0.000000997,0.00000104,1350151937770.92337026,1389302.50267124638603859
1648857600,2022-04-02 00:00:00,ELON/USDT,0.00000103,0.000001071,0.000001,0.000001003,2025780485253.80609592,2097437.75702768136333566
1648771200,2022-04-01 00:00:00,ELON/USDT,0.000000951,0.000001093,0.00000091,0.000001026,3174149907830.03010179,3168215.94883093372731399
1648684800,2022-03-31 00:00:00,ELON/USDT,0.000001024,0.000001091,0.000000938,0.000000951,3655361133388.20370811,3709374.10752388666126844
1648598400,2022-03-30 00:00:00,ELON/USDT,0.000001132,0.000001133,0.000001022,0.000001022,3150243193592.84719653,3345042.87699370574016478
1648512000,2022-03-29 00:00:00,ELON/USDT,0.000001031,0.000001218,0.000001019,0.000001129,6238390007392.33006907,7035287.36767886977023013
1648425600,2022-03-28 00:00:00,ELON/USDT,0.00000087,0.000001286,0.000000867,0.000001029,14367144268043.38463396,15675245.31441233969731038
1648339200,2022-03-27 00:00:00,ELON/USDT,0.00000083,0.000000874,0.000000806,0.00000087,1453493974101.51957662,1209396.27744958638857969
1648252800,2022-03-26 00:00:00,ELON/USDT,0.000000836,0.000000867,0.000000819,0.000000831,1145661756292.31901455,962447.51728129040851003
1648166400,2022-03-25 00:00:00,ELON/USDT,0.000000766,0.00000088,0.000000756,0.000000839,3327779879865.50248698,2753147.45225615991450599
1648080000,2022-03-24 00:00:00,ELON/USDT,0.00000073,0.000000775,0.000000729,0.000000766,1926477596824.95162541,1440971.13844481209008846
1647993600,2022-03-23 00:00:00,ELON/USDT,0.000000726,0.000000734,0.000000711,0.000000732,785097150690.27294741,569915.06372972462056923
1647907200,2022-03-22 00:00:00,ELON/USDT,0.000000703,0.000000741,0.0000007,0.000000724,1161575493522.32661452,842179.60479443832619715
1647820800,2022-03-21 00:00:00,ELON/USDT,0.000000704,0.000000724,0.000000696,0.000000704,674255092048.56745693,477811.32198702655515888
1647734400,2022-03-20 00:00:00,ELON/USDT,0.000000746,0.000000751,0.000000696,0.000000702,712334459038.12133935,511505.88194332229553567
1647648000,2022-03-19 00:00:00,ELON/USDT,0.000000718,0.000000762,0.000000707,0.000000746,1698266733582.448761,1247918.45924930457838472
1647561600,2022-03-18 00:00:00,ELON/USDT,0.00000071,0.000000725,0.000000687,0.000000718,1038104416535.42661603,731343.44807623067855846
1647475200,2022-03-17 00:00:00,ELON/USDT,0.000000728,0.000000728,0.000000707,0.000000713,855956861819.69940792,613499.9160756341538924
1647388800,2022-03-16 00:00:00,ELON/USDT,0.00000068,0.000000731,0.000000677,0.000000728,1286866536548.34224304,908336.63620958910422057
1647302400,2022-03-15 00:00:00,ELON/USDT,0.000000684,0.000000689,0.000000655,0.00000068,975950654815.25556292,655985.71168909317082455
1647216000,2022-03-14 00:00:00,ELON/USDT,0.000000669,0.000000691,0.00000066,0.000000683,670764222471.49145813,452883.61606733849326754
1647129600,2022-03-13 00:00:00,ELON/USDT,0.000000694,0.000000704,0.000000658,0.000000668,948023259005.03160857,647482.79779868728370459
1647043200,2022-03-12 00:00:00,ELON/USDT,0.000000677,0.000000709,0.000000677,0.000000694,917121235777.3757912,638270.85068287833031852
1646956800,2022-03-11 00:00:00,ELON/USDT,0.000000703,0.000000731,0.000000678,0.000000678,1536196500367.45277045,1071480.84796340811969627
1646870400,2022-03-10 00:00:00,ELON/USDT,0.000000739,0.000000748,0.000000695,0.000000702,1201130604478.36120838,852844.97911551904110279
1646784000,2022-03-09 00:00:00,ELON/USDT,0.000000706,0.00000076,0.000000703,0.000000739,1751427181864.91782292,1295316.80005320677449129
