https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume XLM
1648944000000,2022-04-03 00:00:00,XLM/ETH,6.778e-05,6.813e-05,6.758e-05,6.758e-05,0.0198263604237948,293.37615306
1648857600000,2022-04-02 00:00:00,XLM/ETH,6.665e-05,6.796e-05,6.654e-05,6.742e-05,0.1793116114455616,2659.62046048
1648771200000,2022-04-01 00:00:00,XLM/ETH,6.939e-05,6.939e-05,6.706e-05,6.724e-05,0.49905695729373123,7422.0249448800005
1648684800000,2022-03-31 00:00:00,XLM/ETH,6.973e-05,7.049e-05,6.814e-05,6.999e-05,0.5133327711958962,7334.37307038
1648598400000,2022-03-30 00:00:00,XLM/ETH,6.767e-05,6.954e-05,6.767e-05,6.897e-05,0.050651678453385904,734.4016014700001
1648512000000,2022-03-29 00:00:00,XLM/ETH,6.972e-05,6.972e-05,6.761e-05,6.769e-05,0.14857079838088388,2194.87071031
1648425600000,2022-03-28 00:00:00,XLM/ETH,7.081e-05,7.081e-05,6.95e-05,7.013e-05,0.46618292029605357,6647.41081272
1648339200000,2022-03-27 00:00:00,XLM/ETH,6.987e-05,7.5e-05,6.893e-05,7.021e-05,0.06136808481546539,874.06473174
1648252800000,2022-03-26 00:00:00,XLM/ETH,6.818e-05,7.11e-05,6.749e-05,6.789e-05,0.8379645583328796,12342.97478764
1648166400000,2022-03-25 00:00:00,XLM/ETH,6.942e-05,7.024e-05,6.813e-05,6.833e-05,3.3219420904954498,48616.15821009
1648080000000,2022-03-24 00:00:00,XLM/ETH,6.969e-05,6.981e-05,6.922e-05,6.981e-05,0.0512299715974371,733.84861191
1647993600000,2022-03-23 00:00:00,XLM/ETH,7.065e-05,7.065e-05,6.99e-05,6.99e-05,0.004266200847273,61.03291627
1647907200000,2022-03-22 00:00:00,XLM/ETH,6.972e-05,7.04e-05,6.864e-05,7.001e-05,1.5541837803319274,22199.45408273
1647820800000,2022-03-21 00:00:00,XLM/ETH,6.934e-05,6.934e-05,6.934e-05,6.934e-05,0.0015069305764664,21.73248596
1647734400000,2022-03-20 00:00:00,XLM/ETH,6.885e-05,6.885e-05,6.8e-05,6.8e-05,0.00452809369216,66.58961312
1647648000000,2022-03-19 00:00:00,XLM/ETH,6.766e-05,6.766e-05,6.766e-05,6.766e-05,0.0010600268972322,15.66696567
1647561600000,2022-03-18 00:00:00,XLM/ETH,6.819e-05,6.819e-05,6.701e-05,6.701e-05,0.1288925552782284,1923.48239484
1647475200000,2022-03-17 00:00:00,XLM/ETH,6.854e-05,6.854e-05,6.691e-05,6.734e-05,0.025639704619529,380.74999435
1647388800000,2022-03-16 00:00:00,XLM/ETH,7.009e-05,7.009e-05,6.724e-05,6.89e-05,0.020471206836535,297.11475815
1647302400000,2022-03-15 00:00:00,XLM/ETH,6.926e-05,7.046e-05,6.892e-05,6.892e-05,0.116423292610432,1689.2526496
1647216000000,2022-03-14 00:00:00,XLM/ETH,6.983e-05,7.047e-05,6.907e-05,6.94e-05,0.063542969058712,915.6047414799999
1647129600000,2022-03-13 00:00:00,XLM/ETH,7.23e-05,7.3e-05,7.086e-05,7.108e-05,0.25307806568806923,3560.4680034900002
1647043200000,2022-03-12 00:00:00,XLM/ETH,7.204e-05,7.315e-05,7.12e-05,7.132e-05,0.7965881225155692,11169.21091581
1646956800000,2022-03-11 00:00:00,XLM/ETH,6.881e-05,7.16e-05,6.742e-05,7.16e-05,0.717322490528676,10018.47053811
1646870400000,2022-03-10 00:00:00,XLM/ETH,6.999e-05,7.068e-05,6.826e-05,6.852e-05,0.1325665598362644,1934.71336597
1646784000000,2022-03-09 00:00:00,XLM/ETH,6.544e-05,6.931e-05,6.51e-05,6.906e-05,1.09740496191917,15890.60182333
1646697600000,2022-03-08 00:00:00,XLM/ETH,6.797e-05,6.797e-05,6.549e-05,6.655e-05,1.5046233748223317,22608.91622573
1646611200000,2022-03-07 00:00:00,XLM/ETH,6.804e-05,6.877e-05,6.726e-05,6.853e-05,0.2528836241800946,3690.1156308199998
1646524800000,2022-03-06 00:00:00,XLM/ETH,6.745e-05,6.8e-05,6.681e-05,6.737e-05,0.1673623546195484,2484.22672732
1646438400000,2022-03-05 00:00:00,XLM/ETH,6.767e-05,6.798e-05,6.627e-05,6.745e-05,0.373922876783578,5543.70462244
1646352000000,2022-03-04 00:00:00,XLM/ETH,6.724e-05,6.781e-05,6.646e-05,6.769e-05,0.23597576887590369,3486.1245217299997
1646265600000,2022-03-03 00:00:00,XLM/ETH,6.547e-05,6.669e-05,6.547e-05,6.669e-05,0.0058980156672294,88.43928126
1646179200000,2022-03-02 00:00:00,XLM/ETH,6.656e-05,6.656e-05,6.593e-05,6.599e-05,0.0044983138983654,68.16659946
1646092800000,2022-03-01 00:00:00,XLM/ETH,6.813e-05,6.813e-05,6.672e-05,6.71e-05,1.324061163971667,19732.65520077
1646006400000,2022-02-28 00:00:00,XLM/ETH,6.91e-05,6.948e-05,6.692e-05,6.757e-05,1.7695961443395039,26189.08012934
1645920000000,2022-02-27 00:00:00,XLM/ETH,6.914e-05,7.003e-05,6.802e-05,6.946e-05,0.7233211114319229,10413.491382549999
1645833600000,2022-02-26 00:00:00,XLM/ETH,6.784e-05,7.068e-05,6.764e-05,6.874e-05,5.7449026909311165,83574.37723205
1645747200000,2022-02-25 00:00:00,XLM/ETH,6.984e-05,7.035e-05,6.895e-05,6.97e-05,0.241557994964242,3465.68141986
1645660800000,2022-02-24 00:00:00,XLM/ETH,7.078e-05,7.181e-05,6.814e-05,7.068e-05,1.2858902794185754,18193.12789217
1645574400000,2022-02-23 00:00:00,XLM/ETH,7.106e-05,7.135e-05,6.997e-05,7.017e-05,0.1179563577747948,1681.00837644
1645488000000,2022-02-22 00:00:00,XLM/ETH,6.969e-05,7.13e-05,6.969e-05,7.046e-05,0.2463573789876446,3496.41468901
1645401600000,2022-02-21 00:00:00,XLM/ETH,7.397e-05,7.397e-05,6.894e-05,6.91e-05,16.308582210360548,236014.21433228
1645315200000,2022-02-20 00:00:00,XLM/ETH,7.413e-05,7.551e-05,7.386e-05,7.401e-05,4.6117891499390025,62313.05431616001
1645228800000,2022-02-19 00:00:00,XLM/ETH,7.285e-05,7.545e-05,7.233e-05,7.29e-05,0.9891238414005898,13568.2282771
1645142400000,2022-02-18 00:00:00,XLM/ETH,7.041e-05,7.147e-05,7.041e-05,7.147e-05,0.006309990697439801,88.28866234
1645056000000,2022-02-17 00:00:00,XLM/ETH,7.024e-05,7.184e-05,7.024e-05,7.032e-05,1.9275973589623177,27411.794069429998
1644969600000,2022-02-16 00:00:00,XLM/ETH,6.9e-05,7.036e-05,6.9e-05,7e-05,0.31466599482569996,4495.22849751
1644883200000,2022-02-15 00:00:00,XLM/ETH,6.978e-05,6.978e-05,6.978e-05,6.978e-05,0.01570067284506,225.002477
1644796800000,2022-02-14 00:00:00,XLM/ETH,7.331e-05,7.331e-05,7.204e-05,7.237e-05,0.017008212986042298,235.01745179
1644710400000,2022-02-13 00:00:00,XLM/ETH,7.456e-05,7.491e-05,7.329e-05,7.329e-05,0.8731444434251595,11913.55496555
1644624000000,2022-02-12 00:00:00,XLM/ETH,7.395e-05,7.535e-05,7.367e-05,7.535e-05,0.0822083608933345,1091.02005167
1644537600000,2022-02-11 00:00:00,XLM/ETH,7.522e-05,7.522e-05,7.345e-05,7.395e-05,0.5122695411013846,6927.241935110001
1644451200000,2022-02-10 00:00:00,XLM/ETH,7.484e-05,7.538e-05,7.274e-05,7.538e-05,7.264339888556023,96369.59257835
1644364800000,2022-02-09 00:00:00,XLM/ETH,7.781e-05,7.781e-05,7.465e-05,7.465e-05,9.33065476539565,124992.02632814
1644278400000,2022-02-08 00:00:00,XLM/ETH,7.755e-05,8.036e-05,7.672e-05,7.795e-05,2.9318290452562232,37611.66190194
1644192000000,2022-02-07 00:00:00,XLM/ETH,7.506e-05,7.676e-05,7.506e-05,7.532e-05,0.5402218347721496,7172.35574578
1644105600000,2022-02-06 00:00:00,XLM/ETH,7.356e-05,7.356e-05,7.356e-05,7.356e-05,0.3360547643263199,4568.444321999999
1644019200000,2022-02-05 00:00:00,XLM/ETH,7.07e-05,7.118e-05,7.052e-05,7.052e-05,0.054416226923752795,771.64246914
1643932800000,2022-02-04 00:00:00,XLM/ETH,7.249e-05,7.249e-05,6.912e-05,6.921e-05,1.542660956674155,22289.5673555
1643846400000,2022-02-03 00:00:00,XLM/ETH,7.15e-05,7.316e-05,7.15e-05,7.28e-05,0.142280628688016,1954.40424022
1643760000000,2022-02-02 00:00:00,XLM/ETH,7.339e-05,7.35e-05,7.265e-05,7.276e-05,0.0289254725795236,397.54635211
1643673600000,2022-02-01 00:00:00,XLM/ETH,7.34e-05,7.34e-05,7.34e-05,7.34e-05,0.002708609360192,36.90203488
1643587200000,2022-01-31 00:00:00,XLM/ETH,7.645e-05,7.679e-05,7.481e-05,7.481e-05,0.8152823927947023,10898.04027262
1643500800000,2022-01-30 00:00:00,XLM/ETH,7.859e-05,7.859e-05,7.645e-05,7.645e-05,0.9538190805921855,12476.377770989999
1643414400000,2022-01-29 00:00:00,XLM/ETH,7.784e-05,7.896e-05,7.673e-05,7.7e-05,3.7555061759576898,48772.80747997
1643328000000,2022-01-28 00:00:00,XLM/ETH,8.019e-05,8.081e-05,7.892e-05,7.892e-05,0.9323065574959636,11813.31167633
1643241600000,2022-01-27 00:00:00,XLM/ETH,8.031e-05,8.167e-05,7.972e-05,8.068e-05,2.880414687814684,35701.7189863
1643155200000,2022-01-26 00:00:00,XLM/ETH,8.079e-05,8.079e-05,7.732e-05,7.835e-05,1.727604308279448,22049.831630880002
1643068800000,2022-01-25 00:00:00,XLM/ETH,8.116e-05,8.181e-05,7.951e-05,8.024e-05,6.274188120378844,78192.77318518
1642982400000,2022-01-24 00:00:00,XLM/ETH,7.927e-05,8.075e-05,7.836e-05,8.075e-05,5.510178111563199,68237.4998336
1642896000000,2022-01-23 00:00:00,XLM/ETH,7.906e-05,7.975e-05,7.718e-05,7.934e-05,2.8154996916735477,35486.5098522
1642809600000,2022-01-22 00:00:00,XLM/ETH,7.919e-05,7.996e-05,7.328e-05,7.932e-05,8.715186185587056,109873.7542308
1642723200000,2022-01-21 00:00:00,XLM/ETH,7.694e-05,8.085e-05,7.25e-05,8.006e-05,30.042198815956485,375246.05066146
1642636800000,2022-01-20 00:00:00,XLM/ETH,7.888e-05,7.943e-05,7.643e-05,7.74e-05,54.56576757255087,704984.07716474
1642550400000,2022-01-19 00:00:00,XLM/ETH,8.072e-05,8.134e-05,7.959e-05,7.964e-05,2.792628472206311,35065.65133358
1642464000000,2022-01-18 00:00:00,XLM/ETH,7.949e-05,8.089e-05,7.949e-05,8.075e-05,1.6977755482455998,21025.0841888
1642377600000,2022-01-17 00:00:00,XLM/ETH,7.838e-05,8.008e-05,7.746e-05,8.008e-05,0.5571742168768776,6957.71999097
1642291200000,2022-01-16 00:00:00,XLM/ETH,7.768e-05,7.894e-05,7.699e-05,7.735e-05,1.1611063811832485,15011.07150851
1642204800000,2022-01-15 00:00:00,XLM/ETH,7.969e-05,8.044e-05,7.772e-05,7.772e-05,9.443181157696479,121502.58823593
1642118400000,2022-01-14 00:00:00,XLM/ETH,8.272e-05,8.825e-05,8.021e-05,8.021e-05,18.384860136015263,229209.07787078
1642032000000,2022-01-13 00:00:00,XLM/ETH,8.586e-05,8.586e-05,8.371e-05,8.371e-05,0.7313210755864772,8736.36453932
1641945600000,2022-01-12 00:00:00,XLM/ETH,8.261e-05,8.582e-05,8.221e-05,8.435e-05,2.3120187337252704,27409.82494043
1641859200000,2022-01-11 00:00:00,XLM/ETH,8.184e-05,8.184e-05,8.022e-05,8.041e-05,9.911861416446744,123266.52675596
1641772800000,2022-01-10 00:00:00,XLM/ETH,8.278e-05,8.318e-05,8.076e-05,8.109e-05,9.443110969051574,116452.22554016
1641686400000,2022-01-09 00:00:00,XLM/ETH,8.264e-05,8.284e-05,8.258e-05,8.284e-05,0.4938125211267199,5961.039607999999
1641600000000,2022-01-08 00:00:00,XLM/ETH,8.215e-05,8.221e-05,8.215e-05,8.221e-05,0.0950695355567364,1156.42300884
1641513600000,2022-01-07 00:00:00,XLM/ETH,7.826e-05,8.249e-05,7.826e-05,8.082e-05,7.602834715560008,94071.20410244999
1641427200000,2022-01-06 00:00:00,XLM/ETH,7.571e-05,8.05e-05,7.571e-05,7.783e-05,4.443676858164515,57094.65319497
1641340800000,2022-01-05 00:00:00,XLM/ETH,7.589e-05,7.769e-05,7.415e-05,7.518e-05,3.692985869674966,49121.91899009
1641254400000,2022-01-04 00:00:00,XLM/ETH,7.461e-05,7.507e-05,7.364e-05,7.364e-05,4.0818123545250575,55429.28238084
1641168000000,2022-01-03 00:00:00,XLM/ETH,7.721e-05,7.752e-05,7.558e-05,7.725e-05,0.8975330650821749,11618.5510043
1641081600000,2022-01-02 00:00:00,XLM/ETH,7.53e-05,7.614e-05,7.468e-05,7.601e-05,3.1991703371079176,42088.80853977
1640995200000,2022-01-01 00:00:00,XLM/ETH,7.255e-05,7.279e-05,7.198e-05,7.279e-05,0.1273077067434984,1748.97247896
1640908800000,2021-12-31 00:00:00,XLM/ETH,7.235e-05,7.273e-05,7.191e-05,7.273e-05,1.2151163402486116,16707.22315755
1640822400000,2021-12-30 00:00:00,XLM/ETH,7.321e-05,7.321e-05,7.165e-05,7.209e-05,5.887875516362718,81673.95639287999
1640736000000,2021-12-29 00:00:00,XLM/ETH,7.263e-05,7.407e-05,7.259e-05,7.407e-05,0.626350392413603,8456.19538833
1640649600000,2021-12-28 00:00:00,XLM/ETH,7.35e-05,7.485e-05,7.157e-05,7.237e-05,1.286007756296509,17769.90128916
1640563200000,2021-12-27 00:00:00,XLM/ETH,7.244e-05,7.475e-05,7.235e-05,7.406e-05,10.587787499433713,142962.29407822998
1640476800000,2021-12-26 00:00:00,XLM/ETH,7.167e-05,7.198e-05,7.06e-05,7.143e-05,1.1173819074497766,15643.03384362
1640390400000,2021-12-25 00:00:00,XLM/ETH,6.938e-05,7.187e-05,6.938e-05,7.177e-05,2.5444603315997223,35452.97940086
1640304000000,2021-12-24 00:00:00,XLM/ETH,6.939e-05,6.961e-05,6.863e-05,6.902e-05,0.31104385188686184,4506.57565759
1640217600000,2021-12-23 00:00:00,XLM/ETH,6.806e-05,7.006e-05,6.731e-05,7.006e-05,1.2005637620873648,17136.22269608
1640131200000,2021-12-22 00:00:00,XLM/ETH,6.888e-05,6.918e-05,6.733e-05,6.733e-05,0.34263781517532416,5088.9323507399995
1640044800000,2021-12-21 00:00:00,XLM/ETH,6.506e-05,6.65e-05,6.464e-05,6.608e-05,2.6273309975454415,39759.85165777
1639958400000,2021-12-20 00:00:00,XLM/ETH,6.473e-05,7.061e-05,6.473e-05,6.562e-05,2.1862652630353496,33317.05673629
1639872000000,2021-12-19 00:00:00,XLM/ETH,6.468e-05,6.82e-05,6.417e-05,6.417e-05,1.4797950417380665,23060.54295992
1639785600000,2021-12-18 00:00:00,XLM/ETH,6.652e-05,6.776e-05,6.433e-05,6.433e-05,2.6553011300352223,41276.24949534
1639699200000,2021-12-17 00:00:00,XLM/ETH,6.55e-05,6.741e-05,6.444e-05,6.564e-05,3.2845469061101857,50038.80112904
1639612800000,2021-12-16 00:00:00,XLM/ETH,6.788e-05,6.788e-05,6.513e-05,6.596e-05,0.5154004503522915,7813.83338921
1639526400000,2021-12-15 00:00:00,XLM/ETH,6.944e-05,6.961e-05,6.627e-05,6.747e-05,0.2380112843383314,3527.6609506199998
1639440000000,2021-12-14 00:00:00,XLM/ETH,6.638e-05,7.068e-05,6.637e-05,7.068e-05,0.3161829606736596,4473.44313347
1639353600000,2021-12-13 00:00:00,XLM/ETH,6.808e-05,7.57e-05,6.583e-05,6.835e-05,0.3189225637993205,4666.02141623
1639267200000,2021-12-12 00:00:00,XLM/ETH,6.674e-05,6.863e-05,6.639e-05,6.725e-05,0.9084123101858149,13507.98974254
1639180800000,2021-12-11 00:00:00,XLM/ETH,6.745e-05,6.873e-05,6.631e-05,6.873e-05,0.7659620195496369,11144.50777753
1639094400000,2021-12-10 00:00:00,XLM/ETH,6.614e-05,6.879e-05,6.614e-05,6.755e-05,0.4926170586382885,7292.62855127
1639008000000,2021-12-09 00:00:00,XLM/ETH,6.801e-05,7.257e-05,6.657e-05,6.804e-05,0.6160869859647888,9054.77639572
1638921600000,2021-12-08 00:00:00,XLM/ETH,6.759e-05,6.949e-05,6.664e-05,6.821e-05,4.922926571949621,72173.09151077
