https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINA,Volume USDT
1660953600,2022-08-20 00:00:00,LINA/USDT,0.008157,0.008482,0.007811,0.008071,6210118.55496228,50950.60063502147107
1660867200,2022-08-19 00:00:00,LINA/USDT,0.009016,0.00913,0.008007,0.008153,7454523.37852492,63030.75209163197538
1660780800,2022-08-18 00:00:00,LINA/USDT,0.00957,0.0099,0.008877,0.009006,7768152.88268928,74368.13718704186696
1660694400,2022-08-17 00:00:00,LINA/USDT,0.010184,0.010614,0.009376,0.009622,9361555.90718634,94631.30946050775869
1660608000,2022-08-16 00:00:00,LINA/USDT,0.010341,0.01052,0.010109,0.010161,5682507.88487773,58595.49033597406273
1660521600,2022-08-15 00:00:00,LINA/USDT,0.010604,0.011016,0.010136,0.010289,5764965.64322341,60914.93846187072859
1660435200,2022-08-14 00:00:00,LINA/USDT,0.011051,0.011375,0.010543,0.010617,7866557.92407843,86753.99078791266563
1660348800,2022-08-13 00:00:00,LINA/USDT,0.011115,0.011803,0.01086,0.011019,8024942.21263271,91239.62481580426472
1660262400,2022-08-12 00:00:00,LINA/USDT,0.010906,0.011227,0.010588,0.01113,10561304.35677227,115464.7275667233888
1660176000,2022-08-11 00:00:00,LINA/USDT,0.010576,0.0119,0.010551,0.010906,31698288.79937696,354672.67505886607627
1660089600,2022-08-10 00:00:00,LINA/USDT,0.010308,0.010733,0.01,0.010593,6229033.39809005,65281.37974688037652
1660003200,2022-08-09 00:00:00,LINA/USDT,0.010885,0.010952,0.009846,0.010315,18038358.27639651,187376.34154688078352
1659916800,2022-08-08 00:00:00,LINA/USDT,0.010836,0.011354,0.0106,0.010908,9079291.90814609,100206.59036810216663
1659830400,2022-08-07 00:00:00,LINA/USDT,0.010883,0.011166,0.010741,0.010873,3779183.22309697,41585.40651749089392
1659744000,2022-08-06 00:00:00,LINA/USDT,0.011393,0.011393,0.010855,0.010855,3466099.50387998,38722.80532195979831
1659657600,2022-08-05 00:00:00,LINA/USDT,0.010682,0.011425,0.010601,0.011403,12168617.70987585,134483.62979188588511
1659571200,2022-08-04 00:00:00,LINA/USDT,0.010809,0.011978,0.010446,0.010697,24103969.61404646,272054.32326856993953
1659484800,2022-08-03 00:00:00,LINA/USDT,0.011052,0.011344,0.010523,0.010844,20000221.60994951,217281.73354498183837
1659398400,2022-08-02 00:00:00,LINA/USDT,0.010493,0.011678,0.010113,0.011005,57291119.6265577,623157.50297366254164
1659312000,2022-08-01 00:00:00,LINA/USDT,0.01022,0.010644,0.00994,0.010496,9051652.79418268,93121.26524617592937
1659225600,2022-07-31 00:00:00,LINA/USDT,0.00997,0.010963,0.00997,0.010271,21549112.54161205,227010.88008679815779
1659139200,2022-07-30 00:00:00,LINA/USDT,0.009828,0.010935,0.009717,0.00997,22367160.14148696,230553.26685995445796
1659052800,2022-07-29 00:00:00,LINA/USDT,0.01017,0.010448,0.00959,0.009821,20963286.73480654,210867.68415418962691
1658966400,2022-07-28 00:00:00,LINA/USDT,0.008779,0.01019,0.008593,0.010114,27614992.72816217,260056.48016761728524
1658880000,2022-07-27 00:00:00,LINA/USDT,0.008094,0.008774,0.00789,0.008766,11936478.46978501,99214.81359636600505
1658793600,2022-07-26 00:00:00,LINA/USDT,0.008212,0.008212,0.007705,0.008101,9895319.16737093,78897.97196956852603
1658707200,2022-07-25 00:00:00,LINA/USDT,0.00908,0.009224,0.00819,0.008205,15384364.22480799,132133.30799069836513
1658620800,2022-07-24 00:00:00,LINA/USDT,0.009153,0.009288,0.00897,0.009083,9431447.57575821,85932.50351245187082
1658534400,2022-07-23 00:00:00,LINA/USDT,0.008886,0.009354,0.008837,0.009116,9754674.73568507,88922.75905612183006
1658448000,2022-07-22 00:00:00,LINA/USDT,0.009257,0.009657,0.00882,0.008877,8028678.58388007,74840.98061668200715
1658361600,2022-07-21 00:00:00,LINA/USDT,0.00914,0.009391,0.008764,0.009238,14584545.50670532,132290.50912519312496
1658275200,2022-07-20 00:00:00,LINA/USDT,0.009793,0.0101,0.009039,0.009097,16552768.68260294,161313.55243382660258
1658188800,2022-07-19 00:00:00,LINA/USDT,0.0095,0.01001,0.009216,0.009782,20662734.0115257,199677.21613977308356
1658102400,2022-07-18 00:00:00,LINA/USDT,0.008808,0.009593,0.008778,0.00952,11657469.83381336,108475.2841558890535
1658016000,2022-07-17 00:00:00,LINA/USDT,0.008944,0.009183,0.008688,0.008752,7373337.39982013,65754.21095060775208
1657929600,2022-07-16 00:00:00,LINA/USDT,0.008709,0.009043,0.008502,0.008944,14453454.53672105,126958.38662894141048
1657843200,2022-07-15 00:00:00,LINA/USDT,0.00836,0.008825,0.008305,0.008719,15666121.79397821,134740.1668109776585
1657756800,2022-07-14 00:00:00,LINA/USDT,0.00807,0.008387,0.007798,0.008344,13126861.80522698,106409.43185931690505
1657670400,2022-07-13 00:00:00,LINA/USDT,0.007738,0.008129,0.007439,0.008062,14702746.01817333,115610.38590351092696
1657584000,2022-07-12 00:00:00,LINA/USDT,0.00787,0.008122,0.007738,0.00775,14081850.67871906,112352.82997440292435
1657497600,2022-07-11 00:00:00,LINA/USDT,0.008833,0.008833,0.007834,0.007895,14364406.43383101,119953.60904510779621
1657411200,2022-07-10 00:00:00,LINA/USDT,0.009277,0.009277,0.008746,0.008828,6334846.45872695,56849.20329274092881
1657324800,2022-07-09 00:00:00,LINA/USDT,0.00917,0.0095,0.00916,0.009301,11620127.17430446,108525.1970615103098
1657238400,2022-07-08 00:00:00,LINA/USDT,0.009026,0.009397,0.008751,0.00916,8286821.09519978,75374.10744234160186
1657152000,2022-07-07 00:00:00,LINA/USDT,0.008636,0.009251,0.008594,0.009016,12801719.09921591,114081.94018919083788
1657065600,2022-07-06 00:00:00,LINA/USDT,0.008403,0.008751,0.008279,0.008641,16152702.17316812,137269.48291126593725
1656979200,2022-07-05 00:00:00,LINA/USDT,0.008529,0.00872,0.00814,0.008415,27824599.22012809,235973.91747849069151
1656892800,2022-07-04 00:00:00,LINA/USDT,0.008071,0.00855,0.00782,0.0085,23946314.58299028,195042.17488839268922
1656806400,2022-07-03 00:00:00,LINA/USDT,0.008003,0.008189,0.007777,0.008065,19592278.97193756,155777.02830470465855
1656720000,2022-07-02 00:00:00,LINA/USDT,0.007839,0.00812,0.007663,0.008002,24671820.43334426,194173.78433541649846
1656633600,2022-07-01 00:00:00,LINA/USDT,0.007926,0.008179,0.00762,0.007838,26053395.39516354,204776.94480995064576
1656547200,2022-06-30 00:00:00,LINA/USDT,0.008097,0.008141,0.007451,0.007914,41400847.95858175,321611.21108419569692
1656460800,2022-06-29 00:00:00,LINA/USDT,0.008082,0.00829,0.007833,0.008079,43098501.67444426,350698.014584187458
1656374400,2022-06-28 00:00:00,LINA/USDT,0.008814,0.008921,0.008023,0.008079,51600579.98576733,436982.72642449710275
1656288000,2022-06-27 00:00:00,LINA/USDT,0.008926,0.0097,0.008645,0.00882,37244230.02868927,336355.67445132997574
1656201600,2022-06-26 00:00:00,LINA/USDT,0.009506,0.009721,0.008914,0.008914,43962741.05982307,413843.76963598533788
1656115200,2022-06-25 00:00:00,LINA/USDT,0.009416,0.00969,0.009041,0.009499,34277307.36498358,322401.39821580226124
1656028800,2022-06-24 00:00:00,LINA/USDT,0.009203,0.009589,0.009068,0.009393,39172469.18159328,363973.74520857398501
1655942400,2022-06-23 00:00:00,LINA/USDT,0.008325,0.009248,0.008292,0.009215,32675133.46510793,288895.73952097031159
1655856000,2022-06-22 00:00:00,LINA/USDT,0.008714,0.00873,0.00813,0.00832,37049381.77788188,312095.7372031979562
1655769600,2022-06-21 00:00:00,LINA/USDT,0.008754,0.009589,0.008556,0.008739,38969645.15433472,345697.30213899030082
1655683200,2022-06-20 00:00:00,LINA/USDT,0.00831,0.008823,0.00794,0.008756,46699853.55900886,397313.13230506972799
1655596800,2022-06-19 00:00:00,LINA/USDT,0.007527,0.00855,0.00716,0.008309,45724076.6421533,371633.68402123345718
1655510400,2022-06-18 00:00:00,LINA/USDT,0.00811,0.00827,0.007013,0.007521,21421503.99756693,162565.34836230385181
1655424000,2022-06-17 00:00:00,LINA/USDT,0.008012,0.00852,0.008,0.00812,11618916.79031003,95767.54646449702396
1655337600,2022-06-16 00:00:00,LINA/USDT,0.00936,0.00947,0.00789,0.008,18956314.20493973,163503.08349840193353
1655251200,2022-06-15 00:00:00,LINA/USDT,0.00832,0.00939,0.00752,0.00938,33212770.07821464,280720.24549393656701
1655164800,2022-06-14 00:00:00,LINA/USDT,0.00796,0.00838,0.00708,0.00832,23178205.23749738,183085.319848212862
1655078400,2022-06-13 00:00:00,LINA/USDT,0.00858,0.00887,0.00732,0.00798,46051302.24602212,366366.1721235956234
1654992000,2022-06-12 00:00:00,LINA/USDT,0.00963,0.00977,0.00852,0.00854,30243462.20224213,272412.2422781231717
1654905600,2022-06-11 00:00:00,LINA/USDT,0.01103,0.012,0.00941,0.00958,39222792.82793759,419342.4051650612316
1654819200,2022-06-10 00:00:00,LINA/USDT,0.01152,0.01217,0.0107,0.01104,32250119.02142906,368596.3029910111145
1654732800,2022-06-09 00:00:00,LINA/USDT,0.01092,0.01186,0.01056,0.01158,31301701.46214006,347099.9860085462764
1654646400,2022-06-08 00:00:00,LINA/USDT,0.01099,0.01291,0.01059,0.01094,162398560.22253183,1909703.0753157097802
1654560000,2022-06-07 00:00:00,LINA/USDT,0.00988,0.01219,0.00925,0.01102,82490736.75211101,881641.4416834374893
1654473600,2022-06-06 00:00:00,LINA/USDT,0.00927,0.01051,0.00926,0.0099,57281372.14688579,576538.4416775044786
1654387200,2022-06-05 00:00:00,LINA/USDT,0.00955,0.00958,0.00922,0.00925,16729260.39514267,157382.8997745748937
1654300800,2022-06-04 00:00:00,LINA/USDT,0.00931,0.00966,0.00904,0.00953,22718800.21854305,214187.1849546625723
1654214400,2022-06-03 00:00:00,LINA/USDT,0.00965,0.00982,0.00891,0.00933,34093103.35308939,318124.3759213241873
1654128000,2022-06-02 00:00:00,LINA/USDT,0.00947,0.00999,0.00926,0.00966,24595748.79183074,236676.8546775013332
1654041600,2022-06-01 00:00:00,LINA/USDT,0.01103,0.01157,0.00932,0.0095,54662823.36553869,583066.8065094106327
1653955200,2022-05-31 00:00:00,LINA/USDT,0.011,0.01139,0.00999,0.01102,54122365.41557387,585613.3766520111366
1653868800,2022-05-30 00:00:00,LINA/USDT,0.00995,0.01145,0.00976,0.011,72975702.06602964,783485.7698662425052
1653782400,2022-05-29 00:00:00,LINA/USDT,0.00877,0.01009,0.00866,0.00995,53898828.70284253,503210.8817124415612
1653696000,2022-05-28 00:00:00,LINA/USDT,0.00845,0.00918,0.00832,0.00879,21781332.308144,192519.9020021903549
1653609600,2022-05-27 00:00:00,LINA/USDT,0.00871,0.00893,0.00808,0.00843,25317602.98751889,215318.5597784826695
1653523200,2022-05-26 00:00:00,LINA/USDT,0.00984,0.01007,0.00821,0.00863,40583092.36885354,366348.1766403738143
1653436800,2022-05-25 00:00:00,LINA/USDT,0.01048,0.01052,0.00969,0.00977,35653878.59472526,357136.9630980682321
1653350400,2022-05-24 00:00:00,LINA/USDT,0.0094,0.01154,0.00929,0.01046,113135255.3596442,1197536.1692170869818
1653264000,2022-05-23 00:00:00,LINA/USDT,0.01055,0.01059,0.00913,0.00937,33008292.18397424,326928.9526383488543
1653177600,2022-05-22 00:00:00,LINA/USDT,0.00924,0.01079,0.00916,0.0106,76592987.96747816,763865.4805534804384
1653091200,2022-05-21 00:00:00,LINA/USDT,0.00879,0.00933,0.00853,0.00922,26129504.42077963,231933.0186030498864
1653004800,2022-05-20 00:00:00,LINA/USDT,0.00961,0.01009,0.0086,0.00871,58895425.23332901,550618.2483937155827
1652918400,2022-05-19 00:00:00,LINA/USDT,0.00844,0.00982,0.00793,0.00959,51636700.10229545,446989.8137556968652
1652832000,2022-05-18 00:00:00,LINA/USDT,0.00924,0.00986,0.00834,0.00843,45227894.00780875,411609.0024103154149
1652745600,2022-05-17 00:00:00,LINA/USDT,0.00826,0.00943,0.00824,0.0092,55840648.75959985,500010.4877284126857
1652659200,2022-05-16 00:00:00,LINA/USDT,0.00969,0.00969,0.00811,0.00824,31315607.99101996,283179.179931838798
1652572800,2022-05-15 00:00:00,LINA/USDT,0.00866,0.00974,0.00839,0.00973,36492127.0507201,330194.7781702203636
1652486400,2022-05-14 00:00:00,LINA/USDT,0.00786,0.00895,0.00755,0.00863,29214441.46063988,239541.9032328188876
1652400000,2022-05-13 00:00:00,LINA/USDT,0.00687,0.00919,0.00677,0.00782,48561125.13849998,408670.7611139432647
1652313600,2022-05-12 00:00:00,LINA/USDT,0.00801,0.00857,0.00584,0.00687,48127254.48807748,330810.0139408627201
1652227200,2022-05-11 00:00:00,LINA/USDT,0.01319,0.01362,0.0073,0.00801,63707626.22939907,628298.5347611630925
1652140800,2022-05-10 00:00:00,LINA/USDT,0.0126,0.01466,0.0122,0.01326,27099327.68529893,365322.813390940872
1652054400,2022-05-09 00:00:00,LINA/USDT,0.01626,0.01682,0.0124,0.01249,16226722.14728151,228856.6006133604594
1651968000,2022-05-08 00:00:00,LINA/USDT,0.01608,0.01676,0.01556,0.01627,7554949.96578488,122376.3991575260266
1651881600,2022-05-07 00:00:00,LINA/USDT,0.01719,0.01734,0.0155,0.01606,8564379.82621013,142795.1363515516402
1651795200,2022-05-06 00:00:00,LINA/USDT,0.01759,0.01766,0.01648,0.01714,13966209.40812609,237725.6728789966789
1651708800,2022-05-05 00:00:00,LINA/USDT,0.01993,0.02013,0.01695,0.0176,20755906.58691535,382057.37835524014
1651622400,2022-05-04 00:00:00,LINA/USDT,0.01821,0.01992,0.01794,0.01992,18354328.07131682,344650.4619451401886
1651536000,2022-05-03 00:00:00,LINA/USDT,0.01792,0.01874,0.01755,0.01826,16466811.19156312,300917.9810935341223
1651449600,2022-05-02 00:00:00,LINA/USDT,0.01876,0.01946,0.01718,0.01792,23830828.7771637,442070.4836720093123
1651363200,2022-05-01 00:00:00,LINA/USDT,0.01802,0.01915,0.01742,0.0188,24237699.94496681,441040.2826471204574
1651276800,2022-04-30 00:00:00,LINA/USDT,0.02196,0.02219,0.01701,0.01802,27659522.72827891,560743.7270552396836
1651190400,2022-04-29 00:00:00,LINA/USDT,0.02303,0.0255,0.02133,0.02202,53936234.82996095,1279975.7146716435058
1651104000,2022-04-28 00:00:00,LINA/USDT,0.02259,0.02394,0.02223,0.02305,31969828.58307404,736629.7047854381864
1651017600,2022-04-27 00:00:00,LINA/USDT,0.02197,0.02475,0.02173,0.02262,43859133.52794625,997379.7199761148229
1650931200,2022-04-26 00:00:00,LINA/USDT,0.02326,0.0243,0.02112,0.02202,47894549.41934252,1086955.904586683161
1650844800,2022-04-25 00:00:00,LINA/USDT,0.02396,0.02399,0.02213,0.02321,31702290.95209569,728676.1366549193409
1650758400,2022-04-24 00:00:00,LINA/USDT,0.02593,0.02703,0.0238,0.02392,25181416.30365351,632355.1133444687232
1650672000,2022-04-23 00:00:00,LINA/USDT,0.0266,0.02709,0.02531,0.02588,26431096.05781219,692797.561795014546
1650585600,2022-04-22 00:00:00,LINA/USDT,0.02775,0.03225,0.02657,0.02661,65297239.86097936,1909657.7213995231839
1650499200,2022-04-21 00:00:00,LINA/USDT,0.03167,0.03511,0.02736,0.0277,98606826.85495297,3035173.3047478654924
1650412800,2022-04-20 00:00:00,LINA/USDT,0.02957,0.03378,0.02762,0.0317,181736047.94922034,5684611.1331373701448
1650326400,2022-04-19 00:00:00,LINA/USDT,0.02159,0.03028,0.02127,0.02964,117353706.46872403,3234180.026997965964
1650240000,2022-04-18 00:00:00,LINA/USDT,0.02054,0.02163,0.01938,0.02152,5872453.26547853,121257.6933673894793
1650153600,2022-04-17 00:00:00,LINA/USDT,0.02163,0.02237,0.02049,0.02059,7538389.22324377,164654.636616414841
1650067200,2022-04-16 00:00:00,LINA/USDT,0.02147,0.02187,0.02111,0.02167,2607351.88719076,56371.50804404311
1649980800,2022-04-15 00:00:00,LINA/USDT,0.02096,0.02158,0.02087,0.02145,2688494.70590863,57294.4431933509014
1649894400,2022-04-14 00:00:00,LINA/USDT,0.02146,0.02211,0.0206,0.0209,5314670.62697802,114270.1738178748752
1649808000,2022-04-13 00:00:00,LINA/USDT,0.02057,0.02152,0.01998,0.02149,2776500.10749261,58049.3782617185081
1649721600,2022-04-12 00:00:00,LINA/USDT,0.02018,0.02165,0.01982,0.02063,5071239.76711759,105150.5100603344013
1649635200,2022-04-11 00:00:00,LINA/USDT,0.02265,0.02273,0.01966,0.02006,15499184.78943827,323937.0085100615952
1649548800,2022-04-10 00:00:00,LINA/USDT,0.02343,0.02423,0.02257,0.02261,15708298.66265903,366333.4766675872846
1649462400,2022-04-09 00:00:00,LINA/USDT,0.02202,0.02356,0.02194,0.02341,12106032.35849701,275922.116235169903
1649376000,2022-04-08 00:00:00,LINA/USDT,0.02365,0.02401,0.02182,0.02206,15880749.51469611,367086.2099718981318
1649289600,2022-04-07 00:00:00,LINA/USDT,0.02272,0.02388,0.02214,0.02366,12775450.70513671,296235.7200478747629
1649203200,2022-04-06 00:00:00,LINA/USDT,0.0263,0.0264,0.02255,0.0227,18245766.84770543,451853.9375846213306
1649116800,2022-04-05 00:00:00,LINA/USDT,0.02817,0.02894,0.02629,0.02638,9486681.9401032,262864.8620396256275
1649030400,2022-04-04 00:00:00,LINA/USDT,0.02946,0.02955,0.0268,0.02823,10514360.24594576,297348.0421921817046
1648944000,2022-04-03 00:00:00,LINA/USDT,0.02905,0.03164,0.02831,0.02961,15077601.10626858,453990.8935306081789
1648857600,2022-04-02 00:00:00,LINA/USDT,0.02937,0.03135,0.02853,0.02895,18906804.45022561,561719.8299296459701
1648771200,2022-04-01 00:00:00,LINA/USDT,0.02667,0.03003,0.02504,0.02948,26578869.45522181,736080.7701301799041
1648684800,2022-03-31 00:00:00,LINA/USDT,0.02555,0.02949,0.02555,0.02667,23128849.11850167,643419.7292315885774
1648598400,2022-03-30 00:00:00,LINA/USDT,0.02575,0.02674,0.02467,0.02558,6682283.41782456,172322.9092076343512
1648512000,2022-03-29 00:00:00,LINA/USDT,0.02508,0.02689,0.025,0.02591,8962181.90034946,232341.0992496575004
1648425600,2022-03-28 00:00:00,LINA/USDT,0.02577,0.02731,0.02474,0.02513,9745584.84754833,257899.8955789210124
1648339200,2022-03-27 00:00:00,LINA/USDT,0.02451,0.02589,0.0237,0.02575,8560570.18863346,210696.8855507162115
1648252800,2022-03-26 00:00:00,LINA/USDT,0.02309,0.02456,0.02276,0.02455,7893204.48001268,187977.702407377447
1648166400,2022-03-25 00:00:00,LINA/USDT,0.02412,0.0244,0.02249,0.023,7880934.14905607,185043.5455354903566
1648080000,2022-03-24 00:00:00,LINA/USDT,0.02455,0.025,0.02319,0.02412,8325078.19838777,199827.4488167589134
1647993600,2022-03-23 00:00:00,LINA/USDT,0.0216,0.02498,0.02125,0.02455,21225867.06524309,498982.6615623149654
1647907200,2022-03-22 00:00:00,LINA/USDT,0.02068,0.0223,0.02066,0.02166,11031379.99522517,237615.1659977378935
1647820800,2022-03-21 00:00:00,LINA/USDT,0.02047,0.02145,0.01969,0.02076,4008395.18576201,83528.3263518108455
1647734400,2022-03-20 00:00:00,LINA/USDT,0.02157,0.02204,0.02023,0.02047,5725140.11994563,122115.2010207773984
1647648000,2022-03-19 00:00:00,LINA/USDT,0.02038,0.02239,0.02037,0.02156,12584941.92931797,273794.6793209048491
1647561600,2022-03-18 00:00:00,LINA/USDT,0.01987,0.02051,0.01939,0.02043,4868093.30164417,97619.3156251096535
1647475200,2022-03-17 00:00:00,LINA/USDT,0.02111,0.02144,0.01972,0.01994,5562988.27272541,113429.6681449993796
1647388800,2022-03-16 00:00:00,LINA/USDT,0.01811,0.02141,0.01794,0.02112,6783496.73906293,134129.5564223179503
1647302400,2022-03-15 00:00:00,LINA/USDT,0.01857,0.01911,0.01775,0.01815,2987248.8273013,54989.4698511225588
1647216000,2022-03-14 00:00:00,LINA/USDT,0.01764,0.01865,0.01741,0.01863,4978012.13087529,90510.3424679646505
1647129600,2022-03-13 00:00:00,LINA/USDT,0.01771,0.01835,0.01752,0.01768,1497339.9033947,27018.6832035396213
1647043200,2022-03-12 00:00:00,LINA/USDT,0.01788,0.0184,0.01771,0.01782,1931334.56747237,34951.9619312360033
1646956800,2022-03-11 00:00:00,LINA/USDT,0.01832,0.01877,0.01775,0.0179,5095693.07421044,92710.0690057216422
1646870400,2022-03-10 00:00:00,LINA/USDT,0.01932,0.01958,0.01785,0.01834,3053562.54659247,56651.8211430715222
1646784000,2022-03-09 00:00:00,LINA/USDT,0.01831,0.01995,0.01817,0.01939,4531698.78077506,87895.2193014939455
1646697600,2022-03-08 00:00:00,LINA/USDT,0.0175,0.0187,0.0175,0.01822,3442366.55046474,62410.9531359022263
1646611200,2022-03-07 00:00:00,LINA/USDT,0.01767,0.01862,0.01693,0.0175,3143978.04976154,55076.4813217029647
1646524800,2022-03-06 00:00:00,LINA/USDT,0.0188,0.01932,0.01762,0.0177,3726563.78085316,68946.7566031169926
1646438400,2022-03-05 00:00:00,LINA/USDT,0.01792,0.0191,0.01747,0.0188,3913759.54725683,71732.8695583855901
1646352000,2022-03-04 00:00:00,LINA/USDT,0.01948,0.01955,0.01777,0.01793,5438879.32520337,102245.7174199591915
1646265600,2022-03-03 00:00:00,LINA/USDT,0.02103,0.022,0.019,0.01946,11379160.04045955,228743.714132754768
1646179200,2022-03-02 00:00:00,LINA/USDT,0.02111,0.02139,0.02015,0.02107,5752091.57777295,119107.1808834834728
1646092800,2022-03-01 00:00:00,LINA/USDT,0.0206,0.02144,0.02034,0.02108,5474172.6875385,114466.4610161421128
1646006400,2022-02-28 00:00:00,LINA/USDT,0.01792,0.02064,0.01766,0.0206,4027037.67844227,77498.4732818136868
1645920000,2022-02-27 00:00:00,LINA/USDT,0.01935,0.01969,0.01773,0.01796,2642861.90594196,49778.6769591800647
1645833600,2022-02-26 00:00:00,LINA/USDT,0.01946,0.0218,0.0192,0.01942,3480510.60485044,68840.2345539725008
1645747200,2022-02-25 00:00:00,LINA/USDT,0.01831,0.0196,0.01805,0.01942,3328559.34976511,62775.2923624672855
1645660800,2022-02-24 00:00:00,LINA/USDT,0.01912,0.01935,0.01631,0.0183,6258522.84565251,111311.9312428066429
1645574400,2022-02-23 00:00:00,LINA/USDT,0.01992,0.02098,0.01904,0.01917,3353568.54198093,67732.2973833993398
1645488000,2022-02-22 00:00:00,LINA/USDT,0.01908,0.0199,0.01831,0.0199,3929330.36969952,74923.4060949818221
1645401600,2022-02-21 00:00:00,LINA/USDT,0.02095,0.02206,0.01901,0.01907,4373391.69538481,91103.6935380813037
1645315200,2022-02-20 00:00:00,LINA/USDT,0.02286,0.02286,0.02073,0.02102,4296271.78172772,92010.9646295347265
1645228800,2022-02-19 00:00:00,LINA/USDT,0.02269,0.02352,0.02208,0.02301,3867945.73587096,88387.8448452790876
1645142400,2022-02-18 00:00:00,LINA/USDT,0.02332,0.02459,0.02244,0.02272,7710048.49930845,179264.6146273300238
1645056000,2022-02-17 00:00:00,LINA/USDT,0.02651,0.02685,0.02314,0.02347,6364862.06641078,158847.200715771817
1644969600,2022-02-16 00:00:00,LINA/USDT,0.02661,0.02727,0.02547,0.02642,19090343.08592701,505826.0876041638846
1644883200,2022-02-15 00:00:00,LINA/USDT,0.0245,0.02676,0.02448,0.02661,6918524.44930183,179637.5109474441463
1644796800,2022-02-14 00:00:00,LINA/USDT,0.02419,0.02496,0.02334,0.02446,3381658.62609296,81505.4857576931595
1644710400,2022-02-13 00:00:00,LINA/USDT,0.02523,0.02568,0.02398,0.02419,3009008.81442597,74921.0706078478522
1644624000,2022-02-12 00:00:00,LINA/USDT,0.02575,0.02601,0.02441,0.02522,4548594.53925849,114678.7822628985195
1644537600,2022-02-11 00:00:00,LINA/USDT,0.02772,0.02908,0.02529,0.02581,7265362.45121371,199079.4040437835356
1644451200,2022-02-10 00:00:00,LINA/USDT,0.03003,0.0308,0.02754,0.02772,7407649.4988677,217466.4962534368796
