https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL3S,Volume USDT
1662076800,2022-09-02 00:00:00,SOL3S/USDT,0.6005,0.6434,0.5542,0.6178,635832.0079,380349.32210824
1661990400,2022-09-01 00:00:00,SOL3S/USDT,0.6088,0.676,0.5875,0.5974,677890.25271989,426793.32552335663
1661904000,2022-08-31 00:00:00,SOL3S/USDT,0.6101,0.6285,0.5344,0.6051,492260.71249455,286529.074460306653
1661817600,2022-08-30 00:00:00,SOL3S/USDT,0.562,0.6646,0.5318,0.6102,873098.32989269,521344.942626411509
1661731200,2022-08-29 00:00:00,SOL3S/USDT,0.7134,0.739,0.5545,0.5614,797784.17144611,522229.40080142386
1661644800,2022-08-28 00:00:00,SOL3S/USDT,0.6408,0.7224,0.6007,0.7095,578148.933225,370059.452600593803
1661558400,2022-08-27 00:00:00,SOL3S/USDT,0.6336,0.68,0.6005,0.6405,692275.4205214,441025.466474138794
1661472000,2022-08-26 00:00:00,SOL3S/USDT,0.4846,0.65,0.4726,0.6296,1034301.5026618,563368.450734523908
1661385600,2022-08-25 00:00:00,SOL3S/USDT,0.5027,0.5071,0.436,0.4842,665789.98906343,309971.095624654312
1661299200,2022-08-24 00:00:00,SOL3S/USDT,0.4741,0.5276,0.439,0.5027,746274.52228728,360261.666180151367
1661212800,2022-08-23 00:00:00,SOL3S/USDT,0.4838,0.534,0.4598,0.4759,809844.75554755,395269.247190419727
1661126400,2022-08-22 00:00:00,SOL3S/USDT,0.4534,0.5505,0.4501,0.4843,1018211.69312281,516796.298707057132
1661040000,2022-08-21 00:00:00,SOL3S/USDT,0.5002,0.5348,0.4289,0.4529,1252715.50378147,595977.65794569973
1660953600,2022-08-20 00:00:00,SOL3S/USDT,0.4789,0.5414,0.4249,0.5003,1177581.65467731,563167.967969061869
1660867200,2022-08-19 00:00:00,SOL3S/USDT,0.3774,0.4978,0.3774,0.4814,2161252.74280186,964158.488852583253
1660780800,2022-08-18 00:00:00,SOL3S/USDT,0.3515,0.3835,0.325,0.3763,1287358.23904985,444434.733907443262
1660694400,2022-08-17 00:00:00,SOL3S/USDT,0.3006,0.3609,0.265,0.3519,2105896.95871099,667021.374625775182
1660608000,2022-08-16 00:00:00,SOL3S/USDT,0.2885,0.3109,0.275,0.3,1312233.79340869,387076.490222377992
1660521600,2022-08-15 00:00:00,SOL3S/USDT,0.267,0.3071,0.2258,0.2883,2940882.83782973,794337.458248484496
1660435200,2022-08-14 00:00:00,SOL3S/USDT,0.2409,0.2726,0.2179,0.2671,2158985.54005022,528829.631836556884
1660348800,2022-08-13 00:00:00,SOL3S/USDT,0.2616,0.2656,0.2148,0.2415,4124905.02860177,980722.08818773131
1660262400,2022-08-12 00:00:00,SOL3S/USDT,0.3189,0.3357,0.2616,0.2635,1771262.90934904,533097.564952047533
1660176000,2022-08-11 00:00:00,SOL3S/USDT,0.3275,0.334,0.2638,0.3202,2309475.49853373,686357.295499155916
1660089600,2022-08-10 00:00:00,SOL3S/USDT,0.391,0.4246,0.3177,0.3261,1204304.92206896,439142.233072095079
1660003200,2022-08-09 00:00:00,SOL3S/USDT,0.3458,0.4025,0.3304,0.3899,1121255.04315138,411948.584943248275
1659916800,2022-08-08 00:00:00,SOL3S/USDT,0.391,0.3913,0.3068,0.3435,1658310.67929706,562005.916234308855
1659830400,2022-08-07 00:00:00,SOL3S/USDT,0.4073,0.4347,0.3622,0.3905,708795.77863719,285500.588613960376
1659744000,2022-08-06 00:00:00,SOL3S/USDT,0.3935,0.4138,0.3831,0.4059,718913.47788612,285276.859540388297
1659657600,2022-08-05 00:00:00,SOL3S/USDT,0.4527,0.4629,0.3688,0.3944,1566516.37212964,643602.21632998266
1659571200,2022-08-04 00:00:00,SOL3S/USDT,0.4689,0.488,0.4202,0.4539,1819698.7840224,824606.96615118657
1659484800,2022-08-03 00:00:00,SOL3S/USDT,0.4374,0.4962,0.4046,0.4677,4804885.01148074,2180540.311825869647
1659398400,2022-08-02 00:00:00,SOL3S/USDT,0.3723,0.4446,0.3594,0.4346,2248994.66886821,896487.157749853413
1659312000,2022-08-01 00:00:00,SOL3S/USDT,0.366,0.4089,0.3438,0.3723,2606745.22614193,967352.795063207182
1659225600,2022-07-31 00:00:00,SOL3S/USDT,0.3319,0.37,0.3,0.3658,2273130.98922423,759936.189792984373
1659139200,2022-07-30 00:00:00,SOL3S/USDT,0.3787,0.3966,0.2613,0.332,3690316.59254562,1231317.933821783492
1659052800,2022-07-29 00:00:00,SOL3S/USDT,0.3518,0.3996,0.3161,0.3788,3386027.00108588,1228709.075764768889
1658966400,2022-07-28 00:00:00,SOL3S/USDT,0.4408,0.498,0.3199,0.3527,3123267.69972224,1283855.945101753234
1658880000,2022-07-27 00:00:00,SOL3S/USDT,0.6647,0.7009,0.4321,0.4436,2539885.4366508,1471489.038005651785
1658793600,2022-07-26 00:00:00,SOL3S/USDT,0.6503,0.7492,0.6384,0.6675,1784929.60887601,1236921.065647099728
1658707200,2022-07-25 00:00:00,SOL3S/USDT,0.4905,0.65,0.4844,0.6484,2571756.14675442,1464579.350852910917
1658620800,2022-07-24 00:00:00,SOL3S/USDT,0.53,0.5521,0.4446,0.492,1451133.91394474,721617.969182263501
1658534400,2022-07-23 00:00:00,SOL3S/USDT,0.5121,0.5813,0.46,0.5329,1492692.88322694,779539.717484936448
1658448000,2022-07-22 00:00:00,SOL3S/USDT,0.437,0.5297,0.4007,0.5119,1853232.0824657,856459.010825386948
1658361600,2022-07-21 00:00:00,SOL3S/USDT,0.4717,0.5444,0.4067,0.4354,2341068.52005785,1110651.304743004085
1658275200,2022-07-20 00:00:00,SOL3S/USDT,0.3933,0.49,0.3567,0.4691,2521470.16209757,1043012.276373688548
1658188800,2022-07-19 00:00:00,SOL3S/USDT,0.4374,0.4787,0.3155,0.3933,2850769.62374455,1096860.023416314977
1658102400,2022-07-18 00:00:00,SOL3S/USDT,0.6772,0.6782,0.42,0.4341,1987587.67805246,1078490.144725088858
1658016000,2022-07-17 00:00:00,SOL3S/USDT,0.627,0.6977,0.5588,0.6747,978707.38593369,623765.497173502048
1657929600,2022-07-16 00:00:00,SOL3S/USDT,0.7675,0.8355,0.6042,0.6312,1236208.15171041,884665.558022159837
1657843200,2022-07-15 00:00:00,SOL3S/USDT,0.788,0.826,0.6769,0.7629,881739.34230589,665938.067994252824
1657756800,2022-07-14 00:00:00,SOL3S/USDT,0.9659,1.0761,0.7763,0.7863,1003209.44431605,943370.774322136445
1657670400,2022-07-13 00:00:00,SOL3S/USDT,1.2143,1.3,0.9559,0.9668,1249400.23204602,1418701.445773252909
1657584000,2022-07-12 00:00:00,SOL3S/USDT,1.1389,1.2144,1.0201,1.2143,1015874.13740197,1126621.235565334025
1657497600,2022-07-11 00:00:00,SOL3S/USDT,0.8938,1.1485,0.8938,1.1364,967398.71244303,976984.501461726176
1657411200,2022-07-10 00:00:00,SOL3S/USDT,0.8148,0.925,0.8086,0.8948,672085.68264212,587666.389103261704
1657324800,2022-07-09 00:00:00,SOL3S/USDT,0.8067,0.8451,0.76,0.8116,585173.09289712,466882.410431636372
1657238400,2022-07-08 00:00:00,SOL3S/USDT,0.8054,0.92,0.7388,0.8099,1435185.50069167,1173980.167977296722
1657152000,2022-07-07 00:00:00,SOL3S/USDT,0.8994,0.9554,0.7668,0.8102,1453451.31245276,1254797.604730217348
1657065600,2022-07-06 00:00:00,SOL3S/USDT,1.0611,1.1126,0.8764,0.9038,1402115.10435763,1410640.228053850013
1656979200,2022-07-05 00:00:00,SOL3S/USDT,1.0455,1.247,0.986,1.0517,1304376.72685737,1448688.340944157528
1656892800,2022-07-04 00:00:00,SOL3S/USDT,1.3809,1.4855,0.986,1.0546,962421.43285517,1211922.542414951115
1656806400,2022-07-03 00:00:00,SOL3S/USDT,1.3847,1.5364,1.35,1.3791,619347.05067776,889498.693913066316
1656720000,2022-07-02 00:00:00,SOL3S/USDT,1.4664,1.5721,1.3019,1.3864,652432.61529015,948137.186736579275
1656633600,2022-07-01 00:00:00,SOL3S/USDT,1.3479,1.5983,1.127,1.4586,1261163.09749253,1748984.035854333564
1656547200,2022-06-30 00:00:00,SOL3S/USDT,1.3259,1.7045,1.297,1.3483,1308310.78254646,2015225.909467898159
1656460800,2022-06-29 00:00:00,SOL3S/USDT,1.2169,1.44,1.1256,1.3274,1076195.23404981,1384956.204684765395
1656374400,2022-06-28 00:00:00,SOL3S/USDT,0.964,1.2409,0.862,1.2153,1195481.83628115,1249947.33873523261
1656288000,2022-06-27 00:00:00,SOL3S/USDT,0.9179,1.01,0.79,0.9643,1103212.53227109,1009882.746498380285
1656201600,2022-06-26 00:00:00,SOL3S/USDT,0.7733,0.9511,0.7534,0.9085,923105.30273745,778575.058614198386
1656115200,2022-06-25 00:00:00,SOL3S/USDT,0.8103,0.9372,0.7496,0.7724,1206995.6346545,1005643.986447015887
1656028800,2022-06-24 00:00:00,SOL3S/USDT,1.1777,1.25,0.7401,0.8103,1152905.66976502,1132103.007403324474
1655942400,2022-06-23 00:00:00,SOL3S/USDT,1.7884,1.8152,1.135,1.1769,1206490.72105625,1692145.420880001527
1655856000,2022-06-22 00:00:00,SOL3S/USDT,1.5327,1.8747,1.4242,1.781,1247803.75412356,2084381.319007398681
1655769600,2022-06-21 00:00:00,SOL3S/USDT,1.7108,1.8177,1.17,1.5411,1285108.03513538,1854911.82977684477
1655683200,2022-06-20 00:00:00,SOL3S/USDT,1.8701,2.2955,1.5,1.7108,1125604.81971239,2099031.558166012651
1655596800,2022-06-19 00:00:00,SOL3S/USDT,2.4799,3.1717,1.6,1.8808,962033.98067364,2254012.923451689707
1655510400,2022-06-18 00:00:00,SOL3S/USDT,2.7366,3.6577,2.4323,2.48,802766.14538703,2446632.665244148266
1655424000,2022-06-17 00:00:00,SOL3S/USDT,2.9677,3.2498,2.3639,2.7382,473447.73887066,1275802.355235704604
1655337600,2022-06-16 00:00:00,SOL3S/USDT,2.2,3.1739,1.9028,2.9684,878515.01177868,2318204.336548937097
1655251200,2022-06-15 00:00:00,SOL3S/USDT,4.1051,5.2,2.1301,2.2113,473699.59482816,1828543.796878032748
1655164800,2022-06-14 00:00:00,SOL3S/USDT,5.4473,7.3248,3.2163,4.1249,390154.28194996,1878777.472802650957
1655078400,2022-06-13 00:00:00,SOL3S/USDT,4.7296,6.9556,4.6007,5.4469,537158.23850396,3155617.347985747843
1654992000,2022-06-12 00:00:00,SOL3S/USDT,3.6912,4.769,3.5513,4.739,439576.89703463,1800429.300242687066
1654905600,2022-06-11 00:00:00,SOL3S/USDT,2.93,3.8482,2.75,3.6924,352083.76690333,1181085.19837802341
1654819200,2022-06-10 00:00:00,SOL3S/USDT,2.4205,2.9753,2.2651,2.9213,409635.22137701,1086408.86127356082
1654732800,2022-06-09 00:00:00,SOL3S/USDT,2.6604,2.7379,2.0448,2.4263,389884.09855577,911836.130422467864
1654646400,2022-06-08 00:00:00,SOL3S/USDT,2.5585,2.7505,2.2782,2.6617,275073.06039623,706793.948835297214
1654560000,2022-06-07 00:00:00,SOL3S/USDT,2.1078,2.8096,2.0866,2.5587,537515.26006711,1350919.021479159923
1654473600,2022-06-06 00:00:00,SOL3S/USDT,3.3051,3.3426,1.8401,2.1056,750357.92854115,1630056.640842849999
1654387200,2022-06-05 00:00:00,SOL3S/USDT,3.2009,3.5169,2.911,3.2983,224826.53297187,714816.640846365825
1654300800,2022-06-04 00:00:00,SOL3S/USDT,3.3858,4.0546,3.1557,3.2014,351941.80624658,1280379.012844926746
1654214400,2022-06-03 00:00:00,SOL3S/USDT,2.8667,3.6334,2.7379,3.3969,324561.18911159,1072744.537018937355
1654128000,2022-06-02 00:00:00,SOL3S/USDT,3.0436,3.4872,2.6869,2.8711,439311.37212091,1343521.537101248533
1654041600,2022-06-01 00:00:00,SOL3S/USDT,2.2222,3.0919,2.1766,3.0436,336414.45235433,905042.522537015113
1653955200,2022-05-31 00:00:00,SOL3S/USDT,2.0505,2.3729,1.9034,2.2331,190805.71559825,412981.335163375133
1653868800,2022-05-30 00:00:00,SOL3S/USDT,2.4084,2.52,1.9,2.0504,213734.14087887,468820.907867620156
1653782400,2022-05-29 00:00:00,SOL3S/USDT,2.531,3.0104,2.3589,2.415,205933.18925116,539099.967497645337
1653696000,2022-05-28 00:00:00,SOL3S/USDT,3.3448,3.52,2.4362,2.5306,293692.48594391,897862.626133301808
1653609600,2022-05-27 00:00:00,SOL3S/USDT,2.8988,3.6077,2.7943,3.345,500452.76958314,1612064.730319400476
1653523200,2022-05-26 00:00:00,SOL3S/USDT,2.2609,3.23,2.1619,2.8902,423884.66517266,1140432.413117435472
1653436800,2022-05-25 00:00:00,SOL3S/USDT,2.0457,2.3124,1.9428,2.2624,235406.41869368,511960.923268634803
1653350400,2022-05-24 00:00:00,SOL3S/USDT,2.1224,2.4,1.9112,2.0446,268898.02627099,565513.966034671128
1653264000,2022-05-23 00:00:00,SOL3S/USDT,1.7918,2.1756,1.573,2.1161,360184.73468042,661980.019692151997
1653177600,2022-05-22 00:00:00,SOL3S/USDT,2.0557,2.125,1.7191,1.7918,170446.978877,324980.21356493432
1653091200,2022-05-21 00:00:00,SOL3S/USDT,2.1666,2.2919,1.943,2.0618,181300.33228899,380556.162426383161
1653004800,2022-05-20 00:00:00,SOL3S/USDT,1.882,2.352,1.73,2.1713,380290.54518004,779472.674347103059
1652918400,2022-05-19 00:00:00,SOL3S/USDT,2.1713,2.4313,1.6349,1.8813,390685.32785007,781158.11808829233
1652832000,2022-05-18 00:00:00,SOL3S/USDT,1.5937,2.2791,1.509,2.1728,490047.65896098,973711.229732272157
1652745600,2022-05-17 00:00:00,SOL3S/USDT,1.962,2.0656,1.47,1.5825,412823.09442531,727061.679320731648
1652659200,2022-05-16 00:00:00,SOL3S/USDT,1.587,2.1575,1.587,1.9634,414849.98565491,801423.591087498287
1652572800,2022-05-15 00:00:00,SOL3S/USDT,2.4165,2.8534,1.5423,1.587,195198.08480671,440097.029189564426
1652486400,2022-05-14 00:00:00,SOL3S/USDT,3.1571,3.685,2.1366,2.4187,268802.16028848,798267.040211304505
1652400000,2022-05-13 00:00:00,SOL3S/USDT,4.9213,5.1823,1.9518,3.1422,355613.93449852,1107931.088798795059
1652313600,2022-05-12 00:00:00,SOL3S/USDT,3.6438,6.0878,3.0017,4.922,756948.16090839,3321974.346866967938
1652227200,2022-05-11 00:00:00,SOL3S/USDT,2.1082,4.45,1.9391,3.6438,2385872.67343516,7039102.959923689172
1652140800,2022-05-10 00:00:00,SOL3S/USDT,3.1028,3.3556,1.6154,2.1099,2024330.89744988,4506526.881286147118
1652054400,2022-05-09 00:00:00,SOL3S/USDT,2.005,3.1028,1.8721,3.1028,1188038.91208901,2924926.256217482328
1651968000,2022-05-08 00:00:00,SOL3S/USDT,1.7756,2.1559,1.7495,2.0116,573583.93339578,1091777.095089885256
1651881600,2022-05-07 00:00:00,SOL3S/USDT,1.6202,1.8867,1.5894,1.7762,429378.37388452,720713.659326590086
1651795200,2022-05-06 00:00:00,SOL3S/USDT,1.4647,1.7058,1.4559,1.6202,543990.83297248,869645.938708680288
1651708800,2022-05-05 00:00:00,SOL3S/USDT,1.1535,1.58,1.0696,1.4645,754071.28586221,992135.233107933268
1651622400,2022-05-04 00:00:00,SOL3S/USDT,1.5259,1.5435,1.15,1.1587,732002.92356049,1008127.216338500882
1651536000,2022-05-03 00:00:00,SOL3S/USDT,1.4456,1.5901,1.378,1.5264,712943.00237018,1055254.979037473031
1651449600,2022-05-02 00:00:00,SOL3S/USDT,1.3462,1.6187,1.2947,1.4461,882789.66889625,1282762.933246347335
1651363200,2022-05-01 00:00:00,SOL3S/USDT,1.6165,1.63,1.1882,1.3468,1127638.53782076,1598725.449791367065
1651276800,2022-04-30 00:00:00,SOL3S/USDT,1.2532,1.718,1.2169,1.6215,983344.86637235,1355104.673130637531
1651190400,2022-04-29 00:00:00,SOL3S/USDT,1.1057,1.3112,1.0937,1.2533,835979.25363918,1001513.306262517249
1651104000,2022-04-28 00:00:00,SOL3S/USDT,1.1079,1.1731,1.0321,1.1075,895175.37098485,983593.616141801489
1651017600,2022-04-27 00:00:00,SOL3S/USDT,1.2096,1.2294,1.0251,1.1073,1132179.06937737,1257605.479820081655
1650931200,2022-04-26 00:00:00,SOL3S/USDT,1.0401,1.23,1.0173,1.2086,847639.34033411,957209.340830921347
1650844800,2022-04-25 00:00:00,SOL3S/USDT,1.1071,1.2935,1.0242,1.0396,1141893.49919009,1319113.743076687881
1650758400,2022-04-24 00:00:00,SOL3S/USDT,1.0601,1.1325,1.0132,1.1038,647384.81232769,688055.352551652867
1650672000,2022-04-23 00:00:00,SOL3S/USDT,1.0636,1.1344,0.9914,1.0601,604937.01582481,633136.084613950746
1650585600,2022-04-22 00:00:00,SOL3S/USDT,1.0256,1.106,0.9658,1.0636,786840.33617619,818927.403050858236
1650499200,2022-04-21 00:00:00,SOL3S/USDT,0.9252,1.076,0.8101,1.0267,795346.50414527,724901.297211568717
1650412800,2022-04-20 00:00:00,SOL3S/USDT,0.8555,0.97,0.7955,0.9279,864662.99301623,763868.584359637507
1650326400,2022-04-19 00:00:00,SOL3S/USDT,1.0426,1.0939,0.8491,0.8546,670129.5651409,643037.464445307096
1650240000,2022-04-18 00:00:00,SOL3S/USDT,1.1203,1.3084,1.0313,1.0434,1288224.99887105,1496598.352445061143
1650153600,2022-04-17 00:00:00,SOL3S/USDT,1.057,1.135,0.9583,1.1203,481512.52185504,499531.941905928894
1650067200,2022-04-16 00:00:00,SOL3S/USDT,1.0771,1.107,1.0126,1.0566,320961.42816478,342926.348986834156
1649980800,2022-04-15 00:00:00,SOL3S/USDT,1.1117,1.1499,1.0303,1.0771,640705.34481947,694400.099243745054
1649894400,2022-04-14 00:00:00,SOL3S/USDT,0.9921,1.19,0.912,1.1091,875492.69445264,920881.883166352975
1649808000,2022-04-13 00:00:00,SOL3S/USDT,1.0372,1.1569,0.9478,0.9871,996648.61933775,1020843.620137457109
1649721600,2022-04-12 00:00:00,SOL3S/USDT,1.1643,1.1982,0.8304,1.0424,1559173.99543591,1592750.111968972743
1649635200,2022-04-11 00:00:00,SOL3S/USDT,0.899,1.1992,0.8755,1.1588,1741988.37081483,1799624.688813749444
1649548800,2022-04-10 00:00:00,SOL3S/USDT,0.8475,0.9268,0.7844,0.8936,782875.70217118,674035.758466155314
1649462400,2022-04-09 00:00:00,SOL3S/USDT,0.9319,0.9799,0.8259,0.8503,702245.34875835,640982.251748347564
1649376000,2022-04-08 00:00:00,SOL3S/USDT,0.7791,0.9965,0.7008,0.9307,1741765.80641769,1440519.817246204661
1649289600,2022-04-07 00:00:00,SOL3S/USDT,0.9013,0.9499,0.7379,0.7778,1534935.70531359,1296878.801894812812
1649203200,2022-04-06 00:00:00,SOL3S/USDT,0.6832,0.921,0.654,0.9013,2331975.44363855,1815695.521382754823
1649116800,2022-04-05 00:00:00,SOL3S/USDT,0.605,0.6981,0.5427,0.6828,1485277.49390515,915477.203578152505
1649030400,2022-04-04 00:00:00,SOL3S/USDT,0.5539,0.69,0.526,0.607,1938698.58408778,1192200.264612140812
1648944000,2022-04-03 00:00:00,SOL3S/USDT,0.6083,0.65,0.4925,0.5476,1556089.6073042,865387.435952270798
1648857600,2022-04-02 00:00:00,SOL3S/USDT,0.579,0.63,0.4614,0.6086,1677862.47820869,923531.121706291297
1648771200,2022-04-01 00:00:00,SOL3S/USDT,0.7968,0.9499,0.514,0.5791,1542248.90795401,1068751.262565392831
1648684800,2022-03-31 00:00:00,SOL3S/USDT,0.8482,0.8751,0.6782,0.7986,1331225.29493602,1024755.096942415503
1648598400,2022-03-30 00:00:00,SOL3S/USDT,1.124,1.2583,0.7142,0.8424,1051191.32104141,942106.205967644579
1648512000,2022-03-29 00:00:00,SOL3S/USDT,1.35,1.3529,0.975,1.1169,487563.06114115,552883.306456894222
1648425600,2022-03-28 00:00:00,SOL3S/USDT,1.2901,1.3719,1.0592,1.35,411274.17813901,496882.488623391502
1648339200,2022-03-27 00:00:00,SOL3S/USDT,1.5039,1.64,1.2634,1.29,219070.04298877,322587.105549109669
1648252800,2022-03-26 00:00:00,SOL3S/USDT,1.6737,1.7138,1.4278,1.504,289222.03769655,440886.296235220614
1648166400,2022-03-25 00:00:00,SOL3S/USDT,1.5197,1.75,1.3939,1.674,383290.31539933,605348.524010959228
1648080000,2022-03-24 00:00:00,SOL3S/USDT,1.97,2.0687,1.4402,1.5214,288611.28562014,483085.875668503561
1647993600,2022-03-23 00:00:00,SOL3S/USDT,2.3164,2.3991,1.8919,1.9808,257687.19930067,549125.676346366938
1647907200,2022-03-22 00:00:00,SOL3S/USDT,2.4646,2.52,2.0255,2.3154,191017.21866258,428129.895164821409
1647820800,2022-03-21 00:00:00,SOL3S/USDT,2.4662,2.6114,2.2519,2.465,199059.14115696,483629.953921350146
1647734400,2022-03-20 00:00:00,SOL3S/USDT,2.1955,2.65,2.1837,2.454,176343.01056073,422189.327061167858
1647648000,2022-03-19 00:00:00,SOL3S/USDT,2.4035,2.4299,2.0382,2.1919,154791.24939207,348142.513874351964
1647561600,2022-03-18 00:00:00,SOL3S/USDT,2.5693,2.9191,2.1793,2.3971,220477.30889652,561557.345881894682
1647475200,2022-03-17 00:00:00,SOL3S/USDT,2.5683,2.6772,2.3295,2.5693,186881.75752909,467241.275079372922
1647388800,2022-03-16 00:00:00,SOL3S/USDT,3.0956,3.2702,2.5589,2.564,228763.22696862,677606.915461399787
1647302400,2022-03-15 00:00:00,SOL3S/USDT,3.2845,3.5654,2.705,3.0973,205362.17531734,634457.781557052132
1647216000,2022-03-14 00:00:00,SOL3S/USDT,3.6315,3.7576,3.1436,3.285,165791.0545175,570700.688216651625
1647129600,2022-03-13 00:00:00,SOL3S/USDT,3.3124,3.8238,3.1111,3.635,149329.65281991,512792.880498958531
1647043200,2022-03-12 00:00:00,SOL3S/USDT,3.4085,3.4187,3.1514,3.3113,100112.19231255,328021.519731561813
1646956800,2022-03-11 00:00:00,SOL3S/USDT,3.1265,3.5126,2.9905,3.4162,391120.32288395,1270623.355204543284
1646870400,2022-03-10 00:00:00,SOL3S/USDT,2.6579,3.31,2.6171,3.1234,348633.45330442,1075663.842385343304
1646784000,2022-03-09 00:00:00,SOL3S/USDT,3.3552,3.4156,2.4545,2.6578,382849.50126622,1066881.202247649466
1646697600,2022-03-08 00:00:00,SOL3S/USDT,3.4515,3.4996,3.0274,3.3549,345648.22935685,1126874.310173504148
1646611200,2022-03-07 00:00:00,SOL3S/USDT,3.1301,3.62,2.8492,3.4649,434829.55778639,1428839.62871076495
1646524800,2022-03-06 00:00:00,SOL3S/USDT,2.6479,3.3189,2.6211,3.1189,281366.34170473,816131.106048224816
1646438400,2022-03-05 00:00:00,SOL3S/USDT,2.7932,2.9686,2.5164,2.6456,282301.41073674,769070.377902937479
1646352000,2022-03-04 00:00:00,SOL3S/USDT,2.2712,2.8499,2.2451,2.7864,520298.34097319,1338487.002367842739
1646265600,2022-03-03 00:00:00,SOL3S/USDT,1.962,2.3454,1.9046,2.2778,482593.28717372,1034336.780936676202
1646179200,2022-03-02 00:00:00,SOL3S/USDT,2.0895,2.211,1.6021,1.9685,595691.29763686,1119499.814662814776
1646092800,2022-03-01 00:00:00,SOL3S/USDT,2.0796,2.3522,1.918,2.0958,620898.06362765,1329334.812739233301
1646006400,2022-02-28 00:00:00,SOL3S/USDT,3.778,3.9523,1.8803,2.0698,717518.88957172,1953192.110746940893
1645920000,2022-02-27 00:00:00,SOL3S/USDT,3.2744,3.9865,3.0644,3.7819,450791.49951831,1592524.90717691698
1645833600,2022-02-26 00:00:00,SOL3S/USDT,3.0407,3.56,2.8298,3.275,310129.35097967,979155.781012695635
1645747200,2022-02-25 00:00:00,SOL3S/USDT,3.46,3.8126,2.8075,3.0418,459316.73153331,1547373.607030738691
1645660800,2022-02-24 00:00:00,SOL3S/USDT,4.1479,5.68,2.9643,3.4664,889861.3737358,3755812.125147574538
1645574400,2022-02-23 00:00:00,SOL3S/USDT,3.8749,4.2099,2.9659,4.1569,431632.52104249,1529250.814977077432
1645488000,2022-02-22 00:00:00,SOL3S/USDT,4.4126,4.75,3.7295,3.9007,386249.17700682,1617562.023251771261
1645401600,2022-02-21 00:00:00,SOL3S/USDT,3.5505,4.4385,2.9663,4.4237,582737.60937576,2094344.534156114223
1645315200,2022-02-20 00:00:00,SOL3S/USDT,3.4843,4.14,3.184,3.5505,374482.19038555,1361844.347988432212
1645228800,2022-02-19 00:00:00,SOL3S/USDT,3.6379,3.8,3.3281,3.4843,230259.90686881,822163.029970148526
1645142400,2022-02-18 00:00:00,SOL3S/USDT,3.2871,3.7011,2.9803,3.6379,328197.79386348,1099779.360841176901
1645056000,2022-02-17 00:00:00,SOL3S/USDT,2.6433,3.3759,2.5811,3.2643,406247.10509866,1207986.59656146169
1644969600,2022-02-16 00:00:00,SOL3S/USDT,2.4019,2.9053,2.3895,2.6463,311162.86151516,831201.348539167623
1644883200,2022-02-15 00:00:00,SOL3S/USDT,3.3262,3.3276,2.3863,2.3896,426721.06128777,1188920.937292946468
1644796800,2022-02-14 00:00:00,SOL3S/USDT,3.7009,3.9899,3.1359,3.3292,425379.58782707,1508143.060385812443
1644710400,2022-02-13 00:00:00,SOL3S/USDT,3.414,3.89,3.2473,3.7153,257466.56636299,912975.118043291651
1644624000,2022-02-12 00:00:00,SOL3S/USDT,3.3523,3.7499,3,3.4099,453630.69896141,1534290.273540342328
1644537600,2022-02-11 00:00:00,SOL3S/USDT,2.6589,3.4698,2.4817,3.349,503618.37020211,1483209.274868788707
