https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SKEY,Volume USDT
1660262400,2022-08-12 00:00:00,SKEY/USDT,0.02056,0.02058,0.01923,0.02004,12985203.0871,259378.540802777
1660176000,2022-08-11 00:00:00,SKEY/USDT,0.02087,0.02153,0.02011,0.02056,16232025.3567,338406.113366256
1660089600,2022-08-10 00:00:00,SKEY/USDT,0.01993,0.0214,0.01959,0.02086,10644707.4798,220606.202436992
1660003200,2022-08-09 00:00:00,SKEY/USDT,0.02128,0.0213,0.01993,0.01996,10003847.6881,207285.028808715
1659916800,2022-08-08 00:00:00,SKEY/USDT,0.02201,0.0225,0.021,0.02129,3976548.9823,87000.174231809
1659830400,2022-08-07 00:00:00,SKEY/USDT,0.01994,0.0226,0.01979,0.02201,14334666.3952,301467.060824138
1659744000,2022-08-06 00:00:00,SKEY/USDT,0.02008,0.02063,0.01966,0.01998,14598929.0468,292122.975722736
1659657600,2022-08-05 00:00:00,SKEY/USDT,0.01895,0.0206,0.01894,0.02025,12116153.8897,239454.773125753
1659571200,2022-08-04 00:00:00,SKEY/USDT,0.01943,0.0199,0.01879,0.01894,20419918.941,395445.551879497
1659484800,2022-08-03 00:00:00,SKEY/USDT,0.02008,0.02053,0.01941,0.01944,20691448.9321,412069.642905109
1659398400,2022-08-02 00:00:00,SKEY/USDT,0.02001,0.02012,0.01906,0.02009,10937482.4609,212137.377435505
1659312000,2022-08-01 00:00:00,SKEY/USDT,0.02023,0.02063,0.02,0.02018,10856858.2657,221173.737292193
1659225600,2022-07-31 00:00:00,SKEY/USDT,0.02117,0.02344,0.01994,0.02024,17136708.1141,366902.483494912
1659139200,2022-07-30 00:00:00,SKEY/USDT,0.02203,0.02308,0.0212,0.0212,14713642.0437,316889.065112746
1659052800,2022-07-29 00:00:00,SKEY/USDT,0.02256,0.02256,0.02141,0.02203,15062370.3627,334055.995944585
1658966400,2022-07-28 00:00:00,SKEY/USDT,0.02274,0.02377,0.02189,0.02257,18568045.0092,419070.252821011
1658880000,2022-07-27 00:00:00,SKEY/USDT,0.02009,0.023,0.02008,0.02274,16570186.3432,342036.858993875
1658793600,2022-07-26 00:00:00,SKEY/USDT,0.02091,0.0211,0.0196,0.02011,20228759.3845,405246.83102976
1658707200,2022-07-25 00:00:00,SKEY/USDT,0.02181,0.02329,0.0209,0.0209,15387579.6135,331597.50751506
1658620800,2022-07-24 00:00:00,SKEY/USDT,0.02081,0.0226,0.02078,0.0218,16487565.132,357775.292958202
1658534400,2022-07-23 00:00:00,SKEY/USDT,0.02162,0.02268,0.02072,0.02081,19212154.7228,410053.325494113
1658448000,2022-07-22 00:00:00,SKEY/USDT,0.02229,0.02348,0.02161,0.02162,20218684.8998,454386.474927807
1658361600,2022-07-21 00:00:00,SKEY/USDT,0.02186,0.02247,0.0211,0.02229,17806956.7717,388510.149965884
1658275200,2022-07-20 00:00:00,SKEY/USDT,0.02326,0.02626,0.021,0.02186,12545381.94752859,290442.8202323665845
1658188800,2022-07-19 00:00:00,SKEY/USDT,0.02443,0.02451,0.023,0.02325,17268316.3921316,405228.8805095834143
1658102400,2022-07-18 00:00:00,SKEY/USDT,0.02333,0.0255,0.02282,0.02455,18715110.29632102,453485.3120476869814
1658016000,2022-07-17 00:00:00,SKEY/USDT,0.02316,0.02389,0.02195,0.02333,18651404.57292623,432005.7765405771238
1657929600,2022-07-16 00:00:00,SKEY/USDT,0.02154,0.024,0.02081,0.02332,13806750.74624196,305465.2426808900704
1657843200,2022-07-15 00:00:00,SKEY/USDT,0.02075,0.0235,0.02064,0.02131,20241990.93532993,434285.3961359958012
1657756800,2022-07-14 00:00:00,SKEY/USDT,0.0194,0.02173,0.01873,0.02064,15061905.77101913,300246.3963156797462
1657670400,2022-07-13 00:00:00,SKEY/USDT,0.019,0.02015,0.01859,0.0194,9182588.31417721,174957.4145696886071
1657584000,2022-07-12 00:00:00,SKEY/USDT,0.0196,0.0208,0.019,0.019,10610035.19599984,210358.1576963879861
1657497600,2022-07-11 00:00:00,SKEY/USDT,0.0201,0.024,0.01951,0.0196,10916517.35427498,226337.536393165396
1657411200,2022-07-10 00:00:00,SKEY/USDT,0.0192,0.02098,0.019,0.0202,10490725.40638698,204456.3424318155383
1657324800,2022-07-09 00:00:00,SKEY/USDT,0.01976,0.0198,0.019,0.0192,18407384.96486804,353047.8083225585788
1657238400,2022-07-08 00:00:00,SKEY/USDT,0.0192,0.02068,0.0188,0.01976,13888611.70173657,264730.6923002428029
1657152000,2022-07-07 00:00:00,SKEY/USDT,0.0189,0.01998,0.01771,0.01925,11664403.61774574,215834.7201259109985
1657065600,2022-07-06 00:00:00,SKEY/USDT,0.0178,0.0189,0.01731,0.0189,13512926.60610263,240760.4254733612592
1656979200,2022-07-05 00:00:00,SKEY/USDT,0.018,0.01839,0.01741,0.0178,10939291.28473759,194381.3906693703531
1656892800,2022-07-04 00:00:00,SKEY/USDT,0.0178,0.01823,0.01709,0.01808,6971698.51163719,123309.4492461011127
1656806400,2022-07-03 00:00:00,SKEY/USDT,0.0168,0.02513,0.01655,0.01771,21085817.44867951,364917.949978107393
1656720000,2022-07-02 00:00:00,SKEY/USDT,0.01722,0.01734,0.0162,0.0168,11937299.26113543,201381.6532322520369
1656633600,2022-07-01 00:00:00,SKEY/USDT,0.01708,0.01773,0.01692,0.01722,15244938.74187203,264288.7682073791876
1656547200,2022-06-30 00:00:00,SKEY/USDT,0.01764,0.01778,0.01653,0.017,15946105.01769613,271034.450975417708
1656460800,2022-06-29 00:00:00,SKEY/USDT,0.0183,0.0185,0.01733,0.0176,17604122.59022991,318681.28126099971
1656374400,2022-06-28 00:00:00,SKEY/USDT,0.01973,0.02009,0.01811,0.01825,8278302.57388377,159239.4995460493197
1656288000,2022-06-27 00:00:00,SKEY/USDT,0.01781,0.02679,0.0178,0.01973,13279580.46416,254529.7257899400969
1656201600,2022-06-26 00:00:00,SKEY/USDT,0.0179,0.01862,0.0176,0.01795,10552728.49871821,189868.3389599309207
1656115200,2022-06-25 00:00:00,SKEY/USDT,0.01808,0.01833,0.0175,0.0179,14694940.45221069,262076.2577303044385
1656028800,2022-06-24 00:00:00,SKEY/USDT,0.0175,0.0185,0.01723,0.01809,11325268.12281125,200235.9548464492438
1655942400,2022-06-23 00:00:00,SKEY/USDT,0.01631,0.01764,0.01631,0.0175,23712961.60752927,396643.29943011159
1655856000,2022-06-22 00:00:00,SKEY/USDT,0.018,0.018,0.0158,0.0164,27771973.59280154,468652.5801938266712
1655769600,2022-06-21 00:00:00,SKEY/USDT,0.0168,0.0185,0.01629,0.01792,13809206.65006823,236987.1111556204925
1655683200,2022-06-20 00:00:00,SKEY/USDT,0.01781,0.0181,0.01661,0.0168,19014971.24233889,327074.2218923951366
1655596800,2022-06-19 00:00:00,SKEY/USDT,0.0166,0.0181,0.01587,0.0179,27611187.96441939,466102.6424260388293
1655510400,2022-06-18 00:00:00,SKEY/USDT,0.0173,0.0174,0.01511,0.0166,27600957.84325142,447398.0522181748459
1655424000,2022-06-17 00:00:00,SKEY/USDT,0.0173,0.0176,0.0169,0.0176,27458794.99056804,473537.8028718066041
1655337600,2022-06-16 00:00:00,SKEY/USDT,0.0185,0.01867,0.0169,0.01712,22063402.79810233,398922.4448541244244
1655251200,2022-06-15 00:00:00,SKEY/USDT,0.01749,0.0195,0.01593,0.0185,21066673.1741231,363500.8811836678552
1655164800,2022-06-14 00:00:00,SKEY/USDT,0.016,0.01899,0.01553,0.01749,15462885.21562253,265907.4930406140267
1655078400,2022-06-13 00:00:00,SKEY/USDT,0.019,0.01919,0.01541,0.0159,18222495.15301154,305931.5956372900586
1654992000,2022-06-12 00:00:00,SKEY/USDT,0.0197,0.02129,0.0182,0.0189,22226597.3529637,423645.6404921424872
1654905600,2022-06-11 00:00:00,SKEY/USDT,0.02261,0.0228,0.01942,0.0197,17451376.13451715,365846.9987919474977
1654819200,2022-06-10 00:00:00,SKEY/USDT,0.02354,0.0244,0.02261,0.02261,17905012.14403861,418881.9879553938696
1654732800,2022-06-09 00:00:00,SKEY/USDT,0.023,0.02551,0.0227,0.02354,15106377.76687744,356542.3800186002005
1654646400,2022-06-08 00:00:00,SKEY/USDT,0.0231,0.02473,0.0227,0.02274,17305689.17939721,402185.321303204261
1654560000,2022-06-07 00:00:00,SKEY/USDT,0.0254,0.0255,0.02211,0.0231,18433001.53144498,428459.4101890092057
1654473600,2022-06-06 00:00:00,SKEY/USDT,0.0253,0.0275,0.0244,0.0254,17798743.96709091,466127.0973244044871
1654387200,2022-06-05 00:00:00,SKEY/USDT,0.0244,0.0258,0.02401,0.0252,15912974.88205452,391471.7044911147953
1654300800,2022-06-04 00:00:00,SKEY/USDT,0.02511,0.0263,0.02403,0.0246,13901276.02720353,344636.866738237662
1654214400,2022-06-03 00:00:00,SKEY/USDT,0.0281,0.0282,0.02454,0.0252,12425345.70111666,328225.6063696137529
1654128000,2022-06-02 00:00:00,SKEY/USDT,0.0279,0.03032,0.02703,0.0281,17816480.70696289,505618.5022708280407
1654041600,2022-06-01 00:00:00,SKEY/USDT,0.0323,0.037,0.02619,0.028,12796395.95528956,407664.9267290314608
1653955200,2022-05-31 00:00:00,SKEY/USDT,0.03071,0.0329,0.0299,0.0323,14363028.05243202,441736.4430325971808
1653868800,2022-05-30 00:00:00,SKEY/USDT,0.0287,0.031,0.02728,0.031,11400468.7786796,332948.4708556664037
1653782400,2022-05-29 00:00:00,SKEY/USDT,0.02855,0.0297,0.02668,0.02884,8703799.32549811,243872.0393305972126
1653696000,2022-05-28 00:00:00,SKEY/USDT,0.0277,0.03239,0.02753,0.0287,8297056.16202878,239163.4633789413356
1653609600,2022-05-27 00:00:00,SKEY/USDT,0.0287,0.03032,0.02582,0.0277,8039541.49934423,223556.3935559309709
1653523200,2022-05-26 00:00:00,SKEY/USDT,0.02993,0.03099,0.02451,0.02877,5524560.30078363,152371.5289481361356
1653436800,2022-05-25 00:00:00,SKEY/USDT,0.0244,0.0329,0.02433,0.02991,12719214.3417394,324348.2702274596688
1653350400,2022-05-24 00:00:00,SKEY/USDT,0.0246,0.0249,0.0235,0.02432,8174721.68198199,198667.1650855084625
1653264000,2022-05-23 00:00:00,SKEY/USDT,0.0239,0.02603,0.02372,0.0246,10220326.34695979,251737.4462897698225
1653177600,2022-05-22 00:00:00,SKEY/USDT,0.02351,0.025,0.0235,0.0239,11985220.60950629,287458.8505550112066
1653091200,2022-05-21 00:00:00,SKEY/USDT,0.02261,0.02425,0.02146,0.0236,5934600.15528486,136549.0040325829077
1653004800,2022-05-20 00:00:00,SKEY/USDT,0.02491,0.02581,0.02146,0.02261,2113320.78665049,49626.211899928977
1652918400,2022-05-19 00:00:00,SKEY/USDT,0.02219,0.02654,0.02183,0.02497,5044204.13113823,123558.2355501555185
1652832000,2022-05-18 00:00:00,SKEY/USDT,0.0203,0.03182,0.0203,0.0222,24556558.66339575,607013.7705494430535
1652745600,2022-05-17 00:00:00,SKEY/USDT,0.01189,0.02391,0.01151,0.02039,20220316.69879602,331798.1526800214496
1652659200,2022-05-16 00:00:00,SKEY/USDT,0.0129,0.01307,0.01169,0.01189,12036010.95660726,146951.1473612802669
1652572800,2022-05-15 00:00:00,SKEY/USDT,0.01237,0.0139,0.012,0.01293,12520650.76341694,158255.9868868094571
1652486400,2022-05-14 00:00:00,SKEY/USDT,0.01389,0.01406,0.01175,0.01237,8698309.6637412,112669.1813628938532
1652400000,2022-05-13 00:00:00,SKEY/USDT,0.0135,0.0153,0.01292,0.01402,3722100.3720107,52795.8976543628413
1652313600,2022-05-12 00:00:00,SKEY/USDT,0.01544,0.01628,0.013,0.0134,9587156.50190795,143803.7468541259367
1652227200,2022-05-11 00:00:00,SKEY/USDT,0.01944,0.0208,0.0152,0.01589,5683803.64624311,103764.3324839257495
1652140800,2022-05-10 00:00:00,SKEY/USDT,0.021,0.02167,0.01944,0.01954,2043853.92459878,42234.1965907142331
1652054400,2022-05-09 00:00:00,SKEY/USDT,0.02409,0.02448,0.02088,0.02117,4969363.91739318,110596.3417211829731
1651968000,2022-05-08 00:00:00,SKEY/USDT,0.0266,0.0266,0.02402,0.02409,3694159.20316157,91613.4864107706307
1651881600,2022-05-07 00:00:00,SKEY/USDT,0.02631,0.0279,0.0262,0.0266,4043522.81771286,108316.811382853517
1651795200,2022-05-06 00:00:00,SKEY/USDT,0.02741,0.02755,0.0258,0.02631,4522060.63847305,119745.7148171012973
1651708800,2022-05-05 00:00:00,SKEY/USDT,0.02992,0.03086,0.0272,0.0276,6017734.79003294,174103.1666856651545
1651622400,2022-05-04 00:00:00,SKEY/USDT,0.0271,0.0308,0.02693,0.02992,8914559.95240151,248491.8085998786518
1651536000,2022-05-03 00:00:00,SKEY/USDT,0.0278,0.02867,0.0265,0.02735,9406204.35043812,259943.4201182324259
1651449600,2022-05-02 00:00:00,SKEY/USDT,0.029,0.0291,0.0276,0.0279,16709632.05214875,475964.1648918038175
1651363200,2022-05-01 00:00:00,SKEY/USDT,0.0285,0.03084,0.02783,0.02911,30185189.52768626,873705.4698185392441
1651276800,2022-04-30 00:00:00,SKEY/USDT,0.03144,0.03252,0.02834,0.0285,22008224.45049046,681633.3983052565462
1651190400,2022-04-29 00:00:00,SKEY/USDT,0.03276,0.0347,0.031,0.03144,271574.66699107,8964.1085618992322
1651104000,2022-04-28 00:00:00,SKEY/USDT,0.03324,0.0342,0.03234,0.03305,134141.25175176,4456.5415475342451
1651017600,2022-04-27 00:00:00,SKEY/USDT,0.03151,0.034,0.03141,0.0334,317565.62598514,10204.3754978876346
1650931200,2022-04-26 00:00:00,SKEY/USDT,0.03416,0.03468,0.03144,0.03145,198450.44943317,6592.5531071283953
1650844800,2022-04-25 00:00:00,SKEY/USDT,0.03555,0.03614,0.03177,0.03402,11223154.0088354,393473.1286290948894
1650758400,2022-04-24 00:00:00,SKEY/USDT,0.0383,0.03849,0.03538,0.0355,17592982.44354769,663368.2606367559665
1650672000,2022-04-23 00:00:00,SKEY/USDT,0.03979,0.03999,0.0378,0.0381,16064145.850677,627422.1180417959261
1650585600,2022-04-22 00:00:00,SKEY/USDT,0.0429,0.0437,0.03832,0.03979,9867687.02066203,407498.7339332057617
1650499200,2022-04-21 00:00:00,SKEY/USDT,0.04308,0.04415,0.0426,0.0429,12850602.0684533,557202.1014196491895
1650412800,2022-04-20 00:00:00,SKEY/USDT,0.04475,0.0452,0.04292,0.04308,6586246.8092956,288028.6583041427597
1650326400,2022-04-19 00:00:00,SKEY/USDT,0.04382,0.0463,0.0425,0.04475,15258701.20563806,676107.077739291552
1650240000,2022-04-18 00:00:00,SKEY/USDT,0.04493,0.04518,0.04273,0.04382,9109649.12950997,404285.2176044258802
1650153600,2022-04-17 00:00:00,SKEY/USDT,0.04537,0.0465,0.04467,0.04467,5628353.81998952,259106.1903612779551
1650067200,2022-04-16 00:00:00,SKEY/USDT,0.04568,0.04622,0.045,0.04528,331572.21139189,15124.4810563937024
1649980800,2022-04-15 00:00:00,SKEY/USDT,0.04681,0.04754,0.04543,0.04578,8011424.94648837,378192.7979950841988
1649894400,2022-04-14 00:00:00,SKEY/USDT,0.04801,0.05021,0.04624,0.04656,9498432.02021204,451516.7423097383482
1649808000,2022-04-13 00:00:00,SKEY/USDT,0.0461,0.04823,0.0457,0.04772,10866358.51048463,505696.1670909183165
1649721600,2022-04-12 00:00:00,SKEY/USDT,0.04504,0.0462,0.044,0.0461,1211330.1867768,55026.5250318223197
1649635200,2022-04-11 00:00:00,SKEY/USDT,0.0537,0.05392,0.04465,0.0451,9199039.70241167,463923.9237052688041
1649548800,2022-04-10 00:00:00,SKEY/USDT,0.0511,0.0555,0.05057,0.0537,20627878.11617796,1072421.1242187215878
1649462400,2022-04-09 00:00:00,SKEY/USDT,0.0508,0.05198,0.04831,0.051,18139044.55012135,908942.5935556188352
1649376000,2022-04-08 00:00:00,SKEY/USDT,0.05666,0.05691,0.0503,0.0508,5988966.54947552,327964.2252827032986
1649289600,2022-04-07 00:00:00,SKEY/USDT,0.0571,0.05874,0.0559,0.05668,13121254.03051194,745703.3733352667481
1649203200,2022-04-06 00:00:00,SKEY/USDT,0.0595,0.06199,0.0561,0.0571,9765111.39799428,574221.4461336918755
1649116800,2022-04-05 00:00:00,SKEY/USDT,0.0628,0.06419,0.05822,0.0591,739259.48371594,45203.1056969829521
1649030400,2022-04-04 00:00:00,SKEY/USDT,0.06583,0.06598,0.05811,0.06303,8284108.96546206,516439.9759951591601
1648944000,2022-04-03 00:00:00,SKEY/USDT,0.05616,0.069,0.055,0.0662,15340933.65952233,893925.4050389815474
1648857600,2022-04-02 00:00:00,SKEY/USDT,0.0556,0.05837,0.05381,0.05644,9354556.37222418,522465.1883445990989
1648771200,2022-04-01 00:00:00,SKEY/USDT,0.0508,0.05644,0.05053,0.05539,3967467.59804086,212874.4964646395128
1648684800,2022-03-31 00:00:00,SKEY/USDT,0.05191,0.05337,0.05,0.0507,4600095.08222059,239624.0775469024065
1648598400,2022-03-30 00:00:00,SKEY/USDT,0.057,0.05728,0.0514,0.05196,6509500.64644647,358762.7853101698932
1648512000,2022-03-29 00:00:00,SKEY/USDT,0.0568,0.0585,0.0529,0.057,7357282.38083909,411277.3590378140076
1648425600,2022-03-28 00:00:00,SKEY/USDT,0.0523,0.0605,0.05202,0.0568,5110684.3224761,279492.1357740581485
1648339200,2022-03-27 00:00:00,SKEY/USDT,0.0484,0.0525,0.04806,0.0523,2121913.81213567,105712.6490674551548
1648252800,2022-03-26 00:00:00,SKEY/USDT,0.04875,0.04989,0.04779,0.0484,16124803.98281988,786366.6361545754807
1648166400,2022-03-25 00:00:00,SKEY/USDT,0.04974,0.05025,0.04775,0.0488,9187632.31389226,447677.6216660179043
1648080000,2022-03-24 00:00:00,SKEY/USDT,0.05081,0.051,0.0485,0.05,4352302.07744145,219227.7447537131782
1647993600,2022-03-23 00:00:00,SKEY/USDT,0.0512,0.0512,0.049,0.0508,10730944.03550903,537301.3049791544939
1647907200,2022-03-22 00:00:00,SKEY/USDT,0.04798,0.05119,0.047,0.05119,4756093.60336672,240378.2683947648637
1647820800,2022-03-21 00:00:00,SKEY/USDT,0.0483,0.04872,0.04642,0.04798,7483544.76305805,359167.5127245300409
1647734400,2022-03-20 00:00:00,SKEY/USDT,0.049,0.04989,0.04679,0.0483,10422615.57891932,502146.9114810682297
1647648000,2022-03-19 00:00:00,SKEY/USDT,0.05172,0.0528,0.04642,0.04938,4646817.85495945,238337.5695380804526
1647561600,2022-03-18 00:00:00,SKEY/USDT,0.05172,0.0519,0.0501,0.05127,11272184.13205759,568117.5748693877336
1647475200,2022-03-17 00:00:00,SKEY/USDT,0.04762,0.05292,0.0465,0.05172,14938393.93183211,721602.3640626983983
1647388800,2022-03-16 00:00:00,SKEY/USDT,0.04754,0.05002,0.04579,0.04762,4052782.4542684,195453.0807795620188
1647302400,2022-03-15 00:00:00,SKEY/USDT,0.0479,0.05258,0.04394,0.04754,8516676.10385987,400231.0010522667042
1647216000,2022-03-14 00:00:00,SKEY/USDT,0.0457,0.04836,0.045,0.04812,8655323.9946357,403102.8991736510692
1647129600,2022-03-13 00:00:00,SKEY/USDT,0.0518,0.05281,0.0456,0.04594,5487649.36821134,279896.8804784669991
1647043200,2022-03-12 00:00:00,SKEY/USDT,0.05374,0.0541,0.05126,0.0517,2720092.81769461,142459.4931034197455
1646956800,2022-03-11 00:00:00,SKEY/USDT,0.0528,0.0545,0.05161,0.0541,2089659.41964375,112369.5873393090942
1646870400,2022-03-10 00:00:00,SKEY/USDT,0.05444,0.0557,0.0506,0.0523,1483156.45448014,77501.1569080600964
1646784000,2022-03-09 00:00:00,SKEY/USDT,0.0556,0.0577,0.0528,0.05444,2908518.97918334,159273.9235559497188
1646697600,2022-03-08 00:00:00,SKEY/USDT,0.0565,0.0618,0.0549,0.05564,5553930.33337129,320275.7960445389923
1646611200,2022-03-07 00:00:00,SKEY/USDT,0.06062,0.06062,0.0554,0.0565,8939082.64343382,516354.7454706715006
1646524800,2022-03-06 00:00:00,SKEY/USDT,0.06311,0.06311,0.06,0.06062,27454569.68290227,1677600.5144791326573
1646438400,2022-03-05 00:00:00,SKEY/USDT,0.06242,0.0637,0.0613,0.063,9950816.09005837,623794.0858668913191
1646352000,2022-03-04 00:00:00,SKEY/USDT,0.0695,0.0707,0.0613,0.06242,23079491.38209824,1569629.452200069245
1646265600,2022-03-03 00:00:00,SKEY/USDT,0.0676,0.0738,0.0675,0.0695,22280328.74751996,1565866.762479144552
1646179200,2022-03-02 00:00:00,SKEY/USDT,0.0693,0.0694,0.0661,0.0679,9829973.47100619,663808.913498104844
1646092800,2022-03-01 00:00:00,SKEY/USDT,0.0642,0.075,0.0634,0.069,1087096.6079075,75502.708349401482
1646006400,2022-02-28 00:00:00,SKEY/USDT,0.057,0.065,0.0541,0.0642,794895.75710269,46480.982298672605
1645920000,2022-02-27 00:00:00,SKEY/USDT,0.058,0.0638,0.055,0.0569,446311.66289494,26417.403404509431
1645833600,2022-02-26 00:00:00,SKEY/USDT,0.0583,0.0609,0.0561,0.058,555626.80456052,32328.757892235071
1645747200,2022-02-25 00:00:00,SKEY/USDT,0.0586,0.0598,0.0556,0.0584,563202.22829319,32610.497990996145
1645660800,2022-02-24 00:00:00,SKEY/USDT,0.0615,0.062,0.0493,0.0589,2153889.75990552,116458.104485248613
1645574400,2022-02-23 00:00:00,SKEY/USDT,0.0638,0.0669,0.0605,0.0615,712727.13399792,45939.258817173815
1645488000,2022-02-22 00:00:00,SKEY/USDT,0.0702,0.0703,0.061,0.0638,813154.82731142,51827.098445794153
1645401600,2022-02-21 00:00:00,SKEY/USDT,0.0702,0.0749,0.0688,0.0702,762147.7068394,54606.179931496774
1645315200,2022-02-20 00:00:00,SKEY/USDT,0.0798,0.0803,0.0685,0.0702,1133983.4585432,82259.143383729071
1645228800,2022-02-19 00:00:00,SKEY/USDT,0.0718,0.089,0.0714,0.0799,5236857.82002623,421847.197010290322
1645142400,2022-02-18 00:00:00,SKEY/USDT,0.0625,0.0801,0.061,0.0718,2463903.45574505,169896.002169412478
1645056000,2022-02-17 00:00:00,SKEY/USDT,0.0722,0.077,0.0625,0.0625,3196508.80838951,220062.712200634817
1644969600,2022-02-16 00:00:00,SKEY/USDT,0.0578,0.0782,0.0578,0.0722,10950674.63274236,780391.947537257549
1644883200,2022-02-15 00:00:00,SKEY/USDT,0.0534,0.0579,0.0534,0.0578,1300348.86804741,73377.389001364561
1644796800,2022-02-14 00:00:00,SKEY/USDT,0.0558,0.0564,0.0525,0.0534,397618.20650184,21511.66309106276
1644710400,2022-02-13 00:00:00,SKEY/USDT,0.0576,0.0576,0.0551,0.0558,303656.6043559,17100.438274714073
1644624000,2022-02-12 00:00:00,SKEY/USDT,0.0576,0.0583,0.0551,0.0576,569579.85751214,32395.140399174678
1644537600,2022-02-11 00:00:00,SKEY/USDT,0.061,0.063,0.0564,0.0579,1295625.3034091,78732.900157531247
1644451200,2022-02-10 00:00:00,SKEY/USDT,0.0649,0.0649,0.0601,0.0613,5612464.69430233,352465.267017903823
