https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DSLA,Volume BTC
1660348800,2022-08-13 00:00:00,DSLA/BTC,0.0000000515,0.0000000534,0.000000048,0.0000000496,18372412.6871,0.92888005924636
1660262400,2022-08-12 00:00:00,DSLA/BTC,0.000000042,0.0000000557,0.0000000414,0.00000005,20446724.906,0.90992691784731
1660176000,2022-08-11 00:00:00,DSLA/BTC,0.0000000395,0.0000000431,0.0000000382,0.000000042,14084866.0173,0.57602090871958
1660089600,2022-08-10 00:00:00,DSLA/BTC,0.0000000384,0.0000000402,0.0000000371,0.0000000395,23217775.8827,0.89922310314216
1660003200,2022-08-09 00:00:00,DSLA/BTC,0.0000000365,0.000000039,0.0000000361,0.0000000384,26457101.2859,0.9857155316087
1659916800,2022-08-08 00:00:00,DSLA/BTC,0.0000000366,0.0000000376,0.0000000358,0.0000000365,30546695.9614,1.11995400249521
1659830400,2022-08-07 00:00:00,DSLA/BTC,0.0000000367,0.0000000375,0.000000036,0.0000000366,7129984.2851,0.26119237726746
1659744000,2022-08-06 00:00:00,DSLA/BTC,0.0000000361,0.0000000397,0.000000036,0.0000000367,7463450.4423,0.27721993100408
1659657600,2022-08-05 00:00:00,DSLA/BTC,0.0000000351,0.0000000367,0.0000000347,0.0000000361,5567419.3305,0.19915692925735
1659571200,2022-08-04 00:00:00,DSLA/BTC,0.0000000354,0.0000000369,0.0000000341,0.0000000351,7544060.9895,0.26619192352139
1659484800,2022-08-03 00:00:00,DSLA/BTC,0.0000000347,0.0000000356,0.000000034,0.0000000354,6521966.06,0.22573777056837
1659398400,2022-08-02 00:00:00,DSLA/BTC,0.0000000342,0.000000035,0.0000000337,0.0000000346,6894431.1149,0.23843293699151
1659312000,2022-08-01 00:00:00,DSLA/BTC,0.0000000357,0.0000000357,0.0000000333,0.0000000341,8849195.7281,0.30343824121666
1659225600,2022-07-31 00:00:00,DSLA/BTC,0.000000036,0.0000000374,0.0000000351,0.0000000357,8901272.7215,0.32241354972337
1659139200,2022-07-30 00:00:00,DSLA/BTC,0.0000000357,0.000000036,0.0000000341,0.000000036,8527892.3331,0.30125496386333
1659052800,2022-07-29 00:00:00,DSLA/BTC,0.0000000352,0.0000000361,0.0000000348,0.0000000357,8776106.6618,0.31108475599231
1658966400,2022-07-28 00:00:00,DSLA/BTC,0.0000000352,0.0000000354,0.0000000341,0.0000000352,7665552.85,0.2667067764974
1658880000,2022-07-27 00:00:00,DSLA/BTC,0.0000000355,0.0000000362,0.0000000342,0.0000000352,7393849.059,0.26221078172552
1658793600,2022-07-26 00:00:00,DSLA/BTC,0.0000000366,0.0000000373,0.000000035,0.0000000355,8671258.9437,0.3140296370076
1658707200,2022-07-25 00:00:00,DSLA/BTC,0.0000000356,0.0000000371,0.0000000355,0.0000000366,4308054.5095,0.15752404125234
1658620800,2022-07-24 00:00:00,DSLA/BTC,0.0000000352,0.0000000364,0.0000000348,0.0000000352,5679102.5584,0.2020988840576
1658534400,2022-07-23 00:00:00,DSLA/BTC,0.0000000348,0.0000000364,0.0000000343,0.0000000352,10953870.7486,0.38679426790499
1658448000,2022-07-22 00:00:00,DSLA/BTC,0.0000000341,0.0000000354,0.000000034,0.0000000348,6529283.4298,0.22748667004422
1658361600,2022-07-21 00:00:00,DSLA/BTC,0.0000000354,0.000000036,0.0000000337,0.0000000341,6064102.1606,0.20996532839112
1658275200,2022-07-20 00:00:00,DSLA/BTC,0.000000036,0.0000000367,0.0000000345,0.0000000358,20313074.368,0.72254226396919
1658188800,2022-07-19 00:00:00,DSLA/BTC,0.0000000366,0.0000000469,0.000000035,0.000000036,44870284.4734,1.68109384492531
1658102400,2022-07-18 00:00:00,DSLA/BTC,0.0000000336,0.000000039,0.0000000321,0.0000000364,11299333.6105,0.39708198985559
1658016000,2022-07-17 00:00:00,DSLA/BTC,0.0000000334,0.0000000346,0.0000000328,0.0000000337,9380592.0965,0.31529354874212
1657929600,2022-07-16 00:00:00,DSLA/BTC,0.000000034,0.0000000345,0.0000000313,0.0000000333,12586767.8225,0.41789781963457
1657843200,2022-07-15 00:00:00,DSLA/BTC,0.0000000325,0.0000000365,0.0000000324,0.000000034,11237784.8449,0.37199502593739
1657756800,2022-07-14 00:00:00,DSLA/BTC,0.0000000327,0.0000000375,0.0000000321,0.0000000326,12284389.7356,0.41144577439764
1657670400,2022-07-13 00:00:00,DSLA/BTC,0.0000000338,0.000000034,0.0000000322,0.0000000329,11030492.0885,0.36598234712283
1657584000,2022-07-12 00:00:00,DSLA/BTC,0.000000034,0.0000000345,0.0000000321,0.0000000338,4953661.456,0.16603192836994
1657497600,2022-07-11 00:00:00,DSLA/BTC,0.0000000347,0.000000036,0.0000000328,0.000000034,5221102.1107,0.17642767283141
1657411200,2022-07-10 00:00:00,DSLA/BTC,0.0000000362,0.0000000446,0.0000000336,0.0000000347,7421340.8714,0.26768582218608
1657324800,2022-07-09 00:00:00,DSLA/BTC,0.0000000308,0.0000000638,0.0000000303,0.0000000375,12361117.7181,0.43638562680929
1657238400,2022-07-08 00:00:00,DSLA/BTC,0.0000000311,0.0000000324,0.0000000298,0.0000000308,6342039.2058,0.19527479229333
1657152000,2022-07-07 00:00:00,DSLA/BTC,0.0000000318,0.0000000325,0.0000000304,0.0000000311,9309274.2094,0.29026085530836
1657065600,2022-07-06 00:00:00,DSLA/BTC,0.0000000318,0.0000000323,0.0000000308,0.0000000318,6600136.64581715,0.20725381587702959
1656979200,2022-07-05 00:00:00,DSLA/BTC,0.0000000319,0.0000000337,0.0000000307,0.0000000318,6912936.75793949,0.220948061972801122
1656892800,2022-07-04 00:00:00,DSLA/BTC,0.0000000327,0.0000000336,0.0000000312,0.0000000319,5859991.01228955,0.187908537874419925
1656806400,2022-07-03 00:00:00,DSLA/BTC,0.0000000311,0.000000033,0.0000000307,0.0000000328,6064571.515,0.19393381404722
1656720000,2022-07-02 00:00:00,DSLA/BTC,0.0000000322,0.0000000325,0.00000003,0.0000000311,6940617.20461692,0.2166532942876099
1656633600,2022-07-01 00:00:00,DSLA/BTC,0.0000000316,0.0000000343,0.0000000302,0.0000000322,3235148.9457,0.10427405922391
1656547200,2022-06-30 00:00:00,DSLA/BTC,0.0000000343,0.0000000353,0.0000000316,0.0000000328,4108807.4794,0.13886649570425
1656460800,2022-06-29 00:00:00,DSLA/BTC,0.0000000341,0.0000000349,0.0000000336,0.0000000343,6701779.5695,0.22853747241888
1656374400,2022-06-28 00:00:00,DSLA/BTC,0.0000000338,0.0000000345,0.0000000329,0.0000000341,14229659.3105,0.47932900362911
1656288000,2022-06-27 00:00:00,DSLA/BTC,0.0000000333,0.0000000355,0.0000000323,0.0000000338,27137639.42286666,0.90155348030020643
1656201600,2022-06-26 00:00:00,DSLA/BTC,0.0000000326,0.0000000343,0.0000000324,0.0000000333,30463535.5942,1.01334357064862
1656115200,2022-06-25 00:00:00,DSLA/BTC,0.0000000331,0.0000000344,0.0000000324,0.0000000326,16282863.60790988,0.541524737492439872
1656028800,2022-06-24 00:00:00,DSLA/BTC,0.0000000324,0.000000035,0.0000000321,0.000000033,17605644.9241,0.58545950677567
1655942400,2022-06-23 00:00:00,DSLA/BTC,0.0000000314,0.000000034,0.0000000308,0.0000000324,53391554.41004685,1.73373847406953983
1655856000,2022-06-22 00:00:00,DSLA/BTC,0.0000000347,0.0000000351,0.0000000312,0.0000000314,45773019.52325816,1.543306372262219992
1655769600,2022-06-21 00:00:00,DSLA/BTC,0.0000000348,0.0000000352,0.0000000331,0.0000000348,65565193.7112,2.2466660213241
1655683200,2022-06-20 00:00:00,DSLA/BTC,0.0000000344,0.0000000363,0.0000000328,0.0000000347,26572541.24458555,0.934124096722019915
1655596800,2022-06-19 00:00:00,DSLA/BTC,0.0000000344,0.0000000357,0.0000000329,0.0000000343,15320579.35833755,0.531234392032049121
1655510400,2022-06-18 00:00:00,DSLA/BTC,0.0000000354,0.0000000459,0.0000000342,0.0000000344,49386377.5464157,1.805443747875758237
1655424000,2022-06-17 00:00:00,DSLA/BTC,0.0000000348,0.0000000365,0.0000000342,0.0000000354,16319417.8391,0.57073100245645
1655337600,2022-06-16 00:00:00,DSLA/BTC,0.0000000334,0.0000000374,0.000000033,0.0000000348,37860884.91325737,1.348209524693686636
1655251200,2022-06-15 00:00:00,DSLA/BTC,0.0000000337,0.0000000374,0.0000000321,0.0000000334,33299136.23070104,1.14903050240731783
1655164800,2022-06-14 00:00:00,DSLA/BTC,0.0000000327,0.0000000365,0.0000000322,0.0000000337,28018544.2962942,0.967355581241238581
1655078400,2022-06-13 00:00:00,DSLA/BTC,0.0000000357,0.0000000366,0.0000000315,0.0000000327,44298681.27861718,1.49883322605739656
1654992000,2022-06-12 00:00:00,DSLA/BTC,0.0000000356,0.0000000363,0.0000000329,0.0000000357,30442604.80912395,1.042035836877859805
1654905600,2022-06-11 00:00:00,DSLA/BTC,0.0000000366,0.0000000366,0.0000000346,0.0000000356,30992208.86247403,1.104698837236469886
1654819200,2022-06-10 00:00:00,DSLA/BTC,0.0000000366,0.0000000374,0.0000000356,0.0000000363,32154204.29819041,1.174940648531449965
1654732800,2022-06-09 00:00:00,DSLA/BTC,0.0000000369,0.0000000377,0.0000000361,0.0000000366,26688383.41959226,0.984439490182319493
1654646400,2022-06-08 00:00:00,DSLA/BTC,0.0000000359,0.0000000378,0.0000000352,0.0000000369,30689583.0917,1.1275037655101
1654560000,2022-06-07 00:00:00,DSLA/BTC,0.000000037,0.0000000387,0.000000035,0.0000000359,22675634.1935,0.8314449615763
1654473600,2022-06-06 00:00:00,DSLA/BTC,0.0000000388,0.000000039,0.0000000365,0.000000037,23521096.09682765,0.88112672561147964
1654387200,2022-06-05 00:00:00,DSLA/BTC,0.0000000393,0.0000000397,0.0000000384,0.0000000388,23536682.38448516,0.919268415110489756
1654300800,2022-06-04 00:00:00,DSLA/BTC,0.0000000405,0.0000000419,0.0000000381,0.0000000393,35908640.84176887,1.421533220339239402
1654214400,2022-06-03 00:00:00,DSLA/BTC,0.0000000366,0.0000000426,0.0000000364,0.0000000405,43348901.48471878,1.686827485537493826
1654128000,2022-06-02 00:00:00,DSLA/BTC,0.0000000377,0.000000038,0.0000000365,0.0000000368,50354350.1527,1.88154047628086
1654041600,2022-06-01 00:00:00,DSLA/BTC,0.0000000372,0.0000000382,0.0000000368,0.0000000377,59088523.80995514,2.218207818810689806
1653955200,2022-05-31 00:00:00,DSLA/BTC,0.0000000378,0.0000000379,0.0000000364,0.0000000372,65047504.6005,2.43013093627625
1653868800,2022-05-30 00:00:00,DSLA/BTC,0.0000000387,0.0000000394,0.0000000366,0.0000000377,71001233.46053677,2.704562228326029465
1653782400,2022-05-29 00:00:00,DSLA/BTC,0.0000000388,0.0000000394,0.0000000379,0.0000000387,47607844.7819,1.84573737957483
1653696000,2022-05-28 00:00:00,DSLA/BTC,0.0000000393,0.0000000403,0.0000000378,0.0000000388,33017410.8468,1.26730915082429
1653609600,2022-05-27 00:00:00,DSLA/BTC,0.0000000403,0.0000000414,0.0000000388,0.0000000393,27007318.2873,1.07946273839342
1653523200,2022-05-26 00:00:00,DSLA/BTC,0.0000000447,0.0000000467,0.0000000399,0.0000000414,45318895.101249,1.897367575239039281
1653436800,2022-05-25 00:00:00,DSLA/BTC,0.0000000416,0.0000000463,0.0000000402,0.0000000447,51098222.93862173,2.14034764939776958
1653350400,2022-05-24 00:00:00,DSLA/BTC,0.000000041,0.0000000441,0.0000000394,0.0000000416,69123684.55802332,2.866847900343265444
1653264000,2022-05-23 00:00:00,DSLA/BTC,0.0000000394,0.0000000445,0.0000000382,0.000000041,90961954.87952415,3.67487863259354947
1653177600,2022-05-22 00:00:00,DSLA/BTC,0.000000041,0.0000000439,0.0000000389,0.0000000393,68031837.51019226,2.76365865144438718
1653091200,2022-05-21 00:00:00,DSLA/BTC,0.0000000408,0.0000000499,0.000000039,0.0000000408,27095132.65090328,1.111200990107639728
1653004800,2022-05-20 00:00:00,DSLA/BTC,0.0000000386,0.0000000416,0.0000000379,0.0000000408,25801182.3335,1.02231711440355
1652918400,2022-05-19 00:00:00,DSLA/BTC,0.0000000386,0.0000000397,0.0000000363,0.0000000385,32416287.08904,1.23448707345797
1652832000,2022-05-18 00:00:00,DSLA/BTC,0.0000000384,0.0000000422,0.0000000371,0.0000000386,34803582.34383658,1.37241303227590978
1652745600,2022-05-17 00:00:00,DSLA/BTC,0.000000035,0.0000000457,0.0000000337,0.0000000384,45252404.31195587,1.641583551958389701
1652659200,2022-05-16 00:00:00,DSLA/BTC,0.0000000345,0.0000000383,0.0000000339,0.000000035,36646844.69963179,1.298494059938989389
1652572800,2022-05-15 00:00:00,DSLA/BTC,0.0000000344,0.0000000422,0.0000000336,0.0000000345,44246702.15259983,1.538110697314419132
1652486400,2022-05-14 00:00:00,DSLA/BTC,0.000000037,0.0000000378,0.0000000338,0.0000000344,39706458.50176099,1.412212084886629843
1652400000,2022-05-13 00:00:00,DSLA/BTC,0.0000000356,0.0000000391,0.0000000338,0.000000037,34860372.53215867,1.273786547167889721
1652313600,2022-05-12 00:00:00,DSLA/BTC,0.0000000375,0.0000000404,0.0000000349,0.0000000356,43235000.3696,1.59944476761362
1652227200,2022-05-11 00:00:00,DSLA/BTC,0.0000000515,0.0000000527,0.0000000357,0.0000000375,46380297.67725423,2.119101130538546901
1652140800,2022-05-10 00:00:00,DSLA/BTC,0.0000000511,0.0000000529,0.0000000482,0.0000000515,61616213.44727515,3.138245215931179212
1652054400,2022-05-09 00:00:00,DSLA/BTC,0.0000000546,0.0000000562,0.0000000503,0.0000000513,58180586.3978,3.16277335280925
1651968000,2022-05-08 00:00:00,DSLA/BTC,0.0000000553,0.0000000569,0.0000000526,0.0000000546,43772178.51638513,2.392785598214779426
1651881600,2022-05-07 00:00:00,DSLA/BTC,0.0000000546,0.0000000565,0.0000000542,0.0000000553,44583775.86361612,2.460757011917429496
1651795200,2022-05-06 00:00:00,DSLA/BTC,0.000000054,0.0000000564,0.0000000534,0.0000000549,34505300.0632,1.88960807447078
1651708800,2022-05-05 00:00:00,DSLA/BTC,0.0000000529,0.0000000571,0.0000000517,0.000000054,58017492.9708,3.09879759317307
1651622400,2022-05-04 00:00:00,DSLA/BTC,0.0000000542,0.0000000544,0.0000000518,0.0000000529,50864844.82242002,2.68262368407436903
1651536000,2022-05-03 00:00:00,DSLA/BTC,0.000000053,0.0000000544,0.0000000524,0.0000000542,46163474.1978,2.46797576533008
1651449600,2022-05-02 00:00:00,DSLA/BTC,0.0000000541,0.0000000545,0.0000000525,0.0000000532,49948597.48851641,2.683941686612189576
1651363200,2022-05-01 00:00:00,DSLA/BTC,0.000000054,0.0000000545,0.0000000522,0.0000000541,40382143.19757996,2.159676969171389844
1651276800,2022-04-30 00:00:00,DSLA/BTC,0.0000000576,0.0000000579,0.0000000536,0.0000000536,44096623.41004464,2.498071504491339664
1651190400,2022-04-29 00:00:00,DSLA/BTC,0.0000000596,0.0000000611,0.0000000574,0.0000000576,44794689.69159316,2.6678290595761696
1651104000,2022-04-28 00:00:00,DSLA/BTC,0.0000000598,0.0000000612,0.000000059,0.0000000596,43354120.3637,2.59101246642857
1651017600,2022-04-27 00:00:00,DSLA/BTC,0.0000000606,0.0000000609,0.0000000595,0.0000000598,43033955.3016,2.59297096500634
1650931200,2022-04-26 00:00:00,DSLA/BTC,0.0000000607,0.0000000626,0.0000000598,0.0000000606,45407059.65008258,2.759170910703149508
1650844800,2022-04-25 00:00:00,DSLA/BTC,0.0000000628,0.0000000645,0.0000000604,0.0000000607,46365120.43414408,2.898893705511039408
1650758400,2022-04-24 00:00:00,DSLA/BTC,0.000000062,0.0000000643,0.0000000604,0.0000000628,48979354.8237,3.03762112752124
1650672000,2022-04-23 00:00:00,DSLA/BTC,0.0000000595,0.0000000628,0.0000000592,0.000000062,42087597.246,2.56896522891464
1650585600,2022-04-22 00:00:00,DSLA/BTC,0.0000000622,0.0000000625,0.0000000593,0.0000000595,43240347.71608082,2.626071384530772436
1650499200,2022-04-21 00:00:00,DSLA/BTC,0.0000000621,0.0000000628,0.0000000601,0.0000000622,48327881.687,2.97125172351091
1650412800,2022-04-20 00:00:00,DSLA/BTC,0.0000000627,0.0000000644,0.0000000615,0.0000000621,44670735.744,2.82273827703449
1650326400,2022-04-19 00:00:00,DSLA/BTC,0.0000000653,0.000000066,0.0000000625,0.0000000627,54343060.5565,3.49933036824997
1650240000,2022-04-18 00:00:00,DSLA/BTC,0.0000000683,0.0000000687,0.000000063,0.0000000653,54038053.0945,3.58341188083874
1650153600,2022-04-17 00:00:00,DSLA/BTC,0.0000000669,0.000000069,0.0000000668,0.0000000683,50917429.80620161,3.443949483551939963
1650067200,2022-04-16 00:00:00,DSLA/BTC,0.000000068,0.000000069,0.0000000663,0.0000000669,48918749.64440756,3.329997881445249372
1649980800,2022-04-15 00:00:00,DSLA/BTC,0.0000000694,0.0000000703,0.0000000674,0.000000068,49119265.99105924,3.389495602315449246
1649894400,2022-04-14 00:00:00,DSLA/BTC,0.0000000686,0.0000000718,0.0000000671,0.0000000692,51896275.92917963,3.596770130351438798
1649808000,2022-04-13 00:00:00,DSLA/BTC,0.0000000707,0.000000072,0.0000000675,0.0000000686,52791907.88847178,3.698498008313069632
1649721600,2022-04-12 00:00:00,DSLA/BTC,0.0000000707,0.0000000727,0.0000000689,0.0000000707,46121571.88067269,3.255606481323108946
1649635200,2022-04-11 00:00:00,DSLA/BTC,0.0000000698,0.0000000741,0.0000000689,0.00000007,44717920.9314,3.16688669457397
1649548800,2022-04-10 00:00:00,DSLA/BTC,0.0000000682,0.0000000704,0.000000068,0.0000000698,50377833.0799,3.4755453673658
1649462400,2022-04-09 00:00:00,DSLA/BTC,0.0000000683,0.0000000687,0.0000000666,0.0000000682,54646862.9182,3.7033838122322
1649376000,2022-04-08 00:00:00,DSLA/BTC,0.0000000682,0.0000000694,0.0000000669,0.0000000683,55624725.4878,3.77348562789513
1649289600,2022-04-07 00:00:00,DSLA/BTC,0.0000000698,0.0000000719,0.0000000661,0.0000000684,60670179.12766592,4.165593475912048857
1649203200,2022-04-06 00:00:00,DSLA/BTC,0.000000073,0.0000000738,0.0000000695,0.0000000698,43152762.39975617,3.086268239249959304
1649116800,2022-04-05 00:00:00,DSLA/BTC,0.0000000711,0.0000000742,0.0000000705,0.000000073,51039452.37308587,3.690727677405788993
1649030400,2022-04-04 00:00:00,DSLA/BTC,0.0000000718,0.0000000805,0.0000000705,0.000000071,55120709.91274736,4.025682281797104112
1648944000,2022-04-03 00:00:00,DSLA/BTC,0.0000000716,0.0000000746,0.0000000674,0.0000000718,52444319.87811713,3.739016434521631048
1648857600,2022-04-02 00:00:00,DSLA/BTC,0.0000000689,0.0000000743,0.0000000679,0.0000000719,42830315.78963392,3.053006616569589904
1648771200,2022-04-01 00:00:00,DSLA/BTC,0.0000000706,0.000000072,0.0000000684,0.0000000689,46651435.3074,3.25340391344056
1648684800,2022-03-31 00:00:00,DSLA/BTC,0.000000065,0.0000000727,0.0000000646,0.0000000706,69092375.2085634,4.67621691022562996
1648598400,2022-03-30 00:00:00,DSLA/BTC,0.0000000606,0.0000000688,0.0000000601,0.000000065,88556891.64997701,5.53133424572110967
1648512000,2022-03-29 00:00:00,DSLA/BTC,0.0000000624,0.0000000627,0.0000000595,0.0000000606,77129042.1239,4.68943537491919
1648425600,2022-03-28 00:00:00,DSLA/BTC,0.0000000622,0.0000000629,0.0000000589,0.0000000624,47607609.05668338,2.933015767987969532
1648339200,2022-03-27 00:00:00,DSLA/BTC,0.0000000602,0.0000000633,0.0000000591,0.0000000622,69839995.87444197,4.201080216453569549
1648252800,2022-03-26 00:00:00,DSLA/BTC,0.0000000601,0.000000062,0.0000000596,0.0000000602,82046709.6476836,4.9783617137014196
1648166400,2022-03-25 00:00:00,DSLA/BTC,0.000000062,0.0000000636,0.0000000584,0.0000000601,58487978.721,3.57661450458527
1648080000,2022-03-24 00:00:00,DSLA/BTC,0.0000000605,0.0000000697,0.0000000602,0.0000000623,76425918.5709538,4.72743981279332986
1647993600,2022-03-23 00:00:00,DSLA/BTC,0.0000000627,0.000000064,0.0000000598,0.0000000605,79956476.0853,4.97849630919926
1647907200,2022-03-22 00:00:00,DSLA/BTC,0.0000000638,0.0000000647,0.0000000604,0.0000000627,73271432.7992391,4.593436502671239526
1647820800,2022-03-21 00:00:00,DSLA/BTC,0.0000000616,0.0000000646,0.0000000612,0.0000000638,85201953.0443,5.34088560716568
1647734400,2022-03-20 00:00:00,DSLA/BTC,0.0000000621,0.0000000648,0.0000000605,0.0000000616,88775541.8678,5.54437176341523
1647648000,2022-03-19 00:00:00,DSLA/BTC,0.0000000613,0.0000000655,0.0000000612,0.0000000621,81682245.2658502,5.09293604471650934
1647561600,2022-03-18 00:00:00,DSLA/BTC,0.0000000611,0.0000000648,0.0000000592,0.0000000613,85871760.4443,5.27030583149808
1647475200,2022-03-17 00:00:00,DSLA/BTC,0.0000000611,0.0000000633,0.0000000596,0.0000000611,77968864.53999316,4.795147194538819764
1647388800,2022-03-16 00:00:00,DSLA/BTC,0.0000000615,0.0000000644,0.0000000587,0.0000000611,52249252.32210336,3.21167349587998
1647302400,2022-03-15 00:00:00,DSLA/BTC,0.0000000601,0.0000000658,0.0000000589,0.0000000618,55598698.40191943,3.371507786912281452
1647216000,2022-03-14 00:00:00,DSLA/BTC,0.0000000617,0.0000000632,0.0000000586,0.0000000601,32244705.43978022,1.954021583954519904
1647129600,2022-03-13 00:00:00,DSLA/BTC,0.0000000629,0.0000000643,0.0000000604,0.0000000617,30306504.2195,1.89786968547235
1647043200,2022-03-12 00:00:00,DSLA/BTC,0.0000000648,0.0000000649,0.0000000611,0.0000000633,49161246.14718493,3.138397232042738135
1646956800,2022-03-11 00:00:00,DSLA/BTC,0.0000000619,0.0000000651,0.0000000585,0.0000000648,53802815.97900179,3.328099574406019333
1646870400,2022-03-10 00:00:00,DSLA/BTC,0.0000000601,0.0000000659,0.0000000597,0.0000000619,40440625.47468978,2.523382161884489633
1646784000,2022-03-09 00:00:00,DSLA/BTC,0.0000000647,0.0000000652,0.0000000595,0.0000000601,36423030.78634132,2.237773160702469688
1646697600,2022-03-08 00:00:00,DSLA/BTC,0.0000000672,0.0000000682,0.0000000627,0.0000000647,43413853.96405779,2.816749533734578824
1646611200,2022-03-07 00:00:00,DSLA/BTC,0.0000000661,0.0000000687,0.000000065,0.0000000672,18050606.8931,1.19990318080222
1646524800,2022-03-06 00:00:00,DSLA/BTC,0.0000000679,0.0000000702,0.0000000653,0.0000000661,7857378.3261,0.52996305332077
