https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BEPRO,Volume USDT
1661731200,2022-08-29 00:00:00,BEPRO/USDT,0.00120971,0.00121699,0.0011574,0.0011846,32890326.58038763,38994.289157369719234
1661644800,2022-08-28 00:00:00,BEPRO/USDT,0.00124779,0.0012528,0.0012099,0.0012099,30926828.2907376,38073.6645038627331487
1661558400,2022-08-27 00:00:00,BEPRO/USDT,0.00125154,0.00127123,0.0012387,0.00124797,28299664.1582156,35319.7471515239447782
1661472000,2022-08-26 00:00:00,BEPRO/USDT,0.00133099,0.001331,0.00125154,0.00125154,43496697.8584245,55748.8102441299738523
1661385600,2022-08-25 00:00:00,BEPRO/USDT,0.00132768,0.0013674,0.0013238,0.00132868,18106077.64940569,24323.1444079272305955
1661299200,2022-08-24 00:00:00,BEPRO/USDT,0.00138394,0.0013883,0.0013268,0.00133234,34924512.64846392,47580.8321967231444457
1661212800,2022-08-23 00:00:00,BEPRO/USDT,0.0013592,0.0013983,0.001351,0.00138,25249921.36217801,34568.3324935256690465
1661126400,2022-08-22 00:00:00,BEPRO/USDT,0.00140686,0.00140874,0.00130901,0.0013511,45286287.4842074,60918.4731206103782234
1661040000,2022-08-21 00:00:00,BEPRO/USDT,0.0013336,0.00142471,0.001306,0.00140283,41400072.04992796,56415.7438857434559979
1660953600,2022-08-20 00:00:00,BEPRO/USDT,0.0012816,0.00133917,0.00127913,0.00132614,37612395.3638322,48880.2094021899936462
1660867200,2022-08-19 00:00:00,BEPRO/USDT,0.0013801,0.00138038,0.00127271,0.0012795,70141178.83710582,92793.0689579282775717
1660780800,2022-08-18 00:00:00,BEPRO/USDT,0.001424,0.00145,0.00138,0.00138748,42736504.97756082,60182.3134524489539521
1660694400,2022-08-17 00:00:00,BEPRO/USDT,0.00143387,0.00145325,0.00138336,0.0014242,63059640.63692506,89150.638455974772845
1660608000,2022-08-16 00:00:00,BEPRO/USDT,0.0014128,0.0014917,0.0013701,0.00143398,50548363.30749402,71857.629726340332691
1660521600,2022-08-15 00:00:00,BEPRO/USDT,0.0014526,0.00148666,0.00138534,0.0014128,43581473.19671853,62177.1844140851766103
1660435200,2022-08-14 00:00:00,BEPRO/USDT,0.00146143,0.00153333,0.00141001,0.00144851,56999080.61842552,83808.0831810164411022
1660348800,2022-08-13 00:00:00,BEPRO/USDT,0.0014285,0.00148666,0.0014168,0.00146161,55236413.10343613,80026.9845155190629344
1660262400,2022-08-12 00:00:00,BEPRO/USDT,0.00141243,0.00146333,0.00134333,0.00142847,74451158.05886937,104396.876179647694818
1660176000,2022-08-11 00:00:00,BEPRO/USDT,0.00148255,0.00151947,0.00141,0.0014202,107663217.40190762,157814.4122070504619652
1660089600,2022-08-10 00:00:00,BEPRO/USDT,0.00144076,0.00155,0.0014038,0.0014904,45557421.70785413,66950.9436457783210003
1660003200,2022-08-09 00:00:00,BEPRO/USDT,0.00146762,0.00150667,0.00137486,0.00144063,60789769.3921432,87973.1892026818573892
1659916800,2022-08-08 00:00:00,BEPRO/USDT,0.00141131,0.0015537,0.00139999,0.001475,66492055.06152,98446.9605871095666594
1659830400,2022-08-07 00:00:00,BEPRO/USDT,0.00134205,0.0014278,0.0013264,0.00141137,47705247.92458582,65427.5680319822035948
1659744000,2022-08-06 00:00:00,BEPRO/USDT,0.00135579,0.00137344,0.001342,0.00134204,29711497.93507352,40454.3016784896336009
1659657600,2022-08-05 00:00:00,BEPRO/USDT,0.0013475,0.00139382,0.00128434,0.00135578,81137617.74616314,108349.5238844563541247
1659571200,2022-08-04 00:00:00,BEPRO/USDT,0.00128449,0.001385,0.00124172,0.0013474,121845706.7743634,159096.6298906259983031
1659484800,2022-08-03 00:00:00,BEPRO/USDT,0.0012384,0.0013552,0.00121301,0.00128449,57747886.18073165,74507.7551738810768512
1659398400,2022-08-02 00:00:00,BEPRO/USDT,0.00128983,0.0013278,0.00121832,0.001238,48801763.3769592,61400.9678819663412705
1659312000,2022-08-01 00:00:00,BEPRO/USDT,0.00124252,0.001331,0.0012,0.00128992,73832159.41904152,93155.8503174159528833
1659225600,2022-07-31 00:00:00,BEPRO/USDT,0.0012456,0.0012823,0.001212,0.00124253,74516899.97633057,93512.0369428508540462
1659139200,2022-07-30 00:00:00,BEPRO/USDT,0.001286,0.00133529,0.00123,0.00124399,59529123.92890346,76404.729801570592473
1659052800,2022-07-29 00:00:00,BEPRO/USDT,0.00132749,0.00135739,0.0012408,0.0012866,117137247.69954484,152269.1907735348597163
1658966400,2022-07-28 00:00:00,BEPRO/USDT,0.00130631,0.0014771,0.00121251,0.0013275,137519675.23831941,181464.3303596003620062
1658880000,2022-07-27 00:00:00,BEPRO/USDT,0.0012319,0.0013316,0.00120291,0.0013143,80527175.402682,102431.4306396331185374
1658793600,2022-07-26 00:00:00,BEPRO/USDT,0.00116659,0.001251,0.00112934,0.0012345,45287140.92522355,53296.1736505008209229
1658707200,2022-07-25 00:00:00,BEPRO/USDT,0.00124001,0.00124001,0.00114,0.0011611,98097215.71934991,116097.6312194978240795
1658620800,2022-07-24 00:00:00,BEPRO/USDT,0.0012777,0.0012817,0.00120755,0.00124,46315287.87781427,57280.8211207554416364
1658534400,2022-07-23 00:00:00,BEPRO/USDT,0.0012803,0.00130749,0.00118,0.0012777,106264149.16087863,132767.8261421234172236
1658448000,2022-07-22 00:00:00,BEPRO/USDT,0.00132789,0.001382,0.001238,0.0012811,87718884.08607078,116315.9026193547786712
1658361600,2022-07-21 00:00:00,BEPRO/USDT,0.0012902,0.0013874,0.00123,0.00132784,78351855.16102798,100421.5243119336638137
1658275200,2022-07-20 00:00:00,BEPRO/USDT,0.0015208,0.00155383,0.00125123,0.00129,207768175.45296684,293260.1360652941007436
1658188800,2022-07-19 00:00:00,BEPRO/USDT,0.0015203,0.00160889,0.00146327,0.00153,103845269.5907557,159867.369492076844071
1658102400,2022-07-18 00:00:00,BEPRO/USDT,0.00130592,0.00159,0.0013022,0.0015203,138156911.24592262,201055.0489009799678683
1658016000,2022-07-17 00:00:00,BEPRO/USDT,0.00128828,0.00137,0.00128773,0.00129858,91591980.34991751,120786.7952496661263761
1657929600,2022-07-16 00:00:00,BEPRO/USDT,0.0012323,0.00136122,0.0012001,0.0012883,56318766.26621939,72761.8930150902632621
1657843200,2022-07-15 00:00:00,BEPRO/USDT,0.00122765,0.00127959,0.001214,0.0012315,43488292.6205202,54148.4924161043880578
1657756800,2022-07-14 00:00:00,BEPRO/USDT,0.001234,0.0012494,0.00117025,0.0012247,27698621.1474617,33537.6515932548476233
1657670400,2022-07-13 00:00:00,BEPRO/USDT,0.00118763,0.0012457,0.001151,0.001234,33783657.67809441,40207.0493449809648071
1657584000,2022-07-12 00:00:00,BEPRO/USDT,0.00119342,0.0012989,0.0011738,0.00118798,30884920.83084559,37674.6785029809809885
1657497600,2022-07-11 00:00:00,BEPRO/USDT,0.0012725,0.00128048,0.0011764,0.00118502,38559306.03153502,46833.4128660328291952
1657411200,2022-07-10 00:00:00,BEPRO/USDT,0.0012977,0.00131,0.0012465,0.0012803,32717275.7512278,41462.0038593050586156
1657324800,2022-07-09 00:00:00,BEPRO/USDT,0.0012682,0.00131649,0.0012454,0.0012977,38976066.84469581,50123.738880747206837
1657238400,2022-07-08 00:00:00,BEPRO/USDT,0.0012946,0.00132915,0.001245,0.0012692,67304720.50170966,86435.3123064221863855
1657152000,2022-07-07 00:00:00,BEPRO/USDT,0.001292,0.001325,0.00125081,0.0012876,45317974.92786321,58665.242003345314736
1657065600,2022-07-06 00:00:00,BEPRO/USDT,0.00127249,0.00132119,0.001245,0.001292,51892999.36763112,66309.2687228811018921
1656979200,2022-07-05 00:00:00,BEPRO/USDT,0.0012625,0.00138279,0.0011869,0.001264,107195411.42173601,134947.2732724747777409
1656892800,2022-07-04 00:00:00,BEPRO/USDT,0.00107749,0.00139999,0.0010298,0.00126462,137523746.6915852,166589.6321797797044244
1656806400,2022-07-03 00:00:00,BEPRO/USDT,0.0010997,0.00111881,0.0010519,0.00107748,47232309.12211485,51525.3528619943094457
1656720000,2022-07-02 00:00:00,BEPRO/USDT,0.0011333,0.0011432,0.00108401,0.00110909,49365968.07474641,54985.5477174619658976
1656633600,2022-07-01 00:00:00,BEPRO/USDT,0.00115579,0.00121978,0.00111275,0.00113977,53395340.60104292,61535.45898162396496
1656547200,2022-06-30 00:00:00,BEPRO/USDT,0.0011718,0.00118048,0.00110242,0.00115579,47460447.33398618,54073.2169879401511862
1656460800,2022-06-29 00:00:00,BEPRO/USDT,0.00121278,0.0012629,0.001156,0.0011718,81149313.3074645,97731.3772838571471596
1656374400,2022-06-28 00:00:00,BEPRO/USDT,0.00123741,0.00127451,0.00120001,0.0012128,46982206.99471543,57904.8161990253504628
1656288000,2022-06-27 00:00:00,BEPRO/USDT,0.00127414,0.0013102,0.0011932,0.00123741,59529299.70069483,74112.3666998580143623
1656201600,2022-06-26 00:00:00,BEPRO/USDT,0.00137029,0.0014383,0.0012337,0.00128169,67600792.75353426,90710.7586007885649304
1656115200,2022-06-25 00:00:00,BEPRO/USDT,0.00131303,0.00138251,0.00128,0.00137521,71756983.29855678,95092.6732265607809647
1656028800,2022-06-24 00:00:00,BEPRO/USDT,0.0012216,0.0013424,0.00120731,0.00131315,86750195.40095358,110816.1721162414030426
1655942400,2022-06-23 00:00:00,BEPRO/USDT,0.00115891,0.00123045,0.00115815,0.00123045,52196757.35098081,62655.9685308859509458
1655856000,2022-06-22 00:00:00,BEPRO/USDT,0.0012012,0.00123518,0.00115227,0.00115891,97424201.1892845,115309.0531782311380764
1655769600,2022-06-21 00:00:00,BEPRO/USDT,0.00119947,0.001299,0.00119111,0.001194,151673146.30254166,187742.4137893743963883
1655683200,2022-06-20 00:00:00,BEPRO/USDT,0.0012319,0.00127637,0.001188,0.0011918,85895894.67277596,104115.5452369595631645
1655596800,2022-06-19 00:00:00,BEPRO/USDT,0.0011816,0.00126,0.00111846,0.0012335,75216290.97050002,90385.0047445434778254
1655510400,2022-06-18 00:00:00,BEPRO/USDT,0.00113921,0.0013028,0.00110001,0.001173,149755989.59880615,173331.3618973717506419
1655424000,2022-06-17 00:00:00,BEPRO/USDT,0.00117544,0.001232,0.0011256,0.00114571,56376907.75701823,66093.3357722000185678
1655337600,2022-06-16 00:00:00,BEPRO/USDT,0.0012851,0.001334,0.00116169,0.0011737,107086245.73107166,131110.6185957660442325
1655251200,2022-06-15 00:00:00,BEPRO/USDT,0.0012948,0.00133997,0.00115,0.0012851,152670433.27547494,190265.1338834125879173
1655164800,2022-06-14 00:00:00,BEPRO/USDT,0.00124983,0.00145168,0.001201,0.0012854,205678767.5188253,268345.0450619483401416
1655078400,2022-06-13 00:00:00,BEPRO/USDT,0.00142024,0.00143891,0.00120001,0.00124988,204847031.89296636,265583.5452965256216375
1654992000,2022-06-12 00:00:00,BEPRO/USDT,0.0015086,0.0015698,0.00141532,0.00142842,83742448.83916191,125882.9191410673596676
1654905600,2022-06-11 00:00:00,BEPRO/USDT,0.0016057,0.0016895,0.00147101,0.0015154,67611620.62391045,106703.8774645664989638
1654819200,2022-06-10 00:00:00,BEPRO/USDT,0.00167316,0.00172996,0.00155001,0.00161569,115743118.86695776,187609.4493595243585277
1654732800,2022-06-09 00:00:00,BEPRO/USDT,0.0016205,0.0017499,0.0016011,0.00167383,68834303.05916008,115449.0132610587921113
1654646400,2022-06-08 00:00:00,BEPRO/USDT,0.0016176,0.00171,0.0016,0.0016311,86458304.38252406,142571.3537713981912467
1654560000,2022-06-07 00:00:00,BEPRO/USDT,0.0017008,0.0017227,0.0015601,0.00162811,131517116.60810687,213733.7006365783110747
1654473600,2022-06-06 00:00:00,BEPRO/USDT,0.0016183,0.00188444,0.0016,0.0017027,160688530.14466622,281305.5210204177066919
1654387200,2022-06-05 00:00:00,BEPRO/USDT,0.00156389,0.00167874,0.00155789,0.00161841,46403151.43489107,74611.9310657061456871
1654300800,2022-06-04 00:00:00,BEPRO/USDT,0.00157951,0.0016159,0.00152796,0.00156392,41523058.56763772,64965.722666991157605
1654214400,2022-06-03 00:00:00,BEPRO/USDT,0.0016312,0.0016498,0.00154,0.0015844,59353921.91489365,94452.5105455619397734
1654128000,2022-06-02 00:00:00,BEPRO/USDT,0.00162244,0.00169358,0.00158526,0.0016312,91704834.20146568,150491.4352520490409005
1654041600,2022-06-01 00:00:00,BEPRO/USDT,0.00171351,0.00175,0.00155,0.00161952,154748321.00676584,254682.8567626478531768
1653955200,2022-05-31 00:00:00,BEPRO/USDT,0.0017249,0.0019,0.00169177,0.00171341,211122272.61964509,371170.7981393343873853
1653868800,2022-05-30 00:00:00,BEPRO/USDT,0.00161985,0.00172866,0.00156515,0.0017269,145332308.619706,240459.3870034166202854
1653782400,2022-05-29 00:00:00,BEPRO/USDT,0.00158873,0.0016352,0.00156265,0.00160881,68507423.55585797,109121.2107862255819625
1653696000,2022-05-28 00:00:00,BEPRO/USDT,0.0015633,0.0016083,0.00155632,0.00158873,92055176.96723245,145936.4749256708357293
1653609600,2022-05-27 00:00:00,BEPRO/USDT,0.00167666,0.00169978,0.00155,0.00156,130996332.57724807,212005.130974039069273
1653523200,2022-05-26 00:00:00,BEPRO/USDT,0.00182431,0.0018547,0.00157,0.00167665,157021748.05686396,267251.7743174588412617
1653436800,2022-05-25 00:00:00,BEPRO/USDT,0.00177261,0.00195,0.00172,0.00183134,158806866.78347738,288442.4249814983488701
1653350400,2022-05-24 00:00:00,BEPRO/USDT,0.00170861,0.0018208,0.001685,0.00177345,96476739.99949014,168030.5002310020856453
1653264000,2022-05-23 00:00:00,BEPRO/USDT,0.00178548,0.00185,0.0017,0.00171919,102842405.28811256,181587.9233349005738888
1653177600,2022-05-22 00:00:00,BEPRO/USDT,0.00170401,0.00182,0.0016723,0.0017855,114650195.82563776,199012.7452943615733302
1653091200,2022-05-21 00:00:00,BEPRO/USDT,0.00169449,0.0017499,0.0016361,0.0017116,77877981.56592491,131701.592680027625068
1653004800,2022-05-20 00:00:00,BEPRO/USDT,0.0017922,0.00184855,0.00164,0.00169383,152445199.06535734,265238.7119701133469087
1652918400,2022-05-19 00:00:00,BEPRO/USDT,0.0015823,0.0018324,0.00155275,0.0017922,170183527.40467246,286558.9961950351583168
1652832000,2022-05-18 00:00:00,BEPRO/USDT,0.0018564,0.00186421,0.00157221,0.00158231,190603500.07424852,326030.7165595461061036
1652745600,2022-05-17 00:00:00,BEPRO/USDT,0.00167681,0.0019147,0.0016559,0.00186903,167116149.48883367,300187.0884755616237297
1652659200,2022-05-16 00:00:00,BEPRO/USDT,0.00198511,0.00201221,0.0016664,0.0016768,228507055.08119769,405685.0900798956965935
1652572800,2022-05-15 00:00:00,BEPRO/USDT,0.00185,0.0021,0.00164202,0.0019987,257326084.02570844,476840.6471813683567943
1652486400,2022-05-14 00:00:00,BEPRO/USDT,0.00170479,0.0018594,0.00151633,0.00185,221275102.1138663,367706.3245125320917875
1652400000,2022-05-13 00:00:00,BEPRO/USDT,0.0015525,0.002316,0.00153167,0.00171091,329516155.62832448,610918.6519414916205695
1652313600,2022-05-12 00:00:00,BEPRO/USDT,0.0019554,0.00208342,0.001471,0.0015709,345104071.58044003,566469.7043821764927767
1652227200,2022-05-11 00:00:00,BEPRO/USDT,0.00251,0.00262317,0.0015,0.001972,552031881.80087519,1111574.9927932484311808
1652140800,2022-05-10 00:00:00,BEPRO/USDT,0.0025034,0.00303,0.00244783,0.0025107,261129035.91086454,705818.142731886327929
1652054400,2022-05-09 00:00:00,BEPRO/USDT,0.00281085,0.00283299,0.00245,0.0025034,224572378.50856575,589830.3597512864426408
1651968000,2022-05-08 00:00:00,BEPRO/USDT,0.00302261,0.0030486,0.002705,0.00283092,138211405.07380807,391447.6068492201274163
1651881600,2022-05-07 00:00:00,BEPRO/USDT,0.0031634,0.00343718,0.00300001,0.00304123,101347113.33789641,320751.5810982805602784
1651795200,2022-05-06 00:00:00,BEPRO/USDT,0.00318515,0.00328,0.00306623,0.00317753,105806164.80465754,335457.2012639270285154
1651708800,2022-05-05 00:00:00,BEPRO/USDT,0.00367614,0.0037899,0.003078,0.00320175,193158399.27223319,651154.8066082889272917
1651622400,2022-05-04 00:00:00,BEPRO/USDT,0.00330496,0.003998,0.00326315,0.00366278,211708339.91999479,770641.4125688590462549
1651536000,2022-05-03 00:00:00,BEPRO/USDT,0.00340549,0.0035299,0.0032,0.00330497,109150066.29083172,366184.9593900101539832
1651449600,2022-05-02 00:00:00,BEPRO/USDT,0.00347461,0.0035953,0.00327,0.00340549,141388657.04870696,485759.4756417150486122
1651363200,2022-05-01 00:00:00,BEPRO/USDT,0.00311576,0.00361448,0.0030881,0.0034872,144102661.38006299,484527.326898454506103
1651276800,2022-04-30 00:00:00,BEPRO/USDT,0.00358917,0.0037,0.00303001,0.0031256,186834132.60911264,622647.8578377933693149
1651190400,2022-04-29 00:00:00,BEPRO/USDT,0.00402265,0.00410081,0.00343316,0.00358918,176521345.16315255,657816.6779901445226512
1651104000,2022-04-28 00:00:00,BEPRO/USDT,0.00410765,0.00427999,0.00394884,0.0040262,132171079.17860455,540987.4911336551632385
1651017600,2022-04-27 00:00:00,BEPRO/USDT,0.00401092,0.00429441,0.00385,0.00410907,135162786.75446992,550346.7134396475888206
1650931200,2022-04-26 00:00:00,BEPRO/USDT,0.00405537,0.00494523,0.00380007,0.0040243,485812042.72587303,2082585.657956175804858
1650844800,2022-04-25 00:00:00,BEPRO/USDT,0.00373433,0.0040799,0.0033,0.00405537,212647616.2808594,763425.3770100027067885
1650758400,2022-04-24 00:00:00,BEPRO/USDT,0.0039731,0.00412142,0.00373,0.00375346,83954172.59547081,331182.8358372380180192
1650672000,2022-04-23 00:00:00,BEPRO/USDT,0.00423898,0.0043144,0.00391541,0.0039705,103532920.16336332,424407.6091470199429648
1650585600,2022-04-22 00:00:00,BEPRO/USDT,0.00471,0.00487601,0.00400002,0.00425986,157376360.35091219,692685.5517367958679145
1650499200,2022-04-21 00:00:00,BEPRO/USDT,0.0048602,0.00507741,0.00460002,0.0047245,123831740.56195664,600261.3762886526004696
1650412800,2022-04-20 00:00:00,BEPRO/USDT,0.0050499,0.005185,0.00475,0.00485546,110015915.59221689,545233.7286544161985288
1650326400,2022-04-19 00:00:00,BEPRO/USDT,0.0049659,0.00517537,0.00475178,0.0050512,130563233.33885992,650580.5648905951600429
1650240000,2022-04-18 00:00:00,BEPRO/USDT,0.00467305,0.0051,0.0044793,0.00496589,168053331.23097134,790036.3568862303993684
1650153600,2022-04-17 00:00:00,BEPRO/USDT,0.00486468,0.00513811,0.0046,0.00467306,97378004.17907904,475525.6351658046571704
1650067200,2022-04-16 00:00:00,BEPRO/USDT,0.00507012,0.00512849,0.0047,0.00485,78026387.19994533,383156.3036063636660048
1649980800,2022-04-15 00:00:00,BEPRO/USDT,0.0053554,0.00538647,0.0049836,0.00508247,132445489.55212226,684299.1595420591002659
1649894400,2022-04-14 00:00:00,BEPRO/USDT,0.0051381,0.00597498,0.00482,0.0053536,279627621.67841618,1503051.0023873322125881
1649808000,2022-04-13 00:00:00,BEPRO/USDT,0.0048736,0.00552,0.00466,0.0051381,205253206.54180568,1053227.3713189080718661
1649721600,2022-04-12 00:00:00,BEPRO/USDT,0.0047631,0.0052919,0.00451,0.0048736,221098171.70753897,1083186.2667568467601337
1649635200,2022-04-11 00:00:00,BEPRO/USDT,0.00568708,0.00593523,0.00468774,0.00477759,329306218.16507641,1711717.6806878958878892
1649548800,2022-04-10 00:00:00,BEPRO/USDT,0.00547859,0.0065,0.00526177,0.005699,278519305.88299638,1616547.6974042572274239
1649462400,2022-04-09 00:00:00,BEPRO/USDT,0.0051249,0.00549114,0.00494081,0.00547858,79655492.84343017,409692.6634874435140687
1649376000,2022-04-08 00:00:00,BEPRO/USDT,0.00540988,0.005749,0.0050178,0.0051251,226304074.46724779,1227950.3971645237099671
1649289600,2022-04-07 00:00:00,BEPRO/USDT,0.00552757,0.006,0.00525,0.005409,201416564.36428649,1123406.2909372251658477
1649203200,2022-04-06 00:00:00,BEPRO/USDT,0.0068833,0.007,0.00502222,0.0055455,365196472.18398159,2153100.9386590401779133
1649116800,2022-04-05 00:00:00,BEPRO/USDT,0.00727725,0.00747527,0.00672337,0.0068833,164793879.40978499,1154808.7742141920503432
1649030400,2022-04-04 00:00:00,BEPRO/USDT,0.00741799,0.0085,0.0065401,0.00729377,403112121.31493548,3001114.7825576775872303
1648944000,2022-04-03 00:00:00,BEPRO/USDT,0.00601667,0.00774,0.0058,0.00741799,274447809.03024784,1832620.1303854319626163
1648857600,2022-04-02 00:00:00,BEPRO/USDT,0.00565219,0.0068,0.0054801,0.0060281,464794646.20691482,2986282.5934333974012554
1648771200,2022-04-01 00:00:00,BEPRO/USDT,0.00454726,0.0059408,0.00434,0.0056362,315242621.74035161,1645494.0724010276824692
1648684800,2022-03-31 00:00:00,BEPRO/USDT,0.00492384,0.005355,0.0045,0.00455184,273483007.82216737,1349183.1153341433943904
1648598400,2022-03-30 00:00:00,BEPRO/USDT,0.00479651,0.005252,0.0045,0.0049087,242269334.88980658,1188035.54480661497105
1648512000,2022-03-29 00:00:00,BEPRO/USDT,0.00429004,0.0055999,0.00429004,0.00478213,566470008.24265257,2826450.9684516058788686
1648425600,2022-03-28 00:00:00,BEPRO/USDT,0.00362272,0.00532,0.00353,0.004292,629839935.16163068,2820609.0271422508602293
1648339200,2022-03-27 00:00:00,BEPRO/USDT,0.00322458,0.00365,0.003215,0.00361814,136058485.68613927,469598.243424316424582
1648252800,2022-03-26 00:00:00,BEPRO/USDT,0.00336407,0.00336407,0.00318,0.00323221,40305700.61120362,131340.938511379013388
1648166400,2022-03-25 00:00:00,BEPRO/USDT,0.00345267,0.00353357,0.0032593,0.00335858,57160246.1793526,193805.1365949797710331
1648080000,2022-03-24 00:00:00,BEPRO/USDT,0.00352,0.003586,0.003325,0.00344919,84994248.03185586,294462.5532830489156709
1647993600,2022-03-23 00:00:00,BEPRO/USDT,0.00343966,0.0036,0.00343001,0.00352,62708536.33144903,219351.6649185373372601
1647907200,2022-03-22 00:00:00,BEPRO/USDT,0.00324419,0.00379249,0.00314376,0.00343918,148388682.47872718,513210.1610235859545675
1647820800,2022-03-21 00:00:00,BEPRO/USDT,0.00318829,0.00340299,0.0030461,0.00324884,125890366.03106472,402699.5355702027819231
1647734400,2022-03-20 00:00:00,BEPRO/USDT,0.0029481,0.00339,0.00279469,0.00317667,203371178.35046651,620176.2016343599715464
1647648000,2022-03-19 00:00:00,BEPRO/USDT,0.0029145,0.00307183,0.00283965,0.00295701,108809209.53902538,320448.1340065759751992
1647561600,2022-03-18 00:00:00,BEPRO/USDT,0.00282642,0.0029919,0.0027258,0.0029055,79519580.83936126,226529.0695577220816773
1647475200,2022-03-17 00:00:00,BEPRO/USDT,0.00283826,0.002928,0.002769,0.0028178,82013668.26999367,233818.9431076243389255
1647388800,2022-03-16 00:00:00,BEPRO/USDT,0.00271237,0.00292439,0.002624,0.00284386,167433696.65064843,462142.4898894622474294
1647302400,2022-03-15 00:00:00,BEPRO/USDT,0.0026461,0.00294997,0.0025572,0.00272165,100345836.07900931,276960.2817020281665651
1647216000,2022-03-14 00:00:00,BEPRO/USDT,0.00251889,0.00279246,0.0025001,0.0026449,73616514.8575649,195747.6110200746370631
1647129600,2022-03-13 00:00:00,BEPRO/USDT,0.00257759,0.00272269,0.0025,0.00251689,65609994.03353731,172713.5438514381321594
1647043200,2022-03-12 00:00:00,BEPRO/USDT,0.00269547,0.0027666,0.0025716,0.00258608,39689897.01365197,107485.0014567806351389
1646956800,2022-03-11 00:00:00,BEPRO/USDT,0.00281356,0.00285,0.0026,0.0026963,78267529.22264336,213063.6614021242780913
1646870400,2022-03-10 00:00:00,BEPRO/USDT,0.0029236,0.00301,0.0027722,0.00280602,68034539.49077316,193797.9711073287249268
1646784000,2022-03-09 00:00:00,BEPRO/USDT,0.00283333,0.00312942,0.00281034,0.00293034,92598573.85824954,274425.7114410857817878
1646697600,2022-03-08 00:00:00,BEPRO/USDT,0.00264908,0.00294,0.0026205,0.00283345,67771224.62746231,189215.9423439185653221
1646611200,2022-03-07 00:00:00,BEPRO/USDT,0.0027359,0.00289563,0.0025302,0.0026544,66164073.39310034,179428.4058853150252294
1646524800,2022-03-06 00:00:00,BEPRO/USDT,0.00294917,0.0029949,0.00269149,0.0027357,76058959.53356883,214498.4521978913481026
1646438400,2022-03-05 00:00:00,BEPRO/USDT,0.00276457,0.00303337,0.0027457,0.00294806,67822541.64252041,195239.785455290162239
1646352000,2022-03-04 00:00:00,BEPRO/USDT,0.00330191,0.0033111,0.00264543,0.00278352,128098723.98187861,378998.6158374675147295
1646265600,2022-03-03 00:00:00,BEPRO/USDT,0.00331886,0.0034,0.00309571,0.00330191,95527178.40587402,310444.7665925578759213
1646179200,2022-03-02 00:00:00,BEPRO/USDT,0.00342049,0.00352406,0.00323335,0.00331886,93522021.03032468,314758.2209908760628365
