https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MTV,Volume USDT
1660348800,2022-08-13 00:00:00,MTV/USDT,0.0014978,0.0015516,0.0014501,0.0014703,73694745.40810912,110202.46934399045753
1660262400,2022-08-12 00:00:00,MTV/USDT,0.0015433,0.001575,0.0014,0.0014926,114542922.06214698,170792.526815587929216
1660176000,2022-08-11 00:00:00,MTV/USDT,0.0014913,0.0016098,0.0014808,0.0015492,121588747.05864555,187602.319462357437028
1660089600,2022-08-10 00:00:00,MTV/USDT,0.0014458,0.0015,0.0013572,0.0014969,121754485.55683021,175509.478483063649567
1660003200,2022-08-09 00:00:00,MTV/USDT,0.0014033,0.0015299,0.0013914,0.0014448,136806982.03263059,199445.307597641374237
1659916800,2022-08-08 00:00:00,MTV/USDT,0.001365,0.0014504,0.0013501,0.0014028,109315208.66781292,153168.500548216394755
1659830400,2022-08-07 00:00:00,MTV/USDT,0.0013862,0.00139,0.0013301,0.0013649,54185376.11148891,73826.288175874757029
1659744000,2022-08-06 00:00:00,MTV/USDT,0.0013665,0.0014127,0.0013201,0.0013861,71171208.52415006,97863.387571469303631
1659657600,2022-08-05 00:00:00,MTV/USDT,0.0013138,0.00143,0.0013079,0.001366,84879805.14394126,116079.689012822808641
1659571200,2022-08-04 00:00:00,MTV/USDT,0.001376,0.0015151,0.00129,0.0013138,182204495.06615853,254010.824936504676546
1659484800,2022-08-03 00:00:00,MTV/USDT,0.0012466,0.00145,0.0012192,0.001376,112178001.32088701,147248.491387214672379
1659398400,2022-08-02 00:00:00,MTV/USDT,0.0012801,0.0012999,0.0012001,0.001241,86087575.64954338,107469.082124109560154
1659312000,2022-08-01 00:00:00,MTV/USDT,0.001312,0.0013599,0.0012495,0.0012797,119076022.36616858,154466.385540159355414
1659225600,2022-07-31 00:00:00,MTV/USDT,0.0012402,0.0013753,0.0011991,0.0013069,117347105.90485948,149738.258485767809225
1659139200,2022-07-30 00:00:00,MTV/USDT,0.001256,0.0013229,0.00123,0.0012401,73783108.64802335,94515.291602767723785
1659052800,2022-07-29 00:00:00,MTV/USDT,0.001213,0.00132,0.0012,0.0012599,79171546.68951056,98846.571462772916304
1658966400,2022-07-28 00:00:00,MTV/USDT,0.0011799,0.0012505,0.001158,0.001213,96115263.51132194,114923.648057403195805
1658880000,2022-07-27 00:00:00,MTV/USDT,0.0011412,0.0011934,0.0011179,0.0011741,67865503.361098,78537.170606299726279
1658793600,2022-07-26 00:00:00,MTV/USDT,0.0011805,0.0011998,0.0010911,0.0011412,85873083.85297395,98496.083878192538262
1658707200,2022-07-25 00:00:00,MTV/USDT,0.0012226,0.0012261,0.0011669,0.0011806,68894127.89496503,82394.743038984331861
1658620800,2022-07-24 00:00:00,MTV/USDT,0.001225,0.0012684,0.0011921,0.0012226,54149598.32171174,66267.252381012736028
1658534400,2022-07-23 00:00:00,MTV/USDT,0.001278,0.0013147,0.0011902,0.0012192,99989111.13087148,126045.947779068814193
1658448000,2022-07-22 00:00:00,MTV/USDT,0.0012933,0.001363,0.001241,0.001278,80626201.32207166,105204.637290032476642
1658361600,2022-07-21 00:00:00,MTV/USDT,0.001287,0.0013314,0.0012302,0.0012875,106204263.91151471,135282.215106779063101
1658275200,2022-07-20 00:00:00,MTV/USDT,0.0014307,0.0014434,0.0012503,0.0012804,133517360.13064248,182365.87625067742302
1658188800,2022-07-19 00:00:00,MTV/USDT,0.001414,0.0014998,0.0013477,0.0014367,118124254.71108342,169421.659654926109167
1658102400,2022-07-18 00:00:00,MTV/USDT,0.0012907,0.0014504,0.0012734,0.001407,172836079.1778975,239096.665695021973329
1658016000,2022-07-17 00:00:00,MTV/USDT,0.001226,0.0015493,0.001219,0.0012907,285694599.04232978,392791.977659926830424
1657929600,2022-07-16 00:00:00,MTV/USDT,0.0011878,0.0012789,0.0011614,0.0012331,70698728.57279477,85651.005315902162803
1657843200,2022-07-15 00:00:00,MTV/USDT,0.0011716,0.0012298,0.001144,0.0011811,100175643.72636748,119493.39547447880327
1657756800,2022-07-14 00:00:00,MTV/USDT,0.0011546,0.0011839,0.0011103,0.0011646,38472842.02054989,44217.580761228571047
1657670400,2022-07-13 00:00:00,MTV/USDT,0.0011462,0.0011899,0.0011004,0.0011546,86278121.04381259,99372.034561091875391
1657584000,2022-07-12 00:00:00,MTV/USDT,0.0011466,0.00118,0.0011112,0.0011434,47177397.44841326,54027.614844155229507
1657497600,2022-07-11 00:00:00,MTV/USDT,0.0011992,0.0012148,0.0011264,0.0011393,45825739.65586345,54022.487644519816027
1657411200,2022-07-10 00:00:00,MTV/USDT,0.0012078,0.00124,0.0011801,0.0012009,59669867.96107037,72452.974318162700909
1657324800,2022-07-09 00:00:00,MTV/USDT,0.0011886,0.0012285,0.0011799,0.0012085,29271795.35797896,35200.436282127208218
1657238400,2022-07-08 00:00:00,MTV/USDT,0.0012136,0.0012379,0.0011798,0.0011893,59650967.09115163,72341.233892877577611
1657152000,2022-07-07 00:00:00,MTV/USDT,0.0011727,0.0012399,0.00115,0.0012123,67532025.03430339,81379.39366185913845
1657065600,2022-07-06 00:00:00,MTV/USDT,0.0011412,0.0012,0.0011196,0.0011748,58453577.04242364,68248.819171791545445
1656979200,2022-07-05 00:00:00,MTV/USDT,0.0011354,0.0011696,0.00108,0.0011349,57383184.64825245,64748.672587638454354
1656892800,2022-07-04 00:00:00,MTV/USDT,0.0011055,0.0011482,0.001075,0.0011354,71026911.0435087,79156.325308591919805
1656806400,2022-07-03 00:00:00,MTV/USDT,0.001124,0.0011413,0.0010687,0.0011062,51728340.84481316,57188.975425195470056
1656720000,2022-07-02 00:00:00,MTV/USDT,0.0011138,0.0011379,0.0011,0.0011201,61866123.8344718,68592.303738470153435
1656633600,2022-07-01 00:00:00,MTV/USDT,0.0010722,0.0011399,0.0010571,0.0011138,63126008.9404471,69717.687416748150428
1656547200,2022-06-30 00:00:00,MTV/USDT,0.001126,0.0011378,0.0010201,0.0010672,85655854.40045739,91736.12120093935576
1656460800,2022-06-29 00:00:00,MTV/USDT,0.0011235,0.0011588,0.0011101,0.001126,47629077.78852664,53843.652248237984939
1656374400,2022-06-28 00:00:00,MTV/USDT,0.0011514,0.0011733,0.0011027,0.00112,87611691.79973012,99083.091106321110794
1656288000,2022-06-27 00:00:00,MTV/USDT,0.0011281,0.0012211,0.001111,0.0011568,80090217.98577084,93556.602207243636704
1656201600,2022-06-26 00:00:00,MTV/USDT,0.0012761,0.001291,0.0011109,0.0011279,110948707.44517299,135067.995271278526681
1656115200,2022-06-25 00:00:00,MTV/USDT,0.001229,0.0012999,0.00119,0.0012753,109692824.4926265,136401.064734292846739
1656028800,2022-06-24 00:00:00,MTV/USDT,0.0012236,0.00125,0.0011707,0.0012247,87176107.81576759,105461.099769577099085
1655942400,2022-06-23 00:00:00,MTV/USDT,0.0011522,0.001238,0.0011492,0.0012178,66089856.24041542,79022.429665185757363
1655856000,2022-06-22 00:00:00,MTV/USDT,0.0011706,0.00134,0.001125,0.0011522,278443304.12390229,335573.559746784697883
1655769600,2022-06-21 00:00:00,MTV/USDT,0.0011062,0.0012623,0.0011039,0.0011704,166057504.2205907,198643.691663321796161
1655683200,2022-06-20 00:00:00,MTV/USDT,0.0011214,0.0011549,0.0010877,0.001106,113899910.25323299,127744.684269155940087
1655596800,2022-06-19 00:00:00,MTV/USDT,0.0010719,0.00115,0.001036,0.0011212,70752950.83083203,77482.553184001239057
1655510400,2022-06-18 00:00:00,MTV/USDT,0.0011032,0.0011123,0.00101,0.0010719,163076547.65314887,170853.747866417140766
1655424000,2022-06-17 00:00:00,MTV/USDT,0.0010402,0.0011209,0.001036,0.0011041,74533913.95424425,81175.138399960676767
1655337600,2022-06-16 00:00:00,MTV/USDT,0.00119,0.001222,0.00103,0.0010409,93499446.27599156,103403.696677609707219
1655251200,2022-06-15 00:00:00,MTV/USDT,0.0011388,0.00119,0.0010505,0.0011879,98275529.29294915,109995.80216543312825
1655164800,2022-06-14 00:00:00,MTV/USDT,0.0010881,0.0012376,0.0010481,0.0011388,146093352.86942666,168108.712043506137475
1655078400,2022-06-13 00:00:00,MTV/USDT,0.0010312,0.001279,0.001,0.0010965,358814547.77940298,397793.628815972970409
1654992000,2022-06-12 00:00:00,MTV/USDT,0.0010931,0.0011156,0.001001,0.0010319,111597307.88546481,116646.505484651520372
1654905600,2022-06-11 00:00:00,MTV/USDT,0.0011794,0.0012213,0.001085,0.0010864,71125162.05110304,81693.941616546463297
1654819200,2022-06-10 00:00:00,MTV/USDT,0.0011929,0.0012986,0.0011404,0.001183,123496261.5847726,149450.503013949516362
1654732800,2022-06-09 00:00:00,MTV/USDT,0.0012042,0.0012197,0.0011689,0.0011929,44979084.22322002,53573.823955344044357
1654646400,2022-06-08 00:00:00,MTV/USDT,0.001218,0.0012299,0.0011559,0.0012046,78795577.74204773,94491.122339504536431
1654560000,2022-06-07 00:00:00,MTV/USDT,0.0012294,0.0012379,0.0011401,0.001218,111130241.45435895,132012.330454081559797
1654473600,2022-06-06 00:00:00,MTV/USDT,0.0011628,0.0013499,0.0011623,0.0012273,225949261.61633079,281480.651664346320425
1654387200,2022-06-05 00:00:00,MTV/USDT,0.0011275,0.00126,0.0011058,0.0011628,143941595.9873879,168775.23524955842186
1654300800,2022-06-04 00:00:00,MTV/USDT,0.00111,0.0011305,0.00105,0.0011275,66212589.17805925,73287.178629055652207
1654214400,2022-06-03 00:00:00,MTV/USDT,0.0011148,0.0011375,0.00106,0.0011149,69665187.05098314,76448.268666386977831
1654128000,2022-06-02 00:00:00,MTV/USDT,0.0011154,0.0011509,0.0011,0.0011131,157379190.54461916,174672.694137448408911
1654041600,2022-06-01 00:00:00,MTV/USDT,0.0012443,0.0012618,0.0011,0.0011154,123147200.16700848,144469.251950435583244
1653955200,2022-05-31 00:00:00,MTV/USDT,0.0012857,0.001308,0.0011908,0.001242,147648995.05423737,185088.512835062408293
1653868800,2022-05-30 00:00:00,MTV/USDT,0.0011197,0.0012905,0.0011184,0.0012856,225958571.71363506,274142.233116263041864
1653782400,2022-05-29 00:00:00,MTV/USDT,0.0010938,0.0011511,0.0010721,0.0011184,91881186.69505426,102343.940677219903674
1653696000,2022-05-28 00:00:00,MTV/USDT,0.0010654,0.00122,0.0010451,0.0010957,182485219.42420068,202879.6312091493392
1653609600,2022-05-27 00:00:00,MTV/USDT,0.0010911,0.0011341,0.001043,0.0010652,156245538.91214842,169385.61148617509528
1653523200,2022-05-26 00:00:00,MTV/USDT,0.0012731,0.0012949,0.0010803,0.0010959,212202533.43967027,251390.509940869292518
1653436800,2022-05-25 00:00:00,MTV/USDT,0.0013415,0.0013797,0.0012555,0.0012741,159493388.35254917,207745.434489857035334
1653350400,2022-05-24 00:00:00,MTV/USDT,0.0012906,0.00143,0.0012745,0.0013424,128091454.75799256,170718.731737231636104
1653264000,2022-05-23 00:00:00,MTV/USDT,0.0013979,0.0014418,0.0012781,0.0012906,148855217.57671648,203940.462595567811032
1653177600,2022-05-22 00:00:00,MTV/USDT,0.0013333,0.00145,0.0013152,0.0013981,170154683.9389073,233085.425712057549301
1653091200,2022-05-21 00:00:00,MTV/USDT,0.0014159,0.0014254,0.0013089,0.0013334,132344328.47083951,179714.907155600504629
1653004800,2022-05-20 00:00:00,MTV/USDT,0.0014951,0.001528,0.0013491,0.0014092,140764199.17456833,202348.374896502805282
1652918400,2022-05-19 00:00:00,MTV/USDT,0.0014728,0.0016123,0.0014013,0.00149,138220343.4776059,204907.626113307035781
1652832000,2022-05-18 00:00:00,MTV/USDT,0.001589,0.00161,0.0014535,0.0014728,134077154.33722912,202382.897885131592333
1652745600,2022-05-17 00:00:00,MTV/USDT,0.00154,0.0017787,0.0014772,0.0015816,289481032.78278307,467508.745211650208054
1652659200,2022-05-16 00:00:00,MTV/USDT,0.00162,0.00167,0.001426,0.0015383,198909634.83124759,302459.055046607456895
1652572800,2022-05-15 00:00:00,MTV/USDT,0.0015149,0.00177,0.0013647,0.0016289,239417148.05046191,372903.950624625613891
1652486400,2022-05-14 00:00:00,MTV/USDT,0.0014931,0.0016231,0.0012634,0.0015142,291011466.50266104,411808.277401243457816
1652400000,2022-05-13 00:00:00,MTV/USDT,0.0014565,0.0019488,0.0014325,0.0014931,307077613.50868413,515365.272147903858629
1652313600,2022-05-12 00:00:00,MTV/USDT,0.0013763,0.0016511,0.00137,0.0014484,359495027.08990336,550138.464853019306022
1652227200,2022-05-11 00:00:00,MTV/USDT,0.0020345,0.0020736,0.001235,0.0013855,500711705.7921416,778488.413015355807195
1652140800,2022-05-10 00:00:00,MTV/USDT,0.0020362,0.0022876,0.0019571,0.0020345,195102773.96511405,411171.528142629318924
1652054400,2022-05-09 00:00:00,MTV/USDT,0.0023662,0.0024499,0.002,0.002033,219801983.76962093,485256.203396877615628
1651968000,2022-05-08 00:00:00,MTV/USDT,0.0025362,0.0026078,0.0023232,0.0023662,169749606.14529779,412224.204471718775917
1651881600,2022-05-07 00:00:00,MTV/USDT,0.0026546,0.002699,0.0025,0.0025362,106273135.61529555,276144.319363795150274
1651795200,2022-05-06 00:00:00,MTV/USDT,0.002782,0.0028158,0.0026,0.002656,108375128.1902347,291491.759161302689847
1651708800,2022-05-05 00:00:00,MTV/USDT,0.0028757,0.0029998,0.0026649,0.0027826,156409319.77232868,441416.051028916039776
1651622400,2022-05-04 00:00:00,MTV/USDT,0.0027003,0.003046,0.0027,0.0028727,148724981.57424994,428779.192256402175419
1651536000,2022-05-03 00:00:00,MTV/USDT,0.0028069,0.0029432,0.00265,0.0027003,117782123.70951956,326556.537620658478416
1651449600,2022-05-02 00:00:00,MTV/USDT,0.0028548,0.0031502,0.00272,0.0028,209278678.675511,615952.498979722093765
1651363200,2022-05-01 00:00:00,MTV/USDT,0.0025925,0.0029045,0.0025112,0.0028572,124379899.82195212,331342.876017044119106
1651276800,2022-04-30 00:00:00,MTV/USDT,0.0029654,0.0029785,0.002525,0.0026036,109458497.20398891,306620.09226605170567
1651190400,2022-04-29 00:00:00,MTV/USDT,0.0030159,0.00308,0.00287,0.0029693,124925546.50253183,368622.300045982329822
1651104000,2022-04-28 00:00:00,MTV/USDT,0.0030804,0.0031665,0.0029557,0.0030204,162329843.08817581,499607.86862435427565
1651017600,2022-04-27 00:00:00,MTV/USDT,0.0031269,0.003177,0.0030013,0.0030804,113118618.98988816,349132.908390657533455
1650931200,2022-04-26 00:00:00,MTV/USDT,0.0034163,0.003578,0.0029406,0.0031314,226226442.15439904,729482.685854015272556
1650844800,2022-04-25 00:00:00,MTV/USDT,0.0034478,0.0035374,0.003253,0.0034165,161664079.04633378,543913.708872972831627
1650758400,2022-04-24 00:00:00,MTV/USDT,0.0035846,0.003709,0.0034001,0.0034491,96925212.0558203,343349.916020642591563
1650672000,2022-04-23 00:00:00,MTV/USDT,0.0036819,0.003709,0.0035277,0.0035913,70309782.47355781,254028.579798780350599
1650585600,2022-04-22 00:00:00,MTV/USDT,0.0036315,0.0039815,0.0036,0.0036819,155354674.71544501,575122.233765495640386
1650499200,2022-04-21 00:00:00,MTV/USDT,0.004042,0.0040599,0.003501,0.0036332,202798527.21689879,780656.63136824267271
1650412800,2022-04-20 00:00:00,MTV/USDT,0.0039619,0.0042991,0.0038062,0.004042,179437039.45672319,718753.689952467487821
1650326400,2022-04-19 00:00:00,MTV/USDT,0.0038923,0.0041,0.0038231,0.0039603,117475550.80929333,462707.050043179644843
1650240000,2022-04-18 00:00:00,MTV/USDT,0.00368,0.0039236,0.0035,0.0039,184517074.50305012,689696.506504710398924
1650153600,2022-04-17 00:00:00,MTV/USDT,0.0040331,0.004071,0.0036612,0.0036906,123526356.60522119,480202.781487161986773
1650067200,2022-04-16 00:00:00,MTV/USDT,0.0041104,0.0042405,0.00395,0.0040345,90541717.27058752,368972.169881918357495
1649980800,2022-04-15 00:00:00,MTV/USDT,0.0040769,0.0042722,0.0039306,0.0041105,110656878.41701563,454051.000412332228872
1649894400,2022-04-14 00:00:00,MTV/USDT,0.0043148,0.0044011,0.0039655,0.0040644,110821806.00543143,463116.31844863048501
1649808000,2022-04-13 00:00:00,MTV/USDT,0.0041842,0.0045424,0.0040937,0.0043236,196319637.03048108,833289.331813793133036
1649721600,2022-04-12 00:00:00,MTV/USDT,0.0041807,0.0045325,0.00401,0.0041872,226751191.81716274,951891.547922781357449
1649635200,2022-04-11 00:00:00,MTV/USDT,0.0048024,0.0048268,0.00401,0.0041807,288945525.51566574,1256396.022318021166506
1649548800,2022-04-10 00:00:00,MTV/USDT,0.0049192,0.005184,0.0047302,0.0048159,223893000.05435519,1092114.945666074138334
1649462400,2022-04-09 00:00:00,MTV/USDT,0.0047937,0.0051079,0.0047283,0.0049092,121501167.2847497,598387.210904524856854
1649376000,2022-04-08 00:00:00,MTV/USDT,0.0050327,0.0052437,0.0046663,0.0047937,189755991.3030679,953094.038819037407847
1649289600,2022-04-07 00:00:00,MTV/USDT,0.0050822,0.0053105,0.0048347,0.0050416,226693701.79155585,1148104.592739067903922
1649203200,2022-04-06 00:00:00,MTV/USDT,0.00577,0.0058337,0.0048904,0.0050822,298093656.41967044,1597203.329710051341784
1649116800,2022-04-05 00:00:00,MTV/USDT,0.0062699,0.00635,0.0056636,0.00577,246909288.61361426,1491317.423647320434956
1649030400,2022-04-04 00:00:00,MTV/USDT,0.0064238,0.0064643,0.005942,0.0062697,266619861.75339285,1656136.053071253631653
1648944000,2022-04-03 00:00:00,MTV/USDT,0.0062861,0.0065,0.0062,0.0064409,195349663.86349991,1242663.260705336763236
1648857600,2022-04-02 00:00:00,MTV/USDT,0.0062728,0.0066881,0.00616,0.0062939,282415059.16240083,1810133.343856436181381
1648771200,2022-04-01 00:00:00,MTV/USDT,0.0063269,0.0066671,0.0060858,0.0062893,248398353.51544872,1585314.012910992133403
1648684800,2022-03-31 00:00:00,MTV/USDT,0.0066585,0.0066973,0.0061196,0.0063288,336645430.76128522,2153363.592272316376369
1648598400,2022-03-30 00:00:00,MTV/USDT,0.0060774,0.00682,0.0058757,0.0066585,371483816.29142486,2350662.751723702956931
1648512000,2022-03-29 00:00:00,MTV/USDT,0.0059304,0.0064224,0.00585,0.0060569,250386622.1259209,1538451.010644413371728
1648425600,2022-03-28 00:00:00,MTV/USDT,0.0061802,0.0066648,0.005868,0.0059303,371350205.66408449,2339447.956641577771781
1648339200,2022-03-27 00:00:00,MTV/USDT,0.005661,0.0063,0.0055162,0.0061802,299445188.96513901,1764869.553786304202322
1648252800,2022-03-26 00:00:00,MTV/USDT,0.00588,0.0061209,0.0054413,0.0056657,263086957.52293698,1523132.020787480880729
1648166400,2022-03-25 00:00:00,MTV/USDT,0.0054401,0.0065,0.0053251,0.0058822,508394353.29784725,3009248.890791013763786
1648080000,2022-03-24 00:00:00,MTV/USDT,0.0055582,0.00577,0.0053004,0.0054401,269531151.0582022,1480538.84835964888106
1647993600,2022-03-23 00:00:00,MTV/USDT,0.0058718,0.0059199,0.0053,0.0055505,272961307.51645552,1518850.604670715808324
1647907200,2022-03-22 00:00:00,MTV/USDT,0.00571,0.0060388,0.0056907,0.0058854,138438567.62728455,817937.402845154676294
1647820800,2022-03-21 00:00:00,MTV/USDT,0.0057671,0.0058983,0.00563,0.0057166,130606262.92587752,751363.474519087161336
1647734400,2022-03-20 00:00:00,MTV/USDT,0.0062857,0.0063539,0.0056517,0.0057618,171018487.60540867,1017162.852541329281556
1647648000,2022-03-19 00:00:00,MTV/USDT,0.0059543,0.00646,0.00581,0.0062857,186926621.37307172,1147738.402943125018687
1647561600,2022-03-18 00:00:00,MTV/USDT,0.0061541,0.0062743,0.0057532,0.0059375,141364052.87484694,846878.028207184500883
1647475200,2022-03-17 00:00:00,MTV/USDT,0.0061392,0.0062161,0.0058599,0.0061678,121283434.42599001,732171.626591374010818
1647388800,2022-03-16 00:00:00,MTV/USDT,0.0055971,0.00634,0.00555,0.0061223,193164945.55051678,1141217.410440373785874
1647302400,2022-03-15 00:00:00,MTV/USDT,0.0060734,0.0062489,0.00555,0.0056254,154428662.6489676,916704.961396300283156
1647216000,2022-03-14 00:00:00,MTV/USDT,0.0060614,0.0065997,0.0058389,0.0060727,148841291.5458829,919239.801787474226141
1647129600,2022-03-13 00:00:00,MTV/USDT,0.0067218,0.006934,0.006,0.0060563,177105358.00955433,1147249.315922840567946
1647043200,2022-03-12 00:00:00,MTV/USDT,0.0066278,0.0069851,0.0066261,0.0067141,94294964.40615994,643992.8746391004313
1646956800,2022-03-11 00:00:00,MTV/USDT,0.0070531,0.0071467,0.0066276,0.0066276,130932971.58795135,903309.067804464128335
1646870400,2022-03-10 00:00:00,MTV/USDT,0.0074728,0.007571,0.0068501,0.007036,171207126.67984666,1210393.516727623934024
1646784000,2022-03-09 00:00:00,MTV/USDT,0.0072074,0.007997,0.0071897,0.0074915,214631635.6481346,1642105.928680144433021
1646697600,2022-03-08 00:00:00,MTV/USDT,0.0071825,0.00755,0.0071231,0.0072079,130246340.80619365,951337.67389700338188
1646611200,2022-03-07 00:00:00,MTV/USDT,0.0076026,0.0079788,0.007155,0.007202,179274333.36610677,1343032.175765845517431
1646524800,2022-03-06 00:00:00,MTV/USDT,0.0077939,0.0079507,0.007405,0.007582,122078952.24823007,938365.850061929365531
1646438400,2022-03-05 00:00:00,MTV/USDT,0.0077832,0.0080591,0.0076221,0.0077939,122930539.6172766,957274.383002798588358
1646352000,2022-03-04 00:00:00,MTV/USDT,0.0082276,0.00842,0.0075787,0.0077832,199014350.32842231,1606948.705810500743559
1646265600,2022-03-03 00:00:00,MTV/USDT,0.0083611,0.0093235,0.008,0.0082338,320168708.65151065,2734430.046420862768256
1646179200,2022-03-02 00:00:00,MTV/USDT,0.0087785,0.0090502,0.00825,0.0083622,252526864.21221475,2166805.58010523903367
1646092800,2022-03-01 00:00:00,MTV/USDT,0.0085557,0.0096662,0.00808,0.0087798,360108672.89840364,3175465.162018163408655
1646006400,2022-02-28 00:00:00,MTV/USDT,0.00715,0.0086964,0.0069847,0.0085533,348161726.65455652,2757606.478086434083258
1645920000,2022-02-27 00:00:00,MTV/USDT,0.0078459,0.0080493,0.0068644,0.0071363,250360600.28836409,1886537.458880756969849
1645833600,2022-02-26 00:00:00,MTV/USDT,0.0080338,0.00827,0.0077288,0.0078459,123453414.58109128,985444.226979317925432
1645747200,2022-02-25 00:00:00,MTV/USDT,0.0074743,0.0082966,0.007462,0.0080536,201195856.52790009,1591642.877651880458558
1645660800,2022-02-24 00:00:00,MTV/USDT,0.0079024,0.0080093,0.0065,0.0074745,405910962.74850996,2882727.859380078087413
1645574400,2022-02-23 00:00:00,MTV/USDT,0.0082833,0.0087552,0.00777,0.0079025,203544406.21716778,1680169.401732989111597
1645488000,2022-02-22 00:00:00,MTV/USDT,0.0080029,0.0088499,0.00795,0.0082913,210491129.87585086,1726856.892278667858542
1645401600,2022-02-21 00:00:00,MTV/USDT,0.0082444,0.0095444,0.00795,0.0080029,404306456.87774902,3559020.407050305362457
