https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WIN,Volume BTC
1663459200,2022-09-18 00:00:00,WIN/BTC,0.0000000052,0.0000000053,0.0000000052,0.0000000052,1176274.0178,0.00611674190698
1663372800,2022-09-17 00:00:00,WIN/BTC,0.0000000051,0.0000000053,0.000000005,0.0000000052,22503841.8707,0.11695330961137
1663286400,2022-09-16 00:00:00,WIN/BTC,0.0000000051,0.0000000052,0.000000005,0.0000000051,5131628.5382,0.0261774826894
1663200000,2022-09-15 00:00:00,WIN/BTC,0.0000000051,0.0000000052,0.0000000051,0.0000000052,6372157.0919,0.03302743186349
1663113600,2022-09-14 00:00:00,WIN/BTC,0.0000000051,0.0000000052,0.000000005,0.0000000051,9129087.1751,0.04687721804053
1663027200,2022-09-13 00:00:00,WIN/BTC,0.0000000048,0.0000000052,0.0000000048,0.0000000051,21388672.6343,0.10878287542658
1662940800,2022-09-12 00:00:00,WIN/BTC,0.000000005,0.0000000051,0.0000000048,0.0000000049,11111359.2268,0.05528635325028
1662854400,2022-09-11 00:00:00,WIN/BTC,0.0000000051,0.0000000052,0.000000005,0.000000005,11852221.0894,0.05944049093483
1662768000,2022-09-10 00:00:00,WIN/BTC,0.0000000052,0.0000000052,0.000000005,0.0000000051,14246051.6278,0.07378172560698
1662681600,2022-09-09 00:00:00,WIN/BTC,0.0000000054,0.0000000054,0.000000005,0.0000000051,87348027.7389,0.46262651435135
1662595200,2022-09-08 00:00:00,WIN/BTC,0.0000000054,0.0000000055,0.0000000054,0.0000000054,7118592.5006,0.03844201662828
1662508800,2022-09-07 00:00:00,WIN/BTC,0.0000000053,0.0000000057,0.0000000053,0.0000000055,18602609.6902,0.10234878504436
1662422400,2022-09-06 00:00:00,WIN/BTC,0.0000000055,0.0000000055,0.0000000053,0.0000000054,11208977.9847,0.06086989689784
1662336000,2022-09-05 00:00:00,WIN/BTC,0.0000000055,0.0000000056,0.0000000054,0.0000000055,1545064.3232,0.00848557216311
1662249600,2022-09-04 00:00:00,WIN/BTC,0.0000000053,0.0000000058,0.0000000053,0.0000000055,48833117.1475,0.27220820418521
1662163200,2022-09-03 00:00:00,WIN/BTC,0.0000000053,0.0000000055,0.0000000052,0.0000000053,25336559.3003,0.13552396545322
1662076800,2022-09-02 00:00:00,WIN/BTC,0.0000000055,0.0000000055,0.0000000052,0.0000000053,65724280.1483,0.352616220165
1661990400,2022-09-01 00:00:00,WIN/BTC,0.0000000056,0.0000000057,0.0000000053,0.0000000054,220017267.5082,1.19108195154175
1661904000,2022-08-31 00:00:00,WIN/BTC,0.000000006,0.0000000062,0.0000000052,0.0000000056,574937870.5232,3.27922001771587
1661817600,2022-08-30 00:00:00,WIN/BTC,0.000000006,0.0000000062,0.0000000058,0.000000006,238143947.9917,1.42442652019335
1661731200,2022-08-29 00:00:00,WIN/BTC,0.0000000062,0.0000000062,0.0000000058,0.0000000059,192466969.4794,1.14541125178393
1661644800,2022-08-28 00:00:00,WIN/BTC,0.0000000062,0.0000000062,0.000000006,0.000000006,979771.8866,0.00600668434538
1661558400,2022-08-27 00:00:00,WIN/BTC,0.000000006,0.0000000062,0.0000000059,0.0000000061,133434460.3632,0.80505311277686
1661472000,2022-08-26 00:00:00,WIN/BTC,0.000000006,0.000000006,0.0000000058,0.0000000059,124841191.4059,0.73685294810101
1661385600,2022-08-25 00:00:00,WIN/BTC,0.0000000059,0.0000000061,0.0000000058,0.0000000061,181711190.5788,1.07966479845921
1661299200,2022-08-24 00:00:00,WIN/BTC,0.000000006,0.000000006,0.0000000059,0.0000000059,54236906.6797,0.32473562427001
1661212800,2022-08-23 00:00:00,WIN/BTC,0.000000006,0.0000000061,0.0000000058,0.000000006,44724291.3536,0.26511650201188
1661126400,2022-08-22 00:00:00,WIN/BTC,0.0000000061,0.0000000061,0.0000000058,0.000000006,243095998.8538,1.44808055378525
1661040000,2022-08-21 00:00:00,WIN/BTC,0.000000006,0.0000000062,0.0000000059,0.0000000062,106407581.57,0.64730124705571
1660953600,2022-08-20 00:00:00,WIN/BTC,0.0000000061,0.0000000062,0.0000000059,0.000000006,178050593.3486,1.07599912134043
1660867200,2022-08-19 00:00:00,WIN/BTC,0.0000000061,0.0000000062,0.000000006,0.0000000062,120547600.3626,0.73382654564275
1660780800,2022-08-18 00:00:00,WIN/BTC,0.0000000062,0.0000000063,0.000000006,0.0000000061,183146169.3727,1.12320135841522
1660694400,2022-08-17 00:00:00,WIN/BTC,0.0000000062,0.0000000063,0.000000006,0.0000000062,140027829.4326,0.86155559605493
1660608000,2022-08-16 00:00:00,WIN/BTC,0.0000000061,0.0000000064,0.000000006,0.0000000062,132220124.8564,0.82006500400327
1660521600,2022-08-15 00:00:00,WIN/BTC,0.000000006,0.0000000065,0.0000000059,0.0000000062,181223464.4428,1.09772867417424
1660435200,2022-08-14 00:00:00,WIN/BTC,0.0000000059,0.0000000062,0.0000000058,0.000000006,926904546.8038,5.53783026799747
1660348800,2022-08-13 00:00:00,WIN/BTC,0.000000006,0.000000006,0.0000000058,0.0000000059,607653114.4627,3.58056602481976
1660262400,2022-08-12 00:00:00,WIN/BTC,0.000000006,0.000000006,0.0000000058,0.000000006,662888922.2316,3.91840560655995
1660176000,2022-08-11 00:00:00,WIN/BTC,0.000000006,0.000000006,0.0000000058,0.0000000059,1268015222.1414,7.49653400771615
1660089600,2022-08-10 00:00:00,WIN/BTC,0.0000000059,0.000000006,0.0000000058,0.000000006,634395637.5022,3.7542442836147
1660003200,2022-08-09 00:00:00,WIN/BTC,0.0000000061,0.0000000061,0.0000000058,0.0000000059,767108971.8872,4.58703444830649
1659916800,2022-08-08 00:00:00,WIN/BTC,0.0000000062,0.0000000063,0.0000000059,0.0000000061,337967926.9044,2.04684823570102
1659830400,2022-08-07 00:00:00,WIN/BTC,0.0000000064,0.0000000064,0.0000000061,0.0000000062,170481041.9667,1.05913650161111
1659744000,2022-08-06 00:00:00,WIN/BTC,0.0000000064,0.0000000065,0.0000000062,0.0000000063,551348298.1308,3.52770177998292
1659657600,2022-08-05 00:00:00,WIN/BTC,0.0000000065,0.0000000065,0.0000000063,0.0000000064,142029076.8408,0.91061461499435
1659571200,2022-08-04 00:00:00,WIN/BTC,0.0000000063,0.0000000066,0.0000000061,0.0000000065,372892933.6321,2.38641980176247
1659484800,2022-08-03 00:00:00,WIN/BTC,0.0000000064,0.0000000064,0.0000000061,0.0000000063,233455669.6629,1.45830149148957
1659398400,2022-08-02 00:00:00,WIN/BTC,0.000000006,0.0000000078,0.0000000059,0.0000000063,1362396469.71,9.01789046308021
1659312000,2022-08-01 00:00:00,WIN/BTC,0.0000000056,0.0000000062,0.0000000056,0.000000006,520122640.1746,3.02770904503152
1659225600,2022-07-31 00:00:00,WIN/BTC,0.0000000056,0.0000000056,0.0000000054,0.0000000056,162573336.347,0.89187146689471
1659139200,2022-07-30 00:00:00,WIN/BTC,0.0000000055,0.0000000057,0.0000000054,0.0000000056,400451135.2701,2.21707678272779
1659052800,2022-07-29 00:00:00,WIN/BTC,0.0000000054,0.0000000056,0.0000000053,0.0000000055,391600818.9102,2.12833045943504
1658966400,2022-07-28 00:00:00,WIN/BTC,0.0000000055,0.0000000055,0.0000000053,0.0000000054,287910259.6244,1.55913704508134
1658880000,2022-07-27 00:00:00,WIN/BTC,0.0000000057,0.0000000058,0.0000000054,0.0000000055,290548656.7966,1.63580380571447
1658793600,2022-07-26 00:00:00,WIN/BTC,0.0000000055,0.0000000057,0.0000000055,0.0000000057,181791963.8745,1.00934382704441
1658707200,2022-07-25 00:00:00,WIN/BTC,0.0000000055,0.0000000056,0.0000000053,0.0000000055,279982867.5657,1.52062269909578
1658620800,2022-07-24 00:00:00,WIN/BTC,0.0000000055,0.0000000056,0.0000000054,0.0000000055,164042554.328,0.89991437635582
1658534400,2022-07-23 00:00:00,WIN/BTC,0.0000000054,0.0000000056,0.0000000053,0.0000000055,748967223.463,4.08889379366239
1658448000,2022-07-22 00:00:00,WIN/BTC,0.0000000054,0.0000000055,0.0000000052,0.0000000054,426794575.3287,2.27851615048859
1658361600,2022-07-21 00:00:00,WIN/BTC,0.0000000053,0.0000000054,0.0000000052,0.0000000054,77985379.9672,0.41582130116708
1658275200,2022-07-20 00:00:00,WIN/BTC,0.0000000056,0.0000000056,0.0000000051,0.0000000052,361110341.6237,1.93932468721999
1658188800,2022-07-19 00:00:00,WIN/BTC,0.0000000056,0.0000000058,0.0000000054,0.0000000055,1032065369.15672727,5.732709363680179985
1658102400,2022-07-18 00:00:00,WIN/BTC,0.0000000059,0.0000000059,0.0000000054,0.0000000055,318361233.6591,1.7783917148704
1658016000,2022-07-17 00:00:00,WIN/BTC,0.0000000056,0.0000000061,0.0000000054,0.0000000059,341760377.7681,1.96734322440498
1657929600,2022-07-16 00:00:00,WIN/BTC,0.0000000056,0.0000000056,0.0000000054,0.0000000056,130366936.46408571,0.718065056982829976
1657843200,2022-07-15 00:00:00,WIN/BTC,0.0000000057,0.0000000058,0.0000000054,0.0000000056,358257239.77883732,1.999015862444369868
1657756800,2022-07-14 00:00:00,WIN/BTC,0.0000000058,0.0000000059,0.0000000056,0.0000000057,239860094.1274,1.37554540894503
1657670400,2022-07-13 00:00:00,WIN/BTC,0.0000000068,0.0000000071,0.0000000057,0.0000000058,1155580728.51024004,7.28711500118163992
1657584000,2022-07-12 00:00:00,WIN/BTC,0.0000000055,0.0000000076,0.0000000055,0.0000000068,792779429.23853416,5.047164141276429986
1657497600,2022-07-11 00:00:00,WIN/BTC,0.0000000057,0.0000000057,0.0000000054,0.0000000055,191679889.64195714,1.062302995386209984
1657411200,2022-07-10 00:00:00,WIN/BTC,0.0000000056,0.0000000057,0.0000000055,0.0000000056,156657931.5944,0.87786728093507
1657324800,2022-07-09 00:00:00,WIN/BTC,0.0000000055,0.0000000058,0.0000000054,0.0000000056,143860143.8513,0.80442107916394
1657238400,2022-07-08 00:00:00,WIN/BTC,0.0000000055,0.0000000055,0.0000000053,0.0000000054,134324063.5203074,0.72599319688706996
1657152000,2022-07-07 00:00:00,WIN/BTC,0.0000000056,0.0000000057,0.0000000053,0.0000000055,180492634.3018,0.99101043312633
1657065600,2022-07-06 00:00:00,WIN/BTC,0.0000000057,0.0000000057,0.0000000055,0.0000000056,89762118.4958,0.50336498577234
1656979200,2022-07-05 00:00:00,WIN/BTC,0.0000000058,0.0000000058,0.0000000055,0.0000000057,323285730.6279,1.83391930733433
1656892800,2022-07-04 00:00:00,WIN/BTC,0.0000000059,0.000000006,0.0000000057,0.0000000058,117610745.7846,0.68824061993286
1656806400,2022-07-03 00:00:00,WIN/BTC,0.0000000057,0.0000000059,0.0000000056,0.0000000059,342505697.28131451,1.955398658237549948
1656720000,2022-07-02 00:00:00,WIN/BTC,0.0000000057,0.0000000058,0.0000000056,0.0000000057,604242969.9948,3.44106151727391
