https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GLCH,Volume USDT
1660435200,2022-08-14 00:00:00,GLCH/USDT,0.1201,0.1245,0.107,0.11,755961.2954,88840.98264979
1660348800,2022-08-13 00:00:00,GLCH/USDT,0.1075,0.135,0.0973,0.1201,3114479.96868068,373132.157613365572
1660262400,2022-08-12 00:00:00,GLCH/USDT,0.0975,0.1094,0.0967,0.1073,287022.5769,28886.64462768
1660176000,2022-08-11 00:00:00,GLCH/USDT,0.102,0.1115,0.0976,0.0976,788690.59223144,80522.588676033816
1660089600,2022-08-10 00:00:00,GLCH/USDT,0.0921,0.108,0.0894,0.102,864760.5814,84481.52478736
1660003200,2022-08-09 00:00:00,GLCH/USDT,0.096,0.1007,0.0901,0.0921,763190.0506,72133.90931156
1659916800,2022-08-08 00:00:00,GLCH/USDT,0.0914,0.102,0.0914,0.096,524206.7951,50250.58363689
1659830400,2022-08-07 00:00:00,GLCH/USDT,0.09,0.0935,0.088,0.0916,365088.3125,33105.34486242
1659744000,2022-08-06 00:00:00,GLCH/USDT,0.0935,0.0938,0.0896,0.09,266959.9913,24489.29072264
1659657600,2022-08-05 00:00:00,GLCH/USDT,0.0888,0.0938,0.0888,0.0934,328172.371,30133.32646777
1659571200,2022-08-04 00:00:00,GLCH/USDT,0.096,0.0986,0.0884,0.0888,819469.7668,76962.89219815
1659484800,2022-08-03 00:00:00,GLCH/USDT,0.0859,0.103,0.0846,0.096,2218498.1695,208015.62577713
1659398400,2022-08-02 00:00:00,GLCH/USDT,0.0844,0.0877,0.083,0.0867,225623.7901,19008.78122545
1659312000,2022-08-01 00:00:00,GLCH/USDT,0.0858,0.0862,0.0824,0.0842,437481.051,37226.75980331
1659225600,2022-07-31 00:00:00,GLCH/USDT,0.0859,0.0888,0.085,0.0864,155797.7906,13565.61414928
1659139200,2022-07-30 00:00:00,GLCH/USDT,0.0872,0.0899,0.084,0.0852,563001.6631,49311.54556687
1659052800,2022-07-29 00:00:00,GLCH/USDT,0.0863,0.0894,0.08,0.0872,1372514.81012092,116947.1967580136
1658966400,2022-07-28 00:00:00,GLCH/USDT,0.0924,0.0942,0.0823,0.0867,2050680.9229,177830.46191449
1658880000,2022-07-27 00:00:00,GLCH/USDT,0.0877,0.0975,0.0862,0.0924,652854.183,58627.63365992
1658793600,2022-07-26 00:00:00,GLCH/USDT,0.092,0.0929,0.0844,0.0885,683165.19988281,59676.733118766547
1658707200,2022-07-25 00:00:00,GLCH/USDT,0.0974,0.0974,0.0915,0.0915,483045.4426,45337.56219273
1658620800,2022-07-24 00:00:00,GLCH/USDT,0.0939,0.0997,0.0932,0.0977,571622.8169,55524.44872493
1658534400,2022-07-23 00:00:00,GLCH/USDT,0.0948,0.1,0.0907,0.0939,632337.4413,59635.6051458
1658448000,2022-07-22 00:00:00,GLCH/USDT,0.0988,0.1039,0.0941,0.0946,565219.677,56210.943324
1658361600,2022-07-21 00:00:00,GLCH/USDT,0.0961,0.0988,0.0928,0.0988,154335.055,14736.14354023
1658275200,2022-07-20 00:00:00,GLCH/USDT,0.0958,0.111,0.0911,0.097,924397.58744622,91775.795463169393
1658188800,2022-07-19 00:00:00,GLCH/USDT,0.0998,0.1091,0.0923,0.0958,1275588.80158969,126942.975884915978
1658102400,2022-07-18 00:00:00,GLCH/USDT,0.0953,0.1036,0.0944,0.0998,342188.01125553,33803.190521540714
1658016000,2022-07-17 00:00:00,GLCH/USDT,0.1003,0.1055,0.0932,0.0958,479287.77382663,47265.411759872248
1657929600,2022-07-16 00:00:00,GLCH/USDT,0.0964,0.1031,0.0922,0.101,298920.92896688,29241.072540926224
1657843200,2022-07-15 00:00:00,GLCH/USDT,0.0914,0.0974,0.0911,0.0966,232738.79271781,22049.097983225276
1657756800,2022-07-14 00:00:00,GLCH/USDT,0.0894,0.0949,0.0871,0.0914,415368.16251516,38250.426475666807
1657670400,2022-07-13 00:00:00,GLCH/USDT,0.0919,0.0934,0.0861,0.0899,629181.7385102,56084.615482349164
1657584000,2022-07-12 00:00:00,GLCH/USDT,0.092,0.0963,0.09,0.0918,536801.09239859,49477.242646744008
1657497600,2022-07-11 00:00:00,GLCH/USDT,0.0941,0.0954,0.0918,0.092,201919.02000205,18816.086569704592
1657411200,2022-07-10 00:00:00,GLCH/USDT,0.0996,0.1003,0.089,0.0941,778839.40714959,74010.812652296134
1657324800,2022-07-09 00:00:00,GLCH/USDT,0.1014,0.102,0.0957,0.0996,263062.40796555,25811.88230356585
1657238400,2022-07-08 00:00:00,GLCH/USDT,0.1082,0.1092,0.0968,0.101,531438.92591896,53741.794791828865
1657152000,2022-07-07 00:00:00,GLCH/USDT,0.1051,0.1173,0.1021,0.1082,1489390.02928653,163592.96630637031
1657065600,2022-07-06 00:00:00,GLCH/USDT,0.0958,0.1199,0.0921,0.1061,2161751.80809918,233956.815796705199
1656979200,2022-07-05 00:00:00,GLCH/USDT,0.0961,0.098,0.09,0.0947,380029.3655075,35669.644647297863
1656892800,2022-07-04 00:00:00,GLCH/USDT,0.0951,0.0981,0.0913,0.096,434399.3542355,41242.046847396465
1656806400,2022-07-03 00:00:00,GLCH/USDT,0.0941,0.0959,0.0901,0.0951,345588.90669926,32095.583576853379
1656720000,2022-07-02 00:00:00,GLCH/USDT,0.0941,0.1029,0.0921,0.094,554728.62599387,52440.804329045247
1656633600,2022-07-01 00:00:00,GLCH/USDT,0.1009,0.1049,0.0906,0.0941,937730.72634471,91493.363710144708
1656547200,2022-06-30 00:00:00,GLCH/USDT,0.1039,0.1039,0.0935,0.1001,589638.046401,57319.971561305483
1656460800,2022-06-29 00:00:00,GLCH/USDT,0.1063,0.1096,0.1,0.1031,465157.12584136,47975.541064161747
1656374400,2022-06-28 00:00:00,GLCH/USDT,0.1131,0.1179,0.1053,0.1064,251473.45562363,27868.264293853537
1656288000,2022-06-27 00:00:00,GLCH/USDT,0.1136,0.1187,0.1098,0.1141,364099.07875542,41294.719129378418
1656201600,2022-06-26 00:00:00,GLCH/USDT,0.1157,0.1248,0.1121,0.1144,481993.50913738,56802.631582693974
1656115200,2022-06-25 00:00:00,GLCH/USDT,0.1199,0.1209,0.1061,0.1148,587889.60389939,66619.639106118061
1656028800,2022-06-24 00:00:00,GLCH/USDT,0.1043,0.1238,0.1022,0.1199,807489.79324163,88041.893027884586
1655942400,2022-06-23 00:00:00,GLCH/USDT,0.0998,0.1045,0.0988,0.1042,431010.30850514,43478.170884851624
1655856000,2022-06-22 00:00:00,GLCH/USDT,0.1041,0.1054,0.0978,0.1006,672575.44710073,68384.605479344738
1655769600,2022-06-21 00:00:00,GLCH/USDT,0.098,0.15,0.0962,0.1041,1529024.28805454,175474.975613496725
1655683200,2022-06-20 00:00:00,GLCH/USDT,0.1002,0.1072,0.0936,0.098,494967.00537003,48894.133666580265
1655596800,2022-06-19 00:00:00,GLCH/USDT,0.0931,0.104,0.0876,0.1002,700383.24647666,66994.488793939981
1655510400,2022-06-18 00:00:00,GLCH/USDT,0.0951,0.0984,0.0802,0.0921,964692.74330729,86939.983067875332
1655424000,2022-06-17 00:00:00,GLCH/USDT,0.0933,0.0982,0.0911,0.0951,217702.79998653,20651.671679387243
1655337600,2022-06-16 00:00:00,GLCH/USDT,0.106,0.108,0.0902,0.0924,855455.9442177,85073.542021898384
1655251200,2022-06-15 00:00:00,GLCH/USDT,0.0971,0.1071,0.0885,0.1051,759995.22229451,72598.077182147872
1655164800,2022-06-14 00:00:00,GLCH/USDT,0.0901,0.1141,0.0864,0.0971,870615.2406151,84578.008115840289
1655078400,2022-06-13 00:00:00,GLCH/USDT,0.1029,0.103,0.0883,0.09,1701594.18802029,159480.359407631232
1654992000,2022-06-12 00:00:00,GLCH/USDT,0.1092,0.1151,0.1015,0.1029,780954.96517359,82388.701956846821
1654905600,2022-06-11 00:00:00,GLCH/USDT,0.1065,0.1349,0.1007,0.1092,2819988.91717325,326695.817754826057
1654819200,2022-06-10 00:00:00,GLCH/USDT,0.1077,0.1111,0.1048,0.1065,564792.16718344,60916.733998225213
1654732800,2022-06-09 00:00:00,GLCH/USDT,0.1163,0.1166,0.1031,0.1077,681414.19403718,74534.804795310342
1654646400,2022-06-08 00:00:00,GLCH/USDT,0.1148,0.1199,0.1109,0.1167,523862.2779311,60757.4832170558
1654560000,2022-06-07 00:00:00,GLCH/USDT,0.1276,0.1283,0.1112,0.1139,924933.5265427,109193.316231951859
1654473600,2022-06-06 00:00:00,GLCH/USDT,0.1296,0.1511,0.123,0.1287,1391062.57878234,186111.491893676913
1654387200,2022-06-05 00:00:00,GLCH/USDT,0.1088,0.1849,0.1088,0.1297,5350735.95010324,761786.791637217862
1654300800,2022-06-04 00:00:00,GLCH/USDT,0.1044,0.1112,0.0955,0.1088,1220414.96779139,127959.972456488453
1654214400,2022-06-03 00:00:00,GLCH/USDT,0.1174,0.126,0.1035,0.1054,806602.82314985,89395.713926572783
1654128000,2022-06-02 00:00:00,GLCH/USDT,0.1123,0.1197,0.1092,0.1174,429661.53897542,49091.734462859243
1654041600,2022-06-01 00:00:00,GLCH/USDT,0.1292,0.1314,0.109,0.1123,624574.40152452,73909.057415677242
1653955200,2022-05-31 00:00:00,GLCH/USDT,0.121,0.1297,0.1179,0.1292,447066.68600975,56087.156810374051
1653868800,2022-05-30 00:00:00,GLCH/USDT,0.1146,0.1292,0.1124,0.1216,826984.60764106,99206.416619246493
1653782400,2022-05-29 00:00:00,GLCH/USDT,0.1132,0.1159,0.11,0.1146,300416.0702747,33751.792079119503
1653696000,2022-05-28 00:00:00,GLCH/USDT,0.1056,0.1249,0.1051,0.114,696473.37176318,78643.237126852599
1653609600,2022-05-27 00:00:00,GLCH/USDT,0.1125,0.1125,0.0994,0.1045,859635.02465422,90091.52181203016
1653523200,2022-05-26 00:00:00,GLCH/USDT,0.1209,0.1229,0.1101,0.1125,368890.5106622,42196.60129533593
1653436800,2022-05-25 00:00:00,GLCH/USDT,0.118,0.1269,0.1172,0.1201,402351.18682526,48902.294371901487
1653350400,2022-05-24 00:00:00,GLCH/USDT,0.1244,0.1258,0.116,0.1171,371722.31139234,44761.489570603231
1653264000,2022-05-23 00:00:00,GLCH/USDT,0.1251,0.1286,0.1245,0.1245,264439.42719757,33543.744984223569
1653177600,2022-05-22 00:00:00,GLCH/USDT,0.1196,0.1251,0.1162,0.1251,240175.85547541,29065.32910420149
1653091200,2022-05-21 00:00:00,GLCH/USDT,0.1241,0.1282,0.116,0.12,470709.82377235,57425.438674956783
1653004800,2022-05-20 00:00:00,GLCH/USDT,0.1276,0.131,0.12,0.1251,323212.29349991,40256.019515935298
1652918400,2022-05-19 00:00:00,GLCH/USDT,0.12,0.1308,0.1163,0.1277,406617.51385225,49952.221955857615
1652832000,2022-05-18 00:00:00,GLCH/USDT,0.138,0.141,0.1174,0.12,370137.41199051,47298.388365608594
1652745600,2022-05-17 00:00:00,GLCH/USDT,0.1346,0.1469,0.1336,0.1387,268057.19100788,36817.982602854234
1652659200,2022-05-16 00:00:00,GLCH/USDT,0.1538,0.1583,0.1332,0.1346,739061.03592703,104619.367929456778
1652572800,2022-05-15 00:00:00,GLCH/USDT,0.1401,0.1684,0.1305,0.1537,570407.48170921,84229.936713130368
1652486400,2022-05-14 00:00:00,GLCH/USDT,0.1412,0.1524,0.125,0.1401,629211.73561744,83973.302416186612
1652400000,2022-05-13 00:00:00,GLCH/USDT,0.1091,0.1599,0.1077,0.1415,1415819.22930866,193456.724199408324
1652313600,2022-05-12 00:00:00,GLCH/USDT,0.1089,0.1409,0.0864,0.1087,2407597.88870084,252588.509840517791
1652227200,2022-05-11 00:00:00,GLCH/USDT,0.166,0.1732,0.109,0.109,1821194.91404373,257414.380209575938
1652140800,2022-05-10 00:00:00,GLCH/USDT,0.1699,0.1792,0.161,0.1655,626334.15708156,105862.872358444004
1652054400,2022-05-09 00:00:00,GLCH/USDT,0.1897,0.1897,0.1564,0.1699,893981.28767888,152930.63134968178
1651968000,2022-05-08 00:00:00,GLCH/USDT,0.199,0.2007,0.1866,0.1906,248897.72445752,47894.123608026106
1651881600,2022-05-07 00:00:00,GLCH/USDT,0.2116,0.2128,0.1949,0.199,236162.13565169,48257.638210823412
1651795200,2022-05-06 00:00:00,GLCH/USDT,0.2044,0.2151,0.2017,0.2128,193141.77301308,39912.425979753883
1651708800,2022-05-05 00:00:00,GLCH/USDT,0.2295,0.2308,0.1984,0.2029,446250.58283312,95063.210810295022
1651622400,2022-05-04 00:00:00,GLCH/USDT,0.2099,0.2339,0.2099,0.2304,308078.3411239,68623.093655352235
1651536000,2022-05-03 00:00:00,GLCH/USDT,0.2248,0.2273,0.2076,0.2085,138392.58352502,29967.403103192593
1651449600,2022-05-02 00:00:00,GLCH/USDT,0.2185,0.2299,0.217,0.2238,363410.13661013,81677.097194058826
1651363200,2022-05-01 00:00:00,GLCH/USDT,0.2078,0.2214,0.1948,0.2174,620405.74247676,128352.116980686589
1651276800,2022-04-30 00:00:00,GLCH/USDT,0.2277,0.2324,0.2011,0.2061,638253.89798931,136905.789031102953
1651190400,2022-04-29 00:00:00,GLCH/USDT,0.256,0.2581,0.2201,0.2264,480600.5014418,114054.305452679047
1651104000,2022-04-28 00:00:00,GLCH/USDT,0.2505,0.258,0.2464,0.2575,217949.90499606,55185.160072010501
1651017600,2022-04-27 00:00:00,GLCH/USDT,0.2505,0.2627,0.2443,0.251,246760.10815971,62274.05947708825
1650931200,2022-04-26 00:00:00,GLCH/USDT,0.2757,0.2781,0.25,0.2501,171058.09831694,45098.214673781568
1650844800,2022-04-25 00:00:00,GLCH/USDT,0.2751,0.2772,0.25,0.2752,453337.08179657,119051.423989151847
1650758400,2022-04-24 00:00:00,GLCH/USDT,0.2705,0.295,0.2693,0.2751,241498.30192188,67557.185643601963
1650672000,2022-04-23 00:00:00,GLCH/USDT,0.2757,0.2778,0.2701,0.2707,161375.69664039,44054.12907964205
1650585600,2022-04-22 00:00:00,GLCH/USDT,0.2866,0.303,0.273,0.2757,497417.47245582,140099.149597364789
1650499200,2022-04-21 00:00:00,GLCH/USDT,0.294,0.3035,0.2836,0.2866,231931.23630403,68271.824389294627
1650412800,2022-04-20 00:00:00,GLCH/USDT,0.2928,0.3066,0.2903,0.2961,231459.18522026,68691.070546132604
1650326400,2022-04-19 00:00:00,GLCH/USDT,0.2991,0.3045,0.2854,0.2928,255293.24656929,74548.852734594507
1650240000,2022-04-18 00:00:00,GLCH/USDT,0.2974,0.3036,0.2804,0.2991,313960.01919675,91292.447459031518
1650153600,2022-04-17 00:00:00,GLCH/USDT,0.3055,0.3081,0.2969,0.298,318912.34115311,96164.193589841285
1650067200,2022-04-16 00:00:00,GLCH/USDT,0.3076,0.31,0.3007,0.3055,146870.43581651,44794.153273357071
1649980800,2022-04-15 00:00:00,GLCH/USDT,0.305,0.3345,0.2974,0.3077,344118.94821955,107034.449145187411
1649894400,2022-04-14 00:00:00,GLCH/USDT,0.3123,0.3168,0.2987,0.3049,224531.51500197,69060.406443441466
1649808000,2022-04-13 00:00:00,GLCH/USDT,0.2992,0.3123,0.296,0.3103,169424.1367493,51705.337322730214
1649721600,2022-04-12 00:00:00,GLCH/USDT,0.2959,0.308,0.2911,0.2997,481960.5705477,144647.774823680565
1649635200,2022-04-11 00:00:00,GLCH/USDT,0.3312,0.3404,0.2951,0.296,747649.7550806,235431.320913019268
1649548800,2022-04-10 00:00:00,GLCH/USDT,0.3361,0.3544,0.3301,0.3315,434067.23607938,149225.626606104707
1649462400,2022-04-09 00:00:00,GLCH/USDT,0.3233,0.3416,0.3233,0.3376,313788.89758009,104699.192931729306
1649376000,2022-04-08 00:00:00,GLCH/USDT,0.3458,0.3544,0.3214,0.3261,405396.72626664,138092.623180301735
1649289600,2022-04-07 00:00:00,GLCH/USDT,0.3533,0.3562,0.3331,0.3458,797851.32715521,273950.547396912732
1649203200,2022-04-06 00:00:00,GLCH/USDT,0.38,0.3829,0.3408,0.3533,744077.71904907,270433.598670999682
1649116800,2022-04-05 00:00:00,GLCH/USDT,0.3993,0.42,0.3785,0.38,886915.87795486,352835.663981580521
1649030400,2022-04-04 00:00:00,GLCH/USDT,0.4126,0.4127,0.3811,0.3993,1325710.33748509,517980.074567391951
1648944000,2022-04-03 00:00:00,GLCH/USDT,0.3979,0.4202,0.3941,0.4126,792245.24903676,323160.827201280886
1648857600,2022-04-02 00:00:00,GLCH/USDT,0.4104,0.42,0.381,0.3967,828458.3896628,333322.770165589976
1648771200,2022-04-01 00:00:00,GLCH/USDT,0.3896,0.4206,0.373,0.4123,743305.49086348,290881.251174867035
1648684800,2022-03-31 00:00:00,GLCH/USDT,0.4178,0.4499,0.3856,0.3881,1091845.7670109,458950.66852074479
1648598400,2022-03-30 00:00:00,GLCH/USDT,0.4365,0.4405,0.4001,0.4205,1162907.14434583,483894.98779904356
1648512000,2022-03-29 00:00:00,GLCH/USDT,0.4608,0.475,0.4279,0.4365,2449254.22530502,1091204.815182678585
1648425600,2022-03-28 00:00:00,GLCH/USDT,0.3746,0.4854,0.3746,0.4608,3676251.41972066,1613105.988451464715
1648339200,2022-03-27 00:00:00,GLCH/USDT,0.3726,0.3866,0.3596,0.3731,876432.14343042,327605.262761851842
1648252800,2022-03-26 00:00:00,GLCH/USDT,0.3638,0.3748,0.3569,0.3745,293069.32533763,106983.160571510426
1648166400,2022-03-25 00:00:00,GLCH/USDT,0.3759,0.393,0.3582,0.3638,779274.89687609,289367.824731591972
1648080000,2022-03-24 00:00:00,GLCH/USDT,0.3633,0.3936,0.3602,0.3757,676005.66713023,253943.892730742265
1647993600,2022-03-23 00:00:00,GLCH/USDT,0.3933,0.4193,0.3357,0.3655,1929865.77826447,729680.37501496918
1647907200,2022-03-22 00:00:00,GLCH/USDT,0.3831,0.405,0.3791,0.3936,669659.13429048,264857.822699392781
1647820800,2022-03-21 00:00:00,GLCH/USDT,0.3768,0.3949,0.3641,0.3831,350267.23106598,132923.046644397307
1647734400,2022-03-20 00:00:00,GLCH/USDT,0.3922,0.3991,0.3718,0.3776,371910.68994267,143048.040590285457
1647648000,2022-03-19 00:00:00,GLCH/USDT,0.4153,0.4168,0.3867,0.3949,435300.35152887,174399.487816523185
1647561600,2022-03-18 00:00:00,GLCH/USDT,0.3875,0.434,0.3843,0.413,992085.68640492,403562.014484019979
1647475200,2022-03-17 00:00:00,GLCH/USDT,0.3898,0.4012,0.3767,0.3878,295593.69452114,114353.178219975092
1647388800,2022-03-16 00:00:00,GLCH/USDT,0.3752,0.42,0.3525,0.3896,818573.87890355,311750.587725835232
1647302400,2022-03-15 00:00:00,GLCH/USDT,0.422,0.4396,0.3622,0.3752,985464.01253309,389191.88374568098
1647216000,2022-03-14 00:00:00,GLCH/USDT,0.3535,0.4396,0.3523,0.4235,1163478.40943078,452096.17652213654
1647129600,2022-03-13 00:00:00,GLCH/USDT,0.3544,0.3727,0.3461,0.3556,209547.03457692,75520.730807611952
1647043200,2022-03-12 00:00:00,GLCH/USDT,0.3594,0.3837,0.349,0.3564,267471.80214072,97771.507399430841
1646956800,2022-03-11 00:00:00,GLCH/USDT,0.3774,0.4012,0.3514,0.3596,756629.45848022,277515.484651145844
1646870400,2022-03-10 00:00:00,GLCH/USDT,0.3898,0.3918,0.373,0.3791,370936.74895794,140460.429602744901
1646784000,2022-03-09 00:00:00,GLCH/USDT,0.388,0.4132,0.3772,0.3918,492366.40133064,196279.969995544981
1646697600,2022-03-08 00:00:00,GLCH/USDT,0.3813,0.398,0.3603,0.3901,324176.05332503,123597.25209062835
1646611200,2022-03-07 00:00:00,GLCH/USDT,0.3788,0.4267,0.373,0.3785,533088.30286677,205991.656287504483
1646524800,2022-03-06 00:00:00,GLCH/USDT,0.4095,0.4122,0.3703,0.3785,363701.90170502,142744.335248333275
1646438400,2022-03-05 00:00:00,GLCH/USDT,0.3945,0.4149,0.3943,0.4115,222835.04646296,90502.838884214531
1646352000,2022-03-04 00:00:00,GLCH/USDT,0.4227,0.4227,0.3892,0.3957,736253.41303061,296516.729596190893
1646265600,2022-03-03 00:00:00,GLCH/USDT,0.435,0.4402,0.408,0.423,543716.68081413,228883.395275655561
1646179200,2022-03-02 00:00:00,GLCH/USDT,0.4686,0.47,0.4294,0.435,850298.60605744,380034.478168103796
1646092800,2022-03-01 00:00:00,GLCH/USDT,0.4745,0.4959,0.4467,0.4698,1230087.1504438,575887.424608599272
1646006400,2022-02-28 00:00:00,GLCH/USDT,0.4114,0.4789,0.388,0.4745,1184019.97336186,508919.933434801107
1645920000,2022-02-27 00:00:00,GLCH/USDT,0.4279,0.4476,0.389,0.4114,615456.51906314,257361.192519857241
1645833600,2022-02-26 00:00:00,GLCH/USDT,0.4317,0.4632,0.4076,0.4279,660264.06848737,284339.665676223694
1645747200,2022-02-25 00:00:00,GLCH/USDT,0.378,0.4393,0.3748,0.4315,581804.82583482,236388.086619372909
1645660800,2022-02-24 00:00:00,GLCH/USDT,0.4042,0.4086,0.3299,0.3796,1968997.21533418,697614.084409878692
1645574400,2022-02-23 00:00:00,GLCH/USDT,0.4405,0.4507,0.3941,0.4013,600873.24292028,251766.433530244865
1645488000,2022-02-22 00:00:00,GLCH/USDT,0.3846,0.4504,0.3714,0.4405,812114.57172342,329269.012840678816
1645401600,2022-02-21 00:00:00,GLCH/USDT,0.4173,0.4732,0.37,0.3818,1642967.75535178,707196.100683699293
1645315200,2022-02-20 00:00:00,GLCH/USDT,0.4388,0.47,0.4055,0.4145,727462.76213262,312270.495137620221
1645228800,2022-02-19 00:00:00,GLCH/USDT,0.4637,0.4739,0.42,0.4391,759741.60492303,338004.889367883165
1645142400,2022-02-18 00:00:00,GLCH/USDT,0.4834,0.5065,0.4394,0.4665,1405533.76447148,654293.373574996165
1645056000,2022-02-17 00:00:00,GLCH/USDT,0.5448,0.5521,0.4602,0.4859,1113756.78298176,555386.713166903775
1644969600,2022-02-16 00:00:00,GLCH/USDT,0.5447,0.5704,0.517,0.5449,1095413.74263636,595510.1499751679
1644883200,2022-02-15 00:00:00,GLCH/USDT,0.51,0.603,0.5091,0.5456,1268509.6621869,704331.350938147511
1644796800,2022-02-14 00:00:00,GLCH/USDT,0.4957,0.5519,0.445,0.5089,1968766.18975114,957703.367885007869
1644710400,2022-02-13 00:00:00,GLCH/USDT,0.5128,0.563,0.4957,0.499,709381.14941832,374690.070969376636
1644624000,2022-02-12 00:00:00,GLCH/USDT,0.5222,0.5636,0.474,0.5127,1447729.23124265,734565.032590081668
1644537600,2022-02-11 00:00:00,GLCH/USDT,0.549,0.5745,0.5112,0.5226,1033683.05185748,564651.506147567286
1644451200,2022-02-10 00:00:00,GLCH/USDT,0.6182,0.6322,0.5287,0.549,1550022.8927313,890184.720396201221
1644364800,2022-02-09 00:00:00,GLCH/USDT,0.5812,0.6401,0.556,0.6182,1021910.4543036,616169.408782758588
1644278400,2022-02-08 00:00:00,GLCH/USDT,0.5702,0.6497,0.5484,0.58,2377535.86769612,1414687.827611935479
1644192000,2022-02-07 00:00:00,GLCH/USDT,0.4962,0.5957,0.4709,0.5689,2163184.30285198,1172108.511643116626
1644105600,2022-02-06 00:00:00,GLCH/USDT,0.4853,0.5,0.4633,0.4984,360694.33680554,173332.47976763033
1644019200,2022-02-05 00:00:00,GLCH/USDT,0.505,0.5299,0.471,0.483,817788.83669275,407520.936596405038
1643932800,2022-02-04 00:00:00,GLCH/USDT,0.4121,0.517,0.4023,0.5051,1458714.67250281,674576.228648270168
1643846400,2022-02-03 00:00:00,GLCH/USDT,0.422,0.4309,0.4031,0.412,350615.6018807,144810.848332730949
