https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume XLM
1650844800000,2022-04-25 00:00:00,XLM/ETH,6.51e-05,6.51e-05,6.51e-05,6.51e-05,0.13502162499,2074.0649000000003
1650816000000,2022-04-24 16:00:00,XLM/ETH,6.562e-05,6.562e-05,6.562e-05,6.562e-05,0.0008487131566507999,12.93375734
1650805200000,2022-04-24 13:00:00,XLM/ETH,6.497e-05,6.497e-05,6.497e-05,6.497e-05,0.060999995156,938.8948
1650765600000,2022-04-24 02:00:00,XLM/ETH,6.525e-05,6.525e-05,6.525e-05,6.525e-05,0.027384452775,419.6851
1650754800000,2022-04-23 23:00:00,XLM/ETH,6.633e-05,6.633e-05,6.633e-05,6.633e-05,0.0015297306966809998,23.0624257
1650744000000,2022-04-23 20:00:00,XLM/ETH,6.555e-05,6.555e-05,6.531e-05,6.531e-05,0.1333105558239,2041.19669
1650679200000,2022-04-23 02:00:00,XLM/ETH,6.604e-05,6.604e-05,6.604e-05,6.604e-05,0.0014439258992391998,21.86441398
1650636000000,2022-04-22 14:00:00,XLM/ETH,6.657e-05,6.657e-05,6.657e-05,6.657e-05,0.0005636957156543999,8.46771392
1650632400000,2022-04-22 13:00:00,XLM/ETH,6.618e-05,6.618e-05,6.618e-05,6.618e-05,0.0010259855440314,15.50295473
1650621600000,2022-04-22 10:00:00,XLM/ETH,6.589e-05,6.589e-05,6.589e-05,6.589e-05,0.0006797673742013,10.31670017
1650578400000,2022-04-21 22:00:00,XLM/ETH,6.603e-05,6.603e-05,6.603e-05,6.603e-05,0.0006610153254402,10.01083334
1650574800000,2022-04-21 21:00:00,XLM/ETH,6.58e-05,6.58e-05,6.58e-05,6.58e-05,0.001618475527158,24.59689251
1650571200000,2022-04-21 20:00:00,XLM/ETH,6.586e-05,6.586e-05,6.553e-05,6.553e-05,0.0803519920181151,1226.18635767
1650560400000,2022-04-21 17:00:00,XLM/ETH,6.559e-05,6.559e-05,6.559e-05,6.559e-05,0.053245052922600004,811.78614
1650542400000,2022-04-21 12:00:00,XLM/ETH,6.485e-05,6.485e-05,6.485e-05,6.485e-05,0.001985511750917,30.61698922
1650528000000,2022-04-21 08:00:00,XLM/ETH,6.502e-05,6.502e-05,6.502e-05,6.502e-05,0.1213388883584,1866.17792
1650517200000,2022-04-21 05:00:00,XLM/ETH,6.61e-05,6.61e-05,6.509e-05,6.509e-05,0.1257513921938082,1931.96177898
1650506400000,2022-04-21 02:00:00,XLM/ETH,6.499e-05,6.499e-05,6.499e-05,6.499e-05,0.038966593717,599.5783
1650470400000,2022-04-20 16:00:00,XLM/ETH,6.61e-05,6.61e-05,6.61e-05,6.61e-05,0.0030368366255839998,45.94306544
1650463200000,2022-04-20 14:00:00,XLM/ETH,6.527e-05,6.527e-05,6.527e-05,6.527e-05,0.0016752550729797,25.66654011
1650452400000,2022-04-20 11:00:00,XLM/ETH,6.533e-05,6.533e-05,6.533e-05,6.533e-05,0.112178143,1717.1
1650441600000,2022-04-20 08:00:00,XLM/ETH,6.605e-05,6.605e-05,6.605e-05,6.605e-05,0.11332231240985001,1715.704957
1650420000000,2022-04-20 02:00:00,XLM/ETH,6.588e-05,6.588e-05,6.588e-05,6.588e-05,0.0007955945397180001,12.07641985
1650351600000,2022-04-19 07:00:00,XLM/ETH,6.715e-05,6.715e-05,6.715e-05,6.715e-05,0.0010045557727820001,14.95987748
1650344400000,2022-04-19 05:00:00,XLM/ETH,6.801e-05,6.801e-05,6.801e-05,6.801e-05,0.0008443270924118999,12.41474919
1650330000000,2022-04-19 01:00:00,XLM/ETH,6.698e-05,6.698e-05,6.698e-05,6.698e-05,0.0007339881242346,10.95831777
1650319200000,2022-04-18 22:00:00,XLM/ETH,6.701e-05,6.701e-05,6.701e-05,6.701e-05,0.24429796418737998,3645.694138
1650315600000,2022-04-18 21:00:00,XLM/ETH,6.861e-05,6.861e-05,6.861e-05,6.861e-05,0.0030443288393546997,44.37150327
1650297600000,2022-04-18 16:00:00,XLM/ETH,6.71e-05,6.71e-05,6.71e-05,6.71e-05,0.0007179664437,10.699947
