https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MASK,Volume USDT
1654646400,2022-06-08 00:00:00,MASK/USDT,1.7772,2.0056,1.71,1.8204,363197.67305258,685204.595878758404
1654560000,2022-06-07 00:00:00,MASK/USDT,1.7552,1.9468,1.5973,1.7777,266494.35842466,470667.316236127373
1654473600,2022-06-06 00:00:00,MASK/USDT,1.7214,1.8884,1.6727,1.7585,98366.75142489,173985.505983437346
1654387200,2022-06-05 00:00:00,MASK/USDT,1.7367,1.7666,1.6868,1.7189,46831.78580436,80947.764472527875
1654300800,2022-06-04 00:00:00,MASK/USDT,1.7238,1.7893,1.6891,1.7364,40494.23216942,70388.301953678974
1654214400,2022-06-03 00:00:00,MASK/USDT,1.8169,1.8241,1.6581,1.722,46923.07908356,81069.070642394357
1654128000,2022-06-02 00:00:00,MASK/USDT,1.7699,1.8352,1.6978,1.8221,125426.06336375,220646.446190908216
1654041600,2022-06-01 00:00:00,MASK/USDT,2.087,2.0952,1.7189,1.7737,266090.83086521,507971.494780526933
1653955200,2022-05-31 00:00:00,MASK/USDT,2.0427,2.2656,1.9408,2.0786,338371.5003593,712357.541579304683
1653868800,2022-05-30 00:00:00,MASK/USDT,1.8434,2.0497,1.7905,2.036,147169.1007963,284022.948123935637
1653782400,2022-05-29 00:00:00,MASK/USDT,1.7615,1.8552,1.6739,1.8492,152801.35604619,274002.026701345822
1653696000,2022-05-28 00:00:00,MASK/USDT,1.653,1.7905,1.6177,1.7629,63272.22595572,108678.189297120376
1653609600,2022-05-27 00:00:00,MASK/USDT,1.698,1.762,1.6083,1.6498,94948.88285185,160525.44653828635
1653523200,2022-05-26 00:00:00,MASK/USDT,1.9179,1.9672,1.6429,1.6969,215467.08694913,390383.703636589647
1653436800,2022-05-25 00:00:00,MASK/USDT,1.9302,1.9885,1.8473,1.9153,146561.75227539,280718.551758986833
1653350400,2022-05-24 00:00:00,MASK/USDT,1.9373,2.0047,1.8031,1.938,174970.83288978,333991.10250450431
1653264000,2022-05-23 00:00:00,MASK/USDT,2.1532,2.2169,1.8913,1.9395,284461.19661699,591648.031360461768
1653177600,2022-05-22 00:00:00,MASK/USDT,2.2833,2.3203,2.0681,2.1607,198927.99698884,438825.633273079201
1653091200,2022-05-21 00:00:00,MASK/USDT,1.8801,2.4528,1.8259,2.2816,296112.16199472,663299.537092593585
1653004800,2022-05-20 00:00:00,MASK/USDT,1.8976,2.12,1.8,1.875,393118.11975324,786406.491357047344
1652918400,2022-05-19 00:00:00,MASK/USDT,1.6278,1.9068,1.5489,1.8976,129579.83154021,227243.978898490191
1652832000,2022-05-18 00:00:00,MASK/USDT,1.8278,1.9004,1.6117,1.6271,91682.55755436,157391.160553024177
1652745600,2022-05-17 00:00:00,MASK/USDT,1.6928,1.8865,1.6834,1.8312,57063.14405445,101846.562342049815
1652659200,2022-05-16 00:00:00,MASK/USDT,1.8616,1.8616,1.6294,1.6936,58067.42453025,99934.677813556708
1652572800,2022-05-15 00:00:00,MASK/USDT,1.8298,1.8712,1.62,1.8629,123103.11531982,218644.493310146875
1652486400,2022-05-14 00:00:00,MASK/USDT,1.6604,1.8509,1.4913,1.8374,107330.05640382,178419.742570186877
1652400000,2022-05-13 00:00:00,MASK/USDT,1.595,1.948,1.56,1.6588,91009.25984782,161207.859666202684
1652313600,2022-05-12 00:00:00,MASK/USDT,1.7558,1.8849,1.264,1.5898,173965.17115339,268978.128305748704
1652227200,2022-05-11 00:00:00,MASK/USDT,2.8339,2.92,1.6513,1.7419,258033.71764432,546098.645267996586
1652140800,2022-05-10 00:00:00,MASK/USDT,2.7768,3.2512,2.674,2.8471,63239.33183254,183977.977685637795
1652054400,2022-05-09 00:00:00,MASK/USDT,3.5204,3.6173,2.7577,2.7796,64092.71092648,203294.701146761295
1651968000,2022-05-08 00:00:00,MASK/USDT,3.521,3.6,3.3762,3.5177,48501.18127804,169596.524531125833
1651881600,2022-05-07 00:00:00,MASK/USDT,3.7197,3.7341,3.4108,3.5211,49905.17911395,180300.648032093184
1651795200,2022-05-06 00:00:00,MASK/USDT,3.8344,3.8566,3.5819,3.7173,71573.59401835,264822.063573950828
1651708800,2022-05-05 00:00:00,MASK/USDT,4.3832,4.4805,3.711,3.8314,158207.086489,663983.514604255514
1651622400,2022-05-04 00:00:00,MASK/USDT,3.7086,4.4036,3.7037,4.3811,123996.61921303,504273.99220980269
1651536000,2022-05-03 00:00:00,MASK/USDT,3.7573,4.0669,3.6571,3.7116,73342.79732508,284439.409866239552
1651449600,2022-05-02 00:00:00,MASK/USDT,3.982,4.0812,3.6317,3.7532,53326.27764403,205083.3852243598
1651363200,2022-05-01 00:00:00,MASK/USDT,3.7369,4.0228,3.5779,3.9839,95828.92216793,361360.82060003799
1651276800,2022-04-30 00:00:00,MASK/USDT,4.0938,4.512,3.6,3.7307,244357.54153448,1021624.988393727298
1651190400,2022-04-29 00:00:00,MASK/USDT,4.6705,4.85,4.0033,4.089,189768.85599927,858360.127784898255
1651104000,2022-04-28 00:00:00,MASK/USDT,4.2655,4.9594,4.2655,4.6887,198137.32110134,903305.379167464009
1651017600,2022-04-27 00:00:00,MASK/USDT,3.8133,4.2936,3.7843,4.2562,70692.872877,289826.100339024188
1650931200,2022-04-26 00:00:00,MASK/USDT,4.1233,4.1724,3.7272,3.8153,48218.56872901,186792.050422921426
1650844800,2022-04-25 00:00:00,MASK/USDT,4.0055,4.1414,3.783,4.125,32960.94998873,129849.902476709879
1650758400,2022-04-24 00:00:00,MASK/USDT,4.1652,4.2292,3.9714,3.9968,28883.04568617,118270.15146007087
1650672000,2022-04-23 00:00:00,MASK/USDT,4.2214,4.3231,4.0369,4.1565,26580.05041908,111673.429118500822
1650585600,2022-04-22 00:00:00,MASK/USDT,4.1503,4.3486,4.1385,4.2196,42767.27677453,182161.766956672664
1650499200,2022-04-21 00:00:00,MASK/USDT,4.4462,4.6861,4.088,4.172,58046.66626933,259399.760602078893
1650412800,2022-04-20 00:00:00,MASK/USDT,4.5191,4.5965,4.3204,4.433,48348.2646204,215711.965613445693
1650326400,2022-04-19 00:00:00,MASK/USDT,4.2928,4.5439,4.242,4.536,45334.91945071,197640.219488361514
1650240000,2022-04-18 00:00:00,MASK/USDT,4.1159,4.2947,3.9103,4.2912,54203.62410642,221830.99225639203
1650153600,2022-04-17 00:00:00,MASK/USDT,4.2633,4.4694,4.1113,4.123,28769.34481845,125318.685816980892
1650067200,2022-04-16 00:00:00,MASK/USDT,4.3355,4.406,4.1646,4.2826,17799.752405,76713.952392381152
1649980800,2022-04-15 00:00:00,MASK/USDT,4.2022,4.4097,4.1901,4.3188,37469.3070061,161674.852000326571
1649894400,2022-04-14 00:00:00,MASK/USDT,4.3215,4.4225,4.124,4.2065,35189.1334726,150286.156715457361
1649808000,2022-04-13 00:00:00,MASK/USDT,4.2465,4.4393,4.1071,4.3359,43400.99561519,185168.505737163448
1649721600,2022-04-12 00:00:00,MASK/USDT,4.0192,4.2859,3.9856,4.2401,49798.27109195,205922.358142521545
1649635200,2022-04-11 00:00:00,MASK/USDT,4.4483,4.4974,3.9315,4.0046,107761.36184835,450946.896846220915
1649548800,2022-04-10 00:00:00,MASK/USDT,4.6415,4.7493,4.4383,4.4411,50908.91552832,233402.552464777361
1649462400,2022-04-09 00:00:00,MASK/USDT,4.3997,4.6661,4.3997,4.6437,47839.87814078,218040.355111056428
1649376000,2022-04-08 00:00:00,MASK/USDT,4.7764,4.8414,4.3438,4.3976,72391.95955683,332864.420642466018
1649289600,2022-04-07 00:00:00,MASK/USDT,4.5613,4.8236,4.4686,4.7785,67940.66298839,317541.67049761605
1649203200,2022-04-06 00:00:00,MASK/USDT,5.2919,5.3181,4.5469,4.5715,154895.29126397,759146.938198891974
1649116800,2022-04-05 00:00:00,MASK/USDT,5.6558,5.8452,5.2556,5.2961,116069.52757385,647528.297517868674
1649030400,2022-04-04 00:00:00,MASK/USDT,6.0386,6.1638,5.3067,5.6574,182330.64795687,1024508.965615327784
1648944000,2022-04-03 00:00:00,MASK/USDT,5.9248,6.1418,5.771,6.0352,80657.94119011,483710.412883393191
1648857600,2022-04-02 00:00:00,MASK/USDT,6.0852,6.4551,5.8728,5.9166,148366.39909004,921271.979154826908
1648771200,2022-04-01 00:00:00,MASK/USDT,5.9905,6.3666,5.5263,6.0837,400282.47148634,2368338.131009756218
1648684800,2022-03-31 00:00:00,MASK/USDT,5.581,6.3139,5.5715,5.9906,447153.08150499,2665009.820234126178
1648598400,2022-03-30 00:00:00,MASK/USDT,5.7158,5.8267,5.4286,5.6146,148061.53088747,833796.751491319375
1648512000,2022-03-29 00:00:00,MASK/USDT,5.3448,5.9801,5.3426,5.7334,320534.83264491,1814647.489721923786
1648425600,2022-03-28 00:00:00,MASK/USDT,5.46,5.8292,4.88,5.3304,171565.10061721,951281.950043979087
1648339200,2022-03-27 00:00:00,MASK/USDT,5.2738,5.4947,4.953,5.4695,106943.31780585,558692.539657711778
1648252800,2022-03-26 00:00:00,MASK/USDT,5.03,5.3275,4.892,5.2576,91263.36488302,464272.732112105372
1648166400,2022-03-25 00:00:00,MASK/USDT,4.7419,5.4651,4.6347,5.0378,174933.88916812,879824.410392619069
1648080000,2022-03-24 00:00:00,MASK/USDT,4.788,4.8281,4.5753,4.7318,86510.92623737,409044.998330214427
1647993600,2022-03-23 00:00:00,MASK/USDT,4.4815,4.842,4.3416,4.8048,145091.54415018,673241.470122990236
1647907200,2022-03-22 00:00:00,MASK/USDT,4.3996,4.6311,4.2942,4.4867,131333.5620885,590930.913187237982
1647820800,2022-03-21 00:00:00,MASK/USDT,4.4519,4.5707,4.2039,4.4186,75703.76232526,332895.420345693635
1647734400,2022-03-20 00:00:00,MASK/USDT,4.6461,4.6868,4.2999,4.453,118816.81013175,527650.225819730122
1647648000,2022-03-19 00:00:00,MASK/USDT,4.2365,4.9017,4.1357,4.6465,254248.02791833,1155620.191616903208
1647561600,2022-03-18 00:00:00,MASK/USDT,4.1345,4.3144,3.9837,4.2424,78505.81980189,325955.247763101136
1647475200,2022-03-17 00:00:00,MASK/USDT,4.1372,4.6304,4.1209,4.135,250289.58103194,1086350.62649463701
1647388800,2022-03-16 00:00:00,MASK/USDT,3.8096,4.1648,3.7614,4.1351,117956.00917507,470285.921938142611
1647302400,2022-03-15 00:00:00,MASK/USDT,3.7126,3.8749,3.5438,3.8035,38841.59191481,145540.08503378302
1647216000,2022-03-14 00:00:00,MASK/USDT,3.7084,3.7763,3.55,3.7225,23895.28165474,87324.427927548987
1647129600,2022-03-13 00:00:00,MASK/USDT,3.7643,3.9286,3.6611,3.715,31509.42539555,119805.863566842317
1647043200,2022-03-12 00:00:00,MASK/USDT,3.802,3.996,3.7549,3.7658,32493.93905359,126268.804398701571
1646956800,2022-03-11 00:00:00,MASK/USDT,4.0584,4.0649,3.7735,3.8049,32494.07533235,126564.734526692877
1646870400,2022-03-10 00:00:00,MASK/USDT,4.2322,4.2637,3.8656,4.0709,50785.82592589,204380.569704263732
1646784000,2022-03-09 00:00:00,MASK/USDT,3.9846,4.368,3.9846,4.2336,124015.92205984,526405.498127425739
1646697600,2022-03-08 00:00:00,MASK/USDT,3.9534,4.1419,3.8663,3.9803,36281.03526187,146160.504491318861
1646611200,2022-03-07 00:00:00,MASK/USDT,3.8198,4.1037,3.7501,3.9494,42678.71587866,167200.445370933745
1646524800,2022-03-06 00:00:00,MASK/USDT,4.1268,4.226,3.798,3.8167,39874.35542838,161381.932059346311
1646438400,2022-03-05 00:00:00,MASK/USDT,4.0548,4.1666,3.9,4.15,28539.18136711,115169.307936041125
1646352000,2022-03-04 00:00:00,MASK/USDT,4.4196,4.4325,4.0126,4.0455,51066.2923197,216524.887094785068
1646265600,2022-03-03 00:00:00,MASK/USDT,4.6626,4.6871,4.3332,4.413,29296.43682713,131990.1009509924
1646179200,2022-03-02 00:00:00,MASK/USDT,4.8441,4.8471,4.5245,4.6492,45198.67210288,211662.418017354042
1646092800,2022-03-01 00:00:00,MASK/USDT,4.8582,4.987,4.6535,4.8419,61154.38689422,296945.888712258218
1646006400,2022-02-28 00:00:00,MASK/USDT,4.208,4.8908,4.12,4.8587,30293.71276127,138523.130573990341
1645920000,2022-02-27 00:00:00,MASK/USDT,4.4549,4.5464,4.1071,4.2144,33583.97769375,144212.510767806947
1645833600,2022-02-26 00:00:00,MASK/USDT,4.6208,4.772,4.4242,4.4514,38497.12941577,177640.578921813804
1645747200,2022-02-25 00:00:00,MASK/USDT,4.2158,4.6704,4.1455,4.6208,42601.47490016,186610.908196015545
1645660800,2022-02-24 00:00:00,MASK/USDT,4.2184,4.26,3.658,4.219,81884.2855641,322522.837444537222
1645574400,2022-02-23 00:00:00,MASK/USDT,4.4352,4.6573,4.22,4.2297,30940.55669452,138663.192654294393
1645488000,2022-02-22 00:00:00,MASK/USDT,4.2061,4.4836,4.04,4.425,33951.24041729,145860.895541615349
1645401600,2022-02-21 00:00:00,MASK/USDT,4.6303,5.1332,4.176,4.1996,67936.94926444,314878.65269280771
1645315200,2022-02-20 00:00:00,MASK/USDT,5.0821,5.0836,4.523,4.6305,69779.11376371,329677.855225205685
1645228800,2022-02-19 00:00:00,MASK/USDT,5.2901,5.4769,4.982,5.0815,46437.75504959,242480.873193763112
1645142400,2022-02-18 00:00:00,MASK/USDT,5.4261,5.5699,5.1919,5.2847,44893.34299978,241334.407501117283
1645056000,2022-02-17 00:00:00,MASK/USDT,6.1079,6.1744,5.3826,5.4478,68230.76294973,393347.829957418398
1644969600,2022-02-16 00:00:00,MASK/USDT,6.2537,6.2797,5.8691,6.0779,55529.08407205,338489.68864275576
1644883200,2022-02-15 00:00:00,MASK/USDT,5.66,6.3,5.6364,6.2709,51506.71358436,306272.32158096345
1644796800,2022-02-14 00:00:00,MASK/USDT,5.874,5.874,5.4753,5.6405,55761.95135405,314103.178686345925
1644710400,2022-02-13 00:00:00,MASK/USDT,5.9668,6.1809,5.8,5.8757,56229.48956727,337624.007510517899
1644624000,2022-02-12 00:00:00,MASK/USDT,5.9775,6.0589,5.6693,5.9695,38378.38670578,225423.231505086537
1644537600,2022-02-11 00:00:00,MASK/USDT,6.4247,6.8114,5.8064,5.9789,104425.128745,677210.658816333386
1644451200,2022-02-10 00:00:00,MASK/USDT,7.0697,7.0735,6.3983,6.4298,81434.607758,550688.191983977627
1644364800,2022-02-09 00:00:00,MASK/USDT,6.8202,7.241,6.6936,7.068,62238.86345771,435188.356150482827
1644278400,2022-02-08 00:00:00,MASK/USDT,7.3866,7.506,6.5627,6.826,92170.4911738,637022.022586731917
1644192000,2022-02-07 00:00:00,MASK/USDT,6.9118,7.4877,6.7793,7.378,68259.40629097,489208.617310410637
1644105600,2022-02-06 00:00:00,MASK/USDT,6.6778,7.1,6.5798,6.9103,80925.66636168,550133.768582038663
1644019200,2022-02-05 00:00:00,MASK/USDT,6.46,6.8583,6.3955,6.6597,59531.00647115,395381.002992237553
1643932800,2022-02-04 00:00:00,MASK/USDT,5.628,6.4929,5.628,6.4717,67365.35768953,413397.156416339535
1643846400,2022-02-03 00:00:00,MASK/USDT,5.7735,5.8216,5.4467,5.66,46645.51553449,260873.217643355602
1643760000,2022-02-02 00:00:00,MASK/USDT,6.2992,6.5334,5.6703,5.788,53971.66658662,329488.108061035399
1643673600,2022-02-01 00:00:00,MASK/USDT,6.2215,6.487,6.1432,6.2844,60372.28091618,379847.823420992064
