https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RUB,Volume USDT
1663362000000,2022-09-16 21:00:00,USDT/RUB,63.505171,63.528549,63.201655,63.243793,223765.8515400371,3538.14723826
1663358400000,2022-09-16 20:00:00,USDT/RUB,63.4851,63.604085,63.479846,63.49903,270202.00373975886,4255.21466611
1663354800000,2022-09-16 19:00:00,USDT/RUB,63.198536,63.498808,63.178464,63.477666,331319.01428664656,5219.45804193
1663351200000,2022-09-16 18:00:00,USDT/RUB,63.503352,63.522299,63.07753,63.187682,282744.31773314066,4474.67463252
1663347600000,2022-09-16 17:00:00,USDT/RUB,63.385276,63.800003,63.362427,63.500969,428238.137829785,6743.80477296
1663344000000,2022-09-16 16:00:00,USDT/RUB,63.000001,63.5,63.000001,63.362391,574173.4149252208,9061.73845184
1663340400000,2022-09-16 15:00:00,USDT/RUB,63.369414,63.372933,63.000001,63.027088,538532.192276798,8544.45619123
1663336800000,2022-09-16 14:00:00,USDT/RUB,63.27412,63.366116,63.134516,63.366116,425642.4020305873,6717.19254547
1663333200000,2022-09-16 13:00:00,USDT/RUB,62.941772,63.3,62.881442,63.262159,296939.53124759375,4693.79382464
1663329600000,2022-09-16 12:00:00,USDT/RUB,62.786417,63.0,62.786417,62.941872,306454.9432513751,4868.8565102
1663326000000,2022-09-16 11:00:00,USDT/RUB,62.48785,62.8,62.461219,62.788734,832371.9709780006,13256.70893409
1663322400000,2022-09-16 10:00:00,USDT/RUB,62.593813,62.63,62.40058,62.489644,455288.2694453201,7285.81954228
1663318800000,2022-09-16 09:00:00,USDT/RUB,62.481625,62.62,62.253401,62.58251,396562.0613974295,6336.62762004
1663315200000,2022-09-16 08:00:00,USDT/RUB,62.449933,62.5,62.428093,62.475137,285932.4161914727,4576.73932258
1663311600000,2022-09-16 07:00:00,USDT/RUB,62.302859,62.5,62.247838,62.45,416006.2060074315,6661.42843887
1663308000000,2022-09-16 06:00:00,USDT/RUB,62.206507,62.35,62.206507,62.295967,291542.0746928861,4679.95102625
1663304400000,2022-09-16 05:00:00,USDT/RUB,62.265491,62.349999,62.136501,62.208291,368600.6420743915,5925.26552569
1663300800000,2022-09-16 04:00:00,USDT/RUB,62.257263,62.278293,62.164073,62.257233,223169.3911469622,3584.63395164
1663297200000,2022-09-16 03:00:00,USDT/RUB,62.09891,62.320369,62.098499,62.27472,293000.94203247165,4704.97405741
1663293600000,2022-09-16 02:00:00,USDT/RUB,62.103466,62.163262,62.078179,62.109266,249519.33543883963,4017.42528142
1663290000000,2022-09-16 01:00:00,USDT/RUB,62.088354,62.118777,62.088354,62.113816,200751.853312,3232.0
1663286400000,2022-09-16 00:00:00,USDT/RUB,61.947394,62.169435,61.924112,62.088356,258695.80239363213,4166.575169
1663282800000,2022-09-15 23:00:00,USDT/RUB,62.275868,62.276327,61.925961,61.947325,218946.638657435,3534.40021272
1663279200000,2022-09-15 22:00:00,USDT/RUB,62.032351,62.375921,61.98241,62.269032,798944.1263908272,12830.52105886
1663275600000,2022-09-15 21:00:00,USDT/RUB,62.072048,62.090453,61.987964,62.027745,206428.33536,3328.0
1663272000000,2022-09-15 20:00:00,USDT/RUB,61.895517,62.174099,61.881522,62.091146,279172.1863633182,4496.16739822
1663268400000,2022-09-15 19:00:00,USDT/RUB,61.876935,61.91153,61.800001,61.874327,553330.6413068416,8942.81470418
1663264800000,2022-09-15 18:00:00,USDT/RUB,61.9,61.9,61.862664,61.864504,174757.56938078566,2824.84394251
1663261200000,2022-09-15 17:00:00,USDT/RUB,61.96796,61.976921,61.840471,61.899999,296086.87422169716,4783.30983853
1663257600000,2022-09-15 16:00:00,USDT/RUB,61.877954,62.056758,61.844376,61.965293,361452.11546095135,5833.13816431
1663254000000,2022-09-15 15:00:00,USDT/RUB,62.142682,62.41,61.7945,61.865637,497902.060296577,8048.11983584
1663250400000,2022-09-15 14:00:00,USDT/RUB,61.881806,62.29,61.749201,62.131589,364057.1560102661,5859.45349008
1663246800000,2022-09-15 13:00:00,USDT/RUB,61.896286,62.163201,61.779701,61.877619,327591.11430576403,5294.17775926
1663243200000,2022-09-15 12:00:00,USDT/RUB,62.010633,62.060956,61.893533,61.895661,297809.0360414315,4811.46870766
1663239600000,2022-09-15 11:00:00,USDT/RUB,61.930406,62.102959,61.901684,62.018833,237161.873781262,3824.02993267
1663236000000,2022-09-15 10:00:00,USDT/RUB,61.946954,62.289999,61.81,61.930408,211827.3600510488,3420.40956764
1663232400000,2022-09-15 09:00:00,USDT/RUB,61.972436,62.028369,61.920829,61.947375,316389.58820566646,5107.39298002
1663228800000,2022-09-15 08:00:00,USDT/RUB,62.088992,62.095487,61.882191,61.960846,270295.32065088296,4362.35684469
1663225200000,2022-09-15 07:00:00,USDT/RUB,62.053259,62.259248,61.8995,62.063961,434590.9398711572,7002.30750453
1663221600000,2022-09-15 06:00:00,USDT/RUB,62.097173,62.3,62.004892,62.056778,227372.02936190955,3663.93545862
1663218000000,2022-09-15 05:00:00,USDT/RUB,62.153227,62.154377,62.006901,62.107223,244787.92309326684,3941.37607945
1663214400000,2022-09-15 04:00:00,USDT/RUB,61.932344,62.236112,61.906479,62.15573,256736.13901449708,4130.53050804
1663210800000,2022-09-15 03:00:00,USDT/RUB,61.917509,61.970849,61.879334,61.902942,214179.5534022846,3459.92527144
1663207200000,2022-09-15 02:00:00,USDT/RUB,61.865955,62.044465,61.846428,61.919104,327918.3970818983,5295.91637957
1663203600000,2022-09-15 01:00:00,USDT/RUB,61.898053,61.9644,61.843124,61.87089,226746.1206839498,3664.827202
1663200000000,2022-09-15 00:00:00,USDT/RUB,62.00166,62.00166,61.889843,61.89086,219650.66214,3549.0
1663196400000,2022-09-14 23:00:00,USDT/RUB,61.877348,62.048179,61.86197,61.993186,251200.14962754335,4052.06065111
1663192800000,2022-09-14 22:00:00,USDT/RUB,61.938401,61.946991,61.682349,61.870377,217422.59559519423,3514.1630961
1663189200000,2022-09-14 21:00:00,USDT/RUB,61.977548,62.015535,61.8837,61.930438,224600.1416871566,3626.6519169
1663185600000,2022-09-14 20:00:00,USDT/RUB,61.882407,62.164035,61.864419,62.004825,1338324.8333151317,21584.2046698
1663182000000,2022-09-14 19:00:00,USDT/RUB,61.884169,62.053673,61.807918,61.874688,234284.80792624792,3786.44023104
1663178400000,2022-09-14 18:00:00,USDT/RUB,61.944244,62.32,61.694,61.890221,474016.3511242511,7658.98624153
1663174800000,2022-09-14 17:00:00,USDT/RUB,61.946529,61.960141,61.926171,61.951713,214934.75124991153,3469.39157679
1663171200000,2022-09-14 16:00:00,USDT/RUB,61.782818,61.994459,61.763981,61.931239,264037.83836211514,4263.40313266
1663167600000,2022-09-14 15:00:00,USDT/RUB,61.691178,62.001816,61.66399,61.784395,349521.7899981679,5657.12086358
1663164000000,2022-09-14 14:00:00,USDT/RUB,61.961063,61.968913,61.638851,61.68519,392842.2289844687,6368.5015639
1663160400000,2022-09-14 13:00:00,USDT/RUB,61.821537,62.011514,61.563,61.963832,289058.9622710562,4664.96265549
1663156800000,2022-09-14 12:00:00,USDT/RUB,61.779698,61.89443,61.724935,61.822585,260584.11961162116,4215.03111867
1663153200000,2022-09-14 11:00:00,USDT/RUB,61.661778,61.797386,61.661778,61.77406,213744.3820396703,3460.09930446
1663149600000,2022-09-14 10:00:00,USDT/RUB,61.828186,61.890755,61.6039,61.673793,274578.2984508885,4452.1065609
1663146000000,2022-09-14 09:00:00,USDT/RUB,61.9,61.935699,61.59074,61.830835,300330.06927977083,4857.28632453
1663142400000,2022-09-14 08:00:00,USDT/RUB,61.890129,62.233163,61.874256,61.908865,235428.769551218,3802.82806915
1663138800000,2022-09-14 07:00:00,USDT/RUB,62.210001,62.210006,61.85,61.930059,330071.14506142127,5329.74052328
1663135200000,2022-09-14 06:00:00,USDT/RUB,62.188082,62.240932,62.176836,62.210004,283163.7481067154,4551.73975084
1663131600000,2022-09-14 05:00:00,USDT/RUB,62.054897,62.189799,62.052418,62.184761,221220.39726113458,3557.46960676
1663128000000,2022-09-14 04:00:00,USDT/RUB,62.091811,62.110431,62.024129,62.064202,521522.91931063787,8402.95858973
1663124400000,2022-09-14 03:00:00,USDT/RUB,62.055845,62.125299,62.03244,62.108445,245422.9663511653,3951.52328079
1663120800000,2022-09-14 02:00:00,USDT/RUB,61.638648,62.62,61.609,62.033223,261332.7644663246,4212.78714579
1663117200000,2022-09-14 01:00:00,USDT/RUB,61.85,62.156799,61.609,61.658734,2888605.669371882,46848.28055944
1663113600000,2022-09-14 00:00:00,USDT/RUB,62.59,64.609,61.91903,62.019675,5246581.353719183,84595.43449267
1663110000000,2022-09-13 23:00:00,USDT/RUB,62.5,62.59,62.5,62.589997,187334.75005070743,2993.04615801
1663106400000,2022-09-13 22:00:00,USDT/RUB,62.351663,62.499999,61.756498,62.499999,248363.76977680463,3973.82038001
1663095600000,2022-09-13 19:00:00,USDT/RUB,61.851013,62.00777,61.652716,61.668758,326237.2480345018,5290.15434419
1663092000000,2022-09-13 18:00:00,USDT/RUB,62.429703,62.429703,61.621692,61.81919,901958.053301589,14590.25997108
1663088400000,2022-09-13 17:00:00,USDT/RUB,62.463121,62.510157,62.422943,62.422943,272611.7907314043,4367.17299169
1663084800000,2022-09-13 16:00:00,USDT/RUB,62.598518,62.609917,62.386025,62.458944,248035.90188353605,3971.18308442
1663081200000,2022-09-13 15:00:00,USDT/RUB,62.576162,62.666749,62.303567,62.586734,357608.9887588164,5713.81450834
1663077600000,2022-09-13 14:00:00,USDT/RUB,62.330661,62.628488,62.290589,62.576162,350125.80230941914,5595.1945776
1663074000000,2022-09-13 13:00:00,USDT/RUB,62.791301,62.98,62.316737,62.336124,444425.6408507122,7129.50392698
1663070400000,2022-09-13 12:00:00,USDT/RUB,62.070422,62.98,62.039448,62.779485,498794.7987033992,7945.18780623
1663066800000,2022-09-13 11:00:00,USDT/RUB,62.101718,62.10648,62.0,62.0707,338976.3753856555,5461.13343954
1663063200000,2022-09-13 10:00:00,USDT/RUB,62.139474,62.16642,62.009,62.099116,328574.4798275401,5291.12974535
1663059600000,2022-09-13 09:00:00,USDT/RUB,62.144935,62.220256,62.100001,62.137554,224397.42626996347,3611.30124739
1663056000000,2022-09-13 08:00:00,USDT/RUB,62.383269,62.386096,62.1,62.124458,528186.1450769147,8502.06443776
1663052400000,2022-09-13 07:00:00,USDT/RUB,62.425598,63.0,62.383256,62.383264,389671.4637872416,6246.41031587
1663048800000,2022-09-13 06:00:00,USDT/RUB,62.249756,62.442309,62.248548,62.418243,286926.8571132176,4596.84289917
1663045200000,2022-09-13 05:00:00,USDT/RUB,62.379748,62.381714,62.1,62.248461,264621.92689096386,4251.05974734
1663041600000,2022-09-13 04:00:00,USDT/RUB,63.366599,63.4036,62.21,62.38184,2856122.9397453894,45784.52542832
1663038000000,2022-09-13 03:00:00,USDT/RUB,63.835748,63.838878,63.356259,63.419979,419952.3119373328,6621.76680849
1663034400000,2022-09-13 02:00:00,USDT/RUB,63.349499,63.95,63.263602,63.841867,2040602.2364120223,31963.38597698
1663030800000,2022-09-13 01:00:00,USDT/RUB,63.206097,63.42,63.199634,63.349592,460991.3481009209,7276.94265341
1663027200000,2022-09-13 00:00:00,USDT/RUB,62.478252,63.38,62.464132,63.229417,1660119.5316451774,26255.49325633
1663023600000,2022-09-12 23:00:00,USDT/RUB,62.468919,62.489789,62.457461,62.4716,198034.972,3170.0
1663020000000,2022-09-12 22:00:00,USDT/RUB,62.761366,62.779133,62.45,62.486392,245218.5169480084,3924.3507122
1663016400000,2022-09-12 21:00:00,USDT/RUB,62.76671,62.778116,62.60393,62.778116,252938.67939444,4029.09
1663012800000,2022-09-12 20:00:00,USDT/RUB,62.789469,62.969999,62.7048,62.774757,331970.38764267927,5288.27833842
1663009200000,2022-09-12 19:00:00,USDT/RUB,62.845529,62.904999,62.7338,62.775792,319673.65888310166,5092.30785783
1663005600000,2022-09-12 18:00:00,USDT/RUB,62.786585,62.96757,62.78514,62.844225,357618.53641262505,5690.55528034
1663002000000,2022-09-12 17:00:00,USDT/RUB,62.915771,62.974098,62.767202,62.791099,258898.4637032299,4123.1714021
1662998400000,2022-09-12 16:00:00,USDT/RUB,62.866566,62.999999,62.855778,62.958898,613328.6473732803,9741.73098413
1662994800000,2022-09-12 15:00:00,USDT/RUB,62.6219,62.87,62.621134,62.86,225580.6532088004,3588.62000014
1662991200000,2022-09-12 14:00:00,USDT/RUB,62.391922,62.724519,62.25,62.62283,301576.8574480699,4815.76539176
1662987600000,2022-09-12 13:00:00,USDT/RUB,62.385541,62.410357,62.287601,62.375055,340330.36411610886,5456.19341123
1662984000000,2022-09-12 12:00:00,USDT/RUB,62.49256,62.558966,62.36,62.391384,272234.16096740373,4363.32941368
1662980400000,2022-09-12 11:00:00,USDT/RUB,62.730003,62.755316,62.47,62.474494,473066.7185028899,7572.1576633
1662976800000,2022-09-12 10:00:00,USDT/RUB,62.790006,62.851503,62.73,62.730006,347344.02474206185,5537.12723608
1662973200000,2022-09-12 09:00:00,USDT/RUB,62.721952,62.793812,62.704968,62.790006,318128.2660411111,5066.5430107
1662969600000,2022-09-12 08:00:00,USDT/RUB,62.750131,62.824233,62.67,62.76915,294762.47015840566,4695.97676818
1662966000000,2022-09-12 07:00:00,USDT/RUB,62.873358,62.992399,62.72,62.765657,496764.02648707276,7914.58339211
1662962400000,2022-09-12 06:00:00,USDT/RUB,62.968962,63.23,62.871186,62.894819,1327770.279845129,21110.96432037
1662958800000,2022-09-12 05:00:00,USDT/RUB,63.074104,63.107755,62.878441,62.971967,246942.4399138352,3921.46619644
1662955200000,2022-09-12 04:00:00,USDT/RUB,63.006553,63.163368,62.996007,63.100959,246917.4101614563,3913.05320988
1662951600000,2022-09-12 03:00:00,USDT/RUB,62.918334,63.115334,62.900135,63.004135,263562.8850246416,4183.26328938
1662948000000,2022-09-12 02:00:00,USDT/RUB,63.127451,63.499999,62.85,62.922123,749361.5048549442,11909.34871754
1662944400000,2022-09-12 01:00:00,USDT/RUB,63.168534,63.4,63.0,63.108643,554605.2450627283,8788.10284453
1662940800000,2022-09-12 00:00:00,USDT/RUB,63.08552,63.210221,63.083367,63.172471,223776.86206472674,3542.31611527
1662937200000,2022-09-11 23:00:00,USDT/RUB,63.164228,63.238873,63.06795,63.098349,210469.9800035414,3335.58616571
1662933600000,2022-09-11 22:00:00,USDT/RUB,63.162374,63.196844,63.148492,63.174142,219976.06570778188,3482.05861993
1662930000000,2022-09-11 21:00:00,USDT/RUB,63.3484,63.353789,63.12485,63.202968,443189.27438933,7012.15921362
1662926400000,2022-09-11 20:00:00,USDT/RUB,63.344576,63.389999,63.313303,63.337205,211802.61682331876,3344.04741768
1662922800000,2022-09-11 19:00:00,USDT/RUB,63.357074,63.389999,63.241411,63.364887,212763.02332591658,3357.74327706
1662919200000,2022-09-11 18:00:00,USDT/RUB,63.213468,63.389999,63.187185,63.368231,250427.32830814176,3951.93812982
1662915600000,2022-09-11 17:00:00,USDT/RUB,63.346663,63.399999,63.126899,63.212983,312878.33971760864,4949.58986064
1662912000000,2022-09-11 16:00:00,USDT/RUB,63.223895,63.399999,63.216777,63.320289,241745.1920467644,3817.81567748
1662908400000,2022-09-11 15:00:00,USDT/RUB,63.209031,63.263277,63.18222,63.217614,201209.93914700876,3182.81451032
1662904800000,2022-09-11 14:00:00,USDT/RUB,63.268071,63.334388,63.192418,63.207824,244769.19620947927,3872.45092015
1662901200000,2022-09-11 13:00:00,USDT/RUB,63.241516,63.399999,63.1889,63.264708,252327.70802702842,3988.44341504
1662897600000,2022-09-11 12:00:00,USDT/RUB,63.253387,63.268836,63.176863,63.222078,206173.03431945466,3261.09234055
1662894000000,2022-09-11 11:00:00,USDT/RUB,63.344734,63.399999,63.1008,63.253385,352562.2151854536,5573.80787108
1662890400000,2022-09-11 10:00:00,USDT/RUB,63.343936,63.399999,63.284439,63.346426,240149.63120417224,3791.05257184
1662886800000,2022-09-11 09:00:00,USDT/RUB,63.372896,63.399999,63.295079,63.350343,248771.77731358347,3926.92076369
1662883200000,2022-09-11 08:00:00,USDT/RUB,63.388515,63.4,63.322952,63.364062,462057.0465592751,7292.09952732
1662879600000,2022-09-11 07:00:00,USDT/RUB,63.41553,63.41553,63.368783,63.385062,223947.86040569548,3533.13309697
1662876000000,2022-09-11 06:00:00,USDT/RUB,63.389215,63.439999,63.343302,63.394877,250338.7369355364,3948.8796064
1662872400000,2022-09-11 05:00:00,USDT/RUB,63.380927,63.399155,63.365928,63.384132,226408.119504,3572.0
1662868800000,2022-09-11 04:00:00,USDT/RUB,63.387728,63.399218,63.371361,63.372719,187709.993678,2962.0
1662865200000,2022-09-11 03:00:00,USDT/RUB,63.404876,63.404876,63.370695,63.392181,227260.968885,3585.0
1662861600000,2022-09-11 02:00:00,USDT/RUB,63.398031,63.415559,63.348111,63.402967,211448.89494499998,3335.0
1662858000000,2022-09-11 01:00:00,USDT/RUB,63.251619,63.439999,63.20775,63.403735,239442.50725582152,3776.47321969
1662854400000,2022-09-11 00:00:00,USDT/RUB,63.427484,63.449999,63.000001,63.265474,282220.8664618194,4460.89863267
1662850800000,2022-09-10 23:00:00,USDT/RUB,63.259629,63.449899,63.246223,63.422164,252736.86078208307,3984.99270353
1662847200000,2022-09-10 22:00:00,USDT/RUB,63.233434,63.281576,63.203854,63.267366,196158.45120042926,3100.46811812
1662843600000,2022-09-10 21:00:00,USDT/RUB,63.448773,63.448909,63.0,63.212088,383071.6971626028,6060.10194067
1662840000000,2022-09-10 20:00:00,USDT/RUB,63.448748,63.4499,63.4466,63.448789,259447.983580294,4089.09275763
1662836400000,2022-09-10 19:00:00,USDT/RUB,63.448463,63.4499,63.446601,63.448163,231467.27878250022,3648.13207882
1662832800000,2022-09-10 18:00:00,USDT/RUB,63.449998,63.449998,63.446601,63.447679,194000.64171825367,3057.64757318
1662829200000,2022-09-10 17:00:00,USDT/RUB,63.448921,63.449999,63.447624,63.449998,140379.33776289373,2212.44038121
1662825600000,2022-09-10 16:00:00,USDT/RUB,63.45,63.45,63.447771,63.448711,110926.17519437916,1748.28098863
1662822000000,2022-09-10 15:00:00,USDT/RUB,63.449307,63.45,63.448801,63.45,104507.70749667,1647.0875886
1662818400000,2022-09-10 14:00:00,USDT/RUB,63.449395,63.449631,63.448801,63.449237,222520.57300762786,3507.06460044
1662814800000,2022-09-10 13:00:00,USDT/RUB,63.424261,63.449999,63.400001,63.449602,234867.80646747272,3701.64349443
1662811200000,2022-09-10 12:00:00,USDT/RUB,63.449999,63.45,63.387379,63.4231,239245.64770522743,3772.21623833
1662807600000,2022-09-10 11:00:00,USDT/RUB,63.412791,63.45,63.387379,63.387379,191483.39367936476,3020.84416015
1662804000000,2022-09-10 10:00:00,USDT/RUB,63.423901,63.45,63.387379,63.414407,272036.7026353326,4289.82490738
1662800400000,2022-09-10 09:00:00,USDT/RUB,63.430693,63.45,63.387379,63.426847,345331.35633903276,5444.56129656
1662796800000,2022-09-10 08:00:00,USDT/RUB,63.449999,63.45,63.402734,63.420877,239017.66938305076,3768.75377146
1662793200000,2022-09-10 07:00:00,USDT/RUB,63.390781,63.45,63.384551,63.438306,333014.182918492,5249.41796079
1662789600000,2022-09-10 06:00:00,USDT/RUB,63.386497,63.4,63.384551,63.393832,251309.39859778646,3964.25631121
1662786000000,2022-09-10 05:00:00,USDT/RUB,63.353941,63.390895,63.307271,63.3876,201687.68633635933,3181.81610183
1662782400000,2022-09-10 04:00:00,USDT/RUB,63.328704,63.38,63.303639,63.365697,229085.35056951147,3615.2896822
1662778800000,2022-09-10 03:00:00,USDT/RUB,63.31534,63.345497,63.282701,63.339681,222248.17288323,3508.83
1662775200000,2022-09-10 02:00:00,USDT/RUB,63.285469,63.322491,63.276252,63.293863,215399.85131415183,3403.17119393
1662771600000,2022-09-10 01:00:00,USDT/RUB,63.316688,63.321593,63.282258,63.294598,207416.397646,3277.0
1662768000000,2022-09-10 00:00:00,USDT/RUB,63.330962,63.352015,63.294468,63.318844,312384.20732167066,4933.5109043
1662764400000,2022-09-09 23:00:00,USDT/RUB,63.303899,63.37,62.924951,63.349507,227064.09722402575,3584.30725
1662760800000,2022-09-09 22:00:00,USDT/RUB,63.305481,63.363638,63.261012,63.313991,317018.28195339284,5007.08100921
1662757200000,2022-09-09 21:00:00,USDT/RUB,63.119728,63.349999,63.113428,63.321472,301483.60865436826,4761.15919501
1662753600000,2022-09-09 20:00:00,USDT/RUB,63.176767,63.196499,63.03888,63.073466,218496.9173308369,3464.16538027
1662750000000,2022-09-09 19:00:00,USDT/RUB,63.009933,63.237899,62.952,63.135533,309596.8259619166,4903.68594753
1662746400000,2022-09-09 18:00:00,USDT/RUB,63.175184,63.183996,62.78897,62.94776,294546.46052730107,4679.22068279
1662742800000,2022-09-09 17:00:00,USDT/RUB,63.119918,63.26,63.095188,63.197769,227591.68044121517,3601.261311
1662739200000,2022-09-09 16:00:00,USDT/RUB,62.84843,63.111514,62.75,63.111514,358714.3148619373,5683.81729619
1662735600000,2022-09-09 15:00:00,USDT/RUB,62.838456,63.189935,62.795051,62.865593,253156.7490050719,4026.95237449
1662732000000,2022-09-09 14:00:00,USDT/RUB,62.73573,63.039299,62.727001,62.727001,265839.11110652226,4238.03317341
1662728400000,2022-09-09 13:00:00,USDT/RUB,63.142304,63.228,62.733922,62.735187,459370.6632546862,7322.37656763
1662724800000,2022-09-09 12:00:00,USDT/RUB,62.727359,63.313799,62.727001,63.120052,597204.7681309825,9461.41121891
