https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume XTZ
1663545600000,2022-09-19 00:00:00,XTZ/BTC,7.54e-05,7.54e-05,7.429e-05,7.468e-05,0.001949148,26.1
1663459200000,2022-09-18 00:00:00,XTZ/BTC,7.707e-05,7.833e-05,7.429e-05,7.48e-05,0.034400645070088,459.90167206
1663372800000,2022-09-17 00:00:00,XTZ/BTC,7.673e-05,7.77e-05,7.647e-05,7.709e-05,0.036679812846299994,475.80507
1663286400000,2022-09-16 00:00:00,XTZ/BTC,7.722e-05,7.909e-05,7.627e-05,7.675e-05,0.0528281698221875,688.31491625
1663200000000,2022-09-15 00:00:00,XTZ/BTC,7.833e-05,7.928e-05,7.619e-05,7.729e-05,0.0698147765798524,903.28343356
1663113600000,2022-09-14 00:00:00,XTZ/BTC,7.559e-05,8.027e-05,7.503e-05,7.935e-05,0.10500950007247051,1323.37114143
1663027200000,2022-09-13 00:00:00,XTZ/BTC,7.39e-05,7.671e-05,7.305e-05,7.596e-05,0.0712319378039496,937.75589526
1662940800000,2022-09-12 00:00:00,XTZ/BTC,7.704e-05,7.744e-05,7.344e-05,7.392e-05,0.09784991265181439,1323.72717332
1662854400000,2022-09-11 00:00:00,XTZ/BTC,7.69e-05,8.058e-05,7.678e-05,7.719e-05,0.1969391551398585,2551.35581215
1662768000000,2022-09-10 00:00:00,XTZ/BTC,7.721e-05,7.877e-05,7.625e-05,7.689e-05,0.0432834876537492,562.92739828
1662681600000,2022-09-09 00:00:00,XTZ/BTC,8.216e-05,8.307e-05,7.608e-05,7.695e-05,0.055630624305370496,722.94508519
1662595200000,2022-09-08 00:00:00,XTZ/BTC,7.731e-05,8.297e-05,7.677e-05,8.215e-05,0.17512488970830553,2131.76980777
1662508800000,2022-09-07 00:00:00,XTZ/BTC,7.579e-05,7.782e-05,7.536e-05,7.738e-05,0.5096863261280548,6586.79666746
1662422400000,2022-09-06 00:00:00,XTZ/BTC,7.795e-05,7.982e-05,7.557e-05,7.587e-05,0.11128508659280521,1466.78643196
1662336000000,2022-09-05 00:00:00,XTZ/BTC,7.79e-05,7.85e-05,7.622e-05,7.808e-05,0.0403991057492224,517.40657978
