https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume CRON
1661558400000,2022-08-27 00:00:00,CRON/USDT,0.18298533,0.1870711,0.17961821,0.1804749,10280.647039654106,56964.41466184
1661472000000,2022-08-26 00:00:00,CRON/USDT,0.18503182,0.18566144,0.1816318,0.18298533,16453.768032798536,89918.50894713
1661385600000,2022-08-25 00:00:00,CRON/USDT,0.17875189,0.18592656,0.1783933,0.18503183,13780.310380337203,74475.35043207
1661299200000,2022-08-24 00:00:00,CRON/USDT,0.17801914,0.2,0.1751,0.17875189,9370.688914441234,52422.88019691
1661212800000,2022-08-23 00:00:00,CRON/USDT,0.17530009,0.2,0.17159926,0.17801914,11075.382014789275,62214.55746157
1661126400000,2022-08-22 00:00:00,CRON/USDT,0.17429438,0.17495088,0.1733448,0.17372866,540.0062944175024,3108.33166167
1661040000000,2022-08-21 00:00:00,CRON/USDT,0.17334481,0.17687148,0.17094237,0.17442707,10816.498961116575,62011.58433216
1660953600000,2022-08-20 00:00:00,CRON/USDT,0.17006201,0.208,0.16001591,0.17320395,11227.704034626662,64823.60266395
1660867200000,2022-08-19 00:00:00,CRON/USDT,0.19100001,0.19133662,0.17,0.17006202,13880.080373136412,81617.75552905
1660780800000,2022-08-18 00:00:00,CRON/USDT,0.19832392,0.19999999,0.18500005,0.191172,10811.920358984335,56555.98287921
1660694400000,2022-08-17 00:00:00,CRON/USDT,0.20709829,0.208,0.19800001,0.19848271,11958.221704429163,60248.17831452
1660608000000,2022-08-16 00:00:00,CRON/USDT,0.20549999,0.208,0.2,0.20724944,11260.078907926643,54331.04624035
1660521600000,2022-08-15 00:00:00,CRON/USDT,0.20353672,0.2055,0.19579889,0.2055,13178.944476996088,64131.11667638
1660435200000,2022-08-14 00:00:00,CRON/USDT,0.20311937,0.2055,0.20211001,0.2036793,6468.728164522544,31759.37939949
1660348800000,2022-08-13 00:00:00,CRON/USDT,0.20410278,0.2055,0.20202964,0.20332249,7134.439032017259,35089.27631182
1660262400000,2022-08-12 00:00:00,CRON/USDT,0.20846216,0.20923229,0.2033568,0.20410278,6604.952254963398,32360.91274682
1660176000000,2022-08-11 00:00:00,CRON/USDT,0.2028302,0.21230163,0.20146638,0.20846216,6649.384703421187,31897.32229303
1660089600000,2022-08-10 00:00:00,CRON/USDT,0.19189546,0.20494144,0.188321,0.2028302,6773.718041896029,33396.00336585
1660003200000,2022-08-09 00:00:00,CRON/USDT,0.200994,0.20145664,0.19897423,0.19897423,280.0009473047922,1407.22216794
1659916800000,2022-08-08 00:00:00,CRON/USDT,0.18621637,0.20599999,0.1858246,0.200994,6644.702861031112,33059.2100313
1659830400000,2022-08-07 00:00:00,CRON/USDT,0.19153429,0.19279804,0.1858885,0.18621637,5835.883622545122,31339.26207747
1659744000000,2022-08-06 00:00:00,CRON/USDT,0.19632711,0.19725581,0.18143163,0.19153429,6362.426832134854,33218.21294837
1659657600000,2022-08-05 00:00:00,CRON/USDT,0.18681702,0.19892745,0.18652812,0.19617371,6839.960876347576,34866.8579309
1659571200000,2022-08-04 00:00:00,CRON/USDT,0.18611141,0.19322856,0.18433313,0.18678579,6645.4862733638965,35578.11476646
1659484800000,2022-08-03 00:00:00,CRON/USDT,0.20784429,0.20850517,0.184,0.18621096,6694.787605115557,35952.70442253
1659398400000,2022-08-02 00:00:00,CRON/USDT,0.20627699,0.20995025,0.19703989,0.20784428,8139.314797281594,39160.63890371
1659312000000,2022-08-01 00:00:00,CRON/USDT,0.22078995,0.2226267,0.19900001,0.20647891,8115.934348894894,39306.35990327
1659225600000,2022-07-31 00:00:00,CRON/USDT,0.21031327,0.22709789,0.21016382,0.22078995,7695.115760674439,34852.65412069
1659139200000,2022-07-30 00:00:00,CRON/USDT,0.22013288,0.22344887,0.21016382,0.21031326,7067.043245732906,33602.46161242
1659052800000,2022-07-29 00:00:00,CRON/USDT,0.21443364,0.22507385,0.21374248,0.22013288,8142.301136767339,36988.11888877
1658966400000,2022-07-28 00:00:00,CRON/USDT,0.19948779,0.21703363,0.1930342,0.21432702,7941.319439493899,37052.34850694
1658880000000,2022-07-27 00:00:00,CRON/USDT,0.16928829,0.20126695,0.16568927,0.19948779,7935.5527413264645,39779.64135713
1658793600000,2022-07-26 00:00:00,CRON/USDT,0.18246584,0.19415141,0.16500001,0.16920369,7115.452597649221,42052.58524592
1658707200000,2022-07-25 00:00:00,CRON/USDT,0.20584749,0.20608473,0.17,0.18246584,8276.775089227085,45360.68279535
1658620800000,2022-07-24 00:00:00,CRON/USDT,0.17718487,0.28999999,0.17626899,0.2058475,7946.944333139607,38605.97934461
1658534400000,2022-07-23 00:00:00,CRON/USDT,0.17889837,0.18307498,0.17242601,0.17725656,6701.845978404712,37808.73316285
1658448000000,2022-07-22 00:00:00,CRON/USDT,0.17385162,0.1811607,0.17346888,0.17883158,7267.066766086635,40636.37287154
1658361600000,2022-07-21 00:00:00,CRON/USDT,0.16520008,0.17559187,0.15500007,0.17385163,6731.12290457724,38717.62896084
1658275200000,2022-07-20 00:00:00,CRON/USDT,0.17541786,0.18794771,0.15458109,0.16487733,7262.590600304793,44048.44862726
1658188800000,2022-07-19 00:00:00,CRON/USDT,0.16075125,0.17577624,0.15458786,0.17559188,8673.019304804633,49393.05453535
1658102400000,2022-07-18 00:00:00,CRON/USDT,0.14875067,0.16953506,0.14612214,0.16075125,9728.399495089341,60518.34430581
1658016000000,2022-07-17 00:00:00,CRON/USDT,0.13863988,0.16096222,0.13814885,0.14875067,6153.087323306669,41365.10661301
1657929600000,2022-07-16 00:00:00,CRON/USDT,0.12605368,0.353889,0.11500002,0.13845989,6838.45775856747,49389.44959849
1657843200000,2022-07-15 00:00:00,CRON/USDT,0.12090715,0.12856407,0.11971479,0.12594034,5687.45808586877,45159.93910981
1657756800000,2022-07-14 00:00:00,CRON/USDT,0.11233688,0.12272026,0.10851334,0.12090715,6064.34168101029,50157.01454389
1657670400000,2022-07-13 00:00:00,CRON/USDT,0.11325768,0.12302994,0.1094781,0.11233688,5961.863014733416,53071.28891895
1657584000000,2022-07-12 00:00:00,CRON/USDT,0.11662809,0.11879064,0.113,0.11311997,4843.367397962663,42816.20122391
1657497600000,2022-07-11 00:00:00,CRON/USDT,0.11619161,0.12281688,0.11356126,0.11662809,4426.041488877257,37950.04693018
1657411200000,2022-07-10 00:00:00,CRON/USDT,0.11943104,0.11946931,0.11518743,0.11614516,4093.5843349393676,35245.41474599
1657324800000,2022-07-09 00:00:00,CRON/USDT,0.12062649,0.12159838,0.11820611,0.11943104,4149.891804178333,34747.17966266
1657238400000,2022-07-08 00:00:00,CRON/USDT,0.11878708,0.12273908,0.11161591,0.12062649,5735.699058249363,47549.24940823
1657152000000,2022-07-07 00:00:00,CRON/USDT,0.11477529,0.12,0.11334204,0.11886071,4946.560347866639,41616.44624087
1657065600000,2022-07-06 00:00:00,CRON/USDT,0.11037824,0.11561762,0.1023,0.11477529,5546.470530115075,48324.60480052
1656979200000,2022-07-05 00:00:00,CRON/USDT,0.1139791,0.11445169,0.10614346,0.11037824,5796.68207476428,52516.52929748
1656892800000,2022-07-04 00:00:00,CRON/USDT,0.10300681,0.12999997,0.10264017,0.1139791,4720.691000700101,41417.16332819
1656806400000,2022-07-03 00:00:00,CRON/USDT,0.1022983,0.10372683,0.10040207,0.10300681,3000.996701537249,29133.96407031
1656720000000,2022-07-02 00:00:00,CRON/USDT,0.10356139,0.10376749,0.10088219,0.10229193,5574.652529507936,54497.48117479
1656633600000,2022-07-01 00:00:00,CRON/USDT,0.1075853,0.11651704,0.10000001,0.10345834,4611.227279140923,44570.86088121
1656547200000,2022-06-30 00:00:00,CRON/USDT,0.10731633,0.10833849,0.10041824,0.1075853,3714.381788794289,34524.99355204
1656460800000,2022-06-29 00:00:00,CRON/USDT,0.10925661,0.11583186,0.10648097,0.10731633,2999.029883121067,27945.69925305
1656374400000,2022-06-28 00:00:00,CRON/USDT,0.11235648,0.11623393,0.10587469,0.11571527,110.5801107004047,955.62245761
1656288000000,2022-06-27 00:00:00,CRON/USDT,0.11312822,0.11650259,0.11045693,0.11235648,2652.2923467727855,23606.04699233
1656201600000,2022-06-26 00:00:00,CRON/USDT,0.11345877,0.12,0.11266962,0.11312822,2674.8984188311088,23644.83785594
1656115200000,2022-06-25 00:00:00,CRON/USDT,0.11119055,0.11433489,0.11017328,0.11345876,2827.402287073352,24920.08803087
1656028800000,2022-06-24 00:00:00,CRON/USDT,0.1040752,0.75,0.1022721,0.11126844,4159.333899793838,37381.0749912
1655942400000,2022-06-23 00:00:00,CRON/USDT,0.09810044,0.10414407,0.09789627,0.10412323,2948.4030556073117,28316.47707824
1655856000000,2022-06-22 00:00:00,CRON/USDT,0.10179573,0.10302095,0.09639141,0.09812005,2790.8700257474115,28443.42237644
1655769600000,2022-06-21 00:00:00,CRON/USDT,0.09999518,0.10475667,0.09841644,0.10163293,3181.1474639230755,31300.36164384
1655683200000,2022-06-20 00:00:00,CRON/USDT,0.10086664,0.10400607,0.09740394,0.09999518,3015.1367982651,30152.82134864
1655596800000,2022-06-19 00:00:00,CRON/USDT,0.08687721,0.12871313,0.08418384,0.10102848,3215.7157909545385,31829.79483562
1655510400000,2022-06-18 00:00:00,CRON/USDT,0.09733341,0.12708557,0.08295829,0.0867991,2064.6538967700417,23786.58185131
1655424000000,2022-06-17 00:00:00,CRON/USDT,0.09713717,0.10186721,0.09664658,0.09733341,2553.1330215636503,26230.79805345
1655337600000,2022-06-16 00:00:00,CRON/USDT,0.11245014,0.11297957,0.09654806,0.09713716,2484.2010052509468,25574.1572561
1655251200000,2022-06-15 00:00:00,CRON/USDT,0.10819311,0.1126394,0.09824936,0.11255603,4538.246069536996,40319.88396834
1655164800000,2022-06-14 00:00:00,CRON/USDT,0.1079768,0.12062373,0.10066703,0.10811737,3522.9712705416473,32584.69264043
1655078400000,2022-06-13 00:00:00,CRON/USDT,0.13010089,0.13210389,0.1079768,0.1079768,4306.5937873469165,39884.43616913
1654992000000,2022-06-12 00:00:00,CRON/USDT,0.13769027,0.13933278,0.12920426,0.13010089,3119.2856716954147,23975.89802572
1654905600000,2022-06-11 00:00:00,CRON/USDT,0.1514385,0.1527906,0.12277508,0.13769027,3090.6695463606497,22446.53559297
1654819200000,2022-06-10 00:00:00,CRON/USDT,0.16457809,0.1652526,0.14,0.15124162,3016.365668585433,19944.01850883
1654732800000,2022-06-09 00:00:00,CRON/USDT,0.16710748,0.16980548,0.16320169,0.1645781,2801.2774408673404,17020.96111735
1654646400000,2022-06-08 00:00:00,CRON/USDT,0.17946243,0.18001776,0.1622049,0.16710748,3997.28553868096,23920.44652149
1654560000000,2022-06-07 00:00:00,CRON/USDT,0.18754088,0.1878514,0.17201583,0.17946243,5649.910522354492,31482.41402033
1654473600000,2022-06-06 00:00:00,CRON/USDT,0.17518145,0.19085278,0.17460918,0.18754089,4868.7196383120745,25960.84319698
1654387200000,2022-06-05 00:00:00,CRON/USDT,0.17720448,0.17914006,0.17389283,0.17518146,4052.8545587306894,23135.17970869
1654300800000,2022-06-04 00:00:00,CRON/USDT,0.19175673,0.223,0.17674567,0.17720448,4039.667615686496,22796.6449589
1654214400000,2022-06-03 00:00:00,CRON/USDT,0.18160242,0.222,0.17992047,0.19175673,5405.654956164466,28190.17072394
1654128000000,2022-06-02 00:00:00,CRON/USDT,0.20706443,0.22478069,0.14963827,0.18152981,7404.491067578795,40789.39468718
1654041600000,2022-06-01 00:00:00,CRON/USDT,0.23562724,0.267204,0.20706443,0.20706443,6606.242548417287,31904.28480844
1653955200000,2022-05-31 00:00:00,CRON/USDT,0.24452352,0.24645104,0.23222404,0.23562724,5877.115504714569,24942.42815353
1653868800000,2022-05-30 00:00:00,CRON/USDT,0.23175815,0.24525979,0.22477077,0.24464585,8063.623582607036,32960.39390248
1653782400000,2022-05-29 00:00:00,CRON/USDT,0.22947466,0.2325034,0.22707696,0.23175814,5759.058935573422,24849.43543115
1653696000000,2022-05-28 00:00:00,CRON/USDT,0.22621323,0.23045275,0.226,0.22947466,5686.186571759131,24779.14804083
1653609600000,2022-05-27 00:00:00,CRON/USDT,0.23109233,0.23252472,0.22569734,0.22621322,7494.207747439328,33128.95571461
1653523200000,2022-05-26 00:00:00,CRON/USDT,0.23337439,0.23709415,0.22569733,0.23109234,7654.753049295371,33124.21800435
1653436800000,2022-05-25 00:00:00,CRON/USDT,0.23402847,0.23983112,0.23284308,0.23337439,5439.377024046605,23307.51469365
1653350400000,2022-05-24 00:00:00,CRON/USDT,0.23044543,0.23491325,0.22804834,0.23402808,4178.367009875759,17854.12677776
1653264000000,2022-05-23 00:00:00,CRON/USDT,0.24010546,0.2438489,0.22913776,0.23044544,5259.142914663778,22821.64018808
1653177600000,2022-05-22 00:00:00,CRON/USDT,0.23145543,0.24126225,0.23133976,0.24010546,4832.792758893976,20127.79200812
1653091200000,2022-05-21 00:00:00,CRON/USDT,0.26369122,0.28839373,0.20000003,0.23145543,5671.654439490829,24504.30495189
1653004800000,2022-05-20 00:00:00,CRON/USDT,0.30639309,0.30884153,0.20000001,0.26353311,6127.666116860295,23251.97815508
1652918400000,2022-05-19 00:00:00,CRON/USDT,0.28237526,0.30699999,0.28237526,0.30639308,9319.614577223234,30417.18362968
1652832000000,2022-05-18 00:00:00,CRON/USDT,0.29942928,0.30467253,0.26,0.28214931,5820.455637198273,20628.99121461
1652745600000,2022-05-17 00:00:00,CRON/USDT,0.27964613,0.29954903,0.27766519,0.29942928,4893.198435511769,16341.7499969
1652659200000,2022-05-16 00:00:00,CRON/USDT,0.29635456,0.29671018,0.27297886,0.27947845,5892.00324462945,21082.13797747
1652572800000,2022-05-15 00:00:00,CRON/USDT,0.28328685,0.29676276,0.27825148,0.29635456,5849.602541948931,19738.52719509
1652486400000,2022-05-14 00:00:00,CRON/USDT,0.27935284,0.28445868,0.27000027,0.28328686,6706.890208741199,23675.26050711
1652400000000,2022-05-13 00:00:00,CRON/USDT,0.2697117,0.30174298,0.26943732,0.27935284,8281.477018473486,29645.22221601
1652313600000,2022-05-12 00:00:00,CRON/USDT,0.24165469,0.27574797,0.2254278,0.2697117,12977.431096492017,48115.93674465
1652227200000,2022-05-11 00:00:00,CRON/USDT,0.25841068,0.27179373,0.23904923,0.24182397,9277.207319314768,38363.47289855
1652140800000,2022-05-10 00:00:00,CRON/USDT,0.2645467,0.27713395,0.2517833,0.25841067,7783.511854626799,30120.70614045
1652054400000,2022-05-09 00:00:00,CRON/USDT,0.30427016,0.30707307,0.26446736,0.2645467,8131.290041339199,30736.69050243
1651968000000,2022-05-08 00:00:00,CRON/USDT,0.32243557,0.32390261,0.30302443,0.30395873,7329.781145736362,24114.39587781
1651881600000,2022-05-07 00:00:00,CRON/USDT,0.32543226,0.32813856,0.31723886,0.32243557,6889.878897782618,21368.23458337
1651795200000,2022-05-06 00:00:00,CRON/USDT,0.34058839,0.34162046,0.321,0.32543227,10125.59444261491,31114.29128591
1651708800000,2022-05-05 00:00:00,CRON/USDT,0.36653691,0.36895819,0.33499205,0.34058838,10608.721132879346,31148.21807156
1651622400000,2022-05-04 00:00:00,CRON/USDT,0.34554278,0.37028574,0.34378784,0.36653691,11999.609367098878,32737.79267441
1651536000000,2022-05-03 00:00:00,CRON/USDT,0.34334062,0.35795477,0.34024435,0.34554278,9398.530380390608,27199.32501669
1651449600000,2022-05-02 00:00:00,CRON/USDT,0.3511766,0.44687207,0.33611079,0.34334062,11364.236462336408,33099.0153811
1651363200000,2022-05-01 00:00:00,CRON/USDT,0.34203773,0.35351071,0.33809391,0.3511766,12496.092945036617,35583.501136
1651276800000,2022-04-30 00:00:00,CRON/USDT,0.38805058,0.38895362,0.34149143,0.34203773,8190.145236510911,23945.1514209
1651190400000,2022-04-29 00:00:00,CRON/USDT,0.40597801,0.41499998,0.2517833,0.38805058,14091.146051973954,36312.6529845
1651104000000,2022-04-28 00:00:00,CRON/USDT,0.40913286,0.42004703,0.39160328,0.40597801,12234.690473585752,30136.33786122
1651017600000,2022-04-27 00:00:00,CRON/USDT,0.39710416,0.4437201,0.3713,0.40913286,13030.792814676308,31849.78301346
1650931200000,2022-04-26 00:00:00,CRON/USDT,0.45454846,0.4561334,0.38387895,0.39710415,15741.884511047689,39641.7023369
1650844800000,2022-04-25 00:00:00,CRON/USDT,0.45338623,0.45727267,0.42169981,0.45454847,12313.15239664292,27088.75556581
1650758400000,2022-04-24 00:00:00,CRON/USDT,0.45603362,0.45822495,0.45532172,0.45532173,453.7412654658209,996.52890598
1650672000000,2022-04-23 00:00:00,CRON/USDT,0.45870881,0.46232707,0.45312895,0.45603361,10506.46653461182,23038.7986855
1650585600000,2022-04-22 00:00:00,CRON/USDT,0.46306364,0.47467653,0.45651773,0.45870881,13114.274553282272,28589.54148555
1650499200000,2022-04-21 00:00:00,CRON/USDT,0.47589007,0.47903136,0.4756994,0.47781866,392.8428745508737,822.15892228
1650412800000,2022-04-20 00:00:00,CRON/USDT,0.54015782,0.58,0.47588221,0.47589007,17781.21092275417,37364.11420132
1650326400000,2022-04-19 00:00:00,CRON/USDT,0.56248619,0.60266187,0.53591508,0.54015783,16054.619273641392,29722.08932645
1650240000000,2022-04-18 00:00:00,CRON/USDT,0.54501428,0.57,0.52563574,0.56299289,17587.83515587239,31239.88858167
1650153600000,2022-04-17 00:00:00,CRON/USDT,0.56834978,0.56999999,0.54106888,0.54501428,10936.569554590777,20066.5743191
1650067200000,2022-04-16 00:00:00,CRON/USDT,0.54606926,0.56999998,0.52914562,0.56834979,13079.04267034085,23012.31196081
1649980800000,2022-04-15 00:00:00,CRON/USDT,0.54832575,0.55312613,0.52368869,0.54636004,11884.099675771491,21751.40714129
1649894400000,2022-04-14 00:00:00,CRON/USDT,0.56186647,0.56886521,0.53817157,0.54832574,12870.113058902518,23471.65584257
1649808000000,2022-04-13 00:00:00,CRON/USDT,0.55283872,0.57398818,0.5469239,0.56186647,13290.25094676845,23653.75343855
1649721600000,2022-04-12 00:00:00,CRON/USDT,0.55283872,0.68,0.53266811,0.55256229,13701.28523904959,24795.91077243
1649635200000,2022-04-11 00:00:00,CRON/USDT,0.64425244,0.64563795,0.4,0.55256229,14600.833577036434,26423.86902124
1649548800000,2022-04-10 00:00:00,CRON/USDT,0.72786838,0.72880807,0.72402612,0.72464174,360.8620307345924,497.98681309
1649462400000,2022-04-09 00:00:00,CRON/USDT,0.75543465,0.75923846,0.72160024,0.72786838,11601.189280432092,15938.58120397
1649376000000,2022-04-08 00:00:00,CRON/USDT,0.79757475,0.96157208,0.75541001,0.75543465,21158.537768221096,28008.42901265
1649289600000,2022-04-07 00:00:00,CRON/USDT,0.7926018,0.8430864,0.78314158,0.79717597,17438.432080537536,21875.26059088
1649203200000,2022-04-06 00:00:00,CRON/USDT,0.88572085,0.97494555,0.7910022,0.79300489,25103.611834848194,31656.31404221
1649116800000,2022-04-05 00:00:00,CRON/USDT,0.9644764,0.98661508,0.88436828,0.88572085,23748.139163007265,26812.21647092
