https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GO,Volume USDT
1663347600,2022-09-16 17:00:00,GO/USDT,0.007725,0.007782,0.007593,0.007703,38423.075,293.8248174083
1663344000,2022-09-16 16:00:00,GO/USDT,0.007815,0.007815,0.007647,0.007725,49389.6788,381.1766838452
1663340400,2022-09-16 15:00:00,GO/USDT,0.007815,0.007815,0.007815,0.007815,0,0
1663336800,2022-09-16 14:00:00,GO/USDT,0.007815,0.007815,0.007815,0.007815,0,0
1663333200,2022-09-16 13:00:00,GO/USDT,0.007815,0.007815,0.007815,0.007815,311.7868,2.436613842
1663329600,2022-09-16 12:00:00,GO/USDT,0.007817,0.007817,0.007817,0.007817,25.8104,0.2017598968
1663326000,2022-09-16 11:00:00,GO/USDT,0.007817,0.007817,0.007817,0.007817,0,0
1663322400,2022-09-16 10:00:00,GO/USDT,0.007817,0.007817,0.007817,0.007817,15.67,0.12249239
1663318800,2022-09-16 09:00:00,GO/USDT,0.007815,0.007815,0.007815,0.007815,165.2507,1.2914342205
1663315200,2022-09-16 08:00:00,GO/USDT,0.007816,0.007816,0.007815,0.007815,15073.3362,117.8116137367
1663311600,2022-09-16 07:00:00,GO/USDT,0.007825,0.007825,0.007816,0.007816,384.9529,3.0109464673
1663308000,2022-09-16 06:00:00,GO/USDT,0.007816,0.007816,0.007816,0.007816,0,0
1663304400,2022-09-16 05:00:00,GO/USDT,0.007825,0.007825,0.007816,0.007816,2885.3,22.5629413313
1663300800,2022-09-16 04:00:00,GO/USDT,0.007838,0.007838,0.007838,0.007838,0,0
1663297200,2022-09-16 03:00:00,GO/USDT,0.00781,0.008086,0.0078,0.007838,134592.0731,1076.6743278641
1663293600,2022-09-16 02:00:00,GO/USDT,0.007858,0.007858,0.0078,0.0078,9254.4697,72.2301425711
1663290000,2022-09-16 01:00:00,GO/USDT,0.007858,0.007858,0.007858,0.007858,447.2693,3.5146421594
1663286400,2022-09-16 00:00:00,GO/USDT,0.007815,0.007815,0.0078,0.0078,25859.5698,201.7727445446
1663282800,2022-09-15 23:00:00,GO/USDT,0.00789,0.007898,0.00789,0.007898,418.5359,3.3022534702
1663279200,2022-09-15 22:00:00,GO/USDT,0.007841,0.007841,0.007815,0.007815,3936.0426,30.7629873736
1663275600,2022-09-15 21:00:00,GO/USDT,0.007916,0.007916,0.007908,0.007908,304.424,2.4080915296
1663272000,2022-09-15 20:00:00,GO/USDT,0.007908,0.007908,0.007908,0.007908,14.5671,0.1151966268
1663268400,2022-09-15 19:00:00,GO/USDT,0.007916,0.007916,0.007817,0.007916,1603.9975,12.6358649358
1663264800,2022-09-15 18:00:00,GO/USDT,0.007899,0.00798,0.007899,0.007916,1957.1309,15.5609004158
1663261200,2022-09-15 17:00:00,GO/USDT,0.007899,0.008013,0.007823,0.007823,10300.9576,81.4417452846
1663257600,2022-09-15 16:00:00,GO/USDT,0.007899,0.007899,0.007841,0.007841,16152.4363,127.5589418401
1663254000,2022-09-15 15:00:00,GO/USDT,0.007916,0.007916,0.007815,0.007817,8423.4887,65.963071054
1663250400,2022-09-15 14:00:00,GO/USDT,0.008032,0.00805,0.007916,0.007916,17910.1039,142.449380986
1663246800,2022-09-15 13:00:00,GO/USDT,0.007957,0.008127,0.007956,0.008127,4003.216,32.0991534053
1663243200,2022-09-15 12:00:00,GO/USDT,0.008016,0.008016,0.007953,0.007953,5548.445,44.2988827951
1663239600,2022-09-15 11:00:00,GO/USDT,0.008033,0.008074,0.007958,0.008074,42323.1085,337.8794099757
1663236000,2022-09-15 10:00:00,GO/USDT,0.008094,0.008094,0.008094,0.008094,0,0
1663232400,2022-09-15 09:00:00,GO/USDT,0.00822,0.008221,0.008036,0.008094,55242.8023,448.5469984208
1663228800,2022-09-15 08:00:00,GO/USDT,0.008202,0.008202,0.008202,0.008202,38.0256,0.3118859712
1663225200,2022-09-15 07:00:00,GO/USDT,0.008131,0.008219,0.008131,0.008219,2738.0376,22.4925188475
1663221600,2022-09-15 06:00:00,GO/USDT,0.00809,0.008219,0.008033,0.008206,3512.7617,28.6093090585
1663218000,2022-09-15 05:00:00,GO/USDT,0.008131,0.008148,0.008073,0.008148,2718.7333,22.0896460273
1663214400,2022-09-15 04:00:00,GO/USDT,0.008033,0.008205,0.007982,0.008205,3313.2108,26.7612835287
1663210800,2022-09-15 03:00:00,GO/USDT,0.008091,0.008091,0.008032,0.008032,789.5215,6.381564093
1663207200,2022-09-15 02:00:00,GO/USDT,0.008148,0.008148,0.00809,0.00809,598.5196,4.8715684474
1663203600,2022-09-15 01:00:00,GO/USDT,0.00809,0.008206,0.008032,0.008206,20352.442,165.6728355129
1663200000,2022-09-15 00:00:00,GO/USDT,0.008149,0.008149,0.00809,0.00809,774.1681,6.3061835781
1663196400,2022-09-14 23:00:00,GO/USDT,0.008219,0.008219,0.008219,0.008219,0,0
1663192800,2022-09-14 22:00:00,GO/USDT,0.008131,0.008219,0.008131,0.008219,2099.1144,17.2105747518
1663189200,2022-09-14 21:00:00,GO/USDT,0.008129,0.008131,0.008129,0.008131,728.386,5.9211527442
1663185600,2022-09-14 20:00:00,GO/USDT,0.008129,0.008129,0.008129,0.008129,896.7929,7.2900294841
1663182000,2022-09-14 19:00:00,GO/USDT,0.008123,0.008123,0.008123,0.008123,0,0
1663178400,2022-09-14 18:00:00,GO/USDT,0.008131,0.008131,0.008034,0.008123,20161.7576,162.9628790909
1663174800,2022-09-14 17:00:00,GO/USDT,0.008206,0.008206,0.008206,0.008206,101.3274,0.8314926444
1663171200,2022-09-14 16:00:00,GO/USDT,0.008189,0.008245,0.008092,0.00819,9740.8777,79.5754182938
1663167600,2022-09-14 15:00:00,GO/USDT,0.008239,0.008239,0.008239,0.008239,162.716,1.340617124
1663164000,2022-09-14 14:00:00,GO/USDT,0.008239,0.008239,0.008239,0.008239,60.0364,0.4946398996
1663160400,2022-09-14 13:00:00,GO/USDT,0.008264,0.008264,0.00819,0.00819,1748.8456,14.3761817024
1663156800,2022-09-14 12:00:00,GO/USDT,0.008191,0.008352,0.008088,0.008264,113287.2701,925.8227024086
1663153200,2022-09-14 11:00:00,GO/USDT,0.008206,0.008206,0.00815,0.00815,224.618,1.8330001688
1663149600,2022-09-14 10:00:00,GO/USDT,0.008292,0.008292,0.008106,0.008206,39623.4344,321.5418373147
1663146000,2022-09-14 09:00:00,GO/USDT,0.008132,0.008359,0.008047,0.008292,167373.4462,1376.9986058848
1663142400,2022-09-14 08:00:00,GO/USDT,0.008141,0.008206,0.008141,0.008206,2990.7526,24.3785480764
1663138800,2022-09-14 07:00:00,GO/USDT,0.008089,0.008089,0.008089,0.008089,0,0
1663135200,2022-09-14 06:00:00,GO/USDT,0.008101,0.008187,0.008089,0.008089,7804.0907,63.4271990957
1663131600,2022-09-14 05:00:00,GO/USDT,0.008197,0.008337,0.00809,0.00809,9434.2008,77.6854209921
1663128000,2022-09-14 04:00:00,GO/USDT,0.008235,0.008358,0.008148,0.008148,78861.7011,658.1514152411
1663124400,2022-09-14 03:00:00,GO/USDT,0.007987,0.008228,0.007957,0.008148,93490.3262,765.5896140131
1663120800,2022-09-14 02:00:00,GO/USDT,0.008031,0.00818,0.007986,0.007987,42452.3505,343.8475319448
1663117200,2022-09-14 01:00:00,GO/USDT,0.007858,0.00807,0.007819,0.007974,15582.4997,124.2919529264
1663113600,2022-09-14 00:00:00,GO/USDT,0.007858,0.007858,0.00782,0.007858,2222.0689,17.3875507959
1663110000,2022-09-13 23:00:00,GO/USDT,0.007844,0.007956,0.007819,0.007858,7216.721,56.9781441689
1663106400,2022-09-13 22:00:00,GO/USDT,0.007897,0.007897,0.007816,0.007897,2178.7885,17.0403185998
1663102800,2022-09-13 21:00:00,GO/USDT,0.008,0.008064,0.007815,0.007897,80412.5502,635.1250706876
1663099200,2022-09-13 20:00:00,GO/USDT,0.008008,0.008072,0.008,0.008,2915.4541,23.334320999
1663095600,2022-09-13 19:00:00,GO/USDT,0.008,0.008,0.008,0.008,6276.7846,50.2142768
1663092000,2022-09-13 18:00:00,GO/USDT,0.008073,0.008073,0.008,0.008064,46312.4237,370.6466383274
1663088400,2022-09-13 17:00:00,GO/USDT,0.008042,0.008042,0.008001,0.008001,2021.72,16.2460206947
1663084800,2022-09-13 16:00:00,GO/USDT,0.008087,0.008146,0.008001,0.008045,53969.4607,438.2569388201
1663081200,2022-09-13 15:00:00,GO/USDT,0.008094,0.008249,0.008,0.008087,115779.769,947.7954491317
1663077600,2022-09-13 14:00:00,GO/USDT,0.008264,0.008279,0.008032,0.008032,94142.192,768.4407413848
1663074000,2022-09-13 13:00:00,GO/USDT,0.00837,0.008382,0.008281,0.008281,39324.147,327.2019929669
1663070400,2022-09-13 12:00:00,GO/USDT,0.008554,0.008614,0.008359,0.008359,60586.505,513.3120302608
1663066800,2022-09-13 11:00:00,GO/USDT,0.008546,0.008554,0.008461,0.008546,3215.1978,27.3826952472
1663063200,2022-09-13 10:00:00,GO/USDT,0.008454,0.008611,0.008446,0.008611,3233.3794,27.473374852
1663059600,2022-09-13 09:00:00,GO/USDT,0.008363,0.008613,0.008362,0.008522,63049.9341,538.1854733496
1663056000,2022-09-13 08:00:00,GO/USDT,0.008446,0.008546,0.00836,0.00836,26092.6239,219.3395667079
1663052400,2022-09-13 07:00:00,GO/USDT,0.008616,0.008616,0.008386,0.008447,322818.553,2725.4953231682
1663048800,2022-09-13 06:00:00,GO/USDT,0.008655,0.008655,0.008616,0.008617,9255.03,79.9306797845
1663045200,2022-09-13 05:00:00,GO/USDT,0.008605,0.008764,0.008605,0.008653,46164.249,399.2220597896
1663041600,2022-09-13 04:00:00,GO/USDT,0.008477,0.00863,0.008477,0.008549,8588.0322,73.7711229815
1663038000,2022-09-13 03:00:00,GO/USDT,0.008554,0.008581,0.00847,0.00847,3897.2116,33.1940101096
1663034400,2022-09-13 02:00:00,GO/USDT,0.008522,0.008597,0.008481,0.008481,7998.7515,68.3812668986
1663030800,2022-09-13 01:00:00,GO/USDT,0.008477,0.008522,0.008448,0.008459,2351.8071,19.8900272317
1663027200,2022-09-13 00:00:00,GO/USDT,0.008554,0.008612,0.008477,0.008537,2747.4003,23.3805178382
1663023600,2022-09-12 23:00:00,GO/USDT,0.008497,0.008498,0.008492,0.008498,7426.689,63.101155034
1663020000,2022-09-12 22:00:00,GO/USDT,0.008568,0.008616,0.00848,0.008486,7817.351,66.7778872991
1663016400,2022-09-12 21:00:00,GO/USDT,0.008595,0.008626,0.008497,0.008501,8058.3551,68.9057025349
1663012800,2022-09-12 20:00:00,GO/USDT,0.008539,0.008546,0.008534,0.008534,18429.6947,157.3843464784
1663009200,2022-09-12 19:00:00,GO/USDT,0.008568,0.008629,0.008496,0.008552,12981.1844,111.0845904018
1663005600,2022-09-12 18:00:00,GO/USDT,0.008554,0.008629,0.008457,0.008629,6746.8292,57.8173356473
1663002000,2022-09-12 17:00:00,GO/USDT,0.008592,0.00863,0.008554,0.008613,8013.4716,68.9958699479
1662998400,2022-09-12 16:00:00,GO/USDT,0.008451,0.008568,0.008432,0.008568,90216.7317,763.4234463944
1662994800,2022-09-12 15:00:00,GO/USDT,0.008508,0.008717,0.008387,0.008479,125918.991,1078.3267547784
1662991200,2022-09-12 14:00:00,GO/USDT,0.008568,0.008612,0.008502,0.008502,8012.2221,68.4780350989
1662987600,2022-09-12 13:00:00,GO/USDT,0.008554,0.00863,0.008502,0.008517,8244.2079,70.5572874375
1662984000,2022-09-12 12:00:00,GO/USDT,0.008568,0.008568,0.008462,0.008497,37702.2944,320.3848328073
1662980400,2022-09-12 11:00:00,GO/USDT,0.008521,0.008631,0.008449,0.008631,40292.8237,346.0069727901
1662976800,2022-09-12 10:00:00,GO/USDT,0.008474,0.008521,0.008447,0.008521,5586.2521,47.2953905357
1662973200,2022-09-12 09:00:00,GO/USDT,0.008472,0.008522,0.008446,0.008474,3191.3913,27.0520396741
1662969600,2022-09-12 08:00:00,GO/USDT,0.008494,0.008546,0.008445,0.008457,42918.7715,365.0776643215
1662966000,2022-09-12 07:00:00,GO/USDT,0.008476,0.008495,0.008476,0.008494,13224.3603,112.2833911172
1662962400,2022-09-12 06:00:00,GO/USDT,0.008384,0.008476,0.008352,0.008476,19387.6147,163.4138255913
1662958800,2022-09-12 05:00:00,GO/USDT,0.008359,0.008462,0.008359,0.008462,4967.8884,41.815477909
1662955200,2022-09-12 04:00:00,GO/USDT,0.008363,0.008545,0.008359,0.008387,58751.4807,496.1492565304
1662951600,2022-09-12 03:00:00,GO/USDT,0.008363,0.008363,0.008363,0.008363,2566.5107,21.4637289841
1662948000,2022-09-12 02:00:00,GO/USDT,0.008438,0.008438,0.008363,0.008363,9859.935,82.5720155487
1662944400,2022-09-12 01:00:00,GO/USDT,0.008362,0.008496,0.008362,0.008449,32312.1346,273.4352114629
1662940800,2022-09-12 00:00:00,GO/USDT,0.008338,0.00843,0.008301,0.008301,10342.3032,86.5195278636
1662937200,2022-09-11 23:00:00,GO/USDT,0.008283,0.008338,0.008283,0.008309,3938.9381,32.6771718765
1662933600,2022-09-11 22:00:00,GO/USDT,0.008282,0.008282,0.008282,0.008282,1962.96,16.25723472
1662930000,2022-09-11 21:00:00,GO/USDT,0.008284,0.008284,0.008282,0.008282,3061.9924,25.3632478025
1662926400,2022-09-11 20:00:00,GO/USDT,0.008284,0.008284,0.008284,0.008284,1990.67,16.49071028
1662922800,2022-09-11 19:00:00,GO/USDT,0.008283,0.008283,0.008282,0.008282,1991.23,16.4925382518
1662919200,2022-09-11 18:00:00,GO/USDT,0.008292,0.008338,0.008283,0.008283,9645.94,79.929959959
1662915600,2022-09-11 17:00:00,GO/USDT,0.008295,0.008352,0.008282,0.008352,24393.7234,203.0381439921
1662912000,2022-09-11 16:00:00,GO/USDT,0.00835,0.00835,0.008304,0.008304,15496.1566,129.14450761
1662908400,2022-09-11 15:00:00,GO/USDT,0.008338,0.00835,0.008338,0.00835,1909.0965,15.9380203098
1662904800,2022-09-11 14:00:00,GO/USDT,0.008338,0.008348,0.008282,0.008282,3650.8586,30.3443780794
1662901200,2022-09-11 13:00:00,GO/USDT,0.008344,0.008348,0.008283,0.008283,2983.67,24.7789541695
1662897600,2022-09-11 12:00:00,GO/USDT,0.008305,0.008305,0.008296,0.008296,1982.26,16.4452922368
1662894000,2022-09-11 11:00:00,GO/USDT,0.008305,0.008419,0.008293,0.00838,3286.4426,27.4163385688
1662890400,2022-09-11 10:00:00,GO/USDT,0.008363,0.008384,0.008304,0.008304,2526.0427,21.0307191984
1662886800,2022-09-11 09:00:00,GO/USDT,0.008339,0.008339,0.008304,0.008304,1983.2,16.4921361584
1662883200,2022-09-11 08:00:00,GO/USDT,0.008282,0.008438,0.008282,0.008338,6669.9537,56.010345282
1662879600,2022-09-11 07:00:00,GO/USDT,0.008338,0.00838,0.008282,0.008289,2563.8548,21.2750203309
1662876000,2022-09-11 06:00:00,GO/USDT,0.008248,0.008455,0.008248,0.008282,17530.2236,146.4783800377
1662872400,2022-09-11 05:00:00,GO/USDT,0.008264,0.008264,0.008255,0.008255,2320.2883,19.1580053402
1662868800,2022-09-11 04:00:00,GO/USDT,0.008281,0.008322,0.008247,0.008322,2462.8245,20.3896275419
1662865200,2022-09-11 03:00:00,GO/USDT,0.008281,0.008281,0.008281,0.008281,1994.47,16.51620607
1662861600,2022-09-11 02:00:00,GO/USDT,0.008288,0.008288,0.008281,0.008281,155.0328,1.2840913946
1662858000,2022-09-11 01:00:00,GO/USDT,0.008338,0.008495,0.008281,0.008289,110989.0057,932.4301749557
1662854400,2022-09-11 00:00:00,GO/USDT,0.008314,0.008433,0.008281,0.008281,100667.8377,842.1767044353
1662850800,2022-09-10 23:00:00,GO/USDT,0.008254,0.008254,0.008254,0.008254,1952.1,16.1126334
1662847200,2022-09-10 22:00:00,GO/USDT,0.008247,0.008322,0.008227,0.008322,3515.9683,29.0415882709
1662843600,2022-09-10 21:00:00,GO/USDT,0.008206,0.008357,0.00815,0.008247,84592.593,697.3691788465
1662840000,2022-09-10 20:00:00,GO/USDT,0.008206,0.008357,0.00814,0.008149,15985.5551,131.650001884
1662836400,2022-09-10 19:00:00,GO/USDT,0.008169,0.008246,0.008169,0.008246,36731.5766,301.8768132383
1662832800,2022-09-10 18:00:00,GO/USDT,0.008097,0.008226,0.008093,0.008206,5315.1636,43.1925920786
1662829200,2022-09-10 17:00:00,GO/USDT,0.008141,0.008148,0.008091,0.008091,32296.458,262.3362725577
1662825600,2022-09-10 16:00:00,GO/USDT,0.008136,0.008136,0.008134,0.008134,2065.73,16.8031087446
1662822000,2022-09-10 15:00:00,GO/USDT,0.0082,0.008206,0.008136,0.008206,2777.4838,22.6155167608
1662818400,2022-09-10 14:00:00,GO/USDT,0.008149,0.008253,0.008148,0.0082,16067.2196,132.346815604
1662814800,2022-09-10 13:00:00,GO/USDT,0.008206,0.008262,0.008149,0.008149,8828.75,72.6248816267
1662811200,2022-09-10 12:00:00,GO/USDT,0.008134,0.008134,0.008134,0.008134,2019.58,16.42726372
1662807600,2022-09-10 11:00:00,GO/USDT,0.008144,0.008144,0.008134,0.008134,2015.15,16.394130519
1662804000,2022-09-10 10:00:00,GO/USDT,0.00815,0.00815,0.008135,0.008135,7482.722,60.9025661086
1662800400,2022-09-10 09:00:00,GO/USDT,0.008263,0.008288,0.008134,0.008134,45097.099,368.8517293814
1662796800,2022-09-10 08:00:00,GO/USDT,0.008136,0.008259,0.008134,0.008259,12824.8339,104.7965633327
1662793200,2022-09-10 07:00:00,GO/USDT,0.008246,0.008246,0.008138,0.008145,5700.8385,46.6861668266
1662789600,2022-09-10 06:00:00,GO/USDT,0.008263,0.008263,0.008175,0.008179,2113.5835,17.288378997
1662786000,2022-09-10 05:00:00,GO/USDT,0.008189,0.008263,0.008136,0.008263,2854.651,23.3316316621
1662782400,2022-09-10 04:00:00,GO/USDT,0.008135,0.008189,0.008134,0.008189,2370.4436,19.298108185
1662778800,2022-09-10 03:00:00,GO/USDT,0.008094,0.008094,0.008092,0.008092,1984.3,16.0585451249
1662775200,2022-09-10 02:00:00,GO/USDT,0.008179,0.00818,0.008093,0.00818,4306.642,35.0496803866
1662771600,2022-09-10 01:00:00,GO/USDT,0.008104,0.008179,0.008093,0.008094,4357.839,35.3380017879
1662768000,2022-09-10 00:00:00,GO/USDT,0.008092,0.008092,0.008092,0.008092,0,0
1662764400,2022-09-09 23:00:00,GO/USDT,0.008105,0.008357,0.008092,0.008092,14026.3403,115.7919988737
1662760800,2022-09-09 22:00:00,GO/USDT,0.008148,0.008148,0.008092,0.008092,2352.8269,19.0628696312
1662757200,2022-09-09 21:00:00,GO/USDT,0.008096,0.008096,0.008092,0.008092,3384.778,27.3936914934
1662753600,2022-09-09 20:00:00,GO/USDT,0.008145,0.008148,0.008089,0.008089,3422.7701,27.710344672
1662750000,2022-09-09 19:00:00,GO/USDT,0.008148,0.008185,0.008089,0.008089,2565.0672,20.8034111456
1662746400,2022-09-09 18:00:00,GO/USDT,0.008168,0.00819,0.008089,0.008148,2862.7165,23.2256926831
1662742800,2022-09-09 17:00:00,GO/USDT,0.008143,0.008357,0.008143,0.008246,48181.3296,400.7740470129
1662739200,2022-09-09 16:00:00,GO/USDT,0.008215,0.008215,0.008091,0.008153,6476.8906,52.8420142705
1662735600,2022-09-09 15:00:00,GO/USDT,0.008208,0.008357,0.008148,0.008246,247052.8544,2056.2718969494
1662732000,2022-09-09 14:00:00,GO/USDT,0.008086,0.008292,0.008046,0.008264,111574.9358,919.0293698812
1662728400,2022-09-09 13:00:00,GO/USDT,0.008148,0.008148,0.008085,0.008085,2010.83,16.3237416212
1662724800,2022-09-09 12:00:00,GO/USDT,0.008085,0.008222,0.008085,0.008222,10008.4154,81.7714147667
1662721200,2022-09-09 11:00:00,GO/USDT,0.008085,0.008085,0.008085,0.008085,0,0
1662717600,2022-09-09 10:00:00,GO/USDT,0.007957,0.008105,0.007957,0.008085,39235.7124,316.7991057858
1662714000,2022-09-09 09:00:00,GO/USDT,0.007941,0.008086,0.007816,0.007956,18096.4511,143.0586337202
1662710400,2022-09-09 08:00:00,GO/USDT,0.007933,0.008,0.007932,0.008,64457.2277,515.443413627
1662706800,2022-09-09 07:00:00,GO/USDT,0.008079,0.0081,0.007916,0.007916,250457.2097,2001.2582702289
1662703200,2022-09-09 06:00:00,GO/USDT,0.008073,0.008087,0.007976,0.008087,39074.8685,313.8408391147
1662699600,2022-09-09 05:00:00,GO/USDT,0.008031,0.008086,0.007957,0.007974,18928.1955,150.9428105539
1662696000,2022-09-09 04:00:00,GO/USDT,0.007951,0.008031,0.007862,0.008031,24470.1755,194.8925863025
1662692400,2022-09-09 03:00:00,GO/USDT,0.007871,0.008169,0.007802,0.007951,214690.6254,1717.9366849394
1662688800,2022-09-09 02:00:00,GO/USDT,0.007858,0.007949,0.007852,0.007949,4640.73,36.6738976889
1662685200,2022-09-09 01:00:00,GO/USDT,0.00789,0.007951,0.007812,0.007951,15974.6079,126.7438088857
1662681600,2022-09-09 00:00:00,GO/USDT,0.007897,0.007949,0.007784,0.007949,13873.1759,108.8401833603
1662678000,2022-09-08 23:00:00,GO/USDT,0.007816,0.00795,0.007815,0.00795,16174.7882,126.6504046997
1662674400,2022-09-08 22:00:00,GO/USDT,0.007802,0.007802,0.007802,0.007802,3551.9555,27.712356811
1662670800,2022-09-08 21:00:00,GO/USDT,0.007842,0.007897,0.007784,0.007817,27250.2248,212.7700640838
1662667200,2022-09-08 20:00:00,GO/USDT,0.007897,0.007897,0.007848,0.007848,31484.7446,247.6476988062
1662663600,2022-09-08 19:00:00,GO/USDT,0.007816,0.007897,0.007815,0.007897,9754.1726,76.3582207524
1662660000,2022-09-08 18:00:00,GO/USDT,0.007974,0.008015,0.007816,0.007816,10509.2828,82.7941136294
1662656400,2022-09-08 17:00:00,GO/USDT,0.007957,0.008106,0.007861,0.007912,60389.6461,480.8222197792
1662652800,2022-09-08 16:00:00,GO/USDT,0.007916,0.007916,0.007843,0.007916,3574.3977,28.1135018652
1662649200,2022-09-08 15:00:00,GO/USDT,0.008032,0.008087,0.007957,0.007957,37623.2626,303.330582974
1662645600,2022-09-08 14:00:00,GO/USDT,0.007899,0.008015,0.007816,0.008015,5737.4382,45.2711395125
1662642000,2022-09-08 13:00:00,GO/USDT,0.007899,0.007899,0.007816,0.00788,6030.5557,47.4762738993
1662638400,2022-09-08 12:00:00,GO/USDT,0.007842,0.007916,0.007815,0.007899,57986.519,454.5536968119
1662634800,2022-09-08 11:00:00,GO/USDT,0.007899,0.007899,0.007817,0.007899,3762.2328,29.4904500016
1662631200,2022-09-08 10:00:00,GO/USDT,0.007859,0.007957,0.007817,0.007957,3350.5992,26.3736470953
1662627600,2022-09-08 09:00:00,GO/USDT,0.007899,0.007954,0.007817,0.007859,113799.6084,892.1501057138
1662624000,2022-09-08 08:00:00,GO/USDT,0.007866,0.007866,0.007817,0.007817,6694.5918,52.5576141488
1662620400,2022-09-08 07:00:00,GO/USDT,0.007942,0.007942,0.007815,0.007866,6604.6903,51.8427216564
1662616800,2022-09-08 06:00:00,GO/USDT,0.007955,0.007956,0.007817,0.007956,85701.2119,671.1198887578
1662613200,2022-09-08 05:00:00,GO/USDT,0.007875,0.007891,0.007875,0.007891,3309.616,26.09667432
1662609600,2022-09-08 04:00:00,GO/USDT,0.008015,0.00803,0.007817,0.007887,77498.189,613.3494754374
1662606000,2022-09-08 03:00:00,GO/USDT,0.00832,0.008384,0.00795,0.00795,4032896.3969,33084.7041181006
1662602400,2022-09-08 02:00:00,GO/USDT,0.008168,0.008496,0.008095,0.00833,4262405.5115,35327.9473103093
1662598800,2022-09-08 01:00:00,GO/USDT,0.008122,0.008463,0.007962,0.008169,4264243.7859,35293.9697241389
1662595200,2022-09-08 00:00:00,GO/USDT,0.007949,0.00823,0.007806,0.00809,2521427.8187,20356.6733851218
1662591600,2022-09-07 23:00:00,GO/USDT,0.007858,0.007949,0.007802,0.007949,6892.1563,54.4504435259
1662588000,2022-09-07 22:00:00,GO/USDT,0.007855,0.00795,0.007855,0.00795,13279.8881,105.3162203142
