https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CREAM,Volume USDT
1660694400,2022-08-17 00:00:00,CREAM/USDT,19.852,20.68,18.56,18.573,489.80901528,9429.22691095295
1660608000,2022-08-16 00:00:00,CREAM/USDT,20.13,20.222,19.691,19.851,308.44107359,6148.65020836737
1660521600,2022-08-15 00:00:00,CREAM/USDT,20.247,20.797,19.954,20.189,684.88554362,13848.23175136646
1660435200,2022-08-14 00:00:00,CREAM/USDT,20.37,20.626,19.979,20.264,810.70878029,16461.91212437434
1660348800,2022-08-13 00:00:00,CREAM/USDT,20.817,21.192,20.155,20.312,631.35569546,13015.16708523461
1660262400,2022-08-12 00:00:00,CREAM/USDT,20.496,21.14,20.278,20.929,596.2405898,12304.854948669
1660176000,2022-08-11 00:00:00,CREAM/USDT,20.878,21.492,20.247,20.398,896.84136075,18814.99780505361
1660089600,2022-08-10 00:00:00,CREAM/USDT,20.658,21.6,19.483,20.878,2299.69549581,46990.25266857255
1660003200,2022-08-09 00:00:00,CREAM/USDT,21.647,21.93,19.8,20.75,3372.97822597,69572.80725059336
1659916800,2022-08-08 00:00:00,CREAM/USDT,22.239,24,21.331,21.661,4300.38360366,96572.77681961971
1659830400,2022-08-07 00:00:00,CREAM/USDT,20.086,24.2,20.086,22.239,8608.03269342,197609.71692994414
1659744000,2022-08-06 00:00:00,CREAM/USDT,19.793,21.502,19.628,20.086,1740.33648519,35651.49098735254
1659657600,2022-08-05 00:00:00,CREAM/USDT,18.504,20.239,18.503,19.807,2341.33895823,45522.89335519157
1659571200,2022-08-04 00:00:00,CREAM/USDT,19.188,19.968,18.442,18.466,1035.83896022,19782.16153686927
1659484800,2022-08-03 00:00:00,CREAM/USDT,18.997,20.798,17.832,19.113,5411.21794394,104265.34347861733
1659398400,2022-08-02 00:00:00,CREAM/USDT,17.874,22,17.121,18.996,7796.00155268,149426.5005985182
1659312000,2022-08-01 00:00:00,CREAM/USDT,17.495,18.337,17.056,17.884,1745.57122545,31185.09014099443
1659225600,2022-07-31 00:00:00,CREAM/USDT,18.154,19.066,17.311,17.467,3247.39363005,59118.47108138606
1659139200,2022-07-30 00:00:00,CREAM/USDT,18.099,21.523,17.622,18.154,9247.01165466,179009.29531263006
1659052800,2022-07-29 00:00:00,CREAM/USDT,17.248,19.177,16.833,18.107,5158.28859512,93639.84919544098
1658966400,2022-07-28 00:00:00,CREAM/USDT,15.898,17.601,15.401,17.224,2834.54281774,46844.37700298024
1658880000,2022-07-27 00:00:00,CREAM/USDT,15.168,16.063,14.688,15.89,367.35683522,5626.22189088892
1658793600,2022-07-26 00:00:00,CREAM/USDT,15.339,15.496,14.631,15.128,1007.62640454,15079.43554673749
1658707200,2022-07-25 00:00:00,CREAM/USDT,16.278,16.321,15.339,15.339,1625.5218831,26049.0571777556
1658620800,2022-07-24 00:00:00,CREAM/USDT,16.228,16.558,16.022,16.25,1119.79951696,18231.3944453523
1658534400,2022-07-23 00:00:00,CREAM/USDT,15.792,16.384,15.568,16.144,1171.30661428,18679.58419626865
1658448000,2022-07-22 00:00:00,CREAM/USDT,16.298,16.874,15.539,15.788,1783.28558048,29139.00163912997
1658361600,2022-07-21 00:00:00,CREAM/USDT,16.539,16.811,16,16.298,1769.16014469,28961.66462423323
1658275200,2022-07-20 00:00:00,CREAM/USDT,16.759,17.793,16.118,16.539,4452.4120694,75356.21709538891
1658188800,2022-07-19 00:00:00,CREAM/USDT,17.604,17.713,15.994,16.757,3045.56487162,50742.36721003121
1658102400,2022-07-18 00:00:00,CREAM/USDT,17.619,18.75,15.958,17.604,6414.22074033,110660.94268585679
1658016000,2022-07-17 00:00:00,CREAM/USDT,18.055,18.547,16.796,17.626,1584.11337224,28273.23073532417
1657929600,2022-07-16 00:00:00,CREAM/USDT,17.638,18.824,17.245,18.073,892.08658043,16171.35593056461
1657843200,2022-07-15 00:00:00,CREAM/USDT,17.2,18.201,17.112,17.659,1045.34497848,18573.16868302623
1657756800,2022-07-14 00:00:00,CREAM/USDT,16.793,17.638,16.337,17.169,667.11657339,11223.76955571334
1657670400,2022-07-13 00:00:00,CREAM/USDT,16.154,16.976,15.607,16.778,709.01834721,11571.81602340667
1657584000,2022-07-12 00:00:00,CREAM/USDT,16.773,17.319,16.152,16.219,1182.84184701,19740.04595000861
1657497600,2022-07-11 00:00:00,CREAM/USDT,19.96,19.96,16.187,16.773,3005.83471387,51674.70596037776
1657411200,2022-07-10 00:00:00,CREAM/USDT,20.577,20.668,18.778,19.96,650.89242746,12790.94823325316
1657324800,2022-07-09 00:00:00,CREAM/USDT,20.079,21.856,19.779,20.558,1040.11601241,21492.31035543398
1657238400,2022-07-08 00:00:00,CREAM/USDT,19.306,21.438,18.78,20.097,1698.30346025,33961.76477802307
1657152000,2022-07-07 00:00:00,CREAM/USDT,18.614,19.951,18.401,19.322,668.11430666,12791.99163358915
1657065600,2022-07-06 00:00:00,CREAM/USDT,17.982,19,17.752,18.613,1710.20571399,31585.70988504384
1656979200,2022-07-05 00:00:00,CREAM/USDT,18.295,18.587,17.71,17.999,869.67739166,15740.58947814175
1656892800,2022-07-04 00:00:00,CREAM/USDT,17.81,18.411,17.81,18.157,426.92106194,7741.639394492
1656806400,2022-07-03 00:00:00,CREAM/USDT,18.273,18.427,17.638,17.781,421.55926729,7591.90434251517
1656720000,2022-07-02 00:00:00,CREAM/USDT,17.99,18.825,17.299,18.273,2182.89923618,39508.07577488922
1656633600,2022-07-01 00:00:00,CREAM/USDT,19.864,22.459,17.335,17.999,14853.09054606,291176.64190265895
1656547200,2022-06-30 00:00:00,CREAM/USDT,17.328,21,16.286,19.864,15971.43159144,295958.78409129855
1656460800,2022-06-29 00:00:00,CREAM/USDT,16.778,20.185,16.717,17.25,3032.61960521,55426.69943985044
1656374400,2022-06-28 00:00:00,CREAM/USDT,17.687,18.709,16.8,16.8,841.21820332,15121.96647996027
1656288000,2022-06-27 00:00:00,CREAM/USDT,18.357,18.997,17.309,17.659,983.72757065,17760.95522639243
1656201600,2022-06-26 00:00:00,CREAM/USDT,19.461,21.349,18.395,18.395,2179.41478917,42849.01132322571
1656115200,2022-06-25 00:00:00,CREAM/USDT,18.357,22.684,17.617,19.351,2758.73835191,53151.33918425578
1656028800,2022-06-24 00:00:00,CREAM/USDT,17.397,19.507,17.002,18.185,3008.37558501,55199.73999690414
1655942400,2022-06-23 00:00:00,CREAM/USDT,16.062,17.659,16.057,17.334,471.02101178,8079.80124856028
1655856000,2022-06-22 00:00:00,CREAM/USDT,16.764,17,15.827,16.11,4330.21413792,71718.57023101612
1655769600,2022-06-21 00:00:00,CREAM/USDT,16.446,18,16.312,16.764,1716.15774577,29307.80484805528
1655683200,2022-06-20 00:00:00,CREAM/USDT,15.454,20.097,15.071,16.437,4588.76860398,80472.37209663817
1655596800,2022-06-19 00:00:00,CREAM/USDT,14.55,15.994,13.682,15.597,2997.2639154,42858.98658926732
1655510400,2022-06-18 00:00:00,CREAM/USDT,16.331,16.478,13.5,14.544,2345.66705826,33605.8986635703
1655424000,2022-06-17 00:00:00,CREAM/USDT,15.937,16.692,14.379,16.331,2619.08497254,40955.03190482128
1655337600,2022-06-16 00:00:00,CREAM/USDT,18.264,18.643,15.58,16.097,1443.86731547,24905.1571678671
1655251200,2022-06-15 00:00:00,CREAM/USDT,17.806,18.34,15.828,18.261,1805.24682477,30357.00425276205
1655164800,2022-06-14 00:00:00,CREAM/USDT,17.136,19.006,16.301,17.828,1551.24762569,27897.02960154336
1655078400,2022-06-13 00:00:00,CREAM/USDT,21.106,21.545,16.775,17.028,2321.3440178,43991.5548042041
1654992000,2022-06-12 00:00:00,CREAM/USDT,21.732,22.907,20.283,21.095,1328.7855001,28696.10399538507
1654905600,2022-06-11 00:00:00,CREAM/USDT,23.812,24.788,21.237,21.631,1897.58324853,42891.08187214387
1654819200,2022-06-10 00:00:00,CREAM/USDT,26.65,26.8,22.583,23.683,4122.55172583,98911.88685969498
1654732800,2022-06-09 00:00:00,CREAM/USDT,25.843,32.498,25.341,26.554,7010.69407897,196264.41806757598
1654646400,2022-06-08 00:00:00,CREAM/USDT,23.909,26.648,22.917,25.931,2128.01340302,52192.69618872245
1654560000,2022-06-07 00:00:00,CREAM/USDT,23.062,25.097,22.001,23.909,1811.05634234,42690.18599576987
1654473600,2022-06-06 00:00:00,CREAM/USDT,22.061,23.684,22.061,23.071,745.06117475,17320.9983805846
1654387200,2022-06-05 00:00:00,CREAM/USDT,22.531,22.531,21.736,22.088,850.85060179,18839.74006888683
1654300800,2022-06-04 00:00:00,CREAM/USDT,22.439,22.731,21.955,22.557,191.73409665,4278.18082967705
1654214400,2022-06-03 00:00:00,CREAM/USDT,22.963,23.053,21.834,22.488,527.4542952,11755.2405646754
1654128000,2022-06-02 00:00:00,CREAM/USDT,21.149,22.964,20.915,22.963,1409.40109444,30865.3815040437
1654041600,2022-06-01 00:00:00,CREAM/USDT,24.889,27.526,20.232,21.147,5712.38653908,134143.92422192315
1653955200,2022-05-31 00:00:00,CREAM/USDT,23.636,27.129,22.837,24.899,4080.005816,99413.62410516646
1653868800,2022-05-30 00:00:00,CREAM/USDT,21.956,24.6,21.667,23.6,5079.29374704,117498.30321633245
1653782400,2022-05-29 00:00:00,CREAM/USDT,22.963,23.02,21.658,21.98,1400.95125084,31459.87600917173
1653696000,2022-05-28 00:00:00,CREAM/USDT,24.437,24.8,22.548,23.184,2389.12485667,55499.46252334942
1653609600,2022-05-27 00:00:00,CREAM/USDT,22.868,25.864,22.456,24.3,5724.09237353,138667.29012611467
1653523200,2022-05-26 00:00:00,CREAM/USDT,24.798,25.267,21.376,22.849,3844.66960994,88728.72628425437
1653436800,2022-05-25 00:00:00,CREAM/USDT,26.471,28.531,23.352,24.721,4224.24646379,105954.55757217446
1653350400,2022-05-24 00:00:00,CREAM/USDT,23.681,29.217,23.577,26.392,6451.74219142,169555.24755639006
1653264000,2022-05-23 00:00:00,CREAM/USDT,22.687,28.171,22.262,23.687,4279.20798015,106081.13123735162
1653177600,2022-05-22 00:00:00,CREAM/USDT,22.187,23.563,21.878,22.859,2227.03216494,50482.17227751349
1653091200,2022-05-21 00:00:00,CREAM/USDT,21.158,22.48,20.687,22.187,1991.89463702,43012.67535202635
1653004800,2022-05-20 00:00:00,CREAM/USDT,22.187,23.6,20.86,21.062,2471.96043823,54563.6589412169
1652918400,2022-05-19 00:00:00,CREAM/USDT,20.756,23.332,20.169,22.353,11616.60798936,253377.77531285694
1652832000,2022-05-18 00:00:00,CREAM/USDT,20.421,24.101,19.36,20.645,11390.01784505,242293.24093900826
1652745600,2022-05-17 00:00:00,CREAM/USDT,19.437,21.267,19.18,20.437,2480.69518435,50022.01842853963
1652659200,2022-05-16 00:00:00,CREAM/USDT,22.812,27.372,19.012,19.539,10415.96457581,240607.81550794134
1652572800,2022-05-15 00:00:00,CREAM/USDT,19.694,29.939,19.278,22.724,12135.86720865,279971.32925775646
1652486400,2022-05-14 00:00:00,CREAM/USDT,18.461,19.782,17.69,19.694,1263.61256769,23237.66289361928
1652400000,2022-05-13 00:00:00,CREAM/USDT,15.882,21.84,13.001,18.456,5379.79775663,96161.73015249004
1652313600,2022-05-12 00:00:00,CREAM/USDT,20.646,20.914,15.646,15.784,4516.15205225,80089.04105958141
1652227200,2022-05-11 00:00:00,CREAM/USDT,29.584,30.088,19,20.649,7033.93571687,171710.53367474904
1652140800,2022-05-10 00:00:00,CREAM/USDT,29.566,31.691,29.28,29.998,4855.60067868,147839.62205736431
1652054400,2022-05-09 00:00:00,CREAM/USDT,32.444,32.766,29.234,29.566,8087.63600449,249312.0618603728
1651968000,2022-05-08 00:00:00,CREAM/USDT,33.69,36.105,31.662,32.576,6107.78107687,199672.65067821273
1651881600,2022-05-07 00:00:00,CREAM/USDT,34.529,34.94,33.113,33.654,4873.10791347,166310.53026903982
1651795200,2022-05-06 00:00:00,CREAM/USDT,36.508,36.726,34.131,34.576,9075.84821109,323473.86301924941
1651708800,2022-05-05 00:00:00,CREAM/USDT,39.11,40.683,35.311,36.551,4250.06093445,160021.5110418164
1651622400,2022-05-04 00:00:00,CREAM/USDT,36.944,39.352,36.5,38.963,7108.22721349,267186.50027820453
1651536000,2022-05-03 00:00:00,CREAM/USDT,37.223,37.859,35.998,36.944,3330.20507132,122717.8428144167
1651449600,2022-05-02 00:00:00,CREAM/USDT,37.26,38.627,35.765,37.164,4649.54659799,171157.49284550317
1651363200,2022-05-01 00:00:00,CREAM/USDT,35.238,37.616,35.113,37.241,2437.24094487,88543.4800038205
1651276800,2022-04-30 00:00:00,CREAM/USDT,37.843,38.68,34.704,35.22,2704.24032904,100399.11779861613
1651190400,2022-04-29 00:00:00,CREAM/USDT,39.069,39.84,37.642,37.843,2508.82753043,97224.3841102174
1651104000,2022-04-28 00:00:00,CREAM/USDT,40.082,42,38.492,38.971,3590.54850754,142622.42750427559
1651017600,2022-04-27 00:00:00,CREAM/USDT,38.832,41.056,38.398,40.207,3664.74897593,144812.39116540048
1650931200,2022-04-26 00:00:00,CREAM/USDT,40.639,41.978,37.922,38.813,3707.36696965,150442.90156646072
1650844800,2022-04-25 00:00:00,CREAM/USDT,42.062,42.219,38.424,40.639,5537.21903533,226709.28502938601
1650758400,2022-04-24 00:00:00,CREAM/USDT,43.975,45.089,42.067,42.145,3556.57871317,153883.74419515871
1650672000,2022-04-23 00:00:00,CREAM/USDT,44.278,45.399,43.581,43.836,2170.3364069,96299.05791591943
1650585600,2022-04-22 00:00:00,CREAM/USDT,44.392,44.913,42.75,44.278,2977.57797621,130582.96388799388
1650499200,2022-04-21 00:00:00,CREAM/USDT,45.656,45.993,43.611,44.607,2345.8182231,105624.96239472791
1650412800,2022-04-20 00:00:00,CREAM/USDT,47.234,47.234,45.054,45.709,1822.50205745,83923.97353929867
1650326400,2022-04-19 00:00:00,CREAM/USDT,45.921,48,45.54,47.092,2144.6435201,99695.5415946746
1650240000,2022-04-18 00:00:00,CREAM/USDT,45.333,49,45.053,45.841,3690.00737256,172801.4944430711
1650153600,2022-04-17 00:00:00,CREAM/USDT,46.022,47.087,44.942,45.386,1465.67336784,67200.7887148606
1650067200,2022-04-16 00:00:00,CREAM/USDT,46.019,47.373,45.884,45.995,1806.0521734,83980.57525981102
1649980800,2022-04-15 00:00:00,CREAM/USDT,45.867,46.075,44.238,46.001,1546.16199606,69882.42135525996
1649894400,2022-04-14 00:00:00,CREAM/USDT,46.82,47.835,44.848,45.976,3234.06627185,148995.37970546811
1649808000,2022-04-13 00:00:00,CREAM/USDT,41.951,49.479,41.337,46.74,7468.10741493,346966.2409637297
1649721600,2022-04-12 00:00:00,CREAM/USDT,40.207,42.26,40.095,42.028,3751.60602413,154595.92608549785
1649635200,2022-04-11 00:00:00,CREAM/USDT,43.293,44.147,39.882,39.924,3988.16912374,167024.48996711724
1649548800,2022-04-10 00:00:00,CREAM/USDT,44.734,45.538,43.122,43.122,2505.2381019,112036.5363961537
1649462400,2022-04-09 00:00:00,CREAM/USDT,45.253,45.613,43.872,44.775,1894.20487049,84414.18459884724
1649376000,2022-04-08 00:00:00,CREAM/USDT,45.233,46.921,44.771,45.232,2433.11135657,111305.07696119018
1649289600,2022-04-07 00:00:00,CREAM/USDT,45.341,47.574,44.169,45.257,1854.75605009,84514.80799366281
1649203200,2022-04-06 00:00:00,CREAM/USDT,50.194,50.239,45.089,45.314,3254.50247509,153625.27029414996
1649116800,2022-04-05 00:00:00,CREAM/USDT,50.381,52.615,49.21,50.112,4202.59232728,213313.26595403784
1649030400,2022-04-04 00:00:00,CREAM/USDT,50.068,53.691,49.785,50.322,4747.23524572,243680.99742249717
1648944000,2022-04-03 00:00:00,CREAM/USDT,49.345,50.979,48.936,50.085,2847.92373918,142488.94851490921
1648857600,2022-04-02 00:00:00,CREAM/USDT,51.267,51.626,49,49.297,2600.1111615,131935.66397928255
1648771200,2022-04-01 00:00:00,CREAM/USDT,49.973,51.65,48.1,51.388,2996.66474289,149431.28011619367
1648684800,2022-03-31 00:00:00,CREAM/USDT,54.748,58.902,49.322,49.973,9022.29674973,493990.65285996089
1648598400,2022-03-30 00:00:00,CREAM/USDT,51.484,55.45,50.545,54.745,5756.55415105,303452.1179106355
1648512000,2022-03-29 00:00:00,CREAM/USDT,50.562,52.767,50.456,51.616,3005.40447373,154721.40944686853
1648425600,2022-03-28 00:00:00,CREAM/USDT,51.723,53.797,50.574,50.65,2944.7662118,153346.28779775873
1648339200,2022-03-27 00:00:00,CREAM/USDT,51.009,52.158,49.871,51.807,3913.02216366,200186.76689089467
1648252800,2022-03-26 00:00:00,CREAM/USDT,50.011,51.592,48.715,50.94,4608.10154151,230269.61360528713
1648166400,2022-03-25 00:00:00,CREAM/USDT,53.402,56.309,49.919,50.097,4019.06476538,213089.33547407086
1648080000,2022-03-24 00:00:00,CREAM/USDT,53.439,57,50.562,53.686,6220.41328412,330424.44152807648
1647993600,2022-03-23 00:00:00,CREAM/USDT,47.52,58.535,47.338,53.441,13355.71598571,714309.77501991315
1647907200,2022-03-22 00:00:00,CREAM/USDT,44.831,47.5,44.758,47.5,2820.66840721,130308.06811527177
1647820800,2022-03-21 00:00:00,CREAM/USDT,45.443,46.529,44.529,44.758,2621.46455102,119394.04068706657
1647734400,2022-03-20 00:00:00,CREAM/USDT,47.402,47.548,44.567,45.443,2146.93405586,98561.0096666382
1647648000,2022-03-19 00:00:00,CREAM/USDT,47.358,49.482,46.439,47.397,3908.30211384,186301.24485653569
1647561600,2022-03-18 00:00:00,CREAM/USDT,47.703,48.954,45.083,47.441,4601.59682363,215919.50127350918
1647475200,2022-03-17 00:00:00,CREAM/USDT,43.523,50.456,43.446,47.703,7014.65102595,333353.44234055281
1647388800,2022-03-16 00:00:00,CREAM/USDT,43.246,45.235,39.472,43.52,6010.65153832,256906.39561027318
1647302400,2022-03-15 00:00:00,CREAM/USDT,41.493,44.224,40.971,43.396,2838.10433014,119229.11516415644
1647216000,2022-03-14 00:00:00,CREAM/USDT,40.915,42.911,40.624,41.492,5870.22992338,244432.3086407824
1647129600,2022-03-13 00:00:00,CREAM/USDT,43,43.349,40.457,41.109,3680.94094858,154874.69753086061
1647043200,2022-03-12 00:00:00,CREAM/USDT,45.355,47.387,42.135,42.872,4997.54774142,224391.57250258467
1646956800,2022-03-11 00:00:00,CREAM/USDT,42.927,47.464,41.51,45.389,7937.97001381,351190.54738050339
1646870400,2022-03-10 00:00:00,CREAM/USDT,44.42,44.965,42.153,42.949,6511.16480268,282601.01237060043
1646784000,2022-03-09 00:00:00,CREAM/USDT,44.537,48.465,44.095,44.68,6581.05508098,302573.90071842307
1646697600,2022-03-08 00:00:00,CREAM/USDT,43.061,45.934,42.634,44.36,5412.00245116,239953.94347140824
1646611200,2022-03-07 00:00:00,CREAM/USDT,44.358,45.549,41.145,43.122,5634.70785235,244747.02798988245
1646524800,2022-03-06 00:00:00,CREAM/USDT,48.079,50.251,43.748,44.261,5522.25709533,257765.33339718821
1646438400,2022-03-05 00:00:00,CREAM/USDT,48.292,54,46.1,48.08,10463.68339818,510990.38036194306
1646352000,2022-03-04 00:00:00,CREAM/USDT,46.963,54.786,43.423,48.292,16824.27390224,823379.04819287452
1646265600,2022-03-03 00:00:00,CREAM/USDT,50.458,51.807,44.955,47.06,6224.57046106,301409.62315150077
1646179200,2022-03-02 00:00:00,CREAM/USDT,57.453,58.784,49.312,50.458,7450.25518355,400014.52460060386
1646092800,2022-03-01 00:00:00,CREAM/USDT,60.979,65.298,55.416,57.649,9094.32965447,532970.1285843159
1646006400,2022-02-28 00:00:00,CREAM/USDT,50.24,68.067,48.976,60.841,25632.975437,1520419.44941337831
1645920000,2022-02-27 00:00:00,CREAM/USDT,57.364,59.865,46.997,50.24,20082.14450803,1047719.93953384526
1645833600,2022-02-26 00:00:00,CREAM/USDT,54.731,83.4,53.002,57.36,57567.65433046,3737477.88265042246
1645747200,2022-02-25 00:00:00,CREAM/USDT,33.875,60,33.562,54.468,17428.23076653,827063.43055943342
1645660800,2022-02-24 00:00:00,CREAM/USDT,34.255,34.691,29.217,34.009,12429.20037922,380965.48584435231
1645574400,2022-02-23 00:00:00,CREAM/USDT,35.347,36.483,33.723,34.234,2206.42302189,77196.07299517442
1645488000,2022-02-22 00:00:00,CREAM/USDT,33.094,35.596,33.025,35.347,2300.43225189,78261.76304760513
1645401600,2022-02-21 00:00:00,CREAM/USDT,32.483,35.825,32.37,33.094,3829.04989983,130466.94905575328
1645315200,2022-02-20 00:00:00,CREAM/USDT,33.965,36,32.404,32.5,3316.08016369,111656.59391223086
1645228800,2022-02-19 00:00:00,CREAM/USDT,34.148,37.292,33.476,34.037,2870.18110061,99482.2965270435
1645142400,2022-02-18 00:00:00,CREAM/USDT,33.216,34.455,32.436,34.215,3735.86104603,125134.8929361584
1645056000,2022-02-17 00:00:00,CREAM/USDT,36.465,37,33.123,33.185,5017.45189594,176160.82294717712
1644969600,2022-02-16 00:00:00,CREAM/USDT,37,37,34.996,36.306,6368.05150476,229669.32470221898
1644883200,2022-02-15 00:00:00,CREAM/USDT,34.687,37.315,34.564,37,4573.45402273,163891.12776174257
1644796800,2022-02-14 00:00:00,CREAM/USDT,34.686,35.212,33.361,34.694,3027.69184312,103800.97931190431
1644710400,2022-02-13 00:00:00,CREAM/USDT,35.042,35.931,33.731,34.812,1625.72211973,56854.43442253828
1644624000,2022-02-12 00:00:00,CREAM/USDT,35.76,35.936,34.102,35.111,1841.02355808,64719.92993310478
1644537600,2022-02-11 00:00:00,CREAM/USDT,39.702,39.798,35.18,35.868,2430.7696735,91564.39942409575
1644451200,2022-02-10 00:00:00,CREAM/USDT,39.509,42.91,37.207,39.702,3987.45063264,158502.74591590403
1644364800,2022-02-09 00:00:00,CREAM/USDT,39.88,40.173,37.346,39.756,2661.28796963,103819.023578826
1644278400,2022-02-08 00:00:00,CREAM/USDT,39.453,41.143,37.642,39.634,4285.32342345,168943.66035672057
1644192000,2022-02-07 00:00:00,CREAM/USDT,35.8,41.63,35.338,39.471,5968.45129463,231931.03281797626
1644105600,2022-02-06 00:00:00,CREAM/USDT,35.082,38.791,34.5,35.987,4116.389157,146174.99553512973
1644019200,2022-02-05 00:00:00,CREAM/USDT,35.8,37.177,34.15,35.161,3718.8345953,131756.34081665289
1643932800,2022-02-04 00:00:00,CREAM/USDT,32.759,37.412,32.411,35.669,6549.28650887,226566.9168278383
1643846400,2022-02-03 00:00:00,CREAM/USDT,31.892,33.724,31,32.732,2590.29146862,84090.86795508865
1643760000,2022-02-02 00:00:00,CREAM/USDT,32.906,33.796,31.402,31.865,3205.45291545,104312.08778852404
1643673600,2022-02-01 00:00:00,CREAM/USDT,33.226,35.277,32,33.187,2988.59905532,100736.94631936632
1643587200,2022-01-31 00:00:00,CREAM/USDT,31.706,33.967,28.001,33.222,4064.55561465,125922.07726995808
1643500800,2022-01-30 00:00:00,CREAM/USDT,32.503,33.723,30.712,31.821,2284.09588183,73399.59241408393
1643414400,2022-01-29 00:00:00,CREAM/USDT,32.8,34.011,31.471,32.503,2881.18956652,94657.19314801437
1643328000,2022-01-28 00:00:00,CREAM/USDT,34.869,35.184,31,32.848,2312.93136662,75321.5238696424
1643241600,2022-01-27 00:00:00,CREAM/USDT,35.017,36.542,31,34.718,7530.51545617,253397.60505682039
1643155200,2022-01-26 00:00:00,CREAM/USDT,38.99,43.222,34.844,35.017,10554.76549473,406849.93905058389
1643068800,2022-01-25 00:00:00,CREAM/USDT,39.286,44.179,37.961,38.916,5870.99406087,236223.29838286277
1642982400,2022-01-24 00:00:00,CREAM/USDT,50.47,50.47,37.483,39.494,8233.440032,345526.87098424469
1642896000,2022-01-23 00:00:00,CREAM/USDT,41.907,59.8,40.052,50.47,24912.42295574,1236544.85153799956
1642809600,2022-01-22 00:00:00,CREAM/USDT,43.162,45.256,32.314,41.911,11972.6434154,458807.07350431395
1642723200,2022-01-21 00:00:00,CREAM/USDT,50.59,51.559,41.708,43.162,12782.31544829,603256.80030048545
1642636800,2022-01-20 00:00:00,CREAM/USDT,58.18,61.636,50,50.59,12919.89493022,719616.05726196482
