https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FORM,Volume USDT
1661904000,2022-08-31 00:00:00,FORM/USDT,0.002707,0.002922,0.00269,0.002823,7712590.7228,21559.6150749797
1661817600,2022-08-30 00:00:00,FORM/USDT,0.002667,0.002776,0.00264,0.002704,2643528.5133,7179.074270002
1661731200,2022-08-29 00:00:00,FORM/USDT,0.002652,0.002721,0.002618,0.002662,1826632.1583,4882.7609401156
1661644800,2022-08-28 00:00:00,FORM/USDT,0.002647,0.002694,0.002617,0.002655,1387641.5234,3679.6857727362
1661558400,2022-08-27 00:00:00,FORM/USDT,0.002709,0.002734,0.00261,0.002649,2741000.3025,7269.2551380177
1661472000,2022-08-26 00:00:00,FORM/USDT,0.002751,0.002783,0.002601,0.002709,3679056.7395,9937.6411441306
1661385600,2022-08-25 00:00:00,FORM/USDT,0.002749,0.002874,0.002669,0.002773,4015867.303,11169.4222251733
1661299200,2022-08-24 00:00:00,FORM/USDT,0.00281,0.002839,0.002643,0.002748,6361808.4846,17381.3341032659
1661212800,2022-08-23 00:00:00,FORM/USDT,0.002778,0.003004,0.002758,0.002823,4276726.8049,12246.1180636452
1661126400,2022-08-22 00:00:00,FORM/USDT,0.003024,0.003062,0.002505,0.002778,11967741.9369,33315.0385055029
1661040000,2022-08-21 00:00:00,FORM/USDT,0.003139,0.003153,0.00295,0.003046,4365635.9365,13162.1947425492
1660953600,2022-08-20 00:00:00,FORM/USDT,0.002792,0.003394,0.002762,0.003127,23699719.7823,71640.1587811276
1660867200,2022-08-19 00:00:00,FORM/USDT,0.002937,0.002937,0.002766,0.002789,4769596.1227,13544.7157215946
1660780800,2022-08-18 00:00:00,FORM/USDT,0.003126,0.003267,0.00283,0.002939,20708341.2101,63809.4350522144
1660694400,2022-08-17 00:00:00,FORM/USDT,0.002843,0.003649,0.00273,0.003131,72771100.2633,234509.4662464139
1660608000,2022-08-16 00:00:00,FORM/USDT,0.002501,0.003504,0.0025,0.002843,62943601.3816,187979.9002172466
1660521600,2022-08-15 00:00:00,FORM/USDT,0.002718,0.002822,0.002501,0.002501,14166965.4997,37205.1127937105
1660435200,2022-08-14 00:00:00,FORM/USDT,0.002835,0.00334,0.002601,0.002718,84558764.1678,247463.927166386
1660348800,2022-08-13 00:00:00,FORM/USDT,0.002634,0.002924,0.0025,0.002853,31329272.0718,84842.11683486
1660262400,2022-08-12 00:00:00,FORM/USDT,0.002288,0.002869,0.002284,0.002615,40955459.4496,106963.1630239586
1660176000,2022-08-11 00:00:00,FORM/USDT,0.002462,0.002599,0.002161,0.002269,15952539.1427,37699.1538068255
1660089600,2022-08-10 00:00:00,FORM/USDT,0.00233,0.002533,0.002282,0.002441,7160770.2736,17176.5162190173
1660003200,2022-08-09 00:00:00,FORM/USDT,0.002478,0.002478,0.00225,0.00233,11166818.4398,25972.7696053927
1659916800,2022-08-08 00:00:00,FORM/USDT,0.002649,0.002674,0.002328,0.002498,19987312.3689,49198.9114205034
1659830400,2022-08-07 00:00:00,FORM/USDT,0.002548,0.003199,0.002421,0.002649,83243798.4227,230256.6277705038
1659744000,2022-08-06 00:00:00,FORM/USDT,0.002256,0.002668,0.002113,0.002548,40207264.8587,96835.4408657996
1659657600,2022-08-05 00:00:00,FORM/USDT,0.002172,0.002402,0.00215,0.002254,13535908.4624,30711.8451904258
1659571200,2022-08-04 00:00:00,FORM/USDT,0.002375,0.002376,0.002112,0.002172,17803481.1336,39904.0068406009
1659484800,2022-08-03 00:00:00,FORM/USDT,0.002755,0.002758,0.002273,0.002376,33514285.84240757,81199.19081896479268
1659398400,2022-08-02 00:00:00,FORM/USDT,0.002207,0.002881,0.002202,0.002781,139965015.9295,361161.8729742907
1659312000,2022-08-01 00:00:00,FORM/USDT,0.00223,0.002282,0.00209,0.002185,10400278.805,22669.7286299285
1659225600,2022-07-31 00:00:00,FORM/USDT,0.002332,0.002422,0.002199,0.002202,8612671.1112,19631.2869243711
1659139200,2022-07-30 00:00:00,FORM/USDT,0.002316,0.002537,0.002262,0.002341,17654315.1127,41493.8599427413
1659052800,2022-07-29 00:00:00,FORM/USDT,0.002732,0.002758,0.002149,0.002316,36616645.0436,88958.4108619012
1658966400,2022-07-28 00:00:00,FORM/USDT,0.00234,0.003,0.00234,0.002702,85089218.6007,223204.2619992399
1658880000,2022-07-27 00:00:00,FORM/USDT,0.002487,0.002492,0.002232,0.00234,17412414.3291,40683.9442089104
1658793600,2022-07-26 00:00:00,FORM/USDT,0.00257,0.002623,0.002404,0.00247,17161721.553,43114.4543849144
1658707200,2022-07-25 00:00:00,FORM/USDT,0.002528,0.0039,0.002398,0.002568,95548382.0716,294840.5813608847
1658620800,2022-07-24 00:00:00,FORM/USDT,0.002839,0.002904,0.002392,0.002533,16990900.5966,44480.5292204554
1658534400,2022-07-23 00:00:00,FORM/USDT,0.003019,0.003039,0.002577,0.002839,8013058.9182,22941.0927751112
1658448000,2022-07-22 00:00:00,FORM/USDT,0.003035,0.003155,0.002992,0.003003,4369752.8041,13245.2612180488
1658361600,2022-07-21 00:00:00,FORM/USDT,0.003086,0.003118,0.003001,0.003035,1855499.4542,5626.8447140672
1658275200,2022-07-20 00:00:00,FORM/USDT,0.003259,0.003274,0.003002,0.003069,7385819.0118,23126.1308361967
1658188800,2022-07-19 00:00:00,FORM/USDT,0.003446,0.003473,0.003034,0.003259,9288236.967,30629.9544327954
1658102400,2022-07-18 00:00:00,FORM/USDT,0.003287,0.004002,0.0032,0.003446,25489550.9922,90987.7561807909
1658016000,2022-07-17 00:00:00,FORM/USDT,0.003396,0.003469,0.003252,0.00327,3867159.6563,12940.4102362981
1657929600,2022-07-16 00:00:00,FORM/USDT,0.003571,0.003589,0.003318,0.003377,8072111.2515,27743.1293993051
1657843200,2022-07-15 00:00:00,FORM/USDT,0.003559,0.003886,0.003368,0.003555,18921278.1861,69753.5236201347
1657756800,2022-07-14 00:00:00,FORM/USDT,0.003545,0.003679,0.003432,0.003566,2269380.9815,8081.5039878516
1657670400,2022-07-13 00:00:00,FORM/USDT,0.003627,0.003688,0.003385,0.003536,6074845.2164,21164.6197675277
1657584000,2022-07-12 00:00:00,FORM/USDT,0.003768,0.003768,0.003584,0.003584,1047409.6519,3828.187224127
1657497600,2022-07-11 00:00:00,FORM/USDT,0.00384,0.003906,0.003744,0.003744,2589587.6042,9890.3357442212
1657411200,2022-07-10 00:00:00,FORM/USDT,0.003991,0.003991,0.003698,0.003839,2223965.4557,8427.0331637282
1657324800,2022-07-09 00:00:00,FORM/USDT,0.004011,0.004063,0.003934,0.003991,1054788.5511,4228.5592519068
1657238400,2022-07-08 00:00:00,FORM/USDT,0.004048,0.0041,0.003952,0.00399,1977751.8953,7920.6930657297
1657152000,2022-07-07 00:00:00,FORM/USDT,0.004199,0.00535,0.0038,0.004048,10266032.65913528,42990.05779554455959
1657065600,2022-07-06 00:00:00,FORM/USDT,0.004099,0.004345,0.003838,0.004199,10682901.96207662,43533.75717294854114
1656979200,2022-07-05 00:00:00,FORM/USDT,0.004088,0.004127,0.003913,0.004099,936323.5872947,3784.54941823170282
1656892800,2022-07-04 00:00:00,FORM/USDT,0.004004,0.004165,0.003968,0.004114,2441665.7174762,9941.70800048735622
1656806400,2022-07-03 00:00:00,FORM/USDT,0.003994,0.004093,0.003856,0.003973,3892048.7609234,15616.60213924542472
1656720000,2022-07-02 00:00:00,FORM/USDT,0.003887,0.004035,0.003838,0.003998,1721329.76018102,6734.54182124390437
1656633600,2022-07-01 00:00:00,FORM/USDT,0.003967,0.004064,0.003838,0.003864,2169526.76512357,8474.03541633434427
1656547200,2022-06-30 00:00:00,FORM/USDT,0.003991,0.004018,0.003839,0.003986,2370252.5654487,9347.60421286973772
1656460800,2022-06-29 00:00:00,FORM/USDT,0.004328,0.004349,0.003838,0.004009,5698221.9565883,23388.95252201127413
1656374400,2022-06-28 00:00:00,FORM/USDT,0.004437,0.004486,0.0043,0.004328,1254058.72078783,5504.10101876398714
1656288000,2022-06-27 00:00:00,FORM/USDT,0.004381,0.004825,0.004302,0.004423,9340706.65711857,42248.08142377183559
1656201600,2022-06-26 00:00:00,FORM/USDT,0.004434,0.004571,0.004307,0.004414,4313267.70201279,19094.60134158569867
1656115200,2022-06-25 00:00:00,FORM/USDT,0.004547,0.004591,0.004373,0.004456,3225547.66986401,14469.99152007056144
1656028800,2022-06-24 00:00:00,FORM/USDT,0.004309,0.004563,0.004209,0.004519,3868770.85776315,16951.5163884477304
1655942400,2022-06-23 00:00:00,FORM/USDT,0.004325,0.004339,0.004206,0.004309,1064698.15844565,4546.57469653663877
1655856000,2022-06-22 00:00:00,FORM/USDT,0.004391,0.004428,0.00413,0.004293,4895135.03281313,21100.10058605971774
1655769600,2022-06-21 00:00:00,FORM/USDT,0.004466,0.004664,0.004253,0.004391,8322468.58130394,37152.60061584025446
1655683200,2022-06-20 00:00:00,FORM/USDT,0.004119,0.0047,0.00403,0.004459,18145610.08869663,80661.01411592932101
1655596800,2022-06-19 00:00:00,FORM/USDT,0.00412,0.004778,0.0041,0.004119,14617532.98986889,62590.9582260700308
1655510400,2022-06-18 00:00:00,FORM/USDT,0.004177,0.004269,0.003838,0.00413,7756840.03863412,31498.75442162323799
1655424000,2022-06-17 00:00:00,FORM/USDT,0.004285,0.004285,0.0041,0.004177,1517200.01978756,6359.5150962502588
1655337600,2022-06-16 00:00:00,FORM/USDT,0.004508,0.0046,0.004195,0.004289,3932718.62599874,16999.04264395086996
1655251200,2022-06-15 00:00:00,FORM/USDT,0.004429,0.00462,0.003983,0.004513,10446904.84733886,44545.91495715245738
1655164800,2022-06-14 00:00:00,FORM/USDT,0.004599,0.004691,0.004167,0.004478,10683903.73276536,48069.95188160759512
1655078400,2022-06-13 00:00:00,FORM/USDT,0.004953,0.004998,0.004329,0.004558,7603540.40777576,35170.99464493201742
1654992000,2022-06-12 00:00:00,FORM/USDT,0.005177,0.005571,0.004834,0.004953,5726900.77772855,28746.19294052181692
1654905600,2022-06-11 00:00:00,FORM/USDT,0.005562,0.00561,0.005008,0.005152,4400637.98881664,23195.0231652193135
1654819200,2022-06-10 00:00:00,FORM/USDT,0.006012,0.006175,0.005368,0.005536,6894267.2477587,39163.03760937980829
1654732800,2022-06-09 00:00:00,FORM/USDT,0.006107,0.006266,0.00588,0.006012,3739790.33029065,22614.54878413133468
1654646400,2022-06-08 00:00:00,FORM/USDT,0.006307,0.00667,0.006,0.00613,7270006.1533078,45322.54901025344756
1654560000,2022-06-07 00:00:00,FORM/USDT,0.006394,0.0065,0.00603,0.00628,6389572.15153281,39769.77241364765611
1654473600,2022-06-06 00:00:00,FORM/USDT,0.006248,0.00688,0.006017,0.006394,14225296.71731749,91035.9223468385823
1654387200,2022-06-05 00:00:00,FORM/USDT,0.006025,0.006499,0.005998,0.006248,9678266.76186285,59695.60583984709478
1654300800,2022-06-04 00:00:00,FORM/USDT,0.006011,0.00658,0.005945,0.006025,3391754.3583538,20668.97645946120402
1654214400,2022-06-03 00:00:00,FORM/USDT,0.0063,0.006426,0.005957,0.005989,8905475.20123159,54933.88329810139138
1654128000,2022-06-02 00:00:00,FORM/USDT,0.006329,0.006957,0.00621,0.006274,8940755.92049928,58405.5285650578047
1654041600,2022-06-01 00:00:00,FORM/USDT,0.006296,0.006407,0.00621,0.00632,3482388.46058684,21800.99890565294773
1653955200,2022-05-31 00:00:00,FORM/USDT,0.006562,0.006699,0.006097,0.006323,4908639.66498044,31170.6742934627428
1653868800,2022-05-30 00:00:00,FORM/USDT,0.005976,0.007022,0.005753,0.006562,23268364.14314558,148089.64595520366413
1653782400,2022-05-29 00:00:00,FORM/USDT,0.005887,0.006101,0.005799,0.005976,1027543.85466899,6090.41560211526614
1653696000,2022-05-28 00:00:00,FORM/USDT,0.0059,0.006076,0.005746,0.005887,2743182.66278035,16237.53141209295579
1653609600,2022-05-27 00:00:00,FORM/USDT,0.005992,0.006215,0.005775,0.005843,2628726.4542796,15603.58282527912518
1653523200,2022-05-26 00:00:00,FORM/USDT,0.006706,0.007307,0.005809,0.006023,6149247.36004549,38847.6913698984263
1653436800,2022-05-25 00:00:00,FORM/USDT,0.00642,0.0072,0.0063,0.006706,5254503.46008773,35312.56669072676525
1653350400,2022-05-24 00:00:00,FORM/USDT,0.006436,0.006716,0.006378,0.00649,3334058.73244115,21785.3043461153931
1653264000,2022-05-23 00:00:00,FORM/USDT,0.0064,0.007083,0.006252,0.006499,5583634.44351476,37300.67434323496686
1653177600,2022-05-22 00:00:00,FORM/USDT,0.006718,0.006842,0.006001,0.006406,4135396.14571124,26801.89864267335014
1653091200,2022-05-21 00:00:00,FORM/USDT,0.00662,0.006826,0.006402,0.00669,2403774.43400919,15703.94853934973983
1653004800,2022-05-20 00:00:00,FORM/USDT,0.00648,0.00759,0.006408,0.00662,8739192.79609412,60016.20450968742738
1652918400,2022-05-19 00:00:00,FORM/USDT,0.006152,0.00696,0.005937,0.00645,3557816.18192933,22500.81587817990188
1652832000,2022-05-18 00:00:00,FORM/USDT,0.006513,0.006718,0.006031,0.006152,2574001.69781986,16319.04889362628735
1652745600,2022-05-17 00:00:00,FORM/USDT,0.005972,0.008333,0.005913,0.006513,11225188.73640711,79885.66452683307895
1652659200,2022-05-16 00:00:00,FORM/USDT,0.006197,0.006511,0.005783,0.005972,1987264.43416973,12004.41720735713235
1652572800,2022-05-15 00:00:00,FORM/USDT,0.005842,0.007965,0.00565,0.006215,6085934.94600927,37538.81394293604665
1652486400,2022-05-14 00:00:00,FORM/USDT,0.005928,0.006023,0.005614,0.005862,1890823.22544485,10986.43704376232081
1652400000,2022-05-13 00:00:00,FORM/USDT,0.0056,0.006654,0.0055,0.005938,5605147.66917454,34340.14531477203379
1652313600,2022-05-12 00:00:00,FORM/USDT,0.006357,0.006478,0.005334,0.0056,3830748.35511451,21959.26546685270456
1652227200,2022-05-11 00:00:00,FORM/USDT,0.008147,0.00823,0.006167,0.006385,6794335.73156431,48416.30807334738724
1652140800,2022-05-10 00:00:00,FORM/USDT,0.008469,0.009059,0.007586,0.00816,8335137.03771794,68502.24358992207535
1652054400,2022-05-09 00:00:00,FORM/USDT,0.008302,0.009654,0.008005,0.008509,10969398.52224332,95911.69983287415742
1651968000,2022-05-08 00:00:00,FORM/USDT,0.009099,0.009187,0.008176,0.008302,3939039.91800614,34008.40392974896732
1651881600,2022-05-07 00:00:00,FORM/USDT,0.0089,0.012047,0.008473,0.009099,24011706.48396135,242318.07291667890953
1651795200,2022-05-06 00:00:00,FORM/USDT,0.008501,0.010549,0.008016,0.0089,12945861.21990037,117554.11607569662046
1651708800,2022-05-05 00:00:00,FORM/USDT,0.01033,0.012999,0.008388,0.008502,31281205.5411759,337970.77161393439779
1651622400,2022-05-04 00:00:00,FORM/USDT,0.0075,0.0198,0.0075,0.010312,139227124.12898433,1758548.14204206057188
1651536000,2022-05-03 00:00:00,FORM/USDT,0.00735,0.00787,0.007246,0.0075,1766322.86416137,13230.28232338749102
1651449600,2022-05-02 00:00:00,FORM/USDT,0.007528,0.00879,0.0072,0.007297,6034013.35290865,48153.42076742190224
1651363200,2022-05-01 00:00:00,FORM/USDT,0.007806,0.007878,0.007432,0.007528,1072570.39799496,8248.98420927347965
1651276800,2022-04-30 00:00:00,FORM/USDT,0.008654,0.008662,0.007714,0.007715,2979560.49092407,24710.8892558168404
1651190400,2022-04-29 00:00:00,FORM/USDT,0.009592,0.009821,0.008509,0.0086,3988003.35172948,36525.10618338124686
1651104000,2022-04-28 00:00:00,FORM/USDT,0.00988,0.010638,0.0095,0.009592,1845153.83687878,18286.00466080828113
1651017600,2022-04-27 00:00:00,FORM/USDT,0.010121,0.01048,0.009746,0.0098,2499687.27275133,25270.43892511454715
1650931200,2022-04-26 00:00:00,FORM/USDT,0.011583,0.011766,0.00978,0.010205,3255604.70122056,35121.35891346102326
1650844800,2022-04-25 00:00:00,FORM/USDT,0.011954,0.012057,0.011069,0.011583,5155887.02561811,59458.38159109374102
1650758400,2022-04-24 00:00:00,FORM/USDT,0.012137,0.0158,0.011,0.011954,35407390.72623901,463246.51061108220989
1650672000,2022-04-23 00:00:00,FORM/USDT,0.011327,0.013898,0.011105,0.012137,14250589.25805328,170580.45471601349799
1650585600,2022-04-22 00:00:00,FORM/USDT,0.011306,0.011649,0.01096,0.011377,3600227.931489,40657.3203747865549
1650499200,2022-04-21 00:00:00,FORM/USDT,0.012303,0.012352,0.0111,0.011288,4593334.38310161,52821.36136702761522
1650412800,2022-04-20 00:00:00,FORM/USDT,0.011592,0.0125,0.011268,0.012267,5555044.81148314,65634.10684738785458
1650326400,2022-04-19 00:00:00,FORM/USDT,0.012337,0.012456,0.011186,0.011652,5681914.43353141,66488.31794963473102
1650240000,2022-04-18 00:00:00,FORM/USDT,0.011887,0.01284,0.010868,0.012387,6124198.71663911,70863.97489043794521
1650153600,2022-04-17 00:00:00,FORM/USDT,0.013814,0.013814,0.0117,0.01195,10983045.31104172,138909.85925507803073
1650067200,2022-04-16 00:00:00,FORM/USDT,0.013072,0.016218,0.013012,0.013822,20235391.18622764,295614.62657780058019
1649980800,2022-04-15 00:00:00,FORM/USDT,0.013137,0.013349,0.01291,0.01309,589375.29176891,7751.6618102475281
1649894400,2022-04-14 00:00:00,FORM/USDT,0.013183,0.013345,0.01284,0.013137,918402.14629463,12012.62067215879243
1649808000,2022-04-13 00:00:00,FORM/USDT,0.013519,0.013978,0.012481,0.013189,2296897.28998358,30064.62379209806357
1649721600,2022-04-12 00:00:00,FORM/USDT,0.014057,0.014057,0.013285,0.013534,1369630.66948644,18767.81332187566465
1649635200,2022-04-11 00:00:00,FORM/USDT,0.016547,0.016583,0.013343,0.014052,3544772.69585314,52320.96496485723616
1649548800,2022-04-10 00:00:00,FORM/USDT,0.016778,0.016922,0.0164,0.016547,915155.18198768,15222.86844348520508
1649462400,2022-04-09 00:00:00,FORM/USDT,0.016746,0.016904,0.016298,0.016769,1262572.01085512,21008.43163089491898
1649376000,2022-04-08 00:00:00,FORM/USDT,0.017437,0.017703,0.016564,0.016757,2742258.45318546,47405.84089079549713
1649289600,2022-04-07 00:00:00,FORM/USDT,0.018628,0.018744,0.01601,0.017431,7224536.39882601,126177.47733875751815
1649203200,2022-04-06 00:00:00,FORM/USDT,0.017601,0.022,0.0176,0.018661,21978757.55303282,436995.12655521458389
1649116800,2022-04-05 00:00:00,FORM/USDT,0.01725,0.018192,0.0167,0.017601,1437178.8674644,25117.89881590791829
1649030400,2022-04-04 00:00:00,FORM/USDT,0.0181,0.018899,0.01668,0.017308,3461428.77363147,61860.86564514029627
1648944000,2022-04-03 00:00:00,FORM/USDT,0.017868,0.0193,0.016488,0.018141,6239172.94078846,110770.3366656106069
1648857600,2022-04-02 00:00:00,FORM/USDT,0.015706,0.02045,0.015068,0.01785,25653082.69286444,453636.99455616579245
1648771200,2022-04-01 00:00:00,FORM/USDT,0.012916,0.020579,0.012603,0.015778,28176247.34960391,464257.56207335062571
1648684800,2022-03-31 00:00:00,FORM/USDT,0.013257,0.01444,0.012779,0.012875,5421106.57927977,72883.04598414736149
1648598400,2022-03-30 00:00:00,FORM/USDT,0.014438,0.014438,0.012914,0.013257,4867960.43723943,64583.39249902621928
1648512000,2022-03-29 00:00:00,FORM/USDT,0.014328,0.01482,0.013927,0.014448,5225453.83592333,75986.2576714682851
1648425600,2022-03-28 00:00:00,FORM/USDT,0.013319,0.014415,0.013254,0.014295,5427134.76236049,75457.03337044891557
1648339200,2022-03-27 00:00:00,FORM/USDT,0.014264,0.014264,0.013223,0.013295,3234615.54994641,43935.13494968821671
1648252800,2022-03-26 00:00:00,FORM/USDT,0.014273,0.014593,0.01401,0.014264,3157616.69367161,45255.99826585029404
1648166400,2022-03-25 00:00:00,FORM/USDT,0.015726,0.016,0.01388,0.014303,7169478.93285097,105019.49920506328428
1648080000,2022-03-24 00:00:00,FORM/USDT,0.013944,0.0165,0.013933,0.015708,11757542.92751202,179975.18430977483287
1647993600,2022-03-23 00:00:00,FORM/USDT,0.013775,0.013956,0.0135,0.013897,1808854.93223665,24883.84379150663301
1647907200,2022-03-22 00:00:00,FORM/USDT,0.013358,0.013899,0.013328,0.013725,3659205.59329498,49991.42023453410374
1647820800,2022-03-21 00:00:00,FORM/USDT,0.01268,0.016,0.012553,0.013327,17469498.11126919,247105.95726060911977
1647734400,2022-03-20 00:00:00,FORM/USDT,0.01242,0.01372,0.012152,0.012686,3698288.24906816,46700.73656847568752
1647648000,2022-03-19 00:00:00,FORM/USDT,0.012295,0.014804,0.012,0.01242,15957329.40246262,214543.79866780194173
1647561600,2022-03-18 00:00:00,FORM/USDT,0.012538,0.012621,0.012118,0.012241,2528654.40843901,31390.37551234526242
1647475200,2022-03-17 00:00:00,FORM/USDT,0.011967,0.012602,0.0119,0.012548,3244373.9027911,40315.27863860772106
1647388800,2022-03-16 00:00:00,FORM/USDT,0.011848,0.016799,0.011357,0.011903,28874516.55342225,380712.897805518218
1647302400,2022-03-15 00:00:00,FORM/USDT,0.012091,0.01219,0.011546,0.0119,1935794.91156954,23046.61161720302574
1647216000,2022-03-14 00:00:00,FORM/USDT,0.012697,0.013014,0.01189,0.012013,4529059.398993,56803.35059751802692
1647129600,2022-03-13 00:00:00,FORM/USDT,0.012947,0.0148,0.01242,0.012774,10420704.1491024,140713.65332234802153
1647043200,2022-03-12 00:00:00,FORM/USDT,0.012956,0.013097,0.012664,0.012947,1485149.29433135,19163.93390846263744
1646956800,2022-03-11 00:00:00,FORM/USDT,0.013317,0.013399,0.012955,0.012955,1673445.81840782,22053.84882766559606
1646870400,2022-03-10 00:00:00,FORM/USDT,0.013422,0.013488,0.013076,0.013326,1560580.05211495,20718.74518798888081
1646784000,2022-03-09 00:00:00,FORM/USDT,0.013935,0.014109,0.013101,0.013455,2990590.84355552,41059.93764447814989
1646697600,2022-03-08 00:00:00,FORM/USDT,0.01428,0.01428,0.01361,0.013989,2490051.95433074,34499.72864673847102
1646611200,2022-03-07 00:00:00,FORM/USDT,0.015456,0.015628,0.013633,0.01428,2734785.97381072,39012.38141407173648
1646524800,2022-03-06 00:00:00,FORM/USDT,0.01661,0.016639,0.01501,0.015563,1542229.00276438,24504.56408310648146
1646438400,2022-03-05 00:00:00,FORM/USDT,0.017415,0.017415,0.016391,0.016527,2248817.34719651,37945.1062135448712
1646352000,2022-03-04 00:00:00,FORM/USDT,0.018389,0.024998,0.0172,0.017421,9847242.65143309,195233.19481758950434
1646265600,2022-03-03 00:00:00,FORM/USDT,0.017725,0.019998,0.017606,0.018386,4134516.80163454,76205.20270942479301
1646179200,2022-03-02 00:00:00,FORM/USDT,0.018222,0.018294,0.017595,0.017725,3195070.07189018,57314.72143673892784
1646092800,2022-03-01 00:00:00,FORM/USDT,0.017737,0.021606,0.01749,0.018327,8474048.52257895,160570.15166356012631
1646006400,2022-02-28 00:00:00,FORM/USDT,0.017212,0.017986,0.016803,0.017655,2302096.8129485,39948.12212597978079
1645920000,2022-02-27 00:00:00,FORM/USDT,0.017879,0.017981,0.016821,0.017213,2073090.41139355,35935.15209278510025
1645833600,2022-02-26 00:00:00,FORM/USDT,0.019373,0.019648,0.0171,0.017955,3202294.01396944,59512.3095830796377
1645747200,2022-02-25 00:00:00,FORM/USDT,0.017442,0.019999,0.017209,0.019376,6250193.32528981,114595.1463269283134
1645660800,2022-02-24 00:00:00,FORM/USDT,0.019908,0.020017,0.017094,0.017485,4056178.07488803,73284.4016464052157
1645574400,2022-02-23 00:00:00,FORM/USDT,0.020698,0.023233,0.019716,0.019908,4370213.19455353,91411.89955590573781
1645488000,2022-02-22 00:00:00,FORM/USDT,0.021285,0.0213,0.020193,0.020698,2576060.386274,53407.11331308014997
1645401600,2022-02-21 00:00:00,FORM/USDT,0.021948,0.022159,0.021,0.021285,2765074.16422643,59937.05193968729966
1645315200,2022-02-20 00:00:00,FORM/USDT,0.023238,0.023564,0.021145,0.021899,2413501.80248117,54413.98218231925115
1645228800,2022-02-19 00:00:00,FORM/USDT,0.023574,0.023682,0.0228,0.023388,1496025.59193183,34627.84257796919724
1645142400,2022-02-18 00:00:00,FORM/USDT,0.025645,0.025646,0.023005,0.023678,3021827.86370984,74052.96984067467686
1645056000,2022-02-17 00:00:00,FORM/USDT,0.027395,0.027475,0.0253,0.025646,2587404.09233728,68060.37815761998061
1644969600,2022-02-16 00:00:00,FORM/USDT,0.026377,0.02819,0.026282,0.027395,4072224.12028177,110485.2103222178661
1644883200,2022-02-15 00:00:00,FORM/USDT,0.028515,0.029301,0.026,0.026477,8895218.07448824,241752.82464070521877
1644796800,2022-02-14 00:00:00,FORM/USDT,0.029731,0.029968,0.0285,0.028622,1262020.1154074,36733.03448293755915
1644710400,2022-02-13 00:00:00,FORM/USDT,0.031449,0.031706,0.029112,0.02979,1965746.23140664,59859.05437280474061
1644624000,2022-02-12 00:00:00,FORM/USDT,0.03455,0.034599,0.031,0.031449,3103801.50175819,102488.15745375455732
1644537600,2022-02-11 00:00:00,FORM/USDT,0.04616,0.046657,0.033272,0.034631,16607742.06791661,653881.87675765588386
1644451200,2022-02-10 00:00:00,FORM/USDT,0.028918,0.062,0.028477,0.046162,47671284.55310884,2190862.86916511261286
1644364800,2022-02-09 00:00:00,FORM/USDT,0.026544,0.02994,0.026049,0.028918,2408954.81306732,66177.70958367680029
1644278400,2022-02-08 00:00:00,FORM/USDT,0.027196,0.027488,0.024807,0.026545,1769459.11204352,46414.09215801150713
