https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVAX,Volume USDT
1663268400,2022-09-15 19:00:00,AVAX/USDT,18.494,18.521,18.311,18.405,17546.26410121,322638.50816072707
1663264800,2022-09-15 18:00:00,AVAX/USDT,18.531,18.634,18.463,18.493,10332.82193736,191844.9350763419
1663261200,2022-09-15 17:00:00,AVAX/USDT,18.568,18.624,18.515,18.53,11236.8620399,208726.70047631277
1663257600,2022-09-15 16:00:00,AVAX/USDT,18.389,18.599,18.328,18.566,10948.27643183,202143.5260692867
1663254000,2022-09-15 15:00:00,AVAX/USDT,18.5,18.53,18.165,18.391,41641.61720716,764532.54278254983
1663250400,2022-09-15 14:00:00,AVAX/USDT,19.009,19.054,18.477,18.501,48869.85702006,913741.34142223612
1663246800,2022-09-15 13:00:00,AVAX/USDT,18.993,19.029,18.764,19.007,11975.12755353,226487.80638217016
1663243200,2022-09-15 12:00:00,AVAX/USDT,18.966,19.117,18.87,18.989,12233.77394898,232387.91884384393
1663239600,2022-09-15 11:00:00,AVAX/USDT,18.825,18.985,18.781,18.959,12943.28027827,244491.09154232375
1663236000,2022-09-15 10:00:00,AVAX/USDT,18.937,18.999,18.762,18.826,9492.21634856,179340.52633703838
1663232400,2022-09-15 09:00:00,AVAX/USDT,19.004,19.04,18.843,18.935,32767.22160255,620049.52304183979
1663228800,2022-09-15 08:00:00,AVAX/USDT,19.179,19.18,18.886,19.004,21330.41611336,404713.5072135113
1663225200,2022-09-15 07:00:00,AVAX/USDT,18.979,19.366,18.947,19.182,29154.43274625,558734.55565119681
1663221600,2022-09-15 06:00:00,AVAX/USDT,18.854,19.287,18.465,18.978,43542.84064821,821035.67375951678
1663218000,2022-09-15 05:00:00,AVAX/USDT,18.64,18.877,18.639,18.853,28466.44135413,534311.54820757209
1663214400,2022-09-15 04:00:00,AVAX/USDT,18.629,18.687,18.512,18.639,19117.64340378,355344.47257683719
1663210800,2022-09-15 03:00:00,AVAX/USDT,18.785,18.796,18.48,18.629,37820.1135496,705630.14070802073
1663207200,2022-09-15 02:00:00,AVAX/USDT,18.916,18.916,18.613,18.783,19979.02438658,374277.43802447574
1663203600,2022-09-15 01:00:00,AVAX/USDT,18.927,18.954,18.713,18.917,13778.83512614,259862.64905619615
1663200000,2022-09-15 00:00:00,AVAX/USDT,19.118,19.147,18.815,18.925,19579.47613222,372016.29516111839
1663196400,2022-09-14 23:00:00,AVAX/USDT,19.081,19.174,19.001,19.122,18735.65703024,357113.47902240272
1663192800,2022-09-14 22:00:00,AVAX/USDT,19.134,19.179,18.993,19.078,12557.74249193,239709.20310482249
1663189200,2022-09-14 21:00:00,AVAX/USDT,18.814,19.204,18.742,19.136,8702.74297281,164975.14254228273
1663185600,2022-09-14 20:00:00,AVAX/USDT,18.947,18.962,18.788,18.809,16112.55927727,304491.23354994786
1663182000,2022-09-14 19:00:00,AVAX/USDT,18.738,18.949,18.615,18.947,28476.98850523,534019.08906960715
1663178400,2022-09-14 18:00:00,AVAX/USDT,18.908,18.933,18.445,18.734,29250.05322168,547673.42592222178
1663174800,2022-09-14 17:00:00,AVAX/USDT,18.977,19.073,18.901,18.911,3960.53202147,75159.72243959783
1663171200,2022-09-14 16:00:00,AVAX/USDT,19.055,19.064,18.865,18.985,6301.22303944,119485.521526703
1663167600,2022-09-14 15:00:00,AVAX/USDT,19.118,19.132,19.017,19.054,5485.49862862,104574.61486030604
1663164000,2022-09-14 14:00:00,AVAX/USDT,19.176,19.185,18.963,19.115,10191.03285784,194609.36142509622
1663160400,2022-09-14 13:00:00,AVAX/USDT,19.14,19.216,18.916,19.18,18989.6598543,362631.41030924145
1663156800,2022-09-14 12:00:00,AVAX/USDT,18.912,19.272,18.735,19.14,17718.85591337,335441.86729632824
1663153200,2022-09-14 11:00:00,AVAX/USDT,19.11,19.123,18.857,18.895,20696.28389592,392258.75888738172
1663149600,2022-09-14 10:00:00,AVAX/USDT,19.175,19.184,19.048,19.11,5123.24538328,97939.95125787487
1663146000,2022-09-14 09:00:00,AVAX/USDT,19.142,19.208,19.056,19.174,7591.3519436,145332.63321462132
1663142400,2022-09-14 08:00:00,AVAX/USDT,18.979,19.234,18.808,19.148,8610.28360827,164094.42115564729
1663138800,2022-09-14 07:00:00,AVAX/USDT,18.991,19.126,18.778,18.985,5307.44209561,100969.86550422103
1663135200,2022-09-14 06:00:00,AVAX/USDT,19.161,19.201,18.982,18.99,9599.65497476,183335.44552078561
1663131600,2022-09-14 05:00:00,AVAX/USDT,19.299,19.318,19.13,19.142,10845.26485678,207991.128749649
1663128000,2022-09-14 04:00:00,AVAX/USDT,19.211,19.3,19.092,19.3,7101.88411394,136247.04468283332
1663124400,2022-09-14 03:00:00,AVAX/USDT,19.255,19.318,19.152,19.203,10698.59128044,205725.60346246729
1663120800,2022-09-14 02:00:00,AVAX/USDT,19.08,19.27,19.056,19.258,9077.30969792,174141.01702931359
1663117200,2022-09-14 01:00:00,AVAX/USDT,18.999,19.097,18.98,19.083,7444.79529987,141746.98485413785
1663113600,2022-09-14 00:00:00,AVAX/USDT,18.862,19.025,18.731,18.998,10049.91718182,189719.26506427422
1663110000,2022-09-13 23:00:00,AVAX/USDT,18.987,18.987,18.762,18.861,20199.84972114,381518.60329303531
1663106400,2022-09-13 22:00:00,AVAX/USDT,19.167,19.167,18.951,18.99,32517.97462477,618195.42309438028
1663102800,2022-09-13 21:00:00,AVAX/USDT,19.252,19.268,18.945,19.17,22272.75666691,426399.04948565363
1663099200,2022-09-13 20:00:00,AVAX/USDT,19.31,19.42,19.231,19.257,18706.36610247,361839.02890133652
1663095600,2022-09-13 19:00:00,AVAX/USDT,19.19,19.357,18.949,19.304,24430.01219141,467198.91899460052
1663092000,2022-09-13 18:00:00,AVAX/USDT,19.647,19.647,19.149,19.193,30904.57423617,600980.55334734538
1663088400,2022-09-13 17:00:00,AVAX/USDT,19.768,19.871,19.619,19.653,25060.72027858,494636.56695561339
1663084800,2022-09-13 16:00:00,AVAX/USDT,19.639,19.819,19.572,19.769,22835.40166061,449484.03869487389
1663081200,2022-09-13 15:00:00,AVAX/USDT,19.704,19.794,19.571,19.645,19679.59465291,387092.93666083017
1663077600,2022-09-13 14:00:00,AVAX/USDT,19.866,19.969,19.549,19.717,26923.86919105,532149.81568647856
1663074000,2022-09-13 13:00:00,AVAX/USDT,20.084,20.165,19.826,19.87,45831.43907742,913832.74158836708
1663070400,2022-09-13 12:00:00,AVAX/USDT,21.565,21.644,19.858,20.089,101468.15716073,2097396.46009684404
1663066800,2022-09-13 11:00:00,AVAX/USDT,21.632,21.727,21.527,21.564,14478.01957772,313479.52046693405
1663063200,2022-09-13 10:00:00,AVAX/USDT,21.495,21.716,21.429,21.627,15216.78975065,328129.87941819591
1663059600,2022-09-13 09:00:00,AVAX/USDT,21.445,21.795,21.403,21.494,30916.25264409,666303.42941556488
1663056000,2022-09-13 08:00:00,AVAX/USDT,21.663,21.729,21.339,21.438,12380.66865038,267060.9746582257
1663052400,2022-09-13 07:00:00,AVAX/USDT,21.28,21.775,21.271,21.665,15101.66617606,325805.47751841408
1663048800,2022-09-13 06:00:00,AVAX/USDT,21.28,21.557,21.194,21.282,23165.82583573,494799.70389665961
1663045200,2022-09-13 05:00:00,AVAX/USDT,21.306,21.52,21.269,21.284,12846.6595535,275302.40569417207
1663041600,2022-09-13 04:00:00,AVAX/USDT,21.486,21.508,21.214,21.303,15948.09953772,340502.16828338401
1663038000,2022-09-13 03:00:00,AVAX/USDT,21.207,21.491,20.998,21.485,13321.14788752,282145.63173310528
1663034400,2022-09-13 02:00:00,AVAX/USDT,20.944,21.242,20.775,21.204,19472.99178988,410820.03031908992
1663030800,2022-09-13 01:00:00,AVAX/USDT,21.015,21.096,20.759,20.945,21712.29171047,454328.00945097703
1663027200,2022-09-13 00:00:00,AVAX/USDT,21.374,21.44,20.773,21.022,27502.27219744,578624.8989638332
1663023600,2022-09-12 23:00:00,AVAX/USDT,21.293,21.643,21.241,21.374,13587.13547128,290694.00867606183
1663020000,2022-09-12 22:00:00,AVAX/USDT,21.182,21.375,21.161,21.28,8171.09951212,173640.92108169211
1663016400,2022-09-12 21:00:00,AVAX/USDT,21.438,21.457,21.18,21.182,13195.09916954,281881.47649447074
1663012800,2022-09-12 20:00:00,AVAX/USDT,21.399,21.465,21.277,21.437,21913.35317692,468275.05640831414
1663009200,2022-09-12 19:00:00,AVAX/USDT,21.22,21.53,21.218,21.394,30422.02011538,650351.43547590415
1663005600,2022-09-12 18:00:00,AVAX/USDT,21.147,21.299,20.91,21.22,32960.23124776,693982.13769520445
1663002000,2022-09-12 17:00:00,AVAX/USDT,21.002,21.165,20.891,21.147,12825.51090742,269442.46950851952
1662998400,2022-09-12 16:00:00,AVAX/USDT,21.132,21.226,20.829,20.991,55279.98311679,1160670.28260438282
1662994800,2022-09-12 15:00:00,AVAX/USDT,21.739,21.788,21.041,21.134,31645.09327138,675287.14882832225
1662991200,2022-09-12 14:00:00,AVAX/USDT,21.713,21.789,21.444,21.737,29872.10628628,646556.64522984257
1662987600,2022-09-12 13:00:00,AVAX/USDT,21.843,21.911,21.665,21.703,33232.63410683,723699.02755473226
1662984000,2022-09-12 12:00:00,AVAX/USDT,21.474,21.88,21.428,21.842,27162.46821432,588260.60013503371
1662980400,2022-09-12 11:00:00,AVAX/USDT,21.493,21.663,21.349,21.477,37601.45052218,809161.48375584734
1662976800,2022-09-12 10:00:00,AVAX/USDT,21.105,21.728,20.973,21.506,36085.85170522,773034.66974309189
1662973200,2022-09-12 09:00:00,AVAX/USDT,20.963,21.194,20.892,21.112,29784.43548113,626340.00478784603
1662969600,2022-09-12 08:00:00,AVAX/USDT,20.783,21.057,20.658,20.946,18513.74924164,386978.83781018318
1662966000,2022-09-12 07:00:00,AVAX/USDT,20.409,20.83,20.401,20.773,20683.16365309,426892.75994203572
1662962400,2022-09-12 06:00:00,AVAX/USDT,20.336,20.44,20.261,20.404,5891.9337909,119852.28065747303
1662958800,2022-09-12 05:00:00,AVAX/USDT,20.338,20.376,20.217,20.335,4261.35763533,86630.51760115889
1662955200,2022-09-12 04:00:00,AVAX/USDT,20.314,20.371,20.211,20.339,5740.64288241,116586.64032850982
1662951600,2022-09-12 03:00:00,AVAX/USDT,20.372,20.425,20.077,20.305,16403.86083309,331712.43931910815
1662948000,2022-09-12 02:00:00,AVAX/USDT,20.858,20.912,20.298,20.373,27380.72308342,562092.83967643968
1662944400,2022-09-12 01:00:00,AVAX/USDT,20.152,21,20.063,20.837,42580.35980949,880092.83683704034
1662940800,2022-09-12 00:00:00,AVAX/USDT,20.678,20.696,20.143,20.146,16786.4717345,342068.63683903687
1662937200,2022-09-11 23:00:00,AVAX/USDT,20.561,20.689,20.43,20.688,12247.55040561,251726.14722185483
1662933600,2022-09-11 22:00:00,AVAX/USDT,20.297,20.908,20.274,20.566,24085.24830512,497197.64405200424
1662930000,2022-09-11 21:00:00,AVAX/USDT,20.46,20.489,20.135,20.296,11797.60539711,239546.9287924594
1662926400,2022-09-11 20:00:00,AVAX/USDT,20.514,20.578,20.176,20.465,20436.96617647,416695.63972467419
1662922800,2022-09-11 19:00:00,AVAX/USDT,20.444,20.555,20.439,20.52,8311.72704435,170395.82181014181
1662919200,2022-09-11 18:00:00,AVAX/USDT,20.58,20.608,20.411,20.44,7981.84052342,163864.11695173681
1662915600,2022-09-11 17:00:00,AVAX/USDT,20.856,20.944,20.578,20.58,13620.06825251,282775.37761956822
1662912000,2022-09-11 16:00:00,AVAX/USDT,20.485,20.94,20.485,20.854,16973.24225962,352371.3516900809
1662908400,2022-09-11 15:00:00,AVAX/USDT,20.337,20.619,20.335,20.488,8291.03547152,169971.04608695057
1662904800,2022-09-11 14:00:00,AVAX/USDT,20.393,20.436,20.308,20.338,5501.76424004,112094.75485169298
1662901200,2022-09-11 13:00:00,AVAX/USDT,20.434,20.437,20.324,20.39,3421.17184176,69688.85938950355
1662897600,2022-09-11 12:00:00,AVAX/USDT,20.395,20.504,20.377,20.434,5817.20261023,118894.06436459858
1662894000,2022-09-11 11:00:00,AVAX/USDT,20.322,20.453,20.321,20.397,4983.38213773,101638.65547846768
1662890400,2022-09-11 10:00:00,AVAX/USDT,20.303,20.369,20.281,20.319,2424.419734,49275.85106034329
1662886800,2022-09-11 09:00:00,AVAX/USDT,20.342,20.37,20.282,20.3,4614.06788948,93805.00767749569
1662883200,2022-09-11 08:00:00,AVAX/USDT,20.393,20.393,20.251,20.341,5409.8623974,109910.92561224675
1662879600,2022-09-11 07:00:00,AVAX/USDT,20.267,20.394,20.226,20.392,9839.59087349,199763.35551082008
1662876000,2022-09-11 06:00:00,AVAX/USDT,20.305,20.424,19.937,20.272,18467.61225417,372391.31686138305
1662872400,2022-09-11 05:00:00,AVAX/USDT,20.376,20.456,20.296,20.3,4730.4792458,96304.1813238124
1662868800,2022-09-11 04:00:00,AVAX/USDT,20.332,20.472,20.332,20.374,4756.48884553,97170.67732198204
1662865200,2022-09-11 03:00:00,AVAX/USDT,20.38,20.428,20.309,20.333,3997.95472646,81478.26157406516
1662861600,2022-09-11 02:00:00,AVAX/USDT,20.566,20.573,20.262,20.38,7959.74556449,162396.67104119526
1662858000,2022-09-11 01:00:00,AVAX/USDT,20.575,20.716,20.543,20.565,5540.04257238,114331.38567764212
1662854400,2022-09-11 00:00:00,AVAX/USDT,20.447,20.77,20.446,20.571,9546.3833097,196759.68616747605
1662850800,2022-09-10 23:00:00,AVAX/USDT,20.671,20.714,20.442,20.447,8138.90417337,167742.56886891761
1662847200,2022-09-10 22:00:00,AVAX/USDT,20.379,20.833,20.379,20.66,16236.10096239,334856.64573526005
1662843600,2022-09-10 21:00:00,AVAX/USDT,20.299,20.538,20.285,20.357,10847.80546567,221392.80031213952
1662840000,2022-09-10 20:00:00,AVAX/USDT,20.388,20.41,20.218,20.297,9477.42145036,192472.62850457317
1662836400,2022-09-10 19:00:00,AVAX/USDT,20.34,20.477,20.322,20.387,10463.04967402,213474.99902215726
1662832800,2022-09-10 18:00:00,AVAX/USDT,20.221,20.475,20.221,20.339,13560.31577848,275827.79436055946
1662829200,2022-09-10 17:00:00,AVAX/USDT,20.266,20.288,20.162,20.223,3679.73036035,74392.85615882606
1662825600,2022-09-10 16:00:00,AVAX/USDT,20.179,20.345,20.116,20.264,5917.00244662,119679.99318395655
1662822000,2022-09-10 15:00:00,AVAX/USDT,20.128,20.291,20.099,20.178,5092.94532268,102776.95283744289
1662818400,2022-09-10 14:00:00,AVAX/USDT,20.132,20.227,20.048,20.126,7461.87784016,150336.20414022531
1662814800,2022-09-10 13:00:00,AVAX/USDT,20.368,20.39,20.068,20.13,11721.47712302,237457.51878411441
1662811200,2022-09-10 12:00:00,AVAX/USDT,20.376,20.497,20.227,20.372,7836.15678517,159585.05227749748
1662807600,2022-09-10 11:00:00,AVAX/USDT,20.378,20.445,20.351,20.374,4435.80365237,90519.46456270235
1662804000,2022-09-10 10:00:00,AVAX/USDT,20.457,20.464,20.255,20.379,14197.20431907,289361.86956585864
1662800400,2022-09-10 09:00:00,AVAX/USDT,20.379,20.519,20.362,20.452,9517.55037173,194633.37239501237
1662796800,2022-09-10 08:00:00,AVAX/USDT,20.3,20.505,20.3,20.38,11306.93014214,230957.85152157819
1662793200,2022-09-10 07:00:00,AVAX/USDT,20.817,20.869,20.236,20.292,16863.74658203,346686.44752164417
1662789600,2022-09-10 06:00:00,AVAX/USDT,20.658,20.83,20.652,20.83,11063.85725944,229151.54141505892
1662786000,2022-09-10 05:00:00,AVAX/USDT,20.688,20.783,20.625,20.655,15099.7520361,312323.85683828562
1662782400,2022-09-10 04:00:00,AVAX/USDT,20.547,20.77,20.547,20.687,21658.6491068,447793.69964102393
1662778800,2022-09-10 03:00:00,AVAX/USDT,20.62,20.792,20.547,20.547,11684.55941629,241314.76187237703
1662775200,2022-09-10 02:00:00,AVAX/USDT,20.692,20.733,20.511,20.611,9903.36512257,203923.60403291292
1662771600,2022-09-10 01:00:00,AVAX/USDT,20.759,21.174,20.583,20.69,37188.00717042,776448.88250613147
1662768000,2022-09-10 00:00:00,AVAX/USDT,20.39,20.772,20.244,20.744,20009.35701943,408831.64698583746
1662764400,2022-09-09 23:00:00,AVAX/USDT,20.324,20.808,20.124,20.383,34572.35885416,706154.69821955622
1662760800,2022-09-09 22:00:00,AVAX/USDT,20.208,20.441,20.206,20.325,4669.29650143,95042.82776273221
1662757200,2022-09-09 21:00:00,AVAX/USDT,20.24,20.33,20.156,20.21,8277.53501791,167502.57800909519
1662753600,2022-09-09 20:00:00,AVAX/USDT,20.305,20.356,20.217,20.247,11448.30487118,232176.66796898818
1662750000,2022-09-09 19:00:00,AVAX/USDT,20.131,20.35,20.094,20.306,11326.0926392,229315.59955731013
1662746400,2022-09-09 18:00:00,AVAX/USDT,20.208,20.209,20.039,20.132,14415.15199473,289968.70855338527
1662742800,2022-09-09 17:00:00,AVAX/USDT,20.346,20.437,20.181,20.21,15807.37353104,320728.57123195887
1662739200,2022-09-09 16:00:00,AVAX/USDT,20.312,20.39,20.186,20.342,16097.00598281,326247.30402657553
1662735600,2022-09-09 15:00:00,AVAX/USDT,20.325,20.444,20.237,20.309,30374.09344889,618441.87331317652
1662732000,2022-09-09 14:00:00,AVAX/USDT,20.199,20.367,20.157,20.323,25386.71045433,515045.52766975621
1662728400,2022-09-09 13:00:00,AVAX/USDT,20.241,20.288,20.078,20.203,27889.55160273,562077.86604744564
1662724800,2022-09-09 12:00:00,AVAX/USDT,20.11,20.501,20.085,20.241,54197.88002295,1101257.92330541354
1662721200,2022-09-09 11:00:00,AVAX/USDT,20.183,20.214,20.06,20.112,11967.93394042,240890.27019135281
1662717600,2022-09-09 10:00:00,AVAX/USDT,20.139,20.257,20.029,20.183,14899.09257453,300507.14848500718
1662714000,2022-09-09 09:00:00,AVAX/USDT,20.193,20.205,19.994,20.145,15393.32615646,309022.04299287532
1662710400,2022-09-09 08:00:00,AVAX/USDT,20.037,20.268,20.024,20.189,25214.30633103,508577.98971678089
1662706800,2022-09-09 07:00:00,AVAX/USDT,19.995,20.047,19.928,20.036,14843.56247829,296771.81110271952
1662703200,2022-09-09 06:00:00,AVAX/USDT,20.068,20.135,19.977,19.999,22906.49747939,459143.38626100602
1662699600,2022-09-09 05:00:00,AVAX/USDT,20.032,20.184,19.975,20.065,19093.54809068,383458.01173204159
1662696000,2022-09-09 04:00:00,AVAX/USDT,19.851,20.196,19.785,20.032,47252.60335843,947177.25456172667
1662692400,2022-09-09 03:00:00,AVAX/USDT,19.623,19.972,19.622,19.85,29606.8647264,586606.1692133706
1662688800,2022-09-09 02:00:00,AVAX/USDT,19.633,19.774,19.606,19.621,13406.15755217,264079.65111564571
1662685200,2022-09-09 01:00:00,AVAX/USDT,19.588,19.773,19.564,19.634,18386.4374892,361551.48227282402
1662681600,2022-09-09 00:00:00,AVAX/USDT,19.134,19.628,19.102,19.587,31159.06990972,605368.87514300296
1662678000,2022-09-08 23:00:00,AVAX/USDT,19.041,19.146,19.036,19.129,5659.55838182,108069.15697798298
1662674400,2022-09-08 22:00:00,AVAX/USDT,18.992,19.041,18.911,19.034,7430.75844015,141195.24911594699
1662670800,2022-09-08 21:00:00,AVAX/USDT,18.985,19.008,18.894,18.993,4393.34256334,83271.33071836626
1662667200,2022-09-08 20:00:00,AVAX/USDT,19.063,19.13,18.911,18.982,18901.51276269,359473.97639129527
1662663600,2022-09-08 19:00:00,AVAX/USDT,18.812,19.066,18.768,19.066,10951.21699026,206776.62441167386
1662660000,2022-09-08 18:00:00,AVAX/USDT,18.846,18.902,18.76,18.811,7114.34513783,133878.47710311112
1662656400,2022-09-08 17:00:00,AVAX/USDT,18.791,19.032,18.706,18.849,24523.79091086,463649.77323637409
1662652800,2022-09-08 16:00:00,AVAX/USDT,18.963,18.976,18.701,18.793,16413.04156205,308523.60945669667
1662649200,2022-09-08 15:00:00,AVAX/USDT,19.027,19.115,18.917,18.97,28585.01238138,543393.05167528232
1662645600,2022-09-08 14:00:00,AVAX/USDT,18.84,19.026,18.675,19.026,18927.73866408,356328.31613923004
1662642000,2022-09-08 13:00:00,AVAX/USDT,18.552,18.92,18.403,18.83,53915.26823066,1004969.56377913579
1662638400,2022-09-08 12:00:00,AVAX/USDT,18.755,18.889,18.459,18.556,30950.27498652,576523.00645342193
1662634800,2022-09-08 11:00:00,AVAX/USDT,18.909,18.963,18.743,18.758,17997.8749937,339135.6366453412
1662631200,2022-09-08 10:00:00,AVAX/USDT,18.792,18.99,18.742,18.908,15763.3646663,297377.98199786915
1662627600,2022-09-08 09:00:00,AVAX/USDT,18.898,18.931,18.702,18.792,9069.40801983,170660.04860703458
1662624000,2022-09-08 08:00:00,AVAX/USDT,18.793,18.905,18.758,18.896,11863.92930558,223151.05286449732
1662620400,2022-09-08 07:00:00,AVAX/USDT,18.918,18.985,18.561,18.798,33583.97175429,628158.61881256328
1662616800,2022-09-08 06:00:00,AVAX/USDT,18.907,19.051,18.886,18.917,5548.69696866,105215.19475320596
1662613200,2022-09-08 05:00:00,AVAX/USDT,19.024,19.035,18.869,18.91,9555.29147712,180973.87969717934
1662609600,2022-09-08 04:00:00,AVAX/USDT,18.949,19.165,18.949,19.025,10977.40111003,208993.6431422689
1662606000,2022-09-08 03:00:00,AVAX/USDT,19.034,19.065,18.905,18.948,5273.1565507,100143.84464683811
