https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRY,Volume ETH
1606068000000,2020-11-22 18:00:00,ETH/TRY,4281.41,4281.41,4281.41,4281.41,103.13980911149999,0.024090149999999998
1606028400000,2020-11-22 07:00:00,ETH/TRY,4281.41,4281.41,4281.41,4281.41,51.2979279855,0.01198155
1606021200000,2020-11-22 05:00:00,ETH/TRY,4281.4,4281.41,4281.4,4281.41,28.3686654741,0.00662601
1606003200000,2020-11-22 00:00:00,ETH/TRY,4100.0,4281.4,4100.0,4281.4,25.671574097999997,0.00599607
1605974400000,2020-11-21 16:00:00,ETH/TRY,4090.0,4100.0,4090.0,4100.0,129.536261,0.03159421
1605942000000,2020-11-21 07:00:00,ETH/TRY,4090.0,4090.0,4090.0,4090.0,38.10485310000001,0.009316590000000001
1605906000000,2020-11-20 21:00:00,ETH/TRY,3601.07,3601.07,3601.07,3601.07,248.8957313612,0.06911716
1605225600,2020-11-13 00:00:00,ETH/TRY,3872.37,3886.24,3775.4,3793.13,2570.77,0.673
1605222000,2020-11-12 23:00:00,ETH/TRY,3805.78,3952.02,3774.15,3872.37,23116.64,5.972
1605218400,2020-11-12 22:00:00,ETH/TRY,3865.82,3948.59,3768.56,3805.78,24056.42,6.245
1605214800,2020-11-12 21:00:00,ETH/TRY,3910.95,3950.03,3770.79,3865.82,26744.34,6.92
1605211200,2020-11-12 20:00:00,ETH/TRY,3940.3,3940.3,3775.78,3910.95,13271.65,3.433
1605207600,2020-11-12 19:00:00,ETH/TRY,3936.7,3948.16,3768.37,3940.3,15634.53,4.043
1605204000,2020-11-12 18:00:00,ETH/TRY,3804.36,3940.19,3767.95,3936.7,22491.95,5.832
1605200400,2020-11-12 17:00:00,ETH/TRY,3717.34,3948.56,3630.15,3804.36,26316.02,6.854
1605196800,2020-11-12 16:00:00,ETH/TRY,3835.81,3943.11,3717.34,3717.34,22353.11,5.81
1605193200,2020-11-12 15:00:00,ETH/TRY,3837.16,3951.99,3743.47,3835.81,25717.89,6.676
1605189600,2020-11-12 14:00:00,ETH/TRY,3855.81,3951.55,3773.98,3837.16,22213.27,5.757
1605186000,2020-11-12 13:00:00,ETH/TRY,3919.9,3950.47,3766.46,3855.81,24923.19,6.452
1605182400,2020-11-12 12:00:00,ETH/TRY,3847.24,3919.9,3700.0,3919.9,17452.97,4.542
1605178800,2020-11-12 11:00:00,ETH/TRY,3949.56,3962.96,3817.12,3847.24,18295.91,4.713
1605175200,2020-11-12 10:00:00,ETH/TRY,3896.69,3972.29,3822.55,3949.56,23847.47,6.124
1605171600,2020-11-12 09:00:00,ETH/TRY,3949.78,3991.91,3819.0,3896.69,25100.86,6.426
1605168000,2020-11-12 08:00:00,ETH/TRY,3988.75,4007.66,3819.0,3949.78,22889.28,5.797
1605164400,2020-11-12 07:00:00,ETH/TRY,3999.57,4007.69,3900.69,3988.75,24861.2,6.284
1605160800,2020-11-12 06:00:00,ETH/TRY,3905.31,4006.97,3887.45,3999.57,23019.69,5.838
1605157200,2020-11-12 05:00:00,ETH/TRY,3975.09,4004.56,3902.27,3905.31,23638.74,5.99
1605153600,2020-11-12 04:00:00,ETH/TRY,3928.75,4004.21,3900.58,3975.09,20727.07,5.249
1605150000,2020-11-12 03:00:00,ETH/TRY,4008.07,4008.07,3908.24,3928.75,11356.31,2.868
1605146400,2020-11-12 02:00:00,ETH/TRY,3967.84,4008.07,3900.47,4008.07,22022.75,5.566
1605142800,2020-11-12 01:00:00,ETH/TRY,3961.35,4006.2,3890.61,3967.84,24252.17,6.135
1605139200,2020-11-12 00:00:00,ETH/TRY,3926.33,4007.1,3819.0,3961.35,27416.79,6.925
1605135600,2020-11-11 23:00:00,ETH/TRY,3995.98,4008.44,3903.6,3926.33,19659.18,4.974
1605132000,2020-11-11 22:00:00,ETH/TRY,3934.84,4005.71,3900.66,3995.98,23068.12,5.831
1605128400,2020-11-11 21:00:00,ETH/TRY,3950.41,3996.89,3901.68,3934.84,23111.71,5.851
1605124800,2020-11-11 20:00:00,ETH/TRY,3983.85,4005.69,3901.88,3950.41,20573.14,5.209
1605121200,2020-11-11 19:00:00,ETH/TRY,3985.14,4007.57,3902.5,3983.85,24146.65,6.107
1605117600,2020-11-11 18:00:00,ETH/TRY,3819.0,4004.45,3819.0,3985.14,22382.6,5.662
1605114000,2020-11-11 17:00:00,ETH/TRY,3887.67,4000.45,3819.0,3819.0,21183.66,5.411
1605110400,2020-11-11 16:00:00,ETH/TRY,3799.42,3953.26,3752.04,3887.67,8971.97,2.339
1605106800,2020-11-11 15:00:00,ETH/TRY,3926.31,3972.04,3764.64,3799.42,23637.26,6.09
1605103200,2020-11-11 14:00:00,ETH/TRY,3947.08,3967.1,3821.36,3926.31,24719.59,6.351
1605099600,2020-11-11 13:00:00,ETH/TRY,3894.69,4089.99,3817.77,3947.08,25438.15,6.536
1605096000,2020-11-11 12:00:00,ETH/TRY,3900.04,4089.99,3821.86,3894.69,23402.04,5.996
1605092400,2020-11-11 11:00:00,ETH/TRY,3836.47,3972.5,3822.5,3900.04,22426.82,5.763
1605088800,2020-11-11 10:00:00,ETH/TRY,3842.82,3972.91,3820.63,3836.47,25602.27,6.589
1605085200,2020-11-11 09:00:00,ETH/TRY,3837.32,3972.52,3820.05,3842.82,21128.55,5.422
1605081600,2020-11-11 08:00:00,ETH/TRY,3894.34,4008.22,3823.57,3837.32,23848.92,6.107
1605078000,2020-11-11 07:00:00,ETH/TRY,3967.8,3968.05,3820.64,3894.34,21629.74,5.553
1605074400,2020-11-11 06:00:00,ETH/TRY,3820.44,3971.64,3819.0,3967.8,24280.56,6.218
1605070800,2020-11-11 05:00:00,ETH/TRY,3898.34,4006.3,3820.44,3820.44,25143.72,6.454
1605067200,2020-11-11 04:00:00,ETH/TRY,3841.24,3964.76,3820.38,3898.34,24749.05,6.366
1605063600,2020-11-11 03:00:00,ETH/TRY,3839.16,3972.88,3818.25,3841.24,21488.63,5.533
1605060000,2020-11-11 02:00:00,ETH/TRY,3885.14,4028.39,3824.3,3839.16,23046.84,5.92
1605056400,2020-11-11 01:00:00,ETH/TRY,3846.47,3970.35,3817.1,3885.14,26503.66,6.801
1605052800,2020-11-11 00:00:00,ETH/TRY,3885.59,3972.58,3819.17,3846.47,22945.55,5.9
1605049200,2020-11-10 23:00:00,ETH/TRY,3862.75,3969.82,3818.27,3885.59,20881.48,5.368
1605045600,2020-11-10 22:00:00,ETH/TRY,3958.12,3967.07,3819.34,3862.75,21750.47,5.577
1605042000,2020-11-10 21:00:00,ETH/TRY,3932.84,3971.85,3817.65,3958.12,23018.83,5.911
1605038400,2020-11-10 20:00:00,ETH/TRY,3876.64,3973.45,3820.56,3932.84,25166.3,6.465
1605034800,2020-11-10 19:00:00,ETH/TRY,3878.26,3971.23,3798.7,3876.64,23879.01,6.144
1605031200,2020-11-10 18:00:00,ETH/TRY,3952.95,3968.39,3819.64,3878.26,24898.34,6.379
1605027600,2020-11-10 17:00:00,ETH/TRY,3957.49,3971.05,3817.33,3952.95,23694.23,6.087
1605024000,2020-11-10 16:00:00,ETH/TRY,3785.73,3970.35,3772.56,3957.49,24193.91,6.234
1605020400,2020-11-10 15:00:00,ETH/TRY,3848.4,3972.25,3772.4,3785.73,24352.82,6.271
1605016800,2020-11-10 14:00:00,ETH/TRY,3877.13,4099.99,3825.03,3848.4,26895.81,6.916
1605013200,2020-11-10 13:00:00,ETH/TRY,3926.13,3959.19,3820.41,3877.13,25505.74,6.557
1605009600,2020-11-10 12:00:00,ETH/TRY,3889.72,3979.29,3825.94,3926.13,22238.06,5.696
1605006000,2020-11-10 11:00:00,ETH/TRY,3855.33,3975.0,3821.08,3889.72,25491.24,6.54
1605002400,2020-11-10 10:00:00,ETH/TRY,3873.91,3976.53,3820.36,3855.33,24925.31,6.387
1604998800,2020-11-10 09:00:00,ETH/TRY,3821.23,3979.68,3821.23,3873.91,25776.35,6.599
1604995200,2020-11-10 08:00:00,ETH/TRY,3903.52,4074.26,3821.23,3821.23,22885.19,5.823
1604991600,2020-11-10 07:00:00,ETH/TRY,3968.84,4082.64,3837.03,3903.52,23710.2,5.979
1604988000,2020-11-10 06:00:00,ETH/TRY,3961.8,4152.49,3843.55,3968.84,26449.57,6.642
1604984400,2020-11-10 05:00:00,ETH/TRY,3864.53,4079.75,3826.8,3961.8,24574.3,6.195
1604980800,2020-11-10 04:00:00,ETH/TRY,3906.24,4072.42,3804.28,3864.53,23140.93,5.868
1604977200,2020-11-10 03:00:00,ETH/TRY,3864.31,4082.18,3811.95,3906.24,22388.02,5.697
1604973600,2020-11-10 02:00:00,ETH/TRY,3836.89,4063.69,3811.57,3864.31,24007.55,6.101
1604970000,2020-11-10 01:00:00,ETH/TRY,3848.34,4079.76,3798.82,3836.89,20820.03,5.282
1604966400,2020-11-10 00:00:00,ETH/TRY,3942.37,4072.45,3820.74,3848.34,24368.05,6.214
1604962800,2020-11-09 23:00:00,ETH/TRY,3938.84,4084.22,3810.69,3942.37,23797.11,6.055
1604959200,2020-11-09 22:00:00,ETH/TRY,3961.45,4085.91,3822.27,3938.84,26940.97,6.792
1604955600,2020-11-09 21:00:00,ETH/TRY,3871.66,4076.35,3826.19,3961.45,24508.22,6.213
1604952000,2020-11-09 20:00:00,ETH/TRY,3866.63,4075.13,3833.13,3871.66,22035.12,5.561
1604948400,2020-11-09 19:00:00,ETH/TRY,3911.41,4083.91,3830.63,3866.63,23933.98,6.062
1604944800,2020-11-09 18:00:00,ETH/TRY,4085.74,4085.74,3828.35,3911.41,22279.68,5.677
1604941200,2020-11-09 17:00:00,ETH/TRY,3931.6,4086.17,3828.63,4085.74,22424.5,5.643
1604937600,2020-11-09 16:00:00,ETH/TRY,4065.04,4065.04,3830.13,3931.6,24573.05,6.251
1604934000,2020-11-09 15:00:00,ETH/TRY,4018.86,4087.3,3636.0,4065.04,25525.48,6.468
1604930400,2020-11-09 14:00:00,ETH/TRY,4007.68,4072.58,3836.34,4018.86,22504.64,5.679
1604926800,2020-11-09 13:00:00,ETH/TRY,3914.81,4085.26,3833.83,4007.68,22451.24,5.67
1604923200,2020-11-09 12:00:00,ETH/TRY,3867.01,4086.93,3838.81,3914.81,23198.67,5.855
1604919600,2020-11-09 11:00:00,ETH/TRY,4146.82,4214.5,3836.18,3867.01,23306.4,5.801
1604916000,2020-11-09 10:00:00,ETH/TRY,4181.52,4220.73,4143.49,4146.82,25249.86,6.035
1604912400,2020-11-09 09:00:00,ETH/TRY,4181.75,4220.21,4141.44,4181.52,27535.5,6.585
1604908800,2020-11-09 08:00:00,ETH/TRY,4179.79,4219.31,4142.39,4181.75,25261.94,6.042
1604905200,2020-11-09 07:00:00,ETH/TRY,4180.86,4219.9,4140.54,4179.79,24111.66,5.758
1604901600,2020-11-09 06:00:00,ETH/TRY,4215.33,4220.73,4141.68,4180.86,27178.93,6.506
1604898000,2020-11-09 05:00:00,ETH/TRY,4218.25,4220.69,4140.41,4215.33,26053.28,6.233
1604894400,2020-11-09 04:00:00,ETH/TRY,4160.22,4218.4,4142.6,4218.25,29539.8,7.062
1604890800,2020-11-09 03:00:00,ETH/TRY,4184.33,4219.33,4142.9,4160.22,27946.32,6.69
1604887200,2020-11-09 02:00:00,ETH/TRY,4205.04,4220.5,4140.63,4184.33,28425.5,6.8
1604883600,2020-11-09 01:00:00,ETH/TRY,4211.09,4216.88,4141.33,4205.04,26539.07,6.348
1604880000,2020-11-09 00:00:00,ETH/TRY,4178.32,4217.84,4141.95,4211.09,21856.07,5.228
1604876400,2020-11-08 23:00:00,ETH/TRY,4141.66,4218.83,4141.66,4178.32,31002.4,7.412
1604872800,2020-11-08 22:00:00,ETH/TRY,4215.32,4220.37,4141.66,4141.66,26880.04,6.431
1604869200,2020-11-08 21:00:00,ETH/TRY,4164.0,4220.41,4141.23,4215.32,29369.12,7.018
1604865600,2020-11-08 20:00:00,ETH/TRY,4179.01,4216.02,4140.96,4164.0,25438.27,6.084
1604862000,2020-11-08 19:00:00,ETH/TRY,4178.86,4220.25,4140.79,4179.01,22345.32,5.343
1604858400,2020-11-08 18:00:00,ETH/TRY,4186.39,4219.68,4140.99,4178.86,30976.71,7.405
1604854800,2020-11-08 17:00:00,ETH/TRY,4182.38,4218.32,4141.53,4186.39,24803.59,5.93
1604851200,2020-11-08 16:00:00,ETH/TRY,4141.52,4219.77,4140.72,4182.38,27152.92,6.498
1604847600,2020-11-08 15:00:00,ETH/TRY,4158.65,4219.88,4140.46,4141.52,29123.8,6.971
1604844000,2020-11-08 14:00:00,ETH/TRY,4158.63,4214.52,4141.29,4158.65,24460.19,5.854
1604840400,2020-11-08 13:00:00,ETH/TRY,4210.7,4217.75,4141.08,4158.63,26672.5,6.384
1604836800,2020-11-08 12:00:00,ETH/TRY,4195.55,4281.4,4140.35,4210.7,24917.53,5.955
1604833200,2020-11-08 11:00:00,ETH/TRY,4177.9,4219.76,4140.33,4195.55,24987.35,5.977
1604829600,2020-11-08 10:00:00,ETH/TRY,4161.68,4220.54,4141.38,4177.9,29109.11,6.966
1604826000,2020-11-08 09:00:00,ETH/TRY,4168.72,4218.06,4140.63,4161.68,23512.18,5.628
1604822400,2020-11-08 08:00:00,ETH/TRY,4169.44,4218.76,4140.26,4168.72,27204.69,6.507
1604818800,2020-11-08 07:00:00,ETH/TRY,4199.4,4220.65,4142.82,4169.44,24582.54,5.876
1604815200,2020-11-08 06:00:00,ETH/TRY,4217.25,4219.96,4141.58,4199.4,27068.28,6.481
1604811600,2020-11-08 05:00:00,ETH/TRY,4165.56,4218.76,4140.15,4217.25,26817.15,6.416
1604808000,2020-11-08 04:00:00,ETH/TRY,4165.53,4219.15,4141.63,4165.56,30055.44,7.178
1604804400,2020-11-08 03:00:00,ETH/TRY,4208.33,4220.17,4141.27,4165.53,28473.86,6.81
1604800800,2020-11-08 02:00:00,ETH/TRY,4186.28,4217.36,4141.16,4208.33,25324.88,6.06
1604797200,2020-11-08 01:00:00,ETH/TRY,4179.97,4220.52,4145.04,4186.28,25671.9,6.135
1604793600,2020-11-08 00:00:00,ETH/TRY,4191.37,4218.35,4141.75,4179.97,23217.41,5.557
1604790000,2020-11-07 23:00:00,ETH/TRY,4154.22,4220.56,4140.49,4191.37,25956.71,6.202
1604786400,2020-11-07 22:00:00,ETH/TRY,4203.32,4219.01,4142.49,4154.22,24280.24,5.807
1604782800,2020-11-07 21:00:00,ETH/TRY,4218.29,4218.29,4141.0,4203.32,27556.77,6.592
1604779200,2020-11-07 20:00:00,ETH/TRY,4178.25,4218.48,4140.35,4218.29,24768.25,5.927
1604775600,2020-11-07 19:00:00,ETH/TRY,4142.42,4220.59,4142.42,4178.25,27939.96,6.676
1604772000,2020-11-07 18:00:00,ETH/TRY,4178.15,4217.73,4141.49,4142.42,24282.44,5.803
1604768400,2020-11-07 17:00:00,ETH/TRY,4191.16,4219.93,4141.13,4178.15,26535.9,6.345
1604764800,2020-11-07 16:00:00,ETH/TRY,4204.24,4219.53,4140.64,4191.16,25977.39,6.218
1604761200,2020-11-07 15:00:00,ETH/TRY,4184.46,4220.41,4079.5,4204.24,21235.75,5.079
1604757600,2020-11-07 14:00:00,ETH/TRY,4178.42,4220.22,4142.66,4184.46,27552.41,6.588
1604754000,2020-11-07 13:00:00,ETH/TRY,4194.32,4281.4,4140.18,4178.42,26234.21,6.269
1604750400,2020-11-07 12:00:00,ETH/TRY,4021.39,4194.32,4021.39,4194.32,27355.97,6.669
1604746800,2020-11-07 11:00:00,ETH/TRY,4037.49,4062.17,3818.78,4021.39,22301.01,5.668
1604743200,2020-11-07 10:00:00,ETH/TRY,4047.27,4063.27,3820.5,4037.49,26751.06,6.803
1604739600,2020-11-07 09:00:00,ETH/TRY,3905.71,4093.15,3816.69,4047.27,26271.67,6.653
1604736000,2020-11-07 08:00:00,ETH/TRY,3861.19,4061.21,3818.05,3905.71,24010.97,6.105
1604732400,2020-11-07 07:00:00,ETH/TRY,4001.62,4058.42,3819.04,3861.19,23218.38,5.892
1604728800,2020-11-07 06:00:00,ETH/TRY,3932.36,4061.52,3805.95,4001.62,24457.25,6.208
1604725200,2020-11-07 05:00:00,ETH/TRY,3948.56,4056.05,3794.57,3932.36,25647.91,6.548
1604721600,2020-11-07 04:00:00,ETH/TRY,3859.24,3983.83,3789.55,3948.56,26975.38,6.952
1604718000,2020-11-07 03:00:00,ETH/TRY,3895.08,4100.0,3771.07,3859.24,23731.48,6.091
1604714400,2020-11-07 02:00:00,ETH/TRY,3878.55,4000.95,3784.45,3895.08,26552.74,6.88
1604710800,2020-11-07 01:00:00,ETH/TRY,3946.14,3955.96,3773.29,3878.55,28928.89,7.46
1604707200,2020-11-07 00:00:00,ETH/TRY,3822.8,4017.44,3757.94,3946.14,21925.29,5.677
1604703600,2020-11-06 23:00:00,ETH/TRY,3871.66,3942.71,3742.48,3822.8,29340.53,7.658
1604700000,2020-11-06 22:00:00,ETH/TRY,3658.99,4000.0,3658.99,3871.66,25112.73,6.607
1604696400,2020-11-06 21:00:00,ETH/TRY,3732.86,3878.55,3652.55,3658.99,23692.77,6.339
1604692800,2020-11-06 20:00:00,ETH/TRY,3700.76,3850.81,3652.2,3732.86,21939.02,5.872
1604689200,2020-11-06 19:00:00,ETH/TRY,3668.68,3885.53,3651.32,3700.76,27727.35,7.387
1604685600,2020-11-06 18:00:00,ETH/TRY,3684.53,3850.69,3652.65,3668.68,22726.08,6.058
1604682000,2020-11-06 17:00:00,ETH/TRY,3666.08,3846.8,3651.74,3684.53,24702.12,6.593
1604678400,2020-11-06 16:00:00,ETH/TRY,3842.38,3919.22,3655.0,3666.08,26435.15,6.925
1604674800,2020-11-06 15:00:00,ETH/TRY,3839.1,3918.67,3823.53,3842.38,22750.41,5.866
1604671200,2020-11-06 14:00:00,ETH/TRY,3843.43,3981.99,3818.58,3839.1,28318.54,7.308
1604667600,2020-11-06 13:00:00,ETH/TRY,3852.83,3886.53,3805.65,3843.43,20838.09,5.423
1604664000,2020-11-06 12:00:00,ETH/TRY,3882.82,3885.11,3806.24,3852.83,24810.17,6.463
1604660400,2020-11-06 11:00:00,ETH/TRY,3721.84,3884.94,3637.31,3882.82,20322.75,5.311
1604656800,2020-11-06 10:00:00,ETH/TRY,3750.3,3950.0,3604.4,3721.84,23262.35,6.125
1604653200,2020-11-06 09:00:00,ETH/TRY,3726.06,3949.99,3723.09,3750.3,23643.76,6.236
1604649600,2020-11-06 08:00:00,ETH/TRY,3679.34,3840.0,3500.0,3726.06,21241.03,5.758
1604646000,2020-11-06 07:00:00,ETH/TRY,3625.71,3766.2,3548.28,3679.34,23751.71,6.496
1604642400,2020-11-06 06:00:00,ETH/TRY,3709.9,3770.81,3532.44,3625.71,24735.94,6.788
1604638800,2020-11-06 05:00:00,ETH/TRY,3695.91,3761.71,3536.2,3709.9,23245.75,6.405
1604635200,2020-11-06 04:00:00,ETH/TRY,3757.0,3850.0,3540.67,3695.91,23473.48,6.354
1604631600,2020-11-06 03:00:00,ETH/TRY,3718.31,3850.0,3639.78,3757.0,21705.96,5.866
1604628000,2020-11-06 02:00:00,ETH/TRY,3680.36,3752.78,3637.56,3718.31,23899.29,6.455
1604624400,2020-11-06 01:00:00,ETH/TRY,3672.27,3797.97,3502.76,3680.36,23626.07,6.472
1604620800,2020-11-06 00:00:00,ETH/TRY,3513.97,3697.88,3502.56,3672.27,20475.76,5.675
1604617200,2020-11-05 23:00:00,ETH/TRY,3688.7,3695.75,3502.48,3513.97,22888.95,6.357
1604613600,2020-11-05 22:00:00,ETH/TRY,3624.04,3728.74,3506.34,3688.7,22173.63,6.12
1604610000,2020-11-05 21:00:00,ETH/TRY,3678.55,3695.62,3503.78,3624.04,20584.76,5.716
1604606400,2020-11-05 20:00:00,ETH/TRY,3700.57,3741.63,3500.24,3678.55,22190.92,6.128
1604602800,2020-11-05 19:00:00,ETH/TRY,3524.2,3700.68,3502.68,3700.57,18726.45,5.197
1604599200,2020-11-05 18:00:00,ETH/TRY,3620.53,3849.99,3352.4,3524.2,27294.79,7.574
1604595600,2020-11-05 17:00:00,ETH/TRY,3642.95,3671.24,3512.77,3620.53,21374.75,5.953
1604592000,2020-11-05 16:00:00,ETH/TRY,3544.79,3671.12,3505.08,3642.95,26385.36,7.36
1604588400,2020-11-05 15:00:00,ETH/TRY,3758.39,3800.0,3510.82,3544.79,22557.08,6.163
1604584800,2020-11-05 14:00:00,ETH/TRY,3716.87,3799.0,3708.74,3758.39,18626.53,4.985
1604581200,2020-11-05 13:00:00,ETH/TRY,3714.55,3756.62,3709.25,3716.87,23120.37,6.196
1604577600,2020-11-05 12:00:00,ETH/TRY,3712.29,3760.1,3708.81,3714.55,24070.35,6.446
1604574000,2020-11-05 11:00:00,ETH/TRY,3713.75,3799.0,3712.29,3712.29,22122.56,5.923
1604570400,2020-11-05 10:00:00,ETH/TRY,3757.53,3760.21,3708.94,3713.75,21879.5,5.858
1604566800,2020-11-05 09:00:00,ETH/TRY,3739.03,3757.78,3708.73,3757.53,25609.27,6.855
1604563200,2020-11-05 08:00:00,ETH/TRY,3713.85,3755.65,3709.89,3739.03,20371.76,5.458
1604559600,2020-11-05 07:00:00,ETH/TRY,3741.62,3760.29,3709.62,3713.85,26442.44,7.083
1604556000,2020-11-05 06:00:00,ETH/TRY,3710.0,3755.72,3710.0,3741.62,23726.28,6.357
1604552400,2020-11-05 05:00:00,ETH/TRY,3734.09,3760.02,3708.94,3710.0,27232.96,7.292
1604548800,2020-11-05 04:00:00,ETH/TRY,3729.63,3759.49,3709.88,3734.09,25390.95,6.8
1604545200,2020-11-05 03:00:00,ETH/TRY,3730.93,3760.1,3710.89,3729.63,23707.97,6.346
1604541600,2020-11-05 02:00:00,ETH/TRY,3742.82,3757.73,3709.89,3730.93,22463.05,6.012
1604538000,2020-11-05 01:00:00,ETH/TRY,3737.73,3759.8,3708.85,3742.82,21840.88,5.841
1604534400,2020-11-05 00:00:00,ETH/TRY,3745.43,3757.95,3712.48,3737.73,26195.34,7.009
1604530800,2020-11-04 23:00:00,ETH/TRY,3748.4,3759.61,3708.87,3745.43,24259.38,6.497
1604527200,2020-11-04 22:00:00,ETH/TRY,3738.81,3757.43,3710.21,3748.4,24269.35,6.497
1604523600,2020-11-04 21:00:00,ETH/TRY,3744.35,3756.92,3708.73,3738.81,21062.43,5.637
1604520000,2020-11-04 20:00:00,ETH/TRY,3753.28,3759.45,3710.52,3744.35,27324.31,7.323
1604516400,2020-11-04 19:00:00,ETH/TRY,3720.03,3759.34,3709.14,3753.28,23188.61,6.209
1604512800,2020-11-04 18:00:00,ETH/TRY,3717.05,3755.17,3670.0,3720.03,29621.42,7.959
1604509200,2020-11-04 17:00:00,ETH/TRY,3578.78,3725.22,3565.99,3717.05,21978.85,5.978
1604505600,2020-11-04 16:00:00,ETH/TRY,3434.53,3660.56,3386.84,3578.78,26386.06,7.518
1604502000,2020-11-04 15:00:00,ETH/TRY,3416.86,3536.87,3406.72,3434.53,24123.59,6.949
1604498400,2020-11-04 14:00:00,ETH/TRY,3456.36,3537.68,3402.52,3416.86,26356.14,7.589
1604494800,2020-11-04 13:00:00,ETH/TRY,3423.9,3536.88,3406.86,3456.36,26838.15,7.732
1604491200,2020-11-04 12:00:00,ETH/TRY,3413.13,3534.88,3402.61,3423.9,23963.95,6.917
1604487600,2020-11-04 11:00:00,ETH/TRY,3446.77,3537.15,3404.48,3413.13,23482.5,6.788
1604484000,2020-11-04 10:00:00,ETH/TRY,3473.32,3529.46,3402.76,3446.77,23155.57,6.673
1604480400,2020-11-04 09:00:00,ETH/TRY,3456.07,3537.32,3403.56,3473.32,23108.12,6.671
1604476800,2020-11-04 08:00:00,ETH/TRY,3507.77,3537.82,3402.41,3456.07,28229.05,8.133
1604473200,2020-11-04 07:00:00,ETH/TRY,3500.36,3537.92,3404.15,3507.77,20044.1,5.759
1604469600,2020-11-04 06:00:00,ETH/TRY,3500.36,3500.36,3500.36,3500.36,0.0,0.0
1604466000,2020-11-04 05:00:00,ETH/TRY,3451.93,3535.87,3403.7,3500.36,21431.98,6.179
1604462400,2020-11-04 04:00:00,ETH/TRY,3532.54,3532.54,3405.74,3451.93,24619.06,7.119
1604458800,2020-11-04 03:00:00,ETH/TRY,3484.29,3534.71,3402.9,3532.54,23015.71,6.632
1604455200,2020-11-04 02:00:00,ETH/TRY,3460.66,3529.32,3403.24,3484.29,22762.45,6.562
1604451600,2020-11-04 01:00:00,ETH/TRY,3519.33,3535.24,3409.7,3460.66,22777.03,6.569
1604448000,2020-11-04 00:00:00,ETH/TRY,3484.01,3536.94,3406.25,3519.33,22035.43,6.355
1604444400,2020-11-03 23:00:00,ETH/TRY,3516.91,3640.0,3402.62,3484.01,22016.11,6.335
1604440800,2020-11-03 22:00:00,ETH/TRY,3444.7,3536.3,3408.66,3516.91,21836.36,6.305
1604437200,2020-11-03 21:00:00,ETH/TRY,3528.34,3536.96,3408.61,3444.7,23470.29,6.763
1604433600,2020-11-03 20:00:00,ETH/TRY,3480.24,3532.61,3402.62,3528.34,26070.42,7.517
1604430000,2020-11-03 19:00:00,ETH/TRY,3462.41,3534.8,3402.01,3480.24,25532.77,7.364
1604426400,2020-11-03 18:00:00,ETH/TRY,3491.66,3537.92,3404.08,3462.41,24333.93,7.002
1604422800,2020-11-03 17:00:00,ETH/TRY,3500.81,3528.84,3402.48,3491.66,21735.91,6.271
1604419200,2020-11-03 16:00:00,ETH/TRY,3406.78,3530.48,3403.04,3500.81,26046.53,7.515
