https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CXO,Volume BTC
1651032000,2022-04-27 04:00:00,CXO/BTC,0.00000332,0.00000332,0.00000332,0.00000332,0,0
1651028400,2022-04-27 03:00:00,CXO/BTC,0.0000034,0.0000034,0.00000328,0.00000332,8582.9781,0.028361386737
1651024800,2022-04-27 02:00:00,CXO/BTC,0.00000337,0.00000337,0.00000337,0.00000337,1.0338,0.000003483906
1651021200,2022-04-27 01:00:00,CXO/BTC,0.00000332,0.00000334,0.00000331,0.00000334,5266.2948,0.017523007855
1651017600,2022-04-27 00:00:00,CXO/BTC,0.00000333,0.00000339,0.00000333,0.00000333,363.1267,0.001229779305
1651014000,2022-04-26 23:00:00,CXO/BTC,0.00000336,0.00000336,0.00000336,0.00000336,11.6041,0.000038989776
1651010400,2022-04-26 22:00:00,CXO/BTC,0.00000333,0.00000335,0.00000333,0.00000335,288.5978,0.000963916108
1651006800,2022-04-26 21:00:00,CXO/BTC,0.00000333,0.00000336,0.0000033,0.0000033,18155.29785952,0.0607473668019872
1651003200,2022-04-26 20:00:00,CXO/BTC,0.00000334,0.00000335,0.00000326,0.00000334,26304.4065,0.087618877697
1650999600,2022-04-26 19:00:00,CXO/BTC,0.0000034,0.0000034,0.00000334,0.00000338,21772.16081238,0.0738578836459682
1650996000,2022-04-26 18:00:00,CXO/BTC,0.00000341,0.00000341,0.0000034,0.0000034,13288.6139,0.045219289201
1650992400,2022-04-26 17:00:00,CXO/BTC,0.00000343,0.00000344,0.0000034,0.00000344,2273.4093,0.007789834121
1650988800,2022-04-26 16:00:00,CXO/BTC,0.00000335,0.00000347,0.00000335,0.00000347,1796.2234,0.006189686587
1650985200,2022-04-26 15:00:00,CXO/BTC,0.00000339,0.00000339,0.00000335,0.00000335,5692.6689,0.019297307467
1650981600,2022-04-26 14:00:00,CXO/BTC,0.00000343,0.00000343,0.00000336,0.00000343,3020.3185,0.010247874022
1650978000,2022-04-26 13:00:00,CXO/BTC,0.0000034,0.0000034,0.0000034,0.0000034,3184.0484,0.01082576456
1650974400,2022-04-26 12:00:00,CXO/BTC,0.00000348,0.0000035,0.0000034,0.00000341,4477.54191428,0.01559369637198
1650970800,2022-04-26 11:00:00,CXO/BTC,0.00000349,0.00000351,0.00000348,0.00000348,7190.62875754,0.0251925386599654
1650967200,2022-04-26 10:00:00,CXO/BTC,0.00000339,0.00000351,0.00000339,0.00000348,70652.87313104,0.2405635260819674
1650963600,2022-04-26 09:00:00,CXO/BTC,0.0000034,0.00000345,0.0000032,0.00000334,90299.3359,0.296149162771
1650960000,2022-04-26 08:00:00,CXO/BTC,0.00000336,0.00000339,0.00000334,0.00000339,122.2572,0.000412982684
1650956400,2022-04-26 07:00:00,CXO/BTC,0.00000334,0.00000346,0.00000334,0.00000343,40771.38768034,0.1362709672819764
1650952800,2022-04-26 06:00:00,CXO/BTC,0.00000339,0.00000339,0.00000339,0.00000339,46.6149,0.000158024511
1650949200,2022-04-26 05:00:00,CXO/BTC,0.00000352,0.00000352,0.00000334,0.00000337,122054.8747,0.413852552187
1650945600,2022-04-26 04:00:00,CXO/BTC,0.00000336,0.00000353,0.00000335,0.00000348,60993.4528,0.211049589077
1650942000,2022-04-26 03:00:00,CXO/BTC,0.00000343,0.00000343,0.00000336,0.00000336,40915.8636,0.138415266541
1650938400,2022-04-26 02:00:00,CXO/BTC,0.00000345,0.00000345,0.00000343,0.00000343,20.632,0.00007087413
1650934800,2022-04-26 01:00:00,CXO/BTC,0.00000343,0.0000035,0.00000343,0.00000345,1383.0261,0.004810751928
1650931200,2022-04-26 00:00:00,CXO/BTC,0.0000034,0.00000343,0.0000034,0.00000343,2095.2249,0.007123894413
1650927600,2022-04-25 23:00:00,CXO/BTC,0.0000034,0.00000343,0.0000034,0.00000343,3009.4184,0.010232157875
1650924000,2022-04-25 22:00:00,CXO/BTC,0.00000341,0.00000343,0.0000034,0.00000343,6814.1999,0.023173331379
1650920400,2022-04-25 21:00:00,CXO/BTC,0.00000347,0.00000347,0.00000338,0.00000341,1936.1524,0.006610529881
1650916800,2022-04-25 20:00:00,CXO/BTC,0.00000357,0.0000036,0.00000348,0.00000348,1713.0422,0.006014930426
1650913200,2022-04-25 19:00:00,CXO/BTC,0.00000343,0.00000363,0.00000334,0.00000357,155198.04700716,0.5280572528109908
1650909600,2022-04-25 18:00:00,CXO/BTC,0.00000355,0.00000355,0.00000338,0.00000343,32382.7394,0.111081320313
1650906000,2022-04-25 17:00:00,CXO/BTC,0.00000348,0.0000036,0.00000343,0.0000036,41631.8286,0.144937646346
1650902400,2022-04-25 16:00:00,CXO/BTC,0.00000384,0.00000386,0.00000338,0.00000348,77424.7692,0.274916805928
1650898800,2022-04-25 15:00:00,CXO/BTC,0.00000373,0.00000384,0.00000368,0.00000384,114813.5273,0.440374459001
1650895200,2022-04-25 14:00:00,CXO/BTC,0.00000369,0.0000038,0.00000367,0.0000037,12500.5003,0.047112318463
1650891600,2022-04-25 13:00:00,CXO/BTC,0.0000036,0.00000369,0.0000036,0.00000367,34695.6161,0.127586002863
1650888000,2022-04-25 12:00:00,CXO/BTC,0.00000371,0.00000373,0.00000338,0.00000357,21060.2351,0.073744705293
1650884400,2022-04-25 11:00:00,CXO/BTC,0.00000368,0.00000371,0.00000366,0.00000367,24872.4132,0.091275282296
1650880800,2022-04-25 10:00:00,CXO/BTC,0.00000368,0.00000373,0.00000368,0.00000373,108.9459,0.000401587862
1650877200,2022-04-25 09:00:00,CXO/BTC,0.0000037,0.00000371,0.00000363,0.00000371,182443.6346,0.665680511446
1650873600,2022-04-25 08:00:00,CXO/BTC,0.00000386,0.00000386,0.0000037,0.0000037,39074.1977,0.147522986128
1650870000,2022-04-25 07:00:00,CXO/BTC,0.00000384,0.00000407,0.00000384,0.00000388,61504.6218,0.244239235849
1650866400,2022-04-25 06:00:00,CXO/BTC,0.0000038,0.0000038,0.0000038,0.0000038,0,0
1650862800,2022-04-25 05:00:00,CXO/BTC,0.0000038,0.0000038,0.0000038,0.0000038,170.0813,0.00064630894
1650859200,2022-04-25 04:00:00,CXO/BTC,0.0000038,0.00000381,0.0000038,0.00000381,11227.2504,0.042762932111
1650855600,2022-04-25 03:00:00,CXO/BTC,0.00000381,0.00000381,0.00000381,0.00000381,3762.1392,0.014333750352
1650852000,2022-04-25 02:00:00,CXO/BTC,0.00000383,0.00000383,0.00000382,0.00000382,456.9174,0.001746593462
1650848400,2022-04-25 01:00:00,CXO/BTC,0.00000385,0.00000385,0.00000385,0.00000385,89.8322,0.00034585397
1650844800,2022-04-25 00:00:00,CXO/BTC,0.00000388,0.00000388,0.00000385,0.00000385,5203.5274,0.020130250656
1650841200,2022-04-24 23:00:00,CXO/BTC,0.00000388,0.00000388,0.00000388,0.00000388,97.4617,0.000378151396
1650837600,2022-04-24 22:00:00,CXO/BTC,0.00000388,0.00000391,0.00000388,0.0000039,6876.256,0.026753014248
1650834000,2022-04-24 21:00:00,CXO/BTC,0.00000386,0.00000387,0.00000386,0.00000386,15868.4965,0.06127739649
1650830400,2022-04-24 20:00:00,CXO/BTC,0.00000388,0.00000388,0.00000388,0.00000388,128.6442,0.000499139496
1650826800,2022-04-24 19:00:00,CXO/BTC,0.00000387,0.00000388,0.00000387,0.00000388,5056.057,0.019568401502
1650823200,2022-04-24 18:00:00,CXO/BTC,0.00000388,0.00000388,0.00000385,0.00000386,2696.2705,0.010386491152
1650819600,2022-04-24 17:00:00,CXO/BTC,0.00000381,0.00000386,0.0000036,0.00000385,178133.6227,0.667785103976
1650816000,2022-04-24 16:00:00,CXO/BTC,0.00000387,0.00000388,0.00000381,0.00000381,679.3556603,0.002616044196964
1650812400,2022-04-24 15:00:00,CXO/BTC,0.00000378,0.00000387,0.00000378,0.00000387,4777.2141,0.018154084487
1650808800,2022-04-24 14:00:00,CXO/BTC,0.0000038,0.0000038,0.00000377,0.00000378,207.623,0.000786238192
1650805200,2022-04-24 13:00:00,CXO/BTC,0.00000371,0.00000382,0.00000371,0.0000038,503.3076,0.001901635224
1650801600,2022-04-24 12:00:00,CXO/BTC,0.00000375,0.00000375,0.00000372,0.00000372,8171.3836,0.030461931697
1650798000,2022-04-24 11:00:00,CXO/BTC,0.00000377,0.00000378,0.00000375,0.00000375,8579.92085608,0.0323731494239824
1650794400,2022-04-24 10:00:00,CXO/BTC,0.00000381,0.00000382,0.00000375,0.00000375,1405.779,0.005326523074
1650790800,2022-04-24 09:00:00,CXO/BTC,0.00000383,0.00000386,0.00000381,0.00000381,19533.5659,0.074795468745
1650787200,2022-04-24 08:00:00,CXO/BTC,0.00000384,0.00000389,0.00000381,0.00000385,5834.095255,0.02246772458495
1650783600,2022-04-24 07:00:00,CXO/BTC,0.00000381,0.00000384,0.0000038,0.00000384,3645.5597,0.013853944294
1650780000,2022-04-24 06:00:00,CXO/BTC,0.00000381,0.00000381,0.00000381,0.00000381,11000.6155,0.041912345055
1650776400,2022-04-24 05:00:00,CXO/BTC,0.00000381,0.00000382,0.00000381,0.00000382,2632.7363,0.010032052666
1650772800,2022-04-24 04:00:00,CXO/BTC,0.00000384,0.00000384,0.00000382,0.00000382,132.9241,0.00050780248
1650769200,2022-04-24 03:00:00,CXO/BTC,0.00000381,0.00000381,0.00000381,0.00000381,0,0
1650765600,2022-04-24 02:00:00,CXO/BTC,0.00000383,0.00000383,0.00000381,0.00000381,1352.6293,0.005157745526
1650762000,2022-04-24 01:00:00,CXO/BTC,0.00000382,0.00000387,0.00000382,0.00000387,1054.2102,0.004065747977
1650758400,2022-04-24 00:00:00,CXO/BTC,0.00000383,0.00000383,0.00000382,0.00000382,1294.8587,0.004949727846
1650754800,2022-04-23 23:00:00,CXO/BTC,0.00000379,0.00000386,0.00000379,0.00000386,1398.8203,0.005375535265
1650751200,2022-04-23 22:00:00,CXO/BTC,0.00000382,0.00000382,0.00000382,0.00000382,118.1332,0.000451268824
1650747600,2022-04-23 21:00:00,CXO/BTC,0.00000385,0.0000039,0.00000373,0.0000038,9616.3462,0.036881586586
1650744000,2022-04-23 20:00:00,CXO/BTC,0.00000383,0.0000039,0.00000383,0.00000385,566.25681282,0.002201219859998
1650740400,2022-04-23 19:00:00,CXO/BTC,0.00000381,0.00000388,0.00000381,0.00000388,1457.9501,0.005573531714
1650736800,2022-04-23 18:00:00,CXO/BTC,0.00000373,0.00000382,0.00000373,0.00000382,2392.2992,0.009003129032
1650733200,2022-04-23 17:00:00,CXO/BTC,0.00000372,0.00000376,0.00000372,0.00000376,4911.5702,0.018366733334
1650729600,2022-04-23 16:00:00,CXO/BTC,0.00000376,0.00000376,0.00000369,0.00000371,56053.19329037,0.2080211880469838
1650726000,2022-04-23 15:00:00,CXO/BTC,0.00000373,0.00000375,0.00000369,0.00000375,14103.5426,0.052152746179
1650722400,2022-04-23 14:00:00,CXO/BTC,0.00000377,0.0000039,0.00000368,0.00000374,44931.61674505,0.1688722729207949
1650718800,2022-04-23 13:00:00,CXO/BTC,0.00000374,0.00000379,0.00000371,0.00000375,15276.9035,0.056893008821
1650715200,2022-04-23 12:00:00,CXO/BTC,0.00000352,0.00000379,0.00000347,0.00000374,49475.10084933,0.1819889543129607
1650711600,2022-04-23 11:00:00,CXO/BTC,0.00000337,0.00000373,0.00000313,0.00000352,147358.66859247,0.5093325730170426
1650708000,2022-04-23 10:00:00,CXO/BTC,0.0000033,0.00000333,0.00000325,0.00000332,27937.06461771,0.0917560653539743
1650704400,2022-04-23 09:00:00,CXO/BTC,0.00000346,0.00000358,0.0000033,0.00000334,72188.76489045,0.2504624418969818
1650700800,2022-04-23 08:00:00,CXO/BTC,0.00000345,0.00000351,0.0000033,0.00000345,12730.39868404,0.0431414859529804
1650697200,2022-04-23 07:00:00,CXO/BTC,0.00000386,0.00000388,0.00000311,0.00000347,214200.65943152,0.750326290502085
1650693600,2022-04-23 06:00:00,CXO/BTC,0.00000383,0.00000388,0.00000382,0.00000383,7800.11235919,0.029824909219896
1650690000,2022-04-23 05:00:00,CXO/BTC,0.00000389,0.0000039,0.00000382,0.00000383,2476.52509175,0.00958468432599
1650686400,2022-04-23 04:00:00,CXO/BTC,0.00000366,0.0000039,0.00000366,0.0000039,207934.83205632,0.796339638291254
1650682800,2022-04-23 03:00:00,CXO/BTC,0.00000366,0.0000037,0.00000354,0.00000364,11192.7142,0.040069890643
1650679200,2022-04-23 02:00:00,CXO/BTC,0.00000367,0.0000037,0.00000367,0.00000367,38038.3282,0.1406497554053113
1650675600,2022-04-23 01:00:00,CXO/BTC,0.00000376,0.00000376,0.00000361,0.00000367,11056.68488803,0.0403234090633997
1650672000,2022-04-23 00:00:00,CXO/BTC,0.00000383,0.00000384,0.00000361,0.00000374,15258.968725,0.056185057268
1650668400,2022-04-22 23:00:00,CXO/BTC,0.00000321,0.00000385,0.00000321,0.00000382,75372.02974864,0.2792774850045215
1650664800,2022-04-22 22:00:00,CXO/BTC,0.00000342,0.00000382,0.00000315,0.0000032,109093.95252048,0.3731812382669845
1650661200,2022-04-22 21:00:00,CXO/BTC,0.00000355,0.00000369,0.00000303,0.00000343,453554.38416647,1.4660767409321082
1650657600,2022-04-22 20:00:00,CXO/BTC,0.00000449,0.00000449,0.00000357,0.00000357,378519.6291,1.439453530749
1650654000,2022-04-22 19:00:00,CXO/BTC,0.00000451,0.00000453,0.00000451,0.00000451,115371.0984,0.52115285832
1650650400,2022-04-22 18:00:00,CXO/BTC,0.00000456,0.00000476,0.00000451,0.00000456,63608.28292808,0.287878379743976
1650646800,2022-04-22 17:00:00,CXO/BTC,0.0000045,0.0000048,0.00000445,0.00000455,92223.73295619,0.4328388840869365
1650643200,2022-04-22 16:00:00,CXO/BTC,0.00000449,0.00000469,0.00000429,0.00000446,74081.74492266,0.3410783225539821
1650639600,2022-04-22 15:00:00,CXO/BTC,0.00000414,0.00000455,0.00000411,0.00000447,35041.7629,0.154613315054
1650636000,2022-04-22 14:00:00,CXO/BTC,0.00000428,0.00000431,0.00000403,0.00000413,204109.1237,0.862045451152
1650632400,2022-04-22 13:00:00,CXO/BTC,0.00000385,0.0000046,0.00000385,0.00000426,340600.99577186,1.4678226682198544
1650628800,2022-04-22 12:00:00,CXO/BTC,0.00000379,0.00000453,0.00000366,0.00000386,757546.97738955,2.965683704047582
1650625200,2022-04-22 11:00:00,CXO/BTC,0.00000343,0.00000392,0.00000302,0.0000038,1067324.90346558,3.7180872304592072
1650621600,2022-04-22 10:00:00,CXO/BTC,0.00000528,0.00000528,0.000003,0.00000343,2002260.31672973,7.9613722661383116
1650618000,2022-04-22 09:00:00,CXO/BTC,0.00000534,0.00000534,0.0000052,0.00000528,64806.58288813,0.3391572083809703
1650614400,2022-04-22 08:00:00,CXO/BTC,0.00000537,0.00000537,0.00000537,0.00000537,0,0
1650610800,2022-04-22 07:00:00,CXO/BTC,0.00000534,0.00000537,0.00000534,0.00000537,152.3447,0.0008144283
1650607200,2022-04-22 06:00:00,CXO/BTC,0.00000542,0.00000549,0.0000053,0.00000531,4470.30238643,0.0238267810179239
1650603600,2022-04-22 05:00:00,CXO/BTC,0.00000546,0.00000546,0.00000546,0.00000546,0,0
1650600000,2022-04-22 04:00:00,CXO/BTC,0.00000546,0.00000546,0.00000546,0.00000546,7.6194,0.000041601924
1650596400,2022-04-22 03:00:00,CXO/BTC,0.00000546,0.00000546,0.00000545,0.00000545,63.3176,0.000345465311
1650592800,2022-04-22 02:00:00,CXO/BTC,0.00000545,0.00000551,0.00000545,0.00000546,82.8463,0.00045250083
1650589200,2022-04-22 01:00:00,CXO/BTC,0.00000548,0.00000552,0.00000545,0.00000545,212.3025,0.001164913629
1650585600,2022-04-22 00:00:00,CXO/BTC,0.00000548,0.00000548,0.00000548,0.00000548,9.1567,0.000050178716
1650582000,2022-04-21 23:00:00,CXO/BTC,0.00000542,0.00000542,0.00000542,0.00000542,1.508,0.00000817336
1650578400,2022-04-21 22:00:00,CXO/BTC,0.00000542,0.00000547,0.00000542,0.00000547,159.5664,0.000872771008
1650574800,2022-04-21 21:00:00,CXO/BTC,0.00000546,0.00000548,0.00000546,0.00000548,1.5582,0.000008538898
1650571200,2022-04-21 20:00:00,CXO/BTC,0.00000545,0.00000546,0.00000536,0.00000543,844.1631,0.004574011366
1650567600,2022-04-21 19:00:00,CXO/BTC,0.00000552,0.00000552,0.00000552,0.00000552,0,0
1650564000,2022-04-21 18:00:00,CXO/BTC,0.00000545,0.00000552,0.00000545,0.00000552,19.2293,0.000105787602
1650560400,2022-04-21 17:00:00,CXO/BTC,0.0000056,0.0000056,0.00000543,0.00000549,10975.4884,0.059870330728
1650556800,2022-04-21 16:00:00,CXO/BTC,0.0000054,0.00000568,0.00000533,0.00000568,7364.2275,0.04051825927
1650553200,2022-04-21 15:00:00,CXO/BTC,0.0000054,0.0000054,0.0000054,0.0000054,1.2265,0.0000066231
1650549600,2022-04-21 14:00:00,CXO/BTC,0.00000534,0.00000538,0.00000534,0.00000538,51.3811,0.000275975074
1650546000,2022-04-21 13:00:00,CXO/BTC,0.0000053,0.0000054,0.00000529,0.0000054,7145.5772,0.038121012896
1650542400,2022-04-21 12:00:00,CXO/BTC,0.00000531,0.00000532,0.00000521,0.0000053,4653.7809,0.024664299834
1650538800,2022-04-21 11:00:00,CXO/BTC,0.00000531,0.00000531,0.00000531,0.00000531,1075.536,0.00571109616
1650535200,2022-04-21 10:00:00,CXO/BTC,0.00000536,0.00000536,0.0000053,0.0000053,437.7454,0.002330646495
1650531600,2022-04-21 09:00:00,CXO/BTC,0.00000539,0.00000539,0.00000539,0.00000539,0,0
1650528000,2022-04-21 08:00:00,CXO/BTC,0.00000539,0.00000539,0.00000539,0.00000539,9.933,0.00005353887
1650524400,2022-04-21 07:00:00,CXO/BTC,0.00000545,0.00000545,0.00000545,0.00000545,12.5262,0.00006826779
1650520800,2022-04-21 06:00:00,CXO/BTC,0.00000542,0.00000542,0.0000054,0.0000054,140.3419,0.00075949838
1650517200,2022-04-21 05:00:00,CXO/BTC,0.00000549,0.00000549,0.00000549,0.00000549,1.181,0.00000648369
1650513600,2022-04-21 04:00:00,CXO/BTC,0.00000549,0.00000549,0.00000549,0.00000549,1.1428,0.000006273972
1650510000,2022-04-21 03:00:00,CXO/BTC,0.00000546,0.00000546,0.00000546,0.00000546,79.2362,0.000432629652
1650506400,2022-04-21 02:00:00,CXO/BTC,0.00000546,0.00000546,0.00000546,0.00000546,1.9858,0.000010842468
1650502800,2022-04-21 01:00:00,CXO/BTC,0.00000545,0.00000546,0.00000539,0.00000546,669.9979,0.003639668348
1650499200,2022-04-21 00:00:00,CXO/BTC,0.00000544,0.00000549,0.00000544,0.00000545,233.5812,0.001275129884
1650495600,2022-04-20 23:00:00,CXO/BTC,0.00000548,0.00000548,0.00000543,0.00000543,130.8614,0.000712889376
1650492000,2022-04-20 22:00:00,CXO/BTC,0.0000055,0.00000551,0.0000055,0.0000055,20.5922,0.000113288635
1650488400,2022-04-20 21:00:00,CXO/BTC,0.00000554,0.00000554,0.00000548,0.00000552,408.4699,0.002247947707
1650484800,2022-04-20 20:00:00,CXO/BTC,0.00000554,0.00000554,0.00000554,0.00000554,1.0928,0.000006054112
1650481200,2022-04-20 19:00:00,CXO/BTC,0.00000562,0.00000562,0.00000562,0.00000562,62.0815,0.00034889803
1650477600,2022-04-20 18:00:00,CXO/BTC,0.00000557,0.00000562,0.00000557,0.00000562,79.728,0.000444137495
1650474000,2022-04-20 17:00:00,CXO/BTC,0.00000564,0.00000564,0.00000564,0.00000564,1.2734,0.000007181976
1650470400,2022-04-20 16:00:00,CXO/BTC,0.00000557,0.00000564,0.00000557,0.00000564,1110.4101,0.006207409643
1650466800,2022-04-20 15:00:00,CXO/BTC,0.00000557,0.00000563,0.00000557,0.00000563,4.6147,0.000025794039
1650463200,2022-04-20 14:00:00,CXO/BTC,0.00000558,0.00000558,0.00000558,0.00000558,3.1354,0.000017495532
1650459600,2022-04-20 13:00:00,CXO/BTC,0.00000557,0.00000562,0.00000546,0.00000558,9139.1219,0.051034311828
1650456000,2022-04-20 12:00:00,CXO/BTC,0.0000056,0.00000562,0.00000539,0.00000558,3130.9393,0.017126202248
1650452400,2022-04-20 11:00:00,CXO/BTC,0.00000561,0.00000565,0.00000548,0.00000565,1625.8451,0.0090608857
1650448800,2022-04-20 10:00:00,CXO/BTC,0.00000548,0.00000565,0.00000547,0.00000563,17236.2343,0.096404798248
1650445200,2022-04-20 09:00:00,CXO/BTC,0.00000552,0.00000554,0.00000549,0.00000554,420.2725,0.002312610872
1650441600,2022-04-20 08:00:00,CXO/BTC,0.00000559,0.00000559,0.0000055,0.00000556,5665.6958,0.031445829361
1650438000,2022-04-20 07:00:00,CXO/BTC,0.0000056,0.0000056,0.0000056,0.0000056,4.3627,0.00002443112
1650434400,2022-04-20 06:00:00,CXO/BTC,0.0000056,0.00000562,0.0000056,0.00000562,189.9507,0.001065387284
1650430800,2022-04-20 05:00:00,CXO/BTC,0.00000563,0.00000563,0.00000552,0.00000562,634.9832,0.003535962057
1650427200,2022-04-20 04:00:00,CXO/BTC,0.00000563,0.00000566,0.00000563,0.00000566,3.1656,0.000017864655
1650423600,2022-04-20 03:00:00,CXO/BTC,0.00000568,0.00000568,0.00000568,0.00000568,2.8725,0.0000163158
1650420000,2022-04-20 02:00:00,CXO/BTC,0.00000567,0.00000567,0.00000567,0.00000567,2.3239,0.000013176513
1650416400,2022-04-20 01:00:00,CXO/BTC,0.00000563,0.00000569,0.00000563,0.00000569,52.6341,0.000297913905
1650412800,2022-04-20 00:00:00,CXO/BTC,0.00000566,0.00000566,0.00000566,0.00000566,79.1033,0.000447724678
1650409200,2022-04-19 23:00:00,CXO/BTC,0.00000571,0.00000571,0.00000571,0.00000571,999.0009,0.005704295139
1650405600,2022-04-19 22:00:00,CXO/BTC,0.00000565,0.0000057,0.00000565,0.0000057,172.8359,0.000980256074
1650402000,2022-04-19 21:00:00,CXO/BTC,0.00000568,0.00000568,0.0000056,0.00000565,10994.1133,0.061645637873
1650398400,2022-04-19 20:00:00,CXO/BTC,0.00000562,0.00000562,0.00000561,0.00000561,5702.7299,0.032003656989
1650394800,2022-04-19 19:00:00,CXO/BTC,0.00000566,0.00000566,0.00000562,0.00000562,115.9312,0.000654190288
1650391200,2022-04-19 18:00:00,CXO/BTC,0.00000546,0.00000575,0.00000546,0.00000562,1419.3772705,0.007985872772965
1650387600,2022-04-19 17:00:00,CXO/BTC,0.00000537,0.00000567,0.00000537,0.0000054,4618.73410811,0.0252952722589837
1650384000,2022-04-19 16:00:00,CXO/BTC,0.00000533,0.00000533,0.00000531,0.00000531,70.2125,0.000374197255
1650380400,2022-04-19 15:00:00,CXO/BTC,0.00000529,0.00000537,0.00000529,0.00000533,7554.7979,0.040537639704
1650376800,2022-04-19 14:00:00,CXO/BTC,0.0000053,0.0000053,0.00000527,0.00000527,180.9581,0.000958744118
1650373200,2022-04-19 13:00:00,CXO/BTC,0.0000053,0.00000536,0.0000053,0.0000053,4577.5156,0.024470972695
1650369600,2022-04-19 12:00:00,CXO/BTC,0.0000053,0.0000053,0.00000527,0.00000527,151.002,0.00079700085
1650366000,2022-04-19 11:00:00,CXO/BTC,0.00000532,0.00000532,0.00000527,0.00000527,180.0441,0.000956192622
1650362400,2022-04-19 10:00:00,CXO/BTC,0.0000053,0.0000053,0.0000053,0.0000053,0,0
1650358800,2022-04-19 09:00:00,CXO/BTC,0.0000053,0.0000053,0.0000053,0.0000053,0,0
1650355200,2022-04-19 08:00:00,CXO/BTC,0.0000053,0.0000053,0.0000053,0.0000053,0,0
1650351600,2022-04-19 07:00:00,CXO/BTC,0.0000053,0.0000053,0.0000053,0.0000053,11.7499,0.00006227447
1650348000,2022-04-19 06:00:00,CXO/BTC,0.0000053,0.00000534,0.0000053,0.00000534,479.41436779,0.0025599115799986
1650344400,2022-04-19 05:00:00,CXO/BTC,0.00000534,0.00000534,0.00000529,0.00000529,17.8976,0.000094924779
1650340800,2022-04-19 04:00:00,CXO/BTC,0.00000528,0.00000528,0.00000528,0.00000528,2.4017,0.000012680976
1650337200,2022-04-19 03:00:00,CXO/BTC,0.00000529,0.00000529,0.00000527,0.00000527,18.7142,0.000098694318
1650333600,2022-04-19 02:00:00,CXO/BTC,0.00000524,0.00000532,0.00000524,0.00000527,8284.2181,0.043628720029
1650330000,2022-04-19 01:00:00,CXO/BTC,0.00000519,0.00000522,0.00000517,0.00000521,8278.41436704,0.0431498906389488
1650326400,2022-04-19 00:00:00,CXO/BTC,0.00000508,0.00000519,0.00000506,0.00000519,935.8236,0.00477565498
1650322800,2022-04-18 23:00:00,CXO/BTC,0.00000497,0.0000052,0.00000497,0.00000509,29309.5772,0.151182794979
1650319200,2022-04-18 22:00:00,CXO/BTC,0.00000539,0.00000539,0.00000485,0.00000497,136672.3269,0.704041496225
1650315600,2022-04-18 21:00:00,CXO/BTC,0.00000536,0.00000543,0.00000536,0.00000543,27.4462,0.000148181645
1650312000,2022-04-18 20:00:00,CXO/BTC,0.00000539,0.00000539,0.00000539,0.00000539,34.2991,0.000184872149
